
[00:00:00.000 --> 00:00:05.000]  很高興今天能有這個機會能跟各位分享訊息
[00:04:26.000 --> 00:04:28.000]  我們做人做得很好
[00:04:28.000 --> 00:04:30.000]  你的EQ很高
[00:04:30.000 --> 00:04:32.000]  emotional question
[00:04:32.000 --> 00:04:34.000]  但是我們有沒有想過
[00:04:34.000 --> 00:04:35.000]  我們多麼渴望
[00:04:35.000 --> 00:04:37.000]  我們的GQ能夠高
[00:04:37.000 --> 00:04:40.000]  我們的God question能夠高
[00:04:40.000 --> 00:04:42.000]  就如聖經說的
[00:04:42.000 --> 00:04:45.000]  耶穌祂的聲量與智慧
[00:04:45.000 --> 00:04:47.000]  並神與人喜愛祂的心
[00:04:47.000 --> 00:04:49.000]  都一起增長
[00:04:49.000 --> 00:04:50.000]  你想想看
[00:04:50.000 --> 00:04:53.000]  智慧就是我們的IQ
[00:04:53.000 --> 00:04:55.000]  聲量就是代表KQ
[00:04:55.000 --> 00:04:58.000]  要人喜歡祂就是你的EQ
[00:04:58.000 --> 00:05:00.000]  神喜歡祂就是你的GQ
[00:05:00.000 --> 00:05:02.000]  Hallelujah 讚美神
[00:05:02.000 --> 00:05:04.000]  還有我又講了一次說
[00:05:04.000 --> 00:05:06.000]  基督徒應該有的不方便
[00:05:06.000 --> 00:05:08.000]  inconvenient
[00:05:08.000 --> 00:05:10.000]  不能夠隨便
[00:05:10.000 --> 00:05:12.000]  我們要像雅各一樣
[00:05:12.000 --> 00:05:14.000]  他原本是一個抓的人
[00:05:14.000 --> 00:05:15.000]  他是什麼都要
[00:05:15.000 --> 00:05:17.000]  神的祝福更要
[00:05:17.000 --> 00:05:18.000]  他是什麼都吃
[00:05:18.000 --> 00:05:20.000]  就是不吃虧
[00:05:20.000 --> 00:05:22.000]  但是在雅伯渡口
[00:05:22.000 --> 00:05:24.000]  當神得到他的時候
[00:05:24.000 --> 00:05:27.000]  被神摸著了他的大腿窩的時候
[00:05:27.000 --> 00:05:29.000]  他就成了一個瘸腿的人
[00:05:29.000 --> 00:05:31.000]  他就成了一個不方便的人
[00:05:31.000 --> 00:05:33.000]  不方便的人意思是說
[00:05:33.000 --> 00:05:36.000]  不該講的話你就不要講
[00:05:36.000 --> 00:05:38.000]  不該做的事情你就不要做
[00:05:38.000 --> 00:05:41.000]  不該去的地方你就不要去了
[00:05:41.000 --> 00:05:43.000]  不是像我們以前一樣
[00:05:43.000 --> 00:05:44.000]  開口就罵人
[00:05:44.000 --> 00:05:45.000]  伸手就打人
[00:05:45.000 --> 00:05:47.000]  或者是怨天尤人
[00:05:47.000 --> 00:05:49.000]  或者是想吃什麼就吃什麼
[00:05:49.000 --> 00:05:51.000]  想說什麼就說什麼
[00:05:51.000 --> 00:05:52.000]  No
[00:05:52.000 --> 00:05:55.000]  我們要看榮不榮耀神
[00:05:55.000 --> 00:05:58.000]  我們要看怎麼樣能夠替神國
[00:05:58.000 --> 00:06:01.000]  能夠彰顯更大的榮耀
[00:06:01.000 --> 00:06:04.000]  所以我們要成為一個不方便的人
[00:06:04.000 --> 00:06:07.000]  為主而不方便
[00:06:07.000 --> 00:06:09.000]  上次我講的
[00:06:09.000 --> 00:06:12.000]  基督徒對節日應有的認知
[00:06:12.000 --> 00:06:13.000]  我特別講了
[00:06:13.000 --> 00:06:15.000]  生命紀上講
[00:06:15.000 --> 00:06:18.000]  耶和華的集期有七個
[00:06:18.000 --> 00:06:20.000]  大致來說是雲夜節
[00:06:20.000 --> 00:06:22.000]  還有出壽節
[00:06:22.000 --> 00:06:23.000]  五旬節
[00:06:23.000 --> 00:06:26.000]  還有祝朋節等等
[00:06:26.000 --> 00:06:27.000]  但是我說呢
[00:06:27.000 --> 00:06:30.000]  我們今天我們所過的節日
[00:06:30.000 --> 00:06:32.000]  通通已經商業化
[00:06:32.000 --> 00:06:34.000]  甚至於變形了
[00:06:34.000 --> 00:06:36.000]  譬如說感恩節
[00:06:36.000 --> 00:06:38.000]  聖經上面要講說
[00:06:38.000 --> 00:06:41.000]  常常喜樂不住地禱告凡事謝恩
[00:06:41.000 --> 00:06:44.000]  不是感恩節才感恩
[00:06:44.000 --> 00:06:46.000]  不是聖誕節才送禮物
[00:06:46.000 --> 00:06:50.000]  不是情人節才說Honey I love you
[00:06:50.000 --> 00:06:53.000]  而是每天都要這麼做
[00:06:53.000 --> 00:06:55.000]  譬如說萬聖節
[00:06:55.000 --> 00:06:58.000]  聖經從來沒有講說我們要慶祝鬼
[00:06:58.000 --> 00:07:01.000]  聖經從來沒有說我們要來裝鬼來嚇人
[00:07:01.000 --> 00:07:05.000]  所以我們教會都是用Hallelujah Party
[00:07:05.000 --> 00:07:07.000]  來代替Halloween
[00:07:07.000 --> 00:07:08.000]  我們的節日
[00:07:08.000 --> 00:07:11.000]  中國人的新年非常像猶太人的雲夜節
[00:07:11.000 --> 00:07:14.000]  非常像猶太人的新年叫做Rosh Hashanah
[00:07:14.000 --> 00:07:15.000]  是不是
[00:07:15.000 --> 00:07:18.000]  那麼這都有典故的
[00:07:18.000 --> 00:07:19.000]  不是嗎
[00:07:19.000 --> 00:07:24.000]  所以我們基督徒都要有這些的認識
[00:07:24.000 --> 00:07:27.000]  基督徒都要有這樣的學習
[00:07:27.000 --> 00:07:29.000]  接受這樣的訓導
[00:07:29.000 --> 00:07:32.000]  今天我要跟各位來講
[00:07:32.000 --> 00:07:37.000]  基督徒應謹守遵行聖禮
[00:07:37.000 --> 00:07:38.000]  什麼叫聖禮
[00:07:38.000 --> 00:07:41.000]  聖禮英文叫做Sacrament
[00:07:41.000 --> 00:07:42.000]  就是聖約
[00:07:42.000 --> 00:07:43.000]  就是Covenant
[00:07:43.000 --> 00:07:45.000]  就是與神的約定
[00:07:45.000 --> 00:07:47.000]  譬如我們講婚禮
[00:07:47.000 --> 00:07:51.000]  其實就跟婚約是同樣的一件事情
[00:07:51.000 --> 00:07:52.000]  不是嗎
[00:07:52.000 --> 00:07:54.000]  所以聖禮跟聖約
[00:07:54.000 --> 00:07:57.000]  基本上是同樣的一件事情
[00:07:57.000 --> 00:07:59.000]  傳統的猶太人
[00:07:59.000 --> 00:08:01.000]  或者是耶和華的子民
[00:08:01.000 --> 00:08:03.000]  有許許多多的聖禮
[00:08:03.000 --> 00:08:05.000]  譬如說是祭禮
[00:08:05.000 --> 00:08:06.000]  歌禮
[00:08:06.000 --> 00:08:08.000]  還有水禮
[00:08:08.000 --> 00:08:10.000]  還有掰餅
[00:08:10.000 --> 00:08:11.000]  還有等等等等
[00:08:11.000 --> 00:08:13.000]  許許多多的禮
[00:08:13.000 --> 00:08:14.000]  但是今天
[00:08:14.000 --> 00:08:16.000]  到了現在這個時代
[00:08:16.000 --> 00:08:19.000]  基本上聖禮只剩了三個
[00:08:19.000 --> 00:08:23.000]  一個就是洗禮
[00:08:23.000 --> 00:08:25.000]  一個就是剝餅
[00:08:25.000 --> 00:08:27.000]  或者叫聖餐
[00:08:27.000 --> 00:08:30.000]  另外一個就是主日崇拜
[00:08:30.000 --> 00:08:31.000]  這一個是禮
[00:08:31.000 --> 00:08:32.000]  各有來頭
[00:08:32.000 --> 00:08:35.000]  今天只剩下這三個禮
[00:08:35.000 --> 00:08:37.000]  它涵蓋了所有的
[00:08:37.000 --> 00:08:40.000]  所以今天我要跟各位來闡述一下
[00:08:40.000 --> 00:08:42.000]  它的來龍去脈
[00:08:42.000 --> 00:08:46.000]  我們應當如何謹守遵行
[00:08:46.000 --> 00:08:48.000]  讓我們低頭禱告
[00:08:48.000 --> 00:08:49.000]  父神我們感謝祢
[00:08:49.000 --> 00:08:51.000]  我們讚美祢
[00:08:51.000 --> 00:08:53.000]  祢是偉大奇妙神
[00:08:53.000 --> 00:08:55.000]  在祢沒有難成的事
[00:08:55.000 --> 00:08:57.000]  祢在創世之先
[00:08:57.000 --> 00:08:59.000]  祢就節選了我們
[00:08:59.000 --> 00:09:02.000]  並且祢與我們立約
[00:09:02.000 --> 00:09:04.000]  而神啊
[00:09:04.000 --> 00:09:06.000]  祢永不毀約
[00:09:06.000 --> 00:09:08.000]  毀約的時候是我們人
[00:09:08.000 --> 00:09:11.000]  所以祢又用祢的
[00:09:11.000 --> 00:09:13.000]  獨生愛子耶穌基督
[00:09:13.000 --> 00:09:17.000]  祂流了血贖了我們的罪
[00:09:17.000 --> 00:09:19.000]  但日後又復活升天
[00:09:19.000 --> 00:09:22.000]  為此我們獻上感恩
[00:09:22.000 --> 00:09:24.000]  願把一切榮耀歸給祢
[00:09:24.000 --> 00:09:27.000]  求祢保守我們話語的時間
[00:09:27.000 --> 00:09:29.000]  還有每一位弟兄姊妹
[00:09:29.000 --> 00:09:31.000]  身體有病痛的
[00:09:31.000 --> 00:09:33.000]  尤其現在感冒這麼多
[00:09:33.000 --> 00:09:34.000]  求神來醫治
[00:09:34.000 --> 00:09:35.000]  求神來保守
[00:09:35.000 --> 00:09:37.000]  感謝禱告讚美
[00:09:37.000 --> 00:09:39.000]  是奉主耶穌基督的名
[00:09:39.000 --> 00:09:41.000]  Amen
[00:09:41.000 --> 00:09:47.000]  聖禮很明顯的是上帝的恩典之一
[00:09:47.000 --> 00:09:51.000]  其實上帝的恩典大體來講有兩個
[00:09:51.000 --> 00:09:53.000]  一個就是你看得見的
[00:09:53.000 --> 00:09:55.000]  叫做聖禮
[00:09:55.000 --> 00:09:56.000]  Sacrament
[00:09:56.000 --> 00:09:58.000]  或者是神的約
[00:09:58.000 --> 00:10:01.000]  另外一個就是你聽得見的
[00:10:01.000 --> 00:10:02.000]  就是聖言
[00:10:02.000 --> 00:10:04.000]  就是神的道
[00:10:04.000 --> 00:10:07.000]  這兩個恩典的媒介
[00:10:07.000 --> 00:10:09.000]  缺少一個都不可以
[00:10:09.000 --> 00:10:17.000]  如果說你聖禮跟神的聖言沒有配合的話
[00:10:17.000 --> 00:10:20.000]  那就只不過是儀式而已了
[00:10:20.000 --> 00:10:22.000]  你懂我說的嗎
[00:10:22.000 --> 00:10:23.000]  你所做的這一切
[00:10:23.000 --> 00:10:26.000]  你剝比沒有神的話為根據
[00:10:26.000 --> 00:10:30.000]  那麼你完完全全就是一個形式而已
[00:10:30.000 --> 00:10:32.000]  就是一個儀式
[00:10:32.000 --> 00:10:33.000]  同樣的
[00:10:33.000 --> 00:10:36.000]  神的話聖言如果沒有聖禮
[00:10:36.000 --> 00:10:38.000]  沒有神的約
[00:10:38.000 --> 00:10:41.000]  沒有神的恩典祝福領導的話
[00:10:41.000 --> 00:10:44.000]  這個聖言不過是空言
[00:10:44.000 --> 00:10:49.000]  實戒上面說不可妄稱耶和華的名
[00:10:49.000 --> 00:10:51.000]  你自己一天到晚打這個罵那個
[00:10:51.000 --> 00:10:53.000]  然後你跟他說耶穌愛你
[00:10:53.000 --> 00:10:56.000]  你這不是妄稱耶和華的名了嗎
[00:10:56.000 --> 00:10:59.000]  所以今天我們特別要來講
[00:10:59.000 --> 00:11:03.000]  神恩典的媒介中間的一個
[00:11:03.000 --> 00:11:05.000]  就是聖禮
[00:11:05.000 --> 00:11:07.000]  聖禮就是聖約
[00:11:07.000 --> 00:11:10.000]  就好像婚禮就是婚約
[00:11:10.000 --> 00:11:15.000]  起初神造男造女是照他的樣式造的
[00:11:15.000 --> 00:11:17.000]  神就賜福給他們
[00:11:17.000 --> 00:11:22.000]  因為對他們說你要生養眾多片滿地面
[00:11:22.000 --> 00:11:26.000]  而且你要治理管理天上的飛鳥
[00:11:26.000 --> 00:11:30.000]  海裡的魚還有地上一切的活物
[00:11:30.000 --> 00:11:33.000]  神又把人安置在一片圓
[00:11:33.000 --> 00:11:36.000]  說要你去修理要你去看守
[00:11:36.000 --> 00:11:39.000]  就光這個亞當之約
[00:11:39.000 --> 00:11:41.000]  就有五件事情
[00:11:41.000 --> 00:11:45.000]  第一神賜福給我們
[00:11:45.000 --> 00:11:49.000]  第二神要我們生養眾多片滿地面
[00:11:49.000 --> 00:11:50.000]  我問你
[00:11:50.000 --> 00:11:53.000]  現在人是不是生養眾多片滿地面
[00:11:53.000 --> 00:11:55.000]  差不多了不是嗎
[00:11:55.000 --> 00:11:57.000]  這是神的祝福
[00:11:57.000 --> 00:11:59.000]  Hallelujah
[00:11:59.000 --> 00:12:02.000]  神又要叫我們治理管理這地
[00:12:02.000 --> 00:12:04.000]  很可惜
[00:12:04.000 --> 00:12:07.000]  現在是誰在治理管理這地
[00:12:07.000 --> 00:12:09.000]  殺了魔鬼了
[00:12:09.000 --> 00:12:11.000]  你仔細看這個地
[00:12:11.000 --> 00:12:14.000]  吃的東西也不能吃了
[00:12:14.000 --> 00:12:15.000]  是不是
[00:12:15.000 --> 00:12:19.000]  什麼現在連醬油都有假的
[00:12:19.000 --> 00:12:23.000]  這個吃了又傷掉生殖能力
[00:12:23.000 --> 00:12:25.000]  那麼氣候變遷
[00:12:25.000 --> 00:12:27.000]  那麼世界上你打我我殺你
[00:12:27.000 --> 00:12:29.000]  那什麼都變得一樣
[00:12:29.000 --> 00:12:33.000]  你說我們管理治理的像話嗎
[00:12:33.000 --> 00:12:34.000]  不像話
[00:12:34.000 --> 00:12:37.000]  其實撒旦魔鬼在掌控
[00:12:37.000 --> 00:12:40.000]  我們通通服在撒旦魔鬼之下
[00:12:40.000 --> 00:12:42.000]  但是我感謝神
[00:12:42.000 --> 00:12:45.000]  因為我們不是
[00:12:45.000 --> 00:12:48.000]  我們可是神撿選出來的不是嗎
[00:12:48.000 --> 00:12:50.000]  我們還在腹中在創世前
[00:12:50.000 --> 00:12:52.000]  他就已經撿選了我們了
[00:12:52.000 --> 00:12:53.000]  Hallelujah
[00:12:53.000 --> 00:12:55.000]  我每次想到這個我就高興
[00:12:55.000 --> 00:12:58.000]  因為我可以跟撒旦魔鬼講說
[00:12:58.000 --> 00:12:59.000]  我才不怕你了
[00:12:59.000 --> 00:13:02.000]  我信的主我信的耶穌
[00:13:02.000 --> 00:13:04.000]  他可是比你大多了
[00:13:04.000 --> 00:13:06.000]  現在他讓你存在
[00:13:06.000 --> 00:13:09.000]  是為了要來磨練我們的
[00:13:09.000 --> 00:13:10.000]  Hallelujah
[00:13:10.000 --> 00:13:12.000]  最後的時候他要把你收拾了
[00:13:12.000 --> 00:13:13.000]  我要與神同在
[00:13:13.000 --> 00:13:15.000]  掌權作王一千年
[00:13:15.000 --> 00:13:17.000]  我們新天新地要降臨
[00:13:17.000 --> 00:13:19.000]  不再是這個樣子
[00:13:19.000 --> 00:13:21.000]  不再是生活的壓力
[00:13:21.000 --> 00:13:23.000]  不再是國與國的征戰
[00:13:23.000 --> 00:13:25.000]  人民與民的打鬥
[00:13:25.000 --> 00:13:26.000]  Hallelujah
[00:13:26.000 --> 00:13:27.000]  不再是環境的變遷
[00:13:27.000 --> 00:13:29.000]  不再是社會的
[00:13:29.000 --> 00:13:31.000]  整個秩序的破壞
[00:13:31.000 --> 00:13:33.000]  我們在神的家中
[00:13:33.000 --> 00:13:35.000]  神又說我們要修理看守
[00:13:35.000 --> 00:13:36.000]  伊甸園
[00:13:36.000 --> 00:13:39.000]  神的家教會就好像伊甸園
[00:13:39.000 --> 00:13:41.000]  所以我們不要在伊甸園裡面
[00:13:41.000 --> 00:13:42.000]  治理管理
[00:13:42.000 --> 00:13:46.000]  伊甸園裡面是修理看守而已
[00:13:46.000 --> 00:13:47.000]  是不是
[00:13:47.000 --> 00:13:49.000]  所以我們感謝讚美神
[00:13:49.000 --> 00:13:53.000]  神與亞當夏娃立了約
[00:13:53.000 --> 00:13:56.000]  後來神又跟亞伯蘭立約
[00:13:56.000 --> 00:13:58.000]  實際上這個約是這樣
[00:13:58.000 --> 00:14:01.000]  亞伯蘭得到啟示
[00:14:01.000 --> 00:14:04.000]  在亞摩利亞山上獻祭給神
[00:14:04.000 --> 00:14:07.000]  他宰了羔羊牛肚
[00:14:07.000 --> 00:14:09.000]  還有鴿子
[00:14:09.000 --> 00:14:11.000]  然後排列兩排
[00:14:11.000 --> 00:14:12.000]  你可以想像
[00:14:12.000 --> 00:14:15.000]  血流成池
[00:14:15.000 --> 00:14:17.000]  然後耶和華神
[00:14:17.000 --> 00:14:22.000]  象徵性的從這個祭屋當間走過去
[00:14:22.000 --> 00:14:25.000]  上帝悅納他的獻祭
[00:14:25.000 --> 00:14:27.000]  就與他立約
[00:14:27.000 --> 00:14:29.000]  並且以歌禮為評
[00:14:29.000 --> 00:14:30.000]  哈雷洛亞
[00:14:30.000 --> 00:14:33.000]  神應許賜福給亞伯拉罕
[00:14:33.000 --> 00:14:34.000]  大家都記得
[00:14:34.000 --> 00:14:37.000]  神說你的子孫要多如天上的星
[00:14:37.000 --> 00:14:39.000]  海邊的沙
[00:14:39.000 --> 00:14:41.000]  世界萬國
[00:14:41.000 --> 00:14:42.000]  你都要有份
[00:14:42.000 --> 00:14:43.000]  賜福於你
[00:14:43.000 --> 00:14:45.000]  感謝讚美神
[00:14:45.000 --> 00:14:48.000]  神永不違約
[00:14:48.000 --> 00:14:52.000]  但是人總是違約
[00:14:52.000 --> 00:14:53.000]  假如你今天
[00:14:53.000 --> 00:14:56.000]  向銀行借了錢買了房子
[00:14:56.000 --> 00:14:58.000]  你不付貸款
[00:14:58.000 --> 00:15:00.000]  把你收去了
[00:15:00.000 --> 00:15:03.000]  嚴重了還把你交給法院去辦去了
[00:15:03.000 --> 00:15:05.000]  還把你關到監牢裡面去了
[00:15:05.000 --> 00:15:09.000]  所以違約就要有人會受罰
[00:15:09.000 --> 00:15:14.000]  但是我們人一而再再而三的違約不是嗎
[00:15:14.000 --> 00:15:17.000]  亞當夏娃違了約
[00:15:17.000 --> 00:15:19.000]  亞當夏娃犯了罪
[00:15:19.000 --> 00:15:21.000]  就躲在樹林中
[00:15:21.000 --> 00:15:24.000]  神行走在園中
[00:15:24.000 --> 00:15:26.000]  他用的那個行走
[00:15:26.000 --> 00:15:28.000]  中文看不出來什麼意思
[00:15:28.000 --> 00:15:30.000]  他那個行走意思是怎麼樣
[00:15:30.000 --> 00:15:32.000]  大不重重的走
[00:15:32.000 --> 00:15:34.000]  像這樣
[00:15:34.000 --> 00:15:37.000]  亞當夏娃
[00:15:37.000 --> 00:15:39.000]  大不重重的走
[00:15:39.000 --> 00:15:40.000]  他絕對不是
[00:15:40.000 --> 00:15:42.000]  sneak from behind
[00:15:42.000 --> 00:15:44.000]  不是要偷襲亞當夏娃
[00:15:44.000 --> 00:15:46.000]  就我想起來
[00:15:46.000 --> 00:15:48.000]  我有一次跟我的孫子
[00:15:48.000 --> 00:15:50.000]  孫女玩躲喵喵
[00:15:50.000 --> 00:15:51.000]  躲咪咪
[00:15:51.000 --> 00:15:53.000]  hide and seek
[00:15:53.000 --> 00:15:55.000]  那麼他們就躲在
[00:15:55.000 --> 00:15:57.000]  哪裡我不知道
[00:15:57.000 --> 00:16:00.000]  但是我每次我就一面走
[00:16:00.000 --> 00:16:02.000]  我就大步的走
[00:16:02.000 --> 00:16:04.000]  奇怪啊
[00:16:04.000 --> 00:16:06.000]  這兩個躲到哪裡去啊
[00:16:06.000 --> 00:16:10.000]  一聽到那個小男孩就躲到那邊去
[00:16:10.000 --> 00:16:15.000]  我就知道他們躲在衣櫥的後面去了
[00:16:15.000 --> 00:16:17.000]  這就是神
[00:16:17.000 --> 00:16:20.000]  他每天要跟亞當夏娃見面
[00:16:20.000 --> 00:16:22.000]  亞當夏娃就躲起來了
[00:16:22.000 --> 00:16:24.000]  亞當夏娃說你們為什麼躲起來
[00:16:24.000 --> 00:16:27.000]  因為我們發現我們是赤身裸體
[00:16:27.000 --> 00:16:30.000]  誰跟你說你是赤身裸體了
[00:16:30.000 --> 00:16:35.000]  小孩子從來不感覺到赤身裸體有什麼不好意思
[00:16:35.000 --> 00:16:36.000]  是不是
[00:16:36.000 --> 00:16:39.000]  誰跟你說你是赤身裸體了
[00:16:39.000 --> 00:16:40.000]  Hallelujah
[00:16:40.000 --> 00:16:42.000]  人犯了罪的時候
[00:16:42.000 --> 00:16:44.000]  就慚愧了
[00:16:44.000 --> 00:16:46.000]  就有羞羞了
[00:16:46.000 --> 00:16:47.000]  Hallelujah
[00:16:47.000 --> 00:16:49.000]  有羞羞有慚愧沒有不好
[00:16:49.000 --> 00:16:52.000]  但是問題是你如果一而再再而三的話就不對了
[00:16:52.000 --> 00:16:54.000]  神要處罰你
[00:16:54.000 --> 00:16:58.000]  當場神就宰了一隻羔羊
[00:16:58.000 --> 00:17:00.000]  取了皮毛
[00:17:00.000 --> 00:17:02.000]  給他們披上
[00:17:02.000 --> 00:17:04.000]  人毀了約
[00:17:04.000 --> 00:17:08.000]  神就用他自己的兒子
[00:17:08.000 --> 00:17:11.000]  宰了流了血
[00:17:11.000 --> 00:17:13.000]  來為人來救神
[00:17:13.000 --> 00:17:15.000]  從老就開始
[00:17:15.000 --> 00:17:19.000]  我相信那個時候是下午三點鐘
[00:17:19.000 --> 00:17:23.000]  後來摩西領受神的啟示
[00:17:23.000 --> 00:17:26.000]  就訂定了獻祭的條例
[00:17:26.000 --> 00:17:29.000]  每天早晚
[00:17:29.000 --> 00:17:32.000]  早上三點下午三點
[00:17:32.000 --> 00:17:34.000]  聖殿就要吹響
[00:17:34.000 --> 00:17:36.000]  然後獻祭
[00:17:36.000 --> 00:17:39.000]  然後就有羔羊牛犢要被殺
[00:17:39.000 --> 00:17:43.000]  所以大家都已經知道了
[00:17:43.000 --> 00:17:46.000]  大家到了三點鐘
[00:17:46.000 --> 00:17:49.000]  就等著聽那個號角的聲音
[00:17:49.000 --> 00:17:52.000]  所以耶穌基督
[00:17:52.000 --> 00:17:55.000]  他中午掛上了十字架
[00:17:55.000 --> 00:17:56.000]  約在深初
[00:17:56.000 --> 00:17:58.000]  深初就是下午三點鐘
[00:17:58.000 --> 00:18:01.000]  他說成了就斷了氣了
[00:18:01.000 --> 00:18:04.000]  那時候號角吹響
