
[00:00:00.000 --> 00:00:08.280]  在伊索寓言裡,狼來了的故事,我相信大家都很認識
[00:02:37.620 --> 00:02:44.780]  是屬於麥兜的創作人香港原創土生土長的謝立民所著
[00:02:44.780 --> 00:02:47.860]  而麥加碧畫的畫
[00:02:47.860 --> 00:02:50.160]  麥麥豬來了
[00:02:50.160 --> 00:02:54.260]  不知道又有誰聽過這個故事呢?
[00:02:54.260 --> 00:03:02.200]  這個是一個關於麥兜和麥麥兩個表兄弟的故事
[00:03:02.200 --> 00:03:06.300]  從前有一隻小豬叫麥麥
[00:03:06.300 --> 00:03:11.160]  牠是一隻牧羊豬
[00:03:11.160 --> 00:03:13.980]  負責牧房村裡面的羊
[00:03:13.980 --> 00:03:15.520]  如果有狼出現
[00:03:15.520 --> 00:03:18.840]  牠就要大叫「狼來了!狼來了!」
[00:03:18.840 --> 00:03:24.220]  這樣就可以叫到山下的村民上來幫忙
[00:03:24.220 --> 00:03:28.320]  有一天,麥麥大叫「狼來了!」
[00:03:28.320 --> 00:03:31.140]  山下的村民聽到麥麥這樣叫
[00:03:31.140 --> 00:03:33.180]  就馬上帶上武器
[00:03:33.180 --> 00:03:35.480]  急忙地跑上山來
[00:03:35.480 --> 00:03:39.060]  去幫助麥麥去趕狼
[00:03:39.060 --> 00:03:42.900]  誰知道辛辛苦苦地跑上山來
[00:03:42.900 --> 00:03:44.440]  卻看不到狼
[00:03:44.440 --> 00:03:49.040]  只看到麥麥在傻笑
[00:03:49.040 --> 00:03:53.140]  麥麥指著這幫狼狽的村民說
[00:03:53.140 --> 00:03:56.980]  「你們真是大傻瓜,我哪有叫?
[00:03:56.980 --> 00:03:59.800]  我在這裡唱歌而已」
[00:03:59.800 --> 00:04:04.920]  然後麥麥就大聲地唱歌唱起上來
[00:04:04.920 --> 00:04:08.500]  「啦啦啦啦啦啦啦」
[00:04:08.500 --> 00:04:10.040]  村民很不高興
[00:04:10.040 --> 00:04:12.100]  但也沒有對麥麥怎樣
[00:04:12.100 --> 00:04:14.140]  日子過了沒多久
[00:04:14.140 --> 00:04:16.960]  麥麥又從私顧忌大叫
[00:04:16.960 --> 00:04:18.740]  「狼來了!狼來了!」
[00:04:18.740 --> 00:04:19.780]  聽到呼叫
[00:04:19.780 --> 00:04:22.840]  那些村民又急忙地跑上山
[00:04:22.840 --> 00:04:24.880]  這次跟上次一樣
[00:04:24.880 --> 00:04:33.600]  又是被麥麥嘲笑了一番
[00:04:33.600 --> 00:04:37.440]  狼來了的惡作劇次數多了
[00:04:37.440 --> 00:04:41.020]  受騙上山的村民變得越來越少
[00:04:41.020 --> 00:04:43.580]  村民開始不相信麥麥了
[00:04:43.580 --> 00:04:46.400]  到最後當麥麥叫狼來了的時候
[00:04:46.400 --> 00:04:47.940]  再沒有人
[00:04:47.940 --> 00:04:49.220]  應該這樣說
[00:04:49.220 --> 00:04:53.060]  再沒有一個村民跑上山
[00:04:53.060 --> 00:04:55.880]  但是還有一個人
[00:04:55.880 --> 00:04:58.680]  就是麥麥的表哥
[00:04:58.680 --> 00:05:02.520]  是全村最肥、最大漢、跑得最吃力
[00:05:02.520 --> 00:05:05.340]  也是最慢的麥兜
[00:05:05.340 --> 00:05:08.920]  他帶著武器氣喘喘地跑上來
[00:05:08.920 --> 00:05:10.960]  麥麥嘲笑他說
[00:05:10.960 --> 00:05:15.580]  「你真是全村最傻的人」
[00:05:15.580 --> 00:05:21.720]  全村現在就只有這個全村最肥、最大漢、跑得最吃力、最慢
[00:05:21.720 --> 00:05:25.300]  並且是全村最傻的麥兜
[00:05:25.300 --> 00:05:27.600]  每次聽到麥麥大叫
[00:05:27.600 --> 00:05:29.660]  「狼來了!狼來了!」的時候
[00:05:29.660 --> 00:05:38.620]  都會很慢、很辛苦、很大汗、很蠢地跑上山來
[00:05:38.620 --> 00:05:41.680]  然後就被麥麥嘲笑
[00:05:41.680 --> 00:05:44.500]  再然後知道被騙
[00:05:44.500 --> 00:05:47.580]  故事不斷地循環
[00:05:47.580 --> 00:05:51.940]  「狼來了!」然後跑上山、被騙
[00:05:51.940 --> 00:05:56.540]  「狼來了!」再跑上山、再被騙
[00:05:56.540 --> 00:06:05.500]  最後麥麥望著面前這位氣喘如牛的表哥朋友
[00:06:05.500 --> 00:06:11.640]  這位朋友的每根珠毛都夾著幾粒大的汗珠
[00:06:11.640 --> 00:06:13.180]  麥麥問他
[00:06:13.180 --> 00:06:18.560]  「你為什麼這麼傻?你為什麼到現在還相信我?」
[00:06:18.560 --> 00:06:26.880]  「為什麼?事實上麥兜再傻也不會相信「狼來了」這個大話的了
[00:06:26.880 --> 00:06:33.160]  但是為什麼他依舊每一次都跑上山來呢?」
[00:06:33.160 --> 00:06:40.060]  以下是麥兜當時對麥麥所說的一番說話
[00:06:40.060 --> 00:06:43.140]  「我現在已經不再相信你的大話了
[00:06:43.140 --> 00:06:45.180]  開始的時候我當然相信
[00:06:45.180 --> 00:06:48.000]  現在不再相信了
[00:06:48.000 --> 00:06:52.600]  但是麥麥 我不能夠不跑上來的
[00:06:52.600 --> 00:06:59.260]  萬一真是「狼來了」只要有一次
[00:06:59.260 --> 00:07:01.300]  一次真是「狼來了」
[00:07:01.300 --> 00:07:03.880]  而村民不跑上來幫助你
[00:07:03.880 --> 00:07:06.200]  我也不上來幫助你的話
[00:07:06.200 --> 00:07:09.500]  你就可能會被那隻狼吃掉了」
[00:07:09.500 --> 00:07:13.340]  「沒錯 我是被你騙 我當然生氣了
[00:07:13.340 --> 00:07:17.380]  但是這個只不過是白跑一場而已
[00:07:17.380 --> 00:07:24.560]  但是只要一次 我不跑上來 你可能會沒命的」
[00:07:24.560 --> 00:07:29.420]  聽過麥兜的話 麥麥拉著他的手
[00:07:29.420 --> 00:07:33.500]  心裡又高興 又慚愧
[00:07:33.500 --> 00:07:41.180]  麥麥覺得這個夜晚 這個山坡實在是很美麗
[00:07:41.180 --> 00:07:45.800]  之後麥麥就再沒有叫「狼來了」
[00:07:45.800 --> 00:07:50.400]  麥兜也不想 不需要跑上山
[00:07:50.400 --> 00:07:55.840]  就是這樣 麥兜就缺乏運動 變得越來越肥
[00:07:55.840 --> 00:08:00.300]  為了麥兜的健康 於是麥麥改口說
[00:08:00.300 --> 00:08:01.880]  「狼來了 狼來了」
[00:08:01.880 --> 00:08:04.680]  當麥兜聽到「狼來了」的時候
[00:08:04.680 --> 00:08:10.860]  他就會跑上山 和表弟麥麥一起摘果子
[00:08:10.860 --> 00:08:16.060]  一起欣賞這個美麗的山坡
[00:08:16.060 --> 00:08:17.800]  各位朋友 各位頂姐妹
[00:08:17.800 --> 00:08:22.520]  如果你有一個這樣的朋友 你感動嗎?
[00:08:22.520 --> 00:08:27.180]  上星期我們講過 我們一起學習
[00:08:27.180 --> 00:08:32.640]  不可以讓魔鬼留地步 不可給魔鬼留地步
[00:08:32.640 --> 00:08:39.080]  我們說 第一 是要氣絕謊言
[00:08:39.080 --> 00:08:44.240]  第二 是生氣卻不要犯罪
[00:08:44.240 --> 00:08:50.440]  我想問 在這個星期裏面 有多少人做得到?
[00:08:50.440 --> 00:08:52.660]  有的話 我恭喜你
[00:08:52.660 --> 00:09:00.360]  正如我剛才問 有誰聽過伊索語言的「狼來了」?
[00:09:00.360 --> 00:09:04.760]  其實 我們明明知道這個故事的教訓
[00:09:04.760 --> 00:09:09.500]  我們仍然卻是被魔鬼留地步
[00:09:09.500 --> 00:09:15.200]  我們仍然說謊
[00:09:15.200 --> 00:09:19.900]  聽完「麥麥豬來了」 我們被提醒
[00:09:19.900 --> 00:09:25.440]  也明白到最重要的不是單是明白道理
[00:09:25.440 --> 00:09:29.300]  而是生命的轉變
[00:09:29.300 --> 00:09:34.940]  重點是 我們讀聖經有沒有讀到心裏面
[00:09:34.940 --> 00:09:41.460]  而不是停留在頭腦裏面 只成為聖經的知識
[00:09:41.460 --> 00:09:43.040]  更加感恩的是
[00:09:43.040 --> 00:09:47.760]  當全村人都不再相信麥麥的時候
[00:09:47.760 --> 00:09:52.720]  仍然有麥兜對他不離不棄
[00:09:52.720 --> 00:09:57.300]  這個不是傻 是愛
[00:09:57.300 --> 00:09:59.540]  當我們一次又一次承諾
[00:09:59.540 --> 00:10:03.120]  我們要改過 我們不再犯罪
[00:10:03.120 --> 00:10:09.480]  但是我們卻是一次又一次地被魔鬼留地步
[00:10:09.480 --> 00:10:11.680]  我們到了一個境況
[00:10:11.680 --> 00:10:18.200]  差不多連我們自己都不再相信我們自己
[00:10:18.200 --> 00:10:19.500]  各位弟兄姊妹
[00:10:19.500 --> 00:10:24.820]  其實我們每一個都仍然有一個資深的朋友
[00:10:24.820 --> 00:10:30.540]  在任何情況下都仍然關心我們 仍然擔心我們
[00:10:30.540 --> 00:10:35.940]  怕萬一 萬一真是狼來了 魔鬼來了
[00:10:35.940 --> 00:10:40.700]  我們就會被魔鬼所吞噬
[00:10:40.700 --> 00:10:43.460]  他就是主耶穌
[00:10:43.460 --> 00:10:48.720]  「神總不撇下你 也不丟棄你」
[00:10:48.720 --> 00:10:51.620]  我們真正感動的話
[00:10:51.620 --> 00:10:56.460]  就不要再只是停留在感動裏面
[00:10:56.460 --> 00:11:00.200]  不要再停留在我們口頭立志上面
[00:11:00.200 --> 00:11:05.340]  或者停留在我們頭腦認知的層面裏面
[00:11:05.340 --> 00:11:09.860]  我們認真的 切實的
[00:11:09.860 --> 00:11:15.220]  不可給魔鬼留地步
[00:11:15.220 --> 00:11:17.220]  今天我們所讀的經文
[00:11:17.220 --> 00:11:20.620]  保羅寫信給耶穌所教會的提醒
[00:11:20.620 --> 00:11:24.580]  不可給魔鬼留地步
[00:11:24.580 --> 00:11:29.820]  不單止第一 我們要棄絕謊言
[00:11:29.820 --> 00:11:34.500]  第二 生氣卻不要犯罪
[00:11:34.500 --> 00:11:38.320]  還有第三 二十八節
[00:11:38.320 --> 00:11:40.820]  從前偷竊的 不要再偷
[00:11:40.820 --> 00:11:43.840]  總要勞力 親手做正經事
[00:11:43.840 --> 00:11:49.140]  就可有餘 分給那缺少的人
[00:11:49.140 --> 00:11:52.960]  有一隻兔子 牠的名字叫做小可
[00:11:52.960 --> 00:11:55.500]  在草原的一棵樹上面
[00:11:55.500 --> 00:11:58.180]  發現了一個布公仔
[00:11:58.180 --> 00:12:01.260]  牠明明知道一定是有人
[00:12:01.260 --> 00:12:03.700]  忘記了帶回去
[00:12:03.700 --> 00:12:07.420]  但牠還是忍不住抱起了布公仔
[00:12:07.420 --> 00:12:11.460]  決定借回去玩一會兒
[00:12:11.460 --> 00:12:16.020]  牠帶著布公仔騎三輪車 一起睡覺
[00:12:16.020 --> 00:12:19.020]  心裏面越來越不捨得
[00:12:19.020 --> 00:12:23.260]  將這個布公仔交出來
[00:12:23.260 --> 00:12:24.860]  但是媽媽一定要牠
[00:12:24.860 --> 00:12:28.260]  將這個布公仔物歸原處
[00:12:28.260 --> 00:12:32.580]  小可很生氣地大喊「我不要」
[00:12:32.580 --> 00:12:36.580]  但是 雖然牠的嘴這樣說
[00:12:36.580 --> 00:12:41.580]  牠的腳仍然是走回去草原那裏
[00:12:41.580 --> 00:12:46.500]  並且發現遺失了布公仔的豬小妹
[00:12:46.500 --> 00:12:48.740]  在那裏很傷心
[00:12:48.740 --> 00:12:50.860]  不斷地哭
[00:12:50.860 --> 00:12:53.380]  於是 小可就將布公仔
[00:12:53.380 --> 00:12:56.340]  安靜地放在樹上
[00:12:56.340 --> 00:13:01.620]  讓豬小妹去尋找 讓牠找得到
[00:13:01.620 --> 00:13:02.900]  第二天早上
[00:13:02.900 --> 00:13:05.220]  當小可又回到草原的時候
[00:13:05.220 --> 00:13:07.340]  她發現 沒錯
[00:13:07.340 --> 00:13:09.140]  布公仔已經不見了
[00:13:09.140 --> 00:13:11.420]  應該是物歸原處
[00:13:11.420 --> 00:13:15.260]  她就見到在樹幹上面留著一條
[00:13:15.260 --> 00:13:20.620]  由三葉草編成的頸鏈
[00:13:20.620 --> 00:13:24.820]  這是日本知名兒童書籍作家
[00:13:24.820 --> 00:13:29.140]  公西特也所作的一個圖書
[00:13:29.140 --> 00:13:30.860]  圖畫書 叫做
[00:13:30.860 --> 00:13:34.820]  《好想要一個娃娃》
[00:13:34.820 --> 00:13:38.180]  她沒有在故事裏面直接了當地
[00:13:38.180 --> 00:13:41.900]  指明兔子小可的行為是偷竊
[00:13:41.900 --> 00:13:47.380]  但卻很細膩 很微妙地
[00:13:47.380 --> 00:13:52.700]  將她的同情心 同理心寫出來
[00:13:52.700 --> 00:13:59.460]  讓小孩看到失主傷心難過的情緒
[00:13:59.460 --> 00:14:03.060]  很溫柔地提醒小孩
[00:14:03.060 --> 00:14:07.420]  不要拿一些不屬於他自己的東西
[00:14:07.420 --> 00:14:10.580]  以免為了彼此帶來傷害
[00:14:12.900 --> 00:14:16.300]  上帝其實也很看重這件事
[00:14:16.300 --> 00:14:23.340]  他非常厭惡人身上多了的第三隻手
[00:14:23.340 --> 00:14:25.260]  在約書阿記第七章
[00:14:25.260 --> 00:14:28.660]  阿肝就是聖經裏面著名的一個例子
[00:14:28.660 --> 00:14:31.060]  他因為拿了不應該拿的東西
[00:14:31.060 --> 00:14:34.700]  以致連累到整個以色列軍隊
[00:14:34.700 --> 00:14:37.900]  慘常敗績
[00:14:37.900 --> 00:14:44.500]  所以 聖經的智慧之書朕言九章第十七十八節
[00:14:44.500 --> 00:14:49.300]  那裏很清楚說了偷竊是愚昧的行為
[00:14:49.300 --> 00:14:52.500]  若干以為偷來的水是甜的
[00:14:52.500 --> 00:14:55.540]  咁吃的餅是好的
[00:14:55.540 --> 00:15:01.700]  人卻不知有陰魂(死亡)在他那裏
[00:15:01.700 --> 00:15:08.300]  他的刻呼叫在陰間的深處
[00:15:08.300 --> 00:15:13.300]  使徒保羅於是勸勉信徒
[00:15:13.300 --> 00:15:16.700]  在二佛所書四章二十八節他敢說
[00:15:16.700 --> 00:15:18.700]  從前偷竊的不要再偷
[00:15:18.700 --> 00:15:21.700]  總要努力親手做正經事
[00:15:21.700 --> 00:15:26.100]  就可有如分給那缺少的人
[00:15:26.100 --> 00:15:29.100]  從前偷竊的不要再偷
[00:15:29.100 --> 00:15:34.500]  又或者十節之中的第八節不可偷渡
[00:15:34.500 --> 00:15:37.900]  比較能理解字面上直接的意義
[00:15:37.900 --> 00:15:40.100]  我們說 我們沒有
[00:15:40.100 --> 00:15:42.700]  我們沒有偷東西
[00:15:42.700 --> 00:15:49.500]  但是 偷竊是拿了一些不屬於自己的東西
[00:15:49.500 --> 00:15:56.100]  這樣就包括眼權 知識產權
[00:15:56.100 --> 00:15:59.500]  我們在網上接收的一些資訊
[00:15:59.500 --> 00:16:03.900]  看的電視 電影 電視劇
[00:16:03.900 --> 00:16:06.700]  我們也都不可以掉以輕心
[00:16:06.700 --> 00:16:09.100]  否則我們其實可能偷了
[00:16:09.100 --> 00:16:12.500]  而自己都不知道
[00:16:12.500 --> 00:16:15.900]  另外 我們又很容易忽略了
[00:16:15.900 --> 00:16:22.100]  該給而未給都是算偷渡
[00:16:22.100 --> 00:16:27.100]  譬如說 應該還的錢沒有還
[00:16:27.100 --> 00:16:30.900]  我們借了的書不還
[00:16:30.900 --> 00:16:34.500]  應該交的錢或者雜費沒有交
[00:16:34.500 --> 00:16:39.900]  應該分別為剩給上帝的時間和金錢
[00:16:39.900 --> 00:16:43.900]  我們卻據為己有
[00:16:43.900 --> 00:16:48.300]  聖經裡面 還很清楚地指出
[00:16:48.300 --> 00:16:53.500]  如果有人未將當立的十分之一獻給上帝
[00:16:53.500 --> 00:16:58.100]  就是偷竊上帝的金錢
[00:16:58.100 --> 00:17:01.300]  馬拉基書三章八到九節
[00:17:01.300 --> 00:17:04.500]  人豈可奪取神之物呢?
[00:17:04.500 --> 00:17:07.300]  你們竟奪取我的貢物
[00:17:07.300 --> 00:17:11.500]  你們卻說 我們在何事上奪取你的貢物呢?
[00:17:11.500 --> 00:17:16.700]  就是你們在當立的十分之一和當獻的貢物上
[00:17:16.700 --> 00:17:20.100]  因你們通國的人都奪取我的貢物
[00:17:20.100 --> 00:17:24.500]  就座就臨到你們身上
[00:17:24.500 --> 00:17:27.900]  有一個人在星期五下午出了糧
[00:17:27.900 --> 00:17:31.500]  立即趕去教會將他的十分之一奉獻
[00:17:31.500 --> 00:17:33.100]  教會的秘書說
[00:17:33.100 --> 00:17:37.900]  你不用這麼說 你留到主日的時候都可以的
[00:17:37.900 --> 00:17:39.700]  這個人回答說
[00:17:39.700 --> 00:17:42.100]  假如在星期日之前我離開了世界
[00:17:42.100 --> 00:17:46.500]  去到神面前 我豈不是欠他錢?
[00:17:46.500 --> 00:17:51.100]  這個故事的的確確是在美國發生的真人真事
[00:17:51.100 --> 00:17:53.500]  但是 其實我們只要有心
[00:17:53.500 --> 00:17:55.300]  我們的意向是清潔的話
[00:17:55.300 --> 00:17:58.500]  神絕對不是一個斤斤計較的神
[00:17:58.500 --> 00:18:01.300]  不過 這個弟兄的做法
[00:18:01.300 --> 00:18:04.500]  都可以成為我們的一個警醒
[00:18:04.500 --> 00:18:08.900]  他的心意也都值得我們去學習
[00:18:08.900 --> 00:18:10.900]  不可給魔鬼留地步
[00:18:10.900 --> 00:18:14.300]  不單止第一 氣絕謊言
[00:18:14.300 --> 00:18:19.300]  第二 生氣卻不要犯罪
[00:18:19.300 --> 00:18:22.700]  第三 不可偷竊
[00:18:22.700 --> 00:18:25.500]  第四 二十九節
[00:18:25.500 --> 00:18:28.500]  污穢的言語一句不可出口
[00:18:28.500 --> 00:18:31.900]  只要隨時說詛咒人的好話
[00:18:31.900 --> 00:18:36.300]  叫聽見的人得益處
[00:18:36.300 --> 00:18:39.700]  很多香港的電視劇或者電影的編劇
[00:18:39.700 --> 00:18:42.900]  可能是想劇情更加生活化一點
[00:18:42.900 --> 00:18:44.700]  所以有不少的對白
[00:18:44.700 --> 00:18:49.300]  都加上一些疑似粗口的一些助語詞
[00:18:49.300 --> 00:18:52.300]  事實上 我在香港的地鐵裏面
[00:18:52.300 --> 00:18:57.300]  也親身目睹幾個穿著校服的女學生
[00:18:57.300 --> 00:19:02.300]  她們每一句說話都加了一句粗口
[00:19:02.300 --> 00:19:05.500]  不知道她們是不是如果沒有粗口的話
[00:19:05.500 --> 00:19:08.500]  根本說不了話 就啞口無言
[00:19:08.500 --> 00:19:10.700]  有一次我在巴士上面
[00:19:10.700 --> 00:19:15.100]  也看到一個媽媽罵她幾歲大的兒子的時候
[00:19:15.100 --> 00:19:17.100]  竟然都用粗口
[00:19:17.100 --> 00:19:22.100]  而她用的 卻正是罵自己
[00:19:22.100 --> 00:19:27.100]  英國聖公會書記主教William Campbell曾經說過
[00:19:27.100 --> 00:19:31.300]  The most influential of all educational factors
[00:19:31.300 --> 00:19:35.100]  is the conversation in a child's home
[00:19:35.100 --> 00:19:37.700]  在一個孩童的成長裏面
[00:19:37.700 --> 00:19:39.900]  最具影響力的教育
[00:19:39.900 --> 00:19:44.500]  就是在家裏面的每一句說話
[00:19:44.500 --> 00:19:46.700]  因為她們以語目染
[00:19:46.700 --> 00:19:52.500]  甚至講出了污穢的言語而不自知
[00:19:52.500 --> 00:19:53.700]  有一位老太太
[00:19:53.700 --> 00:19:56.900]  她對任何人都有讚美的說話可以講的
[00:19:56.900 --> 00:19:59.300]  即使對著無賴
[00:19:59.300 --> 00:20:02.900]  她也都有她的讚美的言詞
[00:20:02.900 --> 00:20:06.700]  這位老太太總是看到事情的光明面
[00:20:06.700 --> 00:20:08.300]  看到人的優點
[00:20:08.300 --> 00:20:11.700]  而不願意吹毛求疵
[00:20:11.700 --> 00:20:13.700]  她的一個朋友
[00:20:13.700 --> 00:20:16.100]  接受不了她這種樂觀的態度
[00:20:16.100 --> 00:20:17.900]  有一天走來問她
[00:20:17.900 --> 00:20:21.300]  你認為魔鬼怎樣?
[00:20:21.300 --> 00:20:25.500]  你對他應該沒有稱讚的說話可以講了吧?
[00:20:25.500 --> 00:20:29.700]  想不到這位老太太知之又有地說
[00:20:29.700 --> 00:20:31.100]  對於魔鬼
[00:20:31.100 --> 00:20:35.300]  有一件事我必須要誇讚他
[00:20:35.300 --> 00:20:41.900]  魔鬼永遠都盡忠職守
[00:20:41.900 --> 00:20:44.500]  這句話一點都不假
[00:20:44.500 --> 00:20:47.300]  不可給魔鬼留地步
[00:20:47.300 --> 00:20:50.100]  魔鬼就好像敲叫的獅子
[00:20:50.100 --> 00:20:55.300]  到處去尋找可以吞噬的人
[00:20:55.300 --> 00:20:58.500]  他永遠都忠於職守
[00:20:58.500 --> 00:21:02.300]  我們假如不穿上神的全副軍裝
[00:21:02.300 --> 00:21:09.300]  就很容易很快會被魔鬼撒旦所擊倒
[00:21:09.300 --> 00:21:11.300]  所以我們要警醒
[00:21:11.300 --> 00:21:15.500]  在我們最鬆懈、最舒適、最不會提防的時候
[00:21:15.500 --> 00:21:20.300]  我們可能給了魔鬼留有地步
[00:21:20.300 --> 00:21:23.300]  我們給了魔鬼機會
[00:21:23.300 --> 00:21:26.700]  在我們的個人網頁
[00:21:26.700 --> 00:21:31.300]  在我們一些很無聊的WeChat、WhatsApp裡面
[00:21:31.300 --> 00:21:37.100]  我們跟好朋友毫無束縛的閒談當中
[00:21:37.100 --> 00:21:42.700]  在我們生氣仍然未犯罪的時候
[00:21:42.700 --> 00:21:44.700]  我們很容易會放縱
[00:21:44.700 --> 00:21:49.100]  沒有落緊我們的舌頭
[00:21:49.100 --> 00:21:52.300]  《亞各書》三章五到六節
[00:21:52.300 --> 00:21:56.300]  這樣舌頭在白體裡也是最少的
[00:21:56.300 --> 00:21:58.300]  卻能說大話
[00:21:58.300 --> 00:22:02.700]  看啊 最少的火能點著最大的樹林
[00:22:02.700 --> 00:22:04.300]  舌頭就是火
[00:22:04.300 --> 00:22:05.700]  在我們白體中
[00:22:05.700 --> 00:22:07.900]  舌頭是個最惡的世界
[00:22:07.900 --> 00:22:09.900]  能污穢全身
[00:22:09.900 --> 00:22:12.500]  也能把生命的輪子點起來
[00:22:12.500 --> 00:22:17.700]  並且是從地獄裡點著的
[00:22:17.700 --> 00:22:19.900]  然後第八節
[00:22:19.900 --> 00:22:22.700]  唯獨舌頭沒有人能制伏
[00:22:22.700 --> 00:22:26.100]  是不止息的惡物
[00:22:26.100 --> 00:22:30.300]  滿了害死人的毒氣
[00:22:30.300 --> 00:22:33.300]  在《亞各書》第三章的茶經
[00:22:33.300 --> 00:22:35.900]  我時時都會引用一個例子提醒
[00:22:35.900 --> 00:22:38.700]  我們說的話究竟是不是詛咒人
[00:22:38.700 --> 00:22:44.300]  這個測驗叫做Think
[00:22:44.300 --> 00:22:46.100]  我們說話之前
[00:22:46.100 --> 00:22:49.700]  Think 問自己五個問題
[00:22:49.700 --> 00:22:52.100]  Is it true?
[00:22:52.100 --> 00:22:55.900]  是不是真實的?
[00:22:55.900 --> 00:22:58.100]  Is it helpful?
[00:22:58.100 --> 00:23:00.500]  是不是詛咒人的?
[00:23:00.500 --> 00:23:02.500]  這件事有沒有幫助的?
[00:23:02.500 --> 00:23:04.700]  Is it inspiring?
[00:23:04.700 --> 00:23:08.500]  是不是啟發人的?
[00:23:08.500 --> 00:23:10.100]  Is it necessary?
[00:23:10.100 --> 00:23:11.900]  是不是需要的?
[00:23:11.900 --> 00:23:13.700]  Is it kind?
[00:23:13.700 --> 00:23:14.900]  是不是善良的?
[00:23:14.900 --> 00:23:17.100]  以恩慈相待的
[00:23:17.100 --> 00:23:20.700]  Think
[00:23:20.700 --> 00:23:22.300]  如果都是正面的
[00:23:22.300 --> 00:23:24.300]  那我們就可以說了
[00:23:24.300 --> 00:23:25.700]  不過最低限度
[00:23:25.700 --> 00:23:29.500]  當我們思想過這五個問題的時候
[00:23:29.500 --> 00:23:32.100]  我們就不會衝口而出一些
[00:23:32.100 --> 00:23:36.900]  我們說了會後悔的說話
[00:23:36.900 --> 00:23:39.500]  有一個牧師在他的後院鋸木
[00:23:39.500 --> 00:23:41.100]  做一個木架
[00:23:41.100 --> 00:23:43.700]  一個小朋友一直遠遠地望著
[00:23:43.700 --> 00:23:45.700]  一句話都沒有說
[00:23:45.700 --> 00:23:49.100]  牧師就儘管繼續低著頭
[00:23:49.100 --> 00:23:50.900]  繼續苦幹
[00:23:50.900 --> 00:23:53.500]  心想他再望一會都會走了
[00:23:53.500 --> 00:23:55.100]  都會悶了
[00:23:55.100 --> 00:23:56.300]  誰不知
[00:23:56.300 --> 00:23:57.500]  牧師鋸多久
[00:23:57.500 --> 00:23:59.300]  這個小朋友就看多久
[00:23:59.300 --> 00:24:00.900]  就望多久
[00:24:00.900 --> 00:24:02.900]  牧師終於忍不住了
[00:24:02.900 --> 00:24:04.300]  就問小朋友
[00:24:04.300 --> 00:24:06.100]  你是不是想偷師?
[00:24:06.100 --> 00:24:07.500]  小朋友回答說
[00:24:07.500 --> 00:24:08.300]  不是
[00:24:08.300 --> 00:24:09.500]  我只是想看看
[00:24:09.500 --> 00:24:10.900]  一個牧師揼出手的時候
[00:24:10.900 --> 00:24:14.700]  會說些什麼
[00:24:14.700 --> 00:24:16.300]  我補充一句
