
[00:00:00.000 --> 00:00:02.000]  好,等師父讓我們在聆聽主導而先
[00:04:19.000 --> 00:04:24.000]  遇見他的一個同伴欠他十兩銀子
[00:04:24.000 --> 00:04:26.000]  便抽著他
[00:04:26.000 --> 00:04:28.000]  捏著他的喉嚨
[00:04:28.000 --> 00:04:32.000]  說 你把所欠的還我
[00:04:32.000 --> 00:04:36.000]  他的同伴就苦服央求他
[00:04:36.000 --> 00:04:38.000]  說 寬容我吧
[00:04:38.000 --> 00:04:41.000]  將來我必還清
[00:04:41.000 --> 00:04:42.000]  他不肯
[00:04:42.000 --> 00:04:45.000]  僅去把他下載監裏
[00:04:45.000 --> 00:04:48.000]  讓他還了所欠的債
[00:04:48.000 --> 00:04:52.000]  眾同伴看見他所做的事
[00:04:52.000 --> 00:04:53.000]  就甚憂愁
[00:04:53.000 --> 00:04:57.000]  去把這事都告訴了主人
[00:04:57.000 --> 00:05:00.000]  於是主人叫了他來
[00:05:00.000 --> 00:05:01.000]  對他說
[00:05:01.000 --> 00:05:03.000]  你這惡奴才
[00:05:03.000 --> 00:05:05.000]  你央求我
[00:05:05.000 --> 00:05:08.000]  我就把你所欠的都免了
[00:05:08.000 --> 00:05:12.000]  你不應當憐恤你的同伴
[00:05:12.000 --> 00:05:14.000]  將我憐恤你嗎
[00:05:14.000 --> 00:05:16.000]  主人就大怒
[00:05:16.000 --> 00:05:18.000]  把他交給掌刑的
[00:05:18.000 --> 00:05:22.000]  讓他還清了所欠的債
[00:05:22.000 --> 00:05:27.000]  你們各人若不從心裏饒恕你的弟兄
[00:05:27.000 --> 00:05:31.000]  我天父也要這樣待你們
[00:05:31.000 --> 00:05:34.000]  上一個禮拜
[00:05:34.000 --> 00:05:38.000]  我們剛剛看完那段經文
[00:05:38.000 --> 00:05:40.000]  從第15節到第22節
[00:05:40.000 --> 00:05:46.000]  談論到有關於饒恕的問題
[00:05:46.000 --> 00:05:50.000]  這個題目耶穌沒有停止下來
[00:05:50.000 --> 00:05:55.000]  馬太作為記低耶穌的教導的時候
[00:05:55.000 --> 00:05:58.000]  他也承著這個饒恕的問題
[00:05:58.000 --> 00:06:01.000]  繼續延伸去看下去
[00:06:01.000 --> 00:06:04.000]  如果一個人沒有饒恕的心態
[00:06:04.000 --> 00:06:09.000]  或者沒有一種體貼上帝父神心思的人
[00:06:09.000 --> 00:06:12.000]  這種人的心思往往只是
[00:06:12.000 --> 00:06:14.000]  隨著罪的心態而活
[00:06:14.000 --> 00:06:15.000]  簡單點來說
[00:06:15.000 --> 00:06:19.000]  他們就成為了魔鬼撒旦的跟隨者
[00:06:19.000 --> 00:06:22.000]  所以我們今天看到有很多不信諸的人
[00:06:22.000 --> 00:06:25.000]  帶著一種的陳述
[00:06:25.000 --> 00:06:28.000]  例如有仇不報非君子
[00:06:28.000 --> 00:06:31.000]  你死比我死好
[00:06:31.000 --> 00:06:33.000]  人不畏己天誅地滅等等
[00:06:33.000 --> 00:06:36.000]  這些說話在人生的路上去行
[00:06:36.000 --> 00:06:38.000]  去對待人
[00:06:38.000 --> 00:06:39.000]  其實很容易過去
[00:06:39.000 --> 00:06:42.000]  你這一生用這一套的手段去運作
[00:06:42.000 --> 00:06:47.000]  可能在這個世界上你會覺得更加容易
[00:06:47.000 --> 00:06:50.000]  不過永生就肯定沒有你的份
[00:06:50.000 --> 00:06:54.000]  因為你跟隨了魔鬼撒旦的心腸
[00:06:54.000 --> 00:06:56.000]  父神的心腸是怎樣呢
[00:06:56.000 --> 00:06:59.000]  我們已經講過包括我們先前所講到的
[00:06:59.000 --> 00:07:01.000]  談論到那個人
[00:07:01.000 --> 00:07:03.000]  原本擁有了一百隻羊
[00:07:03.000 --> 00:07:05.000]  連一隻羊走失了
[00:07:05.000 --> 00:07:09.000]  他都願意花盡心思時間去關心
[00:07:09.000 --> 00:07:10.000]  去找回牠回來
[00:07:10.000 --> 00:07:15.000]  我們的父神的心腸是一種從來不放棄
[00:07:15.000 --> 00:07:18.000]  對於一個人他的拯救
[00:07:18.000 --> 00:07:21.000]  上帝一直都很希望人能夠
[00:07:21.000 --> 00:07:25.000]  在各式各樣的層次上面可以迴轉
[00:07:25.000 --> 00:07:27.000]  從罪走出來
[00:07:27.000 --> 00:07:30.000]  從迷失當中歸回上帝的裡面
[00:07:30.000 --> 00:07:36.000]  好使我們都能夠歸入成為神家的一份子
[00:07:36.000 --> 00:07:39.000]  而神的子民應該在這個地上的裡面
[00:07:39.000 --> 00:07:42.000]  活著的狀態就是抗衡
[00:07:42.000 --> 00:07:46.000]  剛才我們先前所講魔鬼撒旦那種思維
[00:07:46.000 --> 00:07:48.000]  我們不會跟隨這種所謂
[00:07:48.000 --> 00:07:49.000]  你死比我好
[00:07:49.000 --> 00:07:51.000]  或者找人戰師弟
[00:07:51.000 --> 00:07:54.000]  這種人生哲理去運作
[00:07:54.000 --> 00:07:59.000]  因為我們的父神從來不是這樣的
[00:07:59.000 --> 00:08:03.000]  但是這個過程容易嗎
[00:08:03.000 --> 00:08:05.000]  不容易
[00:08:05.000 --> 00:08:06.000]  上文我已經講過了
[00:08:06.000 --> 00:08:08.000]  我們的父神其實是很掙扎的
[00:08:08.000 --> 00:08:10.000]  他雖然願意萬人得救
[00:08:10.000 --> 00:08:12.000]  不願一人沉淪
[00:08:12.000 --> 00:08:13.000]  但是很可惜的就是
[00:08:13.000 --> 00:08:19.000]  這個世界卻是萬人自願走去失救
[00:08:19.000 --> 00:08:21.000]  於是乎造成了我們父神的心
[00:08:21.000 --> 00:08:25.000]  很責心 很難過
[00:08:25.000 --> 00:08:29.000]  在這樣的情況之下
[00:08:29.000 --> 00:08:31.000]  我們作為神的子民
[00:08:31.000 --> 00:08:37.000]  有沒有分享一下父神的心思意念
[00:08:37.000 --> 00:08:40.000]  今天這段聖經就是想講這件事
[00:08:40.000 --> 00:08:45.000]  我想跟大家分開三個部份去看一下
[00:08:45.000 --> 00:08:50.000]  摸一下 體貼一下
[00:08:50.000 --> 00:08:53.000]  我們父神的心思
[00:08:53.000 --> 00:08:58.000]  第一個部份是從第23至27節裡面
[00:08:58.000 --> 00:08:59.000]  我給一個副題
[00:08:59.000 --> 00:09:00.000]  它叫做一個
[00:09:00.000 --> 00:09:06.000]  「不對現成六下神形師恩典」
[00:09:06.000 --> 00:09:10.000]  這個音樂的情景
[00:09:10.000 --> 00:09:15.000]  萬人得救是上帝的心思意念
[00:09:15.000 --> 00:09:26.000]  但是人卻是屢次又屢次地出賣上帝
[00:09:26.000 --> 00:09:29.000]  究竟是怎樣呢
[00:09:29.000 --> 00:09:32.000]  我們去看一下這段聖經講什麼
[00:09:32.000 --> 00:09:33.000]  我讀多一次
[00:09:33.000 --> 00:09:34.000]  23至27節
[00:09:34.000 --> 00:09:36.000]  很短幾節經文而已
[00:09:36.000 --> 00:09:39.000]  馬太福音的記載是很好的
[00:09:39.000 --> 00:09:43.000]  節數是多 內容是很精簡的
[00:09:43.000 --> 00:09:44.000]  23節這樣講
[00:09:44.000 --> 00:09:49.000]  天國好像一個皇要和他僕人算賬
[00:09:49.000 --> 00:09:50.000]  裁算的時候
[00:09:50.000 --> 00:09:53.000]  有人帶了一個欠一千萬銀子的來
[00:09:53.000 --> 00:09:56.000]  因為他沒有什麼償還之物
[00:09:56.000 --> 00:10:00.000]  主人吩咐把他和他妻兒兒女
[00:10:00.000 --> 00:10:03.000]  並一切所有的都賣了償還
[00:10:03.000 --> 00:10:05.000]  那僕人就苦服拜他
[00:10:05.000 --> 00:10:07.000]  說主啊 寬容我
[00:10:07.000 --> 00:10:09.000]  將來我都要還清
[00:10:09.000 --> 00:10:13.000]  那僕人的主人就動了慈心
[00:10:13.000 --> 00:10:14.000]  把他釋放了
[00:10:14.000 --> 00:10:21.000]  並且免了他的債
[00:10:21.000 --> 00:10:22.000]  魔鬼撒旦的心腸是
[00:10:22.000 --> 00:10:25.000]  信我者昌 逆我者亡
[00:10:25.000 --> 00:10:29.000]  但是我們上帝的心腸卻是
[00:10:29.000 --> 00:10:33.000]  縱使證明了我們多次是不可靠的
[00:10:33.000 --> 00:10:35.000]  不可信的
[00:10:35.000 --> 00:10:40.000]  但是上帝仍然沒有否定自己
[00:10:40.000 --> 00:10:43.000]  他仍然是願意在他的承諾之下
[00:10:43.000 --> 00:10:46.000]  向人施以謝罪之恩
[00:10:46.000 --> 00:10:50.000]  就好像提摩太後書二章十三節
[00:10:50.000 --> 00:10:54.000]  2 Timothy chapter 2 verse 13
[00:10:54.000 --> 00:10:56.000]  那裡曾經有一句經文講過
[00:10:56.000 --> 00:10:58.000]  我們縱然失信
[00:10:58.000 --> 00:11:00.000]  他仍是可信
[00:11:00.000 --> 00:11:03.000]  因為他不能背負自己
[00:11:03.000 --> 00:11:04.000]  這句經文是反映出
[00:11:04.000 --> 00:11:09.000]  上帝的心腸一直是不會離棄拯救人的
[00:11:09.000 --> 00:11:13.000]  縱使我們已經明明多次證明了
[00:11:13.000 --> 00:11:15.000]  是會否定上帝
[00:11:15.000 --> 00:11:16.000]  我們今天看一下這段聖經
[00:11:16.000 --> 00:11:18.000]  這裡發生了什麼事情
[00:11:18.000 --> 00:11:22.000]  一開始講到天國好像一個王
[00:11:22.000 --> 00:11:26.000]  要來跟他的僕人算帳
[00:11:26.000 --> 00:11:28.000]  有趣的地方就是
[00:11:28.000 --> 00:11:32.000]  原來天國的魂作
[00:11:32.000 --> 00:11:38.000]  是一個王會回來跟他的僕人算帳
[00:11:38.000 --> 00:11:43.000]  這個是一個很嚴肅的題目
[00:11:43.000 --> 00:11:44.000]  因為今天為什麼
[00:11:44.000 --> 00:11:45.000]  我們今天的教會
[00:11:45.000 --> 00:11:50.000]  很多時候傳的福音是一個廉價福音
[00:11:50.000 --> 00:11:53.000]  cheap grace
[00:11:53.000 --> 00:11:55.000]  cheap grace是什麼意思
[00:11:55.000 --> 00:11:57.000]  上帝騙我要的
[00:11:57.000 --> 00:11:59.000]  我要我就有
[00:11:59.000 --> 00:12:02.000]  我不喜歡我就可以不要
[00:12:02.000 --> 00:12:04.000]  隨我意願
[00:12:04.000 --> 00:12:07.000]  所以那些所謂成日呼召要舉手
[00:12:07.000 --> 00:12:08.000]  信主
[00:12:08.000 --> 00:12:09.000]  誰要信主
[00:12:09.000 --> 00:12:10.000]  決治現在
[00:12:10.000 --> 00:12:11.000]  你不需要決治
[00:12:11.000 --> 00:12:14.000]  你生活活出來是一個基督徒
[00:12:14.000 --> 00:12:17.000]  是人都看得到的
[00:12:17.000 --> 00:12:20.000]  你告訴牧師我信主
[00:12:20.000 --> 00:12:23.000]  你不需要在報道會
[00:12:23.000 --> 00:12:24.000]  牧師講唐道
[00:12:24.000 --> 00:12:25.000]  然後呼召
[00:12:25.000 --> 00:12:27.000]  然後你才說信主
[00:12:27.000 --> 00:12:28.000]  不需要的
[00:12:28.000 --> 00:12:31.000]  你自然的生命會流露出來
[00:12:31.000 --> 00:12:36.000]  就是一個願意跟從上帝說話而行的人
[00:12:36.000 --> 00:12:38.000]  但是今天的信徒
[00:12:38.000 --> 00:12:40.000]  因為在這個平價福音
[00:12:40.000 --> 00:12:45.000]  或者廉價福音的廣泛傳遞的情況之下
[00:12:45.000 --> 00:12:48.000]  就覺得可以信就信
[00:12:48.000 --> 00:12:50.000]  不可以信就不信
[00:12:50.000 --> 00:12:51.000]  造成了一個現象是什麼
[00:12:51.000 --> 00:12:53.000]  信徒在教會一個樣
[00:12:53.000 --> 00:12:55.000]  出到世界的一個樣
[00:12:55.000 --> 00:12:57.000]  而這個樣不銜接的
[00:12:57.000 --> 00:12:59.000]  甚至是對沖的
[00:12:59.000 --> 00:13:01.000]  不是對沖基金
[00:13:01.000 --> 00:13:02.000]  對沖
[00:13:02.000 --> 00:13:04.000]  兩個是contradicting
[00:13:04.000 --> 00:13:07.000]  兩個是矛盾地去對抗著
[00:13:07.000 --> 00:13:09.000]  為什麼今天有這麼多信徒
[00:13:09.000 --> 00:13:11.000]  會在這樣的現象呢
[00:13:11.000 --> 00:13:13.000]  沒有了這句
[00:13:13.000 --> 00:13:15.000]  有一天
[00:13:15.000 --> 00:13:16.000]  在天國裡面
[00:13:16.000 --> 00:13:22.000]  王會回來跟你這個僕人算帳
[00:13:22.000 --> 00:13:26.000]  神明某時某日就會回來跟你聊聊天
[00:13:26.000 --> 00:13:28.000]  跟你清清一下
[00:13:28.000 --> 00:13:30.000]  清清看一下你那個的
[00:13:30.000 --> 00:13:32.000]  那條掃怎麼樣
[00:13:32.000 --> 00:13:34.000]  有趣的地方是什麼
[00:13:34.000 --> 00:13:37.000]  如果大家去看這段聖經裡面
[00:13:37.000 --> 00:13:40.000]  算帳這個字眼
[00:13:40.000 --> 00:13:43.000]  那個帳這個字眼
[00:13:43.000 --> 00:13:45.000]  原來在原文聖經裡面
[00:13:45.000 --> 00:13:46.000]  是用了一個
[00:13:46.000 --> 00:13:49.000]  你們大家我們很熟悉的一個字眼
[00:13:49.000 --> 00:13:53.000]  叫做logos
[00:13:53.000 --> 00:13:56.000]  logos是什麼
[00:13:56.000 --> 00:14:03.000]  道 馬特在這個約翰福音裡面一開始說
[00:14:03.000 --> 00:14:05.000]  道與神同在
[00:14:05.000 --> 00:14:06.000]  道就是神
[00:14:06.000 --> 00:14:09.000]  道就是logos
[00:14:09.000 --> 00:14:12.000]  原來帳是logos
[00:14:12.000 --> 00:14:17.000]  當我們去看回原來我們天國的運作
[00:14:17.000 --> 00:14:20.000]  是好像一個君王會回來
[00:14:20.000 --> 00:14:26.000]  去跟他的僕人算一算
[00:14:26.000 --> 00:14:31.000]  先前跟他約定的內容
[00:14:31.000 --> 00:14:32.000]  以前的人呢
[00:14:32.000 --> 00:14:35.000]  不是好像現在那樣的
[00:14:35.000 --> 00:14:38.000]  現在簽了的紙呢
[00:14:38.000 --> 00:14:39.000]  簽名都好
[00:14:39.000 --> 00:14:42.000]  都是可以撕毀的
[00:14:42.000 --> 00:14:45.000]  可以不對應的
[00:14:45.000 --> 00:14:51.000]  以前的人是怎樣簽約的
[00:14:51.000 --> 00:14:53.000]  說的而已
[00:14:53.000 --> 00:14:55.000]  有沒有聽過一句說話
[00:14:55.000 --> 00:15:03.000]  一言既出 事馬難追
[00:15:03.000 --> 00:15:08.000]  以前的人立約是口說就違憑的了
[00:15:08.000 --> 00:15:12.000]  所以這個王原來先前是
[00:15:12.000 --> 00:15:18.000]  跟這個僕人曾經有一個承諾
[00:15:18.000 --> 00:15:20.000]  大家協議了的
[00:15:20.000 --> 00:15:22.000]  協議什麼
[00:15:22.000 --> 00:15:24.000]  你會怎樣做
[00:15:24.000 --> 00:15:26.000]  我又會怎樣去承諾你
[00:15:26.000 --> 00:15:30.000]  會做到什麼
[00:15:30.000 --> 00:15:33.000]  其實這段聖經一開始
[00:15:33.000 --> 00:15:35.000]  其實鋪排了告訴你
[00:15:35.000 --> 00:15:37.000]  上帝其實一直都有些東西
[00:15:37.000 --> 00:15:42.000]  是跟我們去成為一個合約的
[00:15:42.000 --> 00:15:44.000]  你又說肯聽
[00:15:44.000 --> 00:15:47.000]  你又肯毀身在這個承諾的裏面
[00:15:47.000 --> 00:15:49.000]  上帝會偶爾會回來
[00:15:49.000 --> 00:15:51.000]  跟你檢查這條數
[00:15:51.000 --> 00:15:53.000]  看看對對這條數
[00:15:53.000 --> 00:15:55.000]  看看對不對
[00:15:55.000 --> 00:15:57.000]  你答應了的事
[00:15:57.000 --> 00:16:00.000]  做不做到呢
[00:16:00.000 --> 00:16:02.000]  於是一對這條數之後
[00:16:02.000 --> 00:16:04.000]  怎樣發現到
[00:16:04.000 --> 00:16:06.000]  哇 原來這個人
[00:16:06.000 --> 00:16:08.000]  一是不對
[00:16:08.000 --> 00:16:11.000]  一對發現到跟他計過的
[00:16:11.000 --> 00:16:13.000]  答應過的那條數是說
[00:16:13.000 --> 00:16:17.000]  有一千萬的銀紙
[00:16:17.000 --> 00:16:20.000]  但是他怎樣
[00:16:20.000 --> 00:16:22.000]  做不到
[00:16:22.000 --> 00:16:23.000]  簡單一點來講
[00:16:23.000 --> 00:16:25.000]  這個僕人曾經跟這個主人
[00:16:25.000 --> 00:16:27.000]  或者這個王
[00:16:27.000 --> 00:16:29.000]  去做了一個協議
[00:16:29.000 --> 00:16:32.000]  王你給了我什麼
[00:16:32.000 --> 00:16:35.000]  我會幫你去成就的
[00:16:35.000 --> 00:16:40.000]  最後可以賺到一千萬的銀紙
[00:16:40.000 --> 00:16:43.000]  一千萬是多少
[00:16:43.000 --> 00:16:49.000]  如果我們按照當時所理解的
[00:16:49.000 --> 00:16:52.000]  一千萬的銀紙
[00:16:52.000 --> 00:16:55.000]  就是在圓聞聖經說的
[00:16:55.000 --> 00:16:57.000]  有一萬的talents
[00:16:57.000 --> 00:16:59.000]  他連得
[00:16:59.000 --> 00:17:01.000]  大家說他連得這些數目
[00:17:01.000 --> 00:17:03.000]  我不是很懂的 牧師
[00:17:03.000 --> 00:17:05.000]  那我就告訴大家
[00:17:05.000 --> 00:17:08.000]  一個他連得是大約多少錢呢
[00:17:08.000 --> 00:17:11.000]  一個他連得就等於六千個大利拉
[00:17:11.000 --> 00:17:13.000]  牧師你真是開玩笑
[00:17:13.000 --> 00:17:15.000]  講這麼多這些我都不知道
[00:17:15.000 --> 00:17:18.000]  我只懂美元和加幣
[00:17:18.000 --> 00:17:20.000]  最多我買港幣
[00:17:20.000 --> 00:17:22.000]  最近可能會買一些日圓
[00:17:22.000 --> 00:17:25.000]  去日本旅行
[00:17:25.000 --> 00:17:27.000]  我怎麼懂什麼叫他連得
[00:17:27.000 --> 00:17:29.000]  什麼叫大利拉
[00:17:29.000 --> 00:17:31.000]  原來一個他連得
[00:17:31.000 --> 00:17:33.000]  就等於六千個大利拉
[00:17:33.000 --> 00:17:35.000]  六千個大利拉
[00:17:35.000 --> 00:17:37.000]  就是等同於多少呢
[00:17:37.000 --> 00:17:40.000]  六千個大利拉
[00:17:40.000 --> 00:17:47.000]  就是等同於一個人六千日的人工
[00:17:47.000 --> 00:17:50.000]  那你會開始明白了
[00:17:50.000 --> 00:17:56.000]  這個人欠了一萬個他連得
[00:17:56.000 --> 00:17:58.000]  和合本就叫一千萬個銀紙
[00:17:58.000 --> 00:18:00.000]  因為和合本那個時候
[00:18:00.000 --> 00:18:02.000]  那些銀紙的兌換率可能不同
[00:18:02.000 --> 00:18:04.000]  他認為一個銀錢就等於六個大利拉
[00:18:04.000 --> 00:18:06.000]  這樣來計算
[00:18:06.000 --> 00:18:08.000]  不要理了 和合本這樣計算
[00:18:08.000 --> 00:18:09.000]  不過我們跟原文
[00:18:09.000 --> 00:18:10.000]  一個他連得
[00:18:10.000 --> 00:18:13.000]  總共欠了一萬個他連得
[00:18:13.000 --> 00:18:14.000]  一個他連得多少呢
[00:18:14.000 --> 00:18:16.000]  六千個大利拉
[00:18:16.000 --> 00:18:20.000]  總共他欠了六千萬個大利拉
[00:18:20.000 --> 00:18:22.000]  什麼 六千萬個大利拉
[00:18:22.000 --> 00:18:25.000]  牧師你說一個大利拉等於多少呢
[00:18:25.000 --> 00:18:28.000]  一日的人工
[00:18:28.000 --> 00:18:34.000]  這個人總共欠了六千萬日的人工
[00:18:34.000 --> 00:18:36.000]  哇 這樣說來說去
[00:18:36.000 --> 00:18:39.000]  你就說牧師其實你不用說那麼多
[00:18:39.000 --> 00:18:44.000]  簡單點說他欠了很多錢
[00:18:44.000 --> 00:18:46.000]  他真的欠了很多錢
[00:18:46.000 --> 00:18:48.000]  在這個情況之下
[00:18:48.000 --> 00:18:55.000]  這個人欠了六千萬個大利拉
[00:18:55.000 --> 00:18:56.000]  在六千萬個大利拉
[00:18:56.000 --> 00:18:58.000]  如果我們前文不用太遠
[00:18:58.000 --> 00:19:00.000]  十七章第二十七節裡面
[00:19:00.000 --> 00:19:01.000]  我們已經說過
[00:19:01.000 --> 00:19:04.000]  耶穌交電稅的時候
[00:19:04.000 --> 00:19:08.000]  每人每年交的電稅是多少
[00:19:08.000 --> 00:19:11.000]  是兩個大利拉
[00:19:11.000 --> 00:19:13.000]  而當時有一個銀錢
[00:19:13.000 --> 00:19:16.000]  這個銀錢就值四個大利拉
[00:19:16.000 --> 00:19:20.000]  可以足夠兩個人一年的電稅
[00:19:20.000 --> 00:19:22.000]  簡單點來說
[00:19:22.000 --> 00:19:26.000]  純粹用交電稅來算
[00:19:26.000 --> 00:19:29.000]  這個人欠的錢
[00:19:29.000 --> 00:19:35.000]  交的電稅足夠可以交到三千萬個人
[00:19:35.000 --> 00:19:38.000]  我相信當時整個巴勒斯坦地
[00:19:38.000 --> 00:19:42.000]  英許地上面都沒有那麼大的人口
[00:19:42.000 --> 00:19:45.000]  他欠了那麼大筆錢
[00:19:45.000 --> 00:19:47.000]  在這個情況之下
[00:19:47.000 --> 00:19:48.000]  聖經記載
[00:19:48.000 --> 00:19:53.000]  他沒有任何的物品可以來償還
[00:19:53.000 --> 00:19:57.000]  你就會問他欠那麼多錢為什麼呢
[00:19:57.000 --> 00:19:58.000]  又不能償還
[00:19:58.000 --> 00:20:03.000]  他拿了錢去做什麼呢
[00:20:03.000 --> 00:20:06.000]  大英姐妹你自己想吧
[00:20:06.000 --> 00:20:11.000]  他用了那麼多錢來做什麼呢
[00:20:11.000 --> 00:20:16.000]  他用了那麼多錢來收買人心
[00:20:16.000 --> 00:20:17.000]  其實這段聖經
[00:20:17.000 --> 00:20:25.000]  是典型的層壓式的經濟模式
[00:20:25.000 --> 00:20:29.000]  你知道什麼叫層壓式嗎
[00:20:29.000 --> 00:20:30.000]  層壓式
[00:20:30.000 --> 00:20:34.000]  下面賺了錢就分給上面那些
[00:20:34.000 --> 00:20:38.000]  上面那些要背費
[00:20:38.000 --> 00:20:41.000]  一個人就有下面幾個人去幫他買賣
[00:20:41.000 --> 00:20:43.000]  那些人買賣了賺了錢就分給他
[00:20:43.000 --> 00:20:45.000]  然後如果一層一層地下去
[00:20:45.000 --> 00:20:47.000]  下面那些就越賺多些錢
[00:20:47.000 --> 00:20:50.000]  賺了錢之後就分給上面那些
[00:20:50.000 --> 00:20:52.000]  所以上面那些永遠是分得最多的
[00:20:52.000 --> 00:20:53.000]  結果怎麼樣
[00:20:53.000 --> 00:20:55.000]  他就欠了很多錢
[00:20:55.000 --> 00:20:57.000]  分不到的時候會怎樣
[00:20:57.000 --> 00:21:00.000]  就欠很多人的錢
[00:21:00.000 --> 00:21:02.000]  從這段聖經裡面給我們看
[00:21:02.000 --> 00:21:07.000]  這個僕人欠了那麼多錢
