
[00:00:00.000 --> 00:00:01.600]  希伯羅書的作者
[00:02:17.800 --> 00:02:21.800]  我們自己都要謹慎我們自己的行為
[00:02:21.800 --> 00:02:24.000]  我們要謹慎和神的關係
[00:02:24.000 --> 00:02:26.500]  以致到我們在公義上面
[00:02:26.500 --> 00:02:27.900]  在上帝的公義那邊
[00:02:27.900 --> 00:02:29.900]  我們明白上帝一定要和我們說
[00:02:29.900 --> 00:02:32.600]  如果我們不小心離棄上帝
[00:02:32.600 --> 00:02:34.200]  我們有可能
[00:02:34.200 --> 00:02:37.700]  好像有可能的這個舊因會失落
[00:02:37.700 --> 00:02:38.900]  但是一方面
[00:02:38.900 --> 00:02:40.900]  按照上帝的慈愛
[00:02:40.900 --> 00:02:43.200]  他也都為我們開一條出路
[00:02:43.200 --> 00:02:46.100]  就是當我們偶然被過犯所幸的時候
[00:02:46.100 --> 00:02:50.000]  我們怎樣可以在罪惡那邊可以起來
[00:02:50.000 --> 00:02:53.400]  而我們的上帝仍然是會擁抱我們
[00:02:53.400 --> 00:02:55.500]  所以我在上一次和大家分析
[00:02:55.500 --> 00:02:57.800]  第二章 由第一節到第四節的時候
[00:02:57.800 --> 00:02:58.900]  結論就是說
[00:02:58.900 --> 00:03:02.200]  我相信一次得救是永遠得救
[00:03:02.200 --> 00:03:04.400]  縱然在整個神學的觀點那邊
[00:03:04.400 --> 00:03:06.700]  很多時候都有很多的爭拗
[00:03:06.700 --> 00:03:09.400]  究竟一次得救是不是永遠得救
[00:03:09.400 --> 00:03:11.300]  我們的舊因會不會失落
[00:03:11.300 --> 00:03:13.900]  而當我在一個推論的過程那邊
[00:03:13.900 --> 00:03:15.300]  悉經的過程那邊
[00:03:15.300 --> 00:03:17.100]  我的結論就是說
[00:03:17.100 --> 00:03:19.000]  一次得救是永遠得救
[00:03:19.000 --> 00:03:20.700]  當然去到第二個警告
[00:03:20.700 --> 00:03:24.500]  同樣我的結論應該是一次得救永遠得救
[00:03:24.500 --> 00:03:26.500]  不過我不想用這個結論
[00:03:26.500 --> 00:03:28.900]  來回頭去看
[00:03:28.900 --> 00:03:31.500]  好像自我去證明這個是對的
[00:03:31.500 --> 00:03:33.500]  反而我會和大家更加細微的
[00:03:33.500 --> 00:03:35.500]  去看這第二個警告
[00:03:35.500 --> 00:03:38.400]  究竟在分析的過程那邊
[00:03:38.400 --> 00:03:40.200]  在悉經的過程那邊
[00:03:40.200 --> 00:03:44.100]  是不是結論也是一次得救永遠得救
[00:03:44.100 --> 00:03:46.500]  我們的舊因是有確據
[00:03:46.500 --> 00:03:48.900]  這一段的經文篇幅比較長
[00:03:48.900 --> 00:03:53.300]  由第三章第七節一直到第四章的十三節
[00:03:53.300 --> 00:03:56.500]  縱然不同的學者可能有不同的分段的方式
[00:03:56.500 --> 00:03:57.600]  不過我自己覺得
[00:03:57.600 --> 00:04:00.600]  應該是由第三章第七節到四章十三節
[00:04:00.600 --> 00:04:03.800]  是一個整體的講到第二個警告
[00:04:03.800 --> 00:04:06.300]  而當中是可以分成兩部分
[00:04:06.300 --> 00:04:09.600]  第一部分就是第三章第七節到十一節
[00:04:09.600 --> 00:04:10.600]  比較短一點
[00:04:10.600 --> 00:04:14.200]  這個可以說是整個警告的一個簡介
[00:04:14.200 --> 00:04:15.700]  一個introduction
[00:04:15.700 --> 00:04:20.600]  這個簡介是這個作者用了舊約詩篇九十五篇
[00:04:20.600 --> 00:04:22.800]  由第八節到第十一節
[00:04:22.800 --> 00:04:26.200]  他一開始就引用了詩篇第九十五篇
[00:04:26.200 --> 00:04:28.000]  由第八節到第十一節
[00:04:28.000 --> 00:04:31.800]  而當然如果我們熟讀詩篇九十五篇的時候
[00:04:31.800 --> 00:04:34.200]  我們又知道這個詩篇九十五篇
[00:04:34.200 --> 00:04:35.900]  他在講什麼呢
[00:04:35.900 --> 00:04:38.200]  他在講再推前一點
[00:04:38.200 --> 00:04:41.800]  就是文素記的十四章那邊的一個內容
[00:04:41.800 --> 00:04:44.600]  當然我過去都曾經用了一年時間
[00:04:44.600 --> 00:04:47.100]  講了整卷的文素記
[00:04:47.100 --> 00:04:48.600]  不過大家又很謙卑
[00:04:48.600 --> 00:04:50.000]  一定又忘記了
[00:04:50.000 --> 00:04:50.800]  不過不要緊
[00:04:50.800 --> 00:04:52.200]  我們要講五次的
[00:04:52.200 --> 00:04:54.000]  我要講五次文素記大家才記得
[00:04:54.000 --> 00:04:54.800]  不過不要緊
[00:04:54.800 --> 00:04:56.600]  我有生之年都未必講到五次
[00:04:56.600 --> 00:04:57.800]  不過大家算了
[00:04:57.800 --> 00:05:00.400]  有空上網聽一聽就算了
[00:05:00.400 --> 00:05:02.700]  我相信上帝讓我們看到
[00:05:02.700 --> 00:05:05.200]  就是在當這個詩篇九十五篇
[00:05:05.200 --> 00:05:07.400]  這個作者寫詩篇九十五篇的時候
[00:05:07.400 --> 00:05:09.000]  他一定要推到前面
[00:05:09.000 --> 00:05:10.400]  有文素記十四章
[00:05:10.400 --> 00:05:12.200]  文素記十四章那裡講什麼呢
[00:05:12.200 --> 00:05:13.600]  或者整個文素記講什麼呢
[00:05:13.600 --> 00:05:15.800]  文素記就在講當時摩西
[00:05:15.800 --> 00:05:19.000]  帶領以色列百姓離開埃及
[00:05:19.000 --> 00:05:23.200]  去到上帝給他們一個應許之地
[00:05:23.200 --> 00:05:24.200]  如果看回地圖
[00:05:24.200 --> 00:05:26.400]  由埃及去到應許之地
[00:05:26.400 --> 00:05:28.000]  走的過程到哪裡
[00:05:28.000 --> 00:05:30.200]  他們這麼多人一起走的過程到哪裡
[00:05:30.200 --> 00:05:32.800]  頂多都是一年左右就走得到
[00:05:32.800 --> 00:05:35.200]  就是一年左右就可以進到應許之地
[00:05:35.200 --> 00:05:38.600]  但是誰知道這幫人就走到一圈一圈
[00:05:38.600 --> 00:05:41.000]  走了四十年
[00:05:41.000 --> 00:05:45.400]  而第一代的以色列百姓全部死在曠野
[00:05:45.400 --> 00:05:49.000]  進去應許之地的是第二代的以色列百姓
[00:05:49.000 --> 00:05:49.800]  為什麼呢
[00:05:49.800 --> 00:05:51.400]  這裡就講了為什麼
[00:05:51.400 --> 00:05:53.000]  就是當時文素記那邊
[00:05:53.000 --> 00:05:56.200]  就是因為當時摩西就差派十二個探子
[00:05:56.200 --> 00:05:57.800]  來探一探
[00:05:57.800 --> 00:06:00.800]  這個應許之地究竟敵人是什麼敵人
[00:06:00.800 --> 00:06:03.000]  當然打仗是對的
[00:06:03.000 --> 00:06:05.400]  打仗是要知道知己知彼
[00:06:05.400 --> 00:06:07.600]  所以當他派探子的時候
[00:06:07.600 --> 00:06:11.000]  誰知道十二個探子回來之後
[00:06:11.000 --> 00:06:12.600]  探完軍情回來之後
[00:06:12.600 --> 00:06:14.000]  就跟那幫人說
[00:06:14.000 --> 00:06:15.600]  喂 千萬不要去
[00:06:15.600 --> 00:06:16.600]  不要去打
[00:06:16.600 --> 00:06:19.600]  裡面的人全部都是巨人
[00:06:19.600 --> 00:06:21.200]  哇 哪有得打
[00:06:21.200 --> 00:06:23.400]  我們是蚱蜢 他是巨人 哪有得打
[00:06:23.400 --> 00:06:24.800]  我說千萬不要去
[00:06:24.800 --> 00:06:25.800]  只有兩個
[00:06:25.800 --> 00:06:27.600]  一個約書亞 一個迦勒
[00:06:27.600 --> 00:06:28.200]  這兩個就說
[00:06:28.200 --> 00:06:30.600]  不是哦 神與我們同在
[00:06:30.600 --> 00:06:32.800]  神要應許我們的地方
[00:06:32.800 --> 00:06:35.000]  文素記十四章十二二節那裡說
[00:06:35.000 --> 00:06:38.400]  上帝有這麼多神蹟奇事
[00:06:38.400 --> 00:06:39.600]  很多神蹟奇事
[00:06:39.600 --> 00:06:41.800]  我們經歷過這麼多神蹟奇事
[00:06:41.800 --> 00:06:44.400]  難道我們都不信上帝嗎
[00:06:44.400 --> 00:06:47.000]  於是這個詩篇九十五篇第十一節
[00:06:47.000 --> 00:06:49.200]  這個作者就有個結論
[00:06:49.200 --> 00:06:50.200]  這個結論就說
[00:06:50.200 --> 00:06:52.800]  所以我在怒中起誓說
[00:06:52.800 --> 00:06:58.400]  他們亂不可進入我的安息
[00:06:58.400 --> 00:07:00.600]  這個作者 詩篇九十五篇的作者
[00:07:00.600 --> 00:07:05.600]  就將進入到應許之地寫成
[00:07:05.600 --> 00:07:08.800]  進入我的安息
[00:07:08.800 --> 00:07:12.000]  換言之 就因為這個作者這樣寫
[00:07:12.000 --> 00:07:13.400]  而希伯來書的作者
[00:07:13.400 --> 00:07:16.400]  就引用這個詩篇的作者
[00:07:16.400 --> 00:07:19.600]  說這個進入我的安息
[00:07:19.600 --> 00:07:22.400]  換言之 就因為這樣寫法
[00:07:22.400 --> 00:07:24.800]  就帶來了很多的學者
[00:07:24.800 --> 00:07:28.200]  究竟這個詩篇九十五篇的作者
[00:07:28.200 --> 00:07:30.600]  寫進入我的安息
[00:07:30.600 --> 00:07:34.600]  是否單單指向以色列百姓
[00:07:34.600 --> 00:07:36.000]  第二代的以色列百姓
[00:07:36.000 --> 00:07:38.000]  進入到應許之地
[00:07:38.000 --> 00:07:42.200]  是否一個很字面性的進入應許之地
[00:07:42.200 --> 00:07:44.400]  就等於進入我的安息
[00:07:44.400 --> 00:07:46.800]  抑或還有一個預表
[00:07:46.800 --> 00:07:48.000]  這個預表就是
[00:07:48.000 --> 00:07:51.600]  進入到天國的永恆的安息
[00:07:51.600 --> 00:07:53.000]  就是舊因的問題
[00:07:53.000 --> 00:07:55.000]  大家明白那個比對嗎
[00:07:55.000 --> 00:07:56.000]  這個比對就是說
[00:07:56.000 --> 00:07:57.000]  究竟這個作者
[00:07:57.000 --> 00:07:59.600]  這個詩篇的作者有沒有這個觀念
[00:07:59.600 --> 00:08:00.600]  這個觀念就是說
[00:08:00.600 --> 00:08:02.200]  有沒有指向人
[00:08:02.200 --> 00:08:04.200]  將人的得救不得救
[00:08:04.200 --> 00:08:04.800]  我不知道
[00:08:04.800 --> 00:08:06.000]  詩篇我不知道
[00:08:06.000 --> 00:08:07.000]  不過我相信
[00:08:07.000 --> 00:08:09.200]  我相信這個希伯來書的作者
[00:08:09.200 --> 00:08:11.800]  當他引用詩篇九十五篇的時候
[00:08:11.800 --> 00:08:14.400]  當他引用同一件事件的時候
[00:08:14.400 --> 00:08:16.200]  這個希伯來書的作者
[00:08:16.200 --> 00:08:18.200]  在第四章 我們一會兒會看下去
[00:08:18.200 --> 00:08:20.600]  就知道這個作者
[00:08:20.600 --> 00:08:23.800]  是一定將這個進入我的安息
[00:08:23.800 --> 00:08:27.400]  不單止只是進入應許之地那麼簡單
[00:08:27.400 --> 00:08:30.000]  而是預表將來
[00:08:30.000 --> 00:08:33.600]  進入到天國的永恆的安息
[00:08:33.600 --> 00:08:36.800]  這個是希伯來書的作者有這個觀點
[00:08:36.800 --> 00:08:39.600]  所以很多學者去爭拗
[00:08:39.600 --> 00:08:41.800]  究竟一切得救是不是永遠得救
[00:08:41.800 --> 00:08:42.800]  其實不出奇的
[00:08:42.800 --> 00:08:44.200]  因為希伯來書的作者
[00:08:44.200 --> 00:08:47.400]  的而且確是將這個進入我的安息
[00:08:47.400 --> 00:08:49.800]  是等同一個得救
[00:08:49.800 --> 00:08:51.400]  一個永恆的得救
[00:08:51.400 --> 00:08:53.000]  這個是真的
[00:08:53.000 --> 00:08:56.000]  但是希伯來書的作者
[00:08:56.000 --> 00:08:57.600]  又不是自創
[00:08:57.600 --> 00:08:58.800]  其實不是自創
[00:08:58.800 --> 00:09:00.200]  如果上星期大家記得
[00:09:00.200 --> 00:09:01.800]  師母所說的《道理篇》
[00:09:01.800 --> 00:09:03.400]  她用那首回應詩
[00:09:03.400 --> 00:09:05.800]  唱那首《注在我裏面》
[00:09:05.800 --> 00:09:07.400]  其中一句的歌詞
[00:09:07.400 --> 00:09:11.400]  是引用以賽亞書第三十章十五節
[00:09:11.400 --> 00:09:12.400]  那裏說什麼呢
[00:09:12.400 --> 00:09:15.200]  主耶和華以色列的聖者
[00:09:15.200 --> 00:09:16.800]  曾經如此說
[00:09:16.800 --> 00:09:21.800]  你們得救在乎歸回安息
[00:09:21.800 --> 00:09:25.600]  得力在乎平靜安穩
[00:09:25.600 --> 00:09:27.600]  所以以賽亞書的作者
[00:09:27.600 --> 00:09:31.600]  同樣是將得救是要歸回什麼
[00:09:31.600 --> 00:09:34.800]  歸回安息
[00:09:34.800 --> 00:09:36.200]  很有趣的
[00:09:36.200 --> 00:09:38.000]  作者其實在舊約已經有了
[00:09:38.000 --> 00:09:40.800]  這一種的得救和安息的觀念
[00:09:40.800 --> 00:09:41.800]  放在一起
[00:09:41.800 --> 00:09:44.600]  而去到希伯來書是更清晰
[00:09:44.600 --> 00:09:47.000]  是將這兩樣東西放在一起
[00:09:47.000 --> 00:09:48.000]  以致到今天
[00:09:48.000 --> 00:09:49.600]  我就開始第二部分
[00:09:49.600 --> 00:09:52.800]  和大家分析為什麼到結論的時候
[00:09:52.800 --> 00:09:54.400]  在我個人的《釋經》裏面
[00:09:54.400 --> 00:09:57.600]  我仍然深信一次得救是永遠得救
[00:09:57.600 --> 00:09:59.600]  所以我們再一次給祝福
[00:09:59.600 --> 00:10:01.600]  我們救恩是有確據的
[00:10:01.600 --> 00:10:02.800]  沒事的
[00:10:02.800 --> 00:10:04.600]  我們是安全的
[00:10:04.600 --> 00:10:06.600]  第一
[00:10:06.600 --> 00:10:08.000]  有三方面
[00:10:08.000 --> 00:10:09.000]  第一
[00:10:09.000 --> 00:10:13.600]  我們只能夠享受真正的安息
[00:10:13.600 --> 00:10:18.000]  我們只能夠真的進入救恩的安息
[00:10:18.000 --> 00:10:22.000]  第一我們必須要信靠和信服
[00:10:22.000 --> 00:10:25.600]  就是說我們在一條信徒的人生的路上
[00:10:25.600 --> 00:10:27.800]  這條天國的人生的路上
[00:10:27.800 --> 00:10:31.200]  我們只能夠跑得好
[00:10:31.200 --> 00:10:35.200]  去到終結仍然跑到結束
[00:10:35.200 --> 00:10:36.000]  第一
[00:10:36.000 --> 00:10:39.200]  我們要信靠和信服神
[00:10:39.200 --> 00:10:41.200]  第一代以色列百姓
[00:10:41.200 --> 00:10:42.800]  進不到去應許之地
[00:10:42.800 --> 00:10:45.000]  不是上帝沒有神蹟其事
[00:10:45.000 --> 00:10:46.800]  上帝有很多神蹟其事
[00:10:46.800 --> 00:10:48.400]  不過去到最後
[00:10:48.400 --> 00:10:51.000]  這一代的百姓是不信
[00:10:51.000 --> 00:10:52.000]  他們不信
[00:10:52.000 --> 00:10:54.400]  他說全部都是巨人
[00:10:54.400 --> 00:10:55.200]  哪有得打
[00:10:55.200 --> 00:10:56.400]  死定了
[00:10:56.400 --> 00:10:58.600]  於是就不信上帝的應許
[00:10:58.600 --> 00:11:00.800]  於是就進不到去應許之地
[00:11:00.800 --> 00:11:02.400]  所以因為他們不信
[00:11:02.400 --> 00:11:03.600]  所以第一件事
[00:11:03.600 --> 00:11:04.800]  這個作者跟我們說
[00:11:04.800 --> 00:11:07.200]  他說我們一定要信靠信服神
[00:11:07.200 --> 00:11:09.800]  我們讀一讀第三章十二節
[00:11:09.800 --> 00:11:11.600]  三章十二節準備一二三
[00:11:11.600 --> 00:11:12.800]  弟兄們
[00:11:12.800 --> 00:11:13.800]  應該有
[00:11:13.800 --> 00:11:14.400]  有沒有讀
[00:11:14.400 --> 00:11:16.600]  弟兄們你們要謹慎
[00:11:16.600 --> 00:11:18.200]  免得你們中間
[00:11:18.200 --> 00:11:20.800]  或有人傳著不信的惡言
[00:11:20.800 --> 00:11:21.400]  小心
[00:11:21.400 --> 00:11:23.400]  把永生神離棄了
[00:11:23.400 --> 00:11:24.600]  他真的這樣說
[00:11:24.600 --> 00:11:26.000]  各位弟兄
[00:11:26.000 --> 00:11:27.200]  各位信徒
[00:11:27.200 --> 00:11:28.400]  我們要謹慎
[00:11:28.400 --> 00:11:30.200]  小心
[00:11:30.200 --> 00:11:31.800]  或許我們心裏面
[00:11:31.800 --> 00:11:34.400]  有些不信的心
[00:11:34.400 --> 00:11:35.600]  不信的惡心
[00:11:35.600 --> 00:11:37.600]  可能會離棄神的
[00:11:37.600 --> 00:11:40.000]  這句話如果單從這個聖經
[00:11:40.000 --> 00:11:42.200]  的確我們的救恩好像不太穩固
[00:11:42.200 --> 00:11:44.800]  有可能會離棄真神
[00:11:44.800 --> 00:11:46.600]  不過這個作者不是停在這裏
[00:11:46.600 --> 00:11:48.400]  他有十三節很精彩
[00:11:48.400 --> 00:11:50.800]  十三節我們一起讀一讀十三節
[00:11:50.800 --> 00:11:52.000]  準備一二三
[00:11:52.000 --> 00:11:55.000]  總要趁著還有今日
[00:11:55.000 --> 00:11:57.200]  天天彼此相勸
[00:11:57.200 --> 00:11:59.000]  免得你們中間
[00:11:59.000 --> 00:12:01.000]  有人被罪迷惑
[00:12:01.000 --> 00:12:03.200]  心裏就剛硬了
[00:12:03.200 --> 00:12:04.200]  十四節那裏說
[00:12:04.200 --> 00:12:06.800]  我們若將起初確實的信心
[00:12:06.800 --> 00:12:08.000]  堅持到底
[00:12:08.000 --> 00:12:10.200]  就在基督裏有份
[00:12:10.200 --> 00:12:11.200]  這個作者說什麼
[00:12:11.200 --> 00:12:12.000]  他說沒錯
[00:12:12.000 --> 00:12:13.400]  他說各位信徒
[00:12:13.400 --> 00:12:15.000]  走這條天國的路的時候
[00:12:15.000 --> 00:12:16.200]  我們有很多挑戰
[00:12:16.200 --> 00:12:17.200]  我們有很多風浪
[00:12:17.200 --> 00:12:18.200]  有的
[00:12:18.200 --> 00:12:19.000]  無論是社會
[00:12:19.000 --> 00:12:20.000]  無論是家庭
[00:12:20.000 --> 00:12:20.800]  無論是個人
[00:12:20.800 --> 00:12:22.200]  我們一定有很多的風浪
[00:12:22.200 --> 00:12:23.200]  這個社會裏面
[00:12:23.200 --> 00:12:24.600]  可能我們面對未來一年
[00:12:24.600 --> 00:12:26.600]  香港可能會有很多的衝擊
[00:12:26.600 --> 00:12:28.200]  甚至在教會裏面
[00:12:28.200 --> 00:12:29.800]  在基督教的群體當中
[00:12:29.800 --> 00:12:32.600]  都可能是兩極化
[00:12:32.600 --> 00:12:34.200]  我們看到明年
[00:12:34.200 --> 00:12:36.600]  那些人說佔中
[00:12:36.600 --> 00:12:38.600]  佔中的人都是基督徒
[00:12:38.600 --> 00:12:40.200]  即開始佔中那班
[00:12:40.200 --> 00:12:42.000]  全部都是基督徒
[00:12:42.000 --> 00:12:43.200]  有些人反對佔中
[00:12:43.200 --> 00:12:44.800]  也是基督徒
[00:12:44.800 --> 00:12:46.600]  所以是兩極化的
[00:12:46.600 --> 00:12:48.200]  贊成同性戀的
[00:12:48.200 --> 00:12:50.800]  也是基督徒
[00:12:50.800 --> 00:12:51.800]  我們反對同性戀
[00:12:51.800 --> 00:12:52.800]  也是基督徒
[00:12:52.800 --> 00:12:54.000]  所以換句話說
[00:12:54.000 --> 00:12:55.000]  未來一年裏面
[00:12:55.000 --> 00:12:56.800]  可能會有很多的
[00:12:56.800 --> 00:12:59.000]  不單止社會的兩極的分化
[00:12:59.000 --> 00:13:00.800]  甚至可能教會
[00:13:00.800 --> 00:13:02.800]  都可能有兩極的分化
[00:13:02.800 --> 00:13:03.800]  換句話說
[00:13:03.800 --> 00:13:04.800]  我喜歡不喜歡
[00:13:04.800 --> 00:13:06.400]  明年都可能會有很多人問我
[00:13:06.400 --> 00:13:07.200]  何牧師
[00:13:07.200 --> 00:13:08.200]  你贊不贊成同性戀
[00:13:08.200 --> 00:13:09.000]  我當然不贊成
[00:13:09.000 --> 00:13:10.000]  因為聖經說不可以
[00:13:10.000 --> 00:13:11.200]  那你贊不贊成佔中
[00:13:11.200 --> 00:13:12.200]  我沒有意見
[00:13:14.200 --> 00:13:15.200]  為甚麼沒有意見
[00:13:15.200 --> 00:13:17.200]  因為聖經從來找不到佔中這兩個字
[00:13:17.200 --> 00:13:22.200]  沒有意見可能就是意見
[00:13:22.200 --> 00:13:24.200]  我都可能被人罵
[00:13:24.200 --> 00:13:26.200]  昨天在網頁
[00:13:26.200 --> 00:13:28.200]  我們看到有些基督徒
[00:13:28.200 --> 00:13:29.200]  罵師母
[00:13:29.200 --> 00:13:31.200]  罵蘇永智
[00:13:31.200 --> 00:13:32.200]  罵師母
[00:13:32.200 --> 00:13:34.200]  感謝主暫時未罵我
[00:13:34.200 --> 00:13:36.200]  不過說完這篇就罵我也不奇怪
[00:13:36.200 --> 00:13:38.200]  因為我反對同性戀
[00:13:38.200 --> 00:13:40.200]  頂智慧
[00:13:40.200 --> 00:13:41.200]  有的
[00:13:41.200 --> 00:13:42.200]  無論社會
[00:13:42.200 --> 00:13:43.200]  家庭
[00:13:43.200 --> 00:13:44.200]  個人
[00:13:44.200 --> 00:13:45.200]  都可能有很多風浪
[00:13:45.200 --> 00:13:47.200]  但是這裡提到我們
[00:13:47.200 --> 00:13:48.200]  今天我們要謹慎
[00:13:48.200 --> 00:13:49.200]  我們有很多的試探
[00:13:49.200 --> 00:13:50.200]  很多的挑戰
[00:13:50.200 --> 00:13:51.200]  但是
[00:13:51.200 --> 00:13:52.200]  他說最重要
[00:13:52.200 --> 00:13:53.200]  十三個字
[00:13:53.200 --> 00:13:55.200]  總要趁著還有今天
[00:13:55.200 --> 00:13:59.200]  天天彼此相勸
[00:13:59.200 --> 00:14:02.200]  這個相勸字的原文意思就是
[00:14:02.200 --> 00:14:04.200]  鼓勵
[00:14:04.200 --> 00:14:06.200]  我們天天鼓勵
[00:14:06.200 --> 00:14:07.200]  彼此的鼓勵
[00:14:07.200 --> 00:14:10.200]  今天香港就缺少鼓勵
[00:14:11.200 --> 00:14:12.200]  我們看報紙
[00:14:12.200 --> 00:14:13.200]  永遠只看到咒罵
[00:14:13.200 --> 00:14:14.200]  看不到任何鼓勵
[00:14:14.200 --> 00:14:16.200]  今天我不是要做阿Q
[00:14:16.200 --> 00:14:17.200]  香港不好就是不好
[00:14:17.200 --> 00:14:18.200]  今天TWA也說了
[00:14:18.200 --> 00:14:20.200]  今天我們要為在上祈禱
[00:14:20.200 --> 00:14:21.200]  對不對
[00:14:21.200 --> 00:14:23.200]  因為在上是上帝派他過來的
[00:14:23.200 --> 00:14:25.200]  我們沒辦法的
[00:14:25.200 --> 00:14:26.200]  上帝容許的
[00:14:26.200 --> 00:14:27.200]  我們要為在上祈禱
[00:14:27.200 --> 00:14:28.200]  今天我們喜歡不喜歡
[00:14:28.200 --> 00:14:30.200]  我們都要為在上祈禱
[00:14:30.200 --> 00:14:31.200]  但是一方面
[00:14:31.200 --> 00:14:32.200]  今天
[00:14:32.200 --> 00:14:35.200]  他說我們要彼此的鼓勵
[00:14:35.200 --> 00:14:39.200]  我們不是彼此的責備
[00:14:39.200 --> 00:14:41.200]  有時看網頁
[00:14:41.200 --> 00:14:45.200]  罵到牧師真的很慘
[00:14:45.200 --> 00:14:48.200]  但是我們作為被罵的人
[00:14:48.200 --> 00:14:50.200]  我們又不可以還口
[00:14:50.200 --> 00:14:51.200]  因為耶穌基督
[00:14:51.200 --> 00:14:53.200]  避罵的不還口
[00:14:53.200 --> 00:14:54.200]  我們冷威
[00:14:54.200 --> 00:14:55.200]  避罵的不還口
[00:14:55.200 --> 00:14:57.200]  我們還祝福他們
[00:14:57.200 --> 00:15:00.200]  真的要
[00:15:00.200 --> 00:15:02.200]  聖經說要更多的鼓勵
[00:15:02.200 --> 00:15:04.200]  彼此的鼓勵
[00:15:04.200 --> 00:15:05.200]  弟兄姊妹同福
[00:15:05.200 --> 00:15:06.200]  為什麼這麼多事
[00:15:06.200 --> 00:15:09.200]  經常叫大家祝福旁邊的
[00:15:09.200 --> 00:15:10.200]  你知不知道有些弟兄姊妹
[00:15:10.200 --> 00:15:12.200]  因為我們太多這些祝福
