
[00:00:00.000 --> 00:00:02.000]  各位影帝姐妹 祝你們內平安
[00:01:55.000 --> 00:02:00.000]  都是父母不喜歡聽到的職業
[00:02:00.000 --> 00:02:05.000]  例如巴士司機 麵包師傅
[00:02:05.000 --> 00:02:08.000]  為何他們不高興呢
[00:02:08.000 --> 00:02:12.000]  可能世俗人認為這些很低微
[00:02:12.000 --> 00:02:14.000]  很辛苦的工作
[00:02:14.000 --> 00:02:16.000]  一聽到父母就皺眉頭
[00:02:17.000 --> 00:02:21.000]  當然他們最大的志願
[00:02:21.000 --> 00:02:25.000]  就是做律師 做醫生
[00:02:25.000 --> 00:02:29.000]  但是今天在經文我們知道
[00:02:29.000 --> 00:02:35.000]  耶穌要我們效法他去做一個洗腳的行動
[00:02:35.000 --> 00:02:37.000]  是為人洗腳的行動
[00:02:37.000 --> 00:02:43.000]  這個當時來說是一個非常卑微的工作
[00:02:44.000 --> 00:02:49.000]  一般人當然想被人服侍多於服侍人
[00:02:49.000 --> 00:02:51.000]  不過耶穌告訴我們
[00:02:51.000 --> 00:02:55.000]  如果你覺得自己越有能力的話
[00:02:55.000 --> 00:03:01.000]  你就要更加像一個僕人的樣式去服侍人
[00:03:01.000 --> 00:03:04.000]  這麼早我們就一起
[00:03:04.000 --> 00:03:07.000]  這段經文我想大家都很熟悉
[00:03:07.000 --> 00:03:13.000]  再一次思想主耶穌親自的教導
[00:03:14.000 --> 00:03:17.000]  我們看回經文的時候
[00:03:17.000 --> 00:03:22.000]  一開始耶穌知道他快要離世歸父
[00:03:22.000 --> 00:03:27.000]  所以自然要爭取多些時間去做應該做的事
[00:03:27.000 --> 00:03:30.000]  離世我們一看中文
[00:03:30.000 --> 00:03:33.000]  我們也知道他遲些會死
[00:03:33.000 --> 00:03:35.000]  原來原本的意思
[00:03:35.000 --> 00:03:37.000]  就像字面一樣直譯
[00:03:37.000 --> 00:03:40.000]  將要離開這個世界
[00:03:40.000 --> 00:03:43.000]  因為他要回到他父的國度
[00:03:44.000 --> 00:03:46.000]  一個榮耀的世界
[00:03:46.000 --> 00:03:49.000]  而耶穌知道自己時候到了
[00:03:49.000 --> 00:03:51.000]  這個時候
[00:03:51.000 --> 00:03:53.000]  我想大家都知道
[00:03:53.000 --> 00:03:58.000]  他將要受苦但得榮耀的時刻也會來臨
[00:03:58.000 --> 00:04:01.000]  而大部分的學者都深信這件事
[00:04:01.000 --> 00:04:03.000]  是發生在逾越節晚上
[00:04:03.000 --> 00:04:09.000]  也是耶穌和門徒一起吃逾越節宴席那一晚
[00:04:09.000 --> 00:04:11.000]  也是那一晚他被捉拿
[00:04:12.000 --> 00:04:14.000]  主知道自己時間不多
[00:04:14.000 --> 00:04:20.000]  於是盡他的所能去做一些應該去做的事
[00:04:20.000 --> 00:04:23.000]  尤其是為他那群門徒
[00:04:23.000 --> 00:04:26.000]  去顧念他那群所愛的門徒
[00:04:26.000 --> 00:04:29.000]  所以這裡說到他愛他們
[00:04:29.000 --> 00:04:32.000]  愛他們到底
[00:04:32.000 --> 00:04:35.000]  意思是至於愛的程度
[00:04:35.000 --> 00:04:37.000]  去到一個極點
[00:04:37.000 --> 00:04:40.000]  去到一個完全的地步
[00:04:41.000 --> 00:04:44.000]  而且主想為即將發生的事
[00:04:44.000 --> 00:04:47.000]  都預先跟我們那群門徒說
[00:04:47.000 --> 00:04:50.000]  都可以有一個準備功夫
[00:04:50.000 --> 00:04:53.000]  免得他們過分的惶恐
[00:04:53.000 --> 00:04:55.000]  措手不及
[00:04:55.000 --> 00:04:57.000]  那怎樣準備呢?
[00:04:57.000 --> 00:04:59.000]  如果你有看過約翰福音
[00:04:59.000 --> 00:05:01.000]  都很詳細記載
[00:05:01.000 --> 00:05:05.000]  包括預備告訴他們聖靈的事
[00:05:05.000 --> 00:05:08.000]  告訴他們他將要離開
[00:05:09.000 --> 00:05:11.000]  去為他們預備地方
[00:05:11.000 --> 00:05:14.000]  而且也為他們祈禱
[00:05:14.000 --> 00:05:18.000]  按其他福音書的記載
[00:05:18.000 --> 00:05:23.000]  他也在逾越節的晚餐設立了聖餐
[00:05:23.000 --> 00:05:27.000]  但是你會看到約翰沒有在這裡
[00:05:27.000 --> 00:05:29.000]  即是洋福音裡面
[00:05:29.000 --> 00:05:32.000]  記載到耶穌設立聖餐這件事
[00:05:32.000 --> 00:05:37.000]  不過就描述了這一段經文
[00:05:38.000 --> 00:05:39.000]  一方書沒有說
[00:05:39.000 --> 00:05:42.000]  就是耶穌採取一個行動
[00:05:42.000 --> 00:05:47.000]  這個行動就要帶出一個極重要的教導
[00:05:47.000 --> 00:05:51.000]  這個行動就是為門徒洗腳
[00:05:51.000 --> 00:05:54.000]  在經文裡面的描述
[00:05:54.000 --> 00:05:57.000]  主耶穌當然是很清楚
[00:05:57.000 --> 00:05:59.000]  知道自己在神的遺址
[00:05:59.000 --> 00:06:03.000]  自然有莫大的權力、能力和權柄
[00:06:04.000 --> 00:06:10.000]  不過他卻在這一刻做了一件極為卑微的工作
[00:06:10.000 --> 00:06:15.000]  好像勞僕一樣為門徒洗腳
[00:06:15.000 --> 00:06:19.000]  洗腳這個工作在當時的文化和生活習慣
[00:06:19.000 --> 00:06:23.000]  因為當客人進到一個人的家裡的時候
[00:06:23.000 --> 00:06:27.000]  因為走過來的時候有很多泥塵
[00:06:27.000 --> 00:06:30.000]  大家可以想像當時的地帶沒有現在這麼好
[00:06:30.000 --> 00:06:32.000]  鋪得這麼漂亮
[00:06:33.000 --> 00:06:36.000]  鞋子更加不會像我們現在的鞋子保護得那麼好
[00:06:36.000 --> 00:06:40.000]  像草鞋那樣製成的物件
[00:06:40.000 --> 00:06:43.000]  於是一般的情況就是
[00:06:43.000 --> 00:06:50.000]  會有一些僕人會用水幫客人洗腳
[00:06:50.000 --> 00:06:53.000]  為什麼耶穌要這樣做呢?
[00:06:53.000 --> 00:06:56.000]  當然很明顯
[00:06:57.000 --> 00:07:03.000]  當時似乎沒有人願意做一個像勞僕一樣的角色
[00:07:03.000 --> 00:07:08.000]  如果當時這個地方沒有僕人的話
[00:07:08.000 --> 00:07:12.000]  應該照計是門徒去做吧
[00:07:12.000 --> 00:07:16.000]  但是又似乎這十二個門徒當中
[00:07:16.000 --> 00:07:20.000]  竟然沒有一個願意為人洗腳
[00:07:20.000 --> 00:07:25.000]  而根據在路加福音的一些補充
[00:07:26.000 --> 00:07:30.000]  當時其實門徒只是在爭論誰最偉大
[00:07:30.000 --> 00:07:33.000]  當然我們在福音書裡
[00:07:33.000 --> 00:07:37.000]  他們確實不止第一次爭論這件事
[00:07:37.000 --> 00:07:40.000]  而當晚他們也有
[00:07:40.000 --> 00:07:44.000]  既然在這種深存競爭的情況之下
[00:07:44.000 --> 00:07:48.000]  請問又有誰願意這樣謙卑自己
[00:07:48.000 --> 00:07:50.000]  為其他人去洗腳呢?
[00:07:51.000 --> 00:07:56.000]  而耶穌既然知道自己要離開這個世界
[00:07:56.000 --> 00:08:00.000]  看到這些門徒還這麼不長進的話
[00:08:00.000 --> 00:08:02.000]  大家覺得怎樣呢?
[00:08:02.000 --> 00:08:06.000]  所以作為老師的耶穌
[00:08:06.000 --> 00:08:08.000]  果然出人意表
[00:08:08.000 --> 00:08:11.000]  他突然站起來脫去他的衣服
[00:08:11.000 --> 00:08:14.000]  拿起一條手巾束腰
[00:08:14.000 --> 00:08:19.000]  然後倒一盆水為門徒洗腳
[00:08:20.000 --> 00:08:24.000]  再用自己所束的手巾去擦乾
[00:08:24.000 --> 00:08:28.000]  每一個動作似乎都記載得很仔細
[00:08:28.000 --> 00:08:35.000]  耶穌竟然為一些被祂餵訓的人的門徒洗腳
[00:08:35.000 --> 00:08:38.000]  相信可以想像當一刻
[00:08:38.000 --> 00:08:41.000]  門徒一定是大吃一驚
[00:08:41.000 --> 00:08:43.000]  不知所措
[00:08:45.000 --> 00:08:51.000]  從六節至十節彼得與耶穌的對話
[00:08:51.000 --> 00:08:53.000]  我們更加看到
[00:08:53.000 --> 00:08:56.000]  原來耶穌是以洗腳的一個比喻
[00:08:56.000 --> 00:08:59.000]  來論到將來要成就的救恩
[00:08:59.000 --> 00:09:01.000]  雖然經文沒有說到
[00:09:01.000 --> 00:09:06.000]  究竟次序是怎樣幫哪一個門徒洗先
[00:09:06.000 --> 00:09:10.000]  但這一刻我們估計到
[00:09:10.000 --> 00:09:14.000]  很靜、很尷尬
[00:09:15.000 --> 00:09:17.000]  沒有門徒敢問
[00:09:17.000 --> 00:09:20.000]  也沒有門徒發表意見
[00:09:20.000 --> 00:09:22.000]  但又不是一個都沒有
[00:09:22.000 --> 00:09:25.000]  當輪到洗彼得的腳的時候
[00:09:25.000 --> 00:09:28.000]  終於他忍不住問
[00:09:28.000 --> 00:09:31.000]  「主啊,祢洗我的腳嗎?」
[00:09:31.000 --> 00:09:33.000]  相信他一說的時候
[00:09:33.000 --> 00:09:35.000]  其他門徒都會說
[00:09:35.000 --> 00:09:37.000]  「是的,我也想問」
[00:09:37.000 --> 00:09:39.000]  這也是他們的困惑
[00:09:39.000 --> 00:09:42.000]  彼得這樣問是甚麼意思呢?
[00:09:43.000 --> 00:09:45.000]  正如大家都相信推敲到
[00:09:45.000 --> 00:09:47.000]  如果當時有這樣的習慣
[00:09:47.000 --> 00:09:52.000]  自然他也會用世俗的尊卑觀念
[00:09:52.000 --> 00:09:55.000]  來看耶穌的行為
[00:09:55.000 --> 00:09:57.000]  他會覺得作為一個老師
[00:09:57.000 --> 00:10:01.000]  會否有失身份、失去尊嚴
[00:10:01.000 --> 00:10:03.000]  不太合體統
[00:10:03.000 --> 00:10:07.000]  當然耶穌也會手下再解釋
[00:10:07.000 --> 00:10:09.000]  也跟彼得說
[00:10:09.000 --> 00:10:11.000]  雖然現在不知道
[00:10:12.000 --> 00:10:14.000]  後來必會明白
[00:10:14.000 --> 00:10:16.000]  其實是真的
[00:10:16.000 --> 00:10:19.000]  回想耶穌在三年傳道的生涯
[00:10:19.000 --> 00:10:21.000]  做過多少、說過多少
[00:10:21.000 --> 00:10:25.000]  很多時候門徒那一刻都不太明白
[00:10:25.000 --> 00:10:29.000]  甚至有些是要去到死後復活
[00:10:29.000 --> 00:10:31.000]  甚至升上天之後
[00:10:31.000 --> 00:10:33.000]  他才會明白
[00:10:33.000 --> 00:10:35.000]  而門徒當中
[00:10:35.000 --> 00:10:37.000]  當然彼得的反應是最大
[00:10:37.000 --> 00:10:40.000]  他跟祂說「祢永不可洗我的腳」
[00:10:41.000 --> 00:10:42.000]  他說這句話
[00:10:42.000 --> 00:10:45.000]  當然是不能接受老師幫祂洗腳
[00:10:45.000 --> 00:10:47.000]  是大逆不道的事
[00:10:47.000 --> 00:10:50.000]  但是耶穌就回應
[00:10:50.000 --> 00:10:54.000]  「若我不洗祢,祢就與我無分」
[00:10:54.000 --> 00:10:56.000]  這個指出彼得
[00:10:56.000 --> 00:10:58.000]  如果不接受洗腳
[00:10:58.000 --> 00:11:00.000]  這個象徵的屬靈意義
[00:11:00.000 --> 00:11:02.000]  就是沒有辦法跟主相交
[00:11:02.000 --> 00:11:04.000]  沒有跟祂相交
[00:11:04.000 --> 00:11:06.000]  就是沒有關係
[00:11:06.000 --> 00:11:10.000]  然後彼得的反應又吹到另一個極端
[00:11:11.000 --> 00:11:12.000]  當然了
[00:11:12.000 --> 00:11:15.000]  彼得又怎會想跟主沒有關係呢
[00:11:15.000 --> 00:11:17.000]  於是自然就推敲
[00:11:17.000 --> 00:11:19.000]  跟祂洗腳就有關係
[00:11:19.000 --> 00:11:22.000]  洗多一點就越有關係
[00:11:22.000 --> 00:11:24.000]  所以馬上就要求
[00:11:24.000 --> 00:11:27.000]  「祢不只洗我的腳,祢洗我全身」
[00:11:27.000 --> 00:11:29.000]  不過主的回應說
[00:11:29.000 --> 00:11:32.000]  凡洗過醋的人只要把腳一洗
[00:11:32.000 --> 00:11:35.000]  全身就乾淨了
[00:11:35.000 --> 00:11:40.000]  如果知道當時猶太人的生活習慣
[00:11:41.000 --> 00:11:46.000]  有些人家裡的作客都會洗澡
[00:11:46.000 --> 00:11:49.000]  所以在過程中
[00:11:49.000 --> 00:11:51.000]  可能自己經過的路途
[00:11:51.000 --> 00:11:53.000]  腳比較骯髒
[00:11:53.000 --> 00:11:55.000]  所以洗腳就可以了
[00:11:55.000 --> 00:11:58.000]  不會去別人家裡洗澡
[00:11:58.000 --> 00:12:02.000]  但這裡耶穌似乎都附了一個象徵的屬靈意義
[00:12:02.000 --> 00:12:05.000]  洗了腳就等於洗了身
[00:12:05.000 --> 00:12:07.000]  全身都乾淨
[00:12:07.000 --> 00:12:09.000]  洗腳行動的象徵
[00:12:10.000 --> 00:12:15.000]  是十字架為門徒寫命最得潔淨的一個表徵
[00:12:15.000 --> 00:12:17.000]  從這個象徵意義
[00:12:17.000 --> 00:12:20.000]  我們看到耶穌的洗
[00:12:20.000 --> 00:12:26.000]  是指腳上的清潔乾不乾淨
[00:12:26.000 --> 00:12:29.000]  而是一個靈性上的潔淨
[00:12:29.000 --> 00:12:31.000]  透過之後
[00:12:31.000 --> 00:12:36.000]  聖經文所繼續敘述耶穌受難的教導
[00:12:36.000 --> 00:12:38.000]  我們更加清楚明白
[00:12:39.000 --> 00:12:41.000]  洗腳這個象徵的潔淨
[00:12:41.000 --> 00:12:47.000]  也是耶穌將十字架承傳救贖的結果
[00:12:47.000 --> 00:12:49.000]  所以耶穌說
[00:12:49.000 --> 00:12:52.000]  只要把腳一洗全身就乾淨了
[00:12:52.000 --> 00:12:58.000]  這個全身就等同包括他的靈魂體都潔淨了
[00:12:58.000 --> 00:13:00.000]  因為藉著耶穌的洗
[00:13:00.000 --> 00:13:06.000]  已經洗了一切不義、罪、冤、蒙、神的赦免
[00:13:07.000 --> 00:13:10.000]  不過你也看到耶穌說了一句
[00:13:10.000 --> 00:13:13.000]  你們是乾淨的而不是乾淨
[00:13:13.000 --> 00:13:18.000]  這個很明顯就是針對當中門徒的猶大
[00:13:18.000 --> 00:13:21.000]  因為我想你們很多人都聽過
[00:13:21.000 --> 00:13:24.000]  他之後的故事就是打算出賣主
[00:13:24.000 --> 00:13:28.000]  所以更加顯示這個也是屬靈的意義
[00:13:28.000 --> 00:13:33.000]  難道當刻耶穌沒有為猶大洗腳嗎?
[00:13:34.000 --> 00:13:37.000]  還是猶大患了什麼特別的皮膚病
[00:13:37.000 --> 00:13:39.000]  洗腳也洗不乾淨呢?
[00:13:39.000 --> 00:13:41.000]  當然不是
[00:13:41.000 --> 00:13:45.000]  因為耶穌知道猶大要出賣他
[00:13:45.000 --> 00:13:50.000]  但是他似乎這個愛到底的名單
[00:13:50.000 --> 00:13:53.000]  沒有因為這樣的原因而移除了
[00:13:53.000 --> 00:13:56.000]  他仍然為他洗腳
[00:13:56.000 --> 00:14:02.000]  不過他這一份的愛似乎被猶大拒絕了
[00:14:03.000 --> 00:14:07.000]  我們知道之後的猶大仍然選擇了錢
[00:14:07.000 --> 00:14:09.000]  一個世界的王
[00:14:09.000 --> 00:14:11.000]  世世的偶像
[00:14:11.000 --> 00:14:15.000]  所以在屬靈真正的潔淨
[00:14:15.000 --> 00:14:17.000]  是要藉著主所啟示的道
[00:14:17.000 --> 00:14:19.000]  和救恩所帶來的結果
[00:14:19.000 --> 00:14:22.000]  不是真的一個洗腳
[00:14:22.000 --> 00:14:25.000]  只是一個象徵意義
[00:14:25.000 --> 00:14:28.000]  而主耶穌這個洗腳的行動
[00:14:28.000 --> 00:14:32.000]  除了一個住在內在生命潔淨的象徵意義之外
[00:14:33.000 --> 00:14:35.000]  另一個象徵意義就是
[00:14:35.000 --> 00:14:40.000]  他將會提到一個領導者必須有服侍人的心
[00:14:40.000 --> 00:14:43.000]  在第十二到十七節
[00:14:43.000 --> 00:14:46.000]  主解釋到他為人們門徒洗腳的意義
[00:14:46.000 --> 00:14:50.000]  是要他們也當彼此洗腳
[00:14:50.000 --> 00:14:53.000]  而這句是一個命令語
[00:14:53.000 --> 00:14:58.000]  但是主耶穌的意思不是叫我們設立一個洗腳禮
[00:14:58.000 --> 00:15:01.000]  主耶穌更想要的是
[00:15:02.000 --> 00:15:05.000]  我們明白這個行動背後所蘊含的意義
[00:15:05.000 --> 00:15:10.000]  其實回想我們教會可能有些人也有參與過
[00:15:10.000 --> 00:15:13.000]  我們其實也辦過一些洗腳的體驗活動
[00:15:13.000 --> 00:15:15.000]  不知道你們還記不記得
[00:15:15.000 --> 00:15:18.000]  當時為你的弟兄姊妹洗腳
[00:15:18.000 --> 00:15:20.000]  或者被你的弟兄姊妹洗腳
[00:15:20.000 --> 00:15:22.000]  當時的情景和感受呢
[00:15:22.000 --> 00:15:25.000]  當然我們不是每一年都會辦
[00:15:25.000 --> 00:15:29.000]  因為我們只是很希望弟兄姊妹
[00:15:30.000 --> 00:15:33.000]  嘗試去體驗和明白背後
[00:15:33.000 --> 00:15:37.000]  耶穌為門徒洗腳的意義才是最重要
[00:15:37.000 --> 00:15:39.000]  這並不是一個禮儀
[00:15:39.000 --> 00:15:42.000]  當然我們也發現真的有些宗派
[00:15:42.000 --> 00:15:44.000]  好像視為一個禮儀
[00:15:44.000 --> 00:15:46.000]  每年都做一個形式
[00:15:46.000 --> 00:15:50.000]  但我深信這並不是耶穌的用心
[00:15:50.000 --> 00:15:55.000]  更重要的是要我們明白洗腳背後所蘊含的意義
[00:15:55.000 --> 00:15:59.000]  主的用意是要門徒以他為榜樣
[00:16:00.000 --> 00:16:01.000]  服侍
[00:16:01.000 --> 00:16:03.000]  尤其是作為領導的
[00:16:03.000 --> 00:16:06.000]  更加要有這樣的態度去對待被領導者
[00:16:06.000 --> 00:16:10.000]  而領導者和被利用者也因為這樣的緣故
[00:16:10.000 --> 00:16:15.000]  相信這也是最好建立關係的最佳方法
[00:16:15.000 --> 00:16:19.000]  領導者以服侍被領導者作為他領導的模式
[00:16:19.000 --> 00:16:22.000]  可能有些人也聽過
[00:16:22.000 --> 00:16:24.000]  一個僕人的領導
[00:16:24.000 --> 00:16:28.000]  一個僕人卻又是領袖的意思
[00:16:29.000 --> 00:16:30.000]  如果是這樣
[00:16:30.000 --> 00:16:36.000]  被領導者就欣著領導者這份謙卑犧牲
[00:16:36.000 --> 00:16:42.000]  甘心樂意的信服和接受他的領導
[00:16:42.000 --> 00:16:46.000]  無疑這種謙恭服侍的態度
[00:16:46.000 --> 00:16:50.000]  背後一定要出於一個愛心
[00:16:50.000 --> 00:16:52.000]  因為主耶穌提到
[00:16:52.000 --> 00:16:57.000]  祂愛他們的門徒是愛到底
[00:16:58.000 --> 00:17:03.000]  否則真的很難做到一個甘心服侍的行動
[00:17:03.000 --> 00:17:08.000]  事實上主耶穌最大愛的服侍是什麼呢?
[00:17:08.000 --> 00:17:12.000]  就是祂願意捨身捨命
[00:17:12.000 --> 00:17:17.000]  為了我們的緣故犧牲在十字架上
[00:17:17.000 --> 00:17:20.000]  如同祂曾經說過
[00:17:20.000 --> 00:17:23.000]  人子內不是受人的服侍乃是服侍人
[00:17:23.000 --> 00:17:27.000]  並且要捨命作多人的贖價
[00:17:28.000 --> 00:17:34.000]  正因為這樣教會就甘心情願地奉耶穌為首為元首
[00:17:34.000 --> 00:17:37.000]  並且頌服祂的瑞靈
[00:17:37.000 --> 00:17:44.000]  我相信這種在世間很多的關係都是這樣的
[00:17:44.000 --> 00:17:49.000]  例如可能在家中有丈夫
[00:17:49.000 --> 00:17:53.000]  若能真心愛他的太太
[00:17:53.000 --> 00:17:57.000]  事事為他太太的好處出發
[00:17:58.000 --> 00:18:02.000]  太太亦會甘心情願地順服丈夫的領導
[00:18:02.000 --> 00:18:07.000]  作父母以愛去對待兒女
[00:18:07.000 --> 00:18:11.000]  兒女真心感受父母的關懷和愛
[00:18:11.000 --> 00:18:16.000]  亦願乖乖順服父母的管教和帶領
[00:18:16.000 --> 00:18:21.000]  相信甚至乎進入職場都用得著
[00:18:22.000 --> 00:18:29.000]  若遇到一位好上司真心真意地愛你對你幫助你
[00:18:29.000 --> 00:18:33.000]  相信你都樂意在工作上跟從他
[00:18:33.000 --> 00:18:37.000]  教會更加如此
[00:18:37.000 --> 00:18:41.000]  牧者和信徒的關係更加如此
[00:18:41.000 --> 00:18:46.000]  如果牧者或長輩能夠事事關心他的信徒需要
[00:18:46.000 --> 00:18:50.000]  處處以信徒和教會的好處為出發點
[00:18:51.000 --> 00:18:55.000]  我相信信徒都會很甘心受感動
[00:18:55.000 --> 00:18:58.000]  而樂意去順從帶領
[00:18:58.000 --> 00:19:04.000]  當然作牧者更希望所有的屬靈領袖
[00:19:04.000 --> 00:19:07.000]  不單止是長輩
[00:19:07.000 --> 00:19:10.000]  所有的導師、組長、職員
[00:19:10.000 --> 00:19:13.000]  某程度上都是領導
[00:19:13.000 --> 00:19:19.000]  同樣都是一起以基督為效法的對象
[00:19:20.000 --> 00:19:25.000]  用一個人式的領導去彼此服事
[00:19:25.000 --> 00:19:29.000]  如何有這種動力呢?
[00:19:29.000 --> 00:19:33.000]  就像之前所說主耶穌這種謙卑服事的態度
[00:19:33.000 --> 00:19:35.000]  就是出於愛心
[00:19:35.000 --> 00:19:37.000]  去愛你的門徒
[00:19:37.000 --> 00:19:39.000]  因為愛到底的力量
[00:19:39.000 --> 00:19:41.000]  成為他生命的服事
[00:19:41.000 --> 00:19:44.000]  去愛的侍奉
[00:19:44.000 --> 00:19:46.000]  而基督徒那種服事
[00:19:46.000 --> 00:19:49.000]  只是要表現一種言行合一
[00:19:50.000 --> 00:19:52.000]  一種無聲無色的見證
[00:19:52.000 --> 00:19:58.000]  或許大家或多或少在教會都有不同的服事
[00:19:58.000 --> 00:20:02.000]  希望今日這個經文都成為我們每一個的提醒
[00:20:02.000 --> 00:20:07.000]  我們可以思想或反省自己的侍奉觀
[00:20:07.000 --> 00:20:10.000]  是否也是合神心意呢?
[00:20:10.000 --> 00:20:14.000]  而主耶穌自己都做了一個榜樣給我們看為效法
[00:20:14.000 --> 00:20:17.000]  或許有些人真的會覺得
[00:20:18.000 --> 00:20:22.000]  我真的很氣一個人
[00:20:22.000 --> 00:20:25.000]  我覺得我自己真的愛不到他
[00:20:25.000 --> 00:20:28.000]  那我可以怎樣做呢?
[00:20:28.000 --> 00:20:39.000]  所以我們要用主耶穌這個愛到底的愛去愛人
[00:20:39.000 --> 00:20:43.000]  聖經裏面約翰講到愛的時候
[00:20:43.000 --> 00:20:45.000]  都描寫得很厲害
[00:20:46.000 --> 00:20:49.000]  除了約翰福音,如果大家有看約翰一書
[00:20:49.000 --> 00:20:52.000]  保羅對愛的描述是很細緻
[00:20:52.000 --> 00:20:55.000]  另外一位使徒保羅
[00:20:55.000 --> 00:20:57.000]  同樣大家都很熟悉
[00:20:57.000 --> 00:21:00.000]  哥林多前書十三章這篇的愛
[00:21:00.000 --> 00:21:02.000]  怎可能有人會背呢?
[00:21:02.000 --> 00:21:05.000]  都是描寫得很好
[00:21:05.000 --> 00:21:07.000]  大家記不記得?
[00:21:07.000 --> 00:21:10.000]  他講到愛是恆久忍耐又有恩慈
[00:21:10.000 --> 00:21:15.000]  愛是不疾度,愛是不自誇,不張狂
[00:21:16.000 --> 00:21:19.000]  不作害羞的事,不求自己的益處
[00:21:19.000 --> 00:21:23.000]  不輕易發牢,不計算人的惡
[00:21:23.000 --> 00:21:26.000]  不喜歡不義,只喜歡真理
[00:21:26.000 --> 00:21:33.000]  凡是包容,凡是相信,凡是盼望,凡是忍耐
[00:21:33.000 --> 00:21:37.000]  愛是永不自釋
[00:21:37.000 --> 00:21:41.000]  這篇的愛篇,我想大家聽得最多
[00:21:41.000 --> 00:21:43.000]  可能是婚禮
[00:21:44.000 --> 00:21:48.000]  保羅對愛的描述不是指愛情上
[00:21:48.000 --> 00:21:53.000]  而是指人與人之間的恩賜服侍上
[00:21:53.000 --> 00:21:59.000]  當然,愛可以套用在不同的關係上
[00:21:59.000 --> 00:22:01.000]  不只是情愛上
[00:22:01.000 --> 00:22:06.000]  而這個愛篇,不知道大家剛才重溫的時候
[00:22:06.000 --> 00:22:11.000]  對愛的描述,哪一個描述是最深刻呢?
[00:22:13.000 --> 00:22:17.000]  我個人有幾個最深刻的
[00:22:17.000 --> 00:22:20.000]  其實每一個對我來說都是很大的學習
[00:22:20.000 --> 00:22:26.000]  最深刻的是恆久忍耐,不自誇
[00:22:26.000 --> 00:22:32.000]  不求自己的益處,不輕易發牢
[00:22:32.000 --> 00:22:39.000]  凡是包容,還有凡是盼望
[00:22:40.000 --> 00:22:47.000]  不知道愛篇裏面,對愛如此細緻的描述
[00:22:47.000 --> 00:22:51.000]  哪一個描述對你最深刻?
[00:22:51.000 --> 00:22:54.000]  你覺得最想學習得到?
[00:22:54.000 --> 00:23:00.000]  是呀,我不否認是很辣
[00:23:00.000 --> 00:23:04.000]  所以主耶穌也為門徒立了一個榜樣
[00:23:04.000 --> 00:23:09.000]  今天這個榜樣也是為我們樹立
[00:23:10.000 --> 00:23:15.000]  當日主耶穌知道哪一個人出賣祂
[00:23:15.000 --> 00:23:20.000]  祂知道哪一個人口口聲聲說很愛祂
[00:23:20.000 --> 00:23:23.000]  但最後有三次不認祂
[00:23:23.000 --> 00:23:29.000]  但是祂沒有說,我生你的氣,我不幫你洗腳
[00:23:29.000 --> 00:23:33.000]  祂同樣逐一幫他們洗腳
[00:23:33.000 --> 00:23:39.000]  主動去服侍他們,很希望跟他們建立一個關係
[00:23:40.000 --> 00:23:44.000]  所以我們也要效法耶穌這一份愛去愛人
[00:23:44.000 --> 00:23:47.000]  真正的愛就是一種愛到底的愛
[00:23:47.000 --> 00:23:52.000]  一種不變的愛,一種無條件的愛
[00:23:52.000 --> 00:23:55.000]  不會因為對方對你差了你就不愛
