
[00:00:00.000 --> 00:00:05.600]  上星期我們提到這段經文有兩方面
[00:06:08.640 --> 00:06:10.360]  我們時常要想想
[00:06:10.360 --> 00:06:11.640]  神在我們當中
[00:06:11.640 --> 00:06:15.160]  我們應該怎樣有我們的態度
[00:06:15.160 --> 00:06:16.000]  我們的生活
[00:06:16.000 --> 00:06:17.440]  我們的取向
[00:06:17.440 --> 00:06:19.040]  怎樣能夠討祂的喜悅
[00:06:19.040 --> 00:06:20.080]  與神同行
[00:06:20.080 --> 00:06:23.880]  很明顯就是行祂的旨意
[00:06:23.880 --> 00:06:26.240]  祭司就是行出祂的旨意
[00:06:26.240 --> 00:06:27.840]  行出祂的心意
[00:06:27.840 --> 00:06:30.440]  在我們具體的生活
[00:06:30.440 --> 00:06:31.480]  在我們人生當中
[00:06:31.480 --> 00:06:33.400]  行祂的旨意
[00:06:33.400 --> 00:06:38.320]  這也代表祂跟著神的引導
[00:06:38.320 --> 00:06:40.320]  怎樣明白神的旨意
[00:06:40.320 --> 00:06:41.280]  跟著祂的引導
[00:06:41.280 --> 00:06:42.640]  在聖經裡面給我們引導
[00:06:42.640 --> 00:06:44.200]  進行祂的話
[00:06:44.200 --> 00:06:46.280]  能夠跟著祂的引導
[00:06:46.280 --> 00:06:48.480]  至上禱告
[00:06:48.480 --> 00:06:50.800]  讓聖靈感動我們
[00:06:50.800 --> 00:06:52.120]  我們跟著祂的引導
[00:06:52.120 --> 00:06:54.040]  這真是一生的學習
[00:06:54.040 --> 00:06:58.440]  也是與神同行的一個具體意思
[00:06:58.440 --> 00:07:01.320]  所以這位是陳宗道牧師
[00:07:01.320 --> 00:07:04.120]  他提到與神同行
[00:07:04.120 --> 00:07:06.640]  其實可以包括這些
[00:07:06.640 --> 00:07:09.720]  我們看看以洛怎樣與神同行
[00:07:09.720 --> 00:07:10.920]  第一方面我們看見
[00:07:10.920 --> 00:07:13.200]  他在生活當中與神同行
[00:07:13.200 --> 00:07:14.720]  在聖經裡面這裡這樣說
[00:07:14.720 --> 00:07:17.360]  以洛生瑪圖撒拉之後
[00:07:17.360 --> 00:07:19.480]  與上帝同行三百年
[00:07:19.480 --> 00:07:20.240]  接著有一句
[00:07:20.240 --> 00:07:25.440]  並且生而養類
[00:07:25.440 --> 00:07:26.920]  所以我們不要以為
[00:07:26.920 --> 00:07:28.240]  以洛與神同行
[00:07:28.240 --> 00:07:29.880]  就是他與神同行
[00:07:29.880 --> 00:07:34.760]  所以他跟神走到超然物外
[00:07:34.760 --> 00:07:36.720]  去了沙漠
[00:07:36.720 --> 00:07:39.200]  去了遠避人煙
[00:07:39.200 --> 00:07:44.800]  那種與世界隔絕的生活
[00:07:44.800 --> 00:07:47.440]  有很多時候以為與神同行
[00:07:47.440 --> 00:07:50.920]  就是說他與世界脫節
[00:07:50.920 --> 00:07:52.600]  來逃避現實
[00:07:52.600 --> 00:07:53.600]  其實不是的
[00:07:53.600 --> 00:07:54.720]  很明顯這裡
[00:07:54.720 --> 00:07:56.520]  以洛與神同行
[00:07:56.520 --> 00:07:59.520]  是生活當中與神同行的
[00:07:59.520 --> 00:08:01.520]  因為這裡說過
[00:08:01.520 --> 00:08:03.960]  他與神同行
[00:08:03.960 --> 00:08:05.760]  並且生而養類
[00:08:05.760 --> 00:08:10.400]  他照樣有他人生的責任
[00:08:10.400 --> 00:08:12.080]  他生活的各樣
[00:08:12.080 --> 00:08:16.760]  他所需要去生活的一些事情
[00:08:16.760 --> 00:08:17.840]  包括了家庭
[00:08:17.840 --> 00:08:18.640]  照顧家庭
[00:08:18.640 --> 00:08:20.240]  養育兒女
[00:08:20.240 --> 00:08:22.200]  所以與神同行不是與世界隔絕
[00:08:22.200 --> 00:08:23.800]  相反與神同行就是
[00:08:23.800 --> 00:08:26.720]  上帝是要進入我們的生活當中
[00:08:26.720 --> 00:08:32.320]  上帝是要加入我們人生所有的責任
[00:08:32.320 --> 00:08:35.840]  我們所託付給我們的東西當中
[00:08:35.840 --> 00:08:36.920]  來幫助我們
[00:08:36.920 --> 00:08:38.240]  成為我們的力量
[00:08:38.240 --> 00:08:39.760]  其實與神同行就是
[00:08:39.760 --> 00:08:40.920]  支取他的力量
[00:08:40.920 --> 00:08:42.080]  行他的旨意
[00:08:42.080 --> 00:08:44.840]  將他的心意活在我們生活裡面
[00:08:44.840 --> 00:08:46.520]  所以我們唱一首詩歌
[00:08:46.520 --> 00:08:47.600]  稍後也會唱
[00:08:47.600 --> 00:08:50.000]  它叫與神同行
[00:08:50.000 --> 00:08:54.600]  它說與神同行遠離世界
[00:08:54.600 --> 00:08:57.040]  那裡有時候我們誤會了意思
[00:08:57.040 --> 00:08:59.640]  不是離開現實生活的意思
[00:08:59.640 --> 00:09:01.640]  什麼叫遠離世界
[00:09:01.640 --> 00:09:04.680]  什麼叫遠離世界
[00:09:04.680 --> 00:09:05.880]  這個世界這個字
[00:09:05.880 --> 00:09:08.640]  其實在聖經裡面有幾個用法
[00:09:08.640 --> 00:09:10.240]  有指物質的世界
[00:09:10.240 --> 00:09:12.120]  地球
[00:09:12.120 --> 00:09:15.160]  有指宇宙
[00:09:15.160 --> 00:09:16.120]  Cosmos
[00:09:16.120 --> 00:09:20.160]  就是浩瀚的神創造
[00:09:20.160 --> 00:09:22.360]  萬物創造這個世界
[00:09:22.360 --> 00:09:25.480]  也在屬靈的意思
[00:09:25.480 --> 00:09:30.120]  有指到它是一個靈界的範圍
[00:09:30.120 --> 00:09:34.400]  特別當主未回來
[00:09:34.400 --> 00:09:37.880]  將這個統治權收回的時候
[00:09:37.880 --> 00:09:39.960]  這個世界本來是他創造的
[00:09:39.960 --> 00:09:40.800]  但是墮落了
[00:09:40.800 --> 00:09:44.240]  就掌管在魔鬼的手下
[00:09:44.240 --> 00:09:45.720]  所以在約翰一書那裡
[00:09:45.720 --> 00:09:51.720]  他說全世界都臥在那惡者手中
[00:09:51.720 --> 00:09:52.320]  這樣的意思
[00:09:52.320 --> 00:09:53.360]  那些世界呢
[00:09:53.360 --> 00:09:54.520]  在約翰一書也這麼說
[00:09:54.520 --> 00:09:57.760]  他說不要愛世界和世界上的事
[00:09:57.760 --> 00:09:59.080]  是不是這麼說
[00:09:59.080 --> 00:10:02.560]  因為如果人的心若愛這個世界
[00:10:02.560 --> 00:10:06.080]  愛父的心就不在他裡面了
[00:10:06.080 --> 00:10:10.400]  所以這個世界是指到一種屬魔鬼的範圍
[00:10:10.400 --> 00:10:12.000]  或者可以叫世俗的
[00:10:12.000 --> 00:10:14.880]  或者是一種墮落了
[00:10:14.880 --> 00:10:21.080]  在魔鬼掌控的敵黨神的範圍
[00:10:21.080 --> 00:10:22.880]  所以什麼叫遠離世界呢
[00:10:22.880 --> 00:10:25.880]  就是說我們的心不要被罪惡的世界
[00:10:25.880 --> 00:10:29.080]  屬魔鬼的東西、世俗的影響
[00:10:29.080 --> 00:10:31.480]  來叫我們離開了上帝
[00:10:31.480 --> 00:10:37.280]  因為愛世界、愛父的心就不在我們裡面了
[00:10:37.280 --> 00:10:40.280]  但是不代表我們離開這個塵世
[00:10:40.280 --> 00:10:43.320]  不代表離開我們這個物質的生活
[00:10:43.320 --> 00:10:45.000]  我們人生當中的意義
[00:10:45.000 --> 00:10:48.200]  昨天我們有個方小祖
[00:10:48.200 --> 00:10:49.640]  有一節經文很好
[00:10:49.640 --> 00:10:51.920]  因為耶穌親自這麼說
[00:10:51.920 --> 00:10:56.080]  祂說祂的門徒就是我們
[00:10:56.080 --> 00:10:57.400]  我們是什麼?
[00:10:57.400 --> 00:11:01.200]  我們是不屬於這個世界
[00:11:01.200 --> 00:11:04.800]  但是我們要進入這個世界
[00:11:04.800 --> 00:11:05.800]  為什麼呢?
[00:11:05.800 --> 00:11:08.000]  神說我不是將他們拿走
[00:11:08.000 --> 00:11:10.320]  我是叫他們在這個世界當中
[00:11:10.320 --> 00:11:13.600]  來活出我的旨意
[00:11:13.600 --> 00:11:14.920]  在這個世界當中
[00:11:14.920 --> 00:11:23.600]  來見證上帝的榮耀和祂的恩典、祂的慈愛
[00:11:23.600 --> 00:11:25.200]  所以我們看見
[00:11:25.200 --> 00:11:28.800]  原來祂的意思是很清楚的
[00:11:28.800 --> 00:11:32.600]  就是說當我們將神放在我們人生當中
[00:11:32.600 --> 00:11:34.200]  我們生活當中
[00:11:34.200 --> 00:11:35.720]  讓祂介入我們的生活
[00:11:35.720 --> 00:11:37.200]  有些人誤解了
[00:11:37.200 --> 00:11:39.120]  以為信仰就是回來星期日
[00:11:39.120 --> 00:11:42.120]  那一個小時、那一個半小時
[00:11:42.120 --> 00:11:45.000]  出了教會就過回自己的生活
[00:11:45.000 --> 00:11:46.400]  其實不是這個意思
[00:11:46.400 --> 00:11:48.680]  與神同行不是在這個時候
[00:11:48.680 --> 00:11:50.280]  不只是在教會的時候
[00:11:50.280 --> 00:11:54.680]  與神同行是在我們生活的每一個環節當中
[00:11:54.680 --> 00:11:55.880]  正如以諾
[00:11:55.880 --> 00:11:57.760]  他與上帝同行
[00:11:57.760 --> 00:12:00.880]  並且生兒養女
[00:12:00.880 --> 00:12:03.440]  所以他一定在他的家庭裡
[00:12:03.440 --> 00:12:05.160]  他做好他的榜樣
[00:12:05.160 --> 00:12:07.400]  他教導他的兒女真理
[00:12:07.400 --> 00:12:09.760]  做一個愛神的榜樣
[00:12:09.760 --> 00:12:12.120]  在他周圍身邊的人可以看到
[00:12:12.120 --> 00:12:12.800]  他的家人可以看到
[00:12:12.800 --> 00:12:13.680]  他的兒女可以看到
[00:12:13.680 --> 00:12:14.880]  所以後來我們發覺
[00:12:14.880 --> 00:12:17.440]  他的後代裡邊有一個人
[00:12:17.440 --> 00:12:19.200]  叫作「以」
[00:12:19.200 --> 00:12:21.480]  叫作「羅亞」
[00:12:21.480 --> 00:12:24.320]  羅亞由聖經記載
[00:12:24.320 --> 00:12:25.120]  第六章
[00:12:25.120 --> 00:12:25.920]  這是第五章
[00:12:25.920 --> 00:12:26.680]  第六章
[00:12:26.680 --> 00:12:31.080]  羅亞與神同行
[00:12:31.080 --> 00:12:36.440]  我相信一定是受到以諾的影響
[00:12:36.440 --> 00:12:40.040]  所以其實他先與神同行
[00:12:40.040 --> 00:12:41.320]  次序很清楚
[00:12:41.320 --> 00:12:42.760]  他與神同行
[00:12:42.760 --> 00:12:45.000]  並且生兒養女
[00:12:45.000 --> 00:12:46.880]  先與神同行
[00:12:46.880 --> 00:12:50.040]  然後照著神的引導
[00:12:50.040 --> 00:12:52.040]  照著神的教導
[00:12:52.040 --> 00:12:56.040]  也是靠著神的力量
[00:12:56.040 --> 00:12:59.360]  來生兒養女
[00:12:59.360 --> 00:13:00.880]  先有上帝
[00:13:00.880 --> 00:13:02.360]  然後履行
[00:13:02.360 --> 00:13:04.760]  上帝交給我們人生的責任
[00:13:04.760 --> 00:13:06.080]  先與神同行
[00:13:06.080 --> 00:13:10.200]  並且去藉著上帝的幫助
[00:13:10.200 --> 00:13:14.080]  去照顧我們身邊所需要照顧的人
[00:13:14.080 --> 00:13:20.400]  所以這正是以神的愛作導向
[00:13:20.400 --> 00:13:23.840]  昨晚我們的賀年聚會裡邊
[00:13:23.840 --> 00:13:24.880]  我們分享訊息
[00:13:24.880 --> 00:13:26.360]  其中一點也是這樣
[00:13:26.360 --> 00:13:27.880]  我們人生有很多種愛
[00:13:27.880 --> 00:13:31.600]  但如果我們先以神的愛
[00:13:31.600 --> 00:13:32.560]  作我們的導向
[00:13:32.560 --> 00:13:33.560]  其他的愛
[00:13:33.560 --> 00:13:35.840]  人與人之間的愛
[00:13:35.840 --> 00:13:37.720]  我們物質上的
[00:13:37.720 --> 00:13:39.160]  其他的關係
[00:13:39.160 --> 00:13:42.560]  就可以排列得正確次序
[00:13:42.560 --> 00:13:43.440]  離開了上帝
[00:13:43.440 --> 00:13:44.440]  忘記了上帝
[00:13:44.440 --> 00:13:45.760]  以自我為中心
[00:13:45.760 --> 00:13:49.080]  我們人生就會混亂和不安
[00:13:49.080 --> 00:13:50.200]  所以我們看到這裡
[00:13:50.200 --> 00:13:51.560]  讓我們看到
[00:13:51.560 --> 00:13:52.840]  以諾的榜樣
[00:13:52.840 --> 00:13:54.920]  他先與神有好的關係
[00:13:54.920 --> 00:13:56.920]  又靠著神去完成
[00:13:56.920 --> 00:13:59.080]  他人生生活上的責任
[00:13:59.080 --> 00:13:59.640]  他的家庭
[00:13:59.640 --> 00:14:00.200]  他的兒女
[00:14:00.200 --> 00:14:00.680]  他的婚姻
[00:14:00.680 --> 00:14:01.320]  他的工作
[00:14:01.320 --> 00:14:02.960]  他的侍奉
[00:14:02.960 --> 00:14:04.080]  來靠著主
[00:14:04.080 --> 00:14:05.440]  看得清楚
[00:14:05.440 --> 00:14:07.440]  看得清楚上帝的心意
[00:14:07.440 --> 00:14:09.880]  又靠著主給他的力量
[00:14:09.880 --> 00:14:11.360]  與上帝同行
[00:14:11.360 --> 00:14:12.720]  在生活當中
[00:14:12.720 --> 00:14:16.320]  來實踐神的心意
[00:14:16.320 --> 00:14:17.680]  這個我們看到
[00:14:17.680 --> 00:14:19.840]  是以諾與神同行
[00:14:19.840 --> 00:14:22.200]  第一個值得我們留意的地方
[00:14:22.200 --> 00:14:23.360]  求主幫助我們
[00:14:23.360 --> 00:14:25.240]  讓我們能夠過一個
[00:14:25.240 --> 00:14:25.760]  這樣的人生
[00:14:25.760 --> 00:14:26.640]  這樣的生活
[00:14:26.640 --> 00:14:28.360]  與上帝同行
[00:14:28.360 --> 00:14:31.240]  來面對我們人生的責任
[00:14:31.240 --> 00:14:32.760]  不屬於這個世界
[00:14:32.760 --> 00:14:34.520]  但我們在這個世界當中
[00:14:34.520 --> 00:14:39.440]  去完成神所交託給我們的心意
[00:14:39.440 --> 00:14:40.720]  第二我們看到
[00:14:40.720 --> 00:14:43.200]  以諾與神同行
[00:14:43.200 --> 00:14:46.480]  真的持續不斷
[00:14:46.480 --> 00:14:47.440]  為什麼這麼說呢?
[00:14:47.440 --> 00:14:49.280]  第22節、23節
[00:14:49.280 --> 00:14:51.120]  我們再讀一次
[00:14:51.120 --> 00:14:54.080]  以諾生瑪圖撒拉以後
[00:14:54.080 --> 00:14:57.040]  與上帝同行三百年
[00:14:57.040 --> 00:14:59.560]  並且生兒養女
[00:14:59.560 --> 00:15:04.400]  以諾共活了三百六十五歲
[00:15:04.400 --> 00:15:05.000]  我們再讀一次
[00:15:05.000 --> 00:15:08.280]  以諾多少歲開始與神同行呢?
[00:15:08.280 --> 00:15:09.800]  六十五歲
[00:15:09.800 --> 00:15:12.280]  那他共活了多少歲呢?
[00:15:12.280 --> 00:15:14.200]  三百六十五歲
[00:15:14.200 --> 00:15:16.120]  相差多少年呢?
[00:15:16.120 --> 00:15:16.760]  三百年
[00:15:16.760 --> 00:15:17.880]  但聖經說
[00:15:17.880 --> 00:15:20.120]  他與上帝同行多少年呢?
[00:15:20.120 --> 00:15:20.640]  三百年
[00:15:20.640 --> 00:15:23.320]  那就是沒有斷過
[00:15:23.320 --> 00:15:24.840]  所以這裡讓我們看到
[00:15:24.840 --> 00:15:27.160]  他是一開始
[00:15:27.160 --> 00:15:27.960]  警醒之後
[00:15:27.960 --> 00:15:28.760]  與上帝同行
[00:15:28.760 --> 00:15:30.280]  一直走到底
[00:15:30.280 --> 00:15:31.520]  走到最後一天
[00:15:31.520 --> 00:15:33.120]  走到離開這個世界
[00:15:33.120 --> 00:15:34.960]  走了三百年
[00:15:34.960 --> 00:15:37.240]  如果我們用百分比來計算
[00:15:37.240 --> 00:15:38.880]  三百
[00:15:38.880 --> 00:15:40.760]  超過三百六十五歲
[00:15:40.760 --> 00:15:45.040]  大概六分五歲左右
[00:15:45.040 --> 00:15:47.800]  如果人生有六分五歲與神同行
[00:15:47.800 --> 00:15:49.840]  那好不好呢?
[00:15:49.840 --> 00:15:51.440]  我們有沒有六分五歲?
[00:15:51.440 --> 00:15:54.280]  有沒有六分五歲與神同行人生呢?
[00:15:54.280 --> 00:15:57.240]  如果從他信主
[00:15:57.240 --> 00:15:59.560]  或者開始警醒之後
[00:15:59.560 --> 00:16:01.400]  開始與神同行
[00:16:01.400 --> 00:16:03.120]  一直走到底
[00:16:03.120 --> 00:16:05.600]  那就是三百超過三百
[00:16:05.600 --> 00:16:07.120]  那就是多少百分比呢?
[00:16:07.120 --> 00:16:09.160]  就是一百個百分比
[00:16:09.160 --> 00:16:11.240]  六分六吧
[00:16:11.240 --> 00:16:11.920]  六分六
[00:16:11.920 --> 00:16:15.320]  有沒有誰覺得自己與神同行六分六呢?
[00:16:15.320 --> 00:16:16.320]  六分六
[00:16:16.320 --> 00:16:17.320]  連阿詹都轉頭
[00:16:17.320 --> 00:16:18.920]  那我…
[00:16:18.920 --> 00:16:19.680]  我有一點害怕
[00:16:19.680 --> 00:16:22.040]  因為我不及你那麼肅靈
[00:16:22.040 --> 00:16:27.400]  以洛得到神的啟示
[00:16:27.400 --> 00:16:28.600]  我們上次說過
[00:16:28.600 --> 00:16:30.640]  他認識到
[00:16:30.640 --> 00:16:32.840]  可能他知道
[00:16:32.840 --> 00:16:35.400]  他在當時代有一個大審判
[00:16:35.400 --> 00:16:38.320]  不知道是否洪水
[00:16:38.320 --> 00:16:39.280]  有可能不知道
[00:16:39.280 --> 00:16:41.560]  不過他知道審判就快來
[00:16:41.560 --> 00:16:45.120]  但另外他又知道主降臨的日子
[00:16:45.120 --> 00:16:46.920]  上次如果大家記得
[00:16:46.920 --> 00:16:48.480]  一會兒我們再讀經文
[00:16:48.480 --> 00:16:49.720]  《猶大書》
[00:16:49.720 --> 00:16:52.160]  所以雙重啟示
[00:16:52.160 --> 00:16:57.080]  他就知道主降臨的日子
[00:16:57.080 --> 00:16:59.720]  審判的日子是真實的
[00:16:59.720 --> 00:17:01.560]  所以他就開始警醒
[00:17:01.560 --> 00:17:04.760]  然後就很小心地聽著神的話語
[00:17:04.760 --> 00:17:07.440]  然後就與上帝同行
[00:17:07.440 --> 00:17:09.960]  同心為友
[00:17:09.960 --> 00:17:11.160]  與上帝同在
[00:17:11.160 --> 00:17:12.720]  進行祂的旨意
[00:17:12.720 --> 00:17:14.280]  照祂的引導
[00:17:14.280 --> 00:17:19.080]  所以他就一直努力地與上帝同行
[00:17:19.080 --> 00:17:20.120]  年復於年
[00:17:20.120 --> 00:17:21.160]  日復於日
