
[00:00:00.000 --> 00:00:06.260]  在座吳小婷同姊妹記得香港大學和中文大學那種增長
[00:04:55.380 --> 00:04:56.380]  在「則」數
[00:04:56.380 --> 00:04:57.980]  他們真的了解過來
[00:04:57.980 --> 00:05:00.100]  我們不是只拿著舊約聖經
[00:05:00.100 --> 00:05:02.580]  我們知道原來舊約預言的理錯
[00:05:02.580 --> 00:05:04.060]  就是耶穌基督
[00:05:04.060 --> 00:05:06.740]  究竟有些甚麼因素使他們在「則」
[00:05:06.740 --> 00:05:08.700]  和「量」那裏增長呢
[00:05:08.700 --> 00:05:11.100]  如果你了解這個「則」和「量」增長的時候
[00:05:11.100 --> 00:05:13.380]  再配合太古城的經驗
[00:05:13.380 --> 00:05:16.700]  你和我樂不樂意按照《哲行傳》第二章
[00:05:16.700 --> 00:05:18.300]  這裏 後面這段
[00:05:18.300 --> 00:05:20.780]  你知道我們教會在「則」和「量」上
[00:05:20.780 --> 00:05:22.300]  繼續的增長
[00:05:22.300 --> 00:05:24.620]  叫神的名更加得到榮耀
[00:05:24.620 --> 00:05:27.100]  太古城堂繼續成為播道會
[00:05:27.100 --> 00:05:30.140]  其他有50多個禮拜堂的鼓勵
[00:05:30.140 --> 00:05:31.220]  而Candidate
[00:05:31.220 --> 00:05:33.420]  原來這四年裏面有這麼多的增長
[00:05:33.420 --> 00:05:34.620]  原來這麼多年來
[00:05:34.620 --> 00:05:36.220]  神恩代太古城堂
[00:05:36.220 --> 00:05:37.660]  第一件事你發現到
[00:05:37.660 --> 00:05:39.660]  在公常所讀的聖經裏面
[00:05:39.660 --> 00:05:41.820]  第37節
[00:05:41.980 --> 00:05:45.100]  他聽了神的道在那裏傳出來
[00:05:45.100 --> 00:05:48.900]  彼得就向當時的猶太回眾
[00:05:48.900 --> 00:05:51.020]  來講出舊約的聖經
[00:05:51.020 --> 00:05:52.140]  然後apply
[00:05:52.140 --> 00:05:53.740]  指向耶穌基督
[00:05:53.740 --> 00:05:56.740]  因此當神的道能夠被高舉的時候
[00:05:56.740 --> 00:05:58.220]  來宣講的時候
[00:05:58.220 --> 00:06:00.060]  好像日後的保羅他說
[00:06:00.060 --> 00:06:03.300]  我將神的道完全向你來宣講
[00:06:03.300 --> 00:06:05.580]  I preach the whole counsel of God
[00:06:05.580 --> 00:06:08.660]  我將神所有的真理向你宣講的時候
[00:06:08.660 --> 00:06:12.220]  因此第37節我們見到工作的果效
[00:06:12.220 --> 00:06:14.860]  這班人在第37節的最後
[00:06:14.860 --> 00:06:16.780]  他們在地方呼叫出來
[00:06:16.780 --> 00:06:17.500]  他們說
[00:06:17.500 --> 00:06:18.420]  弟兄啊
[00:06:18.420 --> 00:06:20.020]  我們應該怎樣去做呢
[00:06:20.020 --> 00:06:20.620]  How?
[00:06:20.620 --> 00:06:21.900]  What shall we do?
[00:06:21.900 --> 00:06:23.300]  他們在那裏呼喊
[00:06:23.300 --> 00:06:24.660]  聽了聖經的真理
[00:06:24.660 --> 00:06:25.980]  我們很想回應
[00:06:25.980 --> 00:06:27.700]  我們要怎樣去做呢
[00:06:27.700 --> 00:06:31.060]  當神的僕人在這個講台上
[00:06:31.060 --> 00:06:33.540]  每個禮拜羅穆斯和其他同工
[00:06:33.540 --> 00:06:35.300]  來宣講真理的時候
[00:06:35.300 --> 00:06:36.980]  我們的心靈同樣這樣說
[00:06:36.980 --> 00:06:38.620]  我們怎樣去回應呢
[00:06:38.620 --> 00:06:39.660]  怎樣去實踐呢
[00:06:39.660 --> 00:06:41.380]  我們不要再這樣領受了
[00:06:41.380 --> 00:06:42.820]  只是頭腦上接受
[00:06:42.820 --> 00:06:44.700]  我們應該怎樣去做呢
[00:06:44.700 --> 00:06:49.140]  這班人需要的是接受耶穌基督為救主
[00:06:49.140 --> 00:06:51.260]  因此第38節彼得說
[00:06:51.260 --> 00:06:52.940]  你們要悔改
[00:06:52.940 --> 00:06:54.980]  奉耶穌的名受洗
[00:06:54.980 --> 00:06:56.380]  叫你們聚得社
[00:06:56.380 --> 00:06:58.900]  就必領受所賜的聖靈
[00:06:58.900 --> 00:07:01.180]  我幾乎欣賞今天敬拜隊
[00:07:01.180 --> 00:07:02.740]  特別是一班大學的同學
[00:07:02.740 --> 00:07:04.740]  他帶領我們上一場的詩歌
[00:07:04.740 --> 00:07:07.980]  他們那一首是要歸向神的時候
[00:07:07.980 --> 00:07:09.460]  請差見我受詩
[00:07:09.460 --> 00:07:11.740]  他們在收詩的第一節
[00:07:11.740 --> 00:07:13.860]  有一個字眼叫做「聚聞」
[00:07:13.860 --> 00:07:14.820]  哇
[00:07:14.820 --> 00:07:17.780]  能夠唱出這樣的詩歌真的不容易
[00:07:17.780 --> 00:07:19.220]  我和羅穆斯坐在那裡
[00:07:19.220 --> 00:07:21.860]  我心裡想著我不能夠就這樣白口地唱
[00:07:21.860 --> 00:07:22.620]  「聚聞」
[00:07:22.620 --> 00:07:23.820]  事得主啊
[00:07:23.820 --> 00:07:25.660]  在我未信耶穌之前
[00:07:25.660 --> 00:07:30.500]  我就真的好像在聖經羅馬書第三章第23節所說
[00:07:30.500 --> 00:07:33.900]  世人包括我在內都犯了罪
[00:07:33.900 --> 00:07:35.700]  羅馬書第五章第12節
[00:07:35.700 --> 00:07:39.100]  就好像罪從一人壓當入到這個世界
[00:07:39.100 --> 00:07:40.660]  死是從罪而來的
[00:07:40.660 --> 00:07:42.700]  因此死就淋到眾人
[00:07:42.700 --> 00:07:45.340]  聖經說因為眾人active voice
[00:07:45.340 --> 00:07:47.100]  因為眾人主動地
[00:07:47.100 --> 00:07:50.660]  因為我在眾人裡面都有份
[00:07:50.660 --> 00:07:53.420]  因為眾人都犯了罪
[00:07:53.420 --> 00:07:55.860]  因此當彼得這樣很清楚地說出
[00:07:55.860 --> 00:07:57.700]  我們要悔改啊
[00:07:57.700 --> 00:08:00.020]  以奉耶穌的名受洗啊
[00:08:00.020 --> 00:08:01.060]  悔改呢
[00:08:01.060 --> 00:08:02.540]  turn around(轉圜)
[00:08:02.540 --> 00:08:03.980]  回頭
[00:08:03.980 --> 00:08:06.980]  真的承認我所做的是罪啊
[00:08:06.980 --> 00:08:09.380]  我以前以為說謊沒什麼事
[00:08:09.380 --> 00:08:11.260]  世界上這麼多人都說謊
[00:08:11.260 --> 00:08:12.540]  哎呀 現在都發現到
[00:08:12.540 --> 00:08:14.980]  是神在眼中是罪來的
[00:08:14.980 --> 00:08:16.300]  我們很容易指責
[00:08:16.300 --> 00:08:17.460]  你呀 你呀 你呀
[00:08:17.460 --> 00:08:19.620]  但誰不知我們發現到自己
[00:08:19.620 --> 00:08:21.220]  都遇到同樣的事情
[00:08:21.220 --> 00:08:23.180]  來需要悔改
[00:08:23.180 --> 00:08:26.580]  2012年的香港
[00:08:26.580 --> 00:08:28.300]  是怎樣的香港呢
[00:08:28.300 --> 00:08:31.060]  你同時我真的感受到我們四周圍
[00:08:31.060 --> 00:08:33.180]  那種假冒為善
[00:08:33.180 --> 00:08:36.260]  我們四周圍那種欠了和諧
[00:08:36.260 --> 00:08:38.860]  再加上在教會裡面
[00:08:38.860 --> 00:08:40.860]  最近有一種新的聲音
[00:08:40.860 --> 00:08:43.220]  容我講出這三件事情
[00:08:43.220 --> 00:08:44.580]  你同時我真感受到
[00:08:44.580 --> 00:08:47.060]  這是一個不和諧的社會
[00:08:47.060 --> 00:08:49.700]  我發現到以前當競選的時候
[00:08:49.700 --> 00:08:51.260]  甲會攻打乙
[00:08:51.260 --> 00:08:52.940]  乙會揭發甲
[00:08:52.940 --> 00:08:54.740]  我們在一個不和諧
[00:08:54.740 --> 00:08:56.940]  這樣的環境裡面長大
[00:08:56.940 --> 00:08:57.740]  我發現到
[00:08:57.740 --> 00:09:00.020]  當我們講到世界上的罪的時候
[00:09:00.020 --> 00:09:02.340]  當有競選的時候
[00:09:02.340 --> 00:09:03.780]  我們揭發某某人
[00:09:03.780 --> 00:09:05.740]  原來他家裡面還有個地下室
[00:09:05.740 --> 00:09:06.940]  原來這樣的情況
[00:09:06.940 --> 00:09:08.060]  但誰不知發現到
[00:09:08.060 --> 00:09:09.060]  不止一個人有
[00:09:09.060 --> 00:09:10.220]  別人都有
[00:09:10.220 --> 00:09:12.180]  我發現到最近有一件事
[00:09:12.180 --> 00:09:15.020]  在教會圈子裡面所發生的
[00:09:15.020 --> 00:09:17.980]  在《聖經》的羅馬書第一章
[00:09:17.980 --> 00:09:19.700]  就給你和我知道
[00:09:19.700 --> 00:09:22.500]  在神美好的設計裡面
[00:09:22.500 --> 00:09:26.140]  神真的設立了亞當和夏娃
[00:09:26.140 --> 00:09:29.020]  神真的設立了有男有女
[00:09:29.020 --> 00:09:31.820]  神真的給男士他們那種光榮
[00:09:31.820 --> 00:09:33.540]  女士那種溫和
[00:09:33.540 --> 00:09:35.700]  又蓋在神的設計裡面
[00:09:35.700 --> 00:09:38.940]  就讓人能夠延伸後代
[00:09:38.940 --> 00:09:41.860]  但誰不知有22位
[00:09:41.860 --> 00:09:44.660]  自稱為基督教中人的人
[00:09:44.660 --> 00:09:47.260]  他們開記者招待會
[00:09:47.260 --> 00:09:49.100]  他們在地方宣告
[00:09:49.100 --> 00:09:52.820]  說原來同性戀按照他們所講
[00:09:52.820 --> 00:09:54.740]  沒有干犯道德
[00:09:54.740 --> 00:09:56.940]  而且不是罪來的
[00:09:56.940 --> 00:09:59.500]  各位有不少親愛的信徒
[00:09:59.500 --> 00:10:01.100]  我參加教會聚會
[00:10:01.100 --> 00:10:03.980]  是的 一定太古誠堂太過保守了
[00:10:03.980 --> 00:10:06.580]  甚至乎有些人在教會裡面
[00:10:06.580 --> 00:10:08.100]  做了傳道人在香港
[00:10:08.100 --> 00:10:09.980]  有1300間教會
[00:10:09.980 --> 00:10:11.100]  有些傳道人說
[00:10:11.100 --> 00:10:13.820]  你看有20多位的傳道人
[00:10:13.820 --> 00:10:16.500]  有些牧師 還有一些主教
[00:10:16.500 --> 00:10:17.340]  他們這樣說
[00:10:17.340 --> 00:10:20.060]  一定羅牧師 陳牧師那些太過落伍了
[00:10:20.060 --> 00:10:23.620]  他們才對 你們太過保守了
[00:10:23.620 --> 00:10:25.980]  我們需要回到神的懷裡
[00:10:25.980 --> 00:10:28.460]  又需要正確的解釋
[00:10:28.460 --> 00:10:30.180]  當你和我看到
[00:10:30.180 --> 00:10:33.780]  這些22位牧師主教的名字的時候
[00:10:33.780 --> 00:10:35.740]  我心裡非常難過
[00:10:35.740 --> 00:10:38.180]  大部分不是在香港工作的
[00:10:38.180 --> 00:10:41.340]  而且很多人在我眼中看來
[00:10:41.340 --> 00:10:44.580]  是不是有神的呼召是有問題的
[00:10:44.580 --> 00:10:48.060]  他們在聖經的了解是很可惜的
[00:10:48.060 --> 00:10:51.700]  因此我們回到神在創世紀
[00:10:51.700 --> 00:10:55.020]  在神給摩西的教導 律法
[00:10:55.020 --> 00:10:58.580]  在新約的聖經 耶穌基督的認定裡面
[00:10:58.580 --> 00:11:03.220]  在羅馬書底章好像有說出神的心意的時候
[00:11:03.220 --> 00:11:07.380]  我們只能夠按照聖經去鼓勵弟兄和姐妹
[00:11:07.380 --> 00:11:10.020]  我們看到我們的主在地上的時候
[00:11:10.020 --> 00:11:12.300]  祂真的多麼面對罪惡
[00:11:12.300 --> 00:11:13.980]  祂何不妥協
[00:11:13.980 --> 00:11:16.100]  但是對犯罪者
[00:11:16.100 --> 00:11:19.340]  對陷在罪惡當中的人
[00:11:19.340 --> 00:11:22.580]  對有些人有傾向犯罪的時候
[00:11:22.580 --> 00:11:27.620]  我們的神對罪本身絕不可欺
[00:11:27.620 --> 00:11:31.620]  但對我這個人如果有任何的軟弱傾向
[00:11:31.620 --> 00:11:33.220]  我們的主耶穌基督
[00:11:33.220 --> 00:11:36.100]  祂那種憐憫 祂那種愛心
[00:11:36.100 --> 00:11:37.300]  祂那種幫助我
[00:11:37.300 --> 00:11:40.180]  讓我起來不要再犯罪
[00:11:40.180 --> 00:11:44.340]  愛罪人 痛恨罪人
[00:11:44.340 --> 00:11:48.940]  了解 明白世人所遇到的難處
[00:11:48.940 --> 00:11:52.140]  是我們的主去道成肉身
[00:11:52.140 --> 00:11:55.500]  祂的使命 祂的真相
[00:11:55.500 --> 00:11:56.900]  當我們今天這麼欣賞
[00:11:56.900 --> 00:12:00.340]  太古聖堂的大學青年帶領我們唱詩的時候
[00:12:00.340 --> 00:12:04.260]  我真的感受到今天大學生所遇到的衝擊
[00:12:04.260 --> 00:12:06.260]  特別在近日的報紙裡面
[00:12:06.260 --> 00:12:08.060]  由大學生進到大學
[00:12:08.060 --> 00:12:10.300]  昨天才放榜
[00:12:10.300 --> 00:12:12.900]  現在是我們放縱的開始
[00:12:12.900 --> 00:12:14.220]  我們可以醉酒
[00:12:14.220 --> 00:12:15.940]  我們可以不在家裏睡覺
[00:12:15.940 --> 00:12:18.660]  去到我們喜歡去的地方
[00:12:18.660 --> 00:12:20.420]  有些地方
[00:12:20.420 --> 00:12:22.900]  當大學畢業的時候
[00:12:22.900 --> 00:12:27.140]  正是進一步來開放自己的時候
[00:12:27.140 --> 00:12:31.340]  使得當彼得向著一班在當地的人
[00:12:31.340 --> 00:12:34.740]  甚至乎在聖經裡面第20、37節說
[00:12:34.740 --> 00:12:37.740]  眾人聽見 他聽眾的時候
[00:12:37.740 --> 00:12:40.620]  這位彼得說的話非常清楚
[00:12:40.620 --> 00:12:42.620]  你們要悔改
[00:12:42.620 --> 00:12:44.260]  然後歸順耶穌基督
[00:12:44.260 --> 00:12:47.420]  就是奉耶穌的名受洗的意思
[00:12:47.420 --> 00:12:50.020]  這個奉耶穌的名進到耶穌的裡面
[00:12:50.020 --> 00:12:50.540]  就洗他
[00:12:50.540 --> 00:12:54.140]  我回到國民黨後書第五章第17節
[00:12:54.140 --> 00:12:56.260]  若有人在基督裏
[00:12:56.260 --> 00:12:58.460]  If any man be in Christ
[00:12:58.460 --> 00:13:00.460]  若在耶穌的裡面
[00:13:00.460 --> 00:13:01.820]  他的愛
[00:13:01.820 --> 00:13:03.300]  他的施罪
[00:13:03.300 --> 00:13:04.500]  他的擁抱
[00:13:04.500 --> 00:13:05.340]  他的節話
[00:13:05.340 --> 00:13:07.060]  若有人在基督裏
[00:13:07.060 --> 00:13:08.940]  他就是新造的人
[00:13:08.940 --> 00:13:10.940]  英文說一個new creation
[00:13:10.940 --> 00:13:12.620]  一個新造的人
[00:13:12.620 --> 00:13:14.420]  舊是異個
[00:13:14.420 --> 00:13:17.020]  都變成新的了
[00:13:17.020 --> 00:13:19.300]  領受新的生命
[00:13:19.300 --> 00:13:21.300]  領受新的能力
[00:13:21.300 --> 00:13:23.780]  是耶穌基督給他新的力量
[00:13:23.780 --> 00:13:25.780]  聖靈住在他心裡面
[00:13:25.780 --> 00:13:28.180]  因此叫你的罪德社
[00:13:28.180 --> 00:13:31.540]  能夠領受所賜的聖靈
[00:13:31.540 --> 00:13:32.620]  而這位彼得說
[00:13:32.620 --> 00:13:34.380]  不單止是你們
[00:13:34.380 --> 00:13:36.460]  是神將你的英文賜給你們
[00:13:36.460 --> 00:13:40.300]  和你們繼續如此信靠神的兒女們
[00:13:40.300 --> 00:13:43.060]  並且一切在遠方的人
[00:13:43.060 --> 00:13:44.020]  哎呀
[00:13:44.020 --> 00:13:46.500]  彼得當時未必看到香港
[00:13:46.500 --> 00:13:47.700]  未必看到太古城
[00:13:47.700 --> 00:13:48.860]  未必看到廬山國
[00:13:48.860 --> 00:13:49.980]  但他真的想到
[00:13:49.980 --> 00:13:51.060]  去到遠方的人
[00:13:51.060 --> 00:13:54.220]  就包括你和我今天信靠耶穌基督的人
[00:13:54.220 --> 00:13:54.700]  哎呀
[00:13:54.700 --> 00:13:55.700]  這個英雄
[00:13:55.700 --> 00:13:56.980]  何等的寶貝
[00:13:56.980 --> 00:13:57.900]  Worship說
[00:13:57.900 --> 00:14:01.020]  為何當時教會在質同量增長
[00:14:01.020 --> 00:14:04.300]  因為全港順政的福音
[00:14:04.300 --> 00:14:05.460]  感謝神
[00:14:05.460 --> 00:14:07.060]  太古城如此
[00:14:07.060 --> 00:14:09.020]  播道會五十多個禮拜堂
[00:14:09.020 --> 00:14:10.340]  都是如此
[00:14:10.340 --> 00:14:12.300]  你和我日常的生活
[00:14:12.300 --> 00:14:16.020]  都是如此的見證這位耶穌基督
[00:14:16.020 --> 00:14:16.540]  哎呀
[00:14:16.540 --> 00:14:18.860]  彼得不單止如此誠懇地說出
[00:14:18.860 --> 00:14:19.660]  這個福音
[00:14:19.660 --> 00:14:21.420]  你看看聖經裏面講及
[00:14:21.420 --> 00:14:23.660]  這個福音裏面的效果
[00:14:23.660 --> 00:14:25.180]  第41節
[00:14:25.180 --> 00:14:27.700]  那時領受他話語的人
[00:14:27.700 --> 00:14:28.900]  受了洗
[00:14:28.900 --> 00:14:31.140]  那一天
[00:14:31.140 --> 00:14:34.260]  門徒若添了三千人
[00:14:34.260 --> 00:14:37.660]  我們見到在數量上神的恩典
[00:14:37.660 --> 00:14:39.860]  我們見到特別太古城
[00:14:39.860 --> 00:14:40.900]  在這四年裏面
[00:14:40.900 --> 00:14:43.260]  神給我們的恩典
[00:14:43.260 --> 00:14:44.620]  很多謝羅牧師
[00:14:44.620 --> 00:14:46.900]  剛才在地鐵站來接我
[00:14:46.900 --> 00:14:48.580]  否則我可能找不到
[00:14:48.580 --> 00:14:49.940]  廬山閣在哪裏
[00:14:49.940 --> 00:14:51.060]  我一路走的時候
[00:14:51.060 --> 00:14:52.420]  我就講出
[00:14:52.420 --> 00:14:56.420]  在座多少太古城的創辦人
[00:14:56.420 --> 00:14:58.420]  初期的弟兄和姐妹
[00:14:58.420 --> 00:15:00.620]  你和我所認知的事
[00:15:00.620 --> 00:15:02.420]  有一個宣教士
[00:15:02.420 --> 00:15:04.740]  叫做韓德順牧師
[00:15:04.740 --> 00:15:06.460]  他在香港經過了
[00:15:06.460 --> 00:15:08.940]  大概接近三十年的侍奉
[00:15:08.940 --> 00:15:11.260]  他見到太古城的建立
[00:15:11.260 --> 00:15:13.780]  還有一個要church planting
[00:15:13.780 --> 00:15:15.780]  要建立教會
[00:15:15.780 --> 00:15:18.340]  要開設新禮拜堂的宣教士
[00:15:18.340 --> 00:15:20.380]  他就搬進太古城
[00:15:20.380 --> 00:15:21.660]  在這裏住
[00:15:21.660 --> 00:15:23.540]  在這裏找尋機會
[00:15:23.540 --> 00:15:25.100]  來開設禮拜堂
[00:15:25.100 --> 00:15:26.260]  他在家中
[00:15:26.260 --> 00:15:29.060]  又在附近的親愛弟妹姐妹的家裏
[00:15:29.060 --> 00:15:30.260]  開始查經班
[00:15:30.260 --> 00:15:31.700]  開始封查經班
[00:15:31.700 --> 00:15:33.140]  開始凝聚信徒
[00:15:33.140 --> 00:15:34.260]  在這裏祈禱
[00:15:34.260 --> 00:15:36.620]  然後千方百計
[00:15:36.620 --> 00:15:39.580]  希望找到地方來聚會
[00:15:39.580 --> 00:15:43.140]  這是太古城的開始
[00:15:43.140 --> 00:15:45.300]  那班弟兄和姐妹就看重
[00:15:45.300 --> 00:15:47.300]  不單止要傳福音
[00:15:47.300 --> 00:15:48.900]  還要建立教會
[00:15:48.900 --> 00:15:51.140]  Worship說第42節
[00:15:51.140 --> 00:15:53.420]  他不單止有三千會眾
[00:15:53.420 --> 00:15:54.780]  各位如果今天我們教會
[00:15:54.780 --> 00:15:56.140]  能夠抓到三千人
[00:15:56.140 --> 00:15:57.660]  我們一定引以為榮
[00:15:57.660 --> 00:16:00.020]  但我們不是這樣說
[00:16:00.020 --> 00:16:01.340]  增加了人
[00:16:01.340 --> 00:16:04.620]  我們恆心遵守使徒的教訓
[00:16:04.620 --> 00:16:06.020]  對他們來說
[00:16:06.020 --> 00:16:07.340]  就是彼得
