
[00:00:00.000 --> 00:00:02.000]  多謝各位電影姊妹和朋友
[00:03:06.000 --> 00:03:08.000]  第一樣就是
[00:03:08.000 --> 00:03:10.000]  這裡有一個很深思的寫法
[00:03:10.000 --> 00:03:12.000]  學者通常會發現
[00:03:12.000 --> 00:03:14.000]  這是一個很有架構
[00:03:14.000 --> 00:03:16.000]  很有層次的安排
[00:03:16.000 --> 00:03:18.000]  大家有沒有看過《象棋》
[00:03:18.000 --> 00:03:20.000]  女士都可能見過
[00:03:20.000 --> 00:03:22.000]  《象棋》的棋盤
[00:03:22.000 --> 00:03:24.000]  你會發現居馬將士
[00:03:24.000 --> 00:03:26.000]  倒轉那邊也是一樣
[00:03:26.000 --> 00:03:28.000]  居馬將士中間
[00:03:28.000 --> 00:03:30.000]  夾著公頭或將軍
[00:03:30.000 --> 00:03:32.000]  那個才是主角
[00:03:32.000 --> 00:03:34.000]  所以同樣的結構
[00:03:34.000 --> 00:03:36.000]  你會發現很多學者都相信
[00:03:36.000 --> 00:03:38.000]  《針研書》這裡的結構
[00:03:38.000 --> 00:03:40.000]  有一個特別的突出位
[00:03:40.000 --> 00:03:42.000]  強調了
[00:03:42.000 --> 00:03:44.000]  這個才德的婦人
[00:03:44.000 --> 00:03:46.000]  負責的每一個範疇
[00:03:46.000 --> 00:03:48.000]  最重要就是要令她的老公
[00:03:48.000 --> 00:03:50.000]  得到外界的尊榮
[00:03:50.000 --> 00:03:52.000]  可能你未必同意
[00:03:52.000 --> 00:03:54.000]  我們要獨立
[00:03:54.000 --> 00:03:56.000]  我們和聖經
[00:03:56.000 --> 00:03:58.000]  《針研書》所講的
[00:03:58.000 --> 00:04:00.000]  好像有少少不同
[00:04:00.000 --> 00:04:02.000]  第二個特別的地方
[00:04:02.000 --> 00:04:04.000]  就是原來這22節經文
[00:04:04.000 --> 00:04:06.000]  有一個很特別的安排
[00:04:06.000 --> 00:04:08.000]  我們叫做字母詩
[00:04:08.000 --> 00:04:10.000]  希伯來聖經的字母詩
[00:04:10.000 --> 00:04:12.000]  最出名的就是詩篇119
[00:04:12.000 --> 00:04:14.000]  也有耶利米愛歌
[00:04:14.000 --> 00:04:16.000]  作為經典
[00:04:16.000 --> 00:04:18.000]  但《針研》這裡的字母詩
[00:04:18.000 --> 00:04:20.000]  是很特別的
[00:04:20.000 --> 00:04:22.000]  因為《針研》這裡有22節
[00:04:22.000 --> 00:04:24.000]  英文有多少個字母?
[00:04:24.000 --> 00:04:26.000]  26個
[00:04:26.000 --> 00:04:28.000]  希伯來文有22個
[00:04:28.000 --> 00:04:30.000]  那你就明白了
[00:04:30.000 --> 00:04:32.000]  22節就按照希伯來文的
[00:04:32.000 --> 00:04:34.000]  Alphabet
[00:04:34.000 --> 00:04:36.000]  用英文的字母來排列
[00:04:36.000 --> 00:04:38.000]  A是寫第一行
[00:04:38.000 --> 00:04:40.000]  第一個字是A開頭
[00:04:40.000 --> 00:04:42.000]  B是第二句
[00:04:42.000 --> 00:04:44.000]  由B開頭一直推下去
[00:04:44.000 --> 00:04:46.000]  你可能會說沒什麼特別
[00:04:46.000 --> 00:04:48.000]  那你試試今天回家
[00:04:48.000 --> 00:04:50.000]  試試XYZ或者O
[00:04:50.000 --> 00:04:52.000]  弄一句出來
[00:04:52.000 --> 00:04:54.000]  是有意思的
[00:04:54.000 --> 00:04:56.000]  不是亂堆砌
[00:04:56.000 --> 00:04:58.000]  加上整篇都是有意義的
[00:04:58.000 --> 00:05:00.000]  這個絕對不是一件容易做的事情
[00:05:00.000 --> 00:05:02.000]  但《針研》去到結束的時候
[00:05:02.000 --> 00:05:04.000]  擺出一個這麼工整
[00:05:04.000 --> 00:05:06.000]  這麼完備
[00:05:06.000 --> 00:05:08.000]  這麼重要的一篇詩篇
[00:05:08.000 --> 00:05:10.000]  為什麼要這樣去褒揚
[00:05:10.000 --> 00:05:12.000]  或者讚賞
[00:05:12.000 --> 00:05:14.000]  推崇一位才德的女士
[00:05:14.000 --> 00:05:16.000]  推崇一位才女呢?
[00:05:16.000 --> 00:05:18.000]  讀完22節之後
[00:05:18.000 --> 00:05:20.000]  其實沒有什麼男人
[00:05:20.000 --> 00:05:22.000]  應該會喜歡的
[00:05:22.000 --> 00:05:24.000]  女士呢
[00:05:24.000 --> 00:05:26.000]  男女其實都未必
[00:05:26.000 --> 00:05:28.000]  可能喜歡這篇詩篇
[00:05:28.000 --> 00:05:30.000]  為什麼呢?
[00:05:30.000 --> 00:05:32.000]  男人可能會說去哪裡找呢?
[00:05:32.000 --> 00:05:34.000]  去哪裡找一個這樣的人回來呢?
[00:05:34.000 --> 00:05:36.000]  每個人都想要又漂亮又秀麗的
[00:05:36.000 --> 00:05:38.000]  但經文說什麼呢?
[00:05:38.000 --> 00:05:40.000]  經文說艷麗是虛假的
[00:05:40.000 --> 00:05:42.000]  美容是虛浮
[00:05:42.000 --> 00:05:44.000]  大家不用化妝了
[00:05:44.000 --> 00:05:46.000]  今天姐妹們有沒有化妝
[00:05:46.000 --> 00:05:48.000]  看看旁邊那個
[00:05:48.000 --> 00:05:50.000]  頭髮蓬鬆叫做美麗嗎?
[00:05:50.000 --> 00:05:52.000]  無論男女
[00:05:52.000 --> 00:05:54.000]  其實很多時候隨著年紀大
[00:05:54.000 --> 00:05:56.000]  甚至移民來英國
[00:05:56.000 --> 00:05:58.000]  你會發現
[00:05:58.000 --> 00:06:00.000]  都有很大改變你的身形
[00:06:00.000 --> 00:06:02.000]  因為你有沒有留意到
[00:06:02.000 --> 00:06:04.000]  隔了四五年之後
[00:06:04.000 --> 00:06:06.000]  因為你來到這個地方
[00:06:06.000 --> 00:06:08.000]  英國這個地方
[00:06:08.000 --> 00:06:10.000]  他們的食物真是一絕
[00:06:10.000 --> 00:06:12.000]  你去pub吃東西
[00:06:12.000 --> 00:06:14.000]  全部都是炸的
[00:06:14.000 --> 00:06:16.000]  那些甜品甜到
[00:06:16.000 --> 00:06:18.000]  幾乎你是不想吃下去
[00:06:18.000 --> 00:06:20.000]  但如果你每天都去
[00:06:20.000 --> 00:06:22.000]  光顧這些pub
[00:06:22.000 --> 00:06:24.000]  每天都去吃這些甜品
[00:06:24.000 --> 00:06:26.000]  大概你就會明白
[00:06:26.000 --> 00:06:28.000]  為什麼很多英國人的身形會變成這樣
[00:06:28.000 --> 00:06:30.000]  難怪
[00:06:30.000 --> 00:06:32.000]  我們住一段時間之後
[00:06:32.000 --> 00:06:34.000]  我們恐怕我們的身形都要舊區重建
[00:06:34.000 --> 00:06:36.000]  讀完這段真言
[00:06:36.000 --> 00:06:38.000]  可能是
[00:06:38.000 --> 00:06:40.000]  很多男士來說
[00:06:40.000 --> 00:06:42.000]  我身邊那個不是這樣的
[00:06:42.000 --> 00:06:44.000]  不像真言所描述的那一個
[00:06:44.000 --> 00:06:46.000]  我都希望有這樣的才女在我身邊
[00:06:46.000 --> 00:06:48.000]  我就可以天天去探查
[00:06:48.000 --> 00:06:50.000]  去城記也好
[00:06:50.000 --> 00:06:52.000]  去什麼記也好
[00:06:52.000 --> 00:06:54.000]  去探查多好呢
[00:06:54.000 --> 00:06:56.000]  猶太人的傳統裏面
[00:06:56.000 --> 00:06:58.000]  安息日的傍晚
[00:06:58.000 --> 00:07:00.000]  丈夫就會讀這篇詩篇給他老婆聽
[00:07:00.000 --> 00:07:02.000]  不知道大家今晚有沒有興趣
[00:07:02.000 --> 00:07:04.000]  讀一讀這篇詩篇
[00:07:04.000 --> 00:07:06.000]  給你的言內座聽一聽
[00:07:06.000 --> 00:07:08.000]  女士能力蓄要
[00:07:08.000 --> 00:07:10.000]  還要磅秘有力
[00:07:10.000 --> 00:07:12.000]  大家看一下你的手瓜
[00:07:12.000 --> 00:07:14.000]  是不是應該要起展
[00:07:14.000 --> 00:07:16.000]  如果磅秘有力
[00:07:16.000 --> 00:07:18.000]  應該你的手瓜就要起展
[00:07:18.000 --> 00:07:20.000]  那這位女士
[00:07:20.000 --> 00:07:22.000]  這個才女照計身形已經差不多
[00:07:22.000 --> 00:07:24.000]  美容是虛浮的
[00:07:24.000 --> 00:07:26.000]  艷麗是虛假的
[00:07:26.000 --> 00:07:28.000]  那以後真的不用化妝了
[00:07:28.000 --> 00:07:30.000]  前一陣子有人介紹
[00:07:30.000 --> 00:07:32.000]  大家知不知道白玫瑰
[00:07:32.000 --> 00:07:34.000]  有韓國的化妝品賣
[00:07:34.000 --> 00:07:36.000]  大家有沒有去過
[00:07:36.000 --> 00:07:38.000]  沒有去過就一陣可能要收店了
[00:07:38.000 --> 00:07:40.000]  好像還沒收
[00:07:40.000 --> 00:07:42.000]  不知道收了沒有
[00:07:42.000 --> 00:07:44.000]  有機會你去一去
[00:07:44.000 --> 00:07:46.000]  有某一間藥行
[00:07:46.000 --> 00:07:48.000]  你一進去
[00:07:48.000 --> 00:07:50.000]  你就會看到一排都是那些化妝用品
[00:07:50.000 --> 00:07:52.000]  你去到最多的位置
[00:07:52.000 --> 00:07:54.000]  我真的進去過
[00:07:54.000 --> 00:07:56.000]  一進去
[00:07:56.000 --> 00:07:58.000]  就看到有寫著韓國的化妝
[00:07:58.000 --> 00:08:00.000]  相關的用品
[00:08:00.000 --> 00:08:02.000]  連韓國的進口貨
[00:08:02.000 --> 00:08:04.000]  現在都有
[00:08:04.000 --> 00:08:06.000]  但是不能買
[00:08:06.000 --> 00:08:08.000]  因為經文告訴我們
[00:08:08.000 --> 00:08:10.000]  美容是虛浮的
[00:08:10.000 --> 00:08:12.000]  艷麗是虛假的
[00:08:12.000 --> 00:08:14.000]  我們要期託讀多點聖經
[00:08:14.000 --> 00:08:16.000]  上多點教會
[00:08:16.000 --> 00:08:18.000]  這樣就漂亮了
[00:08:18.000 --> 00:08:20.000]  還要經文告訴我們
[00:08:20.000 --> 00:08:22.000]  那個才女天未亮就起身
[00:08:22.000 --> 00:08:24.000]  這裡有沒有姐妹天未亮就起身
[00:08:24.000 --> 00:08:26.000]  天未亮就起身
[00:08:26.000 --> 00:08:28.000]  打點一切
[00:08:28.000 --> 00:08:30.000]  開玩笑嗎
[00:08:30.000 --> 00:08:32.000]  所以這段經文沒有賣點
[00:08:32.000 --> 00:08:34.000]  很難找到共鳴
[00:08:34.000 --> 00:08:36.000]  男女都很難找到共鳴
[00:08:36.000 --> 00:08:38.000]  偵研找一段這樣的經文
[00:08:38.000 --> 00:08:40.000]  是不是反高潮呢
[00:08:40.000 --> 00:08:42.000]  留意31章第10節
[00:08:42.000 --> 00:08:44.000]  第一個字就是女人
[00:08:44.000 --> 00:08:46.000]  或者叫妻子
[00:08:46.000 --> 00:08:48.000]  所以整首詩歌是圍繞著這個女人去講
[00:08:48.000 --> 00:08:50.000]  經文一開始去描述
[00:08:50.000 --> 00:08:52.000]  這個女人的時候說她是一個才德
[00:08:52.000 --> 00:08:54.000]  用這個字去稱呼這個女人
[00:08:54.000 --> 00:08:58.000]  其實才德這個字
[00:08:58.000 --> 00:09:00.000]  起腰
[00:09:00.000 --> 00:09:02.000]  其實只有
[00:09:02.000 --> 00:09:04.000]  偵研這裡
[00:09:04.000 --> 00:09:06.000]  翻譯成
[00:09:06.000 --> 00:09:08.000]  道德記都翻譯成才德
[00:09:08.000 --> 00:09:10.000]  其實大部份這個字
[00:09:10.000 --> 00:09:12.000]  是主要講力量
[00:09:12.000 --> 00:09:14.000]  能力和大能
[00:09:14.000 --> 00:09:16.000]  但是才德這個翻譯
[00:09:16.000 --> 00:09:18.000]  如果你這樣翻譯的話
[00:09:18.000 --> 00:09:20.000]  你就將她的含義降了級
[00:09:20.000 --> 00:09:22.000]  所以你將她翻譯成
[00:09:22.000 --> 00:09:24.000]  才德
[00:09:24.000 --> 00:09:26.000]  好像一個德行很好的女子
[00:09:26.000 --> 00:09:28.000]  但是不是
[00:09:28.000 --> 00:09:30.000]  這段經文告訴我們這個才女
[00:09:30.000 --> 00:09:32.000]  是很有能力的
[00:09:32.000 --> 00:09:34.000]  所以用這個女人
[00:09:34.000 --> 00:09:36.000]  做一個結束
[00:09:36.000 --> 00:09:38.000]  其實是要描繪一個
[00:09:38.000 --> 00:09:40.000]  很有力量的才女
[00:09:40.000 --> 00:09:42.000]  偵研竟然用一個
[00:09:42.000 --> 00:09:44.000]  這樣的安排
[00:09:44.000 --> 00:09:46.000]  做結束
[00:09:46.000 --> 00:09:48.000]  擁有一個很有強大實力的女人
[00:09:48.000 --> 00:09:50.000]  是不是覺得很奇怪
[00:09:50.000 --> 00:09:52.000]  所以今天我們會在
[00:09:52.000 --> 00:09:54.000]  整個偵研系列來到最後一講
[00:09:54.000 --> 00:09:56.000]  結束了
[00:09:56.000 --> 00:09:58.000]  最後一次講關於偵研的經文
[00:09:58.000 --> 00:10:00.000]  是特意安排了這樣
[00:10:00.000 --> 00:10:02.000]  所以如果你仔細讀偵研的話
[00:10:02.000 --> 00:10:04.000]  你就會發現
[00:10:04.000 --> 00:10:06.000]  偵研第三十一章的這個才女
[00:10:06.000 --> 00:10:08.000]  其實根本不是
[00:10:08.000 --> 00:10:10.000]  神要男人
[00:10:10.000 --> 00:10:12.000]  選老婆的標準
[00:10:12.000 --> 00:10:14.000]  所以你不能夠選老婆的時候
[00:10:14.000 --> 00:10:16.000]  或者選男朋友女朋友的時候
[00:10:16.000 --> 00:10:18.000]  拿著今年的check list
[00:10:18.000 --> 00:10:20.000]  check check先
[00:10:20.000 --> 00:10:22.000]  對不對
[00:10:22.000 --> 00:10:24.000]  更加不是讓女人成為一座
[00:10:24.000 --> 00:10:26.000]  不可能攀的道德高山
[00:10:26.000 --> 00:10:28.000]  今天主要讀的
[00:10:28.000 --> 00:10:30.000]  這一段經文我只是讀一節
[00:10:30.000 --> 00:10:32.000]  就是記載在
[00:10:32.000 --> 00:10:34.000]  第三十一章的第三十節
[00:10:34.000 --> 00:10:36.000]  不如我們一起讀一下這一節經文
[00:10:36.000 --> 00:10:38.000]  請讀
[00:10:38.000 --> 00:10:40.000]  艷麗是虛假的
[00:10:40.000 --> 00:10:42.000]  美容是虛浮的
[00:10:42.000 --> 00:10:44.000]  為敬畏耶和華的婦人
[00:10:44.000 --> 00:10:46.000]  必得稱讚
[00:11:14.000 --> 00:11:16.000]  但是
[00:11:16.000 --> 00:11:18.000]  最近我看IG有一段貼文
[00:11:18.000 --> 00:11:20.000]  就說到近日
[00:11:20.000 --> 00:11:22.000]  香港情緒健康學會
[00:11:22.000 --> 00:11:24.000]  聯同浸訊會
[00:11:24.000 --> 00:11:26.000]  外群社會服務處
[00:11:26.000 --> 00:11:28.000]  就發佈了香港青少年
[00:11:28.000 --> 00:11:30.000]  情緒健康與照片
[00:11:30.000 --> 00:11:32.000]  修飾
[00:11:32.000 --> 00:11:34.000]  行為調查
[00:11:34.000 --> 00:11:36.000]  讀完我都真是很長
[00:11:36.000 --> 00:11:38.000]  關於和
[00:11:38.000 --> 00:11:40.000]  影相有關的
[00:11:40.000 --> 00:11:42.000]  自拍有關的
[00:11:42.000 --> 00:11:44.000]  去年底
[00:11:44.000 --> 00:11:46.000]  去到今年五月期間
[00:11:46.000 --> 00:11:48.000]  就訪問了差不多一千名
[00:11:48.000 --> 00:11:50.000]  十一歲到三十歲
[00:11:50.000 --> 00:11:52.000]  Z世代的年青人
[00:11:52.000 --> 00:11:54.000]  有70%的訪問者
[00:11:54.000 --> 00:11:56.000]  在社交平台發佈自拍之前
[00:11:56.000 --> 00:11:58.000]  是會修圖的
[00:11:58.000 --> 00:12:00.000]  即是會美圖
[00:12:00.000 --> 00:12:02.000]  即是拍完之後他會美化自己的圖片
[00:12:02.000 --> 00:12:04.000]  不知道大家有沒有這樣做
[00:12:04.000 --> 00:12:06.000]  即是你訂上Facebook或者IG等等
[00:12:06.000 --> 00:12:08.000]  你會不會先美圖了呢
[00:12:08.000 --> 00:12:10.000]  調查發現青少年人
[00:12:10.000 --> 00:12:12.000]  試圖
[00:12:12.000 --> 00:12:14.000]  將他們的
[00:12:14.000 --> 00:12:16.000]  自信心拉上關係
[00:12:16.000 --> 00:12:18.000]  就發現有四成的訪者
[00:12:18.000 --> 00:12:20.000]  渴望自己的外表
[00:12:20.000 --> 00:12:22.000]  有一個很大的改變
[00:12:22.000 --> 00:12:24.000]  當中有三分之一人不滿自己的樣子
[00:12:24.000 --> 00:12:26.000]  亦都有三分之一人
[00:12:26.000 --> 00:12:28.000]  不滿自己的外表
[00:12:28.000 --> 00:12:30.000]  即是可能你的身形
[00:12:30.000 --> 00:12:32.000]  這些瘦圖
[00:12:32.000 --> 00:12:34.000]  美圖特別將你的面型
[00:12:34.000 --> 00:12:36.000]  特別是女士
[00:12:36.000 --> 00:12:38.000]  弄到尖尖的
[00:12:38.000 --> 00:12:40.000]  不要拍到
[00:12:40.000 --> 00:12:42.000]  樣子好像很胖
[00:12:42.000 --> 00:12:44.000]  不知道大家有沒有試過
[00:12:44.000 --> 00:12:46.000]  自拍第一個人會覺得自己胖
[00:12:46.000 --> 00:12:48.000]  又或者你不會做自拍
[00:12:48.000 --> 00:12:50.000]  又或者你會坐到最後
[00:12:50.000 --> 00:12:52.000]  因為第一個
[00:12:52.000 --> 00:12:54.000]  最近自拍拿相機的人
[00:12:54.000 --> 00:12:56.000]  一定會拍到你的大頭相
[00:12:56.000 --> 00:12:58.000]  所以我們個個都避忌這樣東西
[00:12:58.000 --> 00:13:00.000]  但是男人是怎樣呢
[00:13:00.000 --> 00:13:02.000]  男人原來都很怕
[00:13:02.000 --> 00:13:04.000]  原來男人怕什麼呢
[00:13:04.000 --> 00:13:06.000]  他怕自己的外形被人笑
[00:13:06.000 --> 00:13:08.000]  所以他會美圖
[00:13:08.000 --> 00:13:10.000]  美到自己高一高
[00:13:10.000 --> 00:13:12.000]  瘦一瘦
[00:13:12.000 --> 00:13:14.000]  外表英俊瀟灑
[00:13:14.000 --> 00:13:16.000]  31章第30節
[00:13:16.000 --> 00:13:18.000]  一開始給我們有種感覺
[00:13:18.000 --> 00:13:20.000]  好像和這裡一樣
[00:13:20.000 --> 00:13:22.000]  講求美麗艷麗
[00:13:22.000 --> 00:13:24.000]  但是聖經告訴我們
[00:13:24.000 --> 00:13:26.000]  原來是虛假的
[00:13:26.000 --> 00:13:28.000]  是虛浮的
[00:13:28.000 --> 00:13:30.000]  艷麗這個字
[00:13:30.000 --> 00:13:32.000]  這個字可以指恩典
[00:13:32.000 --> 00:13:34.000]  可以指恩惠高雅
[00:13:34.000 --> 00:13:36.000]  或者很有魅力
[00:13:36.000 --> 00:13:38.000]  有點像英文的Grace
[00:13:38.000 --> 00:13:40.000]  所以其實是正面的
[00:13:40.000 --> 00:13:42.000]  這個字其實是正面的
[00:13:42.000 --> 00:13:44.000]  在這裡大概是講這個女人的樣子
[00:13:44.000 --> 00:13:46.000]  這個女人的身形
[00:13:46.000 --> 00:13:48.000]  又或者她那種魅力
[00:13:48.000 --> 00:13:50.000]  好多人都嘗試去
[00:13:50.000 --> 00:13:52.000]  裝到外表很好
[00:13:52.000 --> 00:13:54.000]  為什麼呢
[00:13:54.000 --> 00:13:56.000]  因為我們知道
[00:13:56.000 --> 00:13:58.000]  當你外表好的時候
[00:13:58.000 --> 00:14:00.000]  就多些人看
[00:14:00.000 --> 00:14:02.000]  多些人讚你
[00:14:02.000 --> 00:14:04.000]  這些外表的東西是虛假的
[00:14:04.000 --> 00:14:06.000]  是幻象
[00:14:06.000 --> 00:14:08.000]  而針對這個格言
[00:14:08.000 --> 00:14:10.000]  更加說美容這個字
[00:14:10.000 --> 00:14:12.000]  大概我們都知道
[00:14:12.000 --> 00:14:14.000]  美容最耍家的當然是韓國
[00:14:14.000 --> 00:14:16.000]  韓國很多的明星
[00:14:16.000 --> 00:14:18.000]  男女可能都整過不知幾多次
[00:14:18.000 --> 00:14:20.000]  美容這個東西
[00:14:20.000 --> 00:14:22.000]  甚至在香港或者其他地方
[00:14:22.000 --> 00:14:24.000]  都很流行
[00:14:24.000 --> 00:14:26.000]  美容這個字其實是指美麗
[00:14:26.000 --> 00:14:28.000]  美麗
[00:14:28.000 --> 00:14:30.000]  所以其實都是同一個意思
[00:14:30.000 --> 00:14:32.000]  結果是虛浮
[00:14:32.000 --> 00:14:34.000]  虛浮這個字你一定讀過
[00:14:34.000 --> 00:14:36.000]  就是傳道書經常說
[00:14:36.000 --> 00:14:38.000]  虛空的虛空
[00:14:38.000 --> 00:14:40.000]  凡事都是虛空
[00:14:40.000 --> 00:14:42.000]  氣呼這個字
[00:14:42.000 --> 00:14:44.000]  其實就正正就是
[00:14:44.000 --> 00:14:46.000]  傳道書這個虛空這個字
[00:14:46.000 --> 00:14:48.000]  虛空這個字的意思就是指一口氣
[00:14:48.000 --> 00:14:50.000]  又或者是一個煙
[00:14:50.000 --> 00:14:52.000]  很快就吹散了
[00:14:52.000 --> 00:14:54.000]  看來好像很美
[00:14:54.000 --> 00:14:56.000]  但是很快就沒有了
[00:14:56.000 --> 00:14:58.000]  很虛無
[00:14:58.000 --> 00:15:00.000]  對不起
[00:15:00.000 --> 00:15:02.000]  愛在的美麗是會隨著年日流逝
[00:15:02.000 --> 00:15:04.000]  就算高科技有幾高都好
[00:15:04.000 --> 00:15:06.000]  你發覺
[00:15:06.000 --> 00:15:08.000]  你始終都會衰老
[00:15:08.000 --> 00:15:10.000]  你無論你買幾漂亮的化妝品都好
[00:15:10.000 --> 00:15:12.000]  幾貴的醫療
[00:15:12.000 --> 00:15:14.000]  療程都好
[00:15:14.000 --> 00:15:16.000]  你始終都難逃
[00:15:16.000 --> 00:15:18.000]  時間的敵不過時間的洗禮
[00:15:18.000 --> 00:15:20.000]  你看看我們那些
[00:15:20.000 --> 00:15:22.000]  很出名的明星
[00:15:22.000 --> 00:15:24.000]  幾大天王
[00:15:24.000 --> 00:15:26.000]  汪阿姐
[00:15:26.000 --> 00:15:28.000]  他們已經蒼老了很多
[00:15:28.000 --> 00:15:30.000]  敵不過歲月
[00:15:30.000 --> 00:15:32.000]  雖然他們已經有
[00:15:32.000 --> 00:15:34.000]  不知什麼的
[00:15:34.000 --> 00:15:36.000]  但是都一樣
[00:15:36.000 --> 00:15:38.000]  敵不過時間的洗禮
[00:15:38.000 --> 00:15:40.000]  如果一個人的價值
[00:15:40.000 --> 00:15:42.000]  只是建基在世俗所講的
[00:15:42.000 --> 00:15:44.000]  外表包裝明星
