
[00:00:00.000 --> 00:00:02.000]  各位電視姊妹,早安
[00:02:01.000 --> 00:02:06.000]  因為如果聖誕卡裏面有這麼多東西
[00:02:06.000 --> 00:02:08.000]  鷹鞋耶穌是很小的
[00:02:08.000 --> 00:02:10.000]  通常樣子都看不到
[00:02:10.000 --> 00:02:14.000]  看看天使設計得好不好
[00:02:14.000 --> 00:02:21.000]  事實上天使在路加福音的記載裏
[00:02:21.000 --> 00:02:22.000]  在耶穌降生的日子裏
[00:02:22.000 --> 00:02:25.000]  都扮演一個很重要的角色
[00:02:25.000 --> 00:02:27.000]  先後都出現過
[00:02:27.000 --> 00:02:32.000]  將耶穌降生的事情傳遞出來
[00:02:32.000 --> 00:02:34.000]  如果你看第一第二章
[00:02:34.000 --> 00:02:39.000]  都是路加記載耶穌基督降生的日子裏
[00:02:39.000 --> 00:02:44.000]  天使會接觸到一對年長的夫婦撒加利亞
[00:02:44.000 --> 00:02:47.000]  告訴他們將會有一個鷹鞋
[00:02:47.000 --> 00:02:50.000]  這個鷹鞋令到以色列人要迴轉
[00:02:50.000 --> 00:02:52.000]  這個就是施浸約翰
[00:02:52.000 --> 00:02:55.000]  接著你又會去到瑪利亞藥室
[00:02:55.000 --> 00:02:57.000]  跟他們報信
[00:02:57.000 --> 00:03:03.000]  你要養育一個用聖靈懷孕的主耶穌
[00:03:03.000 --> 00:03:05.000]  接著到第二章
[00:03:05.000 --> 00:03:06.000]  在我們讀的時候
[00:03:06.000 --> 00:03:09.000]  你會發覺平安夜的晚上
[00:03:09.000 --> 00:03:11.000]  在黑夜的長空裏
[00:03:11.000 --> 00:03:13.000]  天使忽然的出現
[00:03:13.000 --> 00:03:15.000]  向這班牧羊人
[00:03:15.000 --> 00:03:19.000]  講耶穌基督降生的信息
[00:03:19.000 --> 00:03:22.000]  所以你看到天使的出現
[00:03:22.000 --> 00:03:28.000]  都是在整個聖誕的事件裏
[00:03:28.000 --> 00:03:30.000]  是很重要的角色
[00:03:30.000 --> 00:03:35.000]  為了天父傳遞這個信息
[00:03:35.000 --> 00:03:37.000]  是一個很重要的通風報信
[00:03:37.000 --> 00:03:39.000]  能夠讓人知道
[00:03:39.000 --> 00:03:42.000]  但你會看到天使跟人有對話
[00:03:42.000 --> 00:03:44.000]  無論是撒加利亞
[00:03:44.000 --> 00:03:47.000]  無論是瑪利亞等等
[00:03:47.000 --> 00:03:49.000]  都有對話
[00:03:49.000 --> 00:03:51.000]  在這些對話裏面
[00:03:51.000 --> 00:03:53.000]  在這些接觸裏面
[00:03:53.000 --> 00:03:56.000]  他是讓人得到改變
[00:03:56.000 --> 00:03:59.000]  是讓人能夠得到啟示
[00:03:59.000 --> 00:04:01.000]  讓人能夠知道
[00:04:01.000 --> 00:04:03.000]  他的生命是會不一樣
[00:04:03.000 --> 00:04:06.000]  所以今天和大家看這段經文的時候
[00:04:06.000 --> 00:04:11.000]  我們都能夠反思一下
[00:04:11.000 --> 00:04:13.000]  天使的行動
[00:04:13.000 --> 00:04:15.000]  對這班牧羊人來說
[00:04:15.000 --> 00:04:18.000]  產生了甚麼意義在裏面
[00:04:18.000 --> 00:04:20.000]  當然這段經文大家很熟悉
[00:04:20.000 --> 00:04:24.000]  我自己覺得是在聖誕的經文裏
[00:04:24.000 --> 00:04:27.000]  最熟悉的一段經文
[00:04:27.000 --> 00:04:31.000]  不過也不是很多在講道裏講這段經文
[00:04:31.000 --> 00:04:36.000]  這次是特別提到天使和牧羊人
[00:04:36.000 --> 00:04:38.000]  當然這個大家都很熟悉
[00:04:38.000 --> 00:04:40.000]  就是一班牧羊人在曠野裏面
[00:04:40.000 --> 00:04:42.000]  在伯利恆的野外裏面
[00:04:42.000 --> 00:04:44.000]  去看守羊群
[00:04:44.000 --> 00:04:47.000]  他們按照庚子去看守羊群
[00:04:47.000 --> 00:04:49.000]  突然間在天上傳來一些聲音
[00:04:49.000 --> 00:04:52.000]  就是天使報大好訊息
[00:04:52.000 --> 00:04:53.000]  關乎萬民
[00:04:53.000 --> 00:04:57.000]  因為我們的救主耶穌基督要降生
[00:04:57.000 --> 00:05:00.000]  當然這個事件
[00:05:00.000 --> 00:05:05.000]  亦成為了後來我們說報佳音的由來
[00:05:05.000 --> 00:05:08.000]  我們明晚就報佳音
[00:05:08.000 --> 00:05:10.000]  很多教會都在二十四號晚報佳音
[00:05:10.000 --> 00:05:12.000]  報佳音的由來
[00:05:12.000 --> 00:05:17.000]  就是天使向牧羊人報佳音的一個開始
[00:05:17.000 --> 00:05:20.000]  所以這個都成為了我們這麼多年來裏面
[00:05:20.000 --> 00:05:25.000]  教會甚至是社會裏面
[00:05:25.000 --> 00:05:28.000]  我們都知道有一個報佳音的行動
[00:05:28.000 --> 00:05:32.000]  有報佳音這麼好的一個聚會
[00:05:32.000 --> 00:05:34.000]  一個節目在裏面
[00:05:34.000 --> 00:05:38.000]  剛才我所說天使究竟對牧羊人來說
[00:05:38.000 --> 00:05:40.000]  祂說了什麼話
[00:05:40.000 --> 00:05:42.000]  做了什麼事情
[00:05:42.000 --> 00:05:44.000]  是令到牧羊人有大的改變
[00:05:44.000 --> 00:05:46.000]  或者我們想一想
[00:05:46.000 --> 00:05:49.000]  就好像我們傳福音的時候
[00:05:49.000 --> 00:05:53.000]  傳福音那個人馬上就起來
[00:05:53.000 --> 00:05:56.000]  馬上去找耶穌
[00:05:56.000 --> 00:05:59.000]  接著馬上又去傳福音
[00:05:59.000 --> 00:06:01.000]  那個反應這麼快
[00:06:01.000 --> 00:06:03.000]  這麼有反應
[00:06:03.000 --> 00:06:05.000]  有時候我們傳福音
[00:06:05.000 --> 00:06:07.000]  對方都沒有這麼容易有反應
[00:06:07.000 --> 00:06:09.000]  可能一段時間他都是聽
[00:06:09.000 --> 00:06:10.000]  但都未信耶穌
[00:06:10.000 --> 00:06:11.000]  信了耶穌
[00:06:11.000 --> 00:06:13.000]  我們第一時間馬上去傳福音
[00:06:13.000 --> 00:06:16.000]  我們初信者很多時候都是繼續聽多一點
[00:06:16.000 --> 00:06:20.000]  或者都沒有膽量馬上去傳福音
[00:06:20.000 --> 00:06:24.000]  但是我們看到牧羊人
[00:06:24.000 --> 00:06:27.000]  竟然是很樂意
[00:06:27.000 --> 00:06:30.000]  很欣然地去傳福音
[00:06:30.000 --> 00:06:34.000]  我們看看究竟在這段經文裏面
[00:06:34.000 --> 00:06:36.000]  有什麼事情
[00:06:36.000 --> 00:06:38.000]  令到牧羊人有這麼大的回應
[00:06:38.000 --> 00:06:41.000]  這麼大的改變在裏面
[00:06:41.000 --> 00:06:43.000]  首先天使的出現
[00:06:43.000 --> 00:06:48.000]  我相信讓牧羊人去明白一件事
[00:06:48.000 --> 00:06:50.000]  我們的天父神
[00:06:50.000 --> 00:06:54.000]  先是牧羊人的牧者
[00:06:54.000 --> 00:06:58.000]  先是我們百姓的牧者
[00:06:58.000 --> 00:07:00.000]  這些牧羊人
[00:07:00.000 --> 00:07:02.000]  他們很深的體會
[00:07:02.000 --> 00:07:06.000]  因為他們自己是在一些野外裏面
[00:07:06.000 --> 00:07:08.000]  是牧養這些羊群
[00:07:08.000 --> 00:07:10.000]  這些羊群他們很明白
[00:07:10.000 --> 00:07:11.000]  如果沒有牠們的牧養
[00:07:11.000 --> 00:07:13.000]  沒有牠們的帶領住之後
[00:07:13.000 --> 00:07:16.000]  其實如果牠們在荒郊野嶺的時候
[00:07:16.000 --> 00:07:18.000]  是很危險的事情
[00:07:18.000 --> 00:07:22.000]  無論黑夜或者在白晝都好
[00:07:22.000 --> 00:07:27.000]  黑夜裏面很容易被柴狼野獸吞嚇
[00:07:27.000 --> 00:07:32.000]  那些羊群他們自己都不是很認得路
[00:07:32.000 --> 00:07:34.000]  不是有一些安全的路去走
[00:07:34.000 --> 00:07:39.000]  很容易進入山崖
[00:07:39.000 --> 00:07:42.000]  被樹木卡住
[00:07:42.000 --> 00:07:44.000]  加上羊毛很笨拙
[00:07:44.000 --> 00:07:47.000]  很多事情都令到自己寸步難行
[00:07:47.000 --> 00:07:49.000]  所以這些羊群
[00:07:49.000 --> 00:07:51.000]  我們俗語都講
[00:07:51.000 --> 00:07:54.000]  很容易成為迷途的小羔羊
[00:07:54.000 --> 00:07:58.000]  很容易走失了路
[00:07:58.000 --> 00:08:01.000]  很容易被柴狼吞嚇
[00:08:01.000 --> 00:08:03.000]  這些無知的小羊
[00:08:03.000 --> 00:08:05.000]  所以羊群就是這樣的情況
[00:08:05.000 --> 00:08:08.000]  牧羊人就明白
[00:08:08.000 --> 00:08:11.000]  如果牠們不去看守住牠們
[00:08:11.000 --> 00:08:13.000]  不去照顧牠們
[00:08:13.000 --> 00:08:15.000]  這些羊群都是這樣
[00:08:15.000 --> 00:08:19.000]  但當天父當天使去告訴牠們
[00:08:19.000 --> 00:08:22.000]  原來我們的上帝
[00:08:22.000 --> 00:08:25.000]  我們的神就是我們的牧者的時候
[00:08:25.000 --> 00:08:27.000]  牠們很有共鳴
[00:08:27.000 --> 00:08:30.000]  原來牠們自己都深深體會到
[00:08:30.000 --> 00:08:32.000]  牠們在社會裏面
[00:08:32.000 --> 00:08:37.000]  牠們在生活裏面都很需要有人的看顧
[00:08:37.000 --> 00:08:40.000]  都需要有人的帶領
[00:08:40.000 --> 00:08:42.000]  或者我們年少的時候
[00:08:42.000 --> 00:08:43.000]  我們都很想成長
[00:08:43.000 --> 00:08:44.000]  很想長大
[00:08:44.000 --> 00:08:45.000]  很想自己作主
[00:08:45.000 --> 00:08:48.000]  自己能夠自己作主
[00:08:48.000 --> 00:08:49.000]  但慢慢年紀大的時候
[00:08:49.000 --> 00:08:50.000]  我們都發覺
[00:08:50.000 --> 00:08:52.000]  我們都有些東西要跟隨
[00:08:52.000 --> 00:08:53.000]  有些東西都需要學習
[00:08:53.000 --> 00:08:55.000]  有些東西要成為榜樣
[00:08:55.000 --> 00:08:57.000]  原來我們的神主耶穌基督
[00:08:57.000 --> 00:08:58.000]  是我們的牧者
[00:08:58.000 --> 00:09:00.000]  我們可以跟隨
[00:09:00.000 --> 00:09:02.000]  這個令到我們人生的道路裏面
[00:09:02.000 --> 00:09:03.000]  是很安心
[00:09:03.000 --> 00:09:05.000]  令到我們人生的道路裏面
[00:09:05.000 --> 00:09:07.000]  能夠很踏實
[00:09:07.000 --> 00:09:09.000]  我們再看看牧羊人
[00:09:09.000 --> 00:09:10.000]  了解到牠們
[00:09:10.000 --> 00:09:11.000]  其實在耶穌時代
[00:09:11.000 --> 00:09:17.000]  牧羊人被法利錯人視為罪人
[00:09:17.000 --> 00:09:20.000]  或者會對牠們有些鄙視
[00:09:20.000 --> 00:09:26.000]  因為牠們被認為是一些不敬前的人
[00:09:26.000 --> 00:09:31.000]  牠們都是社會裏面一些低層的人士
[00:09:31.000 --> 00:09:35.000]  牠們也不是很遵守到聖經的律法
[00:09:35.000 --> 00:09:37.000]  所以牠們有時
[00:09:37.000 --> 00:09:44.000]  是不會受到本地的人所尊重
[00:09:44.000 --> 00:09:45.000]  或者有時會鄙視牠們
[00:09:45.000 --> 00:09:47.000]  甚至是看不起牠們
[00:09:47.000 --> 00:09:51.000]  這些人就不如離開了這個城
[00:09:51.000 --> 00:09:54.000]  在巴黎杏城外裏面
[00:09:54.000 --> 00:09:56.000]  就看守羊群
[00:09:56.000 --> 00:09:57.000]  看守羊群
[00:09:57.000 --> 00:10:00.000]  他們覺得跟羊相處
[00:10:00.000 --> 00:10:02.000]  比跟人相處好
[00:10:02.000 --> 00:10:04.000]  羊都乖乖地跟著牠們
[00:10:04.000 --> 00:10:08.000]  但是在人裏面可能得不到尊重
[00:10:08.000 --> 00:10:13.000]  得不到起碼一些對待
[00:10:13.000 --> 00:10:18.000]  所以牠們都像社會裏面一些低下階層的人
[00:10:18.000 --> 00:10:20.000]  基層的人士
[00:10:20.000 --> 00:10:21.000]  或者低端的人口
[00:10:21.000 --> 00:10:26.000]  甚至被視為社會裏面的負累
[00:10:26.000 --> 00:10:30.000]  所以牠們寧願在荒山野嶺看守羊群
[00:10:30.000 --> 00:10:33.000]  我們寧願這樣做的事情
[00:10:33.000 --> 00:10:36.000]  所以這班牧羊人
[00:10:36.000 --> 00:10:40.000]  他們其實在巴黎杏的平原裏面放羊
[00:10:40.000 --> 00:10:45.000]  有時他們自己有空的時候
[00:10:45.000 --> 00:10:47.000]  自己去聊天
[00:10:47.000 --> 00:10:48.000]  自得其樂
[00:10:48.000 --> 00:10:50.000]  比回到城裏好
[00:10:50.000 --> 00:10:54.000]  當然他們都會為了自己的身世
[00:10:54.000 --> 00:10:56.000]  為了自己的遭遇
[00:10:56.000 --> 00:10:58.000]  都有唏噓的時候
[00:10:58.000 --> 00:10:59.000]  都有些感慨的時候
[00:10:59.000 --> 00:11:01.000]  他們可能都會等待
[00:11:01.000 --> 00:11:04.000]  一路聖經裏面說有彌賽亞的來臨
[00:11:04.000 --> 00:11:07.000]  為什麼彌賽亞是一個和平的君
[00:11:07.000 --> 00:11:09.000]  是一個公義的
[00:11:09.000 --> 00:11:12.000]  是一個愛他們的君王
[00:11:12.000 --> 00:11:17.000]  他們都會期望得到益處在裏面
[00:11:17.000 --> 00:11:19.000]  所以有時他們都會在想
[00:11:19.000 --> 00:11:22.000]  究竟大衛的後裔還是利美人的後裔
[00:11:22.000 --> 00:11:25.000]  還是哪一個會來到這個世界
[00:11:25.000 --> 00:11:27.000]  是這個彌賽亞呢
[00:11:27.000 --> 00:11:28.000]  但有些都很感慨
[00:11:28.000 --> 00:11:30.000]  日子一日這樣過去
[00:11:30.000 --> 00:11:33.000]  究竟一個彌賽亞會不會來到
[00:11:33.000 --> 00:11:36.000]  會不會有生之年會見到
[00:11:36.000 --> 00:11:41.000]  但事實上在當時整個社會裏面
[00:11:41.000 --> 00:11:45.000]  當然先是說要給你們一個大喜的訊息
[00:11:45.000 --> 00:11:48.000]  這個訊息是關乎萬民的
[00:11:48.000 --> 00:11:50.000]  不單單是牧羊人
[00:11:50.000 --> 00:11:52.000]  是萬民的訊息
[00:11:52.000 --> 00:11:57.000]  事實上在當時耶穌基督的時代裏面
[00:11:57.000 --> 00:12:01.000]  猶撒冷或者猶太人去生活的地方
[00:12:01.000 --> 00:12:02.000]  都是很黑暗的
[00:12:02.000 --> 00:12:04.000]  都是很多的問題
[00:12:04.000 --> 00:12:09.000]  雖然猶撒冷說是由大祭司裏面所統管
[00:12:09.000 --> 00:12:13.000]  但實際上大權都是在當時的希律王裏面
[00:12:13.000 --> 00:12:16.000]  他的家族看管著
[00:12:16.000 --> 00:12:22.000]  希律在政治、經濟或者是在外交方面
[00:12:22.000 --> 00:12:25.000]  都是一個很出色的王
[00:12:25.000 --> 00:12:28.000]  但到了晚年的時候
[00:12:28.000 --> 00:12:32.000]  因為很多的心裏面不平安
[00:12:32.000 --> 00:12:34.000]  很多的嫉妒
[00:12:34.000 --> 00:12:37.000]  以致他宮廷裏面很多的紛爭
[00:12:37.000 --> 00:12:41.000]  有殺他的太太、殺他的兒子
[00:12:41.000 --> 00:12:44.000]  或者很多家無寧日的事情
[00:12:44.000 --> 00:12:48.000]  百姓在生活上一個這樣的環境
[00:12:48.000 --> 00:12:49.000]  這樣的宮廷
[00:12:49.000 --> 00:12:51.000]  一個皇帝所管理裏面
[00:12:51.000 --> 00:12:53.000]  是心裏面很不平安的
[00:12:53.000 --> 00:12:57.000]  心裏面是很不得到寧靜的
[00:12:57.000 --> 00:12:59.000]  所以耶穌基督都曾經說過
[00:12:59.000 --> 00:13:02.000]  我們要防備希律的教
[00:13:02.000 --> 00:13:03.000]  很大氣功
[00:13:03.000 --> 00:13:06.000]  有時都是籠略了一些人民
[00:13:06.000 --> 00:13:07.000]  反而粉飾太平
[00:13:07.000 --> 00:13:11.000]  但其實都可能是遮蓋了很多的罪惡在裏面
[00:13:11.000 --> 00:13:15.000]  所以這個社會是很動盪、很不安
[00:13:15.000 --> 00:13:17.000]  人是人心思變的
[00:13:17.000 --> 00:13:19.000]  所以這個情況裏面
[00:13:19.000 --> 00:13:25.000]  都不是一個好像所說的穩妥的日子
[00:13:25.000 --> 00:13:30.000]  這些牧羊人更加在一個社會邊緣裏面
[00:13:30.000 --> 00:13:33.000]  更加會體會這個世界都變了
[00:13:33.000 --> 00:13:37.000]  這個情況都一日一日好像差下去
[00:13:37.000 --> 00:13:39.000]  他們就是這樣的生活
[00:13:39.000 --> 00:13:41.000]  在這樣的環境裏面
[00:13:41.000 --> 00:13:46.000]  但是這些天使的來到
[00:13:46.000 --> 00:13:50.000]  是令他們看到原來得到一個共鳴
[00:13:50.000 --> 00:13:52.000]  得到一種同理心
[00:13:52.000 --> 00:13:55.000]  原來他們都是很需要人的牧羊
[00:13:55.000 --> 00:13:57.000]  很需要上帝的牧羊
[00:13:57.000 --> 00:14:01.000]  正如他們的羊群需要他們的羊
[00:14:01.000 --> 00:14:04.000]  他們內心裏面都有這樣的需要是發出來的
[00:14:04.000 --> 00:14:09.000]  正正就是天使竟然是第一次
[00:14:09.000 --> 00:14:14.000]  或者是首先來到向著這一班的牧羊人
[00:14:14.000 --> 00:14:17.000]  傳講這麼大的訊息
[00:14:17.000 --> 00:14:20.000]  他們當然是受寵若驚
[00:14:20.000 --> 00:14:21.000]  他們當然是覺得
[00:14:21.000 --> 00:14:26.000]  為什麼我們這一班被社會遺棄的人
[00:14:26.000 --> 00:14:32.000]  是可以首先在平安夜的晚上
[00:14:32.000 --> 00:14:38.000]  聽到救主在這一刻降生的訊息呢?
[00:14:38.000 --> 00:14:43.000]  所以他們同樣是因著這個訊息臨到他們當中
[00:14:43.000 --> 00:14:47.000]  當神的光照到他們身上的時候
[00:14:47.000 --> 00:14:50.000]  他們體會到是被尊重
[00:14:50.000 --> 00:14:53.000]  體會到是未被忘記
[00:14:53.000 --> 00:14:57.000]  所以他們能夠首先得著這個訊息
[00:14:57.000 --> 00:14:59.000]  得著這個消息
[00:14:59.000 --> 00:15:00.000]  可以先睹為快
[00:15:00.000 --> 00:15:04.000]  首先去到探望了英雄的耶穌
[00:15:04.000 --> 00:15:07.000]  竟然對一班最低微的人
[00:15:07.000 --> 00:15:11.000]  可以去得到最新的消息
[00:15:11.000 --> 00:15:13.000]  最早知道
[00:15:13.000 --> 00:15:15.000]  但其實這也是我們主耶穌基督
[00:15:15.000 --> 00:15:17.000]  或者天父的一個心意
[00:15:17.000 --> 00:15:21.000]  因為原來我們救主來到的地方
[00:15:21.000 --> 00:15:24.000]  就是要去拯救在最終的人
[00:15:24.000 --> 00:15:27.000]  拯救在艱難的人裡面
[00:15:27.000 --> 00:15:29.000]  所以天使祂說
[00:15:29.000 --> 00:15:31.000]  今日為你們生下救主
[00:15:31.000 --> 00:15:34.000]  這個救主就是主基督
[00:15:34.000 --> 00:15:37.000]  祂用了三個稱呼
[00:15:37.000 --> 00:15:38.000]  稱呼耶穌
[00:15:38.000 --> 00:15:41.000]  這個是救主救世主
[00:15:41.000 --> 00:15:42.000]  這個是主
[00:15:42.000 --> 00:15:43.000]  是我們人生的主宰
[00:15:43.000 --> 00:15:45.000]  基督就是彌賽亞
[00:15:45.000 --> 00:15:46.000]  這個就是彌賽亞
[00:15:46.000 --> 00:15:48.000]  所以聽到之後
[00:15:48.000 --> 00:15:49.000]  原來沒錯
[00:15:49.000 --> 00:15:51.000]  這個的意義這麼豐富
[00:15:51.000 --> 00:15:53.000]  這一班牧羊人
[00:15:53.000 --> 00:15:55.000]  就是在這些艱難
[00:15:55.000 --> 00:15:56.000]  在這些鄙視
[00:15:56.000 --> 00:15:58.000]  在這些困苦
[00:15:58.000 --> 00:16:00.000]  甚至在經濟的困難裡面
[00:16:00.000 --> 00:16:03.000]  他們聽到這個救世主來到了
[00:16:03.000 --> 00:16:06.000]  是從一個拯救他們
[00:16:06.000 --> 00:16:09.000]  是從一些難處裡面去拯救他們回來
[00:16:09.000 --> 00:16:13.000]  他們是很有體會到
[00:16:13.000 --> 00:16:15.000]  神是看顧他們的
[00:16:15.000 --> 00:16:18.000]  所以當天使將一些訊息給他們的時候
[00:16:18.000 --> 00:16:21.000]  他生命裡面會體會受草藥驚
[00:16:21.000 --> 00:16:23.000]  本來是懼怕的
[00:16:23.000 --> 00:16:24.000]  沒錯是懼怕
[00:16:24.000 --> 00:16:26.000]  很怕不知道發生什麼事情
[00:16:26.000 --> 00:16:28.000]  但是慢慢更加明白的時候
[00:16:28.000 --> 00:16:31.000]  這種恐懼成為了一種敬畏
[00:16:31.000 --> 00:16:33.000]  敬畏神的心
[00:16:33.000 --> 00:16:36.000]  因為竟然這位神是這樣看他們
[00:16:36.000 --> 00:16:40.000]  能夠原來這個救主來到的時候
[00:16:40.000 --> 00:16:44.000]  不是去那些權貴的身上
[00:16:44.000 --> 00:16:48.000]  不是去一些社會有地位的人士
[00:16:48.000 --> 00:16:50.000]  反而是先關心
[00:16:50.000 --> 00:16:54.000]  這些在貧苦的大眾
[00:16:54.000 --> 00:16:58.000]  這些在艱難裡面的人
[00:16:58.000 --> 00:17:02.000]  所以這個所謂是天使的行動
[00:17:02.000 --> 00:17:07.000]  天使的一個報好喜訊息的時候
[00:17:07.000 --> 00:17:14.000]  讓這班牧人從心裡面得到一個很大的激勵
[00:17:14.000 --> 00:17:18.000]  從心裡面去得到改變
[00:17:18.000 --> 00:17:20.000]  我認識一位姐妹
[00:17:20.000 --> 00:17:26.000]  她可以說是一班山區的小朋友的天使
[00:17:26.000 --> 00:17:29.000]  她的名字正正就是Angel
[00:17:29.000 --> 00:17:32.000]  她在緬甸的山區裡面
[00:17:32.000 --> 00:17:35.000]  是因為做短孫
[00:17:35.000 --> 00:17:38.000]  有機會認識一班小朋友
[00:17:38.000 --> 00:17:41.000]  這班小朋友原來是一班孤兒
[00:17:41.000 --> 00:17:44.000]  那班孤兒他們在一個山區裡面生活
[00:17:44.000 --> 00:17:47.000]  勉強得到教會一些的幫助
[00:17:47.000 --> 00:17:49.000]  可以有地方住
[00:17:49.000 --> 00:17:51.000]  有些讀書
[00:17:51.000 --> 00:17:54.000]  但是他們仍然有很多的缺乏在裡面
[00:17:54.000 --> 00:17:57.000]  無論在他們的物質上的缺乏
[00:17:57.000 --> 00:18:01.000]  或者他們心靈裡面仍然有很多的缺乏
[00:18:01.000 --> 00:18:04.000]  有時他們都見到他們
[00:18:04.000 --> 00:18:08.000]  很多時候都不是像童年那種天真的笑容
[00:18:08.000 --> 00:18:11.000]  姐妹就說她在短孫的時候
[00:18:11.000 --> 00:18:14.000]  她可以為他們帶什麼喜樂給他們呢?
[00:18:14.000 --> 00:18:17.000]  發覺到原來當他們去唱詩歌
[00:18:17.000 --> 00:18:19.000]  一起用音樂的時候
[00:18:19.000 --> 00:18:21.000]  小朋友開始慢慢地
[00:18:21.000 --> 00:18:24.000]  好像重拾一些歡顏
[00:18:24.000 --> 00:18:26.000]  見到他們在玩音樂的時候
[00:18:26.000 --> 00:18:28.000]  小朋友開始有歡笑
[00:18:28.000 --> 00:18:32.000]  她發覺到原來藉著這個途徑
[00:18:32.000 --> 00:18:34.000]  可以跟他們有更好的相處
[00:18:34.000 --> 00:18:38.000]  於是就找很多人來教他們學音樂
[00:18:38.000 --> 00:18:43.000]  教他們懂得用不同的樂器
[00:18:43.000 --> 00:18:45.000]  她說記得有一個小朋友
[00:18:45.000 --> 00:18:48.000]  他的手指都沒有了
[00:18:48.000 --> 00:18:50.000]  但是又教他彈琴
[00:18:50.000 --> 00:18:52.000]  他彈琴出來的時候
[00:18:52.000 --> 00:18:54.000]  都看到小朋友開始有笑容
[00:18:54.000 --> 00:18:56.000]  開始有笑容
[00:18:56.000 --> 00:18:58.000]  開始覺得自信回來了
[00:18:58.000 --> 00:19:00.000]  開始覺得沒那麼自卑了
[00:19:00.000 --> 00:19:04.000]  小朋友開始找回自己了
[00:19:04.000 --> 00:19:06.000]  這個姐妹就覺得
[00:19:06.000 --> 00:19:09.000]  她應該繼續留在這個地方
[00:19:09.000 --> 00:19:11.000]  所以她花了一年多的時間
[00:19:11.000 --> 00:19:15.000]  放下了香港一個很好的工作收入
[00:19:15.000 --> 00:19:18.000]  隻身去到這個山區
[00:19:18.000 --> 00:19:20.000]  去到孤兒院裡面留在這裡
[00:19:20.000 --> 00:19:22.000]  跟他們一年的時間
[00:19:22.000 --> 00:19:24.000]  幫助他們跟他們一起生活
[00:19:24.000 --> 00:19:27.000]  跟音樂裡面彼此能夠接觸
[00:19:27.000 --> 00:19:29.000]  慢慢她就體會到
[00:19:29.000 --> 00:19:32.000]  神要帶領她去一個音樂學校
[00:19:32.000 --> 00:19:34.000]  因為當這班小朋友
[00:19:34.000 --> 00:19:36.000]  原來很有天份的音樂
[00:19:36.000 --> 00:19:38.000]  可以成為一個小的樂隊
