
[00:00:00.000 --> 00:00:11.000]  在2017年我開始擔任播道會總會總幹事這個職位
[00:03:05.000 --> 00:03:06.000]  減到6%
[00:03:06.000 --> 00:03:08.000]  接著減到5%
[00:03:08.000 --> 00:03:11.000]  今年我剛剛離開之前
[00:03:11.000 --> 00:03:13.000]  真的減到4%
[00:03:13.000 --> 00:03:16.000]  4%其實跟7%差很遠
[00:03:16.000 --> 00:03:18.000]  如果你說你是做兒子的
[00:03:18.000 --> 00:03:21.000]  每個月要給7%給父親
[00:03:21.000 --> 00:03:23.000]  你減到4%不是少了很多嗎
[00:03:23.000 --> 00:03:24.000]  不過現在香港的情況
[00:03:24.000 --> 00:03:26.000]  可能是父親給兒子的
[00:03:26.000 --> 00:03:29.000]  可能4%加到7%都不行
[00:03:29.000 --> 00:03:32.000]  這個就是另外的事
[00:03:32.000 --> 00:03:36.000]  但是今天
[00:03:36.000 --> 00:03:40.000]  我就要跟大家講這段經文
[00:03:40.000 --> 00:03:41.000]  就不是講那個宗派堂
[00:03:41.000 --> 00:03:43.000]  而是講傳恩堂裏面
[00:03:43.000 --> 00:03:45.000]  你我
[00:03:45.000 --> 00:03:46.000]  怎樣能夠做到
[00:03:46.000 --> 00:03:49.000]  剛才韋鴻和我們讀的那段經文
[00:03:49.000 --> 00:03:51.000]  《菲勒比書二章》
[00:03:51.000 --> 00:03:52.000]  一到四節
[00:03:52.000 --> 00:03:57.000]  怎樣實踐聖經的教訓呢
[00:03:57.000 --> 00:03:58.000]  我們再看一次
[00:03:58.000 --> 00:03:59.000]  一到四節
[00:03:59.000 --> 00:04:01.000]  所以你們在基督裏
[00:04:01.000 --> 00:04:03.000]  若有什麽鼓勵
[00:04:03.000 --> 00:04:05.000]  有什麽愛心的安慰
[00:04:05.000 --> 00:04:07.000]  零裏的溪通
[00:04:07.000 --> 00:04:08.000]  慈悲憐憫
[00:04:08.000 --> 00:04:10.000]  就應該有同樣的思想
[00:04:10.000 --> 00:04:12.000]  同樣的愛心
[00:04:12.000 --> 00:04:13.000]  要心智相同
[00:04:13.000 --> 00:04:14.000]  思想一致
[00:04:14.000 --> 00:04:16.000]  使我充滿喜樂
[00:04:16.000 --> 00:04:18.000]  我寫了一封信
[00:04:18.000 --> 00:04:21.000]  他在監獄裏面寫了一封信
[00:04:21.000 --> 00:04:23.000]  他能夠
[00:04:23.000 --> 00:04:25.000]  你這樣做我就喜樂
[00:04:25.000 --> 00:04:27.000]  如果你坐監
[00:04:27.000 --> 00:04:28.000]  外面發生什麽事
[00:04:28.000 --> 00:04:29.000]  你都不會太喜樂
[00:04:29.000 --> 00:04:31.000]  但是他就會這樣喜樂
[00:04:31.000 --> 00:04:33.000]  不要自私自利
[00:04:33.000 --> 00:04:34.000]  也不要貪圖虛榮
[00:04:34.000 --> 00:04:37.000]  只要謙卑各人看別人比自己強
[00:04:37.000 --> 00:04:39.000]  個人不要單顧自己的事
[00:04:39.000 --> 00:04:41.000]  也要顧別人的事
[00:04:41.000 --> 00:04:43.000]  這幾節很難做
[00:04:43.000 --> 00:04:45.000]  因為我們人有罪性
[00:04:45.000 --> 00:04:46.000]  個個都是自私
[00:04:46.000 --> 00:04:49.000]  自私怎麽可以做到這麽偉大呢
[00:04:49.000 --> 00:04:53.000]  保羅就用耶穌基督作為榜樣
[00:04:53.000 --> 00:04:55.000]  鼓勵我們效法他
[00:04:55.000 --> 00:04:57.000]  第五節就說
[00:04:57.000 --> 00:05:00.000]  你們應當有這樣的思想
[00:05:00.000 --> 00:05:02.000]  這也是基督的思想
[00:05:02.000 --> 00:05:04.000]  和合本就譯做
[00:05:04.000 --> 00:05:08.000]  你們當以基督的心為心
[00:05:08.000 --> 00:05:14.000]  基督的榜樣是怎樣呢
[00:05:14.000 --> 00:05:16.000]  基督的心是怎樣呢
[00:05:16.000 --> 00:05:19.000]  就在第六節到第八節講出來
[00:05:19.000 --> 00:05:21.000]  這三節是一個很勁的經文
[00:05:21.000 --> 00:05:22.000]  很特別的
[00:05:22.000 --> 00:05:23.000]  我們讀一次
[00:05:23.000 --> 00:05:24.000]  然後我告訴你
[00:05:24.000 --> 00:05:25.000]  怎樣特別
[00:05:25.000 --> 00:05:26.000]  第六節
[00:05:26.000 --> 00:05:28.000]  他本有神的形象
[00:05:28.000 --> 00:05:31.000]  他不堅持自己與神平等的地位
[00:05:31.000 --> 00:05:34.000]  反而倒空自己
[00:05:34.000 --> 00:05:36.000]  取了老僕的形象
[00:05:36.000 --> 00:05:37.000]  成為人的樣式
[00:05:37.000 --> 00:05:39.000]  既然有人的樣子
[00:05:39.000 --> 00:05:43.000]  就至今卑微信服至死
[00:05:43.000 --> 00:05:46.000]  且死在實至格上
[00:05:46.000 --> 00:05:50.000]  這幾節經文有幾個特點
[00:05:50.000 --> 00:05:52.000]  第一個特點
[00:05:52.000 --> 00:05:55.000]  就是他是從神的角度
[00:05:55.000 --> 00:05:57.000]  來看耶穌基督渡成肉身
[00:05:57.000 --> 00:05:59.000]  如果你看四福音書
[00:05:59.000 --> 00:06:01.000]  你就看到那些門徒
[00:06:01.000 --> 00:06:06.000]  記載耶穌基督降世成人
[00:06:06.000 --> 00:06:07.000]  上十節格
[00:06:07.000 --> 00:06:09.000]  是從人的角度去看
[00:06:09.000 --> 00:06:10.000]  但這幾節經文
[00:06:10.000 --> 00:06:13.000]  是從耶穌自己的角度去看
[00:06:13.000 --> 00:06:15.000]  從神的角度去看
[00:06:15.000 --> 00:06:16.000]  第二
[00:06:16.000 --> 00:06:18.000]  就是這幾節的經文
[00:06:18.000 --> 00:06:20.000]  是講一個改變
[00:06:20.000 --> 00:06:23.000]  耶穌基督渡成肉身是一個改變
[00:06:23.000 --> 00:06:24.000]  我記得我在博雷總會
[00:06:24.000 --> 00:06:26.000]  目跡部很多年
[00:06:26.000 --> 00:06:29.000]  入職的同工我們會見他
[00:06:29.000 --> 00:06:30.000]  那些傳道人
[00:06:30.000 --> 00:06:31.000]  其中一條問題
[00:06:31.000 --> 00:06:33.000]  或者我有時候會問他們
[00:06:33.000 --> 00:06:35.000]  就是耶穌基督渡成肉身
[00:06:35.000 --> 00:06:36.000]  有沒有什麼改變
[00:06:36.000 --> 00:06:38.000]  譬如世上
[00:06:38.000 --> 00:06:40.000]  耶穌是一百分之一百的神
[00:06:40.000 --> 00:06:42.000]  一百分之一百的人
[00:06:42.000 --> 00:06:43.000]  大家都同意
[00:06:43.000 --> 00:06:44.000]  我問的問題就是
[00:06:44.000 --> 00:06:45.000]  耶穌降世之前
[00:06:45.000 --> 00:06:46.000]  是不是人
[00:06:46.000 --> 00:06:47.000]  有沒有人性在裡面呢
[00:06:47.000 --> 00:06:48.000]  有些人不懂得回答
[00:06:48.000 --> 00:06:50.000]  因為神學院沒有教
[00:06:50.000 --> 00:06:54.000]  其實如果你看清楚聖經
[00:06:54.000 --> 00:06:56.000]  祂降世之前是神
[00:06:56.000 --> 00:06:59.000]  但是祂未渡成肉身
[00:06:59.000 --> 00:07:03.000]  沒有一個人的身體在裡面
[00:07:03.000 --> 00:07:06.000]  就是說祂沒有一百分之一百的人
[00:07:06.000 --> 00:07:09.000]  的性質
[00:07:09.000 --> 00:07:12.000]  是祂成為了人之後才有
[00:07:12.000 --> 00:07:15.000]  這是一個很重要
[00:07:15.000 --> 00:07:18.000]  很基礎性的改變
[00:07:18.000 --> 00:07:21.000]  還有這個改變是祂自願的
[00:07:21.000 --> 00:07:25.000]  是祂謙卑的決定
[00:07:25.000 --> 00:07:28.000]  裡面有幾個詞句
[00:07:28.000 --> 00:07:30.000]  我們值得思考
[00:07:30.000 --> 00:07:31.000]  當你想的時候
[00:07:31.000 --> 00:07:32.000]  你會發現
[00:07:32.000 --> 00:07:35.000]  這幾段經文真的很厲害
[00:07:35.000 --> 00:07:36.000]  第一
[00:07:36.000 --> 00:07:38.000]  說個形象
[00:07:38.000 --> 00:07:39.000]  第六節說
[00:07:39.000 --> 00:07:41.000]  祂本有神的形象
[00:07:41.000 --> 00:07:42.000]  卻不堅持
[00:07:42.000 --> 00:07:47.000]  自己與神平等的地位
[00:07:47.000 --> 00:07:50.000]  形象英文是form
[00:07:50.000 --> 00:07:53.000]  英文是possess inwardly
[00:07:53.000 --> 00:07:56.000]  and displayed outwardly
[00:07:56.000 --> 00:07:57.000]  the nature of God
[00:07:57.000 --> 00:07:59.000]  就是無論祂裡面
[00:07:59.000 --> 00:08:01.000]  裡面所擁有的
[00:08:01.000 --> 00:08:03.000]  和外面所表現的
[00:08:03.000 --> 00:08:04.000]  都是上帝
[00:08:04.000 --> 00:08:07.000]  都是神
[00:08:07.000 --> 00:08:10.000]  祂原本就是神
[00:08:10.000 --> 00:08:12.000]  但是祂不堅持
[00:08:12.000 --> 00:08:21.000]  自己與神平等的地位
[00:08:21.000 --> 00:08:22.000]  祂是神
[00:08:22.000 --> 00:08:24.000]  其實要看福音
[00:08:24.000 --> 00:08:26.000]  第五章十八節講得很清楚
[00:08:26.000 --> 00:08:27.000]  那些猶太人
[00:08:27.000 --> 00:08:29.000]  那些法利塞人
[00:08:29.000 --> 00:08:32.000]  經學家和耶穌基督吵架
[00:08:32.000 --> 00:08:35.000]  他們法利塞人就想殺祂
[00:08:35.000 --> 00:08:38.000]  因為他稱自己
[00:08:38.000 --> 00:08:41.000]  稱上帝他的父
[00:08:41.000 --> 00:08:43.000]  其實原文的意思
[00:08:43.000 --> 00:08:47.000]  他將自己和上帝變為平等
[00:08:47.000 --> 00:08:48.000]  我就是神
[00:08:48.000 --> 00:08:52.000]  耶穌基督根本就是與神平等
[00:08:52.000 --> 00:08:54.000]  所以耶穌基督沒錯
[00:08:54.000 --> 00:08:56.000]  但是法利塞人就不知道
[00:08:56.000 --> 00:08:57.000]  不知道祂是神
[00:08:57.000 --> 00:08:59.000]  所以說祂是私毒
[00:08:59.000 --> 00:09:01.000]  要殺祂
[00:09:01.000 --> 00:09:02.000]  從這裡看到
[00:09:02.000 --> 00:09:04.000]  其實耶穌基督是很清楚
[00:09:04.000 --> 00:09:07.000]  知道自己與神平等的
[00:09:07.000 --> 00:09:09.000]  但是祂不堅持
[00:09:09.000 --> 00:09:10.000]  這個平等的地位
[00:09:10.000 --> 00:09:12.000]  反倒虛忌
[00:09:12.000 --> 00:09:13.000]  或者你會問
[00:09:13.000 --> 00:09:15.000]  那耶穌基督是不是有
[00:09:15.000 --> 00:09:19.000]  如果祂不選擇下來這個世界
[00:09:19.000 --> 00:09:21.000]  祂堅持
[00:09:21.000 --> 00:09:24.000]  拿著自己這個地位
[00:09:24.000 --> 00:09:28.000]  行不行呢
[00:09:28.000 --> 00:09:30.000]  如果我們看下面的經文
[00:09:30.000 --> 00:09:33.000]  他說祂不堅持
[00:09:33.000 --> 00:09:34.000]  不堅持的意思
[00:09:34.000 --> 00:09:36.000]  就是拿緊
[00:09:36.000 --> 00:09:38.000]  拿緊
[00:09:38.000 --> 00:09:39.000]  屬於我的東西
[00:09:39.000 --> 00:09:40.000]  我不放棄
[00:09:40.000 --> 00:09:41.000]  你有個手機
[00:09:41.000 --> 00:09:42.000]  人家想拿你
[00:09:42.000 --> 00:09:43.000]  這個是我的
[00:09:43.000 --> 00:09:45.000]  我拿緊
[00:09:45.000 --> 00:09:49.000]  那究竟耶穌基督在天上
[00:09:49.000 --> 00:09:51.000]  如果祂堅持我是神
[00:09:51.000 --> 00:09:53.000]  我不願意放下我這個地位
[00:09:53.000 --> 00:09:55.000]  來到世界
[00:09:55.000 --> 00:09:57.000]  不變成一個人
[00:09:57.000 --> 00:10:00.000]  不變成一個奴隸
[00:10:00.000 --> 00:10:02.000]  祂可不可以這樣做呢
[00:10:02.000 --> 00:10:04.000]  我們討論
[00:10:04.000 --> 00:10:09.000]  我們思考三一真神的時候
[00:10:09.000 --> 00:10:11.000]  三位一體的真神
[00:10:11.000 --> 00:10:12.000]  我們思想到
[00:10:12.000 --> 00:10:14.000]  聖父聖子聖靈之間
[00:10:14.000 --> 00:10:17.000]  那個關係和互動
[00:10:17.000 --> 00:10:19.000]  我們要很小心
[00:10:19.000 --> 00:10:21.000]  又要很敬虔
[00:10:21.000 --> 00:10:22.000]  因為我們是人
[00:10:22.000 --> 00:10:24.000]  我們沒有辦法完全明白
[00:10:24.000 --> 00:10:27.000]  三一真神的奧秘
[00:10:27.000 --> 00:10:28.000]  所以我們每逢
[00:10:28.000 --> 00:10:29.000]  想這件事的時候
[00:10:29.000 --> 00:10:30.000]  我們就不要走火
[00:10:30.000 --> 00:10:31.000]  不要亂想
[00:10:31.000 --> 00:10:34.000]  不過如果照字面來看
[00:10:34.000 --> 00:10:36.000]  祂不堅持
[00:10:36.000 --> 00:10:38.000]  就是說祂本來可以握緊的
[00:10:38.000 --> 00:10:39.000]  但是祂不握緊
[00:10:39.000 --> 00:10:40.000]  祂放棄
[00:10:40.000 --> 00:10:44.000]  祂放下
[00:10:44.000 --> 00:10:49.000]  這個就是一個很奇妙的情況
[00:10:49.000 --> 00:10:50.000]  你在四福音
[00:10:50.000 --> 00:10:51.000]  看到耶穌要怎樣降世
[00:10:51.000 --> 00:10:53.000]  但是在《段經文》裡面
[00:10:53.000 --> 00:10:54.000]  你看到天上
[00:10:54.000 --> 00:10:56.000]  讓你好像打個槍
[00:10:56.000 --> 00:11:00.000]  看到三一真神之間的互動
[00:11:00.000 --> 00:11:03.000]  祂不堅持
[00:11:03.000 --> 00:11:04.000]  我曾經跟大家分享過
[00:11:04.000 --> 00:11:06.000]  希伯來書有一句耶穌說
[00:11:06.000 --> 00:11:09.000]  你曾為我預備了身體
[00:11:09.000 --> 00:11:12.000]  說父神為他預備了身體
[00:11:12.000 --> 00:11:13.000]  就是來這個世界
[00:11:13.000 --> 00:11:14.000]  成為一個人
[00:11:14.000 --> 00:11:16.000]  祂不堅持
[00:11:16.000 --> 00:11:18.000]  祂自己我是神
[00:11:18.000 --> 00:11:19.000]  我是創天造地
[00:11:19.000 --> 00:11:22.000]  自有永有神這個位置
[00:11:22.000 --> 00:11:28.000]  祂倒空自己
[00:11:28.000 --> 00:11:30.000]  什麼叫倒空呢
[00:11:30.000 --> 00:11:32.000]  原文是kynosis
[00:11:32.000 --> 00:11:34.000]  倒空什麼呢
[00:11:34.000 --> 00:11:36.000]  祂放下什麼呢
[00:11:36.000 --> 00:11:38.000]  如果我們看約翰福音十七章
[00:11:38.000 --> 00:11:40.000]  我們會看到一點點
[00:11:40.000 --> 00:11:42.000]  十七章最後晚餐耶穌禱告
[00:11:42.000 --> 00:11:43.000]  祂說父啊
[00:11:43.000 --> 00:11:47.000]  現在讓我在你自己面前得著榮耀
[00:11:47.000 --> 00:11:49.000]  就是在創世以前
[00:11:49.000 --> 00:11:51.000]  我與你同享的榮耀
[00:11:51.000 --> 00:11:54.000]  從這一節裡面我可以看到
[00:11:54.000 --> 00:11:58.000]  耶穌基督放下了屬天的榮耀
[00:11:58.000 --> 00:12:01.000]  Divine Glory
[00:12:01.000 --> 00:12:02.000]  來到這個世界
[00:12:02.000 --> 00:12:04.000]  屬天的榮耀包括什麼呢
[00:12:04.000 --> 00:12:07.000]  包括很多東西
[00:12:07.000 --> 00:12:09.000]  自有永有
[00:12:09.000 --> 00:12:10.000]  無所不在
[00:12:10.000 --> 00:12:12.000]  無所不能的神
[00:12:12.000 --> 00:12:16.000]  眾天使所擁戴敬拜的
[00:12:16.000 --> 00:12:17.000]  放下了
[00:12:17.000 --> 00:12:18.000]  成為一個人
[00:12:18.000 --> 00:12:19.000]  狐狸有洞
[00:12:19.000 --> 00:12:21.000]  天空的飛鳥有窩
[00:12:21.000 --> 00:12:23.000]  祂連枕頭的地方都沒有
[00:12:23.000 --> 00:12:27.000]  最後祂為了承受你和我的罪孽
[00:12:27.000 --> 00:12:30.000]  祂被釘十字架
[00:12:30.000 --> 00:12:32.000]  放下這些東西
[00:12:32.000 --> 00:12:34.000]  糾纏自己
[00:12:34.000 --> 00:12:36.000]  這個榮耀
[00:12:36.000 --> 00:12:38.000]  上帝有沒有聽祂的禱告呢
[00:12:38.000 --> 00:12:39.000]  有
[00:12:39.000 --> 00:12:42.000]  在菲勒比書就是這一章九到十一節
[00:12:42.000 --> 00:12:44.000]  因此神把他升為至高
[00:12:44.000 --> 00:12:45.000]  祂復活之後
[00:12:45.000 --> 00:12:46.000]  神把他升為至高
[00:12:46.000 --> 00:12:51.000]  並且賜給他超過萬名以上的名
[00:12:51.000 --> 00:12:54.000]  天上地下和地底下的一切
[00:12:54.000 --> 00:12:56.000]  因著耶穌基督的名都要屈膝
[00:12:56.000 --> 00:13:00.000]  並且口裡承認耶穌基督為主
[00:13:00.000 --> 00:13:02.000]  使榮耀歸於父神
[00:13:02.000 --> 00:13:04.000]  他受死復活之後
[00:13:04.000 --> 00:13:07.000]  上帝把他升為至高
[00:13:07.000 --> 00:13:09.000]  所有東西都給他
[00:13:09.000 --> 00:13:14.000]  而且是賜給他超過萬名以上的名
[00:13:14.000 --> 00:13:16.000]  將來他要審判世界
[00:13:16.000 --> 00:13:17.000]  將來新天新地
[00:13:17.000 --> 00:13:20.000]  他坐著為王
[00:13:20.000 --> 00:13:24.000]  但他曾經放下天上的榮耀
[00:13:24.000 --> 00:13:27.000]  來到這個世界尋找我們
[00:13:27.000 --> 00:13:31.000]  這就是謙卑的榜樣
[00:13:31.000 --> 00:13:33.000]  他倒空自己之後
[00:13:33.000 --> 00:13:34.000]  來到這個世界
[00:13:34.000 --> 00:13:35.000]  不是做皇帝
[00:13:35.000 --> 00:13:36.000]  是做奴僕
[00:13:36.000 --> 00:13:42.000]  成為人的樣式
[00:13:42.000 --> 00:13:44.000]  這就是謙卑
[00:13:44.000 --> 00:13:47.000]  所以他在最後晚餐和門徒洗腳
[00:13:47.000 --> 00:13:49.000]  他就教他們
[00:13:49.000 --> 00:13:53.000]  你們稱我老師是主
[00:13:53.000 --> 00:13:54.000]  你們說得對
[00:13:54.000 --> 00:13:55.000]  我本來就是
[00:13:55.000 --> 00:13:57.000]  我主是老師
[00:13:57.000 --> 00:13:59.000]  尚且洗你們的腳
[00:13:59.000 --> 00:14:01.000]  你們也應當彼此洗腳
[00:14:01.000 --> 00:14:03.000]  我作了你們的榜樣
[00:14:03.000 --> 00:14:08.000]  是要你們也照著我所作的去恨
[00:14:08.000 --> 00:14:13.000]  所以寶羅就是用耶穌基督做榜樣
[00:14:13.000 --> 00:14:19.000]  你們在主裡面若果有什麼鼓勵
[00:14:19.000 --> 00:14:20.000]  有什麼安慰
[00:14:20.000 --> 00:14:21.000]  慈悲憐憫
[00:14:21.000 --> 00:14:25.000]  就應該有同樣的思想愛心
[00:14:25.000 --> 00:14:27.000]  國人不要自私自利
[00:14:27.000 --> 00:14:28.000]  不要耽誤自己
[00:14:28.000 --> 00:14:30.000]  要顧別人的事
[00:14:30.000 --> 00:14:32.000]  耶穌基督都是這樣做的
[00:14:32.000 --> 00:14:34.000]  他以耶穌基督的榜樣
[00:14:34.000 --> 00:14:36.000]  來鼓勵我們
[00:14:36.000 --> 00:14:37.000]  而且他讓我們看到
[00:14:37.000 --> 00:14:39.000]  天上三一真神
[00:14:39.000 --> 00:14:44.000]  那個慶悲愛子
[00:14:44.000 --> 00:14:47.000]  那個慶悲的情況
[00:14:47.000 --> 00:14:49.000]  是我們沒有想到的
[00:14:49.000 --> 00:14:50.000]  不會想的
[00:14:50.000 --> 00:14:53.000]  寶羅不單以基督做榜樣
[00:14:53.000 --> 00:14:54.000]  他自己也有一個榜樣
[00:14:54.000 --> 00:14:56.000]  就在這一章裡面
[00:14:56.000 --> 00:14:58.000]  你知道寶羅那時候是坐牢的
[00:14:58.000 --> 00:15:00.000]  那時候他第一次坐牢就舒服一點
[00:15:00.000 --> 00:15:03.000]  不是困在大牢裡面很辛苦
[00:15:03.000 --> 00:15:04.000]  那是第二次
[00:15:04.000 --> 00:15:06.000]  第一次因為他羅馬公民
[00:15:06.000 --> 00:15:08.000]  他可以自己租一間屋
[00:15:08.000 --> 00:15:09.000]  有兵看著他
[00:15:09.000 --> 00:15:11.000]  但是他租一間屋
[00:15:11.000 --> 00:15:13.000]  有人送飯給他
[00:15:13.000 --> 00:15:15.000]  送一些漂亮一點的
[00:15:15.000 --> 00:15:17.000]  但是誰給租呢
[00:15:17.000 --> 00:15:18.000]  誰送飯給他呢
[00:15:18.000 --> 00:15:19.000]  誰服侍他呢
[00:15:19.000 --> 00:15:23.000]  有兩個人特別是服侍他
[00:15:23.000 --> 00:15:25.000]  爾巴忽提和提摩提
[00:15:25.000 --> 00:15:26.000]  如果你坐牢
[00:15:26.000 --> 00:15:28.000]  坐這樣的牢
[00:15:28.000 --> 00:15:30.000]  你就很需要別人這樣服侍
[00:15:30.000 --> 00:15:33.000]  譬如如果你在外國回來
[00:15:33.000 --> 00:15:34.000]  要隔離
[00:15:34.000 --> 00:15:38.000]  幸好酒店也有人這樣服侍
[00:15:38.000 --> 00:15:40.000]  如果你住在家裡
[00:15:40.000 --> 00:15:41.000]  你又不能外出
[00:15:41.000 --> 00:15:42.000]  就要別人服侍
[00:15:42.000 --> 00:15:44.000]  寶羅的情況就是這樣
[00:15:44.000 --> 00:15:47.000]  所以爾巴忽提和提摩提對他很重要
[00:15:47.000 --> 00:15:50.000]  不過寶羅看到肥立比較有需要
[00:15:50.000 --> 00:15:55.000]  他說我要把爾巴忽提打發去你那裡
[00:15:55.000 --> 00:15:56.000]  照顧你們
[00:15:56.000 --> 00:15:58.000]  滿足你們的需要
[00:15:58.000 --> 00:16:00.000]  我寧願他不要在這裡服侍我
[00:16:00.000 --> 00:16:02.000]  你看到
[00:16:02.000 --> 00:16:05.000]  第二章25到28節
[00:16:05.000 --> 00:16:07.000]  然而我認為必須猜
[00:16:07.000 --> 00:16:09.000]  爾巴忽提到你們那裡去
[00:16:09.000 --> 00:16:10.000]  他是我的弟兄
[00:16:10.000 --> 00:16:12.000]  與我一同作工一同作戰的
[00:16:12.000 --> 00:16:14.000]  也是你們為我的需要
[00:16:14.000 --> 00:16:16.000]  而猜來服侍我的
[00:16:16.000 --> 00:16:19.000]  他一直在想念你們眾人
[00:16:19.000 --> 00:16:22.000]  並且因為你們聽見他病了
[00:16:22.000 --> 00:16:24.000]  他就非常難過
[00:16:24.000 --> 00:16:27.000]  事實上他病得幾乎要死
[00:16:27.000 --> 00:16:29.000]  然而神憐憫了他
[00:16:29.000 --> 00:16:30.000]  不但憐憫他
[00:16:30.000 --> 00:16:31.000]  也憐憫我
[00:16:31.000 --> 00:16:33.000]  免得我憂上加憂
[00:16:33.000 --> 00:16:36.000]  所以我更急著猜他去
[00:16:36.000 --> 00:16:39.000]  讓你們再見到他就可以得喜樂
[00:16:39.000 --> 00:16:41.000]  而且減輕我的掛念
[00:16:41.000 --> 00:16:44.000]  肥立比較會猜爾巴忽提去羅馬
[00:16:44.000 --> 00:16:45.000]  服侍寶羅
[00:16:45.000 --> 00:16:48.000]  但是爾巴忽提病得好
[00:16:48.000 --> 00:16:49.000]  差不多要死
[00:16:49.000 --> 00:16:52.000]  那些肥立比較好像很擔心
[00:16:52.000 --> 00:16:54.000]  寶羅就怕他們會擔心
[00:16:54.000 --> 00:16:57.000]  現在康復就想猜爾巴忽提回去
[00:16:57.000 --> 00:16:59.000]  令到他們開心一點
[00:16:59.000 --> 00:17:03.000]  這就是彼此的鼓勵支持
[00:17:03.000 --> 00:17:06.000]  他自己一個榜樣
[00:17:06.000 --> 00:17:08.000]  不為了自己的安恕
[00:17:08.000 --> 00:17:10.000]  反而看到肥立比較會的需要
[00:17:10.000 --> 00:17:12.000]  他不單止猜爾巴忽提
