
[00:00:00.000 --> 00:00:02.000]  領主會平安
[00:03:21.000 --> 00:03:23.000]  有潛艇 有航空母艦在外面
[00:03:23.000 --> 00:03:26.000]  他們仍然是可以發射核彈出來
[00:03:26.000 --> 00:03:28.000]  去攻擊那些敵國
[00:03:28.000 --> 00:03:30.000]  結果這個世界就會怎樣
[00:03:30.000 --> 00:03:34.000]  很多地方都會發生核子彈的爆炸
[00:03:34.000 --> 00:03:38.000]  現在美國和蘇聯擁有的核武
[00:03:38.000 --> 00:03:42.000]  是足以核彈毀滅這個世界的好幾次
[00:03:42.000 --> 00:03:44.000]  這個世界
[00:03:44.000 --> 00:03:46.000]  如果真的到了那一天
[00:03:46.000 --> 00:03:48.000]  會不會有一天發生呢
[00:03:48.000 --> 00:03:50.000]  如果按照聖經的意願
[00:03:50.000 --> 00:03:52.000]  那一天是真的會發生
[00:03:52.000 --> 00:03:54.000]  主耶穌是會回來的
[00:03:54.000 --> 00:03:56.000]  就是這個地上
[00:03:56.000 --> 00:03:58.000]  耶穌回來的時候
[00:03:58.000 --> 00:04:00.000]  地上正是發生戰爭
[00:04:00.000 --> 00:04:02.000]  我們看《撒加利亞書》14章4至5節的時候
[00:04:02.000 --> 00:04:04.000]  那裡這樣說
[00:04:04.000 --> 00:04:06.000]  那一天這個世界就是到了那一天
[00:04:06.000 --> 00:04:08.000]  這個地上發生戰亂
[00:04:08.000 --> 00:04:11.000]  以色列人都差不多要被毀滅的時候
[00:04:11.000 --> 00:04:13.000]  耶穌他的腳
[00:04:13.000 --> 00:04:16.000]  他的腳必站在耶路撒冷前面
[00:04:16.000 --> 00:04:18.000]  朝東的橄欖山上
[00:04:18.000 --> 00:04:20.000]  耶穌說我的神必降臨
[00:04:20.000 --> 00:04:22.000]  有一切的聖者同來
[00:04:22.000 --> 00:04:25.000]  主耶穌要制止這個毀滅的戰爭
[00:04:25.000 --> 00:04:28.000]  也要保護以色列人
[00:04:28.000 --> 00:04:31.000]  只不過這個意願
[00:04:31.000 --> 00:04:34.000]  去講到這件事情的發生
[00:04:34.000 --> 00:04:36.000]  沒有人知道究竟何時
[00:04:36.000 --> 00:04:38.000]  那一天是怎樣
[00:04:38.000 --> 00:04:40.000]  會來到這個地上
[00:04:40.000 --> 00:04:43.000]  如果是在這個地方
[00:04:43.000 --> 00:04:45.000]  我們去看
[00:04:45.000 --> 00:04:47.000]  其實以色列耶路撒冷
[00:04:47.000 --> 00:04:49.000]  這個地方是很特別的地方
[00:04:49.000 --> 00:04:52.000]  也有一個地方很關鍵的地方
[00:04:52.000 --> 00:04:54.000]  是耶路撒冷的一道門
[00:04:54.000 --> 00:04:56.000]  在朝東
[00:04:56.000 --> 00:04:58.000]  如果是朝東
[00:04:58.000 --> 00:05:00.000]  其實就是橄欖山朝東
[00:05:00.000 --> 00:05:02.000]  那個門的一道門叫金門
[00:05:02.000 --> 00:05:04.000]  其實這道門
[00:05:04.000 --> 00:05:06.000]  聖經有說
[00:05:06.000 --> 00:05:08.000]  在以西結書44章
[00:05:08.000 --> 00:05:11.000]  它又令我們到
[00:05:11.000 --> 00:05:13.000]  聖所朝東的外門
[00:05:13.000 --> 00:05:15.000]  這門關閉著
[00:05:15.000 --> 00:05:18.000]  耶和華都說這門必須關閉
[00:05:18.000 --> 00:05:20.000]  不可打開任何人也
[00:05:20.000 --> 00:05:22.000]  不得從那裏進入
[00:05:22.000 --> 00:05:24.000]  因為耶和華的神
[00:05:24.000 --> 00:05:26.000]  已經從那裏進入
[00:05:26.000 --> 00:05:28.000]  所以這門必須關閉
[00:05:28.000 --> 00:05:30.000]  其實
[00:05:30.000 --> 00:05:32.000]  猶太人
[00:05:32.000 --> 00:05:34.000]  一直仰望
[00:05:34.000 --> 00:05:36.000]  因為從聖經的預言
[00:05:36.000 --> 00:05:38.000]  撒加利是說
[00:05:38.000 --> 00:05:40.000]  猶太人都相信
[00:05:40.000 --> 00:05:42.000]  有一天這位來塞亞
[00:05:42.000 --> 00:05:44.000]  君王會來拯救他們
[00:05:44.000 --> 00:05:46.000]  腳踏橄欖山
[00:05:46.000 --> 00:05:48.000]  而他們
[00:05:48.000 --> 00:05:50.000]  仰望的時候
[00:05:50.000 --> 00:05:52.000]  今天如果你去這個地方
[00:05:52.000 --> 00:05:54.000]  看到金門其實
[00:05:54.000 --> 00:05:56.000]  已經是怎樣
[00:05:56.000 --> 00:05:58.000]  已經封了
[00:05:58.000 --> 00:06:00.000]  金門對著腳踏橄欖山
[00:06:00.000 --> 00:06:02.000]  但你遲些一片看到
[00:06:02.000 --> 00:06:04.000]  有什麽在這裏
[00:06:04.000 --> 00:06:06.000]  墳墓
[00:06:06.000 --> 00:06:08.000]  有十五萬多的
[00:06:08.000 --> 00:06:10.000]  這些墳墓在這裏
[00:06:10.000 --> 00:06:12.000]  為什麽呢
[00:06:12.000 --> 00:06:14.000]  因為
[00:06:14.000 --> 00:06:16.000]  很多時候如果你去這個地方
[00:06:16.000 --> 00:06:18.000]  有些人告訴你
[00:06:18.000 --> 00:06:20.000]  這個門關閉是因為
[00:06:20.000 --> 00:06:22.000]  昔日在
[00:06:22.000 --> 00:06:24.000]  1541年的時候
[00:06:24.000 --> 00:06:26.000]  其實當時十字軍和門教
[00:06:26.000 --> 00:06:28.000]  打得很劇烈
[00:06:28.000 --> 00:06:30.000]  而土耳其王當時興起了
[00:06:30.000 --> 00:06:32.000]  奧斯曼帝國
[00:06:32.000 --> 00:06:34.000]  蘇萊曼大帝
[00:06:34.000 --> 00:06:36.000]  他是很厲害的
[00:06:36.000 --> 00:06:38.000]  歐洲
[00:06:38.000 --> 00:06:40.000]  去到中東的地帶
[00:06:40.000 --> 00:06:42.000]  散給他們攻陷
[00:06:42.000 --> 00:06:44.000]  而他見現在這個
[00:06:44.000 --> 00:06:46.000]  金頂廟宇
[00:06:46.000 --> 00:06:48.000]  伊斯蘭廟
[00:06:48.000 --> 00:06:50.000]  這個聖殿
[00:06:50.000 --> 00:06:52.000]  被羅馬大軍
[00:06:52.000 --> 00:06:54.000]  主要70年查平了之後
[00:06:54.000 --> 00:06:56.000]  然後到了
[00:06:56.000 --> 00:06:58.000]  一段時間
[00:06:58.000 --> 00:07:00.000]  這個
[00:07:00.000 --> 00:07:02.000]  蘇萊曼他們這個
[00:07:02.000 --> 00:07:04.000]  回教徒就再將他起
[00:07:04.000 --> 00:07:06.000]  變成回教廟
[00:07:06.000 --> 00:07:08.000]  而因為他
[00:07:08.000 --> 00:07:10.000]  覺得聖經
[00:07:10.000 --> 00:07:12.000]  既然你議員在等候
[00:07:12.000 --> 00:07:14.000]  尼塞亞尼
[00:07:14.000 --> 00:07:16.000]  你們在這裏望這道門
[00:07:16.000 --> 00:07:18.000]  我就封了他
[00:07:18.000 --> 00:07:20.000]  尼塞亞尼怎麽來呢
[00:07:20.000 --> 00:07:22.000]  因為聖經有講他有先導
[00:07:22.000 --> 00:07:24.000]  先知先鋒
[00:07:24.000 --> 00:07:26.000]  那個伊利亞
[00:07:26.000 --> 00:07:28.000]  先知最怕是什麽
[00:07:28.000 --> 00:07:30.000]  不要經過死人的地方
[00:07:30.000 --> 00:07:32.000]  當時的牧師
[00:07:32.000 --> 00:07:34.000]  都不教他
[00:07:34.000 --> 00:07:36.000]  在金門前面建這些墳墓
[00:07:36.000 --> 00:07:38.000]  把墳墓還在這裏
[00:07:38.000 --> 00:07:40.000]  讓你們不潔淨
[00:07:40.000 --> 00:07:42.000]  你不會有靈
[00:07:42.000 --> 00:07:44.000]  誰不知其實聖經
[00:07:44.000 --> 00:07:46.000]  一早就預了這件事
[00:07:46.000 --> 00:07:48.000]  這道門要關閉
[00:07:48.000 --> 00:07:50.000]  尼塞亞王一早
[00:07:50.000 --> 00:07:52.000]  已經過了這道門
[00:07:52.000 --> 00:07:54.000]  誰來創下就是主耶穌基督
[00:07:54.000 --> 00:07:56.000]  如果你看馬太福
[00:07:56.000 --> 00:07:58.000]  二十一章四到五節的時候
[00:07:58.000 --> 00:08:00.000]  他說這個
[00:08:00.000 --> 00:08:02.000]  是他成就
[00:08:02.000 --> 00:08:04.000]  因為耶穌騎路
[00:08:04.000 --> 00:08:06.000]  進入耶路撒冷
[00:08:06.000 --> 00:08:08.000]  就是要應驗先知的話說
[00:08:08.000 --> 00:08:10.000]  要對石安的居民說
[00:08:10.000 --> 00:08:12.000]  看下你的往來
[00:08:12.000 --> 00:08:14.000]  到你這裏是薰由的
[00:08:14.000 --> 00:08:16.000]  又騎著龍
[00:08:16.000 --> 00:08:18.000]  就是騎著龍驅子
[00:08:18.000 --> 00:08:20.000]  一個這位的主
[00:08:20.000 --> 00:08:22.000]  這個大軍王
[00:08:22.000 --> 00:08:24.000]  他是應驗聖經的預言
[00:08:24.000 --> 00:08:26.000]  他不是
[00:08:26.000 --> 00:08:28.000]  很威武騎著
[00:08:28.000 --> 00:08:30.000]  一個駿馬來
[00:08:30.000 --> 00:08:32.000]  他是騎著一匹驢仔
[00:08:32.000 --> 00:08:34.000]  剛剛不夠一歲的驢仔
[00:08:34.000 --> 00:08:36.000]  騎進來
[00:08:36.000 --> 00:08:38.000]  這個耶路撒冷
[00:08:38.000 --> 00:08:40.000]  是應驗了撒加利亞書
[00:08:40.000 --> 00:08:42.000]  九章九節的
[00:08:42.000 --> 00:08:44.000]  石安的民應當大大喜樂
[00:08:44.000 --> 00:08:46.000]  耶路撒冷的民應當歡呼
[00:08:46.000 --> 00:08:48.000]  看下你的往來
[00:08:48.000 --> 00:08:50.000]  到你這裏是薰由的
[00:08:50.000 --> 00:08:52.000]  並且施行拯救
[00:08:52.000 --> 00:08:54.000]  謙謙和和地騎著龍
[00:08:54.000 --> 00:08:56.000]  就是騎著龍驅子
[00:08:56.000 --> 00:08:58.000]  又是應驗了撒加利亞書
[00:08:58.000 --> 00:09:00.000]  這位的彌賽亞軍王
[00:09:00.000 --> 00:09:02.000]  已經過了這個門
[00:09:02.000 --> 00:09:04.000]  以西傑斯
[00:09:04.000 --> 00:09:06.000]  就有一個的議員
[00:09:06.000 --> 00:09:08.000]  就說這個門要封
[00:09:08.000 --> 00:09:10.000]  因為軍王已經過了
[00:09:10.000 --> 00:09:12.000]  誰不知
[00:09:12.000 --> 00:09:14.000]  真的喔
[00:09:14.000 --> 00:09:16.000]  這個王
[00:09:16.000 --> 00:09:18.000]  蘇萊曼
[00:09:18.000 --> 00:09:20.000]  蘇萊曼大帝就封了這道門
[00:09:20.000 --> 00:09:22.000]  應驗了聖經的意義
[00:09:22.000 --> 00:09:24.000]  似乎這些
[00:09:24.000 --> 00:09:26.000]  我們都
[00:09:26.000 --> 00:09:28.000]  看聖經
[00:09:28.000 --> 00:09:30.000]  我們好像知道一些東西
[00:09:30.000 --> 00:09:32.000]  但是不是真的完全了解
[00:09:32.000 --> 00:09:34.000]  那天神回來
[00:09:34.000 --> 00:09:36.000]  是怎樣或者現在我們究竟要做什麼
[00:09:36.000 --> 00:09:38.000]  我們究竟
[00:09:38.000 --> 00:09:40.000]  知不知道
[00:09:40.000 --> 00:09:42.000]  現在我們在什麼時候
[00:09:42.000 --> 00:09:44.000]  我們似乎知道一點
[00:09:44.000 --> 00:09:46.000]  但是不知道一點
[00:09:46.000 --> 00:09:48.000]  主耶穌昔日
[00:09:48.000 --> 00:09:50.000]  在馬太坊24章36至42節
[00:09:50.000 --> 00:09:52.000]  主耶穌就跟門徒說
[00:09:52.000 --> 00:09:54.000]  因為門徒當時
[00:09:54.000 --> 00:09:56.000]  問耶穌
[00:09:56.000 --> 00:09:58.000]  究竟祢回來的時候
[00:09:58.000 --> 00:10:00.000]  什麼時候
[00:10:00.000 --> 00:10:02.000]  我們這麼好朋友
[00:10:02.000 --> 00:10:04.000]  祢告訴我們
[00:10:04.000 --> 00:10:06.000]  讓我們有所準備
[00:10:06.000 --> 00:10:08.000]  主耶穌在這裡回答祂
[00:10:08.000 --> 00:10:10.000]  祂說
[00:10:10.000 --> 00:10:12.000]  沒有人知道
[00:10:12.000 --> 00:10:14.000]  連天上的使者也不知道
[00:10:14.000 --> 00:10:16.000]  子也不知道
[00:10:16.000 --> 00:10:18.000]  唯獨父知道
[00:10:18.000 --> 00:10:20.000]  主耶穌說祂自己都不知道
[00:10:20.000 --> 00:10:22.000]  只有天父知道
[00:10:22.000 --> 00:10:24.000]  當時
[00:10:24.000 --> 00:10:26.000]  耶穌基督
[00:10:26.000 --> 00:10:28.000]  雖然祂是高高在上
[00:10:28.000 --> 00:10:30.000]  我們天國的君王
[00:10:30.000 --> 00:10:32.000]  但是祂天非人非世上
[00:10:32.000 --> 00:10:34.000]  是成為人的樣式
[00:10:34.000 --> 00:10:36.000]  是限制在肉身上
[00:10:36.000 --> 00:10:38.000]  當耶穌在這個地方的時候
[00:10:38.000 --> 00:10:40.000]  祂就不可以去到別處
[00:10:40.000 --> 00:10:44.000]  祂是局限了人的肉身
[00:10:44.000 --> 00:10:46.000]  但是主耶穌
[00:10:46.000 --> 00:10:48.000]  祂就是這麼謙卑
[00:10:48.000 --> 00:10:50.000]  祂是高高在上
[00:10:50.000 --> 00:10:52.000]  但是謙卑成為人的樣式
[00:10:52.000 --> 00:10:54.000]  所以祂當成為人的時候
[00:10:54.000 --> 00:10:56.000]  祂有些人真的不知道
[00:10:56.000 --> 00:10:58.000]  你看耶穌基督祈禱的時候
[00:10:58.000 --> 00:11:00.000]  去到最後祂要上十字架的時候
[00:11:00.000 --> 00:11:02.000]  祂在赫西瑪蓮禱告他
[00:11:02.000 --> 00:11:04.000]  哎呀父啊
[00:11:04.000 --> 00:11:06.000]  如果你願意
[00:11:06.000 --> 00:11:08.000]  祂知道如果是講人的肉身
[00:11:08.000 --> 00:11:10.000]  是很難受的
[00:11:10.000 --> 00:11:12.000]  祂都求神
[00:11:12.000 --> 00:11:14.000]  可不可以下去
[00:11:14.000 --> 00:11:16.000]  結果祂祈禱完了
[00:11:16.000 --> 00:11:18.000]  祂得力
[00:11:18.000 --> 00:11:20.000]  並且祂是
[00:11:20.000 --> 00:11:22.000]  克服了這個人的恐懼
[00:11:22.000 --> 00:11:24.000]  祂是願意
[00:11:24.000 --> 00:11:26.000]  是信服
[00:11:26.000 --> 00:11:28.000]  結果祂走上這個十字架的路
[00:11:28.000 --> 00:11:30.000]  而這裏
[00:11:30.000 --> 00:11:32.000]  耶穌基督在這裏
[00:11:32.000 --> 00:11:34.000]  跟門道講
[00:11:34.000 --> 00:11:36.000]  祂知道
[00:11:36.000 --> 00:11:38.000]  有些事祂雖然知道一點
[00:11:38.000 --> 00:11:40.000]  但是有些事祂不知道
[00:11:40.000 --> 00:11:42.000]  耶穌也想祂明白一件事
[00:11:42.000 --> 00:11:44.000]  要知道自己
[00:11:44.000 --> 00:11:46.000]  不知道的事
[00:11:46.000 --> 00:11:48.000]  知所不知
[00:11:48.000 --> 00:11:50.000]  你是不是有些事
[00:11:50.000 --> 00:11:52.000]  你只是知道一點
[00:11:52.000 --> 00:11:54.000]  但是你能不能夠知道所有的事呢
[00:11:54.000 --> 00:11:56.000]  有些事你完全不能夠知道
[00:11:56.000 --> 00:11:58.000]  你要知道自己有些事不知道
[00:11:58.000 --> 00:12:00.000]  才是一個基督徒
[00:12:00.000 --> 00:12:02.000]  要擁有
[00:12:02.000 --> 00:12:04.000]  神給我們應該有的心態
[00:12:04.000 --> 00:12:06.000]  因為你不要
[00:12:06.000 --> 00:12:08.000]  有些人
[00:12:08.000 --> 00:12:10.000]  你看他們的信徒領袖
[00:12:10.000 --> 00:12:12.000]  譬如那時候
[00:12:12.000 --> 00:12:14.000]  美國打了伊拉克的時候
[00:12:14.000 --> 00:12:16.000]  時間到了
[00:12:16.000 --> 00:12:18.000]  變了
[00:12:18.000 --> 00:12:20.000]  沒有發生
[00:12:20.000 --> 00:12:22.000]  有些人有意願
[00:12:22.000 --> 00:12:24.000]  祈禱回來
[00:12:24.000 --> 00:12:26.000]  甚至有些人去到金門
[00:12:26.000 --> 00:12:28.000]  搭些螢幕等
[00:12:28.000 --> 00:12:30.000]  這些人
[00:12:30.000 --> 00:12:32.000]  但其實我們很多東西都不知道
[00:12:32.000 --> 00:12:34.000]  我們知道
[00:12:34.000 --> 00:12:36.000]  我們有限
[00:12:36.000 --> 00:12:38.000]  其實我們中國的
[00:12:38.000 --> 00:12:40.000]  聖賢孔子曾經
[00:12:40.000 --> 00:12:42.000]  說過類似的話
[00:12:42.000 --> 00:12:44.000]  因為昔日
[00:12:44.000 --> 00:12:46.000]  這個指路就
[00:12:46.000 --> 00:12:48.000]  問孔子
[00:12:48.000 --> 00:12:50.000]  可能他問的問題就沒有問
[00:12:50.000 --> 00:12:52.000]  因為孔子沒有說
[00:12:52.000 --> 00:12:54.000]  究竟指路問了什麼問題
[00:12:54.000 --> 00:12:56.000]  或者他這樣指路
[00:12:56.000 --> 00:12:58.000]  如果有人問我
[00:12:58.000 --> 00:13:00.000]  生命死了
[00:13:00.000 --> 00:13:02.000]  究竟是怎樣的
[00:13:02.000 --> 00:13:04.000]  他不知道
[00:13:04.000 --> 00:13:06.000]  孔子回答他
[00:13:06.000 --> 00:13:08.000]  知之為知之
[00:13:08.000 --> 00:13:10.000]  不知為不知
[00:13:10.000 --> 00:13:12.000]  是之也
[00:13:12.000 --> 00:13:14.000]  這裡解釋都有不同的解釋
[00:13:14.000 --> 00:13:16.000]  一般人解釋就說
[00:13:16.000 --> 00:13:18.000]  知道就是知道
[00:13:18.000 --> 00:13:20.000]  不知道就是不知道
[00:13:20.000 --> 00:13:22.000]  這個才是真的智慧
[00:13:22.000 --> 00:13:24.000]  是之也
[00:13:24.000 --> 00:13:26.000]  這個之也
[00:13:26.000 --> 00:13:28.000]  這個智慧是一樣的
[00:13:28.000 --> 00:13:30.000]  那個和一個自
[00:13:30.000 --> 00:13:32.000]  都是可以共用的
[00:13:32.000 --> 00:13:34.000]  如果解釋這樣
[00:13:34.000 --> 00:13:36.000]  你知道的東西
[00:13:36.000 --> 00:13:38.000]  你知的東西就告訴別人知道
[00:13:38.000 --> 00:13:40.000]  不知道就說不知道
[00:13:40.000 --> 00:13:42.000]  那就是有智慧
[00:13:42.000 --> 00:13:44.000]  但有些人會再想
[00:13:44.000 --> 00:13:46.000]  孔子如果是這樣說的話
[00:13:46.000 --> 00:13:48.000]  是不是這個意思呢
[00:13:48.000 --> 00:13:50.000]  如果有些人看指路是一個什麼人呢
[00:13:50.000 --> 00:13:52.000]  他是一個有什麼就說什麼的人
[00:13:52.000 --> 00:13:54.000]  是一個很坦率的人
[00:13:54.000 --> 00:13:56.000]  既然他這麼坦率
[00:13:56.000 --> 00:13:58.000]  他不會不知道就說知道
[00:13:58.000 --> 00:14:00.000]  孔子說這個說話
[00:14:00.000 --> 00:14:02.000]  可能有一個說話解釋就是
[00:14:02.000 --> 00:14:04.000]  這個是之也不是智慧
[00:14:04.000 --> 00:14:06.000]  是知道的意思
[00:14:06.000 --> 00:14:08.000]  就是說知道的東西
[00:14:08.000 --> 00:14:10.000]  你當然知道
[00:14:10.000 --> 00:14:12.000]  你以為自己知道
[00:14:12.000 --> 00:14:14.000]  不知道的東西
[00:14:14.000 --> 00:14:16.000]  應該你不知道的東西
[00:14:16.000 --> 00:14:18.000]  那你就應該不知道
[00:14:18.000 --> 00:14:20.000]  但他說
[00:14:20.000 --> 00:14:22.000]  其實你跟別人說的時候
[00:14:22.000 --> 00:14:24.000]  不知道的東西
[00:14:24.000 --> 00:14:26.000]  你就不要說知道
[00:14:26.000 --> 00:14:28.000]  但有時你知道
[00:14:28.000 --> 00:14:30.000]  你都不要說知道
[00:14:30.000 --> 00:14:32.000]  你明不明白
[00:14:32.000 --> 00:14:34.000]  你這樣說的時候
[00:14:34.000 --> 00:14:36.000]  就是真的知道
[00:14:36.000 --> 00:14:38.000]  你知道
[00:14:38.000 --> 00:14:40.000]  有人在背後
[00:14:40.000 --> 00:14:42.000]  有時問你一個問題
[00:14:42.000 --> 00:14:44.000]  你有時你去想的時候
[00:14:44.000 --> 00:14:46.000]  知道就說知道
[00:14:46.000 --> 00:14:48.000]  但你不知道的時候
[00:14:48.000 --> 00:14:50.000]  你就不要以為自己知道
[00:14:50.000 --> 00:14:52.000]  不要以為自己知道
[00:14:52.000 --> 00:14:54.000]  但你是知道
[00:14:54.000 --> 00:14:56.000]  你知道也好
[00:14:56.000 --> 00:14:58.000]  你不要當自己是知道
[00:14:58.000 --> 00:15:00.000]  這個真的
[00:15:00.000 --> 00:15:02.000]  真的知道
[00:15:02.000 --> 00:15:04.000]  這個世間的人的
[00:15:04.000 --> 00:15:06.000]  那種因子
[00:15:06.000 --> 00:15:08.000]  有這個問題人家走來問你一句
[00:15:08.000 --> 00:15:10.000]  不是這麼表面的
[00:15:10.000 --> 00:15:12.000]  當然這句說話如果你去看的時候
[00:15:12.000 --> 00:15:14.000]  雖然有些很直感去解釋
[00:15:14.000 --> 00:15:16.000]  但如果你看裡面有些含義
[00:15:16.000 --> 00:15:18.000]  其實好像主耶穌那樣
[00:15:18.000 --> 00:15:20.000]  有些東西
[00:15:20.000 --> 00:15:22.000]  神讓我們知道的時候
[00:15:22.000 --> 00:15:24.000]  我們就知道
[00:15:24.000 --> 00:15:26.000]  但有些東西你以為自己知道
[00:15:26.000 --> 00:15:28.000]  你不要當自己
[00:15:28.000 --> 00:15:30.000]  完全知道
[00:15:30.000 --> 00:15:32.000]  有時我們
[00:15:32.000 --> 00:15:34.000]  在家有些人可能有些寵物
[00:15:34.000 --> 00:15:36.000]  你養貓養狗
[00:15:36.000 --> 00:15:38.000]  很簡單就說
[00:15:38.000 --> 00:15:40.000]  有些人說我去買些狗糧貓
[00:15:40.000 --> 00:15:42.000]  但有時那些狗
[00:15:42.000 --> 00:15:44.000]  有時我養就知道
[00:15:44.000 --> 00:15:46.000]  有些寵物
[00:15:46.000 --> 00:15:48.000]  他們不吃
[00:15:48.000 --> 00:15:50.000]  因為你每天都是吃那種食物
[00:15:50.000 --> 00:15:52.000]  你想想如果你是小動物
[00:15:52.000 --> 00:15:54.000]  每天都是
[00:15:54.000 --> 00:15:56.000]  那些食物
[00:15:56.000 --> 00:15:58.000]  都是一樣的食物
[00:15:58.000 --> 00:16:00.000]  如果你每天都是吃雞
[00:16:00.000 --> 00:16:02.000]  你會不會
[00:16:02.000 --> 00:16:04.000]  繼續這樣吃呢
[00:16:04.000 --> 00:16:06.000]  人都會怎樣
[00:16:06.000 --> 00:16:08.000]  都不想吃
[00:16:08.000 --> 00:16:10.000]  每天都吃那樣東西
[00:16:10.000 --> 00:16:12.000]  有時我覺得特別一點
[00:16:12.000 --> 00:16:14.000]  我寄養了一隻狗
[00:16:14.000 --> 00:16:16.000]  當你吃東西的時候
[00:16:16.000 --> 00:16:18.000]  那隻狗又怎樣
[00:16:18.000 --> 00:16:20.000]  牠看著你
[00:16:20.000 --> 00:16:22.000]  牠不看自己那一盆狗糧
