
[00:00:00.000 --> 00:00:02.000]  我們講的這個起速錄
[00:05:01.880 --> 00:05:02.840]  我覺得很難
[00:05:02.840 --> 00:05:04.280]  我找到一個圖
[00:05:04.280 --> 00:05:06.680]  因為要頭戴怎麼樣
[00:05:06.680 --> 00:05:08.520]  他說身披什麼
[00:05:08.520 --> 00:05:10.240]  身披日頭對不對
[00:05:10.240 --> 00:05:13.160]  然後腳踏月亮
[00:05:13.160 --> 00:05:16.040]  然後頭戴十二星的冠冕
[00:05:16.040 --> 00:05:19.040]  所以十二星的冠冕還可以畫得出來
[00:05:19.040 --> 00:05:22.880]  這個冠冕代表就是得勝者
[00:05:22.880 --> 00:05:24.520]  所以這個十二個星
[00:05:24.520 --> 00:05:27.240]  就代表著以色列的十二個支派
[00:05:27.240 --> 00:05:29.880]  或者是說這個新約裡面十二個使徒
[00:05:29.880 --> 00:05:31.920]  你可以看見聖經裡面用十二
[00:05:31.920 --> 00:05:33.480]  很多都是用十二
[00:05:33.480 --> 00:05:38.560]  來代表著這些的得勝者
[00:05:38.560 --> 00:05:42.480]  好了你看見這一個婦人
[00:05:42.480 --> 00:05:46.440]  在哥林多後書十一章第二節
[00:05:46.440 --> 00:05:48.920]  那邊講到說講到婦人
[00:05:48.920 --> 00:05:51.160]  那麼在以夫所書第五章
[00:05:51.160 --> 00:05:53.480]  也講到那個心腹
[00:05:53.480 --> 00:05:57.160]  所以那個心腹講到的是什麼呢
[00:05:57.160 --> 00:05:59.840]  就是講到教會
[00:05:59.840 --> 00:06:01.360]  所以教會
[00:06:01.360 --> 00:06:03.600]  這一個婦人代表著教會
[00:06:03.600 --> 00:06:05.440]  所以親愛的同志們
[00:06:05.440 --> 00:06:08.840]  雖然整本聖經裡面的中心是基督
[00:06:08.840 --> 00:06:10.800]  但是基督跟教會
[00:06:10.800 --> 00:06:13.880]  這是非常重要的聖經裡面的一個關係
[00:06:13.880 --> 00:06:15.880]  特別到了新約你可以看見
[00:06:15.880 --> 00:06:19.160]  教會在上帝整個的計劃的手中
[00:06:19.160 --> 00:06:21.040]  是非常重要的一件事情
[00:06:21.040 --> 00:06:22.640]  上帝怎麼樣執行他的職業呢
[00:06:22.640 --> 00:06:24.080]  透過教會
[00:06:24.080 --> 00:06:25.800]  因此教會很重要
[00:06:25.800 --> 00:06:28.800]  跟你旁邊說教會很重要
[00:06:28.800 --> 00:06:32.960]  教會很重要的意思就是你很重要
[00:06:32.960 --> 00:06:38.040]  你我聚在一起這就是教會了
[00:06:38.040 --> 00:06:39.640]  所以你看見過去這一年半
[00:06:39.640 --> 00:06:41.800]  雖然疫情好像這個virus
[00:06:41.800 --> 00:06:42.440]  有人覺得說
[00:06:42.440 --> 00:06:47.120]  哇好像這個疫情這個virus把教會打敗了
[00:06:47.120 --> 00:06:48.680]  教會變成不能聚會了
[00:06:48.680 --> 00:06:51.160]  親愛的同志們你不要這樣想
[00:06:51.160 --> 00:06:56.840]  沒有什麼東西可以來打敗他的教會的
[00:06:56.840 --> 00:06:58.920]  我們可以看見很多逼迫的國家
[00:06:58.920 --> 00:07:00.640]  這個教會被關了
[00:07:00.640 --> 00:07:01.960]  甚至不能夠聚會了
[00:07:01.960 --> 00:07:03.800]  但是教會有沒有被關起來呢
[00:07:03.800 --> 00:07:05.000]  教會有沒有消滅了呢
[00:07:05.000 --> 00:07:05.600]  沒有
[00:07:05.600 --> 00:07:09.880]  反而教會可能更加的增長
[00:07:09.880 --> 00:07:13.360]  所以我們看見這一切都是在上帝的手中
[00:07:13.360 --> 00:07:15.440]  上帝的旨意裡面
[00:07:15.440 --> 00:07:18.360]  好那我們繼續來看一下
[00:07:18.360 --> 00:07:22.480]  那這個剛才還沒有提到
[00:07:22.480 --> 00:07:23.960]  那基督是指什麼呢
[00:07:23.960 --> 00:07:25.240]  基督這個沒有什麼爭議
[00:07:25.240 --> 00:07:27.480]  大家這個所有的解經家裡面都講的
[00:07:27.480 --> 00:07:29.760]  都知道這是基督是講的是
[00:07:29.760 --> 00:07:31.440]  這個男孩子是指的基督
[00:07:31.440 --> 00:07:32.040]  為什麼呢
[00:07:32.040 --> 00:07:36.680]  因為他說他將來要用鐵杖俠館萬國的
[00:07:36.680 --> 00:07:38.880]  將來要用鐵杖俠館萬國
[00:07:38.880 --> 00:07:39.880]  有沒有
[00:07:39.880 --> 00:07:43.920]  俠館萬國在啟示錄十九章十五節那邊
[00:07:43.920 --> 00:07:46.160]  又講到俠館萬國
[00:07:46.160 --> 00:07:49.520]  啟示錄十九章十五節就很清楚講到
[00:07:49.520 --> 00:07:52.280]  那是萬王之王萬主之主
[00:07:52.280 --> 00:07:53.760]  那是誰啊
[00:07:53.760 --> 00:07:55.200]  就是耶穌基督
[00:07:55.200 --> 00:07:56.600]  耶穌基督騎著白馬
[00:07:56.600 --> 00:08:00.160]  然後跟隨他的聖徒們一起來征戰
[00:08:00.160 --> 00:08:01.920]  勝了還要再勝
[00:08:01.920 --> 00:08:04.720]  所以我們從這裡看見
[00:08:04.720 --> 00:08:08.160]  約翰常常有時候從
[00:08:08.160 --> 00:08:10.000]  他好像沒有到結束的時候
[00:08:10.000 --> 00:08:13.120]  但他又從中間裡面就讓我們看見
[00:08:13.120 --> 00:08:15.000]  從原集裡面看見什麼
[00:08:15.000 --> 00:08:16.280]  看見主的得勝
[00:08:16.280 --> 00:08:17.360]  看見神國的降臨
[00:08:17.360 --> 00:08:19.040]  還記得上個禮拜我們講的嗎
[00:08:19.040 --> 00:08:20.760]  上次我們講的對不對
[00:08:20.760 --> 00:08:22.960]  他已經看見那個神的國降臨了
[00:08:22.960 --> 00:08:24.600]  耶穌基督已經作王了
[00:08:24.600 --> 00:08:26.560]  所以撒旦已經退敗了
[00:08:26.560 --> 00:08:28.240]  所以在今天我們就要看見
[00:08:28.240 --> 00:08:29.760]  基督的仇敵
[00:08:29.760 --> 00:08:35.520]  撒旦已經退敗了
[00:08:35.520 --> 00:08:39.320]  所以接著我們再來看
[00:08:39.320 --> 00:08:40.800]  他這邊又提到
[00:08:40.800 --> 00:08:43.160]  善的一方還有誰呢
[00:08:43.160 --> 00:08:45.440]  他說在天上就有了征戰
[00:08:45.440 --> 00:08:48.760]  米加勒同他的使者與龍征戰
[00:08:48.760 --> 00:08:49.600]  看到沒有
[00:08:49.600 --> 00:08:52.520]  所以米加勒跟他的使者
[00:08:52.520 --> 00:08:55.040]  米加勒是誰
[00:08:55.040 --> 00:08:57.680]  米加勒是誰這應該知道吧
[00:08:57.680 --> 00:08:59.640]  米加勒就是天使長
[00:08:59.640 --> 00:09:02.120]  你還記得《丹伊利禱告》嗎
[00:09:02.120 --> 00:09:03.760]  天使米加勒是不是
[00:09:03.760 --> 00:09:06.800]  所以在《啟示錄》還有《猶大書》
[00:09:06.800 --> 00:09:09.000]  還有《丹伊利書》這三簡書裡面
[00:09:09.000 --> 00:09:10.720]  都有記載到米加勒
[00:09:10.720 --> 00:09:13.880]  米加勒是一個戰鬥的天使
[00:09:13.880 --> 00:09:15.400]  他是天使長
[00:09:15.400 --> 00:09:20.120]  天使長表示他下面有多少天使你知道嗎
[00:09:20.120 --> 00:09:22.480]  有多少天使
[00:09:22.480 --> 00:09:25.280]  很多天使
[00:09:25.280 --> 00:09:28.240]  天使長就是管很多天使的天使長
[00:09:28.240 --> 00:09:29.480]  我不知道到底有多少
[00:09:29.480 --> 00:09:31.000]  曾經是還沒有記載
[00:09:31.000 --> 00:09:34.400]  但是天使長米加勒
[00:09:34.400 --> 00:09:37.200]  他跟他的使者就是眾天使們
[00:09:37.200 --> 00:09:40.760]  一同跟龍還有龍的使者征戰
[00:09:40.760 --> 00:09:43.680]  所以我們看見善的一方
[00:09:43.680 --> 00:09:45.800]  就是說神的國度這一方
[00:09:45.800 --> 00:09:48.800]  除了基督教會還有什麼
[00:09:48.800 --> 00:09:51.440]  還有米加勒還有眾天使天君
[00:09:51.440 --> 00:09:53.600]  都一同在這場征戰裡面
[00:09:53.600 --> 00:09:54.520]  所以親愛的兄弟妹妹
[00:09:54.520 --> 00:09:56.720]  今天你是屬於哪一方的
[00:09:56.720 --> 00:10:00.480]  你屬於哪一方的
[00:10:00.480 --> 00:10:02.560]  你是米加勒的
[00:10:02.560 --> 00:10:05.080]  你是屬於基督的這一國的是不是
[00:10:05.080 --> 00:10:06.720]  你是基督的軍隊
[00:10:06.720 --> 00:10:11.080]  所以說有一首基督經兵千金
[00:10:11.080 --> 00:10:11.560]  是不是
[00:10:11.560 --> 00:10:13.760]  每一個人都是基督經兵
[00:10:13.760 --> 00:10:15.880]  從這一個主靈征戰的角度來講
[00:10:15.880 --> 00:10:16.440]  親愛的兄弟妹妹
[00:10:16.440 --> 00:10:17.840]  信任耶穌那一天開始
[00:10:17.840 --> 00:10:19.480]  你就加入耶和華的軍隊了
[00:10:19.480 --> 00:10:21.720]  你就加入了基督的國度
[00:10:21.720 --> 00:10:24.000]  你就加入了上帝的軍隊
[00:10:24.000 --> 00:10:25.480]  Amen
[00:10:25.480 --> 00:10:30.000]  跟你旁邊說我們是一路的
[00:10:30.000 --> 00:10:31.120]  同志
[00:10:31.120 --> 00:10:34.280]  跟你旁邊說同志
[00:10:34.280 --> 00:10:35.480]  親愛的兄弟妹妹
[00:10:35.480 --> 00:10:40.920]  我們在一場征戰的裡面
[00:10:40.920 --> 00:10:43.320]  但是我們也需要知道
[00:10:43.320 --> 00:10:45.560]  這個對方是如何是不是
[00:10:45.560 --> 00:10:50.880]  孫子兵法裡面說知彼知己者怎麼樣
[00:10:50.880 --> 00:10:53.000]  其實我們大家都錯了
[00:10:53.000 --> 00:10:56.880]  知己這個真正的孫子兵法
[00:10:56.880 --> 00:10:58.280]  他的講法不是這樣
[00:10:58.280 --> 00:10:59.440]  他是說什麼
[00:10:59.440 --> 00:11:05.160]  知彼知己者百戰不殆
[00:11:05.160 --> 00:11:07.680]  殆一個殆一個殆
[00:11:07.680 --> 00:11:08.120]  不殆
[00:11:08.120 --> 00:11:08.960]  殆是什麼意思
[00:11:08.960 --> 00:11:11.080]  殆是危險
[00:11:11.080 --> 00:11:12.280]  所以不是說知己知彼
[00:11:12.280 --> 00:11:13.600]  你就百戰不勝了
[00:11:13.600 --> 00:11:19.000]  他說知彼知己者百戰不會危險
[00:11:19.000 --> 00:11:20.520]  好下面再繼續講
[00:11:20.520 --> 00:11:24.040]  不知彼而知己一勝一負
[00:11:24.040 --> 00:11:28.200]  你不知道對方而只知道自己一勝一負
[00:11:28.200 --> 00:11:30.280]  你不知彼不知己
[00:11:30.280 --> 00:11:31.800]  你對對方不認識
[00:11:31.800 --> 00:11:33.400]  你對自己也不認識
[00:11:33.400 --> 00:11:37.840]  每戰必殆
[00:11:37.840 --> 00:11:41.440]  每戰必殆就是每一次打仗都很危險
[00:11:41.440 --> 00:11:42.280]  親愛的兄弟妹妹
[00:11:42.280 --> 00:11:44.680]  所以我們要認識自己
[00:11:44.680 --> 00:11:46.800]  我們要認識我方好友
[00:11:46.800 --> 00:11:47.440]  是不是
[00:11:47.440 --> 00:11:48.360]  認識你旁邊
[00:11:48.360 --> 00:11:50.120]  我們是友軍
[00:11:50.120 --> 00:11:52.600]  你不要自己亂打
[00:11:52.600 --> 00:11:53.560]  兄弟妹妹
[00:11:53.560 --> 00:11:54.240]  請你跟你
[00:11:54.240 --> 00:11:56.080]  如果你太太在你旁邊的話
[00:11:56.080 --> 00:11:56.960]  夫妻在一起的話
[00:11:56.960 --> 00:11:58.520]  請你跟你旁邊說
[00:11:58.520 --> 00:12:02.000]  我們是友軍
[00:12:02.000 --> 00:12:04.720]  如果你的弟兄姊妹在你旁邊的
[00:12:04.720 --> 00:12:06.800]  你跟他說我們是友軍
[00:12:06.800 --> 00:12:09.480]  Amen
[00:12:09.480 --> 00:12:10.520]  兄弟妹妹
[00:12:10.520 --> 00:12:14.240]  很多時候我們搞不清敵我
[00:12:14.240 --> 00:12:15.120]  是不是
[00:12:15.120 --> 00:12:22.080]  我們常常敵我不分
[00:12:22.080 --> 00:12:23.800]  這裡提到說
[00:12:23.800 --> 00:12:25.360]  這個筆呢
[00:12:25.360 --> 00:12:28.440]  我們真正的對象是誰呢
[00:12:28.440 --> 00:12:31.840]  紅龍
[00:12:31.840 --> 00:12:34.040]  好
[00:12:34.040 --> 00:12:35.800]  這個紅龍
[00:12:35.800 --> 00:12:39.720]  我聽過一個說是叫先知的
[00:12:39.720 --> 00:12:42.600]  我不講他叫什麼名字
[00:12:42.600 --> 00:12:47.600]  何解是在華人教會蠻popular的
[00:12:47.600 --> 00:12:49.240]  但他不是華人的先知
[00:12:49.240 --> 00:12:51.400]  他是一個外國人先知
[00:12:51.400 --> 00:12:52.920]  人家稱他叫先知
[00:12:52.920 --> 00:12:55.440]  有一次我看到有人轉一個視頻給我上
[00:12:55.440 --> 00:12:56.880]  我就上去看了一下
[00:12:56.880 --> 00:12:58.400]  我才看了大概五分鐘
[00:12:58.400 --> 00:13:01.680]  我就說亂扯一通
[00:13:01.680 --> 00:13:03.560]  所以現在真是一些
[00:13:03.560 --> 00:13:03.920]  對不起
[00:13:03.920 --> 00:13:05.840]  不是說每一個先知都亂扯
[00:13:05.840 --> 00:13:09.800]  這些很多先知亂扯一通
[00:13:09.800 --> 00:13:12.120]  聖經都不清楚
[00:13:12.120 --> 00:13:14.600]  就是憑著自己的一個看到什麼
[00:13:14.600 --> 00:13:15.320]  想到什麼
[00:13:15.320 --> 00:13:18.600]  然後就變成是先知了
[00:13:18.600 --> 00:13:20.720]  他說這紅龍呢
[00:13:20.720 --> 00:13:22.160]  就是指的什麼
[00:13:22.160 --> 00:13:24.800]  中國
[00:13:24.800 --> 00:13:25.680]  因為紅色
[00:13:25.680 --> 00:13:28.760]  中國的國家的顏色是什麼
[00:13:28.760 --> 00:13:29.520]  紅色
[00:13:29.520 --> 00:13:30.680]  所以
[00:13:30.680 --> 00:13:34.480]  然後他就把十世紀
[00:13:34.480 --> 00:13:35.760]  中國要學起來
[00:13:35.760 --> 00:13:37.680]  中國變成一個超級的帝國
[00:13:37.680 --> 00:13:39.320]  就說你講了這個
[00:13:39.320 --> 00:13:41.280]  請問你注意看看
[00:13:41.280 --> 00:13:42.800]  上下文看一下
[00:13:42.800 --> 00:13:44.360]  請注意上下文
[00:13:44.360 --> 00:13:45.480]  你仔細看一下
[00:13:45.480 --> 00:13:46.000]  你看一下
[00:13:46.000 --> 00:13:46.800]  你看過來的話
[00:13:46.800 --> 00:13:49.040]  你會發現這裡除了講紅龍之外
[00:13:49.040 --> 00:13:51.160]  接著講什麼
[00:13:51.160 --> 00:13:53.040]  紅龍接著就講大龍
[00:13:53.040 --> 00:13:54.480]  有沒有
[00:13:54.480 --> 00:13:56.040]  第九節就講說大龍
[00:13:56.040 --> 00:13:56.640]  對不對
[00:13:56.640 --> 00:13:58.920]  大龍就是誰呢
[00:13:58.920 --> 00:14:00.800]  就是那古蛇
[00:14:00.800 --> 00:14:02.720]  所以紅也好
[00:14:02.720 --> 00:14:03.880]  大也好
[00:14:03.880 --> 00:14:06.160]  都是形容詞
[00:14:06.160 --> 00:14:07.400]  主要在講這個龍
[00:14:07.400 --> 00:14:09.720]  對不對
[00:14:09.720 --> 00:14:11.680]  那上下文已經很清楚的告訴我們
[00:14:11.680 --> 00:14:12.880]  這個龍是誰呢
[00:14:12.880 --> 00:14:17.000]  龍就是那個古蛇
[00:14:17.000 --> 00:14:19.680]  就是在伊甸園創世紀第三章
[00:14:19.680 --> 00:14:26.720]  引誘夏花使他去吃不該吃的果子的那個蛇
[00:14:26.720 --> 00:14:28.200]  他就是撒旦
[00:14:28.200 --> 00:14:31.720]  他就是撒旦的化身
[00:14:31.720 --> 00:14:36.680]  所以你會發現很多異教或者是撒旦教這一類的
[00:14:36.680 --> 00:14:39.320]  他們喜歡拜蛇
[00:14:39.320 --> 00:14:41.400]  我們到伊拉克去短訓的時候
[00:14:41.400 --> 00:14:45.440]  這個龍東還有高長老跟我們一起去的
[00:14:45.440 --> 00:14:49.560]  我們去看著他們那邊的雅茲迪族
[00:14:49.560 --> 00:14:51.480]  他們就拜蛇
[00:14:51.480 --> 00:14:53.080]  雅茲迪族
[00:14:53.080 --> 00:14:55.920]  就是那個有三千個婦女
[00:14:55.920 --> 00:15:03.240]  被那個ISIS他們抓去當性奴的那一個民族
[00:15:03.240 --> 00:15:07.480]  我們去伊拉克短訓主要是去幫助這一個族
[00:15:07.480 --> 00:15:12.480]  但是他們所拜的其中就是有拜這個蛇
[00:15:12.480 --> 00:15:14.280]  所以你可以看見
[00:15:14.280 --> 00:15:18.920]  仇敵魔鬼從一開始他就在那個地方了
[00:15:18.920 --> 00:15:21.360]  等一下我們會提到魔鬼在一開始
[00:15:21.360 --> 00:15:24.760]  他是怎麼會變成這樣子的
[00:15:24.760 --> 00:15:26.440]  那麼接著在這裡講到古蛇
[00:15:26.440 --> 00:15:30.600]  還接著他又講這一個我們的對象
[00:15:30.600 --> 00:15:36.320]  他叫做魔鬼
[00:15:36.320 --> 00:15:40.400]  魔鬼這個字
[00:15:40.400 --> 00:15:45.920]  原文的意思就是毀謗者
[00:15:45.920 --> 00:15:51.120]  毀謗者 false accuser
[00:15:51.120 --> 00:15:53.440]  魔鬼就是毀謗者
[00:15:53.440 --> 00:15:55.240]  他最喜歡毀謗的
[00:15:55.240 --> 00:15:56.080]  所以親愛的丟子妹
[00:15:56.080 --> 00:15:58.720]  當你想到魔鬼是毀謗者的時候
[00:15:58.720 --> 00:16:00.720]  求主幫助我們
[00:16:00.720 --> 00:16:04.840]  讓我們不要變成毀謗者
[00:16:04.840 --> 00:16:06.880]  我們會不會毀謗別人
[00:16:06.880 --> 00:16:08.920]  我們會不會 accuse 別人
[00:16:08.920 --> 00:16:09.840]  會不會
[00:16:09.840 --> 00:16:11.240]  我們不明就裡
[00:16:11.240 --> 00:16:12.880]  我們聽了一些傳說
[00:16:12.880 --> 00:16:14.280]  然後我們就開始毀謗了
[00:16:14.280 --> 00:16:14.840]  有沒有
[00:16:14.840 --> 00:16:16.800]  哎呀你看葛牧師怎麼樣怎麼講
[00:16:16.800 --> 00:16:19.560]  哎呀你看看張牧師怎麼樣
[00:16:19.560 --> 00:16:21.280]  哎你看看高牧師怎麼樣
[00:16:21.280 --> 00:16:23.560]  你看看那個永立怎麼樣
[00:16:23.560 --> 00:16:24.800]  你看誰誰誰有沒有
[00:16:24.800 --> 00:16:26.680]  有沒有聽過這些話有沒有
[00:16:26.680 --> 00:16:31.600]  都沒有感謝在美主
[00:16:31.600 --> 00:16:32.640]  丟子妹
[00:16:32.640 --> 00:16:34.640]  也許你在教會沒有聽到
[00:16:34.640 --> 00:16:36.400]  在家有沒有聽到
[00:16:36.400 --> 00:16:38.040]  現在居家畢業時間多一點了
[00:16:38.040 --> 00:16:40.520]  是不是
[00:16:40.520 --> 00:16:43.120]  所以魔鬼就是那個毀謗者
[00:16:43.120 --> 00:16:46.480]  那麼這個毀謗者
[00:16:46.480 --> 00:16:51.480]  英文叫 accuser
[00:16:51.480 --> 00:16:53.280]  那你接著
[00:16:53.280 --> 00:16:54.960]  他又提到說
[00:16:54.960 --> 00:16:59.320]  這個魔鬼是晝夜在上帝面前
[00:16:59.320 --> 00:17:00.800]  控告我們弟兄的
[00:17:00.800 --> 00:17:01.480]  有沒有
[00:17:01.480 --> 00:17:04.080]  所以他有另外在這個地方
[00:17:04.080 --> 00:17:07.760]  一個名字叫做控告者
[00:17:07.760 --> 00:17:10.320]  所以其實又在重複他這一點
[00:17:10.320 --> 00:17:14.880]  所以這一點顯然是魔鬼一個很重要的一個個性
[00:17:14.880 --> 00:17:15.480]  是不是
[00:17:15.480 --> 00:17:16.520]  他喜歡控告
[00:17:16.520 --> 00:17:17.720]  他喜歡指責
[00:17:17.720 --> 00:17:19.120]  他喜歡去告你
[00:17:19.120 --> 00:17:20.800]  他喜歡指責
