
[00:00:00.000 --> 00:00:04.360]  大家換了衣櫃了嗎 新款啊 大家穿的衣服
[00:03:25.120 --> 00:03:28.040]  當然好像是空間的事
[00:03:28.040 --> 00:03:29.200]  頭頂上的事
[00:03:29.200 --> 00:03:31.520]  雲層上面的事
[00:03:31.520 --> 00:03:33.360]  可以這樣想的
[00:03:33.360 --> 00:03:34.280]  基督復活了
[00:03:34.280 --> 00:03:34.960]  升天了
[00:03:34.960 --> 00:03:35.600]  可以這樣想
[00:03:35.600 --> 00:03:37.320]  但這個上面的事
[00:03:37.320 --> 00:03:40.800]  不單止是一個空間的事
[00:03:40.800 --> 00:03:43.440]  其實是指一個生命
[00:03:43.440 --> 00:03:50.840]  是受到一個新的管理
[00:03:51.640 --> 00:03:53.520]  有一個新的方向的指示
[00:03:53.520 --> 00:03:55.120]  就好像現在我們駕車
[00:03:55.120 --> 00:03:57.800]  都要靠GPS
[00:03:57.800 --> 00:03:59.160]  靠Google
[00:03:59.160 --> 00:04:01.240]  跟著上面的指示
[00:04:01.240 --> 00:04:03.480]  當然有人做衛星指示你
[00:04:03.480 --> 00:04:04.520]  就是這個意思
[00:04:04.520 --> 00:04:06.960]  Under new management
[00:04:06.960 --> 00:04:08.960]  所以我很喜歡這個T恤
[00:04:08.960 --> 00:04:11.040]  I am not retired
[00:04:11.040 --> 00:04:13.360]  我好像退休了
[00:04:13.360 --> 00:04:14.120]  退休那一年
[00:04:14.120 --> 00:04:15.360]  不過呢
[00:04:15.360 --> 00:04:17.080]  I am under new management
[00:04:17.080 --> 00:04:18.360]  我是有人
[00:04:18.360 --> 00:04:20.120]  我現在的老闆是另一個人
[00:04:20.120 --> 00:04:21.560]  所以有什麼事呢
[00:04:21.760 --> 00:04:23.160]  問我師母
[00:04:23.160 --> 00:04:23.880]  師wife
[00:04:23.880 --> 00:04:25.520]  問一下她
[00:04:25.520 --> 00:04:26.480]  for details
[00:04:26.480 --> 00:04:28.960]  ask my wife for details
[00:04:28.960 --> 00:04:29.440]  是不是
[00:04:29.440 --> 00:04:31.160]  各位兄弟姊妹
[00:04:31.160 --> 00:04:31.960]  你會知道
[00:04:31.960 --> 00:04:33.640]  你現在呢
[00:04:33.640 --> 00:04:35.280]  你不是退休了
[00:04:35.280 --> 00:04:36.080]  你不是退休了
[00:04:36.080 --> 00:04:37.200]  有些人退休了
[00:04:37.200 --> 00:04:39.560]  無論你換了胎了沒有
[00:04:39.560 --> 00:04:41.560]  退休了沒有
[00:04:41.560 --> 00:04:45.360]  你都是Under new management
[00:04:45.360 --> 00:04:49.760]  是一個新的人管理你
[00:04:49.760 --> 00:04:51.120]  誰管理你
[00:04:51.720 --> 00:04:52.600]  就是上面
[00:04:52.600 --> 00:04:53.440]  上頭
[00:04:53.440 --> 00:04:54.520]  上面
[00:04:54.520 --> 00:04:55.560]  你記住
[00:04:55.560 --> 00:04:58.200]  你是有一個新的partnership
[00:04:58.200 --> 00:05:00.040]  他是你的夥伴
[00:05:00.040 --> 00:05:01.160]  一同創作
[00:05:01.160 --> 00:05:02.600]  一同一同一同一同
[00:05:02.600 --> 00:05:03.400]  是不是很多事
[00:05:03.400 --> 00:05:05.560]  而且你要思念上面的事
[00:05:05.560 --> 00:05:06.920]  你的orientation
[00:05:06.920 --> 00:05:07.760]  你走哪裏
[00:05:07.760 --> 00:05:08.880]  那你先問他
[00:05:08.880 --> 00:05:10.680]  好像駕車那樣
[00:05:10.680 --> 00:05:11.320]  GPS
[00:05:11.320 --> 00:05:12.160]  問他GPS
[00:05:12.160 --> 00:05:13.360]  走方向
[00:05:13.360 --> 00:05:14.440]  所以現在呢
[00:05:14.440 --> 00:05:15.440]  今天是今天
[00:05:15.440 --> 00:05:16.920]  我們駕車
[00:05:16.920 --> 00:05:18.960]  每個人都開過Google
[00:05:18.960 --> 00:05:19.440]  是不是
[00:05:19.440 --> 00:05:21.040]  就算熄路好不熄路都好
[00:05:21.040 --> 00:05:21.840]  都要開Google
[00:05:21.840 --> 00:05:22.560]  為甚麼
[00:05:22.560 --> 00:05:23.800]  今天你不開Google
[00:05:23.800 --> 00:05:24.320]  你就死了
[00:05:24.320 --> 00:05:25.000]  駕車來
[00:05:25.000 --> 00:05:26.240]  原來封路了
[00:05:26.240 --> 00:05:27.400]  你又不知道是不是
[00:05:27.400 --> 00:05:28.800]  你又要走下去
[00:05:28.800 --> 00:05:31.280]  走去哪裏
[00:05:31.280 --> 00:05:32.360]  都是那裏
[00:05:32.360 --> 00:05:33.360]  走下去都是那裏
[00:05:33.360 --> 00:05:34.880]  因為你不知道哪裏出路
[00:05:34.880 --> 00:05:35.360]  是不是
[00:05:35.360 --> 00:05:37.360]  在Google都可以找到一條路給你
[00:05:37.360 --> 00:05:38.680]  問個十幾年
[00:05:38.680 --> 00:05:39.720]  所以你要求
[00:05:39.720 --> 00:05:40.920]  先求
[00:05:40.920 --> 00:05:43.480]  神的國和神的義
[00:05:43.480 --> 00:05:44.720]  是不是
[00:05:44.720 --> 00:05:46.120]  你要思念
[00:05:46.120 --> 00:05:48.040]  你的思想是
[00:05:48.040 --> 00:05:50.240]  以上面
[00:05:50.520 --> 00:05:52.200]  你的新夥伴
[00:05:52.200 --> 00:05:53.480]  新的老闆
[00:05:53.480 --> 00:05:54.640]  是指示你
[00:05:54.640 --> 00:05:55.680]  好了
[00:05:55.680 --> 00:05:56.360]  接著呢
[00:05:56.360 --> 00:05:57.240]  第二點
[00:05:57.240 --> 00:05:58.520]  我們明白了
[00:05:58.520 --> 00:06:01.840]  我們知道我們有一個屬天的導向
[00:06:01.840 --> 00:06:02.360]  是不是
[00:06:02.360 --> 00:06:04.160]  天上的那個管理
[00:06:04.160 --> 00:06:04.680]  是不是
[00:06:04.680 --> 00:06:08.320]  我們就要明白一件事
[00:06:08.320 --> 00:06:10.000]  它有一件事是
[00:06:10.000 --> 00:06:13.320]  要靠你自己
[00:06:13.320 --> 00:06:14.600]  去
[00:06:14.600 --> 00:06:15.920]  在這個時刻
[00:06:15.920 --> 00:06:17.600]  在地上
[00:06:17.600 --> 00:06:20.080]  你要自己去思考
[00:06:20.320 --> 00:06:20.880]  即是
[00:06:20.880 --> 00:06:21.800]  既定事實
[00:06:21.800 --> 00:06:22.840]  死了
[00:06:22.840 --> 00:06:23.680]  復活了
[00:06:23.680 --> 00:06:24.160]  是不是
[00:06:24.160 --> 00:06:25.920]  藏在基督裏面
[00:06:25.920 --> 00:06:26.240]  是不是
[00:06:26.240 --> 00:06:27.960]  這三樣東西已經既定事實了
[00:06:27.960 --> 00:06:28.480]  是不是
[00:06:28.480 --> 00:06:29.680]  你信了主就是這樣
[00:06:29.680 --> 00:06:30.640]  你受了陣就是這樣
[00:06:30.640 --> 00:06:31.160]  是不是
[00:06:31.160 --> 00:06:31.760]  但是
[00:06:31.760 --> 00:06:33.840]  你等待的日子就是
[00:06:33.840 --> 00:06:37.280]  與基督一同在榮耀中顯現
[00:06:37.280 --> 00:06:37.800]  是不是
[00:06:37.800 --> 00:06:38.640]  那日子還沒來
[00:06:38.640 --> 00:06:39.440]  那日子還沒來之前怎樣
[00:06:39.440 --> 00:06:43.200]  下面就是在說這件事
[00:06:43.200 --> 00:06:46.360]  接著第四節一直說到
[00:06:46.360 --> 00:06:47.800]  第25節
[00:06:48.240 --> 00:06:50.600]  說到一個受陣的
[00:06:50.600 --> 00:06:53.600]  新的生活的模式
[00:06:53.600 --> 00:06:55.120]  受陣是什麼呢
[00:06:55.120 --> 00:06:56.000]  說得很清楚
[00:06:56.000 --> 00:06:58.160]  受陣就是與基督一同死了
[00:06:58.160 --> 00:06:59.320]  一同埋葬了
[00:06:59.320 --> 00:07:00.440]  一同復活了
[00:07:00.440 --> 00:07:01.000]  是不是
[00:07:01.000 --> 00:07:01.920]  這就是陣禮
[00:07:01.920 --> 00:07:04.720]  今早我們感謝主有國劇堂的陣禮
[00:07:04.720 --> 00:07:07.280]  大家受過陣
[00:07:07.280 --> 00:07:08.240]  或者你還沒受陣
[00:07:08.240 --> 00:07:09.200]  你準備受陣
[00:07:09.200 --> 00:07:10.920]  都好
[00:07:10.920 --> 00:07:12.800]  你知不知道這道受陣是什麼意思
[00:07:12.800 --> 00:07:14.440]  受陣就是這個意思
[00:07:14.440 --> 00:07:15.680]  與基督
[00:07:15.680 --> 00:07:16.960]  一同
[00:07:18.280 --> 00:07:18.760]  死了
[00:07:18.760 --> 00:07:19.560]  一同
[00:07:19.560 --> 00:07:20.680]  埋葬了
[00:07:20.680 --> 00:07:22.160]  一同復活了
[00:07:22.160 --> 00:07:23.880]  你一同了沒有
[00:07:23.880 --> 00:07:26.440]  你跟基督一同了沒有
[00:07:26.440 --> 00:07:28.560]  如果你跟基督一同了
[00:07:28.560 --> 00:07:31.240]  就跟其他子女都是一同的
[00:07:31.240 --> 00:07:31.640]  是不是
[00:07:31.640 --> 00:07:32.600]  只有一同而已
[00:07:32.600 --> 00:07:33.640]  沒有二同的
[00:07:33.640 --> 00:07:38.440]  那麼這個與主同死同復活的
[00:07:38.440 --> 00:07:40.320]  這個觀念是什麼觀念呢
[00:07:40.320 --> 00:07:41.360]  這個形象
[00:07:41.360 --> 00:07:41.960]  這個
[00:07:41.960 --> 00:07:44.240]  形式
[00:07:44.240 --> 00:07:46.560]  這麼一個形式
[00:07:46.560 --> 00:07:48.680]  在講一個什麼故事給你聽呢
[00:07:48.680 --> 00:07:50.120]  就是一個新生命的故事
[00:07:50.120 --> 00:07:51.560]  給你知道
[00:07:51.560 --> 00:07:52.080]  就是
[00:07:52.080 --> 00:07:55.320]  陣禮原來現在也有的
[00:07:55.320 --> 00:07:56.760]  我們陣禮的時候就是
[00:07:56.760 --> 00:07:58.040]  穿一件浸袍
[00:07:58.040 --> 00:07:58.720]  是不是
[00:07:58.720 --> 00:08:01.040]  那麼陣完禮就換回自己的衣服
[00:08:01.040 --> 00:08:02.880]  陣禮之前你就
[00:08:02.880 --> 00:08:04.480]  就是有件衣服
[00:08:04.480 --> 00:08:05.440]  浸袍給你穿着
[00:08:05.440 --> 00:08:06.920]  還有穿出去
[00:08:06.920 --> 00:08:08.000]  還有再穿上
[00:08:08.000 --> 00:08:12.520]  其實在從前的陣禮
[00:08:12.520 --> 00:08:15.000]  是這樣的
[00:08:16.080 --> 00:08:17.040]  你受浸的時候
[00:08:17.040 --> 00:08:21.440]  你當然是脫去舊的衣服
[00:08:21.440 --> 00:08:21.840]  是不是
[00:08:21.840 --> 00:08:23.680]  可能給你一件浸袍
[00:08:23.680 --> 00:08:24.640]  你穿也不一定
[00:08:24.640 --> 00:08:27.480]  而你受浸完之後
[00:08:27.480 --> 00:08:30.920]  你會再穿一件新的衣服
[00:08:30.920 --> 00:08:35.000]  象徵什麼
[00:08:35.000 --> 00:08:36.600]  我的舊的我
[00:08:36.600 --> 00:08:37.720]  我的舊人
[00:08:37.720 --> 00:08:38.720]  要脫去
[00:08:38.720 --> 00:08:39.240]  put off
[00:08:39.240 --> 00:08:41.520]  當我從水上來的時候
[00:08:41.520 --> 00:08:42.320]  我已經復活了
[00:08:42.320 --> 00:08:43.160]  我是新人
[00:08:43.160 --> 00:08:45.520]  我就穿上新衣
[00:08:46.160 --> 00:08:47.760]  這個觀念是很重要的
[00:08:47.760 --> 00:08:50.920]  受浸是脫去舊人
[00:08:50.920 --> 00:08:51.960]  在這裡保羅說
[00:08:51.960 --> 00:08:55.160]  你要置死你地上的肢體
[00:08:55.160 --> 00:08:55.680]  因為
[00:08:55.680 --> 00:08:56.800]  記住
[00:08:56.800 --> 00:08:58.480]  你仍然在地上生活
[00:08:58.480 --> 00:09:00.920]  那麼保羅是不是在說一些離地的東西
[00:09:00.920 --> 00:09:02.360]  俄羅斯基督徒就要
[00:09:02.360 --> 00:09:04.280]  不理人間的世事
[00:09:04.280 --> 00:09:06.520]  你就是理天上的事
[00:09:06.520 --> 00:09:08.240]  不吃人間煙火
[00:09:08.240 --> 00:09:09.320]  你就
[00:09:09.320 --> 00:09:10.640]  不是的
[00:09:10.640 --> 00:09:12.040]  這個保羅說的
[00:09:12.040 --> 00:09:13.720]  這個肢體這個詞
[00:09:13.720 --> 00:09:14.280]  body
[00:09:14.280 --> 00:09:15.200]  肢體這個詞
[00:09:15.200 --> 00:09:16.240]  是一個body
[00:09:16.240 --> 00:09:17.760]  是一個很具體的
[00:09:17.760 --> 00:09:20.200]  生活上的肢體上的事
[00:09:20.200 --> 00:09:22.640]  因為你仍然有這個肢體在這裡
[00:09:22.640 --> 00:09:23.800]  你受到浸污
[00:09:23.800 --> 00:09:28.080]  你雖然在屬靈上面是死了與基督
[00:09:28.080 --> 00:09:29.680]  一同死了
[00:09:29.680 --> 00:09:31.200]  一同埋葬了
[00:09:31.200 --> 00:09:32.720]  一同復活了
[00:09:32.720 --> 00:09:35.240]  但是你仍然在地上生活的時候
[00:09:35.240 --> 00:09:38.080]  你在地上肢體裡面
[00:09:38.080 --> 00:09:39.080]  要生活
[00:09:39.080 --> 00:09:40.240]  你就要做一件事
[00:09:40.240 --> 00:09:42.960]  就置你地上的肢體
[00:09:42.960 --> 00:09:45.400]  就是舊人與死地
[00:09:45.400 --> 00:09:46.000]  什麼意思呢
[00:09:46.000 --> 00:09:47.760]  就是去了舊的性情
[00:09:47.760 --> 00:09:49.000]  這裡列了一些東西
[00:09:49.000 --> 00:09:49.640]  就是舊的性情
[00:09:49.640 --> 00:09:50.520]  包括什麼淫怨
[00:09:50.520 --> 00:09:50.960]  污穢
[00:09:50.960 --> 00:09:51.360]  邪情
[00:09:51.360 --> 00:09:51.840]  惡俗
[00:09:51.840 --> 00:09:54.080]  貪婪等等這些東西
[00:09:54.080 --> 00:09:56.040]  但是說完之後
[00:09:56.040 --> 00:09:58.400]  保羅是用貪婪
[00:09:58.400 --> 00:09:59.720]  這個字眼
[00:09:59.720 --> 00:10:02.520]  來總結這些以前
[00:10:02.520 --> 00:10:06.240]  或者地上的那些行事的方式
[00:10:06.240 --> 00:10:08.720]  我們所做過的事
[00:10:08.720 --> 00:10:11.120]  用貪婪總結了它
[00:10:11.120 --> 00:10:11.920]  而貪婪呢
[00:10:11.920 --> 00:10:13.800]  他又畫出一個等於號
[00:10:13.800 --> 00:10:14.800]  等於什麼呢
[00:10:14.800 --> 00:10:17.720]  拜偶像
[00:10:17.720 --> 00:10:20.440]  什麼意思呢
[00:10:20.440 --> 00:10:23.880]  其實保羅在說這些舊性情
[00:10:23.880 --> 00:10:24.600]  這些東西
[00:10:24.600 --> 00:10:25.440]  什麼淫怨
[00:10:25.440 --> 00:10:25.880]  污穢
[00:10:25.880 --> 00:10:26.400]  邪情
[00:10:26.400 --> 00:10:26.800]  惡俗
[00:10:26.800 --> 00:10:27.440]  貪婪
[00:10:27.440 --> 00:10:29.680]  都不是一個清單
[00:10:29.680 --> 00:10:31.960]  其實它只是舉例而已
[00:10:31.960 --> 00:10:33.520]  說不完這麼多
[00:10:33.520 --> 00:10:34.720]  這些生活方式
[00:10:34.720 --> 00:10:37.680]  保羅當時是在羅馬帝國統治下
[00:10:37.680 --> 00:10:38.840]  那個年代
[00:10:38.840 --> 00:10:40.280]  那個生活的方式
[00:10:40.280 --> 00:10:42.840]  這個是一般人所追求的
[00:10:42.840 --> 00:10:44.520]  那個心態
[00:10:44.520 --> 00:10:47.120]  那個生活方式的舉例
[00:10:47.120 --> 00:10:48.920]  但是這些事情
[00:10:48.920 --> 00:10:51.160]  都可以一言以蔽之
[00:10:51.160 --> 00:10:52.720]  保羅是一個讀聖經的人
[00:10:52.720 --> 00:10:53.800]  他很熟悉聖經的
[00:10:53.800 --> 00:10:55.040]  他讀了十誡
[00:10:55.040 --> 00:10:57.840]  十誡有一條叫什麼呢
[00:10:57.840 --> 00:11:01.280]  不可貪戀
[00:11:01.280 --> 00:11:03.240]  人的財物
[00:11:03.240 --> 00:11:05.960]  和人的妻子
[00:11:05.960 --> 00:11:07.160]  意思就是說
[00:11:07.160 --> 00:11:09.320]  當我們讀聖經的時候
[00:11:09.320 --> 00:11:10.880]  當保羅讀聖經的時候
[00:11:10.880 --> 00:11:13.360]  當保羅看見這個事情的時候
[00:11:13.360 --> 00:11:16.600]  他立刻就閱讀到一個的
[00:11:16.600 --> 00:11:18.720]  問題的癥結在內
[00:11:18.720 --> 00:11:19.560]  就是說
[00:11:19.560 --> 00:11:22.080]  在什麼時代都好
[00:11:22.080 --> 00:11:23.560]  在羅馬的時代都好
[00:11:23.560 --> 00:11:26.160]  這些所發生的事
[00:11:26.160 --> 00:11:29.480]  和從前發生的事
[00:11:29.480 --> 00:11:31.560]  有些是有些不同
[00:11:31.560 --> 00:11:32.840]  在形式上不同
[00:11:32.840 --> 00:11:34.200]  有些的名詞講法
[00:11:34.200 --> 00:11:34.880]  這些都不同
[00:11:34.880 --> 00:11:35.640]  那些觀念不同
[00:11:35.640 --> 00:11:37.040]  但是都一樣東西
[00:11:37.040 --> 00:11:39.480]  就是這個人的罪姓是
[00:11:39.480 --> 00:11:40.840]  貪婪
[00:11:40.840 --> 00:11:41.960]  貪戀
[00:11:41.960 --> 00:11:43.080]  你知道嗎
[00:11:43.080 --> 00:11:45.160]  而拜偶像
[00:11:45.160 --> 00:11:46.280]  以前拜偶像
[00:11:46.280 --> 00:11:48.240]  可能是拜金牛獨
[00:11:48.240 --> 00:11:50.720]  在埃及裡面拜埃及的神出來
[00:11:50.720 --> 00:11:52.240]  又說拜金牛獨
[00:11:52.240 --> 00:11:53.080]  後來去到加南地
[00:11:53.080 --> 00:11:54.240]  又有加南地那些
[00:11:54.240 --> 00:11:56.920]  什麼巴力那些在那裡
[00:11:56.920 --> 00:11:58.120]  不同的時代
[00:11:58.120 --> 00:12:01.480]  偶像有不同的形式和名稱
[00:12:01.480 --> 00:12:02.960]  但是他將這件事情都說
[00:12:02.960 --> 00:12:04.560]  這一件事情
[00:12:04.560 --> 00:12:06.560]  就是貪婪
[00:12:06.560 --> 00:12:09.240]  就是拜偶像
[00:12:09.240 --> 00:12:11.480]  他用了這個
[00:12:11.480 --> 00:12:12.880]  一個倫理價值
[00:12:12.880 --> 00:12:16.760]  道德倫理價值的論述
[00:12:16.760 --> 00:12:18.480]  他這些東西
[00:12:18.480 --> 00:12:20.440]  你都需要了斷的
[00:12:20.440 --> 00:12:22.320]  跟他一刀兩斷
[00:12:22.320 --> 00:12:24.320]  cut it off
[00:12:24.320 --> 00:12:25.440]  put it off
[00:12:25.440 --> 00:12:26.520]  或者put them off
[00:12:26.520 --> 00:12:29.560]  將它脫去
[00:12:29.560 --> 00:12:33.800]  然後他又用了一種具體的方式
[00:12:33.800 --> 00:12:38.520]  來說這些淫亂
[00:12:38.520 --> 00:12:40.240]  污穢等等這些東西
[00:12:40.240 --> 00:12:42.760]  是具體表達什麼呢
[00:12:42.760 --> 00:12:44.120]  言語那裡
[00:12:44.120 --> 00:12:46.640]  下面要記住什麼事
[00:12:46.640 --> 00:12:47.480]  包括了
[00:12:47.480 --> 00:12:48.320]  你看看
[00:12:48.320 --> 00:12:49.720]  第七節
[00:12:49.720 --> 00:12:51.680]  當你們在這世事中活著的時候
[00:12:51.680 --> 00:12:52.680]  也曾這樣行過
[00:12:52.680 --> 00:12:54.880]  但現在你們要記住這一切的事
[00:12:54.880 --> 00:12:55.680]  以及什麼
[00:12:55.680 --> 00:12:56.440]  惱恨
[00:12:56.440 --> 00:12:57.120]  憤怒
[00:12:57.120 --> 00:12:58.520]  惡毒
[00:12:58.520 --> 00:12:59.200]  誹謗
[00:12:59.200 --> 00:13:02.320]  並口中的污穢的言語
[00:13:02.320 --> 00:13:06.520]  不要彼此說謊
[00:13:06.520 --> 00:13:07.800]  大家記住
[00:13:07.800 --> 00:13:08.680]  雖然很長篇
[00:13:08.680 --> 00:13:09.960]  好像列出很多東西
[00:13:09.960 --> 00:13:10.800]  你記住
[00:13:10.800 --> 00:13:12.280]  補羅塞總結就行了
[00:13:12.280 --> 00:13:14.240]  是要表達在你的
[00:13:14.240 --> 00:13:17.000]  會表達在你的言語當中
[00:13:17.000 --> 00:13:18.240]  上面那些救星設計
[00:13:18.240 --> 00:13:19.440]  其實是一種自我的
[00:13:19.440 --> 00:13:21.400]  那種情慾
[00:13:21.400 --> 00:13:22.560]  慾望
[00:13:22.560 --> 00:13:24.400]  個人的一個彰顯
[00:13:24.400 --> 00:13:26.720]  一個的提升
[00:13:26.720 --> 00:13:30.720]  要滿足所感官的所有的慾望
[00:13:30.720 --> 00:13:31.480]  個人的慾念
[00:13:31.480 --> 00:13:32.800]  要發揮要自我滿足
[00:13:32.800 --> 00:13:36.120]  要無限的擴大自己
[00:13:36.120 --> 00:13:40.160]  這就是羅馬帝國所表揚的一種
[00:13:40.160 --> 00:13:43.720]  羅馬帝國的倫理
[00:13:43.720 --> 00:13:45.560]  今天是不是這樣呢
[00:13:45.560 --> 00:13:47.120]  保羅是這樣閱讀的
[00:13:47.120 --> 00:13:48.560]  在他的《錫哥羅西書》
[00:13:48.560 --> 00:13:53.360]  給他的教會的時候這樣讀到
[00:13:53.360 --> 00:13:55.720]  今天你怎樣去閱讀
[00:13:55.720 --> 00:13:58.400]  我們現在所處的環境呢
[00:13:58.400 --> 00:13:58.840]  好了
[00:13:58.840 --> 00:14:03.360]  而今天我們所表現出來的那些具體的
[00:14:03.360 --> 00:14:05.480]  那些東西是什麼呢
[00:14:05.480 --> 00:14:06.520]  很威的言語
[00:14:06.520 --> 00:14:10.720]  我小時候聽到
[00:14:10.720 --> 00:14:15.040]  牧師就用這句話
[00:14:15.040 --> 00:14:16.680]  不要說髒話啊
[00:14:16.680 --> 00:14:18.920]  小孩子
[00:14:18.920 --> 00:14:21.160]  我不說髒話
[00:14:21.160 --> 00:14:23.880]  說髒話就不吐神氣血了
[00:14:23.880 --> 00:14:27.000]  什麼叫說髒話
[00:14:27.000 --> 00:14:29.600]  髒話就是
[00:14:29.600 --> 00:14:30.640]  包括了什麼
[00:14:30.640 --> 00:14:32.880]  奸淫
[00:14:32.880 --> 00:14:34.240]  包括了什麼
[00:14:34.240 --> 00:14:35.840]  侵略
[00:14:35.840 --> 00:14:37.400]  包括了攻擊
[00:14:37.400 --> 00:14:38.920]  包括了毀謗
[00:14:38.920 --> 00:14:39.520]  包括了什麼
[00:14:39.520 --> 00:14:42.120]  貶低別人抬高自己
[00:14:42.120 --> 00:14:43.200]  包括什麼
[00:14:43.200 --> 00:14:45.200]  你裡面的那種惡毒
[00:14:45.200 --> 00:14:47.600]  那些苦毒的那種表達出來
[00:14:47.600 --> 00:14:48.640]  是不是
[00:14:48.640 --> 00:14:50.400]  是啊
[00:14:50.400 --> 00:14:52.120]  那什麼叫做說謊呢
[00:14:52.120 --> 00:14:53.960]  他是將這些有毒的言語
[00:14:53.960 --> 00:14:54.840]  污穢的言語
[00:14:54.840 --> 00:14:58.080]  等同於說謊是為什麼
[00:14:58.080 --> 00:14:59.400]  不是啊
[00:14:59.400 --> 00:15:01.800]  說髒話等於說謊
[00:15:01.800 --> 00:15:03.960]  你如果這樣想
[00:15:03.960 --> 00:15:05.960]  你就有些不太明白
[00:15:05.960 --> 00:15:08.160]  你回頭看
