
[00:00:00.000 --> 00:00:02.880]  各位來賓 主內的弟兄姊妹 早晨
[00:03:27.500 --> 00:03:30.420]  南邊就是阿哥亞省
[00:03:30.420 --> 00:03:34.100]  阿哥亞省的首府就是哥倫多這個城市
[00:03:34.100 --> 00:03:37.540]  這個城市的東邊就是愛琴海
[00:03:37.540 --> 00:03:41.780]  海的另一邊就是伊弗索
[00:03:41.780 --> 00:03:44.660]  保羅寫這封哥倫多前書的時候
[00:03:44.660 --> 00:03:49.700]  他就身處在伊弗索這個地方
[00:03:49.700 --> 00:03:52.100]  哥倫多這個城市
[00:03:52.100 --> 00:03:55.900]  是處於一個非常有利的位置
[00:03:55.900 --> 00:03:58.340]  因為這個地理的因素
[00:03:58.340 --> 00:04:00.860]  它就成為一個主要的
[00:04:00.860 --> 00:04:03.500]  貿易中心、商業城市
[00:04:03.500 --> 00:04:05.460]  非常繁榮
[00:04:05.460 --> 00:04:08.860]  有很多外地的人
[00:04:08.860 --> 00:04:11.220]  來到這個地方來做生意
[00:04:11.220 --> 00:04:18.580]  當時保羅從雅典來到哥倫多的時候
[00:04:18.580 --> 00:04:27.060]  這件事情是記載在《仕途人傳》第18章
[00:04:27.060 --> 00:04:35.260]  他就遇到阿居拉和他的妻子白姬拉
[00:04:35.260 --> 00:04:39.860]  就在這個哥倫多這個古城遇到他
[00:04:39.860 --> 00:04:42.220]  這個地方是非常特別
[00:04:42.220 --> 00:04:45.020]  它北面的土地和南面的土地
[00:04:45.020 --> 00:04:51.180]  是被一塊很短的土地去連接在一起
[00:04:51.180 --> 00:04:54.740]  在地理上它叫做地合
[00:04:54.740 --> 00:04:56.620]  好像海合的相反
[00:04:56.620 --> 00:04:58.980]  這個海合是有地來填滿
[00:04:58.980 --> 00:05:01.740]  將兩塊地連接起來
[00:05:01.740 --> 00:05:04.620]  這塊土地在圖上面
[00:05:04.620 --> 00:05:09.020]  我都指出是一個很短的距離
[00:05:09.020 --> 00:05:12.020]  大約是6公里
[00:05:12.020 --> 00:05:13.420]  小過6公里的距離
[00:05:13.420 --> 00:05:16.340]  真是小過4英里
[00:05:16.340 --> 00:05:18.580]  這個因為這麼短的距離
[00:05:18.580 --> 00:05:23.820]  這塊土地促進了航運事業的發展
[00:05:23.820 --> 00:05:28.900]  因為哥倫多的西邊
[00:05:28.900 --> 00:05:30.620]  就是亞得尼亞海
[00:05:30.620 --> 00:05:41.100]  是通往歐洲馬羅馬的地區 歐洲地區的商業
[00:05:41.100 --> 00:05:46.380]  他們的商人往往一是經過南面
[00:05:46.380 --> 00:05:50.500]  繞過南面的海域去東邊去亞洲
[00:05:50.500 --> 00:05:53.700]  或者他們去到哥倫多的時候
[00:05:53.700 --> 00:05:59.820]  將一艘船拉上土地當中
[00:05:59.820 --> 00:06:04.980]  拉過去6公里的距離
[00:06:04.980 --> 00:06:07.300]  就在地的另一邊
[00:06:07.300 --> 00:06:10.460]  可以禽海的地方再下船
[00:06:10.460 --> 00:06:13.220]  就好像圖上面那幅相一樣
[00:06:13.220 --> 00:06:17.900]  這條右上角給大家看到是一條路
[00:06:17.900 --> 00:06:23.860]  古時拉那條船就橫過這條路
[00:06:23.860 --> 00:06:27.060]  去到路的另一邊就下海
[00:06:27.060 --> 00:06:31.380]  這個哥倫多這個古城
[00:06:31.380 --> 00:06:40.740]  在當保羅從雅典來到哥倫多的時候
[00:06:40.740 --> 00:06:46.380]  這個歷史是記載在《斯大林傳》第18章
[00:06:46.380 --> 00:06:53.060]  在第18章當中就提到保羅來到這個城市
[00:06:53.060 --> 00:06:55.620]  這個城市因為是商業的中心
[00:06:55.620 --> 00:07:01.420]  又是很多外地各處的地方的人來到當中
[00:07:01.420 --> 00:07:03.140]  所以是非常繁榮
[00:07:03.140 --> 00:07:09.740]  當中有猶太人又有外邦人在這個城市裏面
[00:07:09.740 --> 00:07:12.700]  保羅來到這裏趕渡的時候
[00:07:12.700 --> 00:07:17.500]  他就遇到雅居拉和他的妻子伯記拉
[00:07:17.500 --> 00:07:20.620]  保羅就住在他們當中
[00:07:20.620 --> 00:07:22.940]  他們都是跡象派
[00:07:22.940 --> 00:07:26.980]  這個城背後的南面、西南面
[00:07:26.980 --> 00:07:30.060]  是一座很高的山
[00:07:30.060 --> 00:07:36.180]  這個山上面就是哥倫多的圍城
[00:07:36.180 --> 00:07:42.700]  圍城的山頂尖最高的地方有一個廟宇
[00:07:42.700 --> 00:07:46.180]  就是阿福羅底德廟宇
[00:07:46.180 --> 00:07:51.420]  這個廟宇是非常興旺的
[00:07:51.420 --> 00:07:55.380]  當中裏面在歷史的記載
[00:07:55.380 --> 00:07:57.940]  它說有接近一千個廟祭
[00:07:57.940 --> 00:08:04.860]  他們的廟祭就去跟那裏的這個地區的商人
[00:08:04.860 --> 00:08:09.340]  這個城市的來客和居民
[00:08:09.340 --> 00:08:14.180]  就做了很多道德敗壞的性交易
[00:08:14.180 --> 00:08:19.580]  所以這個城市是一個非常困難的險峻的城市
[00:08:19.580 --> 00:08:25.340]  是一個道德敗壞、繁榮、花花碌碌的城市
[00:08:25.340 --> 00:08:29.700]  這個就是保羅見到的情況
[00:08:29.700 --> 00:08:38.220]  他起初的時候他就去會堂跟猶太人傳福音
[00:08:38.220 --> 00:08:41.860]  當中的經文就提到
[00:08:41.860 --> 00:08:46.460]  第一節那裏提到有個弟兄所提來
[00:08:46.460 --> 00:08:50.060]  當時這個弟兄就是管會堂的
[00:08:50.060 --> 00:08:56.100]  他跟他傳福音之後 他就跟外邦人傳福音
[00:08:56.100 --> 00:08:58.700]  這封信第一節這樣說
[00:08:58.700 --> 00:09:01.940]  保羅這樣說 是奉神的旨意
[00:09:01.940 --> 00:09:08.860]  夢照作耶穌基督使徒的保羅和弟兄所提來
[00:09:08.860 --> 00:09:14.420]  提到寫這封信
[00:09:14.420 --> 00:09:16.460]  當他寫這封信的時候
[00:09:16.460 --> 00:09:21.500]  保羅就特別的提到他是耶穌基督的使徒
[00:09:21.500 --> 00:09:26.180]  因為當時在哥倫多教會當中
[00:09:26.180 --> 00:09:32.420]  有人 有信徒去挑戰保羅的身份
[00:09:32.420 --> 00:09:36.220]  所以他一開頭 書信的一開頭第一節就提到
[00:09:36.220 --> 00:09:41.380]  保羅的身份就是 他是被耶穌基督所夢照的
[00:09:41.380 --> 00:09:44.540]  使徒的 是他的使徒
[00:09:44.540 --> 00:09:51.220]  這個身份去勸勉哥倫多教會的信徒
[00:09:51.220 --> 00:09:56.220]  寫到這個時候 就提到原來他就在那裏稱讚
[00:09:56.220 --> 00:10:00.060]  就提到這班哥倫多的信徒裏面
[00:10:00.060 --> 00:10:05.620]  這間教會 這個地方教會裏面的信徒
[00:10:05.620 --> 00:10:11.100]  是在主耶穌基督裏面成聖 去過聖潔的生活
[00:10:11.100 --> 00:10:13.660]  也是被夢照的
[00:10:13.660 --> 00:10:20.540]  他就提到 原來這班就是求告主耶穌名的人
[00:10:20.540 --> 00:10:26.260]  他就提到他們已經是成為主耶穌基督的僕人
[00:10:26.260 --> 00:10:28.420]  歸入了名下
[00:10:28.420 --> 00:10:35.020]  基督是他們的主 也是我們的主
[00:10:35.020 --> 00:10:39.700]  所以每個信主的信徒當中
[00:10:39.700 --> 00:10:42.140]  他們都被從主耶穌基督
[00:10:42.140 --> 00:10:45.820]  透過主耶穌基督去聯合起來
[00:10:45.820 --> 00:10:53.620]  這個神 這個父神就是次恩惠 次平安的神
[00:10:53.620 --> 00:10:58.780]  因為神揀選他們 能夠接受這個恩典
[00:10:58.780 --> 00:11:03.380]  來成為主耶穌基督的門徒 能夠與神和好
[00:11:03.380 --> 00:11:05.900]  這個是何等大的恩典
[00:11:05.900 --> 00:11:11.340]  這裏都提到 他們為這件事情 保羅為這件事情而感謝神
[00:11:11.340 --> 00:11:16.500]  因為這個是真是何等大的恩典
[00:11:16.500 --> 00:11:21.740]  所以我們在看到頭三節那裏看到一個重點
[00:11:21.740 --> 00:11:26.420]  原來我們每一個的信徒都是屬於神的
[00:11:26.420 --> 00:11:31.740]  我們人世間往往我們都有提到我們不同的身份
[00:11:31.740 --> 00:11:36.820]  我們個人有很多的 我們每個人都有很多不同的
[00:11:36.820 --> 00:11:41.420]  身份、角色 好像保羅自己一樣
[00:11:41.420 --> 00:11:47.980]  保羅自己 他是在大掃這個地方
[00:11:47.980 --> 00:11:52.420]  在希臘文化大學城這個地方長大
[00:11:52.420 --> 00:12:00.340]  又受教於猶太人拉比·加瑪列的門下
[00:12:00.340 --> 00:12:03.940]  他提到他的國籍 又是羅馬公民
[00:12:03.940 --> 00:12:08.820]  他本身是希伯來人 所生的希伯來人
[00:12:08.820 --> 00:12:12.420]  他自己最重要的身份
[00:12:12.420 --> 00:12:16.500]  不是他的雙重文化的身份 不是他的國籍的身份
[00:12:16.500 --> 00:12:23.300]  不是他的血緣的身份 而是他天國子民的身份
[00:12:23.300 --> 00:12:28.460]  我們當中的會中 或者是慕道的朋友
[00:12:28.460 --> 00:12:31.100]  我們很多都是移民過來的
[00:12:31.100 --> 00:12:35.300]  我們以前都是可能拿中國護照
[00:12:35.300 --> 00:12:39.220]  或者在東南亞地區的地方的護照
[00:12:39.220 --> 00:12:44.900]  我們來到美國 有些人就成為
[00:12:44.900 --> 00:12:48.540]  我們當中有一幫人就成為美國的公民
[00:12:48.540 --> 00:12:51.540]  這個是國籍上的身份
[00:12:51.540 --> 00:12:54.260]  但是在主耶穌基督裏面
[00:12:54.260 --> 00:12:56.460]  從這裏的經文可以看到
[00:12:56.460 --> 00:12:59.940]  原來天國的子民
[00:12:59.940 --> 00:13:06.220]  就將我們每個不同人的背景連接在一起
[00:13:06.220 --> 00:13:10.900]  無論我們是從中國內地來的 香港來的
[00:13:10.900 --> 00:13:15.220]  或者是東南亞地區來的 澳門來的
[00:13:15.220 --> 00:13:22.580]  不同地方來的朋友 都是變成天國公民
[00:13:22.580 --> 00:13:24.820]  當我們信靠主耶穌基督的時候
[00:13:24.820 --> 00:13:27.780]  我們就是其中的一份子
[00:13:27.780 --> 00:13:31.700]  這個是中國人的教會 我們華人教會
[00:13:31.700 --> 00:13:33.900]  都有一個很大的挑戰
[00:13:33.900 --> 00:13:38.060]  因為我們很多時候將我們的身份有點混淆
[00:13:38.060 --> 00:13:42.460]  變成我們中國人的家是非常溫暖
[00:13:42.460 --> 00:13:46.820]  教會也是一個溫暖的家
[00:13:46.820 --> 00:13:49.460]  雖然我們有不同的文化 不同的背景
[00:13:49.460 --> 00:13:51.580]  我們有時候有些誤會
[00:13:51.580 --> 00:13:56.340]  或者遇到有時覺得為什麼會做人處事
[00:13:56.340 --> 00:14:00.620]  跟自己不同的呢?可能會有一些衝突
[00:14:00.620 --> 00:14:06.620]  但是整體來說 中國人對家庭的觀念是很特別
[00:14:06.620 --> 00:14:09.740]  都會期望有一個溫暖的感覺
[00:14:09.740 --> 00:14:13.260]  中國人家庭裏面又有家長這個角色
[00:14:13.260 --> 00:14:16.780]  我們看我們的教會 我們有很多不同背景的
[00:14:16.780 --> 00:14:20.380]  有藍領、有白領的 又有不同年齡層的
[00:14:20.380 --> 00:14:25.420]  可能以前是大學生留下來 在這裏落地生根
[00:14:25.420 --> 00:14:28.540]  有自己的子女在英文課裏面
[00:14:28.540 --> 00:14:31.220]  自己很多時候有個家長的身份
[00:14:31.220 --> 00:14:33.620]  在家裏面有個家長的身份
[00:14:33.620 --> 00:14:38.340]  但是我們遇到新來的朋友 年輕一代的
[00:14:38.340 --> 00:14:41.060]  我們就可能有個陷阱 跌入這個陷阱
[00:14:41.060 --> 00:14:44.460]  結果將自己家裏面 自己家裏面的身份
[00:14:44.460 --> 00:14:49.020]  變成教會裏面的家長
[00:14:49.020 --> 00:14:55.940]  又或者我們會將自己成為其他朋友
[00:14:55.940 --> 00:15:05.340]  其他弟兄姊妹的顧問 他的輔導員
[00:15:05.340 --> 00:15:10.620]  有時將自己職業上或者家庭上的身份
[00:15:10.620 --> 00:15:15.100]  投射在教會裏面 這個是一些的陷阱
[00:15:15.100 --> 00:15:19.100]  因為我們很多時候 因為這些的情況
[00:15:19.100 --> 00:15:24.780]  而可能會令到弟兄姊妹的對方 有些不舒服的感覺
[00:15:24.780 --> 00:15:29.900]  所以我們應該透過 我們要去每個團契
[00:15:29.900 --> 00:15:35.820]  或者每個年齡層 都嘗試去了解其他的弟兄姊妹
[00:15:35.820 --> 00:15:38.100]  因為我們透過主耶穌基督
[00:15:38.100 --> 00:15:42.980]  我們大家都成為屬於神的
[00:15:42.980 --> 00:15:44.580]  我在這裏鼓勵大家
[00:15:44.580 --> 00:15:47.420]  我們的團契當中很多時候
[00:15:47.420 --> 00:15:51.660]  分了我們的文化背景而分 分成不同的團契
[00:15:51.660 --> 00:15:55.100]  但是很重要 這三節的經文當中提到
[00:15:55.100 --> 00:15:58.460]  說你在主耶穌基督裏面都是屬於祂的
[00:15:58.460 --> 00:16:00.900]  我在這裏鼓勵大家每個團契
[00:16:00.900 --> 00:16:07.980]  可不可以嘗試一下 組織一些的交流的方法
[00:16:07.980 --> 00:16:12.660]  無論是會議或者是一些的活動
[00:16:12.660 --> 00:16:15.180]  可以有團長團、團紅團之間
[00:16:15.180 --> 00:16:18.660]  有一些交流性的性質的形式
[00:16:18.660 --> 00:16:22.140]  使得大家可以 真是可以透過基督
[00:16:22.140 --> 00:16:24.860]  主耶穌基督將我們連在一起
[00:16:24.860 --> 00:16:28.540]  好 我們繼續看下去 我們看第四節
[00:16:28.540 --> 00:16:32.180]  我們上上保羅 上位這班的
[00:16:32.180 --> 00:16:35.220]  哥倫多教會的信徒來感謝神
[00:16:35.220 --> 00:16:40.020]  因為神在主耶穌基督裏面賜給他們很多的恩惠
[00:16:40.020 --> 00:16:43.580]  給了他們很多的恩典
[00:16:43.580 --> 00:16:48.980]  祂的恩典是使得他們在主耶穌裏面
[00:16:48.980 --> 00:16:54.820]  你們這班的信徒在主耶穌裏面凡事富足
[00:16:54.820 --> 00:16:57.820]  無論是口才、知識都全被
[00:16:57.820 --> 00:17:03.420]  他們因為藉著主耶穌基督 什麼都有很充足
[00:17:03.420 --> 00:17:07.020]  他們說的是他們的恩賜
[00:17:07.020 --> 00:17:11.820]  正如我為基督作見證一樣 保羅為基督作見證一樣
[00:17:11.820 --> 00:17:17.460]  你們心裏得而堅固 得而堅固
[00:17:17.460 --> 00:17:23.180]  我們看回哥倫多這個圍城 這個山
[00:17:23.180 --> 00:17:26.540]  剛才在一開始那時候
[00:17:26.540 --> 00:17:30.740]  我已經提到哥倫多古城背後有座山在西南邊
[00:17:30.740 --> 00:17:33.140]  山上邊有個廟宇
[00:17:33.140 --> 00:17:37.940]  但是我們看回這個城在山上面
[00:17:37.940 --> 00:17:42.900]  是一個重要的軍事的地方
[00:17:42.900 --> 00:17:47.620]  是一個城堡
[00:17:47.620 --> 00:17:49.780]  當我們看到這個景象的時候
[00:17:49.780 --> 00:17:55.100]  原來它是有條路通上去山頂
[00:17:55.100 --> 00:17:57.100]  山頂是一個圍城
[00:17:57.100 --> 00:18:01.700]  它有一層又一層的圍牆圍著它
[00:18:01.700 --> 00:18:10.500]  保護這個圍城 城裏面的居民裏面的政府人員
[00:18:10.500 --> 00:18:13.540]  或者其它的廟宇
[00:18:13.540 --> 00:18:16.220]  所以是一個非常堅固的城市
[00:18:16.220 --> 00:18:19.060]  是非常難攻破 它的山勢非常險峻
[00:18:19.060 --> 00:18:22.500]  它的城牆沿著山勢 很難攻得入
[00:18:22.500 --> 00:18:30.420]  他就提到 原來這個基督作見證
[00:18:30.420 --> 00:18:33.700]  可以將他們的心裏面得到堅固
[00:18:33.700 --> 00:18:35.540]  能夠保守他們的心
[00:18:35.540 --> 00:18:41.900]  能夠將他們 能夠好像神去保護他們一樣
[00:18:41.900 --> 00:18:44.660]  以致他們在恩賜上
[00:18:44.660 --> 00:18:47.340]  沒有一樣東西不及人
[00:18:47.340 --> 00:18:50.020]  無論哪個教會都好
[00:18:50.020 --> 00:18:52.100]  他們每個這個教會的信徒
[00:18:52.100 --> 00:18:53.900]  這個地區教會的信徒
[00:18:53.900 --> 00:18:58.060]  沒有一樣東西 不及人
[00:18:58.060 --> 00:19:02.580]  他們可以存著歡喜快樂 歡喜過盼望的心
[00:19:02.580 --> 00:19:06.660]  去等主耶穌基督再次顯現在他們當中
[00:19:06.660 --> 00:19:10.500]  我們在《鐵索來家傳書》都知道
[00:19:10.500 --> 00:19:15.660]  知道一個東西 就是我們提到教會會被提
[00:19:15.660 --> 00:19:18.060]  在主耶穌基督再回來的時候
[00:19:18.060 --> 00:19:23.260]  在《鐵索來家傳書》第四章和第五章
[00:19:23.260 --> 00:19:28.060]  開頭至五章十一節的時候 都提到主耶穌會回來
[00:19:28.060 --> 00:19:30.420]  去向我們顯現
[00:19:30.420 --> 00:19:34.260]  我們期望 我們會等候主耶穌基督回來
[00:19:34.260 --> 00:19:40.180]  這些所給他的恩賜 是非常非常富足
[00:19:40.180 --> 00:19:42.140]  非常豐足的
[00:19:42.140 --> 00:19:47.900]  所以他等到 他說第八節那裏說
[00:19:47.900 --> 00:19:55.060]  他藉著主耶穌基督 會兼顧你們到底
[00:19:55.060 --> 00:19:59.820]  就好像剛才當保羅見到這個地方的時候
[00:19:59.820 --> 00:20:02.820]  見到這個圍城的時候
[00:20:02.820 --> 00:20:05.900]  真的非常就用回這些字眼
[00:20:05.900 --> 00:20:10.100]  他說 兼顧你們到底
[00:20:10.100 --> 00:20:13.700]  直到主耶穌基督回來的日子
[00:20:13.700 --> 00:20:15.820]  當我們見到他的時候
[00:20:15.820 --> 00:20:18.740]  我們信靠主耶穌基督 是已經屬他的人
[00:20:18.740 --> 00:20:20.620]  是主耶穌基督的僕人
[00:20:20.620 --> 00:20:23.420]  但是我們都要和他交仗
[00:20:23.420 --> 00:20:31.380]  到時就可以無可責備 無可指責 得到獎賞
[00:20:31.380 --> 00:20:36.700]  因為神是信實的 這個是信實的主
[00:20:36.700 --> 00:20:40.340]  我們會和主耶穌基督一同得份
[00:20:40.340 --> 00:20:47.180]  一同得份的意思就是 和主耶穌基督有Fellowship
[00:20:47.180 --> 00:20:49.060]  有相交的時候
[00:20:49.060 --> 00:20:54.740]  他的字眼就是等於英文的Fellowship
[00:20:54.740 --> 00:20:57.740]  有相交 有交通的時候
[00:20:57.740 --> 00:21:00.220]  所以我們看回從這幾節的問題
[00:21:00.220 --> 00:21:03.420]  第四節到第九節 我們看到第二個重點
[00:21:03.420 --> 00:21:06.700]  我們的生活 我們基督徒的生活 信徒的生活
[00:21:06.700 --> 00:21:09.860]  是藉著基督是更豐盛
[00:21:09.860 --> 00:21:13.940]  主耶穌基督 當我們接納他為我們個人救主的時候
[00:21:13.940 --> 00:21:17.740]  他就給了很多的恩賜 給了一些恩賜給我們
[00:21:17.740 --> 00:21:20.300]  我們每個人有不同的恩賜
[00:21:20.300 --> 00:21:22.300]  不同恩賜的配搭
[00:21:22.300 --> 00:21:25.100]  可以主裡面成為一家人
[00:21:25.100 --> 00:21:29.580]  成為一個教會 地方的教會
[00:21:29.580 --> 00:21:34.260]  這些的恩賜是豐豐足足的給了我們
[00:21:34.260 --> 00:21:40.500]  我們看回當時的 看回現在我們的生活當中
[00:21:40.500 --> 00:21:45.180]  很多時候我們都看到所謂的辦公室政治
[00:21:45.180 --> 00:21:49.980]  我們有分黨的情況出現
[00:21:49.980 --> 00:21:53.180]  有時候我昨晚 早幾晚
[00:21:53.180 --> 00:21:57.580]  剛剛我在開牧長團會議的時候 我收到一個電話
[00:21:57.580 --> 00:22:04.580]  就是我的以前的同事 在政府實驗室的同事打來
[00:22:04.580 --> 00:22:09.540]  說他們要 裡面有個架構的重組
[00:22:09.540 --> 00:22:12.260]  有很多辦公室政治
[00:22:12.260 --> 00:22:13.700]  辦公室政治是怎麼樣呢?
[00:22:13.700 --> 00:22:16.340]  當一個人升了職的時候
[00:22:16.340 --> 00:22:19.620]  本來他以前是個組長 升做個主管
[00:22:19.620 --> 00:22:24.140]  誰知道很多時候他們是不明白
[00:22:24.140 --> 00:22:28.340]  不懂得調整自己的職責 升職的比升職的那個
[00:22:28.340 --> 00:22:33.300]  結果就是對以前的組有特別的照顧
[00:22:33.300 --> 00:22:41.020]  結果使其它的組 受到一些
[00:22:41.020 --> 00:22:45.940]  他們認為是不公平的對待
[00:22:45.940 --> 00:22:48.220]  所以其實我們很多時候是不懂得
[00:22:48.220 --> 00:22:52.660]  怎麼調整自己的崗位 自己的職責
[00:22:52.660 --> 00:22:55.260]  但是在聖經裡面這麼說
[00:22:55.260 --> 00:22:58.620]  神已經給了不同的恩賜給我們
[00:22:58.620 --> 00:23:02.060]  給我們每一個人 每一個的信徒
[00:23:02.060 --> 00:23:07.180]  我們透過我們千萬不要明白
[00:23:07.180 --> 00:23:10.780]  我們要將我們的根基建立在主耶穌的基督上面
[00:23:10.780 --> 00:23:15.220]  所以我們有個新的生命當中
[00:23:15.220 --> 00:23:18.740]  我們要求神給我們的亮光
[00:23:18.740 --> 00:23:21.300]  知道我們的生命的方向
[00:23:21.300 --> 00:23:24.460]  明白到我們怎麼去運用我們這些的恩賜
[00:23:24.460 --> 00:23:26.500]  神給我們的禮物
[00:23:26.500 --> 00:23:28.340]  去在侍奉崗位上面
[00:23:28.340 --> 00:23:32.260]  在不同的崗位上面侍奉 知道我們的職責
[00:23:32.260 --> 00:23:34.660]  無論是在團契裡面侍奉
[00:23:34.660 --> 00:23:37.340]  或者是執事的侍奉
[00:23:37.340 --> 00:23:40.060]  或者是各種不同的侍奉崗位
[00:23:40.060 --> 00:23:42.900]  這裡提到 經文提到我們
[00:23:42.900 --> 00:23:47.340]  神會兼顧我們到底
[00:23:47.340 --> 00:23:51.660]  我們不用怕 我跟其中一個弟兄說
[00:23:51.660 --> 00:23:57.700]  他們怕侍奉 因為怕教會裡面的人事關係
[00:23:57.700 --> 00:24:05.180]  可能教會裡面的所謂的教會政治
[00:24:05.180 --> 00:24:07.180]  他們怕一樣東西
[00:24:07.180 --> 00:24:09.900]  但是經文提到給我們聽
[00:24:09.900 --> 00:24:15.100]  神會兼顧我們到底 直到等他回來
[00:24:15.100 --> 00:24:23.460]  我們要藉著神所給我們的恩賜去侍奉他
[00:24:23.460 --> 00:24:25.660]  到主耶穌基督回來的時候
[00:24:25.660 --> 00:24:28.980]  我們在他面前交仗 無可指責
[00:24:28.980 --> 00:24:30.980]  這個是我們所盼望的
[00:24:30.980 --> 00:24:33.500]  我們盼望將來在侍奉當中
[00:24:33.500 --> 00:24:40.660]  或者將來能夠跟主耶穌基督有相交
[00:24:40.660 --> 00:24:44.020]  跟主耶穌基督將來有相交的時候
[00:24:44.020 --> 00:24:48.380]  透過侍奉 好好運用我們的恩賜
[00:24:48.380 --> 00:24:50.380]  好 我們繼續看第十節
[00:24:50.380 --> 00:24:54.380]  弟兄們 我藉著我們主耶穌基督的名
[00:24:54.380 --> 00:24:57.380]  勸你們說一樣話
[00:24:57.380 --> 00:25:02.580]  你們中間不可分擔 只要一心一意彼此相合
[00:25:02.580 --> 00:25:06.180]  這裡提到他們藉著主耶穌的名
[00:25:06.180 --> 00:25:08.620]  這個不是藉著保羅的名
[00:25:08.620 --> 00:25:10.500]  是藉著主耶穌基督的名
[00:25:10.500 --> 00:25:13.780]  因為我們都是主耶穌基督的僕人
[00:25:13.780 --> 00:25:17.940]  我們跟主耶穌基督 因為主耶穌基督的緣故
[00:25:17.940 --> 00:25:21.980]  我們奉祂的名 受洗 施洗 受針
