
[00:00:00.000 --> 00:00:05.400]  其實我們今天在看肥立比書之前
[00:01:49.240 --> 00:01:51.240]  那些城市之間
[00:01:51.240 --> 00:01:53.240]  其實是由東到西
[00:01:53.240 --> 00:01:56.240]  應該說是在土耳其那個地方
[00:01:56.240 --> 00:01:59.240]  其實有些旅途是很長的
[00:01:59.240 --> 00:02:00.240]  長到怎樣呢
[00:02:00.240 --> 00:02:03.240]  可以說是要幾個小時
[00:02:03.240 --> 00:02:06.240]  甚至可能五個小時的時間
[00:02:06.240 --> 00:02:08.240]  那麼長的長途
[00:02:08.240 --> 00:02:11.240]  大家在旅遊巴士可以做什麼
[00:02:11.240 --> 00:02:13.240]  除了睡覺之外
[00:02:13.240 --> 00:02:16.240]  我們一起唱詩讚美神
[00:02:16.240 --> 00:02:19.240]  我們一起彼此分享生命的見證
[00:02:19.240 --> 00:02:21.240]  我們發覺是很激勵性的
[00:02:21.240 --> 00:02:27.240]  而且很快我們一點都不覺得車程很長
[00:02:27.240 --> 00:02:30.240]  因為我們有一班同心合意
[00:02:30.240 --> 00:02:32.240]  有一班志同道合的朋友
[00:02:32.240 --> 00:02:35.240]  和我們一起踏上這個征途
[00:02:35.240 --> 00:02:38.240]  這個正正就是我們去看菲臘比書
[00:02:38.240 --> 00:02:42.240]  你要領會到一個很重要的精髓
[00:02:42.240 --> 00:02:47.240]  保羅要告訴我們他不單止是一個為福音
[00:02:47.240 --> 00:02:49.240]  他竭盡心力
[00:02:49.240 --> 00:02:54.240]  他人生的最高目標就是來傳揚基督
[00:02:54.240 --> 00:02:56.240]  來榮耀基督
[00:02:56.240 --> 00:02:58.240]  他的生命讓我們看到
[00:02:58.240 --> 00:03:00.240]  原來他不是單打獨鬥的
[00:03:00.240 --> 00:03:02.240]  宣教的旅程背後
[00:03:02.240 --> 00:03:06.240]  是整個團隊一起運作
[00:03:06.240 --> 00:03:10.240]  所以當我們今天來看書卷的時候
[00:03:10.240 --> 00:03:13.240]  我們都可以看見保羅很願意
[00:03:13.240 --> 00:03:16.240]  在菲臘比教會的見證和學習
[00:03:16.240 --> 00:03:18.240]  都成為我們今天地上
[00:03:18.240 --> 00:03:22.240]  每一個地方的教會都需要學習
[00:03:22.240 --> 00:03:25.240]  今天我們也看到
[00:03:25.240 --> 00:03:27.240]  在過去的聖地旅行團
[00:03:27.240 --> 00:03:29.240]  往往有一個隨團的牧師
[00:03:29.240 --> 00:03:32.240]  一起來帶領那班團友
[00:03:32.240 --> 00:03:34.240]  隨團的牧者
[00:03:34.240 --> 00:03:36.240]  其實他除了是僕人之外
[00:03:36.240 --> 00:03:37.240]  要教導神的話
[00:03:37.240 --> 00:03:40.240]  也就是朋友
[00:03:40.240 --> 00:03:41.240]  作為一個朋友
[00:03:41.240 --> 00:03:43.240]  就要跟頂姐妹一起去生活
[00:03:43.240 --> 00:03:44.240]  一起吃飯
[00:03:44.240 --> 00:03:46.240]  一起去橫灑
[00:03:46.240 --> 00:03:47.240]  可以一起去祈禱
[00:03:47.240 --> 00:03:49.240]  一起哭泣
[00:03:49.240 --> 00:03:51.240]  這個就是正正耶穌基督
[00:03:51.240 --> 00:03:53.240]  他道成肉身來到這個世界
[00:03:53.240 --> 00:03:55.240]  他展現給我們看
[00:03:55.240 --> 00:04:00.240]  基督耶穌本身就是神的僕人
[00:04:00.240 --> 00:04:04.240]  而且他也是我們最好的朋友
[00:04:04.240 --> 00:04:06.240]  今天你人生的旅途裏面
[00:04:06.240 --> 00:04:08.240]  你有沒有這一位
[00:04:08.240 --> 00:04:10.240]  你最好的朋友
[00:04:10.240 --> 00:04:13.240]  耶穌成為你生命的那個錨
[00:04:13.240 --> 00:04:15.240]  你成為你人生裏頭
[00:04:15.240 --> 00:04:18.240]  最終極的盼望
[00:04:18.240 --> 00:04:20.240]  所以我們看菲勒比書的時候
[00:04:20.240 --> 00:04:22.240]  你看這位作者保羅
[00:04:22.240 --> 00:04:25.240]  他寫這本書的時候是公元後62年
[00:04:25.240 --> 00:04:28.240]  五年之後他就殉道
[00:04:28.240 --> 00:04:30.240]  聖經學者有不同的解說
[00:04:30.240 --> 00:04:33.240]  說他寫這本書信
[00:04:33.240 --> 00:04:34.240]  不同的地方
[00:04:34.240 --> 00:04:36.240]  有些人說是蓋薩尼亞
[00:04:36.240 --> 00:04:38.240]  有些人說是其他的地方
[00:04:38.240 --> 00:04:39.240]  以弗所
[00:04:39.240 --> 00:04:43.240]  但我個人傾向是傳統的那種解釋
[00:04:43.240 --> 00:04:44.240]  是羅馬
[00:04:44.240 --> 00:04:49.240]  因為他一章十三節是說到有御營的全軍
[00:04:49.240 --> 00:04:50.240]  而《使徒行傳》十六章
[00:04:50.240 --> 00:04:54.240]  跟我們交代了保羅建立歐洲第一個教會
[00:04:54.240 --> 00:04:56.240]  就是這個菲勒比
[00:04:56.240 --> 00:04:59.240]  在公元後52年的時候
[00:04:59.240 --> 00:05:01.240]  他在第二次宣教旅程
[00:05:01.240 --> 00:05:03.240]  當中他經過這個地方
[00:05:03.240 --> 00:05:05.240]  他就在那裏
[00:05:05.240 --> 00:05:08.240]  你會發覺他首先遇到第一個信徒歸主
[00:05:08.240 --> 00:05:09.240]  全家歸主
[00:05:09.240 --> 00:05:11.240]  就是呂底亞 Lydia
[00:05:11.240 --> 00:05:13.240]  他賣紫色布匹
[00:05:13.240 --> 00:05:14.240]  是營商的
[00:05:14.240 --> 00:05:18.240]  但及後這個姐妹成為保羅宣教團隊裏面
[00:05:18.240 --> 00:05:22.240]  最大的一個支持者之一
[00:05:22.240 --> 00:05:24.240]  而菲勒比的教會
[00:05:24.240 --> 00:05:26.240]  他起初成立的時候
[00:05:26.240 --> 00:05:28.240]  包括有一個瀑被
[00:05:28.240 --> 00:05:29.240]  一個女瀑
[00:05:29.240 --> 00:05:32.240]  他當時是被鬼附著
[00:05:32.240 --> 00:05:36.240]  但是保羅來吩咐那些鬼從他身上離開
[00:05:36.240 --> 00:05:38.240]  後來主人就很不高興
[00:05:38.240 --> 00:05:40.240]  看到生財之路沒有了
[00:05:40.240 --> 00:05:43.240]  就把保羅和西拉抓去坐牢
[00:05:43.240 --> 00:05:45.240]  在監牢裏面夜半
[00:05:45.240 --> 00:05:49.240]  保羅和西拉繼續來高聲稱頌神
[00:05:49.240 --> 00:05:53.240]  結果監門打開
[00:05:53.240 --> 00:05:55.240]  那個玉卒很害怕
[00:05:55.240 --> 00:05:58.240]  以為保羅和其他囚犯都走了
[00:05:58.240 --> 00:06:00.240]  誰知全部都沒有走
[00:06:00.240 --> 00:06:02.240]  因為每個人都很專心去聽
[00:06:02.240 --> 00:06:05.240]  保羅在述說耶穌基督的大能
[00:06:05.240 --> 00:06:07.240]  救恩的見證
[00:06:07.240 --> 00:06:09.240]  結果整件奇妙的事
[00:06:09.240 --> 00:06:11.240]  就連玉卒和他一家都信主
[00:06:11.240 --> 00:06:14.240]  菲勒比的教會就是這樣開始的
[00:06:14.240 --> 00:06:16.240]  你看到是不是很奇怪呢
[00:06:16.240 --> 00:06:18.240]  你看看這個地圖的時候
[00:06:18.240 --> 00:06:23.240]  我們當時參加保羅腳中的宣教旅途
[00:06:23.240 --> 00:06:26.240]  我們有去過特羅亞這個地方
[00:06:26.240 --> 00:06:30.240]  特羅亞是土耳其最西邊的
[00:06:30.240 --> 00:06:33.240]  其中一個近海的地方
[00:06:33.240 --> 00:06:39.240]  保羅當時想去推比尼在北邊
[00:06:39.240 --> 00:06:41.240]  但是聖靈禁止
[00:06:41.240 --> 00:06:45.240]  結果他看到馬其頓的異象
[00:06:45.240 --> 00:06:48.240]  馬其頓人在異夢中向保羅揮手
[00:06:48.240 --> 00:06:50.240]  叫他過來幫助他
[00:06:50.240 --> 00:06:57.240]  結果保羅去薩摩特拉 去到阿波利
[00:06:57.240 --> 00:06:59.240]  不是坐飛機 都是坐船
[00:06:59.240 --> 00:07:01.240]  去到那裏之後
[00:07:01.240 --> 00:07:03.240]  就入內陸去到菲勒比的地方
[00:07:03.240 --> 00:07:06.240]  開展歐洲宣教之旅
[00:07:06.240 --> 00:07:11.240]  我們在當中會看到這個地方
[00:07:11.240 --> 00:07:16.240]  及後成為保羅一個很重要的宣教根據地
[00:07:16.240 --> 00:07:20.240]  菲勒比的城市在政治的角度來看
[00:07:20.240 --> 00:07:23.240]  其實是很重要的
[00:07:23.240 --> 00:07:25.240]  因為在公元前
[00:07:25.240 --> 00:07:27.240]  馬其頓的肥力二世
[00:07:27.240 --> 00:07:30.240]  在356年公元前他就建立
[00:07:30.240 --> 00:07:32.240]  他就是亞歷山大帝的爸爸
[00:07:32.240 --> 00:07:35.240]  在公元前42年的時候
[00:07:35.240 --> 00:07:40.240]  因為希臘帝國崩潰
[00:07:40.240 --> 00:07:43.240]  他成為羅馬帝國的殖民地
[00:07:43.240 --> 00:07:46.240]  駐了很多退伍的羅馬的軍人
[00:07:46.240 --> 00:07:48.240]  在經濟上
[00:07:48.240 --> 00:07:54.240]  菲勒比就在艾格納提亞大道東面的首站
[00:07:54.240 --> 00:07:58.240]  是貫通羅馬東西貿易的經濟要塞
[00:07:58.240 --> 00:08:00.240]  他能夠將那些商貿
[00:08:00.240 --> 00:08:06.240]  從西邊一直是歐洲去到亞洲的土耳其
[00:08:06.240 --> 00:08:08.240]  而在過程裏面
[00:08:08.240 --> 00:08:10.240]  他們就可以說是必經之路
[00:08:10.240 --> 00:08:12.240]  去到這個菲勒比
[00:08:12.240 --> 00:08:16.240]  而菲勒比還有他的宗教
[00:08:16.240 --> 00:08:20.240]  他的宗教是混合他們所膜拜的
[00:08:20.240 --> 00:08:23.240]  希臘羅馬和古埃及的神明
[00:08:23.240 --> 00:08:25.240]  所以都是相當迷信
[00:08:25.240 --> 00:08:28.240]  是很繁榮發達的一個城市
[00:08:28.240 --> 00:08:31.240]  是不是有點像我們香港
[00:08:31.240 --> 00:08:35.240]  亦都像現代很多世界級的經濟大都會
[00:08:35.240 --> 00:08:38.240]  你發覺經濟越繁榮的地方
[00:08:38.240 --> 00:08:41.240]  就不代表那個地方有些人不迷信
[00:08:41.240 --> 00:08:43.240]  我昨晚才看到一個電視節目
[00:08:43.240 --> 00:08:44.240]  我覺得很奇怪
[00:08:44.240 --> 00:08:47.240]  為什麼在介紹那些樓盤
[00:08:47.240 --> 00:08:50.240]  竟然又請了一個風水師
[00:08:50.240 --> 00:08:52.240]  跟著來說那些方位
[00:08:52.240 --> 00:08:54.240]  我就覺得真是莫名其妙
[00:08:54.240 --> 00:08:56.240]  你今天如果你買樓
[00:08:56.240 --> 00:08:57.240]  你是看什麼
[00:08:57.240 --> 00:08:58.240]  乾不乾淨
[00:08:58.240 --> 00:08:59.240]  舒不舒服
[00:08:59.240 --> 00:09:00.240]  是不是
[00:09:00.240 --> 00:09:01.240]  環境
[00:09:01.240 --> 00:09:04.240]  我們說地潔人靈
[00:09:04.240 --> 00:09:06.240]  這些是常識
[00:09:06.240 --> 00:09:07.240]  但是很奇怪
[00:09:07.240 --> 00:09:10.240]  今天香港越來越有很多迷信的東西
[00:09:10.240 --> 00:09:12.240]  過年過節
[00:09:12.240 --> 00:09:13.240]  所有這些東西
[00:09:13.240 --> 00:09:14.240]  連到辦公室
[00:09:14.240 --> 00:09:18.240]  都要找那些名利師傅來擺陣
[00:09:18.240 --> 00:09:21.240]  我曾經都試過被人邀請
[00:09:21.240 --> 00:09:23.240]  去那些辦公室
[00:09:23.240 --> 00:09:25.240]  我們現在信了主
[00:09:25.240 --> 00:09:27.240]  牧師你來為我們祈禱
[00:09:27.240 --> 00:09:29.240]  我來就說
[00:09:29.240 --> 00:09:31.240]  這些是什麼
[00:09:31.240 --> 00:09:33.240]  在盆栽下面又擺了些東西
[00:09:33.240 --> 00:09:35.240]  那些什麼都不用的
[00:09:35.240 --> 00:09:36.240]  我們有了主耶穌
[00:09:36.240 --> 00:09:37.240]  什麼都不用
[00:09:37.240 --> 00:09:39.240]  主耶穌是萬主之主
[00:09:39.240 --> 00:09:41.240]  萬王之王
[00:09:41.240 --> 00:09:44.240]  當我們真的有了主耶穌基督的時候
[00:09:44.240 --> 00:09:46.240]  你心靈就有平安
[00:09:46.240 --> 00:09:49.240]  為什麼今天會有這麼多迷信
[00:09:49.240 --> 00:09:52.240]  是人心裡面沒有這種平安
[00:09:52.240 --> 00:09:55.240]  他就會周圍用很多不同的方式
[00:09:55.240 --> 00:09:57.240]  去找這個那個
[00:09:57.240 --> 00:10:00.240]  我們看肥立比書這個結構的大綱
[00:10:00.240 --> 00:10:01.240]  從文學的角度
[00:10:01.240 --> 00:10:03.240]  我在這裡引用
[00:10:03.240 --> 00:10:06.240]  就是新加坡一位的聖經學者
[00:10:06.240 --> 00:10:07.240]  王朱倫博士
[00:10:07.240 --> 00:10:10.240]  他的分析是很獨到的
[00:10:10.240 --> 00:10:12.240]  在這麼多的學者裡面
[00:10:12.240 --> 00:10:16.240]  他可以說是唯一一個比較著重
[00:10:16.240 --> 00:10:18.240]  就是看肥立比書
[00:10:18.240 --> 00:10:21.240]  不單止他將主題起落
[00:10:21.240 --> 00:10:22.240]  來說出來
[00:10:22.240 --> 00:10:28.240]  他更加要用一個書信的角度去分析
[00:10:28.240 --> 00:10:32.240]  去看見其實整本書是首尾呼應的
[00:10:32.240 --> 00:10:35.240]  是一個交叉式的文學結構來表達
[00:10:35.240 --> 00:10:39.240]  這個開始的問安和結尾的問安
[00:10:39.240 --> 00:10:42.240]  還有隨後感恩和代禱
[00:10:42.240 --> 00:10:44.240]  也是首尾呼應的
[00:10:44.240 --> 00:10:47.240]  接著就說保羅的榜樣
[00:10:47.240 --> 00:10:51.240]  保羅的榜樣是說到他亦獨亦有
[00:10:51.240 --> 00:10:55.240]  要建立的就是我們效法主耶穌基督
[00:10:55.240 --> 00:10:57.240]  那種謙卑和信服
[00:10:57.240 --> 00:10:59.240]  他以他提摩太童
[00:10:59.240 --> 00:11:00.240]  以巴佛提
[00:11:00.240 --> 00:11:04.240]  是這個宣教團隊的一個合一的
[00:11:04.240 --> 00:11:06.240]  服事的一個榜樣
[00:11:06.240 --> 00:11:08.240]  所以他勉勵教會
[00:11:08.240 --> 00:11:12.240]  要學習這種謙卑和信服
[00:11:12.240 --> 00:11:14.240]  而最終的就是
[00:11:14.240 --> 00:11:17.240]  二章第五到第十一節
[00:11:17.240 --> 00:11:19.240]  僕人朋友這種意識形態
[00:11:19.240 --> 00:11:21.240]  最高榜樣就是我們耶穌基督
[00:11:21.240 --> 00:11:24.240]  我們要以耶穌基督的心為心
[00:11:24.240 --> 00:11:26.240]  我們在整個教會的群體裡面
[00:11:26.240 --> 00:11:29.240]  我們不是只是熱心去服事
[00:11:29.240 --> 00:11:31.240]  熱心去傳福音
[00:11:31.240 --> 00:11:33.240]  如果在這一切的背後
[00:11:33.240 --> 00:11:37.240]  我們不是有一種緊密相連的
[00:11:37.240 --> 00:11:41.240]  好像我們結連在耶穌基督身上一樣的話
[00:11:41.240 --> 00:11:45.240]  沒有了這一種真正的友誼的關係
[00:11:45.240 --> 00:11:48.240]  你發覺教會就會出現
[00:11:48.240 --> 00:11:50.240]  一種只有工作狂
[00:11:50.240 --> 00:11:52.240]  但是沒有了人情味
[00:11:52.240 --> 00:11:56.240]  沒有了只是單是講道理
[00:11:56.240 --> 00:11:59.240]  不是講到一種的至心的
[00:11:59.240 --> 00:12:01.240]  在基督耶穌裡面
[00:12:01.240 --> 00:12:05.240]  我們可以相交成為真正的弟兄姊妹
[00:12:05.240 --> 00:12:08.240]  這一種的友誼是很重要的
[00:12:08.240 --> 00:12:11.240]  這個也可以應用在你今天的公司裡面
[00:12:11.240 --> 00:12:13.240]  在你今天的家庭裡面
[00:12:13.240 --> 00:12:14.240]  都是一樣的
[00:12:14.240 --> 00:12:16.240]  我們必須要將這一種的喜樂
[00:12:16.240 --> 00:12:20.240]  揚入在我們生命每一個範疇裡面
[00:12:20.240 --> 00:12:23.240]  這一個整卷肥臘比書有十六次這麼多
[00:12:23.240 --> 00:12:25.240]  有中文的翻譯
[00:12:25.240 --> 00:12:27.240]  就會將它喜樂或者歡喜
[00:12:27.240 --> 00:12:29.240]  你要翻譯出來
[00:12:29.240 --> 00:12:31.240]  很奇怪的 保羅正在坐牢
[00:12:31.240 --> 00:12:34.240]  當時他在羅馬被軟禁
[00:12:34.240 --> 00:12:37.240]  二十四小時有人監視著他
[00:12:37.240 --> 00:12:39.240]  但是他沒有自由身
[00:12:39.240 --> 00:12:42.240]  但是他心靈的空間非常的廣闊
[00:12:42.240 --> 00:12:45.240]  因為他的內心最記掛的
[00:12:45.240 --> 00:12:47.240]  就是無論我是生是死
[00:12:47.240 --> 00:12:49.240]  總會有基督在我身上
[00:12:49.240 --> 00:12:51.240]  照常顯大
[00:12:51.240 --> 00:12:53.240]  在保羅的人生價值觀裡面
[00:12:53.240 --> 00:12:58.240]  他知道我們最重要的一個投資是什麼
[00:12:58.240 --> 00:13:00.240]  就是你身邊每一個的朋友
[00:13:00.240 --> 00:13:02.240]  包括你的家人同事
[00:13:02.240 --> 00:13:04.240]  他們都要有主耶穌
[00:13:04.240 --> 00:13:06.240]  成為他生命的至寶
[00:13:06.240 --> 00:13:08.240]  要不然你賺得全世界
[00:13:08.240 --> 00:13:10.240]  要賠償你自己的靈魂有什麼益處呢?
[00:13:10.240 --> 00:13:13.240]  保羅最緊張的是這件事
[00:13:13.240 --> 00:13:16.240]  而是地上的教會都一樣
[00:13:16.240 --> 00:13:19.240]  如果我們只是為不同的東西去爭執
[00:13:19.240 --> 00:13:23.240]  但是沒有了這個真正的同心合一
[00:13:23.240 --> 00:13:25.240]  來去見證福音
[00:13:25.240 --> 00:13:27.240]  我們就會衰敗
[00:13:27.240 --> 00:13:30.240]  我們今天看見保羅
[00:13:30.240 --> 00:13:33.240]  他能夠在軟禁的時候
[00:13:33.240 --> 00:13:35.240]  仍然內心喜樂
[00:13:35.240 --> 00:13:38.240]  還有他可以凡事謝恩的秘訣
[00:13:38.240 --> 00:13:42.240]  是因為他以基督耶穌的心為心
[00:13:42.240 --> 00:13:45.240]  在他的自身身上我們可以看見
[00:13:45.240 --> 00:13:48.240]  保羅他不因為別人對他的妒忌
[00:13:48.240 --> 00:13:49.240]  抹黑
[00:13:49.240 --> 00:13:51.240]  他說不要緊
[00:13:51.240 --> 00:13:54.240]  畢竟是基督能夠傳開
[00:13:54.240 --> 00:13:57.240]  有些人傳福音和保羅去增敬
[00:13:57.240 --> 00:13:59.240]  但保羅說無所謂
[00:13:59.240 --> 00:14:01.240]  最緊要是耶穌基督已經傳開
[00:14:01.240 --> 00:14:05.240]  他不會為他個人的得失榮辱為重
[00:14:05.240 --> 00:14:09.240]  他整個生命就是為了耶穌基督
[00:14:09.240 --> 00:14:11.240]  為了奉獻自己
[00:14:11.240 --> 00:14:14.240]  為了福音能夠與人同得
[00:14:14.240 --> 00:14:15.240]  這個福音是好處
[00:14:15.240 --> 00:14:17.240]  正是因為這樣
[00:14:17.240 --> 00:14:20.240]  我們今天更加要看保羅的生命
[00:14:20.240 --> 00:14:21.240]  他面對
[00:14:21.240 --> 00:14:23.240]  甚至他說我的時候將到
[00:14:23.240 --> 00:14:25.240]  我要被囂電
[00:14:25.240 --> 00:14:26.240]  好像遺祭一樣
[00:14:26.240 --> 00:14:28.240]  但他感恩的是
[00:14:28.240 --> 00:14:32.240]  我能夠看見信徒仍然可以靠主喜樂
[00:14:32.240 --> 00:14:35.240]  能夠在彎曲薄茂的世代如明光照耀
[00:14:35.240 --> 00:14:37.240]  能夠站立得穩的時候
[00:14:37.240 --> 00:14:39.240]  他就心滿意足
[00:14:39.240 --> 00:14:41.240]  這個就是保羅
[00:14:41.240 --> 00:14:44.240]  這個也是我們今天每一個做教務同工的
[00:14:44.240 --> 00:14:45.240]  長輩的
[00:14:45.240 --> 00:14:47.240]  我們所期待的
[00:14:47.240 --> 00:14:49.240]  我們最大的獎賞是什麼?
[00:14:49.240 --> 00:14:51.240]  就是見到教會每一個弟兄姊妹
[00:14:51.240 --> 00:14:53.240]  你們都生生成成
[00:14:53.240 --> 00:14:56.240]  你們不單只是屬靈上去成長
[00:14:56.240 --> 00:14:58.240]  你都成為一個福音人
[00:14:58.240 --> 00:15:00.240]  你們的生命裡是緊張
[00:15:00.240 --> 00:15:03.240]  每一個你所認識的朋友
[00:15:03.240 --> 00:15:06.240]  他們都要有主耶穌的生命
[00:15:06.240 --> 00:15:10.240]  但當時教會也都面對兩方面的內憂
[00:15:10.240 --> 00:15:12.240]  在第三章我們看見
[00:15:12.240 --> 00:15:15.240]  有那些猶太人的所謂基督徒
[00:15:15.240 --> 00:15:18.240]  他們堅持愛邦人都要受割禮
[00:15:18.240 --> 00:15:20.240]  保羅說這些是別的福音來的
[00:15:20.240 --> 00:15:23.240]  你們歪曲了真理教義
[00:15:23.240 --> 00:15:25.240]  保羅非常的憂心
[00:15:25.240 --> 00:15:26.240]  很沉重
[00:15:26.240 --> 00:15:29.240]  但他繼續勉勵弟兄姊妹
[00:15:29.240 --> 00:15:32.240]  你們要靠主常常喜樂
[00:15:32.240 --> 00:15:34.240]  第四章他再一次說
[00:15:34.240 --> 00:15:36.240]  主來的日子是近
[00:15:36.240 --> 00:15:40.240]  你們也都要靠主常常喜樂
[00:15:40.240 --> 00:15:43.240]  但當時教會內部出現不和
[00:15:43.240 --> 00:15:45.240]  有兩位姐妹不咬弦
[00:15:45.240 --> 00:15:48.240]  兩個姐妹代表著兩個家庭
[00:15:48.240 --> 00:15:50.240]  他們之間有很多爭執
[00:15:50.240 --> 00:15:53.240]  這導致教會分裂的危機
[00:15:53.240 --> 00:15:55.240]  所以保羅堅持
[00:15:55.240 --> 00:15:58.240]  弟兄姐妹你要幫這兩位姐妹
[00:15:58.240 --> 00:16:00.240]  他們重新和好
[00:16:00.240 --> 00:16:02.240]  一個教會如果不合一的時候
[00:16:02.240 --> 00:16:05.240]  很難興旺福音
[00:16:05.240 --> 00:16:07.240]  當一個教會
[00:16:07.240 --> 00:16:09.240]  整天在說謊的時候
[00:16:09.240 --> 00:16:11.240]  很多時間只是在
[00:16:11.240 --> 00:16:13.240]  大家在批評這樣那樣的時候
[00:16:13.240 --> 00:16:15.240]  教會就不知長進
[00:16:15.240 --> 00:16:18.240]  但當一個教會他們真的是
[00:16:18.240 --> 00:16:20.240]  萬眾一心看到
[00:16:20.240 --> 00:16:21.240]  這位就是我們榮耀的主
[00:16:21.240 --> 00:16:23.240]  我們榮耀的王
[00:16:23.240 --> 00:16:25.240]  我們願意為他奮勇
[00:16:25.240 --> 00:16:27.240]  而作這個屬靈的征戰
[00:16:27.240 --> 00:16:30.240]  我們要為福音同心努力
[00:16:30.240 --> 00:16:31.240]  當我們願意這樣
[00:16:31.240 --> 00:16:33.240]  一起同心擺上的時候
[00:16:33.240 --> 00:16:36.240]  整件事就會好不一樣
[00:16:36.240 --> 00:16:38.240]  菲勒比書的主題
[00:16:38.240 --> 00:16:40.240]  讓我們看見喜樂
[00:16:40.240 --> 00:16:42.240]  是可以超越時間
[00:16:42.240 --> 00:16:44.240]  可以超越環境的
[00:16:44.240 --> 00:16:46.240]  保羅以一種有愛的情操
[00:16:46.240 --> 00:16:48.240]  來促進教會的領袖
[00:16:48.240 --> 00:16:51.240]  要和所有的信徒合而為一
[00:16:51.240 --> 00:16:53.240]  他以他自己
[00:16:53.240 --> 00:16:55.240]  和提摩泰和爾伯弗提
[00:16:55.240 --> 00:16:58.240]  爾伯弗提就是帶這個書信
[00:16:58.240 --> 00:17:00.240]  去給菲勒比教會的人
[00:17:00.240 --> 00:17:02.240]  他曾經患重病
[00:17:02.240 --> 00:17:03.240]  但他現在康復了
[00:17:03.240 --> 00:17:05.240]  保羅差遣他回去
[00:17:05.240 --> 00:17:08.240]  服侍菲勒比教會的弟兄姐妹
[00:17:08.240 --> 00:17:11.240]  他們這種亦僕亦友的精神
[00:17:11.240 --> 00:17:13.240]  而最終極理想的榜樣
[00:17:13.240 --> 00:17:16.240]  就是我們這位主耶穌
[00:17:16.240 --> 00:17:17.240]  主耶穌
[00:17:17.240 --> 00:17:20.240]  祂這一種和我們之間的友誼
[00:17:20.240 --> 00:17:21.240]  更加深
[00:17:21.240 --> 00:17:24.240]  耶穌在《約翰福音》十五章十三節說
[00:17:24.240 --> 00:17:26.240]  這個世界上
[00:17:26.240 --> 00:17:28.240]  人為朋友寫命
[00:17:28.240 --> 00:17:30.240]  沒有其他更大的愛心
[00:17:30.240 --> 00:17:32.240]  比這個更大
[00:17:32.240 --> 00:17:33.240]  我們今天
[00:17:33.240 --> 00:17:35.240]  我們就要效法我們的主
[00:17:35.240 --> 00:17:37.240]  要願意為別人
[00:17:37.240 --> 00:17:39.240]  我們去犧牲
[00:17:39.240 --> 00:17:42.240]  很好的我們來結連於主
[00:17:42.240 --> 00:17:46.240]  但耶穌給我們看見的
[00:17:46.240 --> 00:17:47.240]  那個例證
[00:17:47.240 --> 00:17:49.240]  其實超越這一切
[00:17:49.240 --> 00:17:52.240]  當時在希臘的文化裏
[00:17:52.240 --> 00:17:55.240]  亞里士多德這個很偉大的哲學家
[00:17:55.240 --> 00:17:56.240]  他曾經提及
[00:17:56.240 --> 00:17:59.240]  原來友誼是我們每一個好的公民
[00:17:59.240 --> 00:18:01.240]  必須有的素質
