
[00:00:00.000 --> 00:00:04.000]  今天跟大家分享一個題目叫"原動力覺醒"
[00:15:30.920 --> 00:15:32.920]  大家都知道進屋要洗腳
[00:15:32.920 --> 00:15:34.920]  因爲走的路程太髒
[00:15:34.920 --> 00:15:36.920]  甚至彼此洗腳
[00:15:36.920 --> 00:15:38.920]  都是一件很簡單的事
[00:15:38.920 --> 00:15:40.920]  不過是
[00:15:40.920 --> 00:15:42.920]  跟主人洗腳
[00:15:42.920 --> 00:15:44.920]  所以彼得似乎
[00:15:44.920 --> 00:15:46.920]  不願意不是因爲他的腳髒
[00:15:46.920 --> 00:15:48.920]  因爲這是很日常的事
[00:15:48.920 --> 00:15:50.920]  特別的事就是
