
[00:00:00.000 --> 00:00:01.600]  好,各位大師妹,早晨
[00:04:24.900 --> 00:04:28.000]  去看回之前比特前書頭幾章的經文
[00:04:28.000 --> 00:04:29.700]  尤其是第二、第三章
[00:04:29.700 --> 00:04:32.800]  我們就會發現這個受苦的主題
[00:04:32.800 --> 00:04:35.400]  其實不斷地出現
[00:04:35.400 --> 00:04:36.600]  那些字比較小一點
[00:04:36.600 --> 00:04:38.500]  不過你也應該看到的
[00:04:38.500 --> 00:04:40.600]  在上面的經文我們會看到
[00:04:40.600 --> 00:04:43.600]  無論是在說和教外人的相處
[00:04:43.600 --> 00:04:45.500]  和當權者的相處
[00:04:45.500 --> 00:04:48.200]  還是夫婦之間之道
[00:04:48.200 --> 00:04:51.400]  比特都十分之看重恨善
[00:04:51.400 --> 00:04:53.600]  而且這個恨善是怎樣的
[00:04:53.600 --> 00:04:56.500]  不只是在說一些好的行為
[00:04:56.500 --> 00:04:59.400]  也都包括一些好的品格
[00:04:59.400 --> 00:05:01.700]  一些好的品行
[00:05:01.700 --> 00:05:03.500]  好像在今天的經文當中
[00:05:03.500 --> 00:05:05.500]  比特很想我們弟兄姊妹
[00:05:05.500 --> 00:05:08.300]  一同能夠實踐這五種的特質
[00:05:08.300 --> 00:05:14.400]  就是同心、體恤、相愛、憐憫、謙卑
[00:05:14.400 --> 00:05:16.800]  因此以下我們會集中討論
[00:05:16.800 --> 00:05:19.000]  其中兩樣就是頭兩種特質
[00:05:19.000 --> 00:05:21.100]  首先是同心
[00:05:21.100 --> 00:05:22.700]  同心在說什麼呢
[00:05:22.700 --> 00:05:24.400]  什麼是同心
[00:05:24.400 --> 00:05:26.700]  我相信同心不是在說
[00:05:26.700 --> 00:05:31.300]  我們所有人的想法和意見都一模一樣
[00:05:31.300 --> 00:05:33.200]  我們知道沒什麼可能的
[00:05:33.200 --> 00:05:35.300]  即使在兩夫婦之間
[00:05:35.300 --> 00:05:37.000]  都很難做到
[00:05:37.000 --> 00:05:39.800]  更何況是要求教會的所有人
[00:05:39.800 --> 00:05:42.900]  都要有一模一樣的想法
[00:05:42.900 --> 00:05:45.500]  因此其實同心在說什麼
[00:05:45.500 --> 00:05:49.300]  就是大家有一個共同的目標和方向
[00:05:49.300 --> 00:05:53.600]  英文的翻譯你會看到是Unity of Spirit
[00:05:53.600 --> 00:05:57.300]  容許我用賀清軀做例子
[00:05:57.300 --> 00:05:59.800]  在過去幾年的服事當中
[00:05:59.800 --> 00:06:03.300]  很感恩能夠見證著很多很有熱心
[00:06:03.300 --> 00:06:05.200]  很有恩賜的導師一起
[00:06:05.200 --> 00:06:07.800]  參與這個團隊的當中
[00:06:07.800 --> 00:06:10.600]  每一位都來自不同的背景
[00:06:10.600 --> 00:06:12.800]  有不同的人生經歷
[00:06:12.800 --> 00:06:14.900]  甚至是侍奉的年資
[00:06:14.900 --> 00:06:18.100]  有些弟兄姊妹以前是服事開兒童的
[00:06:18.100 --> 00:06:20.400]  然後就跟著他們上來青少部
[00:06:20.400 --> 00:06:22.000]  即是學青區
[00:06:22.000 --> 00:06:25.500]  每一個的性格、領導風格都不一樣
[00:06:25.500 --> 00:06:28.400]  有些導師會相對溫和一點
[00:06:28.400 --> 00:06:31.100]  有些就比較嚴肅一點
[00:06:31.100 --> 00:06:32.400]  但是他們每一位
[00:06:32.400 --> 00:06:35.800]  每一位都願意樂意放下自己的身份
[00:06:35.800 --> 00:06:39.700]  一起去衛生在學青區這個隊弓裡面
[00:06:39.700 --> 00:06:44.200]  為的是要建立這群青少年人的生命
[00:06:44.200 --> 00:06:47.400]  我們雖然有著不同的個體
[00:06:47.400 --> 00:06:51.800]  卻是有著同一個目標、同一個方向
[00:06:51.800 --> 00:06:52.700]  老實說
[00:06:52.700 --> 00:06:56.000]  即使我們在這個所謂同心的隊弓裡面
[00:06:56.000 --> 00:07:00.600]  有時候我們卻有不一樣的想法和做事方式
[00:07:00.600 --> 00:07:04.800]  對於模樣、對於怎樣帶小組的形式
[00:07:04.800 --> 00:07:06.700]  我們都會有不同的想法
[00:07:06.700 --> 00:07:10.200]  有時候有些方法未必可行
[00:07:10.200 --> 00:07:13.300]  不過起初的方法不可行不重要
[00:07:13.300 --> 00:07:18.100]  就例如我們慢慢發現這些說教式的教導方式
[00:07:18.100 --> 00:07:20.800]  其實對某些青少年來說不可行
[00:07:20.800 --> 00:07:22.700]  他們需要多一點的聆聽
[00:07:22.700 --> 00:07:25.400]  不過這些方法不可行不重要
[00:07:25.400 --> 00:07:28.000]  我們就一起去試試另一種方式
[00:07:28.000 --> 00:07:29.400]  最重要的是什麼?
[00:07:29.400 --> 00:07:31.800]  大家一起彼此同心
[00:07:31.800 --> 00:07:35.300]  一同的參與、一同的成長
[00:07:35.300 --> 00:07:38.200]  因此同心和謙卑
[00:07:38.200 --> 00:07:39.600]  就是第五個特質
[00:07:39.600 --> 00:07:43.000]  其實都很有關係
[00:07:43.000 --> 00:07:45.000]  我們一同繼續去思想
[00:07:45.000 --> 00:07:46.400]  第二個特質是什麼?
[00:07:46.400 --> 00:07:49.000]  就是彼此的體恤
[00:07:49.000 --> 00:07:50.000]  彼此體恤
[00:07:50.000 --> 00:07:52.300]  在第八節同樣提醒信徒
[00:07:52.300 --> 00:07:55.900]  要彼此提出英文是sympathy這個字
[00:07:55.900 --> 00:07:58.900]  亦是說要感同身受
[00:07:58.900 --> 00:08:00.300]  彼此提醒我們
[00:08:00.300 --> 00:08:04.200]  要多點站在別人的角度去思考
[00:08:04.200 --> 00:08:06.400]  在《講福家》我一向都留意到
[00:08:06.400 --> 00:08:09.900]  大英姊妹一向都在實踐這個特質
[00:08:09.900 --> 00:08:15.800]  例如在團契、崇拜、開小組等等
[00:08:15.800 --> 00:08:16.900]  小組應該不會了
[00:08:16.900 --> 00:08:18.600]  不過當主席說到
[00:08:18.600 --> 00:08:21.800]  我們一同的起立要到唱詩的時候
[00:08:21.800 --> 00:08:23.300]  我發現有大英姊妹
[00:08:23.300 --> 00:08:26.300]  都不期然會偶爾看一看後面
[00:08:26.300 --> 00:08:27.300]  即是站立之前
[00:08:27.300 --> 00:08:29.300]  或者站立的時候會看一看後面
[00:08:29.300 --> 00:08:30.800]  他們在做什麼?
[00:08:30.800 --> 00:08:32.800]  猜不猜得到?
[00:08:32.800 --> 00:08:36.900]  他們害怕擋住後面的大英姊妹唱詩
[00:08:36.900 --> 00:08:39.600]  因此就會看一看後面
[00:08:39.600 --> 00:08:42.400]  如果可以的話就讓一讓開
[00:08:42.400 --> 00:08:45.200]  讓後面的大英姊妹可以看到螢幕
[00:08:45.200 --> 00:08:46.900]  看到那些歌詞
[00:08:46.900 --> 00:08:49.400]  我覺得這個正正就是彼此體恤
[00:08:49.400 --> 00:08:52.200]  其中一個的實踐
[00:08:52.200 --> 00:08:55.900]  當然要做到彼此體恤不是那麼簡單
[00:08:55.900 --> 00:08:58.400]  用一個場景做例子
[00:08:58.400 --> 00:09:00.400]  當我們要去到開會
[00:09:00.400 --> 00:09:02.400]  我們經常都要開會在教會
[00:09:02.400 --> 00:09:06.400]  開會、去到侍奉、去開小組的時候
[00:09:06.400 --> 00:09:08.400]  當我們遇到一些大英姊妹
[00:09:08.400 --> 00:09:11.400]  她們的意見跟我們很不一樣
[00:09:11.400 --> 00:09:15.200]  甚至當我們去談到面紅耳熱的時候
[00:09:15.200 --> 00:09:20.100]  在那一刻我們能不能為對方想多一步呢?
[00:09:20.100 --> 00:09:21.900]  例如我們想
[00:09:21.900 --> 00:09:23.900]  其實她有這樣的想法
[00:09:23.900 --> 00:09:27.400]  是不是因為我們兩個的性格太不一樣了?
[00:09:27.400 --> 00:09:31.400]  以致大家所看到的益處都很不一樣呢?
[00:09:31.400 --> 00:09:32.900]  但是有沒有可能
[00:09:32.900 --> 00:09:35.700]  其實對方所提出的方案
[00:09:35.700 --> 00:09:37.900]  其實都行得通呢?
[00:09:37.900 --> 00:09:41.300]  甚至我們可不可以再走前多一步
[00:09:41.300 --> 00:09:44.600]  想想對方近日是不是遇見一些
[00:09:44.600 --> 00:09:46.600]  即是經歷一些狀況
[00:09:46.600 --> 00:09:49.600]  以致她有這麼大的反應呢?
[00:09:49.600 --> 00:09:51.600]  我記得上個月底
[00:09:51.600 --> 00:09:55.100]  我們學青區就舉辦了一個「敬拜晚會」
[00:09:55.100 --> 00:09:59.600]  我們叫她做一個「Worship Revival Night」
[00:09:59.600 --> 00:10:03.100]  當晚我們有大概100位學青、弟兄姊妹
[00:10:03.100 --> 00:10:07.100]  也有學青邀請了一些未信的朋友參與
[00:10:07.100 --> 00:10:13.100]  我們用一個很有活力、不一樣的形式去敬拜
[00:10:13.100 --> 00:10:18.100]  甚至我們會起身、跳起身、舉高手
[00:10:18.100 --> 00:10:24.100]  甚至有位弟兄會懂得說唱
[00:10:24.100 --> 00:10:26.600]  有一段歌詞她是這樣唱出來
[00:10:26.600 --> 00:10:32.600]  用一種大家青少年人都很享受的形式去敬拜
[00:10:32.600 --> 00:10:34.600]  非常之好
[00:10:34.600 --> 00:10:38.100]  我自己也非常之享受那個敬拜
[00:10:38.100 --> 00:10:40.100]  不過大家知不知道
[00:10:40.100 --> 00:10:46.600]  當初那幾位大專生、學青主動提出有這個想法
[00:10:46.600 --> 00:10:50.100]  就是說她想去搞這個「敬拜音樂會」
[00:10:50.100 --> 00:10:53.100]  甚至已經開始籌備的時候
[00:10:53.100 --> 00:10:56.100]  大家猜不猜得到我當時第一個反應是怎樣?
[00:10:56.100 --> 00:11:04.100]  有少少愕然、有少少失落、也有少少不開心
[00:11:04.100 --> 00:11:06.100]  原因是什麼?
[00:11:06.100 --> 00:11:11.100]  就是其實我也同樣負責看著學青的敬拜隊
[00:11:11.100 --> 00:11:14.100]  所以當時我也很坦白跟大家說
[00:11:14.100 --> 00:11:18.100]  當時當那幾位青少年人去提出的時候
[00:11:18.100 --> 00:11:20.100]  我就會心裡面有一個想法
[00:11:20.100 --> 00:11:23.100]  就是是不是自己做得不夠好
[00:11:23.100 --> 00:11:27.100]  所以別人才會去提出一些新的東西呢?
[00:11:27.100 --> 00:11:29.100]  一些新的想法呢?
[00:11:29.100 --> 00:11:33.100]  弟兄姊妹,我不知道當有人對你的服侍
[00:11:33.100 --> 00:11:36.100]  你的一些做法、行為等等
[00:11:36.100 --> 00:11:38.100]  去提出一些意見的時候
[00:11:38.100 --> 00:11:40.100]  你會有什麼感受呢?
[00:11:40.100 --> 00:11:43.100]  你會不會很欣然地去接受呢?
[00:11:43.100 --> 00:11:45.100]  不過其實很難的
[00:11:45.100 --> 00:11:48.100]  甚至對我來說也覺得很不容易
[00:11:48.100 --> 00:11:53.100]  不過當我後來跟這幾位學青、大專生去見面
[00:11:53.100 --> 00:11:56.100]  私下去聽他們的想法的時候
[00:11:56.100 --> 00:12:01.100]  然後我們再跟幾位學青區的牧者一起去分享、討論
[00:12:01.100 --> 00:12:03.100]  我們都一致地認為
[00:12:03.100 --> 00:12:07.100]  其實他們對敬拜的熱心很值得欣賞
[00:12:07.100 --> 00:12:08.100]  因此長話短說
[00:12:08.100 --> 00:12:12.100]  最後我們就決定一起去參與當中
[00:12:12.100 --> 00:12:14.100]  我們一起去配搭
[00:12:14.100 --> 00:12:18.100]  我們其中一位就去看整個流程、整個場地
[00:12:18.100 --> 00:12:21.100]  另一位就去看敬拜裡面的流程
[00:12:21.100 --> 00:12:23.100]  看看有什麼要再執
[00:12:23.100 --> 00:12:25.100]  但是他們去發聲
[00:12:25.100 --> 00:12:27.100]  就是他們去編排的
[00:12:27.100 --> 00:12:29.100]  為什麼我們會這樣做呢?
[00:12:29.100 --> 00:12:32.100]  是因為我們看見或者聽到他們的心聲
[00:12:32.100 --> 00:12:35.100]  他們很想去敬拜的心
[00:12:35.100 --> 00:12:39.100]  並且他很想興起更多的年輕人去參與在當中
[00:12:39.100 --> 00:12:41.100]  當我們自己各幾位去想
[00:12:41.100 --> 00:12:45.100]  我們昔日的祈禱豈不是就是這樣嗎?
[00:12:45.100 --> 00:12:48.100]  很想神去興起更多的年輕人
[00:12:48.100 --> 00:12:53.100]  很想去興起他們去愛主、去服侍主
[00:12:53.100 --> 00:12:57.100]  只不過當時他們所提出的方式
[00:12:57.100 --> 00:12:59.100]  不是跟我們所想的
[00:12:59.100 --> 00:13:01.100]  或者所謂大人所想的很不一樣
[00:13:01.100 --> 00:13:03.100]  因此我們覺得不開心
[00:13:03.100 --> 00:13:05.100]  覺得甚至不被尊重等等
[00:13:05.100 --> 00:13:08.100]  但是在這件事上我學到些什麼呢?
[00:13:08.100 --> 00:13:11.100]  就是要去彼此去提摔
[00:13:11.100 --> 00:13:13.100]  當我們能夠切身處地
[00:13:13.100 --> 00:13:17.100]  在對方的角度去想東西、去聽的時候
[00:13:17.100 --> 00:13:21.100]  又或者用上帝的眼光去看這班年輕人的時候
[00:13:21.100 --> 00:13:24.100]  我發現他們給我們一個很不一樣的驚喜
[00:13:24.100 --> 00:13:26.100]  我相信如果在座有曾經去參與在當中
[00:13:26.100 --> 00:13:32.100]  會發現在他們身上好看見那種的澎湃
[00:13:32.100 --> 00:13:34.100]  那種對敬拜的心
[00:13:34.100 --> 00:13:36.100]  那種甚至是火
[00:13:36.100 --> 00:13:38.100]  那種熱心、熱情
[00:13:38.100 --> 00:13:40.100]  好看見他們的成長
[00:13:40.100 --> 00:13:43.100]  以及他們對上帝的衛生
[00:13:43.100 --> 00:13:47.100]  確實我們今天要做到彼此的體恤
[00:13:47.100 --> 00:13:51.100]  或者我們所謂一層的恨善是很不容易
[00:13:51.100 --> 00:13:53.100]  但是它是很需要我們每一位
[00:13:53.100 --> 00:13:57.100]  或者整個教會的群體一起學習
[00:13:57.100 --> 00:14:00.100]  因此回到這段經文當中
[00:14:00.100 --> 00:14:02.100]  彼得其實繼續去說
[00:14:02.100 --> 00:14:04.100]  繼續在第九節去到總結
[00:14:04.100 --> 00:14:08.100]  信徒應該怎樣去跟人去到互動
[00:14:08.100 --> 00:14:12.100]  如果說剛才第八節是說
[00:14:12.100 --> 00:14:14.100]  彼得說的是教會以內裡面的
[00:14:14.100 --> 00:14:16.100]  就是那種弟兄姊妹之間的互動
[00:14:16.100 --> 00:14:21.100]  第九節這一度就是針對教會對外的相處
[00:14:21.100 --> 00:14:25.100]  彼得說當信徒面對外面的逼迫的時候
[00:14:25.100 --> 00:14:27.100]  要怎樣做
[00:14:27.100 --> 00:14:29.100]  他說不要以惡報惡
[00:14:29.100 --> 00:14:31.100]  不要以辱罵還辱罵
[00:14:31.100 --> 00:14:33.100]  倒要祝福
[00:14:33.100 --> 00:14:35.100]  就是說要以德報怨
[00:14:35.100 --> 00:14:38.100]  說他當彼得寫到這一度的時候
[00:14:38.100 --> 00:14:41.100]  可能他再一次想起他自己的老師
[00:14:41.100 --> 00:14:44.100]  他對了三年的這位主耶穌
[00:14:44.100 --> 00:14:47.100]  當日主耶穌是怎樣教他的
[00:14:47.100 --> 00:14:49.100]  在經文這樣說
[00:14:49.100 --> 00:14:52.100]  主耶穌要提醒這班門徒
[00:14:52.100 --> 00:14:54.100]  要愛他的仇敵
[00:14:54.100 --> 00:14:57.100]  要寬恕得罪他們的人
[00:14:57.100 --> 00:14:59.100]  很不容易
[00:14:59.100 --> 00:15:02.100]  我想說第一段經文給我們看見
[00:15:02.100 --> 00:15:05.100]  裡面所提到的以眼還眼
[00:15:05.100 --> 00:15:06.100]  以牙還牙
[00:15:06.100 --> 00:15:09.100]  我想說在當時的文化來講
[00:15:09.100 --> 00:15:11.100]  或者當時舊約的年代來講是怎樣的
[00:15:11.100 --> 00:15:13.100]  是合法的
[00:15:13.100 --> 00:15:14.100]  是對的
[00:15:14.100 --> 00:15:15.100]  為什麼這樣說
[00:15:15.100 --> 00:15:18.100]  當時甚至這個條例是寫在舊約的律法書
[00:15:18.100 --> 00:15:21.100]  那個目的是為了公平
[00:15:21.100 --> 00:15:24.100]  就是說如果有人A軍
[00:15:24.100 --> 00:15:27.100]  不小心撞甩了B軍的那一隻牙
[00:15:27.100 --> 00:15:31.100]  那麼B軍最多能夠合法地
[00:15:31.100 --> 00:15:35.100]  撞甩了A軍的那一隻牙
[00:15:35.100 --> 00:15:38.100]  就不可以動手打死他
[00:15:38.100 --> 00:15:39.100]  是不可以的
[00:15:39.100 --> 00:15:42.100]  所以這裡其實本身是在講一個
[00:15:42.100 --> 00:15:45.100]  保護的意思或者目的
[00:15:45.100 --> 00:15:48.100]  但是耶穌在這裡要再走前多一步
[00:15:48.100 --> 00:15:51.100]  就是要去到完全去到寬恕對方
[00:15:51.100 --> 00:15:52.100]  要去到愛
[00:15:52.100 --> 00:15:55.100]  甚至愛我們的敵人
[00:15:55.100 --> 00:15:57.100]  老實說其實真的很難做
[00:15:57.100 --> 00:15:59.100]  哪有可能做得到呢
[00:15:59.100 --> 00:16:00.100]  是不是
[00:16:00.100 --> 00:16:01.100]  大家都會想一下
[00:16:01.100 --> 00:16:04.100]  如果是你你能不能做到呢
[00:16:04.100 --> 00:16:07.100]  但是彼得在第九節就暗示了一個答案
[00:16:07.100 --> 00:16:09.100]  是要怎樣
[00:16:09.100 --> 00:16:10.100]  他這裡說
[00:16:10.100 --> 00:16:13.100]  因為你們正是為此矇召的
[00:16:13.100 --> 00:16:15.100]  告訴我們什麼
[00:16:15.100 --> 00:16:18.100]  其實是要仰望基督
[00:16:18.100 --> 00:16:19.100]  效法祂的榜樣
[00:16:19.100 --> 00:16:21.100]  在哪裡看到呢
[00:16:21.100 --> 00:16:25.100]  其實這一節的紅色字這一節的這句說話
[00:16:25.100 --> 00:16:27.100]  有沒有覺得有點似曾相識
[00:16:27.100 --> 00:16:28.100]  在第二章
[00:16:28.100 --> 00:16:30.100]  第二章是有跟我們這樣說的
[00:16:30.100 --> 00:16:34.100]  第二章的二章二十一節他這樣說
[00:16:34.100 --> 00:16:36.100]  他說你們矇召就是為此
[00:16:36.100 --> 00:16:39.100]  因為基督也為你們受過苦
[00:16:39.100 --> 00:16:42.100]  給你們留下榜樣
[00:16:42.100 --> 00:16:45.100]  為要使你們跟隨他的腳蹤
[00:16:45.100 --> 00:16:47.100]  跟隨他的腳蹤
[00:16:47.100 --> 00:16:50.100]  換言之彼得要提醒我們要跟隨基督
[00:16:50.100 --> 00:16:52.100]  要仰望祂
[00:16:52.100 --> 00:16:54.100]  是的今天靠我們自己要行善
[00:16:54.100 --> 00:16:56.100]  或者要彼此體恤要同心
[00:16:56.100 --> 00:16:58.100]  是很難做的
[00:16:58.100 --> 00:16:59.100]  但是正正因為這樣
[00:16:59.100 --> 00:17:02.100]  我們才需要依靠上帝
[00:17:02.100 --> 00:17:05.100]  因此當我們回望我們這位主耶穌
[00:17:05.100 --> 00:17:08.100]  祂昔日是怎樣做
[00:17:08.100 --> 00:17:10.100]  祂不單止用口去教導人
[00:17:10.100 --> 00:17:12.100]  祂是用祂的生命
[00:17:12.100 --> 00:17:15.100]  去回應那些敵對祂的人
[00:17:15.100 --> 00:17:18.100]  即使在被釘上十字架的那一刻
[00:17:18.100 --> 00:17:21.100]  在人生最痛苦的時刻
[00:17:21.100 --> 00:17:24.100]  祂竟然為了凌辱祂的人去祈禱
[00:17:24.100 --> 00:17:25.100]  他說
[00:17:25.100 --> 00:17:26.100]  他說什麼
[00:17:26.100 --> 00:17:28.100]  他說父啊
[00:17:28.100 --> 00:17:29.100]  去赦免他們
[00:17:29.100 --> 00:17:33.100]  因為他們所作的他們不知道
[00:17:33.100 --> 00:17:35.100]  因此對今天的我們來說
[00:17:35.100 --> 00:17:37.100]  可能我們一時三刻之間
[00:17:37.100 --> 00:17:40.100]  要做到以德報怨
[00:17:40.100 --> 00:17:42.100]  可能很難
[00:17:42.100 --> 00:17:44.100]  但是我們卻可以學校主耶穌
[00:17:44.100 --> 00:17:48.100]  先去為對方祈禱開始
[00:17:48.100 --> 00:17:52.100]  並且以去饒恕對方作為我們的目標
[00:17:52.100 --> 00:17:54.100]  畢竟我們去氣一個人
[00:17:54.100 --> 00:17:56.100]  其實最痛苦的是誰
[00:17:56.100 --> 00:17:58.100]  都是自己
[00:17:58.100 --> 00:18:00.100]  求主幫助我們整個群體
[00:18:00.100 --> 00:18:02.100]  一起去學習行善
[00:18:02.100 --> 00:18:05.100]  因此我們在這裡做一個小小的總結
[00:18:05.100 --> 00:18:07.100]  可以透過以上的
[00:18:07.100 --> 00:18:09.100]  其實不止五個特質
[00:18:09.100 --> 00:18:10.100]  其實是六個特質
[00:18:10.100 --> 00:18:12.100]  給了我們一個方向
[00:18:12.100 --> 00:18:14.100]  如何去實踐行善
[00:18:14.100 --> 00:18:16.100]  不過更加重要的是
[00:18:16.100 --> 00:18:18.100]  經文提醒我們
[00:18:18.100 --> 00:18:20.100]  在我們行善的背後
[00:18:20.100 --> 00:18:22.100]  原來是有目的的
[00:18:22.100 --> 00:18:25.100]  就是要跟隨基督的腳蹤
[00:18:25.100 --> 00:18:28.100]  跟隨基督的腳蹤
[00:18:28.100 --> 00:18:31.100]  行善原來不是只為我們自己
[00:18:31.100 --> 00:18:33.100]  不是為了我們自己的名聲
[00:18:33.100 --> 00:18:35.100]  或者我們自己的知名度等等
[00:18:35.100 --> 00:18:38.100]  甚至都不是為了我們的朋友
[00:18:38.100 --> 00:18:41.100]  不是為了單單聽到有需要就做
[00:18:41.100 --> 00:18:43.100]  而是背後我們的動機是什麼
[00:18:43.100 --> 00:18:46.100]  單單跟隨主的腳蹤
[00:18:46.100 --> 00:18:48.100]  單單跟隨主
[00:18:48.100 --> 00:18:50.100]  來到第二個的標記
[00:18:50.100 --> 00:18:51.100]  我們剛才都記得了
[00:18:51.100 --> 00:18:53.100]  是為義受苦
[00:18:53.100 --> 00:18:55.100]  為義受苦
[00:18:55.100 --> 00:18:57.100]  邀請大家再一次讀
[00:18:57.100 --> 00:18:59.100]  或者請大家讀第十三十四節
[00:18:59.100 --> 00:19:00.100]  好嗎
