
[00:00:00.000 --> 00:00:05.000]  讓我們今天可以繼續聆聽他自己的說話
[00:16:25.000 --> 00:16:26.000]  你見不見過有些人
[00:16:26.000 --> 00:16:30.000]  無論遇到什麼他都能夠豁達
[00:16:30.000 --> 00:16:34.000]  他都能夠看見神的作為
[00:16:34.000 --> 00:16:37.000]  他都能夠體諒人多一點
[00:16:37.000 --> 00:16:39.000]  那些是不是就是智慧
[00:16:39.000 --> 00:16:41.000]  動不動就憤怒
[00:16:41.000 --> 00:16:42.000]  小器
[00:16:42.000 --> 00:16:44.000]  小器的人是怎樣
[00:16:44.000 --> 00:16:45.000]  自我中心
[00:16:45.000 --> 00:16:47.000]  自我中心的人很有智慧
[00:16:47.000 --> 00:16:48.000]  沒有智慧
[00:16:48.000 --> 00:16:52.000]  所以我們需要的是求神勒住我們的舌頭
[00:16:52.000 --> 00:16:53.000]  求神幫助我們
[00:16:53.000 --> 00:16:55.000]  不出侮辱的說話
[00:16:55.000 --> 00:16:59.000]  其實罵人白痴
[00:16:59.000 --> 00:17:00.000]  廢物
[00:17:00.000 --> 00:17:03.000]  甚至是說污言穢語那些
[00:17:03.000 --> 00:17:06.000]  那些之所以一按掣就出了
[00:17:06.000 --> 00:17:08.000]  你知不知道為什麼
[00:17:08.000 --> 00:17:11.000]  因為他們裡面沒有料
[00:17:11.000 --> 00:17:15.000]  說粗口的人是因為詞彙不夠
[00:17:15.000 --> 00:17:18.000]  即是生字不夠用
[00:17:18.000 --> 00:17:20.000]  罵人白痴的人
[00:17:20.000 --> 00:17:24.000]  是因為不懂得用其他的說話來跟人溝通
[00:17:24.000 --> 00:17:26.000]  所以我們作為神的兒女
[00:17:26.000 --> 00:17:28.000]  求主幫助我們
[00:17:28.000 --> 00:17:33.000]  不要用這些侮辱性質的說話來表達自己的情緒
[00:17:33.000 --> 00:17:36.000]  是用一些平實的說話
[00:17:36.000 --> 00:17:38.000]  平和的說話
[00:17:38.000 --> 00:17:40.000]  我最喜歡舉的例子就是說
[00:17:40.000 --> 00:17:43.000]  我不會對著小朋友說
[00:17:43.000 --> 00:17:46.000]  你很頑皮
[00:17:46.000 --> 00:17:48.000]  什麼事啊
[00:17:48.000 --> 00:17:52.000]  原來只是剛剛我們聚會的時候
[00:17:52.000 --> 00:17:54.000]  他在那裡搖來搖去
[00:17:54.000 --> 00:17:55.000]  他在那裡動來動去
[00:17:55.000 --> 00:17:57.000]  你很頑皮
[00:17:57.000 --> 00:18:00.000]  那做什麼呢
[00:18:00.000 --> 00:18:02.000]  可能他昨晚被蚊子咬了
[00:18:02.000 --> 00:18:04.000]  有個蚊子爛在那裡
[00:18:04.000 --> 00:18:05.000]  那就癢了
[00:18:05.000 --> 00:18:06.000]  那就動了
[00:18:06.000 --> 00:18:07.000]  說你很頑皮
[00:18:07.000 --> 00:18:09.000]  其實我不明白
[00:18:09.000 --> 00:18:10.000]  我不體諒他
[00:18:10.000 --> 00:18:13.000]  但是如果我只是處理情況
[00:18:13.000 --> 00:18:15.000]  哎呀 怎麼了
[00:18:15.000 --> 00:18:17.000]  為什麼你要咬
[00:18:17.000 --> 00:18:20.000]  要不要我給你一些藥
[00:18:20.000 --> 00:18:22.000]  或者他坐在那裡
[00:18:22.000 --> 00:18:24.000]  哎呀 我坐不穩
