
[00:00:00.000 --> 00:00:03.000]  鄧英姐妹早晨
[00:06:43.000 --> 00:06:51.000]  「我們在那裡住了三天,我查看百姓和祭司,見沒有利美人在那裡」
[00:06:51.000 --> 00:06:58.000]  以色列在招聚那些人回歸後,說在起程前在那裡停一停
[00:06:58.000 --> 00:07:00.000]  三天去做準備
[00:07:00.000 --> 00:07:07.000]  但當他仔細看,他發覺竟然在回歸的人名單裡
[00:07:07.000 --> 00:07:11.000]  沒有利美人主動提出要回去
[00:07:11.000 --> 00:07:15.000]  祭司作為屬靈的領袖
[00:07:15.000 --> 00:07:22.000]  雖然實質在物質上他們不是那麼富裕
[00:07:22.000 --> 00:07:30.000]  不過作為祭司,當然他們在屬靈上是被尊崇的一群
[00:07:30.000 --> 00:07:35.000]  而在當中提到有百姓跟著美的
[00:07:35.000 --> 00:07:40.000]  百姓可能在他們的經濟上會好一點
[00:07:40.000 --> 00:07:45.000]  而利美人就夾著在中間
[00:07:45.000 --> 00:07:50.000]  如果你說他們在聖殿裡的服侍
[00:07:50.000 --> 00:07:53.000]  他們的重要性不及祭司
[00:07:53.000 --> 00:08:00.000]  但在經濟上他們又沒有平民百姓那麼富裕
[00:08:00.000 --> 00:08:05.000]  所以似乎這群人心裡有個想法
[00:08:05.000 --> 00:08:13.000]  都在巴比倫留了那麼久,生活還可以,安頓下來
[00:08:13.000 --> 00:08:20.000]  真的沒有動力和意欲要回到耶路撒冷
[00:08:20.000 --> 00:08:24.000]  又從頭再來?不要吧
[00:08:24.000 --> 00:08:30.000]  「安於現狀」就是他們的心理狀態
[00:08:30.000 --> 00:08:35.000]  「安於現狀」有一個危機
[00:08:35.000 --> 00:08:38.000]  危機就是太過安逸
[00:08:38.000 --> 00:08:44.000]  甚至如果你去得盡一點,可能會死於安逸
[00:08:44.000 --> 00:08:48.000]  這是一個陷阱
[00:08:48.000 --> 00:08:54.000]  過去幾年,在官宣當我回來服侍之後
[00:08:54.000 --> 00:09:01.000]  大家都常常聽到重整牧養架構的說法
[00:09:01.000 --> 00:09:08.000]  因為在過去的日子,按照教務同工的觀察
[00:09:08.000 --> 00:09:11.000]  我們不同的團契
[00:09:11.000 --> 00:09:16.000]  其實未在建立弟兄姊妹的屬靈生命
[00:09:16.000 --> 00:09:21.000]  和彼此的結連上做得一般般
[00:09:21.000 --> 00:09:31.000]  所以幾年前我們就開始著手幫團契重新劃界
[00:09:31.000 --> 00:09:37.000]  鼓勵生命階段相類似的弟兄姊妹
[00:09:37.000 --> 00:09:40.000]  回到同一個團契
[00:09:40.000 --> 00:09:50.000]  以致牧者能夠提供更具有針對性幫助弟兄姊妹成長的需要
[00:09:50.000 --> 00:09:52.000]  不僅如此
[00:09:52.000 --> 00:09:59.000]  因為同一個團契裡的弟兄姊妹的生命階段相近
[00:09:59.000 --> 00:10:04.000]  所以分享的話題自然相類似
[00:10:04.000 --> 00:10:11.000]  也能夠幫助大家建立更密切的關係
[00:10:11.000 --> 00:10:17.000]  雖然我在不同的場合裡已經提過
[00:10:17.000 --> 00:10:21.000]  但我仍然要不厭其煩地說
[00:10:21.000 --> 00:10:26.000]  這個重整牧養架構的安排的重點
[00:10:26.000 --> 00:10:31.000]  固然我們需要整好那個架構
[00:10:31.000 --> 00:10:37.000]  但更重要的焦點是重整那個牧養
[00:10:37.000 --> 00:10:43.000]  以致我們能夠學校耶穌在生命中成長
[00:10:43.000 --> 00:10:46.000]  成為祂的真門徒
[00:10:46.000 --> 00:10:51.000]  在過去四月份的執事會當中
[00:10:51.000 --> 00:10:55.000]  我們已經通過了在今年的七月
[00:10:55.000 --> 00:11:00.000]  開始啟動這個新的牧養架構
[00:11:00.000 --> 00:11:03.000]  在過去的一個月
[00:11:03.000 --> 00:11:06.000]  如果你有參與團契的話
[00:11:06.000 --> 00:11:12.000]  你必然有聽過我們鼓勵不同的團契
[00:11:12.000 --> 00:11:20.000]  為自己未來所屬的團契單位去改名
[00:11:20.000 --> 00:11:26.000]  這個命名其實在教育同工的心裡很期盼
[00:11:26.000 --> 00:11:30.000]  弟兄姊妹能夠藉著命名這個過程
[00:11:30.000 --> 00:11:35.000]  帶出你們對於自己所屬的團契
[00:11:35.000 --> 00:11:41.000]  在屬靈上、信仰上的特質和期望
[00:11:41.000 --> 00:11:48.000]  以致大家可以一起朝著這個方向努力追求成長
[00:11:48.000 --> 00:11:52.000]  我們真的不要學似這群利美人
[00:11:52.000 --> 00:11:56.000]  在第十五節下半節這樣說
[00:11:56.000 --> 00:12:01.000]  他們停留在一個安逸當中
[00:12:01.000 --> 00:12:06.000]  不願意成長,不願意被徵召入伍
[00:12:06.000 --> 00:12:10.000]  經文在第十六節就這樣說
[00:12:10.000 --> 00:12:14.000]  「就召首領以利爾謝阿列斯瑪雅
[00:12:14.000 --> 00:12:16.000]  以利拿丹雅勒
[00:12:16.000 --> 00:12:20.000]  以利拿丹拿丹薩吉利亞米舒蘭
[00:12:20.000 --> 00:12:23.000]  又召教集的約瓦納和以利拿丹」
[00:12:23.000 --> 00:12:25.000]  很多名字在當中
[00:12:25.000 --> 00:12:29.000]  這群利美人是不是不重要呢?
[00:12:29.000 --> 00:12:31.000]  當然不是
[00:12:31.000 --> 00:12:35.000]  以斯拉去呼召這群利美人
[00:12:35.000 --> 00:12:38.000]  除了要在他們回歸
[00:12:38.000 --> 00:12:42.000]  好像重演出埃及的過程之外
[00:12:42.000 --> 00:12:45.000]  這一節很清楚告訴我們
[00:12:45.000 --> 00:12:49.000]  他們的角色是教集
[00:12:49.000 --> 00:12:53.000]  即是要他們參與教導的角色
[00:12:53.000 --> 00:12:56.000]  經過一輪鼓勵之後
[00:12:56.000 --> 00:12:58.000]  第十七節就說
[00:12:58.000 --> 00:13:01.000]  「我打發他們往加西菲亞地區
[00:13:01.000 --> 00:13:03.000]  見那裡的首領易多
[00:13:03.000 --> 00:13:09.000]  又告訴他們當向易多和他的弟兄尼提尼說什麼話
[00:13:09.000 --> 00:13:14.000]  叫他們為我們神的電帶來那些使用的人」
[00:13:14.000 --> 00:13:21.000]  利美人的首領易多終於願意作出回應
[00:13:21.000 --> 00:13:24.000]  大家一群人彼此的鼓勵之下
[00:13:24.000 --> 00:13:28.000]  十八節到二十節告訴我們
[00:13:28.000 --> 00:13:31.000]  以斯拉終於能夠感動
[00:13:31.000 --> 00:13:33.000]  人數不是很多
[00:13:33.000 --> 00:13:37.000]  這些以色列民的第二線
[00:13:37.000 --> 00:13:42.000]  第二梯隊的以色列民去參與回歸
[00:13:42.000 --> 00:13:45.000]  如果大家仍然有印象的話
[00:13:45.000 --> 00:13:50.000]  之前由索羅巴伯帶領他們回歸
[00:13:50.000 --> 00:13:57.000]  在以斯拉記沒有記述當中的過程
[00:13:57.000 --> 00:14:01.000]  但這次有
[00:14:01.000 --> 00:14:03.000]  其中一個可能性就是
[00:14:03.000 --> 00:14:06.000]  以斯拉自己的親身經歷
[00:14:06.000 --> 00:14:11.000]  所以他就連那個過程都記下了
[00:14:11.000 --> 00:14:14.000]  回歸對於他們來說
[00:14:14.000 --> 00:14:18.000]  除了是一個熟悉他們怎樣安排
[00:14:18.000 --> 00:14:22.000]  地上一個切實的經歷之外
[00:14:22.000 --> 00:14:27.000]  更重要的是一個屬靈的事情
[00:14:27.000 --> 00:14:30.000]  所以屬靈的事情
[00:14:30.000 --> 00:14:35.000]  利美人、濟斯就一定有他們的角色
[00:14:35.000 --> 00:14:39.000]  在第二十一至第三十節
[00:14:39.000 --> 00:14:41.000]  就告訴我們
[00:14:41.000 --> 00:14:44.000]  當他們起行之前
[00:14:44.000 --> 00:14:47.000]  他們做了一些屬靈的準備
[00:14:47.000 --> 00:14:49.000]  屬靈的準備有兩方面
[00:14:49.000 --> 00:14:52.000]  第一方面是禁食
[00:14:52.000 --> 00:14:54.000]  第二方面是分別為性
[00:14:54.000 --> 00:14:56.000]  第一方面的禁食
[00:14:56.000 --> 00:15:00.000]  其實是記述在二十一至二十三節
[00:15:00.000 --> 00:15:01.000]  我們一起讀
[00:15:01.000 --> 00:15:05.000]  那時我在阿哈瓦河邊宣告禁食
[00:15:05.000 --> 00:15:08.000]  為要在我們神面前克苦己心
[00:15:08.000 --> 00:15:11.000]  求他使我們和婦人孩子
[00:15:11.000 --> 00:15:15.000]  並一切所有的都得平坦的道路
[00:15:15.000 --> 00:15:18.000]  我求王撥步兵馬兵
[00:15:18.000 --> 00:15:21.000]  幫助我們抵擋路上的仇敵
[00:15:21.000 --> 00:15:23.000]  本以為羞恥
[00:15:23.000 --> 00:15:25.000]  因我曾對王說
[00:15:25.000 --> 00:15:27.000]  我們神施恩的手
[00:15:27.000 --> 00:15:29.000]  必幫助一切尋求他的
[00:15:29.000 --> 00:15:31.000]  但他的能力和憤怒
[00:15:31.000 --> 00:15:34.000]  必攻擊一切離棄他的
[00:15:34.000 --> 00:15:37.000]  所以我們禁食祈求我們的神
[00:15:37.000 --> 00:15:40.000]  他就應允了我們
[00:15:40.000 --> 00:15:42.000]  剛才讀的二十一節
[00:15:42.000 --> 00:15:46.000]  就說那時我在阿哈瓦河邊宣告禁食
[00:15:46.000 --> 00:15:49.000]  為要在我們神面前克苦己心
[00:15:49.000 --> 00:15:52.000]  求他使我們和婦人孩子
[00:15:52.000 --> 00:15:56.000]  並一切所有的都得平坦的道路
[00:15:56.000 --> 00:15:58.000]  顧名思義
[00:15:58.000 --> 00:16:01.000]  禁食其實是什麼呢?
[00:16:01.000 --> 00:16:04.000]  不知道大家有沒有試過
[00:16:04.000 --> 00:16:06.000]  禁食就是對食物
[00:16:06.000 --> 00:16:09.000]  或者對飲品作部分
[00:16:09.000 --> 00:16:12.000]  或者完全的禁戒
[00:16:12.000 --> 00:16:16.000]  例如不吃甚至不喝
[00:16:16.000 --> 00:16:21.000]  殉途禁食其實有幾個原因
[00:16:21.000 --> 00:16:22.000]  第一
[00:16:22.000 --> 00:16:29.000]  可能在平時我們沒有空間安靜
[00:16:29.000 --> 00:16:33.000]  我們沒有一個環境好好祈禱
[00:16:33.000 --> 00:16:38.000]  所以我們可能安排特定的一兩天
[00:16:38.000 --> 00:16:40.000]  一個時段
[00:16:40.000 --> 00:16:42.000]  很大機會是下午
[00:16:42.000 --> 00:16:44.000]  不吃午餐
[00:16:44.000 --> 00:16:46.000]  於是安靜自己
[00:16:46.000 --> 00:16:49.000]  來禁食祈禱
[00:16:49.000 --> 00:16:54.000]  又或者是遇見一些重要的事情
[00:16:54.000 --> 00:16:59.000]  或者一些侍奉上的需要
[00:16:59.000 --> 00:17:03.000]  所以我們希望上帝幫助我們
[00:17:03.000 --> 00:17:06.000]  就禁食祈禱
[00:17:06.000 --> 00:17:07.000]  例如什麼呢?
[00:17:07.000 --> 00:17:10.000]  當我們要去傳福音
[00:17:10.000 --> 00:17:11.000]  要去報道
[00:17:11.000 --> 00:17:14.000]  你覺得那個人很難信耶穌
[00:17:14.000 --> 00:17:20.000]  又或者那件事情是非常非常艱難
[00:17:20.000 --> 00:17:23.000]  你知道不是靠自己的能力
[00:17:23.000 --> 00:17:25.000]  可以處理得到
[00:17:25.000 --> 00:17:29.000]  你明白這是一個屬靈的爭戰
[00:17:29.000 --> 00:17:32.000]  所以就專心禁食祈禱
[00:17:32.000 --> 00:17:36.000]  希望能夠知取從上而來的能力
[00:17:36.000 --> 00:17:39.000]  第三個原因
[00:17:39.000 --> 00:17:43.000]  可能我們正面對一個重要的抉擇
[00:17:43.000 --> 00:17:47.000]  我們需要尋求明白上帝的心意
[00:17:47.000 --> 00:17:51.000]  於是就停下來禁食祈禱
[00:17:51.000 --> 00:17:56.000]  或許我正在想會不會放下我的工作
[00:17:56.000 --> 00:17:58.000]  進入神學院
[00:17:58.000 --> 00:18:01.000]  全時間奉獻
[00:18:01.000 --> 00:18:06.000]  又或許我正在想會不會舉家
[00:18:06.000 --> 00:18:07.000]  離開香港
[00:18:07.000 --> 00:18:10.000]  移民去外地生活等等
[00:18:10.000 --> 00:18:16.000]  這些全部都是影響心願的決定
[00:18:16.000 --> 00:18:18.000]  在這個時候
[00:18:18.000 --> 00:18:22.000]  我們就用禁食祈禱的方式
[00:18:22.000 --> 00:18:26.000]  去尋求上帝的指引
[00:18:26.000 --> 00:18:31.000]  伊斯拉在這裡宣告禁食
[00:18:31.000 --> 00:18:34.000]  他的原因是什麼呢?
[00:18:34.000 --> 00:18:35.000]  經文提及
[00:18:35.000 --> 00:18:38.000]  因為他慎重其事
[00:18:38.000 --> 00:18:40.000]  他要克苦己心
[00:18:40.000 --> 00:18:42.000]  目的是什麼呢?
[00:18:42.000 --> 00:18:46.000]  無論是大的小的婦女男人
[00:18:46.000 --> 00:18:50.000]  都能夠在回歸的過程裡平安
[00:18:50.000 --> 00:18:53.000]  是不是這樣說?
[00:18:53.000 --> 00:18:58.000]  既然說到克苦己心
[00:18:58.000 --> 00:19:01.000]  其實當然禁食
[00:19:01.000 --> 00:19:04.000]  就是說我們不吃東西或不喝酒
[00:19:04.000 --> 00:19:06.000]  不過更重要的
[00:19:06.000 --> 00:19:11.000]  就是和我們的心有一個不可或缺的關係
[00:19:11.000 --> 00:19:15.000]  這是謙卑自己在上帝面前
[00:19:15.000 --> 00:19:18.000]  一個重要的功課
[00:19:18.000 --> 00:19:21.000]  富士德 Richard Foster
[00:19:21.000 --> 00:19:22.000]  他曾經說
[00:19:22.000 --> 00:19:24.000]  禁食的中心思想
[00:19:24.000 --> 00:19:28.000]  是為了一些重要的屬靈的事情
[00:19:28.000 --> 00:19:33.000]  而自願拒絕一些正常的事
[00:19:33.000 --> 00:19:37.000]  所以如果按照這個說法
[00:19:37.000 --> 00:19:42.000]  禁食的範疇其實可以引伸到闊一些
[00:19:42.000 --> 00:19:47.000]  就是那些我認為很寶貴不捨得的東西
[00:19:47.000 --> 00:19:51.000]  現在暫時我把它放在一旁
[00:19:51.000 --> 00:19:56.000]  一段時間在那時專心尋求神
[00:19:56.000 --> 00:19:58.000]  希望認識祂
[00:19:58.000 --> 00:20:00.000]  知道祂的心意
[00:20:00.000 --> 00:20:04.000]  或者和祂有更深的關係
[00:20:04.000 --> 00:20:05.000]  說了一大輪
[00:20:05.000 --> 00:20:08.000]  可能你仍然覺得這麼抽象
[00:20:08.000 --> 00:20:10.000]  什麼意思?
[00:20:10.000 --> 00:20:12.000]  我想引述一個美國作家
[00:20:12.000 --> 00:20:15.000]  叫做 Catherine Marshall
[00:20:15.000 --> 00:20:18.000]  她有一本作品叫做 A Closer Walk
[00:20:18.000 --> 00:20:22.000]  其實在當中她有一個很好的分享
[00:20:22.000 --> 00:20:26.000]  話說有一天她有一個領袖
[00:20:26.000 --> 00:20:28.000]  神叫她嘗試在那天
[00:20:28.000 --> 00:20:30.000]  只是那一天
[00:20:30.000 --> 00:20:33.000]  將那些負面的批評
[00:20:33.000 --> 00:20:37.000]  即是她自己對周邊的一些負面的批評
[00:20:37.000 --> 00:20:39.000]  傳言禁食
[00:20:39.000 --> 00:20:42.000]  我將英文抄出來
[00:20:42.000 --> 00:20:46.000]  Fasting on Criticalness
[00:20:46.000 --> 00:20:51.000]  在當天她有一個這樣的想法
[00:20:51.000 --> 00:20:53.000]  在腦裡出現
[00:20:53.000 --> 00:20:56.000]  接著內心立刻反彈
[00:20:56.000 --> 00:20:58.000]  她說有沒有搞錯
[00:20:58.000 --> 00:21:02.000]  難道我被人冤枉
[00:21:02.000 --> 00:21:06.000]  又或者我見到一些很不對的事
[00:21:06.000 --> 00:21:08.000]  非常離譜的事
[00:21:08.000 --> 00:21:10.000]  我都不能發聲嗎?
[00:21:10.000 --> 00:21:14.000]  她心裡有一個這樣湧上來的感受
[00:21:14.000 --> 00:21:18.000]  但既然是上帝提醒她
[00:21:18.000 --> 00:21:22.000]  好吧,我儘管試試
[00:21:22.000 --> 00:21:26.000]  在當天她試完之後
[00:21:26.000 --> 00:21:30.000]  就分享她自己的感受
[00:21:30.000 --> 00:21:33.000]  她說那天她覺得自己好像不存在
[00:21:33.000 --> 00:21:35.000]  沒有了自己這樣
[00:21:35.000 --> 00:21:39.000]  但她仍然嘗試只聽
[00:21:39.000 --> 00:21:44.000]  閉上嘴不說
[00:21:44.000 --> 00:21:46.000]  當她不說之後
[00:21:46.000 --> 00:21:48.000]  發覺那個處境過了
[00:21:48.000 --> 00:21:50.000]  在另外一個場合
[00:21:50.000 --> 00:21:53.000]  竟然有另外一個人代她說出
[00:21:53.000 --> 00:21:57.000]  她心裡很想說的話
[00:21:57.000 --> 00:22:02.000]  將她自己原先的立場表達出來
[00:22:02.000 --> 00:22:06.000]  她說那天她終於看到
[00:22:06.000 --> 00:22:09.000]  即使她在身邊的人
[00:22:09.000 --> 00:22:11.000]  和身邊的事上
[00:22:11.000 --> 00:22:15.000]  她找到很多不足的地方
[00:22:15.000 --> 00:22:17.000]  不是很妥的
[00:22:17.000 --> 00:22:22.000]  但她同時更加看到她自己
[00:22:22.000 --> 00:22:25.000]  過往這些負面的批評
[00:22:25.000 --> 00:22:28.000]  白談齋、齋主
[00:22:28.000 --> 00:22:31.000]  什麼都談的時候
[00:22:31.000 --> 00:22:34.000]  這個性格的確為自己
[00:22:34.000 --> 00:22:38.000]  帶來了很多負面的後果
[00:22:38.000 --> 00:22:40.000]  什麼負面的後果呢?
[00:22:40.000 --> 00:22:43.000]  她說她這個性格
[00:22:43.000 --> 00:22:48.000]  令自己失去了幽默感、喜樂
[00:22:48.000 --> 00:22:51.000]  甚至因為她覺得自己的判斷正確
[00:22:51.000 --> 00:22:54.000]  有些時候她失去了
[00:22:54.000 --> 00:22:59.000]  對判斷事物的準確性
[00:22:59.000 --> 00:23:02.000]  第二,她覺得這種性格
[00:23:02.000 --> 00:23:06.000]  是破壞了她的禱告
[00:23:06.000 --> 00:23:09.000]  甚至她在寫作上
[00:23:09.000 --> 00:23:12.000]  原本的創作力和靈感
[00:23:12.000 --> 00:23:15.000]  都變差了
[00:23:15.000 --> 00:23:20.000]  但這些東西原本是上帝給了她的
[00:23:20.000 --> 00:23:23.000]  但發揮不了出來
[00:23:23.000 --> 00:23:26.000]  第三,有這種性格的人
[00:23:26.000 --> 00:23:28.000]  大家必然遇過
[00:23:28.000 --> 00:23:33.000]  人際關係一定不方好得去哪裡
[00:23:33.000 --> 00:23:39.000]  在裡面,甚至因為這麼直接的表達
[00:23:39.000 --> 00:23:42.000]  不顧別人的表達
[00:23:42.000 --> 00:23:48.000]  引來了一些報復、反擊的心理
[00:23:48.000 --> 00:23:56.000]  第四,是攔阻了聖靈、愛和憐憫等等的工作
[00:23:56.000 --> 00:24:02.000]  固然,有時候我們真的看到身邊的人士
[00:24:02.000 --> 00:24:06.000]  有些不對、不足的地方
[00:24:06.000 --> 00:24:08.000]  求主幫助我們
[00:24:08.000 --> 00:24:12.000]  除了很直接的直斥其非
[00:24:12.000 --> 00:24:15.000]  提出負面的批評之外
[00:24:15.000 --> 00:24:17.000]  當然更差的就是
[00:24:17.000 --> 00:24:20.000]  在背後,很多背脊
[00:24:20.000 --> 00:24:22.000]  更差
[00:24:22.000 --> 00:24:28.000]  這樣的做法一定無法造就別人
[00:24:28.000 --> 00:24:30.000]  求主幫助我們
[00:24:30.000 --> 00:24:35.000]  能夠有智慧地去處理和表達
[00:24:35.000 --> 00:24:37.000]  回到禁食
[00:24:37.000 --> 00:24:40.000]  奧古斯丁曾經說
[00:24:40.000 --> 00:24:42.000]  我們在禁食之中要處理的
[00:24:42.000 --> 00:24:47.000]  是我們生命裡面的真實處境
[00:24:47.000 --> 00:24:50.000]  不是外面吃或不吃
[00:24:50.000 --> 00:24:52.000]  而是裡面
[00:24:52.000 --> 00:24:57.000]  所以,禁食這個範疇是可以引申出來
[00:24:57.000 --> 00:24:59.000]  在某些事情上
[00:24:59.000 --> 00:25:01.000]  如果我們覺得不妥
[00:25:01.000 --> 00:25:03.000]  我們去禁戒
[00:25:03.000 --> 00:25:04.000]  對
[00:25:04.000 --> 00:25:08.000]  但是在禁戒這些事情當中
[00:25:08.000 --> 00:25:11.000]  其實是可以幫助我們揭示那些
[00:25:11.000 --> 00:25:14.000]  我們自己還沒有發現
[00:25:14.000 --> 00:25:17.000]  但正在控制我們生命的東西
[00:25:17.000 --> 00:25:21.000]  可能出現了一些不對的東西
[00:25:21.000 --> 00:25:23.000]  上帝不喜悅的東西
[00:25:23.000 --> 00:25:25.000]  我們自己也沒有察覺
[00:25:25.000 --> 00:25:30.000]  但是禁食可以成為我們的提醒
[00:25:30.000 --> 00:25:32.000]  所以
[00:25:32.000 --> 00:25:36.000]  我們回去不妨想一想
[00:25:36.000 --> 00:25:42.000]  究竟我們需要禁戒的是什麼呢?
[00:25:42.000 --> 00:25:44.000]  是我們一些生活習慣?
[00:25:44.000 --> 00:25:47.000]  一些不太好的生活習慣
[00:25:47.000 --> 00:25:49.000]  我們想扭轉,想改變?
[00:25:49.000 --> 00:25:52.000]  抑或更加難處理的是
[00:25:52.000 --> 00:25:56.000]  我們的性格特質
[00:25:56.000 --> 00:26:01.000]  求主親自跟我們說話
[00:26:01.000 --> 00:26:06.000]  經文第二十二至二十三節說
[00:26:06.000 --> 00:26:09.000]  我求王撥步兵馬兵
[00:26:09.000 --> 00:26:12.000]  幫助我們抵擋路上的仇敵
[00:26:12.000 --> 00:26:14.000]  本以為羞恥
[00:26:14.000 --> 00:26:15.000]  因我曾對王說
[00:26:15.000 --> 00:26:17.000]  我們神師恩的手
[00:26:17.000 --> 00:26:19.000]  必幫助一切尋求他的
[00:26:19.000 --> 00:26:21.000]  但他的能力和憤怒
[00:26:21.000 --> 00:26:23.000]  必攻擊一切離棄他的
[00:26:23.000 --> 00:26:26.000]  所以我們禁食祈求我們的神
[00:26:26.000 --> 00:26:29.000]  他就應允了我們
[00:26:29.000 --> 00:26:30.000]  剛才說到
[00:26:30.000 --> 00:26:35.000]  回歸的人數其實不算很多
