
[00:00:00.000 --> 00:00:01.860]  OK 弟兄姊妹們
[00:01:39.740 --> 00:01:41.740]  不知道大家知不知道什麼是釘別
[00:01:41.740 --> 00:01:43.740]  就是很齊整
[00:01:43.740 --> 00:01:45.740]  有喊一些口號
[00:01:45.740 --> 00:01:47.740]  甚至有動作
[00:01:47.740 --> 00:01:49.740]  很團結的狀況
[00:01:49.740 --> 00:01:51.740]  對大學生來說
[00:01:51.740 --> 00:01:53.740]  可能很熱血去做這件事
[00:01:53.740 --> 00:01:55.740]  想問問大家
[00:01:55.740 --> 00:01:57.740]  對每一個香港人來說
[00:01:57.740 --> 00:01:59.740]  你覺得香港人最熱血
[00:01:59.740 --> 00:02:03.740]  最有熱誠去做的事情是什麼呢
[00:02:03.740 --> 00:02:09.740]  賺錢 我聽到
[00:02:09.740 --> 00:02:13.740]  示威
[00:02:13.740 --> 00:02:15.740]  賺錢 示威
[00:02:15.740 --> 00:02:17.740]  遊行 我聽到
[00:02:17.740 --> 00:02:19.740]  我想有一幅圖給大家看看
[00:02:19.740 --> 00:02:21.740]  你們有沒有看過這套戲呢
[00:02:21.740 --> 00:02:23.740]  有沒有那幅圖
[00:02:23.740 --> 00:02:25.740]  可以看
[00:02:25.740 --> 00:02:29.740]  就是這套了
[00:02:29.740 --> 00:02:31.740]  大家有沒有看過這套戲
[00:02:31.740 --> 00:02:33.740]  在上年九月上映的
[00:02:33.740 --> 00:02:37.740]  這套戲叫做返工
[00:02:37.740 --> 00:02:39.740]  不知道大家有沒有聽過
[00:02:39.740 --> 00:02:41.740]  說笑的 其實不是一套戲
[00:02:41.740 --> 00:02:43.740]  不過大家有印象
[00:02:43.740 --> 00:02:45.740]  在上年九月
[00:02:45.740 --> 00:02:47.740]  超強颱風山竹
[00:02:47.740 --> 00:02:49.740]  吹襲香港的時候
[00:02:49.740 --> 00:02:51.740]  香港變成什麼樣子
[00:02:51.740 --> 00:02:53.740]  就好像圖上面那樣
[00:02:53.740 --> 00:02:55.740]  周圍都倒了樹
[00:02:55.740 --> 00:02:57.740]  危機四伏
[00:02:57.740 --> 00:02:59.740]  但是當那個颱風訊號
[00:02:59.740 --> 00:03:01.740]  取消了之後
[00:03:01.740 --> 00:03:03.740]  香港人第一時間做什麼呢
[00:03:03.740 --> 00:03:05.740]  就是換衣服
[00:03:05.740 --> 00:03:07.740]  出門 返工
[00:03:07.740 --> 00:03:09.740]  很有熱血地
[00:03:09.740 --> 00:03:11.740]  很有熱誠地排除萬難
[00:03:11.740 --> 00:03:13.740]  路怎麼倒樹都好
[00:03:13.740 --> 00:03:15.740]  都阻不了我
[00:03:15.740 --> 00:03:17.740]  不要阻住我返工
[00:03:17.740 --> 00:03:19.740]  網上的朋友
[00:03:19.740 --> 00:03:21.740]  就拍了這張照片
[00:03:21.740 --> 00:03:23.740]  有個香港人
[00:03:23.740 --> 00:03:25.740]  準備去返工
[00:03:25.740 --> 00:03:27.740]  就是這樣的圖畫
[00:03:27.740 --> 00:03:29.740]  不過這個都是開玩笑
[00:03:29.740 --> 00:03:31.740]  香港很緊張返工
[00:03:31.740 --> 00:03:33.740]  生活不容易
[00:03:33.740 --> 00:03:35.740]  不過對香港人來說
[00:03:35.740 --> 00:03:37.740]  我會覺得最熱血
[00:03:37.740 --> 00:03:39.740]  就是去旅行
[00:03:39.740 --> 00:03:41.740]  大家都有聽過
[00:03:41.740 --> 00:03:43.740]  去旅行去到盡
[00:03:43.740 --> 00:03:45.740]  每個人去旅行都會做一件事
[00:03:45.740 --> 00:03:47.740]  就是在機場自拍
[00:03:47.740 --> 00:03:49.740]  然後打卡
[00:03:49.740 --> 00:03:51.740]  告訴大家向世界宣佈
[00:03:51.740 --> 00:03:53.740]  我現在要去哪裡
[00:03:53.740 --> 00:03:55.740]  很開心 大家不要理我
[00:03:55.740 --> 00:03:57.740]  我現在去開心
[00:03:57.740 --> 00:03:59.740]  很期待這些時間
[00:03:59.740 --> 00:04:01.740]  不過如果將
[00:04:01.740 --> 00:04:03.740]  如果大家繼續看下那幅圖
[00:04:03.740 --> 00:04:05.740]  圖上面那條路
[00:04:05.740 --> 00:04:07.740]  如果是比喻我們
[00:04:07.740 --> 00:04:09.740]  跟從耶穌 做耶穌基督的門徒
[00:04:09.740 --> 00:04:11.740]  走這條路
[00:04:11.740 --> 00:04:13.740]  如果這條路都是這樣
[00:04:13.740 --> 00:04:15.740]  很多崎嶇 很多障礙
[00:04:15.740 --> 00:04:17.740]  甚至充滿危險
[00:04:17.740 --> 00:04:19.740]  甚至是有生命危險
[00:04:19.740 --> 00:04:21.740]  隨時
[00:04:21.740 --> 00:04:23.740]  我們是不是都這麼有熱血
[00:04:23.740 --> 00:04:25.740]  這麼熱誠地去
[00:04:25.740 --> 00:04:27.740]  走這條路呢
[00:04:27.740 --> 00:04:29.740]  今天我們會繼續看哥倫多後書
[00:04:29.740 --> 00:04:31.740]  十一章十六至三十三節
[00:04:31.740 --> 00:04:33.740]  我們繼續看保羅
[00:04:33.740 --> 00:04:35.740]  回應哥倫多
[00:04:35.740 --> 00:04:37.740]  教會的問題
[00:04:37.740 --> 00:04:39.740]  我們知道
[00:04:39.740 --> 00:04:41.740]  之前看過哥倫多教會
[00:04:41.740 --> 00:04:43.740]  出現了一個問題
[00:04:43.740 --> 00:04:45.740]  其中一個問題就是
[00:04:45.740 --> 00:04:47.740]  出現了一些假使徒
[00:04:47.740 --> 00:04:49.740]  這些假使徒的教導
[00:04:49.740 --> 00:04:51.740]  影響了
[00:04:51.740 --> 00:04:53.740]  哥倫多教會的弟兄姊妹
[00:04:53.740 --> 00:04:55.740]  令到他們跟從了另外一個福音
[00:04:55.740 --> 00:04:57.740]  另外一個基督
[00:04:57.740 --> 00:04:59.740]  以至到保羅要寫信
[00:04:59.740 --> 00:05:01.740]  在最後哥倫多後書
[00:05:01.740 --> 00:05:03.740]  十章開始去回應
[00:05:03.740 --> 00:05:05.740]  這個問題
[00:05:05.740 --> 00:05:07.740]  今天我們看這一段
[00:05:07.740 --> 00:05:09.740]  哥倫多後書十一章十六至三十三節
[00:05:09.740 --> 00:05:11.740]  就是其中一段保羅回應
[00:05:11.740 --> 00:05:13.740]  假使徒影響教會的
[00:05:13.740 --> 00:05:15.740]  一些對他的質疑
[00:05:15.740 --> 00:05:17.740]  和挑戰的一些回應
[00:05:17.740 --> 00:05:19.740]  我們先看
[00:05:19.740 --> 00:05:21.740]  十六至二十一節
[00:05:21.740 --> 00:05:23.740]  上半節
[00:05:23.740 --> 00:05:25.740]  我們一起讀
[00:05:25.740 --> 00:05:27.740]  十六節到二十一節
[00:05:27.740 --> 00:05:29.740]  預備一二三
[00:05:29.740 --> 00:05:31.740]  先到這裡
[00:05:31.740 --> 00:05:33.740]  我們先回到十六節
[00:05:33.740 --> 00:05:35.740]  保羅一開始說
[00:05:35.740 --> 00:05:37.740]  我在說誰都不可把我看作愚蠢的
[00:05:37.740 --> 00:05:39.740]  即使你們把我當作愚蠢人
[00:05:39.740 --> 00:05:41.740]  那麼也讓我稍微誇誇口吧
[00:05:41.740 --> 00:05:43.740]  在這一節
[00:05:43.740 --> 00:05:45.740]  在字裏行間
[00:05:45.740 --> 00:05:47.740]  其實都看到當時
[00:05:47.740 --> 00:05:49.740]  在哥倫多的假使徒
[00:05:49.740 --> 00:05:51.740]  或者受到假使徒影響的
[00:05:51.740 --> 00:05:53.740]  哥倫多信徒
[00:05:53.740 --> 00:05:55.740]  怎樣看保羅
[00:05:55.740 --> 00:05:57.740]  就是愚蠢
[00:05:57.740 --> 00:05:59.740]  覺得保羅是愚蠢的
[00:05:59.740 --> 00:06:01.740]  如果我們記得哥倫多這個城市
[00:06:01.740 --> 00:06:03.740]  在當時的背景
[00:06:03.740 --> 00:06:05.740]  當時的哥倫多是一個很富庶的商業城市
[00:06:05.740 --> 00:06:07.740]  裏面的人
[00:06:07.740 --> 00:06:09.740]  很受希臘文化的影響
[00:06:09.740 --> 00:06:11.740]  其中一個影響就是很追求知識
[00:06:11.740 --> 00:06:13.740]  例如哲學上的知識
[00:06:13.740 --> 00:06:15.740]  哥倫多教會
[00:06:15.740 --> 00:06:17.740]  也有不同恩賜的信徒
[00:06:17.740 --> 00:06:19.740]  有很多很厲害的人
[00:06:19.740 --> 00:06:21.740]  很有恩賜的信徒
[00:06:21.740 --> 00:06:23.740]  但也因為這樣
[00:06:23.740 --> 00:06:25.740]  因為他們很有知識
[00:06:25.740 --> 00:06:27.740]  也很有恩賜不同的能力
[00:06:27.740 --> 00:06:29.740]  而分黨分派
[00:06:29.740 --> 00:06:31.740]  跟不同的老師
[00:06:31.740 --> 00:06:33.740]  或者我跟這個老師
[00:06:33.740 --> 00:06:35.740]  或者其他人跟那個老師
[00:06:35.740 --> 00:06:37.740]  很多這些分黨分派的情況
[00:06:37.740 --> 00:06:39.740]  發生
[00:06:39.740 --> 00:06:41.740]  當時的假使徒在哥倫多教會
[00:06:41.740 --> 00:06:43.740]  令到
[00:06:43.740 --> 00:06:45.740]  哥倫多教會的部分弟兄姊妹
[00:06:45.740 --> 00:06:47.740]  轉向相信另外一個福音
[00:06:47.740 --> 00:06:49.740]  為什麼會有這個影響呢
[00:06:49.740 --> 00:06:51.740]  很可能那些假使徒
[00:06:51.740 --> 00:06:53.740]  他們也很有能力
[00:06:53.740 --> 00:06:55.740]  例如他們可能
[00:06:55.740 --> 00:06:57.740]  說話很厲害
[00:06:57.740 --> 00:06:59.740]  辯論演說
[00:06:59.740 --> 00:07:01.740]  這些能力很厲害
[00:07:01.740 --> 00:07:03.740]  其實在第一世紀是很受歡迎的
[00:07:03.740 --> 00:07:05.740]  第一世紀
[00:07:05.740 --> 00:07:07.740]  在當時
[00:07:07.740 --> 00:07:09.740]  很多周圍演說的人
[00:07:09.740 --> 00:07:11.740]  他們用自己的
[00:07:11.740 --> 00:07:13.740]  演說魅力
[00:07:13.740 --> 00:07:15.740]  辯論的能力
[00:07:15.740 --> 00:07:17.740]  去吸引一些聽眾
[00:07:17.740 --> 00:07:19.740]  去聽他們說話
[00:07:19.740 --> 00:07:21.740]  很可能當時的假使徒就有這個能力
[00:07:21.740 --> 00:07:23.740]  以致到哥倫多的
[00:07:23.740 --> 00:07:25.740]  信徒有部分跟從了
[00:07:25.740 --> 00:07:27.740]  這些假使徒
[00:07:27.740 --> 00:07:29.740]  相反保羅是怎樣的呢
[00:07:29.740 --> 00:07:31.740]  如果我們記得在
[00:07:31.740 --> 00:07:33.740]  十章十節
[00:07:33.740 --> 00:07:35.740]  當時有人這樣認為
[00:07:35.740 --> 00:07:37.740]  這樣看保羅
[00:07:37.740 --> 00:07:39.740]  保羅說
[00:07:39.740 --> 00:07:41.740]  信上覺得
[00:07:41.740 --> 00:07:43.740]  保羅是怎樣的呢
[00:07:43.740 --> 00:07:45.740]  信上的語氣既嚴厲又強硬
[00:07:45.740 --> 00:07:47.740]  他本人卻軟弱無能
[00:07:47.740 --> 00:07:49.740]  言語粗俗
[00:07:49.740 --> 00:07:51.740]  所以如果對比起那些假使徒
[00:07:51.740 --> 00:07:53.740]  那些假使徒說話很厲害
[00:07:53.740 --> 00:07:55.740]  保羅是怎樣的呢
[00:07:55.740 --> 00:07:57.740]  軟弱無能,言語又粗俗
[00:07:57.740 --> 00:07:59.740]  說話又不厲害
[00:07:59.740 --> 00:08:01.740]  以致到保羅的使徒身份
[00:08:01.740 --> 00:08:03.740]  或他的教導都備受質疑
[00:08:03.740 --> 00:08:05.740]  但十七節
[00:08:05.740 --> 00:08:07.740]  保羅繼續說
[00:08:07.740 --> 00:08:09.740]  對保羅來說愚蠢
[00:08:09.740 --> 00:08:11.740]  是甚麼呢
[00:08:11.740 --> 00:08:13.740]  十七節我們看到愚蠢就是
[00:08:13.740 --> 00:08:15.740]  說的話不是奉主的權並說的
[00:08:15.740 --> 00:08:17.740]  又或者愚蠢的人
[00:08:17.740 --> 00:08:19.740]  只會自信地放膽
[00:08:19.740 --> 00:08:21.740]  誇口,意思是
[00:08:21.740 --> 00:08:23.740]  只會誇口自己
[00:08:23.740 --> 00:08:25.740]  保羅其實由第十章
[00:08:25.740 --> 00:08:27.740]  到十二章
[00:08:27.740 --> 00:08:29.740]  中段
[00:08:29.740 --> 00:08:31.740]  用一些很諷刺的
[00:08:31.740 --> 00:08:33.740]  修辭手法
[00:08:33.740 --> 00:08:35.740]  例如他假裝當時假使徒
[00:08:35.740 --> 00:08:37.740]  說話的說話方式
[00:08:37.740 --> 00:08:39.740]  去回應假使徒的問題
[00:08:39.740 --> 00:08:41.740]  這些說話方式
[00:08:41.740 --> 00:08:43.740]  是怎樣的呢
[00:08:43.740 --> 00:08:45.740]  保羅十八節繼續形容
[00:08:45.740 --> 00:08:47.740]  這些說話方式是憑著血氣
[00:08:47.740 --> 00:08:49.740]  另外一個中文譯本
[00:08:49.740 --> 00:08:51.740]  新漢語譯本
[00:08:51.740 --> 00:08:53.740]  翻譯成按著世人的標準
[00:08:53.740 --> 00:08:55.740]  假使徒就是這樣
[00:08:55.740 --> 00:08:57.740]  說話的,憑著血氣
[00:08:57.740 --> 00:08:59.740]  按著世人的標準去說話
[00:08:59.740 --> 00:09:01.740]  而不是憑著主的權並去說話
[00:09:01.740 --> 00:09:03.740]  所以保羅是有些
[00:09:03.740 --> 00:09:05.740]  特登的,用他們說話的方式
[00:09:05.740 --> 00:09:07.740]  去回應他們的挑戰
[00:09:07.740 --> 00:09:09.740]  和問題
[00:09:09.740 --> 00:09:11.740]  如果我們
[00:09:11.740 --> 00:09:13.740]  記得是一章九節
[00:09:13.740 --> 00:09:15.740]  到十章
[00:09:15.740 --> 00:09:17.740]  到現在十一章
[00:09:17.740 --> 00:09:19.740]  在一至九章
[00:09:19.740 --> 00:09:21.740]  保羅的
[00:09:21.740 --> 00:09:23.740]  說話語氣是很不同的
[00:09:23.740 --> 00:09:25.740]  是比較溫和
[00:09:25.740 --> 00:09:27.740]  比較
[00:09:27.740 --> 00:09:29.740]  溫柔溫和
[00:09:29.740 --> 00:09:31.740]  但一去到第十章
[00:09:31.740 --> 00:09:33.740]  打後十一章十二章
[00:09:33.740 --> 00:09:35.740]  很明顯保羅的用字
[00:09:35.740 --> 00:09:37.740]  語氣都是很嚴厲的
[00:09:37.740 --> 00:09:39.740]  是針鋒相對的
[00:09:39.740 --> 00:09:41.740]  為什麼保羅會有
[00:09:41.740 --> 00:09:43.740]  不同的書信
[00:09:43.740 --> 00:09:45.740]  很可能是
[00:09:45.740 --> 00:09:47.740]  哥倫多所面對的問題
[00:09:47.740 --> 00:09:49.740]  實在太嚴峻了
[00:09:49.740 --> 00:09:51.740]  因為有很多弟兄姊妹
[00:09:51.740 --> 00:09:53.740]  受到那些假使徒的教導所影響
[00:09:53.740 --> 00:09:55.740]  以致保羅要用
[00:09:55.740 --> 00:09:57.740]  修辭手法
[00:09:57.740 --> 00:09:59.740]  去回應這個問題
[00:09:59.740 --> 00:10:01.740]  在上一段十一章
[00:10:01.740 --> 00:10:03.740]  十四至十五節
[00:10:03.740 --> 00:10:05.740]  保羅稱那些假使徒
[00:10:05.740 --> 00:10:07.740]  為撒旦的僕役
[00:10:07.740 --> 00:10:09.740]  他們誇自己的能力和背景
[00:10:09.740 --> 00:10:11.740]  讓哥倫多的信徒
[00:10:11.740 --> 00:10:13.740]  跟從了另外一個
[00:10:13.740 --> 00:10:15.740]  的福音,另外一個的耶穌
[00:10:15.740 --> 00:10:17.740]  這個保羅是
[00:10:17.740 --> 00:10:19.740]  著緊的,所以要去
[00:10:19.740 --> 00:10:21.740]  回應這件事
[00:10:21.740 --> 00:10:23.740]  因此在十八至十九節保羅繼續說
[00:10:23.740 --> 00:10:25.740]  既然有好些人憑著
[00:10:25.740 --> 00:10:27.740]  血氣誇口,我也要誇口了
[00:10:27.740 --> 00:10:29.740]  你們是聰明人
[00:10:29.740 --> 00:10:31.740]  竟能甘心容忍愚蠢人
[00:10:31.740 --> 00:10:33.740]  二十節保羅
[00:10:33.740 --> 00:10:35.740]  繼續諷刺哥倫多的
[00:10:35.740 --> 00:10:37.740]  信徒,即是跟從了假使徒
[00:10:37.740 --> 00:10:39.740]  的信徒,那些假使徒
[00:10:39.740 --> 00:10:41.740]  如何對待哥倫多的信徒呢
[00:10:41.740 --> 00:10:43.740]  就是奴役你們,或侵吞
[00:10:43.740 --> 00:10:45.740]  你們,或壓榨你們
[00:10:45.740 --> 00:10:47.740]  侮辱你們,或打你們
[00:10:47.740 --> 00:10:49.740]  你們居然都能容忍
[00:10:49.740 --> 00:10:51.740]  那些假使徒
[00:10:51.740 --> 00:10:53.740]  是
[00:10:53.740 --> 00:10:55.740]  保羅如何形容呢,就是奴役
[00:10:55.740 --> 00:10:57.740]  哥倫多的信徒
[00:10:57.740 --> 00:10:59.740]  奴役這個字在迦太書保羅也有用過
[00:10:59.740 --> 00:11:01.740]  也都是用在當時
[00:11:01.740 --> 00:11:03.740]  在迦太那個地方
[00:11:03.740 --> 00:11:05.740]  假弟兄影響
[00:11:05.740 --> 00:11:07.740]  教會群體所做的事
[00:11:07.740 --> 00:11:09.740]  保羅用奴役去形容
[00:11:09.740 --> 00:11:11.740]  在這裡保羅繼續用奴役
[00:11:11.740 --> 00:11:13.740]  這個字去形容假使徒
[00:11:13.740 --> 00:11:15.740]  影響哥倫多教會
[00:11:15.740 --> 00:11:17.740]  的群體
[00:11:17.740 --> 00:11:19.740]  剛才我們也看過
[00:11:19.740 --> 00:11:21.740]  哥倫多教會的背景
[00:11:21.740 --> 00:11:23.740]  很可能那些假使徒
[00:11:23.740 --> 00:11:25.740]  認為自己的能力
[00:11:25.740 --> 00:11:27.740]  他們的背景
[00:11:27.740 --> 00:11:29.740]  他們的屬靈經驗比哥倫多的
[00:11:29.740 --> 00:11:31.740]  信徒高一些
[00:11:31.740 --> 00:11:33.740]  眼中看不起
[00:11:33.740 --> 00:11:35.740]  哥倫多的信徒,以至到
[00:11:35.740 --> 00:11:37.740]  保羅用奴役這個字去形容
[00:11:37.740 --> 00:11:39.740]  那些假使徒
[00:11:39.740 --> 00:11:41.740]  相反,保羅是如何
[00:11:41.740 --> 00:11:43.740]  對待教會的群體
[00:11:43.740 --> 00:11:45.740]  如果我們看十章一節
[00:11:45.740 --> 00:11:47.740]  保羅這樣說
[00:11:47.740 --> 00:11:49.740]  我與你們見面的時候是溫和的
[00:11:49.740 --> 00:11:51.740]  不在你們那裡的時候
[00:11:51.740 --> 00:11:53.740]  向你們是勇敢的
[00:11:53.740 --> 00:11:55.740]  如今親自藉著基督的溫柔
[00:11:55.740 --> 00:11:57.740]  和慈祥勸你們
[00:11:57.740 --> 00:11:59.740]  另外十章八節
[00:11:59.740 --> 00:12:01.740]  保羅繼續這樣說
[00:12:01.740 --> 00:12:03.740]  主賜給我們權柄是要
[00:12:03.740 --> 00:12:05.740]  造就你們,並不是要
[00:12:05.740 --> 00:12:07.740]  拆毀你們
[00:12:07.740 --> 00:12:09.740]  我們認識保羅,保羅是
[00:12:09.740 --> 00:12:11.740]  只有一個使命
[00:12:11.740 --> 00:12:13.740]  就是要造就教會,用神的說話
[00:12:13.740 --> 00:12:15.740]  假使徒
[00:12:15.740 --> 00:12:17.740]  如何對待教會呢?就是奴役
[00:12:17.740 --> 00:12:19.740]  教會,所以在這裡
[00:12:19.740 --> 00:12:21.740]  有一個很強烈的對比
[00:12:21.740 --> 00:12:23.740]  所以保羅在
[00:12:23.740 --> 00:12:25.740]  繼續在二十一節,其實都
[00:12:25.740 --> 00:12:27.740]  很諷刺地回應那些假使徒
[00:12:27.740 --> 00:12:29.740]  說來慚愧,在這方面
[00:12:29.740 --> 00:12:31.740]  好像我們是太軟弱了
[00:12:31.740 --> 00:12:33.740]  是的,我們是造就
[00:12:33.740 --> 00:12:35.740]  教會,我們沒有你這麼厲害
[00:12:35.740 --> 00:12:37.740]  去奴役教會
[00:12:37.740 --> 00:12:39.740]  保羅用一個諷刺的口吻
[00:12:39.740 --> 00:12:41.740]  去回應假使徒的
[00:12:41.740 --> 00:12:43.740]  問題
[00:12:43.740 --> 00:12:45.740]  當時第一世紀有假使徒
[00:12:45.740 --> 00:12:47.740]  在那麼多教會裡面
[00:12:47.740 --> 00:12:49.740]  今天其實都有一些
[00:12:49.740 --> 00:12:51.740]  似是而非的教導
[00:12:51.740 --> 00:12:53.740]  都在影響
[00:12:53.740 --> 00:12:55.740]  世界不同教會的群體
[00:12:55.740 --> 00:12:57.740]  可能大家都聽過
[00:12:57.740 --> 00:12:59.740]  一個教導叫
[00:12:59.740 --> 00:13:01.740]  成功神學
[00:13:01.740 --> 00:13:03.740]  在網上你都可以找到一些文章
[00:13:03.740 --> 00:13:05.740]  去告訴大家
[00:13:05.740 --> 00:13:07.740]  什麼叫成功神學
[00:13:07.740 --> 00:13:09.740]  他們的教導有什麼偏差
[00:13:09.740 --> 00:13:11.740]  我看過一篇文章
[00:13:11.740 --> 00:13:13.740]  都很精簡地去
[00:13:13.740 --> 00:13:15.740]  交代成功神學
[00:13:15.740 --> 00:13:17.740]  怎樣扭曲了我們所信的福音
[00:13:17.740 --> 00:13:19.740]  成功神學
[00:13:19.740 --> 00:13:21.740]  將人看得很高
[00:13:21.740 --> 00:13:23.740]  認為基督徒可以
[00:13:23.740 --> 00:13:25.740]  好像神一樣
[00:13:25.740 --> 00:13:27.740]  可以叫任何事情發生
[00:13:27.740 --> 00:13:29.740]  你相信就可以發生
[00:13:29.740 --> 00:13:31.740]  但是
[00:13:31.740 --> 00:13:33.740]  實際是不是這樣,我們所信的福音
[00:13:33.740 --> 00:13:35.740]  是不是這樣
[00:13:35.740 --> 00:13:37.740]  成功神學都不正視
[00:13:37.740 --> 00:13:39.740]  人性陰暗的一面
[00:13:39.740 --> 00:13:41.740]  和逃避為主受苦的教導
[00:13:41.740 --> 00:13:43.740]  只強調人生
[00:13:43.740 --> 00:13:45.740]  是很美好的
[00:13:45.740 --> 00:13:47.740]  這個是不是我們的信仰
[00:13:47.740 --> 00:13:49.740]  似乎不是
[00:13:49.740 --> 00:13:51.740]  成功神學
[00:13:51.740 --> 00:13:53.740]  怎樣理解三日神
[00:13:53.740 --> 00:13:55.740]  只會賜福
[00:13:55.740 --> 00:13:57.740]  應許賜予信徒健康
[00:13:57.740 --> 00:13:59.740]  和財富
[00:13:59.740 --> 00:14:01.740]  只有好處,疾病貧窮
[00:14:01.740 --> 00:14:03.740]  這些都是咒助
[00:14:03.740 --> 00:14:05.740]  不包括在神的救恩以來
[00:14:05.740 --> 00:14:07.740]  這個是不是
[00:14:07.740 --> 00:14:09.740]  我們所信的福音
[00:14:09.740 --> 00:14:11.740]  成功神學都講信心
[00:14:11.740 --> 00:14:13.740]  但是他們所講的信心
[00:14:13.740 --> 00:14:15.740]  很多時是自信心
[00:14:15.740 --> 00:14:17.740]  即是我們要信自己
[00:14:17.740 --> 00:14:19.740]  我們可以做很多事
[00:14:19.740 --> 00:14:21.740]  這個信心和聖經所講的信心
[00:14:21.740 --> 00:14:23.740]  似乎是不同的
[00:14:23.740 --> 00:14:25.740]  所以
[00:14:25.740 --> 00:14:27.740]  昔日第一世紀
[00:14:27.740 --> 00:14:29.740]  有賈斯圖的教導
[00:14:29.740 --> 00:14:31.740]  都有一些似是而非的學說
[00:14:31.740 --> 00:14:33.740]  例如成功神學
[00:14:33.740 --> 00:14:35.740]  都傳講一些扭曲的福音
[00:14:35.740 --> 00:14:37.740]  有些人會諷刺
[00:14:37.740 --> 00:14:39.740]  成功神學的福音
[00:14:39.740 --> 00:14:41.740]  是一些無痛的福音
[00:14:41.740 --> 00:14:43.740]  或者一些叫幸福音
[00:14:43.740 --> 00:14:45.740]  而他們所教導的
[00:14:45.740 --> 00:14:47.740]  不是聖經所講
[00:14:47.740 --> 00:14:49.740]  也不是保羅所傳講的福音
[00:14:49.740 --> 00:14:51.740]  所以我們
[00:14:51.740 --> 00:14:53.740]  要去謹慎
[00:14:53.740 --> 00:14:55.740]  去辨識真正的福音
[00:14:55.740 --> 00:14:57.740]  信息應該是怎樣
[00:14:57.740 --> 00:14:59.740]  我們繼續看
[00:14:59.740 --> 00:15:01.740]  廿一節下半節到廿九節
[00:15:01.740 --> 00:15:03.740]  好嗎
[00:15:03.740 --> 00:15:05.740]  邀請大家一起讀
[00:15:05.740 --> 00:15:07.740]  由廿二開始讀到廿九節
[00:15:07.740 --> 00:15:09.740]  預備一二三
[00:15:09.740 --> 00:15:11.740]  保羅在廿一節
[00:15:11.740 --> 00:15:13.740]  的下半節
[00:15:13.740 --> 00:15:15.740]  繼續說
[00:15:15.740 --> 00:15:17.740]  我說句蠢話
[00:15:17.740 --> 00:15:19.740]  人在什麼事上敢誇口
[00:15:19.740 --> 00:15:21.740]  我又敢誇口
[00:15:21.740 --> 00:15:23.740]  大家記得由第十章開始
[00:15:23.740 --> 00:15:25.740]  保羅常常用誇口這個字
[00:15:25.740 --> 00:15:27.740]  到這一段
[00:15:27.740 --> 00:15:29.740]  保羅繼續用誇口這個字
[00:15:29.740 --> 00:15:31.740]  如果數一數
[00:15:31.740 --> 00:15:33.740]  十章到十三章
[00:15:33.740 --> 00:15:35.740]  保羅用了十七字
