
[00:00:00.000 --> 00:00:03.900]  邀請我們大家一起再次低頭祈禱
[00:02:47.480 --> 00:02:51.280]  傷心的人和受壓迫的人
[00:02:51.280 --> 00:02:55.200]  經過很長時期的秘魯這群群眾的心聲
[00:02:55.200 --> 00:02:57.120]  他們感謝上帝為他們重建
[00:02:57.120 --> 00:02:59.640]  滿目瘡痍的聖城耶路撒冷
[00:02:59.640 --> 00:03:01.560]  兼且聚集他們
[00:03:01.560 --> 00:03:03.640]  醫治輔助他們
[00:03:03.640 --> 00:03:06.680]  更將迫害的惡人傾覆於地
[00:03:06.680 --> 00:03:10.200]  相信這是指擄掠他們的巴比倫王國
[00:03:10.200 --> 00:03:13.520]  聖經的永恆和神聖不單止如此
[00:03:13.520 --> 00:03:16.080]  它更加創造了星獸
[00:03:16.080 --> 00:03:20.560]  以及擁有管理這些星獸的權利
[00:03:20.560 --> 00:03:22.640]  其實贊美詩很想表達的就是
[00:03:22.640 --> 00:03:25.200]  神的權能和智慧
[00:03:25.200 --> 00:03:31.320]  在每一個世代都會賜福給他們的百姓
[00:03:31.320 --> 00:03:33.040]  親愛的兄姊妹
[00:03:33.040 --> 00:03:36.520]  當你聽到我剛才這樣來分享
[00:03:36.520 --> 00:03:40.320]  又或者當你聽到6節經文的描述的時候
[00:03:40.320 --> 00:03:42.200]  我們想一想
[00:03:42.200 --> 00:03:49.040]  這是否你所認識 你所經驗的上帝呢?
[00:03:49.040 --> 00:03:55.160]  這是否你所認識 你所經驗的上帝呢?
[00:03:55.160 --> 00:03:58.920]  第三個贊美詩是7至11節
[00:03:58.920 --> 00:04:03.840]  表達詩人對上帝供應萬物去感謝他
[00:04:03.840 --> 00:04:06.800]  上帝供應雨水 滋潤大地
[00:04:06.800 --> 00:04:11.920]  令草木生長 為飛禽走獸預備糧食
[00:04:11.920 --> 00:04:17.920]  即是直接和間接為人提供生活所需
[00:04:17.920 --> 00:04:19.800]  親愛的兄姊妹
[00:04:19.800 --> 00:04:22.960]  我們每一天都有謝飯禱告的習慣
[00:04:22.960 --> 00:04:26.360]  剛才小朋友也是這樣唱的
[00:04:26.360 --> 00:04:30.520]  不過打從心底 我們問一問我們自己
[00:04:30.520 --> 00:04:37.920]  我們滿不滿足於只是仰賴上帝給我們的供應呢?
[00:04:37.920 --> 00:04:42.080]  今天的題目是 你的上帝有多大?
[00:04:42.080 --> 00:04:44.680]  牧師 你這樣問
[00:04:44.680 --> 00:04:46.640]  難道我和你那個牧師
[00:04:46.640 --> 00:04:50.640]  難道我和你那個上帝是不同的嗎?
[00:04:50.640 --> 00:04:54.240]  我們當然是相信同一位上帝
[00:04:54.240 --> 00:04:56.640]  不過我們願意有多投入
[00:04:56.640 --> 00:04:58.720]  有多信賴這位上帝
[00:04:58.720 --> 00:05:00.720]  我相信大家都不同
[00:05:00.720 --> 00:05:02.240]  這不是比較
[00:05:02.240 --> 00:05:04.240]  這不是比賽
[00:05:04.240 --> 00:05:09.240]  而是事實 因為我們都會受我們的經驗所影響
[00:05:09.240 --> 00:05:14.240]  我們每個人的經驗都不同
[00:05:14.240 --> 00:05:17.240]  我們身處的這個時代
[00:05:17.240 --> 00:05:20.240]  很多事情都讓我們感受到 所經驗到
[00:05:20.240 --> 00:05:23.240]  和今天的經文所描述那位
[00:05:23.240 --> 00:05:28.240]  滿有權能和智慧的上帝有一段很大的距離
[00:05:28.240 --> 00:05:30.240]  可能我們畢竟都會問一句
[00:05:30.240 --> 00:05:34.240]  我們相信那位的上帝
[00:05:34.240 --> 00:05:36.240]  是否真的如經文所說
[00:05:36.240 --> 00:05:40.240]  是滿有權能 美善的上帝呢?
[00:05:40.240 --> 00:05:42.240]  第二節 第三節說
[00:05:42.240 --> 00:05:44.240]  上帝聚集被趕散的人
[00:05:44.240 --> 00:05:46.240]  醫好傷心的人
[00:05:46.240 --> 00:05:48.240]  包紮他們的傷處
[00:05:48.240 --> 00:05:49.240]  第六節說
[00:05:49.240 --> 00:05:53.240]  神將壓迫別人的惡人傾覆於地
[00:05:53.240 --> 00:05:55.240]  這個描述最少
[00:05:55.240 --> 00:05:57.240]  並不是我們所想的
[00:05:57.240 --> 00:06:01.240]  這個描述最少並不是我們所熟悉的香港
[00:06:01.240 --> 00:06:04.240]  我們經常會見到的
[00:06:04.240 --> 00:06:07.240]  早幾天我看到朋友傳來一套影片
[00:06:07.240 --> 00:06:11.240]  說被評估為過渡回憶症的小朋友
[00:06:11.240 --> 00:06:13.240]  他寫了一封信
[00:06:13.240 --> 00:06:16.240]  一封情書給他爸爸
[00:06:16.240 --> 00:06:19.240]  表達了他對爸爸的關愛
[00:06:19.240 --> 00:06:22.240]  這個小朋友應該是在讀小學的
[00:06:22.240 --> 00:06:26.240]  以及很期望爸爸可以喜歡他
[00:06:26.240 --> 00:06:28.240]  因為他鶯皮
[00:06:28.240 --> 00:06:30.240]  他反斗
[00:06:30.240 --> 00:06:31.240]  很精靈
[00:06:31.240 --> 00:06:33.240]  有很多的辦法
[00:06:33.240 --> 00:06:38.240]  令到這個父親很頭痛 很煩惱
[00:06:38.240 --> 00:06:43.240]  他感受到爸爸不喜歡他
[00:06:43.240 --> 00:06:45.240]  在影片裡他跟爸爸說
[00:06:45.240 --> 00:06:47.240]  我知道你喜歡妹妹
[00:06:47.240 --> 00:06:48.240]  不要緊的
[00:06:48.240 --> 00:06:51.240]  不過我也很想你喜歡我
[00:06:51.240 --> 00:06:53.240]  因為他被評估為過渡回憶症
[00:06:53.240 --> 00:06:56.240]  所以他接受了吃藥
[00:06:56.240 --> 00:06:59.240]  一個藥物來控制他的病情
[00:06:59.240 --> 00:07:01.240]  令他不要那麼鶯皮
[00:07:01.240 --> 00:07:02.240]  不要那麼反斗
[00:07:02.240 --> 00:07:04.240]  不要那麼精靈
[00:07:04.240 --> 00:07:07.240]  不過吃了藥又沒有動力
[00:07:07.240 --> 00:07:10.240]  連有朋友來跟他玩
[00:07:10.240 --> 00:07:11.240]  在一起的時候
[00:07:11.240 --> 00:07:13.240]  他也不太想玩
[00:07:13.240 --> 00:07:16.240]  所以這個小朋友也覺得很矛盾
[00:07:16.240 --> 00:07:17.240]  很煩惱
[00:07:17.240 --> 00:07:21.240]  他很想配合大人對他的期望
[00:07:21.240 --> 00:07:23.240]  他控制不了自己
[00:07:23.240 --> 00:07:26.240]  他接受大人對他的診斷
[00:07:26.240 --> 00:07:28.240]  吃藥
[00:07:28.240 --> 00:07:31.240]  但接著他就變成一個
[00:07:31.240 --> 00:07:37.240]  很沒有動力的一個小人兒
[00:07:37.240 --> 00:07:42.240]  我想轉數快 頭腦靈活不是優點嗎?
[00:07:42.240 --> 00:07:45.240]  為什麼現在會變成一個病
[00:07:45.240 --> 00:07:47.240]  要吃藥來控制呢?
[00:07:47.240 --> 00:07:49.240]  我明白有過渡回憶症
[00:07:49.240 --> 00:07:53.240]  是孩子的父母親所承受的壓力
[00:07:53.240 --> 00:07:56.240]  被白眼 被責罵 被歧視
[00:07:56.240 --> 00:08:01.240]  我不是在怪責父母 家長
[00:08:01.240 --> 00:08:03.240]  早前在臉書 Facebook
[00:08:03.240 --> 00:08:06.240]  瘋傳了一段影片
[00:08:06.240 --> 00:08:10.240]  有一個媽媽帶著患有自閉症的小朋友外出
[00:08:10.240 --> 00:08:12.240]  她有兩個小朋友都是患有自閉症
[00:08:12.240 --> 00:08:14.240]  不過她帶一個出去
[00:08:14.240 --> 00:08:16.240]  在很擠迫的地鐵車廂
[00:08:16.240 --> 00:08:18.240]  如果大家坐地鐵都知道越來越擠迫
[00:08:18.240 --> 00:08:21.240]  要排三車輪 特別在轉車站
[00:08:21.240 --> 00:08:24.240]  才能進去車廂
[00:08:24.240 --> 00:08:26.240]  在很擠迫的車廂裡
[00:08:26.240 --> 00:08:28.240]  碰到別人一下
[00:08:28.240 --> 00:08:30.240]  媽媽雖然不斷道歉
[00:08:30.240 --> 00:08:32.240]  但仍然被罵得狗血淋頭
[00:08:32.240 --> 00:08:34.240]  還被怪責
[00:08:34.240 --> 00:08:39.240]  你兒子有病就不應該帶他外出
[00:08:39.240 --> 00:08:42.240]  這些孩子和父母
[00:08:42.240 --> 00:08:44.240]  就像經文所說的
[00:08:44.240 --> 00:08:47.240]  是被趕散的人 傷心的人
[00:08:47.240 --> 00:08:49.240]  而同樣生活在壓力鍋底下的香港人
[00:08:49.240 --> 00:08:50.240]  你和我
[00:08:50.240 --> 00:08:52.240]  包括學校和家長
[00:08:52.240 --> 00:08:55.240]  醫生和社工 老人家 月餅
[00:08:55.240 --> 00:08:58.240]  都因為我們的空間勢容忍度低
[00:08:58.240 --> 00:09:00.240]  工作量大
[00:09:00.240 --> 00:09:02.240]  工作量多 壓力大
[00:09:02.240 --> 00:09:04.240]  競爭激烈 需要爭分奪秒
[00:09:04.240 --> 00:09:06.240]  而在不知不覺之間
[00:09:06.240 --> 00:09:10.240]  都成為了壓迫別人的惡人
[00:09:10.240 --> 00:09:14.240]  美善美好 慈愛而滿有權能智慧的神
[00:09:14.240 --> 00:09:17.240]  你在哪裡呢?
[00:09:17.240 --> 00:09:19.240]  或者因為這個緣故
[00:09:19.240 --> 00:09:24.240]  我們可能埋藏在心底的潛色
[00:09:24.240 --> 00:09:27.240]  對上帝都可能有些半信半疑
[00:09:27.240 --> 00:09:29.240]  未能夠全神的投入
[00:09:29.240 --> 00:09:30.240]  更不要說
[00:09:30.240 --> 00:09:32.240]  我們可以將自己整個的生命
[00:09:32.240 --> 00:09:36.240]  可以降伏在上帝的面前
[00:09:36.240 --> 00:09:38.240]  第十節和第十一節這樣說
[00:09:38.240 --> 00:09:41.240]  上帝不起月馬的力大
[00:09:41.240 --> 00:09:44.240]  不起愛人的腿快
[00:09:44.240 --> 00:09:48.240]  而又說喜愛敬畏他和盼望他慈愛的人
[00:09:48.240 --> 00:09:50.240]  這節經文是不是在提示我們
[00:09:50.240 --> 00:09:54.240]  重點在哪裡呢?
[00:09:54.240 --> 00:09:58.240]  你的上帝有多大呢?
[00:09:58.240 --> 00:10:01.240]  我發現當我們原來降伏在上帝面前
[00:10:01.240 --> 00:10:03.240]  有多深的說話
[00:10:03.240 --> 00:10:05.240]  我們的上帝就有多大
[00:10:05.240 --> 00:10:09.240]  我們越願意更深的去信賴他
[00:10:09.240 --> 00:10:13.240]  就更能夠降伏在他賜給我們一切的安排
[00:10:13.240 --> 00:10:17.240]  而在這些安排裏面看到上帝的美視
[00:10:17.240 --> 00:10:19.240]  剛才我說過
[00:10:19.240 --> 00:10:21.240]  記得馬戲團裏面的獅子
[00:10:21.240 --> 00:10:22.240]  老虎
[00:10:22.240 --> 00:10:23.240]  黑熊
[00:10:23.240 --> 00:10:24.240]  大象
[00:10:24.240 --> 00:10:28.240]  和在深林裏面的動物
[00:10:28.240 --> 00:10:32.240]  有一個很大很大的不同
[00:10:32.240 --> 00:10:34.240]  馬戲團的獅子
[00:10:34.240 --> 00:10:35.240]  這些動物
[00:10:35.240 --> 00:10:36.240]  這些猛獸
[00:10:36.240 --> 00:10:39.240]  被人所掌控
[00:10:39.240 --> 00:10:41.240]  讓我們很有安全感
[00:10:41.240 --> 00:10:44.240]  但是同時獅子和這些動物的威力
[00:10:44.240 --> 00:10:46.240]  和牠的能力
[00:10:46.240 --> 00:10:51.240]  就只能局限在純獸師的掌控裏面
[00:10:51.240 --> 00:10:54.240]  牠比獅子可以施展多大的能力
[00:10:54.240 --> 00:10:57.240]  就只有這麼多
[00:10:57.240 --> 00:10:58.240]  牠再不聽話的話
[00:10:58.240 --> 00:11:00.240]  就給牠吃藥
[00:11:00.240 --> 00:11:02.240]  又或者一槍
[00:11:02.240 --> 00:11:05.240]  就將牠解決了
[00:11:05.240 --> 00:11:08.240]  上帝當然和獅子沒得比
[00:11:08.240 --> 00:11:09.240]  在這個恩典的時代
[00:11:09.240 --> 00:11:13.240]  上帝會因為對人那份的愛
[00:11:13.240 --> 00:11:15.240]  他任由罪人頂撞
[00:11:15.240 --> 00:11:19.240]  更容讓我們將他當工人般洗
[00:11:19.240 --> 00:11:21.240]  搓圓噤扁
[00:11:21.240 --> 00:11:25.240]  而我們就在這樣的狀況底下
[00:11:25.240 --> 00:11:31.240]  只能夠見到那個被我們所限制的上帝
[00:11:31.240 --> 00:11:33.240]  你的上帝有多大呢?
[00:11:33.240 --> 00:11:37.240]  要看你對他的降伏有多深
[00:11:37.240 --> 00:11:42.240]  你願意掌控上帝和自己的生命有多少
[00:11:42.240 --> 00:11:45.240]  你越掌控得少
[00:11:45.240 --> 00:11:49.240]  你就越能夠釋放他在你身上的能力
[00:11:49.240 --> 00:11:51.240]  我再說一次
[00:11:51.240 --> 00:11:53.240]  可能你會誤會了
[00:11:53.240 --> 00:11:57.240]  我說得好像我們的能力比上帝大
[00:11:57.240 --> 00:11:59.240]  不是的
[00:11:59.240 --> 00:12:02.240]  而是我們願意降伏在主有多深
[00:12:02.240 --> 00:12:07.240]  我們放開雙手的管控有多少
[00:12:07.240 --> 00:12:12.240]  我們就越能夠看到上帝的永能神聖
[00:12:12.240 --> 00:12:15.240]  智慧和權能
[00:12:15.240 --> 00:12:19.240]  上星期我和一班長者去探望
[00:12:19.240 --> 00:12:22.240]  另一位長者教友
[00:12:22.240 --> 00:12:24.240]  他的孫子只有兩歲
[00:12:24.240 --> 00:12:25.240]  我們很讚嘆
[00:12:25.240 --> 00:12:28.240]  為什麼他的治理能力這麼高
[00:12:28.240 --> 00:12:30.240]  穿衣服 穿襪子 吃飯
[00:12:30.240 --> 00:12:33.240]  完全不用別人管
[00:12:33.240 --> 00:12:35.240]  做得頭頭是道
[00:12:35.240 --> 00:12:37.240]  一起去的教友就問
[00:12:37.240 --> 00:12:39.240]  我家裡讀小學的孫子
[00:12:39.240 --> 00:12:42.240]  還要別人追著來餵飯
[00:12:42.240 --> 00:12:43.240]  於是就問
[00:12:43.240 --> 00:12:45.240]  剛剛他們爸爸媽媽都在
[00:12:45.240 --> 00:12:48.240]  就問這個兩世孩子的父母
[00:12:48.240 --> 00:12:50.240]  你有什麼心得
[00:12:50.240 --> 00:12:52.240]  接著他就說
[00:12:52.240 --> 00:12:54.240]  我有三個小孩
[00:12:54.240 --> 00:12:56.240]  哪照顧得這麼多
[00:12:56.240 --> 00:13:01.240]  從小就自己顧自己
[00:13:01.240 --> 00:13:03.240]  換句話說
[00:13:03.240 --> 00:13:05.240]  原來不要幫那麼多
[00:13:05.240 --> 00:13:07.240]  不要阻礙他
[00:13:07.240 --> 00:13:08.240]  給他空間
[00:13:08.240 --> 00:13:12.240]  他的能力就會展現
[00:13:12.240 --> 00:13:15.240]  小時候的人都相似這樣
[00:13:15.240 --> 00:13:19.240]  更何況那位創造我們的上帝
[00:13:19.240 --> 00:13:20.240]  我再說
[00:13:20.240 --> 00:13:25.240]  不是我們的能力去讓上帝有多大就多大
[00:13:25.240 --> 00:13:28.240]  而是我容讓上帝在我身上
[00:13:28.240 --> 00:13:30.240]  施展他的能力有多大
[00:13:30.240 --> 00:13:33.240]  我願意向上帝闖開有多大
[00:13:33.240 --> 00:13:35.240]  我就越能夠體會
[00:13:35.240 --> 00:13:37.240]  好像詩人所描述的上帝
[00:13:37.240 --> 00:13:41.240]  是一位沒有權能和智慧
[00:13:41.240 --> 00:13:47.240]  在每一個世代都願意賜福他百姓的上帝
[00:13:47.240 --> 00:13:50.240]  馬的力大和人的腿快
[00:13:50.240 --> 00:13:52.240]  不是一件錯事
[00:13:52.240 --> 00:13:55.240]  如果不是行佛在上帝的面前
[00:13:55.240 --> 00:13:58.240]  那份對上帝的敬畏下
[00:13:58.240 --> 00:14:02.240]  我們願意聽憑他的命令而奔走
[00:14:02.240 --> 00:14:04.240]  都只不過是
[00:14:04.240 --> 00:14:08.240]  桃源在展現人的能力和操控
[00:14:08.240 --> 00:14:10.240]  我們的操控
[00:14:10.240 --> 00:14:14.240]  其實是在阻礙上帝施展他的大能
[00:14:14.240 --> 00:14:16.240]  因為愛的緣故
[00:14:16.240 --> 00:14:18.240]  也因為這是恩典年代的緣故
[00:14:18.240 --> 00:14:23.240]  上帝會任憑我們
[00:14:23.240 --> 00:14:26.240]  如果你也想行佛在上帝的面前
[00:14:26.240 --> 00:14:27.240]  你要記住
[00:14:27.240 --> 00:14:31.240]  是要講信字
[00:14:31.240 --> 00:14:33.240]  你越能夠相信上帝
[00:14:33.240 --> 00:14:37.240]  你就越能夠放手去行佛
[00:14:37.240 --> 00:14:40.240]  同樣你越能夠行佛上帝
[00:14:40.240 --> 00:14:43.240]  你就越能夠相信他
[00:14:43.240 --> 00:14:45.240]  我要強調的地方就是
[00:14:45.240 --> 00:14:47.240]  我是指對上帝的行佛
[00:14:47.240 --> 00:14:49.240]  不是對人的行佛
[00:14:49.240 --> 00:14:51.240]  更加不是對牧師的行佛
[00:14:51.240 --> 00:14:56.240]  行佛上帝在我們身上所安排的一切
[00:14:56.240 --> 00:14:59.240]  難不難呢
[00:14:59.240 --> 00:15:02.240]  當我們靜心下來去問我們自己的時候
[00:15:02.240 --> 00:15:05.240]  超級難
[00:15:05.240 --> 00:15:07.240]  特別是去接受一些
[00:15:07.240 --> 00:15:10.240]  我不想發生在我身上的事情的時候
[00:15:10.240 --> 00:15:12.240]  就真的超級難
[00:15:12.240 --> 00:15:15.240]  不過在這裡我要提醒大家
[00:15:15.240 --> 00:15:21.240]  行佛同樣都需要一個分辨和印證的過程
[00:15:21.240 --> 00:15:25.240]  今天沒有時間和大家去詳說這個分辨
[00:15:25.240 --> 00:15:28.240]  有機會要和大家再分享
[00:15:28.240 --> 00:15:30.240]  在去年12月31日
[00:15:30.240 --> 00:15:32.240]  也就是大約一個月之前
[00:15:32.240 --> 00:15:36.240]  在這裡我們舉行水中分享見證晚會
[00:15:36.240 --> 00:15:40.240]  當時有一位教友站出來分享
[00:15:40.240 --> 00:15:44.240]  他正面對一件又大又難的事
[00:15:44.240 --> 00:15:46.240]  他願意看成
[00:15:46.240 --> 00:15:50.240]  這是上帝給他的一份特別的恩典
[00:15:50.240 --> 00:15:52.240]  我當時很感動
[00:15:52.240 --> 00:15:57.240]  因為我知道他所面對的是一件什麼事情
[00:15:57.240 --> 00:16:03.240]  我相信大部分的人都不想去擁有和面對
[00:16:03.240 --> 00:16:07.240]  但是他決意要行佛在上帝的面前
[00:16:07.240 --> 00:16:09.240]  而不去問為什麼
[00:16:09.240 --> 00:16:14.240]  並且看成是上帝給他的特別的恩典
[00:16:14.240 --> 00:16:18.240]  能夠行佛在上帝的面前不是靠我們自己
[00:16:18.240 --> 00:16:19.240]  而是靠上帝
[00:16:19.240 --> 00:16:22.240]  只要你一顆願意信服他的心
[00:16:22.240 --> 00:16:25.240]  祈禱求上帝幫你就可以了
[00:16:25.240 --> 00:16:28.240]  我們記不記得聖經有一幅圖畫
[00:16:28.240 --> 00:16:30.240]  耶穌在赫西瑪利園
[00:16:30.240 --> 00:16:32.240]  知道就快要上刑場
[00:16:32.240 --> 00:16:36.240]  他那份經驗是一份很難過和掙扎
[00:16:36.240 --> 00:16:38.240]  經文描述他
[00:16:38.240 --> 00:16:41.240]  耶穌極其傷痛
[00:16:41.240 --> 00:16:43.240]  懇切祈禱
[00:16:43.240 --> 00:16:47.240]  看主如大血點滴在地上
[00:16:47.240 --> 00:16:51.240]  那份最深的掙扎可想而知
[00:16:51.240 --> 00:16:52.240]  有時我會跳出來看
[00:16:52.240 --> 00:17:00.240]  耶穌三日之後你就會升上天德榮耀
[00:17:00.240 --> 00:17:03.240]  這個安慰沒有用
[00:17:03.240 --> 00:17:09.240]  因為他所面對的那份掙扎是很大
[00:17:09.240 --> 00:17:11.240]  他可以選擇
[00:17:11.240 --> 00:17:14.240]  也是從他的口中說出來
[00:17:14.240 --> 00:17:16.240]  如果可以我不想上刑場
[00:17:16.240 --> 00:17:18.240]  我不想要這個虎杯
[00:17:18.240 --> 00:17:21.240]  這是心底的說話
[00:17:21.240 --> 00:17:23.240]  但是他做了一個選擇
[00:17:23.240 --> 00:17:27.240]  他情願行佛在上帝的面前
[00:17:27.240 --> 00:17:32.240]  情願照上帝的意思來承就在他的身上
[00:17:32.240 --> 00:17:34.240]  然後經文告訴我們
[00:17:34.240 --> 00:17:38.240]  有天使來加給他力量
[00:17:38.240 --> 00:17:41.240]  沒錯,行佛在上帝的面前是一個選擇
[00:17:41.240 --> 00:17:44.240]  行佛上帝在我們生命中的安排
[00:17:44.240 --> 00:17:49.240]  是一個不斷的每天和上主交融的一個歷程
[00:17:49.240 --> 00:17:54.240]  一點一滴的和上帝建立的那份信任
[00:17:54.240 --> 00:17:58.240]  一點一滴的可以放心放手
[00:17:58.240 --> 00:18:00.240]  有上帝去掌控我們的生命
[00:18:00.240 --> 00:18:05.240]  也從我們的經驗中可以一步一步的
[00:18:05.240 --> 00:18:10.240]  看到上帝的安排其實是這麼美善和美好
[00:18:10.240 --> 00:18:15.240]  有著祂的慈愛在當中
[00:18:15.240 --> 00:18:19.240]  行佛在上帝不同於宿命論
[00:18:19.240 --> 00:18:21.240]  不同於認命
[00:18:21.240 --> 00:18:25.240]  更加不是一個藉口去奴役其他人
[00:18:25.240 --> 00:18:27.240]  行佛在上帝的面前
[00:18:27.240 --> 00:18:31.240]  感受到一份很大很強的生命力
[00:18:31.240 --> 00:18:33.240]  上帝的活水是祂的源頭
[00:18:33.240 --> 00:18:37.240]  在你裡頭不斷的湧流
[00:18:37.240 --> 00:18:43.240]  也是讓上帝在你身上照常顯大的一份體驗
[00:18:43.240 --> 00:18:46.240]  其實在這個年頭
[00:18:46.240 --> 00:18:51.240]  沒有人想要一個有特殊需要照顧的小朋友
[00:18:51.240 --> 00:18:55.240]  那份的艱難,那份的辛酸,那份的壓力
[00:18:55.240 --> 00:18:59.240]  我相信大家都能夠體會明白
[00:18:59.240 --> 00:19:06.240]  不過如果正正因為這份的行佛接納
[00:19:06.240 --> 00:19:08.240]  對上帝的信任
[00:19:08.240 --> 00:19:10.240]  讓我們能夠看到不憑眼見
[00:19:10.240 --> 00:19:13.240]  憑藉信靠和盼望祂的慈愛
[00:19:13.240 --> 00:19:16.240]  可以一步一步的跟隨著上帝的話
[00:19:16.240 --> 00:19:19.240]  我們會見到出路,見到可能
[00:19:19.240 --> 00:19:22.240]  見到人,見到我們常人所看不到
[00:19:22.240 --> 00:19:24.240]  上帝安排的美事
[00:19:24.240 --> 00:19:26.240]  我相信大家都會認識
[00:19:26.240 --> 00:19:28.240]  都會知道
[00:19:28.240 --> 00:19:36.240]  沒有雙手沒有雙腳的澳洲男子Nick
[00:19:36.240 --> 00:19:38.240]  我今天不打算和大家分享Nick
[00:19:38.240 --> 00:19:43.240]  而是介紹我們中國的一個人
[00:19:43.240 --> 00:19:46.240]  一個女孩子,她叫做羅鳳芝
[00:19:46.240 --> 00:19:50.240]  這套片很長,我只能和大家看四分鐘
[00:19:50.240 --> 00:19:52.240]  她沒有雙手
[00:19:55.240 --> 00:20:13.240]  每一次都在徘徊孤單中堅強
[00:20:13.240 --> 00:20:19.240]  每一次就算很受傷也不閃淚光
[00:20:19.240 --> 00:20:26.240]  我知道我一直有雙隱形的翅膀
[00:20:26.240 --> 00:20:32.240]  帶我飛,飛過絕望
[00:20:32.240 --> 00:20:39.240]  不去想他們擁有美麗的太陽
[00:20:39.240 --> 00:20:46.240]  我看見每天的夕陽也會有變化
[00:20:46.240 --> 00:20:53.240]  我知道我一直有雙隱形的翅膀
[00:20:53.240 --> 00:20:59.240]  帶我飛,給我希望
[00:20:59.240 --> 00:21:06.240]  我終於看到所有夢想都開花
[00:21:06.240 --> 00:21:12.240]  追逐的年輕歌聲多嘹亮
