
[00:00:00.000 --> 00:00:05.000]  試圖行傳第十六章,十六至三十四節
[00:01:44.000 --> 00:01:48.000]  如果不是,基本上你就不會健康
[00:01:48.000 --> 00:01:50.000]  又或者我們再擴闊一點
[00:01:50.000 --> 00:01:53.000]  看看我們跟其他人的關係
[00:01:53.000 --> 00:01:57.000]  如果你想要有朋友,你會怎樣呢?
[00:01:57.000 --> 00:02:00.000]  當然你要善待其他人
[00:02:00.000 --> 00:02:03.000]  你常常都是善待人,不是善待人
[00:02:03.000 --> 00:02:06.000]  你當然很難會有朋友
[00:02:06.000 --> 00:02:10.000]  再放遠一點,看看這個世界,這個社會
[00:02:10.000 --> 00:02:15.000]  如果你希望這個地方是適合人繼續居住的話
[00:02:15.000 --> 00:02:19.000]  當然你要愛護這個地方
[00:02:19.000 --> 00:02:24.000]  你要保護這個地方,不要破壞它
[00:02:24.000 --> 00:02:29.000]  又或者如果你不想這個社會有太多特權份子
[00:02:29.000 --> 00:02:33.000]  其實每一個人都需要出一些力
[00:02:33.000 --> 00:02:36.000]  來爭取一個比較公平的制度
[00:02:36.000 --> 00:02:39.000]  一個有制衡又有信任的制度
[00:02:39.000 --> 00:02:43.000]  這個世界,這個社會就會少一些特權份子
[00:02:43.000 --> 00:02:46.000]  其實在信仰的層面也是一樣
[00:02:46.000 --> 00:02:49.000]  如果你想對上帝有更多的認識
[00:02:49.000 --> 00:02:55.000]  我們不可能不讀經,不祈禱,不敬拜,不侍奉
[00:02:55.000 --> 00:02:59.000]  你坐在這裡,對上帝就會認識了
[00:02:59.000 --> 00:03:02.000]  不可能,同樣你也要付出
[00:03:02.000 --> 00:03:07.000]  如果我們很想我們的家人,我們的朋友
[00:03:07.000 --> 00:03:09.000]  能夠認識福音的話
[00:03:09.000 --> 00:03:13.000]  也不可能不向他們傳福音
[00:03:13.000 --> 00:03:16.000]  這些全部都需要我們付出
[00:03:16.000 --> 00:03:18.000]  需要我們有行動
[00:03:18.000 --> 00:03:21.000]  當我們這樣去做的時候
[00:03:21.000 --> 00:03:24.000]  就有機會見到一個美好的結果
[00:03:24.000 --> 00:03:27.000]  在這個禮拜裡,我們的經課
[00:03:27.000 --> 00:03:30.000]  其中一段的經文就是《士路行傳》
[00:03:30.000 --> 00:03:32.000]  剛才我們所讀的經文
[00:03:32.000 --> 00:03:35.000]  就是給我們一個這樣的提醒
[00:03:35.000 --> 00:03:41.000]  保羅和他的同工去到這個地方叫做肥納比
[00:03:41.000 --> 00:03:43.000]  他們去做傳道的功夫
[00:03:43.000 --> 00:03:48.000]  其實他們這個行動是一個送死的行動
[00:03:48.000 --> 00:03:54.000]  但結果換來整個獄警
[00:03:54.000 --> 00:03:57.000]  在監禁的情況下
[00:03:57.000 --> 00:03:59.000]  竟然獲得福音
[00:03:59.000 --> 00:04:02.000]  並且全家得救
[00:04:02.000 --> 00:04:05.000]  所以我就用了這個題目
[00:04:05.000 --> 00:04:08.000]  叫做送死迎生
[00:04:08.000 --> 00:04:10.000]  保羅和他的同工去送死
[00:04:10.000 --> 00:04:13.000]  但是獄警和他的家人
[00:04:13.000 --> 00:04:16.000]  就得到一個新的生命
[00:04:16.000 --> 00:04:19.000]  我們就來看看這段經文
[00:04:19.000 --> 00:04:22.000]  通常讀這段經文
[00:04:22.000 --> 00:04:26.000]  比較快速地將焦點放在那句金句
[00:04:26.000 --> 00:04:29.000]  就是「當信主耶穌,你和你一家都必得救」
[00:04:29.000 --> 00:04:34.000]  教會的招牌也有這句金句
[00:04:34.000 --> 00:04:38.000]  但其實我們再看看這段經文的前部分
[00:04:38.000 --> 00:04:40.000]  是相當豐富的內容
[00:04:40.000 --> 00:04:42.000]  如果不看清楚前面的部分
[00:04:42.000 --> 00:04:46.000]  後面的對比就不夠強烈
[00:04:46.000 --> 00:04:48.000]  我們首先看看
[00:04:48.000 --> 00:04:51.000]  這段經文一開始就說到
[00:04:51.000 --> 00:04:54.000]  保羅和他的同工去到一個地方
[00:04:54.000 --> 00:04:57.000]  那個地方是一個禱告的地方
[00:04:57.000 --> 00:05:01.000]  這個禱告的地方有什麼特別呢
[00:05:01.000 --> 00:05:03.000]  大家要知道這段經文
[00:05:03.000 --> 00:05:05.000]  如果你手上有聖經
[00:05:05.000 --> 00:05:08.000]  你就會看到這段經文
[00:05:08.000 --> 00:05:10.000]  16節開始之前
[00:05:10.000 --> 00:05:14.000]  有幾個比較大、比較粗的標題字眼
[00:05:14.000 --> 00:05:17.000]  標題字眼寫著什麼呢
[00:05:17.000 --> 00:05:20.000]  「在肥納比被囚」
[00:05:20.000 --> 00:05:25.000]  保羅和他的同工當時就在肥納比這個地方
[00:05:25.000 --> 00:05:27.000]  肥納比有什麼特別呢
[00:05:27.000 --> 00:05:30.000]  因為有聖經的好處
[00:05:30.000 --> 00:05:34.000]  你再看前面第16章就會知道
[00:05:34.000 --> 00:05:39.000]  保羅和他的同工當時包括了誰呢
[00:05:39.000 --> 00:05:42.000]  有路加和西拉
[00:05:42.000 --> 00:05:47.000]  他們出發去肥納比之前
[00:05:47.000 --> 00:05:50.000]  遇到一個年輕人
[00:05:50.000 --> 00:05:52.000]  保羅就收了他
[00:05:52.000 --> 00:05:54.000]  成為了他的同工
[00:05:54.000 --> 00:05:56.000]  這個年輕人是誰呢
[00:05:56.000 --> 00:05:57.000]  就是提摩泰
[00:05:57.000 --> 00:06:03.000]  所以當時是保羅、路加、西拉、提摩泰
[00:06:03.000 --> 00:06:06.000]  他們一起去到肥納比
[00:06:06.000 --> 00:06:09.000]  本來他們不是想去這個地方
[00:06:09.000 --> 00:06:12.000]  不過因為在晚上的時候
[00:06:12.000 --> 00:06:15.000]  保羅得到一個異象
[00:06:15.000 --> 00:06:19.000]  在異象裡面有一個馬其頓的人
[00:06:19.000 --> 00:06:24.000]  請求保羅幫助他們的教會
[00:06:24.000 --> 00:06:27.000]  所以當保羅領受這個異象之後
[00:06:27.000 --> 00:06:30.000]  他們就出發去馬其頓
[00:06:30.000 --> 00:06:33.000]  馬其頓是一個很大的地區
[00:06:33.000 --> 00:06:37.000]  其中有一些重要的城市
[00:06:37.000 --> 00:06:40.000]  而肥納比就在馬其頓裡面
[00:06:40.000 --> 00:06:42.000]  其中一個重要的城市
[00:06:42.000 --> 00:06:44.000]  它重要的地方是什麼呢
[00:06:44.000 --> 00:06:46.000]  它重要的地方在第十二節
[00:06:46.000 --> 00:06:48.000]  第十六章第十二節告訴我們
[00:06:48.000 --> 00:06:51.000]  是一個羅馬的駐防城
[00:06:51.000 --> 00:06:53.000]  即是有羅馬的軍隊駐守
[00:06:53.000 --> 00:06:58.000]  有羅馬退役的軍官在那裡居住
[00:06:58.000 --> 00:06:59.000]  有什麼特別呢
[00:06:59.000 --> 00:07:02.000]  特別的地方就是在整個帝國裡面
[00:07:02.000 --> 00:07:04.000]  如果有一些重要的城市
[00:07:04.000 --> 00:07:05.000]  有軍隊駐守
[00:07:05.000 --> 00:07:07.000]  有退休的軍官在那裡
[00:07:07.000 --> 00:07:10.000]  萬一在帝國任何一個地方
[00:07:10.000 --> 00:07:12.000]  出現一些動亂等等
[00:07:12.000 --> 00:07:14.000]  這些駐防城就會起來
[00:07:14.000 --> 00:07:19.000]  幫忙去維持整個帝國的安全和穩定
[00:07:19.000 --> 00:07:22.000]  所以那個是重要的城市
[00:07:22.000 --> 00:07:25.000]  因為有一個軍隊駐守
[00:07:25.000 --> 00:07:28.000]  也有相當多羅馬的公民在那裡居住
[00:07:28.000 --> 00:07:34.000]  所以是一個比較繁榮和富裕的城市
[00:07:34.000 --> 00:07:37.000]  所以當時保羅就去到這個地方
[00:07:37.000 --> 00:07:42.000]  而這個地方也已經有一些的基督徒在那裡
[00:07:42.000 --> 00:07:45.000]  所以第十六章裡面介紹了一個
[00:07:45.000 --> 00:07:52.000]  應該是屬於上層的社會婦女
[00:07:52.000 --> 00:07:54.000]  她叫做呂底雅
[00:07:54.000 --> 00:07:56.000]  因為她是賣紫色的布匹
[00:07:56.000 --> 00:07:59.000]  這些紫色的布匹不是賣給一般人的
[00:07:59.000 --> 00:08:03.000]  可能是賣給貴族和有錢的人
[00:08:03.000 --> 00:08:07.000]  既然她是做這些布匹賣給這些人
[00:08:07.000 --> 00:08:11.000]  所以她也是來自一個所謂上層的社會
[00:08:11.000 --> 00:08:15.000]  所以在第十六章裡面其實很豐富
[00:08:15.000 --> 00:08:17.000]  就說了在菲律賓裡面
[00:08:17.000 --> 00:08:19.000]  有些是上層社會的人
[00:08:19.000 --> 00:08:22.000]  他們已經信了耶穌
[00:08:22.000 --> 00:08:25.000]  然後他們也經常聚在一起
[00:08:25.000 --> 00:08:27.000]  去禱告
[00:08:27.000 --> 00:08:29.000]  而在第十六章就說了
[00:08:29.000 --> 00:08:33.000]  當時保羅和他的同工就去到這個禱告的地方
[00:08:33.000 --> 00:08:36.000]  當然就是希望去預見
[00:08:36.000 --> 00:08:39.000]  很多在菲律賓裡面的信徒
[00:08:39.000 --> 00:08:41.000]  而去到那個地方的時候
[00:08:41.000 --> 00:08:46.000]  就有一個被占卜的靈附身的侍女
[00:08:46.000 --> 00:08:48.000]  迎面走來
[00:08:48.000 --> 00:08:53.000]  這個被占卜的靈附身的侍女有什麼特別呢
[00:08:53.000 --> 00:08:58.000]  特別的地方就是因為她有被占卜的靈附身
[00:08:58.000 --> 00:09:02.000]  她有一個叫未卜先知的能力
[00:09:02.000 --> 00:09:05.000]  或者預知事情將會發生的能力
[00:09:05.000 --> 00:09:09.000]  既然會有一個預知事情發生的能力
[00:09:09.000 --> 00:09:13.000]  她怎樣可以令她的主人發財呢
[00:09:13.000 --> 00:09:15.000]  大家一想就想到了
[00:09:15.000 --> 00:09:19.000]  當然其中一個可能性就是開這個賭
[00:09:19.000 --> 00:09:25.000]  當她的主人知道接下來會有什麼事情發生的時候
[00:09:25.000 --> 00:09:30.000]  當然要預先做一些事情來令自己發財
[00:09:30.000 --> 00:09:34.000]  在聖經裡面特別說他們發大財
[00:09:34.000 --> 00:09:38.000]  似乎在那裡賺了不少錢
[00:09:38.000 --> 00:09:42.000]  既然這個侍女有這樣的能力
[00:09:42.000 --> 00:09:47.000]  她不單止可以令她的主人發大財
[00:09:47.000 --> 00:09:51.000]  更加她所說的不是假話
[00:09:51.000 --> 00:09:53.000]  是一些真的說話
[00:09:53.000 --> 00:09:57.000]  所以當她見到保羅和他的同工之後
[00:09:57.000 --> 00:10:00.000]  這個侍女就一直喊
[00:10:00.000 --> 00:10:04.000]  這群人是至高上帝的僕人
[00:10:04.000 --> 00:10:06.000]  對你們傳講救人的道路
[00:10:06.000 --> 00:10:10.000]  大家想想這個侍女說的是真話還是假話呢
[00:10:10.000 --> 00:10:12.000]  是真話
[00:10:12.000 --> 00:10:14.000]  她沒有說假話
[00:10:14.000 --> 00:10:17.000]  因為這群人真是至高上帝的僕人
[00:10:17.000 --> 00:10:20.000]  也是傳講救人的道路
[00:10:20.000 --> 00:10:26.000]  大家想想這個侍女對於保羅和他的同工來說
[00:10:26.000 --> 00:10:28.000]  是朋友還是敵人呢
[00:10:28.000 --> 00:10:32.000]  說了你的身份
[00:10:32.000 --> 00:10:34.000]  說了你做的事情
[00:10:34.000 --> 00:10:36.000]  而且是對的
[00:10:36.000 --> 00:10:37.000]  沒有冤枉你
[00:10:37.000 --> 00:10:42.000]  沒有說這群人是騙徒來招搖撞騙
[00:10:42.000 --> 00:10:44.000]  她不是說這些
[00:10:44.000 --> 00:10:47.000]  她是說他們真正的身份和真正的工作
[00:10:47.000 --> 00:10:49.000]  看來好像是朋友
[00:10:49.000 --> 00:10:51.000]  多過是敵人
[00:10:51.000 --> 00:10:56.000]  聖經未描述究竟是敵是友
[00:10:56.000 --> 00:11:00.000]  不過他們一連好幾天都這樣喊
[00:11:00.000 --> 00:11:02.000]  喊到一個地步
[00:11:02.000 --> 00:11:06.000]  在聖經裡面一個描述非常仔細
[00:11:06.000 --> 00:11:09.000]  保羅心中厭煩
[00:11:11.000 --> 00:11:13.000]  你想想
[00:11:13.000 --> 00:11:15.000]  有一個人在講真相
[00:11:15.000 --> 00:11:17.000]  而且講了好幾天
[00:11:17.000 --> 00:11:20.000]  你應該覺得很高興
[00:11:20.000 --> 00:11:22.000]  但他反過來不是很高興
[00:11:22.000 --> 00:11:24.000]  而是很生氣
[00:11:24.000 --> 00:11:26.000]  天天在喊
[00:11:26.000 --> 00:11:33.000]  結果要將這個被占卜的靈
[00:11:33.000 --> 00:11:35.000]  附身的女子
[00:11:35.000 --> 00:11:38.000]  將這個靈趕走
[00:11:38.000 --> 00:11:42.000]  當保羅去做這件事的時候
[00:11:42.000 --> 00:11:45.000]  他其實是在生氣這個女人
[00:11:45.000 --> 00:11:51.000]  還是對於這個占卜的靈很不高興呢
[00:11:51.000 --> 00:11:53.000]  當然
[00:11:53.000 --> 00:11:55.000]  保羅知道
[00:11:55.000 --> 00:11:58.000]  這個女人不是他自己主動
[00:11:58.000 --> 00:12:01.000]  不是他自願去做這件事
[00:12:01.000 --> 00:12:06.000]  是因為被這個靈控制
[00:12:06.000 --> 00:12:09.000]  以致他不斷地去叫
[00:12:09.000 --> 00:12:12.000]  雖然他在講的是真相
[00:12:12.000 --> 00:12:17.000]  但其實這個靈是另有目的
[00:12:17.000 --> 00:12:20.000]  一會兒在後面大家就會知道
[00:12:20.000 --> 00:12:23.000]  因為他在喊叫的時候
[00:12:23.000 --> 00:12:27.000]  所以保羅要讓這個使女得釋放
[00:12:27.000 --> 00:12:30.000]  所以就將這個靈
[00:12:30.000 --> 00:12:33.000]  奉主的名來趕走
[00:12:33.000 --> 00:12:36.000]  結果這個使女當然
[00:12:36.000 --> 00:12:40.000]  不再成為他主人的生財工具
[00:12:40.000 --> 00:12:44.000]  也不再被這個靈控制
[00:12:44.000 --> 00:12:50.000]  在一些傳說裡說
[00:12:50.000 --> 00:12:53.000]  這個使女當然信了主
[00:12:53.000 --> 00:12:55.000]  所以在菲勒比裡
[00:12:55.000 --> 00:12:57.000]  不單止有女帝雅這個
[00:12:57.000 --> 00:13:00.000]  在上流社會的人物信了主
[00:13:00.000 --> 00:13:03.000]  還有一個基層草根
[00:13:03.000 --> 00:13:05.000]  因為是一個使女
[00:13:05.000 --> 00:13:08.000]  他也有機會信主
[00:13:08.000 --> 00:13:11.000]  好了,回到主題
[00:13:11.000 --> 00:13:14.000]  這個靈不斷地叫囂
[00:13:14.000 --> 00:13:18.000]  不斷地將保羅和他的同工的身份
[00:13:18.000 --> 00:13:21.000]  和他們所做的事情講出來
[00:13:21.000 --> 00:13:22.000]  目的是什麼呢?
[00:13:22.000 --> 00:13:24.000]  目的當然是
[00:13:24.000 --> 00:13:31.000]  要令到所有的人都注意這班人究竟在做什麼
[00:13:31.000 --> 00:13:36.000]  結果當這個使女失去了她的所謂的法力
[00:13:36.000 --> 00:13:41.000]  她的主人也失去了一個賺錢的機會
[00:13:41.000 --> 00:13:45.000]  這班主人,因為不是一個,是一班主人
[00:13:45.000 --> 00:13:46.000]  就惱羞成怒
[00:13:46.000 --> 00:13:51.000]  認為保羅和他的同工斷了他們的迷路
[00:13:51.000 --> 00:13:53.000]  最好的方法是什麼呢?
[00:13:53.000 --> 00:13:56.000]  當然是要對付他們,要報仇
[00:13:56.000 --> 00:14:00.000]  他們也沒有辦法用自己的方法來報仇
[00:14:00.000 --> 00:14:02.000]  最毒辣的一招是什麼呢?
[00:14:02.000 --> 00:14:04.000]  就是借刀殺人
[00:14:04.000 --> 00:14:07.000]  所以就抓住了保羅和西拉
[00:14:07.000 --> 00:14:10.000]  不知道為什麼他們不抓路加和提摩泰
[00:14:10.000 --> 00:14:12.000]  因為當時他們是在一起的
[00:14:12.000 --> 00:14:15.000]  抓了他們兩個就去見官
[00:14:15.000 --> 00:14:18.000]  然後就用了什麼罪名呢?
[00:14:18.000 --> 00:14:23.000]  當然不是說這班人令我們失去了賺錢的機會
[00:14:23.000 --> 00:14:25.000]  這樣就不能入罪
[00:14:25.000 --> 00:14:35.000]  就用了當時的羅馬法律來控告保羅和西拉
[00:14:35.000 --> 00:14:40.000]  在第20節裡面我們就會看到
[00:14:40.000 --> 00:14:45.000]  就說這班人在搞亂我們的城
[00:14:45.000 --> 00:14:49.000]  製造社會的不安
[00:14:49.000 --> 00:14:51.000]  因為他們是猶太人
[00:14:51.000 --> 00:14:58.000]  他們在宣傳我們羅馬人不可以接受和不可以遵守的規矩
[00:14:58.000 --> 00:14:59.000]  還有
[00:14:59.000 --> 00:15:03.000]  其實當時在羅馬是有一個這樣的法令
[00:15:03.000 --> 00:15:09.000]  就是所有的宗教不是說你隨便可以來到香港的
[00:15:09.000 --> 00:15:12.000]  是要得到政府的允許
[00:15:12.000 --> 00:15:14.000]  才可以去全港
[00:15:14.000 --> 00:15:21.000]  這個不是因為當時已經有一種所謂的宗教自由的法律觀念
[00:15:21.000 --> 00:15:24.000]  而是因為他們本身羅馬人
[00:15:24.000 --> 00:15:27.000]  都有很多不同的神靈在拜祭
[00:15:27.000 --> 00:15:32.000]  因為不知道哪些神靈會觸怒到其他的神靈
[00:15:32.000 --> 00:15:39.000]  所以他們就要有這樣的法律來控制不同宗教的傳播
[00:15:39.000 --> 00:15:46.000]  就是說保羅和西拉他們在破壞宗教的法令
[00:15:46.000 --> 00:15:50.000]  來引誘一些人來跟從他們
[00:15:50.000 --> 00:15:52.000]  如果拜了他們的神的話
[00:15:52.000 --> 00:15:55.000]  可能會觸怒我們羅馬人的神
[00:15:55.000 --> 00:15:59.000]  所以說這些罪真的很大
[00:15:59.000 --> 00:16:00.000]  觸怒了神
[00:16:00.000 --> 00:16:04.000]  真的可能影響的範圍是很大
[00:16:04.000 --> 00:16:10.000]  所以既然這樣說之後群眾就一起起來攻擊他們
[00:16:10.000 --> 00:16:12.000]  因為大家可以想像
[00:16:12.000 --> 00:16:17.000]  如果只是影響那群本來發財的主人
[00:16:17.000 --> 00:16:19.000]  都是這一群人受到影響
[00:16:19.000 --> 00:16:23.000]  但是如果觸怒到我們拜的神
[00:16:23.000 --> 00:16:25.000]  跟著我們的神遷怒我們
[00:16:25.000 --> 00:16:28.000]  就是說大部分的人受到影響
[00:16:28.000 --> 00:16:33.000]  結果這些群眾就起來要攻擊保羅和西拉
[00:16:33.000 --> 00:16:35.000]  當然他們很慘
[00:16:35.000 --> 00:16:37.000]  既然是這樣的緣故
[00:16:37.000 --> 00:16:44.000]  就被打,然後下在監獄
[00:16:44.000 --> 00:16:47.000]  大家可能讀經去到這些地方
[00:16:47.000 --> 00:16:51.000]  就沒有留意這些比較仔細的描述
[00:16:51.000 --> 00:16:56.000]  在第24節就說他們被捉拿
[00:16:56.000 --> 00:17:00.000]  被打,然後被關在監獄裡
[00:17:00.000 --> 00:17:04.000]  這個獄警領了命令之後就將他們收監
[00:17:04.000 --> 00:17:07.000]  然後就兩腳關在木架上
[00:17:07.000 --> 00:17:11.000]  其實是用什麼方式來對待他們呢?
[00:17:11.000 --> 00:17:19.000]  是說一些犯了極嚴重的罪行的囚犯
[00:17:19.000 --> 00:17:23.000]  才會用這樣的方式來對待
[00:17:23.000 --> 00:17:26.000]  如果是一般輕微的罪案
[00:17:26.000 --> 00:17:28.000]  就把他們關在監獄裡就算了
[00:17:28.000 --> 00:17:32.000]  現在要將他們像重犯一樣
[00:17:32.000 --> 00:17:34.000]  不僅要把他們關在監獄裡
[00:17:34.000 --> 00:17:36.000]  還要兩腳關在木架上
[00:17:36.000 --> 00:17:38.000]  是一定不能離開的
[00:17:38.000 --> 00:17:40.000]  嚴加看管
[00:17:40.000 --> 00:17:43.000]  當他們成為一個重犯
[00:17:43.000 --> 00:17:45.000]  大家可以想像
[00:17:45.000 --> 00:17:49.000]  如果你是一個忠心為神工作的人
[00:17:49.000 --> 00:17:55.000]  但結果你會成為一個罪大惡極的囚犯
[00:17:55.000 --> 00:18:01.000]  被看管,你的心情會是怎樣呢?
[00:18:01.000 --> 00:18:04.000]  你會有什麼想法呢?
[00:18:04.000 --> 00:18:06.000]  很可能你的想法就是
[00:18:06.000 --> 00:18:09.000]  我忠心為上帝工作
[00:18:09.000 --> 00:18:13.000]  竟然會面對一個這樣的對待
[00:18:13.000 --> 00:18:17.000]  上帝究竟有沒有搞錯呢?
[00:18:17.000 --> 00:18:20.000]  即是那些人不相信我,那也算了
[00:18:20.000 --> 00:18:24.000]  但竟然會被打,被捉拿,被監禁
[00:18:24.000 --> 00:18:29.000]  被視為十惡不赦的罪犯
[00:18:29.000 --> 00:18:33.000]  我相信會有很多人質疑
[00:18:33.000 --> 00:18:36.000]  上帝究竟在做什麼
[00:18:36.000 --> 00:18:39.000]  上帝有沒有來看管他
[00:18:39.000 --> 00:18:45.000]  可能就會有很多這樣的埋怨
[00:18:45.000 --> 00:18:51.000]  如果換作我們是保羅和西拉的話
[00:18:51.000 --> 00:18:55.000]  可能我們也會有這樣的反應
[00:18:55.000 --> 00:18:58.000]  或者我們會放棄
[00:18:58.000 --> 00:19:00.000]  或者我們會懷疑
[00:19:00.000 --> 00:19:04.000]  明明這是上帝讓我看到的異象
[00:19:04.000 --> 00:19:07.000]  我去到馬其頓去幫助這些人
[00:19:07.000 --> 00:19:11.000]  為什麼我會落得如此下場
[00:19:11.000 --> 00:19:15.000]  不是可以繼續幫助這個地方的人
[00:19:15.000 --> 00:19:17.000]  來信耶穌嗎?
[00:19:17.000 --> 00:19:21.000]  在監獄裡,怎樣可以繼續傳福音呢?
[00:19:21.000 --> 00:19:25.000]  被人這樣打,被人這樣誣告
[00:19:25.000 --> 00:19:27.000]  可以怎樣呢?
[00:19:27.000 --> 00:19:31.000]  就在這麼大的困境當中
[00:19:31.000 --> 00:19:34.000]  保羅和西拉在監獄裡做什麼呢?
[00:19:34.000 --> 00:19:39.000]  就是在禱告,唱詩,讚美神
[00:19:39.000 --> 00:19:41.000]  大家想想情境
[00:19:41.000 --> 00:19:45.000]  剛才你在唱詩,天天歌唱
[00:19:45.000 --> 00:19:48.000]  你想想,如果你的腳被人鎖在木架上
[00:19:48.000 --> 00:19:50.000]  你還在天天歌唱
[00:19:50.000 --> 00:19:53.000]  你連踏腳的那一下也按不到
[00:19:53.000 --> 00:19:55.000]  可能還可以拍手
[00:19:55.000 --> 00:19:59.000]  你想想那個對比是多麼強烈
[00:19:59.000 --> 00:20:01.000]  你怎樣開心得下呢?
[00:20:01.000 --> 00:20:05.000]  你怎樣可以繼續唱歌開心呢?
[00:20:05.000 --> 00:20:08.000]  我相信也是很難的
[00:20:08.000 --> 00:20:17.000]  這個星期,有些記者打電話來問
[00:20:17.000 --> 00:20:19.000]  起初是問什麼呢?
[00:20:19.000 --> 00:20:22.000]  不是跟神學院有關,因為還沒到
[00:20:22.000 --> 00:20:27.000]  是跟一宗案件有關,自然療法有關
[00:20:27.000 --> 00:20:31.000]  因為有一位女士,人家稱她為博士
[00:20:31.000 --> 00:20:38.000]  不用服藥,還簽了不接受任何治療方法
[00:20:38.000 --> 00:20:41.000]  就跟隨她的方法,結果出事了
[00:20:41.000 --> 00:20:43.000]  為什麼記者要找我呢?
[00:20:43.000 --> 00:20:49.000]  因為受害人經過教會的聚會認識
[00:20:49.000 --> 00:20:55.000]  接觸了這位女士,聽了她的方法
[00:20:55.000 --> 00:20:57.000]  結果就出事了
[00:20:57.000 --> 00:21:05.000]  記者想了解一下,教會是否有規定
[00:21:05.000 --> 00:21:09.000]  人們可不可以推銷自己的生意
[00:21:09.000 --> 00:21:15.000]  接觸了教友,教友聽了他們的說法
[00:21:15.000 --> 00:21:18.000]  教會是否需要負上責任
[00:21:18.000 --> 00:21:20.000]  記者想問這件事
[00:21:20.000 --> 00:21:28.000]  當然要解答一下教會一般的程序
[00:21:28.000 --> 00:21:33.000]  另外一個問題就是跟神學院有直接關係
[00:21:33.000 --> 00:21:38.000]  很想知道你們如何面對
[00:21:38.000 --> 00:21:40.000]  當然我回答了最多的問題
[00:21:40.000 --> 00:21:42.000]  包括有些弟兄姊妹都問我
[00:21:42.000 --> 00:21:46.000]  因為一看到消息,今天還上了頭版
[00:21:46.000 --> 00:21:51.000]  當然我早很多已經知道
[00:21:51.000 --> 00:21:57.000]  因為院長知道之後,又不可以跟很多同事說
[00:21:57.000 --> 00:22:01.000]  所以就走進了我的房間,大家在聊天
[00:22:01.000 --> 00:22:05.000]  面對這樣的情況
[00:22:05.000 --> 00:22:08.000]  面對很多的疑問
[00:22:08.000 --> 00:22:13.000]  我相信要我們很平靜地去禱告
[00:22:13.000 --> 00:22:15.000]  很開心地去歌唱
[00:22:15.000 --> 00:22:18.000]  其實不是很容易
[00:22:18.000 --> 00:22:22.000]  但聖經讓我們看到
[00:22:22.000 --> 00:22:25.000]  很多人落在極大的困難當中
[00:22:25.000 --> 00:22:30.000]  仍然可以唱詩去禱告
[00:22:30.000 --> 00:22:33.000]  所以當我一直看這段經文的時候
[00:22:33.000 --> 00:22:35.000]  給自己很大的鼓勵
[00:22:35.000 --> 00:22:40.000]  因為當保羅和西拉在禱告唱詩的時候
[00:22:40.000 --> 00:22:43.000]  竟然監牢的地基都可以搖動
[00:22:43.000 --> 00:22:45.000]  監門就大開
[00:22:45.000 --> 00:22:48.000]  是一個極大的震撼
[00:22:48.000 --> 00:22:54.000]  所以我覺得無論在什麼環境都不需要擔心
[00:22:54.000 --> 00:22:58.000]  當你有很多的埋怨或懷疑的時候
[00:22:58.000 --> 00:23:03.000]  反而令到你沒辦法去見到神的工作
[00:23:03.000 --> 00:23:05.000]  但當我們能夠安靜下來
[00:23:05.000 --> 00:23:07.000]  我們繼續去禱告去讚美
[00:23:07.000 --> 00:23:09.000]  當然不是甚麼都不做
[00:23:09.000 --> 00:23:12.000]  當然當時保羅和西拉都沒甚麼可以做
[00:23:12.000 --> 00:23:14.000]  都被困住了
