
[00:00:00.000 --> 00:00:02.000]  其中一個原因可能就是說
[00:03:24.000 --> 00:03:28.000]  父親就把產業分給他們
[00:03:28.000 --> 00:03:30.000]  就分給兩個兒子
[00:03:30.000 --> 00:03:36.000]  在這裡我們看到父親的慷慨跟寬容
[00:03:36.000 --> 00:03:40.000]  為什麼原來如果我們單單這樣看
[00:03:40.000 --> 00:03:41.000]  我們不明白
[00:03:41.000 --> 00:03:45.000]  而且以現代人的眼光來看的時候
[00:03:45.000 --> 00:03:47.000]  也許我們不能夠了解到
[00:03:47.000 --> 00:03:51.000]  為什麼我會說這個父親是慷慨是寬容的呢
[00:03:51.000 --> 00:03:53.000]  如果你回到當時
[00:03:53.000 --> 00:03:56.000]  回到猶太人的那種身份裡面
[00:03:56.000 --> 00:03:58.000]  回到猶太人的境況裡面
[00:03:58.000 --> 00:04:00.000]  去了解這個故事的時候
[00:04:00.000 --> 00:04:04.000]  你就知道說原來背後有原因
[00:04:04.000 --> 00:04:08.000]  原來猶太人的規矩分家產是怎麼樣分的呢
[00:04:08.000 --> 00:04:10.000]  小兒子所得的那份家產
[00:04:10.000 --> 00:04:12.000]  如果有兩個兒子的話
[00:04:12.000 --> 00:04:16.000]  小兒子得到的家產應該是家產的三分之一
[00:04:16.000 --> 00:04:22.000]  而大兒子他有這個權利可以得到三分之二
[00:04:22.000 --> 00:04:24.000]  所以基本上就是不公平的
[00:04:24.000 --> 00:04:27.000]  兩個兒子小兒子得的少一點
[00:04:27.000 --> 00:04:29.000]  大兒子得的多一點
[00:04:29.000 --> 00:04:34.000]  雖然有些父親會提前把遺產分給兒子
[00:04:34.000 --> 00:04:36.000]  然後自己就真的退休下來
[00:04:36.000 --> 00:04:39.000]  完全的不再管理產業
[00:04:39.000 --> 00:04:42.000]  但是在大多數的情況之下
[00:04:42.000 --> 00:04:46.000]  兒子應該在父親死了以後
[00:04:46.000 --> 00:04:48.000]  才可以得到這個產業的
[00:04:48.000 --> 00:04:52.000]  今天有很多做父母的不夠智慧
[00:04:52.000 --> 00:04:56.000]  很快的就把自己的家產分給兒女
[00:04:56.000 --> 00:05:00.000]  然後兒女就不理父母了
[00:05:00.000 --> 00:05:02.000]  這是不是很沒有智慧
[00:05:02.000 --> 00:05:04.000]  或者說有時候是糊塗了
[00:05:04.000 --> 00:05:06.000]  太愛兒女了
[00:05:06.000 --> 00:05:08.000]  看來在這個比喻裡面
[00:05:08.000 --> 00:05:10.000]  這個父親也是這樣
[00:05:10.000 --> 00:05:12.000]  其實他有權利拒絕
[00:05:12.000 --> 00:05:14.000]  他有權利說我不給你
[00:05:14.000 --> 00:05:16.000]  他有權利甚至把這個兒子趕出門
[00:05:16.000 --> 00:05:18.000]  說你竟然這樣放肆
[00:05:18.000 --> 00:05:21.000]  你竟然在這個時候跟我要家產
[00:05:21.000 --> 00:05:24.000]  你簡直就是大逆不道
[00:05:24.000 --> 00:05:26.000]  但是這個父親沒有
[00:05:26.000 --> 00:05:29.000]  他把他的家產分出來
[00:05:29.000 --> 00:05:32.000]  而且是把他完全的分給兩個兒子
[00:05:32.000 --> 00:05:34.000]  大兒子也就在這時候
[00:05:34.000 --> 00:05:37.000]  已經拿到他應得的這個家產
[00:05:37.000 --> 00:05:40.000]  小兒子就拿到他應得的家產
[00:05:40.000 --> 00:05:42.000]  然後就出門去了
[00:05:42.000 --> 00:05:45.000]  在這裡給我們看到一個特別的地方
[00:05:45.000 --> 00:05:48.000]  就是小兒子他主動的提出分家產
[00:05:48.000 --> 00:05:51.000]  而不是父親來提出分家產
[00:05:51.000 --> 00:05:52.000]  這表示什麼
[00:05:52.000 --> 00:05:55.000]  這表示說這個小兒子
[00:05:55.000 --> 00:05:57.000]  他藐視他的父親
[00:05:57.000 --> 00:06:03.000]  他沒有尊重他父親一家之主的那種權威
[00:06:03.000 --> 00:06:05.000]  在猶太人的家庭裡面
[00:06:05.000 --> 00:06:08.000]  父親的地位是非常崇高的
[00:06:08.000 --> 00:06:10.000]  不管他年紀多大
[00:06:10.000 --> 00:06:12.000]  只要一天他仍然在的話
[00:06:12.000 --> 00:06:13.000]  他還沒有死
[00:06:13.000 --> 00:06:15.000]  就算他不健康
[00:06:15.000 --> 00:06:17.000]  就算他走得動了
[00:06:17.000 --> 00:06:21.000]  他就仍然擁有一家之主的那種權威
[00:06:21.000 --> 00:06:24.000]  到今天我們的家庭怎麼樣
[00:06:24.000 --> 00:06:25.000]  兒女長大了
[00:06:25.000 --> 00:06:28.000]  就是兒女的權威高過父母的權威
[00:06:28.000 --> 00:06:31.000]  很多時候兒女對父母講話
[00:06:31.000 --> 00:06:33.000]  都好像沒有家教
[00:06:33.000 --> 00:06:35.000]  就對父母非常的放肆
[00:06:35.000 --> 00:06:37.000]  態度非常的不好
[00:06:37.000 --> 00:06:41.000]  這表示說不再尊重父母的那種權威
[00:06:41.000 --> 00:06:44.000]  但是在猶太人的家庭裡面
[00:06:44.000 --> 00:06:48.000]  尤其是做父親的地位是非常高
[00:06:48.000 --> 00:06:50.000]  只要他仍然健康
[00:06:50.000 --> 00:06:52.000]  只要他仍然在世
[00:06:52.000 --> 00:06:53.000]  還沒有死
[00:06:53.000 --> 00:06:55.000]  雖然他不健康
[00:06:55.000 --> 00:06:57.000]  雖然他可能走不動
[00:06:57.000 --> 00:07:01.000]  但是他的權威沒有改變
[00:07:01.000 --> 00:07:04.000]  而且父親的權威到一個地步可以怎麼樣
[00:07:04.000 --> 00:07:07.000]  他們可以決定兒女的婚姻
[00:07:07.000 --> 00:07:12.000]  甚至他們可以操縱兒女的生跟死
[00:07:12.000 --> 00:07:13.000]  你看在古時候
[00:07:13.000 --> 00:07:15.000]  尤其是在舊約聖經的時候
[00:07:15.000 --> 00:07:17.000]  那些做父親的
[00:07:17.000 --> 00:07:19.000]  他可以不需要得到兒女的同意
[00:07:19.000 --> 00:07:22.000]  他要他死就要他死
[00:07:22.000 --> 00:07:25.000]  就好像在亞伯拉罕
[00:07:25.000 --> 00:07:29.000]  他把他的兒子以撒獻上為祭
[00:07:29.000 --> 00:07:32.000]  他以為他這樣做是上帝的心意
[00:07:32.000 --> 00:07:36.000]  他要把他燒化了獻給上帝
[00:07:36.000 --> 00:07:38.000]  以撒有出聲嗎
[00:07:38.000 --> 00:07:39.000]  沒有
[00:07:39.000 --> 00:07:41.000]  以撒甚至也沒有問為什麼
[00:07:41.000 --> 00:07:45.000]  以撒也沒有問你到底要在我身上做什麼
[00:07:45.000 --> 00:07:47.000]  父親要他這樣做他就這樣做
[00:07:47.000 --> 00:07:50.000]  你看到尤其在舊約聖經的時候
[00:07:50.000 --> 00:07:53.000]  父親崇高的那種地位
[00:07:53.000 --> 00:07:55.000]  兒女是不可以回絕
[00:07:55.000 --> 00:07:57.000]  也不可以反駁的
[00:07:57.000 --> 00:08:01.000]  所以我們看到其實父親在這個家庭裡面
[00:08:01.000 --> 00:08:03.000]  有很高的地位
[00:08:03.000 --> 00:08:04.000]  但是在另外一方面
[00:08:04.000 --> 00:08:06.000]  父親在這個家庭裡面
[00:08:06.000 --> 00:08:08.000]  也有相當重的責任
[00:08:08.000 --> 00:08:11.000]  這兩方面是平衡的
[00:08:11.000 --> 00:08:13.000]  不過在這個比喻裡面我們看到
[00:08:13.000 --> 00:08:19.000]  當小兒子向父親提出這個未必是他父親心意的要求的時候
[00:08:19.000 --> 00:08:24.000]  父親不但沒有使出他應有的那種父親的權威
[00:08:24.000 --> 00:08:29.000]  反而他對他的小兒子有許多的寬容
[00:08:29.000 --> 00:08:34.000]  我們的神就好像主耶穌所形容的那位父親一樣
[00:08:34.000 --> 00:08:38.000]  對人有許多的寬容
[00:08:38.000 --> 00:08:42.000]  我們神的兒女不把他放在眼裡
[00:08:42.000 --> 00:08:46.000]  神的兒女對這位神這位天父
[00:08:46.000 --> 00:08:50.000]  有許多的冒犯有許多的藐視
[00:08:50.000 --> 00:08:53.000]  比喻裡面他這個父親
[00:08:53.000 --> 00:08:58.000]  他原本他可以不把家產分給他這個兒子的
[00:08:58.000 --> 00:09:03.000]  他甚至可以取回兒子繼承產業的這個權利
[00:09:03.000 --> 00:09:05.000]  但是這個父親沒有這樣做
[00:09:05.000 --> 00:09:09.000]  這不表示說這個父親軟弱無能
[00:09:09.000 --> 00:09:15.000]  而是這位父親他尊重兒子的那種權利
[00:09:15.000 --> 00:09:20.000]  兒子不尊重他但是他卻尊重兒子的權利
[00:09:20.000 --> 00:09:23.000]  我們的神我們這位的天父
[00:09:23.000 --> 00:09:26.000]  他有沒有努力去對付不順服他的人呢
[00:09:26.000 --> 00:09:28.000]  有
[00:09:28.000 --> 00:09:32.000]  但是當初他造人的時候
[00:09:32.000 --> 00:09:35.000]  並不打算把人造成機器人
[00:09:35.000 --> 00:09:38.000]  他把自由意志賜給人
[00:09:38.000 --> 00:09:42.000]  讓人有自由自由意志做出選擇的時候
[00:09:42.000 --> 00:09:46.000]  今天他仍然尊重人這種自由意志
[00:09:46.000 --> 00:09:48.000]  自由的選擇
[00:09:48.000 --> 00:09:50.000]  讓人可以自由的選擇
[00:09:50.000 --> 00:09:54.000]  他要尊崇對於上帝的權威還是離棄他
[00:09:54.000 --> 00:09:59.000]  當然人最後要為自己所做的選擇負責任
[00:09:59.000 --> 00:10:01.000]  負起最大的責任
[00:10:01.000 --> 00:10:04.000]  但是我們看到這個時候
[00:10:04.000 --> 00:10:07.000]  神仍然尊重我們自由的意志
[00:10:07.000 --> 00:10:09.000]  如果他把我們造成機器人
[00:10:09.000 --> 00:10:11.000]  他很容易控制我們
[00:10:11.000 --> 00:10:13.000]  要我們走這裡就走這裡
[00:10:13.000 --> 00:10:15.000]  要我們向那邊就向那邊
[00:10:15.000 --> 00:10:18.000]  但是今天他不打算把人造成機器人
[00:10:18.000 --> 00:10:20.000]  他讓人有自由意志
[00:10:20.000 --> 00:10:23.000]  就尊重人自由的意志
[00:10:23.000 --> 00:10:26.000]  然後我們看到我們的天父
[00:10:26.000 --> 00:10:29.000]  第二個特點就是他有寬恕
[00:10:29.000 --> 00:10:31.000]  他有接納
[00:10:31.000 --> 00:10:34.000]  你看到當這個兒子離開他
[00:10:34.000 --> 00:10:38.000]  出到外面把所有的產業都耗盡了
[00:10:38.000 --> 00:10:42.000]  他陷入窮途末路的情況的時候
[00:10:42.000 --> 00:10:44.000]  這時候小兒子就想起了
[00:10:44.000 --> 00:10:47.000]  想起他那個負欲的父親
[00:10:47.000 --> 00:10:49.000]  想要回家去
[00:10:49.000 --> 00:10:52.000]  那這位父親原來早就在那邊
[00:10:52.000 --> 00:10:55.000]  等候著他的兒子回來
[00:10:55.000 --> 00:10:57.000]  迎接他的兒子回來
[00:10:57.000 --> 00:10:59.000]  一看到他的兒子回來
[00:10:59.000 --> 00:11:00.000]  願意回來
[00:11:00.000 --> 00:11:03.000]  他所表現的不是責備
[00:11:03.000 --> 00:11:05.000]  不是怨氣
[00:11:05.000 --> 00:11:08.000]  也沒有冷嘲辱諷
[00:11:08.000 --> 00:11:10.000]  卻打開了雙手
[00:11:10.000 --> 00:11:12.000]  把這個兒子
[00:11:12.000 --> 00:11:15.000]  這個回來的兒子擁入懷中
[00:11:15.000 --> 00:11:17.000]  連連的親嘴
[00:11:17.000 --> 00:11:19.000]  表示他的接納
[00:11:19.000 --> 00:11:22.000]  還用最大的歡迎的儀式
[00:11:22.000 --> 00:11:26.000]  來接納他的孩子的回家
[00:11:26.000 --> 00:11:28.000]  你看不一定所有的父親
[00:11:28.000 --> 00:11:30.000]  都能夠做到這一點
[00:11:30.000 --> 00:11:31.000]  因此我們看到
[00:11:31.000 --> 00:11:34.000]  主耶穌比喻裡所講的這位父親
[00:11:34.000 --> 00:11:36.000]  他有多大的寬恕
[00:11:36.000 --> 00:11:38.000]  他有多大的接納
[00:11:38.000 --> 00:11:40.000]  我記得有一次
[00:11:40.000 --> 00:11:44.000]  我在一個婚禮裡面
[00:11:44.000 --> 00:11:46.000]  在婚禮完成以後
[00:11:46.000 --> 00:11:49.000]  我們就在禮拜堂的前面拍照
[00:11:49.000 --> 00:11:53.000]  就在那邊有一個茶點之類的東西
[00:11:53.000 --> 00:11:56.000]  然後忽然間小花女
[00:11:56.000 --> 00:11:58.000]  那個花童
[00:11:58.000 --> 00:12:00.000]  就一個小女孩
[00:12:00.000 --> 00:12:02.000]  跑來找她父親
[00:12:02.000 --> 00:12:05.000]  就跟她父親來投訴一件事情
[00:12:05.000 --> 00:12:08.000]  原來她在外面就跌跤了
[00:12:08.000 --> 00:12:10.000]  就摔倒了
[00:12:10.000 --> 00:12:14.000]  然後跌傷了她的手指
[00:12:14.000 --> 00:12:17.000]  然後她就在她父親面前哭
[00:12:17.000 --> 00:12:20.000]  你以為她父親會有什麼反應呢
[00:12:20.000 --> 00:12:24.000]  你覺得她父親會有什麼反應
[00:12:24.000 --> 00:12:26.000]  不准哭
[00:12:26.000 --> 00:12:27.000]  原來不是
[00:12:27.000 --> 00:12:30.000]  她父親拍手哈哈大笑
[00:12:30.000 --> 00:12:31.000]  我們奇怪
[00:12:31.000 --> 00:12:33.000]  為什麼父親這樣的反應
[00:12:33.000 --> 00:12:34.000]  我們也很生氣
[00:12:34.000 --> 00:12:36.000]  為什麼做父親的可以這樣
[00:12:36.000 --> 00:12:38.000]  小女孩哭得蠻淒慘的
[00:12:38.000 --> 00:12:41.000]  還告訴她父親這裡流血
[00:12:41.000 --> 00:12:43.000]  但是她父親這樣哈哈大笑
[00:12:43.000 --> 00:12:47.000]  我們就有點怪她父親
[00:12:47.000 --> 00:12:48.000]  我們說你怎麼可以這樣
[00:12:48.000 --> 00:12:50.000]  對女兒這樣的態度
[00:12:50.000 --> 00:12:51.000]  她說什麼
[00:12:51.000 --> 00:12:53.000]  她說我早就勸她
[00:12:53.000 --> 00:12:56.000]  我早就告訴她不要亂跑
[00:12:56.000 --> 00:12:58.000]  她還要亂跑
[00:12:58.000 --> 00:13:00.000]  我已經告訴她好多次了
[00:13:00.000 --> 00:13:01.000]  她還是要亂跑
[00:13:01.000 --> 00:13:06.000]  現在跌倒了是不是應該叫好
[00:13:06.000 --> 00:13:07.000]  你看做父親的就是這樣
[00:13:07.000 --> 00:13:10.000]  有時候我已經勸你了
[00:13:10.000 --> 00:13:11.000]  你不聽
[00:13:11.000 --> 00:13:13.000]  你這時候竟然回來求我
[00:13:13.000 --> 00:13:17.000]  我就要幸災樂禍的
[00:13:17.000 --> 00:13:21.000]  還要冷遭日風一番才甘心
[00:13:21.000 --> 00:13:23.000]  但是我們這位父親
[00:13:23.000 --> 00:13:25.000]  這位天上的父
[00:13:25.000 --> 00:13:29.000]  這位耶穌介紹給我們認識的父
[00:13:29.000 --> 00:13:30.000]  他不是這樣
[00:13:30.000 --> 00:13:33.000]  他是對一個願意迴轉的兒子
[00:13:33.000 --> 00:13:35.000]  有完全的接納
[00:13:35.000 --> 00:13:38.000]  有完全的寬恕
[00:13:38.000 --> 00:13:41.000]  就好像這位父親
[00:13:41.000 --> 00:13:45.000]  原本如果這個失敗回來的浪子
[00:13:45.000 --> 00:13:47.000]  來到他面前
[00:13:47.000 --> 00:13:49.000]  他其實可以對他冷遭日風的
[00:13:49.000 --> 00:13:51.000]  你這不是自討的嗎
[00:13:51.000 --> 00:13:54.000]  我當初本來就把產業分業
[00:13:54.000 --> 00:13:56.000]  現在你自己要這個產業
[00:13:56.000 --> 00:13:59.000]  我早就料到你有一天會回來的
[00:13:59.000 --> 00:14:01.000]  現在好了你回來了
[00:14:01.000 --> 00:14:03.000]  好我不再給你兒子的身份
[00:14:03.000 --> 00:14:05.000]  我讓你做我的工人
[00:14:05.000 --> 00:14:07.000]  我想這個浪子是應該是接納的
[00:14:07.000 --> 00:14:10.000]  因為他心裡面本來就在想的
[00:14:10.000 --> 00:14:11.000]  他說我要起來
[00:14:11.000 --> 00:14:12.000]  我要到我父親那裡去
[00:14:12.000 --> 00:14:14.000]  向他說父親我得罪了天
[00:14:14.000 --> 00:14:16.000]  也得罪了你
[00:14:16.000 --> 00:14:19.000]  從今以後我不配成為你的兒子
[00:14:19.000 --> 00:14:21.000]  把我當做一個故宮吧
[00:14:21.000 --> 00:14:22.000]  這個浪子本來回家
[00:14:22.000 --> 00:14:24.000]  就是打算當故宮的
[00:14:24.000 --> 00:14:26.000]  如果他父親把他當故宮
[00:14:26.000 --> 00:14:28.000]  他甘心樂意
[00:14:28.000 --> 00:14:29.000]  他願意接受的
[00:14:29.000 --> 00:14:32.000]  但是這個慈愛的父親不是這樣
[00:14:32.000 --> 00:14:37.000]  他所表現出來的是包容寬恕接納
[00:14:37.000 --> 00:14:41.000]  地上也許根本沒有這樣的父親
[00:14:41.000 --> 00:14:44.000]  就算有也許也是不多
[00:14:44.000 --> 00:14:47.000]  但是在天上就有一位
[00:14:47.000 --> 00:14:49.000]  我們的神我們的天父
[00:14:49.000 --> 00:14:52.000]  他是滿有慈愛完全的包容
[00:14:52.000 --> 00:14:54.000]  完全的寬恕
[00:14:54.000 --> 00:14:57.000]  完全的忍耐和接納
[00:14:57.000 --> 00:14:58.000]  主要是講這個比喻
[00:14:58.000 --> 00:15:01.000]  不但是為神下了定義
[00:15:01.000 --> 00:15:04.000]  定義為我們在天上的父親
[00:15:04.000 --> 00:15:07.000]  他也同樣的為罪下了定義
[00:15:07.000 --> 00:15:09.000]  什麼是罪呢
[00:15:09.000 --> 00:15:11.000]  如果把這個孕者的行為
[00:15:11.000 --> 00:15:13.000]  我們把它陳列出來的話
[00:15:13.000 --> 00:15:16.000]  我們很容易就定義出他的罪行來
[00:15:16.000 --> 00:15:17.000]  他有什麼罪
[00:15:17.000 --> 00:15:18.000]  他不孝
[00:15:18.000 --> 00:15:22.000]  他任意放蕩浪費資材
[00:15:22.000 --> 00:15:25.000]  猶太人會列出他更多的罪
[00:15:25.000 --> 00:15:28.000]  會認為說他放豬
[00:15:28.000 --> 00:15:31.000]  而且他想吃豬的糧
[00:15:31.000 --> 00:15:32.000]  為什麼我會這麼說呢
[00:15:32.000 --> 00:15:37.000]  原來豬在猶太人的觀念裡面
[00:15:37.000 --> 00:15:39.000]  或者是在他們信仰裡面
[00:15:39.000 --> 00:15:42.000]  是不潔淨的動物
[00:15:42.000 --> 00:15:45.000]  猶太人不吃豬
[00:15:45.000 --> 00:15:49.000]  猶太人不用豬為他們的糧食
[00:15:49.000 --> 00:15:53.000]  而且也不用豬獻祭
[00:15:53.000 --> 00:15:56.000]  中國人就很喜歡用豬來獻祭
[00:15:56.000 --> 00:15:57.000]  肥肥的豬肉
[00:15:57.000 --> 00:16:01.000]  那好像是他們的偶像最喜歡的
[00:16:01.000 --> 00:16:03.000]  肥豬肉五花腩
[00:16:03.000 --> 00:16:06.000]  但是猶太人不用
[00:16:06.000 --> 00:16:08.000]  他們不可以用豬來獻祭
[00:16:08.000 --> 00:16:12.000]  因為他們認為豬是不潔淨的
[00:16:12.000 --> 00:16:14.000]  猶太人甚至不接觸豬
[00:16:14.000 --> 00:16:16.000]  不敢去摸他們
[00:16:16.000 --> 00:16:20.000]  要一個猶太人去敬杯放豬
[00:16:20.000 --> 00:16:23.000]  這已經是一個很大的羞辱
[00:16:23.000 --> 00:16:27.000]  尤其這個浪子還想吃豬的糧
[00:16:27.000 --> 00:16:30.000]  跟豬搶東西吃
[00:16:30.000 --> 00:16:32.000]  所以猶太人會認為
[00:16:32.000 --> 00:16:33.000]  他不但是不肖
[00:16:33.000 --> 00:16:35.000]  他不但是浪費資材
[00:16:35.000 --> 00:16:37.000]  而且他是一個不潔淨的人
[00:16:37.000 --> 00:16:42.000]  因為他跟這不潔淨的動物有所接觸
[00:16:42.000 --> 00:16:45.000]  比如說把這個浪子說成這麼一個境況
[00:16:45.000 --> 00:16:48.000]  不是要誇大他所犯的罪
[00:16:48.000 --> 00:16:51.000]  事實上浪子的罪不在於
[00:16:51.000 --> 00:16:56.000]  或者說不只是在於表面所看到的那些
[00:16:56.000 --> 00:17:00.000]  更重要的是那深層的那種淫逸
[00:17:00.000 --> 00:17:06.000]  浪子他對父親沒有給予應有的那種尊重
[00:17:06.000 --> 00:17:07.000]  那是罪
[00:17:07.000 --> 00:17:11.000]  浪子沒有珍惜父親所給的資材
[00:17:11.000 --> 00:17:13.000]  隨意的浪費
[00:17:13.000 --> 00:17:15.000]  那是罪
[00:17:15.000 --> 00:17:20.000]  浪子沒有珍惜自送應該有的那種身份
[00:17:20.000 --> 00:17:23.000]  他反而自甘墮落
[00:17:23.000 --> 00:17:25.000]  到最後的時候
[00:17:25.000 --> 00:17:28.000]  落到一個最卑賤的身份
[00:17:28.000 --> 00:17:30.000]  那就是罪
[00:17:30.000 --> 00:17:32.000]  所以主耶穌把這些講出來的時候
[00:17:32.000 --> 00:17:33.000]  其實是告訴我們說
[00:17:33.000 --> 00:17:35.000]  浪子很多表面上的行為
[00:17:35.000 --> 00:17:39.000]  背後更深層的那種罪
[00:17:39.000 --> 00:17:41.000]  比喻讓我們看到
[00:17:41.000 --> 00:17:43.000]  我們如果像浪子一樣
[00:17:43.000 --> 00:17:45.000]  我們也是犯了罪
[00:17:45.000 --> 00:17:48.000]  我們是神所創造的
[00:17:48.000 --> 00:17:50.000]  祂是我們的天父
[00:17:50.000 --> 00:17:51.000]  是我們的神
[00:17:51.000 --> 00:17:54.000]  祂應該得到我們最大的崇敬
[00:17:54.000 --> 00:17:57.000]  但是人沒有敬奉祂
[00:17:57.000 --> 00:17:59.000]  這就是罪
[00:17:59.000 --> 00:18:04.000]  神創造我們是照著祂的形象照我們的
[00:18:04.000 --> 00:18:08.000]  原本我們比萬物有更尊貴的身份
[00:18:08.000 --> 00:18:12.000]  但是人卻本末顛倒不懂得珍惜
[00:18:12.000 --> 00:18:13.000]  自甘墮落
[00:18:13.000 --> 00:18:16.000]  而且還遵從那些草木石頭
[00:18:16.000 --> 00:18:19.000]  當作偶像當作神來敬拜
[00:18:19.000 --> 00:18:21.000]  那就是罪
[00:18:21.000 --> 00:18:24.000]  我們不珍惜原有的身份
[00:18:24.000 --> 00:18:25.000]  我們遠離神
[00:18:25.000 --> 00:18:28.000]  以為這就是自由
[00:18:28.000 --> 00:18:31.000]  我們享受的自由是最終之樂
[00:18:31.000 --> 00:18:34.000]  我們慢慢的不像墮落
[00:18:34.000 --> 00:18:36.000]  不像這樣的陷阱
[00:18:36.000 --> 00:18:38.000]  我們不在乎
[00:18:38.000 --> 00:18:40.000]  這就是罪
[00:18:40.000 --> 00:18:44.000]  聖經用一句話來總結這種種的罪行
[00:18:44.000 --> 00:18:46.000]  他說世人都犯了罪
[00:18:46.000 --> 00:18:50.000]  虧缺了神的榮耀
[00:18:50.000 --> 00:18:52.000]  浪子所作所為
[00:18:52.000 --> 00:18:55.000]  有哪一樣東西能夠榮耀他的父親呢
[00:18:55.000 --> 00:18:57.000]  沒有
[00:18:57.000 --> 00:18:59.000]  浪子所做的一切
[00:18:59.000 --> 00:19:03.000]  只能夠帶給父親很大的羞辱
