
[00:00:00.000 --> 00:00:03.980]  我們再一次為今天的聚會低頭祈禱
[00:02:23.420 --> 00:02:25.480]  在《路加福音》第十八章
[00:02:25.480 --> 00:02:27.160]  九到十四節
[00:02:27.160 --> 00:02:29.760]  這裡耶穌講了一個比喻說
[00:02:29.760 --> 00:02:32.320]  有些人祈禱是自己
[00:02:32.320 --> 00:02:34.860]  覺得是自己自以為意的
[00:02:34.860 --> 00:02:36.300]  輕視別人的
[00:02:36.300 --> 00:02:37.800]  祂講了這個比喻
[00:02:37.800 --> 00:02:38.900]  祂有兩個人
[00:02:38.900 --> 00:02:41.000]  上聖殿那裡祈禱
[00:02:41.000 --> 00:02:42.700]  一個是法利塞人
[00:02:42.700 --> 00:02:44.100]  一個是瑞利
[00:02:44.100 --> 00:02:47.280]  法利塞人站著禱告自己聽
[00:02:47.280 --> 00:02:48.780]  給自己聽
[00:02:48.780 --> 00:02:50.380]  祂說有一句話
[00:02:50.380 --> 00:02:51.740]  神啊我感謝祢
[00:02:51.740 --> 00:02:53.640]  我不像別人勒索
[00:02:53.640 --> 00:02:54.780]  不義姦淫
[00:02:54.780 --> 00:02:56.220]  又不像瑞利
[00:02:56.220 --> 00:02:57.880]  我一個星期禁食兩次
[00:02:57.880 --> 00:03:01.080]  我一切的收入都奉獻十分之一
[00:03:01.080 --> 00:03:03.220]  瑞利卻遠遠雜著
[00:03:03.220 --> 00:03:05.960]  連舉目望天也不敢
[00:03:05.960 --> 00:03:07.900]  只是在這裡隨著空說
[00:03:07.900 --> 00:03:09.900]  神啊可憐我這個罪人
[00:03:09.900 --> 00:03:11.100]  我告訴你們
[00:03:11.100 --> 00:03:12.600]  這個人回家去
[00:03:12.600 --> 00:03:14.940]  被那人倒算為意了
[00:03:14.940 --> 00:03:17.600]  因為高抬自己的必要降卑
[00:03:17.600 --> 00:03:20.480]  自己謙卑的必要升高
[00:03:20.480 --> 00:03:22.340]  耶穌說的這個故事
[00:03:22.340 --> 00:03:26.240]  是說到我們祈禱的態度
[00:03:26.240 --> 00:03:27.380]  這個祈禱的態度
[00:03:27.380 --> 00:03:28.980]  這裡有兩個人
[00:03:28.980 --> 00:03:32.220]  一個是很守律法的法利塞人
[00:03:32.220 --> 00:03:33.820]  他什麼都做足了
[00:03:33.820 --> 00:03:36.520]  他不僅是奉獻
[00:03:36.520 --> 00:03:40.000]  他不僅是沒有做壞事
[00:03:40.000 --> 00:03:42.360]  他更加是禁食
[00:03:42.360 --> 00:03:44.100]  一個星期禁食兩次
[00:03:44.100 --> 00:03:45.060]  我們有沒有禁食呢
[00:03:45.060 --> 00:03:47.340]  牧師禁住來吃都有
[00:03:47.340 --> 00:03:49.140]  禁食很少
[00:03:49.140 --> 00:03:52.700]  我們覺得自己真的不夠這個稅利
[00:03:52.700 --> 00:03:53.980]  這個稅利真的很好
[00:03:53.980 --> 00:03:56.340]  這個法利塞人
[00:03:56.340 --> 00:03:57.780]  但另一個稅利呢
[00:03:57.780 --> 00:04:01.340]  稅利在當時猶太人的眼中
[00:04:01.340 --> 00:04:02.480]  是一個不好的人
[00:04:02.480 --> 00:04:06.020]  因為他們替羅馬政府來收錢
[00:04:06.020 --> 00:04:08.620]  所以這些稅利沒有什麼地位
[00:04:08.620 --> 00:04:12.020]  你見到一個稅利叫做殺該
[00:04:12.020 --> 00:04:13.660]  該殺還是殺該
[00:04:13.660 --> 00:04:15.400]  每個人都說該殺
[00:04:15.400 --> 00:04:17.600]  殺該是一個很矮的人
[00:04:17.600 --> 00:04:19.000]  他是稅利
[00:04:19.000 --> 00:04:20.840]  人們都不喜歡他
[00:04:20.840 --> 00:04:22.300]  他去找耶穌
[00:04:22.300 --> 00:04:23.000]  他都不敢問
[00:04:23.000 --> 00:04:25.600]  他爬上去那棵樹那裡
[00:04:25.600 --> 00:04:26.580]  稅利就是這樣
[00:04:26.580 --> 00:04:29.040]  在人的眼光當中
[00:04:29.040 --> 00:04:30.480]  雖然他有錢
[00:04:30.480 --> 00:04:33.180]  但他是沒有了他的地位
[00:04:33.180 --> 00:04:35.220]  沒有了別人的尊重
[00:04:35.220 --> 00:04:37.920]  這個稅利來到神的面前祈禱
[00:04:37.920 --> 00:04:39.860]  覺得自己很多罪惡
[00:04:39.860 --> 00:04:42.220]  他連說話都不會說
[00:04:42.220 --> 00:04:43.620]  只是在那裡
[00:04:43.620 --> 00:04:45.060]  扔自己的胸口
[00:04:45.060 --> 00:04:45.860]  垂胸
[00:04:45.860 --> 00:04:47.560]  這兩個人祈禱
[00:04:47.560 --> 00:04:51.160]  誰回去被神稱為異呢
[00:04:51.160 --> 00:04:53.660]  一個祈禱文都不會說
[00:04:53.660 --> 00:04:55.340]  來到耶穌的面前
[00:04:55.340 --> 00:04:56.440]  不知道說什麼
[00:04:56.440 --> 00:04:58.000]  覺得自己是有罪的
[00:04:58.000 --> 00:05:00.300]  第一個人他說自己是非常好
[00:05:00.300 --> 00:05:02.340]  其實《聖經》裏面說得很清楚
[00:05:02.340 --> 00:05:04.780]  神是阻擋驕傲的人
[00:05:04.780 --> 00:05:06.740]  次因給那些謙卑的人
[00:05:06.740 --> 00:05:08.780]  今天這個法利塞人
[00:05:08.780 --> 00:05:11.220]  我覺得就好像我們今天
[00:05:11.220 --> 00:05:13.580]  很多的基督徒那樣
[00:05:13.580 --> 00:05:14.460]  你說牧師
[00:05:14.460 --> 00:05:15.560]  我們不是啦
[00:05:15.560 --> 00:05:17.360]  我們都是基督徒啦
[00:05:17.360 --> 00:05:19.000]  但是越信主越久
[00:05:19.000 --> 00:05:21.300]  就越容易做法利塞人
[00:05:21.300 --> 00:05:23.200]  因為我們祖宗很多東西
[00:05:23.200 --> 00:05:25.360]  教會裏面很多的侍奉
[00:05:25.360 --> 00:05:26.700]  奉獻很多東西
[00:05:26.700 --> 00:05:28.440]  但是我們在主的面前
[00:05:28.440 --> 00:05:31.840]  我們那種驕傲慢慢地建立了
[00:05:31.840 --> 00:05:33.200]  慢慢地
[00:05:33.200 --> 00:05:35.280]  一直是更加的驕傲
[00:05:35.280 --> 00:05:38.980]  於是我們祈禱神垂聽
[00:05:38.980 --> 00:05:40.040]  我覺得
[00:05:40.040 --> 00:05:42.920]  驕傲的人是一種愚妄的人
[00:05:42.920 --> 00:05:44.380]  是愚蠢的人
[00:05:44.380 --> 00:05:45.980]  所以《聖經》裏面說到
[00:05:45.980 --> 00:05:51.420]  其實人敬畏而言是智慧的開端
[00:05:51.420 --> 00:05:55.100]  但是驕傲的人是愚蠢的人
[00:05:55.100 --> 00:05:58.400]  人也有覺得是一種驕傲的
[00:05:58.400 --> 00:06:00.340]  第一種的愚蠢是什麼呢
[00:06:00.340 --> 00:06:01.460]  我覺得
[00:06:01.460 --> 00:06:03.740]  人就是不願意祈禱
[00:06:03.740 --> 00:06:07.540]  這個是驕傲人的一個行事
[00:06:07.540 --> 00:06:10.140]  我們不是不知道需要祈禱
[00:06:10.140 --> 00:06:12.440]  但是我們不想祈禱
[00:06:12.440 --> 00:06:16.420]  我們仍然以自己為生命的中心
[00:06:16.420 --> 00:06:21.120]  所以我們的根源不是不知道神的存在
[00:06:21.120 --> 00:06:24.220]  只是我們不想被神改變
[00:06:24.220 --> 00:06:26.600]  所以很多人不想祈禱
[00:06:26.600 --> 00:06:27.920]  真的不想祈禱
[00:06:27.920 --> 00:06:31.860]  他覺得生命當中自己就是自己生命的中心
[00:06:31.860 --> 00:06:32.900]  我雖然信了主
[00:06:32.900 --> 00:06:36.200]  但是我將來可以去天堂就夠了
[00:06:36.200 --> 00:06:37.740]  以為這樣就算了
[00:06:37.740 --> 00:06:38.900]  所以第一個的愚昧
[00:06:38.900 --> 00:06:40.500]  我們怎麼知道我們驕傲呢
[00:06:40.500 --> 00:06:41.540]  我們不想祈禱
[00:06:41.540 --> 00:06:43.980]  不想謙卑到神面前祈禱
[00:06:43.980 --> 00:06:47.620]  所以我們有時候承認自己謙卑
[00:06:47.620 --> 00:06:49.480]  其實是假驕傲
[00:06:49.480 --> 00:06:51.160]  我真的很謙卑
[00:06:51.160 --> 00:06:52.620]  我很謙卑
[00:06:52.620 --> 00:06:53.580]  我很謙卑
[00:06:53.580 --> 00:06:55.120]  你說很多謙卑就是驕傲
[00:06:55.120 --> 00:06:57.860]  怎樣來證明你是驕傲呢
[00:06:57.860 --> 00:06:59.620]  怎樣證明我們驕傲呢
[00:06:59.620 --> 00:07:02.400]  我們根本連祈禱都不想祈禱
[00:07:02.400 --> 00:07:05.040]  求問神都不想求問神
[00:07:05.040 --> 00:07:07.700]  我們以為自己可以拿著
[00:07:07.700 --> 00:07:08.700]  一起來睜開眼睛
[00:07:08.700 --> 00:07:10.500]  你就想著要做什麼
[00:07:10.500 --> 00:07:13.080]  我們完全沒有想過神
[00:07:13.080 --> 00:07:15.480]  第二個的愚蠢
[00:07:15.480 --> 00:07:18.140]  是跟別人比較
[00:07:18.140 --> 00:07:21.820]  一個驕傲的人不喜歡跟別人比較
[00:07:21.820 --> 00:07:24.260]  我們覺得永遠比別人好一點
[00:07:24.260 --> 00:07:25.260]  有些人說
[00:07:25.260 --> 00:07:27.860]  普通人覺得自己比別人好
[00:07:27.860 --> 00:07:30.520]  這些是心理學家說的
[00:07:30.520 --> 00:07:34.020]  我們人不喜歡跟別人比較
[00:07:34.020 --> 00:07:38.500]  這個法利塞人不斷跟別人比較
[00:07:38.500 --> 00:07:41.700]  特別跟那個瑞利在那裏比較
[00:07:41.700 --> 00:07:42.700]  我不像他
[00:07:42.700 --> 00:07:43.800]  會勒索別人
[00:07:43.800 --> 00:07:47.300]  我們人沒有在神面前被神改變
[00:07:47.300 --> 00:07:49.380]  我們最容易就是比較
[00:07:49.380 --> 00:07:51.280]  所以如果你想減肥很容易
[00:07:51.280 --> 00:07:52.980]  找個比你胖的就可以了
[00:07:52.980 --> 00:07:54.080]  走過去跟他拍照
[00:07:54.080 --> 00:07:55.780]  說我很瘦
[00:07:55.780 --> 00:07:56.720]  這個就是比較
[00:07:56.720 --> 00:07:58.460]  我們很想去比較
[00:07:58.460 --> 00:07:59.580]  比較的時候
[00:07:59.580 --> 00:08:02.920]  就是自己覺得自己好一點
[00:08:02.920 --> 00:08:04.620]  有時候我們比較
[00:08:04.620 --> 00:08:06.400]  又去到另一個極端
[00:08:06.400 --> 00:08:08.360]  覺得自己沒用
[00:08:08.360 --> 00:08:10.060]  為什麼我這樣呢
[00:08:10.060 --> 00:08:11.740]  兩樣都是驕傲
[00:08:11.740 --> 00:08:13.060]  因為別人這麼厲害
[00:08:13.060 --> 00:08:15.140]  你覺得自己什麼都不行
[00:08:15.140 --> 00:08:16.140]  這個都是驕傲
[00:08:16.140 --> 00:08:17.700]  我們心靈當中
[00:08:17.700 --> 00:08:20.240]  怎麼知道我們自己是驕傲呢
[00:08:20.240 --> 00:08:22.540]  是我們跟別人比較
[00:08:22.540 --> 00:08:25.220]  這個人其實不是祈禱
[00:08:25.220 --> 00:08:26.440]  順便你說
[00:08:26.440 --> 00:08:29.960]  這個人是自己講給自己聽
[00:08:29.960 --> 00:08:31.520]  很多人不是祈禱的
[00:08:31.520 --> 00:08:33.180]  很多人是演講的
[00:08:33.180 --> 00:08:35.420]  去到神面前做一篇演講詞
[00:08:35.420 --> 00:08:36.260]  這個瑞利
[00:08:36.260 --> 00:08:37.860]  這個法利塞人
[00:08:37.860 --> 00:08:39.660]  在那裏不斷跟別人比較
[00:08:39.660 --> 00:08:41.700]  我不知道大家有沒有跟別人比較呢
[00:08:41.700 --> 00:08:42.760]  在我們心當中
[00:08:42.760 --> 00:08:44.660]  我們很喜歡跟別人比較
[00:08:44.660 --> 00:08:46.660]  當我們看別人演講的時候
[00:08:46.660 --> 00:08:48.460]  當我們聽別人講道的時候
[00:08:48.460 --> 00:08:50.400]  當我們聽別人唱詩的時候
[00:08:50.400 --> 00:08:53.500]  當我們見到別人做善事的時候
[00:08:53.500 --> 00:08:54.140]  我們就說
[00:08:54.140 --> 00:08:55.600]  我都可以
[00:08:55.600 --> 00:08:56.840]  我比他更加好
[00:08:56.840 --> 00:08:59.080]  我們心裏面會有這種比較
[00:08:59.080 --> 00:09:01.420]  這個是驕傲人的愚昧
[00:09:01.420 --> 00:09:03.520]  第三種的愚昧是
[00:09:03.520 --> 00:09:05.720]  不知道感恩
[00:09:05.720 --> 00:09:07.080]  不知道感恩
[00:09:07.080 --> 00:09:10.060]  驕傲的人覺得自己很厲害的時候
[00:09:10.060 --> 00:09:11.160]  他不知道感恩
[00:09:11.160 --> 00:09:13.360]  原來不知道感恩
[00:09:13.360 --> 00:09:14.700]  是一種的愚昧
[00:09:14.700 --> 00:09:17.600]  是一種的愚蠢
[00:09:17.600 --> 00:09:19.300]  我們覺得一切的東西
[00:09:19.300 --> 00:09:20.400]  都是應該有的
[00:09:20.400 --> 00:09:22.760]  我們的好處應該有的
[00:09:22.760 --> 00:09:24.500]  我們如果沒有都是別人的錯
[00:09:24.500 --> 00:09:27.400]  最後就是講到神沒有做責任
[00:09:27.400 --> 00:09:29.300]  神啊祢應該賜福給我
[00:09:29.300 --> 00:09:31.580]  祢應該給我平平安安
[00:09:31.580 --> 00:09:32.620]  我們覺得
[00:09:32.620 --> 00:09:33.620]  在心靈裏面
[00:09:33.620 --> 00:09:36.720]  我們所有的東西都是應得的
[00:09:36.720 --> 00:09:39.020]  所以這個瑞利呢
[00:09:39.020 --> 00:09:40.620]  祂說我感謝祢
[00:09:40.620 --> 00:09:42.380]  神啊我感謝祢
[00:09:42.380 --> 00:09:44.320]  祂這個感謝是升高自己的
[00:09:44.320 --> 00:09:45.620]  祂不是真的感謝神
[00:09:45.620 --> 00:09:48.000]  我們有沒有去感恩
[00:09:48.000 --> 00:09:49.860]  知道一切都是因典呢
[00:09:49.860 --> 00:09:53.660]  原來我們生命當中所有的好處
[00:09:53.660 --> 00:09:55.200]  神拿去呢
[00:09:55.200 --> 00:09:58.040]  都隨時可以拿去的
[00:09:58.040 --> 00:09:59.440]  你有健康
[00:09:59.440 --> 00:10:01.040]  如果你不懂得感恩
[00:10:01.040 --> 00:10:02.600]  神可以隨時拿去
[00:10:02.600 --> 00:10:04.540]  有財富
[00:10:04.540 --> 00:10:07.140]  可以沒有財富的
[00:10:07.140 --> 00:10:08.720]  我們的生命裏面
[00:10:08.720 --> 00:10:12.420]  我們忘記了去感謝神
[00:10:12.420 --> 00:10:14.720]  忘記了感恩
[00:10:14.720 --> 00:10:17.260]  我發覺我們很多做父母的
[00:10:17.260 --> 00:10:20.620]  沒有教兒女感恩的
[00:10:20.620 --> 00:10:21.960]  不斷給他
[00:10:21.960 --> 00:10:23.960]  不斷給我們的子女
[00:10:23.960 --> 00:10:27.760]  子女做了變了皇帝的
[00:10:27.760 --> 00:10:29.800]  我發覺很多弟兄姊妹
[00:10:29.800 --> 00:10:31.240]  慢慢不是敬拜神
[00:10:31.240 --> 00:10:33.540]  敬拜自己的子女
[00:10:33.540 --> 00:10:34.640]  不斷奉獻
[00:10:34.640 --> 00:10:37.240]  二十四孝老爸
[00:10:37.240 --> 00:10:37.840]  二十四孝
[00:10:37.840 --> 00:10:39.180]  什麼都給了
[00:10:39.180 --> 00:10:41.880]  沒有教他們去感謝
[00:10:41.880 --> 00:10:44.180]  去感恩
[00:10:44.180 --> 00:10:45.620]  我們要感恩
[00:10:45.620 --> 00:10:47.820]  所以這個驕傲人呢
[00:10:47.820 --> 00:10:49.720]  是不會感謝
[00:10:49.720 --> 00:10:51.680]  他覺得自己有權柄
[00:10:51.680 --> 00:10:52.820]  什麼都是應得的
[00:10:52.820 --> 00:10:54.960]  這個是驕傲人的愚昧
[00:10:54.960 --> 00:10:57.160]  這個是自恥為義的禱告
[00:10:57.160 --> 00:11:02.000]  這個是講到神厭煩驕傲的人的禱告
[00:11:02.000 --> 00:11:04.800]  所以我們第一件事我們想學習祈禱的時候
[00:11:04.800 --> 00:11:06.340]  我們求主幫助我們
[00:11:06.340 --> 00:11:09.300]  要對付我們的驕傲
[00:11:09.300 --> 00:11:11.500]  我們每一個人都有驕傲
[00:11:11.500 --> 00:11:12.740]  每一個人都有自恥
[00:11:12.740 --> 00:11:15.980]  我們每一個人都覺得自己有些東西特別的
[00:11:15.980 --> 00:11:16.980]  我們要對付
[00:11:16.980 --> 00:11:19.620]  認真對付自己的驕傲
[00:11:19.620 --> 00:11:21.780]  特別我們所謂屬靈的驕傲
[00:11:21.780 --> 00:11:23.780]  我們更加要對付
[00:11:23.780 --> 00:11:26.680]  法利塞人的屬靈驕傲
[00:11:26.680 --> 00:11:28.620]  是一個很高層次的驕傲
[00:11:28.620 --> 00:11:31.720]  我們要對付我們的驕傲
[00:11:31.720 --> 00:11:33.020]  第二件事
[00:11:33.020 --> 00:11:37.200]  我們講到神體恤謙卑人
[00:11:37.200 --> 00:11:40.460]  求主憐恤的心願
[00:11:40.460 --> 00:11:42.140]  我們就用一段經文
[00:11:42.140 --> 00:11:46.100]  列王記下第五章
[00:11:46.100 --> 00:11:48.200]  第九至第十四節
[00:11:48.200 --> 00:11:50.280]  這裡講到一個元帥
[00:11:50.280 --> 00:11:52.240]  亞蘭王的元帥
[00:11:52.240 --> 00:11:53.340]  乃蠻
[00:11:53.340 --> 00:11:55.140]  這個乃蠻
[00:11:55.140 --> 00:11:58.320]  耶穌基督在路加方面有特別提到乃蠻
[00:11:58.320 --> 00:11:59.980]  這個故事
[00:11:59.980 --> 00:12:03.320]  他說在敘利亞地方很多人生麻風
[00:12:03.320 --> 00:12:06.160]  但只有乃蠻得到醫治
[00:12:06.160 --> 00:12:08.760]  耶穌特別提到乃蠻的故事
[00:12:08.760 --> 00:12:10.360]  這個故事講到什麼呢
[00:12:10.360 --> 00:12:11.840]  這個故事講到
[00:12:11.840 --> 00:12:14.740]  一個秘魯的以色列的小女孩
[00:12:14.740 --> 00:12:17.340]  她做了乃蠻的家裡一個婢女
[00:12:17.340 --> 00:12:18.440]  名字都沒有講
[00:12:18.440 --> 00:12:21.800]  後來乃蠻生了麻風病的時候
[00:12:21.800 --> 00:12:23.140]  這個婢女就說
[00:12:23.140 --> 00:12:25.440]  我很想我的主人
[00:12:25.440 --> 00:12:28.880]  去見到神人去見先知
[00:12:28.880 --> 00:12:31.580]  去到以色列國的先知
[00:12:31.580 --> 00:12:32.680]  就是以利沙
[00:12:32.680 --> 00:12:34.160]  她會得到醫治
[00:12:34.160 --> 00:12:36.220]  於是乃蠻的老闆
[00:12:36.220 --> 00:12:37.320]  就是一個皇帝
[00:12:37.320 --> 00:12:41.300]  寫封信叫乃蠻帶著錢
[00:12:41.300 --> 00:12:43.400]  去見以色列的王
[00:12:43.400 --> 00:12:44.860]  叫他得到醫治
[00:12:44.860 --> 00:12:45.800]  以色列的王
[00:12:45.800 --> 00:12:48.340]  當時這個應該是阿哈的兒子
[00:12:48.340 --> 00:12:49.540]  他說大件事了
[00:12:49.540 --> 00:12:51.300]  我怎樣醫好他呢
[00:12:51.300 --> 00:12:52.800]  沒得醫的
[00:12:52.800 --> 00:12:55.440]  這個麻風病沒得醫的
[00:12:55.440 --> 00:12:58.080]  於是故事講到這裡
[00:12:58.080 --> 00:13:02.480]  於是乃蠻帶著他的車馬來這裡
[00:13:02.480 --> 00:13:05.160]  講到他帶了很多錢
[00:13:05.160 --> 00:13:06.560]  很多銀紙
[00:13:06.560 --> 00:13:07.460]  很多的金
[00:13:07.460 --> 00:13:09.520]  很多的衣服
[00:13:09.520 --> 00:13:12.560]  有些解經家就研究一下
[00:13:12.560 --> 00:13:14.020]  他帶了多少錢呢
[00:13:14.020 --> 00:13:16.160]  如果用總值計算
[00:13:16.160 --> 00:13:18.660]  等於帶了7億美金
[00:13:18.660 --> 00:13:20.500]  用現在的時候計算
[00:13:20.500 --> 00:13:21.840]  很多錢的
[00:13:21.840 --> 00:13:23.940]  1億多少錢我不知道
[00:13:23.940 --> 00:13:24.840]  很多錢
[00:13:24.840 --> 00:13:26.040]  帶了很多錢
[00:13:26.040 --> 00:13:28.880]  去找這個戰志
[00:13:28.880 --> 00:13:31.680]  很想醫好這個病
[00:13:31.680 --> 00:13:34.720]  於是乃蠻就帶著他的車馬來這裡
[00:13:34.720 --> 00:13:37.280]  停在以利沙的門口
[00:13:37.280 --> 00:13:38.980]  以利沙沒有出去見他
[00:13:38.980 --> 00:13:41.020]  派個人出去幫他說話
[00:13:41.020 --> 00:13:42.520]  見都不見他
[00:13:42.520 --> 00:13:45.260]  以利沙都很囂張
[00:13:45.260 --> 00:13:46.560]  很厲害
[00:13:46.560 --> 00:13:48.100]  他說你去約旦河那裡
[00:13:48.100 --> 00:13:49.500]  沐浴七次
[00:13:49.500 --> 00:13:51.240]  你的身體就會復原了
[00:13:51.240 --> 00:13:52.640]  得著潔淨
[00:13:52.640 --> 00:13:54.700]  乃蠻當然很生氣
[00:13:54.700 --> 00:13:56.140]  很生氣
[00:13:56.140 --> 00:13:58.640]  他說我以為他會出來見我的
[00:13:58.640 --> 00:14:00.240]  站在我面前
[00:14:00.240 --> 00:14:02.540]  求告他的神的名
[00:14:02.540 --> 00:14:04.240]  然後向我還柱
[00:14:04.240 --> 00:14:05.120]  揚揚手
[00:14:05.120 --> 00:14:07.040]  他想他都不知道怎麼醫他
[00:14:07.040 --> 00:14:08.980]  不過當然不是這麼醫
[00:14:08.980 --> 00:14:10.560]  潔淨這個麻瘋病
[00:14:10.560 --> 00:14:12.820]  大馬士革那些河
[00:14:12.820 --> 00:14:15.860]  不是比約旦河更加好嗎
[00:14:15.860 --> 00:14:19.100]  我聽說有些人去以色列
[00:14:19.100 --> 00:14:20.300]  去約旦河那裡
[00:14:20.300 --> 00:14:21.700]  都證實這件事
[00:14:21.700 --> 00:14:24.700]  約旦河都很骯髒
[00:14:24.700 --> 00:14:27.800]  他說我們家裡河好過
[00:14:27.800 --> 00:14:29.640]  為甚麼在那裡呢
[00:14:29.640 --> 00:14:31.340]  於是他就掉頭走了
[00:14:31.340 --> 00:14:33.680]  氣憤憤地走了
[00:14:33.680 --> 00:14:34.980]  但他的僕人
[00:14:34.980 --> 00:14:38.020]  這個以色列的秘魯的小女孩
[00:14:38.020 --> 00:14:40.520]  就上前來對他說
[00:14:40.520 --> 00:14:42.120]  他說我父啊
[00:14:42.120 --> 00:14:45.420]  先知如果吩咐你做一件大事
[00:14:45.420 --> 00:14:47.560]  你不是照著行嗎
[00:14:47.560 --> 00:14:49.360]  何況他此次說
[00:14:49.360 --> 00:14:52.120]  你去沐浴就得潔淨呢
[00:14:52.120 --> 00:14:54.960]  這個小女孩很聰明
[00:14:54.960 --> 00:14:58.860]  她很知道這個元帥想做大事
[00:14:58.860 --> 00:15:01.800]  現在他叫你做一件這麼小的事
[00:15:01.800 --> 00:15:03.540]  你去沐浴那裡
[00:15:03.540 --> 00:15:06.440]  去浸在河裡浸七次而已
[00:15:06.440 --> 00:15:08.740]  很簡單的就去囉
[00:15:08.740 --> 00:15:12.480]  於是這個乃萬元帥
[00:15:12.480 --> 00:15:13.880]  就聽他說
