
[00:00:00.000 --> 00:00:03.400]  弟兄姊妹,我們感謝神
[00:06:46.000 --> 00:06:49.200]  祂的為人、祂的性格呢
[00:06:49.200 --> 00:06:52.000]  也都是正常發展的
[00:06:52.000 --> 00:06:55.800]  同樣的呢,祂的智慧和聲量
[00:06:55.800 --> 00:06:59.800]  也是正常的隨著年歲成長
[00:06:59.800 --> 00:07:03.400]  雖然祂是神的兒子來到地上做人
[00:07:03.400 --> 00:07:06.200]  但是呢,祂並不是一個
[00:07:06.200 --> 00:07:09.800]  很奇妙、很特殊的一個人
[00:07:09.800 --> 00:07:11.600]  祂也是很普通的
[00:07:11.600 --> 00:07:17.200]  祂也是要隨著正常的年歲的
[00:07:17.200 --> 00:07:19.800]  祂的智慧、祂的聲量
[00:07:19.800 --> 00:07:23.200]  也都是要隨著年歲的來增長
[00:07:23.200 --> 00:07:28.200]  就說呢,祂先呢,是一個小孩子
[00:07:28.200 --> 00:07:31.000]  然後祂就長大成人了
[00:07:31.000 --> 00:07:36.000]  所以《路加福音》第二章第四十節就說祂了
[00:07:36.000 --> 00:07:38.400]  孩子漸漸長大
[00:07:38.400 --> 00:07:40.000]  強健起來
[00:07:40.000 --> 00:07:41.800]  充滿智慧
[00:07:41.800 --> 00:07:45.200]  又有神的恩在祂身上
[00:07:45.200 --> 00:07:48.000]  就祂也屬將士為人
[00:07:48.000 --> 00:07:52.400]  並不是一下,一生出來就是一個很特殊的人
[00:07:52.400 --> 00:07:55.000]  祂跟一般的孩子都一樣
[00:07:55.000 --> 00:07:57.400]  所以祂是漸漸地長大
[00:07:57.400 --> 00:08:01.600]  那麼因為有神的恩典在祂的身上
[00:08:01.600 --> 00:08:03.400]  祂有充滿智慧
[00:08:03.400 --> 00:08:07.000]  所以在《路加福音》的第二章五十二節呢
[00:08:07.000 --> 00:08:08.400]  就特別描寫
[00:08:08.400 --> 00:08:12.800]  祂青年的時候呢,就正常地成長
[00:08:12.800 --> 00:08:19.400]  祂說的事情呢,就跟祂的歲數呢,是相符合的
[00:08:19.400 --> 00:08:22.200]  那麼特點是什麼呢?
[00:08:22.200 --> 00:08:28.600]  說神和人呢,喜愛祂的心呢,都一起增長
[00:08:28.600 --> 00:08:31.000]  神喜歡祂
[00:08:31.000 --> 00:08:36.600]  這個人跟這個孩子,跟這個少年人在一起的時候呢
[00:08:36.600 --> 00:08:41.000]  也覺得他這個能度很喜歡祂
[00:08:41.000 --> 00:08:44.800]  所以祂是我們的一種學習的榜樣
[00:08:44.800 --> 00:08:47.600]  當我們在青年的時候呢
[00:08:47.600 --> 00:08:49.800]  有的時候呢,我們就會想
[00:08:49.800 --> 00:08:52.400]  我們要走在時間的前面
[00:08:52.400 --> 00:08:57.200]  要做不是適合我應該去做的事情
[00:08:57.200 --> 00:08:59.400]  那麼即使長大了以後呢
[00:08:59.400 --> 00:09:04.200]  但是有的時候呢,我們做事情會像小孩子一樣
[00:09:04.200 --> 00:09:06.800]  因為這個遇到不開心的事情
[00:09:06.800 --> 00:09:14.600]  我們會賭氣,把這個神呢,要託付給我們的事情就會忘了
[00:09:14.600 --> 00:09:18.800]  不能夠善用神給我們的恩賜
[00:09:18.800 --> 00:09:22.600]  或者是忘記這些恩賜呢
[00:09:22.600 --> 00:09:29.400]  不是在我們這個小孩子的年歲的時候,應該去做的
[00:09:29.400 --> 00:09:32.400]  譬如你要這個教導人
[00:09:32.400 --> 00:09:36.400]  要當個教師、教導人
[00:09:36.400 --> 00:09:41.200]  那麼一定到有一定歲數,你才有資格去教導人
[00:09:41.200 --> 00:09:45.800]  你不能叫一個十歲、八歲的孩子來教導成人
[00:09:45.800 --> 00:09:48.400]  所以主耶穌也是這樣的
[00:09:48.400 --> 00:09:52.600]  祂也是在小的時候呢,就像個孩子
[00:09:52.600 --> 00:10:02.000]  長大了,就逐漸的智慧各方面的知識也就是增加了
[00:10:02.000 --> 00:10:07.000]  所以祂呢,就是我們呢,就是弟兄姊妹
[00:10:07.000 --> 00:10:15.800]  如果你很年輕的話,那你就先學習以後才能夠來教導人
[00:10:15.800 --> 00:10:19.000]  但是呢,你可以在教會中間呢
[00:10:19.000 --> 00:10:24.200]  你可以在聚會的時候呢,需要禱告的時候呢
[00:10:24.200 --> 00:10:29.400]  你也可以開口禱告,來在聚會中間來分享
[00:10:29.400 --> 00:10:36.600]  那這樣的話呢,我們就可以在認識主耶穌基督的恩典上面呢
[00:10:36.600 --> 00:10:40.400]  我們就逐漸的有長進了
[00:10:40.400 --> 00:10:44.200]  那主耶穌就是隨著年歲的增長呢
[00:10:44.200 --> 00:10:51.600]  祂的恩賜、祂的這個功用也就是增長了
[00:10:51.600 --> 00:10:57.600]  聖經裡頭沒有記載耶穌在幼年的時候
[00:10:57.600 --> 00:11:04.000]  在青年的時候,祂有什麼神蹟、行什麼神蹟?沒有
[00:11:04.000 --> 00:11:07.000]  因為祂這個時候還沒有到
[00:11:07.000 --> 00:11:13.800]  在孩童跟青年的時候呢,祂要順從祂的父母
[00:11:13.800 --> 00:11:21.200]  但是在成年以後,祂就當祂的母親、祂的兄弟
[00:11:21.200 --> 00:11:26.600]  攔阻祂去服侍的時候,祂就沒有順從他們
[00:11:26.600 --> 00:11:30.000]  那個時候祂已經是長大成人了
[00:11:30.000 --> 00:11:37.800]  所以祂就由神有給祂的託付,祂就要完成神的旨意
[00:11:37.800 --> 00:11:41.800]  所以在合適的時候,祂做合適的事情
[00:11:41.800 --> 00:11:46.800]  這就是祂在這個成長的過程的一個原則
[00:11:46.800 --> 00:11:51.400]  那麼聖經呢,就記載祂年輕的時候有一件事情呢
[00:11:51.400 --> 00:11:56.600]  在十二歲的時候跟父母到耶路撒冷去
[00:11:56.600 --> 00:12:05.000]  那麼祂父母,然後呢就等到要回去這個家呢
[00:12:05.000 --> 00:12:10.600]  要回家的時候呢,祂的母親在路上走了有一段時間呢
[00:12:10.600 --> 00:12:14.600]  怎麼發現耶穌沒有跟她在一起回去
[00:12:14.600 --> 00:12:18.600]  後來又回到聖殿耶路撒冷去
[00:12:18.600 --> 00:12:22.200]  到聖殿裡頭才看、才找到祂
[00:12:22.200 --> 00:12:26.000]  原來祂是跟這些大人在一起
[00:12:26.000 --> 00:12:30.200]  祂也聽大人說的話,祂也問
[00:12:30.200 --> 00:12:33.600]  祂有的時候也會回答一些問題
[00:12:33.600 --> 00:12:38.600]  祂那個時候對神的話已經是很有興趣了
[00:12:38.600 --> 00:12:45.600]  那麼母親說,在這裡叫我們找到祢很苦啊
[00:12:45.600 --> 00:12:50.600]  祂也沒有反駁什麼,祂說,祂就跟著他們呢
[00:12:50.600 --> 00:12:53.600]  順從他們呢,就回家去了
[00:12:53.600 --> 00:12:59.600]  所以在合適的時候做合適的事情
[00:12:59.600 --> 00:13:01.600]  這是耶穌的側點
[00:13:01.600 --> 00:13:07.600]  那個時候祂已經知道,自己是天父的孩子
[00:13:07.600 --> 00:13:13.600]  祂在殿裡頭呢,不是聽人講道,而是一面聽一面問
[00:13:13.600 --> 00:13:16.600]  所以祂還是要學習
[00:13:16.600 --> 00:13:21.600]  所以聽見祂的人呢,都稀奇祂這麼聰明
[00:13:21.600 --> 00:13:25.600]  這麼歲數的孩子,不是光顧著玩
[00:13:25.600 --> 00:13:29.600]  祂還能夠學習神的話
[00:13:29.600 --> 00:13:34.600]  所以祂也能夠,有一些在討論的時候
[00:13:34.600 --> 00:13:39.600]  祂也有一些應答,一些答覆
[00:13:39.600 --> 00:13:42.600]  祂也人家覺得很稀奇
[00:13:42.600 --> 00:13:47.600]  所以耶穌這件事情,就可以引起我們的聲思
[00:13:47.600 --> 00:13:53.600]  我們呢,很容易呢,失去跟主的相交
[00:13:53.600 --> 00:13:58.600]  我們不領會,祂主是跟我們的同行
[00:13:58.600 --> 00:14:04.600]  這個耶穌的父母,一整天走在回家的路上
[00:14:04.600 --> 00:14:11.600]  就是沒有意識到,耶穌呢,沒有跟他們在一起
[00:14:11.600 --> 00:14:13.600]  你說怪不怪?
[00:14:13.600 --> 00:14:18.600]  在這麼長的時間,已經走了一大段路了
[00:14:18.600 --> 00:14:22.600]  才發現,哎呀,這孩子怎麼不在了?
[00:14:22.600 --> 00:14:26.600]  同樣的,我們有的時候也是這樣的
[00:14:26.600 --> 00:14:32.600]  我們就會失去忽略了主的感動
[00:14:32.600 --> 00:14:39.600]  就會失去跟主相交的這樣的機會
[00:14:39.600 --> 00:14:44.600]  那麼這個總的看起來,這就是一個安靜的歲月
[00:14:44.600 --> 00:14:48.600]  耶穌在小的時候,祂沒有行聖祭
[00:14:48.600 --> 00:14:53.600]  祂沒有做什麼特別跟小孩子不同的
[00:14:53.600 --> 00:14:57.600]  但是呢,祂的隨著年日的增長
[00:14:57.600 --> 00:15:02.600]  祂的智慧,祂的聲量,祂對待人的態度
[00:15:02.600 --> 00:15:05.600]  祂都是一同的增長
[00:15:05.600 --> 00:15:08.600]  祂是正常的生長
[00:15:08.600 --> 00:15:15.600]  所以這個是耶穌在一個少年的時候,在青年的時候
[00:15:15.600 --> 00:15:24.600]  這樣的一個安靜的歲月裡頭,這樣的一個特點
[00:15:24.600 --> 00:15:30.600]  祖耶穌成年以後,祂就要受鏡
[00:15:30.600 --> 00:15:36.600]  因為受鏡的話,是表示祂是屬於神的
[00:15:36.600 --> 00:15:43.600]  所以在這個《馬太福音》第三章十三節到十七節
[00:15:43.600 --> 00:15:50.600]  還有在《路加福音》三章二十一節到二十二節
[00:15:50.600 --> 00:15:56.600]  都是記載耶穌成年以後,祂受鏡的事情
[00:15:56.600 --> 00:15:59.600]  《馬太福音》告訴我們
[00:15:59.600 --> 00:16:06.600]  耶穌在離開納薩勒,去加勃農居住的時候
[00:16:06.600 --> 00:16:11.600]  祂是從加利利來到約旦河
[00:16:11.600 --> 00:16:16.600]  那個時候有失禧約翰,是神的僕人
[00:16:16.600 --> 00:16:22.600]  他在約旦河附近未能失禧
[00:16:22.600 --> 00:16:25.600]  所以耶穌雖然祂是神的兒子
[00:16:25.600 --> 00:16:31.600]  祂還是按照這個正規的一個途徑
[00:16:31.600 --> 00:16:35.600]  來把自己的工作怎麼開始的
[00:16:35.600 --> 00:16:37.600]  從受鏡開始
[00:16:37.600 --> 00:16:42.600]  別人是這樣的開始,祂也是一樣的
[00:16:42.600 --> 00:16:49.600]  受鏡的意思,就是把自己完全歸給神的意思
[00:16:49.600 --> 00:16:53.600]  所以祂就從加利利走了很遠的路
[00:16:53.600 --> 00:16:55.600]  到了約旦河
[00:16:55.600 --> 00:17:00.600]  祂就見到了這個約翰,失禧約翰
[00:17:00.600 --> 00:17:02.600]  不是蒙圖約翰
[00:17:02.600 --> 00:17:06.600]  《聖經》裡頭,《新約》裡頭提到有兩個約翰
[00:17:06.600 --> 00:17:10.600]  一個就是耶穌的蒙圖約翰
[00:17:10.600 --> 00:17:12.600]  還有一個呢,失禧約翰
[00:17:12.600 --> 00:17:20.600]  他比這個蒙圖他們的歲數都要大一點點
[00:17:20.600 --> 00:17:23.600]  他是在給人失禧
[00:17:23.600 --> 00:17:28.600]  所以他來到約旦河呢,見到了約翰呢
[00:17:28.600 --> 00:17:33.600]  就要受他的鏡,就要受鏡
[00:17:33.600 --> 00:17:38.600]  這是在《馬太播音》三章十三節所記載的
[00:17:38.600 --> 00:17:44.600]  失禧約翰,他是宣講,講的什麼內容呢?
[00:17:44.600 --> 00:17:46.600]  他就跟眾人說
[00:17:46.600 --> 00:17:50.600]  他說,這個天國已經靜了
[00:17:50.600 --> 00:17:54.600]  神的國度,天國已經很靜了
[00:17:54.600 --> 00:17:56.600]  所以人要悔改
[00:17:56.600 --> 00:17:59.600]  所以這個失禧呢,這個受禧呢
[00:17:59.600 --> 00:18:05.600]  就是表示自己呢,完全歸給神
[00:18:05.600 --> 00:18:12.600]  所以他看見耶穌要受,要受他的禧
[00:18:12.600 --> 00:18:15.600]  他就說了,約翰就說了
[00:18:15.600 --> 00:18:21.600]  他說,他知道這個耶穌不是一般的孩子
[00:18:21.600 --> 00:18:23.600]  一般的青年人
[00:18:23.600 --> 00:18:27.600]  他是神差遣來的
[00:18:27.600 --> 00:18:34.600]  所以他就說,我就是給他提鞋都不配
[00:18:34.600 --> 00:18:40.600]  他說,耶穌來到地上的責任是什麼呢?
[00:18:40.600 --> 00:18:45.600]  他說,他手裡拿了墨跡,要陽淨他的腸
[00:18:45.600 --> 00:18:49.600]  就好像是農民受了莊稼以後
[00:18:49.600 --> 00:18:51.600]  要把這個拿了墨跡呢
[00:18:51.600 --> 00:18:57.600]  把這個這些糧食裡頭的糠坪呢,把它全去掉
[00:18:57.600 --> 00:19:00.600]  把這個純淨的糧食呢,留下來
[00:19:00.600 --> 00:19:05.600]  他說,要陽淨他的腸
[00:19:05.600 --> 00:19:10.600]  把糠呢,用不滅的火燒盡了
[00:19:10.600 --> 00:19:15.600]  所以這個是《馬太福音》三章十二節就說到
[00:19:15.600 --> 00:19:19.600]  這個約翰說他的
[00:19:19.600 --> 00:19:23.600]  他說,要耶穌要受他的禧
[00:19:23.600 --> 00:19:25.600]  他是覺得他不配
[00:19:25.600 --> 00:19:28.600]  他說,我就是給他提鞋
[00:19:28.600 --> 00:19:31.600]  我給他拿的鞋,我就覺得不配
[00:19:31.600 --> 00:19:35.600]  他說到,耶穌呢,他是
[00:19:35.600 --> 00:19:40.600]  他手裡拿的墨跡,要陽淨,陽淨他的腸
[00:19:40.600 --> 00:19:47.600]  用炕呢,把炕呢,用不滅的火呢,把它給燒滅了
[00:19:47.600 --> 00:19:53.600]  所以這個,他知道,這個約翰呢,知道
[00:19:53.600 --> 00:19:57.600]  耶穌跟一般的青年人不同
[00:19:57.600 --> 00:20:00.600]  他是說,我給他提鞋
[00:20:00.600 --> 00:20:05.600]  我給他這樣的第一位的服飾,我就覺得不配
[00:20:05.600 --> 00:20:10.600]  他是,他知道,耶穌來到世界上怎麼樣呢
[00:20:10.600 --> 00:20:13.600]  他是要拿了墨跡
[00:20:13.600 --> 00:20:22.600]  就是要把這些炕跟這個麥子要分開
[00:20:22.600 --> 00:20:33.600]  揚場,就是把雜場,就是把炕皮跟這個麥粒,要把它給分開出來
[00:20:33.600 --> 00:20:38.600]  所以就是要,把這炕呢,就沒有用的了
[00:20:38.600 --> 00:20:43.600]  要留下來,這個,一些這個好的糧食
[00:20:43.600 --> 00:20:47.600]  所以當時呢,就是有人呢,就希望
[00:20:47.600 --> 00:20:51.600]  有一個王,能夠以詐能出現
[00:20:51.600 --> 00:20:55.600]  這個,知道在舊約的時候
[00:20:55.600 --> 00:21:00.600]  神允許給以色列人,有位救主
[00:21:00.600 --> 00:21:02.600]  他是大有能力的
[00:21:02.600 --> 00:21:06.600]  所以這個人呢,就很盼望有一個王呢
[00:21:06.600 --> 00:21:10.600]  能夠在大能中間,來出現
[00:21:10.600 --> 00:21:14.600]  但是耶穌呢,他還是很謙卑的
[00:21:14.600 --> 00:21:19.600]  按照神的意思呢,來到約翰的面前
[00:21:19.600 --> 00:21:22.600]  由約翰給他的施洗
[00:21:22.600 --> 00:21:27.600]  那麼他以後就可以把自己,施洗的意思呢
[00:21:27.600 --> 00:21:31.600]  受了洗呢,他就把自己完全歸給神
[00:21:31.600 --> 00:21:35.600]  來服侍神,來做神的工作
[00:21:35.600 --> 00:21:37.600]  所以耶穌雖然是神的兒子
[00:21:37.600 --> 00:21:42.600]  但是他還是謙卑,要將卑自己
[00:21:42.600 --> 00:21:47.600]  要接受約翰給他的施洗
[00:21:47.600 --> 00:21:52.600]  但是呢,耶穌呢,從這個伽利略
[00:21:52.600 --> 00:21:55.600]  來到這個約翰河
[00:21:55.600 --> 00:21:59.600]  在伽利略呢,是當時是被人藐視的
[00:21:59.600 --> 00:22:02.600]  比較窮困的地方
[00:22:02.600 --> 00:22:07.600]  他來呢,不是要做王,而是來受敬
[00:22:07.600 --> 00:22:11.600]  要接受死亡的表徵
[00:22:11.600 --> 00:22:14.600]  因為受敬呢,就是當這個人呢
[00:22:14.600 --> 00:22:17.600]  進到水裡的時候呢,人看不見了
[00:22:17.600 --> 00:22:21.600]  就等於,就相當於他死了
[00:22:21.600 --> 00:22:25.600]  所以受敬是死亡的表徵
[00:22:25.600 --> 00:22:30.600]  所以求神的人呢,來這個
[00:22:30.600 --> 00:22:33.600]  所以他是跟以色列認同呢
[00:22:33.600 --> 00:22:40.600]  他是跟這個,那些悔改要認罪的人呢,來認同
[00:22:40.600 --> 00:22:44.600]  耶穌呢,他不需要悔改,他是神的兒子
[00:22:44.600 --> 00:22:48.600]  他做的事情都是合乎神的心意
[00:22:48.600 --> 00:22:51.600]  但是呢,受洗還是必要的
[00:22:51.600 --> 00:22:57.600]  因為他要跟那些尋求神的人呢,來認同
[00:22:57.600 --> 00:23:02.600]  別人要來信神,要來跟隨神
[00:23:02.600 --> 00:23:05.600]  他要經過受洗
[00:23:05.600 --> 00:23:07.600]  雖然他是神的兒子
[00:23:07.600 --> 00:23:10.600]  但他願意降低自己
[00:23:10.600 --> 00:23:12.600]  降低自己的身份
[00:23:12.600 --> 00:23:16.600]  跟其他的人看的是同等的
[00:23:16.600 --> 00:23:23.600]  所以他是神的,百姓中間的一分子一樣的
[00:23:23.600 --> 00:23:26.600]  所以耶穌呢,就跟他們認同
[00:23:26.600 --> 00:23:28.600]  他並沒有高高在上
[00:23:28.600 --> 00:23:34.600]  而是跟他們一同,來學習在侍奉神
[00:23:34.600 --> 00:23:40.600]  但是呢,他願意跟別人的認同
[00:23:40.600 --> 00:23:45.600]  跟他們說我們是站在好像同樣的地位一樣的
[00:23:45.600 --> 00:23:51.600]  但是呢,他究竟他是知道自己是神的兒子
[00:23:51.600 --> 00:23:56.600]  他跟這個百姓認同他們
[00:23:56.600 --> 00:24:00.600]  但他做的工作呢,是為了要服侍他們
[00:24:00.600 --> 00:24:04.600]  所以他受敬呢,是為了要服侍他們
[00:24:04.600 --> 00:24:07.600]  但是呢,神知道
[00:24:07.600 --> 00:24:12.600]  神知道耶穌跟百姓這些人是有區別的
[00:24:12.600 --> 00:24:16.600]  所以在這個《路加福音》頭三章
[00:24:16.600 --> 00:24:19.600]  論到耶穌以後呢
[00:24:19.600 --> 00:24:22.600]  這個受敬以後就聽見
[00:24:22.600 --> 00:24:26.600]  要天上有天父來的聲音
[00:24:26.600 --> 00:24:31.600]  說呢,你是我的愛子,我喜悅你
[00:24:31.600 --> 00:24:35.600]  所以這個《路加福音》第三章的二十二節呢
[00:24:35.600 --> 00:24:39.600]  這句話呢,是在耶穌受敬以後
[00:24:39.600 --> 00:24:44.600]  神呢,天父從天上來的聲音
[00:24:44.600 --> 00:24:50.600]  指著耶穌說,你是我的愛子,我喜悅你
[00:24:50.600 --> 00:24:53.600]  神把他給區別開來
[00:24:53.600 --> 00:24:56.600]  他可以認同其他的人
[00:24:56.600 --> 00:24:58.600]  一同來受敬的人
[00:24:58.600 --> 00:25:00.600]  我們都是要受敬的
[00:25:00.600 --> 00:25:04.600]  但是神呢,知道呢,他是神的兒子呢
[00:25:04.600 --> 00:25:07.600]  他是神所喜悅的
[00:25:07.600 --> 00:25:10.600]  所以在這個受敬這個事情上呢
[00:25:10.600 --> 00:25:14.600]  看見神把他給分別出來
[00:25:14.600 --> 00:25:19.600]  耶穌呢,到了哪兒呢?
[00:25:19.600 --> 00:25:26.600]  這是在《路加福音》第四章裡面所說到的
[00:25:26.600 --> 00:25:31.600]  主耶穌呢,到這個那撒勒
[00:25:31.600 --> 00:25:33.600]  到底有多少次?
[00:25:33.600 --> 00:25:36.600]  因為聖經沒有詳細的記載
[00:25:36.600 --> 00:25:39.600]  所以就很難回答
[00:25:39.600 --> 00:25:44.600]  但是呢,跟這個幾節聖經合起來呢
[00:25:44.600 --> 00:25:48.600]  大概有兩三次來訪問
[00:25:48.600 --> 00:25:51.600]  有一次呢,是在《馬可福音》
[00:25:51.600 --> 00:25:54.600]  在六章的一節到六節
[00:25:54.600 --> 00:25:58.600]  有一次呢,記載呢,是在《馬太福音》
[00:25:58.600 --> 00:26:03.600]  十三章,五十四節到五十八節
