
[00:00:00.000 --> 00:00:04.000]  牧師呢幾個星期去咗唔同嘅堂會嗰度
[00:04:01.000 --> 00:04:06.000]  仲有唔同嘅收費標準
[00:04:06.000 --> 00:04:11.000]  唔同嘅收費標準呢你畀嘅錢
[00:04:11.000 --> 00:04:14.000]  即係個個籌款嗰個錢越多
[00:04:14.000 --> 00:04:21.000]  就越能夠坐近嗰個講員嘅位置
[00:04:25.000 --> 00:04:27.000]  你去人哋嘅婚禮
[00:04:27.000 --> 00:04:34.000]  你畀嗰封嘅禮金越豐富呢
[00:04:34.000 --> 00:04:39.000]  就越近文獻Gary嘅台
[00:04:39.000 --> 00:04:44.000]  好彩佢冇拆我嗰個信封啫
[00:04:44.000 --> 00:04:48.000]  咁呢件事呢引起軒然大波
[00:04:48.000 --> 00:04:53.000]  有一個好多嘅討論
[00:04:54.000 --> 00:04:56.000]  點解徐福音要咁多錢嘅呢
[00:04:56.000 --> 00:05:06.000]  富有捐錢多啲係咪就係榮耀一啲嘅呢
[00:05:06.000 --> 00:05:14.000]  當然我都會有一個評價覺得係唔恰當嘅
[00:05:14.000 --> 00:05:19.000]  但係同時我身為一個堂主又冇又明喎
[00:05:22.000 --> 00:05:25.000]  你做好多事情係真係要一啲嘅錢㗎嘛
[00:05:25.000 --> 00:05:32.000]  你又要高尚
[00:05:32.000 --> 00:05:35.000]  又要食飯
[00:05:35.000 --> 00:05:39.000]  好艱難呀
[00:05:39.000 --> 00:05:41.000]  係咪好艱難呀
[00:05:41.000 --> 00:05:43.000]  係喎
[00:05:43.000 --> 00:05:46.000]  喺舊約嘅時候呢班人都好艱難呀
[00:05:46.000 --> 00:05:51.000]  會唔會畀我哋都有多一分嘅鼓勵
[00:05:53.000 --> 00:05:55.000]  即佢喺艱難嘅裏面
[00:05:55.000 --> 00:05:59.000]  我哋仍然可以建立更美嘅堂會呢
[00:05:59.000 --> 00:06:04.000]  呢個係秘魯回歸嘅圖畫
[00:06:04.000 --> 00:06:09.000]  哈該係舊約嘅先知
[00:06:09.000 --> 00:06:15.000]  我哋根據佢寫嘅正經嘅篇幅定義佢叫做小先知
[00:06:20.000 --> 00:06:22.000]  所以唔係因為佢生得個子比較細
[00:06:22.000 --> 00:06:27.000]  亦都唔係因為佢嗰個位分好細
[00:06:27.000 --> 00:06:31.000]  寫嘅經文好短啫
[00:06:31.000 --> 00:06:34.000]  哈該書有幾多章呀
[00:06:34.000 --> 00:06:40.000]  如果你想同人哋鬥讀經比賽呢
[00:06:40.000 --> 00:06:41.000]  哈該書係一個選擇嚟嘅
[00:06:41.000 --> 00:06:47.000]  仲要讀舊約係咪好高層次呀
[00:06:49.000 --> 00:06:51.000]  如果佢讀詩篇咁你贏㗎啦應該
[00:06:51.000 --> 00:06:55.000]  如果佢讀詩篇都贏你讀得快過你呢
[00:06:55.000 --> 00:07:00.000]  你就真係要好好反省下啦
[00:07:00.000 --> 00:07:04.000]  又或者咁講哈該書其實係一個培靈奮興會
[00:07:04.000 --> 00:07:10.000]  因為由第一章至第二章只不過係短短幾個月裏面發生嘅事
[00:07:15.000 --> 00:07:19.000]  而且好明顯係以色列人節旗嘅講章嚟嘅
[00:07:19.000 --> 00:07:26.000]  相信係駐彭捷前後嘅講章
[00:07:26.000 --> 00:07:32.000]  駐彭捷係紀念以色列人出埃及再抗野嘅日子
[00:07:32.000 --> 00:07:38.000]  有啲似我哋現代乜嘢呢
[00:07:38.000 --> 00:07:41.000]  培靈奮興大會
[00:07:43.000 --> 00:07:45.000]  有冇人去過一個星期嗰啲培靈會呀
[00:07:45.000 --> 00:07:49.000]  我細個覺得我哋人係傻嘅
[00:07:49.000 --> 00:07:52.000]  我又信耶穌
[00:07:52.000 --> 00:07:54.000]  伊大人又信耶穌
[00:07:54.000 --> 00:07:57.000]  點解你咁多時間呢
[00:07:57.000 --> 00:08:00.000]  每一晚都去㗎喎
[00:08:00.000 --> 00:08:04.000]  有啲係請一個星期假早五晚咁去㗎喎
[00:08:04.000 --> 00:08:10.000]  其實嗰個係一個好有份量嘅宗教聚會
[00:08:14.000 --> 00:08:15.000]  用一個比較密集嘅時間
[00:08:15.000 --> 00:08:18.000]  將上帝嘅話語好深入嘅嚟到去表達出嚟
[00:08:18.000 --> 00:08:27.000]  哈哥朱就好似係一個咁樣嘅情況
[00:08:27.000 --> 00:08:30.000]  大概有四至五篇講章
[00:08:30.000 --> 00:08:36.000]  喺第二章一節至到第九節係其中一篇講章
[00:08:36.000 --> 00:08:42.000]  其實咁多篇都係講緊大概同一個意思㗎啦
[00:08:44.000 --> 00:08:46.000]  以色列人回歸佢嘅家鄉
[00:08:46.000 --> 00:08:52.000]  因為佢國家之前滅咗呀
[00:08:52.000 --> 00:08:58.000]  俾波斯用一個嘅遷徙政策將佢哋搬走咗
[00:08:58.000 --> 00:09:07.000]  即係好似攻陷咗個潮州就唔畀你住潮州
[00:09:11.000 --> 00:09:13.000]  咁你咪冇咁容易造反囉
[00:09:13.000 --> 00:09:17.000]  但係去到呢一個時代轉咗帝國啦
[00:09:17.000 --> 00:09:24.000]  嚟到去用一個懷柔政策重新俾佢哋返鄉下
[00:09:24.000 --> 00:09:30.000]  派埋士兵保護佢哋
[00:09:30.000 --> 00:09:34.000]  俾埋材料俾佢哋去建立佢哋嘅家園
[00:09:38.000 --> 00:09:41.000]  所以成個團隊有宗教嘅領袖
[00:09:41.000 --> 00:09:46.000]  當時嘅宗教領袖叫約書亞
[00:09:46.000 --> 00:09:51.000]  你唔好以為係聖經嘅約書亞記呀
[00:09:51.000 --> 00:09:55.000]  兩個好唔同嘅時代嚟嘅
[00:09:55.000 --> 00:09:59.000]  亦都有政治嘅領袖索羅巴伯
[00:09:59.000 --> 00:10:04.000]  其實後來仲有以斯拉尼希米
[00:10:06.000 --> 00:10:08.000]  就寫成咗以斯拉記同埋尼希米記
[00:10:08.000 --> 00:10:15.000]  宗教領袖同埋政治領袖帶住以色列人返鄉下
[00:10:15.000 --> 00:10:21.000]  做三件事
[00:10:21.000 --> 00:10:24.000]  建立返自己嘅家園
[00:10:24.000 --> 00:10:28.000]  皇帝俾佢哋起返自己嘅聖殿
[00:10:33.000 --> 00:10:36.000]  亦都俾佢哋起圍牆保護返自己嘅社區
[00:10:36.000 --> 00:10:41.000]  好啦返到鄉下啦
[00:10:41.000 --> 00:10:44.000]  做乜嘢先好呢
[00:10:44.000 --> 00:10:48.000]  你去旅行
[00:10:48.000 --> 00:10:51.000]  去到目的地啦
[00:10:51.000 --> 00:10:54.000]  你第一件事做咩㗎
[00:10:54.000 --> 00:10:59.000]  入酒店先
[00:11:01.000 --> 00:11:03.000]  睇個酒店有無問題
[00:11:03.000 --> 00:11:05.000]  係咪貨不對辦
[00:11:05.000 --> 00:11:08.000]  張床舒唔舒服
[00:11:08.000 --> 00:11:12.000]  除非個行程好緊湊
[00:11:12.000 --> 00:11:18.000]  個導遊話我哋唔去酒店住啦
[00:11:18.000 --> 00:11:20.000]  我哋先去玩一個階段先啦
[00:11:20.000 --> 00:11:28.000]  你梗係睇咗住嗰度掂唔掂先㗎嘛
[00:11:31.000 --> 00:11:33.000]  跟住就問個導遊今晚食咩嘢呀
[00:11:33.000 --> 00:11:38.000]  乜都唔好講食同住得唔得先
[00:11:38.000 --> 00:11:43.000]  猶太人都會咁諗㗎
[00:11:43.000 --> 00:11:46.000]  自己嘅屋企都冇㗎嘛
[00:11:46.000 --> 00:11:50.000]  佢哋被遷徙咗幾十年啦
[00:11:50.000 --> 00:11:54.000]  已經冇咗自己嘅祖屋啦
[00:11:54.000 --> 00:11:58.000]  咁就出現個問題啦喎
[00:12:00.000 --> 00:12:02.000]  因為本來嗰個地方仲有人住㗎嘛
[00:12:02.000 --> 00:12:05.000]  佢就要點樣呀
[00:12:05.000 --> 00:12:08.000]  同原本喺度住人點樣呀
[00:12:08.000 --> 00:12:13.000]  唔該過啲唔該過啲
[00:12:13.000 --> 00:12:17.000]  佢需要嚟到去建地啦
[00:12:17.000 --> 00:12:19.000]  嚟到去起樓啦
[00:12:19.000 --> 00:12:24.000]  其他人亦都唔鍾意猶太人返嚟喎
[00:12:24.000 --> 00:12:28.000]  對你作出好多恐嚇同埋滋擾
[00:12:31.000 --> 00:12:32.000]  咁咪要點呀
[00:12:32.000 --> 00:12:34.000]  要起城牆呀
[00:12:34.000 --> 00:12:38.000]  嚟到保護返自己以色列人嘅社區
[00:12:38.000 --> 00:12:43.000]  宗教領袖呢又有另一個講法囉喎
[00:12:43.000 --> 00:12:47.000]  梗係要你點呀
[00:12:47.000 --> 00:12:50.000]  唔好講咁多
[00:12:50.000 --> 00:12:51.000]  搞返啲崇拜嘅地方先
[00:12:51.000 --> 00:12:58.000]  我唔知道呢幅圖畫會唔會將來喺重建華府邨發生呢
[00:13:01.000 --> 00:13:03.000]  如果喺重建華府邨嘅時候呢個圖畫會唔會呢
[00:13:03.000 --> 00:13:06.000]  大家住華府邨嘅時候真係重建啦
[00:13:06.000 --> 00:13:09.000]  如果大家都駕駛到華府邨嘅時候重建啦
[00:13:09.000 --> 00:13:11.000]  又好感謝住好多華府邨嘅居民
[00:13:11.000 --> 00:13:14.000]  能夠園區嚟到去畀返個房屋嚟
[00:13:14.000 --> 00:13:18.000]  咁就做咗呢個華府邨嘅暗區啦
[00:13:18.000 --> 00:13:20.000]  本嘅儲蓄啦
[00:13:20.000 --> 00:13:22.000]  你間屋呢連個門鎖都未裝好
[00:13:22.000 --> 00:13:25.000]  呢個儲蓄連個門鎖都唔會開
[00:13:25.000 --> 00:13:28.000]  牧師就話快啲落嚟崇拜 甚麽奉獻呀
[00:13:31.000 --> 00:13:32.000]  因為我哋都搬咗啦
[00:13:32.000 --> 00:13:34.000]  又去到一個唔係咁靚嘅地方
[00:13:34.000 --> 00:13:38.000]  我都會鼓勵你建立教會掛呀
[00:13:38.000 --> 00:13:42.000]  當時猶太人 當時以色列人呢就係呢一個張力底下
[00:13:42.000 --> 00:13:48.000]  內憂外患
[00:13:48.000 --> 00:13:53.000]  同時佢哋心裏面好渴望上帝嘅電能夠重新再建立起嚟
[00:13:58.000 --> 00:14:00.000]  因為當年亡國嘅時候 鎖羅門鎖起嗰座聖殿已經毀壞咗啦
[00:14:00.000 --> 00:14:08.000]  就好似你好多年冇返鄉下
[00:14:08.000 --> 00:14:14.000]  你返去見到啲乜嘢呢
[00:14:14.000 --> 00:14:18.000]  只係一堆爛地
[00:14:18.000 --> 00:14:21.000]  退換敗額
[00:14:21.000 --> 00:14:24.000]  乜嘢都冇
[00:14:24.000 --> 00:14:26.000]  我哋中華民族嘅經驗呢
[00:14:28.000 --> 00:14:29.000]  我哋中國人好緊張
[00:14:29.000 --> 00:14:32.000]  有瓦遮頭
[00:14:32.000 --> 00:14:36.000]  一家人有餐 安樂
[00:14:36.000 --> 00:14:38.000]  粥食都好呀
[00:14:38.000 --> 00:14:42.000]  佢哋就係一個咁樣嘅情況底下
[00:14:42.000 --> 00:14:47.000]  同埋有啲洩氣呀
[00:14:47.000 --> 00:14:50.000]  因為需要做嘢太多啦
[00:14:50.000 --> 00:14:55.000]  攻擊佢哋嘅人亦都唔放過佢哋呀
[00:14:58.000 --> 00:14:59.000]  所以就喺呢個時候話
[00:14:59.000 --> 00:15:00.000]  夜禍華嘅患臨到你哋啦
[00:15:00.000 --> 00:15:06.000]  呢篇講相對邊個講嘅呢
[00:15:06.000 --> 00:15:10.000]  大家睇下第二節
[00:15:10.000 --> 00:15:12.000]  佢話係向鎖羅伯伯講嘅
[00:15:12.000 --> 00:15:17.000]  鎖羅伯伯就係當時嘅政治領袖
[00:15:17.000 --> 00:15:22.000]  佢話呢篇講相係同約書亞講嘅
[00:15:22.000 --> 00:15:27.000]  約書亞佢哋嘅宗教領袖
[00:15:29.000 --> 00:15:30.000]  約書亞佢哋嘅宗教領袖
[00:15:30.000 --> 00:15:32.000]  最後嗰句話係同邊個講呀
[00:15:32.000 --> 00:15:34.000]  周國嘅地震大呢
[00:15:34.000 --> 00:15:37.000]  唔只係百姓喎
[00:15:37.000 --> 00:15:39.000]  唔只係百姓
[00:15:39.000 --> 00:15:41.000]  係乜嘢嘅百姓呀
[00:15:41.000 --> 00:15:42.000]  係乜嘢嘅百姓呢
[00:15:42.000 --> 00:15:44.000]  廣東話叫做死性腫
[00:15:44.000 --> 00:15:48.000]  死腫呀
[00:15:48.000 --> 00:15:50.000]  死腫嘅
[00:15:50.000 --> 00:15:52.000]  呢度啲翻譯嘅質素如日俱增
[00:15:52.000 --> 00:15:55.000]  換句話講你諗吓
[00:15:55.000 --> 00:15:56.000]  有一日個牧師上台講到
[00:15:57.000 --> 00:15:58.000]  一日個牧師上台講到
[00:15:58.000 --> 00:16:00.000]  你哋班
[00:16:00.000 --> 00:16:03.000]  死性腫
[00:16:03.000 --> 00:16:05.000]  你哋班死腫就好啦
[00:16:05.000 --> 00:16:07.000]  佢真係咁樣講喎
[00:16:07.000 --> 00:16:09.000]  因為佢哋經過好多流離顛簸呀
[00:16:09.000 --> 00:16:12.000]  因為佢哋經過好多流離顛簸呀
[00:16:12.000 --> 00:16:14.000]  因為佢哋經過好多流離顛簸呀
[00:16:14.000 --> 00:16:16.000]  但係仍然係堅守上帝嘅
[00:16:16.000 --> 00:16:17.000]  但係仍然係堅守上帝嘅
[00:16:17.000 --> 00:16:18.000]  呢個宗教信仰嘅人呀
[00:16:18.000 --> 00:16:19.000]  宗教信仰嘅人呀
[00:16:19.000 --> 00:16:20.000]  宗教信仰嘅人呀
[00:16:20.000 --> 00:16:22.000]  其實呢個形容詞係講出佢哋嘅滄桑
[00:16:22.000 --> 00:16:23.000]  其實呢個形容詞係講出佢哋嘅滄桑
[00:16:24.000 --> 00:16:27.000]  然後第三次係同啲老人家講嘅
[00:16:27.000 --> 00:16:29.000]  然後第三次係同啲老人家講嘅
[00:16:29.000 --> 00:16:31.000]  即係你哋班康泉死性腫呀
[00:16:31.000 --> 00:16:32.000]  即係你哋班康泉死性腫呀
[00:16:32.000 --> 00:16:33.000]  即係你哋班康泉死性腫呀
[00:16:33.000 --> 00:16:34.000]  你哋班康泉死性腫呀
[00:16:34.000 --> 00:16:35.000]  你哋班康泉死性腫呀
[00:16:35.000 --> 00:16:36.000]  你哋班康泉死性腫呀
[00:16:36.000 --> 00:16:37.000]  你哋班康泉死性腫呀
[00:16:37.000 --> 00:16:38.000]  你哋班康泉死性腫呀
[00:16:38.000 --> 00:16:39.000]  你哋班康泉死性腫呀
[00:16:39.000 --> 00:16:40.000]  你哋班康泉死性腫呀
[00:16:40.000 --> 00:16:41.000]  你哋班康泉死性腫呀
[00:16:41.000 --> 00:16:42.000]  你哋班康泉死性腫呀
[00:16:42.000 --> 00:16:57.000]  你哋班康泉死性腫呀
[00:16:57.000 --> 00:16:58.000]  你哋班康泉死性腫呀
[00:16:58.000 --> 00:16:59.000]  你哋班康泉死性腫呀
[00:16:59.000 --> 00:17:00.000]  你哋班康泉死性腫呀
[00:17:00.000 --> 00:17:01.000]  你哋班康泉死性腫呀
[00:17:01.000 --> 00:17:02.000]  你哋班康泉死性腫呀
[00:17:02.000 --> 00:17:03.000]  你哋班康泉死性腫呀
[00:17:03.000 --> 00:17:04.000]  你哋班康泉死性腫呀
[00:17:04.000 --> 00:17:05.000]  你哋班康泉死性腫呀
[00:17:05.000 --> 00:17:06.000]  你哋班康泉死性腫呀
[00:17:06.000 --> 00:17:07.000]  你哋班康泉死性腫呀
[00:17:07.000 --> 00:17:08.000]  你哋班康泉死性腫呀
[00:17:08.000 --> 00:17:09.000]  你哋班康泉死性腫呀
[00:17:09.000 --> 00:17:10.000]  你哋班康泉死性腫呀
[00:17:10.000 --> 00:17:12.000]  你哋班康泉死性腫呀
[00:17:12.000 --> 00:17:13.000]  你哋班康泉死性腫呀
[00:17:13.000 --> 00:17:14.000]  你哋班康泉死性腫呀
[00:17:14.000 --> 00:17:15.000]  你哋班康泉死性腫呀
[00:17:15.000 --> 00:17:16.000]  你哋班康泉死性腫呀
[00:17:16.000 --> 00:17:17.000]  你哋班康泉死性腫呀
[00:17:17.000 --> 00:17:18.000]  你哋班康泉死性腫呀
[00:17:18.000 --> 00:17:19.000]  你哋班康泉死性腫呀
[00:17:19.000 --> 00:17:20.000]  你哋班康泉死性腫呀
[00:17:20.000 --> 00:17:21.000]  你哋班康泉死性腫呀
[00:17:21.000 --> 00:17:22.000]  你哋班康泉死性腫呀
[00:17:22.000 --> 00:17:23.000]  你哋班康泉死性腫呀
[00:17:23.000 --> 00:17:24.000]  你哋班康泉死性腫呀
[00:17:24.000 --> 00:17:25.000]  你哋班康泉死性腫呀
[00:17:25.000 --> 00:17:53.000]  你哋班康泉死性腫呀
[00:17:55.000 --> 00:17:56.000]  你哋班康泉死性腫呀
[00:17:56.000 --> 00:18:25.000]  你哋班康泉死性腫呀
[00:18:26.000 --> 00:18:35.000]  我哋成個氣氛好相近
[00:18:35.000 --> 00:18:39.000]  然後同呢班人講乜嘢呀
[00:18:39.000 --> 00:18:42.000]  弟子們你一齊讀第四節
[00:18:42.000 --> 00:18:43.000]  準備起
[00:18:43.000 --> 00:19:06.000]  耶和華說:所羅八百雖言如此,你當剛強,若發達的兒子大世子若書雅,你也當剛強,這地的百姓你們都當剛強作功,因為我與你們同在,這是萬君之耶和華說的。
[00:19:06.000 --> 00:19:08.000]  你記得邊一個字眼呀?
[00:19:08.000 --> 00:19:11.000]  記得邊一個字眼呀?
[00:19:11.000 --> 00:19:12.000]  剛強
[00:19:12.000 --> 00:19:13.000]  剛強
[00:19:13.000 --> 00:19:14.000]  同在
[00:19:14.000 --> 00:19:17.000]  同在
[00:19:17.000 --> 00:19:19.000]  我哋係咩間好靚嘅教會呀?
[00:19:19.000 --> 00:19:22.000]  我哋係咩間好靚嘅教會呀?
[00:19:22.000 --> 00:19:25.000]  我哋一定及唔上好大好大間嘅教會
[00:19:25.000 --> 00:19:29.000]  我哋一定及唔上好大好大間嘅教會
[00:19:29.000 --> 00:19:31.000]  我朋友返好大好大間嘅教會
[00:19:31.000 --> 00:19:32.000]  我朋友返好大好大間嘅教會
[00:19:32.000 --> 00:19:33.000]  我朋友返好大好大間嘅教會
[00:19:33.000 --> 00:19:34.000]  我朋友返好大好大間嘅教會
[00:19:34.000 --> 00:19:37.000]  佢每次返教會呢係要先諗一樣嘢嘅
[00:19:37.000 --> 00:19:37.000]  佢每次返教會呢係要先諗一樣嘢嘅
[00:19:37.000 --> 00:19:42.000]  我今日應該要去幾多樓呢?
[00:19:42.000 --> 00:19:42.000]  我今日應該要去幾多樓呢?
[00:19:42.000 --> 00:19:45.000]  我今日應該要去幾多樓呢?
[00:19:45.000 --> 00:19:47.000]  即係我撳電梯應該要撳幾多樓呢?
[00:19:47.000 --> 00:19:48.000]  即係我撳電梯應該要撳幾多樓呢?
[00:19:48.000 --> 00:19:49.000]  即係我撳電梯應該要撳幾多樓呢?
[00:19:49.000 --> 00:19:51.000]  佢要諗下我今日要去參加咩活動
[00:19:51.000 --> 00:19:53.000]  佢要諗下我今日要去參加咩活動
[00:19:53.000 --> 00:19:54.000]  佢要諗下我今日要去參加咩活動
[00:19:54.000 --> 00:19:55.000]  佢要諗下我今日要去參加咩活動
[00:19:55.000 --> 00:19:56.000]  佢要諗下我今日要去參加咩活動
[00:19:56.000 --> 00:19:57.000]  佢要諗下我今日要去參加咩活動
[00:19:57.000 --> 00:20:07.000]  佢要諗下我今日要去參加咩活動
[00:20:07.000 --> 00:20:08.000]  佢要諗下我今日要去參加咩活動
[00:20:08.000 --> 00:20:09.000]  佢要諗下我今日要去參加咩活動
[00:20:09.000 --> 00:20:10.000]  佢要諗下我今日要去參加咩活動
[00:20:10.000 --> 00:20:11.000]  佢要諗下我今日要去參加咩活動
[00:20:11.000 --> 00:20:12.000]  佢要諗下我今日要去參加咩活動
[00:20:12.000 --> 00:20:13.000]  佢要諗下我今日要去參加咩活動
[00:20:13.000 --> 00:20:14.000]  佢要諗下我今日要去參加咩活動
[00:20:14.000 --> 00:20:15.000]  佢要諗下我今日要去參加咩活動
[00:20:15.000 --> 00:20:16.000]  佢要諗下我今日要去參加咩活動
[00:20:16.000 --> 00:20:17.000]  佢要諗下我今日要去參加咩活動
[00:20:17.000 --> 00:20:18.000]  佢要諗下我今日要去參加咩活動
[00:20:18.000 --> 00:20:28.000]  佢要諗下我今日要去參加咩活動
[00:20:28.000 --> 00:20:29.000]  佢要諗下我今日要去參加咩活動
[00:20:29.000 --> 00:20:30.000]  佢要諗下我今日要去參加咩活動
[00:20:30.000 --> 00:20:31.000]  佢要諗下我今日要去參加咩活動
[00:20:31.000 --> 00:20:32.000]  佢要諗下我今日要去參加咩活動
[00:20:32.000 --> 00:20:33.000]  佢要諗下我今日要去參加咩活動
[00:20:33.000 --> 00:20:34.000]  佢要諗下我今日要去參加咩活動
[00:20:34.000 --> 00:20:35.000]  佢要諗下我今日要去參加咩活動
[00:20:35.000 --> 00:20:36.000]  佢要諗下我今日要去參加咩活動
[00:20:36.000 --> 00:20:37.000]  佢要諗下我今日要去參加咩活動
[00:20:37.000 --> 00:20:38.000]  佢要諗下我今日要去參加咩活動
[00:20:38.000 --> 00:20:39.000]  佢要諗下我今日要去參加咩活動
[00:20:39.000 --> 00:20:48.000]  佢要諗下我今日要去參加咩活動
[00:20:48.000 --> 00:20:49.000]  佢要諗下我今日要去參加咩活動
[00:20:49.000 --> 00:20:50.000]  佢要諗下我今日要去參加咩活動
[00:20:50.000 --> 00:20:51.000]  佢要諗下我今日要去參加咩活動
[00:20:51.000 --> 00:20:52.000]  佢要諗下我今日要去參加咩活動
[00:20:52.000 --> 00:20:53.000]  佢要諗下我今日要去參加咩活動
[00:20:53.000 --> 00:20:54.000]  佢要諗下我今日要去參加咩活動
[00:20:54.000 --> 00:20:55.000]  佢要諗下我今日要去參加咩活動
[00:20:55.000 --> 00:20:56.000]  佢要諗下我今日要去參加咩活動
[00:20:56.000 --> 00:20:57.000]  佢要諗下我今日要去參加咩活動
[00:20:57.000 --> 00:20:58.000]  佢要諗下我今日要去參加咩活動
[00:20:58.000 --> 00:20:59.000]  佢要諗下我今日要去參加咩活動
[00:20:59.000 --> 00:21:14.000]  佢要諗下我今日要去參加咩活動
[00:21:14.000 --> 00:21:15.000]  佢要諗下我今日要去參加咩活動
[00:21:15.000 --> 00:21:16.000]  佢要諗下我今日要去參加咩活動
[00:21:16.000 --> 00:21:17.000]  佢要諗下我今日要去參加咩活動
[00:21:17.000 --> 00:21:18.000]  佢要諗下我今日要去參加咩活動
[00:21:18.000 --> 00:21:19.000]  佢要諗下我今日要去參加咩活動
[00:21:19.000 --> 00:21:20.000]  佢要諗下我今日要去參加咩活動
[00:21:20.000 --> 00:21:21.000]  佢要諗下我今日要去參加咩活動
[00:21:21.000 --> 00:21:22.000]  佢要諗下我今日要去參加咩活動
[00:21:22.000 --> 00:21:23.000]  佢要諗下我今日要去參加咩活動
[00:21:23.000 --> 00:21:24.000]  佢要諗下我今日要去參加咩活動
[00:21:24.000 --> 00:21:25.000]  佢要諗下我今日要去參加咩活動
[00:21:25.000 --> 00:21:31.000]  佢要諗下我今日要去參加咩活動
[00:21:31.000 --> 00:21:32.000]  佢要諗下我今日要去參加咩活動
[00:21:32.000 --> 00:21:33.000]  佢要諗下我今日要去參加咩活動
[00:21:33.000 --> 00:21:34.000]  佢要諗下我今日要去參加咩活動
[00:21:34.000 --> 00:21:35.000]  佢要諗下我今日要去參加咩活動
[00:21:35.000 --> 00:21:36.000]  佢要諗下我今日要去參加咩活動
[00:21:36.000 --> 00:21:37.000]  佢要諗下我今日要去參加咩活動
[00:21:37.000 --> 00:21:38.000]  佢要諗下我今日要去參加咩活動
[00:21:38.000 --> 00:21:39.000]  佢要諗下我今日要去參加咩活動
[00:21:39.000 --> 00:21:40.000]  佢要諗下我今日要去參加咩活動
[00:21:40.000 --> 00:21:41.000]  佢要諗下我今日要去參加咩活動
[00:21:41.000 --> 00:21:42.000]  佢要諗下我今日要去參加咩活動
[00:21:42.000 --> 00:21:57.000]  佢要諗下我今日要去參加咩活動
