
[00:00:00.000 --> 00:00:02.000]  大英姊妹主內平安
[00:05:51.000 --> 00:05:54.000]  祂已經勝過世界
[00:05:54.000 --> 00:05:59.000]  使門徒得到力量、信心和盼望
[00:05:59.000 --> 00:06:04.000]  第十七章為前面十六章的經文做了總結
[00:06:04.000 --> 00:06:09.000]  約翰福音裡重要的主題都在十七章裡出現
[00:06:09.000 --> 00:06:12.000]  包括榮耀的主題
[00:06:12.000 --> 00:06:15.000]  父子互相榮耀
[00:06:15.000 --> 00:06:17.000]  啟示的主題
[00:06:17.000 --> 00:06:19.000]  子將顯父
[00:06:19.000 --> 00:06:21.000]  差遣的主題
[00:06:21.000 --> 00:06:23.000]  子是父差
[00:06:23.000 --> 00:06:25.000]  神的愛
[00:06:25.000 --> 00:06:29.000]  相信永生住在基督裡面
[00:06:29.000 --> 00:06:32.000]  合而為一等等
[00:06:32.000 --> 00:06:36.000]  十七章是新約聖經裡最長的祈禱
[00:06:36.000 --> 00:06:40.000]  內容是很重要和很豐富
[00:06:40.000 --> 00:06:44.000]  傳統上稱為大祭司祈禱
[00:06:44.000 --> 00:06:47.000]  這真是主耶穌的祈禱
[00:06:47.000 --> 00:06:53.000]  裡面的內容跟主祷文有相似
[00:06:53.000 --> 00:06:57.000]  這個祈禱之所以稱為大祭司祈禱
[00:06:57.000 --> 00:07:01.000]  當然耶穌就是那位大祭司
[00:07:01.000 --> 00:07:04.000]  一方面祂為預備上十字架
[00:07:04.000 --> 00:07:06.000]  獻上自己為祭物
[00:07:06.000 --> 00:07:08.000]  去成就救恩
[00:07:08.000 --> 00:07:11.000]  另一方面祂為門徒祈禱
[00:07:11.000 --> 00:07:15.000]  將門徒分別為聖、奉獻給神
[00:07:15.000 --> 00:07:19.000]  這是關鍵聖的時刻
[00:07:19.000 --> 00:07:22.000]  耶穌很快要離開
[00:07:22.000 --> 00:07:26.000]  祂緊張的是門徒以後會怎樣
[00:07:26.000 --> 00:07:28.000]  所以祈禱
[00:07:28.000 --> 00:07:33.000]  亦期望門徒能夠繼承祂的工作
[00:07:33.000 --> 00:07:37.000]  事實上十七章是轉捩點
[00:07:37.000 --> 00:07:39.000]  雖然耶穌要離開
[00:07:39.000 --> 00:07:42.000]  但祂要將使命交給門徒
[00:07:42.000 --> 00:07:44.000]  要祂們延續福音工作
[00:07:44.000 --> 00:07:48.000]  所以這真是一個差遣的祈禱
[00:07:48.000 --> 00:07:52.000]  耶穌正為門徒祝禱後就差遣祂們出去
[00:07:52.000 --> 00:07:59.000]  這個祈禱是耶穌在門徒面前祈求的
[00:07:59.000 --> 00:08:01.000]  門徒應該是聽到的
[00:08:01.000 --> 00:08:04.000]  這個祈禱邀請我們來看看
[00:08:04.000 --> 00:08:07.000]  耶穌與天父之間的親密關係
[00:08:07.000 --> 00:08:11.000]  認識耶穌來到世上的使命
[00:08:11.000 --> 00:08:14.000]  我們都有份在當中
[00:08:14.000 --> 00:08:19.000]  我們來看看耶穌如何為我們祈禱
[00:08:19.000 --> 00:08:22.000]  這個祈禱分為三部份
[00:08:22.000 --> 00:08:23.000]  一至八節
[00:08:23.000 --> 00:08:28.000]  耶穌首先向父神交代祂已經完成任務
[00:08:28.000 --> 00:08:33.000]  然後九到十九節為門徒祈禱
[00:08:33.000 --> 00:08:38.000]  然後二十到二十六節為將來的門徒祈禱
[00:08:38.000 --> 00:08:44.000]  門徒將要承擔主耶穌交給他們的使命
[00:08:44.000 --> 00:08:48.000]  大家可以留意到耶穌自己的使命
[00:08:48.000 --> 00:08:54.000]  與祂交給門徒的使命是相類似和有關連的
[00:08:54.000 --> 00:08:58.000]  這個祈禱裡出現很多的平衡句
[00:08:58.000 --> 00:08:59.000]  包括以下
[00:08:59.000 --> 00:09:04.000]  父差遣子平衡子差遣門徒
[00:09:04.000 --> 00:09:08.000]  主的使命平衡門徒的使命
[00:09:08.000 --> 00:09:10.000]  父與子合而為一
[00:09:10.000 --> 00:09:14.000]  平衡門徒與神聯合
[00:09:14.000 --> 00:09:19.000]  讓我們看看基督使命的目標和內容
[00:09:19.000 --> 00:09:20.000]  第一節
[00:09:20.000 --> 00:09:24.000]  耶穌首先為自己能夠榮耀神而祈禱
[00:09:24.000 --> 00:09:26.000]  願你榮耀你的兒子
[00:09:26.000 --> 00:09:28.000]  洗兒子也榮耀你
[00:09:28.000 --> 00:09:34.000]  耶穌的使命就是去彰顯神洗人認識神而得到永生
[00:09:34.000 --> 00:09:38.000]  耶穌在世的生命即將完結了
[00:09:38.000 --> 00:09:41.000]  祂已經完成了天父交給祂的工作
[00:09:41.000 --> 00:09:43.000]  很快回到天上
[00:09:43.000 --> 00:09:47.000]  回到祂從前所享有的榮耀裡面
[00:09:47.000 --> 00:09:48.000]  雖然這一刻
[00:09:48.000 --> 00:09:51.000]  耶穌即將面對死亡
[00:09:51.000 --> 00:09:54.000]  但是氣氛不是絕望的
[00:09:54.000 --> 00:09:58.000]  因為祂死是為了成就神的救恩計劃
[00:09:58.000 --> 00:10:00.000]  讓神得到榮耀
[00:10:00.000 --> 00:10:03.000]  而祂自己也得到榮耀
[00:10:03.000 --> 00:10:08.000]  耶穌希望當祂復活回到天父那裡的時候
[00:10:08.000 --> 00:10:12.000]  能夠繼續與父同享榮耀
[00:10:12.000 --> 00:10:17.000]  在這裡試試我們體會一下耶穌的心情
[00:10:17.000 --> 00:10:19.000]  耶穌心所願
[00:10:19.000 --> 00:10:21.000]  是祂所做的一切
[00:10:21.000 --> 00:10:24.000]  是完全符合天父的旨意
[00:10:24.000 --> 00:10:26.000]  得到天父的喜悅
[00:10:26.000 --> 00:10:31.000]  以致祂的生命是真的已經榮耀了父神
[00:10:31.000 --> 00:10:35.000]  耶穌是天父所差離的那一位
[00:10:35.000 --> 00:10:39.000]  祂是以馬來利神與人同在
[00:10:39.000 --> 00:10:41.000]  而祂來到世上的使命
[00:10:41.000 --> 00:10:46.000]  就是要將神的本性形象去彰顯出來
[00:10:46.000 --> 00:10:50.000]  正如在希伯來書一章三節
[00:10:50.000 --> 00:10:52.000]  基督擁有神的形象
[00:10:52.000 --> 00:10:55.000]  是神本體的真像
[00:10:55.000 --> 00:10:57.000]  約翰福音一章十八節
[00:10:57.000 --> 00:10:59.000]  從來沒有人見過神
[00:10:59.000 --> 00:11:02.000]  但是世人能夠透過耶穌的生命
[00:11:02.000 --> 00:11:05.000]  去認識神而得到永生
[00:11:05.000 --> 00:11:08.000]  那耶穌所賜的永生是什麼呢
[00:11:08.000 --> 00:11:11.000]  難道是天堂的入場券
[00:11:11.000 --> 00:11:13.000]  在第三節
[00:11:13.000 --> 00:11:16.000]  永生是認識獨一的真神
[00:11:16.000 --> 00:11:18.000]  和他差離的耶穌基督
[00:11:18.000 --> 00:11:23.000]  永生是從神而來的永恆生命
[00:11:23.000 --> 00:11:26.000]  永生等於認識神和基督
[00:11:26.000 --> 00:11:30.000]  等於與神相交結連
[00:11:30.000 --> 00:11:35.000]  永生讓人與神有親密的關係
[00:11:35.000 --> 00:11:38.000]  能夠在祂裡面相交契合
[00:11:38.000 --> 00:11:40.000]  享受神的愛
[00:11:40.000 --> 00:11:43.000]  永生是與神的生命結連
[00:11:43.000 --> 00:11:49.000]  讓人能夠在神的性情上有份去學象神
[00:11:49.000 --> 00:11:51.000]  即是去賜神
[00:11:51.000 --> 00:11:55.000]  正如耶穌在馬太福音五章四十八節教我們
[00:11:55.000 --> 00:11:59.000]  要像天父完全一樣
[00:11:59.000 --> 00:12:00.000]  弟兄姊妹
[00:12:00.000 --> 00:12:02.000]  耶穌拯救我們
[00:12:02.000 --> 00:12:05.000]  將我們帶進父神裡面
[00:12:05.000 --> 00:12:08.000]  使我們能夠與神的生命結連
[00:12:08.000 --> 00:12:11.000]  去享受與神親密的關係
[00:12:11.000 --> 00:12:16.000]  今天我們如何為自己屬靈生命的成長去祈禱呢
[00:12:16.000 --> 00:12:19.000]  願意我們更多親近神
[00:12:19.000 --> 00:12:21.000]  更加趨向神
[00:12:21.000 --> 00:12:23.000]  去學此神
[00:12:23.000 --> 00:12:27.000]  以至生命能夠反映出神的榮美
[00:12:27.000 --> 00:12:31.000]  那現在耶穌即將離開了
[00:12:31.000 --> 00:12:33.000]  那祂的工作如何呢
[00:12:33.000 --> 00:12:36.000]  難道耶穌的工作就這樣停止
[00:12:36.000 --> 00:12:39.000]  那以後誰去做呢
[00:12:39.000 --> 00:12:42.000]  當主耶穌向父神交代了
[00:12:42.000 --> 00:12:44.000]  祂已經完成任務
[00:12:44.000 --> 00:12:48.000]  同時間也是交棒給門徒的時刻
[00:12:48.000 --> 00:12:50.000]  所以由第九節開始
[00:12:50.000 --> 00:12:53.000]  焦點轉向了門徒群體
[00:12:53.000 --> 00:12:58.000]  由耶穌的使命轉到門徒的使命
[00:12:58.000 --> 00:13:00.000]  大家可以留意到
[00:13:00.000 --> 00:13:05.000]  這個祈禱的高峰是在第十八節
[00:13:05.000 --> 00:13:10.000]  正如父差遣耶穌來到世上
[00:13:10.000 --> 00:13:14.000]  現在耶穌也照樣要差遣門徒出去
[00:13:14.000 --> 00:13:18.000]  進入世界為神作見證
[00:13:18.000 --> 00:13:19.000]  換言之
[00:13:19.000 --> 00:13:24.000]  耶穌的使命就變成了門徒的使命了
[00:13:24.000 --> 00:13:26.000]  在十四章十二節
[00:13:26.000 --> 00:13:31.000]  耶穌說要分派給門徒去做更大的事
[00:13:31.000 --> 00:13:32.000]  換言之
[00:13:32.000 --> 00:13:34.000]  雖然耶穌將要離開
[00:13:34.000 --> 00:13:38.000]  但是現在正式交棒給門徒
[00:13:38.000 --> 00:13:42.000]  差他們出去去做他的工作
[00:13:42.000 --> 00:13:45.000]  之前提過耶穌的使命
[00:13:45.000 --> 00:13:48.000]  和祂交給門徒的使命是很相似的
[00:13:48.000 --> 00:13:52.000]  耶穌的使命是去彰顯父神
[00:13:52.000 --> 00:13:54.000]  使人認識神而得永生
[00:13:54.000 --> 00:13:58.000]  現在耶穌差遣門徒出去傳福音
[00:13:58.000 --> 00:14:02.000]  同樣也是為了叫人認識神而得永生
[00:14:02.000 --> 00:14:05.000]  當門徒領人歸主的時候
[00:14:05.000 --> 00:14:08.000]  就能夠去榮耀神了
[00:14:08.000 --> 00:14:13.000]  門徒又能夠憑什麼去做神的工作
[00:14:13.000 --> 00:14:16.000]  去承擔主人蘇的使命呢
[00:14:16.000 --> 00:14:22.000]  好像當我們很多時候被邀請做侍奉的時候
[00:14:22.000 --> 00:14:25.000]  大家可能心裡也會想拒絕
[00:14:25.000 --> 00:14:27.000]  覺得自己不行
[00:14:27.000 --> 00:14:28.000]  門徒也一樣
[00:14:28.000 --> 00:14:34.000]  覺得自己何等何能怎樣能夠去承擔主人蘇的使命呢
[00:14:34.000 --> 00:14:37.000]  現在耶穌要交棒給門徒
[00:14:37.000 --> 00:14:39.000]  祂怎樣激勵他們
[00:14:39.000 --> 00:14:40.000]  應許他們
[00:14:40.000 --> 00:14:44.000]  讓他們知道他們真的能夠做得到
[00:14:44.000 --> 00:14:49.000]  耶穌又怎樣去幫助門徒去做祂的工作呢
[00:14:49.000 --> 00:14:52.000]  所以耶穌特別為門徒祈禱
[00:14:52.000 --> 00:14:54.000]  求神保守他們
[00:14:54.000 --> 00:14:58.000]  現在耶穌要離開不能再和門徒一起
[00:14:58.000 --> 00:15:02.000]  但是耶穌並不是賴下他們不理他們
[00:15:02.000 --> 00:15:05.000]  而是差聖靈賴在他們裡面
[00:15:05.000 --> 00:15:07.000]  代替耶穌與他們同在
[00:15:07.000 --> 00:15:10.000]  正如十四章二十六節
[00:15:10.000 --> 00:15:14.000]  聖靈保衛師要將一切的事指教他們
[00:15:14.000 --> 00:15:16.000]  十六章十三節
[00:15:16.000 --> 00:15:18.000]  父差真理的聖靈
[00:15:18.000 --> 00:15:20.000]  來與門徒同在
[00:15:20.000 --> 00:15:24.000]  指教他們引導他們幫助他們
[00:15:24.000 --> 00:15:28.000]  耶穌很關心緊張門徒
[00:15:28.000 --> 00:15:30.000]  就求神保守他們
[00:15:30.000 --> 00:15:33.000]  持守信仰不離棄神
[00:15:33.000 --> 00:15:37.000]  又求神護佑他們脫離凶惡
[00:15:37.000 --> 00:15:40.000]  因為他們將要面對世人的敵對
[00:15:40.000 --> 00:15:43.000]  和惡者的攻擊
[00:15:43.000 --> 00:15:46.000]  正如在十五章裡面
[00:15:46.000 --> 00:15:50.000]  耶穌教門徒要常常在祂的裡面
[00:15:50.000 --> 00:15:55.000]  依靠祂才能勝過一切的挑戰
[00:15:55.000 --> 00:15:58.000]  同時耶穌在十七章十三節
[00:15:58.000 --> 00:16:04.000]  有保證要賜門徒喜樂力量和盼望
[00:16:04.000 --> 00:16:06.000]  弟兄姊妹
[00:16:06.000 --> 00:16:08.000]  我們必須要依靠神
[00:16:08.000 --> 00:16:13.000]  持守信仰才能承擔基督的使命
[00:16:13.000 --> 00:16:18.000]  接著耶穌求神用真理洗門徒成聖
[00:16:18.000 --> 00:16:20.000]  將他們分別出來
[00:16:20.000 --> 00:16:22.000]  奉獻歸神所用
[00:16:22.000 --> 00:16:26.000]  以致他們承擔主的工作
[00:16:26.000 --> 00:16:30.000]  分別為聖界定了門徒的身份
[00:16:30.000 --> 00:16:32.000]  正如在十六節說
[00:16:32.000 --> 00:16:34.000]  他們不屬這世界
[00:16:34.000 --> 00:16:38.000]  他們是屬於神國道的子民
[00:16:38.000 --> 00:16:41.000]  門徒必須清楚知道
[00:16:41.000 --> 00:16:44.000]  自己是蒙神揀選
[00:16:44.000 --> 00:16:46.000]  分別為聖的聖徒
[00:16:46.000 --> 00:16:49.000]  在世但是不屬世
[00:16:49.000 --> 00:16:51.000]  所以門徒要敬畏神
[00:16:51.000 --> 00:16:54.000]  遵照神的心意去生活
[00:16:54.000 --> 00:16:56.000]  生命要與神一致
[00:16:56.000 --> 00:16:59.000]  反映出神的聖情
[00:16:59.000 --> 00:17:01.000]  追求聖潔美善
[00:17:01.000 --> 00:17:03.000]  對抗邪惡
[00:17:03.000 --> 00:17:06.000]  要神在他們的心上得榮耀
[00:17:06.000 --> 00:17:08.000]  弟兄姊妹
[00:17:08.000 --> 00:17:10.000]  我們要分別為聖
[00:17:10.000 --> 00:17:13.000]  以聖潔的生命來侍奉神
[00:17:13.000 --> 00:17:15.000]  最後第三個祈禱
[00:17:15.000 --> 00:17:20.000]  耶穌特別為教會合一去祈求
[00:17:20.000 --> 00:17:22.000]  求神保守所有的門徒
[00:17:22.000 --> 00:17:24.000]  無論是現在
[00:17:24.000 --> 00:17:26.000]  以致將來歸信的門徒
[00:17:26.000 --> 00:17:31.000]  都在父與子聯合的關係裡面
[00:17:31.000 --> 00:17:34.000]  大家會發現合而為一這個字
[00:17:34.000 --> 00:17:36.000]  出現了很多次
[00:17:36.000 --> 00:17:40.000]  還有相關的字眼住在裡面
[00:17:40.000 --> 00:17:44.000]  合而為一一共出現了五次
[00:17:44.000 --> 00:17:47.000]  使他們合而為一四次
[00:17:47.000 --> 00:17:50.000]  將我們合而為一一次
[00:17:50.000 --> 00:17:54.000]  還有相關的字眼住在裡面
[00:17:54.000 --> 00:17:56.000]  總共出現五次
[00:17:56.000 --> 00:17:57.000]  二十一節
[00:17:57.000 --> 00:18:00.000]  正如你父在我裡面
[00:18:00.000 --> 00:18:01.000]  我在你裡面
[00:18:01.000 --> 00:18:04.000]  使他們也在我們裡面
[00:18:04.000 --> 00:18:05.000]  二十三節
[00:18:05.000 --> 00:18:06.000]  我在他們裡面
[00:18:06.000 --> 00:18:07.000]  你在我裡面
[00:18:07.000 --> 00:18:12.000]  使他們完完全全這樣合而為一
[00:18:12.000 --> 00:18:15.000]  合而為一是指什麼呢
[00:18:15.000 --> 00:18:17.000]  有什麼重要意義呢
[00:18:17.000 --> 00:18:22.000]  合而為一當然不是用一些形式的方法
[00:18:22.000 --> 00:18:24.000]  將一班人總之合在一起
[00:18:24.000 --> 00:18:29.000]  或者是維持和諧關係這麼簡單
[00:18:29.000 --> 00:18:31.000]  耶穌祈求門徒合一
[00:18:31.000 --> 00:18:37.000]  特別是指明他們要在父與子裡面合而為一
[00:18:37.000 --> 00:18:38.000]  十一節
[00:18:38.000 --> 00:18:39.000]  二十二節
[00:18:39.000 --> 00:18:41.000]  使門徒合而為一
[00:18:41.000 --> 00:18:44.000]  將父子合而為一
[00:18:44.000 --> 00:18:45.000]  另外二十一節
[00:18:45.000 --> 00:18:48.000]  正如父在子裡面
[00:18:48.000 --> 00:18:50.000]  子在父裡面
[00:18:50.000 --> 00:18:54.000]  使門徒也在父子裡面
[00:18:54.000 --> 00:18:59.000]  留意將正如這兩個字很重要
[00:18:59.000 --> 00:19:05.000]  門徒合一是要如同耶穌與父神聯合
[00:19:05.000 --> 00:19:07.000]  所以耶穌所說的合一
[00:19:07.000 --> 00:19:13.000]  是因著與父子聯合而衍生的深層關係
[00:19:13.000 --> 00:19:16.000]  門徒能夠在父子裡面合一
[00:19:16.000 --> 00:19:19.000]  是由於耶穌已經成就救恩
[00:19:19.000 --> 00:19:24.000]  將門徒帶進祂與父神聯合的關係裡面
[00:19:24.000 --> 00:19:29.000]  使門徒在靈裡面與神聯合
[00:19:29.000 --> 00:19:32.000]  是因著父與子相互來著
[00:19:32.000 --> 00:19:33.000]  即是二十一節
[00:19:33.000 --> 00:19:34.000]  二十三節
[00:19:34.000 --> 00:19:35.000]  父在子裡面
[00:19:35.000 --> 00:19:37.000]  子在父裡面
[00:19:37.000 --> 00:19:42.000]  衍生到門徒能夠加入父子的親密關係裡面
[00:19:42.000 --> 00:19:49.000]  以至門徒彼此能夠真真正正合而為一
[00:19:49.000 --> 00:19:53.000]  可以見到合一是包括多個層面
[00:19:53.000 --> 00:19:55.000]  父與子聯合
[00:19:55.000 --> 00:19:58.000]  門徒與子聯合
[00:19:58.000 --> 00:20:02.000]  子將門徒帶進與父子聯合
[00:20:02.000 --> 00:20:06.000]  門徒彼此間合而為一
[00:20:06.000 --> 00:20:07.000]  換言之
[00:20:07.000 --> 00:20:12.000]  這個愛和合一不是靠人的努力做到
[00:20:12.000 --> 00:20:15.000]  完全是天父神恩典的工作
[00:20:15.000 --> 00:20:20.000]  正如主祖文提醒我們與天父站身的關係
[00:20:20.000 --> 00:20:24.000]  能夠好像耶穌與父之間那麼親密
[00:20:24.000 --> 00:20:26.000]  耶穌教我們
[00:20:26.000 --> 00:20:31.000]  要跟祂稱父神為我們在天上的父
[00:20:31.000 --> 00:20:34.000]  這是最親的稱呼
[00:20:34.000 --> 00:20:35.000]  阿爸父
[00:20:35.000 --> 00:20:38.000]  即是叫神做Daddy
[00:20:38.000 --> 00:20:41.000]  我們能夠直接去呼求神
[00:20:41.000 --> 00:20:42.000]  親近神
[00:20:42.000 --> 00:20:45.000]  是因為耶穌已經帶領我們
[00:20:45.000 --> 00:20:48.000]  進入祂與父的親密關係裡面
[00:20:48.000 --> 00:20:51.000]  享受親密的團契
[00:20:51.000 --> 00:20:53.000]  弟兄姊妹
[00:20:53.000 --> 00:20:58.000]  心如我們每時每刻都體認神與我們同在
[00:20:58.000 --> 00:21:01.000]  在三一神的親密團契裡面
[00:21:01.000 --> 00:21:06.000]  那耶穌為什麼要為教會合一祈禱呢
[00:21:06.000 --> 00:21:10.000]  合一有什麼重要的意義呢
[00:21:10.000 --> 00:21:12.000]  再進一步門徒合一
[00:21:12.000 --> 00:21:16.000]  是為了向外延伸到教會以外
[00:21:16.000 --> 00:21:19.000]  向世人彰顯神
