
[00:00:00.000 --> 00:00:03.960]  各位電影姐妹,早安
[00:08:47.120 --> 00:08:51.120]  必得生命的冠冕
[00:08:51.120 --> 00:08:55.120]  病有生命的冠冕是甚麼事
[00:08:55.120 --> 00:08:57.120]  剛才我講到既然死
[00:08:57.120 --> 00:08:59.120]  不一定只是講到人的斷氣
[00:08:59.120 --> 00:09:02.120]  最可怕的事情
[00:09:02.120 --> 00:09:04.120]  甚至比死亡更可怕的
[00:09:04.120 --> 00:09:07.120]  是罪帶來關係上的破壞
[00:09:07.120 --> 00:09:09.120]  生命上的傷痛
[00:09:09.120 --> 00:09:13.120]  所以這裡講到經過試煉後得到生命的冠冕
[00:09:13.120 --> 00:09:16.120]  是神要透過試煉練成我們的生命
[00:09:16.120 --> 00:09:19.120]  更加能夠體會生命的可貴
[00:09:19.120 --> 00:09:22.120]  生命的真體
[00:09:22.120 --> 00:09:24.120]  有時人都是這樣
[00:09:24.120 --> 00:09:25.120]  香港人我們很充實
[00:09:25.120 --> 00:09:27.120]  沒有哪個香港人懶
[00:09:27.120 --> 00:09:29.120]  懶的香港人真的很難生存
[00:09:29.120 --> 00:09:32.120]  不過同樣很勤力的香港人也很難生存
[00:09:32.120 --> 00:09:34.120]  因為都捱病了
[00:09:34.120 --> 00:09:36.120]  所以我們日衝夜衝
[00:09:36.120 --> 00:09:37.120]  我們有很多責任
[00:09:37.120 --> 00:09:38.120]  我們很盡責
[00:09:38.120 --> 00:09:40.120]  做兒女做父母的
[00:09:40.120 --> 00:09:41.120]  對家庭很盡責
[00:09:41.120 --> 00:09:43.120]  在工作上我們很盡責
[00:09:43.120 --> 00:09:46.120]  在老闆要求上我們又做好
[00:09:46.120 --> 00:09:48.120]  我們自己是老闆的話
[00:09:48.120 --> 00:09:49.120]  我們很盡責
[00:09:49.120 --> 00:09:50.120]  照顧公司和員工
[00:09:50.120 --> 00:09:52.120]  社會份子很盡責
[00:09:52.120 --> 00:09:55.120]  對於社會很多事情我們很關心
[00:09:55.120 --> 00:09:59.120]  但是有時在這些匆忙裡面
[00:09:59.120 --> 00:10:01.120]  尤其是香港人
[00:10:01.120 --> 00:10:03.120]  的確很容易忽略了
[00:10:03.120 --> 00:10:07.120]  甚至又要無意間傷害了人的關係
[00:10:07.120 --> 00:10:08.120]  對我們所愛的人
[00:10:08.120 --> 00:10:10.120]  我們身邊的人
[00:10:10.120 --> 00:10:12.120]  我們可能是做出一些
[00:10:12.120 --> 00:10:16.120]  未必對關係有益的事情
[00:10:16.120 --> 00:10:18.120]  所以若我們這樣說
[00:10:18.120 --> 00:10:19.120]  人很有趣的
[00:10:19.120 --> 00:10:21.120]  有時我們都是
[00:10:21.120 --> 00:10:22.120]  有時入了廠
[00:10:22.120 --> 00:10:24.120]  先坐下靜下來
[00:10:24.120 --> 00:10:26.120]  我們手上的東西可以
[00:10:26.120 --> 00:10:28.120]  暫時放下
[00:10:28.120 --> 00:10:30.120]  突然間我們停下檢視
[00:10:30.120 --> 00:10:32.120]  咦 我在做什麼呢
[00:10:32.120 --> 00:10:35.120]  昨天我才看到一句話
[00:10:35.120 --> 00:10:37.120]  剛好是我今天所說的
[00:10:37.120 --> 00:10:39.120]  這句話是英文說的
[00:10:39.120 --> 00:10:42.120]  "When life gets blurry"
[00:10:42.120 --> 00:10:45.120]  "Adjust your focus"
[00:10:45.120 --> 00:10:47.120]  "When life gets blurry"
[00:10:47.120 --> 00:10:50.120]  "Adjust your focus"
[00:10:50.120 --> 00:10:54.120]  "當生命變得含糊不清的時候"
[00:10:54.120 --> 00:10:57.120]  "調教你的焦點"
[00:10:57.120 --> 00:11:02.120]  "當生命變得含糊不清的時候"
[00:11:02.120 --> 00:11:04.120]  "調教你的焦點"
[00:11:04.120 --> 00:11:06.120]  人很怕意外
[00:11:06.120 --> 00:11:07.120]  突如其來有件事
[00:11:07.120 --> 00:11:08.120]  你沒有預期的
[00:11:08.120 --> 00:11:09.120]  突然間你去看醫生
[00:11:09.120 --> 00:11:11.120]  醫生說你有什麼情況
[00:11:11.120 --> 00:11:12.120]  怎麼會這樣
[00:11:12.120 --> 00:11:14.120]  明明我平時都沒什麼
[00:11:14.120 --> 00:11:15.120]  少少痛而已
[00:11:15.120 --> 00:11:16.120]  為什麼會突然間這樣
[00:11:16.120 --> 00:11:18.120]  明明我還想著
[00:11:18.120 --> 00:11:20.120]  過兩個星期我在哪裡玩過
[00:11:20.120 --> 00:11:23.120]  然後什麼時候我家人有婚禮
[00:11:23.120 --> 00:11:25.120]  然後我工作上又有什麼要做
[00:11:25.120 --> 00:11:26.120]  那現在怎麼辦
[00:11:26.120 --> 00:11:28.120]  突然間打沙了
[00:11:28.120 --> 00:11:30.120]  人都有計劃的
[00:11:30.120 --> 00:11:32.120]  但這句話就說
[00:11:32.120 --> 00:11:34.120]  當突如其來有件事
[00:11:34.120 --> 00:11:37.120]  令我們發覺前面很模糊
[00:11:37.120 --> 00:11:38.120]  明明很清晰
[00:11:38.120 --> 00:11:40.120]  我清楚明天下個星期
[00:11:40.120 --> 00:11:42.120]  下個月下年我應該做什麼
[00:11:42.120 --> 00:11:43.120]  突然間好像模糊了
[00:11:43.120 --> 00:11:44.120]  那計劃怎麼辦
[00:11:44.120 --> 00:11:46.120]  打沙了
[00:11:46.120 --> 00:11:47.120]  我們很緊張
[00:11:47.120 --> 00:11:51.120]  人很怕意外
[00:11:51.120 --> 00:11:53.120]  但這句話提醒我們
[00:11:53.120 --> 00:11:55.120]  當生命變得含糊不清的時候
[00:11:55.120 --> 00:11:57.120]  應該怎麼做
[00:11:57.120 --> 00:11:58.120]  調教你的焦點
[00:11:58.120 --> 00:12:01.120]  好像你拍照一樣
[00:12:01.120 --> 00:12:03.120]  明明你想拍那個東西
[00:12:03.120 --> 00:12:05.120]  模糊了
[00:12:05.120 --> 00:12:06.120]  調教一下
[00:12:06.120 --> 00:12:08.120]  不過現在相機或手機都很先進
[00:12:08.120 --> 00:12:10.120]  不用你手調
[00:12:10.120 --> 00:12:11.120]  要自動的
[00:12:11.120 --> 00:12:13.120]  但人生的焦點
[00:12:13.120 --> 00:12:15.120]  是要你自己去調教
[00:12:15.120 --> 00:12:17.120]  不是自動
[00:12:17.120 --> 00:12:19.120]  所以可能有時身體上的毛病
[00:12:19.120 --> 00:12:21.120]  是神給我們的一個訊息
[00:12:21.120 --> 00:12:24.120]  就是你調教他們生命的焦點
[00:12:24.120 --> 00:12:26.120]  你現在計劃要做的事
[00:12:26.120 --> 00:12:30.120]  未必是人生裡最重要的事
[00:12:30.120 --> 00:12:31.120]  當人生病的時候
[00:12:31.120 --> 00:12:33.120]  才會坐下來去想
[00:12:33.120 --> 00:12:34.120]  我做這麼多事
[00:12:34.120 --> 00:12:35.120]  只有忙事
[00:12:35.120 --> 00:12:37.120]  正所謂我們說
[00:12:37.120 --> 00:12:39.120]  我們常常做很多緊急的事
[00:12:39.120 --> 00:12:41.120]  很趕急要做的事
[00:12:41.120 --> 00:12:43.120]  但我們很容易忽略了什麼
[00:12:43.120 --> 00:12:46.120]  重要的事
[00:12:46.120 --> 00:12:48.120]  當我們身體有毛病
[00:12:48.120 --> 00:12:50.120]  當我們突然間有些
[00:12:50.120 --> 00:12:52.120]  不是突如其來的事情的時候
[00:12:52.120 --> 00:12:54.120]  我們才去調教
[00:12:54.120 --> 00:12:57.120]  我和家人的關係怎麼樣
[00:12:57.120 --> 00:13:00.120]  我們的身體
[00:13:00.120 --> 00:13:02.120]  對自己的靈性
[00:13:02.120 --> 00:13:05.120]  那種關注是不是忽略了呢
[00:13:05.120 --> 00:13:07.120]  甚至如果我們本身已經是基督徒
[00:13:07.120 --> 00:13:09.120]  我們和神的關係
[00:13:09.120 --> 00:13:11.120]  是不是疏遠了呢
[00:13:11.120 --> 00:13:12.120]  如果我們不是基督徒的時候
[00:13:12.120 --> 00:13:13.120]  我們就會想
[00:13:13.120 --> 00:13:16.120]  人生是不是就這樣
[00:13:16.120 --> 00:13:18.120]  就完結了呢
[00:13:18.120 --> 00:13:19.120]  人生有什麼意義呢
[00:13:19.120 --> 00:13:21.120]  這些很老土
[00:13:21.120 --> 00:13:23.120]  人問了幾千年
[00:13:23.120 --> 00:13:26.120]  但仍然是人生最重要的問題
[00:13:26.120 --> 00:13:28.120]  所以有時原來
[00:13:28.120 --> 00:13:31.120]  病不單單是一個苦茶
[00:13:31.120 --> 00:13:34.120]  也可能是醫治我們心靈的良藥
[00:13:34.120 --> 00:13:36.120]  身體上我們可能
[00:13:36.120 --> 00:13:39.120]  在這個階段要特別去調教處理
[00:13:39.120 --> 00:13:42.120]  但如果我們患了病
[00:13:42.120 --> 00:13:45.120]  沒有特別去留意我們心靈的狀況
[00:13:45.120 --> 00:13:47.120]  沒有留意我們身邊的人的關係
[00:13:47.120 --> 00:13:52.120]  沒有留意我們生命的焦點的時候
[00:13:52.120 --> 00:13:55.120]  可能我們就浪費了這個病
[00:13:55.120 --> 00:14:00.120]  不知道這樣說對不對
[00:14:00.120 --> 00:14:04.120]  開心不開心你都要面對
[00:14:04.120 --> 00:14:06.120]  不如我們積極一點 正面一點
[00:14:06.120 --> 00:14:09.120]  究竟現在我們遭遇的情況
[00:14:09.120 --> 00:14:11.120]  在當中我們可以怎樣去面對
[00:14:11.120 --> 00:14:15.120]  以致能夠讓我們在當中都能夠得益
[00:14:15.120 --> 00:14:17.120]  有一次我去一間療養院
[00:14:17.120 --> 00:14:21.120]  去探望一個病友
[00:14:21.120 --> 00:14:24.120]  他離遠見到我已經很開心
[00:14:24.120 --> 00:14:25.120]  離遠見到我已經很開心
[00:14:25.120 --> 00:14:27.120]  牧師 牧師 牧師
[00:14:27.120 --> 00:14:28.120]  然後走過去
[00:14:28.120 --> 00:14:32.120]  其實他已經住了一個多星期
[00:14:32.120 --> 00:14:36.120]  有些身體的情況
[00:14:36.120 --> 00:14:38.120]  我和他聊天很興奮很開心
[00:14:38.120 --> 00:14:43.120]  他說多謝牧師來探望我
[00:14:43.120 --> 00:14:45.120]  平日有沒有人來探望你
[00:14:45.120 --> 00:14:47.120]  你太太啊 子女啊
[00:14:47.120 --> 00:14:49.120]  有啊 有啊 上次我太太來探望我
[00:14:49.120 --> 00:14:51.120]  晚上我兒女放學又來探望我
[00:14:51.120 --> 00:14:52.120]  好啊 好啊 好啊
[00:14:52.120 --> 00:14:53.120]  但很開心
[00:14:53.120 --> 00:14:54.120]  雖然他身體有些病
[00:14:54.120 --> 00:14:56.120]  但他心靈很開朗
[00:14:56.120 --> 00:14:58.120]  他很感恩
[00:14:58.120 --> 00:15:00.120]  旁邊的床
[00:15:00.120 --> 00:15:02.120]  另外一個病友我不認識
[00:15:02.120 --> 00:15:06.120]  但我猜過去探望他的是他太太
[00:15:06.120 --> 00:15:08.120]  他們兩個說話很大聲
[00:15:08.120 --> 00:15:11.120]  不用偷聽都聽得到
[00:15:11.120 --> 00:15:17.120]  我印象中那個男士的病友
[00:15:17.120 --> 00:15:21.120]  我想在病患裏身體很辛苦
[00:15:21.120 --> 00:15:25.120]  有些埋怨的聲音
[00:15:25.120 --> 00:15:28.120]  很辛苦啊 很辛苦啊
[00:15:28.120 --> 00:15:33.120]  我不知道如果大家是他太太
[00:15:33.120 --> 00:15:35.120]  你會怎樣回應呢
[00:15:35.120 --> 00:15:37.120]  正常地就
[00:15:37.120 --> 00:15:39.120]  放心吧 醫生在處理你
[00:15:39.120 --> 00:15:41.120]  會好一點的
[00:15:41.120 --> 00:15:44.120]  但我聽見這位我猜是太太的人怎樣說呢
[00:15:44.120 --> 00:15:47.120]  是的 全世界你最辛苦了
[00:15:47.120 --> 00:15:52.120]  就是你辛苦 喊生喊死
[00:15:52.120 --> 00:15:54.120]  我不辛苦
[00:15:54.120 --> 00:15:56.120]  我又要來照顧你
[00:15:56.120 --> 00:15:57.120]  家裏又要照顧子女
[00:15:57.120 --> 00:15:59.120]  又要什麼什麼
[00:15:59.120 --> 00:16:01.120]  你最辛苦了 全世界
[00:16:01.120 --> 00:16:04.120]  那個病友沒話好說
[00:16:04.120 --> 00:16:07.120]  這樣就可以止息一些人的埋怨
[00:16:07.120 --> 00:16:10.120]  不過不要學
[00:16:10.120 --> 00:16:13.120]  我猜對這個病友來說
[00:16:13.120 --> 00:16:15.120]  身體的辛苦一點
[00:16:15.120 --> 00:16:18.120]  還是心靈的痛辛苦一點
[00:16:18.120 --> 00:16:20.120]  可能對他來說
[00:16:20.120 --> 00:16:22.120]  他心想這樣就死了
[00:16:22.120 --> 00:16:25.120]  我最親愛的人我太太這樣對我
[00:16:25.120 --> 00:16:27.120]  我見到太太很辛苦
[00:16:27.120 --> 00:16:30.120]  去到又要幫她按摩
[00:16:30.120 --> 00:16:31.120]  做其他事
[00:16:31.120 --> 00:16:34.120]  因為那個病友好像動不了很方便
[00:16:34.120 --> 00:16:36.120]  我猜她真的很辛苦
[00:16:36.120 --> 00:16:39.120]  但其實這已經是關係上的破壞
[00:16:39.120 --> 00:16:41.120]  什麼夫婦不是
[00:16:41.120 --> 00:16:42.120]  我經常覺得很奇怪
[00:16:42.120 --> 00:16:45.120]  我們人都經常大直說
[00:16:45.120 --> 00:16:46.120]  我們結婚的時候
[00:16:46.120 --> 00:16:51.120]  無論生病 富貴貧窮都怎樣
[00:16:51.120 --> 00:16:54.120]  但通常來到的時候就知道原來那些是假的
[00:16:54.120 --> 00:16:56.120]  來到的時候病
[00:16:56.120 --> 00:16:58.120]  你辛苦 我也辛苦
[00:16:58.120 --> 00:17:00.120]  老實說 病辛苦嗎
[00:17:00.120 --> 00:17:04.120]  我生了第二個兒子 我很辛苦
[00:17:04.120 --> 00:17:08.120]  不只是患病會打差我們生命的焦點
[00:17:08.120 --> 00:17:11.120]  生了第二個兒子也會打差生命的焦點
[00:17:11.120 --> 00:17:13.120]  今早也差點出不了門
[00:17:13.120 --> 00:17:15.120]  整晚老婆睡不著
[00:17:15.120 --> 00:17:17.120]  因為兒子又吵吵鬧鬧
[00:17:17.120 --> 00:17:22.120]  不知過了兩個小時又要吃了
[00:17:22.120 --> 00:17:24.120]  我小兒子很厲害很大吃
[00:17:24.120 --> 00:17:27.120]  睡不著又要跟他玩
[00:17:27.120 --> 00:17:29.120]  然後大兒子又搞來搞去
[00:17:29.120 --> 00:17:32.120]  今早我也幫忙照顧兒子才出來
[00:17:32.120 --> 00:17:34.120]  人生每樣東西都是
[00:17:34.120 --> 00:17:37.120]  當人生去到一些路口的時候
[00:17:37.120 --> 00:17:39.120]  突然不是我們所預期的
[00:17:39.120 --> 00:17:41.120]  其實是神提醒我們
[00:17:41.120 --> 00:17:44.120]  調教一下你的生命焦點
[00:17:44.120 --> 00:17:47.120]  你所做的事情是很緊急的
[00:17:47.120 --> 00:17:51.120]  但不一定是最重要的
[00:17:51.120 --> 00:17:54.120]  所以當有些我們沒有預期的事情發生的時候
[00:17:54.120 --> 00:17:55.120]  我們去調教
[00:17:55.120 --> 00:17:57.120]  而當我們想著
[00:17:57.120 --> 00:18:01.120]  病影響我們生命嗎
[00:18:01.120 --> 00:18:04.120]  有時做人做到若干年
[00:18:04.120 --> 00:18:06.120]  做了牧師 傳道人
[00:18:06.120 --> 00:18:11.120]  在教會身邊看到很多不同的人
[00:18:11.120 --> 00:18:15.120]  生命不是說長短這麼簡單
[00:18:15.120 --> 00:18:19.120]  最大問題是生命你無法預期有多長多短
[00:18:19.120 --> 00:18:22.120]  所以其實我們要有計劃
[00:18:22.120 --> 00:18:26.120]  但同樣我們要珍惜每一天
[00:18:26.120 --> 00:18:30.120]  珍惜我們眼前的人
[00:18:30.120 --> 00:18:33.120]  昨天有一個非常不開心的新聞
[00:18:33.120 --> 00:18:36.120]  大家看新聞可能都聽到
[00:18:36.120 --> 00:18:38.120]  有一個19歲的少年人
[00:18:38.120 --> 00:18:40.120]  在澳洲學習駕駛飛機
[00:18:40.120 --> 00:18:44.120]  意外失事離世
[00:18:44.120 --> 00:18:45.120]  我們收到消息
[00:18:45.120 --> 00:18:50.120]  其實他是九龍城浸信會一對夫婦的兒子
[00:18:50.120 --> 00:18:56.120]  有人很快到教會趕他去做嫡禮
[00:18:56.120 --> 00:19:01.120]  因為可能仍然年輕還未成年
[00:19:01.120 --> 00:19:03.120]  有時想想生命
[00:19:03.120 --> 00:19:05.120]  有時我們以為我患病
[00:19:05.120 --> 00:19:08.120]  那我做多久活
[00:19:08.120 --> 00:19:10.120]  看見青少年人就很羨慕
[00:19:10.120 --> 00:19:12.120]  他還有青春
[00:19:12.120 --> 00:19:15.120]  但有時真的很難說
[00:19:15.120 --> 00:19:18.120]  你以為現在你的病會奪去你的生命嗎
[00:19:18.120 --> 00:19:24.120]  我見過有些病可以比預期多很多年
[00:19:24.120 --> 00:19:26.120]  你以為這個青少年人這麼年輕
[00:19:26.120 --> 00:19:29.120]  前面有很多時間給他嗎
[00:19:29.120 --> 00:19:31.120]  結果一發生
[00:19:31.120 --> 00:19:35.120]  一句話就離世
[00:19:35.120 --> 00:19:36.120]  所以最重要的是
[00:19:36.120 --> 00:19:40.120]  既然現在神給我們一段時間要坐下來
[00:19:40.120 --> 00:19:44.120]  這一杯是苦茶也好
[00:19:44.120 --> 00:19:45.120]  是良藥也好
[00:19:45.120 --> 00:19:48.120]  你都要喝掉
[00:19:48.120 --> 00:19:49.120]  不如問清楚自己
[00:19:49.120 --> 00:19:52.120]  究竟現在我們所遇見的
[00:19:52.120 --> 00:19:55.120]  有什麼我們要去做
[00:19:55.120 --> 00:19:58.120]  以致我們在當中能夠得益
[00:19:58.120 --> 00:20:01.120]  不是單單當作一個苦茶
[00:20:01.120 --> 00:20:03.120]  就喝掉
[00:20:03.120 --> 00:20:04.120]  而是跟自己說
[00:20:04.120 --> 00:20:07.120]  跟神說無論在世有多少日子
