
[00:00:00.000 --> 00:00:04.420]  好 今天跟各位我們繼續來講傳道書
[00:06:17.540 --> 00:06:21.240]  這個就是我今天跟上次講到我提過
[00:06:21.240 --> 00:06:27.180]  就是說我今天重點就是當紀念上主賜予的聖言
[00:06:27.180 --> 00:06:29.480]  今天人生還有延長賽嗎
[00:06:29.480 --> 00:06:32.580]  其實有兩個重點
[00:06:32.580 --> 00:06:35.940]  當中我們曾經有讀過的告訴我們說
[00:06:35.940 --> 00:06:38.180]  人所當盡的本分
[00:06:38.180 --> 00:06:39.940]  在剛才我們所讀的經文裡面
[00:06:39.940 --> 00:06:43.020]  十二章的第十三節裡面說
[00:06:43.020 --> 00:06:44.440]  就是說世都已聽見
[00:06:44.440 --> 00:06:46.040]  種義就是敬畏神
[00:06:46.040 --> 00:06:47.520]  謹守祂的誡命
[00:06:47.520 --> 00:06:50.640]  這是人所當盡的本分
[00:06:50.640 --> 00:06:54.280]  所以人當盡的本分有兩個
[00:06:54.280 --> 00:06:57.320]  謹守尊賢從神而來的真理
[00:06:57.320 --> 00:06:59.040]  這是我們當盡的本分
[00:06:59.040 --> 00:07:00.780]  然後這是敬畏神
[00:07:00.780 --> 00:07:03.140]  這就是我今天要跟各位在這個題目
[00:07:03.140 --> 00:07:06.480]  跟那個重點上一起來領受的
[00:07:06.480 --> 00:07:08.740]  人生還有延長賽嗎
[00:07:08.740 --> 00:07:10.640]  我先跟各位來讀一段經文
[00:07:10.640 --> 00:07:14.180]  是傳道書的第八章第八節
[00:07:14.180 --> 00:07:16.120]  我讀給大家聽好了
[00:07:16.120 --> 00:07:19.240]  無人有權利掌管生命
[00:07:19.240 --> 00:07:21.440]  將生命留住
[00:07:21.440 --> 00:07:25.320]  也無人有權利掌管喜奇
[00:07:25.320 --> 00:07:28.120]  這場征戰無人能免
[00:07:28.120 --> 00:07:32.020]  邪惡也不能救那好心邪惡的人
[00:07:32.020 --> 00:07:36.620]  所以傳道者都已經有清楚的講到
[00:07:36.620 --> 00:07:40.040]  沒有人有權利能夠掌管生命
[00:07:40.040 --> 00:07:41.540]  將生命留住
[00:07:41.540 --> 00:07:46.680]  有點就像好像想比賽繼續延長下去
[00:07:46.680 --> 00:07:50.940]  也沒有人有權利掌管喜奇
[00:07:50.940 --> 00:07:57.020]  這沒有人能夠決定死亡是什麼時候
[00:07:57.020 --> 00:07:58.740]  所以這一場征戰
[00:07:58.740 --> 00:08:02.120]  就是說這些人無法逃避的一個征戰
[00:08:02.120 --> 00:08:05.720]  這個生與死好像一場戰爭一樣
[00:08:05.720 --> 00:08:09.040]  縱使這個翻譯我用另外一個翻譯說
[00:08:09.040 --> 00:08:11.380]  就是邪惡也不能救那好心邪惡的人
[00:08:11.380 --> 00:08:14.220]  就是說從凶極惡的人
[00:08:14.220 --> 00:08:18.880]  也逃脫不了最終的人生的歸屬地
[00:08:18.880 --> 00:08:21.680]  就算是一個很凶惡的人
[00:08:21.680 --> 00:08:23.820]  他很想逃避死亡
[00:08:23.820 --> 00:08:24.840]  他也不能夠
[00:08:24.840 --> 00:08:27.240]  無論他多從凶極惡
[00:08:27.240 --> 00:08:30.820]  他也逃不了到面對要死亡
[00:08:30.820 --> 00:08:32.320]  所以這個我馬上會想起
[00:08:32.320 --> 00:08:34.640]  就是以前的秦始皇
[00:08:34.640 --> 00:08:36.840]  他很想不死
[00:08:36.840 --> 00:08:38.420]  如果大家讀中國歷史的話
[00:08:38.420 --> 00:08:42.520]  秦始皇就是派人去求長生不老藥
[00:08:42.520 --> 00:08:45.580]  所以但最終他還是要死亡
[00:08:45.580 --> 00:08:51.620]  連秦始皇那個當代的皇帝也不能逃避
[00:08:51.620 --> 00:08:57.040]  其實我們人世當中都常有機會
[00:08:57.040 --> 00:08:59.580]  我們身邊有我們熟悉的人
[00:08:59.580 --> 00:09:01.380]  或者說我們不認識的人
[00:09:01.380 --> 00:09:05.640]  他們都要面對後殊死已經到死亡
[00:09:05.640 --> 00:09:09.580]  就是其實我昨天就出席了一個
[00:09:09.580 --> 00:09:11.740]  弟兄的安息禮拜
[00:09:11.740 --> 00:09:13.740]  有時候我們真的特別
[00:09:13.740 --> 00:09:16.580]  因為這位弟兄他的背景是什麼
[00:09:16.580 --> 00:09:20.640]  他本身就是一位在醫院工作的護理人員
[00:09:20.640 --> 00:09:22.120]  他是一個護士
[00:09:22.120 --> 00:09:26.740]  而且他是在ICU裡面當專科的護士
[00:09:26.740 --> 00:09:31.620]  他在醫院裡面有很多很好的貢獻
[00:09:31.620 --> 00:09:34.720]  但他算是一個我們說突然死亡
[00:09:34.720 --> 00:09:37.340]  他在突然的死亡
[00:09:37.340 --> 00:09:39.180]  很短很快
[00:09:39.180 --> 00:09:40.120]  兩個月不夠
[00:09:40.120 --> 00:09:42.580]  他就因為經歷到癌症
[00:09:42.580 --> 00:09:48.020]  經歷到另外一些引起的副作用
[00:09:48.020 --> 00:09:50.320]  結果就離開世界
[00:09:50.320 --> 00:09:52.080]  所以有時候
[00:09:52.080 --> 00:09:55.440]  在我們都很難過的時候都想到
[00:09:55.440 --> 00:09:57.640]  縱然他真的在ICU的時候
[00:09:57.640 --> 00:10:00.140]  他曾經救過很多的生命
[00:10:00.140 --> 00:10:04.580]  他是一個很熟悉急救的人
[00:10:04.580 --> 00:10:09.380]  但人還是不能夠去避免
[00:10:09.380 --> 00:10:15.520]  要經歷面對他生命的終結
[00:10:15.520 --> 00:10:19.580]  但我相信在我們的信仰當中
[00:10:19.580 --> 00:10:20.740]  我們每一個基督徒
[00:10:20.740 --> 00:10:23.080]  我們將來還是可以在天家
[00:10:23.080 --> 00:10:26.280]  在永恆當中跟這位弟兄再見
[00:10:26.280 --> 00:10:30.720]  所以我們還是會經歷到一些難過的時候
[00:10:30.720 --> 00:10:33.580]  但這就是我們人生就是這樣真實
[00:10:33.580 --> 00:10:34.540]  無論你是
[00:10:34.540 --> 00:10:37.480]  可能是你是一個很厲害的醫生
[00:10:37.480 --> 00:10:40.320]  很厲害的一個很注重健康的人
[00:10:40.320 --> 00:10:41.680]  有時候我們真的也不曉得
[00:10:41.680 --> 00:10:45.280]  我們的生命是什麼時候會終結
[00:10:45.280 --> 00:10:47.520]  這不在人的手中
[00:10:47.520 --> 00:10:50.820]  是在神的手中
[00:10:50.820 --> 00:10:53.240]  所以今天我們還是要回到聖經裡面
[00:10:53.240 --> 00:10:58.780]  我們來看傳道書十二章
[00:10:58.780 --> 00:11:00.780]  二九到十四節
[00:11:00.780 --> 00:11:04.520]  這段經文我想跟各位來看
[00:11:04.520 --> 00:11:07.740]  我們不能夠有一個延長賽
[00:11:07.740 --> 00:11:10.480]  如果我的答案是說
[00:11:10.480 --> 00:11:13.680]  在人生如果是上一個比賽的時候
[00:11:13.680 --> 00:11:17.520]  這續長我會看它續長怎麼樣呢
[00:11:17.520 --> 00:11:21.980]  沒有需要分出勝與負
[00:11:21.980 --> 00:11:24.740]  沒有分勝負的比賽
[00:11:24.740 --> 00:11:28.580]  因為要分出誰是贏家
[00:11:28.580 --> 00:11:31.520]  那個比賽就一定打平手
[00:11:31.520 --> 00:11:33.140]  它就不能夠完結
[00:11:33.140 --> 00:11:34.820]  因為沒有分出勝負
[00:11:34.820 --> 00:11:37.480]  通常很多的比賽都有分出勝負的時候
[00:11:37.480 --> 00:11:43.440]  他們到最後就要判斷誰是贏了
[00:11:43.440 --> 00:11:46.040]  那場比賽誰拿了冠軍
[00:11:46.040 --> 00:11:48.740]  所以到最後他們要分出勝負
[00:11:48.740 --> 00:11:50.780]  所以他們就有延長賽
[00:11:50.780 --> 00:11:54.140]  但在我們的人生比賽當中
[00:11:54.140 --> 00:11:57.980]  其實我們不需要為了勝與負
[00:11:57.980 --> 00:12:00.620]  我們來有延長賽
[00:12:00.620 --> 00:12:03.040]  這也不是我們能夠決定的
[00:12:03.040 --> 00:12:05.020]  所以當我們人生的比賽
[00:12:05.020 --> 00:12:07.880]  我們人的生命終結的時候
[00:12:07.880 --> 00:12:09.540]  我們人死了以後
[00:12:09.540 --> 00:12:12.520]  真的就不會再有延長的賽
[00:12:12.520 --> 00:12:14.380]  可以延長我們的時間
[00:12:14.380 --> 00:12:16.240]  所以上次我們也就是說
[00:12:16.240 --> 00:12:20.120]  我們不要等到我們年老的時候
[00:12:20.120 --> 00:12:21.840]  我們才去後悔
[00:12:21.840 --> 00:12:24.620]  我們要好好的去把握我們自己
[00:12:24.620 --> 00:12:26.180]  今天每一天
[00:12:26.180 --> 00:12:29.220]  打好我們的人生的上半場
[00:12:29.220 --> 00:12:32.880]  當然現在的科技很發達
[00:12:32.880 --> 00:12:34.480]  在十幾年前
[00:12:34.480 --> 00:12:36.720]  現在好像就沒有人在談
[00:12:36.720 --> 00:12:38.320]  在談的東西已經不一樣
[00:12:38.320 --> 00:12:40.820]  十幾年前我們談的是什麼
[00:12:40.820 --> 00:12:42.720]  是那個科隆人
[00:12:42.720 --> 00:12:43.880]  大家還有印象嗎
[00:12:43.880 --> 00:12:46.680]  還有知道我們叫複製的人
[00:12:46.680 --> 00:12:49.340]  另外有人叫科隆
[00:12:49.340 --> 00:12:53.080]  就是你可以把你的基因拿出來
[00:12:53.080 --> 00:12:56.880]  然後就是交給科學家
[00:12:56.880 --> 00:12:58.620]  他就幫你存起來
[00:12:58.620 --> 00:13:00.740]  到他們的技術更好的時候
[00:13:00.740 --> 00:13:03.940]  以前就是科隆羊 科隆牛那些
[00:13:03.940 --> 00:13:05.220]  他們就會想說
[00:13:05.220 --> 00:13:08.320]  你就可以重新來科隆
[00:13:08.320 --> 00:13:11.120]  複製一個你出來
[00:13:11.120 --> 00:13:14.120]  好像給人有一種不同的盼望
[00:13:14.120 --> 00:13:16.720]  好像我們就可以還有一個Second Life
[00:13:16.720 --> 00:13:18.720]  有一個第二次
[00:13:18.720 --> 00:13:21.620]  人生好像還可以重來
[00:13:21.620 --> 00:13:24.480]  我不知道你對這個還有沒有印象
[00:13:24.480 --> 00:13:27.740]  還是你其實也都覺得這個
[00:13:27.740 --> 00:13:28.840]  好像不太可能
[00:13:28.840 --> 00:13:31.840]  或許好像也沒有科學家在發表
[00:13:31.840 --> 00:13:34.280]  或是說在做這個東西
[00:13:34.280 --> 00:13:35.920]  現代是什麼
[00:13:35.920 --> 00:13:37.920]  現代我們大概也不講科隆人
[00:13:37.920 --> 00:13:40.120]  我們講什麼
[00:13:40.120 --> 00:13:41.840]  我們只講AI
[00:13:41.840 --> 00:13:44.040]  我們會講會不會有一個AI
[00:13:44.040 --> 00:13:45.920]  可以將來是你就是AI
[00:13:45.920 --> 00:13:47.640]  AI就是你
[00:13:47.640 --> 00:13:50.140]  其實現在不講科隆人
[00:13:50.140 --> 00:13:51.880]  也講AI
[00:13:51.880 --> 00:13:53.620]  但更講一個是什麼
[00:13:53.620 --> 00:13:54.420]  是我們說
[00:13:54.420 --> 00:13:58.080]  我們會不會有一個虛擬的宇宙
[00:13:58.080 --> 00:13:59.780]  元宇宙
[00:13:59.780 --> 00:14:01.440]  如果你有看電影的話
[00:14:01.440 --> 00:14:05.320]  這電影就是很多的想像力
[00:14:05.320 --> 00:14:07.620]  最近我看過一套電影講那個
[00:14:07.620 --> 00:14:09.080]  我好像也講過
[00:14:09.080 --> 00:14:10.980]  那個叫Doctor Stranger
[00:14:10.980 --> 00:14:12.380]  那個奇異博士
[00:14:12.380 --> 00:14:13.540]  奇異博士就是說
[00:14:13.540 --> 00:14:17.220]  你在不同的一個虛擬的宇宙當中
[00:14:17.220 --> 00:14:18.640]  他還是有一個你
[00:14:18.640 --> 00:14:20.620]  有另外一個梁明材
[00:14:20.620 --> 00:14:23.120]  在不同的虛擬的宇宙當中
[00:14:23.120 --> 00:14:24.640]  很多的不只一個
[00:14:24.640 --> 00:14:27.140]  很多的梁明材在不同的宇宙當中
[00:14:27.140 --> 00:14:29.620]  在地球死了以後
[00:14:29.620 --> 00:14:31.240]  另外一個就可以過來
[00:14:31.240 --> 00:14:32.240]  就代替他
[00:14:32.240 --> 00:14:33.080]  我不曉得你有沒有
[00:14:33.080 --> 00:14:35.040]  這就是電影那個想像力
[00:14:35.040 --> 00:14:37.080]  想像空間很多
[00:14:37.080 --> 00:14:39.220]  所以我們都不知道
[00:14:39.220 --> 00:14:40.680]  但我們還是有點
[00:14:40.680 --> 00:14:42.740]  很怕有點上秦始皇吧
[00:14:42.740 --> 00:14:46.780]  都很想我的生命會不會繼續延下去
[00:14:46.780 --> 00:14:49.680]  我還可以在人生的比賽當中
[00:14:49.680 --> 00:14:51.540]  還可以打延長賽
[00:14:51.540 --> 00:14:56.040]  但我相信這個不是我們真實的人生
[00:14:56.040 --> 00:14:59.320]  人要面對生命的終結就會來的時候
[00:14:59.320 --> 00:15:01.980]  我們就要知道怎麼樣去面對
[00:15:01.980 --> 00:15:03.840]  怎麼樣去接受
[00:15:03.840 --> 00:15:06.420]  這才是我們真實的人生
[00:15:06.420 --> 00:15:08.920]  你還沒有想到AI是怎麼樣
[00:15:08.920 --> 00:15:09.720]  可以代替你
[00:15:09.720 --> 00:15:13.140]  或者說讓你會不會有點像復活
[00:15:13.140 --> 00:15:14.540]  再重新再來呢
[00:15:14.540 --> 00:15:16.440]  這個我們其實都不知道
[00:15:16.440 --> 00:15:18.040]  但我們就要好好去在
[00:15:18.040 --> 00:15:20.120]  我們今天的人生裡面
[00:15:20.120 --> 00:15:23.980]  怎麼樣去打好我們的人生的這場比賽
[00:15:23.980 --> 00:15:25.840]  其實在宏觀當中
[00:15:25.840 --> 00:15:27.640]  我們就像一場比賽
[00:15:27.640 --> 00:15:29.420]  在比較微觀的當中
[00:15:29.420 --> 00:15:30.620]  我們其實在人生裡面
[00:15:30.620 --> 00:15:32.220]  其實有大大小小的
[00:15:32.220 --> 00:15:34.980]  不同階段的人生的比賽
[00:15:34.980 --> 00:15:36.180]  就有點像
[00:15:36.180 --> 00:15:37.540]  我用NBA來講
[00:15:37.540 --> 00:15:39.740]  NBA大概如果你有看一下
[00:15:39.740 --> 00:15:41.380]  你也聽過的話
[00:15:41.380 --> 00:15:43.720]  NBA是有常規賽
[00:15:43.720 --> 00:15:45.520]  他要打好多場以後
[00:15:45.520 --> 00:15:47.440]  就進到那個季後賽
[00:15:47.440 --> 00:15:50.520]  季後賽就一路打上去的話
[00:15:50.520 --> 00:15:52.140]  就到總決賽
[00:15:52.140 --> 00:15:53.640]  這有點像我們的人生
[00:15:53.640 --> 00:15:56.920]  我們就在不同的大大小小的比賽當中
[00:15:56.920 --> 00:15:59.620]  我們都一直都打下去
[00:15:59.620 --> 00:16:02.020]  我上次有提到一個是說
[00:16:02.020 --> 00:16:03.320]  比賽這樣子的話
[00:16:03.320 --> 00:16:06.520]  其實有時候我們比賽會出現什麼情況
[00:16:06.520 --> 00:16:08.340]  腰斬
[00:16:08.340 --> 00:16:10.020]  大家有聽 有知道嗎
[00:16:10.020 --> 00:16:11.240]  腰斬比賽
[00:16:11.240 --> 00:16:14.720]  就是說那個比賽打到一半的時候
[00:16:14.720 --> 00:16:17.820]  其實有時候很不同的原因
[00:16:17.820 --> 00:16:19.740]  那個比賽又腰斬
[00:16:19.740 --> 00:16:22.080]  這有點我上次的提醒就是說
[00:16:22.080 --> 00:16:24.840]  我們人生不知道有沒有下半場
[00:16:24.840 --> 00:16:28.120]  我們也不知道人生那個比賽什麼時候終結
[00:16:28.120 --> 00:16:29.720]  有時候真的是變成一個
[00:16:29.720 --> 00:16:33.220]  一場腰斬的比賽
[00:16:33.220 --> 00:16:36.340]  我們的人生就完了
[00:16:36.340 --> 00:16:39.340]  我上次有提到在我負責的安息禮拜當中
[00:16:39.340 --> 00:16:42.920]  其實從幾個月的人
[00:16:42.920 --> 00:16:44.520]  到一百歲的人
[00:16:44.520 --> 00:16:46.680]  差不多一百歲的人的安息禮拜
[00:16:46.680 --> 00:16:48.820]  我都負責過
[00:16:48.820 --> 00:16:50.520]  有時候真的很不容易
[00:16:50.520 --> 00:16:54.920]  特別是很年輕的離世的人
[00:16:54.920 --> 00:16:57.620]  就是好像他的人生比賽
[00:16:57.620 --> 00:16:59.380]  根本沒有去到上半場
[00:16:59.380 --> 00:17:01.240]  好像還在打的時候
[00:17:01.240 --> 00:17:02.820]  就已經腰斬
[00:17:02.820 --> 00:17:04.920]  所以我們沒有人知道
[00:17:04.920 --> 00:17:09.020]  只是我們要好好的在日光之下
[00:17:09.020 --> 00:17:11.640]  好好的去在我們的人生比賽裡面
[00:17:11.640 --> 00:17:13.320]  好好去打
[00:17:13.320 --> 00:17:14.580]  神是把我們放到
[00:17:14.580 --> 00:17:17.040]  人生不同的一個場景
[00:17:17.040 --> 00:17:18.340]  不同的階段
[00:17:18.340 --> 00:17:21.320]  我們就去打好這場比賽
[00:17:21.320 --> 00:17:23.180]  怎麼樣打呢
[00:17:23.180 --> 00:17:25.140]  我們最重要是有兩個
[00:17:25.140 --> 00:17:27.040]  我們當今的本分
[00:17:27.040 --> 00:17:29.040]  這個當今的本分有兩個
[00:17:29.040 --> 00:17:31.820]  其實在第十三節裡面有告訴我們的
[00:17:31.820 --> 00:17:34.220]  這是我們人所當今的本分
[00:17:34.220 --> 00:17:37.120]  第一個是他講到什麼
[00:17:37.120 --> 00:17:38.540]  第十三節
[00:17:38.540 --> 00:17:40.340]  有看到嗎
[00:17:40.340 --> 00:17:42.780]  第一個是講到敬畏神
[00:17:42.780 --> 00:17:45.780]  然後第二個是講到怎麼樣
[00:17:45.780 --> 00:17:50.340]  要謹守遵循崇禪而來的真理
[00:17:50.340 --> 00:17:51.780]  我們先講那個
[00:17:51.780 --> 00:17:53.740]  謹守遵循崇禪而來的真理
[00:17:53.740 --> 00:17:55.020]  因為這個是十二章的
[00:17:55.020 --> 00:17:56.940]  第九到十二節裡面
[00:17:56.940 --> 00:17:59.980]  他用了兩個不同的形容詞
[00:17:59.980 --> 00:18:02.340]  來形容我們應該怎麼樣去
[00:18:02.340 --> 00:18:04.120]  好好的遵守
[00:18:04.120 --> 00:18:06.480]  謹守遵循神的話
[00:18:06.480 --> 00:18:08.540]  崇禪而來的真理
[00:18:08.540 --> 00:18:10.480]  這裡提到我們第十一節
[00:18:10.480 --> 00:18:13.940]  第十一節是這樣子說的
[00:18:13.940 --> 00:18:18.880]  他說是智慧人的言語
[00:18:18.880 --> 00:18:21.320]  好像刺棍
[00:18:21.320 --> 00:18:23.480]  這個刺棍是什麼呢
[00:18:23.480 --> 00:18:26.020]  這個刺棍其實就是說
[00:18:26.020 --> 00:18:30.940]  我們的有的崇禪而來的真理
[00:18:30.940 --> 00:18:33.280]  是對我們的幫助
[00:18:33.280 --> 00:18:36.220]  他說崇禪而來的真理
[00:18:36.220 --> 00:18:40.120]  神給我們的寶貴的話語
[00:18:40.120 --> 00:18:42.840]  都是刺棍一樣
[00:18:42.840 --> 00:18:45.940]  所以他說是一個慕者所賜的
[00:18:45.940 --> 00:18:47.380]  我們都記得四篇二十三篇
[00:18:47.380 --> 00:18:50.780]  告訴我們說誰是我們的慕者
[00:18:50.780 --> 00:18:52.920]  耶和華是我們的慕者
[00:18:52.920 --> 00:18:54.620]  所以第十一節當中
[00:18:54.620 --> 00:18:56.740]  告訴我們一個慕者所賜的
[00:18:56.740 --> 00:18:59.040]  不是從人來的
