
[00:00:00.000 --> 00:00:05.500]  根據猶太人傳統阿伯拉罕憲二世的故事
[00:05:32.300 --> 00:05:39.300]  然後有很多的無論學者或者是導師
[00:05:39.300 --> 00:05:41.300]  傳道都去提醒弟兄姊妹
[00:05:41.300 --> 00:05:44.300]  然後就得出一個屬靈的教訓
[00:05:44.300 --> 00:05:46.300]  就是說阿伯拉罕一生的靈命
[00:05:46.300 --> 00:05:48.300]  當他舉刀要殺他的兒子
[00:05:48.300 --> 00:05:50.300]  獻作繁祭的時候
[00:05:50.300 --> 00:05:53.300]  忽然看見那裏有一隻羊羔
[00:05:53.300 --> 00:05:55.300]  他的信心就去到一個
[00:05:55.300 --> 00:06:00.300]  登峰造極的一個極點
[00:06:00.300 --> 00:06:02.300]  一般是這樣教導我們
[00:06:02.300 --> 00:06:05.300]  然後就教導我們
[00:06:05.300 --> 00:06:07.300]  我們都要學像阿伯拉罕
[00:06:07.300 --> 00:06:11.300]  有一顆至死忠心
[00:06:11.300 --> 00:06:15.300]  對上帝毫無保留的奉獻
[00:06:15.300 --> 00:06:18.300]  過去一直這樣教導我們
[00:06:18.300 --> 00:06:20.300]  這樣來到學校阿伯拉罕
[00:06:20.300 --> 00:06:22.300]  這樣跟蹤
[00:06:22.300 --> 00:06:26.300]  不要以為我在經本道講了其他東西
[00:06:26.300 --> 00:06:28.300]  因此我們就不要這樣去做
[00:06:28.300 --> 00:06:31.300]  不過在這三天的路程裏
[00:06:31.300 --> 00:06:34.300]  他們雖然沒有出聲
[00:06:34.300 --> 00:06:37.300]  但是心有心聲
[00:06:37.300 --> 00:06:38.300]  嘴上不說
[00:06:38.300 --> 00:06:40.300]  不過心裏有沒有話說呢
[00:06:40.300 --> 00:06:42.300]  有心聲
[00:06:42.300 --> 00:06:45.300]  在阿伯拉罕方面
[00:06:45.300 --> 00:06:47.300]  我們再去看新約的時候
[00:06:47.300 --> 00:06:49.300]  他有些解讀
[00:06:49.300 --> 00:06:51.300]  在希伯來書第十一章
[00:06:51.300 --> 00:06:53.300]  第十七至第十九節
[00:06:53.300 --> 00:06:55.300]  原來是有詮釋的
[00:06:55.300 --> 00:06:56.300]  他那裏說
[00:06:56.300 --> 00:06:58.300]  阿伯拉罕因著信
[00:06:58.300 --> 00:07:01.300]  被試驗的時候就把異煞獻上
[00:07:01.300 --> 00:07:02.300]  OK的
[00:07:02.300 --> 00:07:05.300]  他這個信心的獻情是值得我們去學習
[00:07:05.300 --> 00:07:08.300]  大家千萬不要淡化了阿伯拉罕
[00:07:08.300 --> 00:07:10.300]  獻異煞這個信心
[00:07:10.300 --> 00:07:13.300]  這便是那喜歡領受應許的
[00:07:13.300 --> 00:07:15.300]  將自己獨身的兒子獻上
[00:07:15.300 --> 00:07:16.300]  論到這兒子
[00:07:16.300 --> 00:07:17.300]  曾有話說
[00:07:17.300 --> 00:07:19.300]  從已殺身的
[00:07:19.300 --> 00:07:21.300]  才要稱為你的後裔
[00:07:21.300 --> 00:07:27.300]  他以為上帝還能叫人從死裏復活
[00:07:27.300 --> 00:07:31.300]  他也彷彿從死中得回他的兒子來
[00:07:31.300 --> 00:07:35.300]  如果你研讀希伯來書的時候
[00:07:35.300 --> 00:07:40.300]  你會發現一段很破格的經文
[00:07:40.300 --> 00:07:44.300]  原來阿伯拉罕當時是在想這樣的事
[00:07:44.300 --> 00:07:51.300]  阿伯拉罕的痛苦是除了兒子要面對死亡這件事
[00:07:51.300 --> 00:07:53.300]  除了失去兒子以外
[00:07:53.300 --> 00:07:56.300]  另外一個痛苦是他發現
[00:07:56.300 --> 00:07:59.300]  若然他是遵守上帝的話
[00:07:59.300 --> 00:08:03.300]  同時間上帝的話也不能夠再實現
[00:08:03.300 --> 00:08:06.300]  因為上帝應許
[00:08:06.300 --> 00:08:12.300]  他的後裔是要從已殺的身上而出
[00:08:12.300 --> 00:08:17.300]  那如何實現上帝的話呢?
[00:08:17.300 --> 00:08:19.300]  如果他同時實踐的話
[00:08:19.300 --> 00:08:23.300]  亦都是同時間讓上帝的話被否定了
[00:08:23.300 --> 00:08:28.300]  在當中他落入了一個思想的交戰
[00:08:28.300 --> 00:08:32.300]  他想如何去調合上帝這兩句說話呢?
[00:08:32.300 --> 00:08:37.300]  然後阿伯拉罕居然想出一個很超時代的答案
[00:08:37.300 --> 00:08:41.300]  他將兩件事融合了
[00:08:41.300 --> 00:08:46.300]  他以為上帝還能叫人從死裡復活過來
[00:08:46.300 --> 00:08:48.300]  可能有一個辦法就是
[00:08:48.300 --> 00:08:51.300]  我是殺了已殺,不過已殺是可以復活
[00:08:51.300 --> 00:08:55.300]  那上帝的誡命就能夠完全了
[00:08:55.300 --> 00:08:57.300]  然後已殺亦復活
[00:08:57.300 --> 00:09:02.300]  然後他又結婚生子,所以後裔又得以延續
[00:09:02.300 --> 00:09:09.300]  而當時大概是一件很匪夷所思的時候
[00:09:09.300 --> 00:09:15.300]  為何已殺在那個時候就想到復活這件事呢?
[00:09:15.300 --> 00:09:21.300]  而事實上在以利亞的時候才出現第一次死人復活的事蹟
[00:09:21.300 --> 00:09:26.300]  所以阿伯拉罕他是有信心,有頭腦
[00:09:26.300 --> 00:09:28.300]  亦很有想像力
[00:09:28.300 --> 00:09:32.300]  當然這件事不是這麼簡單
[00:09:32.300 --> 00:09:37.300]  像我們這樣去看聖經去理解,這麼直線
[00:09:37.300 --> 00:09:44.300]  即使他真的破釜沉舟,壯士斷臂
[00:09:44.300 --> 00:09:47.300]  痛下決心去這樣做的時候
[00:09:47.300 --> 00:09:53.300]  他甚至相信上帝能夠叫已殺,即從死裡復活
[00:09:53.300 --> 00:09:59.300]  但即使你有這樣的信心去面對這件事的時候
[00:09:59.300 --> 00:10:05.300]  但亦無減你下手那一下決定的艱難
[00:10:05.300 --> 00:10:12.300]  有時在讀經去分享的時候
[00:10:12.300 --> 00:10:18.300]  我自己去到這個位置都會停留一段很長的時間
[00:10:18.300 --> 00:10:21.300]  甚至知吾以對,不知答了甚麼答案
[00:10:21.300 --> 00:10:25.300]  很難回答一個model answer給大家
[00:10:25.300 --> 00:10:28.300]  我們要學習信心功課,就獻已殺
[00:10:28.300 --> 00:10:31.300]  接著手起刀落就殺了他
[00:10:31.300 --> 00:10:36.300]  大概你不是很明白裏面的感受,即是裏面的經歷
[00:10:36.300 --> 00:10:39.300]  即使我真的覺得上帝一定會有帶領
[00:10:39.300 --> 00:10:45.300]  不過你下手,手起刀落那一下是不容易的
[00:10:45.300 --> 00:10:49.300]  要你親手將你的兒子殺了,然後等他復活
[00:10:49.300 --> 00:10:52.300]  這件絕對不是一件容易的事
[00:10:52.300 --> 00:10:56.300]  再者我們來看創世紀第21章
[00:10:56.300 --> 00:11:00.300]  即是連著的,21、22章來看的時候
[00:11:00.300 --> 00:11:03.300]  在21章你原來才發現
[00:11:03.300 --> 00:11:08.300]  伯拉罕剛剛才settle好,搞定了,認妻作妹
[00:11:08.300 --> 00:11:12.300]  跟阿比米勒在別墅那裏跟他納約
[00:11:12.300 --> 00:11:19.300]  然後要剛剛才做完驅逐夏甲和以實瑪利的那件事
[00:11:19.300 --> 00:11:23.300]  剛剛已經失去了以實瑪利,在21章
[00:11:23.300 --> 00:11:26.300]  在22章接著,上帝你搞甚麼
[00:11:26.300 --> 00:11:30.300]  再近一點,你要我失去以實
[00:11:30.300 --> 00:11:33.300]  真是接受不到這件事
[00:11:33.300 --> 00:11:37.300]  怎樣也想不到上帝要在22章的時候
[00:11:37.300 --> 00:11:44.300]  要再來一次,因為這仍是應許之治的以實來獻上
[00:11:44.300 --> 00:11:47.300]  這是一個非常困難的決定
[00:11:47.300 --> 00:11:52.300]  但當然大家知道上帝的旨意是不能推翻
[00:11:52.300 --> 00:11:56.300]  伯拉罕也憑著信心很堅定的決定
[00:11:56.300 --> 00:12:00.300]  要將他的兒子獻上
[00:12:00.300 --> 00:12:03.300]  另外還有一個人,去到這裏的時候大家會發現
[00:12:03.300 --> 00:12:08.300]  還有一個人,他沒有發聲,全場沒有說過話
[00:12:08.300 --> 00:12:13.300]  如果他不發聲,可能你會以為他是一個濟生,不是人
[00:12:13.300 --> 00:12:20.300]  跟著一路走,順服,自己跳上濟壇那裏等待被人宰
[00:12:20.300 --> 00:12:24.300]  我們不可以當他沒有道,也不可以當他不是人
[00:12:24.300 --> 00:12:29.300]  他在那個環境裏,大家再看以實
[00:12:29.300 --> 00:12:35.300]  他沒有父親和上帝面對面領受神諭的那種經歷
[00:12:35.300 --> 00:12:38.300]  或者他見到,或者他知道,或者不知道
[00:12:38.300 --> 00:12:43.300]  總之他是一個旁觀者,他沒有這個直接的經驗
[00:12:43.300 --> 00:12:47.300]  也沒有父親那種神必有預備的信心
[00:12:47.300 --> 00:12:52.300]  他看不到獻上繁祭的祭物在哪裏
[00:12:52.300 --> 00:12:55.300]  神必有預備,你是說嗎?
[00:12:55.300 --> 00:13:00.300]  我真的看不到,爸爸看到
[00:13:00.300 --> 00:13:04.300]  不過兒子看不到爸爸看到的東西
[00:13:04.300 --> 00:13:07.300]  所以在那裏他只是問了一句
[00:13:07.300 --> 00:13:11.300]  老爸,濟生在哪裏?
[00:13:11.300 --> 00:13:15.300]  少了一些東西,這麼重要的東西,竟然可以帶漏
[00:13:15.300 --> 00:13:21.300]  跟著伯拉罕就說,神必有預備
[00:13:21.300 --> 00:13:24.300]  大概傳統的演繹會很簡單地告訴你
[00:13:24.300 --> 00:13:27.300]  伯拉罕很有信心地對以實說
[00:13:27.300 --> 00:13:31.300]  兒子,你要很有信心,你要對神有信心
[00:13:31.300 --> 00:13:33.300]  神一定會預備的,Amen
[00:13:33.300 --> 00:13:36.300]  跟著就去吧,你去死吧
[00:13:36.300 --> 00:13:40.300]  跟著以實會不會就是,跟著唱著耶和華伊
[00:13:40.300 --> 00:13:42.300]  神在泰初,預備在俱處
[00:13:42.300 --> 00:13:47.300]  然後跳著跳著彈上去,很興奮地彈上去那個祭壇
[00:13:47.300 --> 00:13:51.300]  然後躺在那裏跟爸爸說,爸爸,我可以了,來吧
[00:13:51.300 --> 00:13:55.300]  接著手起刀落,刺下去,成功了
[00:13:55.300 --> 00:13:57.300]  是不是這樣的呢?
[00:13:57.300 --> 00:14:02.300]  如果按照我們這個屬靈的觀念再發展下去的時候
[00:14:02.300 --> 00:14:06.300]  如果上帝沒有那種神必有預備
[00:14:06.300 --> 00:14:10.300]  那種plan B來安排的時候
[00:14:10.300 --> 00:14:13.300]  真的刺下去,照計以實應該說
[00:14:13.300 --> 00:14:18.300]  爸爸,不痛的,很感恩
[00:14:18.300 --> 00:14:21.300]  但未必會是這樣發生
[00:14:21.300 --> 00:14:25.300]  事情是,以實和兩個僕人看得出
[00:14:25.300 --> 00:14:29.300]  伯拉罕應該帶著一個沉重的心情
[00:14:29.300 --> 00:14:31.300]  來走這三天的路程
[00:14:31.300 --> 00:14:33.300]  他們不敢言談半句
[00:14:33.300 --> 00:14:38.300]  更加重要的是,他們知道這次的旅程是去敬拜上帝
[00:14:38.300 --> 00:14:43.300]  但最重要的,獻祭的羔羊仍未曾預備,為什麼呢?
[00:14:43.300 --> 00:14:48.300]  然後兩個僕人留下之後,以實就抓住這個機會
[00:14:48.300 --> 00:14:53.300]  單對單問爸爸,繁祭的羊羔在那裏呢?
[00:14:53.300 --> 00:14:57.300]  而在希伯來聖經,伯拉罕的回答應該是
[00:14:57.300 --> 00:15:02.300]  神必有預備,作繁祭的羊羔,我兒
[00:15:02.300 --> 00:15:06.300]  即是說,神會預備的,兒子
[00:15:06.300 --> 00:15:11.300]  換句話說,伯拉罕沒有正面直接明確地
[00:15:11.300 --> 00:15:13.300]  說出羊羔會在那裏
[00:15:13.300 --> 00:15:16.300]  他只是引導以實自己去想
[00:15:16.300 --> 00:15:23.300]  將這個思想交回給以實
[00:15:23.300 --> 00:15:27.300]  以實亦甘心接納父親的答案
[00:15:27.300 --> 00:15:31.300]  並且意會到父親不想兒子追問下去
[00:15:31.300 --> 00:15:36.300]  所以結束的時候,用我兒作為一個結語
[00:15:36.300 --> 00:15:42.300]  大概是提醒以實,告訴以實
[00:15:42.300 --> 00:15:47.300]  你了不了解我現在的心情,那種迷惘
[00:15:47.300 --> 00:15:51.300]  先問作為父親的,豈不是帶著這種心情
[00:15:51.300 --> 00:15:55.300]  你還問,兒子,不要再問了
[00:15:55.300 --> 00:16:00.300]  已經很煩了
[00:16:00.300 --> 00:16:06.300]  所以他那句,神必自己預備,作繁祭的羔羊,我兒
[00:16:06.300 --> 00:16:11.300]  大概多多少少,以實都體諒到父親的心情
[00:16:11.300 --> 00:16:16.300]  作為兒子亦都估計到,在這三天的路程裏
[00:16:16.300 --> 00:16:20.300]  沒有帶繁祭,而作為繁祭的是誰呢?
[00:16:20.300 --> 00:16:23.300]  就是自己
[00:16:23.300 --> 00:16:30.300]  所以說話肉言又止,帶出一個很緊張的氣氛
[00:16:30.300 --> 00:16:34.300]  父子二人終止了他們的對話,於是二人同行
[00:16:34.300 --> 00:16:37.300]  我們不要忽略二人同行這句的片語
[00:16:37.300 --> 00:16:43.300]  第一次出現在第六節,顯示以實很尊重父親阿伯拉罕的安排
[00:16:43.300 --> 00:16:48.300]  而第二次亦都出現在第八節,顯示父子二人
[00:16:48.300 --> 00:16:57.300]  在當中同樣,無論獻祭的,被獻的,都在經歷同一件事情
[00:16:57.300 --> 00:17:01.300]  一起去敬拜神,但是同樣兩個人
[00:17:01.300 --> 00:17:07.300]  分別都有對神有不同的經驗,有不同的經歷
[00:17:07.300 --> 00:17:10.300]  所以阿伯拉罕要獻以實
[00:17:10.300 --> 00:17:14.300]  而以實自己亦都要甘心樂意,作為繁祭
[00:17:14.300 --> 00:17:21.300]  這樣去擺上,不要走去甘願,獻在祭壇上
[00:17:21.300 --> 00:17:31.300]  所以有人會將以實用耶穌基督的寫生十誡,作為一個類比
[00:17:31.300 --> 00:17:36.300]  大家可以在這件事之後再想,祭就獻完
[00:17:36.300 --> 00:17:40.300]  那下山那段路程怎麼辦呢?
[00:17:40.300 --> 00:17:44.300]  大概我們再推敲下去的時候
[00:17:44.300 --> 00:17:48.300]  都會感覺到下山那段路程其實都很尷尬
[00:17:48.300 --> 00:17:50.300]  不知道說什麼才好
[00:17:50.300 --> 00:17:55.300]  或者是否分享我們剛才經歷的實驗經歷的體驗
[00:17:55.300 --> 00:17:57.300]  你分享一下吧
[00:17:57.300 --> 00:18:02.300]  我猜那段章歷是非常緊張,下山那一刻
[00:18:02.300 --> 00:18:06.300]  然後經文跳到上帝和阿伯拉罕納藥
[00:18:06.300 --> 00:18:10.300]  之後他們就去到別時巴繼續生活
[00:18:10.300 --> 00:18:12.300]  大家會看到說話很平淡
[00:18:12.300 --> 00:18:18.300]  可能背後那種人對神的經歷,人對神的感恩回應
[00:18:18.300 --> 00:18:23.300]  而在獻情之後,下山再去到別時巴那一刻
[00:18:23.300 --> 00:18:27.300]  你再想想,在一個這樣的關係上
[00:18:27.300 --> 00:18:34.300]  這種感恩之情,怎樣在這兩三代人繼續傳承下去
[00:18:34.300 --> 00:18:37.300]  是一段很微妙的關係
[00:18:37.300 --> 00:18:40.300]  是怎樣傳下去的呢?
[00:18:40.300 --> 00:18:44.300]  如果大家再繼續追聖經,再追下去的話
[00:18:44.300 --> 00:18:47.300]  你會發現自從獻以撒之後
[00:18:47.300 --> 00:18:54.300]  聖經沒有再記載阿伯拉罕和以撒有過對話
[00:18:54.300 --> 00:18:57.300]  可能他們有沒有記錄在聖經,我們不知道
[00:18:57.300 --> 00:19:04.300]  不過我想他們的對話是非常稀少
[00:19:04.300 --> 00:19:08.300]  甚至聖經沒有再記載他們有什麼溝通和交流
[00:19:08.300 --> 00:19:14.300]  試想想,阿伯不久之前才說要把你獻為祭
[00:19:14.300 --> 00:19:16.300]  要把你殺了
[00:19:16.300 --> 00:19:23.300]  而有些學者和聖人家來解讀
[00:19:23.300 --> 00:19:27.300]  這就是後來以撒不再和阿伯聊天
[00:19:27.300 --> 00:19:30.300]  可能引致的一個原因
[00:19:30.300 --> 00:19:32.300]  就是很怕再來一次
[00:19:32.300 --> 00:19:35.300]  見到你,我都想繞路走
[00:19:35.300 --> 00:19:39.300]  夠了,阿伯,不要再來一次
[00:19:39.300 --> 00:19:41.300]  這樣搞法
[00:19:41.300 --> 00:19:43.300]  以撒是馴服
[00:19:43.300 --> 00:19:48.300]  但這個馴服也是一個很恐怖的經歷
[00:19:48.300 --> 00:19:53.300]  如果再看第24章62至第67節的時候
[00:19:53.300 --> 00:19:58.300]  我將這個圖放在一起去想的時候
[00:19:58.300 --> 00:20:03.300]  我想以撒後來和阿媽的關係應該不錯
[00:20:03.300 --> 00:20:06.300]  以致後來要娶回李伯家的時候
[00:20:06.300 --> 00:20:11.300]  才內心的鬱結,才稍稍得到舒緩
[00:20:11.300 --> 00:20:14.300]  如果再看聖經裡面父子的關係
[00:20:14.300 --> 00:20:17.300]  其實都不是那麼好
[00:20:17.300 --> 00:20:20.300]  以撒和雅各的關係不好
[00:20:20.300 --> 00:20:23.300]  雅各跟他12個兒子的關係都不好
[00:20:23.300 --> 00:20:26.300]  可能和若瑟、辨雅敏好一點
[00:20:26.300 --> 00:20:28.300]  但後來若瑟不見了
[00:20:28.300 --> 00:20:33.300]  雅各和他10個兒子的關係都不太好
[00:20:33.300 --> 00:20:36.300]  對辨雅敏可能也縱壞了
[00:20:36.300 --> 00:20:42.300]  到摩西我們看到摩西的媽媽對他的影響
[00:20:42.300 --> 00:20:45.300]  應該是大過對他爸爸的影響
[00:20:45.300 --> 00:20:48.300]  因為都沒有提及過他爸爸
[00:20:48.300 --> 00:20:50.300]  到了大衛就更加複雜一點
[00:20:50.300 --> 00:20:52.300]  撒姆爾要告他的時候
[00:20:52.300 --> 00:20:54.300]  他爸爸都沒有叫他出來
[00:20:54.300 --> 00:20:55.300]  好像把他當透明
[00:20:55.300 --> 00:20:57.300]  我還有一個漏了
[00:20:57.300 --> 00:21:02.300]  你不會吧,你生得太多
[00:21:02.300 --> 00:21:04.300]  應該不會這樣做
[00:21:04.300 --> 00:21:07.300]  大衛和他的兒子都很悲哀
[00:21:07.300 --> 00:21:09.300]  要殺爸爸的,要做爸爸犯的
[00:21:09.300 --> 00:21:13.300]  最少有兩個,甚至可能有三個
[00:21:13.300 --> 00:21:16.300]  在新約的時候我們也看到
[00:21:16.300 --> 00:21:20.300]  提摩泰和他的媽媽關係不錯
[00:21:20.300 --> 00:21:23.300]  不過不知道和他爸爸的關係如何
[00:21:23.300 --> 00:21:28.300]  如果看聖經,再看第25章
[00:21:28.300 --> 00:21:30.300]  看到阿伯拉罕死的時候
[00:21:30.300 --> 00:21:34.300]  你就可以發現分野和媽媽之間的分別
[00:21:34.300 --> 00:21:36.300]  當阿伯拉罕死的時候
[00:21:36.300 --> 00:21:39.300]  以撒和以實瑪利聚在一起
[00:21:39.300 --> 00:21:43.300]  都要搞對爸爸的身後事
[00:21:43.300 --> 00:21:47.300]  而那個感情的描述
[00:21:47.300 --> 00:21:51.300]  基本上是沒有搞定這件事
[00:21:51.300 --> 00:21:52.300]  就結束了
[00:21:52.300 --> 00:21:57.300]  然後就回到比爾拉海內居住
[00:21:57.300 --> 00:22:01.300]  和撒拉的死亡
[00:22:01.300 --> 00:22:07.300]  後來要娶老婆才稍稍得到舒緩
[00:22:07.300 --> 00:22:10.300]  所以我們看到
[00:22:10.300 --> 00:22:15.300]  以撒在那件事可能和爸爸的關係疏離了
[00:22:15.300 --> 00:22:18.300]  和媽媽的關係也很緊密
[00:22:18.300 --> 00:22:22.300]  而父子之間沒有記載他們再有對話
[00:22:22.300 --> 00:22:26.300]  但是和媽媽的關係更加糾結
[00:22:26.300 --> 00:22:31.300]  所以在26章,以撒表現出來的行動
[00:22:31.300 --> 00:22:35.300]  是值得我們再次思想
[00:22:35.300 --> 00:22:37.300]  本來到了這個地步
[00:22:37.300 --> 00:22:40.300]  娶了老婆和媽媽繼續熟絡
[00:22:40.300 --> 00:22:43.300]  爸爸又死了
[00:22:43.300 --> 00:22:45.300]  但是我們再看26章
[00:22:45.300 --> 00:22:48.300]  如果大家記得我上次說到的時候
[00:22:48.300 --> 00:22:52.300]  以撒去處理
[00:22:52.300 --> 00:22:56.300]  面對人生的困難和關口的時候
[00:22:56.300 --> 00:22:58.300]  他在跟誰?
[00:22:58.300 --> 00:23:00.300]  他在跟爸爸
[00:23:00.300 --> 00:23:07.300]  大家再重溫第26章發生了什麼事
[00:23:07.300 --> 00:23:08.300]  很奇怪的
[00:23:08.300 --> 00:23:10.300]  大家可以揭開聖經第26章
[00:23:10.300 --> 00:23:14.300]  你快點看,回去才詳細再看
[00:23:14.300 --> 00:23:17.300]  26章的主角是以撒
[00:23:17.300 --> 00:23:21.300]  不過提到阿伯拉罕有8次這麼多
[00:23:21.300 --> 00:23:26.300]  以撒總是跟隨著和效法他父親的步伐去做
[00:23:26.300 --> 00:23:31.300]  我們看見雖然關係可能沒有再聊天
[00:23:31.300 --> 00:23:33.300]  我不知道疏不疏離,我不太清楚
