
[00:00:00.000 --> 00:00:02.480]  撒姆爾傳第五講
[00:04:09.200 --> 00:04:12.000]  我們有問題的時候就呼求神
[00:04:12.000 --> 00:04:13.200]  但是過了之後
[00:04:13.200 --> 00:04:15.700]  事過境遷就忘記了神
[00:04:15.700 --> 00:04:18.000]  所以是一個惡性的循環
[00:04:18.000 --> 00:04:20.800]  而當時撒姆爾記開始的時候
[00:04:20.800 --> 00:04:24.600]  由下至上的人都不能夠向神專一
[00:04:24.600 --> 00:04:26.000]  我們見到在家庭
[00:04:26.000 --> 00:04:27.500]  以利家拿
[00:04:27.500 --> 00:04:31.600]  他不能夠對妻子專一
[00:04:31.600 --> 00:04:33.300]  當哈拿是母子生
[00:04:33.300 --> 00:04:35.200]  他就立刻隨而乃
[00:04:35.200 --> 00:04:37.700]  我也講過
[00:04:37.700 --> 00:04:38.700]  在聖經裡面
[00:04:38.700 --> 00:04:43.300]  事事就是用夫妻的關係來代表我們同神的關係
[00:04:43.300 --> 00:04:45.300]  他不能夠向妻子專一
[00:04:45.300 --> 00:04:48.700]  也代表以色列人不能夠向神專一
[00:04:48.700 --> 00:04:50.500]  而的確以利
[00:04:50.500 --> 00:04:54.300]  他就是尊重他兩個兒子多過尊重神
[00:04:54.300 --> 00:04:56.400]  他也不能夠向神專一
[00:04:56.400 --> 00:04:58.100]  所以由下至上
[00:04:58.100 --> 00:05:00.500]  撒姆爾記告訴我們
[00:05:00.500 --> 00:05:03.300]  以色列人都有很大的問題
[00:05:03.300 --> 00:05:04.300]  就在這個時候
[00:05:04.300 --> 00:05:08.700]  神興起撒姆爾來拯救以色列人
[00:05:08.700 --> 00:05:11.600]  在詩篇的九十九篇第六節
[00:05:11.600 --> 00:05:15.300]  說 在神的祭司中
[00:05:15.300 --> 00:05:17.300]  有摩西和亞倫
[00:05:17.300 --> 00:05:19.800]  在求告他名的人中
[00:05:19.800 --> 00:05:21.300]  是有撒姆爾
[00:05:21.300 --> 00:05:23.700]  他們求告耶和華
[00:05:23.700 --> 00:05:26.100]  他就應允他們
[00:05:26.100 --> 00:05:27.900]  有沒有見到這一節的經文
[00:05:27.900 --> 00:05:31.400]  是將撒姆爾和誰來比較
[00:05:31.400 --> 00:05:33.400]  和摩西來比較
[00:05:33.400 --> 00:05:34.800]  我也說過
[00:05:34.800 --> 00:05:39.700]  撒姆爾就是一個像摩西一樣的先知
[00:05:39.700 --> 00:05:42.500]  近的預言就是關於撒姆爾
[00:05:42.500 --> 00:05:44.700]  就像摩西
[00:05:44.700 --> 00:05:47.100]  遠的預言就是耶穌基督
[00:05:47.100 --> 00:05:49.800]  就像摩西一樣的先知
[00:05:49.800 --> 00:05:53.100]  因為撒姆爾求告神的名
[00:05:53.100 --> 00:05:56.100]  神就應允他
[00:05:56.100 --> 00:05:57.700]  很多以色列人
[00:05:57.700 --> 00:06:01.200]  他們認為他們最大的問題是比利時人
[00:06:01.200 --> 00:06:03.700]  認為有若貴與他們同在
[00:06:03.700 --> 00:06:05.400]  他們就沒有問題
[00:06:05.400 --> 00:06:07.200]  其實最大的問題
[00:06:07.200 --> 00:06:11.800]  是以色列人自己內在的罪
[00:06:11.800 --> 00:06:15.200]  以致帶領他們失敗
[00:06:15.200 --> 00:06:17.200]  大祭司以利一家人
[00:06:17.200 --> 00:06:20.200]  就給我們見到就是這個問題
[00:06:20.200 --> 00:06:22.500]  撒姆爾帶著以色列人
[00:06:22.500 --> 00:06:27.100]  會與神和好脫離他們的困境
[00:06:27.100 --> 00:06:29.100]  今天我跟大家說
[00:06:29.100 --> 00:06:32.200]  怎樣能夠一心歸順耶和華
[00:06:32.200 --> 00:06:34.500]  一共有七點
[00:06:34.500 --> 00:06:37.900]  第一點就是要轉回歸向神
[00:06:37.900 --> 00:06:40.600]  第二點就是離開罪
[00:06:40.600 --> 00:06:42.600]  離開我們的偶像
[00:06:42.600 --> 00:06:44.600]  第三就是要服從
[00:06:44.600 --> 00:06:48.700]  服從神的旨意來侍奉神
[00:06:48.700 --> 00:06:51.700]  第四點就是要傾心
[00:06:51.700 --> 00:06:55.100]  傾心如水在聖經裡面的意思就是
[00:06:55.100 --> 00:06:57.800]  要向神傾心認罪
[00:06:57.800 --> 00:07:02.000]  第五點就是要順靠依賴耶和華
[00:07:02.000 --> 00:07:07.700]  而第六點就是要記得神曾經幫助我們所做的一切
[00:07:07.700 --> 00:07:12.800]  而第七點就是要殷勤地為主辦事
[00:07:12.800 --> 00:07:16.200]  這個不單止是給以色列人的七點
[00:07:16.200 --> 00:07:19.500]  也是給我們每一個信徒
[00:07:19.500 --> 00:07:24.100]  首先我們看看怎樣能夠轉回歸向神
[00:07:24.100 --> 00:07:29.100]  撒姆爾說要以色列人一心歸順耶和華
[00:07:29.100 --> 00:07:32.300]  其實這個就是十誡當中的第一誡
[00:07:32.300 --> 00:07:35.300]  神說除我以外不可有別的神
[00:07:35.300 --> 00:07:38.600]  出《埃及記》的二十章第三節
[00:07:38.600 --> 00:07:40.700]  以色列人和我們一樣
[00:07:40.700 --> 00:07:42.500]  是很自我
[00:07:42.500 --> 00:07:46.300]  我們其實有很多的偶像在我們的生命當中
[00:07:46.300 --> 00:07:49.600]  神是要我們轉回歸向祂
[00:07:49.600 --> 00:07:51.800]  「悔改」這個字是什麼意思
[00:07:51.800 --> 00:07:53.300]  我跟大家說過很多次
[00:07:53.300 --> 00:07:56.600]  「悔改」就是一百八十度走回頭
[00:07:56.600 --> 00:07:59.800]  本來你是向東面走的
[00:07:59.800 --> 00:08:04.400]  你突然間轉回就是一百八十度走回頭
[00:08:04.400 --> 00:08:06.300]  現在向西面走
[00:08:06.300 --> 00:08:08.700]  本來你是離開神的
[00:08:08.700 --> 00:08:11.300]  但現在你是歸向神
[00:08:11.300 --> 00:08:15.100]  所羅門王當他建聖殿
[00:08:15.100 --> 00:08:17.300]  將聖殿獻給神的時候
[00:08:17.300 --> 00:08:20.800]  他說了一個預言有關以色列人
[00:08:20.800 --> 00:08:24.800]  在聶王紀尚的八章三十三至三十四節
[00:08:24.800 --> 00:08:29.700]  他說 你的民以色列若得罪你
[00:08:29.700 --> 00:08:31.600]  敗在仇敵前
[00:08:31.600 --> 00:08:35.000]  又歸向你亦承認你的名
[00:08:35.000 --> 00:08:37.700]  在你的殿裡祈求禱告
[00:08:37.700 --> 00:08:40.000]  求你在天上垂聽
[00:08:40.000 --> 00:08:42.500]  赦免你民以色列人的罪
[00:08:42.500 --> 00:08:48.000]  使他們歸回你賜給他們列祖之地
[00:08:48.000 --> 00:08:52.700]  所羅門預言到以色列人有一天會得罪神
[00:08:52.700 --> 00:08:54.000]  離棄神
[00:08:54.000 --> 00:08:58.100]  以致會被神趕他們離開應許之地
[00:08:58.100 --> 00:09:00.500]  但他說如果他們肯轉回的話
[00:09:00.500 --> 00:09:04.300]  他求神是垂聽赦免他們的罪
[00:09:04.300 --> 00:09:07.600]  使他們可以歸回應許之地
[00:09:07.600 --> 00:09:12.800]  我們知道這個在歷史當中的確是實現了
[00:09:12.800 --> 00:09:15.800]  只要以色列人歸向耶和華
[00:09:15.800 --> 00:09:20.200]  神是會寬恕他們
[00:09:20.200 --> 00:09:22.900]  一心歸順耶和華
[00:09:22.900 --> 00:09:25.000]  不是說當我們有逆境
[00:09:25.000 --> 00:09:27.200]  當我們面臨挑戰的時候
[00:09:27.200 --> 00:09:30.000]  死死地氣走回神那裡
[00:09:30.000 --> 00:09:32.000]  對 你贏了
[00:09:32.000 --> 00:09:33.400]  我現在歸順你
[00:09:33.400 --> 00:09:34.900]  不是這樣
[00:09:34.900 --> 00:09:37.600]  也不是說有條件的去歸順神
[00:09:37.600 --> 00:09:39.400]  我歸順你了 神
[00:09:39.400 --> 00:09:42.400]  你就要... 你懂得做了
[00:09:42.400 --> 00:09:44.000]  不是這樣
[00:09:44.000 --> 00:09:47.600]  甚至不是要神站在我們那邊
[00:09:47.600 --> 00:09:49.400]  我講過很多次
[00:09:49.400 --> 00:09:51.500]  我們不是要神站在我們那邊
[00:09:51.500 --> 00:09:54.400]  而是我們要站在神那邊
[00:09:54.400 --> 00:09:56.000]  如果神站在我們那邊
[00:09:56.000 --> 00:09:59.200]  我們還需不需要轉回歸向
[00:09:59.200 --> 00:10:02.300]  不需要 神已經站在我們那邊
[00:10:02.300 --> 00:10:05.500]  但如果我們要站在神那邊
[00:10:05.500 --> 00:10:07.700]  我們就要轉回歸向
[00:10:07.700 --> 00:10:09.900]  你們看不看得到這個分別
[00:10:09.900 --> 00:10:13.100]  在《鐵撒羅尼加前書》的一章九節
[00:10:13.100 --> 00:10:16.300]  說你們是怎樣離棄偶像
[00:10:16.300 --> 00:10:17.800]  歸向神
[00:10:17.800 --> 00:10:21.400]  要侍奉那又真又活的神
[00:10:21.400 --> 00:10:24.100]  其實我們每一個基督徒
[00:10:24.100 --> 00:10:28.200]  當我們最早接受耶穌基督的時候
[00:10:28.200 --> 00:10:31.100]  我們都是離開我們的偶像
[00:10:31.100 --> 00:10:33.000]  講這些偶像
[00:10:33.000 --> 00:10:36.300]  未必是在神台上的偶像
[00:10:36.300 --> 00:10:38.700]  但當然
[00:10:38.700 --> 00:10:41.000]  如果你以前是拜佛的
[00:10:41.000 --> 00:10:43.000]  以前是回教徒
[00:10:43.000 --> 00:10:46.900]  當然你是要離開這些譚上面的偶像
[00:10:46.900 --> 00:10:48.800]  但很多時候我們所說
[00:10:48.800 --> 00:10:52.500]  我們離開了我們的偶像來接受耶穌基督
[00:10:52.500 --> 00:10:56.200]  是我們心裡面的偶像
[00:10:56.200 --> 00:10:59.400]  亦是世上我們追求的一切事物
[00:10:59.400 --> 00:11:02.100]  我們是離開這些來接受神
[00:11:02.100 --> 00:11:03.900]  來接受耶穌基督
[00:11:03.900 --> 00:11:07.000]  很多時候這些心裡面的偶像
[00:11:07.000 --> 00:11:09.600]  世上我們追求的偶像
[00:11:09.600 --> 00:11:13.900]  其實是比神台上的偶像更加危險
[00:11:13.900 --> 00:11:15.700]  撒姆爾是要
[00:11:15.700 --> 00:11:19.400]  以色列人全心全意歸向神
[00:11:19.400 --> 00:11:21.600]  不是部分的
[00:11:21.600 --> 00:11:25.300]  不是分心地來侍奉神
[00:11:25.300 --> 00:11:27.400]  而是要一心一意
[00:11:27.400 --> 00:11:29.400]  我講過很多次
[00:11:29.400 --> 00:11:33.000]  神不是說你有十樣東西在你的名單上
[00:11:33.000 --> 00:11:35.200]  你把神放在首位
[00:11:35.200 --> 00:11:36.800]  神不是要這樣
[00:11:36.800 --> 00:11:40.300]  神是要你的名單上只有一樣東西
[00:11:40.300 --> 00:11:42.900]  就是把祂放在首位
[00:11:42.900 --> 00:11:48.400]  這就是全心全意來歸向神
[00:11:48.400 --> 00:11:50.700]  除了迴轉
[00:11:50.700 --> 00:11:52.800]  還要離開罪
[00:11:52.800 --> 00:11:56.500]  在歷代之下的七章十四節
[00:11:56.500 --> 00:11:59.800]  或者稱為我名下的子民
[00:11:59.800 --> 00:12:03.600]  若是自卑 禱告 尋求我的面
[00:12:03.600 --> 00:12:05.500]  轉離他們的惡行
[00:12:05.500 --> 00:12:07.700]  我必從天上垂聽
[00:12:07.700 --> 00:12:09.300]  赦免他們的罪
[00:12:09.300 --> 00:12:11.600]  醫治他們的地
[00:12:11.600 --> 00:12:12.700]  有沒有看到
[00:12:12.700 --> 00:12:14.900]  若我們尋求祂的面
[00:12:14.900 --> 00:12:16.800]  轉離我們的惡行
[00:12:16.800 --> 00:12:18.900]  神是會寬恕我們
[00:12:18.900 --> 00:12:22.400]  所以第二點是要離開我們的罪
[00:12:22.400 --> 00:12:23.900]  有一個牧師
[00:12:23.900 --> 00:12:26.100]  有一個匯眾就在找他
[00:12:26.100 --> 00:12:28.500]  這個匯眾犯了婚外情
[00:12:28.500 --> 00:12:29.900]  他就跟這個牧師說
[00:12:29.900 --> 00:12:32.200]  我現在懺悔了牧師
[00:12:32.200 --> 00:12:33.900]  牧師就馬上問他
[00:12:33.900 --> 00:12:37.300]  那你跟這個女人分手了沒有
[00:12:37.300 --> 00:12:39.900]  這個人說還沒有分手
[00:12:39.900 --> 00:12:42.800]  牧師說你馬上在我面前打電話給她
[00:12:42.800 --> 00:12:44.200]  跟她分手
[00:12:44.200 --> 00:12:46.500]  這個人說我不忍心
[00:12:46.500 --> 00:12:49.000]  我不忍心跟她分手
[00:12:49.000 --> 00:12:51.700]  牧師甚至說你把你的電話給我
[00:12:51.700 --> 00:12:54.100]  我現在幫你打電話給她
[00:12:54.100 --> 00:12:56.500]  這個人說 不好啊 牧師
[00:12:56.500 --> 00:12:58.400]  我真的不想這樣做
[00:12:58.400 --> 00:13:00.600]  如果這個人是這樣的時候
[00:13:00.600 --> 00:13:02.500]  你想他是不是真心的懺悔
[00:13:02.500 --> 00:13:04.900]  他是不是真的離開他的罪
[00:13:04.900 --> 00:13:06.500]  絕對不是
[00:13:06.500 --> 00:13:10.700]  真正的悔改是離開我們的罪
[00:13:10.700 --> 00:13:12.600]  如果我們的生命當中
[00:13:12.600 --> 00:13:14.400]  是有任何的事物
[00:13:14.400 --> 00:13:16.100]  有任何的人
[00:13:16.100 --> 00:13:18.500]  如果是佔據我們的時間
[00:13:18.500 --> 00:13:19.900]  佔據我們的金錢
[00:13:19.900 --> 00:13:21.200]  我們的精力
[00:13:21.200 --> 00:13:25.400]  是多過我們擺在神的身上的話
[00:13:25.400 --> 00:13:29.200]  這一切都成為了我們的偶像
[00:13:29.200 --> 00:13:32.800]  還有你怎知道一件事是你的偶像
[00:13:32.800 --> 00:13:34.300]  就好像這個人
[00:13:34.300 --> 00:13:35.800]  你不肯放棄
[00:13:35.800 --> 00:13:39.100]  這件事就成為了你的偶像
[00:13:39.100 --> 00:13:41.900]  所以我們不單止要轉媒
[00:13:41.900 --> 00:13:45.700]  我們要離開我們的罪
[00:13:45.700 --> 00:13:49.400]  在撒母以上的七章三節
[00:13:49.400 --> 00:13:52.800]  說要把外邦的神和阿斯他祿
[00:13:52.800 --> 00:13:56.500]  從你們中間除掉
[00:13:56.500 --> 00:14:00.000]  其實當我們接受了耶穌基督之後
[00:14:00.000 --> 00:14:02.100]  我們信徒的生命當中
[00:14:02.100 --> 00:14:05.100]  仍然是會有很多的偶像
[00:14:05.100 --> 00:14:07.500]  敬拜偶像是以色列人
[00:14:07.500 --> 00:14:10.300]  一直以來是他們的問題
[00:14:10.300 --> 00:14:12.100]  由他們的始祖之一
[00:14:12.100 --> 00:14:14.000]  雅各開始
[00:14:14.000 --> 00:14:15.600]  記不記得雅各
[00:14:15.600 --> 00:14:20.300]  在《創世紀》的35章第二節
[00:14:20.300 --> 00:14:22.000]  你們是不是很冷
[00:14:22.000 --> 00:14:24.600]  我好像突然間覺得很冷
[00:14:24.600 --> 00:14:33.400]  可不可以開小一點的冷氣
[00:14:33.400 --> 00:14:38.500]  雅各的家人有很多很多的偶像
[00:14:38.500 --> 00:14:41.900]  隨身帶在他們身上
[00:14:41.900 --> 00:14:44.300]  多謝Benny
[00:14:44.300 --> 00:14:48.200]  猶太人當他們去到埃及地
[00:14:48.200 --> 00:14:50.700]  他們甚至是
[00:14:50.700 --> 00:14:53.200]  敬拜埃及人的神
[00:14:53.200 --> 00:14:54.900]  那些神和女神
[00:14:54.900 --> 00:14:57.000]  他們都敬拜
[00:14:57.000 --> 00:15:01.000]  後來出了埃及後去到曠野
[00:15:01.000 --> 00:15:03.500]  他們仍然是敬拜偶像
[00:15:03.500 --> 00:15:04.700]  我們怎知道
[00:15:04.700 --> 00:15:08.800]  《使徒行傳》的七章42節至43節
[00:15:08.800 --> 00:15:11.100]  都有告訴我們
[00:15:11.100 --> 00:15:15.400]  所以摩西就命令以色列人
[00:15:15.400 --> 00:15:18.600]  要除去迦南的偶像
[00:15:18.600 --> 00:15:22.900]  他們亦都接納了當地迦南人的偶像
[00:15:22.900 --> 00:15:26.800]  而今天撒姆爾是要他們
[00:15:26.800 --> 00:15:30.500]  特別提到巴力和阿斯他祿
[00:15:30.500 --> 00:15:31.900]  兩個偶像
[00:15:31.900 --> 00:15:33.500]  巴力是誰
[00:15:33.500 --> 00:15:36.500]  巴力就是迦南人風暴之神
[00:15:36.500 --> 00:15:38.500]  我們稍後會看到
[00:15:38.500 --> 00:15:41.200]  當以色列人他們有寒災
[00:15:41.200 --> 00:15:43.000]  有饑荒的時候
[00:15:43.000 --> 00:15:44.800]  當以色列人他們希望
[00:15:44.800 --> 00:15:47.500]  有更加多的豐收的時候
[00:15:47.500 --> 00:15:49.300]  他們就會去拜巴力
[00:15:49.300 --> 00:15:51.500]  學那些迦南人
[00:15:51.500 --> 00:15:54.900]  另外阿斯他祿是生育的女神
[00:15:54.900 --> 00:15:56.900]  所以當他們沒有兒子
[00:15:56.900 --> 00:16:00.200]  當他們希望他們的收成更加大的時候
[00:16:00.200 --> 00:16:02.900]  他們就會拜阿斯他祿
[00:16:02.900 --> 00:16:06.500]  問題是當他們拜阿斯他祿這個神
[00:16:06.500 --> 00:16:08.000]  這個偶像的時候
[00:16:08.000 --> 00:16:11.700]  他們的敬拜會有很多淫亂的行為
[00:16:11.700 --> 00:16:14.900]  巴力和阿斯他祿可以說是
[00:16:14.900 --> 00:16:18.300]  以色列人所拜的偶像當中
[00:16:18.300 --> 00:16:20.900]  是最嚴重的兩個
[00:16:20.900 --> 00:16:23.600]  昔日神在雪西乃山
[00:16:23.600 --> 00:16:26.200]  頒律法給以色列人的時候
[00:16:26.200 --> 00:16:29.400]  他是用什麼形態出現
[00:16:29.400 --> 00:16:31.200]  沒有任何的形態
[00:16:31.200 --> 00:16:34.800]  神只是用他的聲音和以色列人講話
[00:16:34.800 --> 00:16:36.600]  好像打雷一樣
[00:16:36.600 --> 00:16:38.700]  但他沒有用任何的形態
[00:16:38.700 --> 00:16:40.000]  為什麼
[00:16:40.000 --> 00:16:43.300]  因為當以色列人看到有任何的形態
[00:16:43.300 --> 00:16:47.100]  他們就會雕刻這些偶像來敬拜
[00:16:47.100 --> 00:16:48.600]  以色列人就是這樣
[00:16:48.600 --> 00:16:53.200]  所以神知道神不用形態來跟他們見面
[00:16:53.200 --> 00:16:57.800]  所以透過任何的形態來敬拜神
[00:16:57.800 --> 00:17:01.500]  都是偶像
[00:17:01.500 --> 00:17:04.700]  除了
[00:17:04.700 --> 00:17:07.600]  撒姆爾要以色列人轉回
[00:17:07.600 --> 00:17:09.200]  離開他們的罪
[00:17:09.200 --> 00:17:12.400]  第三點是要他們服從神
[00:17:12.400 --> 00:17:14.200]  來侍奉神
[00:17:14.200 --> 00:17:19.300]  棄絕假神只不過是歸向耶和華的開始
[00:17:19.300 --> 00:17:21.700]  我們一定要準備我們的心
[00:17:21.700 --> 00:17:25.500]  以致我們能夠專心歸向耶和華
[00:17:25.500 --> 00:17:27.700]  單單侍奉他
[00:17:27.700 --> 00:17:30.800]  撒姆爾上的七章三節
[00:17:30.800 --> 00:17:33.200]  我們說撒姆爾記
[00:17:33.200 --> 00:17:35.000]  撒姆爾記開始的時候
[00:17:35.000 --> 00:17:37.300]  以利和他兩個兒子
[00:17:37.300 --> 00:17:40.000]  賀佛尼和菲尼哈
[00:17:40.000 --> 00:17:42.800]  有沒有單單侍奉耶和華
[00:17:42.800 --> 00:17:44.200]  他們沒有
[00:17:44.200 --> 00:17:45.200]  以利呢
[00:17:45.200 --> 00:17:47.800]  他當兩個兒子
[00:17:47.800 --> 00:17:49.600]  他尊敬兩個兒子
[00:17:49.600 --> 00:17:51.200]  還尊敬多過神
[00:17:51.200 --> 00:17:52.800]  是神話的
[00:17:52.800 --> 00:17:56.200]  所以他當兩個兒子就是他的偶像
[00:17:56.200 --> 00:17:57.900]  而他兩個兒子呢
[00:17:57.900 --> 00:18:00.600]  他們兩個兒子誰是他們的偶像
[00:18:00.600 --> 00:18:03.000]  他們自己就是自己的偶像
[00:18:03.000 --> 00:18:03.900]  為什麼
[00:18:03.900 --> 00:18:06.400]  他們將自己的地位
[00:18:06.400 --> 00:18:09.200]  凌駕到高過神的地位
[00:18:09.200 --> 00:18:13.000]  他們將神的祭物據為己有
[00:18:13.000 --> 00:18:16.800]  他們還與回眸前的婦女行淫
[00:18:16.800 --> 00:18:20.000]  他們眼裡已經完全沒有神
[00:18:20.000 --> 00:18:23.200]  將自己的地位提高到高過神
[00:18:23.200 --> 00:18:25.000]  他們自己就是神
[00:18:25.000 --> 00:18:27.800]  自己就是自己的偶像
[00:18:27.800 --> 00:18:31.600]  所以他們是被菲利士人打敗
[00:18:31.600 --> 00:18:35.000]  所以其實菲利士人不是以色列人的問題
[00:18:35.000 --> 00:18:40.200]  更強的敵人 神都能幫助他們克服
[00:18:40.200 --> 00:18:46.000]  問題是他們不能夠單單侍奉神
[00:18:46.000 --> 00:18:48.200]  專心來侍奉神
[00:18:48.200 --> 00:18:51.400]  其實他們打敗第一場仗的時候
[00:18:51.400 --> 00:18:54.200]  已經給他們一個很大的警告
[00:18:54.200 --> 00:18:57.200]  第一場仗他們只不過是死了四千人
[00:18:57.200 --> 00:19:00.600]  如果當時他們立刻轉回歸向神
[00:19:00.600 --> 00:19:02.400]  離開他們的罪
[00:19:02.400 --> 00:19:05.800]  復從神來單單侍奉神的話
[00:19:05.800 --> 00:19:07.800]  他們是會得到勝利
[00:19:07.800 --> 00:19:09.600]  但很可惜他們沒有這樣做
[00:19:09.600 --> 00:19:12.000]  他們還帶著約桂去打仗
[00:19:12.000 --> 00:19:14.200]  當約桂是偶像
[00:19:14.200 --> 00:19:17.000]  以致他們這次是一敗塗地
[00:19:17.000 --> 00:19:19.600]  死了三萬的士兵
[00:19:19.600 --> 00:19:22.800]  非常之慘 很大的慘敗
[00:19:22.800 --> 00:19:27.000]  在約書亞記二十四章十四至十五節
[00:19:27.000 --> 00:19:28.100]  經文說
[00:19:28.100 --> 00:19:31.900]  現在你們要敬畏耶和華
[00:19:31.900 --> 00:19:34.200]  誠心實意地侍奉祂
[00:19:34.200 --> 00:19:36.800]  將你們列祖在大河那邊
