
[00:00:00.000 --> 00:00:03.000]  讓我們再次同心禱告
[00:01:49.000 --> 00:01:52.000]  當我預備要發出呼召的時候
[00:01:52.000 --> 00:01:54.000]  我的腦海裏面我的心裏面
[00:01:54.000 --> 00:01:57.000]  就出現了一些字句
[00:01:57.000 --> 00:01:59.000]  裏面的字句說
[00:01:59.000 --> 00:02:01.000]  我是誰
[00:02:01.000 --> 00:02:03.000]  究竟我是誰呢
[00:02:03.000 --> 00:02:05.000]  究竟我是誰呢
[00:02:05.000 --> 00:02:08.000]  我來了這間教會裏面三個月了
[00:02:08.000 --> 00:02:09.000]  我是誰呢
[00:02:09.000 --> 00:02:11.000]  然後腦海裏面就出現了
[00:02:11.000 --> 00:02:14.000]  實習神學生
[00:02:14.000 --> 00:02:17.000]  我來了這三個月的講道裏面
[00:02:17.000 --> 00:02:19.000]  三個月的聚會裏面
[00:02:19.000 --> 00:02:21.000]  我從來未見過這間教會裏面的主任牧師
[00:02:21.000 --> 00:02:23.000]  去呼召鼎姐妹
[00:02:23.000 --> 00:02:25.000]  做任何的事情
[00:02:25.000 --> 00:02:28.000]  但是一個實習神學生
[00:02:28.000 --> 00:02:30.000]  怎樣呼召呢
[00:02:30.000 --> 00:02:32.000]  這些字眼在腦海裏面出現的時候
[00:02:32.000 --> 00:02:34.000]  突然之間
[00:02:34.000 --> 00:02:37.000]  好像一盤冷水潑過來一樣
[00:02:37.000 --> 00:02:39.000]  在我閉上眼祈禱等了一會的時候
[00:02:39.000 --> 00:02:41.000]  結果做了一個很簡單的祈禱
[00:02:41.000 --> 00:02:42.000]  阿們
[00:02:42.000 --> 00:02:44.000]  那我就下去了
[00:02:44.000 --> 00:02:46.000]  人生我相信
[00:02:46.000 --> 00:02:49.000]  一定會遇到很多的失敗挫折
[00:02:49.000 --> 00:02:50.000]  所以中國人裏面又說
[00:02:50.000 --> 00:02:55.000]  人生不如意的事十常八九
[00:02:55.000 --> 00:02:56.000]  但是今天
[00:02:56.000 --> 00:02:57.000]  讓我們能夠重新看見
[00:02:57.000 --> 00:03:00.000]  怎樣去面對我們的失敗挫折
[00:03:00.000 --> 00:03:05.000]  我們能夠重新的來得力
[00:03:05.000 --> 00:03:08.000]  福特汽車的創辦人亨利福特就說
[00:03:08.000 --> 00:03:10.000]  失敗就是重新再來的機會
[00:03:10.000 --> 00:03:15.000]  用更明智的方法再來一次
[00:03:15.000 --> 00:03:17.000]  而我迪生就說
[00:03:17.000 --> 00:03:19.000]  我從來沒有失敗過
[00:03:19.000 --> 00:03:23.000]  我只是找到一萬字行不通的方法
[00:03:23.000 --> 00:03:25.000]  原來當我們怎樣去面對
[00:03:25.000 --> 00:03:28.000]  我們面對過去的失敗挫折
[00:03:28.000 --> 00:03:30.000]  我相信我們的態度
[00:03:30.000 --> 00:03:31.000]  我們的回應
[00:03:31.000 --> 00:03:35.000]  就很足夠影響我們未來的人生
[00:03:35.000 --> 00:03:39.000]  當我們打開約書亞記第八章的經文的時候
[00:03:39.000 --> 00:03:41.000]  我相信正正就是昔日
[00:03:41.000 --> 00:03:43.000]  第七章裏面讓我們見到
[00:03:43.000 --> 00:03:45.000]  約書亞帶領這班以色列人
[00:03:45.000 --> 00:03:48.000]  經歷了打仗裏面第一次的挫敗
[00:03:48.000 --> 00:03:50.000]  從來沒有試過打敗仗
[00:03:50.000 --> 00:03:51.000]  但今次打敗仗
[00:03:51.000 --> 00:03:53.000]  令到他們生命裏面
[00:03:53.000 --> 00:03:54.000]  很多的沮喪
[00:03:54.000 --> 00:03:56.000]  很多的低落
[00:03:56.000 --> 00:03:58.000]  他們怎樣靠著神
[00:03:58.000 --> 00:04:02.000]  能夠重新的得力呢
[00:04:02.000 --> 00:04:04.000]  第八章很長的經文
[00:04:04.000 --> 00:04:06.000]  我詳細分了四點
[00:04:06.000 --> 00:04:07.000]  就是新的開始
[00:04:07.000 --> 00:04:08.000]  新的部署
[00:04:08.000 --> 00:04:09.000]  新的勝利
[00:04:09.000 --> 00:04:11.000]  和新的關係
[00:04:11.000 --> 00:04:13.000]  我們能夠重新得力
[00:04:13.000 --> 00:04:14.000]  我相信第一步
[00:04:14.000 --> 00:04:17.000]  就是我們有新的開始
[00:04:17.000 --> 00:04:19.000]  第八章第一節讓我們一起讀
[00:04:19.000 --> 00:04:22.000]  耶和華對約書亞說
[00:04:22.000 --> 00:04:25.000]  不要懼怕也不要驚慌
[00:04:25.000 --> 00:04:29.000]  你起來率領一切兵丁上艾城去
[00:04:29.000 --> 00:04:37.000]  我已經把艾城的王和他的城都交在你手裏
[00:04:37.000 --> 00:04:39.000]  短短一節的經文裏面
[00:04:39.000 --> 00:04:41.000]  讓我們能夠見到
[00:04:41.000 --> 00:04:43.000]  能夠重新得力
[00:04:43.000 --> 00:04:44.000]  有新的開始
[00:04:44.000 --> 00:04:50.000]  是因為我們以色列人能夠經歷到神而來的安慰
[00:04:50.000 --> 00:04:52.000]  我相信一個跌倒的人
[00:04:52.000 --> 00:04:54.000]  他來到你的面前
[00:04:54.000 --> 00:04:56.000]  他最需要聽到的是甚麼呢
[00:04:56.000 --> 00:04:58.000]  我相信再不是你給他的分析
[00:04:58.000 --> 00:05:00.000]  為甚麼你會跌倒呢
[00:05:00.000 --> 00:05:01.000]  再不是你告訴他
[00:05:01.000 --> 00:05:03.000]  下次你這樣就不會有問題了
[00:05:03.000 --> 00:05:07.000]  我相信一個跌倒軟弱的人來到你的跟前
[00:05:07.000 --> 00:05:11.000]  最需要最需要的是聽到你給他的安慰
[00:05:11.000 --> 00:05:14.000]  你給他的鼓勵
[00:05:14.000 --> 00:05:16.000]  約書亞來到神的面前
[00:05:16.000 --> 00:05:18.000]  神就告訴他
[00:05:18.000 --> 00:05:23.000]  你不要懼怕也不要驚慌
[00:05:23.000 --> 00:05:28.000]  實際上當我們回望第七章第五第六節的經文的時候
[00:05:28.000 --> 00:05:30.000]  當這班以色列人打敗仗的時候
[00:05:30.000 --> 00:05:32.000]  他們的情景是怎樣描述呢
[00:05:32.000 --> 00:05:34.000]  第七章第五第六節裏面講到
[00:05:34.000 --> 00:05:37.000]  那些民的心都消化
[00:05:37.000 --> 00:05:41.000]  以色列所有的人的心都消化
[00:05:41.000 --> 00:05:44.000]  心都消化曾幾何時
[00:05:44.000 --> 00:05:45.000]  這班以色列人
[00:05:45.000 --> 00:05:47.000]  聖經裏面很清楚的描述呢
[00:05:47.000 --> 00:05:49.000]  豈不是約書亞帶著以色列人
[00:05:49.000 --> 00:05:52.000]  浩浩蕩蕩的經過約旦河的時候
[00:05:52.000 --> 00:05:54.000]  耶利哥裏面所有的人
[00:05:54.000 --> 00:05:57.000]  聖經裏面講他們的心都消化
[00:05:57.000 --> 00:05:59.000]  他們沒有膽量他們沒有志氣
[00:05:59.000 --> 00:06:02.000]  他們不敢出來去面對這班以色列人
[00:06:02.000 --> 00:06:04.000]  但是今天
[00:06:04.000 --> 00:06:05.000]  以色列人
[00:06:05.000 --> 00:06:08.000]  他失敗他戰敗了
[00:06:08.000 --> 00:06:11.000]  聖經裏面講他們心都消化
[00:06:11.000 --> 00:06:14.000]  更加講到約書亞就撕裂了自己的衣服
[00:06:14.000 --> 00:06:16.000]  將你灰潑在自己的頭上
[00:06:16.000 --> 00:06:18.000]  他就在約會的面前
[00:06:18.000 --> 00:06:20.000]  俯伏在地
[00:06:20.000 --> 00:06:26.000]  一個悲傷難過的警方
[00:06:26.000 --> 00:06:29.000]  我相信當晚以色列的軍營
[00:06:29.000 --> 00:06:32.000]  他們的士氣非常的低落
[00:06:32.000 --> 00:06:35.000]  不單止為死去的同胞
[00:06:35.000 --> 00:06:36.000]  死去的弟兄哀傷
[00:06:36.000 --> 00:06:38.000]  他更加面對前面
[00:06:38.000 --> 00:06:41.000]  他們不知道有什麼方向
[00:06:41.000 --> 00:06:44.000]  神就不單止來安慰他鼓勵他
[00:06:44.000 --> 00:06:47.000]  神更加在他們前路茫茫的時候
[00:06:47.000 --> 00:06:49.000]  給他一個很清晰的命令
[00:06:49.000 --> 00:06:51.000]  神說你起來
[00:06:51.000 --> 00:06:55.000]  率領一切的兵兵上崖城去
[00:06:55.000 --> 00:06:57.000]  當一個跌倒軟弱
[00:06:57.000 --> 00:06:59.000]  不知道前面應該怎樣再行的時候
[00:06:59.000 --> 00:07:03.000]  是需要一個很清晰的明確的指示
[00:07:03.000 --> 00:07:06.000]  神就說你起來
[00:07:06.000 --> 00:07:10.000]  昔日當以利亞在荷列山上
[00:07:10.000 --> 00:07:12.000]  他打敗了巴力的先知
[00:07:12.000 --> 00:07:15.000]  但是他得不到阿哈王的信任
[00:07:15.000 --> 00:07:18.000]  他反而受到皇后夜使別的吩咐
[00:07:18.000 --> 00:07:20.000]  有人去追殺他
[00:07:20.000 --> 00:07:22.000]  以利亞就逃亡
[00:07:22.000 --> 00:07:25.000]  以利亞就來到神的面前求死
[00:07:25.000 --> 00:07:27.000]  神告訴以利亞
[00:07:27.000 --> 00:07:29.000]  你回去
[00:07:29.000 --> 00:07:33.000]  你回去從曠野往大馬息去
[00:07:33.000 --> 00:07:35.000]  當昔日若那
[00:07:35.000 --> 00:07:39.000]  當他從餘福裏被套出來的時候
[00:07:39.000 --> 00:07:42.000]  神第二次跟他說話
[00:07:42.000 --> 00:07:43.000]  神說什麼呢?
[00:07:43.000 --> 00:07:47.000]  神說你起來往尼尼微去
[00:07:47.000 --> 00:07:49.000]  原來當一個人
[00:07:49.000 --> 00:07:51.000]  陷在模糊不清
[00:07:51.000 --> 00:07:53.000]  軟弱無方向的時候
[00:07:53.000 --> 00:07:56.000]  他真的需要一個很清晰的命令
[00:07:56.000 --> 00:07:59.000]  一個成功的基督徒
[00:07:59.000 --> 00:08:03.000]  並不是一個永遠不會跌倒的基督徒
[00:08:03.000 --> 00:08:05.000]  在聖經歷史裏被我們看到
[00:08:05.000 --> 00:08:06.000]  昔日的阿伯拉罕
[00:08:06.000 --> 00:08:08.000]  昔日的摩西
[00:08:08.000 --> 00:08:09.000]  以利亞
[00:08:09.000 --> 00:08:10.000]  撒姆爾
[00:08:10.000 --> 00:08:11.000]  大衛
[00:08:11.000 --> 00:08:12.000]  蘇羅
[00:08:12.000 --> 00:08:13.000]  彼得
[00:08:13.000 --> 00:08:15.000]  他們都跌倒
[00:08:15.000 --> 00:08:19.000]  但是神竟然重新建立他們
[00:08:19.000 --> 00:08:21.000]  神就告訴約書亞
[00:08:21.000 --> 00:08:23.000]  就告訴這些以色列人
[00:08:23.000 --> 00:08:25.000]  你們要起來
[00:08:25.000 --> 00:08:27.000]  不單止給他們有安慰
[00:08:27.000 --> 00:08:28.000]  有鼓勵
[00:08:28.000 --> 00:08:29.000]  有清楚的指示
[00:08:29.000 --> 00:08:32.000]  更加神給他們一個很寶貴的應許
[00:08:32.000 --> 00:08:33.000]  神說
[00:08:33.000 --> 00:08:35.000]  我已經把艾城的黃河
[00:08:35.000 --> 00:08:36.000]  他的民
[00:08:36.000 --> 00:08:37.000]  他的城
[00:08:37.000 --> 00:08:38.000]  並他的地
[00:08:38.000 --> 00:08:41.000]  都交在你的手裏
[00:08:41.000 --> 00:08:45.000]  神給他們一個很寶貴的應許
[00:08:45.000 --> 00:08:46.000]  這個應許
[00:08:46.000 --> 00:08:47.000]  他們很清楚
[00:08:47.000 --> 00:08:48.000]  很明白
[00:08:48.000 --> 00:08:50.000]  因為當他們進入到
[00:08:50.000 --> 00:08:52.000]  過了約旦河的時候
[00:08:52.000 --> 00:08:54.000]  他們面對這個高大的耶利哥的時候
[00:08:54.000 --> 00:08:57.000]  他們不知道怎樣打仗的時候
[00:08:57.000 --> 00:08:59.000]  在約書亞記第六章裏
[00:08:59.000 --> 00:09:00.000]  神就說
[00:09:00.000 --> 00:09:02.000]  我已經把耶利哥
[00:09:02.000 --> 00:09:03.000]  耶利哥的王
[00:09:03.000 --> 00:09:04.000]  並大能的勇士
[00:09:04.000 --> 00:09:08.000]  都交在你的手裏
[00:09:08.000 --> 00:09:10.000]  神再一次提醒約書亞
[00:09:10.000 --> 00:09:14.000]  神再一次提醒這班以色列的百姓
[00:09:14.000 --> 00:09:16.000]  是神的應許
[00:09:16.000 --> 00:09:20.000]  永遠不會落空
[00:09:20.000 --> 00:09:22.000]  回想剛才說過
[00:09:22.000 --> 00:09:24.000]  幫我講道的時候
[00:09:24.000 --> 00:09:26.000]  學習講道的時候
[00:09:26.000 --> 00:09:28.000]  心裏面那種的懼怕
[00:09:28.000 --> 00:09:30.000]  心裏面那種的膽怯
[00:09:30.000 --> 00:09:33.000]  在神學期間第二年的時候
[00:09:33.000 --> 00:09:34.000]  有一個老師
[00:09:34.000 --> 00:09:36.000]  他要離開神學院
[00:09:36.000 --> 00:09:38.000]  去到新加坡來到牧會
[00:09:38.000 --> 00:09:39.000]  有一次他離開之前
[00:09:39.000 --> 00:09:41.000]  他就約我回神學院裏面
[00:09:41.000 --> 00:09:42.000]  來見面聊天
[00:09:42.000 --> 00:09:44.000]  在見面談完之後
[00:09:44.000 --> 00:09:46.000]  他就為我禱告
[00:09:46.000 --> 00:09:48.000]  我沒有告訴他
[00:09:48.000 --> 00:09:50.000]  我心裏面講道裏面的那些難阻
[00:09:50.000 --> 00:09:52.000]  但在禱告的過程裏面
[00:09:52.000 --> 00:09:55.000]  他就為我的講道來祝福
[00:09:55.000 --> 00:09:57.000]  他說:神呀!祝福港潤
[00:09:57.000 --> 00:09:58.000]  祝福港潤的禱告
[00:09:58.000 --> 00:09:59.000]  能夠感動人
[00:09:59.000 --> 00:10:01.000]  能夠祝福人
[00:10:01.000 --> 00:10:02.000]  今日我仍然努力
[00:10:02.000 --> 00:10:04.000]  在神的面前來學習
[00:10:04.000 --> 00:10:08.000]  怎樣去預備我的講道
[00:10:08.000 --> 00:10:09.000]  我的同工
[00:10:09.000 --> 00:10:11.000]  我的幹事
[00:10:11.000 --> 00:10:13.000]  我身邊熟悉我的弟兄姊妹就知道
[00:10:13.000 --> 00:10:15.000]  每一次我預備講道
[00:10:15.000 --> 00:10:18.000]  我都非常的震驚
[00:10:18.000 --> 00:10:22.000]  我的幹事幫我整體講道
[00:10:22.000 --> 00:10:25.000]  通常都是我最後最後一個同工交給他
[00:10:25.000 --> 00:10:27.000]  因為每一個講道都是我自己做
[00:10:27.000 --> 00:10:30.000]  我就最後才交給他
[00:10:30.000 --> 00:10:33.000]  但是今早我就面對這個幹事同工
[00:10:33.000 --> 00:10:37.000]  我就說:對不起呀!過去經常都這麼遲給你
[00:10:37.000 --> 00:10:39.000]  這個幹事同工說:林牧師
[00:10:39.000 --> 00:10:44.000]  這幾次你進步了
[00:10:44.000 --> 00:10:45.000]  弟兄姊妹原來
[00:10:45.000 --> 00:10:47.000]  在神的裏面
[00:10:47.000 --> 00:10:50.000]  神會給我們很多的恩典
[00:10:50.000 --> 00:10:52.000]  所以寫到耶利米
[00:10:52.000 --> 00:10:54.000]  在耶利米哀歌第三章裏面說
[00:10:54.000 --> 00:10:56.000]  我們不自消滅
[00:10:56.000 --> 00:10:58.000]  是出於耶和華諸般的慈愛
[00:10:58.000 --> 00:11:01.000]  是因祂的憐憫我們不自斷絕
[00:11:01.000 --> 00:11:02.000]  祂告訴我們
[00:11:02.000 --> 00:11:04.000]  每早晨
[00:11:04.000 --> 00:11:06.000]  這都是新的
[00:11:06.000 --> 00:11:09.000]  你的誠實極其的廣大
[00:11:09.000 --> 00:11:11.000]  原來我們每一次來到神的面前
[00:11:11.000 --> 00:11:12.000]  原來我們每一日
[00:11:12.000 --> 00:11:15.000]  能夠有生命氣息站在神的面前的時候
[00:11:15.000 --> 00:11:18.000]  這個都是新的
[00:11:18.000 --> 00:11:21.000]  我好想你和你旁邊前後左右的弟兄姊妹說
[00:11:21.000 --> 00:11:24.000]  神給我每一日都是新的好不好
[00:11:24.000 --> 00:11:26.000]  你和他說吧
[00:11:26.000 --> 00:11:34.000]  能夠重新得力
[00:11:34.000 --> 00:11:38.000]  是因為我們從神而來有新的開始
[00:11:38.000 --> 00:11:40.000]  以色列人能夠重新得力
[00:11:40.000 --> 00:11:42.000]  不單止神給他安慰
[00:11:42.000 --> 00:11:44.000]  神給他能夠有新的開始
[00:11:44.000 --> 00:11:47.000]  更加神給他們有新的部署
[00:11:47.000 --> 00:11:49.000]  在第二章第二節的經文裏面
[00:11:49.000 --> 00:11:50.000]  好清楚的告訴我們
[00:11:50.000 --> 00:11:52.000]  神好清楚的指示
[00:11:52.000 --> 00:11:53.000]  神說
[00:11:53.000 --> 00:11:55.000]  你怎樣待耶利哥和耶利哥的王
[00:11:55.000 --> 00:11:59.000]  也當照樣待艾成和艾成的王
[00:11:59.000 --> 00:12:02.000]  不單止有指示更加有吩咐
[00:12:02.000 --> 00:12:05.000]  指示城內所奪的財物和生畜
[00:12:05.000 --> 00:12:09.000]  你們可以取為自己的掠物
[00:12:09.000 --> 00:12:11.000]  更加神告訴我們
[00:12:11.000 --> 00:12:15.000]  我有好真實的好具體的策略
[00:12:15.000 --> 00:12:17.000]  戰略告訴你
[00:12:17.000 --> 00:12:22.000]  祂說你要在城後設下伏兵
[00:12:22.000 --> 00:12:24.000]  原來第二節的經文裏面
[00:12:24.000 --> 00:12:26.000]  神就告訴約書亞
[00:12:26.000 --> 00:12:28.000]  告訴這班以色列人
[00:12:28.000 --> 00:12:32.000]  接下來再戰艾成的時候
[00:12:32.000 --> 00:12:36.000]  你們應該要怎樣做
[00:12:36.000 --> 00:12:38.000]  結果往後第八章第三節
[00:12:38.000 --> 00:12:42.000]  到第二十九節一段好長的篇幅
[00:12:42.000 --> 00:12:45.000]  就是約書亞按照耶和華上帝
[00:12:45.000 --> 00:12:46.000]  給他的吩咐
[00:12:46.000 --> 00:12:47.000]  給他的命令
[00:12:47.000 --> 00:12:48.000]  給他的策略
[00:12:48.000 --> 00:12:53.000]  他一步一步的順從去踏上
[00:12:53.000 --> 00:12:55.000]  在第三節開始
[00:12:55.000 --> 00:12:56.000]  神就吩咐約書亞
[00:12:56.000 --> 00:12:58.000]  約書亞就在以色列裏面
[00:12:58.000 --> 00:13:01.000]  揀選了三萬大能的勇士
[00:13:01.000 --> 00:13:02.000]  神就告訴他
[00:13:02.000 --> 00:13:04.000]  在這三萬人裏面
[00:13:04.000 --> 00:13:06.000]  我們再要揀選五千人
[00:13:06.000 --> 00:13:08.000]  這五千人要成為伏兵
[00:13:08.000 --> 00:13:11.000]  他們要連夜去到那裏呢
[00:13:11.000 --> 00:13:15.000]  去到艾成和伯德利的中間
[00:13:15.000 --> 00:13:16.000]  去等候
[00:13:16.000 --> 00:13:18.000]  等候時機來到
[00:13:18.000 --> 00:13:21.000]  你們就要出動
[00:13:21.000 --> 00:13:25.000]  結果約書亞自己就帶著主力的兵隊
[00:13:25.000 --> 00:13:27.000]  去到艾成的北面
[00:13:27.000 --> 00:13:29.000]  在當中安營
[00:13:29.000 --> 00:13:32.000]  聖經說第二天的早晨
[00:13:32.000 --> 00:13:34.000]  次日的天亮的時候
[00:13:34.000 --> 00:13:36.000]  約書亞就帶著主力的兵隊
[00:13:36.000 --> 00:13:38.000]  去攻打艾成
[00:13:38.000 --> 00:13:40.000]  但是神告訴他們
[00:13:40.000 --> 00:13:44.000]  當你們要和艾成的人再次戰爭的時候
[00:13:44.000 --> 00:13:46.000]  你們要做一件事
[00:13:46.000 --> 00:13:50.000]  你們要詐敗
[00:13:50.000 --> 00:13:52.000]  你們要逃跑
[00:13:52.000 --> 00:13:55.000]  引所有艾成的人出來追趕你們
[00:13:55.000 --> 00:13:58.000]  當艾成的人出來追趕你們的時候
[00:13:58.000 --> 00:14:00.000]  你們就聽神的吩咐
[00:14:00.000 --> 00:14:02.000]  當神吩咐約書亞
[00:14:02.000 --> 00:14:04.000]  舉起手上的短槍的時候
[00:14:04.000 --> 00:14:06.000]  埋伏的人就要一擁而上
[00:14:06.000 --> 00:14:09.000]  去攻佔這個空城的艾成
[00:14:09.000 --> 00:14:11.000]  將城裏面的燒毀
[00:14:11.000 --> 00:14:13.000]  然後再出城
[00:14:13.000 --> 00:14:20.000]  前後夾攻去打敗這個艾成的人
[00:14:20.000 --> 00:14:22.000]  很長的經文
[00:14:22.000 --> 00:14:24.000]  但是我們見到約書亞
[00:14:24.000 --> 00:14:27.000]  一步一步順服神的指示
[00:14:27.000 --> 00:14:30.000]  順服神的帶領
[00:14:30.000 --> 00:14:34.000]  結果帶來他們的勝利
[00:14:34.000 --> 00:14:36.000]  兩次攻打艾成
[00:14:36.000 --> 00:14:38.000]  我相信完全不一樣
[00:14:38.000 --> 00:14:40.000]  第一次攻打艾成的時候
[00:14:40.000 --> 00:14:42.000]  不單止因為亞干的犯罪
[00:14:42.000 --> 00:14:45.000]  是因為他們內心裏面的驕傲
[00:14:45.000 --> 00:14:48.000]  他們以為這麼強大的耶利哥
[00:14:48.000 --> 00:14:50.000]  都一擁而下
[00:14:50.000 --> 00:14:54.000]  以致他們見到這麼細小的艾成
[00:14:54.000 --> 00:14:57.000]  只是派兩三千人就去搞定
[00:14:57.000 --> 00:15:01.000]  結果他們沒有求問神的心意
[00:15:01.000 --> 00:15:03.000]  招致失敗
[00:15:03.000 --> 00:15:06.000]  在第二次再戰艾成的時候
[00:15:06.000 --> 00:15:08.000]  他們能夠勝利
[00:15:08.000 --> 00:15:10.000]  他們沒有重蹈覆轍
[00:15:10.000 --> 00:15:12.000]  是因為他們的心態
[00:15:12.000 --> 00:15:14.000]  他們的行為都改變了
[00:15:14.000 --> 00:15:16.000]  他們願意來到神的面前
[00:15:16.000 --> 00:15:18.000]  去聆聽神的指示
[00:15:18.000 --> 00:15:20.000]  他們按照神給他們的方法
[00:15:20.000 --> 00:15:23.000]  一步一步的來到踏上
[00:15:23.000 --> 00:15:25.000]  請問今天你人生的路向
[00:15:25.000 --> 00:15:28.000]  有沒有按照聖經的教導
[00:15:28.000 --> 00:15:30.000]  你說是基督徒的時候
[00:15:30.000 --> 00:15:33.000]  你有沒有按照聖經給你的指示
[00:15:33.000 --> 00:15:35.000]  來去學習來成長
[00:15:35.000 --> 00:15:40.000]  做一個好的健康的基督徒呢?
[00:15:40.000 --> 00:15:42.000]  在《讓方》第八章
[00:15:42.000 --> 00:15:45.000]  我們見到有一個片段
[00:15:45.000 --> 00:15:48.000]  有一班人就抓了一個行淫的婦人
[00:15:48.000 --> 00:15:50.000]  就要來到耶穌的面前
[00:15:50.000 --> 00:15:52.000]  叫耶穌定他的罪
[00:15:52.000 --> 00:15:54.000]  耶穌說:我不定你的罪
[00:15:54.000 --> 00:15:56.000]  但是從今以後
[00:15:56.000 --> 00:15:59.000]  你不要犯罪
[00:15:59.000 --> 00:16:01.000]  神叫人的心改變
[00:16:01.000 --> 00:16:05.000]  神叫人的行為能夠配合
[00:16:05.000 --> 00:16:06.000]  請問今天
[00:16:06.000 --> 00:16:09.000]  你有沒有叫別人從你的身上
[00:16:09.000 --> 00:16:10.000]  你的生命
[00:16:10.000 --> 00:16:12.000]  你的生活的細節裡面
[00:16:12.000 --> 00:16:17.000]  就能夠見到神在你的生命當中呢?
[00:16:17.000 --> 00:16:19.000]  人會軟弱
[00:16:19.000 --> 00:16:20.000]  人會跌倒
[00:16:20.000 --> 00:16:22.000]  人會失敗
[00:16:22.000 --> 00:16:25.000]  但是我們的神是一個信實的神
[00:16:25.000 --> 00:16:28.000]  只要我們願意將我們的心躺開
[00:16:28.000 --> 00:16:31.000]  願意用行為來回應
[00:16:31.000 --> 00:16:34.000]  我相信神一定會眷顧
[00:16:34.000 --> 00:16:38.000]  所以《針研》第四章廿三節裡面提醒我們
[00:16:38.000 --> 00:16:41.000]  你要保守你的心勝過保守一切
[00:16:41.000 --> 00:16:45.000]  因為一生的果效是由心發出
[00:16:45.000 --> 00:16:48.000]  以色列人能夠再一次攻打艾城
[00:16:48.000 --> 00:16:50.000]  能夠再沒有經歷失敗
[00:16:50.000 --> 00:16:52.000]  能夠得勝
[00:16:52.000 --> 00:16:54.000]  是因為他們的心態改變了
[00:16:54.000 --> 00:16:55.000]  他們不再驕傲
[00:16:55.000 --> 00:16:57.000]  他們能夠依靠上帝
[00:16:57.000 --> 00:17:00.000]  他們用行為去跟隨上帝的吩咐
[00:17:00.000 --> 00:17:02.000]  聽從上帝的吩咐
[00:17:02.000 --> 00:17:04.000]  以致他們能夠得勝
[00:17:04.000 --> 00:17:06.000]  這個得勝
[00:17:06.000 --> 00:17:11.000]  不單止是一個外在的得勝
[00:17:11.000 --> 00:17:14.000]  得勝的秘訣很重要
[00:17:14.000 --> 00:17:16.000]  在第十八節裡面
[00:17:16.000 --> 00:17:17.000]  讓我們一起讀
