
[00:00:00.000 --> 00:00:02.720]  讓我們一起首先祈禱
[00:05:28.220 --> 00:05:30.220]  你都要去
[00:05:30.220 --> 00:05:32.220]  我吩咐你講什麼話
[00:05:32.220 --> 00:05:35.220]  你都要講
[00:05:35.220 --> 00:05:37.220]  傳講上帝的話
[00:05:37.220 --> 00:05:41.220]  就是耶利米所承擔的任務
[00:05:41.220 --> 00:05:43.220]  剛才沒機會跟大家看
[00:05:43.220 --> 00:05:45.220]  我的題目是什麼
[00:05:45.220 --> 00:05:49.220]  我的題目叫「難擔任務」
[00:05:49.220 --> 00:05:52.220]  究竟這一刻耶利米承接了
[00:05:52.220 --> 00:05:54.220]  這個傳講上帝的話
[00:05:54.220 --> 00:05:55.220]  是不是很難呢
[00:05:55.220 --> 00:05:56.220]  照理說就是
[00:05:56.220 --> 00:05:58.220]  你看到什麼就說什麼
[00:05:58.220 --> 00:05:59.220]  好像很容易
[00:05:59.220 --> 00:06:01.220]  但原來也很困難
[00:06:01.220 --> 00:06:04.220]  因為這是一個對抗性任務
[00:06:04.220 --> 00:06:08.220]  這個字眼是上帝自己說的
[00:06:08.220 --> 00:06:10.220]  這個任務會令到耶利米
[00:06:10.220 --> 00:06:12.220]  跟全你的猶太百姓
[00:06:12.220 --> 00:06:16.220]  官長、軍王、祭司來對抗
[00:06:16.220 --> 00:06:20.220]  而對方也會來攻擊耶利米
[00:06:20.220 --> 00:06:23.220]  這是在第一章的時候
[00:06:23.220 --> 00:06:26.220]  當上帝來呼召耶利米的時候
[00:06:26.220 --> 00:06:29.220]  已經將情況告訴他
[00:06:29.220 --> 00:06:31.220]  耶利米按照上帝的吩咐
[00:06:31.220 --> 00:06:34.220]  去警告這群以色列子民
[00:06:34.220 --> 00:06:36.220]  由於他們犯了罪
[00:06:36.220 --> 00:06:39.220]  所以將會面臨一個很大的災難
[00:06:39.220 --> 00:06:41.220]  這個災難就是
[00:06:41.220 --> 00:06:43.220]  他們會被列國
[00:06:43.220 --> 00:06:47.220]  被一個北方國家所毀滅
[00:06:47.220 --> 00:06:49.220]  而事實上
[00:06:49.220 --> 00:06:52.220]  在耶利米發出這個預言之後的23年
[00:06:52.220 --> 00:06:54.220]  在耶利米書的第三章
[00:06:54.220 --> 00:06:55.220]  就是說
[00:06:55.220 --> 00:06:57.220]  他講完這個預言的第23年之後
[00:06:57.220 --> 00:06:59.220]  他親自目睹
[00:06:59.220 --> 00:07:01.220]  自己的國家
[00:07:01.220 --> 00:07:04.220]  被北角的巴比倫所毀滅
[00:07:04.220 --> 00:07:06.220]  耶路撒冷城
[00:07:06.220 --> 00:07:08.220]  和聖殿被毀
[00:07:08.220 --> 00:07:11.220]  猶太的軍王和人民
[00:07:11.220 --> 00:07:13.220]  被擄去巴比倫
[00:07:13.220 --> 00:07:15.220]  除此之外
[00:07:15.220 --> 00:07:18.220]  在耶利米整個40年的
[00:07:18.220 --> 00:07:20.220]  使用生涯裡面
[00:07:20.220 --> 00:07:22.220]  他也按照上帝的吩咐
[00:07:22.220 --> 00:07:24.220]  對以色列民有一個很嚴厲的批評
[00:07:24.220 --> 00:07:28.220]  包括批評他們敬拜偶像
[00:07:28.220 --> 00:07:30.220]  他們犯奸淫
[00:07:30.220 --> 00:07:33.220]  並且經常作虛假的預言
[00:07:33.220 --> 00:07:36.220]  因為在上帝給耶利米的預言裡
[00:07:36.220 --> 00:07:38.220]  告訴他們
[00:07:38.220 --> 00:07:40.220]  他們會受到
[00:07:40.220 --> 00:07:45.220]  北角而來的國家所攻打
[00:07:45.220 --> 00:07:47.220]  叫他們不要對抗
[00:07:47.220 --> 00:07:49.220]  不要打仗
[00:07:49.220 --> 00:07:51.220]  叫他們要投降
[00:07:51.220 --> 00:07:54.220]  但是當皇帝來問
[00:07:54.220 --> 00:07:58.220]  其他的先知和祭司的時候
[00:07:58.220 --> 00:08:00.220]  他回答的結果是
[00:08:00.220 --> 00:08:01.220]  沒有啊
[00:08:01.220 --> 00:08:03.220]  耶利米說的是錯的
[00:08:03.220 --> 00:08:04.220]  上帝必然不會
[00:08:04.220 --> 00:08:06.220]  不會讓這個地方有刀劍
[00:08:06.220 --> 00:08:08.220]  有爭執
[00:08:08.220 --> 00:08:09.220]  在上帝的眼裡
[00:08:09.220 --> 00:08:13.220]  其實他們是在說一些謊言
[00:08:13.220 --> 00:08:14.220]  一個虛假的預言
[00:08:14.220 --> 00:08:16.220]  上帝並沒有這樣
[00:08:16.220 --> 00:08:18.220]  吩咐他們說這番話
[00:08:18.220 --> 00:08:21.220]  於是耶利米很嚴厲的
[00:08:21.220 --> 00:08:23.220]  對這群以色列民
[00:08:23.220 --> 00:08:26.220]  對這群君皇祭司
[00:08:26.220 --> 00:08:28.220]  來講上帝的話
[00:08:28.220 --> 00:08:32.220]  就是告訴他們他們錯的地方
[00:08:32.220 --> 00:08:34.220]  並且勸他們不要打仗
[00:08:34.220 --> 00:08:35.220]  要投降
[00:08:35.220 --> 00:08:37.220]  並且承認接納
[00:08:37.220 --> 00:08:39.220]  這個亡國
[00:08:39.220 --> 00:08:43.220]  這個秘魯是他們犯罪的後果
[00:08:43.220 --> 00:08:45.220]  所以我們可以猜想
[00:08:45.220 --> 00:08:48.220]  他們會得到什麼樣的對待
[00:08:48.220 --> 00:08:52.220]  當然耶利米在整個傳講信息裡
[00:08:52.220 --> 00:08:55.220]  他提出的是
[00:08:55.220 --> 00:08:57.220]  上帝對他們不變的愛
[00:08:57.220 --> 00:08:59.220]  也預言他們秘魯之後
[00:08:59.220 --> 00:09:02.220]  將會得到上帝的寬恕
[00:09:02.220 --> 00:09:04.220]  將來人民要歸回這個故土裡
[00:09:04.220 --> 00:09:10.220]  重建他們的家園
[00:09:10.220 --> 00:09:12.220]  耶利米所說的話
[00:09:12.220 --> 00:09:14.220]  他按上帝吩咐的說話
[00:09:14.220 --> 00:09:16.220]  並不是當時的君皇百姓
[00:09:16.220 --> 00:09:17.220]  所願意去聽
[00:09:17.220 --> 00:09:20.220]  甚至是有興趣去聽
[00:09:20.220 --> 00:09:21.220]  我在想像
[00:09:21.220 --> 00:09:25.220]  如果換成現在我們的國家
[00:09:25.220 --> 00:09:27.220]  耶利米像誰呢
[00:09:27.220 --> 00:09:29.220]  我相信耶利米如果再這樣說的話
[00:09:29.220 --> 00:09:31.220]  再發出他的預言
[00:09:31.220 --> 00:09:33.220]  或者是上帝要他吩咐的話
[00:09:33.220 --> 00:09:36.220]  他早就會被判
[00:09:36.220 --> 00:09:40.220]  煽動顛覆國家政權的罪
[00:09:40.220 --> 00:09:43.220]  被判處很長期的監禁
[00:09:43.220 --> 00:09:45.220]  耶利米在聖經裡有一個稱號
[00:09:45.220 --> 00:09:47.220]  叫流淚先知
[00:09:47.220 --> 00:09:48.220]  為什麼叫流淚先知呢
[00:09:48.220 --> 00:09:50.220]  因為他的感情很豐富
[00:09:50.220 --> 00:09:52.220]  他熱愛他的國家
[00:09:52.220 --> 00:09:53.220]  熱愛他的同胞
[00:09:53.220 --> 00:09:56.220]  在四十年的侍奉生涯裡
[00:09:56.220 --> 00:09:57.220]  他因為傳講上帝
[00:09:57.220 --> 00:10:00.220]  告訴他要他說的話
[00:10:00.220 --> 00:10:02.220]  他受到很多的痛苦
[00:10:02.220 --> 00:10:04.220]  包括被嘲笑
[00:10:04.220 --> 00:10:05.220]  被敲打
[00:10:05.220 --> 00:10:07.220]  坐牢
[00:10:07.220 --> 00:10:10.220]  但是在整個書卷裡
[00:10:10.220 --> 00:10:13.220]  我都看到耶利米
[00:10:13.220 --> 00:10:15.220]  在心裡無限的感慨
[00:10:15.220 --> 00:10:17.220]  他一方面來說
[00:10:17.220 --> 00:10:19.220]  百姓有罪
[00:10:19.220 --> 00:10:21.220]  他說百姓有罪的時候
[00:10:21.220 --> 00:10:24.220]  同樣盼望他們可以回轉
[00:10:24.220 --> 00:10:25.220]  悔改
[00:10:25.220 --> 00:10:26.220]  歸向上帝
[00:10:26.220 --> 00:10:29.220]  但同時間因為他們不肯做事
[00:10:29.220 --> 00:10:30.220]  上帝發怒
[00:10:30.220 --> 00:10:31.220]  耶利米另一面
[00:10:31.220 --> 00:10:33.220]  又為他的同胞
[00:10:33.220 --> 00:10:34.220]  在上帝的面前
[00:10:34.220 --> 00:10:37.220]  哭著來懇求上帝
[00:10:37.220 --> 00:10:40.220]  我相信耶利米
[00:10:40.220 --> 00:10:42.220]  不只是被外面的敲打
[00:10:42.220 --> 00:10:43.220]  嘲笑
[00:10:43.220 --> 00:10:45.220]  或者是坐牢
[00:10:45.220 --> 00:10:46.220]  這些肉體的痛苦
[00:10:46.220 --> 00:10:47.220]  很實在
[00:10:47.220 --> 00:10:48.220]  而我相信
[00:10:48.220 --> 00:10:50.220]  他裡面那份的痛苦
[00:10:50.220 --> 00:10:52.220]  他內心的痛苦
[00:10:52.220 --> 00:10:55.220]  也是經常煎熬他們
[00:10:55.220 --> 00:10:57.220]  我們回到今天的經文
[00:10:57.220 --> 00:10:58.220]  這三節裡
[00:10:58.220 --> 00:11:01.220]  第十九節裡提到
[00:11:01.220 --> 00:11:04.220]  要耶和華提示耶利米
[00:11:04.220 --> 00:11:05.220]  耶利米才知道
[00:11:05.220 --> 00:11:08.220]  原來有人設計陷害他
[00:11:08.220 --> 00:11:09.220]  按照我們看
[00:11:09.220 --> 00:11:10.220]  這裡沒有的二十一節
[00:11:10.220 --> 00:11:11.220]  如果大家有聖經
[00:11:11.220 --> 00:11:13.220]  可以看開二十一節
[00:11:13.220 --> 00:11:14.220]  二十一節告訴他
[00:11:14.220 --> 00:11:17.220]  原來攻擊陷害他的人
[00:11:17.220 --> 00:11:18.220]  就是他的同胞
[00:11:18.220 --> 00:11:19.220]  是他的同鄉
[00:11:19.220 --> 00:11:21.220]  是他的親屬
[00:11:21.220 --> 00:11:22.220]  是他的兄弟
[00:11:22.220 --> 00:11:24.220]  阿拿特人
[00:11:24.220 --> 00:11:25.220]  我們提到
[00:11:25.220 --> 00:11:27.220]  其實猶大王
[00:11:27.220 --> 00:11:30.220]  這個日西亞的中國改革
[00:11:30.220 --> 00:11:32.220]  其實他有一個做法
[00:11:32.220 --> 00:11:34.220]  就是傾向將所有敬拜
[00:11:34.220 --> 00:11:37.220]  包括敬拜耶和華上帝的場所
[00:11:37.220 --> 00:11:39.220]  集中在耶路撒冷
[00:11:39.220 --> 00:11:40.220]  大家知道
[00:11:40.220 --> 00:11:43.220]  整個版圖不是只有耶路撒冷
[00:11:43.220 --> 00:11:46.220]  他為了杜絕偶像崇拜
[00:11:46.220 --> 00:11:48.220]  所以連在其他地方
[00:11:48.220 --> 00:11:53.220]  敬拜上帝的活動都被禁止
[00:11:53.220 --> 00:11:54.220]  正因為這個緣故
[00:11:54.220 --> 00:11:56.220]  原本在耶路撒冷
[00:11:56.220 --> 00:11:58.220]  侍奉的祭司
[00:11:58.220 --> 00:12:00.220]  他們是撒督的子孫
[00:12:00.220 --> 00:12:03.220]  他的地位很堅固
[00:12:03.220 --> 00:12:04.220]  相比之下
[00:12:04.220 --> 00:12:05.220]  在其他地方
[00:12:05.220 --> 00:12:08.220]  包括阿拿特這些先知
[00:12:08.220 --> 00:12:11.220]  以往還可以在其他地方做祭司
[00:12:11.220 --> 00:12:15.220]  但這一刻更加被摒棄
[00:12:15.220 --> 00:12:18.220]  在祭司職份以外
[00:12:18.220 --> 00:12:21.220]  所以我們相信
[00:12:21.220 --> 00:12:23.220]  當時並不是每一個百姓
[00:12:23.220 --> 00:12:26.220]  並不是每一個祭司宗教領袖
[00:12:26.220 --> 00:12:28.220]  都歡迎或者支持
[00:12:28.220 --> 00:12:31.220]  猶西亞王的宗教改革
[00:12:31.220 --> 00:12:33.220]  況且我們相信
[00:12:33.220 --> 00:12:34.220]  在農業社會裏面
[00:12:34.220 --> 00:12:36.220]  一些職責難改
[00:12:36.220 --> 00:12:40.220]  幾多下來都是一腳踏幾船
[00:12:40.220 --> 00:12:42.220]  他們一方面是敬拜上帝
[00:12:42.220 --> 00:12:45.220]  但同時間亦都在優壇裏面
[00:12:45.220 --> 00:12:46.220]  去敬拜巴力
[00:12:46.220 --> 00:12:47.220]  阿瑟拉
[00:12:47.220 --> 00:12:48.220]  阿斯塔羅
[00:12:48.220 --> 00:12:50.220]  摩洛這些異教的神
[00:12:50.220 --> 00:12:52.220]  這些異教的偶像
[00:12:52.220 --> 00:12:55.220]  猶西亞的改革
[00:12:55.220 --> 00:13:00.220]  是讓他們拆毀這些優壇
[00:13:00.220 --> 00:13:04.220]  教導他們只是單一的尊崇上帝
[00:13:04.220 --> 00:13:07.220]  如果我們翻查《鳥王記下》的時候
[00:13:07.220 --> 00:13:09.220]  我們見到這樣描述
[00:13:09.220 --> 00:13:13.220]  民眾都服從者約
[00:13:13.220 --> 00:13:15.220]  即是當猶西亞王這樣說的時候
[00:13:15.220 --> 00:13:17.220]  民眾都是服從的
[00:13:17.220 --> 00:13:21.220]  不過這個只不過是表面的同意
[00:13:21.220 --> 00:13:24.220]  是應皇帝頒佈的命令
[00:13:24.220 --> 00:13:26.220]  去做一些門面的功夫
[00:13:26.220 --> 00:13:29.220]  因為當我們看耶利米蘇第十一章
[00:13:29.220 --> 00:13:31.220]  不過第九節的時候
[00:13:31.220 --> 00:13:36.220]  原來在猶大和耶路撒冷的居民之中
[00:13:36.220 --> 00:13:40.220]  他們開始有一些同謀叛變的事情
[00:13:40.220 --> 00:13:42.220]  這個說話的描述就告訴我們
[00:13:42.220 --> 00:13:45.220]  隱含著百姓雖然對這個中外改革
[00:13:45.220 --> 00:13:48.220]  有一些行動一起的參與
[00:13:48.220 --> 00:13:53.220]  不過都只不過是表面上的參與
[00:13:53.220 --> 00:13:54.220]  所以無論是耶路亞話
[00:13:54.220 --> 00:13:58.220]  或者是耶利米心裏面都知道
[00:13:58.220 --> 00:14:04.220]  猶西亞的中外改革並沒有讓人的心轉變
[00:14:04.220 --> 00:14:09.220]  他們仍然是想向異教的神來燒香
[00:14:09.220 --> 00:14:10.220]  我們試想像一下
[00:14:10.220 --> 00:14:13.220]  如果香港政府突然頒佈一個命令
[00:14:13.220 --> 00:14:15.220]  只有某一個宗教
[00:14:15.220 --> 00:14:19.220]  並且某一個宗派才叫正統
[00:14:19.220 --> 00:14:23.220]  也只可以在某一個地方來敬拜上帝
[00:14:23.220 --> 00:14:28.220]  其他的教堂或者宗教聚會場所都要關閉
[00:14:28.220 --> 00:14:30.220]  也要關門
[00:14:30.220 --> 00:14:33.220]  我相信必然會有很多的反對
[00:14:33.220 --> 00:14:38.220]  就算不走來群起攻堅這個政府
[00:14:38.220 --> 00:14:39.220]  雖然現在不動
[00:14:39.220 --> 00:14:42.220]  但還是敢怒不敢言
[00:14:42.220 --> 00:14:44.220]  所以現在居然在他們的親屬當中
[00:14:44.220 --> 00:14:47.220]  這個耶利米是自己的親屬
[00:14:47.220 --> 00:14:50.220]  竟然去支持猶西亞這個改革
[00:14:50.220 --> 00:14:52.220]  我相信這個也是其中之一
[00:14:52.220 --> 00:14:56.220]  讓這些親屬很憤怒
[00:14:56.220 --> 00:15:01.220]  這個耶利米要設計一下
[00:15:01.220 --> 00:15:04.220]  當然我們如果看21節更加提到
[00:15:04.220 --> 00:15:09.220]  阿拿特人曾經警告他的同鄉耶利米
[00:15:09.220 --> 00:15:13.220]  你不要再奉耶華的名去講粵語
[00:15:13.220 --> 00:15:17.220]  免得你死在我們的手中
[00:15:17.220 --> 00:15:19.220]  他們實在不願意聽
[00:15:19.220 --> 00:15:26.220]  從耶利米口中所發出的上帝的說話
[00:15:26.220 --> 00:15:27.220]  阿拿特人的攻擊
[00:15:27.220 --> 00:15:29.220]  如果我們再看19節
[00:15:29.220 --> 00:15:30.220]  可以知道
[00:15:30.220 --> 00:15:34.220]  第一 耶利米是不知道的
[00:15:34.220 --> 00:15:36.220]  第二 這裡說
[00:15:36.220 --> 00:15:40.220]  將樹連果子都滅了
[00:15:40.220 --> 00:15:43.220]  將它從戶人之地去剪除
[00:15:43.220 --> 00:15:46.220]  使它的名不再被記得
[00:15:46.220 --> 00:15:49.220]  不但要斬草 還要除根
[00:15:49.220 --> 00:15:51.220]  使它的名不再被記念
[00:15:51.220 --> 00:15:56.220]  可想而知他們內心對耶利米是多麼憎恨
[00:15:56.220 --> 00:15:59.220]  面對來自自己人出其不意
[00:15:59.220 --> 00:16:01.220]  因為是上帝告訴他們才知道
[00:16:01.220 --> 00:16:05.220]  出其不意的反對和敵對的時候
[00:16:05.220 --> 00:16:08.220]  耶利米第一個反應是什麼呢
[00:16:08.220 --> 00:16:11.220]  在經文裡我們看到
[00:16:11.220 --> 00:16:13.220]  耶利米第一個反應就是
[00:16:13.220 --> 00:16:20.220]  他很憤怒 並祈求上帝對他們施以報復
[00:16:20.220 --> 00:16:24.220]  19節他描述耶利米描述自己
[00:16:24.220 --> 00:16:26.220]  好像一個柔順的羔羊
[00:16:26.220 --> 00:16:29.220]  被牽去宰殺
[00:16:29.220 --> 00:16:31.220]  這個描述
[00:16:31.220 --> 00:16:35.220]  我們翻查《耳塞亞書》第53章7節
[00:16:35.220 --> 00:16:37.220]  這是一個很有名的經文
[00:16:37.220 --> 00:16:42.220]  描述上帝受苦的僕人的形象
[00:16:42.220 --> 00:16:45.220]  當我們留意上帝受苦的僕人的時候
[00:16:45.220 --> 00:16:48.220]  好像一個羔羊被牽去宰殺之地
[00:16:48.220 --> 00:16:51.220]  他一直不出聲
[00:16:51.220 --> 00:16:54.220]  他一直沒有對抗
[00:16:54.220 --> 00:16:57.220]  他一直只接受自己的命運
[00:16:57.220 --> 00:16:59.220]  沒有任何抗議
[00:16:59.220 --> 00:17:02.220]  但這一刻我們看到耶利米很不同
[00:17:02.220 --> 00:17:06.220]  他面臨反對 敵對和攻擊的時候
[00:17:06.220 --> 00:17:09.220]  他沒有閉上嘴巴
[00:17:09.220 --> 00:17:12.220]  而是提出一些很嚴厲的抗議
[00:17:12.220 --> 00:17:14.220]  去轉向上帝
[00:17:14.220 --> 00:17:18.220]  因為他相信上帝就是公正的審判官
[00:17:18.220 --> 00:17:22.220]  希望上帝會宣告我才是無辜的
[00:17:22.220 --> 00:17:27.220]  並尋求上帝阻撓這些想陷害他的人
[00:17:27.220 --> 00:17:33.220]  甚至求上帝將這些謀害他的人
[00:17:33.220 --> 00:17:37.220]  讓他們遭遇一些可怕的命運
[00:17:37.220 --> 00:17:39.220]  在這三者的經文裡
[00:17:39.220 --> 00:17:43.220]  我們可以看到耶利米在神面前是多麼坦誠
[00:17:43.220 --> 00:17:49.220]  將自己心裡的感受傳遞到上帝去陳明
[00:17:49.220 --> 00:17:54.220]  他對自己很努力地去傳達上帝的說話
[00:17:54.220 --> 00:17:59.220]  去警告勸化他的同胞要離我行善
[00:17:59.220 --> 00:18:03.220]  要遵守和上帝所立的約
[00:18:03.220 --> 00:18:07.220]  不過他看不到那些果效
[00:18:07.220 --> 00:18:11.220]  他對於自己的工作感到很沮喪
[00:18:11.220 --> 00:18:15.220]  加上他那份的盡心
[00:18:15.220 --> 00:18:19.220]  帶來的是一個相反的對抗
[00:18:19.220 --> 00:18:21.220]  換言之是敵對
[00:18:21.220 --> 00:18:24.220]  是合謀將他置於死地
[00:18:24.220 --> 00:18:27.220]  耶利米在這一刻毫不掩飾
[00:18:27.220 --> 00:18:31.220]  完全不掩飾他的那種憤怒
[00:18:31.220 --> 00:18:34.220]  甚至在禱告裡去求上帝
[00:18:34.220 --> 00:18:42.220]  去讓置諸他死地的人得到一些報復
[00:18:42.220 --> 00:18:44.220]  不過在這裡我首先要強調
[00:18:44.220 --> 00:18:48.220]  這段經文不是在鼓吹大家要復仇
[00:18:48.220 --> 00:18:50.220]  要以惡報惡
[00:18:50.220 --> 00:18:57.220]  而是在表達人的內心裡的那份感受
[00:18:57.220 --> 00:18:59.220]  當他遇到失望
[00:18:59.220 --> 00:19:01.220]  遇到很憤怒的時候
[00:19:01.220 --> 00:19:03.220]  那份情緒反應
[00:19:03.220 --> 00:19:06.220]  以及他如何在信賴上帝的面前
[00:19:06.220 --> 00:19:09.220]  可以坦然無懼地進行表達
[00:19:09.220 --> 00:19:13.220]  他內心裡的感受和期望
[00:19:13.220 --> 00:19:15.220]  他也表達了
[00:19:15.220 --> 00:19:20.220]  他自己和上帝之間的關係有多親密
[00:19:20.220 --> 00:19:22.220]  他可以是無所不談
[00:19:22.220 --> 00:19:24.220]  無所忌諱
[00:19:24.220 --> 00:19:27.220]  裡面有一份很穩定的安全感
[00:19:27.220 --> 00:19:32.220]  以及表露了他和上帝之間那份很深厚的情誼
[00:19:32.220 --> 00:19:37.220]  耶利米沒有選擇自己出手去報復
[00:19:37.220 --> 00:19:41.220]  而是他全力交給他所信賴的上帝
[00:19:41.220 --> 00:19:43.220]  為他主持公道
[00:19:43.220 --> 00:19:47.220]  因為他深知道上帝有能力去幫他
