
[00:00:00.000 --> 00:00:03.580]  兄姊妹平安,很高興在此分享神的話語。
[00:01:40.680 --> 00:01:43.800]  但是我們確信你與我們同在,
[00:01:43.800 --> 00:01:46.680]  你在我們當中帶領我們。
[00:01:46.680 --> 00:01:50.280]  所以主,我們獻上感恩在這個「駐棚節」的節期裡面,
[00:01:50.280 --> 00:01:53.320]  我們再一次獻上讚美,獻上感恩。
[00:01:53.320 --> 00:01:55.080]  願你愈立,聽我們禱告,
[00:01:55.080 --> 00:01:57.680]  逢主明求,阿們。
[00:01:57.680 --> 00:02:00.520]  好,所以我們去尚尚感恩,
[00:02:00.520 --> 00:02:02.840]  我今天也分享訊息,
[00:02:02.840 --> 00:02:05.000]  跟這個「駐棚節」是沒有關係的,
[00:02:05.000 --> 00:02:08.600]  但是也很想分享,給大家看一張照片。
[00:02:08.600 --> 00:02:11.960]  給大家猜一下,這是網上看新聞看到的,
[00:02:11.960 --> 00:02:15.120]  就是一個傢俬,一個電器,在客廳裡,
[00:02:15.120 --> 00:02:17.200]  我給大家猜一下,用三十秒,
[00:02:17.200 --> 00:02:19.880]  你猜一下這個電器有什麼作用,
[00:02:19.880 --> 00:02:21.920]  它擺放在客廳裡,
[00:02:21.920 --> 00:02:24.800]  它又好像是盞燈,但又好像不是盞燈,
[00:02:24.800 --> 00:02:27.040]  它又連接著天花板,
[00:02:27.040 --> 00:02:29.720]  究竟這個電器有什麼作用呢?
[00:02:29.720 --> 00:02:32.360]  發揮創意。
[00:02:32.360 --> 00:02:34.880]  如果你猜到,我知道它真的很厲害,
[00:02:34.880 --> 00:02:38.320]  因為我是人生中未見過這個電器。
[00:02:38.320 --> 00:02:40.040]  嘩!厲害!
[00:02:40.040 --> 00:02:42.600]  阿Joe很厲害,可能有用過。
[00:02:42.600 --> 00:02:44.440]  這個,我講一下背景,
[00:02:44.440 --> 00:02:47.080]  話說就是一個新聞報道,
[00:02:47.080 --> 00:02:49.760]  有兩個輪寫,可能有些爭執,
[00:02:49.760 --> 00:02:54.080]  就是樓上的輪寫,晚上經常發出一些噪音,
[00:02:54.080 --> 00:02:55.440]  可能你和我也經歷過,
[00:02:55.440 --> 00:02:59.160]  就是突然在半夜,有些波子在滴聲那些,
[00:02:59.160 --> 00:03:01.680]  即是搔了頭,半夜說什麼波子呢?
[00:03:01.680 --> 00:03:04.520]  總之樓上就發出一些噪音,
[00:03:04.520 --> 00:03:06.680]  這個鄰居,即是這張照片的鄰居,
[00:03:06.680 --> 00:03:10.280]  即是住樓下,就是去表達,
[00:03:10.280 --> 00:03:13.040]  又好像搞不定,談不妥,
[00:03:13.040 --> 00:03:15.920]  人家又繼續在騷擾他,
[00:03:15.920 --> 00:03:18.440]  他又住樓下,又吃虧一點,
[00:03:18.440 --> 00:03:20.760]  你無法再滴波子給人家。
[00:03:20.760 --> 00:03:22.440]  他就去淘寶,
[00:03:22.440 --> 00:03:26.360]  淘寶買了一個爺爺的傢具,叫什麼呢?
[00:03:26.360 --> 00:03:29.840]  他叫做「24小時敲門神器」,
[00:03:29.840 --> 00:03:31.320]  聽到都知道厲害,
[00:03:31.320 --> 00:03:33.360]  就是他刺著天花板,
[00:03:33.360 --> 00:03:39.560]  就是24小時摩打去發出一個敲門的動作。
[00:03:39.560 --> 00:03:41.520]  還有他是一個不穩定頻率,
[00:03:41.520 --> 00:03:43.840]  即是如果你保持穩定的頻率,
[00:03:43.840 --> 00:03:45.800]  人的耳朵是很容易適應的,
[00:03:45.800 --> 00:03:49.600]  他是一個不穩定的頻率,令你無法適應,
[00:03:49.600 --> 00:03:51.840]  他是一個叫做「反擊」的行動,
[00:03:51.840 --> 00:03:53.040]  大家大概知道的,
[00:03:53.040 --> 00:03:56.480]  可能我做淘寶圖這個東西,很介紹,
[00:03:56.480 --> 00:03:58.000]  可能是,說笑說笑,
[00:03:58.000 --> 00:04:00.000]  是一個這麼有趣的事,
[00:04:00.000 --> 00:04:01.280]  我看這個新聞就覺得,
[00:04:01.280 --> 00:04:05.960]  哎呀,真是頗有趣,或者頗奇怪,
[00:04:05.960 --> 00:04:08.120]  因為鄰舍,談不妥,
[00:04:08.120 --> 00:04:10.880]  所以,你有你攻擊,他又在吵,
[00:04:10.880 --> 00:04:14.160]  就和我們今天的題目有些關係,
[00:04:14.160 --> 00:04:15.600]  我們看看,
[00:04:15.600 --> 00:04:18.720]  題目就是「你做初一,我做十五」,
[00:04:18.720 --> 00:04:22.160]  這個句子你一想起,就會聯想到些什麼?
[00:04:22.160 --> 00:04:23.920]  好像是一些報復一樣,
[00:04:23.920 --> 00:04:26.160]  但原來不是的,我也是上網研究,
[00:04:26.160 --> 00:04:27.560]  這個代驗證,
[00:04:27.560 --> 00:04:30.680]  原來這個句子的起源不是這樣的意思,
[00:04:30.680 --> 00:04:33.160]  甚至是完全相反的意思,
[00:04:33.160 --> 00:04:37.280]  就是說有兩夫妻,他們去打掃家裡,
[00:04:37.280 --> 00:04:40.000]  丈夫看到太太很辛苦,
[00:04:40.000 --> 00:04:42.600]  每個月都去打掃家裡,
[00:04:42.600 --> 00:04:46.240]  丈夫就說,每逢初一你就打掃,
[00:04:46.240 --> 00:04:48.520]  年十五就我負責打掃,
[00:04:48.520 --> 00:04:50.320]  你明白嗎?是一個很公平,
[00:04:50.320 --> 00:04:53.160]  很有愛底下去說出這句話,
[00:04:53.160 --> 00:04:56.400]  我不知道這是否真的,或者是網上的文章,
[00:04:56.400 --> 00:04:59.520]  但是,我們以為這個是報復,
[00:04:59.520 --> 00:05:01.560]  就是你做初一,我就做十五,
[00:05:01.560 --> 00:05:04.120]  我就比你做得更加過分,
[00:05:04.120 --> 00:05:06.720]  但原來這個句子有另一個解釋,
[00:05:06.720 --> 00:05:11.560]  就是一個愛,一個彼此公平的對待,
[00:05:11.560 --> 00:05:14.040]  我今天去分享今天的經文,
[00:05:14.040 --> 00:05:16.080]  剛才Joe跟我們一起讀了,
[00:05:16.080 --> 00:05:17.480]  耶穌的教導,
[00:05:17.480 --> 00:05:22.040]  教導我們怎樣對應在生活裡活出,
[00:05:22.040 --> 00:05:24.360]  律法所帶出的意思,
[00:05:24.360 --> 00:05:26.240]  所以我會花一點時間,
[00:05:26.240 --> 00:05:28.840]  多說一些背景,之後我們稍後會,
[00:05:28.840 --> 00:05:31.360]  有多些反思,物想,一些例子,
[00:05:31.360 --> 00:05:34.440]  幫助我們去回應神的話語,
[00:05:34.440 --> 00:05:35.960]  所以我們今天正式來了,
[00:05:35.960 --> 00:05:39.640]  我們看《馬太福音》五章三十八至四十八節,
[00:05:39.640 --> 00:05:40.640]  剛才都讀了,
[00:05:40.640 --> 00:05:41.840]  特別是第三十八節,
[00:05:41.840 --> 00:05:45.040]  一開始就出現了一個很經典的句子,
[00:05:45.040 --> 00:05:48.440]  就是「以眼還眼,以牙還牙」,
[00:05:48.440 --> 00:05:50.240]  其實就是和這個句子一樣,
[00:05:50.240 --> 00:05:52.640]  就是好像一個報復的意思,
[00:05:52.640 --> 00:05:53.840]  「以眼還眼」即是什麼?
[00:05:53.840 --> 00:05:56.440]  你傷我的眼,我就傷你的眼,
[00:05:56.440 --> 00:05:59.440]  你弄崩我的牙,我就弄崩你的牙,
[00:05:59.440 --> 00:06:01.160]  好像是這個意思,
[00:06:01.160 --> 00:06:03.960]  但是我們細心去看的時候,
[00:06:03.960 --> 00:06:07.240]  原來有一些我們想像不到的事,
[00:06:07.240 --> 00:06:08.440]  我又看下一頁,
[00:06:08.440 --> 00:06:12.040]  首先講一下背景,句子出現在什麼時期呢?
[00:06:12.040 --> 00:06:13.760]  就是在俗獎時期,
[00:06:13.760 --> 00:06:15.440]  就是在有律法之先,
[00:06:15.440 --> 00:06:17.440]  就是摩西頒布律法之先,
[00:06:17.440 --> 00:06:19.040]  就是神頒布律法之先,
[00:06:19.040 --> 00:06:21.040]  在古代中東的地區,
[00:06:21.040 --> 00:06:24.560]  當要處理一些紛爭,一些判決的時候,
[00:06:24.560 --> 00:06:26.160]  當時因為沒有律法,
[00:06:26.160 --> 00:06:27.960]  通常是由誰作主?
[00:06:27.960 --> 00:06:29.360]  就是那些俗獎,
[00:06:29.360 --> 00:06:32.160]  就是在群族裡面最有威望的人,
[00:06:32.160 --> 00:06:34.160]  那些俗獎就去判決,
[00:06:34.160 --> 00:06:36.560]  譬如我們兩個,我和Joe打架,
[00:06:36.560 --> 00:06:39.760]  就去找那些俗獎幫我們去判決,
[00:06:39.760 --> 00:06:43.760]  那些俗獎因為沒有律法,沒有什麼參考,
[00:06:43.760 --> 00:06:46.560]  他只能夠靠自己的傳統文化,
[00:06:46.560 --> 00:06:49.360]  他的經驗,他的成長去判決,
[00:06:49.360 --> 00:06:51.760]  很難說有沒有絕對的公平,
[00:06:51.760 --> 00:06:53.560]  因為唯一的公平是什麼?
[00:06:53.560 --> 00:06:55.160]  跟隨那些俗獎就是公平,
[00:06:55.160 --> 00:06:56.760]  就是統一,跟隨那些俗獎,
[00:06:56.760 --> 00:06:58.960]  說什麼就說什麼就是公平,
[00:06:58.960 --> 00:07:01.160]  如果這個群族人少就沒問題,
[00:07:01.160 --> 00:07:03.160]  但是人多就有問題,
[00:07:03.160 --> 00:07:05.560]  當那個俗獎之後有不同的部落,
[00:07:05.560 --> 00:07:06.960]  有不同的村長,
[00:07:06.960 --> 00:07:10.760]  他不能夠一個人管治這麼多人的時候,
[00:07:10.760 --> 00:07:14.560]  不同的村長可能就有不同的標準,
[00:07:14.560 --> 00:07:16.960]  這個村的村有他的歷史,
[00:07:16.960 --> 00:07:19.160]  有他的運作方法,
[00:07:19.160 --> 00:07:20.560]  這個村又有不同,
[00:07:20.560 --> 00:07:23.160]  開始就有所謂的不公平,
[00:07:23.160 --> 00:07:25.760]  甚至有些恩怨,有些仇恨,
[00:07:25.760 --> 00:07:29.360]  譬如這條村偷東西是要斬手指的,
[00:07:29.360 --> 00:07:32.360]  但是原來那條村偷東西是要浸豬籠的,
[00:07:32.360 --> 00:07:33.360]  完全不關係,
[00:07:33.360 --> 00:07:36.760]  但是這個所謂的俗獎判決,
[00:07:36.760 --> 00:07:38.960]  就有個矛盾,有個問題出現了,
[00:07:38.960 --> 00:07:41.760]  因為每個人都有不同的看法,
[00:07:41.760 --> 00:07:46.360]  很多問題就是源自於沒有一個統一的律法,
[00:07:46.360 --> 00:07:48.560]  所以在律法之先,
[00:07:48.560 --> 00:07:52.360]  在俗獎時期就有很多問題出現了,
[00:07:52.360 --> 00:07:53.560]  我們看一下,
[00:07:53.560 --> 00:07:55.360]  而以眼還眼,
[00:07:55.360 --> 00:07:59.160]  就是當時一個古代律法的一個大進步,
[00:07:59.160 --> 00:08:02.960]  以眼還眼這個概念就在當時開始了,
[00:08:02.960 --> 00:08:05.960]  第23至25節我要請大家一起讀,
[00:08:05.960 --> 00:08:07.560]  1,2,3,起。
[00:08:07.560 --> 00:08:23.760]  這個是出埃及記裡面,
[00:08:23.760 --> 00:08:25.960]  摩西巴穆律法裡面其中一個,
[00:08:25.960 --> 00:08:31.360]  因為它都是參考再之前的古巴比倫的漢摩拉比法典,
[00:08:31.360 --> 00:08:34.560]  都是有這個以眼還眼的原則在裡面,
[00:08:34.560 --> 00:08:36.160]  我們首先去理解這個先,
[00:08:36.160 --> 00:08:39.360]  這個不是能夠字面去解讀到的,
[00:08:39.360 --> 00:08:42.160]  它是一個律法的大概的意思,
[00:08:42.160 --> 00:08:45.760]  因為它裡面有沒有說傷了個鼻怎麼辦?
[00:08:45.760 --> 00:08:47.760]  如果你打傷我的鼻,我怎樣還眼?
[00:08:47.760 --> 00:08:50.160]  它沒有說,是否代表就不用呢?
[00:08:50.160 --> 00:08:53.960]  所以這個不是完全跟著字去執行的,
[00:08:53.960 --> 00:08:55.960]  我又去分享一個故事例子,
[00:08:55.960 --> 00:08:58.160]  話說我讀中學的時候,
[00:08:58.160 --> 00:09:00.160]  你和我一樣都有校規的嘛,
[00:09:00.160 --> 00:09:04.560]  校規永遠都不會完全去覆蓋所有細節的,
[00:09:04.560 --> 00:09:07.160]  因為你這麼多東西你怎樣寫下去呢?
[00:09:07.160 --> 00:09:09.560]  而當時有我學校的校規,
[00:09:09.560 --> 00:09:10.760]  不知道你的學校有沒有一樣?
[00:09:10.760 --> 00:09:14.960]  就是男孩子的頭髮不可以碰到耳朵,
[00:09:14.960 --> 00:09:16.560]  有沒有這些大概的意思?
[00:09:16.560 --> 00:09:19.560]  不知道,可能是校長不喜歡人有頭髮,
[00:09:19.560 --> 00:09:21.160]  可能是校長光頭,不知道。
[00:09:21.160 --> 00:09:24.960]  當時我的耳朵是特別大的,
[00:09:24.960 --> 00:09:27.360]  不知道有沒有,我小時候的耳朵是很誇張很大的,
[00:09:27.360 --> 00:09:29.760]  所以它碰到頭髮的機率比較多,
[00:09:29.760 --> 00:09:32.360]  我為了避免這個校規要怎樣,
[00:09:32.360 --> 00:09:35.360]  我就用膠紙把耳朵摺起來黏住,
[00:09:35.360 --> 00:09:38.360]  那就沒事了,但是很明顯是不行的,
[00:09:38.360 --> 00:09:40.960]  老師是不會容許你衝擊校規,
[00:09:40.960 --> 00:09:43.760]  所以我分享的意思不是說校規不好,
[00:09:43.760 --> 00:09:47.160]  而是很多東西文字、律例是寫不完的,
[00:09:47.160 --> 00:09:49.560]  有什麼可能寫得完所有的校規,
[00:09:49.560 --> 00:09:51.760]  或者所有的誡命呢?
[00:09:51.760 --> 00:09:54.560]  但是我們要明白校規背後的意思,
[00:09:54.560 --> 00:09:56.560]  或者律法背後的意思,
[00:09:56.560 --> 00:10:00.160]  很明顯以眼還眼這一段的意思是什麼呢?
[00:10:00.160 --> 00:10:04.360]  是當時一個平等概念的實體化。
[00:10:04.360 --> 00:10:05.960]  再回到這一頁,
[00:10:05.960 --> 00:10:07.960]  它不是在說要報復,
[00:10:07.960 --> 00:10:10.560]  以眼還眼從來不是在說報復,
[00:10:10.560 --> 00:10:13.160]  它是在說一個公平的賠償,
[00:10:13.160 --> 00:10:15.160]  一個公平的對待。
[00:10:15.160 --> 00:10:18.160]  我們想像到當時窮人沒有權勢,
[00:10:18.160 --> 00:10:19.960]  有錢人比較有權勢,
[00:10:19.960 --> 00:10:22.560]  他們可以用金錢、權力、地位,
[00:10:22.560 --> 00:10:25.560]  去減輕他們罪行的刑罰,
[00:10:25.560 --> 00:10:27.760]  去接受一些不對等的刑罰。
[00:10:27.760 --> 00:10:28.760]  譬如有個例子,
[00:10:28.760 --> 00:10:32.360]  古今東或者中國很多的武俠小說都是,
[00:10:32.360 --> 00:10:35.160]  可能我不小心殺了財主的兒子,
[00:10:35.160 --> 00:10:36.160]  我要怎樣呢?
[00:10:36.160 --> 00:10:38.160]  我要全家去填命,
[00:10:38.160 --> 00:10:41.360]  可能諸九族要去賠他財主的兒子,
[00:10:41.360 --> 00:10:43.360]  或者一個君王的兒子的命。
[00:10:43.360 --> 00:10:44.360]  但是相反,
[00:10:44.360 --> 00:10:46.760]  如果有財主殺了人會怎樣呢?
[00:10:46.760 --> 00:10:48.560]  可能他用錢就解決了,
[00:10:48.560 --> 00:10:50.160]  他賠你一隻牛,
[00:10:50.160 --> 00:10:52.160]  你就不能再出聲。
[00:10:52.160 --> 00:10:53.160]  你想像到,
[00:10:53.160 --> 00:10:56.360]  這些就是當時不公平的對待,
[00:10:56.360 --> 00:10:58.360]  當沒有律法去訂立,
[00:10:58.360 --> 00:11:01.160]  當沒有一個公平的律法訂立的時候,
[00:11:01.160 --> 00:11:03.760]  人就會有很多不公平的事。
[00:11:03.760 --> 00:11:07.160]  你想像到當不公義的事越來越發生,
[00:11:07.160 --> 00:11:09.560]  當人民失去保障,
[00:11:09.560 --> 00:11:13.360]  當人民對判決制度失去信心的時候,
[00:11:13.360 --> 00:11:14.360]  那些人會怎樣呢?
[00:11:14.360 --> 00:11:17.760]  他們就會用自己的方法去報復。
[00:11:17.760 --> 00:11:19.160]  很容易理解到,
[00:11:19.160 --> 00:11:20.360]  我報復完你,
[00:11:20.360 --> 00:11:21.360]  你覺得不公平,
[00:11:21.360 --> 00:11:23.360]  你又報復我,我又報復你。
[00:11:23.360 --> 00:11:25.960]  很多武俠小說都是這樣說的。
[00:11:25.960 --> 00:11:29.360]  所以當時「以眼還眼」這個概念的出現,
[00:11:29.360 --> 00:11:32.160]  是古代律法一個很大的進步,
[00:11:32.160 --> 00:11:36.160]  不再是按族長去決定,
[00:11:36.160 --> 00:11:38.360]  不再是我們自己任意報復,
[00:11:38.360 --> 00:11:39.960]  而是有一個準則,
[00:11:39.960 --> 00:11:42.960]  一個律法的準則去說。
[00:11:42.960 --> 00:11:45.160]  所以我們看看「以眼還眼」,
[00:11:45.160 --> 00:11:49.560]  其實它是用來停止那些無盡頭的報復行為。
[00:11:49.560 --> 00:11:52.160]  「以眼還眼」同樣是一個對等的刑法,
[00:11:52.160 --> 00:11:56.160]  去防止縱容那些有權勢的人。
[00:11:56.160 --> 00:11:59.360]  所以當我們準備去看今天的經文,
[00:11:59.360 --> 00:12:01.560]  「以眼還眼」可能你會覺得,
[00:12:01.560 --> 00:12:04.560]  在今天的文字是在提倡報復,
[00:12:04.560 --> 00:12:07.360]  但確實就好像你做初一,我做十五那樣,
[00:12:07.360 --> 00:12:09.760]  它原意其實可能真的不是這樣的意思,
[00:12:09.760 --> 00:12:11.960]  但是我們文化的轉變,
[00:12:11.960 --> 00:12:14.160]  我們用詞的習慣不同了的時候,
[00:12:14.160 --> 00:12:16.160]  「以眼還眼」好像在說報復,
[00:12:16.160 --> 00:12:19.160]  但其實它是為了防止報復。
[00:12:19.160 --> 00:12:21.760]  因為當公義臨到的時候,
[00:12:21.760 --> 00:12:23.760]  就會止息那些報復。
[00:12:23.760 --> 00:12:26.360]  而我們又要去留意由誰去執行呢?
[00:12:26.360 --> 00:12:28.760]  在《二塞阿書》,在《耶利米書》都說,
[00:12:28.760 --> 00:12:30.760]  我們必須很清楚知道,
[00:12:30.760 --> 00:12:32.560]  神才是一個審判者,
[00:12:32.560 --> 00:12:35.360]  舊約的律法是神頒布的命令,
[00:12:35.360 --> 00:12:37.960]  所以是神選立的掌權者,
[00:12:37.960 --> 00:12:39.760]  才能夠執行律法,
[00:12:39.760 --> 00:12:43.360]  不是任何人我們自己可以執行的私刑。
[00:12:43.360 --> 00:12:45.160]  所以我們要去留意,
[00:12:45.160 --> 00:12:47.760]  我們不是去報復,
[00:12:47.760 --> 00:12:49.360]  我們從來都不是去報復,
[00:12:49.360 --> 00:12:51.960]  而是追求一個公平公義。
[00:12:51.960 --> 00:12:54.760]  而我們這裡有一個小小的總結,
[00:12:54.760 --> 00:12:56.960]  我們今天的生活裏面,
[00:12:56.960 --> 00:13:01.160]  我們能不能夠去停止報復的行為,
[00:13:01.160 --> 00:13:03.160]  我們的社會有沒有一個公義,
[00:13:03.160 --> 00:13:06.760]  令我們能夠這樣去生活呢?
[00:13:06.760 --> 00:13:08.960]  好,我們就跟著專心聽下去,
[00:13:08.960 --> 00:13:10.160]  你不要回到家裏說,
[00:13:10.160 --> 00:13:11.360]  今天傳道人說,
[00:13:11.360 --> 00:13:13.360]  我們要「以眼還眼」、「以牙還牙」,
[00:13:13.360 --> 00:13:15.760]  不是這樣的意思,就是不要曲的。
[00:13:15.760 --> 00:13:17.160]  好,我們在這個背景下,
[00:13:17.160 --> 00:13:18.960]  就正式開始今天的廣道。
[00:13:18.960 --> 00:13:22.160]  我們看,耶穌就出現了。
[00:13:22.160 --> 00:13:22.960]  再看一遍。
[00:13:22.960 --> 00:13:25.760]  耶穌出現通常都沒有好事,
[00:13:25.760 --> 00:13:27.560]  通常對當時來說,
[00:13:27.560 --> 00:13:32.160]  又是在顛覆一個他們覺得理所當然的事。
[00:13:32.160 --> 00:13:34.760]  耶穌所說的「以善勝惡」,
[00:13:34.760 --> 00:13:37.160]  就是新約時代的一個革新。
[00:13:37.160 --> 00:13:38.360]  如果說「以眼還眼」,
[00:13:38.360 --> 00:13:40.960]  是舊約時代一個很大的進步,
[00:13:40.960 --> 00:13:43.160]  「以善勝惡」就是到新約時代,
[00:13:43.160 --> 00:13:47.560]  律法一個更大的進步,「以善勝惡」。
[00:13:47.560 --> 00:13:49.360]  我們又看,在登山寶訓,
[00:13:49.360 --> 00:13:51.960]  耶穌其中有六個教導,
[00:13:51.960 --> 00:13:54.960]  都是當時猶太人文化裏面,
[00:13:54.960 --> 00:13:57.160]  很有份量的律法。
[00:13:57.160 --> 00:14:00.560]  左邊就是包括我們今天說的「以眼還眼」、「以牙還牙」,
[00:14:00.560 --> 00:14:03.560]  還有之前的「不可殺人」、「不可姦人」、「不可休妻」,
[00:14:03.560 --> 00:14:07.560]  之後「不可起誓」、「要愛你的淪陷」等等。
[00:14:07.560 --> 00:14:11.560]  右邊就是全部耶穌離去一個革新,
[00:14:11.560 --> 00:14:13.360]  又不是推翻的,
[00:14:13.360 --> 00:14:19.960]  而是一個更加清楚描述律法背後的意思是怎樣。
[00:14:19.960 --> 00:14:21.960]  我們去看的時候,
[00:14:21.960 --> 00:14:26.760]  兩者其實耶穌和古代所說的有什麼分別呢?
[00:14:26.760 --> 00:14:28.760]  我們再看看。
[00:14:28.760 --> 00:14:30.560]  如果說「以眼還眼」,
[00:14:30.560 --> 00:14:33.960]  是用律法的權力去停止報復,
[00:14:33.960 --> 00:14:35.760]  而耶穌的「以善勝惡」,
[00:14:35.760 --> 00:14:39.760]  就是用一些美善的行為去停止報復。
[00:14:39.760 --> 00:14:46.560]  耶穌提出這件事是當時的日常生活中很常見的事。
[00:14:46.560 --> 00:14:49.260]  「以眼還眼」是講述人犯罪之後,
[00:14:49.260 --> 00:14:52.560]  司法機構、法庭如何判決,
[00:14:52.560 --> 00:14:55.960]  但是耶穌說的「以善勝惡」在另一個導向,
[00:14:55.960 --> 00:14:57.760]  是當一個人犯罪之後,
[00:14:57.760 --> 00:14:59.160]  我們生活上,
[00:14:59.160 --> 00:15:00.960]  我們與他人的互動,
[00:15:00.960 --> 00:15:02.560]  我們與他人的關係,
[00:15:02.560 --> 00:15:04.360]  如何停止報復。
[00:15:04.360 --> 00:15:06.460]  一個是律法層面上,
[00:15:06.460 --> 00:15:08.560]  一個是生活層面上,
[00:15:08.560 --> 00:15:13.560]  甚至在剛才那六個道理教導中,
[00:15:13.560 --> 00:15:18.060]  耶穌提到我們生活如何回應律法,
[00:15:18.060 --> 00:15:20.760]  我們在生活上如何實踐律法。
[00:15:20.760 --> 00:15:22.960]  實踐律法不是法官做,
[00:15:22.960 --> 00:15:24.560]  不是在法庭才做,
[00:15:24.560 --> 00:15:30.960]  而是我們生活都能夠活出神給我們的律法教導。
[00:15:30.960 --> 00:15:32.560]  而當時的聽眾,
[00:15:32.560 --> 00:15:35.560]  他們不能夠在律法執法層面有影響力,
[00:15:35.560 --> 00:15:36.560]  很明顯。
[00:15:36.560 --> 00:15:39.260]  他們都是很貧窮的人,
[00:15:39.260 --> 00:15:43.160]  他們不能夠用律法的權力去停止報復。
[00:15:43.160 --> 00:15:45.160]  但是每一個人,
[00:15:45.160 --> 00:15:46.660]  即使是很貧窮的人,
[00:15:46.660 --> 00:15:49.960]  他們都能夠在生活層面上帶來改變,
[00:15:49.960 --> 00:15:53.460]  在人與人之間的關係去停止報復。
[00:15:53.460 --> 00:15:54.560]  其實我們今天也是一樣,
[00:15:54.560 --> 00:15:55.760]  我們不是做律師,
[00:15:55.760 --> 00:15:56.560]  不是做法官,
[00:15:56.560 --> 00:15:58.960]  我們不是做那些事情,
[00:15:58.960 --> 00:16:01.460]  我們都不會改變到律法層面,
[00:16:01.460 --> 00:16:06.760]  但是我們可以在生活層面帶來一個改變。
[00:16:06.760 --> 00:16:08.760]  我記得之前阿傑說到,
[00:16:08.760 --> 00:16:09.560]  不知道有沒有印象,
[00:16:09.560 --> 00:16:10.160]  阿傑傳道,
[00:16:10.160 --> 00:16:11.960]  他說九龍城寨,
[00:16:11.960 --> 00:16:13.960]  有一個叫潘玲雀的女士,
[00:16:13.960 --> 00:16:15.260]  Jackie潘玲雀,
[00:16:15.260 --> 00:16:17.160]  她在九龍城寨裏面,
[00:16:17.160 --> 00:16:20.360]  一個當時無法無天的地方,
[00:16:20.360 --> 00:16:21.660]  是很多毒販,
[00:16:21.660 --> 00:16:24.160]  很多黑社會聚集的地方,
[00:16:24.160 --> 00:16:27.260]  這位女士她隻身去到當中,
[00:16:27.260 --> 00:16:29.060]  她在生活裏面,
[00:16:29.060 --> 00:16:32.160]  去展現愛,展現律法,
[00:16:32.160 --> 00:16:34.760]  當然她絕對可以有律法的權利,
[00:16:34.760 --> 00:16:36.460]  把他們抓去坐牢,
[00:16:36.460 --> 00:16:37.960]  把他們抓去戒毒,
[00:16:37.960 --> 00:16:40.360]  把他們抓去被審,
[00:16:40.360 --> 00:16:42.560]  但是她效法耶穌基督,
[00:16:42.560 --> 00:16:44.260]  在生活層面,
[00:16:44.260 --> 00:16:46.760]  在他們與他們相處的過程,
[00:16:46.760 --> 00:16:49.160]  去展述律法的意思,
[00:16:49.160 --> 00:16:50.960]  展述愛是甚麼,
[00:16:50.960 --> 00:16:53.260]  展述怎樣停止報復。
[00:16:53.260 --> 00:16:55.460]  所以這個是我們今天的重點,
[00:16:55.460 --> 00:16:57.360]  或者我很想去分享的,
[00:16:57.360 --> 00:17:00.160]  有時我們可以在律法層面做很多事,
[00:17:00.160 --> 00:17:02.460]  同樣我們在生活層面,
[00:17:02.460 --> 00:17:04.560]  甚至其實耶穌基督來,
