
[00:00:00.000 --> 00:00:02.000]  丁姊妹,我想先考考你
[00:03:48.000 --> 00:03:53.000]  他選民的一個體現而所用的方式
[00:03:53.000 --> 00:03:55.000]  當然我們今天去看
[00:03:55.000 --> 00:03:59.000]  我們很難用現代的眼光去批判
[00:03:59.000 --> 00:04:02.000]  當時這樣對不對
[00:04:02.000 --> 00:04:05.000]  我們要用那個時代去看
[00:04:05.000 --> 00:04:09.000]  剛剛在經文裏面也說
[00:04:09.000 --> 00:04:11.000]  波亞斯就是我們的親人
[00:04:11.000 --> 00:04:14.000]  有買屬權的一位近親
[00:04:14.000 --> 00:04:20.000]  如果他的兄弟不能夠做到這件事
[00:04:20.000 --> 00:04:23.000]  因為之前我們說的那奧米
[00:04:23.000 --> 00:04:25.000]  他的兒子全部死了
[00:04:25.000 --> 00:04:30.000]  所以他是不能再嫁他丈夫的兄弟
[00:04:30.000 --> 00:04:33.000]  就要找最近的親屬近親
[00:04:33.000 --> 00:04:42.000]  而在這個有買屬權的一位近親的表達裏面
[00:04:42.000 --> 00:04:46.000]  近親就是英文裏面一個Kinsman Redeemer
[00:04:46.000 --> 00:04:49.000]  是一個拯救者的意思
[00:04:49.000 --> 00:04:53.000]  這個其實背後也有他一些屬靈的含義在當中
[00:04:53.000 --> 00:04:55.000]  我們稍後會再看
[00:04:55.000 --> 00:04:58.000]  另一個他們的一個習俗就是
[00:04:58.000 --> 00:05:01.000]  在和祥去播大墨
[00:05:01.000 --> 00:05:05.000]  這個不是今天這段經文的處境
[00:05:05.000 --> 00:05:07.000]  不過我找了一張
[00:05:07.000 --> 00:05:11.000]  另一些經文在歷代志裏面
[00:05:11.000 --> 00:05:14.000]  說到當時有一個亞羅亞的和祥
[00:05:14.000 --> 00:05:17.000]  這裏有一張照片給大家看到
[00:05:17.000 --> 00:05:20.000]  當時他們收割了大墨
[00:05:20.000 --> 00:05:23.000]  要來打大墨是怎樣做的呢
[00:05:23.000 --> 00:05:27.000]  一般他們是會在山上去做的
[00:05:27.000 --> 00:05:28.000]  為甚麼呢
[00:05:28.000 --> 00:05:30.000]  因為會有風
[00:05:30.000 --> 00:05:32.000]  當大墨收割完畢之後
[00:05:32.000 --> 00:05:35.000]  他們就會把大墨帶到大墨墻
[00:05:35.000 --> 00:05:39.000]  特別是當時到下午或傍晚
[00:05:39.000 --> 00:05:41.000]  或是晚上的時候
[00:05:41.000 --> 00:05:44.000]  他們就會有風來刮起
[00:05:44.000 --> 00:05:47.000]  有時候風會持續到午夜
[00:05:47.000 --> 00:05:49.000]  當他們有風的時候
[00:05:49.000 --> 00:05:51.000]  他們就可以打大墨
[00:05:51.000 --> 00:05:55.000]  那些大墨他們會先放在大墨墻裏
[00:05:55.000 --> 00:05:59.000]  然後有些牛就拉著打大墨的梟
[00:05:59.000 --> 00:06:04.000]  令那些梟從和桿掉下來
[00:06:04.000 --> 00:06:10.000]  等那些梟掉下來之後
[00:06:10.000 --> 00:06:13.000]  他們又會用工具撩起大墨
[00:06:13.000 --> 00:06:15.000]  風一來的時候就吹
[00:06:15.000 --> 00:06:20.000]  把那些梟和沒用的東西分開
[00:06:20.000 --> 00:06:22.000]  這是當時的一個做法
[00:06:22.000 --> 00:06:24.000]  到風停了之後
[00:06:24.000 --> 00:06:28.000]  他們就會有一些宗教宴會
[00:06:28.000 --> 00:06:31.000]  很多的家庭都會聚在一起
[00:06:31.000 --> 00:06:34.000]  在打谷場的周圍紮營
[00:06:34.000 --> 00:06:37.000]  宴會完結之後
[00:06:37.000 --> 00:06:40.000]  那些男人就會在谷粒的旁邊
[00:06:40.000 --> 00:06:44.000]  或谷物的旁邊睡覺
[00:06:44.000 --> 00:06:48.000]  通常頭向谷 腳伸出來
[00:06:48.000 --> 00:06:53.000]  他們睡覺是為了保護谷物
[00:06:53.000 --> 00:06:56.000]  不致被小偷和其他人搶掠
[00:06:56.000 --> 00:07:01.000]  這大概就是他們的播大墨的處境
[00:07:01.000 --> 00:07:08.000]  第三個就是用衣襟來遮蓋婢女或寡婦
[00:07:08.000 --> 00:07:11.000]  在剛才的經文三章九節
[00:07:11.000 --> 00:07:13.000]  路德也對波亞斯說
[00:07:13.000 --> 00:07:17.000]  請用你的衣襟遮蓋你的婢女
[00:07:17.000 --> 00:07:21.000]  路德說這句話
[00:07:21.000 --> 00:07:25.000]  其實是帶出一個背後的記號
[00:07:25.000 --> 00:07:31.000]  其實以衣服遮蓋在一個婢女或寡婦身上
[00:07:31.000 --> 00:07:37.000]  是一個當時的文化裡慣常的求婚的記號
[00:07:37.000 --> 00:07:40.000]  就是說路德對他說這句話
[00:07:40.000 --> 00:07:44.000]  就是希望你能夠娶我
[00:07:44.000 --> 00:07:47.000]  男子如果願意
[00:07:47.000 --> 00:07:50.000]  我願意用衣襟去遮蓋你的時候
[00:07:50.000 --> 00:07:53.000]  表示他願意娶她為妻子
[00:07:53.000 --> 00:07:58.000]  一生一世去遮蓋她、保護她
[00:07:58.000 --> 00:08:06.000]  與衣襟的原文其實與翅膀是一樣的
[00:08:06.000 --> 00:08:09.000]  在路德的二章十二節
[00:08:09.000 --> 00:08:12.000]  波亞斯當時也對路德說
[00:08:12.000 --> 00:08:17.000]  你來投靠在耶和華以色列神的翅膀下
[00:08:17.000 --> 00:08:20.000]  其實這兩個字是相通的
[00:08:20.000 --> 00:08:23.000]  雖然路德來到這裡
[00:08:23.000 --> 00:08:27.000]  他好像在尋找一個對象,一個他的歸宿
[00:08:27.000 --> 00:08:29.000]  但其實也預視了
[00:08:29.000 --> 00:08:35.000]  他更加是來投靠這位以色列的神
[00:08:35.000 --> 00:08:39.000]  好了,我們了解了一些猶太人的社會文化之後
[00:08:39.000 --> 00:08:42.000]  我們就一起來看看這三個人
[00:08:42.000 --> 00:08:46.000]  他們到底有些什麼令我們這麼動容的呢
[00:08:46.000 --> 00:08:51.000]  我們先來看看那娥米,路德的婆婆
[00:08:51.000 --> 00:08:54.000]  在三章一到四節那裡
[00:08:54.000 --> 00:08:59.000]  那娥米說:女兒,我不是應該為你找個歸宿
[00:08:59.000 --> 00:09:02.000]  使你得到幸福嗎?
[00:09:02.000 --> 00:09:07.000]  那娥米為了媳婦路德的幸福
[00:09:07.000 --> 00:09:10.000]  她主動出謀獻計
[00:09:10.000 --> 00:09:15.000]  她希望為了她自己的兒子而一直守寡
[00:09:15.000 --> 00:09:18.000]  對自己不離不棄的媳婦
[00:09:18.000 --> 00:09:24.000]  她能夠藉著婚姻得到幸福
[00:09:24.000 --> 00:09:27.000]  找到真正的安身之所
[00:09:27.000 --> 00:09:33.000]  於是她教路德去向波瓦斯示愛
[00:09:33.000 --> 00:09:36.000]  接著她說:事情會怎樣發展呢?
[00:09:36.000 --> 00:09:40.000]  波瓦斯到時自然會告訴你
[00:09:40.000 --> 00:09:45.000]  說到這裏,我不知道你會不會跟我一樣
[00:09:45.000 --> 00:09:48.000]  都會有三個疑問
[00:09:48.000 --> 00:09:52.000]  第一,那娥米怎知道路德和波瓦斯
[00:09:52.000 --> 00:09:54.000]  他們大家都喜歡對方呢?
[00:09:54.000 --> 00:09:57.000]  隨便一個不喜歡也無法討論
[00:09:57.000 --> 00:10:03.000]  第二,那娥米為何要路德做主動呢?
[00:10:03.000 --> 00:10:08.000]  第三,她要路德做的到底是否合乎道德呢?
[00:10:08.000 --> 00:10:12.000]  有些人就挑戰,這樣好像不合道德
[00:10:12.000 --> 00:10:16.000]  我們逐一去拆解這些疑惑
[00:10:16.000 --> 00:10:21.000]  那娥米怎知道路德和波瓦斯
[00:10:21.000 --> 00:10:25.000]  他們是兩情相悅呢?喜歡對方呢?
[00:10:25.000 --> 00:10:31.000]  在二章21到23節,即是看回之前那章
[00:10:31.000 --> 00:10:39.000]  她說到路德被吩咐
[00:10:39.000 --> 00:10:43.000]  你要跟著我的僕人去撿墨水
[00:10:43.000 --> 00:10:45.000]  直到全部收割完畢
[00:10:45.000 --> 00:10:49.000]  之前波瓦斯鼓勵她
[00:10:49.000 --> 00:10:52.000]  你跟著我的僕人一路收割完畢
[00:10:52.000 --> 00:11:00.000]  然後到23節,她說路德緊跟著波瓦斯的女傭人
[00:11:00.000 --> 00:11:04.000]  撿墨水,直到大墨和小墨都收割好
[00:11:04.000 --> 00:11:07.000]  這兩句特別讓我們知道
[00:11:07.000 --> 00:11:13.000]  原來當時她收割的季節是始於大墨的時候
[00:11:13.000 --> 00:11:19.000]  接著整個收割的季節大概維持七個星期
[00:11:19.000 --> 00:11:23.000]  直到七七節收割完小墨為止
[00:11:23.000 --> 00:11:28.000]  我相信在過去一段時間裡
[00:11:28.000 --> 00:11:36.000]  路德經常跟波瓦斯的使女在一起
[00:11:36.000 --> 00:11:45.000]  在和合本裡,她說路德跟波瓦斯的使女常在一處拾取墨水
[00:11:45.000 --> 00:11:53.000]  這個常在一處是原文的意思是彼此捨不得的意思
[00:11:53.000 --> 00:12:01.000]  路德原來在拾墨水過程,跟波瓦斯的工人都已經建立一份深厚的感情
[00:12:01.000 --> 00:12:04.000]  很捨不得,不過我們可以這樣想
[00:12:04.000 --> 00:12:12.000]  如果不是老闆波瓦斯允許他的工人,他的使女可以這樣來照顧路德
[00:12:12.000 --> 00:12:15.000]  又讓路德在這個地方拾取墨水的話
[00:12:15.000 --> 00:12:24.000]  其實我相信他的工人使女都沒有這個膽量對一個外邦女子那麼寬容那麼優待
[00:12:24.000 --> 00:12:28.000]  以致路德跟他們可以建立一份深厚的關係
[00:12:28.000 --> 00:12:33.000]  由此可見其實波瓦斯對路德是特別的愛護
[00:12:33.000 --> 00:12:45.000]  而在過去幾個星期,相信拿牛米也默默觀察到波瓦斯和路德在不知不覺中已經互相建立起那份好感
[00:12:45.000 --> 00:12:51.000]  第二,拿牛米為什麼要路德做主動呢?
[00:12:51.000 --> 00:12:57.000]  以前的社會不是應該比現在的社會更加保守嗎?
[00:12:57.000 --> 00:13:03.000]  我們今天有些人仍然覺得女孩子要比較矜持,不要做第一步
[00:13:03.000 --> 00:13:08.000]  拿牛米思想是否在當時太前衛呢?
[00:13:08.000 --> 00:13:16.000]  但是我們看一句經文,在第二章的尾端
[00:13:16.000 --> 00:13:20.000]  他說路德一直與婆婆住在一起
[00:13:20.000 --> 00:13:25.000]  你可以從這個經文看到路德是一個怎樣的人
[00:13:25.000 --> 00:13:32.000]  其實他是一直以來,自從丈夫死後,他跟著婆婆回到伯利恆後
[00:13:32.000 --> 00:13:41.000]  他就一心一意來服侍婆婆,默默付出,對婆婆不離不棄
[00:13:41.000 --> 00:13:50.000]  我相信作為拿牛米,他看到他的媳婦怎樣對自己,對他們的家族那份很忠誠的愛
[00:13:50.000 --> 00:13:53.000]  他又怎能夠不動容呢?
[00:13:53.000 --> 00:14:03.000]  他也不能夠那麼自私,看著這個為自己、為自己的家庭的儀式
[00:14:03.000 --> 00:14:06.000]  就這樣一輩子守寡
[00:14:06.000 --> 00:14:15.000]  所以他在這裏也有這樣的心,很想為這位好媳婦來尋找他的幸福
[00:14:15.000 --> 00:14:27.000]  其次,拿牛米也一定知道在他的族裏面,有一個比波瓦斯和他們更親的親戚
[00:14:27.000 --> 00:14:32.000]  這個親戚比波瓦斯更加有權來娶路德
[00:14:32.000 --> 00:14:39.000]  所以拿牛米也想到,他不可能叫波瓦斯主動向路德提親
[00:14:39.000 --> 00:14:43.000]  因為在當時來說,是不對的先後次序
[00:14:43.000 --> 00:14:49.000]  而且,拿牛米也很相信、很認識波瓦斯這個為人
[00:14:49.000 --> 00:14:58.000]  他知道波瓦斯一定不會隨便地去逾越這些當時的規矩和界線
[00:14:58.000 --> 00:15:03.000]  波瓦斯也會想到,那路德是不是真的喜歡我呢?
[00:15:03.000 --> 00:15:10.000]  除非波瓦斯也很確定得到路德的表示,對他的愛
[00:15:10.000 --> 00:15:18.000]  否則的話,他不會有膽先做這一步,去跟路德說
[00:15:18.000 --> 00:15:25.000]  所以在這裏,我們也看到拿牛米想到
[00:15:25.000 --> 00:15:33.000]  媳婦路德對他們那份一心一意、默默的付出、不離不棄和那份忠誠的愛
[00:15:33.000 --> 00:15:43.000]  以致他出了這個主意,為了媳婦的幸福來做這個建議
[00:15:43.000 --> 00:15:50.000]  第三,我們要解答的就是,要路德做的事情,是否合乎道德呢?
[00:15:50.000 --> 00:15:54.000]  有些人就覺得,在這段經文裏面看到的那些
[00:15:54.000 --> 00:15:58.000]  覺得這些是很不適合道德的一些做法
[00:15:58.000 --> 00:16:01.000]  但事實上,是否這樣呢?
[00:16:01.000 --> 00:16:06.000]  拿牛米叫路德做的那四個行動就是
[00:16:06.000 --> 00:16:13.000]  你要洗個澡,然後抹上香膏,穿上斗篷,然後去到和尚那裏
[00:16:13.000 --> 00:16:19.000]  這裏最具爭議的,我相信就是下到和尚那裏
[00:16:19.000 --> 00:16:21.000]  那下到和尚是做什麼呢?
[00:16:21.000 --> 00:16:27.000]  在經文後面那裏,他就說,到晚上他躺下的時候
[00:16:27.000 --> 00:16:34.000]  你趁他睡著了之後,你就去掀起他蓋著腳的皮
[00:16:34.000 --> 00:16:37.000]  然後你就在他的腳裏面躺下
[00:16:37.000 --> 00:16:43.000]  有些人就覺得,這裏的描述是帶有一些不好的東西牽涉到一些性關係
[00:16:43.000 --> 00:16:47.000]  但是我們看,其實不是這樣的情況
[00:16:47.000 --> 00:16:52.000]  剛才我們了解到當時的社會一些的習俗
[00:16:52.000 --> 00:16:58.000]  我們明白到,其實他這個舉動,是不涉及一些不道德的事情
[00:16:58.000 --> 00:17:05.000]  而在經文那裏,你也知道,其實路德他當時是躺在他腳對出的位置
[00:17:05.000 --> 00:17:13.000]  他只不過這樣去做的時候,是告訴波瓦斯,求你來娶我
[00:17:13.000 --> 00:17:16.000]  是一個求婚的記號
[00:17:16.000 --> 00:17:23.000]  可見,那我米,其實他是一直按著當時社會的習俗
[00:17:23.000 --> 00:17:26.000]  去為路德去尋找幸福
[00:17:26.000 --> 00:17:32.000]  他叫路德做的那些是,你裝扮自己,然後去到波瓦斯那裏
[00:17:32.000 --> 00:17:36.000]  向他表達一個求婚的記號
[00:17:36.000 --> 00:17:41.000]  當然,他這幾個動作背後,也有更深層屬靈的寓意
[00:17:41.000 --> 00:17:44.000]  待會我們會詳細看一下
[00:17:44.000 --> 00:17:46.000]  所以,其實在這裏
[00:17:46.000 --> 00:17:54.000]  那我米令我們動容的是,他對他的媳婦路德一份很關切的愛
[00:17:54.000 --> 00:17:57.000]  接著我們來看一下路德
[00:17:57.000 --> 00:18:02.000]  可能你會說,我不太覺得路德的事情很令人動容
[00:18:02.000 --> 00:18:04.000]  我才沒有他那麼傻
[00:18:04.000 --> 00:18:06.000]  婆婆,要他怎樣做,他便怎樣做
[00:18:06.000 --> 00:18:09.000]  我們現在要追求自由的,對不對?
[00:18:09.000 --> 00:18:11.000]  怎樣任人擺佈呢?
[00:18:11.000 --> 00:18:16.000]  我寧願追求自己戀愛的自由
[00:18:16.000 --> 00:18:18.000]  可能你會這樣說
[00:18:18.000 --> 00:18:20.000]  那是不是真的這樣呢?
[00:18:20.000 --> 00:18:23.000]  我們看這段經文,在三章五到六節
[00:18:23.000 --> 00:18:27.000]  路德就說,你吩咐我的,我就去做
[00:18:27.000 --> 00:18:31.000]  然後說他照著婆婆吩咐的一切去做
[00:18:31.000 --> 00:18:36.000]  但是路德對婆婆這個指示,其實不是迫不得已的
[00:18:36.000 --> 00:18:40.000]  而是基於他對婆婆一份完全的信任
[00:18:40.000 --> 00:18:46.000]  自從他和婆婆,即是他兩個人的丈夫
[00:18:46.000 --> 00:18:48.000]  兩個人的丈夫都死了之後
[00:18:48.000 --> 00:18:51.000]  其實他們就一路相依為命
[00:18:51.000 --> 00:18:55.000]  路德對婆婆表露出那份忠誠的愛
[00:18:55.000 --> 00:19:00.000]  我米漸漸也都將路德視為自己最親的人
[00:19:00.000 --> 00:19:02.000]  好像女兒一樣
[00:19:02.000 --> 00:19:08.000]  他給路德的意見是表達了他對媳婦這份最關切的愛
[00:19:08.000 --> 00:19:13.000]  當路德跟隨劉米回到耶路撒冷
[00:19:13.000 --> 00:19:16.000]  他其實為的不是自己的益處
[00:19:16.000 --> 00:19:22.000]  他不是為了跟劉米回來伯利恆
[00:19:22.000 --> 00:19:25.000]  去到耶路撒冷找一個新的丈夫
[00:19:25.000 --> 00:19:28.000]  而是他為了照顧婆婆
[00:19:28.000 --> 00:19:32.000]  默默地表達他對夫家的忠誠
[00:19:32.000 --> 00:19:38.000]  並且表達出他願意完全投靠以色列的神的決心
[00:19:38.000 --> 00:19:44.000]  我們從波雅詩在三章十到十一節對他的讚賞
[00:19:44.000 --> 00:19:48.000]  都可以看到更多關於路德的遺人
[00:19:48.000 --> 00:19:50.000]  波雅詩在這裡說
[00:19:50.000 --> 00:19:53.000]  我女兒願你蒙耶和華次福
[00:19:53.000 --> 00:19:57.000]  你沒後表現的愛心比起初更大
[00:19:57.000 --> 00:20:01.000]  因為年輕人無論貧富你都沒有跟從
[00:20:01.000 --> 00:20:06.000]  本性的人都知道你是個賢慧的女人
[00:20:06.000 --> 00:20:10.000]  這裡沒後表現的愛心
[00:20:10.000 --> 00:20:13.000]  其實是預視到將來
[00:20:13.000 --> 00:20:16.000]  似乎波雅詩都相信有一天
[00:20:16.000 --> 00:20:22.000]  神會令路德為他的婆家生子立後
[00:20:22.000 --> 00:20:30.000]  可以使得他的亡夫家族能夠在產業上繼續留名
[00:20:30.000 --> 00:20:33.000]  而起初表現的愛心又是什麼呢?
[00:20:33.000 --> 00:20:35.000]  這個起初表現的愛心
[00:20:35.000 --> 00:20:39.000]  是相對他一直以來去供養婆婆
[00:20:39.000 --> 00:20:41.000]  對婆婆那份的愛
[00:20:41.000 --> 00:20:43.000]  就是說波雅詩都相信
[00:20:43.000 --> 00:20:47.000]  神將來在未來的日子會更大
[00:20:47.000 --> 00:20:50.000]  來獎賞路德
[00:20:50.000 --> 00:20:51.000]  為什麼呢?
[00:20:51.000 --> 00:20:52.000]  這裡也說到
[00:20:52.000 --> 00:20:56.000]  他說因為年輕人無論貧富你都沒有跟從
[00:20:56.000 --> 00:21:00.000]  從這句說話可以看到
[00:21:00.000 --> 00:21:04.000]  當時可能有些比波雅詩年輕的人
[00:21:04.000 --> 00:21:07.000]  都很欣賞路德這個人
[00:21:07.000 --> 00:21:09.000]  都很想去娶他
[00:21:09.000 --> 00:21:12.000]  但是路德都一一拒絕
[00:21:12.000 --> 00:21:18.000]  因為他專心去孝順婆婆
[00:21:18.000 --> 00:21:19.000]  照顧婆婆
[00:21:19.000 --> 00:21:22.000]  一心為他亡夫的一家
[00:21:22.000 --> 00:21:25.000]  實踐生子全名的責任
[00:21:25.000 --> 00:21:27.000]  所以波雅詩才說
[00:21:27.000 --> 00:21:29.000]  他母后所得到的恩
[00:21:29.000 --> 00:21:32.000]  會比起初的更大
[00:21:32.000 --> 00:21:35.000]  如果不是拿岳米來提出
[00:21:35.000 --> 00:21:38.000]  叫他你去走這一步
[00:21:38.000 --> 00:21:41.000]  我相信路德他是沒有異心
[00:21:41.000 --> 00:21:45.000]  不會想到自己要找一個人來娶自己
[00:21:45.000 --> 00:21:51.000]  而且傳承的人都知道路德的賢慧
[00:21:51.000 --> 00:21:55.000]  所以最後基於婆婆這個提出
[00:21:55.000 --> 00:21:58.000]  跟著路德去做這件事
[00:21:58.000 --> 00:22:02.000]  他冒著被拒絕、被罵的風險
[00:22:02.000 --> 00:22:09.000]  去向波雅詩表達那份愛
[00:22:09.000 --> 00:22:15.000]  這其實也是他一個勇氣的表現
[00:22:15.000 --> 00:22:19.000]  所以在這裡我們看到路德的賢慧
[00:22:19.000 --> 00:22:27.000]  他的那份勇氣和忠誠非常令人動容
[00:22:27.000 --> 00:22:30.000]  最後我們看看波雅詩
[00:22:30.000 --> 00:22:33.000]  他的令人動容之處在哪裡呢?
[00:22:33.000 --> 00:22:39.000]  第一,我們從三章十一節看到
[00:22:39.000 --> 00:22:45.000]  波雅詩是一個勇於承認和承諾的人
[00:22:45.000 --> 00:22:49.000]  她對路德說:「你所說的我一定去做」
[00:22:49.000 --> 00:22:54.000]  這是回應路德向她明確提出的提親的請求
[00:22:54.000 --> 00:22:57.000]  波雅詩聽到之後
[00:22:57.000 --> 00:23:01.000]  她不再隱藏自己對路德的感情
[00:23:01.000 --> 00:23:04.000]  並且她對路德承諾
[00:23:04.000 --> 00:23:07.000]  「你想我做這些,我一定會去做」
[00:23:07.000 --> 00:23:10.000]  但是在這個做法之先
[00:23:10.000 --> 00:23:14.000]  她也需要一段等候的時間
[00:23:14.000 --> 00:23:17.000]  在十二到十三節
[00:23:17.000 --> 00:23:21.000]  因為我相信波雅詩也愛路德
[00:23:21.000 --> 00:23:24.000]  她喜歡對路德有意思
[00:23:24.000 --> 00:23:27.000]  我相信她也很細心了解過
[00:23:27.000 --> 00:23:30.000]  原來他們這個家族
[00:23:30.000 --> 00:23:33.000]  有一個比我更有買屬權的人
[00:23:33.000 --> 00:23:35.000]  比我和他們更親
[00:23:35.000 --> 00:23:38.000]  所以在當時的做法之中
[00:23:38.000 --> 00:23:43.000]  她不能夠逾越先後的次序
[00:23:43.000 --> 00:23:47.000]  她為了做好整件事
[00:23:47.000 --> 00:23:51.000]  她不隨便的逾越
[00:23:51.000 --> 00:23:53.000]  所以她對路德說
[00:23:53.000 --> 00:23:55.000]  她告訴她那個情況
[00:23:55.000 --> 00:24:00.000]  她說:「我一定過了這一晚之後
[00:24:00.000 --> 00:24:04.000]  我一定會小心處理這件事」
[00:24:04.000 --> 00:24:06.000]  可能你會說:這樣嗎?
[00:24:06.000 --> 00:24:09.000]  波雅詩她愛路德也不夠勇
[00:24:09.000 --> 00:24:12.000]  似乎她對她的愛不夠
[00:24:12.000 --> 00:24:14.000]  所以她寧願這樣
[00:24:14.000 --> 00:24:15.000]  如果你夠愛她
[00:24:15.000 --> 00:24:17.000]  你就衝出去吧
[00:24:17.000 --> 00:24:19.000]  這可能是我們今時今日的
[00:24:19.000 --> 00:24:24.000]  現代愛情觀可能會這樣
[00:24:24.000 --> 00:24:29.000]  但是我們不能用現代的愛情觀
[00:24:29.000 --> 00:24:33.000]  去看待當時的情況
[00:24:33.000 --> 00:24:35.000]  有時的等候
[00:24:35.000 --> 00:24:39.000]  其實更加可能是你愛的表現
[00:24:39.000 --> 00:24:44.000]  我聽聞一個英文的名言
[00:24:44.000 --> 00:24:46.000]  「If you love someone, set them free.
[00:24:46.000 --> 00:24:48.000]  If they come back, they are yours.
[00:24:48.000 --> 00:24:51.000]  If they don't, they never were.
[00:24:51.000 --> 00:24:53.000]  中文是:如果你愛一個人
[00:24:53.000 --> 00:24:55.000]  你也要懂得放手
[00:24:55.000 --> 00:24:57.000]  該放手的時候要放手
[00:24:57.000 --> 00:25:00.000]  如果他們回來,他們就是你的
[00:25:00.000 --> 00:25:02.000]  如果他們不回來
[00:25:02.000 --> 00:25:05.000]  可能從來都沒有屬於你
[00:25:05.000 --> 00:25:09.000]  我覺得都有些意思
