
[00:00:00.000 --> 00:00:02.000]  大姐姐妹,復活節快樂
[00:01:54.000 --> 00:01:56.000]  有一次我在一個聚會裡面
[00:01:56.000 --> 00:01:58.000]  跟一個傳道人
[00:01:58.000 --> 00:02:00.000]  他是一個醫生
[00:02:00.000 --> 00:02:02.000]  有些大兄姐妹就圍著他一起
[00:02:02.000 --> 00:02:04.000]  聊天的時候問他
[00:02:04.000 --> 00:02:06.000]  弟兄姐妹圍著他一起聊天的時候問他
[00:02:06.000 --> 00:02:08.000]  弟兄姐妹圍著他一起聊天的時候問他
[00:02:08.000 --> 00:02:10.000]  為什麼你現在不做醫生
[00:02:10.000 --> 00:02:12.000]  要做傳道人呢
[00:02:12.000 --> 00:02:14.000]  為什麼你不做醫生而做傳道人呢
[00:02:14.000 --> 00:02:16.000]  他說因為醫生就是醫人的身體
[00:02:16.000 --> 00:02:18.000]  他說醫生就是醫人的身體
[00:02:18.000 --> 00:02:20.000]  傳道人就是去醫人的心靈
[00:02:20.000 --> 00:02:22.000]  傳道人就是去醫人的心靈
[00:02:22.000 --> 00:02:24.000]  傳道人就是去醫治人的心靈
[00:02:24.000 --> 00:02:26.000]  還有很多類似的說話
[00:02:26.000 --> 00:02:28.000]  還有很多類似的說話
[00:02:28.000 --> 00:02:30.000]  廣泛流傳在教會當中
[00:02:30.000 --> 00:02:32.000]  廣泛流傳在教會當中
[00:02:32.000 --> 00:02:34.000]  這些說話真的很好聽
[00:02:34.000 --> 00:02:36.000]  這些說話真的很好聽
[00:02:36.000 --> 00:02:38.000]  說出來真的讓人覺得他是一個偉大的人
[00:02:38.000 --> 00:02:40.000]  說出來真的讓人覺得他是一個偉大的人
[00:02:40.000 --> 00:02:42.000]  說出來真的讓人覺得他是一個偉大的人
[00:02:42.000 --> 00:02:44.000]  說出來真的讓人覺得他是一個偉大的人
[00:02:44.000 --> 00:02:46.000]  但這些都是越俎代庖的表現
[00:02:46.000 --> 00:02:48.000]  但這些都是越俎代庖的表現
[00:02:48.000 --> 00:02:50.000]  但這些都是越俎代庖的表現
[00:02:50.000 --> 00:02:52.000]  在聖經裏面
[00:02:52.000 --> 00:02:54.000]  在聖經裏面
[00:02:54.000 --> 00:02:56.000]  在聖經裏面
[00:02:56.000 --> 00:02:58.000]  在聖經裏面
[00:02:58.000 --> 00:03:00.000]  在聖經裏面
[00:03:00.000 --> 00:03:02.000]  在聖經裏面
[00:03:02.000 --> 00:03:04.000]  在聖經裏面
[00:03:04.000 --> 00:03:06.000]  在聖經裏面
[00:03:06.000 --> 00:03:08.000]  在聖經裏面
[00:03:08.000 --> 00:03:10.000]  在聖經裏面
[00:03:10.000 --> 00:03:12.000]  在聖經裏面
[00:03:12.000 --> 00:03:14.000]  在聖經裏面
[00:03:14.000 --> 00:03:16.000]  在聖經裏面
[00:03:16.000 --> 00:03:18.000]  在聖經裏面
[00:03:18.000 --> 00:03:20.000]  在聖經裏面
[00:03:20.000 --> 00:03:22.000]  在聖經裏面
[00:03:22.000 --> 00:03:24.000]  在聖經裏面
[00:03:24.000 --> 00:03:26.000]  在聖經裏面
[00:03:26.000 --> 00:03:28.000]  在聖經裏面
[00:03:28.000 --> 00:03:30.000]  在聖經裏面
[00:03:30.000 --> 00:03:32.000]  在聖經裏面
[00:03:32.000 --> 00:03:34.000]  在聖經裏面
[00:03:34.000 --> 00:03:36.000]  在聖經裏面
[00:03:36.000 --> 00:03:38.000]  在聖經裏面
[00:03:38.000 --> 00:03:40.000]  在聖經裏面
[00:03:40.000 --> 00:03:42.000]  在聖經裏面
[00:03:42.000 --> 00:03:44.000]  在聖經裏面
[00:03:44.000 --> 00:03:46.000]  在聖經裏面
[00:03:46.000 --> 00:03:48.000]  在聖經裏面
[00:03:48.000 --> 00:03:50.000]  在聖經裏面
[00:03:50.000 --> 00:03:52.000]  在聖經裏面
[00:03:52.000 --> 00:03:54.000]  在聖經裏面
[00:03:54.000 --> 00:03:56.000]  在聖經裏面
[00:03:56.000 --> 00:03:58.000]  在聖經裏面
[00:03:58.000 --> 00:04:00.000]  在聖經裏面
[00:04:00.000 --> 00:04:02.000]  在聖經裏面
[00:04:02.000 --> 00:04:04.000]  在聖經裏面
[00:04:04.000 --> 00:04:06.000]  在聖經裏面
[00:04:06.000 --> 00:04:08.000]  在聖經裏面
[00:04:08.000 --> 00:04:14.000]  在聖經裏面
[00:04:14.000 --> 00:04:16.000]  在聖經裏面
[00:04:16.000 --> 00:04:18.000]  在聖經裏面
[00:04:18.000 --> 00:04:20.000]  在聖經裏面
[00:04:20.000 --> 00:04:22.000]  在聖經裏面
[00:04:22.000 --> 00:04:24.000]  在聖經裏面
[00:04:24.000 --> 00:04:26.000]  在聖經裏面
[00:04:26.000 --> 00:04:28.000]  在聖經裏面
[00:04:28.000 --> 00:04:30.000]  在聖經裏面
[00:04:30.000 --> 00:04:32.000]  在聖經裏面
[00:04:32.000 --> 00:04:34.000]  在聖經裏面
[00:04:34.000 --> 00:04:36.000]  在聖經裏面
[00:04:36.000 --> 00:04:38.000]  在聖經裏面
[00:04:38.000 --> 00:04:40.000]  在聖經裏面
[00:04:40.000 --> 00:04:42.000]  在聖經裏面
[00:04:42.000 --> 00:04:44.000]  在聖經裏面
[00:04:44.000 --> 00:04:46.000]  在聖經裏面
[00:04:46.000 --> 00:04:48.000]  在聖經裏面
[00:04:48.000 --> 00:04:50.000]  在聖經裏面
[00:04:50.000 --> 00:04:52.000]  在聖經裏面
[00:04:52.000 --> 00:04:54.000]  在聖經裏面
[00:04:54.000 --> 00:04:56.000]  在聖經裏面
[00:04:56.000 --> 00:04:58.000]  在聖經裏面
[00:04:58.000 --> 00:05:00.000]  在聖經裏面
[00:05:00.000 --> 00:05:02.000]  在聖經裏面
[00:05:02.000 --> 00:05:04.000]  在聖經裏面
[00:05:04.000 --> 00:05:06.000]  在聖經裏面
[00:05:06.000 --> 00:05:08.000]  在聖經裏面
[00:05:08.000 --> 00:05:10.000]  在聖經裏面
[00:05:10.000 --> 00:05:12.000]  在聖經裏面
[00:05:12.000 --> 00:05:14.000]  在聖經裏面
[00:05:14.000 --> 00:05:16.000]  在聖經裏面
[00:05:16.000 --> 00:05:18.000]  在聖經裏面
[00:05:18.000 --> 00:05:20.000]  在聖經裏面
[00:05:20.000 --> 00:05:22.000]  在聖經裏面
[00:05:22.000 --> 00:05:24.000]  在聖經裏面
[00:05:24.000 --> 00:05:26.000]  在聖經裏面
[00:05:26.000 --> 00:05:28.000]  在聖經裏面
[00:05:28.000 --> 00:05:30.000]  在聖經裏面
[00:05:30.000 --> 00:05:32.000]  在聖經裏面
[00:05:32.000 --> 00:05:34.000]  在聖經裏面
[00:05:34.000 --> 00:05:36.000]  在聖經裏面
[00:05:36.000 --> 00:05:38.000]  在聖經裏面
[00:05:38.000 --> 00:05:40.000]  在聖經裏面
[00:05:40.000 --> 00:05:42.000]  在聖經裏面
[00:05:42.000 --> 00:05:44.000]  在聖經裏面
[00:05:44.000 --> 00:05:46.000]  在聖經裏面
[00:05:46.000 --> 00:05:48.000]  在聖經裏面
[00:05:48.000 --> 00:05:50.000]  在聖經裏面
[00:05:50.000 --> 00:05:52.000]  在聖經裏面
[00:05:52.000 --> 00:05:54.000]  在聖經裏面
[00:05:54.000 --> 00:05:56.000]  在聖經裏面
[00:05:56.000 --> 00:05:58.000]  在聖經裏面
[00:05:58.000 --> 00:06:00.000]  在聖經裏面
[00:06:00.000 --> 00:06:02.000]  在聖經裏面
[00:06:02.000 --> 00:06:04.000]  在聖經裏面
[00:06:04.000 --> 00:06:06.000]  在聖經裏面
[00:06:06.000 --> 00:06:08.000]  在聖經裏面
[00:06:08.000 --> 00:06:10.000]  在聖經裏面
[00:06:10.000 --> 00:06:12.000]  在聖經裏面
[00:06:12.000 --> 00:06:14.000]  在聖經裏面
[00:06:14.000 --> 00:06:16.000]  在聖經裏面
[00:06:16.000 --> 00:06:18.000]  在聖經裏面
[00:06:18.000 --> 00:06:20.000]  在聖經裏面
[00:06:20.000 --> 00:06:22.000]  在聖經裏面
[00:06:22.000 --> 00:06:24.000]  在聖經裏面
[00:06:24.000 --> 00:06:26.000]  在聖經裏面
[00:06:26.000 --> 00:06:28.000]  在聖經裏面
[00:06:28.000 --> 00:06:30.000]  在聖經裏面
[00:06:30.000 --> 00:06:32.000]  在聖經裏面
[00:06:32.000 --> 00:06:34.000]  在聖經裏面
[00:06:34.000 --> 00:06:36.000]  在聖經裏面
[00:06:36.000 --> 00:06:38.000]  在聖經裏面
[00:06:38.000 --> 00:06:40.000]  在聖經裏面
[00:06:40.000 --> 00:06:42.000]  在聖經裏面
[00:06:42.000 --> 00:06:44.000]  在聖經裏面
[00:06:44.000 --> 00:06:46.000]  在聖經裏面
[00:06:46.000 --> 00:06:48.000]  在聖經裏面
[00:06:48.000 --> 00:06:50.000]  在聖經裏面
[00:06:50.000 --> 00:06:52.000]  在聖經裏面
[00:06:52.000 --> 00:06:54.000]  在聖經裏面
[00:06:54.000 --> 00:06:56.000]  在聖經裏面
[00:06:56.000 --> 00:06:58.000]  在聖經裏面
[00:06:58.000 --> 00:07:00.000]  在聖經裏面
[00:07:00.000 --> 00:07:02.000]  在聖經裏面
[00:07:02.000 --> 00:07:04.000]  在聖經裏面
[00:07:04.000 --> 00:07:06.000]  在聖經裏面
[00:07:06.000 --> 00:07:08.000]  在聖經裏面
[00:07:08.000 --> 00:07:10.000]  在聖經裏面
[00:07:10.000 --> 00:07:12.000]  在聖經裏面
[00:07:12.000 --> 00:07:14.000]  在聖經裏面
[00:07:14.000 --> 00:07:16.000]  在聖經裏面
[00:07:16.000 --> 00:07:18.000]  在聖經裏面
[00:07:18.000 --> 00:07:20.000]  在聖經裏面
[00:07:20.000 --> 00:07:22.000]  在聖經裏面
[00:07:22.000 --> 00:07:24.000]  在聖經裏面
[00:07:24.000 --> 00:07:26.000]  在聖經裏面
[00:07:26.000 --> 00:07:28.000]  在聖經裏面
[00:07:28.000 --> 00:07:30.000]  在聖經裏面
[00:07:30.000 --> 00:07:32.000]  在聖經裏面
[00:07:32.000 --> 00:07:34.000]  在聖經裏面
[00:07:34.000 --> 00:07:36.000]  在聖經裏面
[00:07:36.000 --> 00:07:38.000]  在聖經裏面
[00:07:38.000 --> 00:07:40.000]  在聖經裏面
[00:07:40.000 --> 00:07:42.000]  在聖經裏面
[00:07:42.000 --> 00:07:44.000]  在聖經裏面
[00:07:44.000 --> 00:07:46.000]  在聖經裏面
[00:07:46.000 --> 00:07:48.000]  在聖經裏面
[00:07:48.000 --> 00:07:50.000]  在聖經裏面
[00:07:50.000 --> 00:07:52.000]  在聖經裏面
[00:07:52.000 --> 00:07:54.000]  在聖經裏面
[00:07:54.000 --> 00:07:56.000]  在聖經裏面
[00:07:56.000 --> 00:07:58.000]  在聖經裏面
[00:07:58.000 --> 00:08:00.000]  在聖經裏面
[00:08:00.000 --> 00:08:02.000]  在聖經裏面
[00:08:02.000 --> 00:08:04.000]  在聖經裏面
[00:08:04.000 --> 00:08:06.000]  在聖經裏面
[00:08:06.000 --> 00:08:08.000]  在聖經裏面
[00:08:08.000 --> 00:08:10.000]  在聖經裏面
[00:08:10.000 --> 00:08:12.000]  在聖經裏面
[00:08:12.000 --> 00:08:14.000]  在聖經裏面
[00:08:14.000 --> 00:08:16.000]  在聖經裏面
[00:08:16.000 --> 00:08:18.000]  在聖經裏面
[00:08:18.000 --> 00:08:20.000]  在聖經裏面
[00:08:20.000 --> 00:08:22.000]  在聖經裏面
[00:08:22.000 --> 00:08:24.000]  在聖經裏面
[00:08:24.000 --> 00:08:26.000]  在聖經裏面
[00:08:26.000 --> 00:08:28.000]  在聖經裏面
[00:08:28.000 --> 00:08:30.000]  在聖經裏面
[00:08:30.000 --> 00:08:32.000]  在聖經裏面
[00:08:32.000 --> 00:08:34.000]  在聖經裏面
[00:08:34.000 --> 00:08:36.000]  在聖經裏面
[00:08:36.000 --> 00:08:38.000]  在聖經裏面
[00:08:38.000 --> 00:08:40.000]  在聖經裏面
[00:08:40.000 --> 00:08:42.000]  在聖經裏面
[00:08:42.000 --> 00:08:44.000]  在聖經裏面
[00:08:44.000 --> 00:08:46.000]  在聖經裏面
[00:08:46.000 --> 00:08:48.000]  在聖經裏面
[00:08:48.000 --> 00:08:50.000]  在聖經裏面
[00:08:50.000 --> 00:08:52.000]  在聖經裏面
[00:08:52.000 --> 00:08:54.000]  在聖經裏面
[00:08:54.000 --> 00:08:56.000]  在聖經裏面
[00:08:56.000 --> 00:08:58.000]  在聖經裏面
[00:08:58.000 --> 00:09:00.000]  在聖經裏面
[00:09:00.000 --> 00:09:02.000]  在聖經裏面
[00:09:02.000 --> 00:09:04.000]  在聖經裏面
[00:09:04.000 --> 00:09:06.000]  在聖經裏面
[00:09:06.000 --> 00:09:08.000]  在聖經裏面
[00:09:08.000 --> 00:09:10.000]  在聖經裏面
[00:09:10.000 --> 00:09:12.000]  在聖經裏面
[00:09:12.000 --> 00:09:14.000]  在聖經裏面
[00:09:14.000 --> 00:09:16.000]  在聖經裏面
[00:09:16.000 --> 00:09:18.000]  在聖經裏面
[00:09:18.000 --> 00:09:20.000]  在聖經裏面
[00:09:20.000 --> 00:09:22.000]  在聖經裏面
[00:09:22.000 --> 00:09:24.000]  在聖經裏面
[00:09:24.000 --> 00:09:26.000]  在聖經裏面
[00:09:26.000 --> 00:09:28.000]  在聖經裏面
[00:09:28.000 --> 00:09:30.000]  在聖經裏面
[00:09:30.000 --> 00:09:32.000]  在聖經裏面
[00:09:32.000 --> 00:09:34.000]  在聖經裏面
[00:09:34.000 --> 00:09:36.000]  在聖經裏面
[00:09:36.000 --> 00:09:38.000]  在聖經裏面
[00:09:38.000 --> 00:09:40.000]  在聖經裏面
[00:09:40.000 --> 00:09:42.000]  在聖經裏面
[00:09:42.000 --> 00:09:44.000]  在聖經裏面
[00:09:44.000 --> 00:09:46.000]  在聖經裏面
[00:09:46.000 --> 00:09:48.000]  在聖經裏面
[00:09:48.000 --> 00:09:50.000]  在聖經裏面
[00:09:50.000 --> 00:09:52.000]  在聖經裏面
[00:09:52.000 --> 00:09:54.000]  在聖經裏面
[00:09:54.000 --> 00:09:56.000]  在聖經裏面
[00:09:56.000 --> 00:09:58.000]  在聖經裏面
[00:09:58.000 --> 00:10:00.000]  在聖經裏面
[00:10:00.000 --> 00:10:02.000]  在聖經裏面
[00:10:02.000 --> 00:10:04.000]  在聖經裏面
[00:10:04.000 --> 00:10:06.000]  在聖經裏面
[00:10:06.000 --> 00:10:08.000]  在聖經裏面
[00:10:08.000 --> 00:10:10.000]  在聖經裏面
[00:10:10.000 --> 00:10:12.000]  在聖經裏面
[00:10:12.000 --> 00:10:14.000]  在聖經裏面
[00:10:14.000 --> 00:10:16.000]  在聖經裏面
[00:10:16.000 --> 00:10:18.000]  在聖經裏面
[00:10:18.000 --> 00:10:20.000]  在聖經裏面
[00:10:20.000 --> 00:10:22.000]  在聖經裏面
[00:10:22.000 --> 00:10:24.000]  在聖經裏面
[00:10:24.000 --> 00:10:26.000]  在聖經裏面
[00:10:26.000 --> 00:10:28.000]  在聖經裏面
[00:10:28.000 --> 00:10:30.000]  在聖經裏面
[00:10:30.000 --> 00:10:32.000]  在聖經裏面
[00:10:32.000 --> 00:10:34.000]  在聖經裏面
[00:10:34.000 --> 00:10:36.000]  在聖經裏面
[00:10:36.000 --> 00:10:38.000]  在聖經裏面
[00:10:38.000 --> 00:10:40.000]  在聖經裏面
[00:10:40.000 --> 00:10:42.000]  在聖經裏面
[00:10:42.000 --> 00:10:44.000]  在聖經裏面
[00:10:44.000 --> 00:10:46.000]  在聖經裏面
[00:10:46.000 --> 00:10:48.000]  在聖經裏面
[00:10:48.000 --> 00:10:50.000]  在聖經裏面
[00:10:50.000 --> 00:10:52.000]  在聖經裏面
[00:10:52.000 --> 00:10:54.000]  在聖經裏面
[00:10:54.000 --> 00:10:56.000]  在聖經裏面
[00:10:56.000 --> 00:10:58.000]  在聖經裏面
[00:10:58.000 --> 00:11:00.000]  在聖經裏面
[00:11:00.000 --> 00:11:02.000]  在聖經裏面
[00:11:02.000 --> 00:11:04.000]  在聖經裏面
[00:11:04.000 --> 00:11:06.000]  在聖經裏面
[00:11:06.000 --> 00:11:08.000]  在聖經裏面
[00:11:08.000 --> 00:11:10.000]  在聖經裏面
[00:11:10.000 --> 00:11:12.000]  在聖經裏面
[00:11:12.000 --> 00:11:14.000]  在聖經裏面
[00:11:14.000 --> 00:11:16.000]  在聖經裏面
[00:11:16.000 --> 00:11:18.000]  在聖經裏面
[00:11:18.000 --> 00:11:20.000]  在聖經裏面
[00:11:20.000 --> 00:11:22.000]  在聖經裏面
[00:11:22.000 --> 00:11:24.000]  在聖經裏面
[00:11:24.000 --> 00:11:26.000]  在聖經裏面
[00:11:26.000 --> 00:11:28.000]  在聖經裏面
[00:11:28.000 --> 00:11:30.000]  在聖經裏面
[00:11:30.000 --> 00:11:32.000]  在聖經裏面
[00:11:32.000 --> 00:11:34.000]  在聖經裏面
[00:11:34.000 --> 00:11:36.000]  在聖經裏面
[00:11:36.000 --> 00:11:38.000]  在聖經裏面
[00:11:38.000 --> 00:11:40.000]  在聖經裏面
[00:11:40.000 --> 00:11:42.000]  在聖經裏面
[00:11:42.000 --> 00:11:44.000]  在聖經裏面
[00:11:44.000 --> 00:11:46.000]  在聖經裏面
[00:11:46.000 --> 00:11:48.000]  在聖經裏面
[00:11:48.000 --> 00:11:50.000]  在聖經裏面
[00:11:50.000 --> 00:11:52.000]  在聖經裏面
[00:11:52.000 --> 00:11:54.000]  在聖經裏面
[00:11:54.000 --> 00:11:56.000]  在聖經裏面
[00:11:56.000 --> 00:11:58.000]  在聖經裏面
[00:11:58.000 --> 00:12:00.000]  在聖經裏面
[00:12:00.000 --> 00:12:02.000]  在聖經裏面
[00:12:02.000 --> 00:12:04.000]  在聖經裏面
[00:12:04.000 --> 00:12:06.000]  在聖經裏面
[00:12:06.000 --> 00:12:08.000]  在聖經裏面
[00:12:08.000 --> 00:12:10.000]  在聖經裏面
[00:12:10.000 --> 00:12:12.000]  在聖經裏面
[00:12:12.000 --> 00:12:14.000]  在聖經裏面
[00:12:14.000 --> 00:12:16.000]  在聖經裏面
[00:12:16.000 --> 00:12:18.000]  在聖經裏面
[00:12:18.000 --> 00:12:38.000]  在聖經裏面
[00:12:38.000 --> 00:12:40.000]  在聖經裏面
[00:12:40.000 --> 00:12:42.000]  在聖經裏面
[00:12:42.000 --> 00:12:44.000]  在聖經裏面
[00:12:44.000 --> 00:12:46.000]  在聖經裏面
[00:12:46.000 --> 00:12:48.000]  在聖經裏面
[00:12:48.000 --> 00:12:50.000]  在聖經裏面
[00:12:50.000 --> 00:12:52.000]  在聖經裏面
[00:12:52.000 --> 00:12:54.000]  在聖經裏面
[00:12:54.000 --> 00:12:56.000]  在聖經裏面
[00:12:56.000 --> 00:12:58.000]  在聖經裏面
[00:12:58.000 --> 00:13:00.000]  在聖經裏面
[00:13:00.000 --> 00:13:02.000]  在聖經裏面
[00:13:02.000 --> 00:13:04.000]  在聖經裏面
[00:13:04.000 --> 00:13:18.000]  在聖經裏面
[00:13:18.000 --> 00:13:20.000]  在聖經裏面
[00:13:20.000 --> 00:13:22.000]  在聖經裏面
[00:13:22.000 --> 00:13:24.000]  在聖經裏面
[00:13:24.000 --> 00:13:26.000]  在聖經裏面
[00:13:26.000 --> 00:13:28.000]  在聖經裏面
[00:13:28.000 --> 00:13:30.000]  在聖經裏面
[00:13:30.000 --> 00:13:32.000]  在聖經裏面
[00:13:32.000 --> 00:13:34.000]  在聖經裏面
[00:13:34.000 --> 00:13:36.000]  在聖經裏面
[00:13:36.000 --> 00:13:38.000]  在聖經裏面
[00:13:38.000 --> 00:13:40.000]  在聖經裏面
[00:13:40.000 --> 00:13:42.000]  在聖經裏面
[00:13:42.000 --> 00:13:44.000]  在聖經裏面
[00:13:44.000 --> 00:14:08.000]  在約翰福音第七章第三十七節,第二十章的第十四節,今天我們剛剛看的這裏,第二十章的第十九節,二十章的第二十六節也是這樣寫的,第二十一章的第四節也是這樣說的。
[00:14:08.000 --> 00:14:24.000]  每逢耶穌站在人群當中的時候,就是耶穌向人發出慈心的代表,希望為人帶來什麼呢?
[00:14:24.000 --> 00:14:50.000]  就講給我們聽,不用悉經學都知道,因為這裏講了,對他們說,願你們平安,我很喜歡平安這個字,我很喜歡平安這個字,耶穌被門徒在一種恐懼的籠罩之下帶來平安。
[00:14:50.000 --> 00:15:06.000]  耶穌給門徒在恐懼的情況下帶來平安,上帝就是做這件事的,當我們在罪裏面的時候,祂就將我們帶離開罪,重新去到一個有希望的光景。
[00:15:06.000 --> 00:15:26.000]  耶穌向門徒做了這個祝福之後,祂不單止只是講,祂有證據給我們看,耶穌講完這番說話之後,就將祂的手和肋旁給門徒看。
[00:15:26.000 --> 00:15:37.000]  因為當時只有一個這麼明顯的例子,就是手和肋旁有傷痕的,只有耶穌看到一個。
[00:15:37.000 --> 00:15:57.000]  因為只有手和肋旁有傷痕的,只有耶穌一個,門徒一看到,希臘文的聖經馬上就說,祂馬上怎麼樣呢?就喜樂了。
[00:15:57.000 --> 00:16:10.000]  祂很快樂,很開心,和一群朋友喝喝吃吃,玩玩,那種喜樂,這種喜樂是大有喜樂的意思。
[00:16:10.000 --> 00:16:27.000]  我們有沒有看到這段聖經講什麼?單單這兩節,我們看到什麼呢?當信主的人有主和他同在,他的心就會安定下來。
[00:16:27.000 --> 00:16:45.000]  當你沒有主與你同在的時候,你就很緊張,將自己收起來,你知道這個世界很多時候,人們將自己收起來的時候,就是犯罪的時候。
[00:16:45.000 --> 00:17:07.000]  創世紀已經有一個很典型的例子給我們看了,當亞當、夏娃或者男人、女人吃了上帝說不可吃的那個果子之後,他們就躲起來,蓋著不想給上帝知道。
[00:17:07.000 --> 00:17:23.000]  但是當我們看見這段聖經,有主與他們同在的時候,他們就很心安。他們因什麼心安呢?是不是可以從耶穌那裡得到什麼利益好處?
[00:17:23.000 --> 00:17:38.000]  不是呀!最重要的是他們看到主能夠與他們同在,更重要的是主的說話是一種確據。
[00:17:38.000 --> 00:17:55.000]  你知不知道在對觀福音裡面,和約翰福音最大的分別是什麼呢?在對觀福音和約翰福音有什麼最大區別呢?在對觀福音裡面,其中我們看到的馬太福音,耶穌基督復活之後,做了什麼呢?
[00:17:55.000 --> 00:18:11.000]  向門徒顯現之後,最後給他們一個應許,或者一般基督徒常常都形容為大使命的經文,最後那兩句是什麼呢?
[00:18:11.000 --> 00:18:27.000]  我就常與你們同在,直到世界的末了。同在是在對觀福音裡面的記載。同在是在對觀福音裡面的記載。
[00:18:27.000 --> 00:18:43.000]  在約翰福音裡面,就用了站在人的當中,讓上帝的說話與你同在,這是另一種對同在的表達。
[00:18:43.000 --> 00:19:05.000]  今天我們有沒有看到這一點呢?有沒有珍惜上帝與你同在這個重要的事實呢?今天很多人都說信耶穌,但是我們信耶穌,信耶穌是什麼呢?
[00:19:05.000 --> 00:19:24.000]  很多時候我去到不同的教會裡面,聽一些大師傅請我為他禱告的時候,牧師你為我禱告吧,因為我什麼時候有什麼病,看什麼醫生,有什麼癌症,你為我禱告吧。
[00:19:24.000 --> 00:19:39.000]  牧師你為我禱告吧,我有什麼病啊,什麼癌症啊,我沒有信心啊,好害怕啊,你為我禱告吧,因為你的靈氣厲害嘛,有效一點嘛,不是啊。
[00:19:39.000 --> 00:19:51.000]  最重要的是你有沒有上帝與你同在,你有沒有在耶穌基督的說話裡面找到平安?
[00:19:51.000 --> 00:20:19.000]  因此弟兄姐妹,今天我們看到,教會很多時候我們去傳講主的道理,經常都說信耶穌吧,信耶穌可以幫助你,信耶穌有什麼實質的東西可以改變的,信耶穌吧,你的心靈會改變的。
[00:20:19.000 --> 00:20:39.000]  他們經常用這些利益去引誘人去相信主,今天有沒有人信主是因為純粹耶穌基督說,你信我,我就可以帶你去天國,我就與你同在這件事呢?
[00:20:39.000 --> 00:20:54.000]  如果你這樣信,就是有根有機,因為你的信是直根於上帝的說話,耶穌基督的說話,如果那些物質或者你期望的改變不出現,是不是等同於你不信主呢?
