
[00:00:00.000 --> 00:00:01.960]  其實上個星期的內容主要是
[00:04:52.960 --> 00:04:53.680]  我想到這裏
[00:04:53.680 --> 00:04:55.280]  我簡直真的流眼淚
[00:04:55.280 --> 00:04:57.040]  為了這個情景
[00:04:57.040 --> 00:04:58.640]  沒有發生過的情景
[00:04:58.640 --> 00:05:01.080]  因為在裏面打破香膏
[00:05:01.080 --> 00:05:03.480]  甘願傾倒一生主事為了你
[00:05:03.480 --> 00:05:05.400]  這件事很感動
[00:05:05.400 --> 00:05:07.160]  這個情景
[00:05:07.160 --> 00:05:10.160]  不過相信有很多人一想到殉道
[00:05:10.160 --> 00:05:12.080]  很少人會想到這麼浪漫
[00:05:12.080 --> 00:05:19.080]  好像那種史詩式的情景
[00:05:19.080 --> 00:05:21.680]  通常一想到殉道
[00:05:21.680 --> 00:05:25.320]  會有兩個回應
[00:05:25.320 --> 00:05:27.200]  一是逃避
[00:05:27.200 --> 00:05:28.120]  抗拒
[00:05:28.120 --> 00:05:31.000]  就好像我星期五去探訪
[00:05:31.000 --> 00:05:34.280]  其中一條問題好像忘記了
[00:05:34.280 --> 00:05:36.400]  如果要你為神殉道
[00:05:36.400 --> 00:05:38.200]  你會怎樣呢?
[00:05:38.200 --> 00:05:40.240]  有一個姐妹分享
[00:05:40.240 --> 00:05:41.240]  我自己未夠班
[00:05:41.240 --> 00:05:42.600]  未夠班為神殉道
[00:05:42.600 --> 00:05:44.920]  要殉道即是要牧師的層面
[00:05:44.920 --> 00:05:47.240]  我覺得我死定了
[00:05:47.240 --> 00:05:52.320]  總之不按牧師的職位
[00:05:52.320 --> 00:05:56.160]  她覺得逃避不夠
[00:05:56.160 --> 00:05:57.120]  自己未夠
[00:05:57.120 --> 00:05:59.120]  另外一個就像我一樣
[00:05:59.120 --> 00:06:00.400]  想到很浪漫
[00:06:00.400 --> 00:06:04.400]  以為為主殉道可以這樣
[00:06:04.400 --> 00:06:06.240]  但如果再想想
[00:06:06.240 --> 00:06:07.400]  現實一個層面
[00:06:07.400 --> 00:06:09.400]  你看整個教會歷史
[00:06:09.400 --> 00:06:12.080]  如果可以去為主殉道
[00:06:12.080 --> 00:06:14.200]  其實在基督徒裏面也是一個小數
[00:06:14.200 --> 00:06:15.160]  可以為主殉道
[00:06:15.160 --> 00:06:17.200]  也是一個小數在基督徒裏面
[00:06:17.200 --> 00:06:19.120]  因為都不需要這麼多人作王
[00:06:19.120 --> 00:06:20.800]  千萬不要
[00:06:20.800 --> 00:06:22.840]  在基督徒裏面都是小數
[00:06:22.840 --> 00:06:24.560]  其實大部分的基督徒
[00:06:24.560 --> 00:06:26.040]  都可以在我們放假的時候
[00:06:26.040 --> 00:06:27.760]  睡到什麼時候?
[00:06:27.760 --> 00:06:29.120]  睡到自然醒
[00:06:29.120 --> 00:06:32.080]  很多基督徒都可以在人生裏面
[00:06:32.080 --> 00:06:33.240]  自然老死
[00:06:33.240 --> 00:06:35.000]  最後生病等等
[00:06:35.000 --> 00:06:38.360]  你很少在一群基督徒裏面
[00:06:38.360 --> 00:06:40.080]  雖然將來有一天
[00:06:40.080 --> 00:06:41.880]  我們相信在牧師的裏面
[00:06:41.880 --> 00:06:44.720]  是越來越多基督徒為主殉道的
[00:06:44.720 --> 00:06:46.360]  但我們始終都會覺得
[00:06:46.360 --> 00:06:48.560]  在教會歷史裏面
[00:06:48.560 --> 00:06:50.600]  為主殉道的都是小數
[00:06:50.600 --> 00:06:53.160]  但是這樣
[00:06:53.160 --> 00:06:56.400]  雖然為主殉道的是小數
[00:06:56.400 --> 00:07:01.120]  但其實耶穌沒有因為這樣的情況
[00:07:01.120 --> 00:07:04.600]  降低祂對我們每一個跟隨者的要求
[00:07:04.600 --> 00:07:06.440]  祂從來都沒有降低過這些要求
[00:07:06.440 --> 00:07:08.600]  其實祂要求的是什麼呢?
[00:07:08.600 --> 00:07:11.200]  我們一起打開
[00:07:11.200 --> 00:07:13.200]  《路加福音》九章二十三節
[00:07:13.200 --> 00:07:24.840]  我們一起讀
[00:07:24.840 --> 00:07:26.840]  《路加福音》九章二十三節
[00:07:26.840 --> 00:07:30.160]  好,要讀了,一二三
[00:07:30.160 --> 00:07:32.160]  若有人要跟從我
[00:07:32.160 --> 00:07:33.640]  就當捨己
[00:07:33.640 --> 00:07:37.440]  天天背起他的十字架來跟從我
[00:07:37.440 --> 00:07:40.200]  因為凡要救自己生命的
[00:07:40.200 --> 00:07:41.920]  必喪掉生命
[00:07:41.920 --> 00:07:44.320]  凡為我喪掉生命的
[00:07:44.320 --> 00:07:46.280]  必救了生命
[00:07:46.280 --> 00:07:49.480]  其實耶穌仍然要求我們每一個人
[00:07:49.480 --> 00:07:51.000]  捨己
[00:07:51.000 --> 00:07:54.400]  天天背起他的十字架來跟從祂
[00:07:54.400 --> 00:07:56.640]  同時他們也這樣說
[00:07:56.640 --> 00:07:59.240]  凡要救自己生命的必喪掉生命
[00:07:59.240 --> 00:08:02.760]  凡為我或福音喪掉生命的必得了生命
[00:08:02.760 --> 00:08:05.960]  即是說其實神要求我們每一個人
[00:08:05.960 --> 00:08:07.320]  你都要捨己
[00:08:07.320 --> 00:08:07.880]  即是示威
[00:08:07.880 --> 00:08:11.960]  你差不多是向自己死
[00:08:11.960 --> 00:08:14.600]  你覺得自己是已經死了的人
[00:08:14.600 --> 00:08:16.920]  所以其實我今早上這個浸禮班
[00:08:16.920 --> 00:08:18.960]  也說過浸禮的意思
[00:08:18.960 --> 00:08:21.880]  其實整個浸禮是活靈活現
[00:08:21.880 --> 00:08:27.560]  整個基督徒人生就是我們走到水池
[00:08:27.560 --> 00:08:30.360]  在水池裡好像象徵著一個墳墓
[00:08:30.360 --> 00:08:33.000]  然後我們向後靠
[00:08:33.000 --> 00:08:35.400]  因為人死的時候
[00:08:35.400 --> 00:08:36.880]  通常死的時候
[00:08:36.880 --> 00:08:39.160]  或者將人的屍體放到棺材裡
[00:08:39.160 --> 00:08:40.040]  然後向後靠
[00:08:40.040 --> 00:08:43.400]  好像人這樣趴在那裡
[00:08:43.400 --> 00:08:47.160]  就好像埋葬在水裡
[00:08:47.160 --> 00:08:49.080]  然後再起身
[00:08:49.080 --> 00:08:50.360]  就是一個新造的人
[00:08:50.360 --> 00:08:52.200]  所以其實今早我這樣說
[00:08:52.200 --> 00:08:58.080]  我就說耶穌和其他宗教有什麼分別呢
[00:08:58.080 --> 00:09:00.120]  在這麼多宗教裡
[00:09:00.120 --> 00:09:02.640]  唯一耶穌要求你的
[00:09:02.640 --> 00:09:04.680]  就是當你信耶穌那一刻
[00:09:04.680 --> 00:09:08.080]  祂要求你死
[00:09:08.080 --> 00:09:10.960]  即是關公、阿昌
[00:09:10.960 --> 00:09:12.320]  祂沒有要求過我
[00:09:12.320 --> 00:09:13.960]  祂要求什麼呢
[00:09:13.960 --> 00:09:16.360]  過年過節燒就燒死你
[00:09:16.360 --> 00:09:17.800]  然後我就會祝福你
[00:09:17.800 --> 00:09:21.520]  你回想一下關公
[00:09:21.520 --> 00:09:25.760]  我真的不知道他究竟是幫黑道還是幫白道
[00:09:25.760 --> 00:09:27.680]  他是最大的無間道
[00:09:27.680 --> 00:09:29.480]  因為黑社會是拜關公
[00:09:29.480 --> 00:09:30.960]  警察是拜關公
[00:09:30.960 --> 00:09:32.240]  究竟你聽誰的呢
[00:09:32.240 --> 00:09:35.680]  這些是很大的疑問
[00:09:35.680 --> 00:09:37.280]  信仰裡面的疑問
[00:09:37.280 --> 00:09:38.880]  究竟你是幫誰的呢
[00:09:38.880 --> 00:09:41.120]  唯一是耶穌
[00:09:41.120 --> 00:09:43.040]  你要不就不信祂
[00:09:43.040 --> 00:09:45.960]  你一信就要死
[00:09:45.960 --> 00:09:47.640]  向自己死
[00:09:47.640 --> 00:09:49.080]  向你的老餓死
[00:09:49.080 --> 00:09:53.360]  所以耶穌對我們每一個人的要求
[00:09:53.360 --> 00:09:56.520]  其實衝著我們每一個人的人性而來
[00:09:56.520 --> 00:09:57.600]  每一個人的人性
[00:09:57.600 --> 00:10:00.000]  尤其是在現代社會是說什麼
[00:10:00.000 --> 00:10:02.600]  越來越強調人的權利
[00:10:02.600 --> 00:10:04.000]  人的想法
[00:10:04.000 --> 00:10:08.400]  總之人就是那個我
[00:10:08.400 --> 00:10:10.160]  越來越重要
[00:10:10.160 --> 00:10:11.920]  沒有了我
[00:10:11.920 --> 00:10:13.200]  地球雖然會轉
[00:10:13.200 --> 00:10:15.360]  但一定不會轉得那麼好
[00:10:15.360 --> 00:10:18.120]  如果沒有了我這個地球是不行的
[00:10:18.120 --> 00:10:19.160]  雖然會轉
[00:10:19.160 --> 00:10:22.760]  但又看不到自己是阻著地球轉
[00:10:22.760 --> 00:10:28.040]  所以如果這個地球沒有了我
[00:10:28.040 --> 00:10:29.880]  一定會差一點
[00:10:29.880 --> 00:10:33.200]  所以Ricky你今早大敬拜
[00:10:33.200 --> 00:10:36.240]  雖然你今早這個敬拜好
[00:10:36.240 --> 00:10:38.760]  但問題是你沒有找我打鼓
[00:10:38.760 --> 00:10:41.320]  我打鼓好很多
[00:10:41.320 --> 00:10:42.880]  至少比庭宣多
[00:10:42.880 --> 00:10:44.640]  因為我教庭宣打鼓
[00:10:44.640 --> 00:10:47.280]  你為什麼找他而不找我
[00:10:47.280 --> 00:10:48.760]  今早這個敬拜
[00:10:48.760 --> 00:10:52.600]  沒有我會差一點
[00:10:52.600 --> 00:10:59.120]  所以人是不知不覺間
[00:10:59.120 --> 00:11:02.240]  坐在這個救世者的位置
[00:11:02.240 --> 00:11:03.840]  在每一個人的心目中
[00:11:03.840 --> 00:11:05.920]  會覺得自己是很重要
[00:11:05.920 --> 00:11:07.760]  或者甚至自己是最重要
[00:11:07.760 --> 00:11:11.120]  所以有時候雖然人不夠膽這麼說
[00:11:11.120 --> 00:11:13.280]  但其實很多時候我們的行動
[00:11:13.280 --> 00:11:14.280]  我們的行為
[00:11:14.280 --> 00:11:16.480]  其實說出一句說話
[00:11:16.480 --> 00:11:19.280]  就是我比萬有都大
[00:11:19.280 --> 00:11:20.920]  我比萬有都大
[00:11:20.920 --> 00:11:22.440]  最厲害的是我
[00:11:22.440 --> 00:11:24.120]  最好的是我
[00:11:24.120 --> 00:11:26.520]  所以人是看得自己太重要
[00:11:26.520 --> 00:11:27.520]  看得自己太大
[00:11:27.520 --> 00:11:30.160]  所以就是說我要什麼
[00:11:30.160 --> 00:11:31.400]  我一定要滿足
[00:11:31.400 --> 00:11:33.040]  我認為是這樣
[00:11:33.040 --> 00:11:34.440]  我的看法是這樣
[00:11:34.440 --> 00:11:35.640]  我的理解是這樣
[00:11:35.640 --> 00:11:36.560]  我的領受
[00:11:36.560 --> 00:11:37.720]  我的感受
[00:11:37.720 --> 00:11:40.440]  所以當人走在一起
[00:11:40.440 --> 00:11:42.920]  沒有什麼可以笑嘻嘻
[00:11:42.920 --> 00:11:44.640]  很開心一起吃飯
[00:11:44.640 --> 00:11:47.080]  每晚出來都沒有問題
[00:11:47.080 --> 00:11:50.680]  但是當人要去做決定的時候
[00:11:50.680 --> 00:11:51.800]  那些老鵝出來了
[00:11:51.800 --> 00:11:52.920]  就是那個人
[00:11:52.920 --> 00:11:55.440]  就會覺得我那一套
[00:11:55.440 --> 00:11:57.480]  我那一套才是最好的
[00:11:57.480 --> 00:11:59.920]  其他人那一套沒有這麼好的
[00:11:59.920 --> 00:12:02.240]  就是你做不了事
[00:12:02.240 --> 00:12:03.520]  你就說死定了
[00:12:03.520 --> 00:12:05.120]  但我才可以做
[00:12:05.120 --> 00:12:06.360]  我才可以解決
[00:12:06.360 --> 00:12:10.160]  我才可以解決一切問題的答案
[00:12:10.160 --> 00:12:12.600]  所以每一次開會
[00:12:12.600 --> 00:12:14.000]  老鵝就出來了
[00:12:14.000 --> 00:12:15.440]  那個鵝就走出來了
[00:12:15.440 --> 00:12:18.680]  好像有一次是很厲害的
[00:12:18.680 --> 00:12:21.320]  我記得我們大專團契的時候
[00:12:21.320 --> 00:12:22.720]  我那時候做團長
[00:12:22.720 --> 00:12:26.080]  有一班職員要找一個地方開會
[00:12:26.080 --> 00:12:27.120]  學校沒有地方
[00:12:27.120 --> 00:12:29.240]  我們借了一間教會來開會
[00:12:29.240 --> 00:12:32.960]  我記得當時我們預早上去那間教會
[00:12:32.960 --> 00:12:37.240]  怎知道一開門就看到一個情景
[00:12:37.240 --> 00:12:39.240]  當時看到有一個
[00:12:39.240 --> 00:12:41.360]  他們那間教會都在開會
[00:12:41.360 --> 00:12:42.240]  當時做什麼呢
[00:12:42.240 --> 00:12:48.040]  我看到當時有一個人拍桌子罵牧師
[00:12:48.040 --> 00:12:49.440]  拍桌子罵牧師
[00:12:49.440 --> 00:12:51.400]  我心想
[00:12:51.400 --> 00:12:53.480]  用不著這樣吧
[00:12:53.480 --> 00:12:55.760]  去到這樣的地步
[00:12:55.760 --> 00:12:56.440]  放心
[00:12:56.440 --> 00:12:58.360]  我們教會不會出現這樣的情況
[00:12:58.360 --> 00:13:00.800]  因為我們教會那張桌子不好找
[00:13:00.800 --> 00:13:01.720]  大家都醒目
[00:13:01.720 --> 00:13:02.480]  拍完之後
[00:13:02.480 --> 00:13:03.560]  大家一拍兩拍
[00:13:03.560 --> 00:13:04.880]  聽人說笑
[00:13:04.880 --> 00:13:06.000]  其實我們很好
[00:13:06.000 --> 00:13:07.320]  我覺得我們的同工
[00:13:07.320 --> 00:13:08.960]  或者其他時間頂替牧師
[00:13:08.960 --> 00:13:10.160]  有什麼就說
[00:13:10.160 --> 00:13:12.040]  有什麼就談
[00:13:12.040 --> 00:13:14.120]  去處理之間的關係
[00:13:14.120 --> 00:13:16.560]  但當時看到這樣的情況
[00:13:16.560 --> 00:13:19.640]  居然那裡因為一些事情
[00:13:19.640 --> 00:13:21.000]  我不知道是什麼事情
[00:13:21.000 --> 00:13:22.640]  拍桌子罵牧師
[00:13:22.640 --> 00:13:23.920]  當時我想
[00:13:23.920 --> 00:13:25.920]  教會裡面
[00:13:25.920 --> 00:13:29.120]  不是全部都是羊嗎
[00:13:29.120 --> 00:13:31.720]  一群小肥羊走在一起
[00:13:31.720 --> 00:13:34.080]  最多就吃草打火鍋
[00:13:34.080 --> 00:13:35.760]  應該很和諧的
[00:13:35.760 --> 00:13:37.360]  大家很開心
[00:13:37.360 --> 00:13:40.840]  為什麼突然出現一群狼呢
[00:13:40.840 --> 00:13:43.280]  一群狼
[00:13:43.280 --> 00:13:47.000]  原來大家都是一群披著羊皮的狼
[00:13:47.000 --> 00:13:48.960]  不用等月圓之夜
[00:13:48.960 --> 00:13:50.600]  每次一開會的時候
[00:13:50.600 --> 00:13:53.640]  那個狼相就出來了
[00:13:53.640 --> 00:13:54.640]  那個狼相出來
[00:13:54.640 --> 00:13:56.560]  所以我覺得
[00:13:56.560 --> 00:13:59.880]  這樣的會議是彰顯的
[00:13:59.880 --> 00:14:01.960]  不是耶穌祂自己
[00:14:01.960 --> 00:14:03.840]  這樣會彰顯的
[00:14:03.840 --> 00:14:05.800]  就是人自己
[00:14:05.800 --> 00:14:07.360]  因為每一個人都會覺得
[00:14:07.360 --> 00:14:08.560]  我很大
[00:14:08.560 --> 00:14:09.800]  我太大了
[00:14:09.800 --> 00:14:11.640]  我真的覺得
[00:14:11.640 --> 00:14:13.200]  我們經常說「呼求復興」
[00:14:13.200 --> 00:14:15.600]  為什麼復興這麼久都不來呢
[00:14:15.600 --> 00:14:19.080]  耶穌這麼說
[00:14:19.080 --> 00:14:20.680]  「你們若有彼此相愛的心」
[00:14:20.680 --> 00:14:23.680]  「眾人因此就認出你們是我的門徒了」
[00:14:23.680 --> 00:14:24.480]  另外就是
[00:14:24.480 --> 00:14:26.120]  「我不但為這些人祈求」
[00:14:26.120 --> 00:14:29.200]  「又為那些因他們的話信我的人祈求」
[00:14:29.200 --> 00:14:30.800]  「使他們都合而為一」
[00:14:30.800 --> 00:14:32.480]  「正如你附在我裡面」
[00:14:32.480 --> 00:14:33.400]  「我在你裡面」
[00:14:33.400 --> 00:14:35.040]  「使他們也在我們裡面」
[00:14:35.040 --> 00:14:39.880]  「讓世人可以信你差了我來」
[00:14:39.880 --> 00:14:40.520]  其實就是說
[00:14:40.520 --> 00:14:41.840]  我們不知道
[00:14:41.840 --> 00:14:43.200]  除非我們有一天
[00:14:43.200 --> 00:14:45.480]  真的達到合一
[00:14:45.480 --> 00:14:46.520]  否則
[00:14:46.520 --> 00:14:48.320]  其他人不會看到
[00:14:48.320 --> 00:14:49.720]  原來我們是信耶穌
[00:14:49.720 --> 00:14:50.680]  跟頌耶穌的
[00:14:50.680 --> 00:14:53.840]  我們彰顯不到那種特質
[00:14:53.840 --> 00:14:56.760]  我們跟隨耶穌的人的特質就是合一
[00:14:56.760 --> 00:14:58.120]  合一其中一件事
[00:14:58.120 --> 00:15:01.040]  或者最重要的基礎是什麼呢?
[00:15:01.040 --> 00:15:03.000]  放下你自己
[00:15:03.000 --> 00:15:04.440]  就是放下你自己
[00:15:04.440 --> 00:15:06.200]  所以就是
[00:15:06.200 --> 00:15:11.320]  還有這個信仰是講什麼的?
[00:15:11.320 --> 00:15:13.160]  是講愛
[00:15:13.160 --> 00:15:14.800]  這個信仰是講愛
[00:15:14.800 --> 00:15:16.240]  是講捨己
[00:15:16.240 --> 00:15:18.960]  不過原來我們一方面講愛
[00:15:18.960 --> 00:15:20.640]  一方面講捨己
[00:15:20.640 --> 00:15:21.760]  但另一方面
[00:15:21.760 --> 00:15:24.680]  我們是會在一堆鬼裡面
[00:15:24.680 --> 00:15:26.600]  就是自己會出來
[00:15:26.600 --> 00:15:29.360]  然後還爭鬥
[00:15:29.360 --> 00:15:31.840]  就是在鬥誰厲害一點
[00:15:31.840 --> 00:15:33.760]  鬥誰的方法厲害一點
[00:15:33.760 --> 00:15:35.600]  鬥誰的看法好一點
[00:15:35.600 --> 00:15:36.880]  所以其實
[00:15:36.880 --> 00:15:40.720]  或者比其他人厲害
[00:15:40.720 --> 00:15:42.320]  所以其實未信耶穌的人
[00:15:42.320 --> 00:15:44.480]  為什麼不回教會呢?
[00:15:44.480 --> 00:15:46.520]  有個原因
[00:15:46.520 --> 00:15:48.440]  因為他們星期一到星期五
[00:15:48.440 --> 00:15:51.480]  在公司已經看到這樣的場面
[00:15:51.480 --> 00:15:54.640]  「嘩!回到教會又見到這樣的場面」
[00:15:54.640 --> 00:15:56.400]  「我很想休息一下」
[00:15:56.400 --> 00:15:59.080]  「我星期一到星期五已經看到這樣的場面」
[00:15:59.080 --> 00:16:02.720]  「但星期六、星期日回到教會還要看到這樣的場面」
[00:16:02.720 --> 00:16:03.960]  「我不回教會了」
[00:16:03.960 --> 00:16:06.680]  「我不想來」
[00:16:06.680 --> 00:16:07.600]  所以他們不回教會
[00:16:07.600 --> 00:16:08.880]  所以我就說
[00:16:08.880 --> 00:16:10.600]  其實很多基督徒說
[00:16:10.600 --> 00:16:12.560]  未信耶穌的人不回教會
[00:16:12.560 --> 00:16:13.520]  是他們的驕傲
[00:16:13.520 --> 00:16:14.280]  可能是的
[00:16:14.280 --> 00:16:18.080]  他們都覺得
[00:16:18.080 --> 00:16:20.400]  自己解決所有問題都可以
[00:16:20.400 --> 00:16:22.000]  不過我很想說的是
[00:16:22.000 --> 00:16:25.440]  很多時候未信的人不回教會
[00:16:25.440 --> 00:16:27.360]  我們基督徒都有責任
[00:16:27.360 --> 00:16:29.600]  因為我們基督徒在他們眼中
[00:16:29.600 --> 00:16:30.720]  說一套做一套之下
[00:16:30.720 --> 00:16:34.280]  特別當我們集齊在一起的時候
[00:16:34.280 --> 00:16:35.400]  我們的嘴巴會說
[00:16:35.400 --> 00:16:37.520]  「讓神的榮耀彰顯」
[00:16:37.520 --> 00:16:39.480]  「讓神的國度光藍」
[00:16:39.480 --> 00:16:42.040]  「耶穌你坐在這個寶座上面」
[00:16:42.040 --> 00:16:44.360]  但是實際很多時候
[00:16:44.360 --> 00:16:47.600]  我們所彰顯的都不是耶穌自己
[00:16:47.600 --> 00:16:50.240]  我們很多時候所彰顯的都是我們自己
[00:16:50.240 --> 00:16:53.120]  我們彰顯不了神的愛和神的榮美
[00:16:53.120 --> 00:16:56.200]  只是彰顯了人的醜陋和老鵝
[00:16:56.200 --> 00:16:57.280]  有時候甚至
[00:16:57.280 --> 00:16:58.000]  當然這裡沒有我
