
[00:00:00.000 --> 00:00:01.320]  大師姐妹 大家早晨
[00:02:58.840 --> 00:03:05.200]  也都以澎湃、激昂或者感性來去設計
[00:03:05.200 --> 00:03:07.880]  如果搞得比較傳統的那些
[00:03:07.880 --> 00:03:09.720]  就要有師班
[00:03:09.720 --> 00:03:18.040]  那些師班往往都是要搞到有百人大集會去唱的
[00:03:18.040 --> 00:03:19.600]  但是會發覺到
[00:03:19.600 --> 00:03:21.640]  在當中參與的人
[00:03:21.640 --> 00:03:23.240]  是不是因為這樣
[00:03:23.240 --> 00:03:26.040]  他們的靈性更加接近上帝呢
[00:03:26.040 --> 00:03:30.880]  還是只不過是被一種環境去渲染呢
[00:03:30.880 --> 00:03:38.240]  這個討論長期都在教會的圈子裏面進行討論
[00:03:38.240 --> 00:03:42.760]  今天我其實希望透過這個講題
[00:03:42.760 --> 00:03:45.760]  我們真的相信上帝
[00:03:45.760 --> 00:03:51.040]  來嘗試做一個靈性上的一個反思
[00:03:51.040 --> 00:03:52.280]  我們叫做exercise
[00:03:52.280 --> 00:03:54.480]  一個練習
[00:03:54.480 --> 00:03:57.720]  我不嘗試給一個很肯定的答案給你
[00:03:57.720 --> 00:03:59.640]  不過我希望透過這段聖經
[00:03:59.640 --> 00:04:01.440]  誘發你去想多一點
[00:04:01.440 --> 00:04:03.560]  究竟我們今天的侍奉
[00:04:03.560 --> 00:04:04.560]  我們的敬拜
[00:04:04.560 --> 00:04:07.440]  甚至我們基督徒的生命生活
[00:04:07.440 --> 00:04:14.000]  是不是真的在相信上帝而去參與呢
[00:04:14.000 --> 00:04:16.360]  而且我們的侍奉
[00:04:16.360 --> 00:04:20.040]  是不是因為一個真正讓人
[00:04:20.040 --> 00:04:23.840]  衛生在上帝為目標的設計
[00:04:23.840 --> 00:04:25.680]  還是很多時候我們只不過
[00:04:25.680 --> 00:04:30.200]  為了幫助信徒去渲染一個氛圍
[00:04:30.200 --> 00:04:31.360]  氣氛
[00:04:31.360 --> 00:04:35.200]  來使他們以為自己很有靈性呢
[00:04:35.200 --> 00:04:38.040]  讓我們一起去看看這段聖經
[00:04:38.040 --> 00:04:39.440]  今天我們所看的經文是
[00:04:39.440 --> 00:04:43.600]  《彈爾里書》第四章第一至三節
[00:04:43.600 --> 00:04:49.480]  很短的經文
[00:04:49.480 --> 00:04:53.400]  這段經文甚至可以說是
[00:04:53.400 --> 00:04:56.040]  這位作出宣告的人
[00:04:56.040 --> 00:05:00.440]  彌補格尼撒王的第二次
[00:05:00.440 --> 00:05:03.520]  來贊頌一位神
[00:05:03.520 --> 00:05:05.200]  這位神究竟是怎樣的呢
[00:05:05.200 --> 00:05:06.480]  不如讓我們再次看看
[00:05:06.480 --> 00:05:09.160]  他的贊頌是怎樣陳述的
[00:05:09.160 --> 00:05:11.440]  讓我們一起打開
[00:05:11.440 --> 00:05:15.480]  《彈爾里書》第四章第一至三節
[00:05:15.480 --> 00:05:17.200]  讓我們一起去讀一下
[00:05:17.200 --> 00:05:18.880]  既然這麼短的就好
[00:05:18.880 --> 00:05:23.280]  好了 找到之後就一起讀吧
[00:05:23.280 --> 00:05:29.520]  彌補格尼撒王曉譽住在全地各方
[00:05:29.520 --> 00:05:33.080]  各國各族的人說
[00:05:33.080 --> 00:05:36.040]  願你們大享平安
[00:05:36.040 --> 00:05:38.560]  我可以將至高的神
[00:05:38.560 --> 00:05:43.720]  向我所行的神跡歧視宣揚出來
[00:05:43.720 --> 00:05:46.640]  他的神跡何其大
[00:05:46.640 --> 00:05:49.400]  他的歧視何其盛
[00:05:49.400 --> 00:05:52.000]  他的國是永遠的
[00:05:52.000 --> 00:05:55.880]  他的權並存在萬代
[00:05:55.880 --> 00:05:58.080]  很多時候當我們去一些聚會裡面
[00:05:58.080 --> 00:06:01.520]  如果一些基督徒作出一番這樣的說話的時候
[00:06:01.520 --> 00:06:04.440]  我們就會覺得他是多麼的虔誠
[00:06:04.440 --> 00:06:06.640]  和毀身在上帝裡面
[00:06:06.640 --> 00:06:08.800]  或者甚至引用到
[00:06:08.800 --> 00:06:10.840]  你看看他所說的東西
[00:06:10.840 --> 00:06:14.680]  真是心裡相信 口裡承認
[00:06:14.680 --> 00:06:16.960]  所以他願意說出來
[00:06:16.960 --> 00:06:18.720]  不過最近我發覺到
[00:06:18.720 --> 00:06:21.520]  原來很多的信徒
[00:06:21.520 --> 00:06:24.600]  他們只是空有這些說話
[00:06:24.600 --> 00:06:29.600]  但是他是卻沒有基督在他生命裡面
[00:06:29.600 --> 00:06:32.920]  所以最近我聽到一個陳述
[00:06:32.920 --> 00:06:33.920]  很有意思
[00:06:33.920 --> 00:06:36.920]  他說我們基督徒很多的情況
[00:06:36.920 --> 00:06:38.840]  我們只得曉得宣揚
[00:06:38.840 --> 00:06:40.600]  profess Christ
[00:06:40.600 --> 00:06:42.960]  但是我們卻沒有process Christ
[00:06:42.960 --> 00:06:45.160]  我們根本沒有接受過
[00:06:45.160 --> 00:06:48.880]  我們這位耶穌基督的主權
[00:06:48.880 --> 00:06:51.840]  這就是這段聖經的背景
[00:06:51.840 --> 00:06:54.280]  我們看看這段聖經的環境
[00:06:54.280 --> 00:06:55.160]  究竟說了什麼
[00:06:55.160 --> 00:06:57.680]  剛剛如果我們仔細去看
[00:06:57.680 --> 00:06:59.680]  這段聖經就談論到
[00:06:59.680 --> 00:07:02.360]  尼布加里撒王
[00:07:02.360 --> 00:07:05.160]  正正就是經歷了一個
[00:07:05.160 --> 00:07:08.840]  史無前例的一件神蹟
[00:07:08.840 --> 00:07:10.400]  他看到
[00:07:10.400 --> 00:07:15.040]  他原本藉著這三個的年輕人
[00:07:15.040 --> 00:07:16.400]  在聖經裡面記載就是
[00:07:16.400 --> 00:07:20.560]  撒德拉 米撒 亞伯尼哥
[00:07:20.560 --> 00:07:24.200]  三個由大地老到去
[00:07:24.200 --> 00:07:26.080]  巴比倫國裡面
[00:07:26.080 --> 00:07:29.520]  而且甚至成為了管理階層
[00:07:29.520 --> 00:07:31.040]  而且是管理階層的
[00:07:31.040 --> 00:07:35.560]  最高級的水平
[00:07:35.560 --> 00:07:37.280]  但是有些人不值得
[00:07:37.280 --> 00:07:42.160]  於是在政治上面有一些的
[00:07:42.160 --> 00:07:44.360]  我們叫做爭鬥
[00:07:44.360 --> 00:07:45.720]  或者奪權
[00:07:45.720 --> 00:07:48.640]  或者爭權奪利
[00:07:48.640 --> 00:07:50.080]  他們就設了一個局
[00:07:50.080 --> 00:07:52.240]  就是這些加勒底人
[00:07:52.240 --> 00:07:55.880]  希望藉著尼布加里撒王
[00:07:55.880 --> 00:08:01.080]  在獻金的象的時候
[00:08:01.080 --> 00:08:01.960]  去裝局
[00:08:01.960 --> 00:08:04.920]  希望這三個年輕人看著他們
[00:08:04.920 --> 00:08:06.880]  如果他們不肯跪拜的話
[00:08:06.880 --> 00:08:08.240]  就馬上自死
[00:08:08.240 --> 00:08:11.480]  結果似乎他們開始得逞
[00:08:11.480 --> 00:08:15.200]  尼布加里撒王也都利用了這個機會
[00:08:15.200 --> 00:08:21.800]  來嘗試平息政治的奔波
[00:08:21.800 --> 00:08:25.800]  這種情況其實就告訴他知道
[00:08:25.800 --> 00:08:27.800]  有很多的情形
[00:08:27.800 --> 00:08:29.920]  我們表達一些東西出來
[00:08:29.920 --> 00:08:32.400]  其實背後有另類的意思
[00:08:32.400 --> 00:08:34.920]  其實是隱藏在當中的
[00:08:34.920 --> 00:08:36.600]  就好像今天很多的基督徒
[00:08:36.600 --> 00:08:37.920]  當我們回到教會
[00:08:37.920 --> 00:08:39.320]  我們去所謂侍奉
[00:08:39.320 --> 00:08:40.880]  或者我們參與聚會
[00:08:40.880 --> 00:08:44.280]  我們當中去歌頌上帝
[00:08:44.280 --> 00:08:47.160]  其實是不是真的有一個相信上帝的心
[00:08:47.160 --> 00:08:50.640]  還是有另外其他的原因在背後呢
[00:08:50.640 --> 00:08:52.040]  我不敢說其他的人
[00:08:52.040 --> 00:08:52.960]  我只是說
[00:08:52.960 --> 00:08:54.560]  因為我做牧師的
[00:08:54.560 --> 00:08:58.600]  經常聽到很多牧師之間的溝通
[00:08:58.600 --> 00:09:01.560]  其實他們經常很多時候的對答
[00:09:01.560 --> 00:09:02.960]  都談論到
[00:09:02.960 --> 00:09:07.760]  究竟教會最近多了多少人
[00:09:07.760 --> 00:09:09.680]  為什麼要經常討論這個問題呢
[00:09:09.680 --> 00:09:12.960]  因為這個成為他們的 benchmark
[00:09:12.960 --> 00:09:18.680]  他們那個侍奉的成功的標準
[00:09:18.680 --> 00:09:21.160]  人多了就代表教會興盛了
[00:09:21.160 --> 00:09:27.040]  所以在自從這個疫情的開始到結束之後
[00:09:27.040 --> 00:09:28.640]  我們不斷聽到的就是
[00:09:28.640 --> 00:09:33.280]  教會很多教牧都一起不斷強調
[00:09:33.280 --> 00:09:35.480]  要人們怎樣回到教會
[00:09:35.480 --> 00:09:37.320]  實體的崇拜
[00:09:37.320 --> 00:09:39.200]  我不怕老實這麼說
[00:09:39.200 --> 00:09:41.880]  我很直接這麼說
[00:09:41.880 --> 00:09:45.760]  崇拜不是真的你的人存在在裡面
[00:09:45.760 --> 00:09:47.680]  就是真的有崇拜
[00:09:47.680 --> 00:09:51.320]  很多人存在在教會裡面不是在崇拜
[00:09:51.320 --> 00:09:54.280]  他只是希望有個渲染的環境
[00:09:54.280 --> 00:09:58.960]  使得他自覺是滿足了一個宗教需求
[00:09:58.960 --> 00:10:01.320]  所以在教會的崇拜裡面
[00:10:01.320 --> 00:10:03.960]  我絕對不會去否定
[00:10:03.960 --> 00:10:08.200]  那些透過網上來去崇拜的弟兄姊妹
[00:10:08.200 --> 00:10:08.920]  有些人就說
[00:10:08.920 --> 00:10:12.640]  牧師你這麼說就不對了
[00:10:12.640 --> 00:10:14.640]  你真的跟他們踩對台
[00:10:14.640 --> 00:10:16.520]  我不是踩對台
[00:10:16.520 --> 00:10:18.640]  我有些追求的信徒
[00:10:18.640 --> 00:10:22.520]  寧願在網上一起追求認識
[00:10:22.520 --> 00:10:26.600]  特別是我們教會現在差不多像網台一樣
[00:10:26.600 --> 00:10:28.520]  網上崇拜的
[00:10:28.520 --> 00:10:30.320]  每次崇拜完之後
[00:10:30.320 --> 00:10:34.200]  有不少弟兄姊妹真的有回覆的
[00:10:34.200 --> 00:10:37.480]  無論今天的崇拜我學到些什麼
[00:10:37.480 --> 00:10:42.520]  或者多謝今天在這裡的崇拜裡面學習到的東西
[00:10:42.520 --> 00:10:43.800]  感謝我們上帝
[00:10:43.800 --> 00:10:46.080]  我順帶說一句
[00:10:46.080 --> 00:10:49.680]  如果你在網上參加二馬雷華人浸信會的崇拜
[00:10:49.680 --> 00:10:51.160]  或者之後再聽到
[00:10:51.160 --> 00:10:53.760]  聽到港道也好崇拜也好
[00:10:53.760 --> 00:10:54.840]  哪裡好的時候
[00:10:54.840 --> 00:10:57.080]  你不用走來跟我說
[00:10:57.080 --> 00:10:59.200]  黃牧師你真的好
[00:10:59.200 --> 00:11:02.240]  你應該說上帝你的說話真的好
[00:11:02.240 --> 00:11:04.280]  感謝我們上帝就可以了
[00:11:04.280 --> 00:11:06.400]  這個是我們最終的目的
[00:11:06.400 --> 00:11:08.200]  同樣好像上個星期一樣
[00:11:08.200 --> 00:11:11.160]  我說完道之後有個弟兄走來問我有關於
[00:11:11.160 --> 00:11:13.880]  講建政的問題
[00:11:13.880 --> 00:11:16.080]  我很清楚講給他知道
[00:11:16.080 --> 00:11:19.440]  講建政很多時候的目標是
[00:11:19.440 --> 00:11:22.960]  變成我講建政那個人所講的東西變成一個樣板
[00:11:22.960 --> 00:11:26.240]  如果你沒有那個建政就好像你不屬靈
[00:11:26.240 --> 00:11:29.400]  相反來在聖經裡面所講的
[00:11:29.400 --> 00:11:33.560]  講建政這件事不是建政我自己
[00:11:33.560 --> 00:11:35.400]  耶穌親口講過的
[00:11:35.400 --> 00:11:37.800]  我們要建政的是祂
[00:11:37.800 --> 00:11:40.120]  所以如果有人是講建政
[00:11:40.120 --> 00:11:41.880]  或者你去講建政的時候
[00:11:41.880 --> 00:11:44.680]  而是要去帶人回到神的說話
[00:11:44.680 --> 00:11:46.360]  就絕對沒有問題
[00:11:46.360 --> 00:11:49.240]  不要將自己成為一個典型例子
[00:11:49.240 --> 00:11:51.080]  或者標榜了你自己有多屬靈
[00:11:51.080 --> 00:11:53.640]  在當中以為鼓勵信徒
[00:11:53.640 --> 00:11:54.920]  那些不是鼓勵來的
[00:11:54.920 --> 00:11:57.240]  那些是欺騙來的
[00:11:57.240 --> 00:11:58.320]  你欺騙那些信徒
[00:11:58.320 --> 00:12:02.320]  以為他們聽完之後這個建政都等同於講了建政
[00:12:02.320 --> 00:12:04.960]  今天我們來看看這段聖經
[00:12:04.960 --> 00:12:06.040]  這段聖經
[00:12:06.040 --> 00:12:08.040]  正正就是尼布甲尼撒和
[00:12:08.040 --> 00:12:10.360]  剛剛經歷了一件這樣的事件
[00:12:10.360 --> 00:12:16.640]  不過他利用了這個事件去平息政治的風波
[00:12:16.640 --> 00:12:18.360]  所有的人
[00:12:18.360 --> 00:12:24.720]  以後如果誰再講這個沙德拉米薩亞伯利哥
[00:12:24.720 --> 00:12:26.840]  他們有任何的問題的
[00:12:26.840 --> 00:12:30.240]  尤其是他們的神的問題
[00:12:30.240 --> 00:12:32.760]  他們必被凌遲處死
[00:12:32.760 --> 00:12:38.040]  這個就是借刀殺人的典型例子
[00:12:38.040 --> 00:12:39.000]  尼布甲尼撒和
[00:12:39.000 --> 00:12:41.000]  你不要以為他很虔誠
[00:12:41.000 --> 00:12:42.960]  雖然上帝不放過他
[00:12:42.960 --> 00:12:45.160]  一步一步地帶領他認識主
[00:12:45.160 --> 00:12:46.840]  但是直到這一刻
[00:12:46.840 --> 00:12:48.440]  究竟尼布甲尼撒和
[00:12:48.440 --> 00:12:50.480]  是不是真的這麼尊重這位
[00:12:50.480 --> 00:12:56.960]  由丹爾里、沙德拉米薩亞伯利哥所相信的神呢
[00:12:56.960 --> 00:13:02.200]  還是他只不過在這裏作為一個機會
[00:13:02.200 --> 00:13:08.960]  來滿足自己去調停政治爭鬥的一個技巧呢
[00:13:08.960 --> 00:13:11.840]  我交給你自己去想了
[00:13:11.840 --> 00:13:14.000]  但是從這段聖經裏面
[00:13:14.000 --> 00:13:19.160]  一開始今天我們所看的第四章第一節
[00:13:19.160 --> 00:13:21.960]  就進入了另一個階段
[00:13:21.960 --> 00:13:27.880]  上帝不是不知道尼布甲尼撒和他的屬靈狀態
[00:13:27.880 --> 00:13:32.200]  不過他自己不知道他自己的屬靈狀態是怎樣
[00:13:32.200 --> 00:13:36.360]  是尼布甲尼撒和未搞清楚自己的屬靈生命
[00:13:36.360 --> 00:13:37.960]  還有什麼問題
[00:13:37.960 --> 00:13:40.320]  其中一個最大的問題就是
[00:13:40.320 --> 00:13:42.400]  只有一把口說
[00:13:42.400 --> 00:13:44.440]  說就無敵了
[00:13:44.440 --> 00:13:47.800]  但是真真正正是否相信主呢
[00:13:47.800 --> 00:13:49.560]  我們仔細去看
[00:13:49.560 --> 00:13:51.240]  我們第一節看一下
[00:13:51.240 --> 00:13:53.120]  第一部分
[00:13:53.120 --> 00:13:54.800]  第四章第一節
[00:13:54.800 --> 00:14:07.880]  尼布甲尼撒和黃曉裕住在全地各方、各國、各族的人說
[00:14:07.880 --> 00:14:11.960]  願你們大享平安
[00:14:11.960 --> 00:14:23.200]  這句話聽下去就很適合聽
[00:14:23.200 --> 00:14:26.640]  基督徒都是這樣
[00:14:26.640 --> 00:14:29.960]  有很多東西是亂說的
[00:14:29.960 --> 00:14:32.040]  尤其是當你回到教會多了
[00:14:32.040 --> 00:14:34.760]  教會下去的時候你就會發覺
[00:14:34.760 --> 00:14:37.880]  大師兄姊妹上台特別上台那些
[00:14:37.880 --> 00:14:40.640]  一開始第一句就說
[00:14:40.640 --> 00:14:42.560]  大師兄姊妹平安
[00:14:42.560 --> 00:14:44.760]  希望大師兄姊妹有回應
[00:14:44.760 --> 00:14:45.600]  大家都平安
[00:14:45.600 --> 00:14:48.640]  因為有些宗派是這樣的
[00:14:48.640 --> 00:14:50.240]  在這套聖經裡面
[00:14:50.240 --> 00:14:54.920]  我們發覺到尼布甲尼撒和黃開始有些東西
[00:14:54.920 --> 00:14:57.360]  有些改變
[00:14:57.360 --> 00:14:58.520]  有些什麼改變呢
[00:14:58.520 --> 00:15:00.200]  我們留心去看一下
[00:15:00.200 --> 00:15:04.960]  他向著什麼人來做宣告
[00:15:04.960 --> 00:15:08.520]  我們說既然前民剛剛談論到的
[00:15:08.520 --> 00:15:15.240]  他也說到有關於這位創至高臣的特色
[00:15:15.240 --> 00:15:16.360]  我們看一下
[00:15:16.360 --> 00:15:21.160]  在第31至第33節的這段經文
[00:15:21.160 --> 00:15:27.720]  正正就是當尼布甲尼撒和黃經歷了這三個人都燒不死之後
[00:15:27.720 --> 00:15:31.400]  他作了一個這樣的陳述
[00:15:31.400 --> 00:15:32.960]  大家你就會說
[00:15:32.960 --> 00:15:35.000]  牧師為什麼我看不到
[00:15:35.000 --> 00:15:36.720]  我有三章
[00:15:36.720 --> 00:15:42.840]  第31至33節 是不是
[00:15:42.840 --> 00:15:44.320]  你們不會問的
[00:15:44.320 --> 00:15:46.120]  一般都
[00:15:46.120 --> 00:15:50.040]  因為我引用的是希伯來文聖經
[00:15:50.040 --> 00:15:58.200]  其實正式是從我們的和合本是第28節至到去第30節
[00:15:58.200 --> 00:16:00.600]  那你開始明白了
[00:16:00.600 --> 00:16:02.040]  在這段聖經裡面
[00:16:02.040 --> 00:16:09.720]  尼布甲尼撒和黃談論到這三個人物之後
[00:16:09.720 --> 00:16:13.120]  你留意一下他在第29節這樣說
[00:16:13.120 --> 00:16:23.360]  我現在降旨無論何方何國何族的人去毀謗這三個人
[00:16:23.360 --> 00:16:25.800]  必然凌遲處死
[00:16:25.800 --> 00:16:35.120]  因為我從來沒見過有別的神能夠這樣施行拯救
[00:16:35.120 --> 00:16:40.200]  和我們剛剛讀第四章第一節有些不同
[00:16:40.200 --> 00:16:42.280]  有什麼不同
[00:16:42.280 --> 00:16:46.720]  那宣告的對象有些不同
[00:16:46.720 --> 00:16:55.080]  在第29節裡面說是無論何方何國何族
[00:16:55.080 --> 00:17:04.880]  而第四章第一節是全地的各方各國各族的人
[00:17:04.880 --> 00:17:10.600]  最大的分別就是在多了兩個字眼
[00:17:10.600 --> 00:17:14.040]  是全地
[00:17:14.040 --> 00:17:18.440]  為什麼有這樣的記載的分別呢
[00:17:18.440 --> 00:17:22.000]  因為原來在前文所說到的
[00:17:22.000 --> 00:17:24.440]  就是我剛才說的希伯來文聖經
[00:17:24.440 --> 00:17:28.280]  第三章31至33節就是和合本的聖經
[00:17:28.280 --> 00:17:30.920]  從第29至30節裡面
[00:17:30.920 --> 00:17:33.160]  我們會發現到
[00:17:33.160 --> 00:17:39.360]  那段的經文是仍然針對一個國內的事情
[00:17:39.360 --> 00:17:47.200]  所以尼泊加尼撒王在這裡刻意針對誰在哪個國家裡面
[00:17:47.200 --> 00:17:58.760]  所以只能說到何方何國何族的人
[00:17:58.760 --> 00:18:02.600]  但是來到第四章第一節
[00:18:02.600 --> 00:18:06.640]  他就顯出自己對這位神很虔誠
[00:18:06.640 --> 00:18:10.000]  他將這位神擺在一個很不同的位置
[00:18:10.000 --> 00:18:12.800]  不是一個國家的神
[00:18:12.800 --> 00:18:18.040]  是一個全世界全地的一個神
[00:18:18.040 --> 00:18:27.320]  所以這個宣告要向全地的各方各國各族的人來宣告
[00:18:27.320 --> 00:18:31.280]  那對象有些不同了
[00:18:31.280 --> 00:18:34.720]  那你就會在這裡馬上會發現到
[00:18:34.720 --> 00:18:44.600]  似乎尼泊加尼撒王他對於這位至高神有些不同的看法
[00:18:44.600 --> 00:18:48.840]  以前他就管理自己的國家
[00:18:48.840 --> 00:18:52.480]  這些事情全部要宣告向自己國家的人
[00:18:52.480 --> 00:18:55.360]  我的權力搞定就行了
[00:18:55.360 --> 00:18:58.880]  現在似乎擴展了
[00:18:58.880 --> 00:19:07.000]  他對於彈爾利他們的神擴展到一個普世成的一位上帝
[00:19:07.000 --> 00:19:20.000]  他這個說法其實是回應著創世紀裡面所記載的上帝的特色
[00:19:20.000 --> 00:19:26.960]  如果我們參考猶太人的世界觀宇宙觀的時候
[00:19:26.960 --> 00:19:35.880]  我們就會留意到我們的神在創世紀裡面記載的是全地的神
[00:19:35.880 --> 00:19:43.120]  不是只屬於某個國家的神某個地區的神某個家人裡面的神
[00:19:43.120 --> 00:19:46.800]  是一個整體全世界創造的神
[00:19:46.800 --> 00:19:49.600]  所以他統管所有的東西
[00:19:49.600 --> 00:19:52.320]  來到這裡我們就會問一個問題
[00:19:52.320 --> 00:20:00.440]  如果這樣說利布加尼撒王都很領略到這位的神是截然不同的
[00:20:00.440 --> 00:20:06.400]  越來越近聖經那位創造的神的特色
[00:20:06.400 --> 00:20:08.640]  你可以這樣說
[00:20:08.640 --> 00:20:19.080]  他那個神觀開始超脫了傳統一個加勒底的君王的那種相信
[00:20:19.080 --> 00:20:20.480]  是什麼叫相信
[00:20:20.480 --> 00:20:28.800]  我們說過很多次加勒底的神的觀念是一個多神觀的觀念
[00:20:28.800 --> 00:20:31.240]  那些神集合在一起
[00:20:31.240 --> 00:20:33.760]  每個做不同的事情
[00:20:33.760 --> 00:20:36.280]  有空可以開會
[00:20:36.280 --> 00:20:37.920]  然後見面
[00:20:37.920 --> 00:20:42.200]  所以在加勒底人的文化裡面
[00:20:42.200 --> 00:20:44.200]  什麼神都信的
[00:20:44.200 --> 00:20:46.400]  雨水的神也信的
[00:20:46.400 --> 00:20:48.480]  風雷電的神也信的
[00:20:48.480 --> 00:20:50.760]  太陽的神也信的
[00:20:50.760 --> 00:20:53.960]  月亮的神也信的
[00:20:53.960 --> 00:20:55.840]  遲些我們去到第四章的時候
[00:20:55.840 --> 00:20:59.240]  我們會見到一個君王
[00:20:59.240 --> 00:21:01.120]  他們就在這樣的背景
[00:21:01.120 --> 00:21:03.080]  連月亮都拜的
[00:21:03.080 --> 00:21:06.400]  拜到變了君王
[00:21:06.400 --> 00:21:08.320]  或者因為拜月亮
[00:21:08.320 --> 00:21:10.000]  所以他有機會做君王
[00:21:10.000 --> 00:21:11.000]  應該這樣說
[00:21:11.000 --> 00:21:14.000]  那些我們第四章我們才去說
[00:21:14.000 --> 00:21:17.560]  但是我們去看看利布加尼撒王在這裡
[00:21:17.560 --> 00:21:20.440]  是不是有一個整全的神觀呢
[00:21:20.440 --> 00:21:24.480]  他開始認為這位神不是多神的了
[00:21:24.480 --> 00:21:28.680]  是全世界所有的神
[00:21:28.680 --> 00:21:34.280]  所以這個宣告要向所有的人宣告
[00:21:34.280 --> 00:21:38.760]  上帝是不是正在調整利布加尼撒王他的相信呢
[00:21:38.760 --> 00:21:41.040]  我可以相信是
[00:21:41.040 --> 00:21:43.480]  但是是不是原備呢
[00:21:43.480 --> 00:21:44.800]  又不是
[00:21:44.800 --> 00:21:48.800]  當我們繼續看的時候我們會發現到
[00:21:48.800 --> 00:21:52.440]  利布加尼撒王原來他這個介紹
[00:21:52.440 --> 00:21:55.000]  有一些弊端
[00:21:55.000 --> 00:21:55.960]  一會我們再去看
[00:21:55.960 --> 00:21:57.720]  不過從這段聖經裡面
[00:21:57.720 --> 00:22:01.400]  給我們一個屬靈的反思
[00:22:01.400 --> 00:22:04.880]  究竟今天我們所相信的神
[00:22:04.880 --> 00:22:11.680]  是不是一位宇宙的上帝呢
[00:22:11.680 --> 00:22:16.480]  是不是一位宇宙的上帝呢
[00:22:16.480 --> 00:22:18.400]  頂多在我回教會這麼多年
[00:22:18.400 --> 00:22:22.120]  有一句話其實由我第一天回教會
[00:22:22.120 --> 00:22:26.000]  都經常聽到我信主都有人說
[00:22:26.000 --> 00:22:28.320]  我自己以前還沒搞清楚
