
[00:00:00.000 --> 00:00:05.080]  今天我要講出埃及的人都是感恩圖報的人
[00:03:48.400 --> 00:03:50.760]  這神的帶領真是有意思
[00:03:50.760 --> 00:03:52.560]  你仔細想一想看
[00:03:52.560 --> 00:03:55.800]  如果他們順著地中海走的話
[00:03:55.800 --> 00:03:59.360]  大概幾個月就可以走到迦南平原了
[00:03:59.360 --> 00:04:05.000]  但是神卻是用雲柱用火柱帶他們走
[00:04:05.000 --> 00:04:07.440]  走了足足四十年
[00:04:07.440 --> 00:04:11.320]  而那一帶全部死在曠野裡面
[00:04:11.320 --> 00:04:12.400]  只有兩個人
[00:04:12.400 --> 00:04:13.800]  一個是耶穌亞
[00:04:13.800 --> 00:04:15.120]  一個是迦勒
[00:04:15.120 --> 00:04:17.600]  他們相信神的帶領
[00:04:17.600 --> 00:04:19.560]  他們知道神的應許
[00:04:19.560 --> 00:04:25.000]  他們得以過約旦河進入迦南平原
[00:04:25.000 --> 00:04:26.480]  他的終極目標
[00:04:26.480 --> 00:04:29.480]  不是說把你帶到曠野裡面就死了
[00:04:29.480 --> 00:04:30.840]  就完了
[00:04:30.840 --> 00:04:33.920]  他的終極目標是說在曠野裡面
[00:04:33.920 --> 00:04:37.280]  單單的來侍奉他
[00:04:37.280 --> 00:04:39.080]  但是他的終極目標
[00:04:39.080 --> 00:04:40.880]  他叫我們侍奉他
[00:04:40.880 --> 00:04:43.120]  而從侍奉當中
[00:04:43.120 --> 00:04:46.160]  要我們得到神的應許
[00:04:46.160 --> 00:04:47.280]  神的能力
[00:04:47.280 --> 00:04:48.440]  神的恩典
[00:04:48.440 --> 00:04:49.880]  神的祝福
[00:04:49.880 --> 00:04:54.240]  這就是我們今天基督徒大致的危機
[00:04:54.240 --> 00:04:59.920]  也就是說我們和神的關係疏遠了
[00:04:59.920 --> 00:05:03.640]  我們服侍不合神的旨意
[00:05:03.640 --> 00:05:07.720]  就如保羅在哥林多玄書他說的
[00:05:07.720 --> 00:05:10.680]  草木和耶的建造
[00:05:10.680 --> 00:05:13.640]  我們不是金銀寶石的建造
[00:05:13.640 --> 00:05:16.120]  這不是神所喜悅的
[00:05:16.120 --> 00:05:20.600]  我們忽略了我們生命的追求還有成長
[00:05:20.600 --> 00:05:24.080]  我們抹失了神國的需要
[00:05:24.080 --> 00:05:27.960]  我們個人任憑己意而行
[00:05:27.960 --> 00:05:31.480]  我們基督徒如果小心或者是疏忽的話
[00:05:31.480 --> 00:05:32.640]  一不當心
[00:05:32.640 --> 00:05:35.360]  我們就會活出這樣的生命來
[00:05:35.360 --> 00:05:37.360]  個人任憑己意而行
[00:05:37.360 --> 00:05:41.040]  其實從某一個角度來講不是壞事
[00:05:41.040 --> 00:05:43.720]  譬如我記得我以前我有一次
[00:05:43.720 --> 00:05:46.000]  那個時候還是一個小弟兄
[00:05:46.000 --> 00:05:47.400]  去禱告會
[00:05:47.400 --> 00:05:49.520]  我就跟那個牧師說
[00:05:49.520 --> 00:05:50.320]  牧師啊
[00:05:50.320 --> 00:05:53.240]  這禱告會好像不夠有效力呀
[00:05:53.240 --> 00:05:54.280]  我們老遠跑來
[00:05:54.280 --> 00:05:55.640]  大家坐在那邊
[00:05:55.640 --> 00:05:56.280]  跪在那邊
[00:05:56.280 --> 00:05:56.840]  蹲在那邊
[00:05:56.840 --> 00:05:58.000]  趴在那邊
[00:05:58.000 --> 00:06:00.280]  半天不講話
[00:06:00.280 --> 00:06:03.280]  花這麼多時間來半天不講話
[00:06:03.280 --> 00:06:04.960]  不是沒有效率嗎
[00:06:04.960 --> 00:06:06.680]  我講的很有道理
[00:06:06.680 --> 00:06:10.840]  這叫做個人任憑己意而行
[00:06:10.840 --> 00:06:13.160]  我們甚至於抹失了神國的需要
[00:06:13.160 --> 00:06:17.520]  我們常常看的都是我們的需要
[00:06:17.520 --> 00:06:20.480]  沒有看到神國的需要
[00:06:20.480 --> 00:06:26.120]  我們甚至於忽略了生命的追求跟生命的成長
[00:06:26.120 --> 00:06:27.440]  我最喜歡講的
[00:06:27.440 --> 00:06:29.880]  我們生命什麼時候成長呢
[00:06:29.880 --> 00:06:32.600]  就是當我們有困苦患難的時候
[00:06:32.600 --> 00:06:35.680]  假如今天你萬事亨通
[00:06:35.680 --> 00:06:37.720]  Everything going your way
[00:06:37.720 --> 00:06:38.840]  你想想看
[00:06:38.840 --> 00:06:42.640]  你會多花一點時間來追求神嗎
[00:06:42.640 --> 00:06:45.520]  你會多花一點時間來與他親近嗎
[00:06:45.520 --> 00:06:46.440]  No
[00:06:46.440 --> 00:06:47.280]  牧師啊
[00:06:47.280 --> 00:06:49.760]  我生意都做不完了
[00:06:49.760 --> 00:06:50.560]  牧師啊
[00:06:50.560 --> 00:06:51.840]  我這邊要出差
[00:06:51.840 --> 00:06:52.720]  那邊要出差
[00:06:52.720 --> 00:06:54.880]  我哪有這些時間呢
[00:06:54.880 --> 00:06:56.840]  工作都做不完了
[00:06:56.840 --> 00:06:58.360]  不是嗎
[00:06:58.360 --> 00:07:00.960]  所以我們常常會忽略了
[00:07:00.960 --> 00:07:05.200]  而我們憑著我們自己的意識來侍奉神
[00:07:05.200 --> 00:07:09.000]  侍奉神不是憑我們的肉體
[00:07:09.000 --> 00:07:10.640]  我常常會聽到
[00:07:10.640 --> 00:07:11.680]  哎呀
[00:07:11.680 --> 00:07:13.960]  你不知道我生意很對
[00:07:13.960 --> 00:07:17.440]  但是我就是脾氣就是這個樣子嘛
[00:07:17.440 --> 00:07:18.840]  或者是說
[00:07:18.840 --> 00:07:22.640]  我神就是照我就是這個樣子嘛
[00:07:22.640 --> 00:07:24.000]  我聽了這個我就說
[00:07:24.000 --> 00:07:25.320]  哎
[00:07:25.320 --> 00:07:28.280]  你是憑著你的肉體在服侍
[00:07:28.280 --> 00:07:31.920]  你是憑著你的肉體在做事
[00:07:31.920 --> 00:07:33.360]  您知道嗎
[00:07:33.360 --> 00:07:36.440]  我們的肉體是全然敗壞的
[00:07:36.440 --> 00:07:38.920]  法羅也是如此說
[00:07:38.920 --> 00:07:43.000]  侍奉神不是要憑著我們敗壞的肉體
[00:07:43.000 --> 00:07:47.720]  所以我們來到《出埃及記》第20章的時候
[00:07:47.720 --> 00:07:50.440]  神就在西乃山上面
[00:07:50.440 --> 00:07:52.160]  頒布十戒
[00:07:52.160 --> 00:07:54.120]  Ten Commitments
[00:07:54.120 --> 00:07:57.880]  其實你去看《元文聖經》十戒那個戒呢
[00:07:57.880 --> 00:07:59.760]  就是十句話
[00:07:59.760 --> 00:08:01.600]  神講了十句話
[00:08:01.600 --> 00:08:03.640]  然後刻在石板上面
[00:08:03.640 --> 00:08:05.960]  摩西帶給百姓
[00:08:05.960 --> 00:08:08.640]  他頭三條戒律我們都很清楚
[00:08:08.640 --> 00:08:12.640]  就是講這個神他的屬性
[00:08:12.640 --> 00:08:14.120]  神甚至於說
[00:08:14.120 --> 00:08:17.320]  我是一個妒邪的神
[00:08:17.320 --> 00:08:19.160]  I'm jealous
[00:08:19.160 --> 00:08:20.520]  我就想到這個jealous
[00:08:20.520 --> 00:08:22.520]  因為有一個笑話說
[00:08:22.520 --> 00:08:26.560]  這個祖睿學老師問這些小朋友說
[00:08:26.560 --> 00:08:28.960]  你看看我們今天讀這個
[00:08:28.960 --> 00:08:31.840]  《出埃及記》34章6到7節
[00:08:31.840 --> 00:08:34.280]  神說他是I'm jealous God
[00:08:34.280 --> 00:08:36.200]  我是一個嫉妒的神
[00:08:36.200 --> 00:08:38.200]  其實《元文聖經》是說嫉妒的神
[00:08:38.200 --> 00:08:40.960]  我們中文把它翻譯妒邪的神
[00:08:40.960 --> 00:08:43.760]  你說神是嫉妒的神嗎
[00:08:43.760 --> 00:08:46.160]  所以小朋友說神什麼都有
[00:08:46.160 --> 00:08:48.360]  他為什麼還要嫉妒呢
[00:08:48.360 --> 00:08:49.320]  我老實講
[00:08:49.320 --> 00:08:51.600]  你什麼都有你不會嫉妒的
[00:08:51.600 --> 00:08:55.040]  但是神祂嫉妒那個邪門
[00:08:55.040 --> 00:08:57.880]  神祂嫉妒我們拜偶像
[00:08:57.880 --> 00:09:01.080]  在戀愛中的男女朋友最清楚了
[00:09:01.080 --> 00:09:05.680]  如果這個男的跟多看了其他的女孩子一眼的話
[00:09:05.680 --> 00:09:07.600]  這個小姐會生氣了
[00:09:07.600 --> 00:09:08.320]  會嫉妒了
[00:09:08.320 --> 00:09:09.560]  Jealous
[00:09:09.560 --> 00:09:10.600]  對不對
[00:09:10.600 --> 00:09:16.360]  我們有的時候看到人家比我們好
[00:09:16.360 --> 00:09:17.840]  我們看到人家比我們好
[00:09:17.840 --> 00:09:19.560]  我們會不會嫉妒啊
[00:09:19.560 --> 00:09:20.560]  會
[00:09:20.560 --> 00:09:22.560]  但是只有神
[00:09:22.560 --> 00:09:25.980]  祂嫉妒我們壞的
[00:09:25.980 --> 00:09:28.840]  就好像如果說我們今天年輕人還比較好
[00:09:28.840 --> 00:09:29.480]  沒有這個問題
[00:09:29.480 --> 00:09:30.760]  老人家
[00:09:30.760 --> 00:09:32.720]  哎呀我有糖尿病
[00:09:32.720 --> 00:09:33.960]  哎呦你怎麼有糖尿病
[00:09:33.960 --> 00:09:34.560]  我沒有啊
[00:09:34.560 --> 00:09:35.560]  我嫉妒你啊
[00:09:35.560 --> 00:09:37.160]  沒有人會嫉妒這個的
[00:09:37.160 --> 00:09:37.960]  對不對
[00:09:37.960 --> 00:09:39.000]  拿來比病例
[00:09:39.000 --> 00:09:39.920]  你有糖尿病
[00:09:39.920 --> 00:09:41.080]  我有心臟病
[00:09:41.080 --> 00:09:42.040]  我有高血壓
[00:09:42.040 --> 00:09:42.880]  來比
[00:09:42.880 --> 00:09:45.200]  很得意的樣子
[00:09:45.200 --> 00:09:48.000]  沒有人會嫉妒這些事情的
[00:09:48.000 --> 00:09:51.000]  只會慶幸我沒有高血壓
[00:09:51.000 --> 00:09:54.040]  只會慶幸我沒有癌症
[00:09:54.040 --> 00:09:55.600]  但是我們的神
[00:09:55.600 --> 00:09:57.600]  祂是妒邪的神
[00:09:57.600 --> 00:10:00.760]  你所有不好的祂都嫉妒
[00:10:00.760 --> 00:10:02.440]  祂為什麼嫉妒啊
[00:10:02.440 --> 00:10:05.000]  嫉妒那個你背後
[00:10:05.000 --> 00:10:06.440]  誘惑你
[00:10:06.440 --> 00:10:07.760]  操引你
[00:10:07.760 --> 00:10:10.360]  掌控你的那個偶像
[00:10:10.360 --> 00:10:10.880]  那個神
[00:10:10.880 --> 00:10:12.280]  所以前三條
[00:10:12.280 --> 00:10:14.000]  祂說不可以掰偶像
[00:10:14.000 --> 00:10:16.680]  任何事都不可以掰
[00:10:16.680 --> 00:10:20.400]  所以我們基督教沒有偶像可以掰
[00:10:20.400 --> 00:10:23.320]  有的時候固然會放個十字架
[00:10:23.320 --> 00:10:25.240]  但是真是為了人啊
[00:10:25.240 --> 00:10:26.360]  您知道嗎
[00:10:26.360 --> 00:10:28.800]  就好像我們外面那個牌子
[00:10:28.800 --> 00:10:29.960]  那個時候叫Tony
[00:10:29.960 --> 00:10:32.560]  再加個電話號碼上去的時候
[00:10:32.560 --> 00:10:33.800]  Tony說阿穆斯加
[00:10:33.800 --> 00:10:36.200]  要不要寫基督教會啊
[00:10:36.200 --> 00:10:38.000]  因為臨陽堂
[00:10:38.000 --> 00:10:39.720]  就好像鄧敏以前說的
[00:10:39.720 --> 00:10:41.600]  我第一次聽到臨陽堂
[00:10:41.600 --> 00:10:45.120]  我還以為是餐廳或者是米店
[00:10:45.120 --> 00:10:47.240]  不好意思
[00:10:47.240 --> 00:10:48.040]  不是餐廳
[00:10:48.040 --> 00:10:49.080]  不是米店
[00:10:49.080 --> 00:10:51.160]  但是基督教會太長了
[00:10:51.160 --> 00:10:54.280]  就畫一個十字架在上面吧
[00:10:54.280 --> 00:10:56.080]  就是為了我們
[00:10:56.080 --> 00:10:57.880]  為了許多人不清楚
[00:10:57.880 --> 00:10:59.760]  但是神是一個嫉妒的神
[00:10:59.760 --> 00:11:02.000]  祂頒布這個世界給我們
[00:11:02.000 --> 00:11:03.960]  祂要我們在曠野來
[00:11:03.960 --> 00:11:06.040]  單單的來侍奉祂
[00:11:06.040 --> 00:11:08.240]  單單的來敬拜祂
[00:11:08.240 --> 00:11:10.560]  在曠野是Nothing
[00:11:10.560 --> 00:11:11.680]  什麼都沒有
[00:11:11.680 --> 00:11:12.920]  Wildness
[00:11:12.920 --> 00:11:13.920]  連水
[00:11:13.920 --> 00:11:15.760]  連吃的都沒有的時候
[00:11:15.760 --> 00:11:17.960]  你還願意來侍奉祂嗎
[00:11:17.960 --> 00:11:20.720]  你還願意來敬拜祂嗎
[00:11:20.720 --> 00:11:22.040]  不太容易
[00:11:22.040 --> 00:11:24.560]  那才是真正出自內心
[00:11:24.560 --> 00:11:26.240]  誠實的敬拜
[00:11:26.240 --> 00:11:28.160]  心靈的敬拜
[00:11:28.160 --> 00:11:29.800]  但是神祂說
[00:11:29.800 --> 00:11:31.560]  沒有其他的神
[00:11:31.560 --> 00:11:35.160]  這是十界前三條一直在講的
[00:11:35.160 --> 00:11:37.160]  十界第四條呢
[00:11:37.160 --> 00:11:39.960]  它是講說你們要守安息月
[00:11:39.960 --> 00:11:41.240]  哇
[00:11:41.240 --> 00:11:42.360]  就實際化
[00:11:42.360 --> 00:11:43.920]  居然有一句話說
[00:11:43.920 --> 00:11:46.120]  你禮拜天要來教會
[00:11:46.120 --> 00:11:47.200]  阿勒勒亞
[00:11:47.200 --> 00:11:48.680]  你看這多麼寶貝
[00:11:48.680 --> 00:11:51.320]  它的意思是說你要滿足了
[00:11:51.320 --> 00:11:53.320]  你要安息了
[00:11:53.320 --> 00:11:55.120]  我們的神呢
[00:11:55.120 --> 00:11:57.840]  祂因為知道我們
[00:11:57.840 --> 00:12:00.640]  有的時候會不賺白不賺
[00:12:00.640 --> 00:12:02.200]  我多聚一個小時
[00:12:02.200 --> 00:12:04.480]  我可以多賺十五塊錢
[00:12:04.480 --> 00:12:06.040]  或者是二十塊錢
[00:12:06.040 --> 00:12:08.360]  或者是五十塊錢也罷了
[00:12:08.360 --> 00:12:09.960]  但是您知道嗎
[00:12:09.960 --> 00:12:11.520]  你違背了十界不說
[00:12:11.520 --> 00:12:13.240]  你失掉多少
[00:12:13.240 --> 00:12:14.600]  你都不曉得
[00:12:14.600 --> 00:12:16.320]  十篇二十三篇
[00:12:16.320 --> 00:12:20.400]  祂使我躺落在青草地溪水邊
[00:12:20.400 --> 00:12:23.320]  祂使我休息
[00:12:23.320 --> 00:12:25.120]  我們人類的本性就是拼命做
[00:12:25.120 --> 00:12:26.920]  拼命做拼命賺
[00:12:26.920 --> 00:12:28.680]  一點都不停
[00:12:28.680 --> 00:12:31.400]  第五條界面說我們要孝順父母
[00:12:31.400 --> 00:12:33.840]  我們在世年月要長久
[00:12:33.840 --> 00:12:38.160]  但是我們不能把其他的放在繩子上
[00:12:38.160 --> 00:12:40.320]  不光是你的父母
[00:12:40.320 --> 00:12:41.600]  或者你的工作
[00:12:41.600 --> 00:12:43.080]  或者你的親人
[00:12:43.080 --> 00:12:44.600]  或者你的家屬
[00:12:44.600 --> 00:12:46.640]  不能放在繩子上
[00:12:46.640 --> 00:12:49.720]  當然我不是叫你說放棄所有
[00:12:49.720 --> 00:12:52.480]  我是說你的心態要對
[00:12:52.480 --> 00:12:53.560]  你要知道
[00:12:53.560 --> 00:12:57.240]  如果說你跟神沒有建立關係
[00:12:57.240 --> 00:12:59.920]  你跟人關係都建立不好
[00:12:59.920 --> 00:13:01.520]  我看了再多的
[00:13:01.520 --> 00:13:03.520]  有的時候我尤其在這裡還好
[00:13:03.520 --> 00:13:05.400]  我在拉斯維加斯的時候
[00:13:05.400 --> 00:13:07.920]  有些家裡面發生那個事情
[00:13:07.920 --> 00:13:10.320]  你怎麼去排解他們
[00:13:10.320 --> 00:13:11.880]  你怎麼去輔導他們
[00:13:11.880 --> 00:13:13.320]  不行就是不行
[00:13:13.320 --> 00:13:17.120]  因為他們跟神的關係就出了問題
[00:13:17.120 --> 00:13:20.080]  通通是任憑己意而行
[00:13:20.080 --> 00:13:22.160]  你要聽我的
[00:13:22.160 --> 00:13:24.320]  你我前賺的多
[00:13:24.320 --> 00:13:26.040]  或者是怎麼樣
[00:13:26.040 --> 00:13:27.040]  但是您知道嗎
[00:13:27.040 --> 00:13:28.760]  我常常喜歡這麼講
[00:13:28.760 --> 00:13:31.560]  當我們與神建立了一個關係的時候
[00:13:31.560 --> 00:13:32.640]  上面是神
[00:13:32.640 --> 00:13:33.680]  左邊是你
[00:13:33.680 --> 00:13:35.640]  右邊是你配偶兩個
[00:13:35.640 --> 00:13:38.000]  當你與神的距離遠的時候
[00:13:38.000 --> 00:13:40.240]  這個三角形越來越大的時候
[00:13:40.240 --> 00:13:42.680]  夫妻的關係也遠了
[00:13:42.680 --> 00:13:44.800]  你當你夫妻關係跟神近的時候
[00:13:44.800 --> 00:13:46.840]  越來越近
[00:13:46.840 --> 00:13:49.280]  你們跟神的關係也自然就近了
[00:13:49.280 --> 00:13:52.040]  所以我們要孝敬父母
[00:13:52.040 --> 00:13:55.960]  因為這是帶應許的一條誡命
[00:13:55.960 --> 00:13:58.040]  這是前面四條是對神
[00:13:58.040 --> 00:14:00.720]  後面六條是專門對人的
[00:14:00.720 --> 00:14:03.640]  所以第六條到第十條
[00:14:03.640 --> 00:14:04.720]  不可殺人
[00:14:04.720 --> 00:14:06.040]  不可幹什麼
[00:14:06.040 --> 00:14:06.720]  不可姦淫
[00:14:06.720 --> 00:14:08.800]  不可偷盜等等
[00:14:08.800 --> 00:14:13.000]  它是要我們有活出神的柔美來
[00:14:13.000 --> 00:14:15.720]  律法是一面鏡子
[00:14:15.720 --> 00:14:19.800]  律法不是說叫我們死在罪孽過犯之中
[00:14:19.800 --> 00:14:22.640]  我們確實是死在罪孽過犯之中
[00:14:22.640 --> 00:14:25.040]  但是律法是叫我們知罪
[00:14:25.040 --> 00:14:26.920]  神的意思不是要我們死
[00:14:26.920 --> 00:14:31.280]  所以神才會裁決他的獨生愛子耶穌基督
[00:14:31.280 --> 00:14:35.480]  叫我們為我們的罪被釘死在十字架上
[00:14:35.480 --> 00:14:37.000]  叫一切信他的
[00:14:37.000 --> 00:14:38.080]  不致滅亡
[00:14:38.080 --> 00:14:39.760]  反得永生
[00:14:39.760 --> 00:14:42.200]  所以律法是一個鏡子
[00:14:42.200 --> 00:14:44.880]  叫我們知罪
[00:14:44.880 --> 00:14:47.280]  叫我們認罪
[00:14:47.280 --> 00:14:48.360]  知罪容易
[00:14:48.360 --> 00:14:49.640]  認罪容易
[00:14:49.640 --> 00:14:52.600]  但是悔改就難了
[00:14:52.600 --> 00:14:54.360]  能夠知恩
[00:14:54.360 --> 00:14:57.120]  能夠圖報也不容易
[00:14:57.120 --> 00:15:02.480]  所以神西乃山上面頒布了十戒律法給摩西
[00:15:02.480 --> 00:15:04.360]  要他給百姓
[00:15:04.360 --> 00:15:08.760]  約翰福音告訴我們說律法是借摩西傳的
[00:15:08.760 --> 00:15:13.840]  恩典和十戒全是由耶穌基督來的
[00:15:13.840 --> 00:15:15.040]  你知道嗎
[00:15:15.040 --> 00:15:16.480]  哇
[00:15:16.480 --> 00:15:18.080]  唯有耶穌啊
[00:15:18.080 --> 00:15:19.560]  唯有耶穌啊
[00:15:19.560 --> 00:15:20.920]  在我們的生命中
[00:15:20.920 --> 00:15:21.720]  耶穌來了
[00:15:21.720 --> 00:15:22.400]  基督來了
[00:15:22.400 --> 00:15:23.240]  恩典就來了
[00:15:23.240 --> 00:15:25.200]  我們就有救了
[00:15:25.200 --> 00:15:28.360]  因為他帶給我們一個永恆的生命
[00:15:28.360 --> 00:15:30.200]  一個新的我
[00:15:30.200 --> 00:15:32.400]  在我們的生命中
[00:15:32.400 --> 00:15:35.320]  十戒看起來好像是約束我們
[00:15:35.320 --> 00:15:36.960]  但實際上是保護我們
[00:15:36.960 --> 00:15:37.880]  是幫助我們
[00:15:37.880 --> 00:15:39.760]  我都一直在講
[00:15:39.760 --> 00:15:40.640]  你殺不殺人
[00:15:40.640 --> 00:15:42.000]  你不殺人嘛
[00:15:42.000 --> 00:15:44.480]  所以不可殺人是保護你的嘛
[00:15:44.480 --> 00:15:45.360]  你偷不偷到
[00:15:45.360 --> 00:15:46.280]  你不偷到嘛
[00:15:46.280 --> 00:15:47.920]  你也不希望人家偷到
[00:15:47.920 --> 00:15:49.600]  所以是保護你的
[00:15:49.600 --> 00:15:51.920]  在在十戒是保護你的
[00:15:51.920 --> 00:15:53.520]  你拜不拜偶像
[00:15:53.520 --> 00:15:54.920]  你如果拜偶像的話
[00:15:54.920 --> 00:15:56.240]  你真的不要拜
[00:15:56.240 --> 00:15:58.360]  因為律法是保護你的
[00:15:58.360 --> 00:16:02.920]  神為什麼說要迦南七族把它完全地消滅掉
[00:16:02.920 --> 00:16:05.520]  因為他們是拜偶像的嘛
[00:16:05.520 --> 00:16:07.720]  如果說我們也拜偶像的話
[00:16:07.720 --> 00:16:10.480]  那麼我們的生命也會走到盡頭
[00:16:10.480 --> 00:16:13.440]  我們最後就死在罪孽過犯之中
[00:16:13.440 --> 00:16:16.000]  無翻身之餘地
[00:16:16.000 --> 00:16:17.200]  拜偶像
[00:16:17.200 --> 00:16:20.000]  不是說拜個彌羅佛
[00:16:20.000 --> 00:16:21.400]  或者是拜一條龍
[00:16:21.400 --> 00:16:23.720]  或者是拜個觀世音菩薩
[00:16:23.720 --> 00:16:26.320]  那偶像可多啦
[00:16:26.320 --> 00:16:28.320]  你的工作有可能是你的偶像
[00:16:28.320 --> 00:16:30.120]  金錢有可能是你的偶像
[00:16:30.120 --> 00:16:32.760]  自己的面子常常是偶像
[00:16:32.760 --> 00:16:35.160]  並且他與百姓立約
[00:16:35.160 --> 00:16:36.760]  Hallelujah 是的
[00:16:36.760 --> 00:16:40.960]  後來這個約就成為所謂的摩西律法
[00:16:40.960 --> 00:16:43.800]  Mosaic Law
[00:16:43.800 --> 00:16:46.000]  摩西與百姓立約的時候
[00:16:46.000 --> 00:16:47.280]  這個我沒有打出來
[00:16:47.280 --> 00:16:48.560]  我念了給我聽
