
[00:00:00.000 --> 00:00:01.920]  人生有很多適逢的機會
[00:03:02.360 --> 00:03:04.800]  因爲這是神的吩咐
[00:03:04.800 --> 00:03:08.840]  當我們去看這一段的時候
[00:03:08.840 --> 00:03:10.640]  就去找
[00:03:10.640 --> 00:03:14.920]  找耶穌那幾個的兒子
[00:03:14.920 --> 00:03:17.640]  鏡頭一轉
[00:03:17.640 --> 00:03:20.120]  他來到耶穌的家裏
[00:03:20.120 --> 00:03:21.640]  他們來的時候,第六節
[00:03:21.640 --> 00:03:24.320]  撒慕爾看見以利亞大兒子
[00:03:24.320 --> 00:03:26.760]  他心裏就說
[00:03:26.760 --> 00:03:29.120]  耶和華受高者必定就是這個
[00:03:29.120 --> 00:03:30.440]  大兒子
[00:03:30.440 --> 00:03:31.320]  爲什麼呢?
[00:03:31.320 --> 00:03:33.800]  耶和華對撒慕爾說
[00:03:33.800 --> 00:03:39.280]  不要看他的外貌和他的身材高大
[00:03:39.280 --> 00:03:41.960]  我不揀選他
[00:03:41.960 --> 00:03:44.880]  因爲耶和華不盡人
[00:03:44.880 --> 00:03:46.480]  看人人是看外貌
[00:03:46.480 --> 00:03:48.280]  耶和華是看內心
[00:03:50.600 --> 00:03:51.800]  對我這些矮的人
[00:03:51.800 --> 00:03:53.040]  我很受安慰
[00:03:53.040 --> 00:03:55.240]  很受安慰
[00:03:55.240 --> 00:03:58.120]  原來神用人不是看你多帥
[00:03:58.120 --> 00:03:59.600]  不是看你多高
[00:03:59.600 --> 00:04:00.520]  多大
[00:04:00.520 --> 00:04:02.920]  神
[00:04:02.920 --> 00:04:04.520]  最重要的
[00:04:04.520 --> 00:04:06.280]  看我們的內心
[00:04:06.280 --> 00:04:08.120]  看我們的侍奉是怎樣的
[00:04:08.120 --> 00:04:13.360]  耶穌就叫阿彼納達從撒慕爾面前經過
[00:04:13.360 --> 00:04:14.160]  經過了
[00:04:14.160 --> 00:04:15.560]  耶和華不揀選他
[00:04:15.560 --> 00:04:16.960]  耶穌又叫撒瑪
[00:04:16.960 --> 00:04:19.200]  在撒慕爾面前經過
[00:04:19.200 --> 00:04:20.800]  大兒子、二兒子、三兒子
[00:04:20.800 --> 00:04:21.640]  全部都經過
[00:04:21.640 --> 00:04:22.160]  不是
[00:04:22.160 --> 00:04:22.960]  然後就說
[00:04:22.960 --> 00:04:23.840]  耶和華也不揀選
[00:04:23.840 --> 00:04:25.920]  耶穌都看見七個兒子都走過了
[00:04:25.920 --> 00:04:27.360]  經過
[00:04:27.360 --> 00:04:28.720]  撒慕爾說都不是
[00:04:28.720 --> 00:04:29.720]  耶和華所揀選
[00:04:29.720 --> 00:04:32.840]  在這一段
[00:04:32.840 --> 00:04:35.000]  去到第十節
[00:04:35.000 --> 00:04:36.880]  十一節
[00:04:36.880 --> 00:04:39.080]  撒慕爾對耶穌說
[00:04:39.080 --> 00:04:40.840]  你的兒子是不是都在這裏呢?
[00:04:40.840 --> 00:04:42.920]  是不是都在這裏呢?
[00:04:42.920 --> 00:04:43.600]  七個了
[00:04:43.600 --> 00:04:44.800]  他就說
[00:04:44.800 --> 00:04:46.360]  還有一個小的
[00:04:46.360 --> 00:04:47.920]  在放羊
[00:04:49.600 --> 00:04:50.600]  沒有魚了
[00:04:50.600 --> 00:04:52.560]  可能是
[00:04:52.560 --> 00:04:54.720]  這些簡單的事情
[00:04:54.720 --> 00:04:57.080]  就讓這個小的去做
[00:04:57.080 --> 00:04:59.000]  比這七個厲害
[00:04:59.000 --> 00:05:00.120]  以爲比這七個厲害
[00:05:00.120 --> 00:05:01.200]  比這七個大
[00:05:01.200 --> 00:05:02.360]  比這七個高大威猛
[00:05:02.360 --> 00:05:03.280]  都不揀選
[00:05:03.280 --> 00:05:04.000]  然後
[00:05:04.000 --> 00:05:04.800]  就說
[00:05:04.800 --> 00:05:06.760]  耶穌打發人叫他來
[00:05:06.760 --> 00:05:07.520]  他若不來
[00:05:07.520 --> 00:05:08.560]  我必不坐直
[00:05:08.560 --> 00:05:10.120]  撒慕爾對耶穌這麼說
[00:05:10.120 --> 00:05:11.880]  繼續
[00:05:11.880 --> 00:05:12.320]  十二節
[00:05:12.320 --> 00:05:13.320]  耶穌來到了
[00:05:13.320 --> 00:05:14.960]  就打發人
[00:05:14.960 --> 00:05:16.080]  他面色光榮
[00:05:16.080 --> 00:05:17.120]  雙目清瘦
[00:05:17.120 --> 00:05:18.240]  容貌盡美
[00:05:18.320 --> 00:05:19.560]  耶穌就說就是他了
[00:05:19.560 --> 00:05:20.160]  起來告他
[00:05:20.160 --> 00:05:22.080]  說不看也是
[00:05:22.080 --> 00:05:23.200]  一出場
[00:05:23.200 --> 00:05:24.840]  主角出場都是帥哥
[00:05:24.840 --> 00:05:25.800]  臉紅
[00:05:25.800 --> 00:05:27.080]  雙目清瘦
[00:05:27.080 --> 00:05:28.200]  容貌又盡美
[00:05:28.200 --> 00:05:29.520]  就是聖經很多時候
[00:05:29.520 --> 00:05:30.520]  其實掃祿門
[00:05:30.520 --> 00:05:33.040]  掃祿一出來的時候
[00:05:33.040 --> 00:05:33.760]  都是這樣的
[00:05:33.760 --> 00:05:36.520]  在之前的九章二節
[00:05:36.520 --> 00:05:37.600]  都是這樣
[00:05:37.600 --> 00:05:38.680]  撒慕爾就用
[00:05:38.680 --> 00:05:40.360]  國裏面的沽尤
[00:05:40.360 --> 00:05:42.720]  在各個兄弟裏面
[00:05:42.720 --> 00:05:44.840]  在他的衆卿裏面就告了他
[00:05:44.840 --> 00:05:45.800]  從那天開始
[00:05:46.320 --> 00:05:48.680]  耶穌說的靈就大大感動大爲
[00:05:48.680 --> 00:05:50.600]  撒慕爾就回答了
[00:05:50.600 --> 00:05:51.640]  做了他要做的事
[00:05:51.640 --> 00:05:52.520]  在那一刻
[00:05:52.520 --> 00:05:56.320]  神叫撒慕爾告納了大爲
[00:05:56.320 --> 00:05:57.640]  在這一刻我們看到
[00:05:57.640 --> 00:06:00.920]  聖靈就大大的感動大爲
[00:06:00.920 --> 00:06:02.960]  等於我們要很留意就是
[00:06:02.960 --> 00:06:04.640]  其實我們做神的工作
[00:06:04.640 --> 00:06:05.640]  我們侍奉神的人
[00:06:05.640 --> 00:06:08.000]  一定要知道神的靈與我們同在
[00:06:08.000 --> 00:06:10.120]  在這個過程裏面
[00:06:10.120 --> 00:06:12.760]  神是去裝備
[00:06:13.200 --> 00:06:17.120]  藉着神的靈成爲一個很重要的裝備
[00:06:17.120 --> 00:06:18.480]  聖靈的動工
[00:06:18.480 --> 00:06:21.000]  這個就是一個很重要的
[00:06:21.000 --> 00:06:21.960]  我們侍奉的人
[00:06:21.960 --> 00:06:23.880]  一個很重要的裝備
[00:06:23.880 --> 00:06:29.400]  神的揀選就預定了大爲做王
[00:06:29.400 --> 00:06:30.680]  弟兄姊妹
[00:06:30.680 --> 00:06:33.000]  你知不知道在神的面前
[00:06:33.000 --> 00:06:33.840]  神要你做什麼
[00:06:33.840 --> 00:06:37.680]  你今年二十歲
[00:06:37.680 --> 00:06:39.560]  你今年三十歲
[00:06:39.560 --> 00:06:41.520]  你今年四十歲
[00:06:41.760 --> 00:06:44.280]  你知不知道你的生命要被神所用
[00:06:44.280 --> 00:06:47.440]  神究竟要你在世的日子
[00:06:47.440 --> 00:06:49.160]  你要怎樣爲祂服侍
[00:06:49.160 --> 00:06:51.200]  這個就很重要
[00:06:51.200 --> 00:06:53.440]  神的工作有祂的主權
[00:06:53.440 --> 00:06:54.520]  有祂的心意
[00:06:54.520 --> 00:06:56.760]  神就按祂的心意
[00:06:56.760 --> 00:06:58.640]  揀選合神心意的人
[00:06:58.640 --> 00:07:01.320]  爲祂服侍
[00:07:01.320 --> 00:07:03.520]  其實很坦白講
[00:07:03.520 --> 00:07:05.200]  大爲多才多藝
[00:07:05.200 --> 00:07:09.200]  他不單止放羊
[00:07:09.200 --> 00:07:11.640]  放羊在過程裏面要很多技巧
[00:07:12.760 --> 00:07:14.680]  防備猛獸
[00:07:14.680 --> 00:07:17.080]  如何看好他的羊
[00:07:17.080 --> 00:07:19.000]  如何餵羊
[00:07:19.000 --> 00:07:22.000]  如何去合適的水源
[00:07:22.000 --> 00:07:24.280]  很多學問在這裏
[00:07:24.280 --> 00:07:26.640]  但是如果我們看到
[00:07:26.640 --> 00:07:28.400]  在《聖經》裏面
[00:07:28.400 --> 00:07:29.880]  他又寫了很多的詩篇
[00:07:29.880 --> 00:07:35.480]  他又是曉得在掃羅王面前
[00:07:35.480 --> 00:07:37.920]  是彈奏音樂安撫他
[00:07:37.920 --> 00:07:43.960]  他們很懼怕有惡魔纏繞的時候
[00:07:43.960 --> 00:07:47.680]  他就直着琴聲去安撫掃羅
[00:07:47.680 --> 00:07:48.920]  得到他的器重
[00:07:48.920 --> 00:07:51.400]  又在他面前示納拿兵器
[00:07:51.400 --> 00:07:54.280]  他有很多不同的才幹
[00:07:54.280 --> 00:07:56.040]  但是在才幹裏面
[00:07:56.040 --> 00:07:57.440]  這個都不是最重要
[00:07:57.440 --> 00:07:59.440]  最重要的是什麼
[00:07:59.440 --> 00:08:02.400]  最重要的是神的揀選
[00:08:02.400 --> 00:08:05.560]  神的靈與他同在
[00:08:06.640 --> 00:08:08.480]  我們更加要知道
[00:08:08.480 --> 00:08:11.320]  當撒姆爾見到爾利亞
[00:08:11.320 --> 00:08:12.400]  以爲這個就是
[00:08:12.400 --> 00:08:13.840]  爾利亞就說
[00:08:13.840 --> 00:08:15.640]  不要看他外貌
[00:08:15.640 --> 00:08:17.640]  不要看他身材高大
[00:08:17.640 --> 00:08:21.800]  我的揀選是看人的內心
[00:08:21.800 --> 00:08:28.440]  在這一段就講述大魏
[00:08:28.440 --> 00:08:30.440]  他如何被神所揀選
[00:08:30.440 --> 00:08:35.400]  當然如果神的靈與他同在
[00:08:35.400 --> 00:08:40.040]  在十四節之後就講述他與掃羅的相處
[00:08:40.040 --> 00:08:43.960]  有惡魔從耀華那裏擾亂掃羅的時候
[00:08:43.960 --> 00:08:45.240]  他如何安撫呢
[00:08:45.240 --> 00:08:46.240]  這裏我們也不提
[00:08:46.240 --> 00:08:48.520]  但是重要的是我們今天要看第十七章
[00:08:48.520 --> 00:08:51.880]  第十七章
[00:08:51.880 --> 00:08:56.120]  菲利士人招聚他的軍隊
[00:08:56.120 --> 00:08:57.240]  要來征戰
[00:08:57.240 --> 00:08:59.240]  聚集屬於猶大的
[00:08:59.240 --> 00:09:01.160]  即是來到以色列人的地方
[00:09:01.160 --> 00:09:02.280]  猶大的掃羅
[00:09:02.280 --> 00:09:07.800]  安營在掃羅和阿西加的中間地方
[00:09:07.800 --> 00:09:09.800]  以忽大敏
[00:09:09.800 --> 00:09:12.520]  掃羅和以色列人都聚集
[00:09:12.520 --> 00:09:15.000]  在以拉谷安營
[00:09:15.000 --> 00:09:16.600]  擺立陣勢的軍隊
[00:09:16.600 --> 00:09:18.600]  因爲要和菲利士人打仗
[00:09:18.600 --> 00:09:19.240]  第三次
[00:09:19.240 --> 00:09:21.000]  菲利士人在山的這一邊
[00:09:21.000 --> 00:09:22.600]  以色列人在山的那一邊
[00:09:22.600 --> 00:09:24.400]  中間有個谷
[00:09:24.400 --> 00:09:25.640]  兩邊
[00:09:25.640 --> 00:09:26.920]  即是山的那一邊
[00:09:26.920 --> 00:09:28.040]  在這邊
[00:09:28.040 --> 00:09:30.720]  掃羅和以色列人都聚集
[00:09:30.720 --> 00:09:32.320]  即是山的那一邊
[00:09:32.320 --> 00:09:33.760]  然後有個谷
[00:09:33.760 --> 00:09:34.480]  然後
[00:09:34.480 --> 00:09:35.760]  從菲利士人出來
[00:09:35.760 --> 00:09:37.080]  有一個有土戰的人
[00:09:37.080 --> 00:09:39.080]  即是說要來打仗
[00:09:39.080 --> 00:09:40.840]  要來砌的人
[00:09:40.840 --> 00:09:43.080]  這個人叫做哥尼亞
[00:09:43.080 --> 00:09:45.360]  我們這裏有沒有哥尼亞
[00:09:45.360 --> 00:09:47.960]  你高大就可以了
[00:09:47.960 --> 00:09:50.360]  是加特人
[00:09:50.360 --> 00:09:52.120]  長六爪
[00:09:52.120 --> 00:09:55.280]  身高六爪零一虎後
[00:09:55.280 --> 00:09:57.720]  我知道我們教會一個很高的年輕人
[00:09:57.720 --> 00:09:58.400]  我不知道他多高
[00:09:58.400 --> 00:09:59.160]  總之很高
[00:09:59.160 --> 00:10:01.520]  即是其實你一超過六尺
[00:10:01.520 --> 00:10:03.160]  給我的感覺都是很高的
[00:10:03.160 --> 00:10:06.640]  六爪是多少
[00:10:06.640 --> 00:10:08.440]  六爪
[00:10:08.440 --> 00:10:11.040]  我不準確
[00:10:11.040 --> 00:10:11.840]  我不是普通人
[00:10:11.840 --> 00:10:13.280]  因爲我是略矮那些
[00:10:13.280 --> 00:10:15.520]  即是五短身材那些
[00:10:15.520 --> 00:10:16.640]  爪由這裏
[00:10:16.640 --> 00:10:17.440]  中指尖
[00:10:17.440 --> 00:10:18.440]  來到這裏
[00:10:18.440 --> 00:10:19.160]  這個爪
[00:10:19.160 --> 00:10:21.040]  就是一爪
[00:10:21.040 --> 00:10:23.120]  一般是十八寸
[00:10:23.120 --> 00:10:23.560]  尺半
[00:10:23.560 --> 00:10:25.680]  虎後
[00:10:25.680 --> 00:10:28.280]  手指尾
[00:10:28.280 --> 00:10:29.280]  中指尖
[00:10:29.280 --> 00:10:30.520]  這裏
[00:10:30.520 --> 00:10:31.680]  八寸多一點
[00:10:31.680 --> 00:10:32.520]  這個我又不計
[00:10:32.520 --> 00:10:33.280]  我不知道跨多少寸
[00:10:33.280 --> 00:10:34.200]  我沒有量過
[00:10:34.200 --> 00:10:35.880]  總之是八寸多一點
[00:10:35.880 --> 00:10:37.800]  那你加上
[00:10:37.800 --> 00:10:40.200]  原來這個哥尼亞有多高
[00:10:40.200 --> 00:10:41.760]  剛剛少過三米
[00:10:41.760 --> 00:10:45.480]  英尺是九尺半
[00:10:45.480 --> 00:10:48.480]  姚明多高
[00:10:48.480 --> 00:10:52.400]  兩米
[00:10:52.400 --> 00:10:53.600]  兩米三
[00:10:53.600 --> 00:10:54.800]  兩米三也好
[00:10:54.800 --> 00:10:56.240]  兩米三六
[00:10:56.240 --> 00:10:57.200]  有了資料
[00:10:59.120 --> 00:11:01.160]  大哥尼亞快要三米了
[00:11:01.160 --> 00:11:04.240]  三米
[00:11:04.240 --> 00:11:05.760]  那它是這麼高
[00:11:05.760 --> 00:11:08.040]  第五節
[00:11:08.040 --> 00:11:10.160]  在這裏
[00:11:10.160 --> 00:11:11.040]  頭戴銅盔
[00:11:11.040 --> 00:11:12.360]  身穿海甲
[00:11:12.360 --> 00:11:14.480]  甲重五千四克
[00:11:14.480 --> 00:11:15.800]  五千四克有多重
[00:11:15.800 --> 00:11:17.920]  四十七公斤
[00:11:17.920 --> 00:11:19.760]  百多磅
[00:11:19.760 --> 00:11:21.320]  大概百五磅
[00:11:21.320 --> 00:11:22.360]  然後
[00:11:22.360 --> 00:11:24.960]  腿上有護膝
[00:11:24.960 --> 00:11:26.680]  有兩肩有揹負
[00:11:26.680 --> 00:11:27.720]  是銅擊
[00:11:27.720 --> 00:11:29.720]  鐵甲萬能核本
[00:11:29.720 --> 00:11:32.960]  你可以看到馬林戰士那些
[00:11:32.960 --> 00:11:36.120]  槍桿粗如細布的機組
[00:11:36.120 --> 00:11:36.920]  然後
[00:11:36.920 --> 00:11:40.920]  鐵槍頭重六百四克
[00:11:40.920 --> 00:11:41.920]  六百四克
[00:11:41.920 --> 00:11:43.920]  只是頭重六百四克
[00:11:43.920 --> 00:11:44.600]  有多重
[00:11:44.600 --> 00:11:46.200]  七公斤
[00:11:46.200 --> 00:11:47.400]  差不多十五磅
[00:11:47.400 --> 00:11:48.400]  你怎麼沒有
[00:11:48.400 --> 00:11:49.440]  七公斤
[00:11:49.440 --> 00:11:50.000]  然後
[00:11:50.000 --> 00:11:50.960]  不要算肝
[00:11:50.960 --> 00:11:52.160]  只是槍頭
[00:11:52.160 --> 00:11:53.240]  也有七公斤
[00:11:53.240 --> 00:11:55.840]  有個人很厲害
[00:11:55.840 --> 00:11:58.720]  有個人拿着盾牌在他前面
[00:11:58.720 --> 00:11:59.720]  出來
[00:11:59.720 --> 00:12:01.840]  哥尼亞就出來見證了
[00:12:01.840 --> 00:12:02.600]  第八節
[00:12:02.600 --> 00:12:04.480]  哥尼亞對着以色列的軍隊
[00:12:04.480 --> 00:12:05.760]  站立的時候就叫
[00:12:05.760 --> 00:12:07.040]  你們在這做什麼
[00:12:07.040 --> 00:12:09.560]  我不是菲利士人嗎
[00:12:09.560 --> 00:12:11.160]  你們不是蘇羅的僕人嗎
[00:12:11.160 --> 00:12:11.960]  可以出來
[00:12:11.960 --> 00:12:12.840]  找一個出來
[00:12:12.840 --> 00:12:13.840]  選一個出來
[00:12:13.840 --> 00:12:15.480]  我在這裏
[00:12:15.480 --> 00:12:16.720]  等你們
[00:12:16.720 --> 00:12:18.040]  你們出來
[00:12:18.040 --> 00:12:20.320]  嚇到我這裏來
[00:12:20.320 --> 00:12:21.960]  第九節
[00:12:21.960 --> 00:12:24.600]  如果你和我打仗
[00:12:24.600 --> 00:12:25.880]  殺了我
[00:12:25.880 --> 00:12:27.400]  我來做你的僕人
[00:12:27.400 --> 00:12:28.400]  我殺了你
[00:12:28.400 --> 00:12:29.680]  你們做我的僕人
[00:12:29.680 --> 00:12:31.880]  然後菲利士人又說
[00:12:31.880 --> 00:12:34.080]  我今天向以色列人的軍隊罵陣
[00:12:34.080 --> 00:12:36.160]  叫他們一個一個出來
[00:12:36.160 --> 00:12:37.240]  和我戰鬥
[00:12:37.240 --> 00:12:38.160]  去哪裏了
[00:12:38.160 --> 00:12:39.200]  沒有人敢出來
[00:12:39.200 --> 00:12:40.200]  第十一節
[00:12:40.200 --> 00:12:42.600]  蘇羅和以色列人就很害怕
[00:12:42.600 --> 00:12:44.320]  蘇羅在那一刻
[00:12:44.320 --> 00:12:45.960]  是很害怕
[00:12:45.960 --> 00:12:48.600]  蘇羅其實也是高帝
[00:12:48.600 --> 00:12:51.360]  如果看回九章二節的時候
[00:12:51.360 --> 00:12:52.440]  就是撒姆爾爾
[00:12:52.440 --> 00:12:54.640]  九章二節的時候
[00:12:54.640 --> 00:12:55.640]  撒姆爾爾機上
[00:12:55.640 --> 00:12:59.000]  九章二節他不敢出
[00:12:59.000 --> 00:13:00.440]  作爲一國之君
[00:13:00.440 --> 00:13:02.040]  統帥也不敢出
[00:13:02.040 --> 00:13:04.040]  還有一個約拿丹
[00:13:04.040 --> 00:13:05.760]  在十四章他很機智
[00:13:05.760 --> 00:13:07.160]  又很勇猛
[00:13:07.160 --> 00:13:08.120]  都打過仗
[00:13:08.120 --> 00:13:09.480]  又沒有人敢出
[00:13:09.480 --> 00:13:12.120]  那些人都去哪裏了
[00:13:12.120 --> 00:13:14.200]  集結了軍隊
[00:13:14.200 --> 00:13:16.440]  就想和以色列人打仗
[00:13:16.440 --> 00:13:18.240]  但是蘇羅在這裏說
[00:13:18.240 --> 00:13:20.040]  很害怕
[00:13:20.040 --> 00:13:21.080]  作爲一國之君
[00:13:21.080 --> 00:13:21.800]  他很害怕
[00:13:21.800 --> 00:13:24.400]  整羣以色列人的士氣
[00:13:24.400 --> 00:13:26.080]  已經完全不行
[00:13:26.080 --> 00:13:27.640]  聖經怎樣說呢
[00:13:27.640 --> 00:13:28.640]  十三節
[00:13:28.640 --> 00:13:31.800]  在這裏就說到耶穌
[00:13:31.800 --> 00:13:32.840]  三個兒子
[00:13:32.840 --> 00:13:34.960]  就是幫手出征的
[00:13:34.960 --> 00:13:37.240]  在醜六章已經提到
[00:13:37.240 --> 00:13:39.800]  以利亞、阿比納達、沙馬
[00:13:39.800 --> 00:13:40.960]  大衛是最小的
[00:13:40.960 --> 00:13:44.080]  這三個兒子跟隨蘇羅去打仗
[00:13:44.080 --> 00:13:45.320]  第十五節
[00:13:45.320 --> 00:13:47.400]  大衛有時會離開蘇羅
[00:13:47.400 --> 00:13:50.240]  然後回到伯利恆是牧羊
[00:13:50.240 --> 00:13:52.320]  菲律賓人在十六節這裏說
[00:13:52.320 --> 00:13:55.160]  早晚出來叫陣罵陣
[00:13:55.160 --> 00:13:56.720]  四十天
[00:13:56.720 --> 00:13:58.080]  就是六個星期
[00:13:58.080 --> 00:13:59.160]  沒有人敢應戰
[00:13:59.160 --> 00:14:03.560]  沒有人敢應戰
[00:14:03.560 --> 00:14:05.920]  鼎姐妹
[00:14:05.920 --> 00:14:07.400]  如果有敵人
[00:14:07.400 --> 00:14:08.800]  在你家門口
[00:14:08.800 --> 00:14:09.800]  不停地罵
[00:14:09.800 --> 00:14:10.840]  你說不出就不出
[00:14:10.840 --> 00:14:12.080]  大丈夫說不出就不出
[00:14:12.080 --> 00:14:13.000]  是沒有人出
[00:14:13.000 --> 00:14:14.480]  那怎麼辦呢
[00:14:14.480 --> 00:14:15.920]  已經來到自己的國境了
[00:14:15.920 --> 00:14:16.920]  沒有人敢出
[00:14:16.920 --> 00:14:19.400]  他們罵什麼呢
[00:14:20.120 --> 00:14:20.840]  一會兒會說
[00:14:20.840 --> 00:14:21.760]  第十七節
[00:14:21.760 --> 00:14:23.000]  一天了
[00:14:23.000 --> 00:14:24.680]  耶穌就跟大衛說
[00:14:24.680 --> 00:14:27.800]  你拿些水紙和十個餅
[00:14:27.800 --> 00:14:30.400]  去到營裏面交給你哥哥
[00:14:30.400 --> 00:14:31.720]  給他們喫
[00:14:31.720 --> 00:14:34.800]  然後這十塊奶餅就給千夫長
[00:14:34.800 --> 00:14:36.920]  千夫長就是大一點的那個
[00:14:36.920 --> 00:14:37.600]  你就給他喫
[00:14:37.600 --> 00:14:41.200]  讓他可能在軍裏面對自己的哥哥好一點
[00:14:41.200 --> 00:14:42.280]  你哥哥好一點
[00:14:42.280 --> 00:14:43.360]  都給他喫
[00:14:43.360 --> 00:14:44.280]  這些關係
[00:14:44.280 --> 00:14:45.280]  建立關係是要的
[00:14:45.280 --> 00:14:46.400]  送這些餅喫
[00:14:46.400 --> 00:14:47.040]  簡單的
[00:14:47.040 --> 00:14:48.560]  然後問你哥哥的好
[00:14:48.560 --> 00:14:49.360]  向他問安
[00:14:49.640 --> 00:14:51.040]  叫他給一封家書來
[00:14:51.040 --> 00:14:52.840]  報一下平安
[00:14:52.840 --> 00:14:54.120]  究竟怎麼樣
[00:14:54.120 --> 00:14:55.680]  向他們要一封信來
[00:14:55.680 --> 00:14:56.960]  大衛就去了
