
[00:00:00.000 --> 00:00:06.680]  究竟你為了甚麼而生而活呢?
[00:03:31.200 --> 00:03:33.200]  以耶穌基督為我們的救主
[00:03:33.200 --> 00:03:35.200]  為我們生活的中心
[00:03:35.200 --> 00:03:36.200]  簡單來說
[00:03:36.200 --> 00:03:38.200]  是否即是我們為主而活
[00:03:38.200 --> 00:03:40.200]  簡單來說就是我們為主而活
[00:03:40.200 --> 00:03:42.200]  因為我們曾經應許過神
[00:03:42.200 --> 00:03:46.200]  「我就以你為我們的生命救主」
[00:03:46.200 --> 00:03:48.200]  在我們心裏面做了王
[00:03:48.200 --> 00:03:49.200]  帶領我們一生
[00:03:49.200 --> 00:03:51.200]  所以我們是為主而活的
[00:03:51.200 --> 00:03:55.200]  但如果真是有個很嚴肅的問題問你
[00:03:55.200 --> 00:03:57.200]  那是否即是承諾了
[00:03:57.200 --> 00:03:58.200]  你將你的生命
[00:03:58.200 --> 00:04:00.200]  將你一生交給你的主?
[00:04:00.200 --> 00:04:03.200]  幸好我們基督徒
[00:04:03.200 --> 00:04:05.200]  大部份基督徒都會說
[00:04:05.200 --> 00:04:07.200]  當然啦
[00:04:07.200 --> 00:04:09.200]  沒有人說不是
[00:04:09.200 --> 00:04:13.200]  但其實大家要回答這個問題之前
[00:04:13.200 --> 00:04:15.200]  我要提醒大家
[00:04:15.200 --> 00:04:17.200]  提醒你甚麼呢?
[00:04:17.200 --> 00:04:19.200]  原來我們做基督徒
[00:04:19.200 --> 00:04:21.200]  在世人眼光裏面
[00:04:21.200 --> 00:04:24.200]  我們好像在浪費我們的生命
[00:04:24.200 --> 00:04:25.200]  為甚麼說
[00:04:25.200 --> 00:04:28.200]  你浪費了時間去上教會
[00:04:28.200 --> 00:04:30.200]  你浪費了時間去傳福音
[00:04:30.200 --> 00:04:32.200]  很多世人看我們的生活
[00:04:32.200 --> 00:04:34.200]  根本我們基督徒
[00:04:34.200 --> 00:04:36.200]  是在浪費我們的時間
[00:04:36.200 --> 00:04:37.200]  你做甚麼呢?
[00:04:37.200 --> 00:04:39.200]  是沒有意思的事
[00:04:39.200 --> 00:04:41.200]  原來我們做基督徒
[00:04:41.200 --> 00:04:44.200]  在其他不信主的人眼光裏面
[00:04:44.200 --> 00:04:46.200]  很多時會覺得我們
[00:04:46.200 --> 00:04:48.200]  其實在做一些無謂的事
[00:04:48.200 --> 00:04:50.200]  是在浪費我們的時間
[00:04:50.200 --> 00:04:52.200]  所以我們如果真的說
[00:04:52.200 --> 00:04:54.200]  將我們的生命交給主
[00:04:54.200 --> 00:04:56.200]  我們以我們的生命一生去做的話
[00:04:56.200 --> 00:04:59.200]  有時都真的會受到其他人
[00:04:59.200 --> 00:05:03.200]  一些奇異的眼光看著你
[00:05:03.200 --> 00:05:05.200]  你們基督徒在做甚麼呢?
[00:05:05.200 --> 00:05:07.200]  有錢就不賺
[00:05:07.200 --> 00:05:08.200]  又那麼老實
[00:05:08.200 --> 00:05:10.200]  又不說謊
[00:05:10.200 --> 00:05:12.200]  又不是經常為錢看
[00:05:12.200 --> 00:05:14.200]  你們在做甚麼呢?
[00:05:14.200 --> 00:05:15.200]  我們做基督徒
[00:05:15.200 --> 00:05:19.200]  預計有這樣的眼光看著我們
[00:05:19.200 --> 00:05:20.200]  但可以這樣說
[00:05:20.200 --> 00:05:21.200]  其實我們有出路的
[00:05:21.200 --> 00:05:23.200]  有甚麼出路呢?
[00:05:23.200 --> 00:05:25.200]  出路就容易了
[00:05:25.200 --> 00:05:27.200]  例如我有自己的特殊生活
[00:05:27.200 --> 00:05:28.200]  我喜歡甚麼的
[00:05:28.200 --> 00:05:31.200]  我繼續做自己喜歡做的事
[00:05:31.200 --> 00:05:33.200]  別人做的事我又做
[00:05:33.200 --> 00:05:35.200]  別人不做我們就不做
[00:05:35.200 --> 00:05:38.200]  其實這樣就可以了
[00:05:38.200 --> 00:05:40.200]  但我們想一想
[00:05:40.200 --> 00:05:42.200]  如果真的是這樣的話
[00:05:42.200 --> 00:05:47.200]  我們跟一般不信主的人有甚麼分別呢?
[00:05:47.200 --> 00:05:49.200]  別人做就要做
[00:05:49.200 --> 00:05:51.200]  別人說賺錢我們賺錢
[00:05:51.200 --> 00:05:53.200]  別人說要享樂休息
[00:05:53.200 --> 00:05:54.200]  又跟他們一起做
[00:05:54.200 --> 00:05:56.200]  全部都是一樣的
[00:05:56.200 --> 00:05:58.200]  我們說自己是基督徒
[00:05:58.200 --> 00:06:01.200]  除了星期日回來那兩三個小時是基督徒之外
[00:06:01.200 --> 00:06:05.200]  其他時間有甚麼不同呢?
[00:06:05.200 --> 00:06:06.200]  所以我們說
[00:06:06.200 --> 00:06:08.200]  當我們真的跟隨我們主的時間
[00:06:08.200 --> 00:06:10.200]  承諾我們跟隨主的時間
[00:06:10.200 --> 00:06:12.200]  其實不是容易的
[00:06:12.200 --> 00:06:15.200]  我們看回剛才八章三十一節
[00:06:15.200 --> 00:06:18.200]  當彼得說你是主耶穌基督的時間
[00:06:18.200 --> 00:06:20.200]  耶穌就說了一句話
[00:06:20.200 --> 00:06:24.200]  人子必須受許多的苦
[00:06:24.200 --> 00:06:27.200]  被長老、祭司獎和民事戲絕
[00:06:27.200 --> 00:06:29.200]  並要被殺
[00:06:29.200 --> 00:06:31.200]  過三天復活
[00:06:31.200 --> 00:06:36.200]  他其實說我將會經歷到這些逼迫
[00:06:36.200 --> 00:06:39.200]  將會被一些人攻擊的時間
[00:06:39.200 --> 00:06:41.200]  你跟隨我
[00:06:41.200 --> 00:06:46.200]  其實你也可能會有這樣的後果
[00:06:46.200 --> 00:06:50.200]  所以原來說跟隨主不是容易的
[00:06:50.200 --> 00:06:52.200]  但是可以這樣說
[00:06:52.200 --> 00:06:57.200]  我們跟隨主是有不同的結果
[00:06:57.200 --> 00:06:59.200]  我們將會得到永遠的生命
[00:06:59.200 --> 00:07:01.200]  我們有永生的盼望
[00:07:01.200 --> 00:07:04.200]  我們將來上天階的時候再見主
[00:07:04.200 --> 00:07:06.200]  跟沒有信耶穌的人有點不同
[00:07:06.200 --> 00:07:08.200]  他們可能現在會說
[00:07:08.200 --> 00:07:09.200]  你真是浪費時間
[00:07:09.200 --> 00:07:10.200]  你真是蠢
[00:07:10.200 --> 00:07:12.200]  你這些基督徒不知道在做什麼
[00:07:12.200 --> 00:07:16.200]  但是將來真的當世界末世的時間
[00:07:16.200 --> 00:07:19.200]  主再來的時間
[00:07:19.200 --> 00:07:21.200]  那個看法就會不同了
[00:07:21.200 --> 00:07:23.200]  原來當時我所信的是真的
[00:07:23.200 --> 00:07:25.200]  主耶穌真的來了
[00:07:25.200 --> 00:07:28.200]  我們信主的人就可以跟上天在一起了
[00:07:28.200 --> 00:07:31.200]  這個就是很大的分別
[00:07:31.200 --> 00:07:32.200]  所以可以這樣說
[00:07:32.200 --> 00:07:34.200]  就算我們真的在生活上
[00:07:34.200 --> 00:07:36.200]  我們真的可以說
[00:07:36.200 --> 00:07:37.200]  賺到多一些錢
[00:07:37.200 --> 00:07:40.200]  做到一些好一點的職位
[00:07:40.200 --> 00:07:42.200]  或者可以得到一些世人的讚賞
[00:07:42.200 --> 00:07:44.200]  說你這個真是厲害了
[00:07:44.200 --> 00:07:46.200]  你真是厲害了
[00:07:46.200 --> 00:07:48.200]  做到總裁
[00:07:48.200 --> 00:07:50.200]  結果到了我們
[00:07:50.200 --> 00:07:53.200]  有一天我們年老的時間
[00:07:53.200 --> 00:07:55.200]  將來要上天階的時間
[00:07:55.200 --> 00:07:56.200]  你會不會發現
[00:07:56.200 --> 00:07:57.200]  你其實浪費了一些時間
[00:07:57.200 --> 00:08:00.200]  在一些不是那麼無謂的事情
[00:08:00.200 --> 00:08:03.200]  究竟我們可以將我們的金錢
[00:08:03.200 --> 00:08:04.200]  或者我們的房子
[00:08:04.200 --> 00:08:07.200]  可不可以用房子來換取我們的永生呢?
[00:08:07.200 --> 00:08:08.200]  大家知道
[00:08:08.200 --> 00:08:10.200]  不會的,是不是?
[00:08:10.200 --> 00:08:11.200]  所以我們知道
[00:08:11.200 --> 00:08:13.200]  我們一定要跟隨我們的主
[00:08:13.200 --> 00:08:14.200]  所以我們可以這樣說
[00:08:14.200 --> 00:08:16.200]  我們當初承諾
[00:08:16.200 --> 00:08:17.200]  我們信耶穌的時候
[00:08:17.200 --> 00:08:20.200]  我們承諾將我們的生命給我們主的時候
[00:08:20.200 --> 00:08:22.200]  我們現在有沒有繼續
[00:08:22.200 --> 00:08:25.200]  應許實踐我們的承諾呢?
[00:08:25.200 --> 00:08:27.200]  還是當時說完之後
[00:08:27.200 --> 00:08:28.200]  譬如十年前
[00:08:28.200 --> 00:08:29.200]  三十年前
[00:08:29.200 --> 00:08:30.200]  我們曾經應許過
[00:08:30.200 --> 00:08:32.200]  我們跟隨主的時候
[00:08:32.200 --> 00:08:34.200]  現在有沒有繼續這樣的心智呢?
[00:08:34.200 --> 00:08:35.200]  還是突然間
[00:08:35.200 --> 00:08:36.200]  已經承諾了
[00:08:36.200 --> 00:08:37.200]  現在變成了馬照跑
[00:08:37.200 --> 00:08:39.200]  舞照跳
[00:08:39.200 --> 00:08:41.200]  沒有發生過事情呢?
[00:08:41.200 --> 00:08:43.200]  所以我們這次就看看
[00:08:43.200 --> 00:08:45.200]  究竟這三節的經文
[00:08:45.200 --> 00:08:47.200]  有些什麼對我們提醒
[00:08:47.200 --> 00:08:50.200]  在八章三十四節
[00:08:50.200 --> 00:08:52.200]  講到一個很實在的事實
[00:08:52.200 --> 00:08:54.200]  就是叫眾人和門徒來
[00:08:54.200 --> 00:08:55.200]  對他們說
[00:08:55.200 --> 00:08:56.200]  若有人要跟從我
[00:08:56.200 --> 00:08:58.200]  就當捨己
[00:08:58.200 --> 00:09:03.200]  背起他的十字架
[00:09:03.200 --> 00:09:04.200]  跟從耶穌
[00:09:04.200 --> 00:09:06.200]  所以我們看這段經文的時間
[00:09:06.200 --> 00:09:07.200]  可以想想
[00:09:07.200 --> 00:09:08.200]  我們可以用耶穌
[00:09:08.200 --> 00:09:10.200]  做我們的榜樣
[00:09:10.200 --> 00:09:11.200]  來看看
[00:09:11.200 --> 00:09:12.200]  我們說明跟隨耶穌
[00:09:12.200 --> 00:09:14.200]  那耶穌是什麼榜樣呢?
[00:09:14.200 --> 00:09:15.200]  有什麼結果?
[00:09:15.200 --> 00:09:16.200]  什麼生活是怎樣的呢?
[00:09:16.200 --> 00:09:17.200]  耶穌其實
[00:09:17.200 --> 00:09:18.200]  大家知道
[00:09:18.200 --> 00:09:20.200]  是一個木匠的兒子
[00:09:20.200 --> 00:09:23.200]  是一個小村莊出生的
[00:09:23.200 --> 00:09:25.200]  他沒有去讀過什麼書
[00:09:25.200 --> 00:09:27.200]  讀過什麼專業學校
[00:09:27.200 --> 00:09:29.200]  也不是什麼專業人士
[00:09:29.200 --> 00:09:32.200]  他的周圍的朋友
[00:09:32.200 --> 00:09:33.200]  不是漁夫
[00:09:33.200 --> 00:09:36.200]  就是一些奴婦的階層
[00:09:36.200 --> 00:09:38.200]  到最後他怎樣呢?
[00:09:38.200 --> 00:09:40.200]  他被人誣衊
[00:09:40.200 --> 00:09:41.200]  被人用一些說話
[00:09:41.200 --> 00:09:42.200]  想圈套他
[00:09:42.200 --> 00:09:43.200]  想抓他
[00:09:43.200 --> 00:09:45.200]  結果終於被人抓了
[00:09:45.200 --> 00:09:47.200]  然後被人審判
[00:09:47.200 --> 00:09:50.200]  被人釘上十字架死了
[00:09:50.200 --> 00:09:53.200]  如果我們一般人來看
[00:09:53.200 --> 00:09:54.200]  看到有這樣的結局
[00:09:54.200 --> 00:09:56.200]  耶穌的結局是這樣的話
[00:09:56.200 --> 00:09:57.200]  我們覺得耶穌
[00:09:57.200 --> 00:10:00.200]  是不是一個失敗者呢?
[00:10:00.200 --> 00:10:01.200]  出生又不是聰明
[00:10:01.200 --> 00:10:03.200]  做事又不是聰明
[00:10:03.200 --> 00:10:04.200]  結果被人抓了
[00:10:04.200 --> 00:10:05.200]  還被人殺了
[00:10:05.200 --> 00:10:08.200]  是不是一個成功的例子呢?
[00:10:08.200 --> 00:10:10.200]  但是
[00:10:10.200 --> 00:10:11.200]  我們知道
[00:10:11.200 --> 00:10:12.200]  二千年後
[00:10:12.200 --> 00:10:13.200]  今時今日
[00:10:13.200 --> 00:10:15.200]  是不是完全不同呢?
[00:10:15.200 --> 00:10:17.200]  他二千年前所說的話
[00:10:17.200 --> 00:10:19.200]  現在還有人說
[00:10:19.200 --> 00:10:21.200]  還有人去記住
[00:10:21.200 --> 00:10:22.200]  他所說的教導
[00:10:22.200 --> 00:10:24.200]  大家知道
[00:10:24.200 --> 00:10:26.200]  我們現在看到的聖經
[00:10:26.200 --> 00:10:27.200]  你知不知道
[00:10:27.200 --> 00:10:30.200]  就算今時今日
[00:10:30.200 --> 00:10:31.200]  今年
[00:10:31.200 --> 00:10:32.200]  原來聖經每一年
[00:10:32.200 --> 00:10:34.200]  都是全世界印刷得最多
[00:10:34.200 --> 00:10:36.200]  賣得最多的聖經
[00:10:36.200 --> 00:10:37.200]  不要說
[00:10:37.200 --> 00:10:38.200]  你用了二千年
[00:10:38.200 --> 00:10:39.200]  當然是最多
[00:10:39.200 --> 00:10:40.200]  不是
[00:10:40.200 --> 00:10:41.200]  統計說
[00:10:41.200 --> 00:10:42.200]  每一年
[00:10:42.200 --> 00:10:43.200]  由2001年
[00:10:43.200 --> 00:10:44.200]  2002年
[00:10:44.200 --> 00:10:45.200]  每一年
[00:10:45.200 --> 00:10:46.200]  由這麼多年以來
[00:10:46.200 --> 00:10:47.200]  到今時今日
[00:10:47.200 --> 00:10:48.200]  每一年
[00:10:48.200 --> 00:10:50.200]  聖經的印刷的數量
[00:10:50.200 --> 00:10:52.200]  是全世界最高的
[00:10:52.200 --> 00:10:54.200]  我們說哈利波特
[00:10:54.200 --> 00:10:56.200]  都不夠聖經多
[00:10:56.200 --> 00:10:58.200]  原來每一年
[00:10:58.200 --> 00:10:59.200]  看聖經的人
[00:10:59.200 --> 00:11:00.200]  買聖經的人
[00:11:00.200 --> 00:11:02.200]  原來是最多的
[00:11:02.200 --> 00:11:03.200]  這個就是耶穌基督
[00:11:03.200 --> 00:11:04.200]  祂所做的事
[00:11:04.200 --> 00:11:07.200]  你說祂是不是成功呢?
[00:11:07.200 --> 00:11:09.200]  還是失敗呢?
[00:11:09.200 --> 00:11:10.200]  很顯明
[00:11:10.200 --> 00:11:11.200]  我們知道的結果
[00:11:11.200 --> 00:11:13.200]  究竟耶穌的榜樣
[00:11:13.200 --> 00:11:14.200]  給我們看
[00:11:14.200 --> 00:11:17.200]  祂一生是成功還是失敗呢?
[00:11:17.200 --> 00:11:19.200]  大家可以去回答
[00:11:19.200 --> 00:11:21.200]  還有
[00:11:21.200 --> 00:11:23.200]  可以在這裡解釋一點
[00:11:23.200 --> 00:11:24.200]  因為漏了一點
[00:11:24.200 --> 00:11:25.200]  還沒解釋
[00:11:25.200 --> 00:11:27.200]  說到社稷
[00:11:27.200 --> 00:11:30.200]  還有背負十字架
[00:11:30.200 --> 00:11:31.200]  很多時候
[00:11:31.200 --> 00:11:32.200]  我們有一點誤會了
[00:11:32.200 --> 00:11:34.200]  我們的社稷
[00:11:34.200 --> 00:11:35.200]  社稷就以為
[00:11:35.200 --> 00:11:37.200]  我們社稷
[00:11:37.200 --> 00:11:39.200]  給社稷一點錢
[00:11:39.200 --> 00:11:40.200]  犧牲一點金錢
[00:11:40.200 --> 00:11:41.200]  奉獻
[00:11:41.200 --> 00:11:43.200]  教會需要費用的
[00:11:43.200 --> 00:11:44.200]  奉獻一點金錢
[00:11:44.200 --> 00:11:45.200]  社稷
[00:11:45.200 --> 00:11:46.200]  或者可能說
[00:11:46.200 --> 00:11:49.200]  今天原本是星期日
[00:11:49.200 --> 00:11:50.200]  我應該可以去哪裡
[00:11:50.200 --> 00:11:51.200]  今天不去了
[00:11:51.200 --> 00:11:52.200]  我回教會
[00:11:52.200 --> 00:11:54.200]  犧牲一點時間
[00:11:54.200 --> 00:11:55.200]  但原來
[00:11:55.200 --> 00:11:57.200]  英文是解釋得好一點的
[00:11:57.200 --> 00:11:58.200]  社稷
[00:11:58.200 --> 00:12:00.200]  是多一點
[00:12:00.200 --> 00:12:01.200]  deny himself
[00:12:01.200 --> 00:12:03.200]  意思就是說
[00:12:03.200 --> 00:12:05.200]  要禁止
[00:12:05.200 --> 00:12:07.200]  或者拒絕自己某些東西
[00:12:07.200 --> 00:12:08.200]  例如
[00:12:08.200 --> 00:12:09.200]  假設
[00:12:09.200 --> 00:12:11.200]  你很喜歡賺錢
[00:12:11.200 --> 00:12:12.200]  就正正
[00:12:12.200 --> 00:12:13.200]  你就說
[00:12:13.200 --> 00:12:14.200]  我不賺錢
[00:12:14.200 --> 00:12:15.200]  我去侍奉
[00:12:15.200 --> 00:12:16.200]  我去做其他事
[00:12:16.200 --> 00:12:17.200]  我去做善事
[00:12:17.200 --> 00:12:19.200]  這個真是社稷
[00:12:19.200 --> 00:12:20.200]  真是deny
[00:12:20.200 --> 00:12:22.200]  你只要把自己的慾望放下
[00:12:22.200 --> 00:12:23.200]  每個人的慾望是不同的
[00:12:23.200 --> 00:12:24.200]  可能你說
[00:12:24.200 --> 00:12:25.200]  我的慾望
[00:12:25.200 --> 00:12:27.200]  我就是一定想有一間大屋
[00:12:27.200 --> 00:12:29.200]  前面有前院後院
[00:12:29.200 --> 00:12:30.200]  綠草地的
[00:12:30.200 --> 00:12:32.200]  但你為了主的緣故
[00:12:32.200 --> 00:12:36.200]  你不追尋自己的慾望
[00:12:36.200 --> 00:12:37.200]  你deny
[00:12:37.200 --> 00:12:39.200]  你拒絕自己
[00:12:39.200 --> 00:12:41.200]  而去為主的緣故
[00:12:41.200 --> 00:12:43.200]  拒絕自己的一些慾望
[00:12:43.200 --> 00:12:44.200]  自己的理想
[00:12:44.200 --> 00:12:45.200]  例如有些人說
[00:12:45.200 --> 00:12:47.200]  我其實想做一個大的
[00:12:47.200 --> 00:12:49.200]  很出色的明星
[00:12:49.200 --> 00:12:50.200]  為了主的緣故
[00:12:50.200 --> 00:12:52.200]  你如果常常去教會
[00:12:52.200 --> 00:12:54.200]  你怎會慢慢做明星呢?
[00:12:54.200 --> 00:12:55.200]  你可能只是明星仔
[00:12:55.200 --> 00:12:56.200]  你不會做明星
[00:12:56.200 --> 00:12:57.200]  大明星
[00:12:57.200 --> 00:12:58.200]  因為人家說
[00:12:58.200 --> 00:12:59.200]  我要拍片
[00:12:59.200 --> 00:13:00.200]  不行啊
[00:13:00.200 --> 00:13:01.200]  明天我要去教會
[00:13:01.200 --> 00:13:02.200]  你就說
[00:13:02.200 --> 00:13:03.200]  你不用拍了
[00:13:03.200 --> 00:13:04.200]  原來做基督徒
[00:13:04.200 --> 00:13:06.200]  很多時候因為著主的緣故
[00:13:06.200 --> 00:13:08.200]  我們要放下自己的慾望
[00:13:08.200 --> 00:13:09.200]  犧牲了出來
[00:13:09.200 --> 00:13:10.200]  這個犧牲
[00:13:10.200 --> 00:13:11.200]  社稷說到了
[00:13:11.200 --> 00:13:13.200]  但有時候我們忽略了
[00:13:13.200 --> 00:13:15.200]  我們自己心裡的慾望
[00:13:15.200 --> 00:13:17.200]  例如說男性
[00:13:17.200 --> 00:13:18.200]  不要說女性
[00:13:18.200 --> 00:13:19.200]  男性
[00:13:19.200 --> 00:13:21.200]  有時候可能我們說
[00:13:21.200 --> 00:13:22.200]  血氣方剛
[00:13:22.200 --> 00:13:24.200]  有時候可能想看一些不對的東西
[00:13:24.200 --> 00:13:25.200]  我們知道是不對的
[00:13:25.200 --> 00:13:27.200]  但又自己有慾望
[00:13:27.200 --> 00:13:29.200]  我們說不行
[00:13:29.200 --> 00:13:30.200]  我們要壓制自己
[00:13:30.200 --> 00:13:31.200]  不要讓自己有慾望
[00:13:31.200 --> 00:13:33.200]  這個反而就是社稷
[00:13:33.200 --> 00:13:34.200]  拒絕自己
[00:13:34.200 --> 00:13:35.200]  因為主的緣故
[00:13:35.200 --> 00:13:36.200]  你不做某些事
[00:13:36.200 --> 00:13:38.200]  而背負十價
[00:13:38.200 --> 00:13:40.200]  大家都知道
[00:13:40.200 --> 00:13:44.200]  這個其實是一個很大的代價
[00:13:44.200 --> 00:13:46.200]  可能我們不會背負十價
[00:13:46.200 --> 00:13:49.200]  但起碼我們可能會被人攻擊
[00:13:49.200 --> 00:13:51.200]  我們有激氣的時間
[00:13:51.200 --> 00:13:54.200]  有些人可能會逼迫我們
[00:13:54.200 --> 00:13:55.200]  別人打了我們
[00:13:55.200 --> 00:13:56.200]  不可以打回去
[00:13:56.200 --> 00:13:57.200]  因為我們是基督徒
[00:13:57.200 --> 00:14:01.200]  我們的確有這樣的困苦
[00:14:01.200 --> 00:14:03.200]  但問題是主說
[00:14:03.200 --> 00:14:04.200]  你跟從我
[00:14:04.200 --> 00:14:06.200]  你就要社稷背負十價
[00:14:06.200 --> 00:14:07.200]  所以當我們說
[00:14:07.200 --> 00:14:09.200]  跟隨主耶穌的時候
[00:14:09.200 --> 00:14:12.200]  我們有這樣的心理準備
[00:14:12.200 --> 00:14:14.200]  所以大家知道
[00:14:14.200 --> 00:14:15.200]  現在知道
[00:14:15.200 --> 00:14:22.200]  我們真的要準備負上代價
[00:14:22.200 --> 00:14:23.200]  但這個故事還沒完
[00:14:23.200 --> 00:14:24.200]  什麼還沒完呢?
[00:14:24.200 --> 00:14:27.200]  原來主耶穌並不是像世人所說
[00:14:27.200 --> 00:14:28.200]  祂是失敗的
[00:14:28.200 --> 00:14:29.200]  祂是成功的
[00:14:29.200 --> 00:14:31.200]  成功到什麼程度呢?
[00:14:31.200 --> 00:14:34.200]  原來在菲勒比書就這麼說
[00:14:34.200 --> 00:14:43.200]  耶穌說:叫一切天上、地上和地底下的因耶穌的名無不屈膝下拜
[00:14:43.200 --> 00:14:46.200]  無不口稱耶穌基督為主
[00:14:46.200 --> 00:14:48.200]  使榮耀歸與父神
[00:14:48.200 --> 00:14:52.200]  原來主耶穌的犧牲
[00:14:52.200 --> 00:14:53.200]  結果會怎樣呢?
[00:14:53.200 --> 00:14:55.200]  結果神就說
[00:14:55.200 --> 00:14:57.200]  天下萬物
