
[00:00:00.000 --> 00:00:04.000]  講題是《禱告典範·尼西米》
[00:03:19.000 --> 00:03:22.000]  他放膽說了三個祈求
[00:03:22.000 --> 00:03:23.000]  然後王應問他
[00:03:23.000 --> 00:03:25.000]  第八節尾說
[00:03:25.000 --> 00:03:29.000]  因為神師恩的手幫助他
[00:03:29.000 --> 00:03:32.000]  有一個恩手幫助他
[00:03:32.000 --> 00:03:34.000]  接著我們讀第九和第十節
[00:03:34.000 --> 00:03:36.000]  就是在王允准之後
[00:03:36.000 --> 00:03:37.000]  所發生的事
[00:03:37.000 --> 00:03:38.000]  預備而起
[00:03:38.000 --> 00:03:42.000]  王派了軍官和騎兵護送我
[00:03:42.000 --> 00:03:45.000]  我到了河西的省長那裡
[00:03:45.000 --> 00:03:48.000]  將王的詔書交給他們
[00:03:48.000 --> 00:03:50.000]  和論人參巴拉
[00:03:50.000 --> 00:03:54.000]  和作臣服的阿滿人多比亞
[00:03:54.000 --> 00:03:58.000]  聽見有人來為以色列人爭取利益
[00:03:58.000 --> 00:04:00.000]  就很怒怒
[00:04:00.000 --> 00:04:04.000]  第九節說到
[00:04:04.000 --> 00:04:09.000]  當阿達舍西王允准尼希米的請求之後
[00:04:09.000 --> 00:04:17.000]  王派遣他的軍兵護送尼希米回去耶路撒冷
[00:04:17.000 --> 00:04:21.000]  而當時在耶路撒冷
[00:04:21.000 --> 00:04:26.000]  以色列的敵人就感到相當的惱怒
[00:04:26.000 --> 00:04:28.000]  今天我們會藉著這段經文
[00:04:28.000 --> 00:04:33.000]  看看一個經歷禱告蒙英文的尼希米
[00:04:33.000 --> 00:04:36.000]  他的生命有甚麼值得我們學習
[00:04:36.000 --> 00:04:39.000]  我們再一次一起禱告聽姐妹
[00:04:39.000 --> 00:04:48.000]  天主上帝
[00:04:48.000 --> 00:04:54.000]  我知道我們人是很有限
[00:04:54.000 --> 00:04:57.000]  我們有限的眼界
[00:04:57.000 --> 00:05:01.000]  我們是微塵
[00:05:01.000 --> 00:05:04.000]  我們的思想很幼稚
[00:05:04.000 --> 00:05:08.000]  很沒有智慧
[00:05:08.000 --> 00:05:11.000]  但上帝祢是至高
[00:05:11.000 --> 00:05:16.000]  祢的智慧我們插不透
[00:05:16.000 --> 00:05:19.000]  我們向祢禱告的時候
[00:05:19.000 --> 00:05:23.000]  有時我們都不知道自己應該求些甚麼
[00:05:23.000 --> 00:05:25.000]  求主祢引導我們
[00:05:25.000 --> 00:05:27.000]  求聖靈祢引導我們
[00:05:27.000 --> 00:05:29.000]  學習禱告
[00:05:29.000 --> 00:05:33.000]  在禱告裏面成長
[00:05:33.000 --> 00:05:38.000]  在禱告裏面被神祢去雕琢
[00:05:38.000 --> 00:05:43.000]  直到我們觸摸到神祢的心意
[00:05:43.000 --> 00:05:48.000]  又願我們有樂意聽從祢
[00:05:48.000 --> 00:05:51.000]  聽從祢的說話
[00:05:51.000 --> 00:05:55.000]  當祢答我們的禱告的時候
[00:05:55.000 --> 00:05:56.000]  我們有敏感
[00:05:56.000 --> 00:05:58.000]  我們有留心
[00:05:58.000 --> 00:06:01.000]  亦都樂意去進行
[00:06:01.000 --> 00:06:03.000]  當祢未答我們祈禱之前
[00:06:03.000 --> 00:06:06.000]  讓我們有好的準備
[00:06:06.000 --> 00:06:11.000]  主求祢幫我們學習禱告的功課
[00:06:11.000 --> 00:06:13.000]  不單止懂得常常喜樂
[00:06:13.000 --> 00:06:15.000]  凡事借因
[00:06:15.000 --> 00:06:19.000]  亦都懂得要不住的禱告
[00:06:19.000 --> 00:06:22.000]  因為這是基督在神裏面
[00:06:22.000 --> 00:06:26.000]  為我們在基督裏面所定的旨意
[00:06:26.000 --> 00:06:28.000]  求主幫我們
[00:06:28.000 --> 00:06:31.000]  替我們同心祈禱奉耶穌的聖名
[00:06:31.000 --> 00:06:33.000]  阿們
[00:06:59.000 --> 00:07:03.000]  但常常喜樂能否做到呢?
[00:07:03.000 --> 00:07:06.000]  很多時候都不行
[00:07:06.000 --> 00:07:09.000]  經文又說
[00:07:09.000 --> 00:07:12.000]  你要凡事借因
[00:07:12.000 --> 00:07:16.000]  在任何處境都要懂得借因
[00:07:16.000 --> 00:07:19.000]  不是為負面的事
[00:07:19.000 --> 00:07:22.000]  或災難的事去感恩
[00:07:22.000 --> 00:07:23.000]  有病痛感恩
[00:07:23.000 --> 00:07:28.000]  我們是為了縱然在病痛和困難裏
[00:07:28.000 --> 00:07:32.000]  神的恩典仍然救我們用
[00:07:32.000 --> 00:07:36.000]  沒有東西可以阻擋神對我們的祝福
[00:07:36.000 --> 00:07:40.000]  信得神在萬事的背後
[00:07:40.000 --> 00:07:43.000]  給我們最好
[00:07:43.000 --> 00:07:45.000]  凡事借因
[00:07:45.000 --> 00:07:48.000]  還有一個就是今天的主題
[00:07:48.000 --> 00:07:51.000]  要學習不住的禱告
[00:07:51.000 --> 00:07:53.000]  不住的禱告
[00:07:53.000 --> 00:07:56.000]  是一個禱告的態度
[00:07:56.000 --> 00:07:58.000]  不只是24小時
[00:07:58.000 --> 00:08:01.000]  724
[00:08:01.000 --> 00:08:03.000]  168
[00:08:03.000 --> 00:08:07.000]  那是一個禱告的生命
[00:08:07.000 --> 00:08:09.000]  一個禱告的心態
[00:08:09.000 --> 00:08:11.000]  好像我們說敬拜
[00:08:11.000 --> 00:08:12.000]  我們崇拜
[00:08:12.000 --> 00:08:15.000]  不是唱詩歌的時候才崇拜
[00:08:15.000 --> 00:08:17.000]  我們崇拜聚會之後
[00:08:17.000 --> 00:08:19.000]  我們一樣有敬拜的心
[00:08:19.000 --> 00:08:20.000]  有敬拜的生命
[00:08:20.000 --> 00:08:23.000]  敬拜是一個生活方式
[00:08:23.000 --> 00:08:25.000]  我們尊崇神
[00:08:25.000 --> 00:08:27.000]  三樣東西
[00:08:27.000 --> 00:08:29.000]  凡事借因
[00:08:29.000 --> 00:08:30.000]  常常喜樂
[00:08:30.000 --> 00:08:32.000]  不住的禱告
[00:08:32.000 --> 00:08:34.000]  今天不知道請姐妹
[00:08:34.000 --> 00:08:37.000]  你這三樣功課學成怎樣呢?
[00:08:37.000 --> 00:08:41.000]  或者我們可以從尼西米身上去學習
[00:08:41.000 --> 00:08:43.000]  我們再讀一讀經文
[00:08:43.000 --> 00:08:45.000]  大家可能還不是很熟悉
[00:08:45.000 --> 00:08:47.000]  二章的一到二節
[00:08:47.000 --> 00:08:48.000]  我們再讀一次
[00:08:48.000 --> 00:08:50.000]  預備起
[00:08:50.000 --> 00:08:53.000]  阿達涉西王二十年離散月
[00:08:53.000 --> 00:08:55.000]  酒擺在王面前
[00:08:55.000 --> 00:08:57.000]  我拿起酒來奉給王
[00:08:57.000 --> 00:09:01.000]  我在王面前從來沒有愁容
[00:09:01.000 --> 00:09:02.000]  王對我說
[00:09:02.000 --> 00:09:03.000]  你既沒有病
[00:09:03.000 --> 00:09:06.000]  為什麼面帶愁容呢?
[00:09:06.000 --> 00:09:07.000]  這不是別的
[00:09:07.000 --> 00:09:09.000]  必是你心中愁煩
[00:09:09.000 --> 00:09:13.000]  於是我非常懼怕
[00:09:13.000 --> 00:09:16.000]  酒精這個身份
[00:09:16.000 --> 00:09:19.000]  如果你讀過尼西米記第一章
[00:09:19.000 --> 00:09:24.000]  一開始第一章第一節
[00:09:24.000 --> 00:09:26.000]  他說在阿達涉西王二十年
[00:09:26.000 --> 00:09:28.000]  基斯留月
[00:09:28.000 --> 00:09:29.000]  好像飛機師一樣
[00:09:29.000 --> 00:09:32.000]  基斯留月
[00:09:32.000 --> 00:09:37.000]  他從耶路撒冷來的哈拿尼聽到
[00:09:37.000 --> 00:09:39.000]  耶路撒冷的光景
[00:09:39.000 --> 00:09:41.000]  一章第四節
[00:09:41.000 --> 00:09:43.000]  他說什麼呢?
[00:09:43.000 --> 00:09:46.000]  他說他聽到他很哀傷
[00:09:46.000 --> 00:09:48.000]  上一次
[00:09:48.000 --> 00:09:50.000]  兩個星期前
[00:09:50.000 --> 00:09:51.000]  跟公衛我們說到
[00:09:51.000 --> 00:09:53.000]  耶利米的憐憫心腸
[00:09:53.000 --> 00:09:55.000]  他聽到自己的同胞
[00:09:55.000 --> 00:09:57.000]  雖然已經回歸了
[00:09:57.000 --> 00:10:00.000]  有一百年有多
[00:10:00.000 --> 00:10:02.000]  但是耶路撒冷的光景
[00:10:02.000 --> 00:10:04.000]  仍然是他們的民
[00:10:04.000 --> 00:10:07.000]  以色列民被凌辱
[00:10:07.000 --> 00:10:12.000]  他們的城牆被燒毀
[00:10:12.000 --> 00:10:14.000]  一章第四節說他哀傷
[00:10:14.000 --> 00:10:16.000]  有好幾天的哀傷
[00:10:16.000 --> 00:10:22.000]  他禁食在神面前禱告
[00:10:22.000 --> 00:10:24.000]  兩個星期前的講道有提到
[00:10:24.000 --> 00:10:27.000]  在第五節到第七節
[00:10:27.000 --> 00:10:30.000]  他向大而可畏天上的神禱告
[00:10:30.000 --> 00:10:33.000]  認罪
[00:10:33.000 --> 00:10:35.000]  雖然以前以色列人敗亡的時候
[00:10:35.000 --> 00:10:37.000]  他還沒有出世
[00:10:37.000 --> 00:10:38.000]  但是他知道
[00:10:38.000 --> 00:10:41.000]  神體以色列是一個整體
[00:10:41.000 --> 00:10:44.000]  他不能獨善其身
[00:10:44.000 --> 00:10:46.000]  好像但義利一樣
[00:10:46.000 --> 00:10:50.000]  為自己的民族去認罪
[00:10:50.000 --> 00:10:53.000]  每一個人都不是自己一個人
[00:10:53.000 --> 00:10:54.000]  頂智梅
[00:10:54.000 --> 00:10:56.000]  今天在教會
[00:10:56.000 --> 00:10:59.000]  在世界很多人都在想
[00:10:59.000 --> 00:11:02.000]  那些事情是上一手
[00:11:02.000 --> 00:11:03.000]  是其他人做的
[00:11:03.000 --> 00:11:05.000]  跟我無關
[00:11:05.000 --> 00:11:07.000]  或者其他基督徒有話的見證
[00:11:07.000 --> 00:11:09.000]  跟我無關
[00:11:09.000 --> 00:11:12.000]  但聖經說我們是基督的身體
[00:11:12.000 --> 00:11:15.000]  我們一同去面對
[00:11:15.000 --> 00:11:17.000]  是同一個生命見證
[00:11:17.000 --> 00:11:19.000]  同一個普世性的教會
[00:11:19.000 --> 00:11:21.000]  同一個基督的身體
[00:11:21.000 --> 00:11:23.000]  有一個肢體快樂
[00:11:23.000 --> 00:11:24.000]  我們一同快樂
[00:11:24.000 --> 00:11:26.000]  有一個肢體受傷
[00:11:26.000 --> 00:11:28.000]  我們一同哀傷
[00:11:28.000 --> 00:11:29.000]  頂智梅
[00:11:29.000 --> 00:11:32.000]  尼西米有這個憐憫心腸
[00:11:32.000 --> 00:11:34.000]  他也有哀動
[00:11:34.000 --> 00:11:39.000]  尼西米的名字就是神的安慰
[00:11:39.000 --> 00:11:42.000]  哀動的人必得安慰
[00:11:42.000 --> 00:11:44.000]  他祈禱
[00:11:44.000 --> 00:11:46.000]  來到這裡很特別的
[00:11:46.000 --> 00:11:47.000]  你留意
[00:11:47.000 --> 00:11:50.000]  我請同工幫我讀第八節
[00:11:50.000 --> 00:11:52.000]  他除了認罪之外
[00:11:52.000 --> 00:11:54.000]  他還記得神的說話
[00:11:54.000 --> 00:11:56.000]  他向神祈求
[00:11:56.000 --> 00:11:58.000]  求神幫助
[00:11:58.000 --> 00:12:00.000]  看看他怎樣祈求
[00:12:00.000 --> 00:12:01.000]  第八到十一節
[00:12:01.000 --> 00:12:05.000]  求祢紀念所吩咐祢僕人摩西的話說
[00:12:05.000 --> 00:12:07.000]  你們若犯罪
[00:12:07.000 --> 00:12:10.000]  我就把你們分散在萬民中
[00:12:10.000 --> 00:12:12.000]  但你們若歸向我
[00:12:12.000 --> 00:12:14.000]  謹守遵行我的誡命
[00:12:14.000 --> 00:12:16.000]  你們被趕散的人
[00:12:16.000 --> 00:12:17.000]  須在天涯
[00:12:17.000 --> 00:12:21.000]  我也必從那裡將他們召集回來
[00:12:21.000 --> 00:12:25.000]  帶到我選擇納為我民居所的地方
[00:12:25.000 --> 00:12:28.000]  他們是祢的僕人和祢的百姓
[00:12:28.000 --> 00:12:32.000]  是祢用大力和大能的手所救贖的
[00:12:32.000 --> 00:12:33.000]  哀 主啊
[00:12:33.000 --> 00:12:36.000]  求祢則以聽祢僕人的祈禱
[00:12:36.000 --> 00:12:40.000]  聽喜愛敬畏祢民眾僕人的祈禱
[00:12:40.000 --> 00:12:42.000]  使祢僕人今天亨通
[00:12:42.000 --> 00:12:44.000]  在這人面前蒙恩
[00:12:44.000 --> 00:12:47.000]  我是王的酒精
[00:12:47.000 --> 00:12:49.000]  由第八到九節
[00:12:49.000 --> 00:12:52.000]  第十節
[00:12:52.000 --> 00:12:57.000]  尼西米他讀過《舊約聖經》
[00:12:57.000 --> 00:13:02.000]  一個猶太人也讀過《舊約聖經》
[00:13:02.000 --> 00:13:04.000]  那時的時代
[00:13:04.000 --> 00:13:06.000]  雖然他們亡國
[00:13:06.000 --> 00:13:08.000]  但他們的律法書
[00:13:08.000 --> 00:13:11.000]  繼續在他們的民族裡
[00:13:11.000 --> 00:13:14.000]  教導給下一代
[00:13:14.000 --> 00:13:17.000]  他們知道一個很特別的事實
[00:13:17.000 --> 00:13:19.000]  在《生命紀》二十八章
[00:13:19.000 --> 00:13:21.000]  如果他們不聽神的話
[00:13:21.000 --> 00:13:24.000]  不守神的律法
[00:13:24.000 --> 00:13:27.000]  神在多次管教之後他們都不聽
[00:13:27.000 --> 00:13:30.000]  他們就會被趕散到列國
[00:13:30.000 --> 00:13:32.000]  他們會被亡國
[00:13:32.000 --> 00:13:34.000]  但他們的民族不會滅亡
[00:13:34.000 --> 00:13:38.000]  因為他們還有死剩的餘種
[00:13:38.000 --> 00:13:40.000]  會剩下一些人
[00:13:40.000 --> 00:13:42.000]  當他們願意回轉
[00:13:42.000 --> 00:13:43.000]  求問神
[00:13:43.000 --> 00:13:48.000]  神就會將他們從天涯海角焦聚回去
[00:13:48.000 --> 00:13:55.000]  這在歷史上是一個很獨特的神預言應驗
[00:13:55.000 --> 00:13:57.000]  尼西米這樣祈禱
[00:13:57.000 --> 00:13:59.000]  但至於你是這樣祈禱
[00:13:59.000 --> 00:14:01.000]  是很特別的
[00:14:01.000 --> 00:14:04.000]  但你留意第十和十一節
[00:14:04.000 --> 00:14:08.000]  祂說「神啊,求你得以聽你僕人」
[00:14:08.000 --> 00:14:10.000]  即是尼西米的禱告
[00:14:10.000 --> 00:14:14.000]  「又聽其他敬畏你明的你其他僕人的禱告」
[00:14:14.000 --> 00:14:16.000]  即是不只是尼西米祈禱
[00:14:16.000 --> 00:14:18.000]  還有其他人一起祈禱
[00:14:18.000 --> 00:14:25.000]  祂說「求神聽我們祈禱,使我亨通」
[00:14:25.000 --> 00:14:26.000]  甚麼亨通?
[00:14:26.000 --> 00:14:31.000]  就是可以在這人面前蒙恩
[00:14:31.000 --> 00:14:33.000]  蒙恩寵
[00:14:33.000 --> 00:14:37.000]  在王面前蒙恩寵
[00:14:37.000 --> 00:14:39.000]  最後一句很有趣
[00:14:39.000 --> 00:14:42.000]  你寫下禱文之後
[00:14:42.000 --> 00:14:48.000]  最後一句「我是王的酒精」
[00:14:48.000 --> 00:14:50.000]  所以上次講完道
[00:14:50.000 --> 00:14:53.000]  最後這一句就引申到第二章
[00:14:53.000 --> 00:14:55.000]  祂說「一個作為王的酒精
[00:14:55.000 --> 00:14:59.000]  希望在王面前,在這人面前蒙恩」
[00:14:59.000 --> 00:15:00.000]  祂很明顯
[00:15:00.000 --> 00:15:04.000]  祂除了求神讓他們能夠回歸
[00:15:04.000 --> 00:15:06.000]  讓他們能夠重見
[00:15:06.000 --> 00:15:09.000]  回到神明下的城
[00:15:09.000 --> 00:15:12.000]  祂還希望很獨特
[00:15:12.000 --> 00:15:15.000]  指明要在這人面前蒙恩
[00:15:15.000 --> 00:15:18.000]  「我是王的酒精」
[00:15:18.000 --> 00:15:21.000]  一章一節講到在基斯留月
[00:15:21.000 --> 00:15:27.000]  就是大概在公元445年
[00:15:27.000 --> 00:15:30.000]  大概十一、十二月左右
[00:15:30.000 --> 00:15:32.000]  基斯留月之後
[00:15:32.000 --> 00:15:34.000]  來到二章一節的彌撒月
[00:15:34.000 --> 00:15:39.000]  彌撒月就是十二月之後的四月
[00:15:39.000 --> 00:15:41.000]  四月左右
[00:15:41.000 --> 00:15:43.000]  經過了四個月
[00:15:43.000 --> 00:15:45.000]  讓姐妹從一章四節
[00:15:45.000 --> 00:15:48.000]  她哀傷聽到很壞的消息
[00:15:48.000 --> 00:15:51.000]  她心裡有哀動
[00:15:51.000 --> 00:15:55.000]  她禱告禁食
[00:15:55.000 --> 00:15:58.000]  她向神懇求
[00:15:58.000 --> 00:16:03.000]  求神讓她在王面前蒙恩
[00:16:03.000 --> 00:16:08.000]  「我是王的酒精」
[00:16:08.000 --> 00:16:12.000]  不知當她稱自己為王的酒精
[00:16:12.000 --> 00:16:15.000]  她覺得自己是高官
[00:16:15.000 --> 00:16:20.000]  還是小薯仔呢?
[00:16:20.000 --> 00:16:23.000]  第二章一到二節很明顯
[00:16:23.000 --> 00:16:26.000]  她來到彌撒月
[00:16:26.000 --> 00:16:28.000]  亞達斯西王二十年來彌撒月
[00:16:28.000 --> 00:16:30.000]  四個月後
[00:16:30.000 --> 00:16:33.000]  她在王面前示辣
[00:16:33.000 --> 00:16:36.000]  擺上酒的時候
[00:16:36.000 --> 00:16:38.000]  她特別提到
[00:16:38.000 --> 00:16:41.000]  「我從來沒有在王面前有仇容」
[00:16:41.000 --> 00:16:44.000]  第二章二節說什麼呢?
[00:16:44.000 --> 00:16:46.000]  她說「尼西米,你有沒有病?」
[00:16:46.000 --> 00:16:49.000]  「有病不能夠示辣」
[00:16:49.000 --> 00:16:51.000]  「不可以傳染給皇帝」
[00:16:51.000 --> 00:16:53.000]  所以第一她要健康
[00:16:53.000 --> 00:16:55.000]  第二她要幫神
[00:16:55.000 --> 00:17:00.000]  幫王試她所喝的酒
[00:17:00.000 --> 00:17:03.000]  加上她要吃的東西
[00:17:03.000 --> 00:17:08.000]  都是由她去保護皇帝
[00:17:08.000 --> 00:17:10.000]  去試一試
[00:17:10.000 --> 00:17:13.000]  這些東西是否適合皇帝吃
[00:17:13.000 --> 00:17:16.000]  當然除了保護皇帝的安危
[00:17:16.000 --> 00:17:18.000]  也可能試試味道
[00:17:18.000 --> 00:17:21.000]  是否符合皇帝的要求
[00:17:21.000 --> 00:17:23.000]  幫皇帝問她
[00:17:23.000 --> 00:17:25.000]  「尼西米,你今天不開心嗎?」
[00:17:25.000 --> 00:17:28.000]  「有沒有上班的同事或上司問你」
[00:17:28.000 --> 00:17:31.000]  「你今天不舒服嗎?」
[00:17:31.000 --> 00:17:33.000]  「你今天不開心嗎?」
[00:17:33.000 --> 00:17:36.000]  「不舒服」這個已經可以剔除
[00:17:36.000 --> 00:17:38.000]  因為去到王面前
[00:17:38.000 --> 00:17:40.000]  公職示辣的
[00:17:40.000 --> 00:17:42.000]  都不會有病
[00:17:42.000 --> 00:17:45.000]  有病的不可以上去
[00:17:45.000 --> 00:17:50.000]  所以你一定有不開心
[00:17:50.000 --> 00:17:53.000]  尼西米的反應是甚麼
[00:17:53.000 --> 00:17:55.000]  第二節尾
[00:17:55.000 --> 00:17:57.000]  她很害怕
[00:17:57.000 --> 00:17:58.000]  她十分懼怕
[00:17:58.000 --> 00:18:00.000]  為甚麼害怕
[00:18:00.000 --> 00:18:04.000]  因為這個皇帝有生殺大權
[00:18:04.000 --> 00:18:07.000]  這個皇帝不敬畏神
[00:18:07.000 --> 00:18:10.000]  是一個愛邦的君王
[00:18:10.000 --> 00:18:12.000]  她在他面前示辣
[00:18:12.000 --> 00:18:16.000]  你猜她是否認識這個王呢
[00:18:16.000 --> 00:18:19.000]  當然這個王一樣認識尼西米
[00:18:19.000 --> 00:18:20.000]  我想問
[00:18:20.000 --> 00:18:22.000]  如果你是皇帝
[00:18:22.000 --> 00:18:26.000]  你的手下或你自己要挑選一個酒精
[00:18:26.000 --> 00:18:28.000]  來保護你
[00:18:28.000 --> 00:18:33.000]  成為一個保護你生命的防線
[00:18:33.000 --> 00:18:35.000]  保鏢
[00:18:35.000 --> 00:18:37.000]  你要找些甚麼人呢
[00:18:37.000 --> 00:18:38.000]  一定是很忠心
[00:18:38.000 --> 00:18:40.000]  一定是很可靠
[00:18:40.000 --> 00:18:41.000]  很特別
[00:18:41.000 --> 00:18:43.000]  一個不是波斯人
[00:18:43.000 --> 00:18:47.000]  一個猶太族裔的尼西米
[00:18:47.000 --> 00:18:50.000]  成為了這麼重要的人物
[00:18:50.000 --> 00:18:52.000]  在她身邊
[00:18:52.000 --> 00:18:55.000]  甚至皇后都在一起
[00:18:55.000 --> 00:18:57.000]  但這裏我們看到
[00:18:57.000 --> 00:18:59.000]  她害怕
[00:18:59.000 --> 00:19:01.000]  為甚麼叫她祈禱
[00:19:01.000 --> 00:19:02.000]  一章尾說
[00:19:02.000 --> 00:19:04.000]  我是王的酒精
[00:19:04.000 --> 00:19:06.000]  求你聽復人的祈禱
[00:19:06.000 --> 00:19:08.000]  聽敬畏神的命
[00:19:08.000 --> 00:19:10.000]  所有復人的禱告
[00:19:10.000 --> 00:19:12.000]  求神使我們亨通
[00:19:12.000 --> 00:19:16.000]  在這人面前蒙恩
[00:19:16.000 --> 00:19:18.000]  就是他們祈求
[00:19:18.000 --> 00:19:21.000]  如果這個王不應允
[00:19:21.000 --> 00:19:25.000]  重建耶路撒冷城牆的事
[00:19:25.000 --> 00:19:29.000]  就很難實現
[00:19:29.000 --> 00:19:32.000]  兄弟姐妹
[00:19:32.000 --> 00:19:33.000]  四個月
[00:19:33.000 --> 00:19:38.000]  你有沒有試過祈禱四個月
[00:19:38.000 --> 00:19:40.000]  為甚麼要四個月仍然祈禱呢
[00:19:40.000 --> 00:19:42.000]  有些事我們祈禱一會
[00:19:42.000 --> 00:19:44.000]  你發覺好像不合神的心意
[00:19:44.000 --> 00:19:46.000]  我祈禱錯了方向
[00:19:46.000 --> 00:19:48.000]  我們就不祈禱了
[00:19:48.000 --> 00:19:51.000]  為甚麼她鍥而不捨繼續祈禱呢
[00:19:51.000 --> 00:19:54.000]  因為她按照一章第八到十節
[00:19:54.000 --> 00:19:56.000]  是上帝應許
[00:19:56.000 --> 00:19:58.000]  神答應了的事
[00:19:58.000 --> 00:19:59.000]  我們經常說
[00:19:59.000 --> 00:20:00.000]  神沒有答應的事
[00:20:00.000 --> 00:20:02.000]  你求都沒有用
[00:20:02.000 --> 00:20:05.000]  所以你說我對神很失望
[00:20:05.000 --> 00:20:07.000]  神都沒有醫好我的遺傳病
[00:20:07.000 --> 00:20:12.000]  神都沒有醫好我的眼睛
[00:20:12.000 --> 00:20:16.000]  神沒有應許會醫好我的眼睛
[00:20:16.000 --> 00:20:19.000]  所以我失望錯了
[00:20:19.000 --> 00:20:20.000]  我們說
[00:20:20.000 --> 00:20:24.000]  我們只能對真愛我們的人有期望
[00:20:24.000 --> 00:20:26.000]  雖然真愛我們的人
[00:20:26.000 --> 00:20:29.000]  都不能保證不令我們失望
[00:20:29.000 --> 00:20:31.000]  但他們會盡力
[00:20:31.000 --> 00:20:34.000]  但只有一位不會令我們失望
[00:20:34.000 --> 00:20:36.000]  就是上帝自己
[00:20:36.000 --> 00:20:37.000]  為甚麼有些人說
[00:20:37.000 --> 00:20:41.000]  經常覺得神令我很失望
[00:20:41.000 --> 00:20:45.000]  信他都沒有靈驗
[00:20:45.000 --> 00:20:47.000]  我求的事都不行
[00:20:47.000 --> 00:20:48.000]  你要留意一下
[00:20:48.000 --> 00:20:49.000]  神有沒有應許
[00:20:49.000 --> 00:20:51.000]  但為甚麼鍥而不捨四個月
[00:20:51.000 --> 00:20:54.000]  她又禁食又禱告
[00:20:54.000 --> 00:20:55.000]  是否只有那幾天呢
[00:20:55.000 --> 00:20:56.000]  我相信不是
[00:20:56.000 --> 00:21:01.000]  因為禱告到連她在皇面前的工作
[00:21:01.000 --> 00:21:03.000]  都受影響
