
[00:00:00.000 --> 00:00:03.080]  你聽不聽得懂也沒所謂
[00:03:19.160 --> 00:03:20.720]  所以他自己心裏面說
[00:03:20.720 --> 00:03:24.840]  是不是真的可以買到而不需要幫人生兒子
[00:03:24.840 --> 00:03:26.800]  波哈斯說第五節
[00:03:26.800 --> 00:03:32.360]  你從南無米王窩壓女子努德手中買這地的時候
[00:03:32.360 --> 00:03:35.120]  也當買死人的妻子
[00:03:35.120 --> 00:03:38.240]  使死人在產業上留命
[00:03:38.240 --> 00:03:41.560]  就是他跟他說這個deal是一起的這兩件事
[00:03:41.560 --> 00:03:43.120]  他不是賣那塊地
[00:03:43.120 --> 00:03:47.960]  他是需要你去救他一命
[00:03:47.960 --> 00:03:49.080]  那至親說
[00:03:49.080 --> 00:03:53.760]  這樣我就不能屬了免得我的產業有損
[00:03:53.760 --> 00:03:58.560]  你儘管去屬我所當屬的吧
[00:03:58.560 --> 00:03:59.760]  我不能屬了
[00:03:59.760 --> 00:04:03.280]  我想你明白到底發生了什麼事
[00:04:03.280 --> 00:04:04.400]  他說我不可以屬
[00:04:04.400 --> 00:04:04.920]  爲什麼
[00:04:04.920 --> 00:04:08.160]  因爲免得我的產業有損
[00:04:08.160 --> 00:04:08.840]  爲什麼呢
[00:04:08.840 --> 00:04:11.200]  因爲如果他屬了那塊地
[00:04:11.200 --> 00:04:12.920]  他要屬了努德
[00:04:12.920 --> 00:04:15.360]  他跟努德結婚的第一個持股定
[00:04:15.360 --> 00:04:17.680]  就會成爲爾類米勒的人
[00:04:17.680 --> 00:04:19.040]  就是不是姓林了
[00:04:19.040 --> 00:04:20.680]  不知道姓了王了
[00:04:20.680 --> 00:04:25.040]  然後他就要分了他自己的產業
[00:04:25.040 --> 00:04:26.720]  他又要分了
[00:04:26.720 --> 00:04:28.920]  他其實幫人白養兒子
[00:04:28.920 --> 00:04:31.360]  白養兩個寡婦
[00:04:31.360 --> 00:04:33.920]  然後那塊地又不屬於他
[00:04:33.920 --> 00:04:35.520]  又屬於那個兒子
[00:04:35.520 --> 00:04:37.440]  於是他說不要搞我
[00:04:37.440 --> 00:04:39.600]  沒有好處的
[00:04:39.600 --> 00:04:43.960]  他沒有想到他是在救一家人的性命
[00:04:43.960 --> 00:04:45.680]  當然如果你是新約人
[00:04:45.680 --> 00:04:47.120]  你可能立刻舉手林牧師
[00:04:47.120 --> 00:04:49.440]  你沒什麼所謂
[00:04:49.440 --> 00:04:51.600]  有沒有就沒有名字
[00:04:51.600 --> 00:04:53.000]  最重要是信耶穌
[00:04:53.000 --> 00:04:55.000]  你要知道我們會在舊約世界裏面
[00:04:55.000 --> 00:04:57.080]  你不可以問這樣的問題
[00:04:57.080 --> 00:04:58.680]  在舊約世界裏面
[00:04:58.680 --> 00:05:01.280]  你有沒有一個名字
[00:05:01.280 --> 00:05:08.200]  在他的家譜裏面是很重要的
[00:05:08.200 --> 00:05:10.000]  他沒有了名字就沒有了
[00:05:10.000 --> 00:05:12.120]  所以你看到是影子
[00:05:12.120 --> 00:05:13.960]  我們今天不會說你的名字
[00:05:13.960 --> 00:05:15.640]  有沒有在公理堂名冊上
[00:05:15.640 --> 00:05:16.440]  沒有你死的
[00:05:16.440 --> 00:05:17.600]  進不了天堂的
[00:05:17.600 --> 00:05:19.240]  我們永遠不會這麼說的
[00:05:19.240 --> 00:05:21.200]  但是在舊約世界是不同的
[00:05:21.200 --> 00:05:22.920]  你家裏的名冊
[00:05:22.920 --> 00:05:24.760]  是不是在家譜裏面
[00:05:24.760 --> 00:05:26.160]  是很重要的
[00:05:26.160 --> 00:05:27.240]  我不知道你有沒有看過
[00:05:27.240 --> 00:05:29.120]  舊約最難頂的一個地方
[00:05:29.120 --> 00:05:31.440]  可能就是
[00:05:31.440 --> 00:05:33.760]  歷代至上
[00:05:33.760 --> 00:05:35.400]  頭九章都是名字
[00:05:35.400 --> 00:05:36.560]  家譜有沒有看過
[00:05:36.560 --> 00:05:39.080]  哇,看到你,什麼時候才完
[00:05:39.080 --> 00:05:40.440]  不停地去
[00:05:40.440 --> 00:05:42.920]  看了幾天,還在看家譜
[00:05:42.920 --> 00:05:45.600]  有沒有想過爲什麼家譜這麼重要
[00:05:45.600 --> 00:05:47.000]  因爲對於他來說
[00:05:47.000 --> 00:05:48.920]  沒有了名字在家譜裏
[00:05:48.920 --> 00:05:51.920]  等於和上帝將來的天國是沒有分的
[00:05:51.920 --> 00:05:53.080]  你不知道嗎
[00:05:53.080 --> 00:05:54.240]  當然我要強調
[00:05:54.240 --> 00:05:58.440]  這個是影子
[00:05:58.440 --> 00:06:00.400]  有沒有人家庭的名字
[00:06:00.400 --> 00:06:01.720]  結果沒有在家譜出現
[00:06:01.720 --> 00:06:03.600]  而最後在上帝天國裏面有份
[00:06:03.600 --> 00:06:05.040]  應該有的
[00:06:05.040 --> 00:06:05.840]  但是你明白嗎
[00:06:05.840 --> 00:06:08.160]  但是我們不可以用新約的眼光
[00:06:08.160 --> 00:06:09.600]  去跳回去問舊約的事情
[00:06:09.600 --> 00:06:11.960]  我們現在只能和你在舊約裏面
[00:06:11.960 --> 00:06:13.520]  去想舊約的事情
[00:06:13.520 --> 00:06:14.880]  這個人
[00:06:14.880 --> 00:06:16.440]  就不願意做這件事
[00:06:16.440 --> 00:06:17.280]  涉底生意了
[00:06:17.280 --> 00:06:18.240]  於是他說
[00:06:18.240 --> 00:06:20.440]  那我不熟了
[00:06:20.440 --> 00:06:21.480]  從前
[00:06:21.480 --> 00:06:22.440]  第七節
[00:06:22.440 --> 00:06:25.400]  在以色列中要確認任何交易
[00:06:25.400 --> 00:06:27.480]  無論是熟業或買賣
[00:06:27.480 --> 00:06:29.080]  一方面必須脫鞋
[00:06:29.080 --> 00:06:30.320]  吸另一方面
[00:06:30.320 --> 00:06:33.520]  以色列人中以此爲證
[00:06:33.520 --> 00:06:35.640]  那至親對波阿斯說
[00:06:35.640 --> 00:06:36.960]  你自己買吧
[00:06:36.960 --> 00:06:40.560]  於是把鞋脫了下來
[00:06:40.560 --> 00:06:41.480]  那就搞定了
[00:06:41.480 --> 00:06:42.600]  就是他不買了
[00:06:42.600 --> 00:06:46.320]  波阿斯對長老和所有在場的百姓說
[00:06:46.320 --> 00:06:47.760]  他叫他們見證
[00:06:47.760 --> 00:06:49.640]  你們今天都是證人
[00:06:49.640 --> 00:06:50.880]  都是見證人
[00:06:50.880 --> 00:06:51.880]  範淑
[00:06:51.880 --> 00:06:53.040]  以利米勒
[00:06:53.040 --> 00:06:56.200]  以及基連和馬倫的
[00:06:56.200 --> 00:07:00.320]  我都從拿俄米手中買下來了
[00:07:00.320 --> 00:07:03.360]  我也娶馬倫的妻子
[00:07:03.360 --> 00:07:05.200]  摩壓女子路德
[00:07:05.200 --> 00:07:08.640]  好讓死人可以在產業上留名
[00:07:08.640 --> 00:07:11.080]  他所做的一切是爲了留名
[00:07:11.080 --> 00:07:18.760]  免得他的名在本族本鄉的城門中消失
[00:07:18.760 --> 00:07:21.840]  你們今天都是證人
[00:07:21.840 --> 00:07:25.720]  我想你知道究竟發生了什麼事
[00:07:25.720 --> 00:07:28.040]  路德去求婚的時候
[00:07:28.040 --> 00:07:31.920]  他知道他不是爲了自己有個歸屬
[00:07:31.920 --> 00:07:37.000]  他是想幫以利米勒的家有個復活
[00:07:37.000 --> 00:07:39.080]  我說復活是因爲
[00:07:39.080 --> 00:07:40.920]  在當時來說
[00:07:40.920 --> 00:07:42.680]  他們整家人等於死了
[00:07:42.680 --> 00:07:44.040]  因爲沒有藍丁
[00:07:44.040 --> 00:07:45.440]  你不要用新療的東西去想
[00:07:45.440 --> 00:07:46.720]  你去想舊療
[00:07:46.720 --> 00:07:48.160]  藍丁是很重要的
[00:07:48.160 --> 00:07:49.560]  他沒有藍丁
[00:07:49.560 --> 00:07:53.480]  所以基本上他家就死了
[00:07:53.480 --> 00:07:57.120]  於是路德就說我要你娶我
[00:07:57.120 --> 00:07:59.080]  爲了要救人
[00:07:59.080 --> 00:08:01.360]  救整家以利米的人
[00:08:01.360 --> 00:08:03.280]  我不是說他做了這個動作
[00:08:03.280 --> 00:08:05.000]  只是以利米的整家人都在天堂
[00:08:05.000 --> 00:08:07.000]  你明白我說的是什麼嗎
[00:08:07.000 --> 00:08:09.360]  所有東西都是影子
[00:08:09.360 --> 00:08:11.040]  但是從舊約的世界
[00:08:11.040 --> 00:08:13.240]  那個思想就是救人
[00:08:13.240 --> 00:08:16.200]  現在我想問你
[00:08:16.200 --> 00:08:19.520]  波阿斯爲什麼要和他結婚
[00:08:19.520 --> 00:08:20.880]  我情求以合而已
[00:08:20.880 --> 00:08:22.680]  很nike 難得
[00:08:22.680 --> 00:08:23.440]  這麼老了
[00:08:23.440 --> 00:08:24.800]  都娶了個漂亮老婆
[00:08:24.800 --> 00:08:26.400]  還要鬼妹
[00:08:26.400 --> 00:08:27.240]  不是的
[00:08:27.240 --> 00:08:28.720]  他不是在說這件事
[00:08:28.720 --> 00:08:30.720]  他爲什麼要去結婚
[00:08:30.720 --> 00:08:33.880]  因爲他要爲那個產業
[00:08:33.880 --> 00:08:37.720]  讓死人可以在產業上留名
[00:08:37.720 --> 00:08:39.600]  他是爲了要生孩子
[00:08:39.600 --> 00:08:41.160]  爲了要生個持股丁
[00:08:41.160 --> 00:08:42.680]  生女孩子都不行的
[00:08:42.680 --> 00:08:43.720]  男女什麼的
[00:08:43.720 --> 00:08:45.040]  你又在想新療的東西了
[00:08:45.040 --> 00:08:45.640]  不應該
[00:08:45.640 --> 00:08:47.840]  你去想一下舊療
[00:08:47.840 --> 00:08:52.000]  你一定是爲了要他幫他留名
[00:08:52.000 --> 00:08:54.560]  以致免得他的族
[00:08:54.560 --> 00:08:57.880]  在本族本鄉的城門中消失
[00:08:57.880 --> 00:08:59.000]  如果他不做這件事
[00:08:59.000 --> 00:09:01.600]  消失檔案就是死了
[00:09:01.600 --> 00:09:03.440]  是正正當當的消失檔案
[00:09:03.440 --> 00:09:06.160]  我想你想想這個想法
[00:09:06.160 --> 00:09:08.080]  這個想法是很強大的
[00:09:08.080 --> 00:09:10.720]  這個想法是什麼呢
[00:09:10.720 --> 00:09:16.200]  你爲了救人而結婚
[00:09:16.200 --> 00:09:18.200]  爲了救人而結婚
[00:09:18.200 --> 00:09:21.760]  一段可以救人的婚姻
[00:09:21.760 --> 00:09:22.880]  你
[00:09:22.880 --> 00:09:24.240]  像什麼
[00:09:24.240 --> 00:09:25.960]  鈴鐺響了嗎
[00:09:25.960 --> 00:09:28.400]  一段可以救人的婚姻
[00:09:28.400 --> 00:09:30.680]  這個完全是指向新療的
[00:09:30.680 --> 00:09:32.480]  完全是指向新療的
[00:09:32.480 --> 00:09:33.360]  在新療裏面
[00:09:33.360 --> 00:09:36.560]  誰爲了救人而結婚的
[00:09:36.560 --> 00:09:38.440]  耶穌啊
[00:09:38.440 --> 00:09:39.880]  你怎麼可以移民天國啊
[00:09:39.880 --> 00:09:42.400]  我想請問你
[00:09:42.400 --> 00:09:44.960]  靠結婚移民咯
[00:09:44.960 --> 00:09:46.160]  是得結婚移民的
[00:09:46.160 --> 00:09:47.800]  你不可以靠你才幹
[00:09:47.800 --> 00:09:50.120]  你說我PhD沒用的
[00:09:50.120 --> 00:09:51.800]  移民不了天國的
[00:09:51.800 --> 00:09:54.920]  你不可以靠你的道德移民的
[00:09:54.920 --> 00:09:57.000]  也不能偷渡移民的
[00:09:57.000 --> 00:09:58.640]  會被人拆返轉頭的
[00:09:58.640 --> 00:10:00.800]  唯一可以移民的是什麼
[00:10:00.800 --> 00:10:01.960]  結婚
[00:10:01.960 --> 00:10:03.960]  你可以結婚移民
[00:10:03.960 --> 00:10:05.800]  所以在新約聖經裏面
[00:10:05.800 --> 00:10:08.560]  最終耶穌做了一個動作
[00:10:08.560 --> 00:10:09.520]  做了一件事
[00:10:09.520 --> 00:10:11.880]  就是祂和教會結婚
[00:10:11.880 --> 00:10:16.520]  以至教會可以因着與基督的結婚
[00:10:16.520 --> 00:10:17.760]  而
[00:10:17.760 --> 00:10:18.240]  什麼
[00:10:18.240 --> 00:10:19.520]  可以得救
[00:10:19.520 --> 00:10:21.400]  如果不是教會就死了
[00:10:21.400 --> 00:10:23.160]  所以你明白整件事
[00:10:23.160 --> 00:10:24.360]  是指向着耶穌基督
[00:10:24.360 --> 00:10:25.480]  剛剛過了一個星期
[00:10:25.480 --> 00:10:26.960]  我去了煙鎮港
[00:10:26.960 --> 00:10:29.920]  他要我講的題目
[00:10:29.920 --> 00:10:31.720]  就是《讓福音》第二章
[00:10:31.720 --> 00:10:33.520]  耶穌在第一個神蹟
[00:10:33.520 --> 00:10:36.280]  在迦南的婚宴
[00:10:36.280 --> 00:10:37.920]  我的題目叫做
[00:10:37.920 --> 00:10:40.760]  迦南的婚宴 死亡的約會
[00:10:40.760 --> 00:10:42.680]  迦南的婚宴是講什麼的呢
[00:10:42.680 --> 00:10:47.560]  迦南的婚宴是講主耶穌基督將來要成就的事工
[00:10:47.560 --> 00:10:49.400]  耶穌在一個婚禮上
[00:10:49.400 --> 00:10:50.640]  祂非常憂傷
[00:10:50.640 --> 00:10:52.120]  祂說我的時候還沒有到
[00:10:52.120 --> 00:10:53.920]  祂說的是什麼
[00:10:53.920 --> 00:10:56.040]  我十字架上的時候還沒有到
[00:10:56.040 --> 00:10:59.480]  所以我沒有時間講完所有的東西
[00:10:59.480 --> 00:11:02.480]  但是你明白整個
[00:11:02.480 --> 00:11:04.400]  將水變酒
[00:11:04.400 --> 00:11:06.880]  但是那些水是用來結症的水
[00:11:06.880 --> 00:11:08.600]  變成了結症的酒
[00:11:08.600 --> 00:11:10.480]  耶穌喝酒只是喝兩次
[00:11:10.480 --> 00:11:11.280]  一個在迦南
[00:11:11.280 --> 00:11:12.600]  一個在最後的晚餐
[00:11:12.600 --> 00:11:14.160]  所有東西都是指向十字架
[00:11:14.160 --> 00:11:16.000]  最後晚餐
[00:11:16.000 --> 00:11:17.160]  而你要知道
[00:11:17.160 --> 00:11:19.600]  寫了《約翰福音》
[00:11:19.600 --> 00:11:21.200]  寫了《約翰福音》一二三書
[00:11:21.200 --> 00:11:22.600]  還有呢
[00:11:22.600 --> 00:11:23.560]  《啓示錄》
[00:11:23.560 --> 00:11:27.520]  約翰是一個與婚姻分不開的作者
[00:11:27.520 --> 00:11:29.000]  他寫耶穌第一個神蹟
[00:11:29.000 --> 00:11:30.560]  是在一個婚禮之上
[00:11:30.560 --> 00:11:33.400]  他寫到《啓示錄》最後是羔羊的婚宴
[00:11:33.400 --> 00:11:34.000]  你看不看到
[00:11:34.000 --> 00:11:36.840]  Inclusio 前後呼應
[00:11:36.840 --> 00:11:39.600]  耶穌在第一個神蹟裏面
[00:11:39.600 --> 00:11:41.240]  在一個婚禮上
[00:11:41.240 --> 00:11:44.720]  祂在想祂將來最後的婚宴
[00:11:44.720 --> 00:11:45.680]  羔羊的婚宴
[00:11:45.680 --> 00:11:46.720]  但是祂很傷心
[00:11:46.720 --> 00:11:47.160]  爲什麼
[00:11:47.160 --> 00:11:50.320]  因爲祂要大教會進入羔羊的婚宴
[00:11:50.320 --> 00:11:53.560]  祂需要經過另一個地方叫葛國他
[00:11:53.560 --> 00:11:54.680]  在十字架上面
[00:11:54.680 --> 00:11:56.400]  所以祂非常之憂傷
[00:11:56.400 --> 00:11:59.000]  所以你看看整個故事就是說
[00:11:59.000 --> 00:12:00.040]  波瓦斯
[00:12:00.040 --> 00:12:01.400]  他要犧牲自己
[00:12:01.400 --> 00:12:03.280]  少少犧牲
[00:12:03.280 --> 00:12:08.240]  令他家裏多了一個持古定去分家產
[00:12:08.240 --> 00:12:09.880]  他犧牲自己
[00:12:09.880 --> 00:12:11.960]  以至他可以救別人的家
[00:12:11.960 --> 00:12:13.440]  和別人結婚
[00:12:13.440 --> 00:12:15.720]  耶穌就更加偉大了
[00:12:15.720 --> 00:12:19.880]  最終那個爲了救人而結婚的人
[00:12:19.880 --> 00:12:25.160]  所以你看到這些其實是很美妙的
[00:12:25.160 --> 00:12:26.120]  我們繼續
[00:12:26.120 --> 00:12:26.800]  第十一節
[00:12:26.800 --> 00:12:31.000]  「在城門坐着的有百姓和長老說
[00:12:31.000 --> 00:12:33.480]  你們我們都是正人
[00:12:33.480 --> 00:12:37.960]  鴛鴦說使盡你家的這女子
[00:12:37.960 --> 00:12:41.880]  將建立以色列家的拉結和利亞
[00:12:41.880 --> 00:12:44.080]  二人一樣」
[00:12:44.080 --> 00:12:44.480]  第一
[00:12:44.480 --> 00:12:45.800]  聖經學者告訴你
[00:12:45.800 --> 00:12:48.440]  你看到那些百姓和長老的回應
[00:12:48.440 --> 00:12:52.400]  你知道波瓦斯做了一件很偉大的事情
[00:12:52.400 --> 00:12:53.880]  他說我們都是正人
[00:12:53.880 --> 00:12:55.640]  我們很開心你做正人
[00:12:55.640 --> 00:12:58.520]  因爲我們知道你做了一個很嚴德的事
[00:12:58.520 --> 00:13:01.360]  你的結婚不是因爲你貪他什麼什麼
[00:13:01.360 --> 00:13:04.520]  而是你純屬要救這一家人
[00:13:04.520 --> 00:13:05.960]  以利米勒的一家
[00:13:05.960 --> 00:13:07.880]  然後他們就開始祝福他了
[00:13:07.880 --> 00:13:11.160]  「鴛鴦說使你家這女子
[00:13:11.160 --> 00:13:14.680]  將建立以色列家的拉結和利亞
[00:13:14.680 --> 00:13:16.200]  兩人Rachel和Leah」
[00:13:16.200 --> 00:13:17.960]  大家都記得了
[00:13:17.960 --> 00:13:19.240]  這裏很有趣的
[00:13:19.240 --> 00:13:23.120]  他說要希望這個女子和你的結合
[00:13:23.120 --> 00:13:26.840]  結果可以建立以色列家
[00:13:26.840 --> 00:13:27.880]  如果我告訴你
[00:13:27.880 --> 00:13:31.080]  我們希望以後你出來的持股定
[00:13:31.080 --> 00:13:32.560]  可以建立以色列家
[00:13:32.560 --> 00:13:35.960]  那代表以色列家現在好不好
[00:13:35.960 --> 00:13:37.000]  不好啊
[00:13:37.000 --> 00:13:37.800]  你明白嗎
[00:13:37.800 --> 00:13:39.960]  我們希望他生出來的持股定
[00:13:39.960 --> 00:13:42.560]  以後可以建立以色列家
[00:13:42.560 --> 00:13:43.320]  你說的是什麼
[00:13:43.320 --> 00:13:44.600]  說的是以色列
[00:13:44.600 --> 00:13:46.360]  你記得整本書
[00:13:46.360 --> 00:13:48.720]  是政治書來的
[00:13:48.720 --> 00:13:51.720]  他說的是當時以色列的情況
[00:13:51.720 --> 00:13:53.760]  在北面的支派
[00:13:53.760 --> 00:13:57.320]  還是掃羅的後代所掌管的
[00:13:57.320 --> 00:14:01.960]  掃羅後代所掌管的以色列家好不好啊
[00:14:01.960 --> 00:14:02.760]  不好啊
[00:14:02.760 --> 00:14:03.800]  很混亂啊
[00:14:03.800 --> 00:14:05.840]  所以我們需要一個
[00:14:05.840 --> 00:14:08.920]  由波阿斯和路德誕生出來的人
[00:14:08.920 --> 00:14:10.000]  可以做什麼呢
[00:14:10.000 --> 00:14:11.760]  建立以色列的家
[00:14:11.760 --> 00:14:14.000]  可以強壯我們整個國
[00:14:14.000 --> 00:14:17.120]  當然了拉傑、Rachel和Leah
[00:14:17.120 --> 00:14:19.560]  這兩個就是那十二支牌之母
[00:14:19.560 --> 00:14:22.360]  就是另外那兩個侍女
[00:14:22.360 --> 00:14:23.440]  但是你明白了
[00:14:23.440 --> 00:14:25.320]  好,但是我想你繼續看
[00:14:25.320 --> 00:14:28.720]  繼續這兩個字很有意思的
[00:14:28.720 --> 00:14:33.400]  又願你再以法他德享德亨通
[00:14:33.400 --> 00:14:36.160]  在伯利恆有名聲
[00:14:36.160 --> 00:14:36.760]  OK
[00:14:36.760 --> 00:14:39.120]  他希望
[00:14:39.120 --> 00:14:40.760]  他在祝福波阿斯
[00:14:40.760 --> 00:14:44.640]  他說波阿斯我希望你再以法他德享德亨通
[00:14:44.640 --> 00:14:46.960]  伯利恆有名聲
[00:14:46.960 --> 00:14:47.320]  OK
[00:14:47.320 --> 00:14:48.440]  你要記得
[00:14:48.440 --> 00:14:50.160]  這件事發生的時候
[00:14:50.160 --> 00:14:52.080]  大衛還沒做王
[00:14:52.080 --> 00:14:53.520]  我不知道你知不知道
[00:14:53.520 --> 00:14:57.160]  你猜伯利恆在以色列人的心裏
[00:14:57.160 --> 00:15:00.600]  是不是一個有名的地方
[00:15:00.600 --> 00:15:01.600]  如果你熟悉舊的聖經
[00:15:01.600 --> 00:15:02.920]  你知道舊的聖經裏面
[00:15:02.920 --> 00:15:05.120]  米加第五章第二節
[00:15:05.120 --> 00:15:08.800]  我們經常聖誕節都會讀的
[00:15:08.800 --> 00:15:13.480]  伯利恆以法他你在猶太中諸成爲什麼
[00:15:13.480 --> 00:15:14.800]  小啊
[00:15:14.800 --> 00:15:16.040]  你很小的
[00:15:16.040 --> 00:15:20.240]  但是你將來必有從哪裏出來一個以色列作掌權的
[00:15:20.240 --> 00:15:20.960]  你明白嗎
[00:15:20.960 --> 00:15:22.360]  原來呢
[00:15:22.360 --> 00:15:25.800]  以法他和伯利恆很小的
[00:15:25.800 --> 00:15:27.320]  甚至這麼說
[00:15:27.320 --> 00:15:28.160]  我們說波阿斯
[00:15:28.160 --> 00:15:29.440]  我們說他大有錢佬
[00:15:29.440 --> 00:15:31.880]  我們想着他李嘉誠
[00:15:31.880 --> 00:15:33.560]  其實不是的
[00:15:33.560 --> 00:15:34.920]  有沒有聽過一句話叫做
[00:15:34.920 --> 00:15:37.240]  持終無如哈姆偉大
[00:15:37.240 --> 00:15:39.960]  其實他是上水的
[00:15:39.960 --> 00:15:42.240]  在元朗的
[00:15:42.240 --> 00:15:44.400]  住的村屋大一點
[00:15:44.400 --> 00:15:47.400]  於是他就是大富貴
[00:15:47.400 --> 00:15:49.320]  其實他呢
[00:15:49.320 --> 00:15:50.960]  其實你想想
[00:15:50.960 --> 00:15:53.400]  你就算他以法他
[00:15:53.400 --> 00:15:55.840]  伯利恆很大名聲
[00:15:55.840 --> 00:15:58.240]  其實他也是很小的
[00:15:58.240 --> 00:15:59.080]  你明白嗎
[00:15:59.080 --> 00:16:01.640]  但是因爲他做了這麼公義
[00:16:01.640 --> 00:16:03.560]  這麼好憐憫的事情
[00:16:03.560 --> 00:16:04.520]  這麼賢德的事情
[00:16:04.520 --> 00:16:05.760]  於是有人祝福他
[00:16:05.760 --> 00:16:08.840]  希望你以後的名聲他們都沒有這麼大的信心了
[00:16:08.840 --> 00:16:12.680]  就是鼎隆在伯利恆以法他這個地方
[00:16:12.680 --> 00:16:14.000]  有些大的名聲
[00:16:14.000 --> 00:16:18.080]  他沒有想到名聲會大到全以色列人
[00:16:18.080 --> 00:16:19.480]  他甚至沒有想到
