
[00:00:00.000 --> 00:00:02.000]  好 鄧師傅 早晨
[00:03:22.000 --> 00:03:26.000]  他說因為我女兒都17歲了
[00:03:26.000 --> 00:03:30.000]  我心想我見你女兒的時候
[00:03:30.000 --> 00:03:33.000]  還是好像嬰兒抱著的
[00:03:33.000 --> 00:03:35.000]  原來已經17歲了
[00:03:35.000 --> 00:03:38.000]  他說要讓她學車
[00:03:38.000 --> 00:03:40.000]  所以當他提到這一點的時候
[00:03:40.000 --> 00:03:45.000]  我就想起學車的幾個很重要的要素
[00:03:45.000 --> 00:03:49.000]  我記得以前當我學車的時候
[00:03:49.000 --> 00:03:54.000]  師傅第一課學車不便宜
[00:03:54.000 --> 00:04:00.000]  師傅最喜歡你上多幾課
[00:04:00.000 --> 00:04:03.000]  我不敢說他騙中
[00:04:03.000 --> 00:04:08.000]  不過通常師傅在第一課是不教車的
[00:04:08.000 --> 00:04:14.000]  叫你上司機位以為可以開車了
[00:04:14.000 --> 00:04:17.000]  原來在課堂裡說話而已
[00:04:17.000 --> 00:04:20.000]  那個師傅就跟我說
[00:04:20.000 --> 00:04:22.000]  他說開車很重要的
[00:04:22.000 --> 00:04:24.000]  有六大因素
[00:04:24.000 --> 00:04:27.000]  我約略記得幾個
[00:04:27.000 --> 00:04:30.000]  但是為了講到我
[00:04:30.000 --> 00:04:33.000]  我再重新看一下哪六大因素
[00:04:33.000 --> 00:04:38.000]  他說第一就是天氣的狀況
[00:04:38.000 --> 00:04:40.000]  天氣狀況很重要
[00:04:40.000 --> 00:04:42.000]  而光線很重要
[00:04:42.000 --> 00:04:46.000]  所以你要懂得開車頭燈關車頭燈
[00:04:46.000 --> 00:04:48.000]  這些東西你要懂的
[00:04:48.000 --> 00:04:50.000]  現在的車不省卻了
[00:04:50.000 --> 00:04:53.000]  因為車頭燈自動開關
[00:04:53.000 --> 00:04:54.000]  以前不是的
[00:04:54.000 --> 00:04:59.000]  你要知道幾點鐘要開車頭燈等等的事情
[00:04:59.000 --> 00:05:00.000]  路面狀況
[00:05:00.000 --> 00:05:02.000]  他說路面狀況是很重要的
[00:05:02.000 --> 00:05:03.000]  為什麼呢
[00:05:03.000 --> 00:05:05.000]  路面的情況特別
[00:05:05.000 --> 00:05:09.000]  譬如有時候是塞車
[00:05:09.000 --> 00:05:15.000]  有時候可能是因為下完雨
[00:05:15.000 --> 00:05:18.000]  開車是要分外小心的
[00:05:18.000 --> 00:05:23.000]  昨天我也看到在公路上有幾輛車撞車
[00:05:23.000 --> 00:05:24.000]  為什麼撞車呢
[00:05:24.000 --> 00:05:29.000]  其中我看到只有被撞的那輛車在那裡
[00:05:29.000 --> 00:05:30.000]  那輛車不知道在哪裡
[00:05:30.000 --> 00:05:31.000]  可能是hit and run
[00:05:31.000 --> 00:05:33.000]  這種情況很普遍
[00:05:33.000 --> 00:05:35.000]  特別是剛剛下完雨
[00:05:35.000 --> 00:05:36.000]  我師父提醒我
[00:05:36.000 --> 00:05:39.000]  記住剛剛下完雨的時候
[00:05:39.000 --> 00:05:42.000]  你開車是要特別打醒十二分精神
[00:05:42.000 --> 00:05:44.000]  我說不是下雨的時候
[00:05:44.000 --> 00:05:46.000]  要打醒十二分精神的嗎
[00:05:46.000 --> 00:05:49.000]  他說下雨的時候你特別會留意的
[00:05:49.000 --> 00:05:52.000]  不過下完雨那一刻
[00:05:52.000 --> 00:05:54.000]  你就會特別放鬆的
[00:05:54.000 --> 00:05:55.000]  為什麼呢
[00:05:55.000 --> 00:05:56.000]  你以為下完雨沒事
[00:05:56.000 --> 00:05:58.000]  其實那一刻是最滑的地
[00:05:58.000 --> 00:06:02.000]  因為雨水剛剛下到那塊乾地的時候
[00:06:02.000 --> 00:06:04.000]  和地面上面積了的油
[00:06:04.000 --> 00:06:05.000]  就會變成一層
[00:06:05.000 --> 00:06:08.000]  我們叫做油污
[00:06:08.000 --> 00:06:10.000]  特別滑的
[00:06:10.000 --> 00:06:12.000]  他說你要小心
[00:06:12.000 --> 00:06:13.000]  除此之外
[00:06:13.000 --> 00:06:15.000]  他說汽車本身的性能
[00:06:15.000 --> 00:06:16.000]  我和鄰居說
[00:06:16.000 --> 00:06:17.000]  這輛車很好
[00:06:17.000 --> 00:06:18.000]  很簡單
[00:06:18.000 --> 00:06:19.000]  但是他說
[00:06:19.000 --> 00:06:20.000]  說這麼多都好
[00:06:20.000 --> 00:06:22.000]  最重要是第六個元素
[00:06:22.000 --> 00:06:24.000]  說什麼元素
[00:06:24.000 --> 00:06:28.000]  就是你的心理質素
[00:06:28.000 --> 00:06:30.000]  如果一個駕駛者
[00:06:30.000 --> 00:06:34.000]  他的心理質素不好的話
[00:06:34.000 --> 00:06:38.000]  就算之前那五樣東西多好都好
[00:06:38.000 --> 00:06:41.000]  你都會很危險的
[00:06:41.000 --> 00:06:44.000]  心理質素會受到很多環境的影響
[00:06:44.000 --> 00:06:46.000]  譬如你那天
[00:06:46.000 --> 00:06:49.000]  剛剛是不是跟人吵架了
[00:06:49.000 --> 00:06:52.000]  如果剛剛跟人吵架之後的話
[00:06:52.000 --> 00:06:54.000]  可能你就會覺得很不高興的
[00:06:54.000 --> 00:06:56.000]  那你駕車都會暴躁一點的
[00:06:56.000 --> 00:06:57.000]  踩行油門
[00:06:57.000 --> 00:07:00.000]  然後一看到人家就切人條路線
[00:07:00.000 --> 00:07:03.000]  各種的情況都出現
[00:07:03.000 --> 00:07:06.000]  一個人如果作為一個司機
[00:07:06.000 --> 00:07:09.000]  是一個沒有責任感的人
[00:07:09.000 --> 00:07:12.000]  他是特別容易出事
[00:07:12.000 --> 00:07:14.000]  所以如果當你在公路的時候
[00:07:14.000 --> 00:07:15.000]  你見到一個人
[00:07:15.000 --> 00:07:17.000]  整天噹著你的車尾
[00:07:17.000 --> 00:07:18.000]  你就不要跟他怒氣
[00:07:18.000 --> 00:07:19.000]  他越噹著你
[00:07:19.000 --> 00:07:21.000]  你就越放鬆心情
[00:07:21.000 --> 00:07:22.000]  如果不是的話
[00:07:22.000 --> 00:07:26.000]  你讓他很容易挑撥到你那種不滿情緒
[00:07:26.000 --> 00:07:29.000]  你就會陷入一種更大的危機
[00:07:29.000 --> 00:07:33.000]  尤其是你被人切線
[00:07:33.000 --> 00:07:36.000]  我的師父當時教導我
[00:07:36.000 --> 00:07:37.000]  他說
[00:07:37.000 --> 00:07:39.000]  你知不知道原來大部分的交通意外
[00:07:39.000 --> 00:07:43.000]  都是因為一些不負責任的司機所造成
[00:07:43.000 --> 00:07:45.000]  曾經有一個研究
[00:07:45.000 --> 00:07:47.000]  做過一個統計
[00:07:47.000 --> 00:07:52.000]  原來大部分的交通意外
[00:07:52.000 --> 00:07:55.000]  其中有四成的交通意外
[00:07:55.000 --> 00:07:59.000]  都是因為司機在衝動之下
[00:07:59.000 --> 00:08:01.000]  或者醉酒之下
[00:08:01.000 --> 00:08:02.000]  在疲勞之下
[00:08:02.000 --> 00:08:06.000]  或者完全不負責任的情況之下
[00:08:06.000 --> 00:08:09.000]  去駕駛而導致的
[00:08:09.000 --> 00:08:11.000]  所以大家都知道
[00:08:11.000 --> 00:08:13.000]  我近年年紀都很少開車
[00:08:13.000 --> 00:08:14.000]  少了開車
[00:08:14.000 --> 00:08:16.000]  真的很少開車
[00:08:16.000 --> 00:08:17.000]  大部分有師母開車
[00:08:17.000 --> 00:08:20.000]  因為自從COVID-19之後
[00:08:20.000 --> 00:08:21.000]  醫生說
[00:08:21.000 --> 00:08:23.000]  我經常頭痛 經常頭暈
[00:08:23.000 --> 00:08:24.000]  有一次開車的時候
[00:08:24.000 --> 00:08:25.000]  在車上吃醉了
[00:08:25.000 --> 00:08:26.000]  不知道是吃醉還是昏迷
[00:08:26.000 --> 00:08:27.000]  我也不知道
[00:08:27.000 --> 00:08:29.000]  然後師母叫醒我
[00:08:29.000 --> 00:08:30.000]  然後醫生說你不要再開車了
[00:08:30.000 --> 00:08:31.000]  要麼我就收了你的牌照
[00:08:31.000 --> 00:08:33.000]  要麼你就不要開車了
[00:08:33.000 --> 00:08:34.000]  任你選擇
[00:08:34.000 --> 00:08:38.000]  那當然選擇不要開車了
[00:08:38.000 --> 00:08:40.000]  他說你康復你才不要開車
[00:08:40.000 --> 00:08:42.000]  作為一個負責的人
[00:08:42.000 --> 00:08:45.000]  如果你身體狀況不適合開車的時候
[00:08:45.000 --> 00:08:50.000]  你不要走去逞強開車
[00:08:50.000 --> 00:08:53.000]  如果一個人是一個
[00:08:53.000 --> 00:08:57.000]  做好心理準備的一個駕駛者的話
[00:08:57.000 --> 00:08:59.000]  他會常常做很多預備
[00:08:59.000 --> 00:09:00.000]  當有事
[00:09:00.000 --> 00:09:02.000]  甚至有些突發的事情
[00:09:02.000 --> 00:09:04.000]  在路面上發生也好
[00:09:04.000 --> 00:09:06.000]  心理質素能夠勝過
[00:09:06.000 --> 00:09:09.000]  很多不理想的環境
[00:09:09.000 --> 00:09:10.000]  尤其是剛才我所說
[00:09:10.000 --> 00:09:14.000]  那六大要點當中的其中的五點
[00:09:14.000 --> 00:09:16.000]  你特別留心的
[00:09:16.000 --> 00:09:17.000]  就算下大雨也好
[00:09:17.000 --> 00:09:19.000]  或者剛剛下完雨也好
[00:09:19.000 --> 00:09:21.000]  光線不好也好
[00:09:21.000 --> 00:09:26.000]  你都可以去應付到這個情況
[00:09:26.000 --> 00:09:31.000]  如果我們套用這種的解釋
[00:09:31.000 --> 00:09:32.000]  去對於駕駛的時候
[00:09:32.000 --> 00:09:35.000]  下去我們作為一個基督徒的話
[00:09:35.000 --> 00:09:37.000]  其實作為一個基督徒
[00:09:37.000 --> 00:09:39.000]  我們也都是應該有這種的
[00:09:39.000 --> 00:09:41.000]  預備的態度
[00:09:41.000 --> 00:09:45.000]  在我們整個屬靈的路程的上面
[00:09:45.000 --> 00:09:47.000]  今天很多的信徒
[00:09:47.000 --> 00:09:49.000]  以為信了主或者受了朕
[00:09:49.000 --> 00:09:51.000]  加入了某間教會
[00:09:51.000 --> 00:09:55.000]  或者成為了一個會友
[00:09:55.000 --> 00:09:57.000]  於是乎他就很自然
[00:09:57.000 --> 00:09:59.000]  一定是可以上到天國
[00:09:59.000 --> 00:10:00.000]  而他的平日生活
[00:10:00.000 --> 00:10:02.000]  只是等候上主回來
[00:10:02.000 --> 00:10:04.000]  接我們回到天堂
[00:10:04.000 --> 00:10:05.000]  對不起
[00:10:05.000 --> 00:10:09.000]  這種思想其實是完全沒有了
[00:10:09.000 --> 00:10:13.000]  那種對於所謂信徒的責任感
[00:10:13.000 --> 00:10:15.000]  或者心理質素
[00:10:15.000 --> 00:10:16.000]  因為聖經裡面
[00:10:16.000 --> 00:10:18.000]  耶穌的啟示當中
[00:10:18.000 --> 00:10:20.000]  常常提醒我們
[00:10:20.000 --> 00:10:22.000]  今天作為基督徒
[00:10:22.000 --> 00:10:27.000]  我們要去無時無刻地去作好預備
[00:10:27.000 --> 00:10:30.000]  因為在今天我們活著的這個世界
[00:10:30.000 --> 00:10:33.000]  仍然是一個充滿罪的世界
[00:10:33.000 --> 00:10:35.000]  如果我套用我們的靈性
[00:10:35.000 --> 00:10:37.000]  常常作好預備
[00:10:37.000 --> 00:10:39.000]  應付一些突發事情的發生
[00:10:39.000 --> 00:10:42.000]  或者突發的狀態發生的話
[00:10:42.000 --> 00:10:45.000]  很容易我們的靈性就會走後波
[00:10:45.000 --> 00:10:48.000]  走倒退
[00:10:48.000 --> 00:10:50.000]  進了後波
[00:10:50.000 --> 00:10:52.000]  很容易就覺得
[00:10:52.000 --> 00:10:54.000]  我可以放棄了
[00:10:54.000 --> 00:10:56.000]  甚至今天的信徒
[00:10:56.000 --> 00:10:58.000]  以為已經受了朕之後
[00:10:58.000 --> 00:11:00.000]  就懶懶地走在這個教會裡面
[00:11:00.000 --> 00:11:02.000]  或者他的平日生活裡面
[00:11:02.000 --> 00:11:03.000]  直至到等到
[00:11:03.000 --> 00:11:05.000]  真是耶穌回來那一刻
[00:11:05.000 --> 00:11:08.000]  我才去認真信主
[00:11:08.000 --> 00:11:10.000]  那一刻都不遲的
[00:11:10.000 --> 00:11:13.000]  我相信在今天這段聖經
[00:11:13.000 --> 00:11:16.000]  其實給我們一個很重要的提醒
[00:11:16.000 --> 00:11:17.000]  而這個提醒
[00:11:17.000 --> 00:11:19.000]  在接下來的一路
[00:11:19.000 --> 00:11:21.000]  引伸到去第25章
[00:11:21.000 --> 00:11:23.000]  第26章裡面
[00:11:23.000 --> 00:11:25.000]  都不住的提醒我們
[00:11:25.000 --> 00:11:30.000]  要作好隨時應變的準備
[00:11:30.000 --> 00:11:32.000]  所以今天我給了這個題目他
[00:11:32.000 --> 00:11:33.000]  就是上個禮拜都說了
[00:11:33.000 --> 00:11:36.000]  就是一個不存知之下的
[00:11:36.000 --> 00:11:39.000]  各種屬靈生命的預備狀態
[00:11:39.000 --> 00:11:40.000]  的第二講
[00:11:40.000 --> 00:11:42.000]  希望能夠幫助大家
[00:11:42.000 --> 00:11:45.000]  我們在不知的狀態之下
[00:11:45.000 --> 00:11:46.000]  怎樣去學曉
[00:11:46.000 --> 00:11:48.000]  依靠一個存知的神
[00:11:48.000 --> 00:11:50.000]  去預備好我們
[00:11:50.000 --> 00:11:53.000]  在今天以至於去到永恆裡面
[00:11:53.000 --> 00:11:55.000]  見到上帝這段時間為止
[00:11:55.000 --> 00:11:58.000]  怎樣作好適當的準備
[00:11:58.000 --> 00:12:00.000]  讓我們回到這段聖經一起看看
[00:12:00.000 --> 00:12:01.000]  好不好
[00:12:01.000 --> 00:12:03.000]  雖然我們主要重心去看
[00:12:03.000 --> 00:12:07.000]  第42節至到第44節
[00:12:07.000 --> 00:12:10.000]  但是我們看完再讀一下
[00:12:10.000 --> 00:12:13.000]  讀回上一課我們所看的經文
[00:12:13.000 --> 00:12:15.000]  也給我們一些提醒
[00:12:15.000 --> 00:12:17.000]  提醒我們前面講的什麼東西呢
[00:12:17.000 --> 00:12:18.000]  我們從第36節開始讀
[00:12:18.000 --> 00:12:19.000]  好不好
[00:12:19.000 --> 00:12:20.000]  好 請大英姐妹
[00:12:20.000 --> 00:12:21.000]  我們一起打開聖經
[00:12:21.000 --> 00:12:24.000]  我們從馬太福音的第24章
[00:12:24.000 --> 00:12:26.000]  第36節開始一起去讀
[00:12:26.000 --> 00:12:29.000]  讀到去第44節
[00:12:29.000 --> 00:12:32.000]  但那日子那時辰
[00:12:32.000 --> 00:12:34.000]  沒有人知道
[00:12:34.000 --> 00:12:37.000]  連天上的使者也不知道
[00:12:37.000 --> 00:12:39.000]  子也不知道
[00:12:39.000 --> 00:12:41.000]  唯獨父知道
[00:12:41.000 --> 00:12:43.000]  羅亞的日子怎樣
[00:12:43.000 --> 00:12:46.000]  人子降臨也要怎樣
[00:12:46.000 --> 00:12:48.000]  當洪水以前的日子
[00:12:48.000 --> 00:12:51.000]  人朝常吃喝嫁娶
[00:12:51.000 --> 00:12:54.000]  直到羅亞進方舟的那日
[00:12:54.000 --> 00:12:57.000]  不知不覺洪水來了
[00:12:57.000 --> 00:13:00.000]  把他們全都沖去
[00:13:00.000 --> 00:13:03.000]  人子降臨也要這樣
[00:13:03.000 --> 00:13:06.000]  那時兩個人在田裡
[00:13:06.000 --> 00:13:09.000]  娶去一個撇下一個
[00:13:09.000 --> 00:13:11.000]  兩個女人推磨
[00:13:11.000 --> 00:13:13.000]  娶去一個撇下一個
[00:13:13.000 --> 00:13:16.000]  所以你們要警醒
[00:13:16.000 --> 00:13:20.000]  因為不知道你們的主是哪一天來到
[00:13:20.000 --> 00:13:24.000]  家主若知道幾更天有賊來
[00:13:24.000 --> 00:13:26.000]  就必警醒
[00:13:26.000 --> 00:13:29.000]  不容人挖透房屋
[00:13:29.000 --> 00:13:31.000]  這是你們所知道的
[00:13:31.000 --> 00:13:34.000]  所以你們也要預備
[00:13:34.000 --> 00:13:36.000]  因為你們想不到的時候
[00:13:36.000 --> 00:13:39.000]  人子就來了
[00:13:39.000 --> 00:13:41.000]  在前文我們看過些什麼
[00:13:41.000 --> 00:13:43.000]  我簡單些recap一次
[00:13:43.000 --> 00:13:45.000]  在前文講到
[00:13:45.000 --> 00:13:48.000]  很多時候我們只是專注講到
[00:13:48.000 --> 00:13:53.000]  末日耶穌或上帝何時來
[00:13:53.000 --> 00:13:57.000]  但其實當我們仔細去看
[00:13:57.000 --> 00:13:59.000]  耶穌是很看重的
[00:13:59.000 --> 00:14:01.000]  就是在末時
[00:14:01.000 --> 00:14:05.000]  即是從今天到耶穌再回來的時候
[00:14:05.000 --> 00:14:09.000]  這段期間我們應該怎樣去面對
[00:14:09.000 --> 00:14:11.000]  因為這個期間
[00:14:11.000 --> 00:14:14.000]  是很容易我們會走迷
[00:14:14.000 --> 00:14:16.000]  或者被騙
[00:14:16.000 --> 00:14:19.000]  因為當我們在很多事不知道的時候
[00:14:19.000 --> 00:14:22.000]  我們就會覺得無所適從
[00:14:22.000 --> 00:14:25.000]  特別當我們去看見耶穌在這裡講到
[00:14:25.000 --> 00:14:30.000]  祂回來的日子都只有父神知道
[00:14:30.000 --> 00:14:35.000]  於是很多人的日子就好像羅亞的日子一樣
[00:14:35.000 --> 00:14:38.000]  喝玩樂嫁娶
[00:14:38.000 --> 00:14:42.000]  這些很常人個個都做的事情
[00:14:42.000 --> 00:14:44.000]  每個人都做的事情
[00:14:44.000 --> 00:14:48.000]  那是否信徒都這樣做過日子呢
[00:14:48.000 --> 00:14:52.000]  耶穌似乎在這裡指出一個很重要的事實
[00:14:52.000 --> 00:14:54.000]  就是在這樣的狀態之下
[00:14:54.000 --> 00:14:58.000]  我們不應該好像其他不信主的人一樣
[00:14:58.000 --> 00:15:00.000]  得過且過
[00:15:00.000 --> 00:15:04.000]  或者人人做的工作我們就照做
[00:15:04.000 --> 00:15:06.000]  那就過去了
[00:15:06.000 --> 00:15:10.000]  相反要我們去提高警覺
[00:15:10.000 --> 00:15:12.000]  因為回來的日子
[00:15:12.000 --> 00:15:14.000]  因為我們既然是不知道
[00:15:14.000 --> 00:15:18.000]  就是末日審判的日子我們不知道
[00:15:18.000 --> 00:15:23.000]  但是我們是卻有責任在這個未知道的狀態之下
[00:15:23.000 --> 00:15:27.000]  怎麼依靠上帝走在這段不知道的日子
[00:15:27.000 --> 00:15:30.000]  另外在上文我們也講過的就是
[00:15:30.000 --> 00:15:35.000]  很多時候很多人去引用這個第39和第40節
[00:15:35.000 --> 00:15:39.000]  用來去到包括41節
[00:15:39.000 --> 00:15:42.000]  來講到被提的問題
[00:15:42.000 --> 00:15:44.000]  我再次重複講多一次
[00:15:44.000 --> 00:15:45.000]  在這段聖經裡面
[00:15:45.000 --> 00:15:50.000]  不是談論的焦點是綁及被提的問題
[00:15:50.000 --> 00:15:54.000]  尤其是如果你是講作為被提
[00:15:54.000 --> 00:15:57.000]  用這段聖經來說是講不通的
[00:15:57.000 --> 00:16:02.000]  究竟是不見了那個是信主的被提
[00:16:02.000 --> 00:16:06.000]  還是留在這裡那個是屬於上主的人呢
[00:16:06.000 --> 00:16:09.000]  這段聖經是沒有介紹的
[00:16:09.000 --> 00:16:11.000]  這段聖經的核心是告訴我們
[00:16:11.000 --> 00:16:15.000]  上帝在最終祂會做一個召集
[00:16:15.000 --> 00:16:18.000]  分開信與不信的人
[00:16:18.000 --> 00:16:20.000]  這個就是那個事情
[00:16:20.000 --> 00:16:22.000]  所以那個焦點
[00:16:22.000 --> 00:16:26.000]  由頭到尾都不是講到有關於被提的問題
[00:16:26.000 --> 00:16:31.000]  也都不是講到要去斷定哪一天是主回來的日期
[00:16:31.000 --> 00:16:34.000]  最重要的核心就是
[00:16:34.000 --> 00:16:37.000]  今天我們這段聖經所看見的
[00:16:37.000 --> 00:16:42.000]  就是有一個提醒提醒什麼東西
[00:16:42.000 --> 00:16:46.000]  我們要打醒十二分精神
[00:16:46.000 --> 00:16:48.000]  所以在這段聖經裡面
[00:16:48.000 --> 00:16:51.000]  今天我會和大家分開三個部份一起去看
[00:16:51.000 --> 00:16:53.000]  第一個部份第四十二節
[00:16:53.000 --> 00:17:00.000]  耶穌在這裡作出一個很嚴肅的警醒敦促
[00:17:00.000 --> 00:17:02.000]  第四十二節這樣講
[00:17:02.000 --> 00:17:07.000]  所以講了一大堆有關於主什麼時候回來
[00:17:07.000 --> 00:17:10.000]  不知道這件事情之後
[00:17:10.000 --> 00:17:14.000]  所以你們要警醒
[00:17:14.000 --> 00:17:20.000]  因為不知道你們的主是哪一天來到
[00:17:20.000 --> 00:17:23.000]  穆斯林我已經看得很悶了
[00:17:23.000 --> 00:17:25.000]  這句話我已經看了很多次
[00:17:25.000 --> 00:17:30.000]  你都講了很多次
[00:17:30.000 --> 00:17:35.000]  主什麼時候回來我們真的不知道
[00:17:35.000 --> 00:17:38.000]  不用再說了吧
[00:17:38.000 --> 00:17:43.000]  為什麼這麼沉悶呢 耶穌
[00:17:43.000 --> 00:17:49.000]  你們家裡最沉悶的是誰呢
[00:17:49.000 --> 00:17:51.000]  是不是你媽媽
[00:17:51.000 --> 00:17:54.000]  是不是你爸爸
[00:17:54.000 --> 00:17:57.000]  是不是你老公
[00:17:57.000 --> 00:17:59.000]  還是你老婆
[00:17:59.000 --> 00:18:06.000]  還是你的子女
[00:18:06.000 --> 00:18:11.000]  為什麼他們這麼沉悶
[00:18:11.000 --> 00:18:14.000]  我們應該問這個問題
[00:18:14.000 --> 00:18:16.000]  我都看了這麼多次
[00:18:16.000 --> 00:18:18.000]  你講了不知道不知道不知道
[00:18:18.000 --> 00:18:19.000]  不知道你什麼時候回來
[00:18:19.000 --> 00:18:20.000]  你都講了不知道
[00:18:20.000 --> 00:18:22.000]  那講來幹什麼呢
[00:18:22.000 --> 00:18:27.000]  不知道啦
[00:18:27.000 --> 00:18:31.000]  那個重點就是
[00:18:31.000 --> 00:18:35.000]  你要警醒
[00:18:35.000 --> 00:18:39.000]  我這麼沉悶幹什麼
[00:18:39.000 --> 00:18:41.000]  因為要你警醒
[00:18:41.000 --> 00:18:43.000]  打醒十二分精神
[00:18:43.000 --> 00:18:46.000]  為什麼那個人這麼沉悶
[00:18:46.000 --> 00:18:48.000]  因為他很關心你
[00:18:48.000 --> 00:18:50.000]  他才這麼沉悶
[00:18:50.000 --> 00:18:52.000]  弟兄姊妹
[00:18:52.000 --> 00:18:57.000]  耶穌基督真的
[00:18:57.000 --> 00:19:00.000]  我自己覺得
[00:19:00.000 --> 00:19:02.000]  真的要回去問問他
[00:19:02.000 --> 00:19:05.000]  大家有沒有一個bucket list
[00:19:05.000 --> 00:19:07.000]  寫一些問題去見耶穌
[00:19:07.000 --> 00:19:08.000]  到時要問一下耶穌
[00:19:08.000 --> 00:19:10.000]  耶穌我不太明白
[00:19:10.000 --> 00:19:12.000]  我有時候比較壞
[00:19:12.000 --> 00:19:15.000]  因為我們做解經的解得多
[00:19:15.000 --> 00:19:19.000]  有些真的解不開
[00:19:19.000 --> 00:19:22.000]  所以你來問我有時候
[00:19:22.000 --> 00:19:23.000]  我未必答到你的
[00:19:23.000 --> 00:19:24.000]  有些經文
[00:19:24.000 --> 00:19:25.000]  雖然你見到我
[00:19:25.000 --> 00:19:27.000]  好像斷斷聖經都解到給你聽
[00:19:27.000 --> 00:19:30.000]  但是有些經文我真的解不開
[00:19:30.000 --> 00:19:32.000]  我的bucket list裡面有的
[00:19:32.000 --> 00:19:36.000]  所以問耶穌
[00:19:36.000 --> 00:19:41.000]  耶穌為什麼你這麼沉悶
[00:19:41.000 --> 00:19:42.000]  你不回來都講
[00:19:42.000 --> 00:19:44.000]  你什麼時候回來
