
[00:00:00.000 --> 00:00:07.120]  好,我們說教會需要有一個共同一齊的目標
[00:06:01.740 --> 00:06:03.680]  我們要將這個耶穌吩咐的
[00:06:03.680 --> 00:06:06.760]  我們今天得救,我們這個最好的福音
[00:06:06.760 --> 00:06:09.620]  我們將這個福音傳開
[00:06:09.620 --> 00:06:11.900]  所以教會就是這樣成立
[00:06:11.900 --> 00:06:14.960]  所以弟兄姊妹,如果我們要擁抱
[00:06:14.960 --> 00:06:18.360]  同心合意,興旺福音這個使命的時候
[00:06:18.360 --> 00:06:20.760]  我們必定有一樣東西要很清楚
[00:06:20.760 --> 00:06:22.900]  就是我們要知道
[00:06:22.900 --> 00:06:27.140]  教會的目的
[00:06:27.140 --> 00:06:29.240]  建立的目的是傳福音
[00:06:29.240 --> 00:06:31.340]  因為今天我們在裏面做很多事情
[00:06:31.340 --> 00:06:34.180]  我們在這裏敬拜,我們會禱告,查經
[00:06:34.180 --> 00:06:37.540]  小組,你就要以為我們只是一個團體
[00:06:37.540 --> 00:06:40.080]  聚集一下人,做一下這些事情
[00:06:40.080 --> 00:06:42.220]  其實都一定要做這些事情
[00:06:42.220 --> 00:06:43.460]  這些都是我們要做的
[00:06:43.460 --> 00:06:45.560]  但是最終,你要記得
[00:06:45.560 --> 00:06:48.460]  我們教會最終的使命
[00:06:48.460 --> 00:06:49.800]  是傳福音
[00:06:49.800 --> 00:06:52.560]  如果教會不傳福音,你期望誰傳福音?
[00:06:52.560 --> 00:06:53.860]  你期望什麼團體傳福音?
[00:06:53.860 --> 00:06:59.140]  百貨公司?餐廳?
[00:06:59.140 --> 00:07:00.940]  是教會
[00:07:00.940 --> 00:07:03.100]  所以我們要認清
[00:07:03.100 --> 00:07:05.780]  今天我們教會,譬如我們說同福堂
[00:07:05.780 --> 00:07:07.940]  宗教會存在在地上
[00:07:07.940 --> 00:07:10.340]  我們的意義是什麼?
[00:07:10.340 --> 00:07:12.180]  不是只是聚集一班人
[00:07:12.180 --> 00:07:14.860]  來做一些裏面的事情
[00:07:14.860 --> 00:07:18.020]  而是神說,你們要去
[00:07:18.020 --> 00:07:19.520]  所以是一個內向的
[00:07:19.520 --> 00:07:22.520]  然後我們知道教會是傳福音
[00:07:22.520 --> 00:07:24.860]  所以我們大家要擁抱這個使命
[00:07:24.860 --> 00:07:26.800]  不是說,只有牧師的責任
[00:07:26.800 --> 00:07:30.400]  哦,這個教會領導站在台上,是他的責任
[00:07:30.400 --> 00:07:31.260]  不是的
[00:07:31.260 --> 00:07:33.900]  其實當今天我們是信徒的時候
[00:07:33.900 --> 00:07:36.640]  我們就領受這個這麼美好的福音
[00:07:36.640 --> 00:07:38.040]  今天我們承受了
[00:07:38.040 --> 00:07:40.020]  我們要告訴其他人
[00:07:40.020 --> 00:07:43.180]  你一起來得到這個這麼好的救恩
[00:07:43.180 --> 00:07:44.580]  這個這麼好的福音
[00:07:44.580 --> 00:07:46.620]  你要得到,是不是?
[00:07:46.620 --> 00:07:47.820]  都要跟別人說
[00:07:47.820 --> 00:07:51.160]  然後我們就一起向著這個目標去邁進
[00:07:51.160 --> 00:07:52.320]  我們盼望
[00:07:52.320 --> 00:07:55.860]  我們這樣去認清教會的目的的時候
[00:07:55.860 --> 00:07:59.300]  我們就能夠大家手挽手地
[00:07:59.300 --> 00:08:02.200]  向著這個方向去邁進
[00:08:02.200 --> 00:08:04.400]  所以教會其實不是為
[00:08:04.400 --> 00:08:06.040]  我們今天得到這個福音
[00:08:06.040 --> 00:08:07.500]  我們已經得到這個救恩
[00:08:07.500 --> 00:08:11.840]  所以教會不只是為我們自己而存在
[00:08:11.840 --> 00:08:13.940]  當然在裏面我們也做很多事情
[00:08:13.940 --> 00:08:17.880]  但是教會是為了這個世界而存在的
[00:08:17.880 --> 00:08:21.380]  是為了很多仍然未得救
[00:08:21.380 --> 00:08:24.520]  未聽過福音的人而存在的
[00:08:24.520 --> 00:08:26.060]  大家明不明白?
[00:08:26.060 --> 00:08:29.120]  是啊,所以不只是為了我們一群人
[00:08:29.120 --> 00:08:30.400]  當然我們裏面
[00:08:30.400 --> 00:08:32.560]  我們去敬拜,我們去禱告親近神
[00:08:32.560 --> 00:08:35.800]  我們來有信仰的教導
[00:08:35.800 --> 00:08:37.700]  讓大家知道聖經說什麼
[00:08:37.700 --> 00:08:39.640]  我們都是在說
[00:08:39.640 --> 00:08:42.080]  我們很盼望裝備我們
[00:08:42.080 --> 00:08:43.440]  讓我們更加認識神
[00:08:43.440 --> 00:08:45.640]  更加生命被神去改變
[00:08:45.640 --> 00:08:47.420]  能夠得著這個豐盛的生命
[00:08:47.420 --> 00:08:49.640]  然後我們能夠裝備好
[00:08:49.640 --> 00:08:51.440]  來去見證神
[00:08:51.440 --> 00:08:54.180]  所以福音能夠讓更多人得到
[00:08:54.180 --> 00:08:55.520]  去分享給他們
[00:08:55.520 --> 00:08:59.960]  其實我們也會關懷社區
[00:08:59.960 --> 00:09:01.920]  明年我們會關懷社區
[00:09:01.920 --> 00:09:03.660]  我們關懷社區的原因
[00:09:03.660 --> 00:09:06.300]  是因為神叫我們愛地上的人
[00:09:06.300 --> 00:09:10.260]  但是我們從來都不用關懷
[00:09:10.260 --> 00:09:13.640]  來做一個傳福音的手段
[00:09:13.640 --> 00:09:15.980]  即是說我關懷你
[00:09:15.980 --> 00:09:18.440]  其實是因為我想傳福音給你
[00:09:18.440 --> 00:09:21.280]  其實平時我不是很關心你
[00:09:21.280 --> 00:09:22.880]  即是說我想傳福音給你
[00:09:22.880 --> 00:09:24.040]  我請你吃飯
[00:09:24.040 --> 00:09:24.740]  其實不是的
[00:09:24.740 --> 00:09:26.820]  我們是真心去愛每一個人
[00:09:26.820 --> 00:09:29.380]  神說在小子上面
[00:09:29.380 --> 00:09:31.420]  最少一個就是在他身上
[00:09:31.420 --> 00:09:33.920]  所以我們是無條件去愛任何一個人
[00:09:33.920 --> 00:09:36.460]  但是你們要知道
[00:09:36.460 --> 00:09:39.800]  有時候我和一些社福機構合作的時候
[00:09:39.800 --> 00:09:41.460]  我們很欣賞他們
[00:09:41.460 --> 00:09:44.400]  即是關懷有需要的人
[00:09:44.400 --> 00:09:45.360]  但是我和他們說
[00:09:45.360 --> 00:09:47.200]  我說其實你可不可以讓我們傳福音
[00:09:47.200 --> 00:09:49.780]  因為有些他們會說你們不要傳福音
[00:09:49.780 --> 00:09:51.580]  你們不要傳教
[00:09:51.580 --> 00:09:52.580]  但是我開頭的時候
[00:09:52.580 --> 00:09:53.780]  我都想要和你合作
[00:09:53.780 --> 00:09:55.340]  好啊 我們都要關懷人
[00:09:55.340 --> 00:09:57.140]  但是到最後我都和他們說
[00:09:57.140 --> 00:09:59.420]  請你讓我們能夠講福音
[00:09:59.420 --> 00:10:02.280]  因為我真的和你有些分別
[00:10:02.280 --> 00:10:04.820]  我是教會
[00:10:04.820 --> 00:10:07.320]  我是教會
[00:10:07.320 --> 00:10:09.060]  我希望人得到幫助
[00:10:09.060 --> 00:10:10.760]  得到耶穌的愛
[00:10:10.760 --> 00:10:13.160]  但是我有一個終極的使命
[00:10:13.160 --> 00:10:15.060]  我希望人能夠
[00:10:15.060 --> 00:10:16.740]  不只是得到幫助
[00:10:16.740 --> 00:10:19.640]  而是能夠得救
[00:10:19.640 --> 00:10:21.100]  Amen
[00:10:21.100 --> 00:10:23.300]  我們是要人得救
[00:10:23.300 --> 00:10:25.300]  不只是停在關懷
[00:10:25.300 --> 00:10:26.880]  關懷是必須的
[00:10:26.880 --> 00:10:28.180]  是真心的
[00:10:28.180 --> 00:10:30.080]  但是你不可以不和他講這個福音
[00:10:30.080 --> 00:10:33.220]  因為唯有耶穌才能夠拯救人
[00:10:33.220 --> 00:10:34.320]  我們真的拯救不了
[00:10:34.320 --> 00:10:35.680]  我把我的財產都給他
[00:10:35.680 --> 00:10:38.160]  都未必會改善他的生活
[00:10:38.160 --> 00:10:40.260]  但是唯有耶穌讓人有盼望
[00:10:40.260 --> 00:10:41.760]  讓人在困難當中
[00:10:41.760 --> 00:10:44.060]  能夠得著醫治安慰
[00:10:44.060 --> 00:10:45.420]  走出困境
[00:10:45.420 --> 00:10:46.500]  Amen
[00:10:46.500 --> 00:10:48.700]  所以我們要很清晰
[00:10:48.700 --> 00:10:50.260]  很清晰這件事情
[00:10:50.260 --> 00:10:54.240]  否則我們只是照顧我們裏面的需要
[00:10:54.240 --> 00:10:55.400]  整天集中在我們裏面
[00:10:55.400 --> 00:10:56.500]  要怎樣怎樣
[00:10:56.500 --> 00:10:59.180]  照顧這些失去了福音的使命
[00:10:59.180 --> 00:11:00.500]  個個都不願意出來傳福音
[00:11:00.500 --> 00:11:02.040]  只是自己為內一班人
[00:11:02.040 --> 00:11:03.920]  其實我們真是一個
[00:11:03.920 --> 00:11:07.080]  失去了最重要的靈魂
[00:11:07.080 --> 00:11:08.420]  的一個宗教組織
[00:11:08.420 --> 00:11:09.420]  別人看著這個教會
[00:11:09.420 --> 00:11:11.220]  哦
[00:11:11.220 --> 00:11:12.760]  哦
[00:11:12.760 --> 00:11:13.460]  是不是
[00:11:13.460 --> 00:11:15.620]  完全不知道他們在做什麼
[00:11:15.620 --> 00:11:16.820]  可能是一班人
[00:11:16.820 --> 00:11:19.100]  他們喜歡這樣
[00:11:19.100 --> 00:11:21.760]  但是教會真是有一個使命
[00:11:21.760 --> 00:11:22.360]  好了
[00:11:22.360 --> 00:11:24.660]  我們說我們要一起擁抱這個使命
[00:11:24.660 --> 00:11:27.500]  實在都不容易的
[00:11:27.500 --> 00:11:31.400]  因為有人的地方就不同了
[00:11:31.400 --> 00:11:32.780]  所以其實同心合意
[00:11:32.780 --> 00:11:36.220]  一定我們會遇到挑戰
[00:11:36.220 --> 00:11:37.520]  挑戰是什麼呢
[00:11:37.520 --> 00:11:41.080]  最簡單最直接就是意見不一樣
[00:11:41.080 --> 00:11:42.280]  分歧
[00:11:42.280 --> 00:11:45.280]  然後因為大家意見不同了
[00:11:45.280 --> 00:11:47.420]  說著說著就
[00:11:47.420 --> 00:11:49.760]  你不妥我 我不妥我
[00:11:49.760 --> 00:11:51.160]  可能表面都妥妥的
[00:11:51.160 --> 00:11:53.160]  但是裏面就不太妥
[00:11:53.160 --> 00:11:54.840]  即是張力
[00:11:54.840 --> 00:11:56.440]  見到面阻阻
[00:11:56.440 --> 00:11:58.040]  都很辛苦
[00:11:58.040 --> 00:12:00.600]  其實是很正常
[00:12:00.600 --> 00:12:01.680]  有人的地方
[00:12:01.680 --> 00:12:03.480]  如果教會越大
[00:12:03.480 --> 00:12:04.840]  越難
[00:12:04.840 --> 00:12:05.880]  是不是
[00:12:05.880 --> 00:12:08.240]  要更加多人去同心
[00:12:08.240 --> 00:12:09.740]  是不是比較難
[00:12:09.740 --> 00:12:11.980]  但是
[00:12:11.980 --> 00:12:13.980]  難道我們說沒有嗎
[00:12:13.980 --> 00:12:14.880]  不是的
[00:12:14.880 --> 00:12:15.960]  有些人說
[00:12:15.960 --> 00:12:16.660]  我們沒有
[00:12:16.660 --> 00:12:17.620]  沒有不同意見的
[00:12:17.620 --> 00:12:19.860]  我都想請他們講一個講座
[00:12:19.860 --> 00:12:21.260]  因為
[00:12:21.260 --> 00:12:22.300]  我都很想學一下
[00:12:22.300 --> 00:12:24.560]  怎樣整個這麼大的群體
[00:12:24.560 --> 00:12:26.560]  會沒有不同的意見
[00:12:26.560 --> 00:12:29.000]  但是一般都會有
[00:12:29.000 --> 00:12:31.500]  其實強如這一間
[00:12:31.500 --> 00:12:35.740]  被保羅稱讚為同心合意的教會
[00:12:35.740 --> 00:12:37.380]  其實他在肥辣秘書
[00:12:37.380 --> 00:12:39.980]  都說到裏面的人都吵架
[00:12:39.980 --> 00:12:41.080]  都有紛爭
[00:12:41.080 --> 00:12:42.420]  他講到這間教會裏面
[00:12:42.420 --> 00:12:44.220]  特別提到有兩個女童工
[00:12:44.220 --> 00:12:47.420]  叫做呂雅蝶和秦都姬
[00:12:47.420 --> 00:12:49.960]  兩個吵架
[00:12:49.960 --> 00:12:51.920]  當然他在這裏提出來
[00:12:51.920 --> 00:12:53.520]  他亦都想勸勉
[00:12:53.520 --> 00:12:55.420]  教會是有這些分歧的
[00:12:55.420 --> 00:12:58.200]  不過你們記住要在主裏面
[00:12:58.200 --> 00:12:59.400]  記住同心
[00:12:59.400 --> 00:13:01.760]  你們記住要謙卑
[00:13:01.760 --> 00:13:03.400]  你們記住要有愛
[00:13:03.400 --> 00:13:06.500]  你們記住要放下自己的想法
[00:13:06.500 --> 00:13:07.900]  意見 立場
[00:13:07.900 --> 00:13:10.640]  你們要顧著 守著
[00:13:10.640 --> 00:13:13.140]  教會的使命
[00:13:13.140 --> 00:13:14.720]  當然
[00:13:14.720 --> 00:13:15.620]  如果是你
[00:13:15.620 --> 00:13:17.620]  你都可能會這樣勸勉別人
[00:13:17.620 --> 00:13:19.220]  你見到別人吵架
[00:13:19.220 --> 00:13:20.820]  你記住要放下自己
[00:13:20.820 --> 00:13:22.260]  大家聽聽意見
[00:13:22.260 --> 00:13:24.860]  但其實當你火遮眼的時候
[00:13:24.860 --> 00:13:26.160]  兩個人都是火遮眼的時候
[00:13:26.160 --> 00:13:28.160]  其實你這樣講
[00:13:28.160 --> 00:13:32.100]  都未必聽你的
[00:13:32.100 --> 00:13:35.240]  所以我就想與其這麼辛苦
[00:13:35.240 --> 00:13:36.140]  要經常勸勉
[00:13:36.140 --> 00:13:39.200]  不如我將這些勸勉
[00:13:39.200 --> 00:13:42.340]  做一點點的原則給大家
[00:13:42.340 --> 00:13:46.640]  來看看當我們遇到不同意見的時候
[00:13:46.640 --> 00:13:50.320]  我們要拿些什麼來做標準
[00:13:50.320 --> 00:13:53.080]  例如我和你的意見不一樣
[00:13:53.080 --> 00:13:55.280]  我們怎樣去解決呢
[00:13:55.280 --> 00:13:57.520]  用什麼來做標準呢
[00:13:57.520 --> 00:13:59.520]  因為我們在講
[00:13:59.520 --> 00:14:01.520]  我們是一個信主的群體
[00:14:01.520 --> 00:14:04.800]  福音是我們最大的使命
[00:14:04.800 --> 00:14:08.600]  所以福音是大前提
[00:14:08.600 --> 00:14:11.000]  然後人的意見
[00:14:11.000 --> 00:14:15.000]  不能夠大過神的心意
[00:14:15.000 --> 00:14:17.540]  我們是純屬於神的心意底下
[00:14:17.540 --> 00:14:19.120]  所以人你怎樣想都好
[00:14:19.120 --> 00:14:20.720]  你一定要想福音是大前提
[00:14:20.720 --> 00:14:21.720]  神怎樣想
[00:14:21.720 --> 00:14:23.120]  神最想我們做什麼
[00:14:23.120 --> 00:14:25.420]  你不可以不去做那件事
[00:14:25.420 --> 00:14:26.980]  你只能夠放下你自己
[00:14:26.980 --> 00:14:30.020]  如果你自己的意見和神一樣
[00:14:30.020 --> 00:14:33.520]  所以我們說個人的意見要讓步
[00:14:33.520 --> 00:14:35.460]  然後最終我們不要忘記
[00:14:35.460 --> 00:14:37.160]  我們不要做一些事情
[00:14:37.160 --> 00:14:41.460]  令我們離開了神整個教會
[00:14:41.460 --> 00:14:43.040]  對基督的使命
[00:14:43.040 --> 00:14:44.840]  因為有時候我們會忘記
[00:14:44.840 --> 00:14:46.600]  可能我是敬拜部的
[00:14:46.600 --> 00:14:48.800]  教會只敬拜就可以了
[00:14:48.800 --> 00:14:49.740]  全部都是敬拜
[00:14:49.740 --> 00:14:50.840]  永遠都是敬拜
[00:14:50.840 --> 00:14:53.040]  就不用傳福音了
[00:14:53.040 --> 00:14:54.280]  這個意見很強
[00:14:54.280 --> 00:14:55.180]  那些人都跟著我
[00:14:55.180 --> 00:14:57.020]  那就錯了
[00:14:57.020 --> 00:14:58.520]  一點福音都不傳
[00:14:58.520 --> 00:15:04.160]  所以不能夠離開基督的使命
[00:15:04.160 --> 00:15:06.320]  說到這幾件事
[00:15:06.320 --> 00:15:08.000]  我們就說
[00:15:08.000 --> 00:15:11.800]  其實做真的不容易
[00:15:11.800 --> 00:15:13.300]  不過在聖經裏面
[00:15:13.300 --> 00:15:19.300]  我們見到保羅雖然這樣讚佩勒比教會的信徒
[00:15:19.300 --> 00:15:21.640]  但其實他經常這樣想
[00:15:21.640 --> 00:15:23.740]  他有沒有試過和別人吵架
[00:15:23.740 --> 00:15:26.780]  你在聖經裏面有沒有見到保羅和別人吵架
[00:15:26.780 --> 00:15:27.880]  有的
[00:15:27.880 --> 00:15:32.020]  都說他和其他屬靈領袖吵架
[00:15:32.020 --> 00:15:34.960]  意見不合
[00:15:34.960 --> 00:15:37.820]  今天我想和大家講兩個例子
[00:15:37.820 --> 00:15:43.260]  看看他和當中參與了爭拗的一些領袖
[00:15:43.260 --> 00:15:46.400]  他們怎樣來用這個原則
[00:15:46.400 --> 00:15:47.460]  剛才我們說
[00:15:47.460 --> 00:15:52.940]  福音為大前提來解決問題
[00:15:52.940 --> 00:15:56.500]  第一個就是保羅和巴拿巴拉
[00:15:56.500 --> 00:15:59.680]  如果大家熟悉《律行傳》
[00:15:59.680 --> 00:16:03.180]  就知道他們一起去宣教
[00:16:03.180 --> 00:16:06.180]  第一次的時候他們是很好的
[00:16:06.180 --> 00:16:08.380]  第二次的時候
[00:16:08.380 --> 00:16:15.200]  巴拿巴說想繼續帶他的表弟馬可去
[00:16:15.200 --> 00:16:19.500]  保羅就說不行
[00:16:19.500 --> 00:16:22.000]  給大家一些背景
[00:16:22.000 --> 00:16:23.740]  在第一次宣教旅程
[00:16:23.740 --> 00:16:27.040]  馬可也有去 但中途就走了
[00:16:27.040 --> 00:16:28.740]  聖經沒有說什麼原因
[00:16:28.740 --> 00:16:33.780]  但可能估計他覺得辛苦
[00:16:33.780 --> 00:16:35.580]  或者怎樣就走了
[00:16:35.580 --> 00:16:37.380]  所以第二次
[00:16:37.380 --> 00:16:40.280]  巴拿巴又說要帶他去
[00:16:40.280 --> 00:16:44.680]  保羅就說不行
[00:16:44.680 --> 00:16:46.260]  現在我不是兒戲
[00:16:46.260 --> 00:16:47.700]  你看這個人這麼沒有紀律
[00:16:47.700 --> 00:16:49.860]  無緣無故就走了
[00:16:49.860 --> 00:16:51.100]  但巴拿巴就說
[00:16:51.100 --> 00:16:55.000]  不是啊 年輕人多給他一次機會
[00:16:55.000 --> 00:16:57.600]  就讓他再去一次
[00:16:57.600 --> 00:16:59.340]  好了 又問大家
[00:16:59.340 --> 00:17:02.980]  如果你在中途看到他們爭拗
[00:17:02.980 --> 00:17:04.180]  你會站在哪一邊
[00:17:04.180 --> 00:17:05.940]  你會幫誰
[00:17:05.940 --> 00:17:10.620]  幫保羅的舉手
[00:17:10.620 --> 00:17:14.220]  幫巴拿巴的舉手
[00:17:14.220 --> 00:17:15.820]  巴拿巴比較多
[00:17:15.820 --> 00:17:18.900]  其實不舉手的那些是怎樣呢
[00:17:18.900 --> 00:17:21.500]  不過我知道的 我有時也不舉
[00:17:21.500 --> 00:17:23.400]  其實我也不知道
[00:17:23.400 --> 00:17:29.100]  好了 其實如果你幫保羅
[00:17:29.100 --> 00:17:30.900]  你可能會這樣想
[00:17:30.900 --> 00:17:32.700]  我們現在去宣教
[00:17:32.700 --> 00:17:36.040]  我們現在不是去遊樂園
[00:17:36.040 --> 00:17:39.380]  其實是很重要的事
[00:17:39.380 --> 00:17:41.480]  我還要去建立教會傳福音
[00:17:41.480 --> 00:17:44.720]  一個這樣的人突然又來又走
[00:17:44.720 --> 00:17:46.480]  完全沒有紀律
[00:17:46.480 --> 00:17:48.420]  到時我怎樣搞他
[00:17:48.420 --> 00:17:51.260]  搞到我們整隊散了
[00:17:51.260 --> 00:17:53.220]  所以你看到
[00:17:53.220 --> 00:17:55.100]  他也有理由的
[00:17:55.100 --> 00:17:56.500]  真的有可能發生
[00:17:56.500 --> 00:17:59.100]  不過你見到他的出發點
[00:17:59.100 --> 00:18:01.100]  他視功為重
[00:18:01.100 --> 00:18:02.200]  我一定要有紀律
[00:18:02.200 --> 00:18:04.840]  搞好視功 建立教會
[00:18:04.840 --> 00:18:06.140]  他也對的
[00:18:06.140 --> 00:18:07.840]  如果你幫巴拿巴
