
[00:00:00.000 --> 00:00:02.000]  今日我們一同讀經
[00:01:45.300 --> 00:01:47.700]  求聖靈你在我們當中工作
[00:01:47.700 --> 00:01:50.700]  聽祈禱 奉耶穌基督的聖名求
[00:01:50.700 --> 00:01:51.900]  阿們
[00:01:51.900 --> 00:01:56.900]  好 弟兄姊妹一開始的時候想給你們聽一段聖音
[00:01:56.900 --> 00:01:58.700]  看你們知不知道是什麼來的
[00:01:58.700 --> 00:02:01.100]  OK 預備好了沒有
[00:02:01.100 --> 00:02:15.300]  聽不聽得到
[00:02:15.300 --> 00:02:17.100]  只有十秒
[00:02:21.900 --> 00:02:23.500]  是什麼來的
[00:02:23.500 --> 00:02:29.700]  玩具車聲
[00:02:29.700 --> 00:02:34.700]  有個鬼 有個老鬼是這樣轉
[00:02:34.700 --> 00:02:36.700]  小鳥
[00:02:36.700 --> 00:02:38.500]  前幾天黃昏的時候
[00:02:38.500 --> 00:02:41.100]  我和師母出去散步
[00:02:41.100 --> 00:02:42.700]  去到一個河邊
[00:02:42.700 --> 00:02:44.900]  我遠遠聽到 就是聽到這些聲音
[00:02:44.900 --> 00:02:46.700]  我就很吸引我 究竟
[00:02:46.700 --> 00:02:48.100]  哇 哪裡來的
[00:02:48.100 --> 00:02:52.100]  聲音這麼厲害 越走近就越
[00:02:52.100 --> 00:02:55.900]  那些環迴立體聲是很大很大很大聲
[00:02:55.900 --> 00:02:57.700]  這些就是一些小鳥的聲音
[00:02:57.700 --> 00:03:00.100]  我發現那棵樹 我都沒有數到
[00:03:00.100 --> 00:03:02.100]  起碼超過一百隻小鳥
[00:03:02.100 --> 00:03:03.700]  那些八鳥龜巢
[00:03:03.700 --> 00:03:05.100]  哇 那些聲音
[00:03:05.100 --> 00:03:06.700]  一路聽的時候就很吸引我
[00:03:06.700 --> 00:03:08.100]  究竟這些聲音是哪裡來的
[00:03:08.100 --> 00:03:09.700]  是做什麼的
[00:03:09.700 --> 00:03:11.100]  聽
[00:03:11.100 --> 00:03:14.100]  弟兄姊妹今天你聽不聽到神的聲音
[00:03:14.100 --> 00:03:15.100]  聽不到
[00:03:15.100 --> 00:03:19.100]  弟兄姊妹今天你聽不聽到神的聲音
[00:03:19.100 --> 00:03:23.900]  你會不會很好奇或者很渴慕
[00:03:23.900 --> 00:03:26.300]  想去聽清楚
[00:03:26.300 --> 00:03:29.100]  神想和你說些什麼呢
[00:03:29.100 --> 00:03:32.900]  在舊約記載著一段經文
[00:03:32.900 --> 00:03:35.100]  這段經文是
[00:03:35.100 --> 00:03:39.100]  對以色列人來說是非常非常之重要的
[00:03:39.100 --> 00:03:42.500]  因為是神直接和他們去對話
[00:03:42.500 --> 00:03:43.900]  是神和他們說
[00:03:43.900 --> 00:03:45.700]  是要以色列人去聽的
[00:03:45.700 --> 00:03:47.100]  就是我們剛才讀的一段
[00:03:47.100 --> 00:03:50.100]  《生命記》六章四至九節
[00:03:50.100 --> 00:03:53.100]  《生命記》六章四至九節
[00:03:53.100 --> 00:03:58.100]  那我們下一章
[00:03:58.100 --> 00:04:00.100]  我的powerpoint下一章
[00:04:00.100 --> 00:04:02.100]  下一章
[00:04:02.100 --> 00:04:06.100]  在以色列人的傳統裡面
[00:04:06.100 --> 00:04:08.900]  《生命記》六章四至九節
[00:04:08.900 --> 00:04:15.500]  就是詩碼
[00:04:15.500 --> 00:04:17.500]  詩碼是什麼意思呢
[00:04:17.500 --> 00:04:21.500]  詩碼其實就是原文第一個字
[00:04:21.500 --> 00:04:23.500]  聽的意思
[00:04:23.500 --> 00:04:25.500]  聽
[00:04:25.500 --> 00:04:28.500]  以色列人四十年在曠野漂流
[00:04:28.500 --> 00:04:30.500]  差不多結尾了
[00:04:30.500 --> 00:04:33.500]  他們即將進入去應許之地
[00:04:33.500 --> 00:04:35.500]  摩西對神的子民
[00:04:35.500 --> 00:04:37.900]  重申一次西乃山的約
[00:04:37.900 --> 00:04:39.900]  吩咐他們要遵行神的誡命
[00:04:39.900 --> 00:04:41.300]  律例典章
[00:04:41.300 --> 00:04:45.300]  叫他們子女子子孫孫要敬畏神
[00:04:45.300 --> 00:04:48.300]  以至他們在流乃與物
[00:04:48.300 --> 00:04:51.300]  這個迦南美地裡面能夠蒙福
[00:04:51.300 --> 00:04:55.300]  這個就是今天這段經文的背景
[00:04:55.300 --> 00:04:57.300]  聽
[00:04:57.300 --> 00:05:01.300]  聽不只是單單耳朵聽到
[00:05:01.300 --> 00:05:03.300]  聽
[00:05:03.300 --> 00:05:07.300]  而是我們有沒有跟著這個聲音去行呢
[00:05:07.300 --> 00:05:09.300]  有沒有順從
[00:05:09.300 --> 00:05:11.300]  遵從去做
[00:05:11.300 --> 00:05:12.300]  聽
[00:05:12.300 --> 00:05:14.300]  在創世紀我們知道
[00:05:14.300 --> 00:05:16.300]  亞當夏娃
[00:05:16.300 --> 00:05:18.300]  他們其實是聽到神的聲音
[00:05:18.300 --> 00:05:20.300]  但是他們也知道
[00:05:20.300 --> 00:05:23.300]  什麼是應該做什麼是不應該做
[00:05:23.300 --> 00:05:25.300]  他們沒有聽到神的吩咐
[00:05:25.300 --> 00:05:27.300]  吃了禁果
[00:05:27.300 --> 00:05:30.300]  他們沒有遵從神的命令
[00:05:30.300 --> 00:05:32.300]  就是因為他們不聽話
[00:05:32.300 --> 00:05:37.300]  以致最進入世界人墮落
[00:05:37.300 --> 00:05:40.300]  所以其實聽是很重要的
[00:05:40.300 --> 00:05:42.300]  聽神的話
[00:05:42.300 --> 00:05:44.300]  以致到今天
[00:05:44.300 --> 00:05:47.300]  摩西為什麼命令以色列人要聽神的話呢
[00:05:47.300 --> 00:05:48.300]  就是這個意思
[00:05:48.300 --> 00:05:50.300]  以色列啊
[00:05:50.300 --> 00:05:52.300]  你們要聽
[00:05:52.300 --> 00:05:54.300]  以色列啊你們要聽
[00:05:54.300 --> 00:05:58.300]  今天神也要藉著這段經文提醒我們
[00:05:58.300 --> 00:05:59.300]  有什麼提醒我們呢
[00:05:59.300 --> 00:06:01.300]  今天我們作為神的子民的時候
[00:06:01.300 --> 00:06:03.300]  我們要聽什麼
[00:06:03.300 --> 00:06:04.300]  第一點
[00:06:04.300 --> 00:06:06.300]  就是獨一的神
[00:06:06.300 --> 00:06:08.300]  我們拜獨一的神
[00:06:08.300 --> 00:06:10.300]  在第四節我們一起再讀一次
[00:06:10.300 --> 00:06:12.300]  預備一二三
[00:06:12.300 --> 00:06:13.300]  以色列啊
[00:06:13.300 --> 00:06:15.300]  你要聽耶和華
[00:06:15.300 --> 00:06:18.300]  我們神是獨一的主
[00:06:18.300 --> 00:06:21.300]  首先我們要聽
[00:06:21.300 --> 00:06:23.300]  要知道
[00:06:23.300 --> 00:06:24.300]  要相信
[00:06:24.300 --> 00:06:25.300]  要接受
[00:06:25.300 --> 00:06:27.300]  耶和華
[00:06:27.300 --> 00:06:28.300]  我們的神
[00:06:28.300 --> 00:06:30.300]  是獨一的主
[00:06:31.300 --> 00:06:33.300]  是獨一的
[00:06:33.300 --> 00:06:36.300]  所以我們不會拜其他的東西
[00:06:36.300 --> 00:06:39.300]  最近我經歷過一件事情
[00:06:39.300 --> 00:06:40.300]  就是我看到
[00:06:40.300 --> 00:06:43.300]  有兩件很純白的衣服
[00:06:43.300 --> 00:06:45.300]  露出來的時候
[00:06:45.300 --> 00:06:47.300]  就變成斑點衣服
[00:06:47.300 --> 00:06:49.300]  黑色一點點
[00:06:49.300 --> 00:06:50.300]  為什麼呢
[00:06:50.300 --> 00:06:52.300]  原來這兩件純白的衣服
[00:06:52.300 --> 00:06:55.300]  混合了另外一條深色的褲子
[00:06:55.300 --> 00:06:58.300]  那條深色的褲子是剛剛買回來的
[00:06:58.300 --> 00:07:01.300]  沒穿過就丟進洗衣機
[00:07:01.300 --> 00:07:05.300]  和這兩件純白色的衣服一起洗
[00:07:05.300 --> 00:07:08.300]  結果洗了出來的時候
[00:07:08.300 --> 00:07:09.300]  無論那件純白色的衣服
[00:07:09.300 --> 00:07:11.300]  怎麼再用漂白水漂它
[00:07:11.300 --> 00:07:14.300]  它還是變成了一件斑點的衣服
[00:07:14.300 --> 00:07:18.300]  因為原來不可以這樣混合一起洗
[00:07:18.300 --> 00:07:19.300]  就會污染了
[00:07:19.300 --> 00:07:21.300]  以色列人其實當時也是這樣
[00:07:21.300 --> 00:07:22.300]  你有沒有留意舊約
[00:07:22.300 --> 00:07:24.300]  其實神提醒了以色列人很多次
[00:07:24.300 --> 00:07:26.300]  不斷重複完又重複
[00:07:26.300 --> 00:07:28.300]  就是他們將要進入加南之地
[00:07:28.300 --> 00:07:30.300]  或者進入了加南地的時候
[00:07:30.300 --> 00:07:32.300]  那個地是很棒的
[00:07:32.300 --> 00:07:33.300]  有牛奶與蜜
[00:07:33.300 --> 00:07:35.300]  有牛奶和蜜糖
[00:07:35.300 --> 00:07:38.300]  代表當地很富裕
[00:07:38.300 --> 00:07:41.300]  那個土壤是非常漂亮的
[00:07:41.300 --> 00:07:43.300]  但是在信仰而言
[00:07:43.300 --> 00:07:45.300]  在信仰那裡來說
[00:07:45.300 --> 00:07:49.300]  在加南地是充滿了拜很多假神
[00:07:49.300 --> 00:07:51.300]  很多偶像的地方
[00:07:51.300 --> 00:07:55.300]  他們充滿了拜偶像的風俗
[00:07:55.300 --> 00:07:58.300]  所以神很多次提醒了以色列人
[00:07:58.300 --> 00:08:01.300]  你們進去千萬不要跟隨
[00:08:01.300 --> 00:08:05.300]  但是因為以色列人就不持守住耶和華
[00:08:05.300 --> 00:08:08.300]  是獨一的神這個信念
[00:08:08.300 --> 00:08:12.300]  他們就陷入了屬靈的混亂迷茫
[00:08:12.300 --> 00:08:15.300]  不是一兩個人是整個民族
[00:08:15.300 --> 00:08:18.300]  就是這樣墮落下去被污染了
[00:08:18.300 --> 00:08:24.300]  神在西乃山十誡裡所頒佈的第一誡
[00:08:24.300 --> 00:08:26.300]  我是耶和華
[00:08:26.300 --> 00:08:30.300]  你的上帝除了我以外
[00:08:30.300 --> 00:08:33.300]  你不可有別的神
[00:08:33.300 --> 00:08:34.300]  記得嗎
[00:08:34.300 --> 00:08:37.300]  當我再看看近期
[00:08:37.300 --> 00:08:42.300]  在我們很多人的故鄉那個地方
[00:08:42.300 --> 00:08:45.300]  有某一個的省
[00:08:45.300 --> 00:08:48.300]  是在教會裡面
[00:08:48.300 --> 00:08:52.300]  因為那個地方的教會很喜歡貼那些十誡出來
[00:08:54.300 --> 00:08:58.300]  政府就派專人去將第一誡刪除了
[00:08:58.300 --> 00:09:01.300]  第一誡
[00:09:01.300 --> 00:09:02.300]  我是耶和華
[00:09:02.300 --> 00:09:03.300]  你的上帝除了我以外
[00:09:03.300 --> 00:09:05.300]  你不可有別的神
[00:09:05.300 --> 00:09:09.300]  今天對於我們來說
[00:09:09.300 --> 00:09:12.300]  我們只是相信
[00:09:12.300 --> 00:09:13.300]  接受
[00:09:13.300 --> 00:09:16.300]  拜唯一的獨一的真神
[00:09:16.300 --> 00:09:20.300]  今天
[00:09:20.300 --> 00:09:21.300]  弟兄姊妹
[00:09:21.300 --> 00:09:22.300]  哪一個是我們的主
[00:09:22.300 --> 00:09:23.300]  哪一個是我們的神呢
[00:09:23.300 --> 00:09:25.300]  在你自己的心裡面
[00:09:25.300 --> 00:09:27.300]  你是不是呢
[00:09:27.300 --> 00:09:28.300]  你說
[00:09:28.300 --> 00:09:30.300]  是啊牧師我是信神的
[00:09:30.300 --> 00:09:32.300]  我是信耶穌的
[00:09:32.300 --> 00:09:34.300]  但是在你現實生活當中
[00:09:34.300 --> 00:09:37.300]  你是不是真的持守著這個
[00:09:37.300 --> 00:09:40.300]  拜一個神的信仰呢
[00:09:40.300 --> 00:09:43.300]  包括在你人生當中
[00:09:43.300 --> 00:09:44.300]  你有沒有呢
[00:09:44.300 --> 00:09:46.300]  將其他的東西
[00:09:46.300 --> 00:09:47.300]  的位置
[00:09:47.300 --> 00:09:49.300]  看它的位置
[00:09:49.300 --> 00:09:50.300]  升高到
[00:09:50.300 --> 00:09:52.300]  和神差不多的等級
[00:09:52.300 --> 00:09:54.300]  甚至是比神還要大呢
[00:09:54.300 --> 00:09:59.300]  你家庭裡面
[00:09:59.300 --> 00:10:01.300]  有沒有呢
[00:10:01.300 --> 00:10:03.300]  特別今天是父親節
[00:10:03.300 --> 00:10:05.300]  澳洲的父親節
[00:10:05.300 --> 00:10:07.300]  特別也問問在座的
[00:10:07.300 --> 00:10:08.300]  作為父親的弟兄
[00:10:08.300 --> 00:10:10.300]  一家之主
[00:10:10.300 --> 00:10:12.300]  神是派
[00:10:12.300 --> 00:10:14.300]  讓我們成為在家庭裡面
[00:10:14.300 --> 00:10:15.300]  作帶領的人
[00:10:15.300 --> 00:10:18.300]  神差派我們成為帶領的人
[00:10:18.300 --> 00:10:19.300]  在家庭裡面
[00:10:19.300 --> 00:10:20.300]  但是我們不是
[00:10:20.300 --> 00:10:22.300]  那個神來的
[00:10:22.300 --> 00:10:25.300]  只有神才是我們家庭的神
[00:10:25.300 --> 00:10:26.300]  作為一個丈夫
[00:10:26.300 --> 00:10:29.300]  作為一個父親的角色
[00:10:29.300 --> 00:10:31.300]  你有沒有聽神的話
[00:10:31.300 --> 00:10:33.300]  用神的真理
[00:10:33.300 --> 00:10:34.300]  帶領你的家人
[00:10:34.300 --> 00:10:35.300]  一起生活
[00:10:35.300 --> 00:10:36.300]  一起呢
[00:10:36.300 --> 00:10:38.300]  是拜這個獨一的真神呢
[00:10:38.300 --> 00:10:41.300]  換句話來說
[00:10:41.300 --> 00:10:43.300]  今天你家裡面
[00:10:43.300 --> 00:10:45.300]  最看重的是什麼呢
[00:10:45.300 --> 00:10:49.300]  弟兄的珍藏品很重要
[00:10:49.300 --> 00:10:50.300]  是不是
[00:10:50.300 --> 00:10:51.300]  我相信這些
[00:10:51.300 --> 00:10:52.300]  不會重要過你的子女
[00:10:52.300 --> 00:10:54.300]  不會重要過上帝
[00:10:54.300 --> 00:10:55.300]  工作很重要
[00:10:55.300 --> 00:10:56.300]  金錢很重要
[00:10:56.300 --> 00:10:57.300]  房屋很重要
[00:10:57.300 --> 00:10:58.300]  配偶很重要
[00:10:58.300 --> 00:11:00.300]  子女很重要
[00:11:00.300 --> 00:11:02.300]  但是沒有一樣東西
[00:11:02.300 --> 00:11:03.300]  沒有一樣的事情
[00:11:03.300 --> 00:11:05.300]  比我們的神
[00:11:05.300 --> 00:11:07.300]  是最重要的
[00:11:07.300 --> 00:11:08.300]  我們的家庭裡面
[00:11:08.300 --> 00:11:10.300]  我們要清楚
[00:11:10.300 --> 00:11:11.300]  神才是我們一家
[00:11:11.300 --> 00:11:12.300]  最重要的那個主
[00:11:12.300 --> 00:11:14.300]  那個神
[00:11:14.300 --> 00:11:16.300]  你同意嗎
[00:11:16.300 --> 00:11:18.300]  獨一的主
[00:11:18.300 --> 00:11:20.300]  第二點
[00:11:20.300 --> 00:11:21.300]  去到盡了第二點
[00:11:21.300 --> 00:11:23.300]  第五節我們一起讀
[00:11:23.300 --> 00:11:26.300]  你要盡心盡性盡力
[00:11:26.300 --> 00:11:28.300]  愛耶和華你的神
[00:11:28.300 --> 00:11:30.300]  剛才我們說
[00:11:30.300 --> 00:11:32.300]  我們要拜獨一的真神
[00:11:32.300 --> 00:11:33.300]  第二就是
[00:11:33.300 --> 00:11:35.300]  我們怎樣去回應
[00:11:35.300 --> 00:11:37.300]  去拜這個獨一的真神呢
[00:11:37.300 --> 00:11:39.300]  最好的回應就是摩西所說的
[00:11:39.300 --> 00:11:41.300]  我們要盡心盡性盡力
[00:11:41.300 --> 00:11:43.300]  去愛我們的神
[00:11:46.300 --> 00:11:49.300]  神昔日他在以色列
[00:11:49.300 --> 00:11:52.300]  他拯救這班以色列的人
[00:11:52.300 --> 00:11:54.300]  在埃及地
[00:11:54.300 --> 00:11:57.300]  將他們圍爐之地拯救出來
[00:11:57.300 --> 00:11:58.300]  過紅海
[00:11:58.300 --> 00:12:01.300]  然後漂流進入流乃與物之地
[00:12:01.300 --> 00:12:04.300]  神是拯救他的子民的神
[00:12:04.300 --> 00:12:06.300]  是配得以色列這樣
[00:12:06.300 --> 00:12:08.300]  去到盡去愛他的
[00:12:08.300 --> 00:12:10.300]  盡心
[00:12:10.300 --> 00:12:12.300]  什麼叫盡心呢
[00:12:12.300 --> 00:12:14.300]  是用盡我們的心智
[00:12:14.300 --> 00:12:15.300]  我們的意志
[00:12:15.300 --> 00:12:17.300]  真心地去愛神
[00:12:17.300 --> 00:12:19.300]  盡性
[00:12:19.300 --> 00:12:20.300]  是用我們整條命
[00:12:20.300 --> 00:12:22.300]  整個生命去愛神
[00:12:22.300 --> 00:12:24.300]  盡力
[00:12:24.300 --> 00:12:25.300]  出盡力
[00:12:25.300 --> 00:12:27.300]  用盡我們一切的力量
[00:12:27.300 --> 00:12:29.300]  甚至我們所擁有的
[00:12:29.300 --> 00:12:30.300]  所有的資源
[00:12:30.300 --> 00:12:31.300]  所有的東西
[00:12:31.300 --> 00:12:32.300]  去愛神
[00:12:32.300 --> 00:12:35.300]  由從你的內心開始
[00:12:35.300 --> 00:12:37.300]  至到外在身體
[00:12:37.300 --> 00:12:39.300]  和你所擁有的物資
[00:12:39.300 --> 00:12:40.300]  金錢
[00:12:40.300 --> 00:12:41.300]  所有的東西
[00:12:41.300 --> 00:12:42.300]  用盡一切所有的東西
[00:12:42.300 --> 00:12:43.300]  去愛神
[00:12:43.300 --> 00:12:44.300]  去服侍神
[00:12:44.300 --> 00:12:46.300]  這就是這句話的意思
[00:12:46.300 --> 00:12:48.300]  盡心盡性盡力
[00:12:48.300 --> 00:12:49.300]  愛耶和華
[00:12:49.300 --> 00:12:50.300]  我們的神
[00:12:50.300 --> 00:12:51.300]  盡
[00:12:51.300 --> 00:12:53.300]  盡力
[00:12:53.300 --> 00:12:55.300]  盡
[00:12:55.300 --> 00:12:57.300]  是毫無保留的
[00:12:57.300 --> 00:13:00.300]  我不知道有沒有和你們說過
[00:13:00.300 --> 00:13:05.300]  我曾經也是一個賽跑手
[00:13:05.300 --> 00:13:07.300]  有沒有聽過
[00:13:07.300 --> 00:13:09.300]  有沒有聽過這個很新
[00:13:09.300 --> 00:13:13.300]  我是代表學校參加校際賽跑的
[00:13:14.300 --> 00:13:16.300]  看不出來吧
[00:13:16.300 --> 00:13:20.300]  我是參加短跑
[00:13:20.300 --> 00:13:21.300]  100米的
[00:13:21.300 --> 00:13:25.300]  為什麼我可以代表學校呢
[00:13:25.300 --> 00:13:27.300]  因為我的大腿很粗
[00:13:27.300 --> 00:13:30.300]  大腿夠粗就夠力
[00:13:30.300 --> 00:13:32.300]  100米是講求什麼呢
[00:13:32.300 --> 00:13:34.300]  爆炸力
[00:13:34.300 --> 00:13:36.300]  一聽到槍聲
[00:13:36.300 --> 00:13:37.300]  就立刻起步
[00:13:37.300 --> 00:13:39.300]  就要立刻不留力地向前衝
[00:13:39.300 --> 00:13:41.300]  因為100米很短時間
[00:13:42.300 --> 00:13:45.300]  你不留力就一直向著目標
[00:13:45.300 --> 00:13:47.300]  終點就衝過去
[00:13:47.300 --> 00:13:49.300]  用盡力發盡全力衝過去
[00:13:49.300 --> 00:13:50.300]  就是
[00:13:50.300 --> 00:13:53.300]  弟兄姊妹
[00:13:53.300 --> 00:13:54.300]  我們的人生
[00:13:54.300 --> 00:13:55.300]  我們的信仰
[00:13:55.300 --> 00:13:56.300]  我們對神有沒有
[00:13:56.300 --> 00:13:58.300]  我還年輕
[00:13:58.300 --> 00:14:01.300]  暫時我還有很多其他需要
[00:14:01.300 --> 00:14:02.300]  留下自己的錢
[00:14:02.300 --> 00:14:03.300]  留下自己的青春
[00:14:03.300 --> 00:14:04.300]  留下自己的時間
[00:14:04.300 --> 00:14:06.300]  遲些到我年長的時候
[00:14:06.300 --> 00:14:08.300]  我一定會給多一點神
[00:14:09.300 --> 00:14:12.300]  我們看Facebook已經聽了很多
[00:14:12.300 --> 00:14:13.300]  到年長的時候
[00:14:13.300 --> 00:14:14.300]  我們給了很多錢
[00:14:14.300 --> 00:14:15.300]  給了藥
[00:14:15.300 --> 00:14:17.300]  給自己治病
[00:14:17.300 --> 00:14:20.300]  盡
[00:14:20.300 --> 00:14:23.300]  我們有沒有在現在這一刻
[00:14:23.300 --> 00:14:26.300]  你去到盡地去愛神
[00:14:26.300 --> 00:14:28.300]  跟從神 服侍神
[00:14:28.300 --> 00:14:29.300]  不單止你
[00:14:29.300 --> 00:14:31.300]  你和你一家
[00:14:31.300 --> 00:14:33.300]  是不是都這樣呢
[00:14:33.300 --> 00:14:35.300]  毫無保留地去愛呢
[00:14:35.300 --> 00:14:38.300]  我其實很喜歡《愛是不保留而受施國》
[00:14:38.300 --> 00:14:40.300]  其實真是已經
[00:14:40.300 --> 00:14:42.300]  對於我們廣東人來說
[00:14:42.300 --> 00:14:44.300]  已經唱到識背
[00:14:44.300 --> 00:14:46.300]  由頭到尾都識背了
[00:14:46.300 --> 00:14:47.300]  特別是說到
[00:14:47.300 --> 00:14:50.300]  誰因受痛苦被懸掛在木頭
[00:14:50.300 --> 00:14:52.300]  到最後
[00:14:52.300 --> 00:14:55.300]  我已決定今生再沒所求
[00:14:55.300 --> 00:14:59.300]  唯望得主稱讚已足夠
[00:14:59.300 --> 00:15:01.300]  真是我們為著自己
[00:15:01.300 --> 00:15:02.300]  去到人生一個階段
[00:15:02.300 --> 00:15:03.300]  我們知道
[00:15:03.300 --> 00:15:05.300]  不是為自己求那麼多
[00:15:05.300 --> 00:15:07.300]  但我們為著神的緣故
[00:15:07.300 --> 00:15:09.300]  我們會毫無保留
[00:15:09.300 --> 00:15:10.300]  去到盡
[00:15:10.300 --> 00:15:12.300]  這個對於我們來說
[00:15:12.300 --> 00:15:13.300]  是一個挑戰
[00:15:13.300 --> 00:15:14.300]  大英姐妹
[00:15:14.300 --> 00:15:15.300]  不容易
[00:15:15.300 --> 00:15:16.300]  因為我們人
[00:15:16.300 --> 00:15:17.300]  是會有私心
[00:15:17.300 --> 00:15:19.300]  我們會有hesitation
[00:15:19.300 --> 00:15:21.300]  但神就這樣挑戰我們
[00:15:21.300 --> 00:15:22.300]  不單止是我們家庭
[00:15:22.300 --> 00:15:24.300]  要拜獨一的真神
[00:15:24.300 --> 00:15:26.300]  更加是要去到盡
[00:15:26.300 --> 00:15:27.300]  正正剛才我們奉獻
[00:15:27.300 --> 00:15:28.300]  我們知道
[00:15:28.300 --> 00:15:29.300]  今日我們所擁有的東西
[00:15:29.300 --> 00:15:32.300]  包括我們自己的身體
[00:15:32.300 --> 00:15:33.300]  我們的時間
[00:15:33.300 --> 00:15:34.300]  我們的家庭任何的東西
[00:15:34.300 --> 00:15:36.300]  其實都是屬於神
[00:15:36.300 --> 00:15:38.300]  是神給我們托管
[00:15:38.300 --> 00:15:40.300]  去到盡
[00:15:40.300 --> 00:15:41.300]  去愛神
[00:15:41.300 --> 00:15:43.300]  第三點
[00:15:43.300 --> 00:15:44.300]  最後一點
[00:15:44.300 --> 00:15:46.300]  自己教
[00:15:46.300 --> 00:15:49.300]  我們讀第六至第九節一起
[00:15:49.300 --> 00:15:51.300]  預備一二三
[00:15:51.300 --> 00:15:53.300]  我今日所吩咐你的話
[00:15:53.300 --> 00:15:55.300]  都要記在心上
[00:15:55.300 --> 00:15:58.300]  也要殷勤教訓你的兒女
[00:15:58.300 --> 00:16:00.300]  無論你坐在家裡
[00:16:00.300 --> 00:16:02.300]  行在路上
[00:16:02.300 --> 00:16:03.300]  闖下
[00:16:03.300 --> 00:16:04.300]  起來
[00:16:04.300 --> 00:16:05.300]  都要談論
[00:16:05.300 --> 00:16:09.300]  也要繫在手上為記號
[00:16:09.300 --> 00:16:11.300]  戴在額上為經文
[00:16:11.300 --> 00:16:15.300]  又要寫在你房屋的門框上
[00:16:15.300 --> 00:16:17.300]  並你的城門上
[00:16:17.300 --> 00:16:20.300]  自己教是什麼意思呢
[00:16:20.300 --> 00:16:21.300]  自己兒女
[00:16:21.300 --> 00:16:23.300]  自己教
[00:16:23.300 --> 00:16:26.300]  摩西他們要意識別人
[00:16:26.300 --> 00:16:28.300]  一定要聽從的是
[00:16:28.300 --> 00:16:30.300]  我今日所吩咐你們的話
[00:16:30.300 --> 00:16:31.300]  要記在心裡
[00:16:31.300 --> 00:16:32.300]  摩西知道
[00:16:32.300 --> 00:16:35.300]  信仰不只是這一代的事情
[00:16:35.300 --> 00:16:37.300]  不是當時那一代的事情
[00:16:37.300 --> 00:16:40.300]  而是要靠世世代代堅守下去
[00:16:40.300 --> 00:16:42.300]  所以他對以色列人說
[00:16:42.300 --> 00:16:45.300]  你要殷勤教訓你們的兒女
[00:16:45.300 --> 00:16:47.300]  中國人有一句話
[00:16:47.300 --> 00:16:49.300]  左耳入
[00:16:49.300 --> 00:16:50.300]  右耳出
[00:16:50.300 --> 00:16:52.300]  我不知道你小時候
[00:16:52.300 --> 00:16:55.300]  有沒有被你父母這樣說過
[00:16:55.300 --> 00:16:57.300]  或者你現在有沒有這樣說你們的子女
[00:16:57.300 --> 00:16:59.300]  不過可能你說他們都不明白
[00:16:59.300 --> 00:17:01.300]  什麼叫左耳入右耳出
[00:17:02.300 --> 00:17:05.300]  聽了好像沒聽過一樣
