
[00:00:00.000 --> 00:00:10.000]  很高興能夠跟大家一齊敬拜神,分享神的話語。
[00:02:25.000 --> 00:02:31.000]  只能夠獨自去承受很痛苦、悲哀或者失望,
[00:02:31.000 --> 00:02:39.000]  或者埋怨會聽天由命。
[00:02:39.000 --> 00:02:42.000]  相信大家都會知道,
[00:02:42.000 --> 00:02:47.000]  這個題目講這種事,
[00:02:47.000 --> 00:02:51.000]  是自古以來在人類的歷史裡面,
[00:02:51.000 --> 00:02:56.000]  人人都要去面對的,
[00:02:56.000 --> 00:03:02.000]  數千年來人不斷去探索這個題目,
[00:03:02.000 --> 00:03:07.000]  就是人生意義,或者生活的意義。
[00:03:07.000 --> 00:03:09.000]  很想找到答案,
[00:03:09.000 --> 00:03:15.000]  但卻始終未能找到一個真正可以令人信服的答案,
[00:03:15.000 --> 00:03:21.000]  除非你相信聖經所講。
[00:03:21.000 --> 00:03:26.000]  這麼博大精深的題目,我又何德何能呢?
[00:03:26.000 --> 00:03:32.000]  有限的知識能力、智慧、人生經歷都是有限的,
[00:03:32.000 --> 00:03:34.000]  怎麼可以將一個這麼大的題目,
[00:03:34.000 --> 00:03:37.000]  能夠在短時間內跟大家講得完整,
[00:03:37.000 --> 00:03:40.000]  能夠講得明白呢?
[00:03:40.000 --> 00:03:47.000]  或者你給我多點時間,我也未必能夠講得明白。
[00:03:47.000 --> 00:03:51.000]  所以求聖靈今天幫助我們,
[00:03:51.000 --> 00:03:53.000]  無論講也好,聽也好,
[00:03:53.000 --> 00:03:57.000]  希望能夠講得好一點,聽的能夠聽得好一點,
[00:03:57.000 --> 00:04:02.000]  幫助我們將所學到、所聽到的訊息放在心裡面,
[00:04:02.000 --> 00:04:08.000]  更重要的是將訊息放在我們的生活裡面。
[00:04:08.000 --> 00:04:15.000]  今天的講題叫做「無所增添,無所減少」,
[00:04:15.000 --> 00:04:20.000]  意思是說人生的際遇非人所能夠控制,
[00:04:20.000 --> 00:04:25.000]  不是你說想要就要,或者你說想不要就不要。
[00:04:25.000 --> 00:04:33.000]  人控制不了,在適當的時候,它就會發生。
[00:04:33.000 --> 00:04:39.000]  因為一切的事情都是在神的計劃裡面,
[00:04:39.000 --> 00:04:44.000]  人在當中,但是不是無奈的。
[00:04:44.000 --> 00:04:46.000]  今天的經文告訴我們,
[00:04:46.000 --> 00:04:52.000]  神的計劃本來是美好的,對人是有益處的。
[00:04:52.000 --> 00:04:56.000]  所以如果我們明白這個真理,
[00:04:56.000 --> 00:05:00.000]  我們又願意配合這個真理來生活,
[00:05:00.000 --> 00:05:03.000]  即是按照聖經的教訓來生活,
[00:05:03.000 --> 00:05:09.000]  我們就能夠經歷神給我們的美好的計劃,
[00:05:09.000 --> 00:05:14.000]  我們就能夠享受生命,享受生活。
[00:05:14.000 --> 00:05:19.000]  這個就是今天想給大家的訊息。
[00:05:19.000 --> 00:05:25.000]  我們看傳道書三章一節,
[00:05:25.000 --> 00:05:31.000]  「凡事都有定期,天下萬無都有定時。」
[00:05:31.000 --> 00:05:39.000]  傳道者說所有的事情都會在適當的時候,
[00:05:39.000 --> 00:05:48.000]  定期,適當的時候,或者一個既定時間,會發生。
[00:05:48.000 --> 00:05:55.000]  我們可能會懷疑傳道者所說的這一句話,
[00:05:55.000 --> 00:05:59.000]  因為在現實生活裡面,很多的事情,
[00:05:59.000 --> 00:06:02.000]  都是意外發生的事情,
[00:06:02.000 --> 00:06:04.000]  是想都沒有想過的,
[00:06:04.000 --> 00:06:06.000]  是沒有想過在那個時候會發生的,
[00:06:06.000 --> 00:06:09.000]  它是突然發生的。
[00:06:09.000 --> 00:06:16.000]  這樣怎可以說是有定期,定時來發生的呢?
[00:06:16.000 --> 00:06:19.000]  或者我們轉個問題來問,
[00:06:19.000 --> 00:06:23.000]  哪個定呢?
[00:06:23.000 --> 00:06:27.000]  後面的經文就會告訴我們,
[00:06:27.000 --> 00:06:31.000]  是誰定呢?是神所定。
[00:06:31.000 --> 00:06:36.000]  所以傳道者這一句話背後的意思就是說,
[00:06:36.000 --> 00:06:41.000]  每一件事情的發生都是在神的計劃裡面,
[00:06:41.000 --> 00:06:45.000]  是神掌管著一切,
[00:06:45.000 --> 00:06:53.000]  只不過是我們人無法完全掌握或者不明白。
[00:06:53.000 --> 00:06:57.000]  傳道者在以下的經文,
[00:06:57.000 --> 00:07:02.000]  他舉出了很多的例子來證明他這個觀點是正確的。
[00:07:02.000 --> 00:07:06.000]  他在第二至第八節裡面,
[00:07:06.000 --> 00:07:11.000]  列出了種種的人生遭遇,
[00:07:11.000 --> 00:07:14.000]  人處身在那些遭遇裡面,
[00:07:14.000 --> 00:07:17.000]  他一定會做一個抉擇,
[00:07:17.000 --> 00:07:25.000]  而那些抉擇就會帶給他不同的情緒反應。
[00:07:25.000 --> 00:07:28.000]  這種情緒反應對他的生命,
[00:07:28.000 --> 00:07:31.000]  對生活都會有很大的影響。
[00:07:31.000 --> 00:07:33.000]  在這幾節的經文,
[00:07:33.000 --> 00:07:38.000]  每一節的經文裡面都有兩組人生遭遇的對比,
[00:07:38.000 --> 00:07:41.000]  你可以說是將它極端化,
[00:07:41.000 --> 00:07:44.000]  讓我們容易去理解分析。
[00:07:44.000 --> 00:07:47.000]  在七節的經文裡面,
[00:07:47.000 --> 00:07:49.000]  有十四組的對比,
[00:07:49.000 --> 00:07:54.000]  就是說有28種的人生遭遇在裡面。
[00:07:54.000 --> 00:07:56.000]  在我自己看來,
[00:07:56.000 --> 00:07:58.000]  就算是現代人,
[00:07:58.000 --> 00:08:05.000]  我們都必定會經歷過或多或少會經歷這些遭遇的。
[00:08:05.000 --> 00:08:14.000]  所以值得我們今天的人仍然要去留意這些訊息。
[00:08:14.000 --> 00:08:17.000]  我們看第二節。
[00:08:17.000 --> 00:08:19.000]  生有時,死有時,
[00:08:19.000 --> 00:08:20.000]  栽種有時,
[00:08:20.000 --> 00:08:22.000]  拔出所栽種的也有時,
[00:08:22.000 --> 00:08:24.000]  殺戮有時,
[00:08:24.000 --> 00:08:25.000]  醫治有時,
[00:08:25.000 --> 00:08:27.000]  拆毀有時,
[00:08:27.000 --> 00:08:28.000]  建造有時,
[00:08:28.000 --> 00:08:35.000]  我將這兩節的經文裡面所講的遭遇,
[00:08:35.000 --> 00:08:41.000]  將它列為生死之間的抉擇。
[00:08:41.000 --> 00:08:46.000]  傳道者他首先去講到生死的問題,
[00:08:46.000 --> 00:08:48.000]  為什麼呢?
[00:08:48.000 --> 00:08:53.000]  因為生死是人生最大的兩件事,
[00:08:53.000 --> 00:08:59.000]  而這兩件事所引發起的情緒也是最嚴重的,
[00:08:59.000 --> 00:09:04.000]  也最影響一個人的生活和心情。
[00:09:04.000 --> 00:09:07.000]  無論是決定自己的生死,
[00:09:07.000 --> 00:09:10.000]  或者決定別人的生死,
[00:09:10.000 --> 00:09:13.000]  都是一個很難決定的事,
[00:09:13.000 --> 00:09:16.000]  在當中的情緒都會很高漲,
[00:09:16.000 --> 00:09:19.000]  也會有很大的低潮,
[00:09:19.000 --> 00:09:23.000]  在當中的情緒都會很高漲,
[00:09:23.000 --> 00:09:27.000]  也會有很大的掙扎和困難。
[00:09:27.000 --> 00:09:31.000]  我們可以想像一下,
[00:09:31.000 --> 00:09:34.000]  當一個生命誕生的時候,
[00:09:34.000 --> 00:09:39.000]  周圍的人應該會很開心,
[00:09:39.000 --> 00:09:42.000]  但如果當有一個嬰孩出生的時候,
[00:09:42.000 --> 00:09:43.000]  他周圍的人,
[00:09:43.000 --> 00:09:46.000]  甚至生他的父母都不開心的時候,
[00:09:46.000 --> 00:09:50.000]  那你猜會怎樣呢?
[00:09:50.000 --> 00:09:52.000]  這個嬰孩長大之後,
[00:09:52.000 --> 00:09:56.000]  我相信他一生都會很痛苦,
[00:09:56.000 --> 00:10:01.000]  我們都聽過很多這類的個案,
[00:10:01.000 --> 00:10:02.000]  如果一個小朋友,
[00:10:02.000 --> 00:10:06.000]  他自小都被別人不受歡迎的時候,
[00:10:06.000 --> 00:10:07.000]  他一生都會很痛苦,
[00:10:07.000 --> 00:10:08.000]  很自卑,
[00:10:08.000 --> 00:10:13.000]  很多問題。
[00:10:13.000 --> 00:10:15.000]  所以我們要珍惜每一個生命,
[00:10:15.000 --> 00:10:18.000]  無論發生了什麼事情,
[00:10:18.000 --> 00:10:21.000]  每一個生命都是值得去尊重,
[00:10:21.000 --> 00:10:26.000]  值得去關懷和愛護和保存,
[00:10:26.000 --> 00:10:28.000]  無論是一個小小的生命,
[00:10:28.000 --> 00:10:30.000]  還是還未出生的,
[00:10:30.000 --> 00:10:33.000]  所謂還未見天日,
[00:10:33.000 --> 00:10:37.000]  未見日光的一個胎兒的生命,
[00:10:37.000 --> 00:10:42.000]  或者是一個臨終的生命,
[00:10:42.000 --> 00:10:44.000]  都是值得我們去珍惜,
[00:10:44.000 --> 00:10:46.000]  值得我們去尊重,
[00:10:46.000 --> 00:10:51.000]  因為每一個生命都是有神的形象,
[00:10:51.000 --> 00:10:53.000]  是神所做,
[00:10:53.000 --> 00:11:00.000]  是神賜予的生命,
[00:11:00.000 --> 00:11:03.000]  在實際的生活當中,
[00:11:03.000 --> 00:11:10.000]  生死的抉擇的確是很困難,
[00:11:10.000 --> 00:11:15.000]  譬如我們究竟想不想生,
[00:11:15.000 --> 00:11:17.000]  還是不想生呢?
[00:11:17.000 --> 00:11:19.000]  這個「生」字有兩種意思,
[00:11:19.000 --> 00:11:21.000]  你想不想生孩子,
[00:11:21.000 --> 00:11:23.000]  還是不想生孩子呢?
[00:11:23.000 --> 00:11:24.000]  想不想生存,
[00:11:24.000 --> 00:11:26.000]  還是不想生存呢?
[00:11:26.000 --> 00:11:27.000]  你想不想死,
[00:11:27.000 --> 00:11:32.000]  還是不想死呢?
[00:11:32.000 --> 00:11:36.000]  還是繼續在醫院裡插著喉嚨呢?
[00:11:36.000 --> 00:11:39.000]  還是拔喉嚨呢?
[00:11:39.000 --> 00:11:42.000]  這是很難做的決定,
[00:11:42.000 --> 00:11:48.000]  是繼續求醫還是不想醫呢?
[00:11:48.000 --> 00:11:50.000]  當事人處身其中,
[00:11:50.000 --> 00:11:53.000]  會有很大的掙扎,
[00:11:53.000 --> 00:11:55.000]  很痛苦,
[00:11:55.000 --> 00:11:57.000]  很大的憂慮,
[00:11:57.000 --> 00:12:04.000]  身邊的人同樣會很痛苦,
[00:12:04.000 --> 00:12:06.000]  還要想一想,
[00:12:06.000 --> 00:12:11.000]  在當時這樣的處境裡所做的抉擇,
[00:12:11.000 --> 00:12:15.000]  一定是想著是一個最好的出路,
[00:12:15.000 --> 00:12:20.000]  想來想去都是最好的做法,
[00:12:20.000 --> 00:12:23.000]  但是往往事與願違,
[00:12:23.000 --> 00:12:29.000]  後來發覺原來這個抉擇不是那麼好,
[00:12:29.000 --> 00:12:31.000]  那怎麼辦呢?
[00:12:31.000 --> 00:12:33.000]  那會很痛苦,
[00:12:33.000 --> 00:12:35.000]  會很掙扎,
[00:12:35.000 --> 00:12:40.000]  如果周圍的人還會發出指責埋怨的時候,
[00:12:40.000 --> 00:12:45.000]  那就更加悲哀,
[00:12:45.000 --> 00:12:50.000]  有人為了要見臨終的家人、親人最後的一面,
[00:12:50.000 --> 00:12:53.000]  會不惜付高昂的代價,
[00:12:53.000 --> 00:12:57.000]  會不惜不遠千里,
[00:12:57.000 --> 00:13:00.000]  會放下工作無論多重要,
[00:13:00.000 --> 00:13:05.000]  趕去見親人的最後一面,
[00:13:05.000 --> 00:13:08.000]  趕得到的自然很得安慰,
[00:13:08.000 --> 00:13:11.000]  趕不到怎麼辦呢?
[00:13:11.000 --> 00:13:19.000]  常常會很掙扎很痛苦,
[00:13:19.000 --> 00:13:21.000]  各位大兄姐妹,
[00:13:21.000 --> 00:13:23.000]  我真的想告訴大家,
[00:13:23.000 --> 00:13:28.000]  生命是掌管在神的手裡,
[00:13:28.000 --> 00:13:31.000]  甚至我會相信,
[00:13:31.000 --> 00:13:36.000]  能否見到臨終的家人的最後一面,
[00:13:36.000 --> 00:13:38.000]  都是掌管在神的手裡,
[00:13:38.000 --> 00:13:47.000]  人是很難強求或指定怎樣發生,
[00:13:47.000 --> 00:13:51.000]  人無法控制這些事情,
[00:13:51.000 --> 00:13:58.000]  所以當遇到這樣的事情的時候,
[00:13:58.000 --> 00:14:06.000]  我們無需要太過自責,
[00:14:06.000 --> 00:14:10.000]  有人為了臨終的親人,
[00:14:10.000 --> 00:14:14.000]  守候在床邊很多的日子,
[00:14:14.000 --> 00:14:17.000]  但是去到那一刻,
[00:14:17.000 --> 00:14:21.000]  他會走開一會兒,
[00:14:21.000 --> 00:14:23.000]  就是那一刻,
[00:14:23.000 --> 00:14:26.000]  他的親人就離開,
[00:14:26.000 --> 00:14:31.000]  相信大家都聽過很多這樣的個案,
[00:14:31.000 --> 00:14:33.000]  又有人在那一刻,
[00:14:33.000 --> 00:14:35.000]  剛剛來探訪,
[00:14:35.000 --> 00:14:38.000]  就是那一刻,
[00:14:38.000 --> 00:14:43.000]  可以親眼陪伴目送他的親人離開,
[00:14:43.000 --> 00:14:48.000]  得到很大的安慰,
[00:14:48.000 --> 00:14:52.000]  這不是誰是誰非的問題,
[00:14:52.000 --> 00:14:57.000]  這是神掌管生命的問題,
[00:14:57.000 --> 00:15:00.000]  生有時,死有時,
[00:15:00.000 --> 00:15:08.000]  是在神所定的時間,
[00:15:08.000 --> 00:15:11.000]  我記得我在香港的時候,
[00:15:11.000 --> 00:15:17.000]  媽媽在癌病末期臨終的時候,
[00:15:17.000 --> 00:15:22.000]  我姐姐在英國趕回來香港看她,
[00:15:22.000 --> 00:15:24.000]  已經兩三個星期了,
[00:15:24.000 --> 00:15:30.000]  每天早上到晚上都在醫院,
[00:15:30.000 --> 00:15:32.000]  坐在她床邊陪伴她,
[00:15:32.000 --> 00:15:42.000]  希望能夠在最後一刻陪在她身邊,
[00:15:42.000 --> 00:15:45.000]  到那一天,
[00:15:45.000 --> 00:15:47.000]  中午差不多的時間,
[00:15:47.000 --> 00:15:54.000]  我姐姐走出病房門口的花園坐下休息,
[00:15:54.000 --> 00:15:56.000]  睡了一會兒,
[00:15:56.000 --> 00:15:59.000]  一個多小時左右,
[00:15:59.000 --> 00:16:01.000]  回來再看我媽媽的時候,
[00:16:01.000 --> 00:16:05.000]  我媽媽已經走了,
[00:16:05.000 --> 00:16:09.000]  我和我姐姐都沒有這個福氣,
[00:16:09.000 --> 00:16:16.000]  能夠親自陪伴目送我媽媽離開,
[00:16:16.000 --> 00:16:23.000]  但是我深信有主耶穌帶領她,
[00:16:23.000 --> 00:16:27.000]  這是我所得到的安慰,
[00:16:27.000 --> 00:16:31.000]  生有時,死有時,
[00:16:31.000 --> 00:16:36.000]  生死是掌管在神的手裡面,
[00:16:36.000 --> 00:16:42.000]  而且是在祂所定的時間才會發生,
[00:16:42.000 --> 00:16:46.000]  我們人不可以強求,
[00:16:46.000 --> 00:16:48.000]  不是說我們可以放屁,
[00:16:48.000 --> 00:16:50.000]  而是盡我們所能之後,
[00:16:50.000 --> 00:16:59.000]  我們要馴服在神的手裡,
[00:16:59.000 --> 00:17:04.000]  我們看第四節,
[00:17:04.000 --> 00:17:08.000]  哭有時,笑有時,哀動有時,
[00:17:08.000 --> 00:17:10.000]  跳舞有時,
[00:17:10.000 --> 00:17:14.000]  跳舞這個字也可以解釋為雀躍,
[00:17:14.000 --> 00:17:16.000]  小朋友在跳,
[00:17:16.000 --> 00:17:23.000]  當然很興奮很雀躍,
[00:17:23.000 --> 00:17:25.000]  在人生的過程裡面,
[00:17:25.000 --> 00:17:28.000]  除了生老病死,
[00:17:28.000 --> 00:17:32.000]  會影響人的情緒之外,
[00:17:32.000 --> 00:17:34.000]  我們其實在生活裡面,
[00:17:34.000 --> 00:17:37.000]  時不時會有事發生,
[00:17:37.000 --> 00:17:42.000]  這些事情也會影響我們的情緒,
[00:17:42.000 --> 00:17:44.000]  遇到意外的驚喜,
[00:17:44.000 --> 00:17:48.000]  當然很開心很雀躍,
[00:17:48.000 --> 00:17:52.000]  但是遇到意外的困境的時候,
[00:17:52.000 --> 00:17:56.000]  我們就會很傷心難過,
[00:17:56.000 --> 00:17:57.000]  但是你想想,
[00:17:57.000 --> 00:18:04.000]  人生必定會經歷這些遭遇,
[00:18:04.000 --> 00:18:07.000]  有時這些事情發生,
[00:18:07.000 --> 00:18:10.000]  在我們沒有預備,
[00:18:10.000 --> 00:18:17.000]  沒有想過的時候就會發生,
[00:18:17.000 --> 00:18:21.000]  所以我們也要學得有智慧,
[00:18:21.000 --> 00:18:22.000]  在聖經裡面,
[00:18:22.000 --> 00:18:25.000]  我們的心要常常準備,
[00:18:25.000 --> 00:18:30.000]  有這種智慧和反應。
[00:18:30.000 --> 00:18:32.000]  第五節,
[00:18:32.000 --> 00:18:34.000]  拋擲石頭有時,
[00:18:34.000 --> 00:18:36.000]  堆砌石頭有時,
[00:18:36.000 --> 00:18:37.000]  懷抱有時,
[00:18:37.000 --> 00:18:40.000]  不懷抱有時,
[00:18:40.000 --> 00:18:43.000]  拋擲石頭的意思,
[00:18:43.000 --> 00:18:47.000]  就是要將敵人的田,
[00:18:47.000 --> 00:18:48.000]  去毀壞,
[00:18:48.000 --> 00:18:51.000]  把石頭丟到田裡,
[00:18:51.000 --> 00:18:55.000]  農作物就不行了,
[00:18:55.000 --> 00:18:56.000]  無法耕作,
[00:18:56.000 --> 00:18:59.000]  無法種植,
[00:18:59.000 --> 00:19:01.000]  堆砌石頭,
[00:19:01.000 --> 00:19:03.000]  剛好相反,
[00:19:03.000 --> 00:19:04.000]  不是為敵人,
[00:19:04.000 --> 00:19:07.000]  是為自己或家人,
[00:19:07.000 --> 00:19:09.000]  去開墾田地,
[00:19:09.000 --> 00:19:14.000]  以致耕種。
[00:19:14.000 --> 00:19:17.000]  拋擲石頭也可以應用,
[00:19:17.000 --> 00:19:20.000]  是否要結束一些生意,
[00:19:20.000 --> 00:19:21.000]  工作之類,
[00:19:21.000 --> 00:19:23.000]  不做一些事情,
[00:19:23.000 --> 00:19:25.000]  廢棄一些事情,
[00:19:25.000 --> 00:19:27.000]  堆砌石頭可以說,
[00:19:27.000 --> 00:19:29.000]  我是否要搞生意,
[00:19:29.000 --> 00:19:30.000]  開始做生意,
[00:19:30.000 --> 00:19:37.000]  或我需要開始某些工作,
[00:19:37.000 --> 00:19:39.000]  懷抱或不懷抱,
[00:19:39.000 --> 00:19:41.000]  意思就是,
[00:19:41.000 --> 00:19:43.000]  這個字本來就是,
[00:19:43.000 --> 00:19:44.000]  Give a hug,
[00:19:44.000 --> 00:19:46.000]  Embrace,
[00:19:46.000 --> 00:19:50.000]  有一個好的關係,
[00:19:50.000 --> 00:19:52.000]  是否需要維持一個好關係,
[00:19:52.000 --> 00:19:56.000]  或是需要割絕一個關係,
[00:19:56.000 --> 00:19:57.000]  是否要受你玩,
[00:19:57.000 --> 00:20:01.000]  或者不受你玩,
[00:20:01.000 --> 00:20:03.000]  在人生過程中,
[00:20:03.000 --> 00:20:08.000]  有時我們的確需要面對敵人,
[00:20:08.000 --> 00:20:11.000]  需要面對對抗我們的人,
[00:20:11.000 --> 00:20:15.000]  有時我們亦需要面對家人,
[00:20:15.000 --> 00:20:18.000]  面對我們自己,
[00:20:18.000 --> 00:20:23.000]  有時我們需要盡力維持一段關係,
[00:20:23.000 --> 00:20:28.000]  有時我們需要割絕某些關係,
[00:20:28.000 --> 00:20:32.000]  在當中是不容易,
[00:20:32.000 --> 00:20:33.000]  是很大的掙扎,
[00:20:33.000 --> 00:20:36.000]  有時甚至是很大的痛苦,
[00:20:36.000 --> 00:20:38.000]  但有時很無奈,
[00:20:38.000 --> 00:20:43.000]  或者的確需要這樣做。
[00:20:43.000 --> 00:20:45.000]  第六節,
[00:20:45.000 --> 00:20:47.000]  尋找有時,
[00:20:47.000 --> 00:20:48.000]  失落有時,
[00:20:48.000 --> 00:20:50.000]  保守有時,
[00:20:50.000 --> 00:20:52.000]  捨棄有時,
[00:20:52.000 --> 00:20:56.000]  尋找的意思是刻意要尋找,
[00:20:56.000 --> 00:20:58.000]  要搜尋的意思,
[00:20:58.000 --> 00:21:00.000]  失落就是不要,
[00:21:00.000 --> 00:21:03.000]  由得它不見了,
[00:21:03.000 --> 00:21:08.000]  保守其實是保存的意思,
[00:21:08.000 --> 00:21:10.000]  捨棄就是不要了,
[00:21:10.000 --> 00:21:14.000]  不再要了,
[00:21:14.000 --> 00:21:17.000]  由得它不見了之類,
[00:21:17.000 --> 00:21:22.000]  跟失落的意思差不多。
[00:21:22.000 --> 00:21:25.000]  有時我們不見了一些東西,
[00:21:25.000 --> 00:21:27.000]  我們會不斷去尋找,
[00:21:27.000 --> 00:21:29.000]  直至尋找到為止,
[00:21:29.000 --> 00:21:30.000]  但有時不見了的東西,
[00:21:30.000 --> 00:21:31.000]  我們會怎樣?
[00:21:31.000 --> 00:21:32.000]  不見了就算了,
[00:21:32.000 --> 00:21:36.000]  由得它吧。
[00:21:36.000 --> 00:21:39.000]  所以有時我們都會說,
[00:21:39.000 --> 00:21:41.000]  家裡太多東西,
[00:21:41.000 --> 00:21:44.000]  或者我們有時保存得太多東西,
[00:21:44.000 --> 00:21:46.000]  有時需要扔垃圾,
[00:21:46.000 --> 00:21:47.000]  開一下Garage Sale,
[00:21:47.000 --> 00:21:50.000]  請人收拾一下你的垃圾之類,
[00:21:50.000 --> 00:21:58.000]  或者交換垃圾之類。
[00:21:58.000 --> 00:22:03.000]  的確有時我們需要扔一些東西,
[00:22:03.000 --> 00:22:04.000]  有時很奇怪,
[00:22:04.000 --> 00:22:07.000]  有些東西保存了,
[00:22:07.000 --> 00:22:08.000]  年年都看到,
[00:22:08.000 --> 00:22:11.000]  很值得保存它,
[00:22:11.000 --> 00:22:12.000]  有些東西,
[00:22:12.000 --> 00:22:13.000]  有些東西有紀念價值,
[00:22:13.000 --> 00:22:16.000]  但是某一天突然間你會覺得,
[00:22:16.000 --> 00:22:24.000]  算了,扔掉它吧。
[00:22:24.000 --> 00:22:29.000]  這些東西都是掌管在神裡面。
[00:22:29.000 --> 00:22:31.000]  第六節,
[00:22:31.000 --> 00:22:33.000]  不是,第七節,
[00:22:33.000 --> 00:22:35.000]  撕裂有時,
[00:22:35.000 --> 00:22:36.000]  逢寶有時,
[00:22:36.000 --> 00:22:37.000]  靜默有時,
[00:22:37.000 --> 00:22:40.000]  言語有時,
[00:22:40.000 --> 00:22:42.000]  撕裂,
[00:22:42.000 --> 00:22:47.000]  最近香港很流行說撕裂,
[00:22:47.000 --> 00:22:48.000]  撕裂的意思,
[00:22:48.000 --> 00:22:51.000]  香港人現在想,
[00:22:51.000 --> 00:22:53.000]  是指撕裂社會的和諧,
[00:22:53.000 --> 00:22:57.000]  是指撕裂人與人之間的信任,
[00:22:57.000 --> 00:23:00.000]  都頗可怕的,
[00:23:00.000 --> 00:23:02.000]  撕裂相反就是要修補,
[00:23:02.000 --> 00:23:04.000]  在聖經這裡,
[00:23:04.000 --> 00:23:06.000]  也有類似的意思,
[00:23:06.000 --> 00:23:07.000]  這個撕裂,
[00:23:07.000 --> 00:23:08.000]  但是這裡再多一個意思,
[00:23:08.000 --> 00:23:11.000]  就是撕裂是指撕裂衣服,
[00:23:11.000 --> 00:23:16.000]  來表示自己對事情發生的哀傷,
[00:23:16.000 --> 00:23:23.000]  或者憤怒。
[00:23:23.000 --> 00:23:25.000]  在人生的過程裡面,
[00:23:25.000 --> 00:23:27.000]  我們有時真的需要去表露,
[00:23:27.000 --> 00:23:31.000]  我們自己對一些事情的憤怒,
[00:23:31.000 --> 00:23:32.000]  或者哀傷,
[00:23:32.000 --> 00:23:33.000]  但是有時,
[00:23:33.000 --> 00:23:37.000]  我們是需要去縫密它,
[00:23:37.000 --> 00:23:41.000]  蓋住自己內心的情緒,
[00:23:41.000 --> 00:23:43.000]  不需要表達,
[00:23:43.000 --> 00:23:45.000]  心裡有數就可以了,
[00:23:45.000 --> 00:23:47.000]  是不是?
[00:23:47.000 --> 00:23:49.000]  但是何時會這樣做的時候,
[00:23:49.000 --> 00:23:52.000]  有時真是我們人,
[00:23:52.000 --> 00:23:56.000]  未必能夠控制得到。
[00:23:56.000 --> 00:23:58.000]  至於靜默,
[00:23:58.000 --> 00:23:59.000]  說話,
[00:23:59.000 --> 00:24:02.000]  何時應該緘默,
[00:24:02.000 --> 00:24:05.000]  何時應該說話呢?
[00:24:05.000 --> 00:24:09.000]  這方面真是一輩子都學不完。
[00:24:09.000 --> 00:24:11.000]  比如,
[00:24:11.000 --> 00:24:13.000]  人家或者自己的兒女,
[00:24:13.000 --> 00:24:14.000]  做錯事,
[00:24:14.000 --> 00:24:16.000]  我們出聲說他好,
[00:24:16.000 --> 00:24:18.000]  還是不說他好呢?
[00:24:18.000 --> 00:24:19.000]  不容易的,
[00:24:19.000 --> 00:24:20.000]  是不是?
[00:24:20.000 --> 00:24:21.000]  尤其是這個世代,
[00:24:21.000 --> 00:24:25.000]  不能說的。
[00:24:25.000 --> 00:24:26.000]  比如人家,
[00:24:26.000 --> 00:24:29.000]  或者兒女有好的表現,
[00:24:29.000 --> 00:24:31.000]  我們出聲去稱讚他好,
[00:24:31.000 --> 00:24:35.000]  還是不出聲好呢?
[00:24:35.000 --> 00:24:37.000]  我們中國人傳統很流行說不要稱讚,
[00:24:37.000 --> 00:24:40.000]  稱讚壞他,
