
[00:00:00.000 --> 00:00:03.200]  今天我們會開始一個新的港台系列
[00:10:30.100 --> 00:10:32.100]  保羅用了兩次歎息
[00:10:32.100 --> 00:10:35.100]  歎息就是真的歎息
[00:10:35.100 --> 00:10:37.100]  就是歎息
[00:10:37.100 --> 00:10:41.100]  我們今天每一個人的生活都是歎息
[00:10:41.100 --> 00:10:43.100]  就歎息兩歎息
[00:10:43.100 --> 00:10:48.100]  保羅就很簡單講了一個比較
[00:10:48.100 --> 00:10:50.100]  不用太多講
[00:10:50.100 --> 00:10:54.100]  保羅就是將地上我們今天的生命
[00:10:54.100 --> 00:11:00.100]  和永恆在天堂裏面的生命做一個比較
[00:11:00.100 --> 00:11:03.100]  有一天我們地上的帳篷
[00:11:03.100 --> 00:11:04.100]  每個人都知道
[00:11:04.100 --> 00:11:06.100]  無論你用甚麼科技
[00:11:06.100 --> 00:11:08.100]  如何延長你的生命都好
[00:11:08.100 --> 00:11:10.100]  有一天地上的帳篷
[00:11:10.100 --> 00:11:12.100]  都會被拆毀
[00:11:12.100 --> 00:11:15.100]  因為這個帳篷是人手所做
[00:11:15.100 --> 00:11:16.100]  如果你看《圓聞聖經》裏面
[00:11:16.100 --> 00:11:18.100]  這些全部都是叫做被動詞
[00:11:18.100 --> 00:11:20.100]  passive voice
[00:11:20.100 --> 00:11:22.100]  就是說地上的帳篷
[00:11:22.100 --> 00:11:24.100]  是人手所做的
[00:11:24.100 --> 00:11:27.100]  但是有一天都會被拆毀
[00:11:27.100 --> 00:11:28.100]  給誰拆毀
[00:11:28.100 --> 00:11:30.100]  當然就是給上帝
[00:11:30.100 --> 00:11:32.100]  上帝要拔刑
[00:11:32.100 --> 00:11:34.100]  這個刑幕的時候上帝要拔刑
[00:11:34.100 --> 00:11:36.100]  要拆毀
[00:11:36.100 --> 00:11:40.100]  就是將它拔走
[00:11:40.100 --> 00:11:42.100]  而拔走之後
[00:11:42.100 --> 00:11:44.100]  上帝就會安排你去一個
[00:11:44.100 --> 00:11:47.100]  永恆的永存的房屋當中
[00:11:47.100 --> 00:11:49.100]  而這個永存的房屋
[00:11:49.100 --> 00:11:51.100]  保羅也都講得很清楚了
[00:11:51.100 --> 00:11:53.100]  不是人手所做的
[00:11:53.100 --> 00:11:55.100]  也是上帝所做的
[00:11:55.100 --> 00:11:57.100]  保羅在這裏講的就是
[00:11:57.100 --> 00:11:59.100]  其實我們的生命在地上
[00:11:59.100 --> 00:12:04.100]  永恆的生命全部都是在上帝的手裏面
[00:12:04.100 --> 00:12:06.100]  我們是嘆息
[00:12:06.100 --> 00:12:08.100]  是不斷的嘆息
[00:12:08.100 --> 00:12:11.100]  是現在主動式
[00:12:11.100 --> 00:12:13.100]  就是說不是核體式的詞
[00:12:13.100 --> 00:12:15.100]  而是不斷地在地上嘆息
[00:12:15.100 --> 00:12:16.100]  為什麼
[00:12:16.100 --> 00:12:18.100]  因為我們是奴婦的
[00:12:18.100 --> 00:12:19.100]  原文這個字
[00:12:19.100 --> 00:12:21.100]  奴婦就是一個叫做
[00:12:21.100 --> 00:12:24.100]  現在被動的分詞
[00:12:24.100 --> 00:12:27.100]  如果你有興趣學希臘文
[00:12:27.100 --> 00:12:28.100]  我鼓勵你
[00:12:28.100 --> 00:12:29.100]  接下來我們肖毛
[00:12:29.100 --> 00:12:31.100]  即將李業基牧師
[00:12:31.100 --> 00:12:34.100]  教一班叫基彩希臘文
[00:12:34.100 --> 00:12:36.100]  這個希臘文
[00:12:36.100 --> 00:12:38.100]  你可以在當中學一些
[00:12:38.100 --> 00:12:39.100]  很基本的東西
[00:12:39.100 --> 00:12:41.100]  以致幫助你看聖經
[00:12:41.100 --> 00:12:43.100]  能夠更多意義去明白
[00:12:43.100 --> 00:12:46.100]  好像我經常都講的就是
[00:12:46.100 --> 00:12:50.100]  分詞和特別這個叫
[00:12:50.100 --> 00:12:51.100]  present active
[00:12:51.100 --> 00:12:54.100]  或者present passive 的分詞
[00:12:54.100 --> 00:12:55.100]  participle
[00:12:55.100 --> 00:12:57.100]  是講你不斷地進行
[00:12:57.100 --> 00:12:58.100]  不是一次過的
[00:12:58.100 --> 00:12:59.100]  是不斷地
[00:12:59.100 --> 00:13:00.100]  是未完的
[00:13:00.100 --> 00:13:02.100]  一次又一次的
[00:13:02.100 --> 00:13:04.100]  這個講什麼的就是
[00:13:04.100 --> 00:13:07.100]  人不斷地嘆息
[00:13:07.100 --> 00:13:09.100]  而奴婦的就是
[00:13:09.100 --> 00:13:10.100]  現在被動
[00:13:10.100 --> 00:13:12.100]  是被壓
[00:13:12.100 --> 00:13:14.100]  不是我們想拿回來的
[00:13:14.100 --> 00:13:15.100]  而在地上
[00:13:15.100 --> 00:13:17.100]  我們活在這個帳篷裡面
[00:13:17.100 --> 00:13:18.100]  我們是被壓
[00:13:18.100 --> 00:13:19.100]  被迫
[00:13:19.100 --> 00:13:20.100]  去接受很多壓力
[00:13:20.100 --> 00:13:22.100]  很多的困難
[00:13:22.100 --> 00:13:24.100]  很多的艱辛
[00:13:24.100 --> 00:13:26.100]  很多的苦難
[00:13:26.100 --> 00:13:27.100]  而且不是一次過的
[00:13:27.100 --> 00:13:29.100]  是不斷延續的
[00:13:29.100 --> 00:13:33.100]  在這地上的帳篷裡面
[00:13:33.100 --> 00:13:36.100]  保羅就將地上的生命
[00:13:36.100 --> 00:13:38.100]  和天上的永恆
[00:13:38.100 --> 00:13:40.100]  去做一個比較
[00:13:40.100 --> 00:13:42.100]  因為保羅就告訴我們就是
[00:13:42.100 --> 00:13:44.100]  我們要渴望天家
[00:13:44.100 --> 00:13:45.100]  我想解釋一下
[00:13:45.100 --> 00:13:47.100]  這一段小小一段的經文
[00:13:47.100 --> 00:13:49.100]  因為在和合本
[00:13:49.100 --> 00:13:50.100]  或者和修本裡面
[00:13:50.100 --> 00:13:52.100]  他也要幫助我們明白
[00:13:52.100 --> 00:13:53.100]  但是他譯不到當中
[00:13:53.100 --> 00:13:55.100]  原文希臘文裡面
[00:13:55.100 --> 00:13:57.100]  保羅想告訴我們
[00:13:57.100 --> 00:13:59.100]  下面的新漢語就譯到了
[00:13:59.100 --> 00:14:02.100]  但是新漢語當然它是直譯
[00:14:02.100 --> 00:14:03.100]  有時候我們都
[00:14:03.100 --> 00:14:05.100]  中文未必一定完全明白
[00:14:05.100 --> 00:14:06.100]  但是我覺得新漢語
[00:14:06.100 --> 00:14:08.100]  能夠譯出當中的意思出來
[00:14:08.100 --> 00:14:09.100]  我們看看新漢語怎麼說
[00:14:09.100 --> 00:14:10.100]  因為我們知道
[00:14:10.100 --> 00:14:12.100]  我們地上的房屋
[00:14:12.100 --> 00:14:14.100]  意思是他括弧括著就是
[00:14:14.100 --> 00:14:16.100]  他指的就是這個帳篷
[00:14:16.100 --> 00:14:18.100]  保羅有說這個帳篷
[00:14:18.100 --> 00:14:21.100]  如果是被拔走
[00:14:21.100 --> 00:14:23.100]  我們就有從神以來
[00:14:23.100 --> 00:14:24.100]  神手所做的
[00:14:24.100 --> 00:14:26.100]  這個房屋
[00:14:26.100 --> 00:14:27.100]  不是人手所做的
[00:14:27.100 --> 00:14:29.100]  是永存在天上的災者
[00:14:29.100 --> 00:14:30.100]  這個帳篷裡面
[00:14:30.100 --> 00:14:32.100]  我們痛苦新人
[00:14:32.100 --> 00:14:35.100]  痛苦就是那個老虎
[00:14:35.100 --> 00:14:37.100]  新人就是歎息
[00:14:37.100 --> 00:14:40.100]  渴望穿上天上而來的
[00:14:40.100 --> 00:14:41.100]  據說渴望 longing
[00:14:41.100 --> 00:14:43.100]  這個字是
[00:14:43.100 --> 00:14:46.100]  present active participle
[00:14:46.100 --> 00:14:47.100]  是不斷地
[00:14:47.100 --> 00:14:48.100]  你不斷地勞苦
[00:14:48.100 --> 00:14:49.100]  不斷地歎息
[00:14:49.100 --> 00:14:50.100]  但是同樣地
[00:14:50.100 --> 00:14:53.100]  你不斷地渴望
[00:14:53.100 --> 00:14:56.100]  天上而來的這個據說
[00:14:56.100 --> 00:14:59.100]  保羅在這裡在玩一個字
[00:14:59.100 --> 00:15:01.100]  這個字就是
[00:15:01.100 --> 00:15:02.100]  我們經常都用的
[00:15:02.100 --> 00:15:04.100]  叫Eicos
[00:15:04.100 --> 00:15:06.100]  第一個講到房子
[00:15:06.100 --> 00:15:07.100]  這個帳篷
[00:15:07.100 --> 00:15:08.100]  Eicos這個家
[00:15:08.100 --> 00:15:10.100]  一家的觀念
[00:15:10.100 --> 00:15:11.100]  第二個字
[00:15:11.100 --> 00:15:12.100]  Eicos Domain
[00:15:12.100 --> 00:15:15.100]  這個是指一個結實的房屋
[00:15:15.100 --> 00:15:16.100]  就是地上的帳篷
[00:15:16.100 --> 00:15:18.100]  是下雨啊
[00:15:18.100 --> 00:15:19.100]  風吹啊
[00:15:19.100 --> 00:15:20.100]  你有很多危險
[00:15:20.100 --> 00:15:21.100]  很多危機
[00:15:21.100 --> 00:15:22.100]  很多苦難
[00:15:22.100 --> 00:15:23.100]  困鎖在當中
[00:15:23.100 --> 00:15:24.100]  但是
[00:15:24.100 --> 00:15:25.100]  到永恆的時候
[00:15:25.100 --> 00:15:29.100]  你有一個安定的居所
[00:15:29.100 --> 00:15:30.100]  不單止這樣
[00:15:30.100 --> 00:15:31.100]  最後一個字就是
[00:15:31.100 --> 00:15:32.100]  它譯作居所
[00:15:32.100 --> 00:15:33.100]  就是新漢語
[00:15:33.100 --> 00:15:35.100]  故意譯作不同的意思
[00:15:35.100 --> 00:15:37.100]  因為是三個不同的字來的
[00:15:37.100 --> 00:15:39.100]  Occatarian這個字是
[00:15:39.100 --> 00:15:41.100]  是指一個避難所
[00:15:41.100 --> 00:15:44.100]  在《猶大書》第六節裡面
[00:15:44.100 --> 00:15:46.100]  新約裡面只出現了兩次
[00:15:46.100 --> 00:15:47.100]  另一次就是
[00:15:47.100 --> 00:15:48.100]  在《猶大書》第六節裡
[00:15:48.100 --> 00:15:50.100]  講到一個避難所
[00:15:50.100 --> 00:15:52.100]  英文叫Dwelling Place
[00:15:52.100 --> 00:15:55.100]  一個再沒有風吹雨打
[00:15:55.100 --> 00:15:57.100]  再不需要懼怕任何苦難
[00:15:57.100 --> 00:15:59.100]  就好像剛才那首歌一樣
[00:15:59.100 --> 00:16:02.100]  不再面對這些事情的
[00:16:02.100 --> 00:16:07.100]  這個安穩的永恆的避難所
[00:16:07.100 --> 00:16:09.100]  本來就用這兩樣東西
[00:16:09.100 --> 00:16:11.100]  去做一個比較
[00:16:11.100 --> 00:16:13.100]  地上的帳篷
[00:16:13.100 --> 00:16:15.100]  和天上面
[00:16:15.100 --> 00:16:17.100]  這個Occatarian
[00:16:17.100 --> 00:16:20.100]  Occatarian這一種的
[00:16:20.100 --> 00:16:23.100]  生命的比較
[00:16:23.100 --> 00:16:25.100]  所以保羅一直在說
[00:16:25.100 --> 00:16:26.100]  我們在地上這種生活
[00:16:26.100 --> 00:16:27.100]  嘆息勞苦
[00:16:27.100 --> 00:16:28.100]  我們要渴望
[00:16:28.100 --> 00:16:30.100]  於是保羅就害怕
[00:16:30.100 --> 00:16:32.100]  人們誤會
[00:16:32.100 --> 00:16:33.100]  誤會什麼呢
[00:16:33.100 --> 00:16:34.100]  就好像剛才我們唱
[00:16:34.100 --> 00:16:35.100]  《不在》這首歌
[00:16:35.100 --> 00:16:36.100]  拜託
[00:16:36.100 --> 00:16:37.100]  這首歌我挺喜歡的
[00:16:37.100 --> 00:16:38.100]  Good song
[00:16:38.100 --> 00:16:43.100]  我們唱這首歌的時候
[00:16:43.100 --> 00:16:44.100]  不再苦難
[00:16:44.100 --> 00:16:45.100]  不再有憂愁
[00:16:45.100 --> 00:16:47.100]  不再悲哀
[00:16:47.100 --> 00:16:49.100]  不再痛楚
[00:16:49.100 --> 00:16:51.100]  很感恩
[00:16:51.100 --> 00:16:52.100]  明天會更好
[00:16:52.100 --> 00:16:54.100]  今晚過不了
[00:16:54.100 --> 00:16:57.100]  在地上
[00:16:57.100 --> 00:16:59.100]  我還要面對
[00:16:59.100 --> 00:17:01.100]  我還要謀生
[00:17:01.100 --> 00:17:03.100]  還要和小孩去迪士尼
[00:17:03.100 --> 00:17:06.100]  還要去養家活兒
[00:17:06.100 --> 00:17:07.100]  那怎麼辦
[00:17:07.100 --> 00:17:09.100]  我們基督徒就是
[00:17:09.100 --> 00:17:10.100]  因為唱這首歌
[00:17:10.100 --> 00:17:11.100]  不在不在
[00:17:11.100 --> 00:17:12.100]  我們有個盼望
[00:17:12.100 --> 00:17:13.100]  渴望天下
[00:17:13.100 --> 00:17:14.100]  天天都渴望
[00:17:14.100 --> 00:17:16.100]  但地上還有幾十年的生活
[00:17:16.100 --> 00:17:17.100]  仍然嘆息勞苦
[00:17:17.100 --> 00:17:19.100]  不斷嘆息勞苦
[00:17:19.100 --> 00:17:21.100]  保羅就教導我們
[00:17:21.100 --> 00:17:23.100]  不要誤會這件事
[00:17:23.100 --> 00:17:24.100]  就說
[00:17:24.100 --> 00:17:25.100]  我們有永恆的居所
[00:17:25.100 --> 00:17:26.100]  今天你就痛苦
[00:17:26.100 --> 00:17:27.100]  痛苦幾十年之後
[00:17:27.100 --> 00:17:29.100]  那你就得到了
[00:17:29.100 --> 00:17:31.100]  保羅說不是
[00:17:31.100 --> 00:17:32.100]  觀念不是這樣
[00:17:32.100 --> 00:17:34.100]  我們信耶穌的人
[00:17:34.100 --> 00:17:35.100]  保羅說
[00:17:35.100 --> 00:17:37.100]  就用了一個例子
[00:17:37.100 --> 00:17:40.100]  幫助我的人更加明白
[00:17:40.100 --> 00:17:41.100]  保羅說
[00:17:41.100 --> 00:17:44.100]  就好像穿上衣服
[00:17:44.100 --> 00:17:45.100]  頭皮就脫下
[00:17:45.100 --> 00:17:47.100]  也不至於赤身了
[00:17:47.100 --> 00:17:49.100]  穿衣服是怎樣的
[00:17:49.100 --> 00:17:51.100]  如果你冬天
[00:17:51.100 --> 00:17:53.100]  或者不要說冬天
[00:17:53.100 --> 00:17:54.100]  你洗完澡
[00:17:54.100 --> 00:17:55.100]  穿衣服
[00:17:55.100 --> 00:17:57.100]  你脫了衣服
[00:17:57.100 --> 00:17:59.100]  你換衣服的時候
[00:17:59.100 --> 00:18:00.100]  你是不是脫了衣服之後
[00:18:00.100 --> 00:18:02.100]  就赤身露體算了
[00:18:02.100 --> 00:18:03.100]  是不是
[00:18:03.100 --> 00:18:04.100]  走來走去
[00:18:04.100 --> 00:18:05.100]  是不是
[00:18:05.100 --> 00:18:06.100]  等幾十年之後
[00:18:06.100 --> 00:18:07.100]  才穿回一件衣服
