
[00:00:00.000 --> 00:00:02.000]  頂至每午安
[00:01:22.000 --> 00:01:24.000]  這個
[00:01:24.000 --> 00:01:26.000]  屬靈成長
[00:01:26.000 --> 00:01:28.000]  好像照顧孩子
[00:01:28.000 --> 00:01:30.000]  真是艱難
[00:01:30.000 --> 00:01:32.000]  作為一位
[00:01:32.000 --> 00:01:34.000]  地上的母親
[00:01:34.000 --> 00:01:36.000]  我相信
[00:01:36.000 --> 00:01:38.000]  都差不多
[00:01:38.000 --> 00:01:40.000]  甚至可能更加艱難
[00:01:40.000 --> 00:01:42.000]  因為每個兒女的
[00:01:42.000 --> 00:01:44.000]  成長
[00:01:44.000 --> 00:01:46.000]  不同的階段
[00:01:46.000 --> 00:01:48.000]  都有不同的挑戰
[00:01:48.000 --> 00:01:50.000]  有一天
[00:01:50.000 --> 00:01:52.000]  有三個媽媽
[00:01:52.000 --> 00:01:54.000]  三十多歲和四十多歲
[00:01:54.000 --> 00:01:56.000]  這三個媽媽
[00:01:56.000 --> 00:01:58.000]  約在一起
[00:01:58.000 --> 00:02:00.000]  吃午飯
[00:02:00.000 --> 00:02:02.000]  聊聊天
[00:02:02.000 --> 00:02:04.000]  他們討論到一個問題
[00:02:04.000 --> 00:02:06.000]  究竟在
[00:02:06.000 --> 00:02:08.000]  小朋友的成長階段
[00:02:08.000 --> 00:02:10.000]  哪個階段
[00:02:10.000 --> 00:02:12.000]  最困難
[00:02:12.000 --> 00:02:14.000]  在座當中
[00:02:14.000 --> 00:02:16.000]  周圍的媽媽
[00:02:16.000 --> 00:02:18.000]  可以考慮一下
[00:02:18.000 --> 00:02:20.000]  二十多歲的媽媽
[00:02:20.000 --> 00:02:22.000]  當然是小朋友
[00:02:22.000 --> 00:02:24.000]  兩歲多的時候
[00:02:24.000 --> 00:02:26.000]  最困難
[00:02:26.000 --> 00:02:28.000]  英文有句說話
[00:02:28.000 --> 00:02:30.000]  terrible two
[00:02:30.000 --> 00:02:32.000]  每逢兩歲至四歲
[00:02:32.000 --> 00:02:34.000]  基本上
[00:02:34.000 --> 00:02:36.000]  小朋友開始有自我意識
[00:02:36.000 --> 00:02:38.000]  然後
[00:02:38.000 --> 00:02:40.000]  她喜歡唱反調
[00:02:40.000 --> 00:02:42.000]  很容易情緒失控
[00:02:42.000 --> 00:02:44.000]  然後無理取鬧
[00:02:44.000 --> 00:02:46.000]  很惡搞
[00:02:46.000 --> 00:02:48.000]  另外一個
[00:02:48.000 --> 00:02:50.000]  三十多歲的媽媽
[00:02:50.000 --> 00:02:52.000]  說
[00:02:52.000 --> 00:02:54.000]  兩歲多的小朋友
[00:02:54.000 --> 00:02:56.000]  到小朋友
[00:02:56.000 --> 00:02:58.000]  開始讀書
[00:02:58.000 --> 00:03:00.000]  不知道為什麼
[00:03:00.000 --> 00:03:02.000]  這麼多墨書
[00:03:02.000 --> 00:03:04.000]  測驗考試
[00:03:04.000 --> 00:03:06.000]  很辛苦
[00:03:06.000 --> 00:03:08.000]  她指著自己
[00:03:08.000 --> 00:03:10.000]  不是小朋友很辛苦
[00:03:10.000 --> 00:03:12.000]  然後
[00:03:12.000 --> 00:03:14.000]  四十多歲的媽媽
[00:03:14.000 --> 00:03:16.000]  又說
[00:03:16.000 --> 00:03:18.000]  你們有沒有想像過
[00:03:18.000 --> 00:03:20.000]  當孩子
[00:03:20.000 --> 00:03:22.000]  進入青春期
[00:03:22.000 --> 00:03:24.000]  的時候
[00:03:24.000 --> 00:03:26.000]  究竟會面對什麼
[00:03:26.000 --> 00:03:28.000]  她當然覺得很艱難
[00:03:28.000 --> 00:03:30.000]  另外
[00:03:30.000 --> 00:03:32.000]  兩個媽媽因為還沒到這個階段
[00:03:32.000 --> 00:03:34.000]  所以她們就
[00:03:34.000 --> 00:03:36.000]  答不上嘴
[00:03:36.000 --> 00:03:38.000]  突然間旁邊桌子
[00:03:38.000 --> 00:03:40.000]  有一位婆婆就搭訕
[00:03:40.000 --> 00:03:42.000]  她很嚴肅地說
[00:03:42.000 --> 00:03:44.000]  她說你們的子女
[00:03:44.000 --> 00:03:46.000]  到了五十多歲你就知道
[00:03:46.000 --> 00:03:50.000]  五十多歲的子女
[00:03:50.000 --> 00:03:52.000]  覺得他們很難搞
[00:03:52.000 --> 00:03:56.000]  其實
[00:03:56.000 --> 00:03:58.000]  在不同的
[00:03:58.000 --> 00:04:00.000]  生命階段
[00:04:00.000 --> 00:04:02.000]  的確要生命成長
[00:04:02.000 --> 00:04:04.000]  也是艱難的
[00:04:04.000 --> 00:04:06.000]  每個階段
[00:04:06.000 --> 00:04:08.000]  都這麼艱難
[00:04:08.000 --> 00:04:10.000]  今天我要和大家分享
[00:04:10.000 --> 00:04:12.000]  到耳塞書的四十九章
[00:04:12.000 --> 00:04:14.000]  是用
[00:04:14.000 --> 00:04:16.000]  第二首的僕人詩歌
[00:04:16.000 --> 00:04:18.000]  作為開始
[00:04:18.000 --> 00:04:20.000]  揭示神的僕人
[00:04:20.000 --> 00:04:22.000]  他怎樣扭轉
[00:04:22.000 --> 00:04:24.000]  上帝
[00:04:24.000 --> 00:04:26.000]  在這個過程
[00:04:26.000 --> 00:04:28.000]  看到他們面對的
[00:04:28.000 --> 00:04:30.000]  困局
[00:04:30.000 --> 00:04:32.000]  幫助這些
[00:04:32.000 --> 00:04:34.000]  以色列民復興
[00:04:34.000 --> 00:04:36.000]  然後
[00:04:36.000 --> 00:04:38.000]  還可以將舊恩傳到地極
[00:04:38.000 --> 00:04:40.000]  大家應該記得
[00:04:40.000 --> 00:04:42.000]  講耳塞書的
[00:04:42.000 --> 00:04:44.000]  背景的時候
[00:04:44.000 --> 00:04:46.000]  跟大家提過
[00:04:46.000 --> 00:04:48.000]  其實當時
[00:04:48.000 --> 00:04:50.000]  先知耳塞生活在一個
[00:04:50.000 --> 00:04:52.000]  非常動蕩
[00:04:52.000 --> 00:04:54.000]  不安的時間
[00:04:54.000 --> 00:04:56.000]  其實當時
[00:04:56.000 --> 00:04:58.000]  他們是要面對
[00:04:58.000 --> 00:05:00.000]  巴比倫老弱的威脅
[00:05:00.000 --> 00:05:02.000]  這是地上的威脅
[00:05:02.000 --> 00:05:04.000]  屬靈雙邊
[00:05:04.000 --> 00:05:06.000]  其實他們同樣充滿疑惑
[00:05:06.000 --> 00:05:08.000]  因為他們會問
[00:05:08.000 --> 00:05:10.000]  其實那位
[00:05:10.000 --> 00:05:12.000]  由他們的祖宗
[00:05:12.000 --> 00:05:14.000]  承傳下來的
[00:05:14.000 --> 00:05:16.000]  耶和華上帝
[00:05:16.000 --> 00:05:18.000]  為何會看著
[00:05:18.000 --> 00:05:20.000]  他們死亡
[00:05:20.000 --> 00:05:22.000]  不出手去幫他們
[00:05:22.000 --> 00:05:24.000]  其實
[00:05:24.000 --> 00:05:26.000]  神已經回答過
[00:05:26.000 --> 00:05:28.000]  正正是因為
[00:05:28.000 --> 00:05:30.000]  他們的列祖
[00:05:30.000 --> 00:05:32.000]  不斷犯罪離棄神
[00:05:32.000 --> 00:05:34.000]  所以就帶來了
[00:05:34.000 --> 00:05:36.000]  今天的困局
[00:05:36.000 --> 00:05:38.000]  你解到
[00:05:38.000 --> 00:05:40.000]  不代表解決到
[00:05:40.000 --> 00:05:42.000]  分得好
[00:05:42.000 --> 00:05:44.000]  你解釋得到
[00:05:44.000 --> 00:05:46.000]  不代表解決得到
[00:05:46.000 --> 00:05:48.000]  可以怎樣
[00:05:48.000 --> 00:05:50.000]  神在這裡
[00:05:50.000 --> 00:05:52.000]  藉著
[00:05:52.000 --> 00:05:54.000]  祂所說的我的僕人
[00:05:54.000 --> 00:05:56.000]  來扭轉這個困局
[00:05:56.000 --> 00:05:58.000]  並且成就他們
[00:05:58.000 --> 00:06:00.000]  從來沒有想過
[00:06:00.000 --> 00:06:02.000]  更加遠大的目標
[00:06:02.000 --> 00:06:04.000]  在開始分享
[00:06:04.000 --> 00:06:06.000]  這一段經文
[00:06:06.000 --> 00:06:08.000]  先和大家
[00:06:08.000 --> 00:06:10.000]  讀一讀這六節
[00:06:10.000 --> 00:06:12.000]  的聖經,預備起
[00:06:12.000 --> 00:06:14.000]  仲海道
[00:06:14.000 --> 00:06:16.000]  當聽我言,遠方的民眾
[00:06:16.000 --> 00:06:18.000]  留心耳聽
[00:06:18.000 --> 00:06:20.000]  自我出胎
[00:06:20.000 --> 00:06:22.000]  耶和華就選召我
[00:06:22.000 --> 00:06:24.000]  自出母腹
[00:06:24.000 --> 00:06:26.000]  祂就提我的名
[00:06:26.000 --> 00:06:28.000]  祂使我的口語快到
[00:06:28.000 --> 00:06:30.000]  將我藏在祂手任之下
[00:06:30.000 --> 00:06:32.000]  又使我成為
[00:06:32.000 --> 00:06:34.000]  聖上的箭
[00:06:34.000 --> 00:06:36.000]  將我藏在
[00:06:36.000 --> 00:06:38.000]  祂箭袋之中
[00:06:38.000 --> 00:06:40.000]  對我說
[00:06:40.000 --> 00:06:42.000]  你是我的僕人以色列
[00:06:42.000 --> 00:06:44.000]  我必因你得榮耀
[00:06:44.000 --> 00:06:46.000]  我卻說
[00:06:46.000 --> 00:06:48.000]  我勞碌是徒然
[00:06:48.000 --> 00:06:50.000]  我盡力是虛無虛空
[00:06:50.000 --> 00:06:52.000]  然而我當得的利
[00:06:52.000 --> 00:06:54.000]  必在耶和華那裡
[00:06:54.000 --> 00:06:56.000]  我的賞賜
[00:06:56.000 --> 00:06:58.000]  必在我神那裡
[00:06:58.000 --> 00:07:00.000]  耶和華從我出胎
[00:07:00.000 --> 00:07:02.000]  我歸向祂
[00:07:02.000 --> 00:07:04.000]  使以色列到祂那裡聚集
[00:07:04.000 --> 00:07:06.000]  原來耶和華看我為尊貴
[00:07:06.000 --> 00:07:08.000]  我的神也成為
[00:07:08.000 --> 00:07:10.000]  我的力量
[00:07:10.000 --> 00:07:12.000]  然在祂說
[00:07:12.000 --> 00:07:14.000]  你作我的僕人
[00:07:14.000 --> 00:07:16.000]  使我各眾之派復興
[00:07:16.000 --> 00:07:18.000]  使以色列中得
[00:07:18.000 --> 00:07:20.000]  保存的歸回尚為小事
[00:07:20.000 --> 00:07:22.000]  我還要使你作
[00:07:22.000 --> 00:07:24.000]  外邦人的光
[00:07:24.000 --> 00:07:26.000]  叫你施行我的救恩
[00:07:26.000 --> 00:07:28.000]  直到地極
[00:07:28.000 --> 00:07:30.000]  經文在第一節
[00:07:30.000 --> 00:07:32.000]  就是這樣說
[00:07:32.000 --> 00:07:34.000]  縱海島
[00:07:34.000 --> 00:07:36.000]  當聽我言
[00:07:36.000 --> 00:07:38.000]  遠方的眾民留心耳聽
[00:07:38.000 --> 00:07:40.000]  自我出差
[00:07:40.000 --> 00:07:42.000]  耶和華就選召我
[00:07:42.000 --> 00:07:44.000]  自出武福
[00:07:44.000 --> 00:07:46.000]  他就提我的名
[00:07:46.000 --> 00:07:48.000]  在解釋的時候
[00:07:48.000 --> 00:07:50.000]  我相信我們第一樣要搞清楚
[00:07:50.000 --> 00:07:52.000]  就是在開頭那裡
[00:07:52.000 --> 00:07:54.000]  說到那個縱海島
[00:07:54.000 --> 00:07:56.000]  縱海島
[00:07:56.000 --> 00:07:58.000]  不僅是以色列
[00:07:58.000 --> 00:08:00.000]  還包括所有
[00:08:00.000 --> 00:08:02.000]  外邦的國家
[00:08:02.000 --> 00:08:04.000]  當中的人在其中
[00:08:04.000 --> 00:08:06.000]  這些人都要留心
[00:08:06.000 --> 00:08:08.000]  來到去聽
[00:08:08.000 --> 00:08:10.000]  那個我說話
[00:08:10.000 --> 00:08:12.000]  這個我究竟是
[00:08:12.000 --> 00:08:14.000]  誰來的呢
[00:08:14.000 --> 00:08:16.000]  第一節下半節
[00:08:16.000 --> 00:08:18.000]  就說自我出差
[00:08:18.000 --> 00:08:20.000]  耶和華就選召我
[00:08:20.000 --> 00:08:22.000]  自出武福
[00:08:22.000 --> 00:08:24.000]  他就提我的名
[00:08:24.000 --> 00:08:26.000]  你想清楚
[00:08:26.000 --> 00:08:28.000]  因為他是
[00:08:28.000 --> 00:08:30.000]  耶和華所選召的
[00:08:30.000 --> 00:08:32.000]  所以不會是
[00:08:32.000 --> 00:08:34.000]  耶和華選召
[00:08:34.000 --> 00:08:36.000]  耶和華的
[00:08:36.000 --> 00:08:38.000]  不合邏輯
[00:08:38.000 --> 00:08:40.000]  所以呢
[00:08:40.000 --> 00:08:42.000]  這個我就不是耶和華
[00:08:42.000 --> 00:08:44.000]  如果不是
[00:08:44.000 --> 00:08:46.000]  耶和華
[00:08:46.000 --> 00:08:48.000]  你就再想
[00:08:48.000 --> 00:08:50.000]  那不就是主耶穌
[00:08:50.000 --> 00:08:52.000]  我相信大家聽了這麼久
[00:08:52.000 --> 00:08:54.000]  的目者去說
[00:08:54.000 --> 00:08:56.000]  這個僕人是誰
[00:08:56.000 --> 00:08:58.000]  由年頭開始
[00:08:58.000 --> 00:09:00.000]  我們都應該
[00:09:00.000 --> 00:09:02.000]  掌握得到
[00:09:02.000 --> 00:09:04.000]  這個所謂的僕人
[00:09:04.000 --> 00:09:06.000]  其實未必
[00:09:06.000 --> 00:09:08.000]  和主耶穌畫上等號
[00:09:08.000 --> 00:09:12.000]  又不是耶和華
[00:09:12.000 --> 00:09:14.000]  又不是主耶穌
[00:09:14.000 --> 00:09:16.000]  究竟是誰
[00:09:16.000 --> 00:09:18.000]  我們如果
[00:09:18.000 --> 00:09:20.000]  看清楚去到第三節
[00:09:20.000 --> 00:09:22.000]  上半節
[00:09:22.000 --> 00:09:24.000]  我們跳去看的時候
[00:09:24.000 --> 00:09:26.000]  答案就來了
[00:09:26.000 --> 00:09:28.000]  對我說你是我的僕人
[00:09:28.000 --> 00:09:30.000]  以色列
[00:09:30.000 --> 00:09:32.000]  所以呢
[00:09:32.000 --> 00:09:34.000]  這個你就是以色列
[00:09:34.000 --> 00:09:36.000]  即是今天的教會
[00:09:36.000 --> 00:09:38.000]  即是今天的你和我
[00:09:38.000 --> 00:09:40.000]  就是那個僕人
[00:09:40.000 --> 00:09:42.000]  跟著
[00:09:42.000 --> 00:09:44.000]  自我出差
[00:09:44.000 --> 00:09:46.000]  出自武福
[00:09:46.000 --> 00:09:48.000]  又是什麼意思呢
[00:09:48.000 --> 00:09:50.000]  如果我們看完
[00:09:50.000 --> 00:09:52.000]  其他聖經的翻譯
[00:09:52.000 --> 00:09:54.000]  我們就會更加清楚
[00:09:54.000 --> 00:09:56.000]  呂鎮忠譯本的翻譯
[00:09:56.000 --> 00:09:58.000]  就是在母胎中
[00:09:58.000 --> 00:10:00.000]  從我武福女
[00:10:00.000 --> 00:10:02.000]  這裡是說
[00:10:02.000 --> 00:10:04.000]  那群以色列人
[00:10:04.000 --> 00:10:06.000]  今天的你和我
[00:10:06.000 --> 00:10:08.000]  不只是從出世那天開始
[00:10:08.000 --> 00:10:12.000]  而是在媽媽的肚子裡
[00:10:12.000 --> 00:10:14.000]  已經被神揀選
[00:10:16.000 --> 00:10:18.000]  我們沒有辦法
[00:10:18.000 --> 00:10:20.000]  改變我們的遺傳基因
[00:10:20.000 --> 00:10:24.000]  生出來爸爸媽媽帶下來的
[00:10:24.000 --> 00:10:26.000]  其實就是這樣
[00:10:26.000 --> 00:10:30.000]  如果我們讀書
[00:10:30.000 --> 00:10:32.000]  我們回想當年
[00:10:32.000 --> 00:10:34.000]  如果選科選得不對
[00:10:34.000 --> 00:10:38.000]  最多用了一點點時間
[00:10:38.000 --> 00:10:40.000]  就放棄它
[00:10:40.000 --> 00:10:42.000]  就讀別的科
[00:10:44.000 --> 00:10:46.000]  但是我們不是
[00:10:46.000 --> 00:10:48.000]  好像買錯一件東西
[00:10:48.000 --> 00:10:50.000]  送給別人
[00:10:50.000 --> 00:10:52.000]  第二天就再買一件
[00:10:52.000 --> 00:10:54.000]  有機會看中
[00:10:54.000 --> 00:10:56.000]  不是的
[00:10:56.000 --> 00:10:58.000]  神對於他所揀選的以色列
[00:10:58.000 --> 00:11:00.000]  不是這樣
[00:11:00.000 --> 00:11:02.000]  第二節的上半節說
[00:11:02.000 --> 00:11:04.000]  他使我的口如快刀
[00:11:04.000 --> 00:11:06.000]  將我藏在他手刃之下
[00:11:06.000 --> 00:11:10.000]  又使我成為無量的箭
[00:11:10.000 --> 00:11:12.000]  將我藏在他箭袋之中
[00:11:14.000 --> 00:11:16.000]  這裡所說的快
[00:11:16.000 --> 00:11:18.000]  不是速度
[00:11:18.000 --> 00:11:20.000]  不是快和慢
[00:11:20.000 --> 00:11:22.000]  他的字義
[00:11:22.000 --> 00:11:24.000]  的解釋是鋒利
[00:11:24.000 --> 00:11:26.000]  所以
[00:11:26.000 --> 00:11:28.000]  詩高譯本就譯得好一點
[00:11:28.000 --> 00:11:30.000]  就將他譯作利劍
[00:11:30.000 --> 00:11:34.000]  無量的意思
[00:11:34.000 --> 00:11:36.000]  也不是說
[00:11:36.000 --> 00:11:38.000]  磨到他的箭閃閃亮亮
[00:11:38.000 --> 00:11:42.000]  重點在磨的字
[00:11:42.000 --> 00:11:44.000]  打磨一支箭
[00:11:44.000 --> 00:11:46.000]  我相信
[00:11:46.000 --> 00:11:48.000]  大家也明白
[00:11:48.000 --> 00:11:50.000]  只有一個目的
[00:11:50.000 --> 00:11:52.000]  就是令箭頭
[00:11:52.000 --> 00:11:54.000]  像剛才所說的那把刀
[00:11:54.000 --> 00:11:56.000]  能夠尖一點
[00:11:56.000 --> 00:11:58.000]  鋒利一點
[00:11:58.000 --> 00:12:00.000]  以致造成更大的殺傷力
[00:12:00.000 --> 00:12:02.000]  所以英文的聖經
[00:12:02.000 --> 00:12:04.000]  NRSV就將他譯成
[00:12:04.000 --> 00:12:06.000]  Sharp Arrow
[00:12:06.000 --> 00:12:08.000]  一支很尖很鋒利的箭
[00:12:08.000 --> 00:12:10.000]  在神的眼中
[00:12:10.000 --> 00:12:12.000]  以色列民
[00:12:12.000 --> 00:12:14.000]  在媽媽的肚子裡
[00:12:14.000 --> 00:12:16.000]  其實已經
[00:12:16.000 --> 00:12:18.000]  這麼厲害
[00:12:18.000 --> 00:12:20.000]  這是上帝的看法
[00:12:20.000 --> 00:12:22.000]  如果是這樣
[00:12:22.000 --> 00:12:24.000]  為什麼接下來
[00:12:24.000 --> 00:12:26.000]  神又說要將他
[00:12:26.000 --> 00:12:28.000]  藏在他手刃之下
[00:12:28.000 --> 00:12:30.000]  然後
[00:12:30.000 --> 00:12:32.000]  藏在箭袋之中
[00:12:32.000 --> 00:12:34.000]  這麼厲害
[00:12:34.000 --> 00:12:36.000]  為什麼要暗器地收起來呢
[00:12:36.000 --> 00:12:38.000]  我也在台上
[00:12:38.000 --> 00:12:40.000]  說過不止一次
[00:12:40.000 --> 00:12:42.000]  我很喜歡看金庸武俠小說
[00:12:42.000 --> 00:12:44.000]  其中
[00:12:44.000 --> 00:12:46.000]  他寫的一套
[00:12:46.000 --> 00:12:48.000]  叫做神雕俠侶
[00:12:48.000 --> 00:12:50.000]  如果你
[00:12:50.000 --> 00:12:52.000]  喜歡看金庸
[00:12:52.000 --> 00:12:54.000]  你應該記得
[00:12:54.000 --> 00:12:56.000]  裡面有一個角色
[00:12:56.000 --> 00:12:58.000]  叫做裘千尺
[00:12:58.000 --> 00:13:00.000]  有沒有印象
[00:13:00.000 --> 00:13:02.000]  裘千尺
[00:13:02.000 --> 00:13:04.000]  其實是全身殘廢
[00:13:04.000 --> 00:13:06.000]  不過他擅長
[00:13:06.000 --> 00:13:08.000]  將一個
[00:13:08.000 --> 00:13:10.000]  含在嘴裡
[00:13:10.000 --> 00:13:12.000]  紅棗或任何一種棗
[00:13:12.000 --> 00:13:14.000]  的核套出來
[00:13:14.000 --> 00:13:16.000]  好像暗器一樣
[00:13:16.000 --> 00:13:18.000]  我圈住
[00:13:18.000 --> 00:13:20.000]  那裡你也看不到
[00:13:20.000 --> 00:13:22.000]  這是金庸小說的插圖
[00:13:22.000 --> 00:13:26.000]  其實那顆核
[00:13:26.000 --> 00:13:28.000]  是小到
[00:13:28.000 --> 00:13:30.000]  手指甲那麼大
[00:13:30.000 --> 00:13:32.000]  不過它的力度
[00:13:32.000 --> 00:13:34.000]  是強勁到
[00:13:34.000 --> 00:13:36.000]  令到主角
[00:13:36.000 --> 00:13:38.000]  楊過
[00:13:38.000 --> 00:13:40.000]  這裡是這樣描寫的
[00:13:40.000 --> 00:13:42.000]  感覺手臂劇陣
[00:13:42.000 --> 00:13:44.000]  五指竟然拿捏不住
[00:13:44.000 --> 00:13:46.000]  當的一聲
[00:13:46.000 --> 00:13:48.000]  匕首掉到了地下
[00:13:48.000 --> 00:13:50.000]  這句話在金庸那裡
[00:13:50.000 --> 00:13:52.000]  引出來的
[00:13:52.000 --> 00:13:54.000]  一顆核打過去
[00:13:54.000 --> 00:13:56.000]  武功高強的人
[00:13:56.000 --> 00:13:58.000]  拿著一支
[00:13:58.000 --> 00:14:00.000]  短的匕首都掉到地上
[00:14:00.000 --> 00:14:02.000]  經文
[00:14:02.000 --> 00:14:04.000]  這裡不是說
[00:14:04.000 --> 00:14:06.000]  要把刀和箭
[00:14:06.000 --> 00:14:08.000]  收藏好
[00:14:08.000 --> 00:14:10.000]  為了要
[00:14:10.000 --> 00:14:12.000]  保護他們被人偷走
[00:14:12.000 --> 00:14:14.000]  不是的
[00:14:14.000 --> 00:14:16.000]  而是因為刀和箭
[00:14:16.000 --> 00:14:18.000]  本身都是具有
[00:14:18.000 --> 00:14:20.000]  殺傷力的武器
[00:14:20.000 --> 00:14:22.000]  根本不需要被保護
[00:14:22.000 --> 00:14:24.000]  正確的原因是因為
[00:14:24.000 --> 00:14:26.000]  他已經準備好
[00:14:26.000 --> 00:14:28.000]  這一班的以色列民
[00:14:28.000 --> 00:14:30.000]  往後會被上帝
[00:14:30.000 --> 00:14:32.000]  大大使用
[00:14:32.000 --> 00:14:34.000]  但是
[00:14:34.000 --> 00:14:36.000]  無可否認
[00:14:36.000 --> 00:14:38.000]  這個塑造的過程
[00:14:38.000 --> 00:14:40.000]  其實很不容易
[00:14:40.000 --> 00:14:42.000]  因為當我們繼續看
[00:14:42.000 --> 00:14:44.000]  第四節一直讀下去的時候
[00:14:44.000 --> 00:14:46.000]  我們就見到
[00:14:46.000 --> 00:14:48.000]  筆鋒一轉
[00:14:48.000 --> 00:14:50.000]  經文是有這樣的描述
[00:14:50.000 --> 00:14:52.000]  第四節開始的時候
[00:14:52.000 --> 00:14:54.000]  就說我卻說
[00:14:54.000 --> 00:14:56.000]  即是說
[00:14:56.000 --> 00:14:58.000]  就算神
[00:14:58.000 --> 00:15:00.000]  想到以色列民
[00:15:00.000 --> 00:15:02.000]  多厲害多好
[00:15:02.000 --> 00:15:04.000]  怎麼積極
[00:15:04.000 --> 00:15:06.000]  鼓勵他們
[00:15:06.000 --> 00:15:08.000]  他們都不同意
[00:15:08.000 --> 00:15:10.000]  以色列民覺得
[00:15:10.000 --> 00:15:12.000]  感受不到
[00:15:12.000 --> 00:15:14.000]  其實
[00:15:14.000 --> 00:15:16.000]  以賽亞先知
[00:15:16.000 --> 00:15:18.000]  他的呼召早在
[00:15:18.000 --> 00:15:20.000]  第六章出現
[00:15:20.000 --> 00:15:22.000]  記不記得六章一節
[00:15:22.000 --> 00:15:24.000]  當烏西瓦王
[00:15:24.000 --> 00:15:26.000]  崩的那年
[00:15:26.000 --> 00:15:28.000]  我聽見主在
[00:15:28.000 --> 00:15:30.000]  座在高高的寶座上
[00:15:30.000 --> 00:15:32.000]  他的衣裳下擺
[00:15:32.000 --> 00:15:34.000]  遮滿聖殿
[00:15:34.000 --> 00:15:36.000]  這個很震撼的場面
[00:15:36.000 --> 00:15:38.000]  出現了一個撒拉弗
[00:15:38.000 --> 00:15:40.000]  然後拿著
[00:15:40.000 --> 00:15:42.000]  一個燒紅了的炭
[00:15:42.000 --> 00:15:44.000]  然後點先知的口
[00:15:44.000 --> 00:15:46.000]  跟著那句很熟
[00:15:46.000 --> 00:15:48.000]  六章八節
[00:15:48.000 --> 00:15:50.000]  我聽見主的聲音說
[00:15:50.000 --> 00:15:52.000]  我可以猜險誰
[00:15:52.000 --> 00:15:54.000]  誰肯為我們去
[00:15:54.000 --> 00:15:56.000]  我說我在這裡
[00:15:56.000 --> 00:15:58.000]  請猜險我
[00:15:58.000 --> 00:16:00.000]  多有信心
[00:16:00.000 --> 00:16:02.000]  為上帝做大事
[00:16:02.000 --> 00:16:04.000]  豁出去了
[00:16:04.000 --> 00:16:06.000]  是不是這樣
[00:16:06.000 --> 00:16:08.000]  我們不要停在第八節
[00:16:08.000 --> 00:16:10.000]  如果你看完
[00:16:10.000 --> 00:16:12.000]  第九和第十節
[00:16:12.000 --> 00:16:14.000]  就精彩了
[00:16:14.000 --> 00:16:16.000]  他說你去告訴
[00:16:16.000 --> 00:16:18.000]  這百姓說你們聽了又聽
[00:16:18.000 --> 00:16:20.000]  卻不明白
[00:16:20.000 --> 00:16:22.000]  看了又看卻不曉得
[00:16:22.000 --> 00:16:24.000]  要使這百姓深夢猶知
[00:16:24.000 --> 00:16:26.000]  耳朵發沉
[00:16:26.000 --> 00:16:28.000]  眼睛昏花
[00:16:28.000 --> 00:16:30.000]  恐怕他們眼睛看見
[00:16:30.000 --> 00:16:32.000]  耳朵聽見
[00:16:32.000 --> 00:16:34.000]  心裡明白迴轉過來
[00:16:34.000 --> 00:16:36.000]  就得醫治
[00:16:36.000 --> 00:16:38.000]  原來神召先知
[00:16:38.000 --> 00:16:40.000]  去做的大事
[00:16:40.000 --> 00:16:42.000]  就是煲糯米粥
