
[00:00:00.000 --> 00:00:03.320]  各位弟兄姊妹,早晨!各位來賓,早晨!
[00:03:38.960 --> 00:03:41.720]  一個背景裡面反省
[00:03:41.720 --> 00:03:46.420]  要反省的是我們的信仰生命的本源是什麼
[00:03:46.420 --> 00:03:49.720]  這個本源就是神兒女的身份
[00:03:49.720 --> 00:03:52.920]  原來我們本身就是屬神的兒女
[00:03:52.920 --> 00:03:56.160]  這個身份是很寶貴的
[00:03:56.160 --> 00:03:58.720]  我們作為教會的要由這個身份
[00:03:58.720 --> 00:03:59.920]  我們個人的信徒
[00:03:59.920 --> 00:04:06.160]  也要由這個身份來衡量今天我們的行事為人
[00:04:06.160 --> 00:04:09.960]  能不能夠跟這個身份相稱
[00:04:09.960 --> 00:04:11.160]  合不合適
[00:04:11.160 --> 00:04:13.220]  這個就是我想今天跟大家
[00:04:13.220 --> 00:04:16.260]  在這段經文裡面分享的內容
[00:04:16.260 --> 00:04:18.320]  但願神能夠引到我們的心
[00:04:18.320 --> 00:04:19.660]  進入經文當中
[00:04:19.660 --> 00:04:24.360]  讓我們一起同心吐舟
[00:04:24.360 --> 00:04:26.160]  受主求求聖令
[00:04:26.160 --> 00:04:28.260]  祢臨到我們當中
[00:04:28.260 --> 00:04:31.160]  特別臨到僕人的心裡面
[00:04:31.160 --> 00:04:35.360]  藉著這個不配的僕人的口傳講出
[00:04:35.360 --> 00:04:38.660]  上帝祢豐富無比的恩典
[00:04:38.660 --> 00:04:39.760]  祢的教導
[00:04:39.760 --> 00:04:40.760]  成為教會
[00:04:40.760 --> 00:04:42.760]  成為我們生命的凡士
[00:04:42.760 --> 00:04:44.460]  成為我們的力量
[00:04:44.460 --> 00:04:47.560]  面對著這個荒謬的世界裡面的時候
[00:04:47.560 --> 00:04:49.760]  能夠辨明是非
[00:04:49.760 --> 00:04:53.060]  更好的來為主作美好的見證
[00:04:53.060 --> 00:04:54.960]  求祢與我們同在
[00:04:54.960 --> 00:04:57.060]  吐舟奉耶穌基督聖命祈求
[00:04:57.060 --> 00:04:59.960]  阿們
[00:04:59.960 --> 00:05:03.260]  在約翰一書二章二十八至三章十節
[00:05:03.260 --> 00:05:04.360]  這個部分裡面
[00:05:04.360 --> 00:05:09.260]  我將整段經文分為四個小段落
[00:05:09.260 --> 00:05:11.260]  四個部分都沿著一個
[00:05:11.260 --> 00:05:15.060]  屬靈生命成長的一個主題
[00:05:15.060 --> 00:05:17.960]  去思考
[00:05:17.960 --> 00:05:19.560]  二章的二十八二十九節
[00:05:19.560 --> 00:05:21.060]  這兩個說話裡面
[00:05:21.060 --> 00:05:25.760]  提出了兩個對基督徒身份很重要的要求
[00:05:25.760 --> 00:05:28.260]  一個是直接表達的要求
[00:05:28.260 --> 00:05:30.360]  帶著命令語氣的要求
[00:05:30.360 --> 00:05:33.360]  就是住在基督裡
[00:05:33.360 --> 00:05:35.260]  你們要住在基督裡
[00:05:35.260 --> 00:05:39.460]  另一個就是一個間接的要求
[00:05:39.460 --> 00:05:41.260]  這個間接的要求的表達
[00:05:41.260 --> 00:05:44.460]  是約翰用一個假設句式來表達一個原則
[00:05:44.460 --> 00:05:46.460]  就是要行公義
[00:05:46.460 --> 00:05:50.960]  他說因為行公義的人就是基督所生的
[00:05:50.960 --> 00:05:53.260]  這個是二十九節裡面的表達
[00:05:53.260 --> 00:05:56.260]  他說你們若知道他是公義的
[00:05:56.260 --> 00:05:59.460]  你們若知道基督是公義的
[00:05:59.460 --> 00:06:02.860]  就知道凡行公義的人都是他
[00:06:02.860 --> 00:06:05.360]  都是基督所生的
[00:06:05.360 --> 00:06:06.360]  換言之就是說
[00:06:06.360 --> 00:06:09.660]  你如果認識耶穌基督
[00:06:09.660 --> 00:06:11.560]  如果你知道耶穌基督
[00:06:11.560 --> 00:06:14.160]  你就知道要行公義
[00:06:14.160 --> 00:06:16.660]  反過來就問我們
[00:06:16.660 --> 00:06:18.760]  有什麼理由你不行公義
[00:06:18.760 --> 00:06:21.460]  如果你是屬神的兒女這個身份
[00:06:21.460 --> 00:06:25.060]  如果你是屬耶穌基督的話
[00:06:25.060 --> 00:06:30.860]  是他所生的意思是由基督而來
[00:06:30.860 --> 00:06:33.060]  而這個行公義的要求
[00:06:33.060 --> 00:06:37.660]  也同樣因著基督而具有一個永恆的價值
[00:06:37.660 --> 00:06:40.860]  就是說今天我們所在生活裡面
[00:06:40.860 --> 00:06:42.760]  所展現出來的行事為人
[00:06:42.760 --> 00:06:44.860]  這個公義的生活原則
[00:06:44.860 --> 00:06:46.360]  除了對今天的社會
[00:06:46.360 --> 00:06:47.360]  對我們的生活
[00:06:47.360 --> 00:06:50.160]  對我們周邊的人有影響之外
[00:06:50.160 --> 00:06:53.060]  同樣也都令到我們能夠在將來
[00:06:53.060 --> 00:06:55.460]  將來面對著耶穌基督的時候
[00:06:55.460 --> 00:06:57.760]  能夠問心無愧
[00:06:57.760 --> 00:06:59.860]  無愧於基督面前
[00:06:59.860 --> 00:07:00.760]  為什麼?
[00:07:00.760 --> 00:07:03.160]  因為你教我的 你吩咐我的
[00:07:03.160 --> 00:07:04.960]  我都遵守著
[00:07:04.960 --> 00:07:07.160]  遵守著是很重要的
[00:07:07.160 --> 00:07:09.160]  以致我們能夠去配得上
[00:07:09.160 --> 00:07:11.660]  稱為神的兒女的身份
[00:07:11.660 --> 00:07:15.260]  這個就是約翰心裡面的想法
[00:07:15.260 --> 00:07:16.460]  他提醒我們
[00:07:16.460 --> 00:07:18.960]  我們要有一份公義之心
[00:07:18.960 --> 00:07:20.960]  活出公義的行為
[00:07:20.960 --> 00:07:23.860]  是因為耶穌基督就在我們裡面
[00:07:23.860 --> 00:07:25.560]  住在我們裡面
[00:07:25.560 --> 00:07:27.560]  我們又在祂裡面
[00:07:27.560 --> 00:07:30.060]  被祂來帶著
[00:07:30.060 --> 00:07:31.960]  這就是約翰
[00:07:31.960 --> 00:07:37.760]  使徒約翰心底的信念
[00:07:37.760 --> 00:07:39.160]  我們在這段經文裡面
[00:07:39.160 --> 00:07:40.960]  可以看到一個很有意思的
[00:07:40.960 --> 00:07:42.560]  給我們的思考
[00:07:42.560 --> 00:07:44.560]  原來一個公義的行為
[00:07:44.560 --> 00:07:50.760]  是信徒一個屬靈生命成長的量度
[00:07:50.760 --> 00:07:52.160]  這個行為的表現
[00:07:52.160 --> 00:07:53.960]  在別人的眼中
[00:07:53.960 --> 00:07:56.560]  在耶穌基督的眼中
[00:07:56.560 --> 00:07:58.760]  展現出來
[00:07:58.760 --> 00:08:01.760]  我是不是一個公義的人呢?
[00:08:01.760 --> 00:08:04.860]  我的行為配不配得被人說
[00:08:04.860 --> 00:08:08.160]  這個是耶穌仔、耶穌女呢?
[00:08:08.160 --> 00:08:12.560]  是上帝的兒女呢?
[00:08:12.560 --> 00:08:16.560]  在這裡我想分享自己一個見證
[00:08:16.560 --> 00:08:19.360]  一個不太好的見證
[00:08:19.360 --> 00:08:23.360]  我記得我在讀神學的階段的時候
[00:08:23.360 --> 00:08:28.360]  我要去一個機構裡面申請一些東西
[00:08:28.360 --> 00:08:29.960]  在那個過程裡面
[00:08:29.960 --> 00:08:32.760]  我為了方便、貪方便
[00:08:32.760 --> 00:08:37.760]  就做了一些不盡不實的填寫資料
[00:08:37.760 --> 00:08:39.760]  因為為了自己的好處
[00:08:39.760 --> 00:08:41.160]  讀神學都很忙的
[00:08:41.160 --> 00:08:42.360]  這麼煩幹什麼呢?
[00:08:42.360 --> 00:08:44.760]  還要花這麼多時間搞這些東西
[00:08:44.760 --> 00:08:45.960]  填完那張方法
[00:08:45.960 --> 00:08:48.160]  放進去機構裡面
[00:08:48.160 --> 00:08:50.160]  然後就離開
[00:08:50.160 --> 00:08:52.160]  走了幾分鐘
[00:08:52.160 --> 00:08:55.160]  心底裡面突然間有一份說話跟我說
[00:08:55.160 --> 00:08:58.560]  阿強,你還說你是信耶穌的
[00:08:58.560 --> 00:09:03.160]  這樣你也做得出來?
[00:09:03.160 --> 00:09:06.160]  心裡開始有一種忐忑不安
[00:09:06.160 --> 00:09:08.160]  我說:是的,我是信耶穌的
[00:09:08.160 --> 00:09:10.560]  我壞就不要緊
[00:09:10.560 --> 00:09:12.760]  人家說耶穌仔、耶穌女
[00:09:12.760 --> 00:09:15.360]  教會教出這樣的人出來
[00:09:15.360 --> 00:09:18.560]  耶穌已經很沒面子了
[00:09:18.560 --> 00:09:21.160]  我想著想著就越想越害怕
[00:09:21.160 --> 00:09:22.660]  於是又回頭
[00:09:22.660 --> 00:09:25.460]  跟我說:喂,把那張方給我
[00:09:25.460 --> 00:09:26.960]  走了
[00:09:26.960 --> 00:09:33.360]  或者這個可能很多人說
[00:09:33.360 --> 00:09:34.660]  理所當然
[00:09:34.660 --> 00:09:36.460]  有時候這些東西你不應該做
[00:09:36.460 --> 00:09:39.160]  做那些不盡不實的報導
[00:09:39.160 --> 00:09:40.460]  但是你會看到
[00:09:40.460 --> 00:09:44.660]  原來往往人就會在自己個人的益處
[00:09:44.660 --> 00:09:46.060]  面前的時候
[00:09:46.060 --> 00:09:48.960]  連聖經真理都放下
[00:09:48.960 --> 00:09:52.360]  但是感恩的是上帝有提醒
[00:09:52.360 --> 00:09:54.860]  有責難
[00:09:54.860 --> 00:09:56.460]  更加讓我體會到
[00:09:56.460 --> 00:10:00.260]  原來被上帝管教責罰是福氣
[00:10:00.260 --> 00:10:02.460]  不教你你才死
[00:10:02.460 --> 00:10:05.060]  你會沉淪
[00:10:05.060 --> 00:10:06.260]  在這裡我看到
[00:10:06.260 --> 00:10:08.860]  原來我們在基督裡面
[00:10:08.860 --> 00:10:11.060]  這個意念是很重要的
[00:10:11.060 --> 00:10:13.560]  神的話語在我們裡面
[00:10:13.560 --> 00:10:15.760]  是從心底裡面的呼喚
[00:10:15.760 --> 00:10:17.360]  提醒是神的說話
[00:10:17.360 --> 00:10:19.560]  聲明的感動給我們
[00:10:19.560 --> 00:10:22.160]  所以有時候我們要敏銳這件事
[00:10:22.160 --> 00:10:23.960]  不要消滅聖靈的感動
[00:10:23.960 --> 00:10:27.460]  就在這個位置出現
[00:10:27.460 --> 00:10:31.560]  當我們如何好好地去裝備自己的時候
[00:10:31.560 --> 00:10:34.660]  我們就要好好讀聖經
[00:10:34.660 --> 00:10:36.860]  當我們去行出見證的時候
[00:10:36.860 --> 00:10:38.560]  我們更加要留意
[00:10:38.560 --> 00:10:42.160]  我們是代表著耶穌基督的
[00:10:42.160 --> 00:10:45.460]  別人不懂得理會什麼內心掙扎
[00:10:45.460 --> 00:10:48.860]  什麼罪惡、被惡所勝、過犯的事情
[00:10:48.860 --> 00:10:51.260]  他只會看你的外表
[00:10:51.260 --> 00:10:54.360]  不要說一套做一套
[00:10:54.360 --> 00:10:58.660]  生命的見證很重要
[00:10:58.660 --> 00:11:02.760]  如何好好地去建立好一個良好的行為
[00:11:02.760 --> 00:11:06.660]  存在乎於我是一個怎樣信念的人
[00:11:06.660 --> 00:11:10.160]  怎樣思想的人
[00:11:10.160 --> 00:11:11.960]  屬靈生命的成長
[00:11:11.960 --> 00:11:15.060]  就透過我們的思想與行動
[00:11:15.060 --> 00:11:18.560]  成為一個指標
[00:11:18.560 --> 00:11:24.260]  然後我們再去看約翰一書第三章的一至三節
[00:11:24.260 --> 00:11:27.960]  在這個段落的開始的時候
[00:11:27.960 --> 00:11:33.160]  你們看「父賜給我們的賀是何等慈愛」一句說話
[00:11:33.160 --> 00:11:38.560]  是緊緊連接著前面兩節教導的重點
[00:11:38.560 --> 00:11:40.760]  那就是基督徒身份
[00:11:40.760 --> 00:11:45.260]  和耶穌基督物不可分的一個重點
[00:11:45.260 --> 00:11:50.360]  我們怎可以有上帝兒女、神兒女的身份
[00:11:50.360 --> 00:11:54.760]  原來這個是源於上帝的慈愛
[00:11:54.760 --> 00:11:58.160]  天父的慈愛是這個兒女身份的原因
[00:11:58.160 --> 00:12:01.860]  是父神的慈愛再次藉著耶穌基督
[00:12:01.860 --> 00:12:05.060]  讓我們能夠重拾這份關係
[00:12:05.060 --> 00:12:07.660]  而在本律段落裡面還有一句
[00:12:07.660 --> 00:12:11.260]  「我們也珍視他的兒女」
[00:12:11.260 --> 00:12:16.360]  在第一節裡面的後半段說話
[00:12:16.360 --> 00:12:19.960]  「你們看父賜給我們的賀是何等慈愛」
[00:12:19.960 --> 00:12:21.960]  「讓我們得以稱為神的兒女」
[00:12:21.960 --> 00:12:24.660]  「我們也珍視他的兒女」
[00:12:24.660 --> 00:12:30.160]  為什麼約翰再次重複說這句話出來
[00:12:30.160 --> 00:12:35.260]  如果我們從聖經的創世的一個角度
[00:12:35.260 --> 00:12:37.660]  我們看到從創造的角度來說
[00:12:37.660 --> 00:12:43.660]  我們世人本來就是屬於上帝的兒女
[00:12:43.660 --> 00:12:46.860]  如果從以色列人、猶太人的歷史
[00:12:46.860 --> 00:12:52.660]  我們也看到他們是被揀選的一群子民
[00:12:52.660 --> 00:12:56.560]  他們本來就有這個身份的
[00:12:56.560 --> 00:13:00.560]  所以約翰這個強調很有意思
[00:13:00.560 --> 00:13:03.860]  在這裡同樣從反過來說
[00:13:03.860 --> 00:13:08.660]  原來我們這個身份曾經失落了
[00:13:08.660 --> 00:13:13.460]  曾經離開了上帝
[00:13:13.460 --> 00:13:18.860]  但是能夠讓我們得以稱為神的兒女這句說話
[00:13:18.860 --> 00:13:21.360]  是上帝的慈愛說話
[00:13:21.360 --> 00:13:27.660]  在先後次序凸顯了失落的問題
[00:13:27.660 --> 00:13:29.860]  現在能夠重拾這份關係
[00:13:29.860 --> 00:13:32.660]  是因為上帝的慈愛
[00:13:32.660 --> 00:13:34.460]  是上帝的恩典
[00:13:34.460 --> 00:13:36.460]  是耶穌基督的赴賞
[00:13:36.460 --> 00:13:40.860]  令我們可以重拾這份關係
[00:13:40.860 --> 00:13:45.060]  如果你從約翰心裡面的思念的時候
[00:13:45.060 --> 00:13:47.560]  你想起這句什麼話
[00:13:47.560 --> 00:13:51.060]  和上帝的慈愛和我們的福氣
[00:13:51.060 --> 00:13:54.560]  和我們永生的福氣有關係?
[00:13:54.560 --> 00:13:57.360]  約翰福音三章十六節
[00:13:57.360 --> 00:13:58.760]  能背嗎?
[00:13:58.760 --> 00:14:01.560]  試試我不說,你們能背嗎?
[00:14:01.560 --> 00:14:12.660]  來了,1,2,3
[00:14:12.660 --> 00:14:15.560]  約翰這句的表達
[00:14:15.560 --> 00:14:21.360]  共鳴了在這裡那個父神的慈愛
[00:14:21.360 --> 00:14:25.260]  讓我們得稱為神的兒女
[00:14:25.260 --> 00:14:29.660]  上帝的愛深深地陷入了約翰裡面
[00:14:29.660 --> 00:14:31.760]  這位教會的目者
[00:14:31.760 --> 00:14:35.460]  去體會到上帝的慈愛
[00:14:35.460 --> 00:14:39.860]  在這裡我想再帶大家去留意另一個的表達
[00:14:39.860 --> 00:14:41.860]  除了上帝的慈愛之後
[00:14:41.860 --> 00:14:44.660]  他接著在這個下半段說
[00:14:44.660 --> 00:14:46.060]  一節的下半段說
[00:14:46.060 --> 00:14:47.860]  世人不認識我們的理由
[00:14:47.860 --> 00:14:50.660]  是因為他們未曾認識父
[00:14:50.660 --> 00:14:54.860]  世人這個字是指那些未信的人
[00:14:54.860 --> 00:14:58.060]  未信的人不認識父神
[00:14:58.060 --> 00:15:02.160]  所以他們都不明白信徒的思想和行為
[00:15:02.160 --> 00:15:04.260]  我們可以透過這個因果關係
[00:15:04.260 --> 00:15:08.560]  提醒我們天父很重要
[00:15:08.560 --> 00:15:10.260]  如果我不認識天父
[00:15:10.260 --> 00:15:15.760]  我同樣不能夠得到這份上帝兒女的身份
[00:15:15.760 --> 00:15:17.860]  如果我不認識這個天父
[00:15:17.860 --> 00:15:21.360]  我也不能夠領受到這份慈愛
[00:15:21.360 --> 00:15:23.660]  怎樣可以看到
[00:15:23.660 --> 00:15:27.160]  怎樣認識到天父?
[00:15:27.160 --> 00:15:30.760]  原來是一個見證是很重要的
[00:15:30.760 --> 00:15:33.760]  一個行動的指引是很重要的
[00:15:33.760 --> 00:15:35.960]  對於使徒約翰來說
[00:15:35.960 --> 00:15:38.060]  怎樣可以看到天父的慈愛?
[00:15:38.060 --> 00:15:41.460]  他就透過耶穌基督生命的見證
[00:15:41.460 --> 00:15:43.260]  看到天父的慈愛
[00:15:43.260 --> 00:15:45.660]  對於今天你和我身邊的人
[00:15:45.660 --> 00:15:47.960]  怎樣可以看到天父的慈愛?
[00:15:47.960 --> 00:15:49.860]  是我們的責任
[00:15:49.860 --> 00:15:56.060]  是我們要好好做好我們的本分
[00:15:56.060 --> 00:15:59.360]  約翰鋪排了這個神兒女的基礎
[00:15:59.360 --> 00:16:01.860]  在上帝的慈愛裡面
[00:16:01.860 --> 00:16:03.860]  然後進一步我們去理解
[00:16:03.860 --> 00:16:06.460]  第二第三節的內容的時候
[00:16:06.460 --> 00:16:08.360]  我們可以用一個
[00:16:08.360 --> 00:16:11.860]  在這裡經常提到的一個基督顯現
[00:16:11.860 --> 00:16:13.860]  這個將來要發生的事情
[00:16:13.860 --> 00:16:17.960]  來再次進一步了解約翰的想法
[00:16:17.960 --> 00:16:23.260]  基督顯現對於我們來說有什麼意義呢?
[00:16:23.260 --> 00:16:26.060]  現在我們是神的兒女
[00:16:26.060 --> 00:16:28.560]  約翰說將來我們會見到基督
[00:16:28.560 --> 00:16:30.860]  會和祂見面的
[00:16:30.860 --> 00:16:33.760]  原來這個表達
[00:16:33.760 --> 00:16:36.460]  或者這個提醒我們的身份
[00:16:36.460 --> 00:16:38.960]  這個作神兒女的身份
[00:16:38.960 --> 00:16:41.060]  是具有永恆的價值
[00:16:41.060 --> 00:16:44.260]  因為這個是永恆的耶穌基督
[00:16:44.260 --> 00:16:46.260]  上帝的兒子
[00:16:46.260 --> 00:16:48.860]  是因為永恆的上帝透過祂
[00:16:48.860 --> 00:16:51.060]  帶給我們這個永遠的生命
[00:16:51.060 --> 00:16:53.260]  永生的福氣
[00:16:53.260 --> 00:16:56.260]  正如剛才我們讀的三章十六節裡面
[00:16:56.260 --> 00:16:59.160]  約翰在三章十六節裡面這樣說
[00:16:59.160 --> 00:17:03.360]  「不致滅亡,凡得永生」
[00:17:03.360 --> 00:17:06.160]  我們可以從這樣的角度去理解
[00:17:06.160 --> 00:17:07.260]  將來的福樂
[00:17:07.260 --> 00:17:10.560]  原來是可以成為我們今天努力的動力
[00:17:10.560 --> 00:17:12.660]  我們有一個具體的目標
[00:17:12.660 --> 00:17:15.160]  追求將來的福樂
[00:17:15.160 --> 00:17:18.260]  就是要過聖潔的生活
[00:17:18.260 --> 00:17:21.260]  這個就是約翰所要說的「指望」
[00:17:21.260 --> 00:17:22.560]  我們知道將來如何
[00:17:22.560 --> 00:17:24.660]  就會好好預備今天
[00:17:24.660 --> 00:17:26.060]  舉個例子
[00:17:26.060 --> 00:17:28.960]  下個星期你要去旅行了
[00:17:28.960 --> 00:17:31.860]  你要預備什麼?
[00:17:31.860 --> 00:17:34.160]  護照、當地的現錢
[00:17:34.160 --> 00:17:35.060]  是不是?
[00:17:35.060 --> 00:17:36.360]  還有健康身體
[00:17:36.360 --> 00:17:39.060]  很重要,否則去不了
[00:17:39.060 --> 00:17:40.760]  我們可以想一想
[00:17:40.760 --> 00:17:42.460]  指望是多麼重要
[00:17:42.460 --> 00:17:45.260]  指望成為了一個人的動力
[00:17:45.260 --> 00:17:46.660]  如果我們知道
[00:17:46.660 --> 00:17:48.160]  我們相信、我們認定
[00:17:48.160 --> 00:17:50.160]  我們將來要見到耶穌基督
[00:17:50.160 --> 00:17:53.260]  我們將來會在永恆裡面跟祂相遇
[00:17:53.260 --> 00:17:57.160]  所以我們就為了要見到基督
[00:17:57.160 --> 00:18:00.060]  甚至我們說要無愧於基督面前
[00:18:00.060 --> 00:18:02.360]  我們就要預備
[00:18:02.360 --> 00:18:04.160]  約翰就在這裡說了
[00:18:04.160 --> 00:18:06.860]  追求聖潔的生活
[00:18:06.860 --> 00:18:08.760]  就是我們要追求
[00:18:08.760 --> 00:18:11.960]  要實踐的一個行動
[00:18:11.960 --> 00:18:16.560]  以致能夠讓我們能夠見到基督
[00:18:16.560 --> 00:18:20.160]  要過聖潔的生活不容易
[00:18:20.160 --> 00:18:23.060]  特別在今天的現實世界當中
[00:18:23.060 --> 00:18:27.360]  價值觀完全扭曲的現實當中
[00:18:27.360 --> 00:18:31.060]  做基督徒一點都不容易
[00:18:31.060 --> 00:18:33.160]  很多年前
[00:18:33.160 --> 00:18:34.860]  我們聽過一句
[00:18:34.860 --> 00:18:39.060]  「做人難,做什麼名人都難」
[00:18:39.060 --> 00:18:40.660]  不過我後面再加一句
[00:18:40.660 --> 00:18:46.460]  做一個好基督徒更加難
[00:18:46.460 --> 00:18:49.060]  因為我們跟這個世界
[00:18:49.060 --> 00:18:51.560]  有不同的眼界
[00:18:51.560 --> 00:18:53.360]  我們在這裡有一個
[00:18:53.360 --> 00:18:56.260]  很清晰的善惡觀
[00:18:56.260 --> 00:18:57.760]  但是在這個世界
[00:18:57.760 --> 00:19:00.860]  這個善惡觀是很模糊的
[00:19:00.860 --> 00:19:05.260]  我們就在這裡去增戰
[00:19:05.260 --> 00:19:07.360]  怎樣來好好持守
[00:19:07.360 --> 00:19:10.360]  這個真理給我們的教訓
[00:19:10.360 --> 00:19:12.460]  持守信念
[00:19:12.460 --> 00:19:15.560]  是神給我們的福氣
[00:19:15.560 --> 00:19:18.060]  給我們的應去而定的能力
[00:19:18.060 --> 00:19:19.560]  因為有永恆的價值
[00:19:19.560 --> 00:19:21.660]  所以如今可能要艱難
[00:19:21.660 --> 00:19:22.560]  要蝕底
[00:19:22.560 --> 00:19:26.160]  要放下自己的利益
[00:19:26.160 --> 00:19:28.660]  堅持的話
[00:19:28.660 --> 00:19:30.560]  我們就要問
[00:19:30.560 --> 00:19:32.960]  我們為了什麼
[00:19:32.960 --> 00:19:34.660]  如果我們知道
[00:19:34.660 --> 00:19:36.460]  為耶穌基督
[00:19:36.460 --> 00:19:38.960]  為這個永恆的價值而追求的
[00:19:38.960 --> 00:19:43.360]  就變得值得
[00:19:43.360 --> 00:19:47.160]  說回我最後那個申請
[00:19:47.160 --> 00:19:48.860]  我如實
[00:19:48.860 --> 00:19:51.560]  清晰地填寫了所有的資料
[00:19:51.560 --> 00:19:53.560]  給那個機構去申請
[00:19:53.560 --> 00:19:55.160]  結果是打了「X」
[00:19:55.160 --> 00:19:59.460]  「No,你的申請不行了」
[00:19:59.460 --> 00:20:00.960]  在那一刻
[00:20:00.960 --> 00:20:02.960]  我不介意
[00:20:02.960 --> 00:20:05.960]  我覺得不要緊
[00:20:05.960 --> 00:20:08.160]  良心裡面那種舒服
[00:20:08.160 --> 00:20:11.760]  比起拿到那種福利好處
[00:20:11.760 --> 00:20:14.260]  我想來得更加輕鬆
[00:20:14.260 --> 00:20:16.460]  又何況呢
[00:20:16.460 --> 00:20:17.960]  我當時有一種感覺
[00:20:17.960 --> 00:20:19.860]  我是為耶穌基督作見證
[00:20:19.860 --> 00:20:23.460]  我無愧於基督徒這三個字
[00:20:23.460 --> 00:20:26.660]  無愧於耶穌仔這三個字
[00:20:26.660 --> 00:20:29.160]  我讀神學讀得爽一點
[00:20:29.160 --> 00:20:30.360]  不然這個背景
[00:20:30.360 --> 00:20:32.160]  在我這個神學生涯裡面
[00:20:32.160 --> 00:20:37.760]  留下一個永遠被人指責的印記
[00:20:37.760 --> 00:20:38.760]  值得的
[00:20:38.760 --> 00:20:42.860]  為耶穌基督附上是值得的
[00:20:42.860 --> 00:20:45.160]  所以約翰進一步來到去
[00:20:45.160 --> 00:20:46.660]  在四至六節裡面
