
[00:00:00.000 --> 00:00:03.400]  在疫症中祝愿各人平安
[00:07:46.160 --> 00:07:50.800]  失眠的人好像一個沒有靈魂的軀殼
[00:07:50.800 --> 00:07:53.840]  又好像一個沒有軀殼的靈魂
[00:07:53.840 --> 00:07:58.800]  在夜晚百無聊賴地思想
[00:07:58.800 --> 00:08:02.880]  又好像行屍走肉地活動
[00:08:02.880 --> 00:08:07.160]  想去思想的時候又覺得不清醒
[00:08:07.680 --> 00:08:11.720]  想去睡覺的時候又覺得過份清醒
[00:08:11.720 --> 00:08:13.840]  在失眠裏面
[00:08:13.840 --> 00:08:16.560]  蕭杭體會到人類的本質
[00:08:16.560 --> 00:08:18.240]  就是時間
[00:08:18.240 --> 00:08:23.400]  原來當存在的一切感覺消失的時候
[00:08:23.400 --> 00:08:24.800]  留下來的
[00:08:24.800 --> 00:08:27.760]  就是體會到無盡的時間
[00:08:27.760 --> 00:08:30.040]  在無盡地延長
[00:08:30.040 --> 00:08:35.320]  人類理性在探討的一切意義
[00:08:35.960 --> 00:08:38.880]  在失眠裏面都會失去意義
[00:08:38.880 --> 00:08:45.280]  譬如倫理學指引我們要做某些道德的行動
[00:08:45.280 --> 00:08:49.160]  做了這些行動就會體會生命的意義
[00:08:49.160 --> 00:08:52.480]  不過他說在失眠裏面
[00:08:52.480 --> 00:08:55.720]  任何行動其實都是沒有意義的
[00:08:55.720 --> 00:09:00.440]  人能夠掌握的一些確定的知識
[00:09:00.440 --> 00:09:02.920]  最基本的知識就是
[00:09:02.920 --> 00:09:05.400]  動物累的時候會睡覺
[00:09:05.840 --> 00:09:07.360]  不過在失眠的時候
[00:09:07.360 --> 00:09:09.760]  原來這些所謂最確定的知識
[00:09:09.760 --> 00:09:11.800]  都會失去確定性
[00:09:11.800 --> 00:09:16.000]  失眠呈現了人類面對的最可怕的真相
[00:09:16.000 --> 00:09:19.520]  而這個最可怕的真相就是
[00:09:19.520 --> 00:09:23.960]  你以為事物總是有它的意義的
[00:09:23.960 --> 00:09:29.440]  但是失眠本身是絕對沒有意義的
[00:09:29.440 --> 00:09:32.920]  他一直描繪
[00:09:32.920 --> 00:09:34.280]  他說在失眠裏面
[00:09:34.680 --> 00:09:40.000]  一個人好像是孤獨地活在一個地獄裏面
[00:09:40.000 --> 00:09:43.000]  每一刻的流逝
[00:09:43.000 --> 00:09:46.040]  不是豐富你的存在
[00:09:46.040 --> 00:09:48.280]  而是折磨你的存在
[00:09:48.280 --> 00:09:49.840]  逼你發瘋
[00:09:49.840 --> 00:09:51.640]  在失眠裏面
[00:09:51.640 --> 00:09:53.400]  他會發出一個天問
[00:09:53.400 --> 00:09:57.640]  就會問這些痛苦何時才會停止呢?
[00:09:57.640 --> 00:10:00.840]  他說失眠
[00:10:00.840 --> 00:10:03.000]  你能夠體會到的就是
[00:10:04.040 --> 00:10:07.160]  活著就好像釘在十字架上那樣
[00:10:07.160 --> 00:10:09.360]  痛苦而沒有意義
[00:10:09.360 --> 00:10:11.480]  簡單來說
[00:10:11.480 --> 00:10:17.200]  失眠揭露了人類存在的空洞和沒有意義
[00:10:17.200 --> 00:10:22.080]  我讀了很長時間的哲學
[00:10:22.080 --> 00:10:24.400]  很少見到有哲學家
[00:10:24.400 --> 00:10:28.960]  是如此這般的談論失眠的
[00:10:31.760 --> 00:10:34.720]  蕭煌以失眠的經驗
[00:10:34.720 --> 00:10:40.040]  作為一個開啟人性現實的約時
[00:10:40.040 --> 00:10:43.000]  導進人類的痛苦
[00:10:43.000 --> 00:10:46.120]  面對一個這樣的失眠的人
[00:10:46.120 --> 00:10:50.520]  面對生命的這種痛苦的慘況
[00:10:50.520 --> 00:10:53.640]  我們能夠說些甚麼呢?
[00:10:53.640 --> 00:10:57.760]  人類活著的時候
[00:10:57.760 --> 00:11:01.720]  我們向自己存在的地平線
[00:11:02.080 --> 00:11:03.040]  望過去
[00:11:03.040 --> 00:11:07.960]  去到我們存在的邊界
[00:11:07.960 --> 00:11:10.720]  你就會見到死亡
[00:11:10.720 --> 00:11:14.160]  我們活在這個世界
[00:11:14.160 --> 00:11:16.160]  甚麼都確定不了
[00:11:16.160 --> 00:11:18.280]  能夠確定的就是
[00:11:18.280 --> 00:11:20.680]  我們必有一死
[00:11:20.680 --> 00:11:24.520]  死就是我們最能夠確定的終點
[00:11:24.520 --> 00:11:27.480]  這就是哲學家蕭煌
[00:11:27.480 --> 00:11:30.240]  在失眠的經驗裏面
[00:11:30.760 --> 00:11:34.680]  所體會到的空洞和黑暗
[00:11:34.680 --> 00:11:38.920]  失眠的人看起來好像活著
[00:11:38.920 --> 00:11:41.640]  但他自己所體會到的
[00:11:41.640 --> 00:11:43.520]  其實是空洞無物
[00:11:43.520 --> 00:11:47.200]  是時間沒有意義地流逝
[00:11:47.200 --> 00:11:51.080]  是一個人對白天的時候
[00:11:51.080 --> 00:11:53.560]  的一切悲歡離合
[00:11:53.560 --> 00:11:57.640]  成敗得失的沒有意義的一種追憶
[00:11:59.360 --> 00:12:01.360]  而這個經驗簡單來說
[00:12:01.360 --> 00:12:04.600]  就是活著而去經驗空洞
[00:12:04.600 --> 00:12:09.240]  當然最後的空洞就是我們的死亡
[00:12:09.240 --> 00:12:12.080]  我們活著的過程
[00:12:12.080 --> 00:12:15.680]  其實同時間就是一個死亡的過程
[00:12:15.680 --> 00:12:18.080]  Living is dying
[00:12:18.080 --> 00:12:23.440]  人生本是一場大的失眠
[00:12:23.440 --> 00:12:27.840]  在馬口福音的故事裏面
[00:12:28.160 --> 00:12:29.360]  在那艘船上
[00:12:29.360 --> 00:12:33.200]  那班門徒一夜無眠
[00:12:33.200 --> 00:12:37.720]  他們在那個光景裏面
[00:12:37.720 --> 00:12:41.240]  他們意識到
[00:12:41.240 --> 00:12:44.560]  可能會面對生命的大限
[00:12:44.560 --> 00:12:48.480]  他們那一晚沒有睡覺
[00:12:48.480 --> 00:12:53.720]  他們在自己可能面對的大限的面前
[00:12:53.720 --> 00:12:55.000]  在掙扎
[00:12:56.160 --> 00:12:59.920]  經文說他們叫醒睡得很熟的耶穌
[00:12:59.920 --> 00:13:04.920]  他們說「夫子,我們喪命,你不顧嗎?」
[00:13:04.920 --> 00:13:08.640]  或者有些日本的翻譯
[00:13:08.640 --> 00:13:10.480]  就是「你不關心嗎?」
[00:13:10.480 --> 00:13:12.520]  「你不理會嗎?」
[00:13:12.520 --> 00:13:16.360]  這裏有一班失眠的人
[00:13:16.360 --> 00:13:19.160]  他們有所掛慮
[00:13:19.160 --> 00:13:21.400]  而他們的掛慮
[00:13:21.400 --> 00:13:25.080]  終極來說就是死亡
[00:13:26.280 --> 00:13:27.360]  面對死亡
[00:13:27.360 --> 00:13:29.920]  面對生命的毫無意義
[00:13:29.920 --> 00:13:32.520]  面對絕對的空洞
[00:13:32.520 --> 00:13:35.640]  他們極力地行動
[00:13:35.640 --> 00:13:37.680]  極力地反抗
[00:13:37.680 --> 00:13:40.200]  但是一切都是枉然
[00:13:40.200 --> 00:13:42.480]  就好像失眠的人
[00:13:42.480 --> 00:13:45.400]  他極力地想做一些事情
[00:13:45.400 --> 00:13:47.120]  去令自己睡
[00:13:47.120 --> 00:13:50.040]  最後都是枉然一樣
[00:13:50.040 --> 00:13:53.120]  他們發出生命的呼喊
[00:13:53.440 --> 00:13:57.760]  就好像一個失眠的人一樣大喊救命
[00:13:57.760 --> 00:14:00.520]  幸好
[00:14:00.520 --> 00:14:05.920]  他們求救於一個熟睡的人
[00:14:05.920 --> 00:14:10.440]  而這個人會教他們安睡之道
[00:14:10.440 --> 00:14:14.240]  面對失眠的哲學問題
[00:14:14.240 --> 00:14:19.320]  耶穌做了一個神學的回應
[00:14:19.320 --> 00:14:22.160]  經文第三十九節
[00:14:22.840 --> 00:14:28.360]  「耶穌醒了,叱咤風,向海說:靜了吧?」
[00:14:28.360 --> 00:14:31.760]  「風就指著大大地平靜了。」
[00:14:31.760 --> 00:14:35.880]  「耶穌對他們說:為什麼膽怯呢?」
[00:14:35.880 --> 00:14:38.320]  「你們還沒有信心嗎?」
[00:14:38.320 --> 00:14:42.640]  「他們就大大地懼怕,彼此說:」
[00:14:42.640 --> 00:14:47.320]  「這到底是誰?連風和海也聽從他。」
[00:14:49.080 --> 00:14:55.400]  「耶穌向海和風說:住了吧,靜了吧。」
[00:14:55.400 --> 00:15:00.840]  「然後風和海就平靜了。」
[00:15:00.840 --> 00:15:04.560]  「那些門徒的反應很害怕。」
[00:15:04.560 --> 00:15:08.800]  「這是什麼人?這到底是誰?」
[00:15:08.800 --> 00:15:12.600]  「連風和海也聽從他。」
[00:15:12.600 --> 00:15:17.200]  「一般人眼中的風浪」
[00:15:18.280 --> 00:15:20.280]  「一般人懼怕的死亡」
[00:15:20.280 --> 00:15:24.480]  「對一個真正能夠熟睡的人來說」
[00:15:24.480 --> 00:15:28.320]  「其實算不得什麼。」
[00:15:28.320 --> 00:15:31.920]  「如果一個熟睡的人」
[00:15:31.920 --> 00:15:34.480]  「好像一般人般緊張」
[00:15:34.480 --> 00:15:36.960]  「其實他不可能熟睡的。」
[00:15:36.960 --> 00:15:41.760]  「在一個熟睡的人的心靈裏」
[00:15:41.760 --> 00:15:47.280]  「其實風和海就會失去力量。」
[00:15:47.960 --> 00:15:52.120]  「在這個人的面前,風和海平靜了。」
[00:15:52.120 --> 00:15:55.480]  反過來到我們神學的問題
[00:15:55.480 --> 00:15:57.840]  就是為什麼有些人可以睡覺
[00:15:57.840 --> 00:16:00.160]  為什麼有些人睡不著呢?
[00:16:00.160 --> 00:16:03.680]  關鍵的分別在哪裡呢?
[00:16:03.680 --> 00:16:08.400]  我們聽聽主耶穌的說話
[00:16:08.400 --> 00:16:12.760]  主耶穌向我們發出一個問題
[00:16:12.760 --> 00:16:17.640]  為什麼膽怯?你們還沒有信心嗎?
[00:16:18.960 --> 00:16:22.240]  原來睡得著和睡不著
[00:16:22.240 --> 00:16:26.360]  關鍵的問題
[00:16:26.360 --> 00:16:29.360]  耶穌一語道破
[00:16:29.360 --> 00:16:33.040]  關鍵就在信心
[00:16:33.040 --> 00:16:35.760]  失眠的問題
[00:16:35.760 --> 00:16:40.400]  說到底就是信仰的問題
[00:16:40.400 --> 00:16:43.960]  耶穌說的信心
[00:16:43.960 --> 00:16:47.360]  當然不是現代人強調的自信
[00:16:48.960 --> 00:16:53.960]  現代人不斷受教育的薰陶
[00:16:53.960 --> 00:16:57.960]  不斷受社會氣息的鼓勵
[00:16:57.960 --> 00:17:00.960]  不斷去追求一種自信
[00:17:00.960 --> 00:17:02.960]  現代人的這種自信
[00:17:02.960 --> 00:17:04.960]  其實是信自己
[00:17:04.960 --> 00:17:08.960]  說到底其實就是不信神
[00:17:08.960 --> 00:17:12.960]  失眠作為一種隱喻
[00:17:12.960 --> 00:17:16.960]  正正揭露我們自身的不足信
[00:17:17.960 --> 00:17:19.960]  我們要自信
[00:17:19.960 --> 00:17:22.960]  但失眠作為一個象徵
[00:17:22.960 --> 00:17:24.960]  正正告訴我們
[00:17:24.960 --> 00:17:26.960]  我們其實是信不過的
[00:17:26.960 --> 00:17:32.960]  揭露我們自負背後的無能
[00:17:32.960 --> 00:17:35.960]  你以為可以操控那些東西
[00:17:35.960 --> 00:17:37.960]  其實是操控不了的
[00:17:37.960 --> 00:17:39.960]  揭露我們那種脆弱
[00:17:39.960 --> 00:17:44.960]  現代社會會製造很多宗教
[00:17:45.960 --> 00:17:47.960]  其中一個最重要的宗教
[00:17:47.960 --> 00:17:49.960]  就是教我們去相信
[00:17:49.960 --> 00:17:50.960]  相信什麼?
[00:17:50.960 --> 00:17:53.960]  相信我們自己是可以的
[00:17:53.960 --> 00:17:56.960]  你可以掌握命運的
[00:17:56.960 --> 00:17:58.960]  你就是那個價值的中心
[00:17:58.960 --> 00:18:00.960]  你最大的了
[00:18:00.960 --> 00:18:05.960]  而失眠作為一個隱喻
[00:18:05.960 --> 00:18:07.960]  讓我們看到
[00:18:07.960 --> 00:18:10.960]  其實我們做什麼都是沒用的
[00:18:10.960 --> 00:18:13.960]  連睡覺你都掌控不了
[00:18:13.960 --> 00:18:17.960]  你何來掌控你自己和他人的命運?
[00:18:17.960 --> 00:18:21.960]  你說自己就是價值的中心
[00:18:21.960 --> 00:18:24.960]  在失眠裡你就體會到
[00:18:24.960 --> 00:18:28.960]  你自己的生命在無意義地流逝
[00:18:28.960 --> 00:18:34.960]  失眠作為一個啟示性的人類的經驗
[00:18:34.960 --> 00:18:37.960]  讓我們每一個人都謙卑下來
[00:18:41.960 --> 00:18:43.960]  有文章說
[00:18:43.960 --> 00:18:46.960]  古羅馬殘暴的凱撒尼祿
[00:18:46.960 --> 00:18:48.960]  是一個失眠的人
[00:18:48.960 --> 00:18:50.960]  近代的希特勒
[00:18:50.960 --> 00:18:53.960]  都是一個失眠的人
[00:18:53.960 --> 00:18:56.960]  每一晚
[00:18:56.960 --> 00:18:59.960]  他們都和自己在搏鬥
[00:18:59.960 --> 00:19:02.960]  他們會這樣想的
[00:19:02.960 --> 00:19:05.960]  就是睡不著覺
[00:19:05.960 --> 00:19:07.960]  不是一種失敗
[00:19:07.960 --> 00:19:09.960]  而是一種成功
[00:19:11.960 --> 00:19:12.960]  你看看
[00:19:12.960 --> 00:19:15.960]  當世人在沉睡的時候
[00:19:15.960 --> 00:19:17.960]  唯有我們清醒
[00:19:17.960 --> 00:19:20.960]  也因為他們認為
[00:19:20.960 --> 00:19:22.960]  唯有他們清醒
[00:19:22.960 --> 00:19:25.960]  他們誤以為
[00:19:25.960 --> 00:19:29.960]  自己是上天派來的一些特殊人物
[00:19:29.960 --> 00:19:33.960]  可以操控沉睡的世人
[00:19:33.960 --> 00:19:37.960]  其實在晚上他們不是清醒
[00:19:37.960 --> 00:19:39.960]  他們只不過是失眠
[00:19:39.960 --> 00:19:41.960]  在這個失眠裡
[00:19:41.960 --> 00:19:44.960]  他們的身體和心靈解體
[00:19:44.960 --> 00:19:47.960]  虛無縹緲地活著
[00:19:47.960 --> 00:19:49.960]  而每一晚
[00:19:49.960 --> 00:19:54.960]  他們都發著操控世界的春秋大夢
[00:19:54.960 --> 00:19:59.960]  在這個脆弱的人生裡
[00:19:59.960 --> 00:20:02.960]  耶穌不操控任何的東西
[00:20:02.960 --> 00:20:07.960]  祂就抱著一個枕頭在睡覺
[00:20:08.960 --> 00:20:10.960]  睡得著還是睡不著
[00:20:10.960 --> 00:20:12.960]  耶穌說
[00:20:12.960 --> 00:20:15.960]  關鍵在於信心
[00:20:15.960 --> 00:20:18.960]  耶穌說的信心
[00:20:18.960 --> 00:20:21.960]  不是現代人強調的自信
[00:20:21.960 --> 00:20:24.960]  這一種對自我的執著
[00:20:24.960 --> 00:20:28.960]  這一種對自我能力的迷戀
[00:20:28.960 --> 00:20:30.960]  耶穌說的信心
[00:20:30.960 --> 00:20:34.960]  是將操控自己生死
[00:20:34.960 --> 00:20:38.960]  和命運的掌控權交出來
[00:20:38.960 --> 00:20:41.960]  交給永恆的上帝
[00:20:41.960 --> 00:20:44.960]  當你經常握著拳頭
[00:20:44.960 --> 00:20:48.960]  就沒有人能夠跟你握手
[00:20:48.960 --> 00:20:50.960]  放開手
[00:20:50.960 --> 00:20:52.960]  神就能夠握著你
[00:20:52.960 --> 00:20:55.960]  每一晚
[00:20:55.960 --> 00:21:01.960]  為什麼你經常赤身親自上陣呢?
[00:21:02.960 --> 00:21:04.960]  為什麼每一晚
[00:21:04.960 --> 00:21:06.960]  都要跟自己的限制
[00:21:06.960 --> 00:21:08.960]  缺乏
[00:21:08.960 --> 00:21:09.960]  不足
[00:21:09.960 --> 00:21:10.960]  遺憾
[00:21:10.960 --> 00:21:12.960]  在這裡搏鬥呢?
[00:21:12.960 --> 00:21:14.960]  放開你的手
[00:21:14.960 --> 00:21:16.960]  交給上帝
[00:21:16.960 --> 00:21:17.960]  風和海
[00:21:17.960 --> 00:21:19.960]  就會平靜
[00:21:19.960 --> 00:21:22.960]  為什麼?
[00:21:22.960 --> 00:21:25.960]  因為有人得罪你
[00:21:25.960 --> 00:21:28.960]  而心懷仇恨
[00:21:28.960 --> 00:21:33.960]  而不相信上帝會為你主持正義呢?
[00:21:33.960 --> 00:21:36.960]  為什麼
[00:21:36.960 --> 00:21:41.960]  因為明天可能會遇到的幽暗
[00:21:41.960 --> 00:21:43.960]  而滿懷憂慮
[00:21:43.960 --> 00:21:45.960]  而不相信神
[00:21:45.960 --> 00:21:48.960]  就是光明的源頭呢?
[00:21:48.960 --> 00:21:53.960]  為什麼因為得不到的利益而不甘心
[00:21:53.960 --> 00:21:57.960]  而不相信神所賜的恩典
[00:21:58.960 --> 00:22:01.960]  已經有永恆的價值呢?
[00:22:01.960 --> 00:22:05.960]  為什麼
[00:22:05.960 --> 00:22:07.960]  十萬個為什麼
[00:22:07.960 --> 00:22:10.960]  為什麼我們總是不相信神呢?
[00:22:10.960 --> 00:22:12.960]  能睡到
[00:22:12.960 --> 00:22:14.960]  還是睡不到
[00:22:14.960 --> 00:22:15.960]  終歸來說
[00:22:15.960 --> 00:22:17.960]  是一個信仰的問題
[00:22:17.960 --> 00:22:18.960]  而失眠
[00:22:18.960 --> 00:22:21.960]  正是一個溫馨的提示
[00:22:21.960 --> 00:22:25.960]  提示我們要好好信任神
[00:22:26.960 --> 00:22:28.960]  所以對失眠的人說
[00:22:28.960 --> 00:22:30.960]  為什麼膽怯呢?
[00:22:30.960 --> 00:22:33.960]  你們還沒有信心嗎?
[00:22:33.960 --> 00:22:37.960]  最後我想說的是
[00:22:37.960 --> 00:22:40.960]  我們的上帝很關心我們
[00:22:40.960 --> 00:22:42.960]  失眠的情況
[00:22:42.960 --> 00:22:47.960]  祂有一個滿懷恩典的解決方案
[00:22:47.960 --> 00:22:50.960]  就是祂叫我們
[00:22:50.960 --> 00:22:52.960]  回崇拜聽道
[00:22:52.960 --> 00:22:53.960]  因為聽道的時候
[00:22:53.960 --> 00:22:56.960]  大部分的人都睡得很好
