
[00:00:00.000 --> 00:00:05.260]  多謝你們這麼熱都來聽這麼激烈的東西
[00:09:39.640 --> 00:09:41.080]  我想將這個矛盾說完之後
[00:09:41.080 --> 00:09:42.000]  你就會覺得
[00:09:42.000 --> 00:09:44.000]  他真的很難做
[00:09:44.000 --> 00:09:45.080]  為什麼害羞呢
[00:09:45.080 --> 00:09:47.000]  因為他的樣子
[00:09:47.000 --> 00:09:48.640]  跟他的年歲是不相稱的
[00:09:48.640 --> 00:09:50.280]  經常都是
[00:09:50.280 --> 00:09:52.120]  絕少有這個幸福
[00:09:52.120 --> 00:09:53.560]  就是12歲至12歲
[00:09:53.560 --> 00:09:55.000]  13歲至13歲
[00:09:55.000 --> 00:09:56.320]  很少有這個幸福
[00:09:56.320 --> 00:09:58.560]  很多都是太矮
[00:09:58.560 --> 00:09:59.800]  要麼就高過龍
[00:09:59.800 --> 00:10:00.840]  像一棵樹一樣
[00:10:00.840 --> 00:10:02.200]  但是現在竟然是11歲
[00:10:02.200 --> 00:10:03.320]  那些人說不像
[00:10:03.320 --> 00:10:04.840]  應該是中學畢業的
[00:10:04.840 --> 00:10:07.680]  這些是很痛苦的事情
[00:10:07.680 --> 00:10:10.320]  買大人衣服還是買小孩子的童裝呢
[00:10:10.320 --> 00:10:11.440]  放褲腳還是怎麼樣呢
[00:10:11.440 --> 00:10:12.480]  很複雜
[00:10:12.480 --> 00:10:14.480]  所以他對自己的身形很憂慮
[00:10:14.480 --> 00:10:17.400]  他經常覺得自己是標準以下的
[00:10:17.400 --> 00:10:19.360]  但是一定每一班的同學
[00:10:19.360 --> 00:10:21.120]  都有標準的同學
[00:10:21.120 --> 00:10:23.520]  所以這件事情對他的諷刺很大
[00:10:23.520 --> 00:10:24.600]  所以他有憂慮
[00:10:24.600 --> 00:10:25.880]  所以他很害羞
[00:10:25.880 --> 00:10:27.480]  他很怕跟你去喝酒
[00:10:27.480 --> 00:10:28.520]  跟你去公眾聚會
[00:10:28.520 --> 00:10:31.040]  因為他覺得被人猜錯了
[00:10:31.040 --> 00:10:32.280]  他很難受
[00:10:32.280 --> 00:10:34.200]  所以他很怕去鬥利是
[00:10:34.200 --> 00:10:36.200]  這個是你要明白的事情
[00:10:36.200 --> 00:10:36.840]  好了
[00:10:36.840 --> 00:10:38.000]  最後那件事情就是
[00:10:38.000 --> 00:10:39.680]  他又有敵意的
[00:10:39.680 --> 00:10:40.480]  很容易生氣
[00:10:40.480 --> 00:10:42.360]  這些就是憤怒賀爾蒙的特點
[00:10:42.360 --> 00:10:44.360]  11歲至12歲很容易生氣
[00:10:44.360 --> 00:10:46.240]  很容易用力度的反應
[00:10:46.240 --> 00:10:48.040]  就是扔東西特別用大力
[00:10:48.040 --> 00:10:49.400]  拍桌子特別大力
[00:10:49.400 --> 00:10:50.400]  以前溫文的
[00:10:50.400 --> 00:10:52.040]  突然間很強的
[00:10:52.040 --> 00:10:54.880]  聲音突然間拍得很大
[00:10:54.880 --> 00:10:56.480]  這幾個加起來是什麼呢
[00:10:56.480 --> 00:10:57.680]  就是Rude
[00:10:57.680 --> 00:10:59.240]  個人專橫
[00:10:59.240 --> 00:11:01.840]  R字頭,R-U-D-E
[00:11:01.840 --> 00:11:02.880]  第二就是
[00:11:02.880 --> 00:11:03.440]  Ally
[00:11:03.440 --> 00:11:05.920]  就是他跟別人結盟
[00:11:05.920 --> 00:11:07.720]  另外就是他shy
[00:11:07.720 --> 00:11:08.520]  害羞
[00:11:08.520 --> 00:11:09.800]  和hostile
[00:11:09.800 --> 00:11:10.800]  就是對人家敵意
[00:11:10.800 --> 00:11:12.680]  加起來就是R-A-S-H
[00:11:12.680 --> 00:11:14.440]  我經常介紹理工教學生的時候
[00:11:14.440 --> 00:11:15.240]  他說這個Rush
[00:11:15.240 --> 00:11:16.200]  這個字
[00:11:16.200 --> 00:11:17.320]  率直
[00:11:17.320 --> 00:11:18.320]  或者這個
[00:11:18.320 --> 00:11:20.160]  這個叫輕率
[00:11:20.160 --> 00:11:23.240]  其實就是代表11至14歲的特色
[00:11:23.240 --> 00:11:25.840]  就是如果這個Rush不出現
[00:11:25.840 --> 00:11:28.160]  他其實是熟悉的
[00:11:28.160 --> 00:11:30.760]  如果你看到一個很溫文
[00:11:30.760 --> 00:11:31.800]  又沒有敵意
[00:11:31.800 --> 00:11:33.520]  又沒有害羞
[00:11:33.520 --> 00:11:37.520]  那個人又全部都沒有什麼自己主見的
[00:11:37.520 --> 00:11:39.560]  又不敢跟別人結盟的
[00:11:39.560 --> 00:11:41.880]  很明顯他的能力上
[00:11:41.880 --> 00:11:43.680]  他自己覺得比較低
[00:11:43.680 --> 00:11:45.280]  就很怕走出街
[00:11:45.280 --> 00:11:46.200]  和對朋友
[00:11:46.200 --> 00:11:48.400]  所以內向的人是比較熟悉的
[00:11:48.400 --> 00:11:49.320]  內向
[00:11:49.320 --> 00:11:50.760]  就是不參加課外活動
[00:11:50.760 --> 00:11:52.240]  不去教會
[00:11:52.240 --> 00:11:55.960]  甚至跟表姐表哥都不玩的那些
[00:11:55.960 --> 00:11:57.960]  他是熟悉慢很多的
[00:11:57.960 --> 00:11:59.880]  但慢是有危險的
[00:11:59.880 --> 00:12:01.240]  因為學校生活裡面
[00:12:01.240 --> 00:12:03.560]  如果你這麼慢的反應
[00:12:03.560 --> 00:12:05.320]  在其他人的眼中
[00:12:05.320 --> 00:12:08.080]  你是能力低一些的反應
[00:12:08.080 --> 00:12:11.080]  所以很多新聞仔的自信會少了很多
[00:12:11.080 --> 00:12:12.160]  所以你會說
[00:12:12.160 --> 00:12:14.560]  哇,但我不喜歡他專橫
[00:12:14.560 --> 00:12:15.560]  又這樣
[00:12:15.560 --> 00:12:17.000]  那你就要記住了
[00:12:17.000 --> 00:12:18.600]  你懂得跟他相處
[00:12:18.600 --> 00:12:22.760]  就靠你11歲前的感情基礎好不好
[00:12:22.760 --> 00:12:24.840]  所以現在要儲存
[00:12:24.840 --> 00:12:27.440]  就是說你跟他講定給他聽
[00:12:27.440 --> 00:12:28.840]  譬如將來你會
[00:12:28.840 --> 00:12:31.560]  有時不知為何會很生氣
[00:12:31.560 --> 00:12:32.280]  是嗎?
[00:12:32.280 --> 00:12:34.440]  我不會的,媽媽你相信我吧
[00:12:34.440 --> 00:12:36.160]  但我不是說你現在
[00:12:36.160 --> 00:12:37.520]  將來你生氣你告訴我吧
[00:12:37.520 --> 00:12:38.840]  我想明白為甚麼
[00:12:38.840 --> 00:12:40.360]  但有時都沒有甚麼為甚麼的
[00:12:40.360 --> 00:12:42.080]  很容易會發脾氣
[00:12:42.080 --> 00:12:43.280]  我說你怎麼知道
[00:12:43.280 --> 00:12:45.360]  你說媽媽以前也是這樣的
[00:12:45.360 --> 00:12:47.520]  但有時你跟他說著說著
[00:12:47.520 --> 00:12:48.480]  將來他真的生氣的時候
[00:12:48.480 --> 00:12:51.360]  你說媽媽你真厲害,猜中了
[00:12:51.360 --> 00:12:53.360]  很難頂我的
[00:12:53.360 --> 00:12:54.960]  但你就告訴他
[00:12:54.960 --> 00:12:56.640]  我都預備了
[00:12:56.640 --> 00:12:59.160]  但你說很快就會渡過這件事
[00:12:59.160 --> 00:13:01.960]  因為被人接納了
[00:13:01.960 --> 00:13:05.200]  這個問題的範圍沒那麼容易升級
[00:13:05.200 --> 00:13:08.400]  所以每個乖孫子都有少許煩躁
[00:13:08.400 --> 00:13:09.960]  有少許害羞
[00:13:09.960 --> 00:13:11.240]  又有少許激動
[00:13:11.240 --> 00:13:13.080]  不過不強
[00:13:13.080 --> 00:13:14.480]  就好像打風一樣
[00:13:14.480 --> 00:13:15.400]  一號風球而已
[00:13:15.400 --> 00:13:17.080]  以後上班沒問題的
[00:13:17.080 --> 00:13:18.360]  所以你說一號風球
[00:13:18.360 --> 00:13:19.240]  你就放心了
[00:13:19.240 --> 00:13:20.960]  很快就會回復正常
[00:13:20.960 --> 00:13:23.440]  但若果是八號那些
[00:13:23.440 --> 00:13:25.680]  就因為你火上加油
[00:13:25.680 --> 00:13:28.240]  你還在煽風點火
[00:13:28.240 --> 00:13:30.000]  還跟他說你以前那麼差
[00:13:30.000 --> 00:13:31.840]  也不知道是不是我生的
[00:13:31.840 --> 00:13:34.280]  然後再說他群謀殺了甚麼人
[00:13:34.280 --> 00:13:36.960]  你一針對他和他的朋友
[00:13:36.960 --> 00:13:38.200]  你貶低他的朋友
[00:13:38.200 --> 00:13:39.640]  他就會很生氣
[00:13:39.640 --> 00:13:41.280]  那你很容易貶十號風球
[00:13:41.280 --> 00:13:42.880]  這個風災
[00:13:42.880 --> 00:13:44.440]  所以這四年
[00:13:44.440 --> 00:13:46.680]  你過了我就恭喜你
[00:13:46.680 --> 00:13:48.360]  這四年就很好了
[00:13:48.360 --> 00:13:49.960]  十五、十六
[00:13:49.960 --> 00:13:51.880]  你有少許好收場
[00:13:51.880 --> 00:13:53.080]  少許而已
[00:13:53.080 --> 00:13:54.400]  為甚麼呢
[00:13:54.400 --> 00:13:57.480]  這兩年人們怎麼分析呢
[00:13:57.480 --> 00:13:59.160]  他有四個字
[00:13:59.160 --> 00:14:01.800]  第一個字是Challenge
[00:14:01.800 --> 00:14:03.480]  他一定質疑很多東西
[00:14:03.480 --> 00:14:04.080]  質疑
[00:14:04.080 --> 00:14:05.240]  第一個質疑就是
