
[00:00:00.000 --> 00:00:02.480]  各位姐妹,讓我們一起讀聖經
[00:01:31.560 --> 00:01:33.920]  生死之交
[00:01:33.920 --> 00:01:35.160]  為什麼會這樣呢?
[00:01:35.160 --> 00:01:37.160]  就說給大家聽
[00:01:37.160 --> 00:01:39.160]  來到找約書亞就說
[00:01:39.160 --> 00:01:44.680]  「耶和華在迦底斯巴尼亞」
[00:01:44.680 --> 00:01:48.640]  「指著我與你對神人摩西所說的話」
[00:01:48.640 --> 00:01:49.520]  你也知道了
[00:01:49.520 --> 00:01:51.200]  你記得了
[00:01:52.200 --> 00:01:55.520]  「耶和華在迦底斯巴尼亞」
[00:01:55.520 --> 00:01:58.600]  迦底斯巴尼亞是一個地方名字
[00:01:58.600 --> 00:02:00.200]  不過應該是兩個字加起來
[00:02:00.200 --> 00:02:03.320]  最主要聖經出得多的是迦底斯
[00:02:03.320 --> 00:02:08.320]  「指著耶和華對摩西所說的話」
[00:02:08.320 --> 00:02:10.520]  「我與你」
[00:02:10.520 --> 00:02:12.160]  即是我和你
[00:02:12.160 --> 00:02:14.000]  聽到神這樣說的
[00:02:14.000 --> 00:02:14.880]  你也知道了
[00:02:14.880 --> 00:02:16.280]  當日是這樣說的
[00:02:16.280 --> 00:02:18.040]  忘記了
[00:02:18.040 --> 00:02:22.880]  迦勒這個字是專心跟隨的
[00:02:22.880 --> 00:02:23.880]  很厲害
[00:02:23.880 --> 00:02:26.160]  迦勒這個字
[00:02:26.160 --> 00:02:29.240]  比較少人改這個名字
[00:02:29.240 --> 00:02:31.040]  做英文名或者做名字
[00:02:31.040 --> 00:02:31.840]  為什麼呢?
[00:02:31.840 --> 00:02:33.040]  因為Khalab
[00:02:33.040 --> 00:02:34.200]  Khalab這個字
[00:02:34.200 --> 00:02:35.600]  Khalab是好名字
[00:02:35.600 --> 00:02:38.760]  但是Khalab這個字在希伯來文是狗
[00:02:38.760 --> 00:02:40.280]  是一隻狗
[00:02:40.280 --> 00:02:45.000]  為什麼會改名叫狗呢?
[00:02:45.000 --> 00:02:46.320]  都說了
[00:02:46.320 --> 00:02:50.600]  嬰兒出生不會自己改名
[00:02:50.600 --> 00:02:52.440]  爸爸改名
[00:02:52.440 --> 00:02:53.720]  或者媽媽改名
[00:02:53.720 --> 00:02:55.160]  兩個人談了改名
[00:02:55.160 --> 00:02:57.920]  很有可能未必改住
[00:02:57.920 --> 00:03:02.320]  後來見到「哎呀,這隻狗仔」
[00:03:02.320 --> 00:03:04.560]  於是改名叫狗
[00:03:04.560 --> 00:03:06.080]  狗仔
[00:03:06.080 --> 00:03:08.720]  「哎呀,我兒子好像狗仔」
[00:03:08.720 --> 00:03:10.280]  跑一跑很有趣
[00:03:10.280 --> 00:03:11.560]  可能叫狗
[00:03:11.560 --> 00:03:13.960]  Khalab是狗
[00:03:13.960 --> 00:03:15.800]  不過改得很好
[00:03:15.800 --> 00:03:16.920]  狗呢
[00:03:16.920 --> 00:03:20.400]  有時候狗真的在某些角度看
[00:03:20.400 --> 00:03:21.720]  狗真的比人好
[00:03:21.720 --> 00:03:23.800]  狗很忠心
[00:03:23.800 --> 00:03:24.880]  很忠誠
[00:03:24.880 --> 00:03:26.440]  對主人很忠誠
[00:03:26.440 --> 00:03:29.440]  狗就是迦勒
[00:03:29.440 --> 00:03:33.480]  Khalab就跟余若瑟談了
[00:03:33.480 --> 00:03:36.520]  當日在迦底斯的時候
[00:03:36.520 --> 00:03:39.520]  神對指著我和你
[00:03:39.520 --> 00:03:40.680]  對摩西說的話
[00:03:40.680 --> 00:03:41.800]  你記得嗎?
[00:03:41.800 --> 00:03:42.800]  記得
[00:03:42.800 --> 00:03:46.280]  耶和華的僕人從迦底斯帕尼亞
[00:03:46.280 --> 00:03:51.240]  打發我們去窺探迦南地
[00:03:51.240 --> 00:03:54.120]  那個時候我是四十歲
[00:03:54.120 --> 00:03:59.120]  我按著心意來回報摩西
[00:03:59.120 --> 00:04:00.880]  心意的意思
[00:04:00.880 --> 00:04:02.640]  就是喇叭
[00:04:02.640 --> 00:04:05.320]  喇叭是內心或者理解
[00:04:05.320 --> 00:04:09.720]  我是照著我真心內心和我想理解的
[00:04:09.720 --> 00:04:12.360]  來回報給摩西
[00:04:12.360 --> 00:04:14.120]  不過然而
[00:04:14.120 --> 00:04:16.920]  和我上去的眾弟兄
[00:04:16.920 --> 00:04:17.920]  就不是
[00:04:17.920 --> 00:04:20.440]  是使百姓的心消化
[00:04:20.440 --> 00:04:21.840]  這個消化的意思就是
[00:04:21.840 --> 00:04:23.040]  唉
[00:04:23.040 --> 00:04:23.840]  不行了
[00:04:23.840 --> 00:04:24.720]  怎麼去到
[00:04:24.720 --> 00:04:25.680]  做不到
[00:04:25.680 --> 00:04:27.520]  打不到
[00:04:27.520 --> 00:04:29.880]  那裡的人很大隻
[00:04:29.880 --> 00:04:30.720]  又強壯
[00:04:30.720 --> 00:04:32.480]  我們打不過他
[00:04:32.480 --> 00:04:37.800]  但我專心跟從耶和華的神
[00:04:37.800 --> 00:04:38.880]  他們這麼說
[00:04:38.880 --> 00:04:41.240]  不過我專心跟從耶和華的神
[00:04:41.240 --> 00:04:42.560]  我是知道
[00:04:42.560 --> 00:04:43.760]  我跟從神
[00:04:43.760 --> 00:04:45.360]  神說可以就可以
[00:04:45.360 --> 00:04:46.080]  儘管去吧
[00:04:46.080 --> 00:04:46.720]  為什麼?
[00:04:46.720 --> 00:04:49.040]  神叫我們得到這塊地
[00:04:49.040 --> 00:04:52.360]  神由我們的先祖阿伯拉罕就答應了
[00:04:52.360 --> 00:04:53.760]  所以我們一定可以
[00:04:53.760 --> 00:04:54.880]  很有信心
[00:04:54.880 --> 00:04:56.640]  我是專心跟從耶和華的神
[00:04:56.640 --> 00:04:58.120]  祂叫我去拿這塊地
[00:04:58.120 --> 00:04:58.960]  我就一定可以
[00:04:58.960 --> 00:05:00.280]  所以我窺探完就說
[00:05:00.280 --> 00:05:00.880]  不怕的
[00:05:00.880 --> 00:05:01.880]  可以去
[00:05:01.880 --> 00:05:03.400]  這塊地好
[00:05:03.400 --> 00:05:04.600]  這樣子
[00:05:04.600 --> 00:05:11.040]  其實當時他們經過了埃及出來抗野
[00:05:11.040 --> 00:05:13.320]  預備進入迦南
[00:05:13.320 --> 00:05:16.800]  當時他們是沒有過約旦河的
[00:05:16.800 --> 00:05:19.480]  就在迦南地的南部
[00:05:19.480 --> 00:05:20.760]  南地
[00:05:20.760 --> 00:05:23.320]  派人上去北部
[00:05:23.320 --> 00:05:24.360]  進入迦南
[00:05:24.360 --> 00:05:25.520]  打聽一下
[00:05:25.520 --> 00:05:26.840]  有些地方
[00:05:26.840 --> 00:05:28.800]  他一進去的地方
[00:05:28.800 --> 00:05:30.560]  馬上看到什麼人呢?
[00:05:30.560 --> 00:05:33.080]  就看到阿納族人
[00:05:33.080 --> 00:05:34.440]  菲利士那邊
[00:05:34.440 --> 00:05:35.960]  阿納族比較近
[00:05:35.960 --> 00:05:36.480]  哇
[00:05:36.480 --> 00:05:39.320]  阿納族人原來個個都是
[00:05:39.320 --> 00:05:41.080]  高頭大馬
[00:05:41.080 --> 00:05:42.520]  八九尺的
[00:05:42.520 --> 00:05:44.440]  八尺都算矮仔的
[00:05:44.440 --> 00:05:46.720]  我走過去都算矮仔的
[00:05:46.720 --> 00:05:48.920]  阿納族人是很大隻的
[00:05:48.920 --> 00:05:50.520]  而
[00:05:50.520 --> 00:05:51.400]  譬如
[00:05:51.400 --> 00:05:52.800]  看到加特人
[00:05:52.800 --> 00:05:54.400]  加特人又很大隻的
[00:05:54.400 --> 00:05:56.120]  例如我昨天都講了
[00:05:56.120 --> 00:05:56.920]  加特呢
[00:05:56.920 --> 00:05:58.280]  就是菲利士地
[00:05:58.280 --> 00:05:59.720]  出了個什麼呢?
[00:05:59.720 --> 00:06:00.800]  哥利亞
[00:06:00.800 --> 00:06:02.200]  跟大衛打
[00:06:02.200 --> 00:06:03.880]  哥利亞是綠爪
[00:06:03.880 --> 00:06:05.320]  九尺多高
[00:06:05.320 --> 00:06:05.920]  哇
[00:06:05.920 --> 00:06:06.840]  很大的
[00:06:06.840 --> 00:06:08.840]  我見到很多人
[00:06:08.840 --> 00:06:12.520]  摩西多納派十二個探子去
[00:06:12.520 --> 00:06:15.760]  有十個回來說
[00:06:15.760 --> 00:06:16.640]  不行了
[00:06:16.640 --> 00:06:18.160]  沒辦法了
[00:06:18.160 --> 00:06:21.200]  他們是偉人和偉人的後代
[00:06:21.200 --> 00:06:22.720]  看到阿納族人
[00:06:22.720 --> 00:06:23.280]  哇
[00:06:23.280 --> 00:06:24.280]  不行了
[00:06:24.280 --> 00:06:25.280]  太大隻了
[00:06:25.280 --> 00:06:27.960]  我們好像裝猛一樣
[00:06:27.960 --> 00:06:29.040]  他們像巨人
[00:06:29.040 --> 00:06:31.400]  不過剩下兩個人
[00:06:31.400 --> 00:06:34.080]  就是約書亞和加納華
[00:06:34.080 --> 00:06:35.000]  不怕的
[00:06:35.000 --> 00:06:37.200]  我們足能得勝
[00:06:37.200 --> 00:06:38.680]  因為有耶和華同在
[00:06:38.680 --> 00:06:40.840]  加納華專心跟從耶和華
[00:06:40.840 --> 00:06:42.480]  我將我內心所見的
[00:06:42.480 --> 00:06:44.480]  不是鳳凰那些弟兄
[00:06:44.480 --> 00:06:47.320]  害到每個人心裡面害怕
[00:06:47.320 --> 00:06:50.120]  當日摩西就起誓了
[00:06:50.120 --> 00:06:51.080]  跟我說
[00:06:51.080 --> 00:06:55.160]  你腳踏之地要歸你和你的子孫
[00:06:55.160 --> 00:06:56.440]  永遠為業
[00:06:56.440 --> 00:06:58.440]  就是你去過的地方
[00:06:58.440 --> 00:07:01.280]  我要代表上帝
[00:07:01.280 --> 00:07:03.960]  上帝會叫我將你去的地方
[00:07:03.960 --> 00:07:07.760]  給你和你的後裔永遠為業
[00:07:07.760 --> 00:07:09.160]  為什麼?
[00:07:09.160 --> 00:07:13.640]  因為你專心跟從耶和華我的神
[00:07:13.640 --> 00:07:14.880]  你這麼專心
[00:07:14.880 --> 00:07:15.720]  第二次說
[00:07:15.720 --> 00:07:18.200]  第一次是加納自己說的
[00:07:18.200 --> 00:07:20.200]  我專心跟從耶和華
[00:07:20.200 --> 00:07:22.720]  我就夠膽說我們可以上去
[00:07:22.720 --> 00:07:24.200]  這裡是摩西說
[00:07:24.200 --> 00:07:25.960]  你專心跟從耶和華
[00:07:25.960 --> 00:07:26.800]  好
[00:07:26.800 --> 00:07:28.240]  你腳踏之地
[00:07:28.240 --> 00:07:31.200]  我就特別賜給你和你的後裔
[00:07:31.200 --> 00:07:34.600]  當然賜是指代表神
[00:07:34.600 --> 00:07:35.720]  好了
[00:07:35.720 --> 00:07:39.480]  自從耶和華對摩西說這話的時候
[00:07:39.480 --> 00:07:44.440]  耶和華是照他所應許的使我存活
[00:07:44.440 --> 00:07:48.320]  這是加納的看法
[00:07:48.320 --> 00:07:50.320]  我專心跟隨神
[00:07:50.320 --> 00:07:53.320]  我跟約書亞里當日一起說
[00:07:53.320 --> 00:07:55.520]  我們可以去德里法的應許之地
[00:07:55.520 --> 00:07:57.520]  雖然我們十個兄弟說不行
[00:07:57.520 --> 00:08:01.960]  不過我們兩個照著心裡面的話實說可以
[00:08:01.960 --> 00:08:08.520]  其實他們十個去摘了剛剛葡萄季節的葡萄回來
[00:08:08.520 --> 00:08:11.320]  拿了其他的水果回來給他們看
[00:08:11.320 --> 00:08:13.320]  這裡看看水果多大
[00:08:13.320 --> 00:08:16.440]  那一串葡萄是要兩個人抬的
[00:08:16.440 --> 00:08:19.160]  就是說多豐富多多
[00:08:19.160 --> 00:08:22.000]  是表示這塊地很豐富
[00:08:22.000 --> 00:08:24.880]  我們去拿有神同在
[00:08:24.880 --> 00:08:26.600]  我們足能得勝
[00:08:26.600 --> 00:08:28.960]  十個兄弟說不行
[00:08:28.960 --> 00:08:30.440]  很大隻
[00:08:30.440 --> 00:08:34.720]  於是就說你專心跟隨我這塊地給你
[00:08:34.720 --> 00:08:37.680]  你去過窺探那塊地給你
[00:08:37.680 --> 00:08:41.640]  其實耶和華給我這塊地
[00:08:41.640 --> 00:08:43.360]  他一定會讓我存活
[00:08:43.360 --> 00:08:45.160]  不然我怎麼拿得到
[00:08:45.160 --> 00:08:48.160]  耶和華照他所應許的使我存活
[00:08:48.160 --> 00:08:50.560]  這四十五年
[00:08:50.560 --> 00:08:53.560]  就是說現在我八十五歲了
[00:08:53.560 --> 00:08:55.840]  我去窺探的時候四十歲
[00:08:55.840 --> 00:08:57.200]  現在四十五年了
[00:08:57.200 --> 00:08:58.200]  八十五歲
[00:08:58.200 --> 00:09:02.440]  期間以色列人在曠野行走
[00:09:02.440 --> 00:09:05.680]  可能現在我八十五歲了
[00:09:05.680 --> 00:09:07.360]  我們一直都在曠野生活
[00:09:07.360 --> 00:09:08.720]  很艱苦的
[00:09:08.720 --> 00:09:09.720]  八十五歲了
[00:09:09.720 --> 00:09:11.720]  但是很感恩
[00:09:11.720 --> 00:09:14.120]  我還是強壯
[00:09:14.120 --> 00:09:16.360]  像摩西四十五年前
[00:09:16.360 --> 00:09:18.520]  打發我去拿天一樣
[00:09:18.520 --> 00:09:21.320]  無論征戰或者出入
[00:09:21.320 --> 00:09:22.840]  我仍然有力量
[00:09:22.840 --> 00:09:25.160]  我的力量那時如何
[00:09:25.160 --> 00:09:27.520]  現在還是如何
[00:09:27.520 --> 00:09:30.360]  他在那裏見證和感恩
[00:09:30.360 --> 00:09:32.360]  就是神給了我
[00:09:32.360 --> 00:09:35.160]  我跟隨他沒有跟錯
[00:09:35.160 --> 00:09:36.960]  他按照他的應許
[00:09:36.960 --> 00:09:38.240]  給我地
[00:09:38.240 --> 00:09:40.240]  又令我很強壯
[00:09:40.240 --> 00:09:41.240]  直到今天
[00:09:41.240 --> 00:09:43.040]  其實同代的人
[00:09:43.040 --> 00:09:46.520]  只剩下我和李約書亞兩個人
[00:09:46.520 --> 00:09:48.120]  當代我們同代的人
[00:09:48.120 --> 00:09:49.640]  全部倒閉曠野
[00:09:49.640 --> 00:09:51.840]  因為不信神
[00:09:51.840 --> 00:09:56.040]  並沒有專心跟隨耶和華
[00:09:56.040 --> 00:10:01.160]  求你將耶和華那日應許我的山地給我
[00:10:01.160 --> 00:10:05.000]  那裏有阿納族人
[00:10:05.000 --> 00:10:06.240]  阿納族人
[00:10:06.240 --> 00:10:07.240]  阿納
[00:10:07.240 --> 00:10:09.240]  阿納奇人
[00:10:09.240 --> 00:10:10.240]  阿納奇
[00:10:10.240 --> 00:10:12.240]  這個奇是讀K的
[00:10:12.240 --> 00:10:13.240]  阿納奇
[00:10:13.240 --> 00:10:15.240]  阿納奇就是阿納
[00:10:15.240 --> 00:10:17.640]  阿納族人
[00:10:17.640 --> 00:10:18.640]  阿納奇是什麼意思
[00:10:18.640 --> 00:10:20.040]  就是頸的意思
[00:10:20.040 --> 00:10:21.240]  叫頸
[00:10:21.240 --> 00:10:23.240]  那裏有頸人
[00:10:23.240 --> 00:10:27.040]  頸人可能很有趣
[00:10:27.040 --> 00:10:29.040]  你見那些高大大隻的人
[00:10:29.040 --> 00:10:32.640]  特別那些摔角舉重
[00:10:32.640 --> 00:10:34.040]  那些人很大隻
[00:10:34.040 --> 00:10:35.640]  頸是很粗的
[00:10:35.640 --> 00:10:36.640]  你一看上去
[00:10:36.640 --> 00:10:38.040]  他的頸
[00:10:38.040 --> 00:10:40.040]  真的像面一樣粗
[00:10:40.040 --> 00:10:41.040]  很粗
[00:10:41.040 --> 00:10:43.240]  還要斜著兩肩
[00:10:43.240 --> 00:10:45.240]  那條頸很粗
[00:10:45.240 --> 00:10:46.240]  可能這樣
[00:10:46.240 --> 00:10:47.240]  很大隻
[00:10:47.240 --> 00:10:48.640]  那裏有頸人
[00:10:48.640 --> 00:10:49.640]  阿納族人
[00:10:49.640 --> 00:10:52.640]  並且他們有寬大堅固的誠
[00:10:52.640 --> 00:10:55.040]  你都曾聽見是這樣的
[00:10:55.040 --> 00:10:57.640]  現在求你把那塊地給我
[00:10:57.640 --> 00:11:00.640]  是按著耶和華當日的應許給我
[00:11:00.640 --> 00:11:03.640]  所以今天迦勒尼找約書亞
[00:11:03.640 --> 00:11:05.040]  是想告訴他
[00:11:05.040 --> 00:11:07.840]  你可不可以在分地的時候
[00:11:07.840 --> 00:11:10.240]  分給十二支派
[00:11:10.240 --> 00:11:12.640]  可不可以特別把那塊
[00:11:12.640 --> 00:11:17.240]  是上帝透過摩西應許給我的那塊地
[00:11:17.240 --> 00:11:20.040]  就是我們最初進去窺探的時候
[00:11:20.040 --> 00:11:22.440]  見到阿納族人那塊地給我
[00:11:22.440 --> 00:11:23.840]  這樣
[00:11:23.840 --> 00:11:26.240]  那裏其實有阿納族人
[00:11:26.240 --> 00:11:27.240]  現在還有
[00:11:27.240 --> 00:11:29.440]  還有寬大堅固的誠
[00:11:29.440 --> 00:11:31.040]  你給我吧
[00:11:31.040 --> 00:11:34.640]  給你又怎樣
[00:11:34.640 --> 00:11:37.040]  即是你要和阿納族人作戰
[00:11:37.040 --> 00:11:42.240]  要攻破那些寬大堅固的誠才獲得
[00:11:42.240 --> 00:11:43.840]  你見到
[00:11:43.840 --> 00:11:46.040]  迦勒仍然很有信心
[00:11:46.040 --> 00:11:48.040]  今天講這個故事是講迦勒
[00:11:48.040 --> 00:11:50.440]  主角是迦勒不是約書亞
[00:11:50.440 --> 00:11:53.240]  這句很有趣
[00:11:53.240 --> 00:11:55.440]  或者耶和華
[00:11:55.440 --> 00:11:58.440]  照他所應許的與我同在
[00:11:58.440 --> 00:12:01.840]  我就把他們趕出去獲得那個地方
[00:12:01.840 --> 00:12:03.440]  這個都明白
[00:12:03.440 --> 00:12:05.840]  不過最不明白的是「或者」是什麼意思呢
[00:12:05.840 --> 00:12:07.440]  「或者」即是「或者」
[00:12:07.440 --> 00:12:09.840]  意思是說不定
[00:12:09.840 --> 00:12:12.040]  那些人又高大
[00:12:12.040 --> 00:12:13.640]  個個九尺
[00:12:13.640 --> 00:12:15.840]  又大又堅固的誠
[00:12:15.840 --> 00:12:17.240]  給你都沒有用
[00:12:17.240 --> 00:12:18.440]  我都想過的
[00:12:18.440 --> 00:12:20.440]  不過說不定
[00:12:20.440 --> 00:12:21.840]  神幫助我
[00:12:21.840 --> 00:12:23.640]  照他的應許與我同在
[00:12:23.640 --> 00:12:25.240]  我把他們趕走
[00:12:25.240 --> 00:12:27.040]  很有信心
[00:12:27.040 --> 00:12:30.040]  不過這個「或者」都有個含義
[00:12:30.040 --> 00:12:33.440]  我會去攻到他們的誠
[00:12:33.440 --> 00:12:35.040]  把他們趕走
[00:12:35.040 --> 00:12:36.640]  不過如果不行
[00:12:36.640 --> 00:12:39.040]  或者神沒有幫助我
[00:12:39.040 --> 00:12:40.240]  那也算了
[00:12:40.240 --> 00:12:41.240]  不要緊
[00:12:41.240 --> 00:12:44.240]  不過我是想照著當日
[00:12:44.240 --> 00:12:46.840]  我們的耶和華神透過摩西
[00:12:46.840 --> 00:12:49.040]  在你面前你都知道的
[00:12:49.040 --> 00:12:52.440]  是應許了這一塊地給我的
[00:12:52.440 --> 00:12:53.840]  我想去拿
[00:12:53.840 --> 00:12:54.840]  我想去得
[00:12:54.840 --> 00:12:55.840]  喂
[00:12:55.840 --> 00:12:56.640]  老友
[00:12:56.640 --> 00:12:57.840]  大家兄弟一場
[00:12:57.840 --> 00:12:58.840]  我不告訴你
[00:12:58.840 --> 00:13:00.840]  那裡有阿納族人
[00:13:00.840 --> 00:13:02.440]  九尺高
[00:13:02.440 --> 00:13:03.840]  另外還有些
[00:13:03.840 --> 00:13:06.640]  很高大堅固的誠
[00:13:06.640 --> 00:13:07.840]  你去不到的
[00:13:07.840 --> 00:13:09.840]  你怎麼攻啊
[00:13:09.840 --> 00:13:13.640]  或者耶和華照他所應許與我同在
[00:13:13.640 --> 00:13:15.440]  我就把他們趕走
[00:13:15.440 --> 00:13:17.440]  我今天八十五歲
[00:13:17.440 --> 00:13:18.640]  和當日四十歲
[00:13:18.640 --> 00:13:20.640]  一樣強壯
[00:13:20.640 --> 00:13:22.040]  眼都沒有花
[00:13:22.040 --> 00:13:23.840]  老鼠仔還在
[00:13:23.840 --> 00:13:25.840]  這樣的意思
[00:13:25.840 --> 00:13:27.440]  你見到這樣說
[00:13:27.440 --> 00:13:29.040]  妹真的很有信心
[00:13:29.040 --> 00:13:29.840]  好了
[00:13:29.840 --> 00:13:34.840]  於是約書亞就為耶夫尼的兒子迦勒祝福
[00:13:34.840 --> 00:13:35.840]  好啊
[00:13:35.840 --> 00:13:37.840]  願上帝賜福你
[00:13:37.840 --> 00:13:39.840]  就把那塊地給你
[00:13:39.840 --> 00:13:42.440]  就把希伯倫這個地方給他
[00:13:42.440 --> 00:13:43.440]  希伯倫
[00:13:43.440 --> 00:13:46.640]  大家聽過希伯倫這個地方在舊有都很出名的
[00:13:46.640 --> 00:13:47.440]  有呢
[00:13:47.440 --> 00:13:48.840]  吸他為業
[00:13:48.840 --> 00:13:50.840]  我本身信主出身
[00:13:50.840 --> 00:13:52.040]  就用這個地方做名
[00:13:52.040 --> 00:13:52.840]  說在教堂
[00:13:52.840 --> 00:13:53.840]  希伯倫堂
[00:13:53.840 --> 00:13:54.440]  這樣
[00:13:54.440 --> 00:13:55.040]  好了
[00:13:55.040 --> 00:13:56.240]  吸他為業
[00:13:56.240 --> 00:13:57.440]  所以呢
[00:13:57.440 --> 00:14:01.640]  希伯倫就作了基尼洗族
[00:14:01.640 --> 00:14:05.440]  耶夫尼的兒子迦勒的產業
[00:14:05.440 --> 00:14:06.440]  直到今天
[00:14:06.440 --> 00:14:08.840]  因為第三次講
[00:14:08.840 --> 00:14:09.440]  用這個字
[00:14:09.440 --> 00:14:12.440]  他專心跟從耶和華
[00:14:12.440 --> 00:14:13.440]  是今天主題
[00:14:13.440 --> 00:14:15.440]  專心跟從耶和華以色列的神
[00:14:15.440 --> 00:14:17.440]  神是會祝福他的
[00:14:17.440 --> 00:14:20.840]  希伯倫的意思就是聯合
[00:14:20.840 --> 00:14:22.240]  United
[00:14:22.240 --> 00:14:23.440]  Join together
[00:14:23.440 --> 00:14:25.040]  希伯倫是一切
[00:14:25.040 --> 00:14:26.040]  我的族人
[00:14:26.040 --> 00:14:28.640]  我會將他們一齊聯合
[00:14:28.640 --> 00:14:30.240]  將他們得到
[00:14:30.240 --> 00:14:31.840]  不過這些希伯倫
[00:14:31.840 --> 00:14:36.040]  是他們得到之後的生命
[00:14:36.040 --> 00:14:39.040]  不過現在是回頭記述當日
[00:14:39.040 --> 00:14:41.040]  約書亞記述當日
[00:14:41.040 --> 00:14:42.640]  是不是他臨死前寫呢?
[00:14:42.640 --> 00:14:43.240]  不知道了
[00:14:43.240 --> 00:14:45.040]  總之他後來記述當日
[00:14:45.040 --> 00:14:48.440]  當時的地方已經叫做希伯倫
[00:14:48.440 --> 00:14:49.040]  好了
[00:14:49.040 --> 00:14:51.840]  希伯倫就是聯合
[00:14:51.840 --> 00:14:53.040]  Cabral
[00:14:53.040 --> 00:14:54.840]  Cabral就是聯合共壩
[00:14:54.840 --> 00:14:56.440]  從前以前的名字
[00:14:56.440 --> 00:14:59.040]  當他要去攻打的時候
[00:14:59.040 --> 00:14:59.640]  當說好了
[00:14:59.640 --> 00:15:00.240]  給你吧
[00:15:00.240 --> 00:15:02.040]  耶夫尼的兒子迦勒
[00:15:02.040 --> 00:15:03.640]  我祝福
[00:15:03.640 --> 00:15:05.040]  然後給你
[00:15:05.040 --> 00:15:06.240]  那你去吧
[00:15:06.240 --> 00:15:07.040]  拿去吧
[00:15:07.040 --> 00:15:10.240]  以前就叫做基列阿爸
[00:15:10.240 --> 00:15:11.440]  基列阿爸
[00:15:11.440 --> 00:15:12.840]  基列
[00:15:12.840 --> 00:15:15.440]  是兩個音來的
[00:15:15.440 --> 00:15:17.840]  Q讀K
[00:15:17.840 --> 00:15:18.840]  奇亞
[00:15:18.840 --> 00:15:19.440]  奇亞
[00:15:19.440 --> 00:15:20.840]  奇亞阿爸
[00:15:20.840 --> 00:15:22.040]  奇亞阿爸
[00:15:22.040 --> 00:15:25.240]  奇亞其實是城的意思
[00:15:25.240 --> 00:15:26.840]  你見到奇亞就是城
[00:15:26.840 --> 00:15:28.240]  這個字是城
[00:15:28.240 --> 00:15:29.440]  阿爸的城
[00:15:29.440 --> 00:15:31.440]  所以叫做阿爸之城
[00:15:31.440 --> 00:15:33.240]  其實阿爸是甚麼來的呢?
[00:15:33.240 --> 00:15:36.040]  阿爸是阿納族裏面
[00:15:36.040 --> 00:15:40.240]  最尊大的一個人物、一族人
[00:15:40.240 --> 00:15:41.440]  阿爸
[00:15:41.440 --> 00:15:42.840]  阿爸其實
[00:15:42.840 --> 00:15:50.240]  阿爸是他們阿納族人的始祖
[00:15:50.240 --> 00:15:53.440]  所以就叫做阿爸的城
[00:15:53.440 --> 00:15:55.840]  但是在這裏我用藍色字
[00:15:55.840 --> 00:15:58.240]  其實希伯倫是沒有這個字的
[00:15:58.240 --> 00:16:00.040]  只有Who
[00:16:00.040 --> 00:16:04.440]  Who就是他是阿納族中最偉大
[00:16:04.440 --> 00:16:06.040]  Gado
[00:16:06.040 --> 00:16:10.840]  Gado是最偉大的一個人種或人類
[00:16:10.840 --> 00:16:13.240]  或者一個人
[00:16:13.240 --> 00:16:15.640]  如果是眾數就是人種人類
[00:16:15.640 --> 00:16:17.440]  如果是單數就是一個人
[00:16:17.440 --> 00:16:18.240]  即是說
[00:16:18.240 --> 00:16:22.040]  阿爸是阿納族一個最偉大的人
[00:16:22.040 --> 00:16:27.040]  可能是阿爸是阿納族的始祖
