
[00:00:00.000 --> 00:00:04.920]  在傳統的基督教會有七大節期
[00:06:34.120 --> 00:06:37.520]  以斯帖王后為了冒險
[00:06:37.520 --> 00:06:39.720]  主動去見皇帝
[00:06:39.720 --> 00:06:41.920]  請所有猶太人
[00:06:41.920 --> 00:06:44.720]  包括她自己的宮女
[00:06:44.720 --> 00:06:48.840]  為這件事禁食三天
[00:06:48.840 --> 00:06:50.280]  不喝不吃
[00:06:50.280 --> 00:06:52.440]  然後去見皇帝
[00:06:52.440 --> 00:06:54.640]  意思也是一樣
[00:06:54.640 --> 00:06:55.840]  表示虔誠
[00:06:55.840 --> 00:06:57.360]  祈禱求神介入
[00:06:57.360 --> 00:07:00.600]  求神保護
[00:07:00.600 --> 00:07:04.800]  所以這是猶太人一直以來的傳統
[00:07:04.800 --> 00:07:07.160]  然而在《爾賽亞書》第58章
[00:07:07.160 --> 00:07:11.760]  我們讀到先知的責備
[00:07:11.760 --> 00:07:14.760]  當時百姓以為可以用禁食
[00:07:14.760 --> 00:07:15.840]  克苦己心
[00:07:15.840 --> 00:07:17.600]  打動神的心
[00:07:17.600 --> 00:07:19.680]  應允他們的祈禱
[00:07:19.680 --> 00:07:21.440]  這是人之常情
[00:07:21.440 --> 00:07:23.480]  我自己很辛苦很餓
[00:07:23.480 --> 00:07:26.080]  希望用苦肉計
[00:07:26.080 --> 00:07:28.880]  神可以受到感動
[00:07:28.880 --> 00:07:32.600]  但是《爾賽亞》怎樣去警告他們?
[00:07:32.600 --> 00:07:33.560]  第58章說
[00:07:33.560 --> 00:07:35.160]  「看!你們禁食的時候
[00:07:35.160 --> 00:07:37.360]  仍追求私利
[00:07:37.360 --> 00:07:41.160]  剝削為你們做苦工的人
[00:07:41.160 --> 00:07:42.480]  看!你們禁食
[00:07:42.480 --> 00:07:44.760]  卻起紛爭輕重
[00:07:44.760 --> 00:07:47.280]  以凶惡的拳頭打人
[00:07:47.280 --> 00:07:48.880]  你們今日這種禁食
[00:07:48.880 --> 00:07:50.680]  無法使您的聲音
[00:07:50.680 --> 00:07:53.680]  聽聞與告處」
[00:07:53.680 --> 00:07:55.560]  即是如果你不能配合
[00:07:55.560 --> 00:07:57.360]  仍然做很多壞事的時候
[00:07:57.360 --> 00:07:59.160]  無論你是怎樣禁食
[00:07:59.160 --> 00:08:00.960]  都無法使你的聲音
[00:08:00.960 --> 00:08:03.680]  達到神的面前
[00:08:03.680 --> 00:08:05.880]  《爾賽亞》站在神的立場說
[00:08:05.880 --> 00:08:07.080]  「我所要的禁食
[00:08:07.080 --> 00:08:10.080]  豈不是要你們鬆開凶惡的繩
[00:08:10.080 --> 00:08:12.160]  解開惡上的鎖
[00:08:12.160 --> 00:08:14.360]  避免欺壓的德自由
[00:08:14.360 --> 00:08:16.760]  截斷一切的惡嗎?
[00:08:16.760 --> 00:08:21.160]  豈不是要你們食物分級飢餓的人
[00:08:21.160 --> 00:08:23.560]  將流浪的窮人接到家中
[00:08:23.560 --> 00:08:26.160]  見赤身的吸他衣服遮體
[00:08:26.160 --> 00:08:31.960]  而不是隱藏自己避開念的骨肉嗎?」
[00:08:31.960 --> 00:08:32.960]  神的意思是
[00:08:32.960 --> 00:08:34.360]  你們禁食歸禁食
[00:08:34.360 --> 00:08:36.280]  但是要配合
[00:08:36.280 --> 00:08:38.160]  不單止不做那些壞事
[00:08:38.160 --> 00:08:40.960]  還要做一些憐憫的事
[00:08:40.960 --> 00:08:42.360]  慈悲的事
[00:08:42.360 --> 00:08:46.360]  這樣才是一種正直的禁食
[00:08:46.360 --> 00:08:48.360]  所以才宣告神的心意
[00:08:48.360 --> 00:08:50.960]  禁食不是打動神的心
[00:08:50.960 --> 00:08:53.360]  答應我們所求的
[00:08:53.360 --> 00:08:56.560]  禁食是我們要行動配合
[00:08:56.560 --> 00:08:59.960]  和我們所作所為息息有關
[00:08:59.960 --> 00:09:03.160]  不但我們彼此之間要和睦相處
[00:09:03.160 --> 00:09:04.560]  彼此相愛
[00:09:04.560 --> 00:09:06.760]  更是要爭取社會公義
[00:09:06.760 --> 00:09:08.760]  照顧那些有需要的人
[00:09:08.760 --> 00:09:10.960]  憐憫軟弱的人
[00:09:10.960 --> 00:09:15.160]  所以禁食不是用來支配神的手段
[00:09:15.160 --> 00:09:17.760]  而是藉著克制我們的慾望
[00:09:17.760 --> 00:09:19.160]  順服神的旨意
[00:09:19.160 --> 00:09:22.360]  實行神的誡命
[00:09:22.360 --> 00:09:24.760]  所以千萬不要以為
[00:09:24.760 --> 00:09:28.560]  怎樣才能夠讓神聽我的祈禱
[00:09:28.560 --> 00:09:32.960]  怎樣才能夠讓我的祈禱更加有效
[00:09:32.960 --> 00:09:35.960]  好叫神就答應我所祈求的事
[00:09:35.960 --> 00:09:41.560]  千萬不要以為禁食就能夠增加祈禱的力量
[00:09:41.560 --> 00:09:43.160]  禁食一天不夠
[00:09:43.160 --> 00:09:44.360]  禁食兩天
[00:09:44.360 --> 00:09:45.160]  禁食兩天不夠
[00:09:45.160 --> 00:09:45.960]  禁食三天
[00:09:45.960 --> 00:09:49.160]  以為越長越好
[00:09:49.160 --> 00:09:50.160]  我告訴你
[00:09:50.160 --> 00:09:51.960]  如果這不是神的旨意
[00:09:51.960 --> 00:09:54.160]  你就算一個星期禁食
[00:09:54.160 --> 00:10:01.560]  神仍然不會按照你的期望來完成這件事
[00:10:01.560 --> 00:10:03.160]  還有一種心態不應該有
[00:10:03.160 --> 00:10:07.360]  就是將禁食作為一種炫耀
[00:10:07.360 --> 00:10:10.960]  以為被別人屬靈
[00:10:10.960 --> 00:10:11.560]  在《瑪特福音》
[00:10:11.560 --> 00:10:13.360]  耶穌自己教導
[00:10:13.360 --> 00:10:16.960]  你們禁食的時候不要像那些假無為善的人
[00:10:16.960 --> 00:10:18.960]  臉上帶著羞辱
[00:10:18.960 --> 00:10:20.960]  因為他們逢頭糾面
[00:10:20.960 --> 00:10:24.360]  故意讓人看出他們在禁食
[00:10:24.360 --> 00:10:28.560]  舔得很冷
[00:10:28.560 --> 00:10:30.160]  我實在告訴你們
[00:10:30.160 --> 00:10:33.160]  他們已經得了他們的賞賜
[00:10:33.160 --> 00:10:35.560]  你禁食的時候要梳頭洗面
[00:10:35.560 --> 00:10:37.560]  不要讓人看出你在禁食
[00:10:37.560 --> 00:10:40.360]  只要你隱秘中的乎看見
[00:10:40.360 --> 00:10:44.560]  你負責隱秘中察寒必燃賞賜
[00:10:44.560 --> 00:10:46.160]  耶穌的教導
[00:10:46.160 --> 00:10:48.560]  禁食不要告訴別人
[00:10:48.560 --> 00:10:52.160]  別人不知道
[00:10:52.160 --> 00:10:55.560]  你要穿著整齊乾淨
[00:10:55.560 --> 00:10:59.560]  不要讓人知道你在禁食
[00:10:59.560 --> 00:11:02.160]  假無為善的人就相反
[00:11:02.160 --> 00:11:03.560]  要讓人知道
[00:11:03.560 --> 00:11:06.760]  別人就稱讚你很虔誠
[00:11:06.760 --> 00:11:08.760]  他現在禁食祈禱
[00:11:08.760 --> 00:11:13.160]  刻苦給自己的心客稱讚
[00:11:13.160 --> 00:11:15.560]  所以禁食是為了神
[00:11:15.560 --> 00:11:19.960]  祂知道就可以了
[00:11:19.960 --> 00:11:21.160]  那些人問耶穌
[00:11:21.160 --> 00:11:22.960]  為什麼你的門徒禁食
[00:11:22.960 --> 00:11:25.160]  你的門徒不禁食呢?
[00:11:25.160 --> 00:11:26.160]  耶穌就說
[00:11:26.160 --> 00:11:29.760]  新郎和賓客在一起的時候
[00:11:29.760 --> 00:11:31.960]  怎樣可以叫賓客禁食呢?
[00:11:31.960 --> 00:11:32.960]  但日子將到
[00:11:32.960 --> 00:11:35.360]  新郎就要來帶走
[00:11:35.360 --> 00:11:38.360]  那些日子他們就要禁食
[00:11:38.360 --> 00:11:41.360]  其實新郎就是指耶穌
[00:11:41.360 --> 00:11:43.360]  當他還在世上的時候
[00:11:43.360 --> 00:11:47.160]  門徒應該把握機會多跟他學習
[00:11:47.160 --> 00:11:49.760]  不需要禁食祈禱
[00:11:49.760 --> 00:11:51.960]  但他不在的時候
[00:11:51.960 --> 00:11:53.360]  門徒反而要禁食
[00:11:53.360 --> 00:11:55.160]  安靜、默想
[00:11:55.160 --> 00:11:57.360]  在靈裡面與他溝通
[00:11:57.360 --> 00:11:59.960]  思想耶穌的話
[00:11:59.960 --> 00:12:01.760]  所以新郎不在的時候
[00:12:01.760 --> 00:12:05.760]  就談到耶穌後來被釘十字架
[00:12:05.760 --> 00:12:08.360]  死亡、離開世界
[00:12:08.360 --> 00:12:11.160]  我們哀傷禁食
[00:12:11.160 --> 00:12:13.960]  不是因為可憐祂
[00:12:13.960 --> 00:12:15.560]  雖然今天有很多人說
[00:12:15.560 --> 00:12:16.760]  等於耶穌釘十字架
[00:12:16.760 --> 00:12:18.160]  他們不相信耶穌
[00:12:18.160 --> 00:12:20.360]  但看見這麼慘
[00:12:20.360 --> 00:12:22.160]  被釘在十字架上
[00:12:22.160 --> 00:12:24.560]  他們都會覺得很可惜
[00:12:24.560 --> 00:12:26.360]  都有些憂傷
[00:12:26.360 --> 00:12:27.760]  我們是為主
[00:12:27.760 --> 00:12:29.160]  寫命在十字架上
[00:12:29.160 --> 00:12:31.560]  不是單是為了
[00:12:31.560 --> 00:12:34.960]  祂受苦被釘在十字架上
[00:12:34.960 --> 00:12:38.560]  而是因為祂代替了你和我
[00:12:38.560 --> 00:12:39.960]  本來是我們犯罪
[00:12:39.960 --> 00:12:41.760]  我們應該被釘十字架
[00:12:41.760 --> 00:12:43.960]  但現在祂代替我們受罪
[00:12:43.960 --> 00:12:47.760]  所以哀傷是為了我們自己的罪
[00:12:47.760 --> 00:12:50.960]  為了我們自己得罪神而哀傷
[00:12:50.960 --> 00:12:54.160]  我們為自己的軟弱得罪愛我們的神
[00:12:54.160 --> 00:12:56.360]  憂傷
[00:12:56.360 --> 00:12:58.760]  所以在禁食期間
[00:12:58.760 --> 00:13:01.760]  不是單單思念主十字架寫命
[00:13:01.760 --> 00:13:05.160]  而是為我們自己的罪哀傷
[00:13:05.160 --> 00:13:06.560]  祂是神
[00:13:06.560 --> 00:13:09.360]  禁食是為了主
[00:13:09.360 --> 00:13:11.360]  在一切禁食操練之前
[00:13:11.360 --> 00:13:12.560]  這是最重要的
[00:13:12.560 --> 00:13:14.160]  千萬不要為了自己
[00:13:14.160 --> 00:13:16.160]  為了祈禱要神答應
[00:13:16.160 --> 00:13:17.960]  所以怎樣怎樣
[00:13:17.960 --> 00:13:20.760]  主要是為了神的旨意
[00:13:20.760 --> 00:13:22.160]  為了認識祂
[00:13:22.160 --> 00:13:26.960]  所以禁食不是為了減肥
[00:13:26.960 --> 00:13:29.760]  不是為了省錢
[00:13:29.760 --> 00:13:33.160]  不是為了清除腸胃
[00:13:33.160 --> 00:13:37.560]  或者有人用排毒
[00:13:37.560 --> 00:13:40.360]  我不知道是否中藥
[00:13:40.360 --> 00:13:42.960]  排毒清除腸胃
[00:13:42.960 --> 00:13:45.960]  或者有病不能吃什麼就不吃
[00:13:45.960 --> 00:13:48.760]  不是為了這些原因
[00:13:48.760 --> 00:13:50.360]  而是為了主的原因
[00:13:50.360 --> 00:13:51.760]  為了思念祂
[00:13:51.760 --> 00:13:53.160]  為了默想
[00:13:53.160 --> 00:13:56.760]  這是我們第一要注意的
[00:13:56.760 --> 00:14:01.960]  接下來我們說禁食的操練
[00:14:01.960 --> 00:14:04.360]  禁食的目的是為了主
[00:14:04.360 --> 00:14:06.760]  為了與主更加親密來往
[00:14:06.760 --> 00:14:08.760]  更加認識主和祂的旨意
[00:14:08.760 --> 00:14:12.160]  實際上是怎樣的操練呢?
[00:14:12.160 --> 00:14:14.960]  不知道大家有沒有試過
[00:14:14.960 --> 00:14:18.560]  其實禁食主要是針對我們對食物的慾望
[00:14:18.560 --> 00:14:20.560]  作為一種克制
[00:14:20.560 --> 00:14:25.360]  以至我們放下最基本生存的需要
[00:14:25.360 --> 00:14:26.760]  在這樣的時候
[00:14:26.760 --> 00:14:28.560]  我們內心就會有一些感受
[00:14:28.560 --> 00:14:29.760]  一些想法
[00:14:29.760 --> 00:14:33.960]  一些體會慢慢浮現出來
[00:14:33.960 --> 00:14:36.360]  如果你未有過這樣的經驗
[00:14:36.360 --> 00:14:41.160]  你可能會覺得很玄
[00:14:41.160 --> 00:14:42.960]  但是有過禁食的
[00:14:42.960 --> 00:14:44.360]  我與一些弟兄姊妹聊天的時候
[00:14:44.360 --> 00:14:46.760]  他們也會有這樣的經歷
[00:14:46.760 --> 00:14:48.560]  就是到了上下的時候
[00:14:48.560 --> 00:14:52.360]  有些想法就會自然產生出來
[00:14:52.360 --> 00:14:55.760]  禁食了十二小時、十六小時後
[00:14:55.760 --> 00:14:58.960]  開始反而腦筋很清醒
[00:14:58.960 --> 00:15:01.560]  非常警覺
[00:15:01.560 --> 00:15:02.760]  特別敏感
[00:15:02.760 --> 00:15:07.560]  即是腎的感動
[00:15:07.560 --> 00:15:09.360]  其實簡單來說
[00:15:09.360 --> 00:15:13.160]  禁食是利用我們身體對食物的需要
[00:15:13.160 --> 00:15:15.560]  作為一種提醒
[00:15:15.560 --> 00:15:17.960]  你肚餓
[00:15:17.960 --> 00:15:18.960]  很想吃東西
[00:15:18.960 --> 00:15:21.360]  看完照片也很想吃東西
[00:15:21.360 --> 00:15:23.160]  但是我不吃
[00:15:23.160 --> 00:15:24.160]  告訴自己
[00:15:24.160 --> 00:15:25.960]  是因為要用這段時間
[00:15:25.960 --> 00:15:28.360]  我要與神有更多的溝通
[00:15:28.360 --> 00:15:29.960]  這段時間是屬靈的操練
[00:15:29.960 --> 00:15:32.360]  我要祈禱
[00:15:32.360 --> 00:15:34.560]  我要默想神的話
[00:15:34.560 --> 00:15:37.560]  與祂聊天、與祂見面
[00:15:37.560 --> 00:15:40.160]  我很想喝果汁
[00:15:40.160 --> 00:15:41.360]  很想喝咖啡
[00:15:41.360 --> 00:15:43.160]  很想喝湯
[00:15:43.160 --> 00:15:44.960]  但是我不喝
[00:15:44.960 --> 00:15:47.360]  為了主的緣故
[00:15:47.360 --> 00:15:50.360]  每一次我們身體有這樣的需要
[00:15:50.360 --> 00:15:52.160]  肚餓、口渴
[00:15:52.160 --> 00:15:53.760]  這就提醒了
[00:15:53.760 --> 00:15:55.160]  為什麼我不喝
[00:15:55.160 --> 00:15:58.160]  因為我是為了主的緣故
[00:15:58.160 --> 00:15:59.560]  這麼好吃為什麼我不吃
[00:15:59.560 --> 00:16:01.960]  因為是為了主的緣故
[00:16:01.960 --> 00:16:05.160]  所以不用用鬧鐘
[00:16:05.160 --> 00:16:06.760]  你的身體一餓的時候就提醒你
[00:16:06.760 --> 00:16:08.560]  這段時間為什麼不做
[00:16:08.560 --> 00:16:12.160]  因為我要與神有更多的溝通
[00:16:12.160 --> 00:16:14.360]  所以如果你從來沒試過禁食
[00:16:14.360 --> 00:16:15.760]  不要一開始就說
[00:16:15.760 --> 00:16:18.360]  我一天就不吃東西
[00:16:18.360 --> 00:16:22.160]  可能你的身體受不了
[00:16:22.160 --> 00:16:24.960]  必須從一些最容易做的事情開始
[00:16:24.960 --> 00:16:28.160]  來學習、來克制慾望
[00:16:28.160 --> 00:16:32.160]  這個介紹了好幾種不同程度的禁食
[00:16:32.160 --> 00:16:34.560]  第一種就是節食
[00:16:34.560 --> 00:16:37.560]  少吃一點
[00:16:37.560 --> 00:16:39.960]  平時你下午吃東西
[00:16:39.960 --> 00:16:42.560]  吃八分飽的
[00:16:42.560 --> 00:16:44.960]  不妨在這一餐吃五分飽
[00:16:44.960 --> 00:16:46.960]  吃少一點
[00:16:46.960 --> 00:16:50.960]  下午到晚餐之前可能就會肚餓
[00:16:50.960 --> 00:16:52.960]  平時你午餐吃到飽
[00:16:52.960 --> 00:16:55.360]  不會,但是現在吃少一點
[00:16:55.360 --> 00:16:56.960]  你可能又餓了
[00:16:56.960 --> 00:16:57.960]  就不吃了
[00:16:57.960 --> 00:17:01.760]  提醒你忍幾個小時
[00:17:01.760 --> 00:17:03.760]  很快就過去了
[00:17:03.760 --> 00:17:05.760]  口渴什麼?要喝東西嗎?
[00:17:05.760 --> 00:17:10.160]  平時港式奶茶還要加珍珠
[00:17:10.160 --> 00:17:11.360]  好喝
[00:17:11.360 --> 00:17:14.360]  現在只喝水
[00:17:14.360 --> 00:17:16.560]  不享受,只喝水
[00:17:16.560 --> 00:17:18.560]  原則就是減少食物
[00:17:18.560 --> 00:17:20.560]  減少享受的飲料
[00:17:20.560 --> 00:17:23.160]  然後就可以做到了
[00:17:23.160 --> 00:17:25.560]  節食不是這麼難的
[00:17:25.560 --> 00:17:28.360]  吃少一點,吃簡單一點
[00:17:28.360 --> 00:17:31.760]  第二就是避免大魚大肉
[00:17:31.760 --> 00:17:33.560]  吃最普通的
[00:17:33.560 --> 00:17:35.560]  最容易買到的
[00:17:35.560 --> 00:17:36.760]  最基本的
[00:17:36.760 --> 00:17:41.560]  連Walmart、Target那些都可以買的
[00:17:41.560 --> 00:17:44.160]  肉類也不講究哪個部分
[00:17:44.160 --> 00:17:47.160]  什麼T骨那些
[00:17:47.160 --> 00:17:49.560]  最基本的肉就可以了
[00:17:49.560 --> 00:17:53.160]  或者是不花錢去買
[00:17:53.160 --> 00:17:56.360]  以前我們有朋友特別在阿拉斯加
[00:17:56.360 --> 00:17:58.360]  空雲那些魚
[00:17:58.360 --> 00:18:02.360]  那些空雲來的,最新鮮的
[00:18:02.360 --> 00:18:04.760]  不要花錢買那些
[00:18:04.760 --> 00:18:06.560]  避免大魚大肉
[00:18:06.560 --> 00:18:10.760]  這個是第二個可以做得到的
[00:18:10.760 --> 00:18:15.760]  第三就是簡單的烹飪
[00:18:15.760 --> 00:18:19.160]  我們唐人最懂得煮東西
[00:18:19.160 --> 00:18:21.160]  煎炒、煮炸
[00:18:21.160 --> 00:18:22.560]  做很多方法
[00:18:22.560 --> 00:18:27.560]  又炆、又燉、又焯
[00:18:27.560 --> 00:18:29.960]  我上網查過AI
[00:18:29.960 --> 00:18:34.760]  起碼有36種不同的煮東西的方法
[00:18:34.760 --> 00:18:37.360]  36種
[00:18:37.360 --> 00:18:40.360]  我都說不出10種
[00:18:40.360 --> 00:18:41.360]  最普通的
[00:18:41.360 --> 00:18:44.160]  很多方式來煮東西
[00:18:44.160 --> 00:18:47.760]  在禁食的時候就只有一種
[00:18:47.760 --> 00:18:49.160]  只用水煮
[00:18:49.160 --> 00:18:50.960]  最簡單
[00:18:50.960 --> 00:18:53.160]  水煮
[00:18:53.160 --> 00:18:56.560]  也不加調味品
[00:18:56.560 --> 00:18:58.760]  油鹽、醬醋什麼的
[00:18:58.760 --> 00:18:59.960]  什麼都不加
[00:18:59.960 --> 00:19:00.960]  只用水煮
[00:19:00.960 --> 00:19:02.960]  鹽也不加
[00:19:02.960 --> 00:19:05.360]  那當然不好吃
[00:19:05.360 --> 00:19:07.360]  你覺得不好吃
[00:19:07.360 --> 00:19:08.560]  又鹽又不加鹽
