
[00:00:00.000 --> 00:00:06.100]  我們今天繼續思想《羅馬書》第五章第十二至二十一節
[00:03:02.440 --> 00:03:05.780]  已經講到一個被稱為義的人
[00:03:05.780 --> 00:03:10.440]  仍然都是一個會犯罪的人
[00:03:10.440 --> 00:03:13.740]  我們的本性不會因為被稱義的時候
[00:03:13.740 --> 00:03:16.340]  就變得不喜歡犯罪
[00:03:16.340 --> 00:03:18.340]  其實沒有這樣的一回事
[00:03:18.340 --> 00:03:20.860]  我們是不斷地需要神的恩典
[00:03:20.860 --> 00:03:23.020]  我們站在恩典的地位當中
[00:03:23.020 --> 00:03:26.120]  來與神建立關係
[00:03:26.120 --> 00:03:28.420]  但是這樣的時候你就會問
[00:03:28.420 --> 00:03:30.340]  這樣也是很絕望的
[00:03:30.340 --> 00:03:33.980]  等於一個人其實是不會游泳的
[00:03:33.980 --> 00:03:35.640]  他掉進水裏的時候
[00:03:35.640 --> 00:03:40.260]  每一次淹到半死的時候就求救
[00:03:40.260 --> 00:03:43.820]  接著有人就救一救他
[00:03:43.820 --> 00:03:45.520]  接著他吸了一口氣
[00:03:45.520 --> 00:03:47.520]  或者喘了一口氣的時候
[00:03:47.520 --> 00:03:48.600]  接著又掉進水裏
[00:03:48.600 --> 00:03:49.800]  接著又繼續不懂游泳
[00:03:49.800 --> 00:03:51.360]  又繼續淹
[00:03:51.360 --> 00:03:53.520]  這樣是很痛苦的
[00:03:53.520 --> 00:03:54.380]  這樣是很絕望的
[00:03:54.380 --> 00:03:56.140]  事實上很多基督徒
[00:03:56.140 --> 00:03:59.600]  可能剛剛信耶穌
[00:03:59.600 --> 00:04:02.960]  或者他在信了耶穌一段的歷程
[00:04:02.960 --> 00:04:04.060]  去追求神的時候
[00:04:04.060 --> 00:04:06.200]  如果他不明白救贖的時候
[00:04:06.200 --> 00:04:09.620]  其實都是處於一個這樣痛苦的狀況
[00:04:09.620 --> 00:04:14.880]  就是犯罪又求神赦免
[00:04:14.880 --> 00:04:17.780]  赦免完之後又再犯罪
[00:04:17.780 --> 00:04:18.800]  又求神赦免
[00:04:18.800 --> 00:04:19.580]  赦免又犯罪
[00:04:19.580 --> 00:04:20.320]  赦免又犯罪
[00:04:20.320 --> 00:04:23.140]  好像一直以來
[00:04:23.140 --> 00:04:26.040]  好像是一個不斷又不懂游泳
[00:04:26.040 --> 00:04:27.340]  又掉進水裏再淹
[00:04:27.340 --> 00:04:29.040]  淹完之後又上來休息
[00:04:29.040 --> 00:04:30.920]  接著又再掉進水裏
[00:04:30.920 --> 00:04:33.260]  但是其實神的救贖是不是這樣的呢?
[00:04:33.260 --> 00:04:35.860]  是不是明知道我們這麼痛苦
[00:04:35.860 --> 00:04:38.940]  也是沒有任何出路的呢?
[00:04:38.940 --> 00:04:40.920]  其實也不是
[00:04:40.920 --> 00:04:44.000]  所以今天講這一段就講到
[00:04:44.000 --> 00:04:50.020]  基督怎樣成為我們一個新人類的代表
[00:04:50.020 --> 00:04:52.060]  首先我們看看這段經文
[00:04:52.060 --> 00:04:56.240]  他首先將亞當和基督做一個對比
[00:04:56.240 --> 00:04:57.720]  首先他講到
[00:04:57.720 --> 00:04:59.960]  亞當是叛逆的
[00:04:59.960 --> 00:05:03.180]  因一人的叛逆眾人成為罪人
[00:05:03.180 --> 00:05:04.920]  基督是信服的
[00:05:04.920 --> 00:05:07.200]  照樣因一人的信從
[00:05:07.200 --> 00:05:09.740]  眾人也成為異了
[00:05:09.740 --> 00:05:11.480]  亞當是犯罪的
[00:05:11.480 --> 00:05:12.240]  如此說來
[00:05:12.240 --> 00:05:14.160]  因一人一次的過犯
[00:05:14.160 --> 00:05:16.580]  眾人都被定罪
[00:05:16.580 --> 00:05:19.560]  基督是有帶來恆意的
[00:05:19.560 --> 00:05:21.160]  因一次的異恆
[00:05:21.160 --> 00:05:25.120]  眾人也被稱義得生命了
[00:05:25.120 --> 00:05:30.060]  亞當引進的是因為罪惡帶來死的權勢
[00:05:30.060 --> 00:05:32.600]  而死就好像做了王一樣
[00:05:32.600 --> 00:05:34.580]  他說:然而從亞當到摩西
[00:05:34.580 --> 00:05:36.120]  死就做了王
[00:05:36.120 --> 00:05:39.840]  然那些不與亞當犯一樣罪過的
[00:05:39.840 --> 00:05:41.280]  也在他的權下
[00:05:41.280 --> 00:05:45.400]  亞當乃是乃以後要來之人的遇象
[00:05:45.400 --> 00:05:47.000]  從亞當到摩西
[00:05:47.000 --> 00:05:47.880]  死就做了王
[00:05:47.880 --> 00:05:49.360]  因為亞當引入了罪
[00:05:49.360 --> 00:05:51.160]  罪帶來的結果就是死
[00:05:51.160 --> 00:05:52.460]  死就做了王
[00:05:52.460 --> 00:05:54.080]  但基督呢?
[00:05:54.080 --> 00:05:55.880]  因一人的過犯
[00:05:55.880 --> 00:05:58.100]  死就因這一人做了王
[00:05:58.100 --> 00:06:01.540]  何況那些受洪恩有蒙所賜之義的
[00:06:01.540 --> 00:06:03.880]  豈不更要因耶穌基督一人
[00:06:03.880 --> 00:06:06.440]  在生命中作王嗎?
[00:06:06.440 --> 00:06:09.260]  就如罪作王叫人死
[00:06:09.260 --> 00:06:13.100]  照樣恩典也是藉著義做王
[00:06:13.100 --> 00:06:15.860]  恩典藉著義做王
[00:06:15.860 --> 00:06:19.700]  就是基督因為基督的異恆帶來了生命
[00:06:19.700 --> 00:06:21.940]  而人可以在神的恩典當中
[00:06:21.940 --> 00:06:23.160]  現在做王的
[00:06:23.160 --> 00:06:24.280]  就是義
[00:06:24.280 --> 00:06:26.160]  而不是罪的權勢
[00:06:26.160 --> 00:06:32.160]  因為亞當犯罪
[00:06:32.160 --> 00:06:35.300]  也是罪也就是做王的時候
[00:06:35.300 --> 00:06:38.340]  就如罪是從一人入了世界
[00:06:38.340 --> 00:06:39.540]  死就臨到眾人
[00:06:39.540 --> 00:06:41.460]  死亡其實就成為了
[00:06:41.460 --> 00:06:44.540]  每個人必然要面對的結局
[00:06:44.540 --> 00:06:49.100]  那種死亡不僅是肉身的死亡
[00:06:49.100 --> 00:06:52.540]  而是在神的面前如同一個死人一樣
[00:06:52.540 --> 00:06:54.760]  我們死在過犯罪惡之中
[00:06:54.760 --> 00:06:56.780]  保羅自己的說話
[00:06:56.780 --> 00:07:00.300]  我們在神面前如同一個已死的人
[00:07:00.300 --> 00:07:03.180]  我們在神面前是一個
[00:07:03.180 --> 00:07:05.460]  完全沒有辦法與神交流的人
[00:07:05.460 --> 00:07:07.180]  我們好像一個死人一樣
[00:07:07.180 --> 00:07:10.120]  是定罪、是審判
[00:07:10.120 --> 00:07:12.660]  但是基督就
[00:07:12.660 --> 00:07:14.680]  照樣基督也藉著義做王
[00:07:14.680 --> 00:07:17.240]  叫人因我們的主耶穌基督得永生
[00:07:17.240 --> 00:07:19.540]  基督就帶來了永生
[00:07:19.540 --> 00:07:22.520]  基督帶來的救贖
[00:07:22.520 --> 00:07:24.320]  最終是引導永生
[00:07:24.320 --> 00:07:28.340]  是將死亡完全否定和打敗
[00:07:30.340 --> 00:07:32.140]  在亞當裏
[00:07:32.140 --> 00:07:34.240]  就是被定罪的人被定罪
[00:07:34.240 --> 00:07:37.040]  因一人的犯罪就定罪也
[00:07:37.040 --> 00:07:40.460]  也不如因此原來審判是由一人而定罪
[00:07:40.460 --> 00:07:42.660]  因為亞當帶來了罪惡
[00:07:42.660 --> 00:07:44.020]  引導到死亡的時候
[00:07:44.020 --> 00:07:47.340]  最終人是活在一個被定罪
[00:07:47.340 --> 00:07:50.080]  好像一個死囚的狀況
[00:07:50.080 --> 00:07:54.320]  這個是我們正式的在神面前的身份
[00:07:54.320 --> 00:07:57.660]  但是因為基督的緣故
[00:07:57.660 --> 00:08:00.300]  因此乃是由許多過犯而稱義
[00:08:00.300 --> 00:08:01.800]  照樣一人的信從
[00:08:01.800 --> 00:08:03.940]  眾人也成為義了
[00:08:03.940 --> 00:08:05.460]  因為基督的緣故
[00:08:05.460 --> 00:08:08.180]  神現在可以稱我們為義了
[00:08:08.180 --> 00:08:11.140]  之前已經說得很清楚
[00:08:11.140 --> 00:08:14.380]  神現在可以稱我們為義了
[00:08:14.380 --> 00:08:16.900]  因為亞當帶來了罪惡
[00:08:16.900 --> 00:08:20.300]  而罪好像不斷地來管轄人
[00:08:20.300 --> 00:08:22.780]  牢籠著人的時候
[00:08:22.780 --> 00:08:25.140]  過犯是不斷地顯現的
[00:08:25.140 --> 00:08:27.860]  律法在哪裏? 律法本是外添的
[00:08:27.860 --> 00:08:29.780]  叫過犯顯多
[00:08:29.780 --> 00:08:32.420]  就是人不斷犯罪的過犯
[00:08:32.420 --> 00:08:34.260]  不斷增加去multiply
[00:08:34.260 --> 00:08:39.020]  好像你想像一下那些細菌
[00:08:39.020 --> 00:08:41.180]  可能一開始是很少的
[00:08:41.180 --> 00:08:42.460]  可能幾十粒細菌
[00:08:42.460 --> 00:08:47.580]  但是在適當的環境、溫度之下
[00:08:47.580 --> 00:08:48.820]  有水份
[00:08:48.820 --> 00:08:49.980]  它不斷地繁殖
[00:08:49.980 --> 00:08:54.900]  可能去到幾百、幾十萬的細菌
[00:08:54.900 --> 00:08:59.340]  都會由幾隻滋生
[00:08:59.340 --> 00:09:00.580]  罪就是這樣
[00:09:00.580 --> 00:09:02.020]  但是在基督
[00:09:02.020 --> 00:09:04.100]  因典就更顯多
[00:09:04.100 --> 00:09:05.860]  只是罪在那裏顯多
[00:09:05.860 --> 00:09:09.140]  因典就更顯多了
[00:09:09.140 --> 00:09:10.260]  罪在那裏顯多
[00:09:10.260 --> 00:09:11.180]  因典就更顯多了
[00:09:11.180 --> 00:09:13.140]  因為基督就帶來了因典
[00:09:13.140 --> 00:09:14.540]  引進了因典的時候
[00:09:14.540 --> 00:09:17.740]  好像就從罪惡來抗衡
[00:09:17.740 --> 00:09:20.780]  說到這裏的時候
[00:09:20.780 --> 00:09:23.180]  這段經文其實就很清楚
[00:09:23.180 --> 00:09:27.500]  將亞當和基督做一個對比
[00:09:27.500 --> 00:09:30.460]  你就問一個問題
[00:09:30.460 --> 00:09:33.300]  亞當與我何干呢?
[00:09:33.300 --> 00:09:35.100]  為甚麼保羅在這裏
[00:09:35.100 --> 00:09:37.820]  會將亞當和基督做一個對比呢?
[00:09:37.820 --> 00:09:41.100]  如果是亞當犯罪
[00:09:41.100 --> 00:09:43.460]  他在伊甸園的時候
[00:09:43.460 --> 00:09:45.020]  都是老遠了
[00:09:45.020 --> 00:09:48.300]  不知道多少年前了
[00:09:48.300 --> 00:09:51.180]  跟我那時候還沒有出生
[00:09:51.180 --> 00:09:56.220]  我爺爺不知道多少代的曾祖父都還沒有出生
[00:09:56.220 --> 00:09:59.020]  根本就和我無關
[00:09:59.020 --> 00:10:01.620]  為甚麼保羅會在這裏
[00:10:01.620 --> 00:10:03.900]  將亞當提了出來
[00:10:03.900 --> 00:10:08.660]  也將基督成為亞當
[00:10:08.660 --> 00:10:10.020]  一個新的亞當
[00:10:10.020 --> 00:10:13.260]  末後的亞當的一個對比呢?
[00:10:13.260 --> 00:10:18.020]  其實這一段是絕對有關係的
[00:10:18.020 --> 00:10:22.660]  原來亞當的犯罪
[00:10:22.660 --> 00:10:28.020]  所帶來的不單止是亞當本人的犯罪
[00:10:28.020 --> 00:10:31.660]  亞當就好像一個人類的代表
[00:10:31.660 --> 00:10:33.380]  他是人類的先祖
[00:10:33.380 --> 00:10:35.020]  所以亞當的犯罪
[00:10:35.020 --> 00:10:38.020]  亦都是代表我們
[00:10:38.020 --> 00:10:41.020]  或者代表著整個人類
[00:10:41.020 --> 00:10:43.740]  當我們的代表是犯罪的時候
[00:10:43.740 --> 00:10:47.340]  我們整個人類都是犯罪的
[00:10:47.340 --> 00:10:49.340]  你可以想像一下
[00:10:49.340 --> 00:10:52.260]  例如一個學校
[00:10:52.260 --> 00:10:59.140]  它派了一個運動員出去做賽跑田徑比賽
[00:10:59.140 --> 00:11:02.900]  所以這個學校在校制的田徑比賽裏面
[00:11:02.900 --> 00:11:07.340]  每一個學校就派出一些學生去做一個比賽
[00:11:07.340 --> 00:11:08.940]  你想一下
[00:11:08.940 --> 00:11:12.020]  如果那個代表贏的
[00:11:12.020 --> 00:11:14.140]  他是代表你贏
[00:11:14.140 --> 00:11:15.860]  因為你也是這間學校的
[00:11:15.860 --> 00:11:17.860]  如果那個代表輸的
[00:11:17.860 --> 00:11:19.460]  他亦都是代表你輸
[00:11:19.460 --> 00:11:22.740]  因為你也是這間學校的
[00:11:22.740 --> 00:11:27.140]  這個代表本身是代表著
[00:11:27.140 --> 00:11:32.340]  以後或者接下來屬於同一個群體的所有的人
[00:11:32.340 --> 00:11:35.620]  所以亞當的犯罪本身
[00:11:35.620 --> 00:11:37.820]  是整個人類的代表
[00:11:37.820 --> 00:11:39.460]  因為亞當就是第一個的人
[00:11:39.460 --> 00:11:41.980]  第一個的先祖
[00:11:41.980 --> 00:11:45.020]  所以亞當的犯罪不是和你無關的
[00:11:45.020 --> 00:11:46.020]  你想一下
[00:11:46.020 --> 00:11:48.780]  說輸的那些可能就沒有那麼有趣
[00:11:48.780 --> 00:11:50.260]  說贏的那些
[00:11:50.260 --> 00:11:51.580]  你歡天喜地
[00:11:51.580 --> 00:11:55.820]  舉例來說有一些是尼卡的球迷
[00:11:55.820 --> 00:11:57.820]  在洛杉磯湖人隊
[00:11:57.820 --> 00:11:59.620]  你住在洛杉磯
[00:11:59.620 --> 00:12:03.420]  尼卡贏了NBA總冠軍
[00:12:03.420 --> 00:12:04.660]  你多開心
[00:12:04.660 --> 00:12:06.100]  你走到街上慶祝
[00:12:06.100 --> 00:12:08.100]  你看看那些人
[00:12:08.100 --> 00:12:11.780]  有些人會說關你什麼事
[00:12:11.780 --> 00:12:12.820]  你又不打籃球
[00:12:12.820 --> 00:12:14.820]  或者你都不懂打籃球的
[00:12:14.820 --> 00:12:16.820]  那你會怎麼反駁他呢
[00:12:16.820 --> 00:12:18.820]  當然是關我什麼事
[00:12:18.820 --> 00:12:21.460]  因為他是代表我們的城市
[00:12:21.460 --> 00:12:23.220]  我也是這個城市的一部份
[00:12:23.220 --> 00:12:25.220]  我是他的忠實勇敢
[00:12:25.220 --> 00:12:26.500]  為什麼不關我什麼事
[00:12:26.500 --> 00:12:29.220]  他的贏是代表我贏
[00:12:29.220 --> 00:12:31.620]  他的輸也代表我輸
[00:12:31.620 --> 00:12:34.180]  所以他贏了之後我很開心
[00:12:34.180 --> 00:12:36.180]  他輸了之後我很沮喪
[00:12:36.180 --> 00:12:42.340]  亞當就是人類的代表
[00:12:44.340 --> 00:12:49.140]  但是否只是代表那麼簡單呢
[00:12:49.140 --> 00:12:51.140]  也不單止是這樣
[00:12:51.140 --> 00:12:57.060]  原來人類的本性是有相連的
[00:12:57.060 --> 00:13:01.700]  我們大家都承受著一個collective humanity
[00:13:01.700 --> 00:13:07.140]  我們大家承受著一個collective humanity的時候
[00:13:07.140 --> 00:13:11.540]  意思就是說我們在人性當中是相連的
[00:13:11.540 --> 00:13:14.580]  舉個例子來說
[00:13:14.580 --> 00:13:19.540]  你看那些貓的行為
[00:13:19.540 --> 00:13:21.540]  我家裡有貓的
[00:13:21.540 --> 00:13:25.540]  那些貓的行為有時候也挺奇怪的
[00:13:25.540 --> 00:13:27.540]  比如他開心的時候
[00:13:27.540 --> 00:13:29.540]  有時候走到你那裡
[00:13:29.540 --> 00:13:31.540]  你摸摸他
[00:13:31.540 --> 00:13:33.540]  摸摸他的頭
[00:13:33.540 --> 00:13:35.540]  和他摸摸牙齒
[00:13:35.540 --> 00:13:37.540]  他開心的時候
[00:13:37.540 --> 00:13:39.540]  他就會發出一些聲音
[00:13:39.540 --> 00:13:41.540]  他會發出一些聲音
[00:13:41.540 --> 00:13:43.540]  他會發出一些聲音
[00:13:43.540 --> 00:13:45.540]  我現在無法模仿
[00:13:45.540 --> 00:13:47.540]  如果你有貓你就知道我說什麼
[00:13:47.540 --> 00:13:49.540]  他會發出一些聲音
[00:13:49.540 --> 00:13:51.540]  代表他很開心
[00:13:51.540 --> 00:13:53.540]  你想像就像笑聲
[00:13:53.540 --> 00:13:55.540]  但他不是笑出聲
[00:13:55.540 --> 00:13:57.540]  而是在喉嚨裡在震盪
[00:13:57.540 --> 00:13:59.540]  有這樣的聲音
[00:13:59.540 --> 00:14:01.540]  貓開心的時候就會有
[00:14:01.540 --> 00:14:05.540]  我有一次看一個動物的紀錄片
[00:14:05.540 --> 00:14:07.540]  那個動物的紀錄片
[00:14:07.540 --> 00:14:09.540]  那個動物的紀錄片
[00:14:09.540 --> 00:14:11.540]  是講獅子的
[00:14:11.540 --> 00:14:13.540]  那些獅子
[00:14:13.540 --> 00:14:15.540]  當牠開心的時候
[00:14:15.540 --> 00:14:17.540]  原來也是這樣的
[00:14:17.540 --> 00:14:19.540]  也是會有聲音的
[00:14:19.540 --> 00:14:21.540]  有些獅子
[00:14:21.540 --> 00:14:23.540]  後來就被人
[00:14:23.540 --> 00:14:25.540]  被人馴服了
[00:14:25.540 --> 00:14:27.540]  被人在一些自然保育區養
[00:14:27.540 --> 00:14:29.540]  被人在一些自然保育區養
[00:14:29.540 --> 00:14:31.540]  認識了保育區的治理員
[00:14:31.540 --> 00:14:33.540]  認識了保育區的治理員
[00:14:33.540 --> 00:14:35.540]  那些治理員去探望牠的時候
[00:14:35.540 --> 00:14:37.540]  又摸牠
[00:14:37.540 --> 00:14:39.540]  就像貓仔一樣
[00:14:39.540 --> 00:14:41.540]  牠的頭撞到動物的寵物園
[00:14:41.540 --> 00:14:43.540]  牠的頭撞到動物的寵物園
[00:14:43.540 --> 00:14:45.540]  要牠去摸牠的下腮
[00:14:45.540 --> 00:14:47.540]  要牠去摸牠的下腮
[00:14:47.540 --> 00:14:49.540]  一樣是有聲音的
[00:14:49.540 --> 00:14:51.540]  我就很奇怪
[00:14:51.540 --> 00:14:53.540]  原來其實貓和獅子
[00:14:53.540 --> 00:14:55.540]  大家都是有這樣的
[00:14:55.540 --> 00:14:57.540]  但是
[00:14:57.540 --> 00:14:59.540]  想清楚一點
[00:14:59.540 --> 00:15:01.540]  是不是很奇怪呢
[00:15:01.540 --> 00:15:03.540]  其實也不是很奇怪
[00:15:03.540 --> 00:15:05.540]  他們都是有貓的本性
[00:15:05.540 --> 00:15:07.540]  他們都是有貓的本性
[00:15:07.540 --> 00:15:09.540]  但是
[00:15:09.540 --> 00:15:11.540]  人其實也是一樣
[00:15:11.540 --> 00:15:13.540]  人的本性
[00:15:13.540 --> 00:15:15.540]  人的本性
[00:15:15.540 --> 00:15:17.540]  即使你是中國人 外國人
[00:15:17.540 --> 00:15:19.540]  或者是印度人
[00:15:19.540 --> 00:15:21.540]  什麼人都好
[00:15:21.540 --> 00:15:23.540]  我們大家都是有一個共同的人性
[00:15:23.540 --> 00:15:25.540]  我們大家都是有一個共同的人性
[00:15:25.540 --> 00:15:27.540]  我們都是有一個共同的人性
[00:15:27.540 --> 00:15:29.540]  你不開心的時候
[00:15:29.540 --> 00:15:31.540]  你會depress
[00:15:31.540 --> 00:15:33.540]  你遇到一些事情的時候
[00:15:33.540 --> 00:15:35.540]  在你罪惡的本性當中
[00:15:35.540 --> 00:15:37.540]  你會想要的時候
[00:15:37.540 --> 00:15:39.540]  你會嫉妒
[00:15:39.540 --> 00:15:41.540]  你遇到一些不公平的時候
[00:15:41.540 --> 00:15:43.540]  你會憤怒
[00:15:43.540 --> 00:15:45.540]  這些都是人的本性
[00:15:45.540 --> 00:15:47.540]  這些都是人的本性
[00:15:47.540 --> 00:15:49.540]  我們都是share一個common humanity
[00:15:49.540 --> 00:15:51.540]  我們都是share一個common humanity
[00:15:51.540 --> 00:15:53.540]  而這些本性其實是
[00:15:53.540 --> 00:15:55.540]  從亞當而來
[00:15:55.540 --> 00:15:57.540]  亞當作為第一個的人類
[00:15:57.540 --> 00:15:59.540]  亞當作為第一個的人類
[00:15:59.540 --> 00:16:01.540]  他好像就是那個帽子的第一件
[00:16:01.540 --> 00:16:03.540]  他好像就是那個帽子的第一件
[00:16:03.540 --> 00:16:05.540]  而shape了這些形狀之後
[00:16:05.540 --> 00:16:07.540]  而shape了這些形狀之後
[00:16:07.540 --> 00:16:09.540]  其實我們人類的本性
[00:16:09.540 --> 00:16:11.540]  其實很多東西
[00:16:11.540 --> 00:16:13.540]  其實是共通的
[00:16:13.540 --> 00:16:15.540]  而這種共通可以追溯到
[00:16:15.540 --> 00:16:17.540]  最早就是我們的始祖
[00:16:17.540 --> 00:16:19.540]  亞當那裏
[00:16:19.540 --> 00:16:21.540]  而亞當犯罪
[00:16:21.540 --> 00:16:23.540]  而亞當犯罪
[00:16:23.540 --> 00:16:25.540]  好像就是將這個人性
[00:16:25.540 --> 00:16:27.540]  好像就是將這個人性
[00:16:27.540 --> 00:16:29.540]  引進到人性裏
[00:16:29.540 --> 00:16:31.540]  引進到人性裏
[00:16:31.540 --> 00:16:33.540]  將罪惡
[00:16:33.540 --> 00:16:35.540]  將叛逆引進到人性裏
[00:16:35.540 --> 00:16:37.540]  將罪惡將叛逆引進到人性裏
[00:16:37.540 --> 00:16:39.540]  而我們古今中外
[00:16:39.540 --> 00:16:41.540]  總不知道我們都是人的時候
[00:16:41.540 --> 00:16:43.540]  總不知道我們都是人的時候
[00:16:43.540 --> 00:16:45.540]  我們都share了
[00:16:45.540 --> 00:16:47.540]  我們都分享了亞當的本性
[00:16:47.540 --> 00:16:49.540]  我們都share了
[00:16:49.540 --> 00:16:51.540]  我們都分享了亞當的本性
[00:16:51.540 --> 00:16:53.540]  所以當亞當在吃分辨善惡樹的果子的時候
[00:16:53.540 --> 00:16:55.540]  所以當亞當在吃分辨善惡樹的果子的時候
[00:16:55.540 --> 00:16:57.540]  所以當亞當在吃分辨善惡樹的果子的時候
[00:16:57.540 --> 00:16:59.540]  他想驕傲
[00:16:59.540 --> 00:17:01.540]  他想與神同等
[00:17:01.540 --> 00:17:03.540]  他想與神同等
[00:17:03.540 --> 00:17:05.540]  他想與神同等
[00:17:05.540 --> 00:17:07.540]  他想與神同等
[00:17:07.540 --> 00:17:09.540]  他想與神同等
[00:17:09.540 --> 00:17:11.540]  他想與神同等
[00:17:11.540 --> 00:17:13.540]  他想與神同等
[00:17:13.540 --> 00:17:15.540]  他想與神同等
[00:17:15.540 --> 00:17:17.540]  他想與神同等
[00:17:17.540 --> 00:17:19.540]  他想與神同等
[00:17:19.540 --> 00:17:21.540]  他想與神同等
[00:17:21.540 --> 00:17:23.540]  他想與神同等
[00:17:23.540 --> 00:17:25.540]  不同的世界不同的各地
[00:17:25.540 --> 00:17:27.540]  各人的文化是令到人的行為不盡一樣
[00:17:27.540 --> 00:17:29.540]  各人的文化是令到人的行為不盡一樣
[00:17:29.540 --> 00:17:31.540]  甚至乎有很多都很不同
[00:17:31.540 --> 00:17:33.540]  但在人的人性裏面
[00:17:33.540 --> 00:17:35.540]  相連的時候
[00:17:35.540 --> 00:17:37.540]  相連的時候
[00:17:37.540 --> 00:17:39.540]  我們大家都有著共同的犯罪般若神
[00:17:39.540 --> 00:17:41.540]  我們大家都有著共同的犯罪般若神
[00:17:41.540 --> 00:17:43.540]  那些東西有時候又不是那麼不同
[00:17:43.540 --> 00:17:45.540]  那些東西有時候又不是那麼不同
[00:17:45.540 --> 00:17:47.540]  舉例來說
[00:17:47.540 --> 00:17:49.540]  舉例來說
[00:17:49.540 --> 00:17:51.540]  譬如一些地方
[00:17:51.540 --> 00:17:53.540]  有些人考試作弊
[00:17:53.540 --> 00:17:55.540]  有些人考試作弊
[00:17:55.540 --> 00:17:57.540]  在中國考試作弊
[00:17:57.540 --> 00:17:59.540]  在美國考試作弊
[00:17:59.540 --> 00:18:01.540]  在非洲考試作弊
[00:18:01.540 --> 00:18:03.540]  大家不盡相同
