
[00:00:00.000 --> 00:00:04.320]  好,說到之前,想大家先看一個視頻
[00:04:24.880 --> 00:04:26.560]  比賽還沒完
[00:04:26.560 --> 00:04:28.160]  於是她就跑
[00:04:28.160 --> 00:04:30.400]  繼續向前跑
[00:04:30.400 --> 00:04:32.560]  一個又一個被她抓到
[00:04:32.560 --> 00:04:34.640]  當我聽到裁判員說還沒完之前
[00:04:34.640 --> 00:04:36.880]  那時候她心裡突然間興奮
[00:04:36.880 --> 00:04:40.160]  裁判員賽事還沒完,我還有機會
[00:04:40.160 --> 00:04:42.400]  於是到了最後的時候
[00:04:42.400 --> 00:04:43.280]  她就押到
[00:04:43.280 --> 00:04:44.640]  我不知道那個是她的隊友
[00:04:44.640 --> 00:04:45.920]  可能是養一養她
[00:04:45.920 --> 00:04:48.480]  押到半個身就贏了
[00:04:48.480 --> 00:04:50.480]  興不興奮?如果你是她
[00:04:50.480 --> 00:04:52.160]  很興奮,是不是?
[00:04:52.160 --> 00:04:55.040]  最觸動我的就是她的那句話
[00:04:55.040 --> 00:04:59.760]  原來那場賽事是還沒完的
[00:04:59.760 --> 00:05:03.280]  如果人生是一段比賽的話
[00:05:03.280 --> 00:05:05.440]  我想問一下你們
[00:05:05.440 --> 00:05:08.880]  你們有沒有人曾經試過跌倒起來再跑?
[00:05:08.880 --> 00:05:12.480]  有沒有試過?
[00:05:12.480 --> 00:05:13.280]  有沒有?
[00:05:13.280 --> 00:05:15.120]  你們沒受過挫敗嗎?
[00:05:15.120 --> 00:05:17.200]  有沒有試過跌倒起來再跑?
[00:05:17.200 --> 00:05:18.160]  有沒有?
[00:05:18.160 --> 00:05:21.120]  這次考試不行,下次再來,有沒有試過?
[00:05:21.120 --> 00:05:22.080]  有,是不是?
[00:05:22.080 --> 00:05:23.760]  每個人都從頭再來過
[00:05:23.760 --> 00:05:25.840]  是不是?你跌倒起來再來過
[00:05:25.840 --> 00:05:27.680]  我又再問你
[00:05:27.680 --> 00:05:30.640]  如果人生是一場賽事的話
[00:05:30.640 --> 00:05:34.800]  你覺得你自己的人生跑完了嗎?
[00:05:34.800 --> 00:05:38.080]  你覺得你還沒跑完的舉手
[00:05:38.080 --> 00:05:40.560]  已經跑完的舉手
[00:05:40.560 --> 00:05:42.560]  還沒有,聰明一點
[00:05:42.560 --> 00:05:44.640]  是還沒跑完,即是還有機會
[00:05:44.640 --> 00:05:51.040]  我相信大部分人都說自己還沒跑完,是不是?
[00:05:51.040 --> 00:05:54.240]  這個星期有一個很深的感受
[00:05:54.240 --> 00:05:59.120]  其實到現在我還沒有平復心情
[00:05:59.120 --> 00:06:02.480]  本來要去探望一個朋友
[00:06:02.480 --> 00:06:04.320]  他生病了
[00:06:04.320 --> 00:06:06.960]  約了一個時間去
[00:06:06.960 --> 00:06:09.200]  但是他重病
[00:06:09.200 --> 00:06:14.560]  我第二次聽這個消息就要去找他
[00:06:14.560 --> 00:06:18.720]  誰知那天早上收到一個電話打來
[00:06:18.720 --> 00:06:20.880]  收到一個訊息打來
[00:06:20.880 --> 00:06:22.880]  就說不用來了
[00:06:22.880 --> 00:06:27.360]  因為他已經去世了
[00:06:27.360 --> 00:06:29.280]  最慘是什麼呢?
[00:06:29.280 --> 00:06:34.960]  就是我們每個人都以為自己還在一場賽事的時候
[00:06:34.960 --> 00:06:40.720]  原來人生是不到你和我去選擇你何時完結的
[00:06:40.720 --> 00:06:44.560]  如果每一次都有個裁判員告訴你
[00:06:44.560 --> 00:06:46.400]  你還有二百公尺
[00:06:46.400 --> 00:06:48.400]  你還有三十公尺
[00:06:48.400 --> 00:06:50.960]  你就不是這樣玩法,是不是?
[00:06:50.960 --> 00:06:57.520]  但是你完全知道明天這場賽事完沒
[00:06:57.520 --> 00:07:05.040]  所以今天很想和大家進入我們這個心靈工程
[00:07:05.040 --> 00:07:07.040]  心靈工程講了多少堂?
[00:07:07.040 --> 00:07:10.560]  給我一點安慰
[00:07:10.560 --> 00:07:11.520]  雖然你們聽到悶
[00:07:11.520 --> 00:07:13.200]  多少堂?
[00:07:13.200 --> 00:07:15.360]  十八堂
[00:07:15.360 --> 00:07:16.560]  心靈工程講了十八堂
[00:07:16.560 --> 00:07:19.760]  最後一堂的實踐使命的環節裡面
[00:07:19.760 --> 00:07:21.520]  我們講了五個系列
[00:07:21.520 --> 00:07:24.160]  由確立目標
[00:07:24.160 --> 00:07:25.840]  放下既有的自由
[00:07:25.840 --> 00:07:28.080]  全人明白的福音
[00:07:28.080 --> 00:07:30.160]  行神的德性的道
[00:07:30.160 --> 00:07:32.400]  今天我想和大家講
[00:07:32.400 --> 00:07:35.920]  是一個完成神定的使命
[00:07:35.920 --> 00:07:38.160]  完成神定的使命
[00:07:38.160 --> 00:07:39.920]  Finishing Strong
[00:07:39.920 --> 00:07:42.800]  整本史來行傳已經進入到最後這一課裡面
[00:07:42.800 --> 00:07:46.640]  我想從這二十七、二十八章裡面
[00:07:46.640 --> 00:07:49.040]  在當中和大家分享一下
[00:07:49.040 --> 00:07:52.800]  究竟神想我們完成祂的使命的時候是怎麼樣
[00:07:52.800 --> 00:07:57.760]  有英文Finishing Strong我一會兒再講為什麼我用這個字
[00:07:57.760 --> 00:08:02.480]  或者很快地看看整本書我們開頭的時候
[00:08:02.480 --> 00:08:04.640]  我們一起讀小藤原一章八節
[00:08:04.640 --> 00:08:07.200]  他說「聖靈降臨在你們身上
[00:08:07.200 --> 00:08:09.280]  你們就必得著能力
[00:08:09.280 --> 00:08:12.240]  並要在耶路撒冷、猶太、全地
[00:08:12.240 --> 00:08:15.680]  和撒瑪利亞直到地極作我的見證」
[00:08:15.680 --> 00:08:16.960]  去到二十三章他這樣說
[00:08:16.960 --> 00:08:20.720]  他說「當夜主站在保羅旁邊說
[00:08:20.720 --> 00:08:25.200]  放心吧,你怎樣在耶路撒冷為我作見證
[00:08:25.200 --> 00:08:29.040]  也必怎樣在羅馬為我作見證」
[00:08:29.040 --> 00:08:31.120]  開始的時候耶穌離開之前
[00:08:31.120 --> 00:08:33.200]  就說你們要去到地極作見證
[00:08:33.200 --> 00:08:36.160]  當時的地極是指到什麼?
[00:08:36.160 --> 00:08:38.800]  就是這裡所說的羅馬
[00:08:38.800 --> 00:08:40.960]  不是說去到全世界的地方
[00:08:40.960 --> 00:08:42.560]  就是去到羅馬這個地方
[00:08:42.560 --> 00:08:45.200]  整本書作者就由開始到末了
[00:08:45.200 --> 00:08:47.440]  就告訴你從這裡開始去到這裡
[00:08:47.440 --> 00:08:50.640]  羅馬就完成了
[00:08:50.640 --> 00:08:52.640]  所以今天的故事是在說
[00:08:52.640 --> 00:08:58.160]  保羅在羅馬或者上羅馬的過程
[00:08:58.160 --> 00:08:59.920]  發生的事情
[00:08:59.920 --> 00:09:04.720]  主題叫做完成神定的使命
[00:09:04.720 --> 00:09:06.720]  什麼叫神定的使命呢?
[00:09:06.720 --> 00:09:09.920]  神定的意思是神已經決定了
[00:09:09.920 --> 00:09:11.600]  神已經計劃了
[00:09:11.600 --> 00:09:16.160]  神已經設計了保羅要這樣上去羅馬
[00:09:16.160 --> 00:09:18.640]  也在羅馬這樣發生的事情
[00:09:18.640 --> 00:09:24.080]  我想從兩個方面跟大家說說保羅的經歷
[00:09:24.080 --> 00:09:27.360]  第一個就是保羅上羅馬的經歷
[00:09:27.360 --> 00:09:31.840]  還有保羅去到羅馬的身份
[00:09:31.840 --> 00:09:33.680]  好了
[00:09:33.680 --> 00:09:36.400]  有沒有人去過羅馬?
[00:09:36.400 --> 00:09:37.760]  意大利?
[00:09:37.760 --> 00:09:38.320]  沒有啊?
[00:09:38.320 --> 00:09:42.160]  有沒有人去過羅馬?
[00:09:42.160 --> 00:09:44.480]  你們想不想去羅馬?
[00:09:44.480 --> 00:09:46.240]  羅馬很棒啊
[00:09:46.240 --> 00:09:47.600]  我去過啊
[00:09:47.600 --> 00:09:49.600]  羅馬很棒啊
[00:09:49.600 --> 00:09:51.600]  如果你去羅馬
[00:09:51.600 --> 00:09:53.600]  你今天的心情會怎麼樣呢?
[00:09:53.600 --> 00:09:55.600]  興奮
[00:09:55.600 --> 00:09:58.800]  明天早上你坐飛機就上去羅馬
[00:09:58.800 --> 00:09:59.760]  很興奮
[00:09:59.760 --> 00:10:02.480]  去羅馬就等於你去歐洲旅行
[00:10:02.480 --> 00:10:03.440]  是吧
[00:10:03.440 --> 00:10:05.440]  羅馬的風景很漂亮
[00:10:05.440 --> 00:10:07.440]  交通又發達
[00:10:07.440 --> 00:10:08.640]  風景又漂亮
[00:10:08.640 --> 00:10:10.240]  古蹟文物又多
[00:10:10.240 --> 00:10:13.120]  意大利的食物又很出名
[00:10:13.120 --> 00:10:14.080]  很棒
[00:10:14.080 --> 00:10:17.600]  還有意大利的時裝又很棒
[00:10:17.600 --> 00:10:21.920]  我在街邊逛女人街的地方
[00:10:21.920 --> 00:10:26.240]  那些皮鞋都比名店街賣的皮鞋漂亮
[00:10:26.240 --> 00:10:31.280]  因為意大利人很喜歡所有事情都用手做
[00:10:31.280 --> 00:10:34.240]  所以每一件事都很精緻
[00:10:34.240 --> 00:10:36.240]  坐飛機很方便
[00:10:36.240 --> 00:10:40.000]  就算你去短孫
[00:10:40.000 --> 00:10:41.520]  你也很開心
[00:10:41.520 --> 00:10:42.800]  去歐洲
[00:10:42.800 --> 00:10:44.400]  寧死不同
[00:10:44.400 --> 00:10:45.360]  是不是很嚮往
[00:10:45.360 --> 00:10:47.360]  去歐洲想到也很開心
[00:10:47.360 --> 00:10:50.720]  但是你知不知道保羅上羅馬
[00:10:50.720 --> 00:10:55.280]  跟我剛剛所說的兩碼事完全不同
[00:10:55.280 --> 00:11:03.280]  保羅上羅馬是十分艱難和辛苦的
[00:11:03.280 --> 00:11:04.720]  你看這個圖
[00:11:04.720 --> 00:11:11.600]  保羅是從耶路撒冷開始的時候
[00:11:11.600 --> 00:11:15.520]  就推他去凱撒尼亞
[00:11:15.520 --> 00:11:17.040]  他開始的時候
[00:11:17.040 --> 00:11:21.040]  他是被人抓去監獄裡面被捕審判的時候
[00:11:21.040 --> 00:11:24.880]  然後推他去凱撒尼亞
[00:11:24.880 --> 00:11:26.560]  然後坐船去西頓
[00:11:26.560 --> 00:11:28.160]  經過塞浦路斯
[00:11:28.160 --> 00:11:31.760]  再進入亞細亞省的一大島嶼
[00:11:31.760 --> 00:11:33.440]  然後去到菲尼克斯
[00:11:33.440 --> 00:11:35.440]  就是中間這一大島裡面
[00:11:35.440 --> 00:11:37.840]  如果你有機會去意大利
[00:11:37.840 --> 00:11:40.160]  或者再過去一點去到希臘
[00:11:40.160 --> 00:11:42.160]  你看到愛琴海
[00:11:42.160 --> 00:11:44.160]  Aegean Sea 那個部分
[00:11:44.160 --> 00:11:47.280]  那個海的浪是很厲害的
[00:11:47.280 --> 00:11:48.720]  當時是冬天
[00:11:48.720 --> 00:11:50.720]  保羅去到那裡
[00:11:50.720 --> 00:11:51.920]  北風就吹下來
[00:11:51.920 --> 00:11:54.160]  船差不多要沉
[00:11:54.160 --> 00:11:56.960]  所以保羅就說他在凱撒尼亞的時候
[00:11:56.960 --> 00:11:58.960]  是進了監獄
[00:11:58.960 --> 00:12:00.960]  他受猶太人恐嚇
[00:12:00.960 --> 00:12:02.160]  又要殺他
[00:12:02.160 --> 00:12:04.560]  他在地中海差點就淹死了
[00:12:04.560 --> 00:12:07.360]  保羅就是在這樣的情況之下
[00:12:07.360 --> 00:12:09.360]  是去羅馬的
[00:12:10.560 --> 00:12:12.160]  有一句
[00:12:12.160 --> 00:12:14.160]  另外一句經文說到
[00:12:14.160 --> 00:12:15.200]  他說
[00:12:15.200 --> 00:12:16.240]  保羅形容他自己
[00:12:16.240 --> 00:12:18.720]  他說我多次行遠路
[00:12:18.720 --> 00:12:20.480]  遭遇江河的危險
[00:12:20.480 --> 00:12:21.360]  強盜的危險
[00:12:21.360 --> 00:12:22.240]  同族的危險
[00:12:22.240 --> 00:12:23.200]  外族的危險
[00:12:23.200 --> 00:12:24.160]  城中的危險
[00:12:24.160 --> 00:12:25.040]  抗日的危險
[00:12:25.040 --> 00:12:25.920]  海上的危險
[00:12:25.920 --> 00:12:27.360]  賈弟兄的危險
[00:12:27.360 --> 00:12:28.240]  勞碌的危險
[00:12:28.240 --> 00:12:30.160]  多次不得睡覺
[00:12:30.160 --> 00:12:32.000]  又飢又渴
[00:12:32.000 --> 00:12:33.680]  多次缺糧
[00:12:33.680 --> 00:12:35.680]  赤身捱冷
[00:12:38.720 --> 00:12:40.400]  你像保羅那樣
[00:12:40.400 --> 00:12:42.400]  你還會去羅馬嗎?
[00:12:42.400 --> 00:12:46.400]  完全是一個很艱難的地方
[00:12:46.400 --> 00:12:48.720]  你經歷在這樣的環境裡面
[00:12:48.720 --> 00:12:49.760]  你是不想的
[00:12:49.760 --> 00:12:54.720]  大概保羅來到這裡的時候
[00:12:54.720 --> 00:12:56.000]  如果你是保羅
[00:12:56.000 --> 00:12:58.000]  你還會不會說
[00:12:58.000 --> 00:13:02.000]  剛才上帝好像叫我去羅馬
[00:13:02.000 --> 00:13:03.200]  你去羅馬
[00:13:03.200 --> 00:13:05.200]  你就見證我
[00:13:06.720 --> 00:13:09.440]  但是你見到這麼多危險的時候
[00:13:09.440 --> 00:13:11.440]  你會不會說
[00:13:11.440 --> 00:13:14.240]  神啊
[00:13:14.240 --> 00:13:16.240]  你有沒有搞錯了?
[00:13:16.240 --> 00:13:18.240]  其實我沒有這麼大的信心
[00:13:18.240 --> 00:13:22.720]  其實我是一個很普通的人
[00:13:22.720 --> 00:13:25.200]  你不用給我這麼大的使命
[00:13:25.200 --> 00:13:27.200]  我拿上去羅馬
[00:13:27.200 --> 00:13:30.400]  你會不會有這樣的動搖?
[00:13:30.400 --> 00:13:32.400]  我們人生走過的時候
[00:13:32.400 --> 00:13:33.200]  去到某種情況
[00:13:33.200 --> 00:13:34.240]  遇到難處的時候
[00:13:34.240 --> 00:13:37.120]  我又是不是真的相信耶穌呢?
[00:13:37.120 --> 00:13:39.120]  其實我相信耶穌是真是假呢?
[00:13:39.120 --> 00:13:41.120]  甚至我曾經經歷過神蹟的時候
[00:13:41.120 --> 00:13:43.120]  我都覺得可能是心理作用
[00:13:43.120 --> 00:13:45.120]  你會不會好像保羅呢?
[00:13:45.120 --> 00:13:47.520]  保羅會不會好像我們這樣去想呢?
[00:13:47.520 --> 00:13:51.520]  有時候你會不會埋怨神
[00:13:51.520 --> 00:13:53.520]  去到這個階段的時候
[00:13:53.520 --> 00:13:56.320]  其實我是不是真實的呢?
[00:13:56.320 --> 00:13:58.720]  我遇到這些難處的時候
[00:13:58.720 --> 00:14:03.520]  是不是我所信的信仰能夠保住我繼續走下去呢?
[00:14:03.520 --> 00:14:05.520]  或者神說得不好一點的
[00:14:05.520 --> 00:14:07.520]  神有沒有作弄我呢?
[00:14:07.520 --> 00:14:12.720]  種種的困難都叫保羅去放棄
[00:14:12.720 --> 00:14:16.320]  你嘗試墮入保羅這個艱難的困難裏面
[00:14:16.320 --> 00:14:17.520]  是不是?
[00:14:17.520 --> 00:14:19.520]  你看看經文繼續說下去
[00:14:19.520 --> 00:14:23.520]  這裏沒有說
[00:14:23.520 --> 00:14:24.320]  二十二到二十四節
[00:14:24.320 --> 00:14:26.720]  如果有機會可以打開少林寺二十七章二十四節
[00:14:26.720 --> 00:14:28.720]  他說:我是勸你們放心
[00:14:28.720 --> 00:14:31.520]  你們的性命一個也不能失喪
[00:14:31.520 --> 00:14:33.520]  因為我所侍奉的神
[00:14:33.520 --> 00:14:35.520]  不要害怕
[00:14:35.520 --> 00:14:37.520]  你必定站在該殺面前
[00:14:37.520 --> 00:14:39.520]  並且與你們同船
[00:14:39.520 --> 00:14:41.520]  都賜給你們
[00:14:41.520 --> 00:14:45.520]  保羅帶著囚犯的身份
[00:14:45.520 --> 00:14:47.520]  坐在船上的時候
[00:14:47.520 --> 00:14:49.520]  那些人害怕船會沉
[00:14:49.520 --> 00:14:51.520]  保羅居然鼓勵他們
[00:14:51.520 --> 00:14:53.520]  不用怕我這個神會保護你
[00:14:53.520 --> 00:14:55.520]  去到這個羅馬
[00:14:55.520 --> 00:14:57.520]  原來
[00:14:57.520 --> 00:14:59.520]  神是要保羅
[00:14:59.520 --> 00:15:01.520]  在這個困難裏面
[00:15:01.520 --> 00:15:03.520]  去表現
[00:15:03.520 --> 00:15:05.520]  這個上帝的真實
[00:15:05.520 --> 00:15:07.520]  活現在人裏面
[00:15:07.520 --> 00:15:09.520]  幫助其他人
[00:15:09.520 --> 00:15:11.520]  對這個上帝有信心
[00:15:11.520 --> 00:15:13.520]  所以今天
[00:15:13.520 --> 00:15:15.520]  我們一班信了耶穌的人
[00:15:15.520 --> 00:15:17.520]  你在當中的時候
[00:15:17.520 --> 00:15:19.520]  你要記住一件事
[00:15:19.520 --> 00:15:21.520]  我認為一個使命就是
[00:15:21.520 --> 00:15:23.520]  當我們活現坐在這裏的時候
[00:15:23.520 --> 00:15:25.520]  就算你今天突然間
[00:15:25.520 --> 00:15:27.520]  無端被人拉出來這個
[00:15:27.520 --> 00:15:29.520]  敬拜的裏面
[00:15:29.520 --> 00:15:31.520]  或者這個不知道是什麼
[00:15:31.520 --> 00:15:33.520]  坐在這裏的時候
[00:15:33.520 --> 00:15:35.520]  其實你要見證上帝在你生活裏面
[00:15:35.520 --> 00:15:37.520]  擺你在當中
[00:15:37.520 --> 00:15:41.520]  這樣
[00:15:41.520 --> 00:15:43.520]  保羅就能夠見證
[00:15:43.520 --> 00:15:45.520]  這個福音
[00:15:45.520 --> 00:15:47.520]  原來神的使命就是要人在這個困難
[00:15:47.520 --> 00:15:49.520]  在一個不願意的環境裏
[00:15:49.520 --> 00:15:51.520]  你仍然坐在這裏
[00:15:51.520 --> 00:15:53.520]  你就已經在
[00:15:53.520 --> 00:15:55.520]  做一個
[00:15:55.520 --> 00:15:57.520]  傳福音
[00:15:57.520 --> 00:15:59.520]  做一個見證上帝的
[00:15:59.520 --> 00:16:01.520]  一個動作
[00:16:01.520 --> 00:16:03.520]  所以困難
[00:16:03.520 --> 00:16:05.520]  來到我們生命裏面
[00:16:05.520 --> 00:16:07.520]  是幫助我們
[00:16:07.520 --> 00:16:09.520]  讓人看到上帝的存在
[00:16:09.520 --> 00:16:11.520]  這裏有一個女孩
[00:16:11.520 --> 00:16:13.520]  叫杏林子
[00:16:13.520 --> 00:16:15.520]  有人認識她嗎?
[00:16:15.520 --> 00:16:19.520]  杏林子很有名的
[00:16:19.520 --> 00:16:21.520]  看她的書
[00:16:21.520 --> 00:16:23.520]  是的
[00:16:23.520 --> 00:16:25.520]  她應該去世了
[00:16:25.520 --> 00:16:27.520]  她在2003年60歲的時候去世了
[00:16:27.520 --> 00:16:29.520]  這個女子
[00:16:29.520 --> 00:16:31.520]  她的經歷是很
[00:16:31.520 --> 00:16:33.520]  傳奇
[00:16:33.520 --> 00:16:35.520]  你說你自己人生很坎坷
[00:16:35.520 --> 00:16:37.520]  你自己經歷很慘
[00:16:37.520 --> 00:16:39.520]  你看看這個女孩
[00:16:39.520 --> 00:16:41.520]  台灣人
[00:16:41.520 --> 00:16:43.520]  她在中國大陸出生後就移民到台灣
[00:16:43.520 --> 00:16:45.520]  12歲的時候
[00:16:45.520 --> 00:16:47.520]  她就患了類風塞關節炎
[00:16:47.520 --> 00:16:51.520]  你看她的圖畫
[00:16:51.520 --> 00:16:53.520]  都腫了
[00:16:53.520 --> 00:16:55.520]  12歲的時候就患了這個病
[00:16:55.520 --> 00:16:57.520]  她就
[00:16:57.520 --> 00:16:59.520]  很無奈地要停學
[00:16:59.520 --> 00:17:01.520]  不能夠讀書
[00:17:01.520 --> 00:17:03.520]  因為她不能夠繼續讀書
[00:17:03.520 --> 00:17:05.520]  讀下去
[00:17:05.520 --> 00:17:07.520]  於是乎她就開始
[00:17:07.520 --> 00:17:09.520]  覺得人生來到這裏
[00:17:09.520 --> 00:17:11.520]  突然間好像沒有希望
[00:17:11.520 --> 00:17:13.520]  絕望在裏面
[00:17:13.520 --> 00:17:15.520]  她不能夠跳
[00:17:15.520 --> 00:17:17.520]  她不能夠走
[00:17:17.520 --> 00:17:19.520]  身體的痛苦都能夠忍受
[00:17:19.520 --> 00:17:21.520]  她說
[00:17:21.520 --> 00:17:23.520]  我12歲開始
[00:17:23.520 --> 00:17:25.520]  我一生裏面誰照顧我
[00:17:25.520 --> 00:17:27.520]  我還要連累我一家人
[00:17:27.520 --> 00:17:29.520]  去照顧我一生
[00:17:29.520 --> 00:17:31.520]  甚至她說
[00:17:31.520 --> 00:17:33.520]  我怎樣生活
[00:17:33.520 --> 00:17:35.520]  難道我一生就躺在床上嗎
[00:17:35.520 --> 00:17:39.520]  她很慘
[00:17:39.520 --> 00:17:41.520]  她想過要自殺死
[00:17:41.520 --> 00:17:43.520]  因為她小學還沒有畢業
[00:17:43.520 --> 00:17:45.520]  她就要停下她的學業
[00:17:45.520 --> 00:17:47.520]  她不能夠繼續讀書
[00:17:47.520 --> 00:17:49.520]  但在16歲的時候
[00:17:49.520 --> 00:17:51.520]  她信了耶穌
[00:17:51.520 --> 00:17:53.520]  她自己這樣說
[00:17:53.520 --> 00:17:55.520]  上帝成為她的出口
[00:17:55.520 --> 00:17:57.520]  她跟別人說
[00:17:57.520 --> 00:17:59.520]  別人也不明白
[00:17:59.520 --> 00:18:01.520]  跟別人訴苦
[00:18:01.520 --> 00:18:03.520]  別人也不明白
[00:18:03.520 --> 00:18:05.520]  唯有跟上帝說
[00:18:05.520 --> 00:18:07.520]  她內心的話
[00:18:07.520 --> 00:18:09.520]  於是她發現了
[00:18:09.520 --> 00:18:11.520]  原來她對生命重新有一個
[00:18:11.520 --> 00:18:13.520]  新的解釋
[00:18:13.520 --> 00:18:15.520]  一個新的解釋
[00:18:15.520 --> 00:18:17.520]  她知道原來她的生命
[00:18:17.520 --> 00:18:19.520]  原本不是這樣的
[00:18:19.520 --> 00:18:21.520]  經過濾風濕
[00:18:21.520 --> 00:18:23.520]  關節炎這個大病之後
[00:18:23.520 --> 00:18:25.520]  她重新解釋自己的生命
[00:18:25.520 --> 00:18:27.520]  無論你是老弱傷殘或貧富
