
[00:00:00.000 --> 00:00:05.240]  我曾經同一位傳道人傾偈
[00:04:13.880 --> 00:04:17.200]  嗰些祭品永遠不能把罪除去
[00:04:17.200 --> 00:04:21.840]  唯有基督獻上了一次永遠有效嘅贖罪祭
[00:04:21.840 --> 00:04:25.360]  就係佢拎住自己嘅血進入至聖所一次
[00:04:25.360 --> 00:04:27.920]  就喺神嘅右邊坐下
[00:04:27.920 --> 00:04:29.240]  所以呢度話畀佢聽
[00:04:29.240 --> 00:04:31.400]  基督嘅救贖工作完成
[00:04:31.400 --> 00:04:35.480]  而且佢已經坐低搞掂
[00:04:35.480 --> 00:04:37.200]  咁第二點呢
[00:04:37.200 --> 00:04:41.120]  就係喺第三軸嗰度我哋已經死了
[00:04:41.120 --> 00:04:45.680]  我哋中國人就唔鍾意早晨漏漏就講個死字
[00:04:45.680 --> 00:04:50.880]  今日我要講畀你聽嘅死字就唔係唔好嘅
[00:04:50.880 --> 00:04:53.200]  而係非常之好嘅
[00:04:53.200 --> 00:04:56.560]  因為呢個死嘅意思就釋放
[00:04:56.560 --> 00:04:59.360]  我哋對罪嘅權勢死咗
[00:04:59.360 --> 00:05:02.280]  即係罪嘅權勢原本係綁住我哋
[00:05:02.280 --> 00:05:04.040]  但因為我哋向佢死咗
[00:05:04.040 --> 00:05:05.720]  佢我哋就得咗釋放
[00:05:05.720 --> 00:05:08.200]  佢就唔能夠再管轄我哋
[00:05:08.200 --> 00:05:11.280]  所以保羅話你哋已經死了
[00:05:11.280 --> 00:05:14.320]  就係我哋已經向世界死了
[00:05:14.320 --> 00:05:17.240]  呢個係同魔鬼爭建最有效嘅方法
[00:05:17.240 --> 00:05:20.320]  就係我釋放你管唔到我
[00:05:20.320 --> 00:05:23.800]  因為我與基督同死
[00:05:23.800 --> 00:05:27.960]  咁然後第三點呢就去返第一節嗰度
[00:05:27.960 --> 00:05:30.520]  我哋已經與基督一同復活
[00:05:30.520 --> 00:05:32.520]  但如果你死咗唔復活
[00:05:32.520 --> 00:05:35.520]  咁就好弊㗎喇
[00:05:35.520 --> 00:05:36.600]  咁就好絕望
[00:05:36.600 --> 00:05:39.080]  佛教呢同基督教有好大嘅唔同
[00:05:39.080 --> 00:05:42.680]  佛教其中一個唔同佢最高境界就係空
[00:05:42.680 --> 00:05:43.720]  即係冇嘢
[00:05:43.720 --> 00:05:46.520]  即係咩都冇
[00:05:46.520 --> 00:05:50.320]  但呢個呢就唔能夠滿足我哋嘅渴望
[00:05:50.320 --> 00:05:53.680]  人死咗之後話咩都冇
[00:05:53.680 --> 00:05:56.600]  咁我個生命係咩嘢呢
[00:05:56.600 --> 00:05:58.080]  但係基督唔係咁嘅
[00:05:58.080 --> 00:06:01.520]  耶穌基督死後復活
[00:06:01.520 --> 00:06:03.360]  而聖經多次提醒我哋
[00:06:03.360 --> 00:06:06.800]  信佢嘅人都會與基督一同復活
[00:06:06.800 --> 00:06:08.040]  呢個復活呢
[00:06:08.040 --> 00:06:10.880]  唔係靈魂飄呀飄呀上天堂唔知自己點
[00:06:10.880 --> 00:06:12.600]  呢個復活係身體嘅復活
[00:06:12.600 --> 00:06:13.800]  呢個好重要
[00:06:13.800 --> 00:06:17.080]  基督教嘅復活係你嘅身體復活
[00:06:17.080 --> 00:06:19.480]  有人話我做咗白內障
[00:06:19.480 --> 00:06:22.520]  我做白內障係11年前嘅事
[00:06:22.520 --> 00:06:25.360]  咁醫生話你個鏡片可以
[00:06:25.360 --> 00:06:28.000]  保證50年
[00:06:28.000 --> 00:06:31.360]  50年嗰陣時我已經超過100歲
[00:06:31.360 --> 00:06:35.920]  咁但係你復活嗰陣時就冇白內障
[00:06:35.920 --> 00:06:37.320]  你個鏡片都唔喺度
[00:06:37.320 --> 00:06:40.440]  因為上帝俾你個榮耀身體係perfect
[00:06:40.440 --> 00:06:41.760]  咩叫perfect呀
[00:06:41.760 --> 00:06:42.680]  我都唔知
[00:06:42.680 --> 00:06:44.840]  總之樣樣都掂晒
[00:06:44.840 --> 00:06:47.360]  咁唔使每日度血壓
[00:06:47.360 --> 00:06:53.080]  咁我哋因為基督復活
[00:06:53.080 --> 00:06:55.320]  我哋都會同佢一齊復活
[00:06:55.320 --> 00:06:58.760]  咁唔單止將來會復活有個榮耀身體
[00:06:58.760 --> 00:07:01.600]  你而家已經與基督一同復活
[00:07:01.600 --> 00:07:02.720]  呢個就勁
[00:07:02.720 --> 00:07:05.640]  因為我哋已經脫離咗罪惡
[00:07:05.640 --> 00:07:07.400]  脫離咗魔鬼嘅管轄
[00:07:07.400 --> 00:07:09.160]  我哋已經有個新嘅生命
[00:07:09.160 --> 00:07:11.480]  所以聖經話如果有人信耶穌
[00:07:11.480 --> 00:07:13.760]  你已經係一個新做嘅人
[00:07:13.760 --> 00:07:15.800]  你將來嗰個榮耀身體係賜畀你
[00:07:15.800 --> 00:07:18.840]  但你而家就算仍然戴住白內障眼鏡
[00:07:18.840 --> 00:07:19.760]  好似我咁
[00:07:19.760 --> 00:07:21.280]  你都已經有個新嘅生命
[00:07:21.280 --> 00:07:23.960]  舊事已過都變成新
[00:07:23.960 --> 00:07:27.320]  喺上帝眼中你已經係一個新做嘅人
[00:07:27.320 --> 00:07:29.560]  所以有新嘅生命
[00:07:29.560 --> 00:07:30.760]  有新嘅生活
[00:07:30.760 --> 00:07:31.640]  有新嘅能力
[00:07:31.640 --> 00:07:33.400]  新嘅目標
[00:07:33.400 --> 00:07:36.560]  所以加拉提書第二章二十字
[00:07:36.560 --> 00:07:39.840]  保祿話我已經與基督同定十字架即死咗
[00:07:39.840 --> 00:07:41.280]  而家活著嘅唔再係我
[00:07:41.280 --> 00:07:43.240]  因為基督活在我裏面
[00:07:43.240 --> 00:07:44.640]  基督復活我又復活
[00:07:44.640 --> 00:07:46.920]  如今我喺肉身復活
[00:07:46.920 --> 00:07:48.920]  係因為信神嘅兒子而活
[00:07:48.920 --> 00:07:53.200]  他愛我為我捨己
[00:07:53.200 --> 00:07:55.400]  第四
[00:07:55.400 --> 00:07:56.360]  大家記唔記得
[00:07:56.360 --> 00:07:58.360]  第一基督在在神的右邊
[00:07:58.360 --> 00:08:00.040]  第二我哋已經死了
[00:08:00.040 --> 00:08:02.360]  第三我哋已經與基督一同復活
[00:08:02.360 --> 00:08:08.040]  第四我哋與基督一同隱藏在神裏面
[00:08:08.040 --> 00:08:11.000]  隱藏在神裏面就有幾樣嘢
[00:08:11.000 --> 00:08:13.240]  第一象徵我哋被保護
[00:08:13.240 --> 00:08:14.920]  冇人搵到我哋
[00:08:14.920 --> 00:08:16.040]  捉迷藏
[00:08:16.040 --> 00:08:17.560]  捉迷藏通常都俾人搵到
[00:08:17.560 --> 00:08:21.960]  但係隱藏喺神裏面就好隱蔽
[00:08:21.960 --> 00:08:27.720]  亦象徵著舊生命過去同新生命與基督一同聯合
[00:08:27.720 --> 00:08:29.960]  所以我哋再睇返第三第四節
[00:08:29.960 --> 00:08:31.640]  呢個非常寶貴
[00:08:31.640 --> 00:08:33.480]  因為你們已經死了
[00:08:33.480 --> 00:08:38.120]  你們的生命與基督一同隱藏在神裏面
[00:08:38.120 --> 00:08:41.880]  基督就是你們的生命
[00:08:41.880 --> 00:08:44.120]  呢兩節經文係非常奇妙
[00:08:44.120 --> 00:08:46.280]  所以如果你今日下午冇嘢做
[00:08:46.280 --> 00:08:53.240]  我又鼓勵你返屋企諗下呢段經文
[00:08:53.240 --> 00:08:56.760]  乜嘢叫做與基督一同隱藏在神裏面
[00:08:56.760 --> 00:08:59.400]  一個人點樣隱藏喺另一個人裏面
[00:08:59.400 --> 00:09:01.560]  我哋用一個例子嚟諗
[00:09:01.560 --> 00:09:04.360]  就係一個baby喺媽媽個肚裏面
[00:09:04.360 --> 00:09:06.840]  你知唔知baby喺媽媽個肚裏面
[00:09:06.840 --> 00:09:10.280]  嗰個環境係人世間最完美
[00:09:10.280 --> 00:09:13.160]  你出咗世之後都冇咁好
[00:09:13.160 --> 00:09:17.400]  點樣第一佢又安全又舒服
[00:09:17.400 --> 00:09:21.640]  喺媽媽個肚裏面呢個地心吸力就減輕咗
[00:09:21.640 --> 00:09:27.400]  頭嗰半年呢嗰個baby嘅地心吸力就減輕百分之七十
[00:09:27.400 --> 00:09:29.960]  咁你越嚟越大個呢就冇咁減輕
[00:09:29.960 --> 00:09:33.000]  因為佢個胎裏面嘅羊水浮起佢
[00:09:33.000 --> 00:09:34.360]  你開唔開心呀
[00:09:34.360 --> 00:09:37.880]  減輕百分之七十喎你知唔知呀記唔記得呀
[00:09:37.880 --> 00:09:39.800]  唔記得
[00:09:39.800 --> 00:09:46.520]  仲有呢係佢嘅胎裏面嘅溫度就恆溫
[00:09:46.520 --> 00:09:49.560]  你個冷氣機最新出嗰個penicillin都冇咁好嘅
[00:09:49.560 --> 00:09:50.680]  恆溫
[00:09:50.680 --> 00:09:57.160]  咁仲有呢你所有嘅需要呢個baby所有需要都媽媽公認實
[00:09:57.160 --> 00:10:03.800]  咁喺媽媽個肚裏面呢係又安全又滿足
[00:10:03.800 --> 00:10:07.960]  咁仲有一個基督徒嘅生命喺神裏面藏住
[00:10:07.960 --> 00:10:09.720]  佢嘅意思亦都係咁樣
[00:10:09.720 --> 00:10:12.920]  係受到上帝嘅保護同埋供應
[00:10:12.920 --> 00:10:17.160]  喺母胎裏面嘅baby仲有一個特點嘅就係被隱藏
[00:10:17.160 --> 00:10:20.280]  外界啲人睇唔到唔知道佢係點樣嘅
[00:10:20.280 --> 00:10:24.760]  唔單止外界隱藏佢自己都唔知道自己係點
[00:10:24.760 --> 00:10:27.400]  呢個baby都唔知道佢自己係點
[00:10:27.400 --> 00:10:30.840]  呢個隱藏呢連佢自己都隱藏只有上帝知道佢
[00:10:30.840 --> 00:10:34.520]  咁你話係咪特別奇妙呢
[00:10:34.520 --> 00:10:42.760]  呢個baby呢喺媽媽嘅肚裏面就冇掙扎
[00:10:42.760 --> 00:10:44.840]  無欲無求冇掙扎
[00:10:44.840 --> 00:10:47.320]  媽媽唔會對個胎裏面嘅baby話
[00:10:47.320 --> 00:10:49.560]  阿仔你勤力啲呀
[00:10:49.560 --> 00:10:51.880]  阿仔你精歸寧利呀有冇㗎
[00:10:51.880 --> 00:10:54.520]  我就唔記得到阿媽佢對我咁講嘅
[00:10:54.520 --> 00:10:59.320]  呢個喺媽媽嘅肚裏面嘅baby係冇掙扎嘅
[00:10:59.320 --> 00:11:03.960]  所以如果你聖經話你與基督一同藏在神裏面
[00:11:03.960 --> 00:11:09.400]  就係你安全你舒服你唔需要有掙扎
[00:11:09.400 --> 00:11:13.240]  你所有嘅供應完全嘅滿足
[00:11:13.240 --> 00:11:17.080]  我諗到個baby喺媽媽嘅肚裏面
[00:11:17.080 --> 00:11:18.760]  媽媽有個心跳嘅
[00:11:18.760 --> 00:11:20.600]  個心跳其實好有用嘅
[00:11:20.600 --> 00:11:23.400]  佢俾個baby有安全感
[00:11:23.400 --> 00:11:25.960]  同埋佢隔絕咗外面嘅噪音
[00:11:25.960 --> 00:11:29.560]  所以如果個爸爸等電車等巴士都唔影響個baby
[00:11:29.560 --> 00:11:34.040]  因為媽媽有心跳嘭嘭嘭嘭對佢嚟講就好好笑
[00:11:34.040 --> 00:11:36.200]  我哋喺神裏面都係咁樣
[00:11:36.200 --> 00:11:38.360]  仲有一點
[00:11:38.360 --> 00:11:42.600]  你哋嘅生命與基督一同藏在神裏面
[00:11:42.600 --> 00:11:45.560]  咩叫與基督一同藏在神裏面
[00:11:45.560 --> 00:11:47.480]  點解與基督一同呢
[00:11:47.480 --> 00:11:51.320]  一個baby同媽媽嘅關係
[00:11:51.320 --> 00:11:54.120]  可以話人與人之間最親密就咁
[00:11:54.120 --> 00:11:59.640]  但係都仍然係兩個生命兩個心跳
[00:11:59.640 --> 00:12:03.080]  個baby嘅心跳同媽媽心跳唔同
[00:12:03.080 --> 00:12:07.160]  媽媽心跳可能70 baby係120 130
[00:12:07.160 --> 00:12:12.280]  但係呢度話你哋與基督一同藏在神裏面
[00:12:12.280 --> 00:12:14.360]  基督是我哋嘅生命
[00:12:14.360 --> 00:12:17.160]  唔係兩個生命係一個生命
[00:12:17.160 --> 00:12:20.360]  你同基督係一個生命一個心跳
[00:12:20.360 --> 00:12:24.840]  頂至尾呢個就係屬靈生命嘅最高境界
[00:12:24.840 --> 00:12:28.920]  就係呢句話你哋與基督一同藏在神裏面
[00:12:28.920 --> 00:12:33.160]  咁你點樣可以做到與基督一同藏在神裏面呢
[00:12:33.160 --> 00:12:35.160]  咁你要話我要做到咩
[00:12:35.160 --> 00:12:36.200]  我要問阿江牧師
[00:12:36.200 --> 00:12:38.440]  我係咪要經過屬靈十課
[00:12:38.440 --> 00:12:40.200]  或者要考埋個牌
[00:12:40.200 --> 00:12:44.920]  又要識彈琴又要有事房咁樣先得呢
[00:12:44.920 --> 00:12:46.920]  保羅話唔係喎
[00:12:46.920 --> 00:12:48.920]  你哋已經死了
[00:12:48.920 --> 00:12:50.920]  你哋已經與基督同復活
[00:12:50.920 --> 00:12:53.560]  你哋與基督一同藏在神裏面
[00:12:53.560 --> 00:12:56.600]  所以頂至尾
[00:12:56.600 --> 00:12:59.400]  其實呢今日我要鼓勵大家
[00:12:59.400 --> 00:13:00.840]  如果你覺得自己好得
[00:13:00.840 --> 00:13:02.840]  如果你覺得自己好多困難
[00:13:02.840 --> 00:13:04.600]  覺得自己冇乜成就
[00:13:04.600 --> 00:13:07.400]  覺得自己比隔離嗰個唔係好得
[00:13:07.400 --> 00:13:09.000]  你唔使擔心
[00:13:09.000 --> 00:13:11.960]  因為你與基督一同藏在神裏面
[00:13:11.960 --> 00:13:13.480]  上帝唔叫你掙扎
[00:13:13.480 --> 00:13:14.760]  上帝冇個quota畀你
[00:13:14.760 --> 00:13:20.760]  信你冇話寶珠你每日要讀兩篇聖經
[00:13:20.760 --> 00:13:22.760]  如果唔係就唔夠屬靈
[00:13:22.760 --> 00:13:24.760]  你用三篇
[00:13:24.760 --> 00:13:31.160]  上帝冇要你今日要同幾多個人去講福音
[00:13:31.160 --> 00:13:34.440]  因為你與基督一同藏在神裏面
[00:13:34.440 --> 00:13:35.640]  你唔需要做嘢
[00:13:35.640 --> 00:13:37.640]  屬靈嘅最高境界呢
[00:13:37.640 --> 00:13:41.000]  就係喺主裏面享受
[00:13:41.000 --> 00:13:47.240]  聖經話非勢力非才能係靠我嘅靈嚟到成事
[00:13:47.240 --> 00:13:49.240]  大衛對葉哥尼亞話
[00:13:49.240 --> 00:13:52.040]  爭戰嘅勝敗係在乎耶和華
[00:13:52.040 --> 00:13:54.440]  The battle belongs to the Lord
[00:13:54.440 --> 00:13:56.440]  唔係我打你 上帝打你
[00:13:56.440 --> 00:14:02.680]  非勢力非才能係靠我嘅靈成事
[00:14:02.680 --> 00:14:06.600]  你哋得救係在乎皈依安息
[00:14:06.600 --> 00:14:09.480]  你哋得力係在乎平靜安穩
[00:14:09.480 --> 00:14:11.480]  所以我做基督徒
[00:14:11.480 --> 00:14:13.480]  我係好舒服嘅
[00:14:13.480 --> 00:14:16.600]  今日我哋喺房企祈禱
[00:14:16.600 --> 00:14:19.880]  肇方話穆斯林好似做好多嘢
[00:14:19.880 --> 00:14:21.880]  點解唔攰呀
[00:14:21.880 --> 00:14:23.880]  我每個月來回香港
[00:14:23.880 --> 00:14:27.320]  台灣其實我同我太太都累
[00:14:27.320 --> 00:14:29.320]  非勢力真係累
[00:14:29.320 --> 00:14:30.520]  我星期三晚返嚟
[00:14:30.520 --> 00:14:32.520]  由夜晚八點瞓到早上七點
[00:14:32.520 --> 00:14:34.520]  瞓咗十一個鐘
[00:14:34.520 --> 00:14:40.520]  但係我唔覺得好肉緊
[00:14:40.520 --> 00:14:42.520]  唔覺得好辛苦
[00:14:42.520 --> 00:14:44.520]  因為我以基督一同創作神明
[00:14:44.520 --> 00:14:46.520]  呢場仗係佢打
[00:14:46.520 --> 00:14:48.520]  我返嚟之前三日
[00:14:48.520 --> 00:14:50.520]  星期一星期二星期三好忙
[00:14:50.520 --> 00:14:52.520]  返嚟之後
[00:14:52.520 --> 00:14:54.520]  星期四星期五星期六都好忙
[00:14:54.520 --> 00:14:56.520]  好多嘢發生
[00:14:56.520 --> 00:15:00.520]  佢周圍好似好多隻猴子
[00:15:00.520 --> 00:15:04.520]  咁但係我就提醒自己
[00:15:04.520 --> 00:15:06.520]  我以基督一同創作神明
[00:15:06.520 --> 00:15:08.520]  基督係我生命
[00:15:08.520 --> 00:15:10.520]  一個生命一個心跳
[00:15:10.520 --> 00:15:12.520]  我已經以基督同釘十字架
[00:15:12.520 --> 00:15:16.520]  而家活著佢唔再係基督
[00:15:16.520 --> 00:15:18.520]  我以基督喺上帝嘅肚裏面
[00:15:18.520 --> 00:15:20.520]  上帝唔會要我有鋪打
[00:15:20.520 --> 00:15:22.520]  上帝唔會要我努力
[00:15:22.520 --> 00:15:26.520]  呢個就屬靈生命嘅最高境界
[00:15:26.520 --> 00:15:30.520]  就係全部交畀上帝
[00:15:30.520 --> 00:15:32.520]  咁容易唔容易做呀
[00:15:32.520 --> 00:15:34.520]  其實可以做到個個人都做到
[00:15:34.520 --> 00:15:36.520]  上帝好fair
[00:15:36.520 --> 00:15:38.520]  上帝唔會對你嘅要求
[00:15:38.520 --> 00:15:42.520]  嘩你嘅IQ150都做唔到
[00:15:42.520 --> 00:15:46.520]  所以我今日嘅題目就係
[00:15:46.520 --> 00:15:48.520]  基督徒嘅現在與未來
[00:15:48.520 --> 00:15:50.520]  四個現在
[00:15:50.520 --> 00:15:52.520]  基督在我神的右邊
[00:15:52.520 --> 00:15:54.520]  我命已經死了
[00:15:54.520 --> 00:15:58.520]  我們的生命與基督一同藏在神裏面
[00:15:58.520 --> 00:16:00.520]  我與基督同復活
[00:16:00.520 --> 00:16:04.520]  咁基督嘅未來係點樣呢
[00:16:04.520 --> 00:16:08.520]  第一基督將會顯現
[00:16:08.520 --> 00:16:10.520]  基督會返來
[00:16:10.520 --> 00:16:12.520]  佢復活升天嗰陣時你唔喺度
[00:16:12.520 --> 00:16:16.520]  但佢返嚟嗰陣時你會睇到
[00:16:16.520 --> 00:16:20.520]  佢會以榮耀嘅身份出現
[00:16:20.520 --> 00:16:22.520]  王者嘅身份顯現
[00:16:22.520 --> 00:16:24.520]  佢第一次嚟咁隱蔽嘅
[00:16:24.520 --> 00:16:26.520]  佢嚟嘅時候亦都係
[00:16:26.520 --> 00:16:28.520]  等於時代嘅終結
[00:16:28.520 --> 00:16:30.520]  所以你話係時代
[00:16:30.520 --> 00:16:32.520]  而家時代臨臨嚟你唔使擔心
[00:16:32.520 --> 00:16:34.520]  因為佢會終結
[00:16:34.520 --> 00:16:36.520]  喺馬大福音
[00:16:36.520 --> 00:16:38.520]  耶穌自己就話
[00:16:38.520 --> 00:16:40.520]  那時人子的徵兆
[00:16:40.520 --> 00:16:42.520]  要顯在天上
[00:16:42.520 --> 00:16:44.520]  地上的萬族都要哀號
[00:16:44.520 --> 00:16:46.520]  並且看見人子帶著能力
[00:16:46.520 --> 00:16:48.520]  滿有榮耀
[00:16:48.520 --> 00:16:50.520]  帶著天上的雲降臨
[00:16:50.520 --> 00:16:52.520]  當浩同發出響聲
[00:16:52.520 --> 00:16:54.520]  祂要差派使者
[00:16:54.520 --> 00:16:56.520]  把祂的選民從四方
[00:16:56.520 --> 00:16:58.520]  從天的這邊到天的那邊
[00:16:58.520 --> 00:17:00.520]  都召聚來
[00:17:00.520 --> 00:17:02.520]  你知唔知
[00:17:02.520 --> 00:17:04.520]  仲有喎 基督顯現嘅時候
[00:17:04.520 --> 00:17:06.520]  我哋都會同佢一齊顯現
[00:17:06.520 --> 00:17:08.520]  呢四節都提到
[00:17:08.520 --> 00:17:10.520]  我哋也與基督
[00:17:10.520 --> 00:17:12.520]  一同顯現在榮耀裡
[00:17:12.520 --> 00:17:14.520]  嘩
[00:17:14.520 --> 00:17:16.520]  所以你話我而家好噏得
[00:17:16.520 --> 00:17:18.520]  我又冇錢又冇面
[00:17:18.520 --> 00:17:20.520]  但係你與基督一同
[00:17:20.520 --> 00:17:22.520]  顯現在榮耀裡面就好緊要
[00:17:22.520 --> 00:17:24.520]  同響榮耀
[00:17:24.520 --> 00:17:26.520]  那時亦都係基督同教會
[00:17:26.520 --> 00:17:28.520]  同屬於佢嘅人完全的結合
[00:17:28.520 --> 00:17:30.520]  罪同埋死亡
[00:17:30.520 --> 00:17:32.520]  係被取締
[00:17:32.520 --> 00:17:34.520]  啟示錄二十二章
[00:17:34.520 --> 00:17:36.520]  一到七節就講到當時的情況
[00:17:36.520 --> 00:17:38.520]  天使又指示
[00:17:38.520 --> 00:17:40.520]  我一道明亮如水晶
[00:17:40.520 --> 00:17:42.520]  的生命水的河
[00:17:42.520 --> 00:17:44.520]  從神的
[00:17:44.520 --> 00:17:46.520]  和羔羊的寶座
[00:17:46.520 --> 00:17:48.520]  那邊流出來
[00:17:48.520 --> 00:17:50.520]  經過城裡的街道
[00:17:50.520 --> 00:17:52.520]  河的兩邊有生命樹
[00:17:52.520 --> 00:17:54.520]  結十二次果子
[00:17:54.520 --> 00:17:56.520]  每月都結果子
[00:17:56.520 --> 00:17:58.520]  事業可以醫治列國
[00:17:58.520 --> 00:18:00.520]  所有的咒咒都不再有了
[00:18:00.520 --> 00:18:02.520]  城裡有神和羔羊的寶座
[00:18:02.520 --> 00:18:04.520]  他的僕人都要侍奉他
[00:18:04.520 --> 00:18:06.520]  你同我
[00:18:06.520 --> 00:18:08.520]  就係佢嘅僕人
