
[00:00:00.000 --> 00:00:04.000]  主一段聖經在馬太福音第十三章第三十三節
[00:06:12.740 --> 00:06:14.740]  你們是誰是你們啊
[00:06:14.740 --> 00:06:16.740]  就是我們
[00:06:16.740 --> 00:06:19.740]  你們就是世上的光
[00:06:19.740 --> 00:06:23.740]  我請問你光有權利來埋怨黑暗嗎
[00:06:23.740 --> 00:06:24.740]  No
[00:06:24.740 --> 00:06:26.740]  你覺得太黑暗嗎
[00:06:26.740 --> 00:06:28.740]  你覺得充滿罪惡嗎
[00:06:28.740 --> 00:06:30.740]  你是光
[00:06:30.740 --> 00:06:32.740]  你可以發光
[00:06:32.740 --> 00:06:34.740]  Amen
[00:06:34.740 --> 00:06:38.740]  但今天很多時候教會的問題是我們是發光了
[00:06:38.740 --> 00:06:41.740]  不過不是向世界發光
[00:06:41.740 --> 00:06:46.740]  卻是向耶穌所說的把光點在這個斗底之下
[00:06:46.740 --> 00:06:50.740]  我們發光是照亮自己啊
[00:06:50.740 --> 00:06:52.740]  我們有光就好了
[00:06:52.740 --> 00:06:54.740]  這個世界充滿黑暗
[00:06:54.740 --> 00:06:58.740]  我們在教會裡面我們有光
[00:06:58.740 --> 00:07:03.740]  多少時候教會就成為一個象牙塔
[00:07:03.740 --> 00:07:07.740]  我們不能夠照亮世界成為燈塔
[00:07:07.740 --> 00:07:09.740]  這些年我在教會服事這麼多年
[00:07:09.740 --> 00:07:13.740]  我真的看見很多時候教會跟社會之間
[00:07:13.740 --> 00:07:17.740]  有很深的一個橫溝在這裡
[00:07:17.740 --> 00:07:20.740]  這為什麼有時候一間教會可以很大
[00:07:20.740 --> 00:07:22.740]  人也很多
[00:07:22.740 --> 00:07:28.740]  可是這個社區卻無感於這個教會的存在
[00:07:28.740 --> 00:07:30.740]  為什麼會這樣
[00:07:30.740 --> 00:07:32.740]  我相信最主要的原因
[00:07:32.740 --> 00:07:35.740]  就是因為我們只強調山上的經驗
[00:07:35.740 --> 00:07:39.740]  我們卻忽略了山下的使命
[00:07:39.740 --> 00:07:41.740]  今天如果今天你問我
[00:07:41.740 --> 00:07:43.740]  今天我們在地上我們的基督徒
[00:07:43.740 --> 00:07:47.740]  我們的教會最需要做的是什麼
[00:07:47.740 --> 00:07:50.740]  我會毫不猶豫的回答你
[00:07:50.740 --> 00:07:54.740]  我們應該更多的思想主耶穌基督
[00:07:54.740 --> 00:07:59.740]  道成肉身的真理
[00:07:59.740 --> 00:08:00.740]  想想看
[00:08:00.740 --> 00:08:05.740]  耶穌沒有嫌這個世界太黑暗
[00:08:05.740 --> 00:08:08.740]  祂沒有嫌我們太軟弱
[00:08:08.740 --> 00:08:10.740]  祂沒有嫌這個世界充滿罪惡
[00:08:10.740 --> 00:08:14.740]  祂就不來到這個世界
[00:08:14.740 --> 00:08:17.740]  耶穌祂自己離開天上的榮耀
[00:08:17.740 --> 00:08:19.740]  離開天上的尊貴
[00:08:19.740 --> 00:08:23.740]  還不是以神的樣式來到這個地上
[00:08:23.740 --> 00:08:28.740]  祂沒有穿著白袍降生
[00:08:28.740 --> 00:08:30.740]  當瑪利亞生下祂的時候
[00:08:30.740 --> 00:08:34.740]  祂沒有帶著光環出來
[00:08:34.740 --> 00:08:36.740]  我們看見當祂降生在馬槽裡的時候
[00:08:36.740 --> 00:08:41.740]  也沒有派天使先打掃一下
[00:08:41.740 --> 00:08:48.740]  祂就是以一個非常平凡的陰寒
[00:08:48.740 --> 00:08:51.740]  降生在這個世界上
[00:08:51.740 --> 00:08:55.740]  甚至沒有人注意到祂的存在
[00:08:55.740 --> 00:08:57.740]  祂成長的過程當中
[00:08:57.740 --> 00:09:00.740]  祂也沒有像這種電動玩具
[00:09:00.740 --> 00:09:04.740]  一按super power快速成長
[00:09:04.740 --> 00:09:05.740]  那我想想看
[00:09:05.740 --> 00:09:11.740]  祂還默默的走過人生每一個過程
[00:09:11.740 --> 00:09:12.740]  甚至teenager
[00:09:12.740 --> 00:09:16.740]  我常常想耶穌teenager不知道什麼樣子
[00:09:16.740 --> 00:09:19.740]  祂跟你我一樣
[00:09:19.740 --> 00:09:24.740]  走過人生每一個慢慢緩慢的過程
[00:09:24.740 --> 00:09:27.740]  每次我想到主耶穌的榜樣
[00:09:27.740 --> 00:09:34.740]  我才明白什麼叫跟隨耶穌的腳踵行
[00:09:34.740 --> 00:09:39.740]  耶穌基督怎麼樣道成肉身來到這個世界
[00:09:39.740 --> 00:09:45.740]  祂的心意也是要我們以道成肉身的精神
[00:09:45.740 --> 00:09:48.740]  進入這個世界
[00:09:48.740 --> 00:09:51.740]  彼得前書第二章二十一節我們一同來念
[00:09:51.740 --> 00:09:54.740]  你們蒙昭原是為此
[00:09:54.740 --> 00:09:56.740]  因基督也為你們受過苦
[00:09:56.740 --> 00:09:58.740]  給你們留下榜樣
[00:09:58.740 --> 00:10:01.740]  叫你們跟隨祂的腳踵行
[00:10:01.740 --> 00:10:04.740]  我的意思不是叫你故意去受苦
[00:10:04.740 --> 00:10:10.740]  而是要我們真正體會到主耶穌的憐憫跟愛
[00:10:10.740 --> 00:10:13.740]  效法耶穌基督道成肉身的榜樣
[00:10:13.740 --> 00:10:15.740]  去服侍這個世代
[00:10:15.740 --> 00:10:17.740]  去服侍我們的家庭
[00:10:17.740 --> 00:10:20.740]  去服侍我們身旁周圍的人
[00:10:20.740 --> 00:10:23.740]  去服侍這個社區
[00:10:23.740 --> 00:10:28.740]  我們才可能帶來改變的
[00:10:28.740 --> 00:10:29.740]  第二
[00:10:29.740 --> 00:10:36.740]  要起來為你的環境禱告
[00:10:36.740 --> 00:10:37.740]  在以利亞的時代
[00:10:37.740 --> 00:10:41.740]  那個時候以色列正遭遇到三年的乾旱
[00:10:41.740 --> 00:10:43.740]  到處是饑荒
[00:10:43.740 --> 00:10:48.740]  神就呼召以利亞上到加密山上去禱告
[00:10:48.740 --> 00:10:53.740]  我們看獵王記上十八章四十一節到四十四節這裡怎麼說呢
[00:10:53.740 --> 00:10:55.740]  以利亞對亞哈說
[00:10:55.740 --> 00:10:57.740]  你現在可以上去吃喝了
[00:10:57.740 --> 00:10:59.740]  因為有多雨的響聲了
[00:10:59.740 --> 00:11:03.740]  四十二節我們看見亞哈就上去吃喝
[00:11:03.740 --> 00:11:05.740]  以利亞上了加密山頂
[00:11:05.740 --> 00:11:09.740]  屈身在地將臉浮在兩棲之中
[00:11:09.740 --> 00:11:11.740]  對於僕人說你上去向海觀看
[00:11:11.740 --> 00:11:14.740]  僕人就上去觀看說沒有什麼
[00:11:14.740 --> 00:11:17.740]  他說你再去觀看如此七次
[00:11:17.740 --> 00:11:21.740]  第七次僕人說我看見有一小片雲從海底上來
[00:11:21.740 --> 00:11:23.740]  不過如人手那麼大
[00:11:23.740 --> 00:11:25.740]  以利亞說你上去告訴亞哈
[00:11:25.740 --> 00:11:29.740]  當套車下去免得被雨阻擋
[00:11:29.740 --> 00:11:32.740]  這裡說以利亞聽見了多雨的響聲了
[00:11:32.740 --> 00:11:36.740]  他就屈身於地將臉浮在兩棲之中
[00:11:36.740 --> 00:11:39.740]  這是一個生產的姿勢
[00:11:39.740 --> 00:11:41.740]  這種生產式的禱告
[00:11:41.740 --> 00:11:43.740]  他禱告了七次
[00:11:43.740 --> 00:11:47.740]  神就降下大雨解除了乾旱
[00:11:47.740 --> 00:11:51.740]  同樣我也感覺到今天神也是呼召我們
[00:11:51.740 --> 00:11:54.740]  要為我們所處的環境來禱告
[00:11:54.740 --> 00:11:55.740]  無論是這個國家
[00:11:55.740 --> 00:11:57.740]  無論是這個社區
[00:11:57.740 --> 00:11:58.740]  無論是你的家庭
[00:11:58.740 --> 00:12:01.740]  無論你自己的環境
[00:12:01.740 --> 00:12:04.740]  今天很多時候當我們看見現今世代的
[00:12:04.740 --> 00:12:06.740]  罪惡與黑暗跟悖逆的時候
[00:12:06.740 --> 00:12:11.740]  我們心中常常感覺好像哀嘆不是嗎
[00:12:11.740 --> 00:12:12.740]  就像中國話說
[00:12:12.740 --> 00:12:16.740]  我們覺得四風日下人心不古
[00:12:16.740 --> 00:12:17.740]  多少時候我們看見美國
[00:12:17.740 --> 00:12:19.740]  漸漸離開屬神的價值觀的時候
[00:12:19.740 --> 00:12:24.740]  我們心中不是常常充滿了憂慮跟恐懼嗎
[00:12:24.740 --> 00:12:25.740]  但事實上弟兄姊妹讓我告訴你
[00:12:25.740 --> 00:12:28.740]  越是充滿黑暗的世代
[00:12:28.740 --> 00:12:32.740]  越是神復興的作為要降臨的世代
[00:12:32.740 --> 00:12:33.740]  在整個教會歷史當中
[00:12:33.740 --> 00:12:35.740]  我們看見信仰
[00:12:35.740 --> 00:12:38.740]  若是長期在安逸的環境當中
[00:12:38.740 --> 00:12:42.740]  就會不知不覺走向死亡的道路
[00:12:42.740 --> 00:12:46.740]  但反而是在充滿艱難的時刻當中
[00:12:46.740 --> 00:12:50.740]  信仰才重新活潑起來
[00:12:50.740 --> 00:12:52.740]  所以你不要為現今的環境哀嘆
[00:12:52.740 --> 00:12:53.740]  跟你媽說不要為環境哀嘆
[00:12:53.740 --> 00:12:56.740]  你跟她說
[00:12:56.740 --> 00:12:59.740]  你要看見這正是一個為主興起
[00:12:59.740 --> 00:13:03.740]  與主同工的一個關鍵時刻
[00:13:03.740 --> 00:13:05.740]  事實上越是在黑暗的環境裡
[00:13:05.740 --> 00:13:08.740]  越是在艱難的環境裡面
[00:13:08.740 --> 00:13:12.740]  越是神呼召我們要起來禱告的時刻
[00:13:12.740 --> 00:13:16.740]  弟兄姊妹今天也許你我知道禱告的重要
[00:13:16.740 --> 00:13:19.740]  但如果你只是在這裡說說聽聽而已
[00:13:19.740 --> 00:13:21.740]  還是沒有用
[00:13:21.740 --> 00:13:25.740]  我們看見以利亞他聽見了多餘的響聲
[00:13:25.740 --> 00:13:29.740]  如果他不起來到加密山頂上去禱告
[00:13:29.740 --> 00:13:32.740]  雨還是不會降臨下來
[00:13:32.740 --> 00:13:36.740]  乾旱的環境還是不能得到改變
[00:13:36.740 --> 00:13:39.740]  所以你一定要起來走入你的環境當中
[00:13:39.740 --> 00:13:42.740]  為你的環境來禱告
[00:13:42.740 --> 00:13:45.740]  我常說如果你希望你的社區
[00:13:45.740 --> 00:13:48.740]  能夠充滿神的恩典跟同在
[00:13:48.740 --> 00:13:50.740]  你希望神在你社區來工作
[00:13:50.740 --> 00:13:53.740]  你就要站立在你的社區中心那裡
[00:13:53.740 --> 00:13:56.740]  為這個社區來祝福禱告
[00:13:56.740 --> 00:13:59.740]  如果你希望神在你的公司能夠工作
[00:13:59.740 --> 00:14:02.740]  你就應該站立在你的公司的土地上
[00:14:02.740 --> 00:14:05.740]  為公司做祝福禱告
[00:14:05.740 --> 00:14:08.740]  若是你願意神在你的家庭裡面來工作
[00:14:08.740 --> 00:14:10.740]  你應該要常常圍繞你的家庭
[00:14:10.740 --> 00:14:13.740]  為你的家庭來祝福禱告
[00:14:13.740 --> 00:14:16.740]  你說為什麼需要站立在這些地方禱告
[00:14:16.740 --> 00:14:19.740]  因為約書亞基一章三節怎麼說呢
[00:14:19.740 --> 00:14:23.740]  約書亞基一章三節說凡你們腳掌所踏之地
[00:14:23.740 --> 00:14:24.740]  神說什麼
[00:14:24.740 --> 00:14:28.740]  照我所應許的默契的話賜給你們
[00:14:28.740 --> 00:14:30.740]  腳掌說很重要
[00:14:30.740 --> 00:14:33.740]  你要站在那個土地上
[00:14:33.740 --> 00:14:35.740]  為這個土地祝福
[00:14:35.740 --> 00:14:38.740]  為這個環境來祝福禱告
[00:14:38.740 --> 00:14:42.740]  知道Mt.Gabriel的牧師是我們熟悉的牧者
[00:14:42.740 --> 00:14:46.740]  他曾經說有時候我們就是要故意
[00:14:46.740 --> 00:14:51.740]  要故意去到一些我們希望神工作的地方
[00:14:51.740 --> 00:14:54.740]  站立在那些地方來禱告
[00:14:54.740 --> 00:14:56.740]  來歡迎神的工作
[00:14:56.740 --> 00:14:57.740]  Amen
[00:14:57.740 --> 00:14:59.740]  你不但要起來禱告
[00:14:59.740 --> 00:15:02.740]  而且要持續的禱告
[00:15:02.740 --> 00:15:03.740]  我們看見
[00:15:03.740 --> 00:15:07.740]  當以利亞在林裡面聽見那個多雨的響聲的時候
[00:15:07.740 --> 00:15:09.740]  他就上山禱告
[00:15:09.740 --> 00:15:11.740]  我相信在那個時候
[00:15:11.740 --> 00:15:13.740]  他恐怕心裡在想
[00:15:13.740 --> 00:15:16.740]  一禱告雨就應該降下來不是嗎
[00:15:16.740 --> 00:15:18.740]  但事實上卻不是如此
[00:15:18.740 --> 00:15:20.740]  當他禱告的時候
[00:15:20.740 --> 00:15:22.740]  他一邊禱告一邊叫僕人去觀看
[00:15:22.740 --> 00:15:24.740]  有沒有什麼動靜啊
[00:15:24.740 --> 00:15:26.740]  第一次僕人回來說
[00:15:26.740 --> 00:15:27.740]  Nothing
[00:15:27.740 --> 00:15:28.740]  什麼都沒有
[00:15:28.740 --> 00:15:29.740]  他就再禱告
[00:15:29.740 --> 00:15:31.740]  第二次僕人去看了
[00:15:31.740 --> 00:15:32.740]  還是什麼都沒有
[00:15:32.740 --> 00:15:33.740]  他又再禱告
[00:15:33.740 --> 00:15:35.740]  第三次僕人回來
[00:15:35.740 --> 00:15:36.740]  還是什麼都沒有
[00:15:36.740 --> 00:15:40.740]  連手掌那麼大的雲那麼小的雲都沒有
[00:15:40.740 --> 00:15:43.740]  換了你我請問你
[00:15:43.740 --> 00:15:45.740]  你會怎麼想
[00:15:45.740 --> 00:15:46.740]  算了
[00:15:46.740 --> 00:15:47.740]  中國話說了
[00:15:47.740 --> 00:15:48.740]  凡事不過三
[00:15:48.740 --> 00:15:50.740]  什麼多雨的響聲
[00:15:50.740 --> 00:15:52.740]  大概聽錯了
[00:15:52.740 --> 00:15:54.740]  禱告也沒有用
[00:15:54.740 --> 00:15:57.740]  我們還是試試其他的方法吧
[00:15:57.740 --> 00:16:00.740]  那以利亞卻是持續禱告下去
[00:16:00.740 --> 00:16:02.740]  直到第幾次
[00:16:02.740 --> 00:16:03.740]  第七次
[00:16:03.740 --> 00:16:08.740]  他才看到雲像手掌這麼大飄過來
[00:16:08.740 --> 00:16:11.740]  他就知道神的時候終於來到
[00:16:11.740 --> 00:16:15.740]  大雨即將要降臨
[00:16:15.740 --> 00:16:17.740]  同樣我深深的相信
[00:16:17.740 --> 00:16:19.740]  今天神也呼召我們要起來
[00:16:19.740 --> 00:16:22.740]  為我們的環境來禱告
[00:16:22.740 --> 00:16:24.740]  雖然有時候我們看見我們周圍的環境
[00:16:24.740 --> 00:16:26.740]  好像一點改變都沒有
[00:16:26.740 --> 00:16:28.740]  甚至你感覺有時候
[00:16:28.740 --> 00:16:30.740]  每況愈下不是嗎
[00:16:30.740 --> 00:16:32.740]  多少時候我們會感覺灰心
[00:16:32.740 --> 00:16:35.740]  失望而不再禱告
[00:16:35.740 --> 00:16:37.740]  但事實上在這個時刻
[00:16:37.740 --> 00:16:42.740]  正是我們要持續禱告的時刻
[00:16:42.740 --> 00:16:43.740]  在十八世紀的時候
[00:16:43.740 --> 00:16:46.740]  在美國神界的Jonathan Edwards
[00:16:46.740 --> 00:16:49.740]  帶來極大的復興
[00:16:49.740 --> 00:16:51.740]  當時在New England
[00:16:51.740 --> 00:16:53.740]  一位報紙的記者
[00:16:53.740 --> 00:16:55.740]  他這樣寫的說
[00:16:55.740 --> 00:16:58.740]  他說假如你一個月前
[00:16:58.740 --> 00:17:02.740]  問我說復興有沒有可能降臨
[00:17:02.740 --> 00:17:05.740]  我立刻會回答你說不會的
[00:17:05.740 --> 00:17:09.740]  因為整個社會充滿一片死寂的光景
[00:17:09.740 --> 00:17:12.740]  一點動靜都沒有
[00:17:12.740 --> 00:17:13.740]  但災人不能
[00:17:13.740 --> 00:17:17.740]  災神還是沒有難成的事情
[00:17:17.740 --> 00:17:20.740]  所以無論你現在所處的環境是如何
[00:17:20.740 --> 00:17:22.740]  你要繼續為你的環境來禱告
[00:17:22.740 --> 00:17:27.740]  你要期待神行偉大奇妙的作為
[00:17:27.740 --> 00:17:29.740]  另外今天上18章45節
[00:17:29.740 --> 00:17:30.740]  我非常喜歡的經文
[00:17:30.740 --> 00:17:35.740]  這裡說殺時間
[00:17:35.740 --> 00:17:37.740]  殺時間
[00:17:37.740 --> 00:17:40.740]  天陰風雲黑暗就怎麼樣
[00:17:40.740 --> 00:17:43.740]  降下大雨
[00:17:43.740 --> 00:17:46.740]  換句話說當神開始工作的時候
[00:17:46.740 --> 00:17:50.740]  那是快到你都來不及準備的
[00:17:50.740 --> 00:17:53.740]  殺時間
[00:17:53.740 --> 00:17:55.740]  忽然間
[00:17:55.740 --> 00:17:56.740]  在你想不到的時候
[00:17:56.740 --> 00:18:00.740]  神就要降下一致的恩告
[00:18:00.740 --> 00:18:02.740]  突破的恩典
[00:18:02.740 --> 00:18:04.740]  復興的作為
[00:18:04.740 --> 00:18:08.740]  要在我們中間帶來翻轉的工作的
[00:18:08.740 --> 00:18:11.740]  所以要持續不斷為你的環境禱告
[00:18:11.740 --> 00:18:14.740]  第三
[00:18:14.740 --> 00:18:15.740]  求神來幫助我們
[00:18:15.740 --> 00:18:17.740]  要憑信心順從神的帶領
[00:18:17.740 --> 00:18:22.740]  各位要憑信心順從神的帶領
[00:18:22.740 --> 00:18:26.740]  今天我們真的處在一個末後的世代
[00:18:26.740 --> 00:18:27.740]  一方面我們看見
[00:18:27.740 --> 00:18:29.740]  魔鬼撒旦在各處
[00:18:29.740 --> 00:18:32.740]  用各樣的方法來迷惑人心
[00:18:32.740 --> 00:18:34.740]  但另一方面我們卻看見
[00:18:34.740 --> 00:18:36.740]  神在這個末後世代所要做的工作
[00:18:36.740 --> 00:18:37.740]  我告訴你
[00:18:37.740 --> 00:18:40.740]  是更大更廣大
[00:18:40.740 --> 00:18:42.740]  神在末後的世代
[00:18:42.740 --> 00:18:45.740]  不但要興起更多的傳道人
[00:18:45.740 --> 00:18:48.740]  神更要興起更多的平信徒
[00:18:48.740 --> 00:18:53.740]  在每一個生活崗位當中來被神所使用
[00:18:53.740 --> 00:18:56.740]  你們換句話說
[00:18:56.740 --> 00:19:00.740]  神今天要使用你來改變世界
[00:19:00.740 --> 00:19:03.740]  給你們說神要使用你
[00:19:03.740 --> 00:19:05.740]  你說我
[00:19:05.740 --> 00:19:07.740]  怎麼可能呢
[00:19:07.740 --> 00:19:09.740]  你知道很多時候我們常常覺得自己
[00:19:09.740 --> 00:19:11.740]  什麼都不能做不是嗎
[00:19:11.740 --> 00:19:16.740]  很多人在生活當中常常被自卑感所瑕疵
[00:19:16.740 --> 00:19:19.740]  有人覺得自己能力不足
[00:19:19.740 --> 00:19:21.740]  才幹不夠
[00:19:21.740 --> 00:19:22.740]  有人覺得自己出身不好
[00:19:22.740 --> 00:19:24.740]  學識不夠
[00:19:24.740 --> 00:19:28.740]  這種自卑感常常讓我們膽怯
[00:19:28.740 --> 00:19:30.740]  不能夠勇敢的去完成
[00:19:30.740 --> 00:19:33.740]  神所託付我們的使命
[00:19:33.740 --> 00:19:35.740]  但事實上今天在屬靈的道路上
[00:19:35.740 --> 00:19:36.740]  我告訴你
[00:19:36.740 --> 00:19:39.740]  重要的不是我們能與不能
[00:19:39.740 --> 00:19:42.740]  重要的也不是我們好與不好
