
[00:00:00.000 --> 00:00:01.440]  題目讀得很好
[00:02:20.280 --> 00:02:22.160]  我們其他肢體都是受苦的
[00:02:22.160 --> 00:02:24.000]  《哥羅門多次元》十二章講的
[00:02:24.000 --> 00:02:26.400]  所以大家的健康都很重要的
[00:02:26.400 --> 00:02:28.000]  寧命的健康
[00:02:28.000 --> 00:02:29.160]  當一個肢體受苦
[00:02:29.160 --> 00:02:30.840]  我們整個教會一起受苦
[00:02:30.840 --> 00:02:33.200]  所以我們都是互為肢體
[00:02:33.200 --> 00:02:36.400]  第二個我發覺原來痛症都很有趣的
[00:02:36.400 --> 00:02:37.800]  挖到很深
[00:02:37.800 --> 00:02:39.720]  即是你表面上的痛
[00:02:39.720 --> 00:02:40.600]  醫療不好
[00:02:40.600 --> 00:02:42.040]  因為痛入到很深
[00:02:42.040 --> 00:02:45.120]  在你的肌肉很深層的裡面
[00:02:45.120 --> 00:02:46.320]  為什麼一直都醫不好呢
[00:02:46.320 --> 00:02:48.640]  可能是血氣運行得不好
[00:02:48.640 --> 00:02:50.080]  血氣運行得不好
[00:02:50.080 --> 00:02:52.320]  都會影響我們身體的疾病
[00:02:52.320 --> 00:02:54.040]  所以原來血
[00:02:54.040 --> 00:02:56.160]  我上次在講到說
[00:02:56.160 --> 00:02:58.880]  愛就好像血液一樣
[00:02:58.880 --> 00:03:02.840]  將養分和能力帶到我們身體周圍的裡面
[00:03:02.840 --> 00:03:04.240]  所以提醒了我們
[00:03:04.240 --> 00:03:05.160]  我們在教會裡面
[00:03:05.160 --> 00:03:07.360]  大家要發揮我們的恩賜
[00:03:07.360 --> 00:03:09.120]  背後需要有愛的動力
[00:03:09.120 --> 00:03:10.560]  有愛的動機
[00:03:10.560 --> 00:03:12.120]  有愛的養分
[00:03:12.120 --> 00:03:13.760]  而我們大家彼此互為肢體
[00:03:13.760 --> 00:03:14.880]  就各按其職
[00:03:14.880 --> 00:03:16.080]  彼此協作
[00:03:16.080 --> 00:03:20.040]  大家都這麼重要
[00:03:20.040 --> 00:03:22.560]  很多人已經讀了今天的經文
[00:03:22.560 --> 00:03:23.880]  所以我們不再讀
[00:03:23.880 --> 00:03:26.200]  但是我們從第一節開始回去
[00:03:26.200 --> 00:03:28.320]  你們要追求愛
[00:03:28.320 --> 00:03:30.320]  這個追求愛是什麼意思呢
[00:03:30.320 --> 00:03:32.240]  其實保羅在第十四章
[00:03:32.240 --> 00:03:34.520]  銜接回十二和十三章
[00:03:34.520 --> 00:03:36.360]  十三章是一個愛的CP
[00:03:36.360 --> 00:03:37.520]  愛是恆久忍耐
[00:03:37.520 --> 00:03:39.440]  愛是不就道不自誇
[00:03:39.440 --> 00:03:42.480]  所以保羅強調我們要追求愛
[00:03:42.480 --> 00:03:43.880]  但這個追求
[00:03:43.880 --> 00:03:46.160]  不是就這麼說追求這麼簡單
[00:03:46.160 --> 00:03:47.760]  如果你看回原文
[00:03:47.760 --> 00:03:50.360]  其實有迫害有逼迫的意思
[00:03:50.360 --> 00:03:52.520]  為什麼這麼負面呢
[00:03:52.520 --> 00:03:53.680]  其實意思就是說
[00:03:53.680 --> 00:03:55.160]  我們好像被迫一樣
[00:03:55.160 --> 00:03:57.120]  要將所有愛充滿
[00:03:57.120 --> 00:03:59.640]  如果用菲勒比書三章十二節
[00:03:59.640 --> 00:04:01.800]  保羅是這樣說的
[00:04:01.800 --> 00:04:03.840]  這不是說我已經得著了
[00:04:03.840 --> 00:04:05.000]  已經完全了
[00:04:05.000 --> 00:04:06.440]  我乃是什麼
[00:04:06.440 --> 00:04:07.960]  竭力追求
[00:04:07.960 --> 00:04:10.120]  竭力追求就是這個字
[00:04:10.120 --> 00:04:12.080]  追求的意思是竭力追求
[00:04:12.080 --> 00:04:14.280]  我們要很竭力很努力地
[00:04:14.280 --> 00:04:17.280]  讓愛充滿整個教會
[00:04:17.280 --> 00:04:21.760]  用愛來去運用我們的恩賜
[00:04:21.760 --> 00:04:24.800]  運用我們在教會裡面的侍奉
[00:04:24.800 --> 00:04:26.800]  在我們的侍奉崗位裡面
[00:04:26.800 --> 00:04:29.000]  要充滿著愛
[00:04:29.000 --> 00:04:31.360]  在這個屬靈的事情上
[00:04:31.360 --> 00:04:32.520]  無論是恩賜
[00:04:32.520 --> 00:04:33.680]  侍奉崗位
[00:04:33.680 --> 00:04:35.640]  都要竭力追求愛
[00:04:35.640 --> 00:04:37.800]  讓愛充滿整個教會
[00:04:37.800 --> 00:04:40.840]  讓愛去管理我們帶動我們
[00:04:40.840 --> 00:04:44.440]  所以愛就成為了我們動力的開始
[00:04:44.440 --> 00:04:46.640]  愛就成為了永恆的力量
[00:04:46.640 --> 00:04:51.200]  這個是保羅想帶出來的意思
[00:04:51.200 --> 00:04:54.080]  接著保羅就開始比較兩個恩賜
[00:04:54.080 --> 00:04:55.040]  是哪兩個恩賜
[00:04:55.040 --> 00:04:57.200]  看看大家罰了沒有
[00:04:57.200 --> 00:04:58.000]  有兩個恩賜的
[00:04:58.000 --> 00:05:00.000]  剛才講過了
[00:05:00.000 --> 00:05:02.480]  先知講道的恩賜
[00:05:02.480 --> 00:05:06.040]  以及說謊言的恩賜
[00:05:06.040 --> 00:05:07.800]  我們看回綠色的字
[00:05:07.800 --> 00:05:10.920]  先知講道的恩賜是什麼呢
[00:05:10.920 --> 00:05:13.800]  你不要以為先知講道就是未卜先知
[00:05:13.800 --> 00:05:15.480]  可以講預言未來的東西
[00:05:15.480 --> 00:05:16.760]  不是
[00:05:16.760 --> 00:05:20.040]  其實是講上帝的說話
[00:05:20.040 --> 00:05:20.840]  有人有恩賜
[00:05:20.840 --> 00:05:23.640]  能夠將上帝的說話去演繹下來
[00:05:23.640 --> 00:05:26.160]  讓每個受眾能夠聽到
[00:05:26.160 --> 00:05:27.280]  所以某程度上這一刻
[00:05:27.280 --> 00:05:29.240]  我們在講壇裡面講道
[00:05:29.240 --> 00:05:30.640]  在我們的訓練裡面
[00:05:30.640 --> 00:05:31.560]  我們都知道
[00:05:31.560 --> 00:05:33.160]  我們講一神的說話
[00:05:33.160 --> 00:05:35.680]  就是上帝給我們的聖經的話語
[00:05:35.680 --> 00:05:36.640]  去演繹給我們
[00:05:36.640 --> 00:05:39.000]  讓我們能夠明白神的心意
[00:05:39.000 --> 00:05:41.840]  所以先知講道是對哪些人講的
[00:05:41.840 --> 00:05:43.880]  對哪些人講的
[00:05:43.880 --> 00:05:45.800]  大家有沒有反應
[00:05:45.800 --> 00:05:46.760]  對人講的
[00:05:46.760 --> 00:05:48.040]  可能太簡單了
[00:05:48.040 --> 00:05:49.960]  聖經已經寫了
[00:05:49.960 --> 00:05:54.840]  是要詛咒安慰勸勉人
[00:05:54.840 --> 00:05:57.280]  所以整個講道的恩賜的目的
[00:05:57.280 --> 00:05:59.160]  就是要詛咒教會
[00:05:59.160 --> 00:06:00.160]  這是綠色的字
[00:06:00.160 --> 00:06:02.520]  在寶羅裡面講講道
[00:06:02.520 --> 00:06:03.720]  除了講講道
[00:06:03.720 --> 00:06:05.200]  它對比著另一個恩賜
[00:06:05.200 --> 00:06:06.240]  是什麼恩賜呢
[00:06:06.240 --> 00:06:07.440]  就是說謊言的恩賜
[00:06:07.440 --> 00:06:08.600]  藍色的字
[00:06:08.600 --> 00:06:10.240]  說謊言的恩賜
[00:06:10.240 --> 00:06:11.240]  是對誰講的呢
[00:06:11.240 --> 00:06:12.640]  對誰講的
[00:06:12.640 --> 00:06:14.640]  對神講的
[00:06:14.640 --> 00:06:15.680]  對神講的
[00:06:15.680 --> 00:06:17.640]  神的說話是什麼來的
[00:06:17.640 --> 00:06:18.920]  沒有人能夠聽得到
[00:06:18.920 --> 00:06:21.320]  裡面充滿著各人的奧秘
[00:06:21.320 --> 00:06:22.600]  你不要誤會
[00:06:22.600 --> 00:06:25.480]  說謊言不是使徒行傳那時候
[00:06:25.480 --> 00:06:28.560]  能夠講道不同人的鄉下話
[00:06:28.560 --> 00:06:30.920]  因為在當時的背景使徒行傳
[00:06:30.920 --> 00:06:32.800]  聖靈降臨的時候
[00:06:32.800 --> 00:06:33.840]  各方各族
[00:06:33.840 --> 00:06:36.280]  特別是在歐洲的猶太人
[00:06:36.280 --> 00:06:37.800]  他們已經住了很久
[00:06:37.800 --> 00:06:41.680]  他們已經適應了當地民族的生活
[00:06:41.680 --> 00:06:44.080]  所以耶路撒冷去過節的時候
[00:06:44.080 --> 00:06:45.680]  竟然聽到使徒能夠講出
[00:06:45.680 --> 00:06:49.160]  他們自己在遠方的家鄉裡面的鄉下話
[00:06:49.160 --> 00:06:50.440]  所以他就覺得很驚奇
[00:06:50.440 --> 00:06:52.080]  看到聖靈的帶領
[00:06:52.080 --> 00:06:54.360]  但是到了哥林多教會這個時代
[00:06:54.360 --> 00:06:56.720]  這個說謊言的恩賜有些不同了
[00:06:56.720 --> 00:07:00.640]  不是在講當地的謊言或者鄉下話
[00:07:00.640 --> 00:07:03.720]  而是在講一些他們認為是天使的說話
[00:07:03.720 --> 00:07:05.920]  在祈禱的時候沒有人能夠聽得懂的
[00:07:05.920 --> 00:07:08.040]  他們就直接跟神祈禱
[00:07:08.040 --> 00:07:10.600]  所以是嘰哩嘰哩嘰哩嘰哩的
[00:07:10.600 --> 00:07:12.440]  沒有人能夠聽得懂
[00:07:12.440 --> 00:07:14.920]  所以好像很奧秘
[00:07:14.920 --> 00:07:17.520]  但是只是對神說
[00:07:17.520 --> 00:07:18.760]  能夠幫到誰
[00:07:18.760 --> 00:07:20.920]  只能夠造就自己
[00:07:20.920 --> 00:07:26.640]  我試著用一個圖表去表達這兩個恩賜的不同
[00:07:26.640 --> 00:07:29.800]  到了臨前的十四章二十三節
[00:07:29.800 --> 00:07:31.400]  保留再講多一句
[00:07:31.400 --> 00:07:32.960]  關於說謊言恩賜的評價
[00:07:32.960 --> 00:07:37.120]  他說偶然有不通謊言的在這個表裡
[00:07:37.120 --> 00:07:38.800]  或是不信的人進來
[00:07:38.800 --> 00:07:40.800]  「豈不是會說你們瘋了嗎?」
[00:07:40.800 --> 00:07:41.800]  你想想
[00:07:41.800 --> 00:07:42.800]  如果有一天
[00:07:42.800 --> 00:07:43.800]  我們教會
[00:07:43.800 --> 00:07:45.800]  大家都說了謊言的恩賜
[00:07:45.800 --> 00:07:46.800]  不知道大家有沒有去過
[00:07:46.800 --> 00:07:47.800]  其實在今天
[00:07:47.800 --> 00:07:49.800]  不只是在說2000年前
[00:07:49.800 --> 00:07:50.800]  今天的教會
[00:07:50.800 --> 00:07:52.800]  特別是靈音派的教會
[00:07:52.800 --> 00:07:53.800]  都有謊言的恩賜
[00:07:53.800 --> 00:07:54.800]  在那裡
[00:07:54.800 --> 00:07:55.800]  咕嚕咕嚕咕嚕咕嚕
[00:07:55.800 --> 00:07:56.800]  當你進去聽到
[00:07:56.800 --> 00:07:57.800]  那些人在那裡這樣
[00:07:57.800 --> 00:07:58.800]  你會覺得怎樣
[00:07:58.800 --> 00:07:59.800]  嘩 這裡是不是
[00:07:59.800 --> 00:08:00.800]  瘋人院來的
[00:08:00.800 --> 00:08:01.800]  大家說了一些
[00:08:01.800 --> 00:08:03.800]  不知道什麼話呢
[00:08:03.800 --> 00:08:04.800]  保羅說要小心
[00:08:04.800 --> 00:08:05.800]  說了這些話
[00:08:05.800 --> 00:08:07.800]  真的沒有人明白
[00:08:07.800 --> 00:08:08.800]  但是如果
[00:08:08.800 --> 00:08:10.800]  我們在教會裡面
[00:08:10.800 --> 00:08:13.800]  有宣講神的說話的恩賜
[00:08:13.800 --> 00:08:14.800]  那些未信的人來到
[00:08:14.800 --> 00:08:16.800]  嘩 神的說話在當中
[00:08:16.800 --> 00:08:17.800]  很有道理
[00:08:17.800 --> 00:08:18.800]  很有意義
[00:08:18.800 --> 00:08:19.800]  很有意思
[00:08:19.800 --> 00:08:20.800]  很激勵我們的生命
[00:08:20.800 --> 00:08:21.800]  他們就會說
[00:08:21.800 --> 00:08:23.800]  神真在你們中間
[00:08:23.800 --> 00:08:24.800]  所以很明顯
[00:08:24.800 --> 00:08:26.800]  保羅在那裡比較
[00:08:26.800 --> 00:08:28.800]  先知講道的恩賜
[00:08:28.800 --> 00:08:29.800]  說謊的恩賜
[00:08:29.800 --> 00:08:30.800]  你覺得保羅
[00:08:30.800 --> 00:08:31.800]  傾向哪一邊
[00:08:31.800 --> 00:08:32.800]  很明顯
[00:08:32.800 --> 00:08:34.800]  就是先知講道的恩賜
[00:08:34.800 --> 00:08:35.800]  因為能夠聽得明白
[00:08:35.800 --> 00:08:36.800]  多人的得益
[00:08:36.800 --> 00:08:38.800]  能夠造就教會
[00:08:38.800 --> 00:08:39.800]  更加因為聽得明白
[00:08:39.800 --> 00:08:40.800]  能夠彼此配搭
[00:08:40.800 --> 00:08:41.800]  講完之後
[00:08:41.800 --> 00:08:43.800]  我們就繼續為他祈禱
[00:08:43.800 --> 00:08:46.800]  繼續將宣講神的說話
[00:08:46.800 --> 00:08:47.800]  去教導下去
[00:08:47.800 --> 00:08:49.800]  去勸慰人 安慰人
[00:08:49.800 --> 00:08:50.800]  能夠帶領人成長
[00:08:50.800 --> 00:08:52.800]  真理就被建立
[00:08:52.800 --> 00:08:53.800]  能夠更加親近神
[00:08:53.800 --> 00:08:55.800]  相反 說謊的恩賜
[00:08:55.800 --> 00:08:56.800]  又聽不明白
[00:08:56.800 --> 00:08:58.800]  只能夠自己得益
[00:08:58.800 --> 00:08:59.800]  造就自己
[00:08:59.800 --> 00:09:00.800]  不能夠配搭
[00:09:00.800 --> 00:09:01.800]  是 自己和神
[00:09:01.800 --> 00:09:02.800]  能夠更加親近
[00:09:02.800 --> 00:09:04.800]  但是與人無關
[00:09:04.800 --> 00:09:05.800]  其實為什麼
[00:09:05.800 --> 00:09:06.800]  保羅這個刻意
[00:09:06.800 --> 00:09:08.800]  好像將說謊的恩賜
[00:09:08.800 --> 00:09:09.800]  貶低了呢
[00:09:09.800 --> 00:09:11.800]  不是的 不要誤會
[00:09:11.800 --> 00:09:12.800]  其實保羅呢
[00:09:12.800 --> 00:09:14.800]  懂得說謊的恩賜嗎
[00:09:14.800 --> 00:09:15.800]  保羅懂的
[00:09:15.800 --> 00:09:16.800]  在你的十八節
[00:09:16.800 --> 00:09:17.800]  我們一起讀一次
[00:09:17.800 --> 00:09:18.800]  1 2 3
[00:09:18.800 --> 00:09:19.800]  我感謝神
[00:09:19.800 --> 00:09:20.800]  我說謊言
[00:09:20.800 --> 00:09:22.800]  比你們眾人還多
[00:09:22.800 --> 00:09:24.800]  但在教會中
[00:09:24.800 --> 00:09:26.800]  我寧可用理智說
[00:09:26.800 --> 00:09:28.800]  五句教導人的話
[00:09:28.800 --> 00:09:32.800]  強過說萬句謊言
[00:09:32.800 --> 00:09:34.800]  一萬句謊言
[00:09:34.800 --> 00:09:36.800]  對比起五句
[00:09:36.800 --> 00:09:38.800]  能夠造就人的
[00:09:38.800 --> 00:09:39.800]  宣講神的說話
[00:09:39.800 --> 00:09:41.800]  多少倍
[00:09:41.800 --> 00:09:43.800]  大家懂得計算嗎
[00:09:43.800 --> 00:09:46.800]  二千倍
[00:09:46.800 --> 00:09:48.800]  保羅都情願要說
[00:09:48.800 --> 00:09:50.800]  宣講神的說話
[00:09:50.800 --> 00:09:51.800]  因為能夠安慰人
[00:09:51.800 --> 00:09:52.800]  能夠造就人
[00:09:52.800 --> 00:09:54.800]  其實有個背景
[00:09:54.800 --> 00:09:55.800]  說完這個背景
[00:09:55.800 --> 00:09:56.800]  你就會明白
[00:09:56.800 --> 00:09:57.800]  為什麼保羅好像
[00:09:57.800 --> 00:09:58.800]  貶低了說謊的恩賜
[00:09:58.800 --> 00:09:59.800]  保羅不是禁止人
[00:09:59.800 --> 00:10:00.800]  說謊的恩賜
[00:10:00.800 --> 00:10:02.800]  保羅說
[00:10:02.800 --> 00:10:04.800]  如果你說說謊的恩賜
[00:10:04.800 --> 00:10:05.800]  最好同一時間
[00:10:05.800 --> 00:10:06.800]  能夠翻謊言
[00:10:06.800 --> 00:10:07.800]  能夠明白
[00:10:07.800 --> 00:10:09.800]  在當時那麼多教會
[00:10:09.800 --> 00:10:11.800]  他們就是追求
[00:10:11.800 --> 00:10:12.800]  不同的屬靈恩賜
[00:10:12.800 --> 00:10:14.800]  他們發覺說謊的恩賜
[00:10:14.800 --> 00:10:17.800]  是特別高人一等的
[00:10:17.800 --> 00:10:18.800]  我被四年充滿
[00:10:18.800 --> 00:10:20.800]  能夠說一些天使的說話
[00:10:20.800 --> 00:10:21.800]  你們不能夠明白的
[00:10:21.800 --> 00:10:23.800]  我的靈性都高超了
[00:10:23.800 --> 00:10:24.800]  覺得自己好像
[00:10:24.800 --> 00:10:26.800]  屬靈地位都高了
[00:10:26.800 --> 00:10:29.800]  慢慢將教會分化了
[00:10:29.800 --> 00:10:31.800]  有些人就在追求
[00:10:31.800 --> 00:10:33.800]  能夠說謊的恩賜
[00:10:33.800 --> 00:10:35.800]  那些不能夠說的
[00:10:35.800 --> 00:10:36.800]  要麼就被排斥
[00:10:36.800 --> 00:10:38.800]  要麼就妒忌他們
[00:10:38.800 --> 00:10:40.800]  要麼就不理他們
[00:10:40.800 --> 00:10:42.800]  以致令到教會分裂
[00:10:42.800 --> 00:10:45.800]  所以保羅收到教會的問題
[00:10:45.800 --> 00:10:47.800]  他就要去處理
[00:10:47.800 --> 00:10:49.800]  而最重要是因為愛
[00:10:49.800 --> 00:10:52.800]  就要去處理這個問題
[00:10:52.800 --> 00:10:53.800]  所以保羅說
[00:10:53.800 --> 00:10:55.800]  如果在聚會當中
[00:10:55.800 --> 00:10:58.800]  沒有人能夠翻謊言的話
[00:10:58.800 --> 00:10:59.800]  你不要說了
[00:10:59.800 --> 00:11:00.800]  你回家
[00:11:00.800 --> 00:11:02.800]  自己跟神說就行了
[00:11:02.800 --> 00:11:04.800]  他不想在教會裡面混亂
[00:11:04.800 --> 00:11:05.800]  又有人說謊言
[00:11:05.800 --> 00:11:06.800]  又有人明白
[00:11:06.800 --> 00:11:07.800]  不能夠詛咒人
[00:11:07.800 --> 00:11:09.800]  他寧願更多人去說
[00:11:09.800 --> 00:11:12.800]  到神的說話
[00:11:12.800 --> 00:11:14.800]  所以在第十二節
[00:11:14.800 --> 00:11:17.800]  可以說保羅在這裡總結了
[00:11:17.800 --> 00:11:21.800]  一個恩賜追求的重要性
[00:11:21.800 --> 00:11:22.800]  是什麼呢
[00:11:22.800 --> 00:11:23.800]  我們一起讀第十二節
[00:11:23.800 --> 00:11:26.800]  你們切勿屬靈的恩賜
[00:11:26.800 --> 00:11:30.800]  當追求多得造就教會的恩賜
[00:11:30.800 --> 00:11:33.800]  今天我們可能沒有說謊言
[00:11:33.800 --> 00:11:35.800]  或者宣講神的說話
[00:11:35.800 --> 00:11:37.800]  恩賜的比較的問題
[00:11:37.800 --> 00:11:38.800]  但是保羅在第十二節
[00:11:38.800 --> 00:11:40.800]  說了一個重要的東西就是
[00:11:40.800 --> 00:11:42.800]  我們追求多的恩賜
[00:11:42.800 --> 00:11:44.800]  但是我們的恩賜目的是什麼呢
[00:11:44.800 --> 00:11:46.800]  是要造就別人
[00:11:46.800 --> 00:11:48.800]  是要令人成長能夠被建立
[00:11:48.800 --> 00:11:50.800]  如果那個恩賜
[00:11:50.800 --> 00:11:52.800]  不能夠令到那麼多人幫得到的
[00:11:52.800 --> 00:11:54.800]  或者只能夠幫得到自己的
[00:11:54.800 --> 00:11:56.800]  你都可以擁有
[00:11:56.800 --> 00:11:57.800]  但是我們希望
[00:11:57.800 --> 00:11:58.800]  我們追求的是
[00:11:58.800 --> 00:12:02.800]  能夠造就更多教會的恩賜
[00:12:02.800 --> 00:12:05.800]  所以我們回到經文裡面
[00:12:05.800 --> 00:12:06.800]  除了我們看到
[00:12:06.800 --> 00:12:07.800]  表面上保羅在這裡
[00:12:07.800 --> 00:12:09.800]  在比較港道的恩賜
[00:12:09.800 --> 00:12:10.800]  和說謊的恩賜
[00:12:10.800 --> 00:12:11.800]  其實有一個字
[00:12:11.800 --> 00:12:13.800]  我們要留意的
[00:12:13.800 --> 00:12:14.800]  這個字在一節五節裡面
[00:12:14.800 --> 00:12:16.800]  已經出現了四次這麼多
[00:12:16.800 --> 00:12:17.800]  是什麼字
[00:12:17.800 --> 00:12:18.800]  造就沒錯
[00:12:18.800 --> 00:12:19.800]  造就這個字
[00:12:19.800 --> 00:12:21.800]  不單止在第十四節一節五節
[00:12:21.800 --> 00:12:23.800]  在之後的十二章
[00:12:23.800 --> 00:12:25.800]  十七章和二十六章
[00:12:25.800 --> 00:12:26.800]  二十六節都不斷出現
[00:12:26.800 --> 00:12:29.800]  整個十四章出現了七次這麼多
[00:12:29.800 --> 00:12:30.800]  這個造就這個字
[00:12:30.800 --> 00:12:32.800]  原文是一個複合字
[00:12:32.800 --> 00:12:34.800]  Orchidoma
[00:12:34.800 --> 00:12:36.800]  Orchidoma可以分為兩個字
[00:12:36.800 --> 00:12:37.800]  Euchois
[00:12:37.800 --> 00:12:39.800]  Euchois意思就是居所
[00:12:39.800 --> 00:12:42.800]  屋的意思
[00:12:42.800 --> 00:12:43.800]  在今天
[00:12:43.800 --> 00:12:45.800]  如果在聖經裡面形容
[00:12:45.800 --> 00:12:46.800]  一個教會的居所
[00:12:46.800 --> 00:12:48.800]  或者教會的屋
[00:12:48.800 --> 00:12:50.800]  就是指神的家
[00:12:50.800 --> 00:12:52.800]  就是指教會的群體
[00:12:52.800 --> 00:12:55.800]  而Domitoma這個字
[00:12:55.800 --> 00:12:56.800]  就是指建立的意思
[00:12:56.800 --> 00:12:58.800]  就是要建立神的家
[00:12:58.800 --> 00:12:59.800]  要建立教會
[00:12:59.800 --> 00:13:01.800]  要建立教會的一個群體
[00:13:01.800 --> 00:13:03.800]  所以造就這個意思就是說
[00:13:03.800 --> 00:13:05.800]  我們要使得弟兄姊妹
[00:13:05.800 --> 00:13:08.800]  我們屬靈的生命能夠成長
[00:13:08.800 --> 00:13:09.800]  成熟
[00:13:09.800 --> 00:13:11.800]  更加像主耶穌基督
[00:13:11.800 --> 00:13:12.800]  與神更加親近
[00:13:12.800 --> 00:13:19.800]  這個就是造就的意思
[00:13:19.800 --> 00:13:21.800]  在江南多教會裡面
[00:13:21.800 --> 00:13:22.800]  就是因為
[00:13:22.800 --> 00:13:24.800]  大家都爭著在講方言
[00:13:24.800 --> 00:13:26.800]  或者爭著在聚會裡面
[00:13:26.800 --> 00:13:27.800]  去講神的說話
[00:13:27.800 --> 00:13:29.800]  令到教會秩序大亂
[00:13:29.800 --> 00:13:31.800]  所以保留提醒我們
[00:13:31.800 --> 00:13:33.800]  我們的恩賜是要來造就人的
[00:13:33.800 --> 00:13:35.800]  不是要來彰顯自己的能力
[00:13:35.800 --> 00:13:37.800]  說我懂得講方言
[00:13:37.800 --> 00:13:38.800]  我懂得講神的說話
[00:13:38.800 --> 00:13:41.800]  我們做所有的恩賜
[00:13:41.800 --> 00:13:43.800]  都是因為愛
[00:13:43.800 --> 00:13:45.800]  因為要去造就人的生命
[00:13:45.800 --> 00:13:47.800]  如果這件事不能造就人的生命
[00:13:47.800 --> 00:13:49.800]  就可能不要做了
[00:13:49.800 --> 00:13:53.800]  不要傷害別人了
[00:13:53.800 --> 00:13:55.800]  就好像建屋那樣
[00:13:55.800 --> 00:13:56.800]  建屋
[00:13:56.800 --> 00:13:59.800]  如果每個人都只建自己的舊的
[00:13:59.800 --> 00:14:00.800]  我這個喜歡建窗
[00:14:00.800 --> 00:14:02.800]  我這個喜歡建門
