
[00:00:00.000 --> 00:00:02.000]  (主席)各位弟兄姊妹,早晨
[00:02:46.800 --> 00:02:48.800]  (主席)就再想參加
[00:02:48.800 --> 00:02:50.800]  (主席)不然的話,你一直是
[00:02:50.800 --> 00:02:53.800]  (主席)我們都說過,如果沒有了入球
[00:02:53.800 --> 00:02:55.800]  (主席)入球方的前鋒
[00:02:55.800 --> 00:02:57.800]  (主席)真的踢著踢著就做後備
[00:02:57.800 --> 00:03:00.800]  (主席)我自己是打前鋒的,我想說
[00:03:00.800 --> 00:03:02.800]  (主席)所以就變成這樣的情況
[00:03:02.800 --> 00:03:05.800]  (主席)幸好這幾個月,慢慢信心回來了
[00:03:05.800 --> 00:03:08.800]  (主席)都有些入球的滿足感
[00:03:08.800 --> 00:03:11.800]  (主席)當然這個純粹說是運動
[00:03:11.800 --> 00:03:14.800]  (主席)當然我也不會想像以前那樣風光
[00:03:14.800 --> 00:03:17.800]  (主席)但是其實運動
[00:03:17.800 --> 00:03:19.800]  (主席)這個運動自己都可以去掌握
[00:03:19.800 --> 00:03:22.800]  (主席)都是能夠在裡面參與
[00:03:22.800 --> 00:03:24.800]  (主席)都是很開心,很重要
[00:03:24.800 --> 00:03:25.800]  (主席)在人生裡面也是的
[00:03:25.800 --> 00:03:27.800]  (主席)我們做每一件事情
[00:03:27.800 --> 00:03:29.800]  (主席)都希望越做越起勁
[00:03:29.800 --> 00:03:31.800]  (主席)越做越有信心
[00:03:31.800 --> 00:03:34.800]  (主席)能夠可以
[00:03:34.800 --> 00:03:38.800]  (主席)當中會有很多的滿足和喜樂
[00:03:38.800 --> 00:03:41.800]  (主席)無論你是在教會的侍奉裡
[00:03:41.800 --> 00:03:43.800]  (主席)或者你自己工作裡
[00:03:43.800 --> 00:03:47.800]  (主席)甚至你在家裡照顧小孩
[00:03:47.800 --> 00:03:50.800]  (主席)一直得心應手
[00:03:50.800 --> 00:03:52.800]  (主席)或者做一個家庭主婦
[00:03:52.800 --> 00:03:54.800]  (主席)煮一餐飯
[00:03:54.800 --> 00:03:57.800]  (主席)越來越守勢
[00:03:57.800 --> 00:04:00.800]  (主席)你會發覺滿足感會出來
[00:04:00.800 --> 00:04:03.800]  (主席)這個也是我們需要的
[00:04:03.800 --> 00:04:05.800]  (主席)我想從一個想法
[00:04:05.800 --> 00:04:07.800]  (主席)一個經驗裡我看到
[00:04:07.800 --> 00:04:11.800]  (主席)信心怎樣去增加
[00:04:11.800 --> 00:04:14.800]  (主席)都是無他的
[00:04:14.800 --> 00:04:16.800]  (主席)也是要多鍛鍊
[00:04:16.800 --> 00:04:17.800]  (主席)多操練
[00:04:17.800 --> 00:04:19.800]  (主席)剛才我說踢多幾場球
[00:04:19.800 --> 00:04:20.800]  (主席)你不要害怕
[00:04:20.800 --> 00:04:21.800]  (主席)慢慢慢慢回來
[00:04:21.800 --> 00:04:23.800]  (主席)持續一點
[00:04:23.800 --> 00:04:24.800]  (主席)也是一樣
[00:04:24.800 --> 00:04:26.800]  (主席)功多藝熟
[00:04:26.800 --> 00:04:28.800]  (主席)都會這樣
[00:04:28.800 --> 00:04:30.800]  (主席)但同樣我們跟神的關係
[00:04:30.800 --> 00:04:32.800]  (主席)信心怎樣增加
[00:04:32.800 --> 00:04:34.800]  (主席)簡單來說
[00:04:34.800 --> 00:04:36.800]  (主席)不是持續的
[00:04:36.800 --> 00:04:38.800]  (主席)去跟隨神
[00:04:38.800 --> 00:04:41.800]  (主席)不是持續的去讀聖經
[00:04:41.800 --> 00:04:44.800]  (主席)不是持續的禱告
[00:04:44.800 --> 00:04:45.800]  (主席)最簡單
[00:04:45.800 --> 00:04:48.800]  (主席)持續的回來教會
[00:04:48.800 --> 00:04:51.800]  (主席)但有時候我們未必是這樣
[00:04:51.800 --> 00:04:54.800]  (主席)有時候我們信心失落
[00:04:54.800 --> 00:04:57.800]  (主席)就是持續不足
[00:04:57.800 --> 00:05:00.800]  (主席)或者我們是斷開了
[00:05:00.800 --> 00:05:03.800]  (主席)或者我們不能行久
[00:05:03.800 --> 00:05:06.800]  (主席)以致我們
[00:05:06.800 --> 00:05:08.800]  (主席)生命的信心失去
[00:05:08.800 --> 00:05:10.800]  (主席)對神的信心失去
[00:05:10.800 --> 00:05:12.800]  (主席)接著你發覺很多事情
[00:05:12.800 --> 00:05:15.800]  (主席)都好像很多問題出現
[00:05:15.800 --> 00:05:17.800]  (主席)今日我講的題目是
[00:05:17.800 --> 00:05:20.800]  (主席)走在水面的信心
[00:05:20.800 --> 00:05:23.800]  (主席)這個是剛才經文
[00:05:23.800 --> 00:05:26.800]  (主席)你都聽到劉執事讀出來
[00:05:26.800 --> 00:05:27.800]  (主席)都有印象
[00:05:27.800 --> 00:05:29.800]  (主席)彼得走在水面
[00:05:29.800 --> 00:05:31.800]  (主席)後來沉了下去
[00:05:31.800 --> 00:05:33.800]  (主席)耶穌把他拉上來
[00:05:33.800 --> 00:05:35.800]  (主席)今日我想講的題目
[00:05:35.800 --> 00:05:36.800]  (主席)分開三方面
[00:05:36.800 --> 00:05:40.800]  (主席)第一是相安無事
[00:05:40.800 --> 00:05:43.800]  (主席)第二就是一直都在
[00:05:43.800 --> 00:05:47.800]  (主席)第三方面是為甚麼而活
[00:05:47.800 --> 00:05:50.800]  (主席)今日跟大家看一段經文
[00:05:50.800 --> 00:05:52.800]  (主席)可以這樣說
[00:05:52.800 --> 00:05:57.800]  (主席)我們都用少少的想像
[00:05:57.800 --> 00:06:01.800]  (主席)和一些象徵性的方法
[00:06:01.800 --> 00:06:04.800]  (主席)去詮釋這段經文
[00:06:04.800 --> 00:06:08.800]  (主席)當我們進入一個故事裏面的時候
[00:06:08.800 --> 00:06:10.800]  (主席)我們怎樣去看到
[00:06:10.800 --> 00:06:12.800]  (主席)在我們自己的生命裏面
[00:06:12.800 --> 00:06:14.800]  (主席)有甚麼特著
[00:06:14.800 --> 00:06:18.800]  (主席)這個是提到門徒
[00:06:18.800 --> 00:06:22.800]  (主席)他們常常都有機會在出海
[00:06:22.800 --> 00:06:23.800]  (主席)所謂出海
[00:06:23.800 --> 00:06:25.800]  (主席)現在講的是加利利湖
[00:06:25.800 --> 00:06:27.800]  (主席)甚至有時在晚上
[00:06:27.800 --> 00:06:29.800]  (主席)在船上睡覺
[00:06:29.800 --> 00:06:30.800]  (主席)大家都記得
[00:06:30.800 --> 00:06:33.800]  (主席)曾經都很熟悉的經文
[00:06:33.800 --> 00:06:37.800]  (主席)耶穌和他們一起在船上撐出去
[00:06:37.800 --> 00:06:39.800]  (主席)耶穌很累睡了覺
[00:06:39.800 --> 00:06:41.800]  (主席)誰知晚上風浪大作
[00:06:41.800 --> 00:06:43.800]  (主席)那個我們很熟悉
[00:06:43.800 --> 00:06:44.800]  (主席)然後耶穌就說
[00:06:44.800 --> 00:06:45.800]  (主席)平靜風浪
[00:06:45.800 --> 00:06:48.800]  (主席)這段經文是另一件事
[00:06:48.800 --> 00:06:49.800]  (主席)不是同一件事情
[00:06:49.800 --> 00:06:53.800]  (主席)一件事情是另外的
[00:06:53.800 --> 00:06:56.800]  (主席)所以我第一方面講的是
[00:06:56.800 --> 00:06:57.800]  (主席)相安無事
[00:06:57.800 --> 00:06:59.800]  (主席)事情是發生這樣的
[00:06:59.800 --> 00:07:04.800]  (主席)就是當耶穌在一個大的人群
[00:07:04.800 --> 00:07:06.800]  (主席)數以千計的人群
[00:07:06.800 --> 00:07:08.800]  (主席)去分享神的道之後
[00:07:08.800 --> 00:07:10.800]  (主席)大家記得有一個叫
[00:07:10.800 --> 00:07:12.800]  (主席)五餅二魚的事件
[00:07:12.800 --> 00:07:13.800]  (主席)這個叫神蹟
[00:07:13.800 --> 00:07:16.800]  (主席)那些人見到耶穌
[00:07:16.800 --> 00:07:17.800]  (主席)能夠行神蹟
[00:07:17.800 --> 00:07:19.800]  (主席)更加稀奇
[00:07:19.800 --> 00:07:21.800]  (主席)不單止想聽他講道
[00:07:21.800 --> 00:07:24.800]  (主席)更加看到他大有能力
[00:07:24.800 --> 00:07:26.800]  (主席)很想跟隨他
[00:07:26.800 --> 00:07:30.800]  (主席)甚至有人推舉他成為猶太人的王
[00:07:30.800 --> 00:07:34.800]  (主席)當時他們是在羅馬帝國的統治下
[00:07:34.800 --> 00:07:35.800]  (主席)好了
[00:07:35.800 --> 00:07:36.800]  (主席)但耶穌呢
[00:07:36.800 --> 00:07:37.800]  (主席)這裡你看到聖經說
[00:07:37.800 --> 00:07:39.800]  (主席)二十二至二十三節那裡
[00:07:39.800 --> 00:07:42.800]  (主席)二十二節說耶穌隨即催門徒上船
[00:07:42.800 --> 00:07:44.800]  (主席)催他們上船
[00:07:44.800 --> 00:07:45.800]  (主席)快點上船
[00:07:45.800 --> 00:07:47.800]  (主席)你想想當時耶穌就好像
[00:07:47.800 --> 00:07:52.800]  (主席)把群眾和門徒隔開
[00:07:52.800 --> 00:07:56.800]  (主席)不要讓群眾走近耶穌和門徒
[00:07:56.800 --> 00:07:59.800]  (主席)但是耶穌更加想保護門徒
[00:07:59.800 --> 00:08:00.800]  (主席)你快點上船
[00:08:00.800 --> 00:08:01.800]  (主席)為什麼呢
[00:08:01.800 --> 00:08:03.800]  (主席)因為群眾是洶湧
[00:08:03.800 --> 00:08:06.800]  (主席)群眾的想法就是
[00:08:06.800 --> 00:08:08.800]  (主席)哇耶穌這麼有能力
[00:08:08.800 --> 00:08:10.800]  (主席)不如做我們的王吧
[00:08:10.800 --> 00:08:13.800]  (主席)耶穌不想他的門徒
[00:08:13.800 --> 00:08:18.800]  (主席)受到這種錯誤的想法
[00:08:18.800 --> 00:08:20.800]  (主席)不想他們想多了
[00:08:20.800 --> 00:08:23.800]  (主席)耶穌不是做一個地上的王
[00:08:23.800 --> 00:08:25.800]  (主席)如果耶穌做地上的王
[00:08:25.800 --> 00:08:26.800]  (主席)那些門徒就在想
[00:08:26.800 --> 00:08:28.800]  (主席)哇我就是某某的部長
[00:08:28.800 --> 00:08:30.800]  (主席)我就是某某的大臣
[00:08:30.800 --> 00:08:32.800]  (主席)想很多東西
[00:08:32.800 --> 00:08:34.800]  (主席)耶穌不想他們受到這些
[00:08:34.800 --> 00:08:36.800]  (主席)思想上的困擾
[00:08:36.800 --> 00:08:37.800]  (主席)我們上船
[00:08:37.800 --> 00:08:39.800]  (主席)耶穌獨自一個人
[00:08:39.800 --> 00:08:40.800]  (主席)叫群眾
[00:08:40.800 --> 00:08:41.800]  (主席)好了完了
[00:08:41.800 --> 00:08:43.800]  (主席)走了大家很晚了
[00:08:43.800 --> 00:08:44.800]  (主席)就回家了
[00:08:44.800 --> 00:08:46.800]  (主席)於是他們就上船
[00:08:46.800 --> 00:08:47.800]  (主席)一直撐著對岸
[00:08:47.800 --> 00:08:48.800]  (主席)耶穌就說
[00:08:48.800 --> 00:08:50.800]  (主席)我自己就會上山去祈禱
[00:08:50.800 --> 00:08:52.800]  (主席)就分開了
[00:08:52.800 --> 00:08:57.800]  (主席)耶穌有時會安置我們
[00:08:57.800 --> 00:08:59.800]  (主席)在一個地方
[00:08:59.800 --> 00:09:01.800]  (主席)這艘船都很穩陣的
[00:09:01.800 --> 00:09:04.800]  (主席)很安全的
[00:09:04.800 --> 00:09:05.800]  (主席)很舒服的
[00:09:05.800 --> 00:09:08.800]  (主席)大家就在那裡撐過去
[00:09:08.800 --> 00:09:10.800]  (主席)他們是漁夫很熟悉
[00:09:10.800 --> 00:09:12.800]  (主席)他們就在那裡撐船
[00:09:12.800 --> 00:09:15.800]  (主席)然後有些累就睡覺
[00:09:15.800 --> 00:09:19.800]  (主席)在很舒服的情況下
[00:09:19.800 --> 00:09:22.800]  (主席)有時我們的信仰都是這樣
[00:09:22.800 --> 00:09:25.800]  (主席)有時我們的信仰就像一艘船
[00:09:25.800 --> 00:09:26.800]  (主席)都很舒服
[00:09:26.800 --> 00:09:31.800]  (主席)這是一個按書區
[00:09:31.800 --> 00:09:33.800]  (主席)Comfort Zone
[00:09:33.800 --> 00:09:34.800]  (主席)有時我們都會這樣
[00:09:34.800 --> 00:09:35.800]  (主席)我ok啊
[00:09:35.800 --> 00:09:36.800]  (主席)我生活
[00:09:36.800 --> 00:09:39.800]  (主席)我有去教會
[00:09:39.800 --> 00:09:42.800]  (主席)我也有祈禱
[00:09:42.800 --> 00:09:45.800]  (主席)但是都很好
[00:09:45.800 --> 00:09:47.800]  (主席)我有我生活
[00:09:47.800 --> 00:09:49.800]  (主席)神有神的工作
[00:09:49.800 --> 00:09:51.800]  (主席)耶穌就在山上祈禱
[00:09:51.800 --> 00:09:56.800]  (主席)我在船裡面安居樂業
[00:09:56.800 --> 00:09:58.800]  (主席)最好不要太多
[00:09:58.800 --> 00:10:03.800]  (主席)直接介入我生命很多的事情
[00:10:03.800 --> 00:10:05.800]  (主席)總之不要什麼事發生就好了
[00:10:05.800 --> 00:10:07.800]  (主席)平平穩穩繼續這樣生活
[00:10:07.800 --> 00:10:10.800]  (主席)我就知道神是保守我了
[00:10:10.800 --> 00:10:13.800]  (主席)有時我們的信仰期望是這樣的
[00:10:13.800 --> 00:10:15.800]  (主席)信仰就是
[00:10:15.800 --> 00:10:17.800]  (主席)信耶穌有個保險
[00:10:17.800 --> 00:10:19.800]  (主席)生活上
[00:10:19.800 --> 00:10:23.800]  (主席)有個感覺神都是看著的
[00:10:23.800 --> 00:10:24.800]  (主席)安全的
[00:10:24.800 --> 00:10:26.800]  (主席)心裡面都是一些
[00:10:26.800 --> 00:10:29.800]  (主席)安安樂樂的感覺
[00:10:29.800 --> 00:10:31.800]  (主席)會不會是這樣呢?
[00:10:31.800 --> 00:10:32.800]  (主席)但是這樣的時候
[00:10:32.800 --> 00:10:34.800]  (主席)你會不會發覺
[00:10:34.800 --> 00:10:39.800]  (主席)你慢慢疏遠了和神的關係呢?
[00:10:39.800 --> 00:10:42.800]  (主席)因為最好不要有事發生
[00:10:42.800 --> 00:10:45.800]  (主席)最好不要有些特別的危難的事情發生
[00:10:45.800 --> 00:10:48.800]  (主席)最好不要有些突變的事情發生
[00:10:48.800 --> 00:10:50.800]  (主席)突如其來的事情
[00:10:50.800 --> 00:10:52.800]  (主席)自己措手不及最好不要
[00:10:52.800 --> 00:10:54.800]  (主席)全部是可以預計到的
[00:10:54.800 --> 00:10:56.800]  (主席)全部是可以掌握到的
[00:10:56.800 --> 00:10:58.800]  (主席)最好是這樣
[00:10:58.800 --> 00:11:00.800]  (主席)不要有那些事情發生
[00:11:00.800 --> 00:11:01.800]  (主席)相安無事
[00:11:01.800 --> 00:11:03.800]  (主席)我又不打擾神
[00:11:03.800 --> 00:11:05.800]  (主席)不需要神的刻有什麼突然的
[00:11:05.800 --> 00:11:07.800]  (主席)神的騎士要幫忙
[00:11:07.800 --> 00:11:09.800]  (主席)最好是這樣
[00:11:09.800 --> 00:11:12.800]  (主席)有時我們都是可能這樣的想法
[00:11:12.800 --> 00:11:16.800]  (主席)但是當我們這樣想法的時候
[00:11:16.800 --> 00:11:19.800]  (主席)其實我們是在疏遠神的
[00:11:19.800 --> 00:11:21.800]  (主席)其實我們是覺得
[00:11:21.800 --> 00:11:23.800]  (主席)我們有我們的生活
[00:11:23.800 --> 00:11:25.800]  (主席)神知道就可以了
[00:11:25.800 --> 00:11:27.800]  (主席)不需要特別介入
[00:11:27.800 --> 00:11:29.800]  (主席)相安無事
[00:11:29.800 --> 00:11:33.800]  (主席)但是我們知道人生不是這樣的
[00:11:33.800 --> 00:11:35.800]  (主席)所以第二方面
[00:11:35.800 --> 00:11:37.800]  (主席)我一直說的
[00:11:37.800 --> 00:11:41.800]  (主席)神一直都在看著我們
[00:11:41.800 --> 00:11:45.800]  (主席)這裏是說到
[00:11:45.800 --> 00:11:49.800]  (主席)幫他們的船撐到對岸
[00:11:49.800 --> 00:11:54.800]  (主席)但是又是突然間有風的大作
[00:11:54.800 --> 00:11:56.800]  (主席)我之前也說過
[00:11:56.800 --> 00:12:00.800]  (主席)加里里湖其實是一個盆地
[00:12:00.800 --> 00:12:05.800]  (主席)它是一個世界上比較低窪的湖
[00:12:05.800 --> 00:12:08.800]  (主席)即是說它在水平線
[00:12:08.800 --> 00:12:10.800]  (主席)低於水平線
[00:12:10.800 --> 00:12:12.800]  (主席)所以那些風下來
[00:12:12.800 --> 00:12:14.800]  (主席)又好像碗一樣
[00:12:14.800 --> 00:12:16.800]  (主席)上高這樣下來的時候
[00:12:16.800 --> 00:12:18.800]  (主席)就好像很容易搞起風浪
[00:12:18.800 --> 00:12:20.800]  (主席)那些海水、那些湖水
[00:12:20.800 --> 00:12:25.800]  (主席)突然間會有這樣的風浪出來
[00:12:25.800 --> 00:12:27.800]  (主席)他們怎樣熟悉都好
[00:12:27.800 --> 00:12:30.800]  (主席)漁夫都會遇到危險的
[00:12:30.800 --> 00:12:32.800]  (主席)又再次好像那次
[00:12:32.800 --> 00:12:35.800]  (主席)耶穌平息風浪的危險出現了
[00:12:35.800 --> 00:12:38.800]  (主席)那時候還是第四更
[00:12:38.800 --> 00:12:40.800]  (主席)所以第四更就是大概四至六點的時候
[00:12:40.800 --> 00:12:44.800]  (主席)如果說睡覺睡得最熟的時候
[00:12:44.800 --> 00:12:46.800]  (主席)如果你要六、七點起床
[00:12:46.800 --> 00:12:47.800]  (主席)教鬧鐘的話
[00:12:47.800 --> 00:12:49.800]  (主席)真的很不想起床的時候
[00:12:49.800 --> 00:12:52.800]  (主席)剛剛睡得好像很熟睡
[00:12:52.800 --> 00:12:55.800]  (主席)那段黎明前
[00:12:55.800 --> 00:12:57.800]  (主席)最黑暗的時間
[00:12:57.800 --> 00:13:00.800]  (主席)那段時間出現了
[00:13:00.800 --> 00:13:02.800]  (主席)人生就是這樣的
[00:13:02.800 --> 00:13:05.800]  (主席)一直想著教訓天罡
[00:13:05.800 --> 00:13:08.800]  (主席)誰知道這次林天罡什麼什麼
[00:13:08.800 --> 00:13:11.800]  (主席)發生這樣的事情
[00:13:11.800 --> 00:13:13.800]  (主席)人生就是這樣的情況
[00:13:13.800 --> 00:13:15.800]  (主席)天快亮的時候
[00:13:15.800 --> 00:13:17.800]  (主席)第四更的時候
[00:13:17.800 --> 00:13:20.800]  (主席)突然間風浪大了
[00:13:20.800 --> 00:13:23.800]  (主席)大家都醒了,害怕起來
[00:13:23.800 --> 00:13:25.800]  (主席)人生就是這樣出現了
[00:13:25.800 --> 00:13:29.800]  (主席)這就是一種信心的考驗的時候
[00:13:29.800 --> 00:13:31.800]  (主席)本來我都說相安無事
[00:13:31.800 --> 00:13:33.800]  (主席)不會有事發生最好
[00:13:33.800 --> 00:13:35.800]  (主席)但是為什麼變成這樣呢?
[00:13:35.800 --> 00:13:37.800]  (主席)不僅如此
[00:13:37.800 --> 00:13:41.800]  (主席)還看到有鬼怪出現
[00:13:41.800 --> 00:13:46.800]  (主席)為什麼門徒會認為耶穌是鬼怪呢?
[00:13:46.800 --> 00:13:47.800]  (主席)為什麼呢?
[00:13:47.800 --> 00:13:50.800]  (主席)第一,他們在想耶穌還在哪裡
[00:13:50.800 --> 00:13:53.800]  (主席)可能在山上睡覺
[00:13:53.800 --> 00:13:55.800]  (主席)都不知道發生什麼事
[00:13:55.800 --> 00:14:00.800]  (主席)他們不會知道耶穌會看著他們
[00:14:00.800 --> 00:14:01.800]  (主席)還有一個情況
[00:14:01.800 --> 00:14:05.800]  (主席)就好像我們進入人生的黑夜裡的時候
[00:14:05.800 --> 00:14:07.800]  (主席)我們真是黑漆漆的
[00:14:07.800 --> 00:14:08.800]  (主席)什麼都看不到
[00:14:08.800 --> 00:14:12.800]  (主席)連信心的光芒都失去了
[00:14:12.800 --> 00:14:17.800]  (主席)連聖靈的光照都失去了
[00:14:17.800 --> 00:14:19.800]  (主席)認不出耶穌
[00:14:19.800 --> 00:14:20.800]  (主席)認不出
[00:14:20.800 --> 00:14:22.800]  (主席)我們白天平順的時候
[00:14:22.800 --> 00:14:23.800]  (主席)認出耶穌
[00:14:23.800 --> 00:14:24.800]  (主席)神很感恩
[00:14:24.800 --> 00:14:25.800]  (主席)祢在這裡
[00:14:25.800 --> 00:14:26.800]  (主席)我們祈禱
[00:14:26.800 --> 00:14:28.800]  (主席)我們知道祢在這裡
[00:14:28.800 --> 00:14:29.800]  (主席)神很可愛
[00:14:29.800 --> 00:14:31.800]  (主席)神很值得我們敬拜
[00:14:31.800 --> 00:14:33.800]  (主席)到了晚上
[00:14:33.800 --> 00:14:36.800]  (主席)人生的黑夜艱難的時候
[00:14:36.800 --> 00:14:38.800]  (主席)反而認不出耶穌
[00:14:38.800 --> 00:14:40.800]  (主席)還以為是什麼呢?
[00:14:40.800 --> 00:14:41.800]  (主席)鬼怪
[00:14:41.800 --> 00:14:44.800]  (主席)還以為是鬼怪
[00:14:44.800 --> 00:14:47.800]  (主席)當然可能在人生黑夜裡
[00:14:47.800 --> 00:14:49.800]  (主席)耶穌的出現
[00:14:49.800 --> 00:14:52.800]  (主席)不是好像日間那麼可愛的樣貌
[00:14:52.800 --> 00:14:54.800]  (主席)或者這樣的情景
[00:14:54.800 --> 00:14:56.800]  (主席)因為已經是一個人生裡
[00:14:56.800 --> 00:14:59.800]  (主席)好像頭頭碰到黑的時候
[00:14:59.800 --> 00:15:01.800]  (主席)再有些事情發生
[00:15:01.800 --> 00:15:03.800]  (主席)都不知道那些是好還是壞的事情
[00:15:03.800 --> 00:15:05.800]  (主席)最好不要再過來
[00:15:05.800 --> 00:15:07.800]  (主席)就當祂是鬼怪
[00:15:07.800 --> 00:15:10.800]  (主席)我們就會有這樣的心態
[00:15:10.800 --> 00:15:11.800]  (主席)最好
[00:15:11.800 --> 00:15:12.800]  (主席)我好想知道
[00:15:12.800 --> 00:15:14.800]  (主席)這件事是不是很快就會過去
[00:15:14.800 --> 00:15:16.800]  (主席)我想忍耐一下
[00:15:16.800 --> 00:15:17.800]  (主席)不要有什麼
[00:15:17.800 --> 00:15:19.800]  (主席)可能都不想動
[00:15:19.800 --> 00:15:20.800]  (主席)但是
[00:15:20.800 --> 00:15:22.800]  (主席)其實原來神
[00:15:22.800 --> 00:15:24.800]  (主席)已經知道我們的難處
[00:15:24.800 --> 00:15:26.800]  (主席)神已經在我們中間
[00:15:26.800 --> 00:15:27.800]  (主席)一直都在
[00:15:27.800 --> 00:15:29.800]  (主席)已經在我們旁邊
[00:15:29.800 --> 00:15:30.800]  (主席)所以
[00:15:30.800 --> 00:15:32.800]  (主席)這一刻
[00:15:32.800 --> 00:15:34.800]  (主席)其實人很多時候
[00:15:34.800 --> 00:15:36.800]  (主席)就進入了四更天的時候
[00:15:36.800 --> 00:15:38.800]  (主席)就是在一個
[00:15:38.800 --> 00:15:40.800]  (主席)明前最黑暗的時候
[00:15:40.800 --> 00:15:43.800]  (主席)就是人生陷入一場風暴裡面
[00:15:43.800 --> 00:15:46.800]  (主席)可能我們當時只是失去了安全感
[00:15:46.800 --> 00:15:49.800]  (主席)可能我們正正面臨失業
[00:15:49.800 --> 00:15:51.800]  (主席)可能我們婚姻破裂
[00:15:51.800 --> 00:15:54.800]  (主席)可能我們有一個重病
[00:15:54.800 --> 00:15:58.800]  (主席)可能我們一個喜愛的人離開了我們
[00:15:58.800 --> 00:16:01.800]  (主席)我們就好像在一個安全
[00:16:01.800 --> 00:16:03.800]  (主席)一艘船裡面
[00:16:03.800 --> 00:16:07.800]  (主席)本來有一種很自由自在
[00:16:07.800 --> 00:16:09.800]  (主席)飄來飄去
[00:16:09.800 --> 00:16:11.800]  (主席)很好的感受
[00:16:11.800 --> 00:16:13.800]  (主席)突然風浪大作
[00:16:13.800 --> 00:16:17.800]  (主席)整個人從船上拋到海裡
[00:16:17.800 --> 00:16:20.800]  (主席)那種的心情
[00:16:20.800 --> 00:16:22.800]  (主席)那種的失落
[00:16:22.800 --> 00:16:24.800]  (主席)那種的無助
[00:16:24.800 --> 00:16:28.800]  (主席)大家有沒有試過划艇反船?
[00:16:28.800 --> 00:16:30.800]  (主席)沒有吧
[00:16:30.800 --> 00:16:34.800]  (主席)我試過划艇都不走
[00:16:34.800 --> 00:16:36.800]  (主席)幸好沒有反船
[00:16:36.800 --> 00:16:39.800]  (主席)你想想
[00:16:39.800 --> 00:16:41.800]  (主席)如果在那裡無助
[00:16:41.800 --> 00:16:43.800]  (主席)是很慘的事情
[00:16:43.800 --> 00:16:45.800]  (主席)但是
[00:16:45.800 --> 00:16:48.800]  (主席)這種就是人生會面對的危機
