
[00:00:00.000 --> 00:00:06.100]  面對著這個題目是有些膽怯的
[00:10:13.800 --> 00:10:16.200]  不想啊不想啊這樣
[00:10:16.200 --> 00:10:18.100]  可能我們真的忘記了
[00:10:18.100 --> 00:10:20.700]  很多時候你去尋求上帝的心意
[00:10:20.700 --> 00:10:23.400]  你尋求一個朋友的心意
[00:10:23.400 --> 00:10:24.600]  那朋友給你的Suggestion
[00:10:24.600 --> 00:10:25.700]  你當然不聽
[00:10:25.700 --> 00:10:26.300]  沒所謂的
[00:10:26.300 --> 00:10:26.900]  喜歡就聽
[00:10:26.900 --> 00:10:28.300]  不喜歡就不聽
[00:10:28.300 --> 00:10:29.300]  但反過來
[00:10:29.300 --> 00:10:31.700]  譬如你尋求父母的心意
[00:10:31.700 --> 00:10:33.800]  本質上是應該不同
[00:10:33.800 --> 00:10:35.500]  父母給你的意見
[00:10:35.500 --> 00:10:39.500]  應該不是朋友給你的意見那個分別
[00:10:39.500 --> 00:10:41.800]  不然父母很失敗的很坦白
[00:10:41.800 --> 00:10:43.900]  因此當我們面對著
[00:10:43.900 --> 00:10:45.700]  我們想與神同行
[00:10:45.700 --> 00:10:47.600]  和上帝一起行的時候
[00:10:47.600 --> 00:10:49.600]  一定要有Hayaki的
[00:10:49.600 --> 00:10:50.900]  同不同意啊頂姐妹
[00:10:50.900 --> 00:10:52.600]  一班人出來
[00:10:52.600 --> 00:10:54.000]  為什麼會出事啊
[00:10:54.000 --> 00:10:55.700]  人類最麻煩的
[00:10:55.700 --> 00:10:57.200]  就是不是一個人生活
[00:10:57.200 --> 00:10:58.500]  我喜歡吃什麼就吃什麼
[00:10:58.500 --> 00:11:00.100]  我喜歡睡什麼就睡什麼
[00:11:00.100 --> 00:11:01.800]  不知為什麼媽媽又要監禁我吃什麼
[00:11:01.800 --> 00:11:03.500]  媽媽又要我睡什麼
[00:11:03.500 --> 00:11:06.000]  現在是很多青少年很不理解的事
[00:11:06.000 --> 00:11:07.000]  頂姐妹
[00:11:07.000 --> 00:11:08.600]  當有你和我
[00:11:08.600 --> 00:11:10.200]  大家有一件事要處理的
[00:11:10.200 --> 00:11:11.900]  其實這就是我們的人生
[00:11:11.900 --> 00:11:13.100]  你人生所有的problem
[00:11:13.100 --> 00:11:14.600]  都在你的band see裡面
[00:11:14.600 --> 00:11:15.300]  ok
[00:11:15.300 --> 00:11:17.300]  只要這裡能夠協調的時候
[00:11:17.300 --> 00:11:19.500]  我們就少了很多很多的衝突
[00:11:19.500 --> 00:11:21.900]  但是如果我們說與神同行
[00:11:21.900 --> 00:11:23.100]  那這個party上面
[00:11:23.100 --> 00:11:24.300]  你有沒有想過
[00:11:24.300 --> 00:11:25.900]  我們同行的時候
[00:11:25.900 --> 00:11:30.700]  是我們和上帝一起的事
[00:11:30.700 --> 00:11:34.000]  那這一個就有很微妙的變化
[00:11:34.000 --> 00:11:35.800]  小組大家這麼高這麼大
[00:11:35.800 --> 00:11:36.500]  是不是啊
[00:11:36.500 --> 00:11:37.300]  所以大家說
[00:11:37.300 --> 00:11:38.900]  我們去吃什麼
[00:11:38.900 --> 00:11:40.300]  你喜歡吃什麼又不喜歡吃什麼
[00:11:40.300 --> 00:11:42.500]  以前我們這一輩
[00:11:42.500 --> 00:11:43.600]  可能真的不是很相同的
[00:11:43.600 --> 00:11:45.200]  我們通常一班群體
[00:11:45.200 --> 00:11:47.200]  在教會門口
[00:11:47.200 --> 00:11:49.000]  這些其實群很久的
[00:11:49.000 --> 00:11:49.700]  為什麼呢
[00:11:49.700 --> 00:11:51.200]  吃什麼啊吃什麼啊
[00:11:51.200 --> 00:11:52.900]  他說吃A啊他說吃B啊
[00:11:52.900 --> 00:11:53.700]  那大家在這聊聊
[00:11:53.700 --> 00:11:54.900]  吃A好啊吃B好啊
[00:11:54.900 --> 00:11:56.200]  都搞一輪的
[00:11:56.200 --> 00:11:57.700]  但是搞一輪也好
[00:11:57.700 --> 00:11:59.400]  無論如何這一班人
[00:11:59.400 --> 00:12:01.700]  是同一個方向走的
[00:12:01.700 --> 00:12:02.300]  同不同意啊
[00:12:02.300 --> 00:12:05.100]  就是我們有一些連日的頂姐妹
[00:12:05.100 --> 00:12:06.400]  因為我們想一起嘛
[00:12:06.400 --> 00:12:07.300]  那我們就要聊聊
[00:12:07.300 --> 00:12:08.400]  要compromise
[00:12:08.400 --> 00:12:09.100]  今天遷就你
[00:12:09.100 --> 00:12:10.400]  下次就遷就他
[00:12:10.400 --> 00:12:11.600]  或者這次人多
[00:12:11.600 --> 00:12:12.900]  就遷就人多
[00:12:12.900 --> 00:12:14.500]  總之要找到一個藉口
[00:12:14.500 --> 00:12:16.700]  我們一班人這樣去的嘛
[00:12:16.700 --> 00:12:18.300]  現在年輕人很威風
[00:12:18.300 --> 00:12:20.600]  所以其實很少人在這裡
[00:12:20.600 --> 00:12:22.200]  在這裡搓磨的
[00:12:22.200 --> 00:12:22.800]  原因就是
[00:12:22.800 --> 00:12:23.700]  你今天去吃什麼
[00:12:23.700 --> 00:12:24.700]  我吃壽司啊
[00:12:24.700 --> 00:12:25.400]  啊那算了
[00:12:25.400 --> 00:12:26.100]  我吃薄餅啊
[00:12:26.100 --> 00:12:27.700]  bye
[00:12:27.700 --> 00:12:28.600]  bye的了
[00:12:28.600 --> 00:12:29.700]  不需要討論的
[00:12:29.700 --> 00:12:31.100]  他們很獨立的
[00:12:31.100 --> 00:12:32.000]  ok
[00:12:32.000 --> 00:12:34.100]  但是我們想與神同行
[00:12:34.100 --> 00:12:35.800]  我經常說這個題目
[00:12:35.800 --> 00:12:38.000]  我們跟上帝一起的時候
[00:12:38.000 --> 00:12:39.300]  那究竟
[00:12:39.300 --> 00:12:41.300]  誰是王
[00:12:41.300 --> 00:12:42.900]  誰是臣子
[00:12:42.900 --> 00:12:44.200]  誰在高
[00:12:44.200 --> 00:12:45.600]  誰在低
[00:12:45.600 --> 00:12:47.900]  誰聽誰話呢
[00:12:47.900 --> 00:12:50.000]  那這個定義要先談好
[00:12:50.000 --> 00:12:51.000]  不然我們這裡
[00:12:51.000 --> 00:12:51.800]  就是整年講下去
[00:12:51.800 --> 00:12:53.400]  大家在講不同的東西
[00:12:53.400 --> 00:12:55.100]  有一部分的弟兄姊妹
[00:12:55.100 --> 00:12:57.000]  她很想與神同行的
[00:12:57.000 --> 00:12:57.900]  因為
[00:12:57.900 --> 00:13:00.100]  她很想什麼
[00:13:00.100 --> 00:13:01.900]  神聽我講
[00:13:01.900 --> 00:13:03.200]  行不行
[00:13:03.200 --> 00:13:04.100]  神幫我
[00:13:04.100 --> 00:13:04.900]  最主要是神幫我
[00:13:04.900 --> 00:13:06.200]  我想要什麼就得什麼
[00:13:06.200 --> 00:13:07.600]  就是跟拜神一樣
[00:13:07.600 --> 00:13:08.900]  我想女兒進這間學校
[00:13:08.900 --> 00:13:10.500]  就想進這間學校
[00:13:10.500 --> 00:13:11.700]  我想買那隻股票星
[00:13:11.700 --> 00:13:13.200]  就買那隻股票星
[00:13:13.200 --> 00:13:15.200]  我可能要逼到那個最便宜的機票
[00:13:15.200 --> 00:13:16.300]  我就要逼到
[00:13:16.300 --> 00:13:17.700]  我們很多東西是
[00:13:17.700 --> 00:13:18.900]  需要上帝幫助
[00:13:18.900 --> 00:13:21.300]  我們很想上帝真的與我們同行
[00:13:21.300 --> 00:13:22.200]  但是
[00:13:22.200 --> 00:13:24.300]  如果我們領受
[00:13:24.300 --> 00:13:25.900]  這個是上帝對我們的呼召
[00:13:25.900 --> 00:13:28.400]  上帝是想我們與祂同行
[00:13:28.400 --> 00:13:30.000]  那就很不同了
[00:13:30.000 --> 00:13:31.000]  反過來
[00:13:31.000 --> 00:13:32.400]  我們要準備是
[00:13:32.400 --> 00:13:33.700]  我們與上帝說
[00:13:33.700 --> 00:13:37.800]  我們願意跟你去行
[00:13:37.800 --> 00:13:41.500]  那就完全是兩回事
[00:13:41.500 --> 00:13:43.300]  大家知道上帝是不是
[00:13:43.300 --> 00:13:44.600]  那麼刻薄
[00:13:44.600 --> 00:13:46.000]  經常管著你
[00:13:46.000 --> 00:13:48.000]  限制你去做某些事情
[00:13:48.000 --> 00:13:48.700]  其實你問我
[00:13:48.700 --> 00:13:50.600]  我自己在教會這麼多年
[00:13:50.600 --> 00:13:51.900]  我覺得不是的
[00:13:51.900 --> 00:13:55.300]  你宏觀整個世界
