
[00:00:00.000 --> 00:00:02.660]  讓我們一起讀一節聖經
[00:02:00.880 --> 00:02:02.160]  我們看見每一天
[00:02:02.160 --> 00:02:05.640]  我們面對層出不同的選擇
[00:02:05.640 --> 00:02:07.120]  特別在教養兒女的事情上
[00:02:07.120 --> 00:02:09.040]  我們發現做父母的
[00:02:09.040 --> 00:02:11.040]  以前在教養兒女的事情上
[00:02:11.040 --> 00:02:13.120]  父母是無上權威
[00:02:13.120 --> 00:02:17.400]  現在只是眾多選擇中的一個
[00:02:17.400 --> 00:02:20.240]  所以真的是在現今的世代
[00:02:20.240 --> 00:02:23.200]  真的是很不容易怎麼樣教養兒女
[00:02:23.200 --> 00:02:26.600]  所以今天從四方面來分享一下
[00:02:26.600 --> 00:02:30.520]  怎麼樣在現今的世代教養兒女呢
[00:02:30.520 --> 00:02:34.600]  第一個不要輕忽你對兒女的影響力
[00:02:34.600 --> 00:02:39.840]  對你爸媽說不要輕忽你對兒女的影響力
[00:02:39.840 --> 00:02:44.160]  雖然你說現今的世代越變越複雜
[00:02:44.160 --> 00:02:46.960]  雖然在兒女成長的過程當中
[00:02:46.960 --> 00:02:50.320]  我們感覺我們的影響力越來越小
[00:02:50.320 --> 00:02:52.800]  但我還是要提醒你
[00:02:52.800 --> 00:02:57.280]  你在你兒女身上的影響力還是很大的
[00:02:57.280 --> 00:02:59.760]  其實隨著年日的過去
[00:02:59.760 --> 00:03:02.200]  回頭看一下你的兒女
[00:03:02.200 --> 00:03:05.960]  他們不是充滿了你的影子嗎
[00:03:05.960 --> 00:03:09.960]  他們的長相 個性 喜好 習慣
[00:03:09.960 --> 00:03:12.280]  不都是你的樣子嗎
[00:03:12.280 --> 00:03:13.680]  其實你也一樣
[00:03:13.680 --> 00:03:15.960]  如果你仔細看看你自己
[00:03:15.960 --> 00:03:19.200]  無論你察覺與否 你喜歡與否
[00:03:19.200 --> 00:03:23.120]  你多麼像你的父親或母親嗎
[00:03:23.120 --> 00:03:25.720]  你知道我父親已經過世很多年了
[00:03:25.720 --> 00:03:27.400]  但我現在回頭來看
[00:03:27.400 --> 00:03:30.360]  我是越來越像我的父親了
[00:03:30.360 --> 00:03:32.400]  有時候我自己照鏡子我都感覺
[00:03:32.400 --> 00:03:35.240]  這不是我父親的神情嗎
[00:03:35.240 --> 00:03:38.640]  彷彿很像 這不是我父親的神情嗎
[00:03:38.640 --> 00:03:41.560]  他的個性 他的舉動
[00:03:41.560 --> 00:03:43.240]  越來越像
[00:03:43.240 --> 00:03:47.680]  連掉頭髮都像他 真的沒辦法
[00:03:47.680 --> 00:03:50.120]  再看看我自己的女兒們
[00:03:50.120 --> 00:03:52.040]  其實很多的地方
[00:03:52.040 --> 00:03:54.480]  她們跟我跟私母都很像
[00:03:54.480 --> 00:03:56.720]  其實也沒有人故意這樣安排
[00:03:56.720 --> 00:03:58.760]  要她們一定要這樣
[00:03:58.760 --> 00:04:03.320]  好像是一種自然成長的過程
[00:04:03.320 --> 00:04:05.720]  這些年我真的就發現
[00:04:05.720 --> 00:04:07.920]  在她們成長的過程當中
[00:04:07.920 --> 00:04:11.040]  無論我們中間曾經有多少意見的不同
[00:04:11.040 --> 00:04:12.720]  有多少做法的不同
[00:04:12.720 --> 00:04:17.080]  多少的生氣 多少的彼此的爭執
[00:04:17.080 --> 00:04:18.760]  自從回頭來看
[00:04:18.760 --> 00:04:23.280]  她們還真的是踩著我們的腳印向前走的
[00:04:23.280 --> 00:04:25.680]  所以在我們這邊做父母的人
[00:04:25.680 --> 00:04:29.040]  不要輕忽我們的影響力
[00:04:29.040 --> 00:04:31.480]  面對兒女成長的過程
[00:04:31.480 --> 00:04:32.960]  其實我告訴你
[00:04:32.960 --> 00:04:36.840]  你不必太為你的兒女擔心
[00:04:36.840 --> 00:04:41.640]  最重要的是你要好好為主而活
[00:04:41.640 --> 00:04:45.800]  跟你媽說你要好好為主而活
[00:04:45.800 --> 00:04:47.760]  有人說孩子在十二歲以前
[00:04:47.760 --> 00:04:51.080]  會照著你所說的去做
[00:04:51.080 --> 00:04:52.520]  可十二歲以後
[00:04:52.520 --> 00:04:55.560]  他會照著你所做的去做
[00:04:55.560 --> 00:04:59.360]  換句話說 你的榜樣太重要了
[00:04:59.360 --> 00:05:01.320]  如果你希望你的兒女愛神
[00:05:01.320 --> 00:05:04.280]  那你最好自己先來愛神
[00:05:04.280 --> 00:05:07.360]  如果你希望你的兒女做個每天的基督徒
[00:05:07.360 --> 00:05:10.720]  那你最好先做個每天的基督徒
[00:05:10.720 --> 00:05:14.000]  如果你希望你兒女心中有主的火在燃燒
[00:05:14.000 --> 00:05:15.320]  不是世界的火
[00:05:15.320 --> 00:05:18.640]  那最好你自己的生命先被主的火所點燃
[00:05:18.640 --> 00:05:19.960]  Amen
[00:05:19.960 --> 00:05:21.000]  很多時候在教會裡面
[00:05:21.000 --> 00:05:23.080]  我們很喜歡批評論斷
[00:05:23.080 --> 00:05:26.160]  這個人很愛主 那個人不大愛主
[00:05:26.160 --> 00:05:28.320]  但真正的問題是
[00:05:28.320 --> 00:05:31.240]  你愛主嗎
[00:05:31.240 --> 00:05:34.400]  Oswald Smith他曾經說一句話
[00:05:34.400 --> 00:05:38.120]  他說福音書其實有五本
[00:05:38.120 --> 00:05:40.840]  你說不是只有四本嗎 沒錯
[00:05:40.840 --> 00:05:43.080]  馬太 馬可 路加 約翰
[00:05:43.080 --> 00:05:46.840]  最後第五本他說就是你啦
[00:05:46.840 --> 00:05:49.600]  一般人所讀的是前四本福音書
[00:05:49.600 --> 00:05:51.360]  但你身旁周圍所讀的
[00:05:51.360 --> 00:05:53.400]  特別你家人所讀的
[00:05:53.400 --> 00:05:57.280]  就是第五本書就是你啦
[00:05:57.280 --> 00:06:01.280]  很多時候我們常常急於改變我們的家人
[00:06:01.280 --> 00:06:03.360]  改變我們的兒女
[00:06:03.360 --> 00:06:04.920]  很多時候我們按照我們的標準
[00:06:04.920 --> 00:06:07.000]  來衡量我們的兒女
[00:06:07.000 --> 00:06:09.760]  可是你可知道很多時候你的兒女
[00:06:09.760 --> 00:06:14.160]  也是按照他們的標準在衡量你
[00:06:14.160 --> 00:06:17.160]  你是否曾經想過
[00:06:17.160 --> 00:06:22.080]  你在你兒女眼中是怎麼樣一個父母呢
[00:06:22.080 --> 00:06:23.720]  你父母曾經想過
[00:06:23.720 --> 00:06:28.400]  你在你兒女眼中是怎麼樣一個基督徒呢
[00:06:28.400 --> 00:06:34.080]  你的兒女是要從你的身上來認識真神的
[00:06:34.080 --> 00:06:35.440]  Amen
[00:06:35.440 --> 00:06:38.640]  我還最記得有一位弟兄曾經做一個見證
[00:06:38.640 --> 00:06:41.040]  他說在他一生當中
[00:06:41.040 --> 00:06:45.520]  對他的信仰影響最大的一件事情
[00:06:45.520 --> 00:06:47.760]  就是他在小時候
[00:06:47.760 --> 00:06:51.880]  有一次他們的家被火燒燬了
[00:06:51.880 --> 00:06:55.000]  他就記得他的父親
[00:06:55.000 --> 00:06:59.920]  帶領他們全家跪在地上
[00:06:59.920 --> 00:07:01.760]  一同感謝
[00:07:01.760 --> 00:07:07.080]  為了神保守他們全家平安來感謝神
[00:07:07.080 --> 00:07:12.120]  他說他一生當中無法忘記這個畫面
[00:07:12.120 --> 00:07:16.240]  一直到如今都影響著他
[00:07:16.240 --> 00:07:18.840]  在我們一生當中真的看見
[00:07:18.840 --> 00:07:23.600]  我們的生命是會影響到我們的孩童的
[00:07:23.600 --> 00:07:28.600]  所以千萬不要輕忽你對兒女的影響力
[00:07:28.600 --> 00:07:29.960]  Amen
[00:07:29.960 --> 00:07:31.240]  第二
[00:07:31.240 --> 00:07:35.400]  你要相信神今天仍然能夠工作
[00:07:35.400 --> 00:07:37.400]  跟你們說要相信神今天仍然能夠工作
[00:07:37.400 --> 00:07:40.520]  跟他說
[00:07:40.520 --> 00:07:41.720]  我很喜歡你的經文
[00:07:41.720 --> 00:07:44.720]  在以佛所述第三章二十九名同來念來
[00:07:44.720 --> 00:07:48.040]  神能照著運行在我們心裡的大力
[00:07:48.040 --> 00:07:50.760]  充充足足的成就一切
[00:07:50.760 --> 00:07:54.680]  超過我們所求所想
[00:07:54.680 --> 00:07:56.000]  弟兄姐妹你要真的知道
[00:07:56.000 --> 00:07:58.520]  今天我們的神能夠
[00:07:58.520 --> 00:08:02.480]  而且他樂意在我們身上來工作
[00:08:02.480 --> 00:08:04.400]  他今天仍然樂意
[00:08:04.400 --> 00:08:08.240]  將一個活潑的信心放在我們的裡面
[00:08:08.240 --> 00:08:11.880]  他仍然能夠將屬靈偉大的夢想
[00:08:11.880 --> 00:08:14.880]  放在我們的兒女的身上
[00:08:14.880 --> 00:08:16.640]  弟兄姐今天你一點
[00:08:16.640 --> 00:08:21.280]  不要被這個世界上的黑暗的詮釋所欺騙
[00:08:21.280 --> 00:08:24.640]  叫你心中害怕恐懼
[00:08:24.640 --> 00:08:28.520]  你要知道今天我們的神仍然坐在寶座上
[00:08:28.520 --> 00:08:32.600]  他今天仍然能夠突破一切黑暗詮釋
[00:08:32.600 --> 00:08:35.000]  在我們心靈深處來運行
[00:08:35.000 --> 00:08:36.560]  Amen
[00:08:36.560 --> 00:08:38.640]  提姆南後書第一章第十二節
[00:08:38.640 --> 00:08:40.080]  我非常喜歡你的經文
[00:08:40.080 --> 00:08:41.520]  我們一同來念來
[00:08:41.520 --> 00:08:44.400]  為這緣故我也受這些苦難
[00:08:44.400 --> 00:08:46.120]  然而我不以為此
[00:08:46.120 --> 00:08:48.680]  因為知道我所信的是誰
[00:08:48.680 --> 00:08:52.000]  也深信祂能保全我所交付祂的
[00:08:52.000 --> 00:08:54.400]  直到那日
[00:08:54.400 --> 00:08:56.800]  這是保羅的話
[00:08:56.800 --> 00:08:58.160]  在保羅的生命當中
[00:08:58.160 --> 00:09:02.200]  在那個時刻他遇到各樣的艱難跟逼迫
[00:09:02.200 --> 00:09:04.800]  但他說無論如何
[00:09:04.800 --> 00:09:07.320]  無論環境多麼艱難
[00:09:07.320 --> 00:09:11.680]  他說我知道我所信的是誰
[00:09:11.680 --> 00:09:16.040]  而且深信祂能夠保全我所交付祂的
[00:09:16.040 --> 00:09:18.400]  直到那日
[00:09:18.400 --> 00:09:22.480]  弟兄姐今天我們所信的神不但是全人的神
[00:09:22.480 --> 00:09:27.040]  而且祂能夠保全我們所交付祂的
[00:09:27.040 --> 00:09:29.200]  直到那日
[00:09:29.200 --> 00:09:33.520]  你可知道神有多麼看重你嗎
[00:09:33.520 --> 00:09:35.560]  神不但看重你
[00:09:35.560 --> 00:09:39.600]  神也看重你所交託給祂的
[00:09:39.600 --> 00:09:41.480]  多麼寶貴
[00:09:41.480 --> 00:09:45.320]  多少在我們裡面多少的憂慮多少的恐懼
[00:09:45.320 --> 00:09:49.680]  多少我們把我們所需要交託給神
[00:09:49.680 --> 00:09:52.920]  你可知道神多麼看重你所交託祂的
[00:09:52.920 --> 00:09:55.200]  神說祂要保全
[00:09:55.200 --> 00:09:59.240]  保全在原文裡面是護衛
[00:09:59.240 --> 00:10:02.120]  保衛 保護
[00:10:02.120 --> 00:10:06.080]  神要保衛你所交託祂的直到那日
[00:10:06.080 --> 00:10:07.200]  什麼是那日
[00:10:07.200 --> 00:10:09.600]  那日直到我們見主面的日子
[00:10:09.600 --> 00:10:12.120]  哈利路亞
[00:10:12.120 --> 00:10:15.960]  一旦你能夠明白神的應許
[00:10:15.960 --> 00:10:19.440]  你就要緊緊抓住神的應許
[00:10:19.440 --> 00:10:21.800]  為你的家人來禱告
[00:10:21.800 --> 00:10:23.320]  為你的兒女來禱告
[00:10:23.320 --> 00:10:24.600]  Amen
[00:10:24.600 --> 00:10:27.880]  因為要向著主啊
[00:10:27.880 --> 00:10:33.880]  你是能夠保全我所交付你的直到那日
[00:10:33.880 --> 00:10:36.640]  要不斷的為你的家人來禱告
[00:10:36.640 --> 00:10:40.160]  我常說禱告不是你最後沒有辦法的辦法
[00:10:40.160 --> 00:10:43.840]  禱告是最好的辦法
[00:10:43.840 --> 00:10:45.560]  你說怎麼樣為兒女來禱告呢
[00:10:45.560 --> 00:10:50.760]  三方面 第一個要求神賜下盼望的靈
[00:10:50.760 --> 00:10:55.240]  多少時候我們看見孩子們的眼光是很短淺的
[00:10:55.240 --> 00:10:57.560]  他們常常只看見現在
[00:10:57.560 --> 00:11:00.480]  他們看不見將來的願景
[00:11:00.480 --> 00:11:03.160]  他們只看現在眼前的挫折
[00:11:03.160 --> 00:11:07.680]  他們看不見神在他們身上美好的計畫
[00:11:07.680 --> 00:11:11.920]  所以我們要求神不斷用盼望的靈來充滿他們
[00:11:11.920 --> 00:11:16.840]  讓他們在人生的道路當中不至於絕望
[00:11:16.840 --> 00:11:19.440]  人也許會叫他們失望
[00:11:19.440 --> 00:11:23.120]  但我們的神永遠不會叫他們失望
[00:11:23.120 --> 00:11:26.200]  我們要求神賜下盼望的靈在他們心中
[00:11:26.200 --> 00:11:30.480]  讓他們確信他們的生命是有明天的
[00:11:30.480 --> 00:11:35.280]  而且他們的明天在上帝的手中
[00:11:35.280 --> 00:11:37.280]  第二我們要求神賜下什麼呢
[00:11:37.280 --> 00:11:39.560]  信心的靈
[00:11:39.560 --> 00:11:42.320]  要求神賜下信心的靈
[00:11:42.320 --> 00:11:47.560]  因為多少時候當我們的孩子們面對周圍的環境的壓力的時候
[00:11:47.560 --> 00:11:50.720]  他們心中多麼的害怕
[00:11:50.720 --> 00:11:52.480]  他們真的缺乏信心
[00:11:52.480 --> 00:11:59.560]  因為他們覺得他們沒有力量去抵擋他們生活周圍的試探跟引誘
[00:11:59.560 --> 00:12:04.720]  所以我們要求神不斷用信心的靈來充滿他們
[00:12:04.720 --> 00:12:09.400]  讓他們真的持守從神那裡來的信仰
[00:12:09.400 --> 00:12:12.000]  能夠相信靠著那加給他們力量
[00:12:12.000 --> 00:12:14.760]  他們凡事都能做
[00:12:14.760 --> 00:12:19.480]  要為他們祈求有耶穌亞那種勇敢的心
[00:12:19.480 --> 00:12:21.760]  能夠面對約旦河
[00:12:21.760 --> 00:12:26.840]  相信神能夠在大水當中為他們開道路
[00:12:26.840 --> 00:12:28.360]  面對耶利歌
[00:12:28.360 --> 00:12:33.360]  要相信神能夠為他們拆除一切堅固的引雷
[00:12:33.360 --> 00:12:36.800]  求神賜下那信心的靈
[00:12:36.800 --> 00:12:40.640]  第三要求神賜下智慧的靈
[00:12:40.640 --> 00:12:42.880]  賜下智慧的靈
[00:12:42.880 --> 00:12:46.840]  因為多少時候我們的孩子在面對人生的各樣選擇的時候
[00:12:46.840 --> 00:12:50.120]  他們不知道當做如何的選擇
[00:12:50.120 --> 00:12:52.640]  我們要為孩子們來禱告
[00:12:52.640 --> 00:12:55.680]  不但只為他們的功課來禱告
[00:12:55.680 --> 00:12:59.000]  更是要求神賜下智慧
[00:12:59.000 --> 00:13:01.960]  因為真言第四章第七節怎麼說呢
[00:13:01.960 --> 00:13:05.320]  這裡說智慧為首
[00:13:05.320 --> 00:13:08.840]  要得到智慧在你一切所知之內必得聰明
[00:13:08.840 --> 00:13:10.840]  智慧是很重要的
[00:13:10.840 --> 00:13:13.640]  換句話說為首
[00:13:13.640 --> 00:13:17.800]  我們要為孩子求的是要求智慧
[00:13:17.800 --> 00:13:20.320]  因為我們不可能每天陪伴他們
[00:13:20.320 --> 00:13:24.960]  可是神的靈卻能夠永遠與他們同在
[00:13:24.960 --> 00:13:27.120]  神能夠賜下智慧
[00:13:27.120 --> 00:13:31.920]  讓他們在正確的時機能夠做正確的選擇
[00:13:31.920 --> 00:13:36.400]  你們你要每一天為你的兒女來禱告
[00:13:36.400 --> 00:13:40.800]  甚至當你的兒女甚至被逆遠離神的時候
[00:13:40.810 --> 00:13:44.810]  我告訴你 你們要持續為祂們禱告
[00:13:44.810 --> 00:13:50.810]  因為深信我們的神能夠保全我們所教託祂的
[00:13:50.810 --> 00:13:52.810]  直到那日
[00:13:52.810 --> 00:13:54.810]  Amen
[00:13:54.810 --> 00:13:56.810]  Hallelujah
[00:13:56.810 --> 00:14:00.810]  第三 你要調整你對兒女的期望
[00:14:00.810 --> 00:14:02.810]  跟你們說要調整你對兒女的期望
[00:14:02.810 --> 00:14:08.810]  我發現今天中國父母兒女之間
[00:14:08.810 --> 00:14:12.810]  衝突最大的原因
[00:14:12.810 --> 00:14:15.810]  常常就在於期望
[00:14:15.810 --> 00:14:17.810]  父母的期望
[00:14:17.810 --> 00:14:20.810]  這並不是說我們不愛我們的兒女
[00:14:20.810 --> 00:14:21.810]  我們都很愛
[00:14:21.810 --> 00:14:23.810]  事實上今天我們所做的一切
[00:14:23.810 --> 00:14:25.810]  都是出於愛 不是嗎
[00:14:25.810 --> 00:14:27.810]  但問題是
[00:14:27.810 --> 00:14:30.810]  人的愛實在太有限了
[00:14:30.810 --> 00:14:33.810]  人的愛愛到深處
[00:14:33.810 --> 00:14:35.810]  我常說問題重重
[00:14:35.810 --> 00:14:37.810]  什麼問題呢
[00:14:37.810 --> 00:14:40.810]  就是control
[00:14:40.810 --> 00:14:42.810]  掌控
[00:14:42.810 --> 00:14:45.810]  愛到深處我們就要
[00:14:45.810 --> 00:14:48.810]  跟著我們做一樣才行
[00:14:48.810 --> 00:14:50.810]  按照我的心意去做才行
[00:14:50.810 --> 00:14:54.810]  按照我的方法去做才行
[00:14:54.810 --> 00:14:56.810]  你知道
[00:14:56.810 --> 00:14:59.810]  中國父母與兒女之間
[00:14:59.810 --> 00:15:02.810]  有一句經典的名言
[00:15:02.810 --> 00:15:06.810]  是每一句連續句都會出現的一句話
[00:15:06.810 --> 00:15:08.810]  那句話就是
[00:15:08.810 --> 00:15:12.810]  我這樣做都是為了你好
[00:15:12.810 --> 00:15:14.810]  你聽過沒有
[00:15:14.810 --> 00:15:17.810]  你講過沒有
[00:15:17.810 --> 00:15:22.810]  可是常常兒女都一點不覺得是如此
[00:15:22.810 --> 00:15:25.810]  這種不正確的期望
[00:15:25.810 --> 00:15:29.810]  就讓我們常常只求自己的益處
[00:15:29.810 --> 00:15:30.810]  不是嗎
[00:15:30.810 --> 00:15:33.810]  就不懂得尋求別人的益處
[00:15:33.810 --> 00:15:37.810]  更不懂得尋求兒女的益處
[00:15:37.810 --> 00:15:41.810]  所以衝突就產生了嘛
[00:15:41.810 --> 00:15:44.810]  但今天我們一定要明白一件事情
[00:15:44.810 --> 00:15:48.810]  那就是無論我們人怎麼想
[00:15:48.810 --> 00:15:52.810]  我們想的都是太有限了
[00:15:52.810 --> 00:15:56.810]  難怪以賽亞書五十五章第九節這裡講得很清楚
[00:15:56.810 --> 00:15:59.810]  神說天怎麼樣高過地
[00:15:59.810 --> 00:16:04.810]  神說照樣我的道路高過你們的道路
[00:16:04.810 --> 00:16:07.810]  我的意念高過你們的意念
[00:16:07.810 --> 00:16:10.810]  這裡說天怎麼樣高過地
[00:16:10.810 --> 00:16:12.810]  哎呀 地怎麼能跟天比呢
[00:16:12.810 --> 00:16:14.810]  你想想看
[00:16:14.810 --> 00:16:17.810]  所以中國有句話說天壤之別
[00:16:17.810 --> 00:16:21.810]  差太遠了 沒得比了
[00:16:21.810 --> 00:16:23.810]  很多時候我們這個小小的腦袋
[00:16:23.810 --> 00:16:25.810]  為我們的家庭
[00:16:25.810 --> 00:16:28.810]  為我們的兒女的想法跟期望
[00:16:28.810 --> 00:16:33.810]  我告訴你跟神所能做的差太遠了
[00:16:33.810 --> 00:16:36.810]  怎麼能比呢
[00:16:36.810 --> 00:16:39.810]  這為什麼今天我們真的需要學習一件事情
[00:16:39.810 --> 00:16:41.810]  需要把我們對兒女的期望
[00:16:41.810 --> 00:16:44.810]  那小小的期望
[00:16:44.810 --> 00:16:46.810]  要帶到神的面前
[00:16:46.810 --> 00:16:51.810]  容許神按照祂偉大的心意
[00:16:51.810 --> 00:16:54.810]  來調整我們的期望
[00:16:54.810 --> 00:16:56.810]  你們
[00:16:56.810 --> 00:16:59.810]  我就想到主耶穌的母親瑪利亞
[00:16:59.810 --> 00:17:03.810]  你知道你真的很難想像當
[00:17:03.810 --> 00:17:06.810]  耶穌被釘在十字架上
[00:17:06.810 --> 00:17:09.810]  瑪利亞在十字架下面
[00:17:09.810 --> 00:17:13.810]  看著耶穌被釘死在十字架
[00:17:13.810 --> 00:17:15.810]  她心中那種感受
[00:17:15.810 --> 00:17:18.810]  你真的很難去想像
[00:17:18.810 --> 00:17:23.810]  耶穌是神所賜給她這麼一個特別的孩子
[00:17:23.810 --> 00:17:25.810]  與眾不同啊 真的
[00:17:25.810 --> 00:17:28.810]  回想耶穌在出生的時候
[00:17:28.810 --> 00:17:31.810]  是天使親自來報信
[00:17:31.810 --> 00:17:34.810]  東方博士來朝拜
[00:17:34.810 --> 00:17:38.810]  誰家的孩子是這樣 沒有啦
[00:17:38.810 --> 00:17:41.810]  你看見耶穌後來長大成神
[00:17:41.810 --> 00:17:44.810]  他在聖殿裡面講到都沒有能力
[00:17:44.810 --> 00:17:46.810]  行多少神蹟奇事
[00:17:46.810 --> 00:17:48.810]  眾人都跟隨他
[00:17:48.810 --> 00:17:51.810]  從任何角度來講
[00:17:51.810 --> 00:17:56.810]  耶穌都好像滿足瑪利亞心中那個期望
[00:17:56.810 --> 00:18:00.810]  值得驕傲的一個孩子
[00:18:00.810 --> 00:18:02.810]  但現在時候到了
[00:18:02.810 --> 00:18:05.810]  耶穌必須按照神的心意
[00:18:05.810 --> 00:18:08.810]  被釘在十字架上
[00:18:08.810 --> 00:18:10.810]  這個景象
[00:18:10.810 --> 00:18:14.810]  可以說跟祂本來的期望完全不同
[00:18:14.810 --> 00:18:16.810]  不但完全不同是
[00:18:16.810 --> 00:18:21.810]  根本是夢想的破碎 我告訴你
[00:18:21.810 --> 00:18:23.810]  但是我也要說
[00:18:23.810 --> 00:18:28.810]  當瑪利亞選擇順服下來之後
[00:18:28.810 --> 00:18:30.810]  當她看見後來神怎麼樣
[00:18:30.810 --> 00:18:32.810]  叫耶穌從死裡復活
[00:18:32.810 --> 00:18:34.810]  成為萬民的救主的時候
[00:18:34.810 --> 00:18:38.810]  這更是遠遠超過她曾經所想像過的
[00:18:38.810 --> 00:18:40.810]  你們
[00:18:40.810 --> 00:18:44.810]  第二點 今天當我們在養育孩子的時候
[00:18:44.810 --> 00:18:46.810]  一定要求神幫助我們
[00:18:46.810 --> 00:18:48.810]  調整我們對神的期望
[00:18:48.810 --> 00:18:52.810]  好讓他們一生能夠走在神的道路上
[00:18:52.810 --> 00:18:54.810]  你們
[00:18:54.810 --> 00:18:57.810]  第二點 今天我們真的需要明白一件事
[00:18:57.810 --> 00:19:01.810]  就是我們孩子的生命是從神而來的
[00:19:01.810 --> 00:19:06.810]  神在這孩子的生命當中是有祂的計劃的
[00:19:06.810 --> 00:19:11.810]  正好像神在你我身上是有計劃的是一樣
[00:19:11.810 --> 00:19:13.810]  做父母的
[00:19:13.810 --> 00:19:15.810]  我們最重要的責任
[00:19:15.810 --> 00:19:21.810]  不是把孩子帶進我們的期望當中
[00:19:21.810 --> 00:19:26.810]  而是要把我們的孩子帶到神的計劃當中
[00:19:26.810 --> 00:19:29.810]  我再次說做父母最重要一件事情
[00:19:29.810 --> 00:19:32.810]  不是把兒女帶進我們的期望當中
[00:19:32.810 --> 00:19:37.810]  而是把我們的孩子帶進神的計劃當中
[00:19:37.810 --> 00:19:41.810]  我的意思不是叫我們每個孩子都做傳道人 不是的
[00:19:41.810 --> 00:19:46.810]  事實上光做傳道人是不足以影響這個世代的
[00:19:46.810 --> 00:19:49.810]  但同樣 如果我們的下一代
[00:19:49.810 --> 00:19:53.810]  都是按照我們的期望成為工程師 律師 醫生
[00:19:53.810 --> 00:19:58.810]  我告訴你也是不足以影響世代的
[00:19:58.810 --> 00:20:00.810]  我們要求神帶領我們
[00:20:00.810 --> 00:20:03.810]  讓我們的孩子能夠進入到各行各業當中
[00:20:03.810 --> 00:20:06.810]  我常說我們今天需要偉大的政治家
[00:20:06.810 --> 00:20:10.810]  藝術家 文學家 甚至電影製作者
[00:20:10.810 --> 00:20:14.810]  我們要容許神帶領我們下一代進入各行各業裡面
[00:20:14.810 --> 00:20:17.810]  能夠成為影響世代的器皿
[00:20:17.810 --> 00:20:22.810]  我們要容許神來調整我們對兒女的期望
[00:20:22.810 --> 00:20:26.810]  能夠把我們的孩子能夠帶進神的心意
[00:20:26.810 --> 00:20:29.810]  帶進神的計劃當中
[00:20:29.810 --> 00:20:30.810]  你們
[00:20:30.810 --> 00:20:32.810]  最後第四
[00:20:32.810 --> 00:20:34.810]  要陪伴你的兒女成長
[00:20:34.810 --> 00:20:38.810]  跟你們說要陪伴你的兒女成長
[00:20:38.810 --> 00:20:41.810]  成長是一個過程
[00:20:41.810 --> 00:20:44.810]  在這過程當中你發現做父母的
