
[00:00:00.000 --> 00:00:07.280]  很高興今天能夠跟大家一起思想耶穌的比喻
[00:09:14.560 --> 00:09:15.320]  我們一起讀
[00:09:15.320 --> 00:09:18.000]  神的道是活的 是有效的
[00:09:18.000 --> 00:09:20.200]  比一切兩人的劍更鋒利
[00:09:20.200 --> 00:09:21.800]  甚至可以刺入
[00:09:21.800 --> 00:09:24.600]  剖開靈與魂 關節與骨髓
[00:09:24.600 --> 00:09:28.120]  並且能夠辨明心中的思念
[00:09:28.120 --> 00:09:29.760]  思想與依念
[00:09:29.760 --> 00:09:32.360]  神不僅創造宇宙 維持宇宙
[00:09:32.360 --> 00:09:36.480]  神還能夠幫助你瞭解自己
[00:09:36.480 --> 00:09:39.720]  我們人最大的問題就是不瞭解自己
[00:09:39.720 --> 00:09:41.240]  不知道自己的強弱
[00:09:41.240 --> 00:09:45.840]  很多公司要做一個SWOT
[00:09:45.840 --> 00:09:49.440]  就是明白自己的強項、弱項
[00:09:49.440 --> 00:09:53.240]  明白有什麼機遇、有什麼威脅
[00:09:53.240 --> 00:09:56.240]  很多時候人們不瞭解自己
[00:09:56.240 --> 00:09:58.080]  不瞭解別人
[00:09:58.080 --> 00:10:01.560]  原來神的話能夠像一把劍那樣
[00:10:01.560 --> 00:10:02.480]  幫助你
[00:10:02.480 --> 00:10:06.040]  將你心中的思想和意念辨明
[00:10:06.040 --> 00:10:08.000]  很厲害
[00:10:08.000 --> 00:10:12.040]  神的話比心理學家更重要
[00:10:12.040 --> 00:10:13.200]  有一位姐妹跟我說
[00:10:13.200 --> 00:10:15.600]  她的親戚去看心理學家
[00:10:15.600 --> 00:10:17.160]  越看越麻煩
[00:10:17.160 --> 00:10:19.680]  回家這位姐妹還沒讀過
[00:10:19.680 --> 00:10:21.120]  不是專業的
[00:10:21.120 --> 00:10:23.800]  但她就幫他解釋解釋
[00:10:23.800 --> 00:10:25.440]  用神的話全部
[00:10:25.440 --> 00:10:29.440]  將心理學家所做的錯誤全部解釋回頭
[00:10:29.440 --> 00:10:33.000]  神的話比心理學家更厲害
[00:10:33.000 --> 00:10:36.640]  我再看一看神的話
[00:10:36.640 --> 00:10:40.520]  耶穌被魔鬼試探
[00:10:40.520 --> 00:10:42.480]  《馬太福音》四章四節我們一起讀
[00:10:42.480 --> 00:10:45.000]  人活着不是單靠食物
[00:10:45.000 --> 00:10:50.040]  今次靠神口裏所出這一切
[00:10:50.040 --> 00:10:53.760]  神的話是維持你的生命
[00:10:53.760 --> 00:10:55.000]  不是單靠食物
[00:10:55.000 --> 00:10:57.760]  如果只是食物是不夠的
[00:10:57.760 --> 00:11:01.680]  神的話是你的生命所必需的
[00:11:01.680 --> 00:11:03.400]  我們現在很講營養
[00:11:03.400 --> 00:11:04.840]  嬰兒的養料
[00:11:04.840 --> 00:11:05.920]  不知道我這麼蠢
[00:11:05.920 --> 00:11:09.280]  原來這麼多的營養奶品我都沒喫
[00:11:09.280 --> 00:11:12.520]  其實你講過的不要相信那麼多
[00:11:12.520 --> 00:11:15.960]  但是神的話就重要
[00:11:15.960 --> 00:11:18.440]  還有我們一起看
[00:11:18.440 --> 00:11:19.680]  繼續讀
[00:11:19.680 --> 00:11:22.040]  《路加福音》十一章二十七到二十八節
[00:11:22.040 --> 00:11:24.360]  耶穌正說這些話的時候
[00:11:24.360 --> 00:11:27.320]  羣衆中有一個女人高聲對她說
[00:11:27.320 --> 00:11:30.160]  懷你胎 保養你的
[00:11:30.160 --> 00:11:32.120]  有福了 她說 是的
[00:11:32.120 --> 00:11:35.920]  卻還不如聽神的道而遵守的人有福
[00:11:35.920 --> 00:11:37.000]  哇 有沒有想到
[00:11:37.000 --> 00:11:38.680]  你想不想做瑪利亞
[00:11:38.680 --> 00:11:40.160]  有哪個女士不想做瑪利亞
[00:11:40.160 --> 00:11:42.600]  哇 瑪利亞真的很好
[00:11:42.600 --> 00:11:44.640]  一個很聖潔的神都用的
[00:11:44.640 --> 00:11:45.520]  但是耶穌說
[00:11:45.520 --> 00:11:48.560]  如果你聽神的話而遵守
[00:11:48.560 --> 00:11:51.320]  你比祂還要有福
[00:11:51.320 --> 00:11:53.960]  上帝看自己的話多麼重要
[00:11:53.960 --> 00:11:54.960]  下一節我們一起讀
[00:11:54.960 --> 00:11:57.240]  提摩太后詩三章十六到十七節
[00:11:57.240 --> 00:11:59.680]  這裏我們是用新日本的
[00:11:59.680 --> 00:12:00.680]  所以讀法有少許不同
[00:12:00.680 --> 00:12:02.120]  但是容易明白一點
[00:12:02.120 --> 00:12:04.400]  全部聖經都是神所默示的
[00:12:04.400 --> 00:12:07.920]  在教訓 搭闢矯正和公義的訓練
[00:12:07.920 --> 00:12:09.880]  各方面都是有益的
[00:12:09.880 --> 00:12:12.560]  爲要叫屬神的人裝備好
[00:12:12.560 --> 00:12:15.120]  可以完成各樣的善功
[00:12:15.120 --> 00:12:15.880]  哇 厲不厲害
[00:12:15.880 --> 00:12:18.080]  我們很多時候爲子女找學校
[00:12:18.080 --> 00:12:20.080]  有誰爲子女找學校的
[00:12:20.080 --> 00:12:22.320]  找一間好的名校
[00:12:22.320 --> 00:12:23.720]  老師真的好
[00:12:23.720 --> 00:12:27.920]  預備他將來做個醫生、法官、律師
[00:12:27.920 --> 00:12:31.320]  賺大錢或者什麼的
[00:12:31.320 --> 00:12:32.600]  都不及神的話好
[00:12:32.600 --> 00:12:34.720]  神的話就不用你搭凳子
[00:12:34.720 --> 00:12:35.720]  又不用你排隊
[00:12:35.720 --> 00:12:40.200]  又不用你找人情找一間好學位
[00:12:40.200 --> 00:12:41.680]  神的話就在這裏
[00:12:41.680 --> 00:12:43.040]  整本聖經就在這裏
[00:12:43.040 --> 00:12:44.800]  我很開心看到這本聖經
[00:12:44.800 --> 00:12:46.600]  哇 這麼大的字
[00:12:46.600 --> 00:12:48.640]  我以爲差不多在這裏都能看到
[00:12:48.640 --> 00:12:50.640]  但是神的話就在你家裏面
[00:12:50.640 --> 00:12:52.600]  聖經就在那裏
[00:12:52.600 --> 00:13:01.800]  其實真的是上帝的恩典
[00:13:01.800 --> 00:13:04.000]  既然神的話那麼重要
[00:13:04.000 --> 00:13:06.680]  如果我們失去了神的話語
[00:13:06.680 --> 00:13:07.800]  有什麼後果呢
[00:13:07.800 --> 00:13:09.600]  剛纔同事博士說
[00:13:09.600 --> 00:13:13.480]  基督徒的危險就在
[00:13:13.480 --> 00:13:15.000]  閱讀神的話語裏面
[00:13:15.000 --> 00:13:16.280]  既然失去了祂
[00:13:16.280 --> 00:13:19.360]  那失去了神的話有什麼問題呢
[00:13:19.360 --> 00:13:21.880]  耶穌基督就對我們說
[00:13:21.880 --> 00:13:24.160]  第一
[00:13:24.160 --> 00:13:31.560]  失去了神的話就會不結果子
[00:13:31.560 --> 00:13:33.760]  那果子是什麼呢
[00:13:33.760 --> 00:13:35.880]  其中一個很重要的果子
[00:13:35.880 --> 00:13:38.880]  是聖靈所結的果子
[00:13:38.880 --> 00:13:46.400]  仁愛 喜樂 和平 忍耐 恩慈 良善 信實 溫柔 節制
[00:13:46.400 --> 00:13:48.600]  這其實是一個果子
[00:13:48.600 --> 00:13:49.720]  你可以想象
[00:13:49.720 --> 00:13:50.840]  一個生命裏面
[00:13:50.840 --> 00:13:53.080]  如果有這個果子的基督徒
[00:13:53.080 --> 00:13:55.160]  比一些沒有這個果子的基督徒
[00:13:55.160 --> 00:13:56.800]  是否快樂很多
[00:13:56.800 --> 00:14:00.120]  有仁愛 有喜樂 有和平
[00:14:00.120 --> 00:14:03.280]  有忍耐 恩慈 良善 信實 溫柔 節制
[00:14:03.280 --> 00:14:07.640]  是非常美德的
[00:14:07.640 --> 00:14:09.640]  如果一個基督徒有這個果子
[00:14:09.640 --> 00:14:10.560]  是成功的
[00:14:10.560 --> 00:14:12.240]  如果一個人沒有這個果子
[00:14:12.240 --> 00:14:15.200]  其實你的生命都很暗淡
[00:14:15.200 --> 00:14:17.600]  又沒有仁愛 又不開心
[00:14:17.600 --> 00:14:19.600]  又沒有平安 又沒有忍耐
[00:14:19.600 --> 00:14:22.200]  又不夠恩慈 又不良善
[00:14:22.200 --> 00:14:24.200]  不良善就是壞蛋
[00:14:24.200 --> 00:14:25.480]  邪惡
[00:14:25.480 --> 00:14:27.280]  又沒有信實
[00:14:27.280 --> 00:14:29.200]  又沒有溫柔 又沒有節制
[00:14:29.200 --> 00:14:30.920]  就是亂農
[00:14:30.920 --> 00:14:32.240]  沒有神的果子
[00:14:32.240 --> 00:14:33.520]  沒有神的話語
[00:14:33.520 --> 00:14:38.440]  就不結果子
[00:14:38.440 --> 00:14:40.800]  《約翰福音》17:17
[00:14:40.800 --> 00:14:42.640]  耶穌基督在最後晚餐的時候
[00:14:42.640 --> 00:14:43.920]  祈禱對神說
[00:14:43.920 --> 00:14:46.560]  求你用真理使祂們成性
[00:14:46.560 --> 00:14:50.120]  你的道就是真理
[00:14:50.120 --> 00:14:52.120]  聖靈就是使用神的話
[00:14:52.120 --> 00:14:58.640]  來結證信徒的生命
[00:14:58.640 --> 00:15:01.120]  還有如果我們失去了神的話
[00:15:01.120 --> 00:15:03.800]  就不是耶穌基督的門徒了
[00:15:03.800 --> 00:15:07.120]  因爲耶穌基督在
[00:15:07.120 --> 00:15:10.200]  在《路加福音》第6章43節
[00:15:10.200 --> 00:15:13.080]  祂說好樹不能結壞果子
[00:15:13.080 --> 00:15:17.560]  壞樹不能結好的果子
[00:15:17.560 --> 00:15:19.920]  然後在《約翰福音》8章31節
[00:15:19.920 --> 00:15:21.920]  祂說你們持守我的道
[00:15:21.920 --> 00:15:24.560]  就真是我的門徒
[00:15:24.560 --> 00:15:25.840]  如果你沒有神的話語
[00:15:25.840 --> 00:15:27.320]  你失去了神的道
[00:15:27.320 --> 00:15:37.040]  你就不是耶穌基督的門徒
[00:15:37.040 --> 00:15:40.360]  還有在《約翰福音》第15章7-8節
[00:15:40.360 --> 00:15:42.760]  耶穌說你們若住在我裏面
[00:15:42.760 --> 00:15:44.840]  我的話也留在你們裏面
[00:15:44.840 --> 00:15:46.880]  無論你們想要什麼
[00:15:46.880 --> 00:15:48.880]  祈求就給你們成就
[00:15:48.880 --> 00:15:51.360]  這樣你們就結出更多的果子
[00:15:51.360 --> 00:15:53.520]  我輔咒因此得榮耀
[00:15:53.520 --> 00:15:55.520]  你們也就是我的門徒
[00:15:55.520 --> 00:15:56.560]  有沒有留意到
[00:15:56.560 --> 00:15:58.920]  如果耶穌說你們在我裏面
[00:15:58.920 --> 00:16:00.640]  我的話也在你們裏面
[00:16:00.640 --> 00:16:02.640]  你們就是我的門徒
[00:16:02.640 --> 00:16:06.240]  你求什麼我都會賜給你
[00:16:06.240 --> 00:16:07.800]  有沒有想到這個很大的影響
[00:16:07.800 --> 00:16:10.280]  你求什麼上帝都賜給你
[00:16:10.280 --> 00:16:12.880]  你心裏面有沒有一些想望
[00:16:12.880 --> 00:16:15.280]  而還沒有得到
[00:16:15.280 --> 00:16:18.320]  如果你真是神的話語在裏面
[00:16:18.320 --> 00:16:19.760]  你求就賜給你
[00:16:19.760 --> 00:16:23.120]  目的是叫你結果子
[00:16:23.120 --> 00:16:27.000]  人愛 喜樂 和平 忍耐 恩慈 良善 信實 溫柔 節制
[00:16:27.000 --> 00:16:29.000]  叫父因爲你得榮耀
[00:16:29.000 --> 00:16:30.600]  所以你凡是求的東西
[00:16:30.600 --> 00:16:33.360]  是叫你的生命結果子
[00:16:33.360 --> 00:16:34.960]  上帝得榮耀的話
[00:16:34.960 --> 00:16:38.800]  耶穌基督都會聽你的祈禱
[00:16:38.800 --> 00:16:39.880]  很偉大
[00:16:39.880 --> 00:16:41.360]  所以如果你說
[00:16:41.360 --> 00:16:44.120]  神啊我求我的兒子
[00:16:44.120 --> 00:16:45.080]  將來榮耀你
[00:16:45.080 --> 00:16:47.320]  我兒子信耶穌
[00:16:47.320 --> 00:16:48.920]  是不是好啊
[00:16:48.920 --> 00:16:50.160]  好 神聽你的話
[00:16:50.160 --> 00:16:51.480]  神聽你的祈禱
[00:16:51.480 --> 00:16:52.520]  很powerful
[00:16:52.520 --> 00:16:55.400]  我求羅穆斯
[00:16:55.400 --> 00:16:57.760]  講道對我有幫助
[00:16:57.760 --> 00:17:00.000]  這個也得榮耀
[00:17:00.000 --> 00:17:02.720]  所以其實上帝給我們很大應許
[00:17:02.720 --> 00:17:05.920]  但是如果你失去了神的話語
[00:17:05.920 --> 00:17:13.960]  你就得不到神的應運
[00:17:13.960 --> 00:17:16.920]  還有如果你失去了神的話語
[00:17:16.920 --> 00:17:20.240]  你也都會失去了永生
[00:17:20.240 --> 00:17:20.800]  爲什麼
[00:17:20.800 --> 00:17:22.160]  我們看看 這個很嚴重
[00:17:22.160 --> 00:17:24.000]  約翰福音七章第十八字
[00:17:24.000 --> 00:17:26.800]  耶穌說信我的人就像聖經所說的
[00:17:26.800 --> 00:17:29.600]  從他的福中流出活水的江河
[00:17:29.600 --> 00:17:31.240]  這個就是永生
[00:17:31.240 --> 00:17:33.680]  第十五章第三字
[00:17:33.680 --> 00:17:37.040]  耶穌說現在你們因我對你們所說的道
[00:17:37.040 --> 00:17:39.520]  已經結成了
[00:17:39.520 --> 00:17:42.560]  如果我們有神的話
[00:17:42.560 --> 00:17:44.040]  在我們的生命裏面
[00:17:44.040 --> 00:17:45.560]  我們就得着結成
[00:17:45.560 --> 00:17:51.080]  我們的福中就湧流出活水的江河
[00:17:51.080 --> 00:17:52.880]  我們就得着永生
[00:17:52.880 --> 00:17:55.040]  你看到神的話語很重要
[00:17:55.040 --> 00:17:56.680]  如果你失去了祂的話
[00:17:56.680 --> 00:17:57.920]  你不結果子
[00:17:57.920 --> 00:17:58.560]  不是門徒
[00:17:58.560 --> 00:18:02.080]  又有可能失去永生
[00:18:02.080 --> 00:18:06.320]  魔鬼不想人信耶穌
[00:18:06.320 --> 00:18:07.800]  就算你信了耶穌
[00:18:07.800 --> 00:18:10.960]  他也不想你結好果子
[00:18:10.960 --> 00:18:14.600]  他想你被荊棘擠住擠住
[00:18:14.600 --> 00:18:17.160]  結出很瘦很瘦的果子
[00:18:17.160 --> 00:18:18.560]  或者結不到
[00:18:18.560 --> 00:18:22.280]  魔鬼有什麼辦法去攔住你呢
[00:18:22.280 --> 00:18:25.080]  耶穌的故事也說
[00:18:25.080 --> 00:18:26.680]  魔鬼其中一個辦法
[00:18:26.680 --> 00:18:29.040]  就是馬上把神的話拿走
[00:18:29.040 --> 00:18:30.040]  耶穌說
