
[00:00:00.000 --> 00:00:03.960]  繼續說若拿書,今次說到第二章
[00:03:04.200 --> 00:03:07.000]  因為我們沒有人是完全可以說
[00:03:07.000 --> 00:03:10.840]  進入若拿的內心世界可以明白
[00:03:10.840 --> 00:03:14.480]  但是從他的禱告記載在《若拿書》第二章的禱告
[00:03:14.480 --> 00:03:20.320]  亦或多或少好像去安裝一下
[00:03:20.320 --> 00:03:21.640]  打開了一些扇窗
[00:03:21.640 --> 00:03:24.120]  安裝一下若拿的內心世界究竟是怎樣
[00:03:24.120 --> 00:03:28.560]  他的禱告的內容反映究竟他還在想些什麼
[00:03:28.560 --> 00:03:31.520]  這個禱告都頗有意思
[00:03:31.520 --> 00:03:35.800]  讓我們去反省若拿究竟在那段時間
[00:03:35.800 --> 00:03:39.600]  他究竟在想些什麼
[00:03:39.600 --> 00:03:42.680]  我們首先看看他的禱告的內容
[00:03:42.680 --> 00:03:44.880]  他的禱告不是很長
[00:03:44.880 --> 00:03:51.480]  但是他的內容充滿著很多聖經禱告的術語
[00:03:51.480 --> 00:03:54.160]  如果以格式來說
[00:03:54.160 --> 00:03:57.760]  其實跟詩篇很多的禱告是很類似的
[00:03:57.760 --> 00:04:01.320]  那些用語的內容
[00:04:01.320 --> 00:04:03.320]  什麼去到心間
[00:04:03.320 --> 00:04:04.720]  呼求耶和華
[00:04:04.720 --> 00:04:06.000]  在困難當中
[00:04:06.000 --> 00:04:07.600]  耶和華必然應運我
[00:04:07.600 --> 00:04:09.200]  患難當中求告耶和華
[00:04:09.200 --> 00:04:10.400]  必定垂聽
[00:04:10.400 --> 00:04:12.400]  這些全部的術語
[00:04:12.400 --> 00:04:17.080]  是詩篇的禱告當中常常出現的
[00:04:17.080 --> 00:04:19.080]  這是第一點我們要留意的
[00:04:19.080 --> 00:04:22.800]  就是在若拿的禱告當中
[00:04:22.800 --> 00:04:24.400]  他是引經據典的
[00:04:24.400 --> 00:04:30.000]  甚至乎他好像將詩篇的內容
[00:04:30.000 --> 00:04:32.480]  搬了過來應用在自己那裡
[00:04:32.480 --> 00:04:34.480]  這是第一點
[00:04:34.480 --> 00:04:37.720]  這是他的格式
[00:04:37.720 --> 00:04:40.440]  接著我們再看看他的內容
[00:04:40.440 --> 00:04:42.720]  內容基本上分為四方面
[00:04:42.720 --> 00:04:43.800]  第一方面
[00:04:43.800 --> 00:04:45.800]  他的內容是說到
[00:04:45.800 --> 00:04:48.680]  他在患難當中求告神
[00:04:48.680 --> 00:04:50.480]  神必然會應運他
[00:04:50.480 --> 00:04:52.160]  在第二節他說
[00:04:52.160 --> 00:04:54.760]  我遭遇患難求告耶和華
[00:04:54.760 --> 00:04:55.920]  祢就應運我
[00:04:55.920 --> 00:04:57.920]  從陰間的深處呼求
[00:04:57.920 --> 00:05:00.800]  祢就垂聽我的聲音
[00:05:00.800 --> 00:05:03.880]  接著在第六節
[00:05:03.880 --> 00:05:05.000]  他這樣說
[00:05:05.000 --> 00:05:06.520]  耶和華我的神
[00:05:06.520 --> 00:05:11.200]  祢卻將我的性命從坑中救出來
[00:05:11.200 --> 00:05:13.200]  又是說到在患難當中
[00:05:13.200 --> 00:05:15.200]  耶和華去拯救祂
[00:05:15.200 --> 00:05:17.080]  第七節下半節他說
[00:05:17.080 --> 00:05:19.280]  我禱告進入祢的聖殿
[00:05:19.280 --> 00:05:20.560]  達到祢的面前
[00:05:20.560 --> 00:05:23.280]  即是他的禱告呼求耶和華
[00:05:23.280 --> 00:05:24.920]  必然是垂聽的
[00:05:24.920 --> 00:05:27.320]  好像禱告達到聖殿
[00:05:27.320 --> 00:05:28.880]  耶和華的面前一樣
[00:05:28.880 --> 00:05:32.520]  這是他的禱告第一方面的內容
[00:05:32.520 --> 00:05:34.600]  就是說到他在患難當中
[00:05:34.600 --> 00:05:35.720]  如何求告的時候
[00:05:35.720 --> 00:05:37.320]  耶和華必然會應運
[00:05:37.320 --> 00:05:39.600]  這是第一個方面的內容
[00:05:39.600 --> 00:05:41.360]  第二個方面的內容
[00:05:41.360 --> 00:05:45.040]  他就說到他在患難當中
[00:05:45.040 --> 00:05:48.000]  如何經歷多少的困苦
[00:05:48.000 --> 00:05:50.840]  他說:祢將我投下深淵
[00:05:50.840 --> 00:05:52.120]  就是海的深處
[00:05:52.120 --> 00:05:53.280]  大水環繞我
[00:05:53.280 --> 00:05:55.680]  祢的波浪鴻圖漫過我身
[00:05:55.680 --> 00:05:58.200]  即是說到被水淹沒了
[00:05:58.200 --> 00:06:00.480]  好像去到海的深處
[00:06:00.480 --> 00:06:05.360]  波浪鴻圖好像令他透不過氣
[00:06:05.360 --> 00:06:09.040]  不斷湧過來浸著他
[00:06:09.040 --> 00:06:12.240]  第五節
[00:06:12.240 --> 00:06:13.680]  「珠水環繞我
[00:06:13.680 --> 00:06:15.680]  幾乎淹沒我
[00:06:15.680 --> 00:06:17.040]  深淵圍住我
[00:06:17.040 --> 00:06:19.280]  海草纏繞我的頭」
[00:06:19.280 --> 00:06:22.560]  說到他在水中幾乎被浸死
[00:06:22.560 --> 00:06:24.240]  海草纏繞著他
[00:06:24.240 --> 00:06:25.720]  很辛苦
[00:06:25.720 --> 00:06:27.800]  幾乎窒息
[00:06:27.800 --> 00:06:30.600]  第六節
[00:06:30.600 --> 00:06:34.640]  「我下到山根地的門
[00:06:34.640 --> 00:06:36.360]  將我永遠關住」
[00:06:36.360 --> 00:06:39.120]  其實那時候的人相信
[00:06:39.120 --> 00:06:43.080]  好像在地的深處裡面就是陰間
[00:06:43.080 --> 00:06:44.920]  所以好像他說下到山根
[00:06:44.920 --> 00:06:47.040]  其實好像學到最底層
[00:06:47.040 --> 00:06:49.400]  差不多離死者一步很近陰間
[00:06:49.400 --> 00:06:51.320]  好像地的門將他關住
[00:06:51.320 --> 00:06:53.920]  這裡第二方面的內容
[00:06:53.920 --> 00:06:57.120]  他就說到他多慘
[00:06:57.120 --> 00:06:59.440]  在禱告當中他訴述
[00:06:59.440 --> 00:07:03.240]  自己現在是多麼的慘
[00:07:03.240 --> 00:07:04.440]  多麼的辛苦
[00:07:04.440 --> 00:07:05.360]  多麼的窒息
[00:07:05.360 --> 00:07:06.640]  多麼的難呼吸
[00:07:06.640 --> 00:07:08.640]  水怎樣將他淹沒
[00:07:08.640 --> 00:07:10.800]  他就訴說自己多慘
[00:07:10.800 --> 00:07:13.720]  第三方面禱告的內容
[00:07:13.720 --> 00:07:17.120]  他就說到
[00:07:17.120 --> 00:07:22.200]  就是他在困境當中
[00:07:22.200 --> 00:07:24.400]  仍然愛神
[00:07:24.400 --> 00:07:28.040]  他第二章第四節說
[00:07:28.040 --> 00:07:33.880]  「我從祢眼前雖被驅逐
[00:07:33.880 --> 00:07:36.840]  我仍要仰望祢的聖殿」
[00:07:36.840 --> 00:07:39.360]  現在雖然你罰我
[00:07:39.360 --> 00:07:42.520]  雖然我現在好像面對著困境
[00:07:42.520 --> 00:07:45.600]  但是我仍然挺愛你的
[00:07:45.600 --> 00:07:47.640]  我仍然仰望你的聖殿
[00:07:47.640 --> 00:07:49.680]  第七節上
[00:07:49.680 --> 00:07:52.480]  「我心臟在裡面發昏的時候
[00:07:52.480 --> 00:07:54.440]  我就想念耶和華
[00:07:54.440 --> 00:07:57.560]  我雖然現在很慘
[00:07:57.560 --> 00:07:59.040]  雖然現在很困苦
[00:07:59.040 --> 00:08:03.200]  身心靈都是疲憊
[00:08:03.200 --> 00:08:07.160]  但是我仍然想念耶和華神祢」
[00:08:07.160 --> 00:08:09.320]  他就說到在困境當中多麼的愛神
[00:08:09.320 --> 00:08:11.920]  這是他禱告的內容第三方面
[00:08:11.920 --> 00:08:13.920]  第四方面
[00:08:13.920 --> 00:08:16.440]  他就說到
[00:08:16.440 --> 00:08:19.680]  他不像那些拜偶像的人
[00:08:19.680 --> 00:08:21.760]  他既然愛神的時候
[00:08:21.760 --> 00:08:24.080]  他許願也會還願
[00:08:24.080 --> 00:08:25.800]  他又獻祭又許願
[00:08:25.800 --> 00:08:27.680]  但是這些都會還願的
[00:08:27.680 --> 00:08:30.320]  「那信奉虛無之神的人
[00:08:30.320 --> 00:08:32.520]  離棄憐愛他們的主
[00:08:32.520 --> 00:08:37.160]  但我必用感謝的聲音獻祭於你
[00:08:37.160 --> 00:08:38.760]  我所許的願
[00:08:38.760 --> 00:08:39.800]  我必償還
[00:08:39.800 --> 00:08:41.960]  救恩出於耶和華」
[00:08:41.960 --> 00:08:45.680]  這就是他四方面的禱告
[00:08:45.680 --> 00:08:48.240]  所以在他這個禱告當中
[00:08:48.240 --> 00:08:50.080]  包括了四方面
[00:08:50.080 --> 00:08:51.800]  第一方面他說到
[00:08:51.800 --> 00:08:53.360]  他在困難的時候
[00:08:53.360 --> 00:08:55.440]  他呼求耶和華必然要應運
[00:08:55.440 --> 00:08:57.760]  第二方面就說到
[00:08:57.760 --> 00:09:02.760]  他在現在的情況有多麼的困難
[00:09:02.760 --> 00:09:04.480]  第三方面就說到
[00:09:04.480 --> 00:09:05.760]  在他困難的時候
[00:09:05.760 --> 00:09:07.520]  他仍然都是愛慕神
[00:09:07.520 --> 00:09:09.160]  第四方面就說到
[00:09:09.160 --> 00:09:12.360]  他多麼不像那些拜偶像的人
[00:09:12.360 --> 00:09:15.320]  拜偶像的人可能許願也不願意還願
[00:09:15.320 --> 00:09:17.720]  但是我又獻祭又還願
[00:09:17.720 --> 00:09:22.640]  我是跟那些拜偶像的人完全不同的
[00:09:22.640 --> 00:09:25.160]  這就是他的禱告
[00:09:26.040 --> 00:09:28.120]  我在短短的禱告當中
[00:09:28.120 --> 00:09:29.920]  就有這四方面的內容
[00:09:29.920 --> 00:09:32.640]  就沒有其他了
[00:09:32.640 --> 00:09:34.760]  在這裡的時候
[00:09:34.760 --> 00:09:36.920]  我不知道你看完這個禱告
[00:09:36.920 --> 00:09:38.840]  你有什麼想法
[00:09:38.840 --> 00:09:41.480]  可能在你第一次看《若拿書》
[00:09:41.480 --> 00:09:43.400]  或者可能你看了很多次《若拿書》的時候
[00:09:43.400 --> 00:09:44.600]  你一直看的時候
[00:09:44.600 --> 00:09:45.400]  你都發覺
[00:09:45.400 --> 00:09:47.560]  這也是一個不錯的禱告證明
[00:09:47.560 --> 00:09:48.560]  我一開始來說
[00:09:48.560 --> 00:09:50.560]  在《若拿》這個禱告當中
[00:09:50.560 --> 00:09:52.960]  基本上他都是用了很多
[00:09:52.960 --> 00:09:55.280]  詩篇禱告的格局
[00:09:55.280 --> 00:09:56.880]  用了詩篇禱告
[00:09:56.880 --> 00:10:00.080]  那些詩人用的術語和名詞
[00:10:00.080 --> 00:10:01.080]  可以這麼說
[00:10:01.080 --> 00:10:06.840]  所以也是一個挺漂亮的禱告
[00:10:06.840 --> 00:10:07.520]  可以這麼說
[00:10:07.520 --> 00:10:13.120]  好像反映出這個人挺虔誠
[00:10:13.120 --> 00:10:15.520]  在困難的當中也愛神
[00:10:15.520 --> 00:10:19.160]  多麼仰賴神
[00:10:19.160 --> 00:10:20.960]  多麼對神有信心
[00:10:20.960 --> 00:10:22.600]  在困難的當中
[00:10:22.600 --> 00:10:25.960]  仍然相信神會幫他解決問題
[00:10:25.960 --> 00:10:27.800]  拯救他、應運他
[00:10:27.800 --> 00:10:28.440]  是不是?
[00:10:28.440 --> 00:10:31.400]  可能這些都是你看的時候
[00:10:31.400 --> 00:10:35.160]  得到的正面想法
[00:10:35.160 --> 00:10:37.960]  但是
[00:10:37.960 --> 00:10:39.240]  我又想和你
[00:10:39.240 --> 00:10:43.520]  用另一個禱告當中
[00:10:43.520 --> 00:10:44.400]  去看看
[00:10:44.400 --> 00:10:46.280]  做一個對比
[00:10:46.280 --> 00:10:49.760]  主耶穌在《路加福音》說過一個
[00:10:49.760 --> 00:10:53.480]  這樣的比喻或者故事
[00:10:53.480 --> 00:10:56.400]  有兩個人上殿裡去禱告
[00:10:56.400 --> 00:10:57.720]  一個是發利賽人
[00:10:57.720 --> 00:10:59.320]  一個是瑞利
[00:10:59.320 --> 00:11:03.400]  發利賽人站著自言自語地禱告說
[00:11:03.400 --> 00:11:05.160]  「神啊,我感謝祢
[00:11:05.160 --> 00:11:08.280]  我不像別人勒索不義奸淫
[00:11:08.280 --> 00:11:10.760]  也不像這個瑞利
[00:11:10.760 --> 00:11:14.160]  我一個禮拜禁食兩次
[00:11:14.160 --> 00:11:18.360]  凡我所得的都捐成十分之一」
[00:11:18.360 --> 00:11:23.680]  這就是發利賽人的禱告
[00:11:23.680 --> 00:11:25.280]  接著就是瑞利的禱告
[00:11:25.280 --> 00:11:27.400]  「瑞利遠遠地站著
[00:11:27.400 --> 00:11:29.320]  連舉目望天也不敢
[00:11:29.320 --> 00:11:30.920]  只垂著空說
[00:11:30.920 --> 00:11:32.560]  神啊,開恩
[00:11:32.560 --> 00:11:34.440]  可憐我這個罪人
[00:11:34.440 --> 00:11:35.800]  我告訴你們
[00:11:35.800 --> 00:11:39.000]  這人回家去比那人倒算為儀了
[00:11:39.000 --> 00:11:41.400]  因為凡自高的必降為卑
[00:11:41.400 --> 00:11:43.800]  自卑的必升為高」
[00:11:43.800 --> 00:11:47.080]  這裡說了兩個人的禱告
[00:11:47.080 --> 00:11:51.800]  這個發利賽人基本上是在一個很好的宗教上
[00:11:51.800 --> 00:11:54.880]  做了很多合神心意的事
[00:11:54.880 --> 00:11:56.720]  事實上他不勒索
[00:11:56.720 --> 00:11:58.280]  他又懂得感謝
[00:11:58.280 --> 00:12:00.720]  又不嫌不義又不奸淫
[00:12:00.720 --> 00:12:01.760]  這樣也不錯
[00:12:01.760 --> 00:12:04.600]  而且一個禮拜禁食兩次
[00:12:04.600 --> 00:12:06.920]  又捐上十分之一
[00:12:06.920 --> 00:12:08.280]  但是
[00:12:08.280 --> 00:12:10.120]  主耶穌很風趣
[00:12:10.120 --> 00:12:12.680]  可以形容這個人的禱告嗎?
[00:12:12.680 --> 00:12:17.760]  他說他是自言自語地禱告
[00:12:17.760 --> 00:12:19.800]  意思是這些不是祈禱
[00:12:19.800 --> 00:12:21.240]  自己說就發一封
[00:12:21.240 --> 00:12:24.080]  自己跟自己說的神也不聽
[00:12:24.080 --> 00:12:26.920]  另外那個瑞利
[00:12:26.920 --> 00:12:29.680]  就說他舉目望天也不敢
[00:12:29.680 --> 00:12:30.760]  他只是說神啊,開恩
[00:12:30.760 --> 00:12:31.760]  可憐我這個罪人
[00:12:31.760 --> 00:12:34.600]  他不懂得說很多宗教的術語
[00:12:34.600 --> 00:12:35.800]  但是
[00:12:35.800 --> 00:12:38.160]  神就應運他
[00:12:38.160 --> 00:12:40.240]  所以他自己人回家去
[00:12:40.240 --> 00:12:42.240]  被那人倒算為儀了
[00:12:43.160 --> 00:12:44.480]  喏
[00:12:44.480 --> 00:12:47.360]  當這樣去比較的時候
[00:12:47.360 --> 00:12:48.760]  你就看到
[00:12:48.760 --> 00:12:53.320]  這個法利塞人的禱告有一個特色
[00:12:53.320 --> 00:12:55.080]  特色是怎樣呢?
[00:12:55.080 --> 00:12:59.800]  他是自吹自擬
[00:12:59.800 --> 00:13:03.640]  去高談自己怎樣去愛神和服侍神
[00:13:03.640 --> 00:13:06.360]  這是第一個特色
[00:13:06.360 --> 00:13:10.240]  他很覺得自己是
[00:13:10.240 --> 00:13:13.360]  合乎神的標準
[00:13:13.360 --> 00:13:15.560]  而很引以為傲地
[00:13:15.560 --> 00:13:17.240]  將他為神所做的事情
[00:13:17.240 --> 00:13:20.080]  說出來
[00:13:20.080 --> 00:13:23.000]  而他覺得他怎樣去愛神服侍神
[00:13:23.000 --> 00:13:28.360]  這就是他很引以為驕傲
[00:13:28.360 --> 00:13:30.640]  這是第一點
[00:13:30.640 --> 00:13:33.280]  第二點
[00:13:33.280 --> 00:13:35.720]  他也將自己
[00:13:35.720 --> 00:13:39.920]  跟犯罪的人比較
[00:13:39.920 --> 00:13:43.960]  而比較之後他覺得很自滿
[00:13:43.960 --> 00:13:45.160]  禱告就禱告
[00:13:45.160 --> 00:13:46.280]  你不需要跟別人比較
[00:13:46.280 --> 00:13:48.200]  但是在禱告當中也要跟別人比較
[00:13:48.200 --> 00:13:50.320]  比較完之後覺得自己是尖尖自喜
[00:13:50.320 --> 00:13:54.520]  覺得自己挺滿意的
[00:13:54.520 --> 00:13:56.200]  第三
[00:13:56.200 --> 00:14:00.080]  他一廂情願地去相信
[00:14:00.080 --> 00:14:03.760]  神必然是看重自己的
[00:14:03.760 --> 00:14:06.800]  他這個不僅是告訴別人
[00:14:06.800 --> 00:14:08.920]  他心底裡真的這麼覺得
[00:14:08.920 --> 00:14:15.040]  他覺得神真的必然會很看重他
[00:14:15.040 --> 00:14:18.200]  這就是法利索人的禱告
[00:14:18.200 --> 00:14:19.640]  當然耶穌說得很清楚
[00:14:19.640 --> 00:14:22.640]  這是自言自語
[00:14:22.640 --> 00:14:25.560]  但是你看不看到這三點呢?
[00:14:25.560 --> 00:14:28.040]  在若拿的禱告當中
[00:14:28.040 --> 00:14:30.800]  是完全吻合的
[00:14:30.800 --> 00:14:31.440]  第一
[00:14:31.440 --> 00:14:34.360]  若拿用盡詩篇的
[00:14:34.360 --> 00:14:37.880]  很淑齡的術語
[00:14:37.880 --> 00:14:42.280]  他也很滿意高譚自己如何愛神服侍神
[00:14:42.280 --> 00:14:44.160]  剛才在若拿禱告的內容
[00:14:44.160 --> 00:14:45.760]  說得很清楚
[00:14:45.760 --> 00:14:48.520]  若拿說自己困苦的時候
[00:14:48.520 --> 00:14:50.360]  也是愛神的
[00:14:50.360 --> 00:14:52.400]  也是仰望神的聖殿
[00:14:52.400 --> 00:14:59.800]  在發昏的時候仍然是賞望神
[00:14:59.800 --> 00:15:04.280]  接著他又跟那些爆炸的人比較
[00:15:04.280 --> 00:15:06.480]  他說我不像那些爆炸的人
[00:15:06.480 --> 00:15:10.680]  我所許的願必然會償還
[00:15:10.680 --> 00:15:13.200]  接著他也一廂情願地覺得
[00:15:13.200 --> 00:15:14.520]  神必然會看重他
[00:15:14.520 --> 00:15:15.960]  神必然一定會應運他
[00:15:15.960 --> 00:15:20.440]  一定會拯救他
[00:15:20.440 --> 00:15:23.800]  當你從這樣的角度去看的時候
[00:15:23.800 --> 00:15:26.920]  若拿的禱告跟法利索人的禱告
[00:15:26.920 --> 00:15:33.920]  其實是沒有什麼大分別的
[00:15:33.920 --> 00:15:37.200]  接著你要懂得看的時候
[00:15:37.200 --> 00:15:38.800]  在若拿的禱告當中
[00:15:38.800 --> 00:15:44.200]  不僅是說他禱告了什麼內容
[00:15:44.200 --> 00:15:46.000]  你更加要想想
[00:15:46.000 --> 00:15:47.360]  若拿的禱告當中
[00:15:47.360 --> 00:15:52.360]  少了什麼應有的內容呢
[00:15:52.360 --> 00:15:55.520]  有什麼內容是沒有的呢
[00:15:55.520 --> 00:15:57.240]  你再想清楚的時候
[00:15:57.240 --> 00:15:58.200]  你就會發覺
[00:15:58.200 --> 00:15:59.240]  很大問題
[00:15:59.240 --> 00:16:01.240]  他沒有那些東西
[00:16:01.240 --> 00:16:02.840]  他沒有反映自己
[00:16:02.840 --> 00:16:06.280]  為什麼會到這麼慘的地步
[00:16:06.280 --> 00:16:08.680]  為什麼會被魚吃掉
[00:16:08.680 --> 00:16:12.960]  去深海那裡
[00:16:12.960 --> 00:16:14.120]  你看他的禱告當中
[00:16:14.120 --> 00:16:17.960]  一點反省都沒有
[00:16:17.960 --> 00:16:18.360]  他好像說
[00:16:18.360 --> 00:16:19.120]  啊 神啊
[00:16:19.120 --> 00:16:19.960]  你丟棄我
[00:16:19.960 --> 00:16:22.720]  或者我遭遇困苦
[00:16:22.720 --> 00:16:24.520]  但是他一點反省都沒有
[00:16:24.520 --> 00:16:28.200]  他為什麼會被魚吃掉
[00:16:28.200 --> 00:16:30.920]  你看這個故事你就知道
[00:16:30.920 --> 00:16:32.280]  問題不在神那裡
[00:16:32.280 --> 00:16:33.520]  是在若拿自己那裡
[00:16:33.520 --> 00:16:36.920]  因為他要逃跑
[00:16:36.920 --> 00:16:39.960]  是若拿自己咎由自取的
[00:16:39.960 --> 00:16:41.080]  坦白說
[00:16:41.080 --> 00:16:42.760]  神不讓他丟進海裡
[00:16:42.760 --> 00:16:43.560]  就這樣淹死
[00:16:43.560 --> 00:16:47.160]  已經是非常恩待他了
[00:16:47.160 --> 00:16:48.600]  這條魚在他肚子裡
[00:16:48.600 --> 00:16:49.640]  他也不用死
[00:16:49.640 --> 00:16:52.040]  其實是在那裡反省的
[00:16:52.040 --> 00:16:53.560]  但是若拿一點反省都沒有
[00:16:53.560 --> 00:16:54.960]  在他整個禱告當中
[00:16:54.960 --> 00:16:57.240]  他沒有想到
[00:16:57.240 --> 00:16:59.120]  他怎樣逃避耶和華
[00:16:59.120 --> 00:17:04.880]  怎樣去在船上
[00:17:04.880 --> 00:17:07.680]  神把他放進魚裡
[00:17:07.680 --> 00:17:10.160]  其實是讓他反省
[00:17:10.160 --> 00:17:13.600]  這是一個懲罰
[00:17:13.600 --> 00:17:14.440]  在他禱告當中
[00:17:14.440 --> 00:17:16.440]  他一點都沒有說
[00:17:16.440 --> 00:17:19.400]  他沒有去想這些是懲罰
[00:17:19.400 --> 00:17:21.880]  他覺得現在真的很倒霉
[00:17:21.880 --> 00:17:25.600]  他覺得現在真的很困難
[00:17:25.600 --> 00:17:27.280]  為什麼讓我遭遇這麼困難的事
[00:17:27.280 --> 00:17:29.600]  下到海的深處、下到山根
[00:17:29.600 --> 00:17:30.560]  波浪、鴻圖
[00:17:30.560 --> 00:17:31.680]  比我慢
[00:17:31.680 --> 00:17:35.360]  他講到自己多麼困苦
[00:17:35.360 --> 00:17:38.320]  有沒有想過有些困苦
[00:17:38.320 --> 00:17:41.480]  是他自己招惹的
[00:17:41.480 --> 00:17:43.160]  這就是危險
[00:17:43.160 --> 00:17:44.000]  這就是危險
[00:17:44.000 --> 00:17:46.040]  弟兄姊妹,你看不到嗎?
[00:17:46.040 --> 00:17:48.480]  一個人可以以為自己很虔誠
[00:17:48.480 --> 00:17:50.680]  去到一個地步
[00:17:50.680 --> 00:17:52.640]  其實神的懲罰的手
[00:17:52.640 --> 00:17:54.600]  已經落到他身上的時候
[00:17:54.600 --> 00:17:56.200]  他竟然懵然不知
[00:17:56.200 --> 00:17:59.240]  而且他還覺得這些懲罰
[00:17:59.240 --> 00:18:01.920]  或者這些災難
[00:18:01.920 --> 00:18:04.920]  是他不應該獲得的
[00:18:04.920 --> 00:18:08.720]  他還在周圍跟別人去滲
[00:18:08.720 --> 00:18:12.200]  在禱告當中仍然慷慨陳詞
[00:18:12.200 --> 00:18:13.760]  哇,我多麼的困苦
[00:18:13.760 --> 00:18:14.760]  多麼的可憐
[00:18:14.760 --> 00:18:22.960]  真是很慘
[00:18:22.960 --> 00:18:26.360]  約拿是這樣的
[00:18:26.360 --> 00:18:28.240]  所以在整個禱告當中
[00:18:28.240 --> 00:18:29.720]  他沒有的內容
[00:18:29.720 --> 00:18:34.920]  他一點悔改認罪的內容都沒有
[00:18:34.920 --> 00:18:36.400]  你看大衛的詩
[00:18:36.400 --> 00:18:38.560]  他只要求神的拯救
[00:18:38.560 --> 00:18:40.360]  他會悔改
[00:18:40.360 --> 00:18:43.600]  他會講到他犯錯的時候
[00:18:43.600 --> 00:18:45.760]  求耶和華神饒恕
[00:18:45.760 --> 00:18:49.600]  但是約拿雖然抄了詩篇的內容
[00:18:49.600 --> 00:18:53.600]  但是他一點悔改的內容都沒有
[00:18:53.600 --> 00:18:57.760]  沒有認罪,沒有悔改
[00:18:57.760 --> 00:19:01.000]  你可以想像這是何等的不濟
[00:19:01.000 --> 00:19:04.000]  何等的叛逆
[00:19:04.000 --> 00:19:07.560]  他現在為什麼會被人扔進海裡
[00:19:07.560 --> 00:19:11.080]  為什麼會被魚吃了
[00:19:11.080 --> 00:19:16.160]  有一點點對自己反省
[00:19:16.160 --> 00:19:21.560]  有一點點對罪的醒覺的時候
[00:19:21.560 --> 00:19:25.080]  都應該知道要悔改
[00:19:25.080 --> 00:19:26.920]  但是約拿沒有悔改
[00:19:26.920 --> 00:19:29.160]  在整個禱文當中
[00:19:29.160 --> 00:19:34.880]  你看不到一句半句認罪悔改的內容
[00:19:34.880 --> 00:19:37.200]  就好像法律裁人禱告
